title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Cardinal of the Kremlin,Tom Clancy,4.09,"56,184 rating","July 28, 1988","In a rolling sea off the coast of South America, a target disappears in a puff of green light. In the Soviet hills of Dushanbe near the Afghanistan border, an otherworldly array of pillars and domes rises into the night. To the two greatest nations on earth, no contest is more urgent than the race to build the first Star Wars missile defense system, and no one knows that more than the two men charged with assessing the Soviets' capabilities: Colonel Mikhail Filitov of the Soviet Union, an old-line warrior distrusted by the army's new inner circle of technocrats, and CIA analyst Jack Ryan, hero of the Red October affair.Each must use all his craft to arrive at the truth, but Filitov gets there first -- and that's when all hell breaks loose. Because Filitov, code-named Cardinal, is America's highest agent in the Kremlin, and he is about to be betrayed to the KGB. His rescue could spell the difference between peace and war, and it is up to Jack Ryan to accomplish it -- if he can -- as, in a breathtaking sequence of hunter and hunted, Filitov's life, and Ryan's and that of the world itself literally hang in the balance.",547,"['Fiction', 'Thriller', 'Espionage', 'Military Fiction', 'Action', 'Suspense', 'Adventure']","8,014 follower",951 review,808,275 (<1%),"1,663 (2%)","11,597 (20%)","22,075 (39%)","20,574 (36%)"
হাজার চুরাশির মা,Mahasweta Devi,4.23,"1,648 rating","August 1, 1974","'হাজার চুরাশির মা' উপন্যাসটি একটি লাশের গল্পকে কেন্দ্র করে। নির্মিত। একজন সৎ, বিবেকবান বিপ্লবী সন্তানের মৃতদেহের। পরিচয় দিতে অবশেষে কেউ আর রইল না। পরিবারে অন্যান্য। সদস্য থেকে এমন কী কোনও আতীয়স্বজনও নয় । তিনি মা। তিনিই হাজার চুরাশি নম্বর লাশটির মা হয়েই মর্গের দরজায়। অপেক্ষা। উপন্যাসটির শরীরের এক প্রান্তের সংলাপ এমনই। মি. কাপাডিয়া নিখুঁত বাংলায় বলতে লাগলেন, দেশের সমস্যা। কি বলুন? ইনট্রিগ্রেশন হচ্ছে না। বহু ধর্ম, জাতি, ভাষা হবার দরুণ। দেশটা ভেঙে যাচ্ছে। ফুড কোনও সমস্যাই নয়। ফুডরয়েটে হচ্ছে। কি? চাষীরা অত্যন্ত ওয়েল অফ। সবাই রেডিও কিনছে...",120,"['Fiction', 'India', 'Classics', 'Historical Fiction', 'Indian Literature', 'Literature', 'Politics']",280 follower,232 review,184,25 (1%),35 (2%),211 (12%),650 (39%),727 (44%)
Advice to a Young Wife from An Old Mistress,Michael Drury,3.97,184 rating,"January 1, 1968","A compendium of wisdom and insight on love and romance offers commentary on such topics as the value of exclusivity, the impact of money as power over sex, and the relationship between emotion and reason",110,"['Nonfiction', 'Romance', 'Self Help', 'Relationships']",41 book,28 review,41,5 (2%),15 (8%),33 (17%),58 (31%),73 (39%)
Coin Locker Babies,Ryū Murakami,3.79,"8,393 rating","October 28, 1980","A surreal coming-of-age tale that establishes Ryu Murakami as one of the most inventive young writers in the world today. Abandoned at birth in adjacent train station lockers, two troubled boys spend their youth in an orphanage and with foster parents on a semi-deserted island before finally setting off for the city to find and destroy the women who first rejected them. Both are drawn to an area of freaks and hustlers called Toxitown. One becomes a bisexual rock singer, star of this exotic demimonde, while the other, a pole vaulter, seeks his revenge in the company of his girlfriend, Anemone, a model who has converted her condominium into a tropical swamp for her pet crocodile.Together and apart, their journey from a hot metal box to a stunning, savage climax is a brutal funhouse ride through the eerie landscape of late-twentieth-century Japan.",393,"['Fiction', 'Japan', 'Japanese Literature', 'Horror', 'Contemporary', 'Novels', 'Asian Literature', 'Fiction', 'Japan', 'Japanese Literature', 'Horror', 'Contemporary', 'Novels', 'Asian Literature', 'Fiction', 'Japan', 'Japanese Literature', 'Horror', 'Contemporary', 'Novels', 'Asian Literature']","3,033 follower",616 review,254,267 (3%),665 (7%),"2,062 (24%)","2,966 (35%)","2,433 (28%)"
The Box Man,Kōbō Abe,3.61,"6,359 rating","January 1, 1973","Kobo Abe, the internationally acclaimed author of Woman in the Dunes, combines wildly imaginative fantasies and naturalistic prose to create narratives reminiscent of the work of Kafka and Beckett.In this eerie and evocative masterpiece, the nameless protagonist gives up his identity and the trappings of a normal life to live in a large cardboard box he wears over his head. Wandering the streets of Tokyo and scribbling madly on the interior walls of his box, he describes the world outside as he sees or perhaps imagines it, a tenuous reality that seems to include a mysterious rifleman determined to shoot him, a seductive young nurse, and a doctor who wants to become a box man himself. The Box Man is a marvel of sheer originality and a bizarrely fascinating fable about the very nature of identity.Translated from the Japanese by E. Dale Saunders.",178,"['Fiction', 'Japanese Literature', 'Japan', 'Literature', 'Novels', 'Classics', 'Asia']","1,776 follower",627 review,200,206 (3%),682 (10%),"1,891 (29%)","2,196 (34%)","1,384 (21%)"
Last of the Breed,Louis L'Amour,4.27,"13,442 rating","June 1, 1986","Here is the kind of authentically detailed epic novel that has become Louis L’Amour’s hallmark. It is the compelling story of U.S. Air Force Major Joe Mack, a man born out of time. When his experimental aircraft is forced down in Russia and he escapes a Soviet prison camp, he must call upon the ancient skills of his Indian forebears to survive the vast Siberian wilderness. Only one route lies open to Mack: the path of his ancestors, overland to the Bering Strait and across the sea to America. But in pursuit is a legendary tracker, the Yakut native Alekhin, who knows every square foot of the icy frontier—and who knows that to trap his quarry he must think like a Sioux.",371,"['Fiction', 'Westerns', 'Adventure', 'Historical Fiction', 'Thriller', 'Survival', 'Action']","2,914 follower","1,179 review",946,115 (<1%),364 (2%),"1,999 (14%)","4,289 (31%)","6,675 (49%)"
The Broken Sword,Poul Anderson,3.86,"6,838 rating","November 5, 1954","Thor broke the sword Tyrfing to save the roots of Yggdrasil, the tree that binds earth, heaven and hell. Now the elves need the weapon for their war against the trolls. Only Scafloc, a human kidnapped and raised by elves, can hope to persuade Bolverk the ice-giant to make Tyrfing whole again. But Scafloc must also confront his shadow self, Valgard, the changeling in his place among men.",231,"['Fantasy', 'Fiction', 'Mythology', 'Classics', 'Epic Fantasy', 'High Fantasy', 'Sword and Sorcery']",999 follower,740 review,"1,457",142 (2%),455 (6%),"1,677 (24%)","2,519 (36%)","2,045 (29%)"
Titus Alone,Mervyn Peake,3.45,"5,505 rating","January 1, 1959","Titus, almost 20, flees oppressive Castle Rituals. Lost in a sandstorm, helped by Muzzlehatch owner of traveling zoo and his ex-lover Juno, stranded in big city, arrested for vagrancy, he longs for home. Nobody has heard of Gormenghast, few believe. Titus wants to prove it is real.",284,"['Fantasy', 'Fiction', 'Classics', 'Gothic', 'Science Fiction', 'Novels', 'Science Fiction Fantasy']","1,013 follower",425 review,101,215 (3%),803 (14%),"1,880 (34%)","1,497 (27%)","1,110 (20%)"
Alligator Pie,Dennis Lee,4.10,"1,454 rating","September 1, 1974","""Alligator Pie, alligator pie,If I don't get some I think I'm gonna die.Give away the green grass, give away the sky,But don't give away my alligator pie!"" You savored it as a child. You served it every night to your children. Now it's back-the tasty, delicious nonsense of Alligator Pie, in a collector's edition complete with the original artwork from the classic 1974 edition. Dennis Lee's wonderfully playful rhymes, along with Frank Newfield's memorable illustrations, have enchanted two generations of young readers. What better way could there be to discover the magic of books?",64,"['Poetry', 'Picture Books', 'Canada', 'Childrens', 'Fiction', 'Classics', 'Humor', 'Poetry', 'Picture Books', 'Canada', 'Childrens', 'Fiction', 'Classics', 'Humor', 'Poetry', 'Picture Books', 'Canada', 'Childrens', 'Fiction', 'Classics', 'Humor']",47 follower,82 review,121,27 (1%),78 (5%),267 (18%),433 (29%),649 (44%)
Botchan,Natsume Sōseki,3.64,"13,016 rating","January 1, 1906","Like The Catcher in the Rye or The Adventures of Huckleberry Finn, Botchan, a hilarious tale about a young man's rebellion against ""the system"" in a country school, is a classic of its kind. Among Japanese readers both young and old it has enjoyed a timeless popularity, making it, according to Donald Keene, ""probably the most widely read novel in modern Japan.""The setting is Japan's deep south, where the author himself spent some time teaching English in a boys' school. Into this conservative world, with its social proprieties and established pecking order, breezes Botchan, down from the big city, with scant respect for either his elders or his noisy young charges; and the result is a chain of collisions large and small.Much of the story seems to occur in summer, against the drone of cicadas, and in many ways this is a summer book light, funny, never slow-moving. Here, in a lively new translation much better suited to Western tastes than any of its forebears, Botchan's homespun appeal is all the more apparent, and even those who have never been near the sunlit island on which these calamitous episodes take place should find in it uninterrupted entertainment.",171,"['Japan', 'Fiction', 'Japanese Literature', 'Classics', 'Novels', 'Literature', 'Asian Literature', 'Japan', 'Fiction', 'Japanese Literature', 'Classics', 'Novels', 'Literature', 'Asian Literature', 'Japan', 'Fiction', 'Japanese Literature', 'Classics', 'Novels', 'Literature', 'Asian Literature']","2,706 follower","1,654 review",672,211 (1%),"1,011 (7%)","4,461 (34%)","4,918 (37%)","2,415 (18%)"
Padre Pio's Words of Hope,Eileen Dunn Bertanzetti,4.51,67 rating,"January 1, 1999","If you've ever wished you could sit down and ask Saint Padre Pio, the famous stigmatist of the 20th century, some of the deepest questions of the human heart, now you can. With beautiful illustrations and topics ranging from simple queries about the role of angels to the cry of a soul seeking to understand the meaning of suffering, these meditations use the actual words of this sainted priest to answer your most intimate questions and reveal God's own messages of encouragement, exhortation, inspiration, and blessing. Padre Pio (1887-1968) was an internationally beloved Franciscan priest. From his home in Italy, he drew thousands of pilgrims who wished to obtain a blessing, experience healing, go to Confession, or be present at Mass celebrated by the sainted friar. He was canonized a saint on June 16, 2002.",192,['Catholic'],4 follower,4 review,15,2 (2%),0 (0%),6 (8%),13 (19%),46 (68%)
"Grand Expectations: The United States, 1945-1974",James T. Patterson,4.10,"1,180 rating","April 18, 1996","Beginning in 1945, America rocketed through a quarter-century of extraordinary economic growth, experiencing an amazing boom that soared to unimaginable heights in the 1960s. At one point, in the late 1940s, American workers produced 57 percent of the planet's steel, 62 percent of the oil, 80 percent of the automobiles. The U.S. then had three-fourths of the world's gold supplies. English Prime Minister Edward Heath later said that the United States in the post-War era enjoyed ""the greatest prosperity the world has ever known."" It was a boom that produced a national euphoria, a buoyant time of grand expectations and an unprecedented faith in our government, in our leaders, and in the American dream--an optimistic spirit which would be shaken by events in the '60s and '70s, and particularly by the Vietnam War.Now, in Grand Expectations, James T. Patterson has written a highly readable and balanced work that weaves the major political, cultural, and economic events of the period into a superb portrait of America from 1945 through Watergate. Here is an era teeming with memorable events--from the bloody campaigns in Korea and the bitterness surrounding McCarthyism to the assassinations of the Kennedys and Martin Luther King, to the Vietnam War, Watergate, and Nixon's resignation. Patterson excels at portraying the amazing growth after World War II--the great building boom epitomized by Levittown (the largest such development in history) and the baby boom (which exploded literally nine months after V-J Day)--as well as the resultant buoyancy of spirit reflected in everything from streamlined toasters, to big, flashy cars, to the soaring, butterfly roof of TWA's airline terminal in New York. And he shows how this upbeat, can-do mood spurred grander and grander expectations as the era progressed.Of course, not all Americans shared in this economic growth, and an important thread running through the book is an informed and gripping depiction of the civil rights movement--from the electrifying Brown v. Board of Education decision, to the violent confrontations in Little Rock, Birmingham, and Selma, to the landmark civil rights acts of 1964 and 1965. Patterson also shows how the Vietnam War--which provoked LBJ's growing credibility gap, vast defense spending that dangerously unsettled the economy, and increasingly angry protests--and a growing rights revolution (including demands by women, Hispanics, the poor, Native Americans, and gays) triggered a backlash that widened hidden rifts in our society, rifts that divided along racial, class, and generational lines. And by Nixon's resignation, we find a national mood in stark contrast to the grand expectations of ten years earlier, one in which faith in our leaders and in the attainability of the American dream was greatly shaken.The Oxford History of the United StatesThe Oxford History of the United States is the most respected multi-volume history of our nation. The series includes three Pulitzer Prize winners, a New York Times bestseller, and winners of the Bancroft and Parkman Prizes. The Atlantic Monthly has praised it as ""the most distinguished series in American historical scholarship,"" a series that ""synthesizes a generation's worth of historical inquiry and knowledge into one literally state-of-the-art book."" Conceived under the general editorship of C. Vann Woodward and Richard Hofstadter, and now under the editorship of David M. Kennedy, this renowned series blends social, political, economic, cultural, diplomatic, and military history into coherent and vividly written narrative.",880,"['History', 'American History', 'Nonfiction', 'Politics', 'American', 'United States', 'The United States Of America']",36 follower,86 review,24,17 (1%),36 (3%),206 (17%),477 (40%),444 (37%)
Collected Poems: 1945-1990 R.S.Thomas: Collected Poems : R S Thomas,R.S. Thomas,4.39,305 rating,"January 1, 1993","In language of great strength, simplicity, and beauty, poet R. S. Thomas explores his often-prophetic themes: technology and our use of it to destroy nature and rural life; the search for self and for meaning; and the quest for and dialogue with God. Originally published to mark the author's 80th birthday, it confirms him as a pre-eminent poet. ""Read these poems.""--Stephen Spender. ""This is a book I've been waiting for.""--Ted Hughes.",560,"['Poetry', 'Anthologies', 'Literature']",47 follower,30 review,89,3 (<1%),6 (1%),35 (11%),85 (27%),176 (57%)
Niklay Teri Talash Main / نکلے تیری تلاش میں,Mustansar Hussain Tarar,4.26,346 rating,"January 1, 1971",Niklay Teri Talash Main by Mustansar Hussain Tarar,368,"['Nonfiction', 'Travelogue', 'Travel']",426 follower,26 review,156,9 (2%),8 (2%),42 (12%),111 (32%),176 (50%)
Tandia,Bryce Courtenay,4.09,"11,360 rating","January 1, 1992","Tandia sat waiting anxiously for the fight to begin between the man she loved the most in the world and the man she hated the most in the world.Tandia is a child of Africa: half Indian, half African, beautiful and intelligent, she is only sixteen when she is first brutalised by the police. Her fear of the white man leads her to join the black resistance movement, where she trains as a terrorist.With her in the fight for justice is the one white man Tandia can trust, the welterweight champion of the world, Peekay. Now he must fight their common enemy in order to save both their lives.",905,"['Fiction', 'Historical Fiction', 'Africa', 'South Africa', 'Drama', 'Audiobook', 'Novels']","1,984 follower",530 review,72,116 (1%),413 (3%),"2,121 (18%)","4,423 (38%)","4,287 (37%)"
The Acts of King Arthur and His Noble Knights,John Steinbeck,3.83,"6,370 rating","December 31, 1976","Steinbeck's first posthumously published work, The Acts of King Arthur and His Noble Knights is a reinterpretation of tales from Malory's Morte d'Arthur. In this highly successful attempt to render Malory into Modern English, Steinbeck recreated the rhythm and tone of the original Middle English.",384,"['Fiction', 'Fantasy', 'Classics', 'Arthurian', 'Historical Fiction', 'Mythology', 'Literature', 'Fiction', 'Fantasy', 'Classics', 'Arthurian', 'Historical Fiction', 'Mythology', 'Literature', 'Fiction', 'Fantasy', 'Classics', 'Arthurian', 'Historical Fiction', 'Mythology', 'Literature']",22.5k follower,488 review,784,108 (1%),389 (6%),"1,764 (27%)","2,348 (36%)","1,761 (27%)"
The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,4.62,"51,554 rating","September 1, 1995","Many moons ago, the magic of Calvin and Hobbes first appeared on the funny pages and the world was introduced to a wondrous pair of friends -- a boy and his tiger, who brought new life to the comics page. To celebrate the tenth anniversary of this distinguished partnership, Bill Watterson prepared this special book, sharing his thoughts on cartooning and creating Calvin and Hobbes, illustrated throughout with favorite black-and-white and color cartoons.",208,"['Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Graphic Novels Comics', 'Comic Strips', 'Comic Book']","4,474 follower",485 review,384,444 (<1%),693 (1%),"3,187 (6%)","9,150 (17%)","38,080 (73%)"
Worstward Ho,Samuel Beckett,3.73,719 rating,"January 1, 1983","Beckett's second last prose text, Worstward Ho, is a novella written in 1983, shortly after the largely autobiographical Company and  an ironic theological speculation, both previously published as the first two parts of a late trilogy of short novels. The concentration of language and precision of description in the current work is revolutionary, even for Beckett, the great reshaper of literary expression, and its theme is the creation of life, as if by a malignant God or Demiurge. Life, against all possibility, finally exists, and man becomes a painful presence. It is one of the supreme poetic texts of the 20th century.",47,"['Fiction', 'Short Stories', 'Poetry', 'Literature', 'Classics', 'Irish Literature', 'Ireland']","5,808 follower",90 review,705,46 (6%),67 (9%),149 (20%),231 (32%),226 (31%)
Michael Crichton's Jurassic World: Jurassic Park / The Lost World,Michael Crichton,4.24,"10,710 rating","September 30, 1997","Now at last in one volume, Michael Crichton's Jurassic Park and The Lost World--the two incomparably suspenseful, supremely scary, utterly unputdownable, worldwide best-selling return-of-the-dinosaurs novels, which together constitute Jurassic World.--front flap",801,"['Science Fiction', 'Fiction', 'Thriller', 'Classics', 'Adventure', 'Horror', 'Fantasy']",17.3k follower,267 review,205,102 (<1%),295 (2%),"1,623 (15%)","3,587 (33%)","5,103 (47%)"
The Mandarins,Simone de Beauvoir,4.18,"5,684 rating","October 21, 1954","In her most famous novel, Simone de Beauvoir does not flinch in her look at Parisian intellectual society at the end of the Second World War. Drawing on those who surrounded her—Jean-Paul Sartre, Albert Camus, Arthur Koestler—and her passionate love affair with Nelson Algren, Beauvoir dissects the emotional and philosophical currents of her time. At once an engrossing drama and an intriguing political tale, The Mandarins is the emotional odyssey of a woman torn between her inner desire and her public life. The Mandarins won France's highest literary prize, the Prix Goncourt.",752,"['Fiction', 'Classics', 'Philosophy', 'France', 'Feminism', 'French Literature', 'Novels', 'Fiction', 'Classics', 'Philosophy', 'France', 'Feminism', 'French Literature', 'Novels', 'Fiction', 'Classics', 'Philosophy', 'France', 'Feminism', 'French Literature', 'Novels']","9,113 follower",463 review,307,77 (1%),203 (3%),871 (15%),"1,994 (35%)","2,539 (44%)"
Selected Poems,Galway Kinnell,4.21,435 rating,"January 1, 1980",Winner of the Pulitzer Prize and the National Book Award,148,"['Poetry', 'Classics', 'The United States Of America', 'Literary Fiction']",179 follower,26 review,120,2 (<1%),13 (2%),68 (15%),160 (36%),192 (44%)
On the Edge of Reason,Miroslav Krleža,4.26,"1,477 rating","January 1, 1938","During his long and distinguished career, the Croatian writer Miroslav Krleza (1893-1981) battled against many forms of tyranny. In On the Edge of Reason, his protagonist is a middle-aged lawyer whose life and career have been eminently respectable and respected. One evening, at a party attended by the local elite, he inadvertently blurts out an honest thought. From this moment, all hell breaks loose.... On the Edge of Reason reveals the fundamental chasm between conformity and individuality. As folly piles on folly, hypocrisy on hypocrisy, reason itself begins to give way, and the edge between reality and unreality disappears.--back cover",192,"['Fiction', 'Classics', 'Literature', '20th Century', 'Philosophy', 'Literary Fiction', 'Politics', 'Fiction', 'Classics', 'Literature', '20th Century', 'Philosophy', 'Literary Fiction', 'Politics', 'Fiction', 'Classics', 'Literature', '20th Century', 'Philosophy', 'Literary Fiction', 'Politics', 'Fiction', 'Classics', 'Literature', '20th Century', 'Philosophy', 'Literary Fiction', 'Politics', 'Fiction', 'Classics', 'Literature', '20th Century', 'Philosophy', 'Literary Fiction', 'Politics']",195 follower,112 review,220,8 (<1%),49 (3%),211 (14%),494 (33%),715 (48%)
Knights of Dark Renown,David Gemmell,4.10,"4,888 rating","January 1, 1989","Once the legendary knights of the Gabala defended the nine duchies. Their hearts were beautiful; their armor was beyond compare. They were greater than princes, more than men.But they were gone, disappeared through a demon-haunted gateway between worlds. Only one held back -- Manannan, whose every instinct told him to stay. Now he was the coward knight, and in torment.Murder and black magic beset the land. Rumors circulated that the king was enchanted, changed, that his soul was dead . . . and that a reign of terror was about to begin.Now Manannan realized he would have to face his darkest he had no choice but to ride through that dreaded gate and seek out his vanished companions.And the secret he would learn there would tear his soul apart . . . .""A sharp, distinctive medieval fantasy. Dramatic, colorful, taut."" -- Locus",311,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Heroic Fantasy', 'High Fantasy', 'Adventure', 'Vampires']","3,233 follower",202 review,156,29 (<1%),155 (3%),973 (19%),"1,881 (38%)","1,850 (37%)"
The Moons of Jupiter,Alice Munro,3.90,"4,697 rating","January 1, 1983","THE WINNER OF THE NOBEL PRIZE IN LITERATUREThe characters who populate an Alice Munro story live and breathe. Passions hopelessly conceived, affections betrayed, marriages made and broken: the joys, fears, loves and awakenings of women echo throughout these twelve unforgettable stories, laying bare the unexceptional and yet inescapable pain of human contact.",233,"['Short Stories', 'Fiction', 'Canada', 'Contemporary', 'Nobel Prize', 'Literary Fiction', 'Canadian Literature']","5,921 follower",451 review,209,78 (1%),300 (6%),"1,019 (21%)","1,908 (40%)","1,392 (29%)"
"Akira, Vol. 3",Katsuhiro Otomo,4.44,"12,767 rating","January 1, 1984","In the 21st century, the glittering Neo-Tokyo has risen from the rubble of a Tokyo destroyed by an apocalyptic telekinetic blast from a young boy called Akira -- the subject of a covert government experiment gone wrong now imprisoned in frozen stasis. But Tetsuo, an angry young man with immense and rapidly growing psychic abilities, has done the unthinkable: he has released Akira and set into motion a chain of events that could once destroy the city and drag the world to the brink of Armageddon. Resistance agents and an armada of government forces race against the clock to find the child with godlike powers before his unthinkable destructive abilities are unleashed!",284,"['Manga', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Japan']",778 follower,487 review,402,20 (<1%),128 (1%),"1,267 (9%)","4,105 (32%)","7,247 (56%)"
The Dark Portal,Robin Jarvis,3.82,"2,508 rating","January 1, 1989","In the British tradition of Redwall comes this first novel of a trilogy that is sure to capture fans both young and old. In the sewers of Deptford, there lurks a dark presence that fills the tunnels with fear. The rats worship it in the blackness and name it ""Jupiter, Lord of All."" Into this twilight realm wanders a small and frightened mouse-the unwitting trigger of a chain of events that hurtles the Deptford mice into a world of heroic adventure and terror.",243,"['Fantasy', 'Young Adult', 'Fiction', 'Animals', 'Childrens', 'Horror', 'Middle Grade', 'Fantasy', 'Young Adult', 'Fiction', 'Animals', 'Childrens', 'Horror', 'Middle Grade', 'Fantasy', 'Young Adult', 'Fiction', 'Animals', 'Childrens', 'Horror', 'Middle Grade']",230 follower,138 review,57,77 (3%),173 (6%),616 (24%),906 (36%),736 (29%)
Shadow & Claw,Gene Wolfe,4.03,"19,782 rating","October 15, 1994","The Shadow of the Torturer is the tale of young Severian, an apprentice in the Guild of Torturers on the world called Urth, exiled for committing the ultimate sin of his profession -- showing mercy toward his victim.The Claw of the Conciliator continues the saga of Severian, banished from his home, as he undertakes a mythic quest to discover the awesome power of an ancient relic, and learn the truth about his hidden destiny.The Book of the New Sun is unanimously acclaimed as Gene Wolfe's most remarkable work, hailed as ""a masterpiece of science fantasy comparable in importance to the major works of Tolkien and Lewis"" by Publishers Weekly, and ""one of the most ambitious works of speculative fiction in the twentieth century"" by The Magazine of Fantasy and Science Fiction. Shadow & Claw brings together the first two books of the tetralogy in one volume.",413,"['Fantasy', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'Classics', 'Novels']","3,095 follower","1,453 review",496,578 (2%),"1,417 (7%)","3,319 (16%)","5,933 (29%)","8,535 (43%)"
الرواية المستحيلة - فسيفساء دمشقية,غادة السمان,4.02,786 rating,"March 1, 1997","نبذة موقع النيل والفرات عن الرواية:من ذاكرة الأيام تنسج غادة السمان روايتها الآتية من بيوتات الشام. ممزوجة بعبقها الياسميني، بأحداثها أحياناً، وبعراقتها وحضارتها الراسخة عبر الزمان، أحياناً أخرى. تحكي قصة صبية… تتابع مراحل حياتها… تعيشها معها في ذكرياتها الوهمية الأولى إلى حين سجلت في دفترها السري أسرار مراهقة تصنع نفسها وعندما أضحت منفية إلى الوطن ورفيق مشوارها البومة الحكيمة التي ما انفكت تغذي خيالها وفكرها لتحلق في النهاية بين البومة والنسر… تنساب الأحداث وفي ثناياها تتغلغل أنفاس دمشقية تعكس من خلالها غادة السمان المجريات التاريخية والاجتماعية لتتوضح في إطار الذات الشامية بكل أبعادها ومعتقداتها وعاداتها الراسخة في ذلك الزمان.It’s in Arabic, lovely details and descriptions, she is good at it.I felt as if I was walking with him in the streets of old Damascus.",502,"['Novels', 'Fiction', 'Novels', 'Fiction', 'Novels', 'Fiction']","7,823 follower",151 review,78,27 (3%),43 (5%),135 (17%),261 (33%),320 (40%)
Beyaz Zambaklar Ülkesinde,Grigory Petrov,4.20,"10,964 rating","May 1, 1923","Rus asıllı bir yazarın, Rusların Fin halkına yaptıkları baskı politikasını yazması, kitabın en orijinal tarafı olsa gerektir. Dünya bir asırdır bu kitabı okuyor... Beyaz Zambaklar Ülkesinde; hem Finlerin, hem Bulgarların, hem de Türk milletinin ulusal bilinç elde etmesinde rol oynar. Bulgar yazar G. Baltaciev; Beyaz Zambaklar Ülkesinde hakkında, Naradna Tzelina dergisinde şunları yazmıştı İnanıyorum ki, biz Bulgarlar bir ulus olarak topyekun olduysak, bunu Grigory Petrov’un kütüphanelerimizdeki eserlerine borçlu olduğumuzu iftiharla söyleyebiliriz. İnanıyorum ki, çok yakında Beyaz Zambaklar Ülkesinde adlı kitabın, herhangi bir okul veya millet kütüphanesinde bulunmayışını suç olarak kabul edeceğiz. Millet adına yazılmış böyle bir kitap, enderdir. Bu kitap, herkes için değerli ve yararlıdır. Kitabı okuduğunuzda yazarın sizi nasıl sürüklediğini, kanatlandırdığını hissedeceksiniz. (...) Beyaz Zambaklar Ülkesinde, Türkçeye çevrildiğinde Türk basını tarafından ilgiyle karşılanır ve kitaptan övgüyle bahseder. Milli Talim ve Terbiye Kurulu Başkanı Mehmet Emin Bey’in Hayat mecmuasının 74. sayısında kitaptan övgüyle bahsettiği yazısı şö Elimde olsa; HaydarpaşaAnkara arasında seyahat eden her bir yolcunun eline bu kitabı tutuşturur, kitabı okuturken bir yandan da çevrede bulunan toprak yığını köylere baktırırdım. Öğretmen olsaydım; çocuklara bulunduğum şehrin kenar semtlerini gezdirirken, evlerde konuşulanları tekrarlatırken, (yemeiçme, giyimkuşam) tarzlarını gösterirken, Grigory Petrov’un kitabından sayfalar okurdum. Komutan olsaydım; askerlerimin toplandıkları koğuşlara bu kitabın bazı sayfalarını kopya eder ve asardım. (...) Kitap, Müdafaai Milliye Vekâleti (Milli Savunma Bakanlığı) tarafından askerlere tavsiye edilir. Yine Maarif Vekâleti (Milli Eğitim Bakanlığı) tarafından da öğretmen okullarının son dönem mezunlarına birer adet hediye edilir. Kitap, Bulgarcadan Türkçeye 1928’de çevrildi. M. Kemal’in bu kitapla n",175,"['History', 'Classics', 'Nonfiction', 'Roman', 'Politics', 'Russian Literature', 'Literature']",51 follower,689 review,7,112 (1%),405 (3%),"1,703 (15%)","3,663 (33%)","5,081 (46%)"
Omon Ra,Victor Pelevin,3.90,"8,704 rating","January 1, 1992","Victor Pelevin's novel Omon Ra has been widely praised for its poetry and its wickedness, a novel in line with the great works of Gogol and Bulgakov. Omon is chosen to be trained in the Soviet space program the fulfillment of his lifelong dream. However, he enrolls only to encounter the terrifying absurdity of Soviet protocol and its backward technology: a bicycle-powered moonwalker; the outrageous Colonel Urgachin; and a one-way assignment to the moon.",154,"['Fiction', 'Russia', 'Science Fiction', 'Russian Literature', 'Novels', 'Literature', 'Contemporary', 'Fiction', 'Russia', 'Science Fiction', 'Russian Literature', 'Novels', 'Literature', 'Contemporary', 'Fiction', 'Russia', 'Science Fiction', 'Russian Literature', 'Novels', 'Literature', 'Contemporary']","1,823 follower",499 review,198,146 (1%),514 (5%),"2,080 (23%)","3,275 (37%)","2,689 (30%)"
The Great Chain of Being: A Study of the History of an Idea,Arthur O. Lovejoy,4.07,466 rating,"January 1, 1936","From later antiquity down to the close of the eighteenth century, most philosophers and men of science and, indeed, most educated men, accepted without question a traditional view of the plan and structure of the world.In this volume, which embodies the William James lectures for 1933, Arthur O. Lovejoy points out the three principles - plenitude, continuity, and graduation - which were combined in this conception; analyzes their origins in the philosophies of Plato, Aristotle, and the Neoplatonists; traces the most important of their diverse ramifications in subsequent religious thought, in metaphysics, in ethics and aesthetics, and in astronomical and biological theories; and copiously illustrates the influence of the conception as a whole, and of the ideas out of which it was compounded, upon the imagination and feelings as expressed in literature.",382,"['Philosophy', 'History', 'Nonfiction', 'Religion', 'Science', 'History Of Science', 'Politics']",27 follower,31 review,36,13 (2%),15 (3%),89 (19%),160 (34%),189 (40%)
