title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Playing and Reality,D.W. Winnicott,4.21,"2,320 rating","January 1, 1971","What are the origins of creativity and how can we develop it - whether within ourselves or in others? Not only does Playing and Reality address these questions, it also tackles many more that surround the fundamental issue of the individual self and its relationship with the outside world. In this landmark book of twentieth-century psychology, Winnicott shows the reader how, through the attentive nurturing of creativity from the earliest years, every individual has the opportunity to enjoy a rich and rewarding cultural life. Today, as the 'hothousing' and testing of children begins at an ever-younger age, Winnicott's classic text is a more urgent and topical read than ever before.",214,"['Psychology', 'Nonfiction', 'Psychoanalysis', 'Parenting', 'Philosophy', 'Science', 'Education']",327 follower,95 review,75,37 (1%),83 (3%),343 (14%),742 (31%),"1,115 (48%)"
A Promise Is a Promise,Robert Munsch,4.00,"1,625 rating","January 1, 1988","""A Promise Is a Promise"" is about the Qallupilluq (plural, Qallupilluit), an imaginary creature like a troll, that lives in the Hudson’s Bay or resides in icebergs. The Qallupilluit wear women’s parkas of loon feathers, are grotesque-looking, and grab children who come too near the shore or stand too close to cracks in sea ice. The main character in the story is Allashua, a young Inuk girl.",32,"['Picture Books', 'Childrens', 'Canada', 'Fiction', 'Mythology', 'Fantasy', 'Kids', 'Picture Books', 'Childrens', 'Canada', 'Fiction', 'Mythology', 'Fantasy', 'Kids', 'Picture Books', 'Childrens', 'Canada', 'Fiction', 'Mythology', 'Fantasy', 'Kids', 'Picture Books', 'Childrens', 'Canada', 'Fiction', 'Mythology', 'Fantasy', 'Kids', 'Picture Books', 'Childrens', 'Canada', 'Fiction', 'Mythology', 'Fantasy', 'Kids']","1,361 follower",84 review,259,27 (1%),101 (6%),354 (21%),508 (31%),635 (39%)
Russian Fairy Tales,Marie Ponsot,4.04,26 rating,"January 1, 1960",Traditional stories of princes and peasants reflect Russia's rich cultural heritage.,"HardcoverFirst published January 1, 1960","['Fairy Tales', 'Picture Books', 'Fantasy', 'Childrens']",13 follower,5 review,38,0 (0%),1 (3%),6 (23%),10 (38%),9 (34%)
North Wind,Gwyneth Jones,3.33,83 rating,"288 pages, PaperbackPublished November 15, 1997","Continues the story of Johnny and Braemar, whose exploits have become legendary and whose faster-than-light drive is desperately sought by different factions, including an alien who may be Johnny's daughter",288,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Aliens']",104 follower,5 review,141,7 (8%),9 (10%),33 (39%),18 (21%),16 (19%)
The Portable Nietzsche,Friedrich Nietzsche,4.21,"9,179 rating","June 1, 1954","The works of Friedrich Nietzsche have fascinated readers around the world ever since the publication of his first book more than a hundred years ago. As Walter Kaufmann, one of the world's leading authorities on Nietzsche, notes in his introduction, ""Few writers in any age were so full of ideas,"" and few writers have been so consistently misinterpreted. The Portable Nietzsche includes Kaufmann's definitive translations of the complete and unabridged texts of Nietzsche's four major works: Twilight of the Idols, The Antichrist, Nietzsche Contra Wagner and Thus Spoke Zarathustra. In addition, Kaufmann brings together selections from his other books, notes, and letters, to give a full picture of Nietzsche's development, versatility, and inexhaustibly. ""In this volume, one may very conveniently have a rich review of one of the most sensitive, passionate, and misunderstood writers in Western, or any, literature."" -Newsweek",692,"['Philosophy', 'Nonfiction', 'Classics', 'Psychology', 'German Literature', 'Literature', 'Religion', 'Philosophy', 'Nonfiction', 'Classics', 'Psychology', 'German Literature', 'Literature', 'Religion', 'Philosophy', 'Nonfiction', 'Classics', 'Psychology', 'German Literature', 'Literature', 'Religion']",21.6k follower,227 review,"3,745",128 (1%),296 (3%),"1,414 (15%)","2,996 (32%)","4,345 (47%)"
The Spring of the Ram,Dorothy Dunnett,4.41,"2,829 rating","October 12, 1987","With the bravura storytelling and pungent authenticity of detail she brought to her acclaimed Lymond Chronicles, Dorothy Dunnett, grande dame of the historical novel, presents The House of Niccolò series. The time is the 15th century, when intrepid merchants became the new knighthood of Europe. Among them, none is bolder or more cunning than Nicholas vander Poele of Bruges, the good-natured dyer's apprentice who schemes and swashbuckles his way to the helm of a mercantile empire.In 1461, Nicholas is in Florence. Backed by none other than Cosimo de' Medici, he will sail the Black Sea to Trebizond, last outpost of Byzantium, and the last jewel missing from the crown of the Ottoman Empire. But trouble lies ahead. Nicholas's stepdaughter -- at the tender age of thirteen -- has eloped with his rival in trade: a Machiavellian Genoese who races ahead of Nicholas, sowing disaster at every port. And time is of the essence: Trebizond may fall to the Turks at any moment. Crackling with wit, breathtakingly paced, The Spring of the Ram is a pyrotechnic blend of scholarship and narrative shimmering with the scents, sounds, colors, and combustible emotions of the 15th century.",496,"['Historical Fiction', 'Historical', 'Fiction', 'Italy', 'Adventure', '15th Century', 'Literature']",788 follower,141 review,48,2 (<1%),50 (1%),293 (10%),924 (32%),"1,560 (55%)"
القوس العذراء,محمود محمد شاكر,4.35,374 rating,"January 1, 1964",قصيدة تربو أبياتها على 300 بيت شعري.عبقرية هذه القصيدة يكمن في أنها جاءت صوتا وصدى لقصيدة لشاعر قديم هو الشماخ بن ضرار، يصف فيها قوسا قطعها وقومها وسواها وأحبها وظلت رفيقة دربه وعمره، ثم وافى موسم الحج فاضطر لبيعها فباعها.وجاء الشاعر والعلامة العبقري محمود شاكر ليفجر القصيدة القديمة ويقرأها قراءة شعرية ويدير حولها قصة مطولة بأبيات من الشعر تصور هذه العلاقة الحميمية بين هذا الصياد وهذه القوس,76,['Poetry'],"1,590 follower",89 review,48,10 (2%),15 (4%),40 (10%),77 (20%),232 (62%)
The Magician of Lublin,Isaac Bashevis Singer,3.91,"3,361 rating","January 1, 1960","Yasha the magician - sword swallower, fire eater, acrobat and master of escape - is famed for his extraordinary Houdini-like skills. Half Jewish, half Gentile, a free thinker who slips easily between worlds, Yasha has an observant wife, a loyal assistant who travels with him and a woman in every town. Now though, his exploits are catching up with him, and he is tempted to make one final escape - from his marriage, his homeland and the last tendrils of his father's religion. Set in Warsaw and the shtetls of the 1870s, Isaac Bashevis Singer's second novel is a haunting psychological portrait of a man's flight from love.",208,"['Fiction', 'Classics', 'Jewish', 'Polish Literature', 'Poland', 'Literature', 'Nobel Prize']",954 follower,236 review,441,32 (<1%),177 (5%),793 (23%),"1,433 (42%)",926 (27%)
Savage Thunder,Johanna Lindsey,3.98,"6,196 rating","January 1, 1989","Newly widowed after a shockingly brief marriage to an elderly British lord, Jocelyn Fleming still aches with the pain of unexplored desire. And now her restless heart is leading her far from the protective bosom of polite London society to the perilous beauty of the American West . . . and to Colt Thunder. Breathlessly exciting but dangerously unpredictable, Colt is a loner whose Cheyenne blood burns hotter than the blistering Arizona sun. Jocelyn's wealth and title mean nothing to this stranger whose passion rules his actions and his heart. But neither the wild desert stallion nor the untouched English rose can deny their irresistible attraction . . . or prevent the firestorm of emotion that erupts when their vastly different worlds collide.",409,"['Romance', 'Historical Romance', 'Historical', 'Westerns', 'Fiction', 'Historical Fiction', 'Western Romance']","6,878 follower",214 review,157,114 (1%),322 (5%),"1,443 (23%)","1,987 (32%)","2,330 (37%)"
The Mediterranean Caper,Clive Cussler,3.80,"22,352 rating","January 1, 1973","Dirk Pitt rides a tidal wave of intrigue in this classic Cussler. On an isolated Greek island, a World War I fighter plane attacks a modern U.S. Air Force base--a mysterious saboteur preys on an American scientific expedition--and Dirk Pitt plays a deadly game of hunter and hunted with the elusive head of an international smuggling ring. ",391,"['Fiction', 'Adventure', 'Thriller', 'Action', 'Mystery', 'Suspense', 'Mystery Thriller']","7,903 follower",892 review,492,374 (1%),"1,472 (6%)","6,442 (28%)","8,024 (35%)","6,040 (27%)"
The Austrians: A Thousand-Year Odyssey,Gordon Brook-Shepard,3.70,121 rating,"January 1, 1996","This is a masterful survey of Austria's controversial place at the heart of European history. From the Reformation through the Napoleonic and Cold Wars to European Union, a superb history of Austria's central role in uniting Western civilization is covered. 24 pages of photographs and maps are included. ""Connoisseurs of Austria and its delightful and infuriating inhabitants will agree that Mr. Brook-Shepherd has got it just about right.'—The Wall Street Journal ""Engrossing, elegantly written history.'—Publishers Weekly",512,"['History', 'Nonfiction', '20th Century', 'European History']",3 book,13 review,3,2 (1%),11 (9%),35 (28%),46 (38%),27 (22%)
Anne Sexton: A Self-Portrait in Letters,Anne Sexton,4.27,"1,764 rating","January 1, 1977","An expression of an extraordinary poet's life story in her own words, this book shows Anne Sexton as she really was in private, as she wrote about herself to family, friends, fellow poets, and students. Anne's daughter Linda Gray Sexton and her close confidant Lois Ames have judiciously chosen from among thousands of letters and provided commentary where necessary. Illustrated throughout with candid photographs and memorabilia, the letters -- brilliant, lyrical, caustic, passionate, angry -- are a consistently revealing index to Sexton's quixotic and exuberant personality.",433,"['Poetry', 'Nonfiction', 'Biography', 'Memoir', 'Biography Memoir', 'Autobiography', 'Literature', 'Poetry', 'Nonfiction', 'Biography', 'Memoir', 'Biography Memoir', 'Autobiography', 'Literature', 'Poetry', 'Nonfiction', 'Biography', 'Memoir', 'Biography Memoir', 'Autobiography', 'Literature', 'Poetry', 'Nonfiction', 'Biography', 'Memoir', 'Biography Memoir', 'Autobiography', 'Literature', 'Poetry', 'Nonfiction', 'Biography', 'Memoir', 'Biography Memoir', 'Autobiography', 'Literature']","2,237 follower",51 review,149,17 (<1%),40 (2%),266 (15%),567 (32%),874 (49%)
A Long Way from Chicago,Richard Peck,3.97,"34,276 rating","January 1, 1998",Join Joey and his sister Mary Alice as they spend nine unforgettable summers with the worst influence imaginable--their grandmother!,148,"['Historical Fiction', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Humor', 'Historical']",688 follower,"2,790 review",111,890 (2%),"1,963 (5%)","7,162 (20%)","11,701 (34%)","12,560 (36%)"
A Rage for Revenge,David Gerrold,4.02,"1,109 rating","March 1, 1989","Still reeling from the alien plagues that killed two-thirds of the planet's population, humanity now confronts the most deadly enemy Earth has ever known - the giant man-eating Chtorr. Lieutenant James McCarthy has grown to manhood under the shadow of the terrifying invasion of the Chtorr. As a student, he learned all he could to understand their alien behavior. As a Special Forces commando, he made violent first contact. Now this battle-hardened warrior faces a profound challenge. Captured by an anarchistic band of men and women known as renegades, McCarthy must secretly gather vital information while fighting indoctrination into their cult - which serves and worships the Chtorr.",229,"['Science Fiction', 'Fiction', 'Horror', 'Military Science Fiction', 'Post Apocalyptic', 'Science Fiction Fantasy', 'Audiobook']",546 follower,38 review,283,18 (1%),48 (4%),236 (21%),403 (36%),404 (36%)
The Five Red Herrings,Dorothy L. Sayers,3.79,"13,874 rating","March 1, 1931","The body was on the pointed rocks alongside the stream. The artist might have fallen from the cliff where he was painting, but there are too many suspicious elements—particularly the medical evidence that proves he'd been dead nearly half a day, though eyewitnesses had seen him alive a scant hour earlier. And then there are the six prime suspects—all of them artists, all of whom wished him dead. Five are red herrings, but one has created a masterpiece of murder that baffles everyone, including Lord Peter Wimsey.",354,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Detective', 'British Literature', 'Mystery Thriller']","2,629 follower","1,021 review",729,243 (1%),"1,107 (7%)","3,939 (28%)","4,673 (33%)","3,912 (28%)"
The Gathering Storm,Winston S. Churchill,4.38,"6,961 rating","June 1, 1948","Winston Churchill was not only a statesman and leader of historic proportions, he also possessed substantial literary talents. These two factors combine to make The Gathering Storm a unique work. The first volume of Churchill's memoirs, this selection is broken into two parts. The first, From War to War, consists of Churchill's critical observations on the settlement of World War I and its place in the causes of the Second World War. The second volume contains letters and memoranda from the British government--of which Churchill was part--as the country plunged unprepared into war. This stands as the best of history: written as it was made, by the man who made it.",752,"['History', 'Nonfiction', 'World War II', 'War', 'Politics', 'Biography', 'Military Fiction']","2,308 follower",450 review,"1,216",47 (<1%),94 (1%),722 (10%),"2,398 (34%)","3,700 (53%)"
100 Love Sonnets,Pablo Neruda,4.36,"17,464 rating","January 1, 1959","Against the backdrop of Isla Negra - the sea and wind, the white sand with its scattering of delicate wild flowers, the hot sun and salty smells of the Pacific - the poet sets the poems in celebration of his love. The subject of that love is Matilde Urrutia de Neruda, Pablo's 'beloved wife'.",232,"['Poetry', 'Classics', 'Romance', 'Spanish Literature', 'Fiction', 'Love', 'Latin American', 'Poetry', 'Classics', 'Romance', 'Spanish Literature', 'Fiction', 'Love', 'Latin American', 'Poetry', 'Classics', 'Romance', 'Spanish Literature', 'Fiction', 'Love', 'Latin American']","8,950 follower",862 review,862,200 (1%),421 (2%),"1,995 (11%)","5,149 (29%)","9,699 (55%)"
Weird Sister,Kate Pullinger,3.35,174 rating,"January 1, 1992","Before long, she has insinuated herself into the affections of the sleepy Fenland village and into the heart of the ancient Throckmorton family, a family that harbors a dark secret. Nobody remembers another Agnes Samuel from long ago, a frightened girl betrayed by her wealthy neighbors and hanged as a witch.",300,"['Fiction', 'Horror', 'Fantasy', 'Witchcraft', 'Witches']",76 follower,19 review,41,5 (2%),21 (12%),76 (43%),52 (29%),20 (11%)
The Shrinking Man,Richard Matheson,3.78,"8,363 rating","January 1, 1956","While on holiday, Scott Carey is exposed to a cloud of radioactive spray shortly after he accidentally ingests insecticide. The radioactivity acts as a catalyst for the bug spray, causing his body to shrink at a rate of approximately 1/7 of an inch per day. A few weeks later, Carey can no longer deny the truth: not only is he losing weight, he is also shorter than he was and deduces, to his dismay, that his body will continue to shrink.",201,"['Science Fiction', 'Horror', 'Fiction', 'Fantasy', 'Classics', 'Novels', 'Adventure']","4,183 follower",652 review,721,154 (1%),569 (6%),"2,330 (27%)","3,190 (38%)","2,120 (25%)"
Jim Knopf und die Wilde 13,Michael Ende,4.32,"3,890 rating","January 1, 1962","Dies ist das zweite große Abenteuer der beiden berühmten Lokomotivführer, denen kein Weg zu weit, kein Wasser zu tief und kein Berg zu hoch ist, um ihr Ziel zu erreichen.",276,"['Childrens', 'Fantasy', 'Classics', 'German Literature', 'Fiction', 'Adventure', 'Germany']","2,998 follower",79 review,267,33 (<1%),100 (2%),475 (12%),"1,269 (32%)","2,013 (51%)"
Beezus and Ramona,Beverly Cleary,4.03,"101,047 rating","July 1, 1955","Nine-year-old Beezus Quimby has her hands full with her little sister, Ramona. Sure, other people have little sisters that bother them sometimes, but is there anyone in the world like Ramona? Whether she's taking one bite out of every apple in a box or secretly inviting 15 other 4-year-olds to the house for a party, Ramona is always making trouble--and getting all the attention. Every big sister can relate to the trials and tribulations Beezus must endure. Old enough to be expected to take responsibility for her little sister, yet young enough to be mortified by every embarrassing plight the precocious preschooler gets them into, Beezus is constantly struggling with her mixed-up feelings about the exasperating Ramona.",160,"['Childrens', 'Fiction', 'Middle Grade', 'Classics', 'Realistic Fiction', 'Young Adult', 'Humor']","3,182 follower","2,550 review",257,"1,909 (1%)","4,397 (4%)","21,807 (21%)","34,067 (33%)","38,867 (38%)"
Family Ties,Clarice Lispector,4.00,"3,942 rating","July 27, 1960","You can find an alternative cover for this ISBN here.""Reading Clarice Lispector's novels is like listening to a stranger unravel her thoughts and then walk out of the door, leaving behind a strong sense of character but few facts about daily life. You wonder after meeting such a person whether she was real or imagined and then decide it doesn't really matter."" Belles Lettres   The silent rage that seizes a matriarch whose family is feting her eighty-ninth year. The tangle of emotions felt by a sophisticated young woman toward her elderly mother. An adolescent girl's obsessive fear of being looked at. The ""giddying sense of compassion"" that a blind man introduces into a young housewife's settled existence. Of such is made the world of Clarice Lispector, the Brazilian writer whose finest work is acknowledged to be her exquisitely crafted short stories. Here, in these thirteen of Lispector's most brilliantly conceived short stories, mysterious and unexpected moments of crisis propel characters to self-discovery or keenly felt intuitions about the human condition. Her characters mirror states of mind. Alienated by their unsettling sense of life's absurdity, they seem at times absorbed in their interior lives, and in the passions that dominate and usually defeat them. ",160,"['Short Stories', 'Fiction', 'Classics', 'Brazil', 'Literature', 'Portuguese Literature', 'Female Authors', 'Short Stories', 'Fiction', 'Classics', 'Brazil', 'Literature', 'Portuguese Literature', 'Female Authors', 'Short Stories', 'Fiction', 'Classics', 'Brazil', 'Literature', 'Portuguese Literature', 'Female Authors']","4,841 follower",367 review,220,50 (1%),190 (4%),823 (20%),"1,520 (38%)","1,359 (34%)"
The Way of Zen,Alan W. Watts,4.17,"21,056 rating","January 1, 1957","The Way of Zen begins as a succinct guide through the histories of Buddhism and Taoism leading up to the development of Zen Buddhism, which drew deeply from both traditions. It then goes on to paint a broad but insightful picture of Zen as it was and is practiced, both as a religion and as an element of diverse East Asian arts and disciplines. Watts's narrative clears away the mystery while enhancing the mystique of Zen. Since the first publication of this book in 1957, Zen Buddhism has become firmly established in the West. As Zen has taken root in Western soil, it has incorporated much of the attitude and approach set forth by Watts in The Way of Zen, which remains one of the most important introductory books in Western Zen.",236,"['Philosophy', 'Buddhism', 'Spirituality', 'Nonfiction', 'Religion', 'Zen', 'Self Help']","7,025 follower",917 review,225,242 (1%),673 (3%),"3,485 (16%)","7,562 (35%)","9,094 (43%)"
The History Man,Malcolm Bradbury,3.61,"1,818 rating","January 1, 1975","Now a twentieth-century classic, The History Man tells the story of Barbara and Howard Kirk, their very modern marriage and their equally radical politics. Set in the fictional world of Watermouth University, Bradbury brilliantly captures the complexities of academic life, from tedious meetings and workplace machinations to corruption and disruption at the highest levels. And as the unease and unhappiness behind the Kirks' relationship becomes apparent, so too Bradbury's ability to dissect the human heart and character. His insightful, profound portrayal of a marriage in crisis is utterly convincing and compelling.",248,"['Fiction', 'Humor', 'Novels', 'Academia', 'Comedy', 'Classics', 'Literature']",79 follower,130 review,124,68 (3%),158 (8%),549 (30%),676 (37%),367 (20%)
Women of Algiers in Their Apartment,Assia Djebar,3.56,809 rating,"January 1, 1980","The cloth edition of Assia Djebar's Women of Algiers in Their Apartment, her first work to be published in English, was named by the American Literary Translators Association as an ALTA Outstanding Translation of the Year. Now available in paperback, this collection of three long stories, three short ones, and a theoretical postface by one of North Africa's leading writers depicts the plight of urban Algerian women who have thrown off the shackles of colonialism only to face a postcolonial regime that denies and subjugates them even as it celebrates the liberation of men. Denounced in Algeria for its political criticism, Djebar's book quickly sold out its first printing of 15,000 copies in France and was hugely popular in Italy. Her stylistically innovative, lyrical stories address the cloistering of women, the implications of reticence, the connection of language to oppression, and the impact of war on both women and men. The Afterword by Clarisse Zimra includes an illuminating interview with Djebar.",232,"['Fiction', 'Short Stories', 'Algeria', 'Africa', 'France', 'Feminism', 'African Literature', 'Fiction', 'Short Stories', 'Algeria', 'Africa', 'France', 'Feminism', 'African Literature', 'Fiction', 'Short Stories', 'Algeria', 'Africa', 'France', 'Feminism', 'African Literature', 'Fiction', 'Short Stories', 'Algeria', 'Africa', 'France', 'Feminism', 'African Literature', 'Fiction', 'Short Stories', 'Algeria', 'Africa', 'France', 'Feminism', 'African Literature']",338 follower,55 review,51,24 (2%),100 (12%),253 (31%),265 (32%),167 (20%)
Der kurze Sommer der Anarchie,Hans Magnus Enzensberger,4.30,759 rating,"January 1, 1972","Northern Spain is the only part of Western Europe where anarchism played a significant role in political life of the twentieth century. Enjoying wide-ranging support among both the urban and rural working class, its importance peaked during its “brief summer”—the civil war between the Republic and General Franco’s Falangists, during which anarchists even participated in the government of Catalonia. Anarchy’s Brief Summer brings anarchism to life by focusing on the charismatic leader Buenaventura Durruti (1896–1936), who became a key figure in the Spanish Civil War after a militant and adventurous youth. The basis of the book is a compilation of personal testimony, interviews with survivors, contemporary documents, memoirs, and academic assessments. They are all linked by Enzenberger’s own assessment in a series of glosses—a literary form that is somewhere between retelling and reconstruction—with the contradiction between fiction and fact reflecting the political contradictions of the Spanish Revolution. On the trail of forgotten, half-suppressed struggles, Anarchy’s Brief Summer offers a unique portrait of a revolutionary movement that is largely unknown outside Spain.",299,"['History', 'Spain', 'Nonfiction', 'Politics', 'German Literature', 'Biography', 'Germany']",143 follower,65 review,302,3 (<1%),8 (1%),95 (12%),304 (40%),349 (45%)
Sharpe's Regiment,Bernard Cornwell,4.27,"8,592 rating","January 1, 1986",A corrupt political plot threatens to put an end to the South Essex regiment and the life of Major Richard Sharpe when he investigates and discovers an illegal recruiting ring selling soldiers like cattle to other divisions.,301,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'Adventure', 'Military Fiction', 'Action']",17.2k follower,187 review,433,10 (<1%),72 (<1%),"1,247 (14%)","3,537 (41%)","3,726 (43%)"
"Turms, kuolematon",Mika Waltari,3.96,"2,010 rating","January 1, 1955","Turms, kuolematon on mystinen ja kiehtova etsijän odysseia Välimeren piiristä vuosilta 520-450 ennen Kristuksen syntymää. Paljon nauttinut, paljon kärsinyt Turms kertoo merkillisestä elämästään. Hän syyllistyy nuoruudessaan rikokseen, jota pakenee Delfoin temppeliin ja persialaissotien meritaisteluihin. Lopulta hän päätyy isiensä kotiin, etruskien kauniiseen maahan, jonka rinnalla Rooma on alkeellinen barbaarien kaupunki.",681,"['Historical Fiction', 'Fiction', 'Historical', 'Finnish Literature', 'Classics', 'Novels', 'Italy']",613 follower,108 review,272,36 (1%),107 (5%),408 (20%),808 (40%),651 (32%)
Black Mischief,Evelyn Waugh,3.71,"3,399 rating","January 1, 1932","Black Mischief, "" Waugh's third novel, helped to establish his reputation as a master satirist. Set on the fictional African island of Azania, the novel chronicles the efforts of Emperor Seth, assisted by the Englishman Basil Seal, to modernize his kingdom. Profound hilarity ensues from the issuance of homemade currency, the staging of a ""Birth Control Gala, "" the rightful ruler's demise at his own rather long and tiring coronation ceremonies, and a good deal more mischief.",320,"['Fiction', 'Classics', 'Africa', 'Humor', 'British Literature', 'Literature', 'Novels']","2,490 follower",248 review,308,66 (1%),276 (8%),"1,007 (29%)","1,291 (37%)",759 (22%)
Behind the Urals: An American Worker in Russia's City of Steel,John   Scott,3.70,606 rating,"January 1, 1942","Students reading Scott have come away with a real appreciation of the hardships under which these workers built Magnitogorsk and of the nearly incredible enthusiasm with which many of them worked."" --Ronald Grigor SunyA genuine grassroots account of Soviet life--a type of book of which there have been far too few."" --William Henry Chamberlin, New York Times, 1943... a rich portrait of daily life under Stalin."" --New York Times Book ReviewGeneral readers, students, and specialists alike will find much of relevance for understanding today's Soviet Union in this new edition of John Scott's vivid exploration of daily life in the formative days of Stalinism.",306,"['History', 'Russia', 'Nonfiction', 'Memoir', 'Biography', 'Russian History', 'School', 'History', 'Russia', 'Nonfiction', 'Memoir', 'Biography', 'Russian History', 'School', 'History', 'Russia', 'Nonfiction', 'Memoir', 'Biography', 'Russian History', 'School']",1 book2 follower,46 review,1,13 (2%),37 (6%),188 (31%),249 (41%),119 (19%)
Master of the Five Magics,Lyndon Hardy,3.81,"5,385 rating","January 1, 1980",This is a lady on a quest to learn the 5 arts of magic.,373,"['Fantasy', 'Fiction', 'Magic', 'High Fantasy', 'Epic Fantasy', 'Science Fiction Fantasy', 'Sword and Sorcery']",143 follower,154 review,14,89 (1%),350 (6%),"1,535 (28%)","1,927 (35%)","1,484 (27%)"
Sanford Meisner on Acting,Sanford Meisner,4.20,"2,805 rating","July 12, 1987","This book, written in collaboration with Dennis Longwell, follows an acting class of eight men and eight women for fifteen months, beginning with the most rudimentary exercises and ending with affecting and polished scenes from contemporary American plays. Throughout these pages Meisner is delight--always empathizing with his students and urging them onward, provoking emotion, laughter, and growing technical mastery from his charges. With an introduction by Sydney Pollack, director of ""Out of Africa"" and ""Tootsie,"" who worked with Meisner for five years.""This book should be read by anyone who wants to act or even appreciate what acting involves. Like Meisner's way of teaching, it is the straight goods.""--Arthur Miller""If there is a key to good acting, this one is it, above all others. Actors, young and not so young, will find inspiration and excitement in this book.""--Gregory Peck",250,"['Theatre', 'Nonfiction', 'Film', 'Plays', 'Art', 'Drama', 'Academic', 'Theatre', 'Nonfiction', 'Film', 'Plays', 'Art', 'Drama', 'Academic', 'Theatre', 'Nonfiction', 'Film', 'Plays', 'Art', 'Drama', 'Academic', 'Theatre', 'Nonfiction', 'Film', 'Plays', 'Art', 'Drama', 'Academic', 'Theatre', 'Nonfiction', 'Film', 'Plays', 'Art', 'Drama', 'Academic']",1 book32 follower,164 review,1,27 (<1%),88 (3%),439 (15%),997 (35%),"1,254 (44%)"
Leaving Cheyenne,Larry McMurtry,4.04,"3,283 rating","January 1, 1962","From the Pulitzer Prize–winning author of Lonesome Dove Larry McMurtry comes the second novel about love and loss on the great plains of Texas. From 1920’s ranching to range cowboys and WWII grief, McMurtry is the undisputed father of the Western literary epic.Leaving Cheyenne traces the loves of three West Texas characters as they follow that sundown trail: Gideon Fry, the serious rancher; Johnny McCloud, the free-spirited cowhand; and Molly Taylor, the sensitive woman they both love and who bears them each a son. Told in alternating perspectives over sixty years, Leaving Cheyenne follows their dreams, secrets, and grief against a changing American landscape. Tragic circumstances mark the trail, but fans of McMurtry’s distinctive style will cherish his unforgettable characters and pathos of the American West.",304,"['Fiction', 'Westerns', 'Historical Fiction', 'Literature', 'Historical', 'Novels', 'Literary Fiction']","3,196 follower",257 review,169,31 (<1%),130 (3%),652 (19%),"1,324 (40%)","1,146 (34%)"
The Living Thoughts of Kierkegaard (New York Review Books,Søren Kierkegaard,3.98,163 rating,"January 1, 1952","The Danish philosopher Kierkegaard is one of the master thinkers of the modern age, a defining influence on existentialism and on twentieth-century theology, and this brilliantly tailored selection from his vast and varied writings--made by the great English poet W.H Auden--is a perfect introduction to his work. Auden's inspired and incisive response to a thinker who had done much to shape his own beliefs is a fundamental reading of an author whose spirit remains as radical as ever more than 150 years after he wrote.Translated from the Danish by Walter Lowrie, David Swenson, and Alexander Dru.",280,"['Philosophy', 'Nonfiction', 'Religion', 'Classics', 'Danish', 'Theology', '19th Century', 'Philosophy', 'Nonfiction', 'Religion', 'Classics', 'Danish', 'Theology', '19th Century', 'Philosophy', 'Nonfiction', 'Religion', 'Classics', 'Danish', 'Theology', '19th Century']","5,403 follower",23 review,"1,159",1 (<1%),5 (3%),40 (24%),68 (41%),49 (30%)
Giraffes Can't Dance,Giles Andreae,4.32,"31,074 rating","March 1, 2012","Gerald the giraffe longs to dance, but his legs are too skinny and his neck is too long. At the Jungle Dance, the warthogs waltz, the chimps cha-cha, and the lions tango. ""Giraffes can't dance,"" they all jeer when it's Gerald's turn to prance. But with some sound advice from a wise cricket, Gerald starts swaying to his own sweet tune.",32,"['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Storytime', 'Poetry', 'Music', 'Picture Books', 'Childrens', 'Animals', 'Fiction', 'Storytime', 'Poetry', 'Music', 'Picture Books', 'Childrens', 'Animals', 'Fiction', 'Storytime', 'Poetry', 'Music']",133 follower,"1,821 review",210,418 (1%),938 (3%),"4,092 (13%)","8,355 (26%)","17,271 (55%)"
The Stars for a Light,Lynn   Morris,4.12,"2,659 rating","May 1, 1994","No Medical School Ever Could Have prepared Cheney for Her First PositionGraduating from the Woman's Medical College of the prestigious University of Pennsylvania as a full-fledged, documented, accredited physician, young and energetic Cheney Duvall assumed that she would immediately find a suitable position. But after two months of applying and interviewing for several different openings, then being summarily rejected because she was a woman, she had almost given up hope.When Cheney hears that a man named Asa Mercer is looking for a doctor to care for the two hundred women he is transporting on an extended sea voyage from New York to Washington Territory, she grabs the position. Mercer is actually delighted that Cheney is a female doctor who can also help chaperone these potential brides-to-be for the frontiersmen in the West.But even before the journey begins, a foreboding shadow darkens what Cheney had thought was a great opportunity to finally use her talents and education. Was she really prepared for what this responsibility requires?",320,"['Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Historical', 'Romance', 'Christian Romance', 'Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Historical', 'Romance', 'Christian Romance', 'Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Historical', 'Romance', 'Christian Romance']",102 follower,124 review,32,53 (1%),103 (3%),478 (17%),863 (32%),"1,162 (43%)"
