title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The Three Legions,Gregory Solon,4.00,14 rating,"January 1, 1956","The Tribune Claudius Cinna had won glory and the title of ""the one savage who pleased Rome,"" yet he found his triumphant life empty. Arminius, Prince of the German tribe, the Cherusci, ""looked more Roman than German,"" yet he hated Rome and longed to free his people. The girl, Thessia, did not fear the Roman enemy. ""Let them come soon,"" she said, hating only the filth and cold and barrenness of her people's life. The youth, the fisher from Marsilia, knew nothing of war or love except his dreams. The governing passions of these four strangely assorted people - their passions for love, for freedom, for comfort and for fulfillment - played dominant and conflicting parts in the events that led to one of the decisive battles of history. This novel of the time of Augustus Caesar combines a stirringly dramatic story with mature and subtle characterization.",304,2,2 follower,"['Historical Fiction', 'Fiction', 'Roman']",6 review,5 (35%),5 (35%),3 (21%),1 (7%),0 (0%)
"Я, бабушка, Илико и Илларион",Nodar Dumbadze,4.54,"1,692 rating","January 1, 1960","Романы выдающегося грузинского писателя Нодара Думбадзе ""Я, бабушка, Илико и Илларион"" (1960), ""Белые флаги"" (1972), ""Закон вечности"" (1978) повествуют о людях простых и глубоких, наивных и мудрых, глубоко страдающих и безгранично любящих жизнь.",544,46,237 follower,"['Georgian', 'Fiction', 'Childrens', 'Humor', 'Classics', 'Russia', 'Literature']",87 review,"1,152 (68%)",350 (20%),150 (8%),34 (2%),6 (<1%)
No Great Mischief,Alistair MacLeod,4.02,"11,616 rating","September 30, 1999","Alistair MacLeod musters all of the skill and grace that have won him an international following to give us No Great Mischief , the story of a fiercely loyal family and the tradition that drives it.Generations after their forebears went into exile, the MacDonalds still face seemingly unmitigated hardships and cruelties of life. Alexander, orphaned as a child by a horrific tragedy, has nevertheless gained some success in the world. Even his older brother, Calum, a nearly destitute alcoholic living on Toronto's skid row, has been scarred by another tragedy. But, like all his clansman, Alexander is sustained by a family history that seems to run through his veins. And through these lovingly recounted stories-wildly comic or heartbreakingly tragic-we discover the hope against hope upon which every family must sometimes rely.",304,37,215 follower,"['Fiction', 'Canada', 'Historical Fiction', 'Canadian Literature', 'Contemporary', 'Literary Fiction', 'Literature']",877 review,"4,266 (36%)","4,300 (37%)","2,242 (19%)",615 (5%),193 (1%)
River of Time: A Memoir of Vietnam and Cambodia,Jon Swain,4.15,"1,004 rating","January 1, 1995","""A splendid memoir...a tale, at once tragic and beautiful, of love and loss, of coming of age and of witnessing the end of Indochina as the West had known it for more than a century.""—Los Angleles Times Book Review. From the writer immortalized in the Academy Award-winning film The Killing Fields.",304,6,8 follower,"['Nonfiction', 'Travel', 'History', 'Asia', 'War', 'Memoir', 'Biography']",100 review,428 (42%),368 (36%),152 (15%),40 (3%),16 (1%)
Afternoon on the Amazon,Mary Pope Osborne,3.96,"17,124 rating","August 29, 1995","The #1 bestselling chapter book series of all time celebrates 25 years with new covers and a new, easy-to-use numbering system!Vampire bats and killer ants? That's what Jack and Annie are about to run into when the Magic Tree House whisks them away to the Amazon River. It's not long before they get hopelessly lost. Will they be able to find their way back to the tree house? Or are Jack and Annie stuck forever in the rain forest?Did you know that there’s a Magic Tree House book for every kid?Merlin Missions: More challenging adventures for the experienced readerSuper Edition: A longer and more dangerous adventureFact Trackers: Nonfiction companions to your favorite Magic Tree House adventures",67,895,"2,273 follower","['Childrens', 'Fantasy', 'Fiction', 'Chapter Books', 'Adventure', 'Historical Fiction', 'Middle Grade', 'Childrens', 'Fantasy', 'Fiction', 'Chapter Books', 'Adventure', 'Historical Fiction', 'Middle Grade', 'Childrens', 'Fantasy', 'Fiction', 'Chapter Books', 'Adventure', 'Historical Fiction', 'Middle Grade']",578 review,"6,662 (38%)","4,770 (27%)","4,418 (25%)",939 (5%),335 (1%)
"A Study of History, Abridgement of Vols 1-6",Arnold Joseph Toynbee,4.09,510 rating,"January 1, 1947","Arnold Toynbee's A Study of History has been acknowledged as one of the greatest achievements of modern scholarship. A ten-volume analysis of the rise and fall of human civilizations, it is a work of breath-taking breadth and vision. D.C. Somervell's abridgement, in two volumes, of this magnificent enterprise, preserves the method, atmosphere, texture, and, in many instances, the very words of the original. Originally published in 1947 and 1957, these two volumes are themselves a great historical achievement.Volume 1, which abridges the first six volumes of Toynbee's study, includes the Introduction, The Geneses of Civilizations, and The Disintegrations of Civilizations. Volume 2, an abridgement of Volumes VII-X, includes sections on Universal States, Universal churches, Heroic Ages, Contacts Between Civilizations in Space, Contacts Between Civilizations in Time, Law and Freedom in History, The Prospects of the Western Civilization, and the Conclusion.Of Somervell's work, Toynbee wrote, ""The reader now has at his command a uniform abridgement of the whole book, made by a clear mind that has not only mastered the contents but has entered into the writer's outlook and purpose.""",640,554,456 follower,"['History', 'Nonfiction', 'Philosophy', 'World History', 'Classics', 'Sociology', 'Historical', 'History', 'Nonfiction', 'Philosophy', 'World History', 'Classics', 'Sociology', 'Historical', 'History', 'Nonfiction', 'Philosophy', 'World History', 'Classics', 'Sociology', 'Historical']",44 review,209 (40%),176 (34%),96 (18%),21 (4%),8 (1%)
The Way Things Work,David Macaulay,4.36,"2,693 rating","January 1, 1988","Get to grips with how things work inside hundreds of machines with this extraordinary book for kids that explains the science behind technologies and inventions.In this extensive encyclopedia packed full of simple science for kids aged 9+, David Macaulay's beautiful illustrations show the inner workings of each machine, from clocks and watches to jet engines and the Internet.The Way Things Work explains every machine you've ever wanted to understand, as well as some you've probably never thought about before. From the basic lever to the modern microprocessor, this bestseller has now been completely updated with the latest technologies - find out how a touchscreen works, look inside an optical mouse, and see the inner workings of a smartphone. This fascinating machines book for children - The inner workings of each machine, showing the technology in detail but making it accessible through Macaulay's uniquely playful illustrations.- The use of machines in everyday objects explainde, such as clocks, bikes, and watches, as well as the technology behind complicated machines such as space rockets and nuclear reactors.- Key scientific principles illustrated with Macaulay's brand of dry humour, using lighthearted stories involving mammoths.- An updated edition with machines and technologies that have become commonplace since the book's last major revision in 2016.In The Way Things Work Now, David Macaulay explains machines in a way no other illustrator can. Macaulay's inspired illustrations and humorous approach make even the most complex technology fun, fascinating, and accessible for children of all ages.",384,96,341 follower,"['Science', 'Nonfiction', 'Reference', 'Childrens', 'Picture Books', 'Technology', 'Engineering']",125 review,"1,411 (52%)",894 (33%),334 (12%),44 (1%),10 (<1%)
Domu: A Child's Dream,Katsuhiro Otomo,4.09,"2,196 rating","January 1, 1982","Old Cho, a disturbed old man with psychic powers, takes control of an apartment complex and causes the tenants to kill themselves or others, but is finally challenged by Etsuko, a young girl with her own psychic talents.",240,402,778 follower,"['Manga', 'Comics', 'Graphic Novels', 'Horror', 'Science Fiction', 'Fiction', 'Japan', 'Manga', 'Comics', 'Graphic Novels', 'Horror', 'Science Fiction', 'Fiction', 'Japan', 'Manga', 'Comics', 'Graphic Novels', 'Horror', 'Science Fiction', 'Fiction', 'Japan', 'Manga', 'Comics', 'Graphic Novels', 'Horror', 'Science Fiction', 'Fiction', 'Japan', 'Manga', 'Comics', 'Graphic Novels', 'Horror', 'Science Fiction', 'Fiction', 'Japan']",179 review,835 (38%),837 (38%),420 (19%),88 (4%),16 (<1%)
"The Last Lion: Winston Spencer Churchill: Alone, 1932-40",William Manchester,4.38,"11,455 rating","October 28, 1988","In this powerful biography, the middle volume of William Manchester’s critically acclaimed trilogy, Winston Churchill wages his defining campaign: not against Hitler’s war machine but against his own reluctant countrymen. Manchester contends that even more than his leadership in combat, Churchill’s finest hour was the uphill battle against appeasement. As Parliament received with jeers and scorn his warnings against the growing Nazi threat, Churchill stood alone—only to be vindicated by history as a beacon of hope amid the gathering storm. Praise for The Last Lion: Alone   “Manchester has such control over a huge and moving narrative, such illumination of character . . . that he can claim the considerable achievement of having assembled enough powerful evidence to support Isaiah Berlin’s judgment of Churchill as ‘the largest human being of our time.’”—The New Yorker
 
 “Memorable.”—San Francisco Chronicle    “Stirring . . . As Manchester points out several times, it’s as if the age, having produced a Hitler, then summoned Churchill as the only figure equal to the task of vanquishing him. The years Alone are the pivotal years of Churchill’s career.”—The Boston Sunday Globe  “The best Churchill biography [for] this generation . . . Even readers who know the basic story will find much that is new.”—Newsweek   “A triumph . . . equal in stature to the first volume of the series.”—Newsday  “Vivid . . . history in the grand manner.”
—The Washington Post
   “Compelling reading.”—The Times (London)",800,131,488 follower,"['Biography', 'History', 'Nonfiction', 'Politics', 'World War II', 'Biography Memoir', 'War']",462 review,"6,899 (60%)","2,911 (25%)",990 (8%),370 (3%),285 (2%)
The Legacy of Gird Omnibus: Surrender None/Liar's Oath,Elizabeth Moon,3.89,"1,118 rating","September 1, 1996","Moon's The Deed of Paksennarion has been a blockbuster success in Baen's one-volume trade paper edition--and now the trilogy has a companion. The Legacy of Gird tells of Gird, the liberator, who teaches his people that they can fight--and win--against their Mage-born rulers, and Luap, Gird's sworn follower, who dares not lie and cannot tell the truth--nor face the future.",864,152,"2,467 follower","['Fantasy', 'Science Fiction Fantasy', 'Fiction', 'Epic Fantasy', 'Novels', 'Adventure', 'Epic']",45 review,365 (32%),375 (33%),283 (25%),82 (7%),13 (1%)
Pincher Martin,William Golding,3.56,"2,349 rating","January 1, 1956","Drowning in the freezing North Atlantic, Christopher Hadley Martin, temporary lieutenant, happens upon a grotesque rock, an island that appears only on weather charts. To drink there is a pool of rain water; to eat there are weeds and sea anemones. Through the long hours with only himself to talk to, Martin must try to assemble the truth of his fate, piece by terrible piece.From the author of Lord of the Flies, Pincher Martin is a terrifying and unforgettable journey into one man's mind.",208,141,"3,887 follower","['Fiction', 'Classics', 'Literature', 'Novels', 'Fantasy', 'British Literature', 'Literary Fiction']",222 review,526 (22%),752 (32%),688 (29%),272 (11%),111 (4%)
The English Teacher,R.K. Narayan,3.81,"4,354 rating","October 1, 1945","This novel completes the informal trilogy which began with ""Swami and Friends"" and ""The Bachelor of Arts,"" The protagonist, Krishna, is an English teacher at the same college he had attended as a student. Although Krishna has recently married, his wife Susila and their daughter live with his parents-in-law some miles away. The story opens with his immediate family deciding to join him in Malgudi. Krishna is initially frightened by his new state of affairs, but he soon finds that his love for both his wife and child grows deeper than he could have imagined.""Mr. Narayan has repeatedly been compared with Chekhov. Ordinarily such comparisons are gratuitous and strained, but in this case there are such clear and insistent echoes that any careful reader will be aware of them. There is that sense of rightness which transcends mere structure. There is the inexplicable blending of tragedy and humor. Most of all, there is a brooding awareness of fate which makes the story seem not authored, but merely translated.""--J.F. Muehl, ""Saturday Review""""[Narayan] does not deal in exemplary fates, and the Western novel's machinery of retribution is far too grandiose for him. . . . In Narayan's world, scores are not settled but dissolved, recycled, restated. 'Both of us will shed our forms soon and perhaps we could meet again, who knows? So goodbye for the present.' These are the concluding words for the novel ""A Tiger for Malgudi,"" but they constitute a universal epilogue one could append to most of Narayan's fiction.""--Russell Davies, ""Times Literary Supplement""",180,151,"1,808 follower","['Fiction', 'India', 'Indian Literature', 'Classics', 'Literature', 'Novels', 'Asia']",314 review,"1,171 (26%)","1,632 (37%)","1,207 (27%)",250 (5%),94 (2%)
The Emigrants,W.G. Sebald,4.16,"10,002 rating","January 1, 1992","At first The Emigrants appears simply to document the lives of four Jewish émigrés in the twentieth century. But gradually, as Sebald's precise, almost dreamlike prose begins to draw their stories, the four narrations merge into one overwhelming evocation of exile and loss.Written with a bone-dry sense of humour and a fascination with the oddness of existence The Emigrants is highly original in its heady mix of fact, memory and fiction and photographs.",237,52,"1,535 follower","['Fiction', 'German Literature', 'Historical Fiction', 'Germany', 'Novels', 'Literature', '20th Century', 'Fiction', 'German Literature', 'Historical Fiction', 'Germany', 'Novels', 'Literature', '20th Century', 'Fiction', 'German Literature', 'Historical Fiction', 'Germany', 'Novels', 'Literature', '20th Century']",993 review,"4,389 (43%)","3,562 (35%)","1,496 (14%)",422 (4%),133 (1%)
Mysticism and Logic and Other Essays,Bertrand Russell,3.80,881 rating,"October 1, 1910","The classic by Bertrand Russell, in Kindle format.",123,"1,418","6,688 follower","['Philosophy', 'Nonfiction', 'Essays', 'Logic', 'Religion', 'Classics', 'Mysticism']",76 review,200 (22%),373 (42%),248 (28%),48 (5%),12 (1%)
Felicidade Clandestina,Clarice Lispector,4.23,"2,858 rating","January 1, 1971","An alternative cover edition for this ISBN can be found here.Publicado pela primeira vez em 1971, Felicidade clandestina reúne 25 contos que falam de infância, adolescência e família, mas relatam, acima de tudo, as angústias da alma.",160,220,"4,841 follower","['Short Stories', 'Fiction', 'Brazil', 'Classics', 'Female Authors', 'Womens', 'Portuguese Literature']",201 review,"1,335 (46%)",986 (34%),421 (14%),86 (3%),30 (1%)
Adolf Hitler,John  Toland,4.23,"3,534 rating","January 1, 1976","Pulitzer Prize-winning historian John Toland’s classic, definitive biography of Adolf Hitler remains the most thorough, readable, accessible, and, as much as possible, objective account of the life of a man whose evil effect on the world in the twentieth century will always be felt.Toland’s research provided one of the final opportunities for a historian to conduct personal interviews with over two hundred individuals intimately associated with Hitler. At a certain distance yet still with access to many of the people who enabled and who opposed the führer and his Third Reich, Toland strove to treat this life as if Hitler lived and died a hundred years before instead of within his own memory. From childhood and obscurity to his desperate end, Adolf Hitler emerges as, in Toland’s words, “far more complex and contradictory . . . obsessed by his dream of cleansing Europe Jews . . . a hybrid of Prometheus and Lucifer.”",1120,72,162 follower,"['History', 'Biography', 'Nonfiction', 'World War II', 'War', 'Germany', 'Biography Memoir']",226 review,"1,684 (47%)","1,193 (33%)",504 (14%),108 (3%),45 (1%)
Nine Coaches Waiting,Mary  Stewart,4.05,"15,869 rating","January 1, 1958","A governess in a French chateau encounters an apparent plot against her young charge's life in this unforgettably haunting and beautifully written suspense novel. When lovely Linda Martin first arrives at Château Valmy as an English governess to the nine-year-old Count Philippe de Valmy, the opulence and history surrounding her seems like a wondrous, ecstatic dream. But a palpable terror is crouching in the shadows. Philippe's uncle, Léon de Valmy, is the epitome of charm, yet dynamic and arrogant, his paralysis little hindrance as he moves noiselessly in his wheelchair from room to room. Only his son Raoul, a handsome, sardonic man who drives himself and his car with equally reckless abandon, seems able to stand up to him. To Linda, Raoul is an enigma, though irresistibly attracted to him, she senses some dark twist in his nature. When an accident deep in the woods nearly kills Linda's innocent charge, she begins to wonder if someone has deadly plans for the young count.",342,71,"2,405 follower","['Mystery', 'Romance', 'Gothic', 'Fiction', 'Historical Fiction', 'Suspense', 'Romantic Suspense', 'Mystery', 'Romance', 'Gothic', 'Fiction', 'Historical Fiction', 'Suspense', 'Romantic Suspense', 'Mystery', 'Romance', 'Gothic', 'Fiction', 'Historical Fiction', 'Suspense', 'Romantic Suspense', 'Mystery', 'Romance', 'Gothic', 'Fiction', 'Historical Fiction', 'Suspense', 'Romantic Suspense', 'Mystery', 'Romance', 'Gothic', 'Fiction', 'Historical Fiction', 'Suspense', 'Romantic Suspense']","1,540 review","5,679 (35%)","6,190 (39%)","3,328 (20%)",536 (3%),136 (<1%)
A Place of Execution,Val McDermid,4.13,"17,005 rating","June 7, 1999","Winter 1963: two children have disappeared in Manchester; the murderous careers of Myra Hindley and Ian Brady have begun. On a freezing day in December, another child goes missing: 13-year-old Alison Carter vanishes from the isolated Derbyshire hamlet of Scardale. For the young George Bennett it is the beginning of his most difficult and harrowing case: a murder with no body, an investigation with more dead ends and closed faces than he'd have found in the inner city; an outcome that reverberates down the years.Decades later he tells his story to journalist Catherine Heathcote, but just when her book is poised for publication, Bennett tries to pull the plug. He has new information that he will not divulge, and that threatens the very foundation of his existence. Catherine is forced to reinvestigate the past, with results that turn the world upside down.A taut psychological thriller that explores, exposes and explodes the border between reality and illusion in a multilayered narrative that turns expectations on their head and reminds us that what we know is what we do not know...",480,271,"4,656 follower","['Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'British Literature']","1,163 review","7,013 (41%)","6,452 (37%)","2,633 (15%)",604 (3%),303 (1%)
Killing Hope: U.S. Military and C.I.A. Interventions Since World War II,William Blum,4.23,"1,832 rating","March 1, 1995","Is the United States a force for democracy? In this classic and unique volume that answers this question, William Blum serves up a forensic overview of U.S. foreign policy spanning sixty years. For those who want the details on our most famous actions (Chile, Cuba, Vietnam, to name a few), and for those who want to learn about our lesser-known efforts (France, China, Bolivia, Brazil, for example), this book provides a window on what our foreign policy goals really are. This edition is updated through 2003.",500,35,186 follower,"['History', 'Politics', 'Nonfiction', 'War', 'American History', 'The United States Of America', 'American']",115 review,918 (50%),550 (30%),266 (14%),68 (3%),30 (1%)
The Educated Imagination,Northrop Frye,4.13,"1,599 rating","January 1, 1963","Addressed to educators as well as the general reader, this important yet lively and readable book explores the value and uses of literature and its study in our scientific age, and offers a broad program for the teaching of literature in elementary and secondary schools.",159,180,265 follower,"['Nonfiction', 'Education', 'Literary Criticism', 'Philosophy', 'Essays', 'Literature', 'Criticism']",186 review,692 (43%),551 (34%),249 (15%),83 (5%),24 (1%)
Dark Angel,Sally Beauman,4.03,952 rating,"July 1, 1990","Halley's Comet night at Winterscombe in 1910 ends with a violent death which throws a giant shadow over three generations of the Cavendish dynasty. At the centre of events is the beautiful and dangerous Constance, who casts a spell - which may be a curse - on all the sons of the family. Following the destruction of two World Wars - and the passions, deceits and hatreds of the intervening peace - it is the coruscating power of Constance's personality, and the sinister secret at the heart of her life, which will determine if Victoria, last of the Cavendishes, is to inherit happiness or misery.",791,32,154 follower,"['Historical Fiction', 'Fiction', 'Mystery', 'Gothic', 'Historical', 'Literature', 'Suspense']",106 review,373 (39%),313 (32%),204 (21%),41 (4%),21 (2%)
Silencing the Past: Power and the Production of History,Michel-Rolph Trouillot,4.36,"2,694 rating","November 1, 1995","Placing the West's failure to acknowledge the most successful slave revolt in history alongside denials of the Holocaust and the debate over the Alamo, Michel-Rolph Trouillot offers a stunning meditation on how power operates in the making and recording of history.",216,14,84 follower,"['History', 'Nonfiction', 'Philosophy', 'Theory', 'Politics', 'Anthropology', 'Academic']",267 review,"1,447 (53%)",853 (31%),309 (11%),76 (2%),9 (<1%)
Magic by the Lake,Edward Eager,4.08,"5,347 rating","January 1, 1957","If Jane and Mark and Katharine and Martha had stopped to think, they might have ordered magic by the pound, or by the day, but a lakeful of magic causes extraordinary and unexpected events. By the end of vacation, with an unwilling sly old turtle, and Ali Baba's forty thieves, they help stepfather Mr. Smith save his failing bookstore in a most surprising way.",208,20,305 follower,"['Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Magic', 'Young Adult', 'Classics', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Magic', 'Young Adult', 'Classics', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Magic', 'Young Adult', 'Classics']",215 review,"2,061 (38%)","1,921 (35%)","1,144 (21%)",174 (3%),47 (<1%)
Romance,Joseph Conrad,3.45,100 rating,"January 1, 1903","Joseph Conrad, born Jozef Teodor Konrad Korzeniowski, (1857-1924) was a Polish-born novelist who spent most of his adult life in Britain. He is regarded as one of the greatest English novelists, which is even more notable because he did not learn to speak English well until he was in his 20s. He is recognized as a master prose stylist. Some of his works have a strain of romanticism, but more importantly he is recognized as an important forerunner of modernist literature. His narrative style and anti-heroic characters have influenced many writers, including Ernest Hemingway, D.H. Lawrence and Graham Greene. Writing during the apogee of the British Empire, Conrad drew upon his experiences in the British Merchant Navy to create novels and short stories that reflected aspects of a world-wide empire while also plumbing the depths of the human soul. Amongst his best known works are Heart of Darkness (1899), Lord Jim (1900), Under Western Eyes (1911), Victory (1915) and The Rescue (1920).",426,"3,101","4,179 follower","['Novels', 'Classics', 'British Literature', 'Adventure', 'Fiction', 'Novels', 'Classics', 'British Literature', 'Adventure', 'Fiction', 'Novels', 'Classics', 'British Literature', 'Adventure', 'Fiction']",6 review,24 (24%),20 (20%),36 (36%),17 (17%),3 (3%)
Biedermann und die Brandstifter,Max Frisch,3.65,"5,881 rating","January 1, 1958","Das Stück ist die Geschichte des Bürgers Gottlieb Biedermann, der die Brandstifter in sein Haus einlädt, um von ihnen verschont zu werden. Es entlarvt präzise eines Geisteshaltung, die der Technik des Totalitären zum Erfolg verhilft. Bidermann und die Brandstifter - eine politische Parabel, die ihre kritische Kraft nicht aus der Entlarvung der Lüge bezieht, sondern aus der Inszenierung der biedermännischen Wehrlosigkeit gegenüber Verbrechern, die von Anfang an sagen, was sie wirklich wollen.Das »Lehrstück ohne Lehre« wurde am 29. März 1958 am Schauspielhaus Zürich uraufgeführt. Die deutsche Erstaufführung mit der Uraufführung des Nachspiels war am 28. September 1958 an den Städtischen Bühnen Frankfurt am Main. Biedermann und die Brandstifter gehört seit Jahren nicht nur zum Theaterrepertoire, sondern auch zum Lekturekanon im Deutschunterricht.",94,238,707 follower,"['Classics', 'Plays', 'German Literature', 'Fiction', 'Drama', 'School', 'Theatre']",175 review,"1,382 (23%)","2,106 (35%)","1,598 (27%)",561 (9%),234 (3%)
"Bearing the Cross: Martin Luther King, Jr., and the Southern Christian Leadership Conference",David J. Garrow,4.34,"2,182 rating","December 1, 1986","Winner of the Pulitzer Prize: The definitive biography of Martin Luther King Jr.  In this monumental account of the life of Martin Luther King Jr., professor and historian David Garrow traces King’s evolution from young pastor who spearheaded the 1955–56 bus boycott of Montgomery, Alabama, to inspirational leader of America’s civil rights movement. Based on extensive research and more than seven hundred interviews, with subjects including Andrew Young, Jesse Jackson, and Coretta Scott King, Garrow paints a multidimensional portrait of a charismatic figure driven by his strong moral obligation to lead—and of the toll this calling took on his life. Bearing the Cross provides a penetrating account of King’s spiritual development and his crucial role at the Southern Christian Leadership Conference, whose protest campaigns in Birmingham and Selma, Alabama, led to enactment of the landmark Civil Rights Act of 1964 and Voting Rights Act of 1965.   This comprehensive yet intimate study reveals the deep sense of mission King felt to serve as an unrelenting crusader against prejudice, inequality, and violence, and his willingness to sacrifice his own life on behalf of his beliefs. Written more than twenty-five years ago, Bearing the Cross remains an unparalleled examination of the life of Martin Luther King Jr. and the legacy of the civil rights movement.",794,35,61 follower,"['History', 'Biography', 'Nonfiction', 'Race', 'American History', 'African American', 'Politics']",135 review,"1,164 (53%)",681 (31%),269 (12%),46 (2%),22 (1%)
Reflections from the North Country,Sigurd F. Olson,4.24,454 rating,"September 12, 1976","Written in the last years of his life, Reflections from the North Country is often considered Sigurd Olson's most intellectually significant work. In an account alive with anecdote and insight, Olson outlines the wilderness philosophy he developed while working as an outspoken advocate for the conservation of America's natural heritage.Based on speeches delivered at town meetings and government hearings, this book joins The Singing Wilderness and Listening Point as the core of Olson's work. Upon its initial publication in 1976, Reflections from the North Country, with Olson's unique combination of lyrical nature writing and activism, became an inspiration to the burgeoning environmental movement, selling over 46,000 copies in hardcover.In this wide-ranging work, Olson evokes the soaring grace of raven, osprey, and eagle, the call of the loon, and the song of the hermit thrush. He challenges the reader to loosen the grasp of technology and the rush of contemporary life and make room for a sense of wonder heightened by being in nature. From evolution to the meaning and power of solitude, Olson meditates on the human condition, offering eloquent testimony to the joys and truths he discovered in his beloved north-country wilderness.",192,36,64 follower,"['Nature', 'Nonfiction', 'Philosophy', 'Outdoors', 'Memoir', 'Environment', 'Conservation']",44 review,204 (44%),174 (38%),61 (13%),11 (2%),4 (<1%)
A Book of Common Prayer,Joan Didion,3.81,"5,270 rating","January 1, 1977","Writing with the telegraphic swiftness and microscopic sensitivity that have made her one of our most distinguished journalists, Joan Didion creates a shimmering novel of innocence and evil.A Book of Common Prayer is the story of two American women in the derelict Central American nation of Boca Grande. Grace Strasser-Mendana controls much of the country's wealth and knows virtually all of its secrets; Charlotte Douglas knows far too little. ""Immaculate of history, innocent of politics,"" she has come to Boca Grande vaguely and vainly hoping to be reunited with her fugitive daughter. As imagined by Didion, her fate is at once utterly particular and fearfully emblematic of an age of conscienceless authority and unfathomable violence.",272,92,13.3k follower,"['Fiction', 'Literary Fiction', 'Novels', 'Contemporary', 'Politics', 'Literature', 'American']",542 review,"1,379 (26%)","2,049 (38%)","1,370 (25%)",382 (7%),90 (1%)
Trainspotting: A Screenplay,John Hodge,4.38,"5,563 rating","January 1, 1996","Set in the underbelly of Edinburgh, Trainspotting is a story inhabited by a galaxy of immensely colorful characters -- liars, thieves, junkies -- people whose habits, emotions, and stories will leave an indelible imprint on the reader's mind.",123,63,11 follower,"['Fiction', 'Film', 'Plays', 'Media Tie In', 'Contemporary', 'Crime', 'Adult Fiction', 'Fiction', 'Film', 'Plays', 'Media Tie In', 'Contemporary', 'Crime', 'Adult Fiction', 'Fiction', 'Film', 'Plays', 'Media Tie In', 'Contemporary', 'Crime', 'Adult Fiction']",37 review,"2,992 (53%)","1,871 (33%)",571 (10%),87 (1%),42 (<1%)
The Greater Trumps,Charles  Williams,3.84,727 rating,"January 1, 1932","The Greater Trumps are the most important cards in the Tarot pack. In this story they are the symbol of the dance of life itself. A set of golden images reflects this dance, but they have been separated from the original pack of cards for centuries. When they are brought together again, good and evil contend for them.",230,111,333 follower,"['Fantasy', 'Fiction', 'Tarot', 'Classics', 'Literature', 'Novels', 'Christian']",104 review,223 (30%),251 (34%),183 (25%),55 (7%),15 (2%)
"Hamlet: Screenplay, Introduction And Film Diary",Kenneth Branagh,4.14,"182,735 rating","November 17, 1996","Often credited with creating a popular movie audience for Shakespeare, Kenneth Branagh has wanted for many years to bring to the screen the complete, full-length version of Hamlet, Shakespeare's greatest play.""The film, like the play, will have something for everyone,"" he says. ""Its a ghost story, a thriller, an action-packed murder mystery, and a great tragedy that is profoundly moving."" With an outstanding cast of international actors--including Derek Jacobi as Claudius, Julie Christie as Gertrude, Kate Winslet as Ophelia, Charlton Heston as the Player King, Robin Williams as Osric, and Gerard Depardieu as Reynaldo--Branagh's version, in which he will play the title role as well as direct, is sure to go down in film history.This beautiful volume includes Branagh's introduction and screenplay adaptation of Shakespeare's text, color and black-and-white stills, and a production diary that takes us behind the scenes for a day-to-day look at the shooting of his film.",208,61,85 follower,"['Classics', 'Plays', 'Fiction', 'Drama', 'Literature', 'School', 'Theatre', 'Classics', 'Plays', 'Fiction', 'Drama', 'Literature', 'School', 'Theatre', 'Classics', 'Plays', 'Fiction', 'Drama', 'Literature', 'School', 'Theatre']",249 review,"80,668 (44%)","58,498 (32%)","34,350 (18%)","7,143 (3%)","2,076 (1%)"
Music at Night and Other Essays,Aldous Huxley,3.95,244 rating,"January 1, 1931","As T. S. Eliot said, Huxley's place in English literature is unique and is undoubtedly assured. In these essays, with his usual freedom and joy, Huxley deals with a variety of topics ranging from art, literature, music, science, philosophy, religion and history. A book of indisputable amenity and lucidity.",174,958,12.1k follower,"['Essays', 'Nonfiction', 'Music', 'Art', 'British Literature', 'Criticism']",17 review,75 (30%),98 (40%),56 (22%),13 (5%),2 (<1%)
Magnificent Obsession,Lloyd C. Douglas,3.86,"2,041 rating","January 1, 1929","One of the best-loved novels of all time, Magnificent Obsession tells of a young playboy's determination to follow in the steps of the brilliant surgeon whose life has been sacrificed for his own ... of how he discovers the inspiring secret behind the dead man's achievements and applies it to his own life ... how he earns the respect of all around him - and yet almost loses the woman he loves.Twice filmed and a world best-seller, this is an unforgettable story, spilling over with compassion, humour and an uncanny insight into human weakness and strength.",252,174,441 follower,"['Fiction', 'Classics', 'Romance', 'Novels', 'Christian Fiction', 'Religion', 'Inspirational']",350 review,615 (30%),748 (36%),487 (23%),152 (7%),39 (1%)
Crisótemis,Yannis Ritsos,4.54,26 rating,"January 1, 1972","Ritsos, una de las mejores voces de la lírica europea, creó una serie de monólogos de excepcional sutileza, con los que consigue trasladar a nuestros días el pathos de la tragedia griega. Con Crisótemis continuamos la publicación de estos soliloquios dramáticos en versión de Selma Ancira.",112,83,3 follower,"['Poetry', 'Poetry', 'Poetry']",4 review,18 (69%),6 (23%),0 (0%),2 (7%),0 (0%)
