title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,John G. Neihardt,4.12,"17,353 rating","January 1, 1932","""Black Elk Speaks,"" the story of the Oglala Lakota visionary and healer Nicholas Black Elk (1863-1950) and his people during momentous twilight years of the nineteenth century, offers readers much more than a precious glimpse of a vanished time. Black Elk's searing visions of the unity of humanity and Earth, conveyed by John G. Neihardt, have made this book a classic that crosses multiple genres. Whether appreciated as the poignant tale of a Lakota life, as a history of a Native nation, or as an enduring spiritual testament, Black Elk Speaks is unforgettable.Black Elk met the distinguished poet, writer, and critic John G. Neihardt in 1930 on the Pine Ridge Reservation in South Dakota and asked Neihardt to share his story with the world. Neihardt understood and conveyed Black Elk's experiences in this powerful and inspirational message for all humankind.",312,"['History', 'Nonfiction', 'Biography', 'Memoir', 'Religion', 'Spirituality', 'Philosophy', 'History', 'Nonfiction', 'Biography', 'Memoir', 'Religion', 'Spirituality', 'Philosophy', 'History', 'Nonfiction', 'Biography', 'Memoir', 'Religion', 'Spirituality', 'Philosophy']",42 follower,957 review,105,280 (1%),685 (3%),"2,990 (17%)","6,052 (34%)","7,346 (42%)"
The Promise,Chaim Potok,4.18,"13,625 rating","January 1, 1969","“A superb mirror of a place, a time, and a group of people who capture our immediate interest and hold it tightly.” — The Philadelphia InquirerYoung Reuven Malter is unsure of himself and his place in life. An unconventional scholar, he struggles for recognition from his teachers. With his old friend Danny Saunders—who himself had abandoned the legacy as the chosen heir to his father's rabbinical dynasty for the uncertain life of a healer — Reuven battles to save a sensitive boy imprisoned by his genius and rage. Painfully, triumphantly, Reuven's understanding of himself, though the boy change, as he starts to approach the peace he has long sought…",368,"['Fiction', 'Jewish', 'Classics', 'Historical Fiction', 'Judaism', 'Religion', 'Literature']","1,560 follower",746 review,54,64 (<1%),276 (2%),"2,253 (16%)","5,574 (40%)","5,458 (40%)"
The Love Song of J. Alfred Prufrock and Other Poems,T.S. Eliot,4.32,"18,952 rating","January 1, 1915","Let us go then, you and I, When the evening is spread out against the sky Like a patient etherized upon a table; Let us go, through certain half-deserted streets, The muttering retreats Of restless nights in one-night cheap hotels.",44,"['Poetry', 'Classics', 'Fiction', 'Literature', 'School', '20th Century', 'American']","5,039 follower",284 review,"1,112",255 (1%),614 (3%),"2,358 (12%)","5,299 (27%)","10,426 (55%)"
The End of Eternity,Isaac Asimov,4.24,"55,994 rating","January 1, 1955","Andrew Harlan is an Eternal, a man whose job it is to range through past and present Centuries, monitoring and, where necessary, altering Time's myriad cause-and-effect relationships. But when Harlan meets and falls for a non-Eternal woman, he seeks to use the awesome powers and techniques of the Eternals to twist time for his own purposes, so that he and his love can survive together.",192,"['Science Fiction', 'Fiction', 'Time Travel', 'Classics', 'Science Fiction Fantasy', 'Audiobook', 'Novels', 'Science Fiction', 'Fiction', 'Time Travel', 'Classics', 'Science Fiction Fantasy', 'Audiobook', 'Novels', 'Science Fiction', 'Fiction', 'Time Travel', 'Classics', 'Science Fiction Fantasy', 'Audiobook', 'Novels']",24.8k follower,"3,318 review","4,420",385 (<1%),"1,390 (2%)","8,238 (14%)","20,316 (36%)","25,665 (45%)"
By the Shores of Silver Lake,Laura Ingalls Wilder,4.17,"77,597 rating","October 1, 1939","The adventures of Laura Ingalls and her family continue as they move from their little house on the banks of Plum Creek to the wilderness of the unsettled Dakota Territory. Here Pa works on the new railroad until he finds a homestead claim that is perfect for their new little house. Laura takes her first train ride as she, her sisters, and their mother come out to live with Pa on the shores of Silver Lake. After a lonely winter in the surveyors' house, Pa puts up the first building in what will soon be a brand-new town on the beautiful shores of Silver Lake. The Ingallses' covered-wagon travels are finally over.",385,"['Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade']","4,767 follower","1,709 review",346,790 (1%),"1,891 (2%)","14,014 (18%)","27,207 (35%)","33,695 (43%)"
These Happy Golden Years,Laura Ingalls Wilder,4.21,"74,461 rating","January 1, 1943","Fifteen-year-old Laura lives apart from her family for the first time, teaching school in a claim shanty twelve miles from home. She is very homesick, but keeps at it so that she can help pay for her sister Mary's tuition at the college for the blind. During school vacations Laura has fun with her singing lessons, going on sleigh rides, and best of all, helping Almanzo Wilder drive his new buggy. Friendship soon turns to love for Laura and Almanzo in the romantic conclusion of this Little House book.Correlates to the Common Core State Standards in English Language Arts",289,"['Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade']","4,767 follower","1,838 review",346,790 (1%),"2,302 (3%)","12,524 (16%)","23,953 (32%)","34,892 (46%)"
Einstein’s Dreams,Alan Lightman,4.06,"39,780 rating","January 1, 1993","A modern classic, Einstein's Dreams is a fictional collage of stories dreamed by Albert Einstein in 1905, when he worked in a patent office in Switzerland. As the defiant but sensitive young genius is creating his theory of relativity, a new conception of time, he imagines many possible worlds. In one, time is circular, so that people are fated to repeat triumphs and failures over and over. In another, there is a place where time stands still, visited by lovers and parents clinging to their children. In another, time is a nightingale, sometimes trapped by a bell jar.Now translated into thirty languages, Einstein's Dreams has inspired playwrights, dancers, musicians, and painters all over the world. In poetic vignettes, it explores the connections between science and art, the process of creativity, and ultimately the fragility of human existence.",140,"['Fiction', 'Short Stories', 'Philosophy', 'Science Fiction', 'Historical Fiction', 'Fantasy', 'Physics']","1,196 follower","4,182 review",52,592 (1%),"2,187 (5%)","7,319 (18%)","13,669 (34%)","16,013 (40%)"
Captains and the Kings: The Story of an American Dynasty,Taylor Caldwell,4.14,"19,174 rating","January 1, 1972","This is a great surging novel about the amassing of a colossal fortune, the political power that comes with it, and the operation of a curse laid on an Irish-American dynasty and the ruthless driving man who founded it.Joseph Francis Xavier Armagh was thirteen years old when he first saw America through a dirty porthole on the steerage deck of The Irish Queen. It was the early 1850's and he was a penniless immigrant, an orphan cast on a hostile shore to make a home for himself and his younger brother and infant sister. Some seventy years later, from his deathbed, Joseph Armagh last glimpsed his adopted land from the gleaming windows of a palatial estate. A multi-millionaire, one of the most powerful and feared men, Joseph Armagh had indeed found a home. CAPTAINS AND KINGS is the story of the price that was paid for it in the consuming, single-minded determination of a man clawing his way to the top; in the bitter-sweet bliss of the love of a beautiful woman; in the almost too-late enjoyment of extraordinary children; and in the curse which used the hand of fate to strike in the very face of success itself.Once again, Taylor Caldwell has looked into America's roistering past as a setting for a drama of the consequences of savage ambition - and its meaning then and now.",816,"['Historical Fiction', 'Fiction', 'Historical', 'Classics', 'Romance', 'Novels', 'Historical Romance']",467 follower,424 review,244,211 (1%),665 (3%),"3,642 (18%)","6,377 (33%)","8,279 (43%)"
Mein Kampf,Adolf Hitler,3.18,"41,436 rating","July 18, 1925","Alternate cover edition of this book.Madman, tyrant, animal—history has given Adolf Hitler many names. In Mein Kampf (My Struggle), often called the Nazi bible, Hitler describes his life, frustrations, ideals, and dreams. Born to an impoverished couple in a small town in Austria, the young Adolf grew up with the fervent desire to become a painter. The death of his parents and outright rejection from art schools in Vienna forced him into underpaid work as a laborer. During the First World War, Hitler served in the infantry and was decorated for bravery. After the war, he became actively involved with socialist political groups and quickly rose to power, establishing himself as Chairman of the National Socialist German Worker's party. In 1924, Hitler led a coalition of nationalist groups in a bid to overthrow the Bavarian government in Munich. The infamous Munich ""Beer-hall putsch"" was unsuccessful, and Hitler was arrested. During the nine months he was in prison, an embittered and frustrated Hitler dictated a personal manifesto to his loyal follower Rudolph Hess. He vented his sentiments against communism and the Jewish people in this document, which was to become Mein Kampf, the controversial book that is seen as the blue-print for Hitler's political and military campaign. In Mein Kampf, Hitler describes his strategy for rebuilding Germany and conquering Europe. It is a glimpse into the mind of a man who destabilized world peace and pursued the genocide now known as the Holocaust.",384,"['History', 'Nonfiction', 'Biography', 'Politics', 'Philosophy', 'Autobiography', 'Classics', 'History', 'Nonfiction', 'Biography', 'Politics', 'Philosophy', 'Autobiography', 'Classics', 'History', 'Nonfiction', 'Biography', 'Politics', 'Philosophy', 'Autobiography', 'Classics', 'History', 'Nonfiction', 'Biography', 'Politics', 'Philosophy', 'Autobiography', 'Classics', 'History', 'Nonfiction', 'Biography', 'Politics', 'Philosophy', 'Autobiography', 'Classics']","1,574 follower","4,122 review",305,"5,901 (14%)","6,577 (15%)","11,645 (28%)","8,766 (21%)","8,547 (20%)"
Arcadia,Tom Stoppard,4.14,"22,929 rating","January 1, 1993","Arcadia takes us back and forth between the nineteenth and twentieth centuries, ranging over the nature of truth and time, the difference between the Classical and the Romantic temperament, and the disruptive influence of sex on our orbits in life. Focusing on the mysteries--romantic, scientific, literary--that engage the minds and hearts of characters whose passions and lives intersect across scientific planes and centuries, it is ""Stoppard's richest, most ravishing comedy to date, a play of wit, intellect, language, brio and... emotion. It's like a dream of levitation: you're instantaneously aloft, soaring, banking, doing loop-the-loops and then, when you think you're about to plummet to earth, swooping to a gentle touchdown of not easily described sweetness and sorrow... Exhilarating"" (Vincent Canby, The New York Times).",144,"['Plays', 'Drama', 'Fiction', 'Theatre', 'Classics', 'Historical Fiction', 'School']",949 follower,"1,227 review",153,538 (2%),"1,133 (4%)","3,553 (15%)","7,046 (30%)","10,659 (46%)"
Small Gods,Terry Pratchett,4.32,"120,507 rating","January 1, 1992","In the beginning was the Word.And the Word was: ""Hey, you!"" For Brutha the novice is the Chosen One. He wants peace and justice and brotherly love. He also wants the Inquisition to stop torturing him now, please...",389,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Religion', 'Audiobook']",42.5k follower,"4,497 review",489,516 (<1%),"2,281 (1%)","16,102 (13%)","41,355 (34%)","60,253 (49%)"
No Exit and Three Other Plays,Jean-Paul Sartre,4.08,"29,164 rating","January 1, 1947","In these four plays, Jean-Paul Sartre, the great existentialist novelist and philosopher, displays his mastery of drama. NO EXIT is an unforgettable portrayal of hell. THE FLIES is a modern reworking of the Electra-Orestes story. DIRTY HANDS is about a young intellectual torn between theory and praxis. THE RESPECTFUL PROSTITUTE is an attack on American racism.",275,"['Plays', 'Philosophy', 'Fiction', 'Classics', 'Drama', 'France', 'Theatre', 'Plays', 'Philosophy', 'Fiction', 'Classics', 'Drama', 'France', 'Theatre', 'Plays', 'Philosophy', 'Fiction', 'Classics', 'Drama', 'France', 'Theatre', 'Plays', 'Philosophy', 'Fiction', 'Classics', 'Drama', 'France', 'Theatre', 'Plays', 'Philosophy', 'Fiction', 'Classics', 'Drama', 'France', 'Theatre']",11.1k follower,848 review,"1,185",380 (1%),"1,096 (3%)","5,316 (18%)","11,256 (38%)","11,116 (38%)"
The Beauty Myth,Naomi Wolf,3.91,"28,452 rating","January 1, 1990","The bestselling classic that redefined our view of the relationship between beauty and female identity. In today's world, women have more power, legal recognition, and professional success than ever before. Alongside the evident progress of the women's movement, however, writer and journalist Naomi Wolf is troubled by a different kind of social control, which, she argues, may prove just as restrictive as the traditional image of homemaker and wife. It's the beauty myth, an obsession with physical perfection that traps the modern woman in an endless spiral of hope, self-consciousness, and self-hatred as she tries to fulfill society's impossible definition of ""the flawless beauty.""",368,"['Feminism', 'Nonfiction', 'Sociology', 'Psychology', 'Womens', 'Gender', 'Gender Studies']","1,371 follower","2,015 review",42,608 (2%),"1,683 (5%)","6,424 (22%)","10,771 (37%)","8,966 (31%)"
Madeline,Ludwig Bemelmans,4.26,"212,202 rating","January 1, 1939","Madeline is one of the best-loved characters in children's literature. Set in picturesque Paris, this tale of a brave little girl's trip to the hospital was a Caldecott Honor Book in 1940 and has as much appeal today as it did then. The combination of a spirited heroine, timelessly appealing art, cheerful humor, and rhythmic text makes Madeline a perennial favorite with children of all ages.",44,"['Picture Books', 'Childrens', 'Classics', 'Fiction', 'France', 'Poetry', 'Kids']",398 follower,"2,321 review",154,"3,441 (1%)","7,350 (3%)","32,913 (15%)","56,085 (26%)","112,413 (52%)"
The Silence of the Lambs,Thomas  Harris,4.24,"545,423 rating","July 1, 1988","A serial murderer known only by a grotesquely apt nickname—Buffalo Bill—is stalking women. He has a purpose, but no one can fathom it, for the bodies are discovered in different states. Clarice Starling, a young trainee at the FBI Academy, is surprised to be summoned by Jack Crawford, chief of the Bureau's Behavioral Science section. Her assignment: to interview Dr. Hannibal Lecter—Hannibal the Cannibal—who is kept under close watch in the Baltimore State Hospital for the Criminally Insane.Dr. Lecter is a former psychiatrist with a grisly history, unusual tastes, and an intense curiosity about the darker corners of the mind. His intimate understanding of the killer and of Clarice herself form the core of ""The Silence of the Lambs""—an ingenious, masterfully written book and an unforgettable classic of suspense fiction.",421,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Crime', 'Classics', 'Mystery Thriller']","7,328 follower","9,349 review",37,"11,642 (2%)","15,558 (2%)","70,344 (12%)","178,859 (32%)","269,020 (49%)"
"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary",Simon Winchester,3.84,"116,500 rating","September 28, 1998","The Professor and the Madman, masterfully researched and eloquently written, is an extraordinary tale of madness, genius, and the incredible obsessions of two remarkable men that led to the making of the Oxford English Dictionary -- and literary history. The compilation of the OED, begun in 1857, was one of the most ambitious projects ever undertaken. As definitions were collected, the overseeing committee, led by Professor James Murray, discovered that one man, Dr. W. C. Minor, had submitted more than ten thousand. When the committee insisted on honoring him, a shocking truth came to light: Dr. Minor, an American Civil War veteran, was also an inmate at an asylum for the criminally insane.",242,"['Nonfiction', 'History', 'Biography', 'Language', 'Books About Books', 'Historical', 'True Crime']","2,082 follower","7,150 review",84,"3,573 (3%)","6,909 (5%)","27,801 (23%)","44,248 (37%)","33,969 (29%)"
Katherine,Anya Seton,4.20,"33,387 rating","January 1, 1954","This classic romance novel tells the true story of the love affair that changed history—that of Katherine Swynford and John of Gaunt, Duke of Lancaster, the ancestors of most of the British royal family. Set in the vibrant 14th century of Chaucer and the Black Death, the story features knights fighting in battle, serfs struggling in poverty, and the magnificent Plantagenets—Edward III, the Black Prince, and Richard II—who ruled despotically over a court rotten with intrigue. Within this era of danger and romance, John of Gaunt, the king’s son, falls passionately in love with the already married Katherine. Their well-documented affair and love persist through decades of war, adultery, murder, loneliness, and redemption. This epic novel of conflict, cruelty, and untamable love has become a classic since its first publication in 1954.",500,"['Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Classics', 'Medieval', 'British Literature', 'Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Classics', 'Medieval', 'British Literature', 'Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Classics', 'Medieval', 'British Literature']",838 follower,"2,291 review",49,494 (1%),"1,142 (3%)","5,085 (15%)","11,152 (33%)","15,514 (46%)"
Gorky Park,Martin Cruz Smith,4.04,"67,469 rating","January 1, 1981","A triple murder in a Moscow amusement center: three corpses found frozen in the snow, faces and fingers missing. Chief homicide investigator Arkady Renko is brilliant, sensitive, honest, and cynical about everything except his profession. To identify the victims and uncover the truth, he must battle the KGB, FBI, and the New York City police as he pursues a rich, ruthless, and well-connected American fur dealer. Meanwhile, Renko is falling in love with a beautiful, headstrong dissident for whom he may risk everything.",433,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Russia', 'Mystery Thriller', 'Espionage']","1,166 follower","1,439 review",68,860 (1%),"2,489 (3%)","13,356 (19%)","27,191 (40%)","23,573 (34%)"
Death on the Installment Plan,Louis-Ferdinand Céline,4.21,"8,319 rating","January 1, 1938","Published in rapid succession in the middle 1930s, Journey to the End of the Night and Death on the Installment Plan shocked European literature and world consciousness. Nominally fiction but more rightly called ""creative confessions,"" they told of the author's childhood in excoriating Paris slums, of service in the mud wastes of World War I and African jungles. Mixing unmitigated despair with Gargantuan comedy, they also created a new style, in which invective and obscenity were laced with phrases of unforgettable poetry. Céline's influence revolutionized the contemporary approach to fiction. Under a cloud for a period, his work is now acknowledged as the forerunner of today's ""black comedy.""Death on the Installment Plan is the story of young Ferdinand's first 18 years. His life is one of hatred, of the grinding struggle of small shopkeepers to survive, of childhood sensations and fantasies—lusty, scatological, violent, but also poetic. There is a running battle with his ineffectual insurance clerk of a father, with his mother, who lives and whines around the junkshop she runs for the boys benefit; there is also the superbly funny Meanwell College in England, where the boy went briefly, a Dickensian, nightmare institution. Always there is humiliation, failure, and boredom, at least until he teams up with the ""scientist"" des Pereires. This inventor, con-man, incorrigible optimist—whose last project is to grow enormous potatoes by electricity—rescues him, if only temporarily; for the reader he is one of the most lovable charlatans in French literature.",592,"['Fiction', 'France', 'Classics', 'French Literature', 'Literature', 'Novels', '20th Century', 'Fiction', 'France', 'Classics', 'French Literature', 'Literature', 'Novels', '20th Century', 'Fiction', 'France', 'Classics', 'French Literature', 'Literature', 'Novels', '20th Century']","2,341 follower",647 review,154,126 (1%),317 (3%),"1,155 (13%)","2,801 (33%)","3,920 (47%)"
At Swim-Two-Birds,Flann O'Brien,3.86,"13,321 rating","March 13, 1939","A wildly comic send-up of Irish literature and culture, At Swim-Two-Birds is the story of a young, lazy, and frequently drunk Irish college student who lives with his curmudgeonly uncle in Dublin. When not in bed (where he seems to spend most of his time) or reading he is composing a mischief-filled novel about Dermot Trellis, a second-rate author whose characters ultimately rebel against him and seek vengeance. From drugging him as he sleeps to dropping the ceiling on his head, these figures of Irish myth make Trellis pay dearly for his bad writing.Hilariously funny and inventive, At Swim-Two-Birds has influenced generations of writers, opening up new possibilities for what can be done in fiction. It is a true masterpiece of Irish literature.",239,"['Fiction', 'Ireland', 'Classics', 'Irish Literature', 'Novels', 'Humor', 'Literature', 'Fiction', 'Ireland', 'Classics', 'Irish Literature', 'Novels', 'Humor', 'Literature', 'Fiction', 'Ireland', 'Classics', 'Irish Literature', 'Novels', 'Humor', 'Literature']",777 follower,"1,127 review",45,542 (4%),"1,033 (7%)","2,801 (21%)","4,306 (32%)","4,639 (34%)"
Junky,William S. Burroughs,3.85,"64,391 rating","April 15, 1953","Before his 1959 breakthrough, Naked Lunch, an unknown William S. Burroughs wrote Junky, his first novel. It is a candid eye-witness account of times and places that are now long gone, an unvarnished field report from the American post-war underground. Unafraid to portray himself in 1953 as a confirmed member of two socially-despised under classes (a narcotics addict and a homosexual), Burroughs was writing as a trained anthropologist when he unapologetically described a way of life - in New York, New Orleans, and Mexico City - that by the 1940's was already demonized by the artificial anti-drug hysteria of an opportunistic bureaucracy and a cynical, prostrate media. For this fiftieth-anniversary edition, eminent Burroughs scholar Oliver Harris has painstakingly recreated the author's original text, word by word, from archival typescripts and places the book's contents against a lively historical background in a comprehensive introduction. Here as well, for the first time, are Burroughs' own unpublished introduction and an entire omitted chapter, along with many ""lost"" passages, as well as auxiliary texts by Allen Ginsberg and others.",166,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Contemporary', '20th Century', 'Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Contemporary', '20th Century', 'Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Contemporary', '20th Century', 'Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Contemporary', '20th Century', 'Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Contemporary', '20th Century']","6,028 follower","2,264 review",360,949 (1%),"3,810 (5%)","16,624 (25%)","25,456 (39%)","17,552 (27%)"
Alcoholics Anonymous,Alcoholics Anonymous,4.49,"10,581 rating","April 10, 1939","It's more than a book. It's a way of life. Alcoholics Anonymous-The Big Book-has served as a lifeline to millions worldwide. First published in 1939, Alcoholics Anonymous sets forth cornerstone concepts of recovery from alcoholism and tells the stories of men and women who have overcome the disease. With publication of the second edition in 1955, the third edition in 1976, and now the fourth edition in 2001, the essential recovery text has remained unchanged while personal stories have been added to reflect the growing and diverse fellowship. The long-awaited fourth edition features 24 new personal stories of recovery. Key features and benefits·the most widely used resource for millions of individuals in recovery·contains full, original text describing A.A. the program·updated with 24 new personal stories",576,"['Self Help', 'Nonfiction', 'Psychology', 'Spirituality', 'Reference', 'Health', 'Religion']",211 follower,597 review,135,239 (2%),315 (2%),919 (8%),"1,622 (15%)","7,486 (70%)"
Invisible Monsters Remix,Chuck Palahniuk,4.00,"142,789 rating","September 17, 1999","For the first time in hardcover, an expanded, radically refashioned ""director's cut"" of a favorite Chuck Palahniuk novel. Injected with new material and special design elements, Invisible Monsters Remix fulfills Chuck Palahniuk’s original vision for his 1999 novel, turning a daring satire on beauty and the fashion industry into an even more wildly unique reading experience. Palahniuk’s fashion-model protagonist has it all―boyfriend, career, loyal best friend―until an accident destroys her face, her ability to speak, and her self-esteem. Enter Brandy Alexander, Queen Supreme, one operation away from becoming a bona-fide woman. Laced in are new chapters of memoir and further scenes with the book’s characters. Readers will jump between chapters, reread the book to understand the dissolve between fiction and fact, and decipher the playful book design, embarking on a ride they’ll never forget.",302,"['Fiction', 'Contemporary', 'Thriller', 'Horror', 'Novels', 'Humor', 'Mystery']",129k follower,"7,035 review",226,"2,695 (1%)","8,134 (5%)","28,732 (20%)","50,512 (35%)","52,716 (36%)"
A Room with a View / Howards End,E.M. Forster,4.12,"3,033 rating","January 1, 1908","Wit and intelligence are the hallmarks of these two probing portraits of the English character written by E.M. Forster. Both are stories of extreme contrasts--in values, social class and cultural perspectives. Romantic relationships lead to conventional happiness in the delightful social comedy A Room with a View, and to unexpected scandal in the richer, deeply moving novel Howards End.Howards End, which rivals A Passage to India as Forster's greatest work, makes a country house in Hertfordshire the center and the symbol for what Lionel Trilling called a class war about who would inherit England. Commerce clashes with culture, greed with gentility.A Room with a View brings home the stuffiness of upper-middle-class Edwardian society in a tremendously funny comedy that pairs a well-bred young lady with a lusty railway clerk and satirizes both the clergy and the English notion of respectability.Quintessentially British, these two novels have become twentieth-century classics. With an introduction and bibliography by Benjamin DeMott.",449,"['Classics', 'Fiction', 'Historical Fiction', 'Romance', 'Literature', 'Italy', 'British Literature', 'Classics', 'Fiction', 'Historical Fiction', 'Romance', 'Literature', 'Italy', 'British Literature', 'Classics', 'Fiction', 'Historical Fiction', 'Romance', 'Literature', 'Italy', 'British Literature']","3,619 follower",144 review,576,38 (1%),105 (3%),516 (17%),"1,184 (39%)","1,190 (39%)"
The Thief Lord,Cornelia Funke,3.98,"97,280 rating","January 1, 2000","Two orphaned children are on the run, hiding among the crumbling canals and misty alleyways of the city of Venice.Befriended by a gang of street children and their mysterious leader, the Thief Lord, they shelter in an old, disused cinema. On their trail is a bungling detective, obsessed with disguises and the health of his pet tortoises. But a greater threat to the boys' new-found freedom is something from a forgotten past – a beautiful magical treasure with the power to spin time itself.",350,"['Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure', 'Mystery']",13k follower,"4,527 review",359,"1,386 (1%)","4,547 (4%)","21,778 (22%)","36,379 (37%)","33,190 (34%)"
Daughter of the Forest,Juliet Marillier,4.28,"64,804 rating","April 1, 1999","Lovely Sorcha is the seventh child and only daughter of Lord Colum of Sevenwaters. Bereft of a mother, she is comforted by her six brothers who love and protect her. Sorcha is the light in their lives: they are determined that she know only contentment.But Sorcha's joy is shattered when her father is bewitched by his new wife, an evil enchantress who binds her brothers with a terrible spell, a spell which only Sorcha can lift—by staying silent. If she speaks before she completes the quest set to her by the Fair Folk and their queen, the Lady of the Forest, she will lose her brothers forever.When Sorcha is kidnapped by the enemies of Sevenwaters and taken to a foreign land, she is torn between the desire to save her beloved brothers, and a love that comes only once. Sorcha despairs at ever being able to complete her task, but the magic of the Fair Folk knows no boundaries, and love is the strongest magic of them all...",554,"['Fantasy', 'Romance', 'Fiction', 'Historical Fiction', 'Young Adult', 'Fairy Tales', 'Historical']",11.2k follower,"5,367 review",75,"1,173 (1%)","2,029 (3%)","7,879 (12%)","20,105 (31%)","33,618 (51%)"
"Farewell, My Lovely",Raymond Chandler,4.10,"39,178 rating","January 1, 1940","Marlowe's about to give up on a completely routine case when he finds himself in the wrong place at the right time to get caught up in a murder that leads to a ring of jewel thieves, another murder, a fortune-teller, a couple more murders, and more corruption than your average graveyard.",292,"['Mystery', 'Fiction', 'Crime', 'Noir', 'Classics', 'Detective', 'Mystery Thriller']","4,916 follower","2,304 review",456,368 (<1%),"1,197 (3%)","6,866 (17%)","16,407 (41%)","14,340 (36%)"
Assassin's Apprentice,Robin Hobb,4.18,"322,024 rating","May 1, 1995","In a faraway land where members of the royal family are named for the virtues they embody, one young boy will become a walking enigma.Born on the wrong side of the sheets, Fitz, son of Chivalry Farseer, is a royal bastard, cast out into the world, friendless and lonely. Only his magical link with animals - the old art known as the Wit - gives him solace and companionship. But the Wit, if used too often, is a perilous magic, and one abhorred by the nobility.So when Fitz is finally adopted into the royal household, he must give up his old ways and embrace a new life of weaponry, scribing, courtly manners; and how to kill a man secretly, as he trains to become a royal assassin.",435,"['Fantasy', 'Fiction', 'High Fantasy', 'Epic Fantasy', 'Adult', 'Magic', 'Science Fiction Fantasy']",102k follower,"16,797 review",291,"4,515 (1%)","10,722 (3%)","47,623 (14%)","118,739 (36%)","140,425 (43%)"
"The Maltese Falcon, The Thin Man, Red Harvest",Dashiell Hammett,4.30,"1,938 rating","January 1, 1987","The three classic novels published here in one volume are rich with the crisp prose, subtle characters, and intricate plots that made Dashiell Hammett one of the most admired writers of the twentieth century.   A one-time detective and a master of deft understatement, Hammett virtually invented the hard-boiled crime novel. In The Maltese Falcon , Sam Spade, a private eye with his own solitary code of ethics, tangles with a beautiful and treacherous woman whose loyalties shift at the drop of a dime. The Thin Man introduces Hammett's wittiest creations, Nick and Nora Charles, who solve homicides in between wisecracks and martinis. And in Red Harvest , Hammett's anonymous tough-guy detective, the Continental Op, takes on the entire town of Poisonville in a deadly war against corruption.   ""Dashiell Hammett is a master of the detective novel, yes, but also one hell of a writer.""— Boston Globe   ”Hammett was spare, hard-boiled, but he did over and over what only the best writers can ever do. He wrote scenes that seemed never to have been written before.”—Raymond Chandler   ”Hammett’s prose was clean and entirely unique. His characters were as sharply and economically defined as any in American fiction.”— The New York Times   ”As a novelist of realistic intrigue, Hammett was unsurpassed in his own or any time.”—Ross Macdonald   ”Dashiell Hammett’s dialogues can be compared only with the best in Hemingway.”—André Gide   ”Hammett is one of the best contemporary American writers.”—Gertrude Stein",696,"['Fiction', 'Mystery', 'Classics', 'Noir', 'Crime', 'Novels', 'Thriller', 'Fiction', 'Mystery', 'Classics', 'Noir', 'Crime', 'Novels', 'Thriller', 'Fiction', 'Mystery', 'Classics', 'Noir', 'Crime', 'Novels', 'Thriller']","2,406 follower",82 review,530,11 (<1%),39 (2%),259 (13%),668 (34%),961 (49%)
Maus II: A Survivor's Tale: And Here My Troubles Began,Art Spiegelman,4.41,"148,168 rating","January 1, 1991","Acclaimed as a quiet triumph and a brutally moving work of art, the first volume of Art Spieglman's Maus introduced readers to Vladek Spiegleman, a Jewish survivor of Hitler's Europe, and his son, a cartoonist trying to come to terms with his father, his father's terrifying story, and History itself. Its form, the cartoon (the Nazis are cats, the Jews mice), succeeds perfectly in shocking us out of any lingering sense of familiararity with the events described, approaching, as it does, the unspeakable through the diminutive.This second volume, subtitled And Here My Troubles Began, moves us from the barracks of Auschwitz to the bungalows of the Catskills. Genuinely tragic and comic by turns, it attains a complexity of theme and a precision of thought new to comics and rare in any medium. Maus ties together two powerful stories: Vladek's harrowing tale of survival against all odds, delineating the paradox of daily life in the death camps, and the author's account of his tortured relationship with his aging father. At every level this is the ultimate survivor's tale - and that too of the children who somehow survive even the survivors.",144,"['Graphic Novels', 'Comics', 'Nonfiction', 'History', 'Memoir', 'Holocaust', 'Biography']","2,843 follower","4,707 review",168,"2,711 (1%)","3,269 (2%)","13,198 (8%)","39,768 (26%)","89,222 (60%)"
