title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The First Eagle,Tony Hillerman,4.09,"7,196 rating","July 1, 1998","The very plague that decimated Europe in the fourteenth century lurks today in the high, dry land of the American Southwest. But Navajo Tribal policeman Jim Chee and his mentor, Joe Leaphorn, discover an even deadlier killer stalking the reservation in the most chilling and beautifully crafted novel yet from the beloved and bestselling master of Southwestern suspense. When Acting Lt. Chee catches a Hopi eagle poacher literally red-handed--huddled over the bloody body of a young Navajo Tribal police officer--he has an open-and-shut case. Even the Feds--usually at odds with Chee--agree, and it seems the Hopi is headed for the gas chamber. Until Joe Leaphorn shows up to blow Chee's case wide open.Leaphorn, now retired form the Navajo Tribal Police, has been hired to find Cathy Pollard, a hot-headed biologist who disappeared from the same remote area on the same day the Navajo cop was murdered. Is she a suspect? A victim? And what are Chee and Leaphorn to make of the report that a skinwalker--a Navajo witch--was seen in the same area at the same time?To answer these questions, Leaphorn and Chee must immerse themselves in the enigmatic web of scientists hunting the key to the most virulent form of bubonic plague since the Middle Ages.In addition to its finely wrought plot, The First Eagle offers a wealth of Tony Hillerman's signature gifts--glorious evocations of the high desert, delicately drawn characters, and eloquent insights into the foibles and wisdom of the Southwest's native people.",278,258,"1,541 follower","['Mystery', 'Fiction', 'Crime', 'Westerns', 'Mystery Thriller', 'Detective', 'Native Americans']",384 review,"2,398 (33%)","3,215 (44%)","1,430 (19%)",123 (1%),30 (<1%)
A Plan for Escape,Adolfo Bioy Casares,3.57,652 rating,"January 1, 1945","Asi como un hombre -y ello es tan evidente que no requiere explicitacion en nuestro desconcertante universo actual- puede sentirse interiormente preso en medio de la mayor libertad exterior, otros pueden ser coherentes y absolutamente libres en la mismisima ccarcel. Tal lo que pareceria acontecer en esta isla, a cuyo gobernador, Castel, se le ocurre llevar a cabo una serie de operaciones en el cerebro de los reclusos para convertir las celdas, ""camaras desnudas"", en ""jardines de la mas ilimitada libertad"". Simbolica, llena de claves y misterios, alucinante por las posibilidades que plantea y sugiere, rigurosa en su expresion, con todos los ingredientes propios de la novela fantastica y policial, Plan de Evasion marca un hito culminante en la novelistica de Adolfo Bioy Casares y de la literatura argentina. Jugar la vida y vivir como jugando es lo que el autor nos propone. Sumergirnos en sus paginas es emprender un viaje maravilloso que puede llevarnos a alguna de las ciudades situadas mas alla de la cotidiana realidad.",116,220,743 follower,"['Fiction', 'Literature', 'Latin American', 'Unfinished', 'Novels', 'Mystery']",64 review,108 (16%),244 (37%),224 (34%),65 (9%),11 (1%)
"The Dream of the Unified Field: Selected Poems, 1974-1994",Jorie Graham,3.94,"1,190 rating","November 21, 1995","The 1996 Pulitzer winner in poetry and a major collection, Jorie Graham's The Dream of the United Field: Selected Poems 1974-1994 spans twenty years of writing and includes generous selections from her first five books: Hybrids of Plants and of Ghosts, The End of Beauty, Region of Unlikeness,and Materialism.",208,55,151 follower,"['Poetry', 'Womens', 'Read For School', 'Female Authors', 'American']",44 review,442 (37%),390 (32%),244 (20%),78 (6%),36 (3%)
Requiem,Anna Akhmatova,4.36,737 rating,"January 1, 1963","Ces poèmes qui forment le Requiem et dont on lira ici la traduction, s'échelonnent entre les années 1930 et 1957. À l'exception du poème « Le Verdict » (publié sans titre en 1961), ils n'ont jamais été jusqu'à présent édités en U.R.S.S. Le Requiem a parue en langue russe, en décembre 1963, à Munich, par les soins de Tovarichtchestvo Zaroubiejnick Pissatielieï. Le livre est précédé de l'avertissement suivant :« Cette suite de poèmes nous est parvenue de Russie et nous la publions à l'insu de l'Auteur et sans son consentement. »P. V.",48,345,855 follower,"['Poetry', 'Russia', 'Classics', 'Russian Literature', 'Fiction', 'School', 'Literature', 'Poetry', 'Russia', 'Classics', 'Russian Literature', 'Fiction', 'School', 'Literature', 'Poetry', 'Russia', 'Classics', 'Russian Literature', 'Fiction', 'School', 'Literature']",42 review,412 (55%),212 (28%),88 (11%),20 (2%),5 (<1%)
The Rape of Shavi,Buchi Emecheta,3.68,171 rating,"November 1, 1983","An allegorical tale, in which a collision between Westerners and tribalmembers imperils the stoic traditionalism of the Africans.",178,26,509 follower,"['Fiction', 'Africa', 'African Literature', 'Nigeria', '20th Century']",13 review,41 (23%),58 (33%),55 (32%),10 (5%),7 (4%)
Black on Red: My 44 Years Inside the Soviet Union,Robert Robinson,4.28,138 rating,"May 1, 1988","The author, a toolmaker who accepted a one-year contract to work in the Soviet Union in 1930 and lived there, mostly against his will, for the next forty-four years, vividly depicts Soviet life and Soviet events during that period",435,199,6 follower,"['History', 'Nonfiction', 'Russia', 'Biography', 'Memoir', 'Politics', 'Soviet Union', 'History', 'Nonfiction', 'Russia', 'Biography', 'Memoir', 'Politics', 'Soviet Union', 'History', 'Nonfiction', 'Russia', 'Biography', 'Memoir', 'Politics', 'Soviet Union']",24 review,75 (54%),38 (27%),17 (12%),5 (3%),3 (2%)
Galveston,Sean Stewart,3.82,768 rating,"February 28, 2000","The island of Galveston had been baptized twice--once by water in the fall of 1900 and again by magic during Mardi Gras in 2004. Creatures were born of survivors' joy and sufferers' pain: scorpions the size of dogs, the crying clown, the widow who ate her victims. Galveston forever would be divided between reality and a city locked in an endless Mardi Gras.",455,28,140 follower,"['Fantasy', 'Fiction', 'Magical Realism', 'Urban Fantasy', 'Science Fiction Fantasy', 'Science Fiction', 'Horror']",55 review,219 (28%),294 (38%),172 (22%),65 (8%),18 (2%)
The Ransom of Mercy Carter,Caroline B. Cooney,3.82,"2,049 rating","September 1, 2000","Deerfield, Massachusetts is one of the most remote, and therefore dangerous, settlements in the English colonies. In 1704 an Indian tribe attacks the town, and Mercy Carter becomes separated from the rest of her family, some of whom do not survive. Mercy and hundreds of other settlers are herded together and ordered by the Indians to start walking. The grueling journey -- three hundred miles north to a Kahnawake Indian village in Canada -- takes more than 40 days. At first Mercy's only hope is that the English government in Boston will send ransom for her and the other white settlers. But days turn into months and Mercy, who has become a Kahnawake daughter, thinks less and less of ransom, of Deerfield, and even of her ""English"" family. She slowly discovers that the ""savages"" have traditions and family life that soon become her own, and Mercy begins to wonder: If ransom comes, will she take it?From the Hardcover edition.",249,138,"1,665 follower","['Historical Fiction', 'Young Adult', 'Historical', 'Fiction', 'Adventure', 'Native Americans', '18th Century']",198 review,607 (29%),733 (35%),508 (24%),140 (6%),61 (2%)
Explaining Hitler: The Search for the Origins of His Evil,Ron Rosenbaum,4.01,"1,165 rating","January 1, 1998","When Hitler's war ended in 1945, the war over Hitler--who he really was, what gave birth to his unique evil--had just begun. Hitler did not escape the bunker in Berlin but, half a century later, he has managed to escape explanation in ways both frightening and profound. Explaining Hitler is an extraordinary quest, an expedition into the war zone of Hitler theories. This is a passionate, enthralling book that illuminates what Hitler explainers tell us about Hitler, about the explainers, and about ourselves.",496,26,33 follower,"['History', 'Nonfiction', 'Biography', 'World War II', 'War', 'Germany', 'Psychology']",89 review,442 (37%),413 (35%),214 (18%),74 (6%),22 (1%)
Alexander: Child of a Dream,Valerio Massimo Manfredi,4.09,"8,491 rating","January 1, 1998","Before his birth, omens foretold that Alexander, son of the warrior-king Philip of Macedonia, was destined for greatness. From boyhood, the prince was trained by the finest scholars and mightiest soldiers to attain extraordinary strength of body and spirit. A descendant of Heracles and Achilles, Alexander aimed to surpass his ancestors' heroism and honor, and his chosen companions strove to be worthy to share his godlike fate.  Even as a youth, Alexander's deeds were unequaled. In a single day, he tamed the fierce steed Bucephalus. In his first battle, his troops defeated the invincible Sacred Band. And as he grew to manhood, surrounded by deadly plots and intrigue, his friends pledged to follow him to the ends of the world. With the support of that loyal group of men, Alexander's might would transform dreams of conquest into reality amid the fabled cities of Persia and the mysterious East...and his destiny would carry them all to glory.",339,130,"1,334 follower","['Historical Fiction', 'Fiction', 'Historical', 'Novels', 'Historical Romance', 'Literature', 'Greece', 'Historical Fiction', 'Fiction', 'Historical', 'Novels', 'Historical Romance', 'Literature', 'Greece', 'Historical Fiction', 'Fiction', 'Historical', 'Novels', 'Historical Romance', 'Literature', 'Greece', 'Historical Fiction', 'Fiction', 'Historical', 'Novels', 'Historical Romance', 'Literature', 'Greece', 'Historical Fiction', 'Fiction', 'Historical', 'Novels', 'Historical Romance', 'Literature', 'Greece']",401 review,"3,184 (37%)","3,389 (39%)","1,519 (17%)",314 (3%),85 (1%)
Entering Fire,Rikki Ducornet,4.09,127 rating,"January 1, 1986","This startling and brilliantly comic novel tells the stories of two a father and his estranged son. Lamprias de Bergerac is a gentle mystic and amateur botanist who spends his middle-aged years in an erotic utopia deep in the Amazonian jungle, collecting specimens of rare orchids and ultimately finding Cucla, the young and free-spirited native woman who has become the love of his life. Meanwhile, his demented son Septimus is raised by his mother in prewar Europe, seething with hatred of the father who abandoned him. He rises to power in Nazi-occupied France, where he goes mad in an obsessive pursuit of racial purity. Rikki Ducornet has a gift for combining the horrific with the hilarious, the realistic with the fantastic. Through a wildly inventive narrative, Entering Fire scrutinizes the sources of fascist mentality in nations and, potentially, in all humans. ""Linguistically explosive and socially relevant, [her] works are solid evidence that Rikki Ducornet is one of the most interesting writers around ... We are living in an age of intellectual and emotional starvation that is largely without spirituality, cynical about social change and disconnected from the natural world. We need writers to look at these difficult issues in a sophisticated manner. Ducornet has done this. She is the mirror of our innermost selves. And she gives us back to ourselves—despairing , hopeful, active, contemplative, fractured but surviving, playful, even happy sometimes, and always whole ... Ducornet's villains have the best lines ... one only has to think of Hitler or PolPot or any of our assorted tyrants to know that Ducornet's figures are ... taken from life.""— The Nation "" Entering Fire displays a cheerfully gruesome audacity and an imagination both lively and bizarre.""— The New York Times "" Entering Fire is about the metaphoric and potentially evil properties of language; it is about origins and motives of myth-making. This is a novel of ideas (often strange ideas) that is sustained throughout by brilliant writing.""— London Sunday Times ""Far from being an escapist fantasy, Entering Fire takes on some of the biggest issues of the 20th century … For sheer power, inventiveness and verbal density, [it] is the best read I've come across for a long time.""— The Observer ""A drastically beautiful comic writer who stitches sentences together as if Proust had gone into partnership with Lenny Bruce.""— City Limits "" … imaginative and unbridled fantasy.""— Le Monde "" … an imagination and a style as captivating as it is devastating.""— Lire ""Unlike anything you've ever read before.""— L'Express Rikki Ducornet has a gift for combining the horrific with the hilarious, the realistic with the fantastic. Through a wildly inventive narrative, Entering Fire scrutinizes the sources of fascist mentality in nations and, potentially, in all humans.",168,59,212 follower,"['Novels', 'Fiction', 'France', 'United States', '20th Century', 'Literature', 'American']",24 review,47 (37%),51 (40%),24 (18%),4 (3%),1 (<1%)
Border Lord,Arnette Lamb,3.82,775 rating,"February 1, 1993","A Lady's Desperate MissionThe lush Scottish hills stretched before Lady Miriam MacDonald, brilliant diplomat from Queen Anne's court. She had come seeking peace between the Scots and English - and won the admiration of two special men. The kindly, awkward laird of Kildalton Castle became a trusted friend. But the Border Lord, a dashing, tartan-clad legend disquised by black midnight, swept her into his arms... and claimed her innocence.A Lord's Unbreakable VowA lifetime of anguish lay behind this disguise of Duncan Kerr, laird of Kildalton by birth, Border Lord by choice. If the queen's emissary, flame-haired Lady Miriam, unmasked him, he would lose the prize he held most dear. He had meant to seduce and compromise her.. not to cherish and desire her.A Passion That Sealed Their DestinyBy day, Miriam strove to establish harmony in the realm; by night she surrendered to forbidden pleasure with the mysterious Border Lord. Only he knew the truth, as elusive as the mists of the hills: whether he loved her passionate soul, or the promise of peace she brought to his beloved land...",336,20,65 follower,"['Romance', 'Historical Romance', 'Historical', 'Scotland', 'Historical Fiction', 'Fiction', 'Medieval']",41 review,241 (31%),258 (33%),188 (24%),68 (8%),20 (2%)
Operation Narva,Harry Winter,3.17,12 rating,"January 1, 1993",,218,6,2 follower,[],0 review,1 (8%),5 (41%),2 (16%),3 (25%),1 (8%)
The Savage Mind,Claude Lévi-Strauss,3.93,"1,649 rating","January 1, 1962","An examination of the structure of the thought of primitive' peoples, and has contributed significantly to our understanding of the way the human mind works.",310,236,764 follower,"['Anthropology', 'Philosophy', 'Nonfiction', 'Psychology', 'Sociology', 'Theory', 'Science']",73 review,536 (32%),615 (37%),380 (23%),86 (5%),32 (1%)
The Blue Lantern,Colette,3.99,79 rating,"January 1, 1949","Immobilized by arthritis in front of her desk, Colette is bound to meditation. In her mind she travels outside Paris: Geneva, Beaujolais, the coast - her encounter with a cat - the meetings of the Académie Goncourt of which he is president - the death of Margarita Moreno, her beloved friend of the early years in Paris - the visit of young girls, serious or futile...",161,555,"1,498 follower","['Fiction', 'France', 'Womens']",8 review,21 (26%),39 (49%),16 (20%),3 (3%),0 (0%)
The Smithsonian Institution,Gore Vidal,3.23,673 rating,"January 1, 1998","It's 1939, and a teenage math genius is mysteriously summoned to the Smithsonian Institution, where a crash program to develop the atomic bomb is being conducted in the basement. The boy turns out to hold the key to both the secrets of nuclear fission and breakthroughs in the time continuum. As he brainstorms with Robert Oppenheimer, he catches a glimpse of the coming war and becomes determined to ward off the cataclysm. In a race against time-and surrounded by figures from American history past and present, including Albert Einstein, Grover Cleveland, and Abraham Lincoln-he battles to save not just himself, but humanity. Gore Vidal has written some of the finest and most inventive novels in modern times. Readers of such bestsellers as Burr, Lincoln, Duluth, and 1876 will revel in this, his latest foray into the American scene. A brilliant and vividly imaginative tale about some of the key events of the twentieth century, The Smithsonian Institution is a dramatic masterwork of comedy and allusion.",272,284,"1,716 follower","['Fiction', 'Science Fiction', 'Historical Fiction', 'Novels', 'Fantasy', 'Historical', 'American']",70 review,99 (14%),192 (28%),200 (29%),126 (18%),56 (8%)
Plain Girl,Arthur Miller,2.76,572 rating,"January 1, 1992","Janice Sessions, the daughter of a stylish old-fashioned New York Jew, has never been considered a beauty. She shares a need for love with Sam Fink, a passionate Communist. But when he leaves for war, Janice discovers the root of her years-long aching …",75,500,"2,681 follower","['Fiction', 'Novels', 'Short Stories', 'Drama', 'Plays', 'United States', 'The United States Of America']",100 review,39 (6%),87 (15%),222 (38%),147 (25%),77 (13%)
John Adams: A Life,John Ferling,4.17,"2,147 rating","January 1, 1992","John Ferling's masterful John Adams: A Life is the most comprehensive single-volume biography of the man who succeeded George Washington in the presidency and shepherded the fragile new nation through the most dangerous of times. Drawing on extensive research, Ferling depicts a reluctant revolutionary, a leader who was deeply troubled by the warfare that he helped to make, and a fiercely independent statesman.",536,26,159 follower,"['Biography', 'History', 'Presidents', 'American History', 'Nonfiction', 'Us Presidents', 'Politics']",67 review,977 (45%),726 (33%),313 (14%),95 (4%),36 (1%)
Microcosmos: Four Billion Years of Microbial Evolution,Lynn Margulis,4.21,842 rating,"January 1, 1986","Microcosmos brings together the remarkable discoveries of microbiology of the past two decades and the pioneering research of Dr. Margulis to create a vivid new picture of the world that is crucial to our understanding of the future of the planet. Addressed to general readers, the book provides a beautifully written view of evolution as a process based on interdependency and the interconnectedness of all life on the planet.",304,89,177 follower,"['Science', 'Nonfiction', 'Biology', 'Evolution', 'History', 'Nature', 'Natural History', 'Science', 'Nonfiction', 'Biology', 'Evolution', 'History', 'Nature', 'Natural History', 'Science', 'Nonfiction', 'Biology', 'Evolution', 'History', 'Nature', 'Natural History']",45 review,386 (45%),298 (35%),116 (13%),30 (3%),12 (1%)
Anarchism: A Collection of Revolutionary Writings,Pyotr Kropotkin,4.18,864 rating,"January 1, 1927","Important writings by the leading theorist of anarchism, including the brief but moving ""Spirit of Revolt,"" ""Law and Authority,"" an argument for social control through custom and education, and other documents. An invaluable addition to the libraries of instructors, students, and anyone interested in history, government, and anarchist thought.",307,268,813 follower,"['Philosophy', 'Politics', 'Nonfiction', 'Economics', 'Essays', 'History', 'Anarchism']",35 review,373 (43%),321 (37%),135 (15%),23 (2%),12 (1%)
Eseuri,Jorge Luis Borges,4.55,29 rating,"January 1, 1989","Discuții (1932) • Alte investigări (1952) • Borges oral (1979) • Nouă eseuri dantești (1982) • Biblioteca personală: prologuri (1988)Volumul al treilea al operelor lui Jorge Luis Borges cuprinde eseurile, conferintele si studiile scriitorului argentinian, adevarate capodopere ale genului. Daca proza sa este de cele mai multe ori considerata drept „eseistica”, textele sale teoretice dobindesc, prin finete, ascutimea analizei si fantezia argumentatiei, aspectul unor adevarate piese literare. Eseurile, reunite si publicate in volume (Discutii, Noua eseuri dantesti, Biblioteca personala), s-au distins printr-un glas propriu inconfundabil si o critica personala, de autor, fundamental nonconformista. O alta caracteristica proprie eseisticii lui Borges este procedura dubitativa, tratarea subiectelor cu extrema delicatete, fara a decreta un adevar unic propriu. Unele eseuri trateaza subiecte ce vor deveni adevarate obsesii ale autorului in scrierile ulterioare: paradoxul lui Zenon din Eleea, cabala sau doctrinele gnosticilor.",520,"1,818",12.5k follower,[],5 review,19 (65%),7 (24%),3 (10%),0 (0%),0 (0%)
On Her Majesty's Secret Service,Ian Fleming,3.97,"20,394 rating","April 1, 1963","Description: A Lancia Spyder with its hood down tore past him, cut in cheekily across his bonnet and pulled away, the sexy boom of its twin exhausts echoing back at him. It was a girl driving, a girl with a shocking pink scarf tied round her hair. And if there was one thing that set James Bond really moving, it was being passed at speed by a pretty girl.  When Bond rescues a beautiful, reckless girl from self-destruction, he finds himself with a lead on one of the most dangerous men in the world—Ernst Stavro Blofeld, the head of SPECTRE. In the snow-bound fastness of his Alpine base, Blofeld is conducting research that could threaten the safety of the world. To thwart the evil genius, Bond must get himself and the vital information he has gathered out of the base and keep away from SPECTRE’s agents.—Goodreads.",259,667,"3,013 follower","['Fiction', 'Thriller', 'Espionage', 'Adventure', 'Mystery', 'Classics', 'Audiobook']",971 review,"6,365 (31%)","8,234 (40%)","4,818 (23%)",810 (3%),167 (<1%)
A Personal Odyssey,Thomas Sowell,4.40,"1,233 rating","January 1, 2000","This is the gritty story of one man's lifelong education in the school of hard knocks, as his journey took him from Harlem to the Marines, the Ivy League, and a career as a controversial writer, teacher, and economist in government and private industry. It is also the story of the dramatically changing times in which this personal odyssey took place.",320,91,"4,601 follower","['Biography', 'Nonfiction', 'Economics', 'Politics', 'Memoir', 'Biography Memoir', 'History']",188 review,678 (54%),405 (32%),124 (10%),22 (1%),4 (<1%)
The Mass Strike,Rosa Luxemburg,4.18,382 rating,"January 1, 1906","La revolución rusa, que tiene sus comienzos en enero de 1905, sorprende a Rosa Luxemburgo en Alemania. Durante todo este año Rosa Luxemburgo se dedica a hacer comprender a los socialistas alemanes el significado de aquellos acontecimientos revolucionarios. En diciembre de 1905 decide partir para Varsovia para participar directamente, junto a sus camaradas de la socialdemocracia polaca, en los acontecimientos revolucionarios que conmovían el Imperio zarista. Fruto de esta experiencia es su libro Huelga de masas, partido y sindicatos, en el que elabora su doctrina de la huelga de masas.Para Rosa Luxemburgo la huelga de masas, , experimentada en una escala gigantesca, en esta primera revolución rusa, tenía el mérito indiscutible de llenar el vacío teórico que el fracaso de la Comuna de París y la crítica de Engels al insurreccionalismo (en su introducción al libro de Marx Las luchas de clases en Francia) habían creado en la concepción revolucionaria. Para ella la huelga de masas no es una simple «táctica» que debe ser utilizada por el proletariado para defender sus conquistas, sino, por el contrario, un elemento central de la «estrategia revolucionaria». Frente a la negación kautskiana de la insurrección y frente al blanquismo preconizado por los teóricos de la revolución de minorías, Rosa Luxemburgo preconiza lo que ella denomina una «estrategia de derrocamiento», basada en la práctica sistemática de la huelga de masas.",96,368,678 follower,"['Politics', 'Nonfiction', 'History', 'Theory', 'Philosophy', 'Sociology', 'Russia']",33 review,167 (43%),142 (37%),52 (13%),15 (3%),6 (1%)
The Sands of Ammon,Valerio Massimo Manfredi,4.14,"6,637 rating","January 1, 1998","THE BESTSELLING EPIC OF THE GLORY AND THE GRANDEUR INTRIGUES AND PASSIONS OF ANCIENT GREECE...AND THE WARRIOR KING WHOSE CONQUESTS BUILT AN ETERNAL LEGEND.ALEXANDER Volume THE SANDS OF AMMONA thousand years after Agamemnon fought the Trojan War. Alexander, the king of Macedonia and descendant of Achilles, follows in the footsteps of Greek legend. He has gathered a mighty force to liberate the Greek cities of Asia -- from legendary Sardis and Miletus to Halicarnassus. But vengeance is just one of Alexander's ambitions.Great oracles and loyal followers claim Alexander is more than mortal -- a powerful warrior, and insatiable scholar, a political genius. Yet,in battle after battle, one man blocks his way. Memnon of Rhodes, a Greek-born mercenary chosen by the Persian Great King to lead his vast army, is a cunning strategist who challenged Alexander's claim to the title of Lord of Asia. In Memnon, Alexander confronts an enemy who inspires his admiration. And in Memnon's wife, Barsine, he finds a woman who captures his heart. But neither bravery nor love can stem the tide of Alexander's destiny. For with Persia defeated, Alexander's thoughts turn to Egypt and beyond...",416,130,"1,334 follower","['Historical Fiction', 'Fiction', 'Historical', 'War', 'Novels', 'Literature', 'Historical Romance', 'Historical Fiction', 'Fiction', 'Historical', 'War', 'Novels', 'Literature', 'Historical Romance', 'Historical Fiction', 'Fiction', 'Historical', 'War', 'Novels', 'Literature', 'Historical Romance']",190 review,"2,598 (39%)","2,682 (40%)","1,116 (16%)",202 (3%),39 (<1%)
The Club of Queer Trades,G.K. Chesterton,3.90,"2,534 rating","January 1, 1905","The Club of Queer Trades is a collection of stories by G.K. Chesterton first published in 1905. Each story in the collection is centered on a person who is making his living by some novel and extraordinary means (a ""queer trade"").",96,"3,406","5,082 follower","['Fiction', 'Mystery', 'Short Stories', 'Classics', 'Literature', 'Humor', 'British Literature']",288 review,700 (27%),"1,028 (40%)",669 (26%),128 (5%),9 (<1%)
Dirk Gently's Holistic Detective Agency,Douglas Adams,3.97,"139,777 rating","May 15, 1987","What do a dead cat, a computer whiz-kid, an Electric Monk who believes the world is pink, quantum mechanics, a Chronologist over 200 years old, Samuel Taylor Coleridge (poet), and pizza have in common? Apparently not much; until Dirk Gently, self-styled private investigator, sets out to prove the fundamental interconnectedness of all things by solving a mysterious murder, assisting a mysterious professor, unravelling a mysterious mystery, and eating a lot of pizza – not to mention saving the entire human race from extinction along the way (at no extra charge). To find out more, read this book (better still, buy it, then read it) – or contact Dirk Gently’s Holistic Detective Agency. ‘A thumping good detective-ghost-horror-whodunnit-time travel-romantic-musical-comedy epic.’ The author",306,177,22.3k follower,"['Science Fiction', 'Fiction', 'Fantasy', 'Humor', 'Mystery', 'Comedy', 'Science Fiction Fantasy']","4,456 review","47,419 (33%)","52,269 (37%)","31,057 (22%)","7,033 (5%)","1,999 (1%)"
Meaning and Mode of Baptism,Jay E. Adams,3.90,82 rating,"January 1, 1992",Explores the pros and cons of immersion and timing of baptism from a biblical standpoint.,64,189,126 follower,"['Theology', 'Ecclesiology']",21 review,21 (25%),41 (50%),13 (15%),5 (6%),2 (2%)
The Interpretation of Cultures,Clifford Geertz,4.11,"3,709 rating","January 1, 1973","In The Interpretation of Cultures, the most original anthropologist of his generation moved far beyond the traditional confines of his discipline to develop an important new concept of culture. This groundbreaking book, winner of the 1974 Sorokin Award of the American Sociological Association, helped define for an entire generation of anthropologists what their field is ultimately about.",480,86,211 follower,"['Anthropology', 'Nonfiction', 'Sociology', 'Philosophy', 'History', 'Cultural', 'Theory']",97 review,"1,430 (38%)","1,456 (39%)",668 (18%),115 (3%),40 (1%)
The Garden of Forking Paths,Jorge Luis Borges,4.20,"5,152 rating","January 1, 1941","""The Garden of Forking Paths"" (original Spanish title: ""El jardín de senderos que se bifurcan"") is the title story in the collection El jardín de senderos que se bifurcan (1941), which was republished in its entirety in Ficciones (Fictions) in 1944. It was the first of Borges's works to be translated into English by Anthony Boucher when it appeared in Ellery Queen's Mystery Magazine in August 1948.",10,"1,818",12.5k follower,"['Short Stories', 'Fiction', 'Classics', 'Magical Realism', 'Philosophy', 'Literature', 'Fantasy', 'Short Stories', 'Fiction', 'Classics', 'Magical Realism', 'Philosophy', 'Literature', 'Fantasy', 'Short Stories', 'Fiction', 'Classics', 'Magical Realism', 'Philosophy', 'Literature', 'Fantasy']",469 review,"2,387 (46%)","1,751 (33%)",738 (14%),211 (4%),65 (1%)
Usborne Greek Myths For Young Children,Heather Amery,4.17,"1,662 rating","January 1, 1999",Book by,128,629,29 follower,"['Mythology', 'Childrens', 'Fiction', 'Picture Books', 'Short Stories', 'Classics', 'Ancient History', 'Mythology', 'Childrens', 'Fiction', 'Picture Books', 'Short Stories', 'Classics', 'Ancient History', 'Mythology', 'Childrens', 'Fiction', 'Picture Books', 'Short Stories', 'Classics', 'Ancient History']",77 review,760 (45%),529 (31%),292 (17%),59 (3%),22 (1%)
Depresiunile economice: cauze și remedii,Murray N. Rothbard,4.42,221 rating,"January 1, 1969",http://liberalis.ro/depresiunile-econ...,44,218,934 follower,"['Economics', 'Nonfiction', 'Philosophy', 'Money', 'Politics', 'Economics', 'Nonfiction', 'Philosophy', 'Money', 'Politics', 'Economics', 'Nonfiction', 'Philosophy', 'Money', 'Politics']",11 review,124 (56%),72 (32%),19 (8%),5 (2%),1 (<1%)
"Secret Agenda: Watergate, Deep Throat, and the CIA",Jim Hougan,4.22,88 rating,"November 1, 1984","The author presents startling discoveries that indicate that the American public has been seriously misinformed about the Watergate Scandal and reveals the actual culprits, sexual scandals, and malicious interagency spying",347,14,19 follower,"['History', 'Politics', 'Nonfiction', 'The United States Of America', 'Crime', 'Conspiracy Theories']",9 review,38 (43%),36 (40%),10 (11%),3 (3%),1 (1%)
Hansel and Gretel,Rika Lesser,4.15,"2,794 rating","January 1, 1984",Lesser and Zelinsky retell the story of a pair of children lost in the woods who run into a witch with a very tasty house.,48,22,5 follower,"['Picture Books', 'Fairy Tales', 'Childrens', 'Fantasy', 'Fiction', 'Classics', 'Folklore', 'Picture Books', 'Fairy Tales', 'Childrens', 'Fantasy', 'Fiction', 'Classics', 'Folklore', 'Picture Books', 'Fairy Tales', 'Childrens', 'Fantasy', 'Fiction', 'Classics', 'Folklore']",212 review,"1,275 (45%)",818 (29%),566 (20%),111 (3%),24 (<1%)
You Know Me Al,Ring Lardner,3.80,886 rating,"January 1, 1916","""You Know me Al"" is a classic of baseball--the game and the community. Jack Keefe, one of literature's greatest characters, is talented, brash, and conceited. Self-assured and imperceptive, impervious to both advice and sarcasm, Keefe rises to the heights, but his inability to learn makes for his undoing. Through a series of letters from this bush-league pitcher to his not-quite-anonymous friend Al, Lardner maintains a balance between the funny and the moving, the pathetic and the glorious. Nostalgic in its view of pre-World War I America--a time before the ""live"" ball, a time filled with names like Ty Cobb, Charles Comiskey, Walter Johnson, and Eddie Cicotte--this is not a simple period piece. It is about competition, about the ability to reason, and most of all it is about being human. First published in 1914, ""You Know Me Al"" says as much to us about ourselves today as it did seventy-five years ago.",224,187,94 follower,"['Baseball', 'Fiction', 'Sports', 'Humor', 'Classics', 'American', 'Novels']",102 review,233 (26%),345 (38%),224 (25%),68 (7%),16 (1%)
