title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Introduction to Algorithms: A Creative Approach,Udi Manber,4.35,138 rating,"January 11, 1989",This book emphasizes the creative aspects of algorithm design by examining steps used in the process of algorithms development. The heart of this creative process lies in an analogy between proving mathematical theorems by induction and designing combinatorial algorithms. The book contains hundreds of problems and examples. It is designed to enhance the reader's problem-solving abilities and understanding of the principles behind algorithm design.,478,"['Computer Science', 'Programming', 'Algorithms', 'Technical', 'Technology', 'Textbooks', 'Nonfiction']",6 follower,6 review,5,3 (2%),3 (2%),16 (11%),37 (26%),79 (57%)
Schrödinger's Cat Trilogy,Robert Anton Wilson,4.07,"4,794 rating","January 1, 1981","Take a quantum leap into the universe of Schrödinger's Cat Trilogy. It's a wise and wacky look at our recent past seen through a fun-house mirror...it's a satire on our violent, inexplicable, wonderful world...and it's a mind trip inward to expose our deepest hopes and fears.The missing plutonium a terrorist group turns into nuclear devices, the Mad Fishmonger, the future America called Unistat, our hero Benny ""Eggs"" Benedict, and the Invisible Hand are real but beyond the Black Hole, out of space, out of time—in the universe next door.",560,"['Fiction', 'Science Fiction', 'Fantasy', 'Philosophy', 'Humor', 'Occult', 'Novels']","1,573 follower",187 review,127,55 (1%),201 (4%),908 (18%),"1,797 (37%)","1,833 (38%)"
Lucky Starr and the Moons of Jupiter,Isaac Asimov,3.72,"1,647 rating","January 1, 1957","Sabotage!!!Agrav. It was the century's most important advance in space travel...and an experiment so revolutionary that only the men who huddled beneath the surface of Jupiter Nine were permitted to know its full meaning.Yet someone else did know--knew everything, saw everything, head everything--and was diabolically sabotaging the top-secret mission.Who or what the enemy was, Lucky Starr didn't know. but one thing was certain. The deadly force was not human...not even remotely human!",142,"['Science Fiction', 'Fiction', 'Young Adult', 'Adventure', 'Science Fiction Fantasy', 'Mystery', 'Space Opera', 'Science Fiction', 'Fiction', 'Young Adult', 'Adventure', 'Science Fiction Fantasy', 'Mystery', 'Space Opera', 'Science Fiction', 'Fiction', 'Young Adult', 'Adventure', 'Science Fiction Fantasy', 'Mystery', 'Space Opera', 'Science Fiction', 'Fiction', 'Young Adult', 'Adventure', 'Science Fiction Fantasy', 'Mystery', 'Space Opera', 'Science Fiction', 'Fiction', 'Young Adult', 'Adventure', 'Science Fiction Fantasy', 'Mystery', 'Space Opera']",24.8k follower,71 review,"4,420",19 (1%),111 (6%),565 (34%),573 (34%),379 (23%)
Whisper of Death,Christopher Pike,3.80,"3,378 rating","December 1, 1991","Roxanne and Pepper are a teenage couple with problems. They leave their small town for a weekend to try and solve them. They don't really succeed, and when they return home they find their town empty. They call other towns. They find the whole world empty.But eventually they discover three other Kids their Age who are still alive in the town. They cannot imagine why the five of them seem to be the only ones left of the entire human race. They have only one thing in common. They were each directly or indirectly involved in the death of Betty Sue - the plain, shy girl who committed suicide only a short time ago. Betty Sue - the quiet, brilliant girl who wrote short stories about each of them. Stories of hate, of revenge, of death in a dead world.It makes them wonder who Betty Sue really was.Or what Betty Sue was.",180,"['Young Adult', 'Horror', 'Fiction', 'Mystery', 'Paranormal', 'Fantasy', 'Teen']","5,179 follower",245 review,240,66 (1%),247 (7%),"1,000 (29%)","1,034 (30%)","1,031 (30%)"
The Legend of Bagger Vance: A Novel of Golf and the Game of Life,Steven Pressfield,3.90,"4,539 rating","January 1, 1995","___________________ 'A marvellous, life-affirming book' Mark McCormack 'Golf and mysticism...a dazzler and a thought-provoker' Los Angeles Times 'Good stuff...a philosophical fantasy imagined on a golf course, heavy with fog, storm, fireworks and the howling winds of supernatural forces' New York Times Book Review___________________ In the Depression year of 1931 , on the golf links at Krewe Island off Savannah's windswept shore, two legends of the game - Bobby Jones and Walter Hagen - meet for a mesmerizing thirty-six hole showdown. They are joined by another player, a troubled war hero called Rannulph Junah . But the key to the outcome lies not with these golfing titans but with Junah's caddie and mentor, the mysterious, sage and charismatic Bagger Vance - for he is the custodian of the secret of the Authentic Swing...____________________ Written in the spirit of Bernard Malamud's The Natural and sharing the magic of the celebrated Kevin Costner film Field of Dreams , Steven Pressfield's first novel reveals the true nature of the game. Page-turning, spellbinding and affecting, it is a novel for golfers and non-golfers alike - a story in which the search for the Authentic Swing becomes a metaphor for the search for the Authentic Self.",266,"['Fiction', 'Sports', 'Historical Fiction', 'Philosophy', 'Fantasy', 'Novels', 'Literature']","5,249 follower",294 review,75,100 (2%),295 (6%),"1,078 (23%)","1,571 (34%)","1,495 (32%)"
Song of Years,Bess Streeter Aldrich,4.32,448 rating,"January 1, 1939","The state of Iowa was still young and wild when Wayne Lockwood came to it from New England in 1851. He claimed a quarter-section about a hundred miles west of Dubuque and quickly came to appreciate widely scattered neighbors like Jeremiah Martin, whose seven daughters would have chased the gloom from any bachelor's heart.","HardcoverFirst published January 1, 1939","['Historical Fiction', 'Fiction', 'Classics', 'Romance', 'Young Adult', 'Adult', 'Historical']",119 follower,63 review,30,6 (1%),14 (3%),50 (11%),140 (31%),238 (53%)
Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,4.02,"71,591 rating","November 1, 1998","In the deft hands of Neil Gaiman, magic is no mere illusion... and anything is possible. In this, Gaiman's first book of short stories, his imagination and supreme artistry transform a mundane world into a place of terrible wonders -- a place where an old woman can purchase the Holy Grail at a thrift store, where assassins advertise their services in the Yellow Pages under ""Pest Control,"" and where a frightened young boy must barter for his life with a mean-spirited troll living beneath a bridge by the railroad tracks. Explore a new reality -- obscured by smoke and darkness, yet brilliantly tangible -- in this extraordinary collection of short works by a master prestidigitator. It will dazzle your senses, touch your heart, and haunt your dreams.",365,"['Fantasy', 'Short Stories', 'Fiction', 'Horror', 'Anthologies', 'Science Fiction', 'Urban Fantasy']",314k follower,"3,509 review","2,138",635 (<1%),"2,703 (3%)","15,006 (20%)","29,682 (41%)","23,565 (32%)"
Showboat,Edna Ferber,3.83,942 rating,"June 20, 1926","Edna Ferber's classic paean of love to the Mississippi River and the showboats that ran up and down it is once again available in hardcover as a facsimile of the first edition. First published in 1926, this timeless tale of the Cotton Blossom, Cap'n Andy, his shrewd wife Parthy, and their beautiful daughter Magnolia her remarkable daughter Kim was made famous on Broadway in 1927, when the legendary Jerome S. Kern and Oscar Hammerstein II collaborated on the musical. Since then it has become a beloved favorite, revived repeatedly to entertain generations with haunting and lyrical songs such as Old Man River and Can't Help Lovin' That Man of Mine.","Audio CassetteFirst published June 20, 1926","['Fiction', 'Classics', 'Historical Fiction', 'American', 'Novels', 'Literature', 'Romance']",242 follower,112 review,204,7 (<1%),60 (6%),258 (27%),380 (40%),237 (25%)
Collected Short Stories: Volume 2,W. Somerset Maugham,4.38,"1,112 rating","January 1, 1951","Somerset Maugham's irony and cool detachment made him an acknowledged master of the short story. The stories collected here are typical of Maugham's wry perception of human weakness and his unique talent for evoking a sense of time and place. They are set in familiar Maugham territory - the South Seas, Europe and America - but they are all concise and compelling dramas played out by unforgettable characters. The collection includes some of Maugham's most famous stories: ""The Alien Corn,"" ""Flotsam and Jetsam"" and particularly ""The Vessel of Wrath,"" a surprising tale of burgeoning love between a repressed mission lady and a drunken reprobate.",432,"['Short Stories', 'Fiction', 'Classics', 'Literature', '20th Century', 'English Literature', 'British Literature']","5,276 follower",51 review,"1,311",5 (<1%),16 (1%),112 (10%),398 (35%),581 (52%)
Das doppelte Lottchen,Erich Kästner,4.14,"10,760 rating","January 1, 1949","Luise, neun Jahre alt und ziemlich frech, muss den Sommer fern von Wien in einem Ferienheim verbringen. Dort staunt sie nicht schlecht, als sie die brave Lotte aus München trifft: Denn die sieht genauso aus wie sie! Die Mädchen beschließen, dem Geheimnis ihrer Ähnlichkeit auf den Grund zu gehen, und tauschen kurzerhand die Rollen: Luise fährt als Lotte zurück nach München, Lotte als Luise nach Wien. Im Gepäck haben sie einen pfiffigen Plan.Das doppelte Lottchen wurde in Deutschland wie im Ausland mehrfach mit großem Erfolg verfilmt.",176,"['Childrens', 'Classics', 'German Literature', 'Fiction', 'Young Adult', 'Middle Grade', 'Germany']",535 follower,464 review,413,157 (1%),417 (3%),"1,920 (17%)","3,586 (33%)","4,680 (43%)"
"A Study of History, abridged",Arnold Joseph Toynbee,4.02,261 rating,"January 1, 1957","Mr. Toynbee's analysis of the rise and fall of civilizations has been acknowledged as an achievement without parallel in modern scholarship. In its way, Mr. Somervell's abridgement of this monumental work is also an unparalleled achievement, for while reducing the work to on - sixth of its original size, he has, preserved its method, atmosphere, texture, and, for the most part, the author's very words. Indeed, through this miracle of condensation, he has provided a concise version that is no mere summary but the very essence of Mr. Toynbee's work.",576,"['History', 'Nonfiction', 'Classics', 'World History', 'Philosophy', 'Science', 'Politics', 'History', 'Nonfiction', 'Classics', 'World History', 'Philosophy', 'Science', 'Politics', 'History', 'Nonfiction', 'Classics', 'World History', 'Philosophy', 'Science', 'Politics', 'History', 'Nonfiction', 'Classics', 'World History', 'Philosophy', 'Science', 'Politics', 'History', 'Nonfiction', 'Classics', 'World History', 'Philosophy', 'Science', 'Politics']",456 follower,29 review,554,9 (3%),20 (7%),48 (18%),64 (24%),120 (45%)
Letters to Malcolm: Chiefly on Prayer,C.S. Lewis,3.99,"5,842 rating","January 1, 1964","In the form of warm, relaxed letters to a close friend, Lewis meditates on many puzzling questions concerning the intimate dialogue between man and God. Lewis also considers practical and metaphysical aspects of private prayer, petitionary prayer, the Lord’s Prayer, and other forms of prayer.“A beautifully executed and deeply moving book” (Saturday Review).",124,"['Christian', 'Theology', 'Nonfiction', 'Religion', 'Christianity', 'Prayer', 'Faith']",42.2k follower,571 review,"1,291",126 (2%),252 (4%),"1,207 (20%)","2,240 (38%)","2,017 (34%)"
The Artist's Way: A Spiritual Path to Higher Creativity,Julia Cameron,3.94,"110,598 rating","March 4, 2002","The Artist’s Way is the seminal book on the subject of creativity. An international bestseller, millions of readers have found it to be an invaluable guide to living the artist’s life. Still as vital today—or perhaps even more so—than it was when it was first published one decade ago, it is a powerfully provocative and inspiring work. In a new introduction to the book, Julia Cameron reflects upon the impact of The Artist’s Way and describes the work she has done during the last decade and the new insights into the creative process that she has gained. Updated and expanded, this anniversary edition reframes The Artist’s Way for a new century.",237,"['Nonfiction', 'Art', 'Writing', 'Self Help', 'Spirituality', 'Psychology', 'Personal Development']","1,882 follower","4,284 review",95,"6,610 (5%)","7,312 (6%)","18,699 (16%)","31,032 (28%)","46,945 (42%)"
Will the Real Jesus Please Stand Up? A Debate between William Lane Craig & John Dominic Crossan,Paul Copan,3.73,153 rating,"April 1, 1995","Based on a debate between John Dominic Crossan and William Lane Craig, this book provides a forum for evangelicals and members of the Jesus Seminar to dialogue.",188,"['Theology', 'Religion', 'Christianity', 'History', 'Philosophy', 'Nonfiction', 'Faith']",133 follower,15 review,72,4 (2%),9 (5%),48 (31%),56 (36%),36 (23%)
The Struggle for a Proletarian Party,James P. Cannon,4.33,39 rating,"December 1, 1972","""The workers of America have power enough to topple the structure of capitalism at home and to lift the whole world with them when they rise, "" Cannon asserts. On the eve of World War II, a founder of the communist movement in the U.S. defends the program and party-building course of the Communist International in Lenin s time. Introduction by George Novack, photo, glossary, index. Appendix, ""The War and Bureaucratic Conservatism,"" by James Burnham.","PaperbackFirst published December 1, 1972","['Politics', 'History']",11 follower,4 review,59,0 (0%),1 (2%),6 (15%),11 (28%),21 (53%)
Botany for Gardeners,Brian Capon,4.20,"1,282 rating","August 1, 1990","A bestseller since its debut in 1990, this indispensable and handy reference has now been expanded and updated to include an appendix on plant taxonomy and a comprehensive index. Two dozen new photos and illustrations make this new edition even richer with information. Its convenient paperback format makes it easy to carry and access, whether you are in or out of the garden. An essential overview of the science behind plants for beginning and advanced gardeners alike.",240,"['Gardening', 'Science', 'Nonfiction', 'Plants', 'Nature', 'Horticulture', 'Reference']",7 follower,129 review,9,7 (<1%),38 (2%),190 (14%),501 (39%),546 (42%)
El libro de los abrazos,Eduardo Galeano,4.34,"9,645 rating","January 1, 1989","Eduardo Galeano (Montevideo, 1940).Su libro Las venas abiertas de América Latina (1971), escrito con un estilo agudo, dinámico y con gran conocimiento de la historia latinoamericana, le granjeó un sinnúmero de lectores y le abrió las puertas de la popularidad. Siguieron otros muchos de buen éxito, que lo han convertido en el representante de la literature más incisiva, imaginativa y comprometida del subcontinente. Dueño ya de ese estilo fragmentario, rápido, penetrante, se abrió a otro temas de la vida común y cotidiana, con un sentido a veces autobiográfico. El libro de los abrazos es tal vez el mejor de todos ellos.",265,"['Fiction', 'Poetry', 'Short Stories', 'Spanish Literature', 'Literature', 'Latin American', 'Essays']","3,390 follower","1,077 review",217,74 (<1%),236 (2%),"1,132 (11%)","3,120 (32%)","5,083 (52%)"
The Parables of Peanuts,Robert L. Short,3.84,272 rating,"January 1, 1968","First published in 1968, this contemporary case for vigorous Christian faith -- profusely illustrated by Charles Schulz's delightful peanuts cartoon strips -- sheds more light on the Christian faith and how it is to be lived than many more ""serious"" theological works, with hundreds of cartoons featuring your favorite peanuts characters Charlie Brown, Lucy, Linus, And of course, Snoopy (including the earliest Red Baron strips). This book's wise observations are as timeless as they are timely.",336,"['Christian', 'Nonfiction', 'Religion', 'Theology', 'Faith', 'Christianity', 'Comics', 'Christian', 'Nonfiction', 'Religion', 'Theology', 'Faith', 'Christianity', 'Comics', 'Christian', 'Nonfiction', 'Religion', 'Theology', 'Faith', 'Christianity', 'Comics']",9 follower,38 review,23,8 (2%),23 (8%),62 (22%),90 (33%),89 (32%)
World's End,Upton Sinclair,4.14,"1,219 rating","January 1, 1940","The first book in the Pulitzer Prize–winning series from The Jungle author Upton Sinclair follows the adventures of the son of an American arms dealer during World War I Lanning “Lanny” Budd spends his first thirteen years in Europe, living at the center of his mother’s glamourous circle of friends on the French Riviera. In 1913, he enters a prestigious Swiss boarding school and befriends Rick, an English boy, and Kurt, a German. The three schoolmates are privileged, happy, and precocious—but their world is about to come to an abrupt and violent end.   When the gathering storm clouds of war finally burst, raining chaos and death over the continent, Lanny must put the innocence of youth behind him; his language skills and talent for decoding messages are in high demand. At his father’s side, he meets many important political and military figures, learns about the myriad causes of the conflict, and closely follows the First World War’s progress. When the bloody hostilities eventually conclude, Lanny joins the Paris Peace Conference as the assistant to a geographer asked by President Woodrow Wilson to redraw the map of Europe.  World’s End is the magnificent opening chapter of a monumental series that brings the first half of the twentieth century to vivid life. A thrilling mix of history, adventure, and romance, the Lanny Budd Novels are a testament to the breathtaking scope of Upton Sinclair’s vision and his singular talents as a storyteller.",920,"['Historical Fiction', 'Fiction', 'Classics', 'Literature', 'Historical', '20th Century', 'World War I']","1,030 follower",128 review,643,22 (1%),38 (3%),193 (15%),466 (38%),500 (41%)
Milly and Tilly: The Story of a Town Mouse and a Country Mouse,Kate Summers,4.07,74 rating,"July 1, 1997","A retelling of the classic fable follows two best friends, Milly and Tilly, two mice that live very different lives in very different surroundings, enhanced by richly detailed, full-color artwork.",32,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Picture Books', 'Childrens', 'Fiction', 'Animals', 'Picture Books', 'Childrens', 'Fiction', 'Animals']",18 book,16 review,18,0 (0%),0 (0%),21 (28%),27 (36%),26 (35%)
Temple,Matthew Reilly,4.06,"21,333 rating","January 1, 1999","Deep in the jungles of Peru, the race of the century is under way . . . A race to locate a legendary Incan idol – an idol carved out of a strange kind of stone, which in the late 20th Century could be used as the basis for a terrifying new weapon. The US Army wants the idol – at any cost – but they are not alone. The only clue to the idol’s final resting place lies in a 400-year-old manuscript. Enter Professor William Race, a brilliant young linguist, who is unwillingly recruited to translate the manuscript and lead the Army to the idol. And so begins the mission. A mission that will lead Race and his companions to the mysterious stone temple hidden in the foothills of the Andes.",616,"['Thriller', 'Fiction', 'Adventure', 'Action', 'Mystery', 'Suspense', 'Mystery Thriller']","5,815 follower",708 review,74,332 (1%),973 (4%),"4,136 (19%)","7,617 (35%)","8,275 (38%)"
Kavik the Wolf Dog,Walt Morey,4.14,"1,748 rating","January 1, 1968","An extraordinary journey of instinct and survival from the author of Gentle Ben When Andy Evans stumbles upon the snow-covered wreckage of a small plane, he's shocked to find a survivor. Should he put the gravely injured dog out of his misery? The look in the animal's eyes says he's not ready to die. It turns out that Kavik's a champion sled dog, and soon he makes a full recovery. When his rightful owner finds out Kavik is alive, he wants the dog back. But Kavik has other ideas.  Swiftly paced from the first page . . . dramatic and absorbing. The Horn Book""",192,"['Animals', 'Fiction', 'Young Adult', 'Adventure', 'Childrens', 'Dogs', 'Historical Fiction']",42 follower,124 review,58,21 (1%),60 (3%),328 (18%),579 (33%),760 (43%)
Tortured for Christ,Richard Wurmbrand,4.36,"16,277 rating","June 1, 1967","""Tortured for Christ"" - After years of imprisonment and solitary confinement, enduring inhumane torture, Richard Wurmbrand emerges with a powerful testimony of courageous faith. Even today, believers are suffering and dying for Christ, yet their faith will not falter under the most unthinkable persecutions. In this stirring account, Wurmbrand (founder of The Voice of the Martyrs) encourages us to remember those in chains and equips us to help our persecuted brothers and sisters in Christ around the world.",170,"['Christian', 'Biography', 'Nonfiction', 'Christianity', 'History', 'Religion', 'Christian Non Fiction']",243 follower,747 review,103,238 (1%),440 (2%),"1,923 (11%)","4,361 (26%)","9,315 (57%)"
The Long Loneliness: The Autobiography of the Legendary Catholic Social Activist,Dorothy Day,4.02,"5,120 rating","February 1, 1952","This inspiring and fascinating memoir, subtitled, “The Autobiography of the Legendary Catholic Social Activist,” The Long Loneliness is the late Dorothy Day’s compelling autobiographical testament to her life of social activism and her spiritual pilgrimage.A founder of the Catholic Worker Movement and longtime associate of Peter Maurin, Dorothy Day was eulogized in the New York Times as, “a nonviolent social radical of luminous personality.” The Long Loneliness recounts her remarkable journey from the Greenwich Village political and literary scene of the 1920s through her conversion to Catholicism and her lifelong struggle to help bring about “the kind of society where it is easier to be good.” (Description from Amazon.)",288,"['Biography', 'Nonfiction', 'Memoir', 'Religion', 'Spirituality', 'Christianity', 'Autobiography']",228 follower,486 review,59,133 (2%),287 (5%),850 (16%),"1,933 (37%)","1,917 (37%)"
The Cereal Murders,Diane Mott Davidson,3.88,"11,414 rating","January 1, 1993","Thanks to her recent adventures in Dying for Chocolate, Goldy Bear, the premier caterer of Aspen Meadow, Colorado, is no stranger to violence--or sudden death.  But when she agrees to cater the first College Advisory Dinner for Seniors and Parents at the exclusive Elk Park Preparatory School, the last thing she expects to find at the end of the evening is the battered body of the school valedictorian.Who could have killed Keith Andrews, and why?  Goldy's hungry for some answers--and not just because she found the corpse.  Her young son, Arch, a student at Elk Park Prep, has become a target for some not-so-funny pranks, while her eighteen-year-old live-in helper, Julian, has become a prime suspect in the Andrews boy's murder.As her investigation intensifies, Goldy's anxiety level rises faster than homemade doughnuts. . .as she turns up evidence that suggests that Keith knew more than enough to blow the lid off some very unscholarly secrets.  And then, as her search rattles one skeleton too many, Goldy learns a crucial a little knowledge about a killer can be a deadly thing.",335,"['Mystery', 'Fiction', 'Cozy Mystery', 'Mystery Thriller', 'Food', 'Audiobook', 'Culinary']","2,213 follower",444 review,80,53 (<1%),383 (3%),"3,416 (29%)","4,564 (39%)","2,998 (26%)"
The Lady and the Unicorn,Alain Erlande-Brandenburg,3.84,62 rating,"January 1, 1979","Book by Erlande-Brandenburg, Alain",78,"['Art', 'History', 'France', 'Art History']",4 follower,4 review,73,0 (0%),6 (9%),13 (20%),28 (45%),15 (24%)
Wetbones: A Novel,John Shirley,3.75,449 rating,"January 1, 1991","A flesh-and-soul-devouring addiction runs rampant through the dark playground of the Hollywood eliteWelcome to Los Angeles, where every addiction is encouraged. . . Struggling Hollywood screenwriter Tom Prentice can hardly believe that the emaciated and mutilated corpse lying on the morgue slab was once his ex-wife. Then his roommate’s missing brother turns up in a local hospital having sliced open his own chest and legs for some sick, inexplicable reason. In Oakland, the Reverend Garner, a recovering addict, leaves his ministry in search of his teenage daughter, who was last seen in the company of her ghoulish kidnapper. And the Los Angeles police are meanwhile baffled in their hunt for the elusive “Wetbones” serial killer who leaves nothing of his victims behind except a damp, grisly pile of bones.Though Tom, the reverend, and the LAPD are on separate quests for answers, they are all being led into the darkest shadows of Hollywood, where the debauchery never ceases and pleasure is a drug that devours human flesh, blood, and sanity. But the true source of the all-consuming addiction is the most horrifying revelation of all, for it is not of this rational Earth.From International Horror Guild Award–winning author John Shirley, the acclaimed “splatterpunk” classic Wetbones combines the monstrous inventiveness of H. P. Lovecraft with the exquisite excess of Clive Barker. A true masterwork of modern terror, it’s decidedly not for the faint of heart.",274,"['Horror', 'Fiction', 'Splatterpunk', 'Pulp', 'Fantasy', 'Novels', 'Erotic Horror']",421 follower,42 review,299,9 (2%),38 (8%),115 (25%),183 (40%),104 (23%)
The Weird of the White Wolf,Michael Moorcock,3.95,"10,268 rating","March 1, 1977","Michael John Moorcock is a prolific English writer primarily of science fiction and fantasy who has also published a number of literary novels. Morrcock's most famous popular works by far have been the Elric novels, starring the character Elric of Melnibone. In these books, Elric is an anti-hero written as a deliberate reversal of what Moorcock saw as cliches commonly found in fantasy adventure novels. Weird of the White Wolf is the third of a six-volume series of the original stories written about the albino prince.",159,"['Fantasy', 'Fiction', 'Sword and Sorcery', 'Science Fiction Fantasy', 'Dark Fantasy', 'Epic Fantasy', 'High Fantasy']","3,332 follower",320 review,"1,020",69 (<1%),418 (4%),"2,617 (25%)","4,049 (39%)","3,115 (30%)"
The Dragon Waiting,John M. Ford,3.78,"1,992 rating","January 1, 1983","The Wars of the Roses have put Edward IV on the throne of England, Lorenzo de' Medici's court shines brilliantly, and Duke Galeazzo Maria Sforza plots in Milan. But this is a changed world, and medieval Europe is dominated by the threat from the Byzantine Empire. Sforza, the Vampire Duke, marshals his forces for his long-planned attack on Florence, and Byzantium is on the march. A mercenary, the exiled heir to the Byzantine throne, a young woman physician forced to flee Florence, and a Welsh wizard, the nephew of Owain Gly Dwr, seem to have no common goals but together they wage an intrigue-filled campaign against the might of Byzantium, striving to secure the English throne for Richard, Duke of Gloucester, and make him Richard III.",368,"['Fantasy', 'Historical Fiction', 'Fiction', 'Alternate History', 'Historical', 'Historical Fantasy', 'Vampires']",195 follower,302 review,106,62 (3%),181 (9%),473 (23%),685 (34%),591 (29%)
Ex-schrijver,Herman Brusselmans,3.25,433 rating,"January 1, 1991", Dutch,"PaperbackFirst published January 1, 1991","['Fiction', 'Humor', 'Literature', 'Belgium']",341 follower,4 review,129,12 (2%),65 (15%),186 (42%),143 (33%),27 (6%)
Smoke Signals: A Screenplay,Sherman Alexie,4.24,"1,390 rating","January 1, 1993","Set in Arizona, Smoke Signals is the story of two Native American boys on a journey. Victor is the stoic, handsome son of an alcoholic father who has abandoned his family. Thomas is a gregarious, goofy young man who lost both his parents in a fire at a very young age. Through storytelling, Thomas makes every effort to connect with the people around him: Victor, in contrast, uses his quiet countenance to gain strength and confidence.When Victor's estranged father dies, the two men embark on an adventure to Phoenix to collect the ashes. Along the way, Smoke Signals illustrates the ties that bind these two very different young men and embraces the lessons they learn from one another.",192,"['Fiction', 'Plays', 'Drama', 'Humor', 'Adult Fiction', 'Young Adult', 'Film']","6,274 follower",51 review,130,12 (<1%),43 (3%),198 (14%),478 (34%),659 (47%)
The Summer Game,Roger Angell,4.29,"2,097 rating","January 1, 1972","“Page for page, The Summer Game contains not only the classiest but also the most resourceful baseball writing I have ever read.” —New York Times Book Review The Summer Game , Roger Angell’s first book on the sport, changed baseball writing forever. Thoughtful, funny, appreciative of the elegance of the game and the passions invested by players and fans, it goes beyond the usual sports reporter’s beat to examine baseball’s complex place in our American psyche. Between the miseries of the 1962 expansion Mets and a classic 1971 World Series between the Pirates and the Orioles, Angell finds baseball in the 1960s as a game in transition—marked by league expansion, uprooted franchises, the growing hegemony of television, the dominance of pitchers, uneasy relations between players and owners, and mounting competition from other sports for the fans’ dollars. Willie Mays, Roberto Clemente, Brooks Robinson, Bob Gibson, Sandy Koufax, Carl Yastrzemski, Tom Seaver, Jim Palmer, and Casey Stengel are seen here with fresh clarity and pleasure. Here is California baseball in full flower, the once-mighty Yankees in collapse, baseball in French (in Montreal), indoor baseball (at the Astrodome), and sweet spring baseball (in Florida)—as Angell observes, “Always, it seems, there is something more to be discovered about this game.” ",303,"['Baseball', 'Sports', 'Nonfiction', 'Essays', 'History', 'American', 'Journalism']",92 follower,112 review,57,18 (<1%),50 (2%),287 (13%),691 (32%),"1,051 (50%)"
Covering Islam: How the Media and the Experts Determine How We See the Rest of the World,Edward W. Said,4.07,"1,819 rating","January 1, 1981","In this classic work, now updated, the author of Culture and Imperialism reveals the hidden agendas and distortions of fact that underlie even the most ""objective"" coverage of the Islamic world.From the Iranian hostage crisis through the Gulf War and the bombing of the World Trade Center, the American news media have portrayed ""Islam"" as a monolithic entity, synonymous with terrorism and religious hysteria. At the same time, Islamic countries use ""Islam"" to justify unrepresentative and often repressive regimes. Combining political commentary with literary criticism,  Covering Islam continues Edward Said's lifelong investigation of the ways in which language not only describes but also defines political reality.",200,"['Nonfiction', 'Politics', 'Islam', 'Religion', 'History', 'Journalism', 'Sociology', 'Nonfiction', 'Politics', 'Islam', 'Religion', 'History', 'Journalism', 'Sociology', 'Nonfiction', 'Politics', 'Islam', 'Religion', 'History', 'Journalism', 'Sociology']","3,521 follower",135 review,204,28 (1%),61 (3%),337 (18%),719 (39%),674 (37%)
Rhoda: A Life in Stories,Ellen Gilchrist,4.21,715 rating,"November 1, 1995","Over the past ten years, Gilchrist fans have enjoyed glimpses of headstrong, redheaded Rhoda in five previous collections. Here, for the first time, are the collected Rhoda stories - including two new ones - offering a full-blown portrait of a woman worth waiting for: one of contemporary literature's most enchanting characters, in all her wicked glory.With a high libido and reckless courage to match, Rhoda is one of those irresistible people who never hold back or take convention too seriously. In these twenty-three stories, arranged chronologically, we follow Rhoda from a precocious kid with a movie-star complex to a coed who makes love to a fraternity boy, and the next week elopes with him, to a middle-aged writer looking for a fling in the age of AIDS.",432,"['Short Stories', 'Fiction', 'Contemporary', 'Literary Fiction', 'Southern', 'Womens Fiction', 'American']",245 follower,42 review,53,5 (<1%),14 (1%),107 (14%),286 (40%),303 (42%)
The Liars' Club,Mary Karr,3.94,"68,340 rating","January 1, 1995","Mary Karr grew up in a swampy East Texas refinery town in a volatile and defiantly loving family. In this funny, devastating, haunting memoir and with a raw and often painful honesty, she looks back at life with a painter mother, seven times married, whose outlaw spirit could tip over into psychosis, and a hard-drinking, fist-swinging father who liked nothing better than to spin tales with his cronies at the Liars' Club.",320,"['Memoir', 'Nonfiction', 'Biography', 'Biography Memoir', 'Autobiography', 'Coming Of Age', 'Book Club']","1,924 follower","3,678 review",49,"1,485 (2%)","3,998 (5%)","14,962 (21%)","24,837 (36%)","23,058 (33%)"
The Genesee Diary: Report from a Trappist Monastery,Henri J.M. Nouwen,4.32,"1,337 rating","January 1, 1976","During his seven-month stay in a Trappist monastery, Henri Nouwen had a unique opportunity to explore crucial issues of the spiritual life and discover ""a quiet stream underneath the fluctuating affirmations and rejections of my little world."" Nouwen participated fully in the daily life of the Abbey of the Genesee in upstate New York -- in work and in prayer. From the early weeks in the abbey -- dominated by conflicting desires and concerns -- to the final days of Advent, when he finds a new sense of calm expectation, Nouwen never loses his critical honesty. Insightful, compassionate, often humorous, always realistic, The Genesee Diary is both an inspiration and a challenge to those who are in search of themselves.""The Genesee Diary beautifully lifts the heart and mind to God.""--Christianity Today""This is an extraordinary account of a man seeking inner peace and total commitment to God... a fine portrait of cloistered life, a beautifully written account of one man's soul-searching.""--Publisher's Weekly",222,"['Spirituality', 'Religion', 'Nonfiction', 'Biography', 'Theology', 'Christianity', 'Memoir']","1,837 follower",106 review,345,4 (<1%),21 (1%),179 (13%),472 (35%),661 (49%)
