title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Veronika Decides to Die,Paulo Coelho,3.73,"219,776 rating","January 1, 1998","In his latest international bestseller, the celebrated author of The Alchemist addresses the fundamental questions asked by millions: What am I doing here today? and Why do I go on living?Twenty-four-year-old Veronika seems to have everything she could wish for: youth and beauty, plenty of attractive boyfriends, a fulfilling job, and a loving family. Yet something is lacking in her life. Inside her is a void so deep that nothing could possibly ever fill it. So, on the morning of November 11, 1997, Veronika decides to die. She takes a handful of sleeping pills expecting never to wake up.Naturally Veronika is stunned when she does wake up at Villete, a local mental hospital, where the staff informs her that she has, in fact, partially succeeded in achieving her goal. While the overdose didn't kill Veronika immediately, the medication has damaged her heart so severely that she has only days to live.The story follows Veronika through the intense week of self-discovery that ensues. To her surprise, Veronika finds herself drawn to the confinement of Villete and its patients, who, each in his or her individual way, reflect the heart of human experience. In the heightened state of life's final moments, Veronika discovers things she has never really allowed herself to feel before: hatred, fear, curiosity, love, and sexual awakening. She finds that every second of her existence is a choice between living and dying, and at the eleventh hour emerges more open to life than ever before.In Veronika Decides to Die, Paulo Coelho takes the reader on a distinctly modern quest to find meaning in a culture overshadowed by angst, soulless routine, and pervasive conformity. Based on events in Coelho's own life, Veronika Decides to Die questions the meaning of madness and celebrates individuals who do not fit into patterns society considers to be normal. Poignant and illuminating, it is a dazzling portrait of a young woman at the crossroads of despair and liberation, and a poetic, exuberant appreciation of each day as a renewed opportunity.",285,"['Fiction', 'Contemporary', 'Philosophy', 'Novels', 'Psychology', 'Mental Health', 'Romance', 'Fiction', 'Contemporary', 'Philosophy', 'Novels', 'Psychology', 'Mental Health', 'Romance', 'Fiction', 'Contemporary', 'Philosophy', 'Novels', 'Psychology', 'Mental Health', 'Romance']",133k follower,"10,995 review",303,"8,139 (3%)","19,528 (8%)","56,986 (25%)","74,469 (33%)","60,654 (27%)"
The Thin Red Line,James Jones,3.99,"13,881 rating","January 1, 1962","""When compared to the fact that he might very well be dead by this time tomorrow, whether he was courageous or not today was pointless, empty. When compared to the fact that he might be dead tomorrow, everything was pointless. Life was pointless. Whether he looked at a tree or not was pointless. It just didn't make any difference. It was pointless to the tree, it was pointless to every man in his outfit, pointless to everybody in the whole world. Who cared? It was not pointless only to him; and when he was dead, when he ceased to exist, it would be pointless to him too. More important: Not only would it be pointless, it would have been pointless, all along.""Such is the ultimate significance of war in The Thin Red Line (1962), James Jones's fictional account of the battle between American and Japanese troops on the island of Guadalcanal. The narrative shifts effortlessly among multiple viewpoints within C-for-Charlie Company, from commanding officer Capt. James Stein, his psychotic first sergeant Eddie Welsh, and the young privates they send into battle. The descriptions of combat conditions—and the mental states it induces—are unflinchingly realistic, including the dialog (in which a certain word Norman Mailer rendered as ""fug"" 15 years earlier in The Naked and the Dead appears properly spelled on numerous occasions). This is more than a classic of combat fiction; it is one of the most significant explorations of male identity in American literature, establishing Jones as a novelist of the caliber of Herman Melville and Stephen Crane.",475,"['Fiction', 'War', 'Historical Fiction', 'Classics', 'Military Fiction', 'World War II', 'Literature']",520 book,344 review,520,294 (2%),586 (4%),"2,756 (19%)","5,520 (39%)","4,725 (34%)"
The Guermantes Way,Marcel Proust,4.27,"10,042 rating","August 1, 1920","After the relative intimacy of the first two volumes of In Search of Lost Time, The Guermantes Way opens up a vast, dazzling landscape of fashionable Parisian life in the late nineteenth century, as the narrator enters the brilliant, shallow world of the literary and aristocratic salons. Both a salute to, and a devastating satire of a time, place, and culture, The Guermantes Way defines the great tradition of novels that follow the initiation of a young man into the ways of the world. This elegantly packaged new translation will introduce a new generation of American readers to the literary richness of Marcel Proust.First time in Penguin ClassicsA Penguin Classics Deluxe Edition with french flaps and luxurious designPenguin Classics' superb new edition of In Search of Lost Time is the first completely new translation of Proust's masterwork since the 1920s",619,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Novels', '20th Century', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Novels', '20th Century', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Novels', '20th Century', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Novels', '20th Century', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Novels', '20th Century']","6,396 follower",937 review,"1,918",70 (<1%),307 (3%),"1,468 (14%)","3,157 (31%)","5,040 (50%)"
The Sunne in Splendour,Sharon Kay Penman,4.40,"21,825 rating","October 1, 1982","A glorious novel of the controversial Richard III - a monarch betrayed in life by his allies and betrayed in death by history.In this beautifully rendered modern classic, Sharon Kay Penman redeems Richard III - vilified as the bitter, twisted, scheming hunchback who murdered his nephews, the princes in the Tower - from his maligned place in history with a dazzling combination of research and storytelling. Born into the treacherous courts of fifteenth-century England, in the midst of what history has called The War of the Roses, Richard was raised in the shadow of his charismatic brother, King Edward IV. Loyal to his friends and passionately in love with the one woman who was denied him, Richard emerges as a gifted man far more sinned against than sinning. This magnificent retelling of his life is filled with all of the sights and sounds of battle, the customs and lore of the fifteenth century, the rigors of court politics, and the passions and prejudices of royalty.",936,"['Historical Fiction', 'Fiction', 'Historical', 'Medieval', 'British Literature', '15th Century', 'Plantagenet']","3,856 follower","1,408 review",36,289 (1%),462 (2%),"2,097 (9%)","6,321 (28%)","12,656 (57%)"
Earthly Powers,Anthony Burgess,4.14,"3,194 rating","January 1, 1980","Anthony Burgess, author of A Clockwork Orange, is regarded as one of the most original and daring writers in the English language. His work is illuminated by a dazzling imagination, by a gift for character and plot, by a talent for surprise. In Earthly Powers Burgess created his masterpiece. At its center are two twentieth-century men who represent different kinds of power—Kenneth Toomey, eminent novelist, a man who has outlived his contemporaries to survive into honored, bitter, luxurious old age as a celebrity of dubious notoriety; and Don Carlo Campanati, a man of God, eventually beloved Pope, who rises through the Vatican as a shrewd manipulator to become the architect of church revolution and a candidate for sainthood. Through the lives of these two modern men Burgess explores the very essence of power. As each pursues his career—one to sainthood, one to wealthy exile—their relationship becomes the heart of a narrative that incorporates almost everyone of fame and distinction in the social, literary, and political life of America and Europe. This astonishing company is joined together by the art of a great novelist into an explosive and entertaining tour de force that will captivate fans of sweeping historic fiction.",649,"['Fiction', 'Classics', 'Literature', 'Historical Fiction', 'Novels', 'Religion', 'Literary Fiction']","3,797 follower",292 review,290,65 (2%),155 (4%),492 (15%),"1,052 (32%)","1,430 (44%)"
Rhinoceros / The Chairs / The Lesson,Eugène Ionesco,4.02,"5,856 rating","January 1, 1962","These three great plays by one of the founding fathers of the theatre of the absurd, are alive and kicking with tragedy and humour, bleakness and farce. In Rhinoceros we are shown the innate brutality of people as everyone, except for Berenger, turn into clumsy, unthinking rhinoceroses. The Chairs depicts the futile struggle of two old people to convey the meaning of life to the rest of humanity, while The Lesson is a chilling, but anarchically funny drama of verbal domination. In these three 'antiplays' dream, nonsense and fantasy combine to create an unsettling, bizarre view of society.",224,"['Plays', 'Drama', 'Theatre', 'Fiction', 'France', 'Classics', 'Literature', 'Plays', 'Drama', 'Theatre', 'Fiction', 'France', 'Classics', 'Literature', 'Plays', 'Drama', 'Theatre', 'Fiction', 'France', 'Classics', 'Literature', 'Plays', 'Drama', 'Theatre', 'Fiction', 'France', 'Classics', 'Literature', 'Plays', 'Drama', 'Theatre', 'Fiction', 'France', 'Classics', 'Literature']",871 follower,100 review,469,115 (1%),305 (5%),"1,163 (19%)","2,040 (34%)","2,233 (38%)"
"Dollanganger Boxed Set: Flowers in the Attic / If There Be Thorns / Petals on the Wind / Seeds of Yesterday / Garden of Shadows(Dollanganger, prequel-4",V.C. Andrews,4.21,"4,367 rating","January 1, 1979","Including a free poster of the family tree for the Dollanger Saga, this set features Flowers in the Attic, If There Be Thorns, Petals on the Wind and Seeds of Yesterday.","Boxed SetFirst published January 1, 1979","['Fiction', 'Young Adult', 'Drama', 'Horror', 'Thriller', 'Romance', 'High School']","8,070 follower",182 review,325,84 (1%),186 (4%),638 (14%),"1,269 (29%)","2,190 (50%)"
The Daughter of Time,Josephine Tey,3.91,"33,766 rating","January 1, 1951",Scotland Yard Inspector Alan Grant is intrigued by a portrait of Richard III. Could such a sensitive face actually belong to a heinous villain — a king who killed his brother's children to secure his crown? Grant seeks what kind of man Richard was and who in fact killed the princes in the tower.,206,"['Mystery', 'Historical Fiction', 'Fiction', 'Crime', 'Historical', 'Classics', 'Mystery Thriller']",739 follower,"4,231 review",96,803 (2%),"2,221 (6%)","7,349 (21%)","12,361 (36%)","11,032 (32%)"
The Great Hunt,Robert Jordan,4.26,"314,732 rating","November 15, 1990","The Wheel of Time turns and Ages come and pass. What was, what will be, and what is, may yet fall under the Shadow.Let the Dragon ride again on the winds of time.",705,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Adventure']",15.4k follower,"10,159 review",640,"2,730 (<1%)","7,397 (2%)","40,122 (12%)","118,869 (37%)","145,614 (46%)"
Naked in Death,J.D. Robb,4.13,"191,806 rating","July 1, 1995","In the year 2058, technology completely rules the world. But for New York City Detective Eve Dallas, one irresistible impulse still rules the heart: passion…Eve Dallas is a New York police lieutenant hunting for a ruthless killer. In over ten years on the force, she's seen it all—and knows her survival depends on her instincts. And she's going against every warning telling her not to get involved with Roarke, an Irish billionaire—and a suspect in Eve's murder investigation. But passion and seduction have rules of their own, and it's up to Eve to take a chance in the arms of a man she knows nothing about—except the addictive hunger of needing his touch.",294,"['Mystery', 'Romance', 'Crime', 'Fiction', 'Romantic Suspense', 'Thriller', 'Suspense']",33.5k follower,"7,624 review",254,"5,426 (2%)","8,089 (4%)","31,093 (16%)","58,814 (30%)","88,384 (46%)"
Motherless Brooklyn,Jonathan Lethem,3.86,"40,813 rating","January 1, 1999","Lionel Essrog is Brooklyn’s very own self-appointed Human Freakshow, an orphan whose Tourettic impulses drive him to bark, count, and rip apart our language in the most startling and original ways. Together with three veterans of the St. Vincent’s Home for Boys, he works for small-time mobster Frank Minna’s limo service cum detective agency. Life without Frank Minna, the charismatic King of Brooklyn, would be unimaginable, so who cares if the tasks he sets them are, well, not exactly legal. But when Frank is fatally stabbed, one of Lionel’s colleagues lands in jail, the other two vie for his position, and the victim’s widow skips town. Lionel’s world is suddenly topsy-turvy, and this outcast who has trouble even conversing attempts to untangle the threads of the case while trying to keep the words straight in his head. Motherless Brooklyn is a brilliantly original homage to the classic detective novel by one of the most acclaimed writers of his generation.",311,"['Fiction', 'Mystery', 'Crime', 'New York', 'Novels', 'Mystery Thriller', 'Literary Fiction']","2,503 follower","3,552 review",228,556 (1%),"2,308 (5%)","9,812 (24%)","17,717 (43%)","10,420 (25%)"
The Grass Is Singing,Doris Lessing,3.83,"13,602 rating","January 1, 1950","Set in South Africa under white rule, Doris Lessing's first novel is both a riveting chronicle of human disintegration and a beautifully understated social critique. Mary Turner is a self-confident, independent young woman who becomes the depressed, frustrated wife of an ineffectual, unsuccessful farmer. Little by little the ennui of years on the farm work their slow poison, and Mary's despair progresses until the fateful arrival of an enigmatic and virile black servant, Moses. Locked in anguish, Mary and Moses -- master and slave -- are trapped in a web of mounting attraction and repulsion. Their psychic tension explodes in an electrifying scene that ends this disturbing tale of racial strife in colonial South Africa.The Grass Is Singing blends Lessing's imaginative vision with her own vividly remembered early childhood to recreate the quiet horror of a woman's struggle against a ruthless fate.",208,"['Fiction', 'Africa', 'Classics', 'Historical Fiction', 'Nobel Prize', 'South Africa', 'Literature']","2,767 follower","1,305 review",492,240 (1%),852 (6%),"3,365 (24%)","5,725 (42%)","3,420 (25%)"
The Moon and Sixpence,W. Somerset Maugham,4.13,"24,071 rating","April 15, 1919","Based on the life of Paul Gauguin, The Moon and Sixpence is W. Somerset Maugham's ode to the powerful forces behind creative genius. Charles Strickland is a staid banker, a man of wealth and privilege. He is also a man possessed of an unquenchable desire to create art. As Strickland pursues his artistic vision, he leaves London for Paris and Tahiti, and in his quest makes sacrifices that leave the lives of those closest to him in tatters. Through Maugham's sympathetic eye, Strickland's tortured and cruel soul becomes a symbol of the blessing and the curse of transcendent artistic genius, and the cost in humans' lives it sometimes demands.",187,"['Fiction', 'Classics', 'Art', 'Literature', 'Historical Fiction', 'Novels', 'British Literature']","5,276 follower","1,736 review","1,310",184 (<1%),809 (3%),"4,096 (17%)","9,533 (39%)","9,449 (39%)"
Brokeback Mountain,Annie Proulx,3.99,"43,804 rating","October 13, 1997","Annie Proulx has written some of the most original and brilliant short stories in contemporary literature, and for many readers and reviewers, ""Brokeback Mountain"" is her masterpiece.  Ennis del Mar and Jack Twist, two ranch hands, come together when they're working as sheepherder and camp tender one summer on a range above the tree line. At first, sharing an isolated tent, the attraction is casual, inevitable, but something deeper catches them that summer.  Both men work hard, marry, and have kids because that's what cowboys do. But over the course of many years and frequent separations this relationship becomes the most important thing in their lives, and they do anything they can to preserve it.  The New Yorker won the National Magazine Award for Fiction for its publication of ""Brokeback Mountain,"" and the story was included in Prize Stories 1998: The O. Henry Awards. In gorgeous and haunting prose, Proulx limns the difficult, dangerous affair between two cowboys that survives everything but the world's violent intolerance.",55,"['Fiction', 'Short Stories', 'LGBT', 'Romance', 'Queer', 'Gay', 'Westerns']","2,873 follower","4,118 review",106,678 (1%),"2,163 (4%)","9,166 (20%)","16,801 (38%)","14,996 (34%)"
The Dollmaker,Harriette Simpson Arnow,4.17,"3,643 rating","January 1, 1954","Strong-willed, self-reliant Gertie Nevels's peaceful life in the Kentucky hills is devastated by the brutal winds of change. Uprooted from her backwoods home, she and her family are thrust into the confusion and chaos of wartime Detroit. And in a pitiless world of unendurable poverty, Gertie will battle fiercely and relentlessly to protect those things she holds most dear -- her children, her heritage . . . and her triumphant ability to create beauty in the suffocating shadow of ugliness and despair.",608,"['Fiction', 'Historical Fiction', 'Classics', 'Literary Fiction', 'Novels', 'Southern', 'Historical']",73 follower,512 review,14,100 (2%),178 (4%),545 (14%),"1,008 (27%)","1,812 (49%)"
The Hollow Hills,Mary  Stewart,4.25,"22,140 rating","January 1, 1973","Keeping watch over the young Arthur Pendragon, the prince and prophet Merlin Ambrosius is haunted by dreams of the magical sword Caliburn, which has been hidden for centuries. When Uther Pendragon is killed in battle, the time of destiny is at hand, and Arthur must claim the fabled sword to become the true High King of Britain.",475,"['Fantasy', 'Fiction', 'Historical Fiction', 'Arthurian', 'Historical', 'Mythology', 'Science Fiction Fantasy']","2,405 follower",658 review,71,56 (<1%),354 (1%),"3,395 (15%)","8,639 (39%)","9,696 (43%)"
The Protestant Ethic and the Spirit of Capitalism,Max Weber,3.91,"13,455 rating","November 1, 1904","The Protestant ethic — a moral code stressing hard work, rigorous self-discipline, and the organization of one's life in the service of God — was made famous by sociologist and political economist Max Weber. In this brilliant study (his best-known and most controversial), he opposes the Marxist concept of dialectical materialism and its view that change takes place through ""the struggle of opposites."" Instead, he relates the rise of a capitalist economy to the Puritan determination to work out anxiety over salvation or damnation by performing good deeds — an effort that ultimately discouraged belief in predestination and encouraged capitalism. Weber's classic study has long been required reading in college and advanced high school social studies classrooms.",320,"['Sociology', 'Philosophy', 'Nonfiction', 'History', 'Economics', 'Religion', 'Politics', 'Sociology', 'Philosophy', 'Nonfiction', 'History', 'Economics', 'Religion', 'Politics', 'Sociology', 'Philosophy', 'Nonfiction', 'History', 'Economics', 'Religion', 'Politics', 'Sociology', 'Philosophy', 'Nonfiction', 'History', 'Economics', 'Religion', 'Politics', 'Sociology', 'Philosophy', 'Nonfiction', 'History', 'Economics', 'Religion', 'Politics']",859 follower,683 review,706,185 (1%),763 (5%),"3,217 (23%)","5,207 (38%)","4,083 (30%)"
The Brothers Lionheart,Astrid Lindgren,4.35,"37,269 rating","January 1, 1973","The Brothers Lionheart (Swedish: Bröderna Lejonhjärta) is a children's fantasy novel written by Astrid Lindgren. It was published in the autumn of 1973 and has been translated into 46 languages. Many of its themes are unusually dark and heavy for the children's book genre. Disease, death, tyranny, betrayal and rebellion are some of the dark themes that permeate the story. The lighter themes of the book involve platonic love, loyalty, hope, courage and pacifism.The two main characters are two brothers; the older Jonatan and the younger Karl. The two brothers' surname was originally Lion, but they are generally known as Lionheart. Karl's nickname is Skorpan (Rusky) since Jonatan likes these typical Swedish toasts or crusts.In Nangijala, a land in ""the campfires and storytelling days"", the brothers experience adventures. Together with a resistance group they lead the struggle against the evil Tengil, who rules with the aid of the fearsome fire-breathing dragon, Katla.",231,"['Fantasy', 'Classics', 'Childrens', 'Fiction', 'Swedish Literature', 'Middle Grade', 'Scandinavian Literature', 'Fantasy', 'Classics', 'Childrens', 'Fiction', 'Swedish Literature', 'Middle Grade', 'Scandinavian Literature', 'Fantasy', 'Classics', 'Childrens', 'Fiction', 'Swedish Literature', 'Middle Grade', 'Scandinavian Literature', 'Fantasy', 'Classics', 'Childrens', 'Fiction', 'Swedish Literature', 'Middle Grade', 'Scandinavian Literature', 'Fantasy', 'Classics', 'Childrens', 'Fiction', 'Swedish Literature', 'Middle Grade', 'Scandinavian Literature']","3,441 follower","1,597 review","1,008",455 (1%),"1,011 (2%)","4,253 (11%)","10,910 (29%)","20,640 (55%)"
No Logo,Naomi Klein,3.88,"31,236 rating","January 1, 2000","With a new Afterword to the 2002 edition, No Logo employs journalistic savvy and personal testament to detail the insidious practices and far-reaching effects of corporate marketing—and the powerful potential of a growing activist sect that will surely alter the course of the 21st century. First published before the World Trade Organization protests in Seattle, this is an infuriating, inspiring, and altogether pioneering work of cultural criticism that investigates money, marketing, and the anti-corporate movement.As global corporations compete for the hearts and wallets of consumers who not only buy their products but willingly advertise them from head to toe—witness today's schoolbooks, superstores, sporting arenas, and brand-name synergy—a new generation has begun to battle consumerism with its own best weapons. In this provocative, well-written study, a front-line report on that battle, we learn how the Nike swoosh has changed from an athletic status-symbol to a metaphor for sweatshop labor, how teenaged McDonald's workers are risking their jobs to join the Teamsters, and how ""culture jammers"" utilize spray paint, computer-hacking acumen, and anti-propagandist wordplay to undercut the slogans and meanings of billboard ads (as in ""Joe Chemo"" for ""Joe Camel"").No Logo will challenge and enlighten students of sociology, economics, popular culture, international affairs, and marketing.""This book is not another account of the power of the select group of corporate Goliaths that have gathered to form our de facto global government. Rather, it is an attempt to analyze and document the forces opposing corporate rule, and to lay out the particular set of cultural and economic conditions that made the emergence of that opposition inevitable."" —Naomi Klein, from her Introduction",528,"['Nonfiction', 'Politics', 'Economics', 'Business', 'Sociology', 'History', 'Society']","6,427 follower","1,215 review",80,793 (2%),"1,916 (6%)","6,886 (22%)","12,225 (39%)","9,416 (30%)"
"If Not Now, When?",Primo Levi,4.23,"3,749 rating","January 1, 1982","Primo Levi was among the greatest witnesses to twentieth-century atrocity. In this gripping novel, based on a true story, he reveals the extraordinary lives of the Russian, Polish and Jewish partisans trapped behind enemy lines during the Second World War. Wracked by fear, hunger and fierce rivalries, they link up, fall apart, struggle to stay alive, and to sabotage the efforts of the all-powerful German army. A compelling tale of action, resistance and epic adventure, it also reveals Levi's characteristic compassion and deep insight into the moral dilemmas of total war. It ranks alongside THE PERIOD TABLE and IF THIS IS A MAN as one of the rare authentic masterpieces of the 20th century.",331,"['Fiction', 'Historical Fiction', 'War', 'Holocaust', 'Italian Literature', 'Classics', 'Italy', 'Fiction', 'Historical Fiction', 'War', 'Holocaust', 'Italian Literature', 'Classics', 'Italy', 'Fiction', 'Historical Fiction', 'War', 'Holocaust', 'Italian Literature', 'Classics', 'Italy']","1,888 follower",229 review,137,13 (<1%),87 (2%),544 (14%),"1,490 (39%)","1,615 (43%)"
The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,4.00,"811,290 rating","January 1, 2000","The tipping point is that magic moment when an idea, trend, or social behavior crosses a threshold, tips, and spreads like wildfire. Just as a single sick person can start an epidemic of the flu, so too can a small but precisely targeted push cause a fashion trend, the popularity of a new product, or a drop in the crime rate. This widely acclaimed bestseller, in which Malcolm Gladwell explores and brilliantly illuminates the tipping point phenomenon, is already changing the way people throughout the world think about selling products and disseminating ideas.",301,"['Nonfiction', 'Business', 'Psychology', 'Self Help', 'Sociology', 'Science', 'Economics']",35.5k follower,"16,060 review",135,"22,216 (2%)","37,303 (4%)","155,857 (19%)","296,728 (36%)","299,186 (36%)"
Fugitive Pieces,Anne   Michaels,3.92,"16,286 rating","May 11, 1996","A New York Times Notable Book of the YearWinner of the Lannan Literary Fiction AwardWinner of the Guardian Fiction Award In 1940 a boy bursts from the mud of a war-torn Polish city, where he has buried himself to hide from the soldiers who murdered his family. His name is Jakob Beer. He is only seven years old. And although by all rights he should have shared the fate of the other Jews in his village, he has not only survived but been rescued by a Greek geologist, who does not recognize the boy as human until he begins to cry. With this electrifying image, Anne Michaels ushers us into her rapturously acclaimed novel of loss, memory, history, and redemption. As Michaels follows Jakob across two continents, she lets us witness his transformation from a half-wild casualty of the Holocaust to an artist who extracts meaning from its abyss. Filled with mysterious symmetries and rendered in heart-stopping prose, Fugitive Pieces is a triumphant work, a book that should not so much be read as it should be surrendered to.",294,"['Fiction', 'Historical Fiction', 'Canada', 'War', 'Holocaust', 'Historical', 'Literary Fiction']",9 book,"1,408 review",9,463 (2%),"1,173 (7%)","3,468 (21%)","5,349 (32%)","5,833 (35%)"
The Plains of Passage,Jean M. Auel,3.84,"57,951 rating","January 1, 1990","Librarian note: See an alternate cover edition here.Jean M. Auel’s enthralling Earth’s Children® series has become a literary phenomenon, beloved by readers around the world. In a brilliant novel as vividly authentic and entertaining as those that came before, Jean M. Auel returns us to the earliest days of humankind and to the captivating adventures of the courageous woman called Ayla. With her companion, Jondalar, Ayla sets out on her most dangerous and daring journey--away from the welcoming hearths of the Mammoth Hunters and into the unknown. Their odyssey spans a beautiful but sparsely populated and treacherous continent, the windswept grasslands of Ice Age Europe, casting the pair among strangers. Some will be intrigued by Ayla and Jondalar, with their many innovative skills, including the taming of wild horses and a wolf; others will avoid them, threatened by what they cannot understand; and some will threaten them. But Ayla, with no memory of her own people, and Jondalar, with a hunger to return to his, are impelled by their own deep drives to continue their trek across the spectacular heart of an unmapped world to find that place they can both call home.",865,"['Historical Fiction', 'Fiction', 'Fantasy', 'Historical', 'Romance', 'Prehistoric', 'Adventure']","3,974 follower","1,530 review",86,951 (1%),"4,345 (7%)","15,405 (26%)","19,352 (33%)","17,898 (30%)"
The Robe,Lloyd C. Douglas,4.22,"25,807 rating","October 1, 1942","A Roman soldier, Marcellus, wins Christ's robe as a gambling prize. He then sets forth on a quest to find the truth about the Nazarene's robe-a quest that reaches to the very roots and heart of Christianity and is set against the vividly limned background of ancient Rome. Here is a timeless story of adventure, faith, and romance, a tale of spiritual longing and ultimate redemption.",528,"['Historical Fiction', 'Fiction', 'Classics', 'Christian', 'Christian Fiction', 'Religion', 'Historical']",441 follower,"1,415 review",174,284 (1%),842 (3%),"4,047 (15%)","8,331 (32%)","12,303 (47%)"
The Cantos,Ezra Pound,3.91,"5,233 rating","January 1, 1970","The Cantos by Ezra Pound is a long, incomplete poem in 116 sections, each of which is a canto. Most of it was written between 1915 and 1962, although much of the early work was abandoned and the early cantos, as finally published, date from 1922 onwards. It is a book-length work, widely considered to be an intense and challenging read. The Cantos is generally considered one of the most significant works of modernist poetry in the 20th century. As in Pound's prose writing, the themes of economics, governance and culture are integral to the work's content.The most striking feature of the text, to a casual browser, is the inclusion of Chinese characters as well as quotations in European languages other than English. A close reader will normally require a scholarly commentary to help understand the text. The range of allusion to historical events is broad, and abrupt changes occur with little transition.There is also wide geographical reference. Pound added to his earlier interests in the classical Mediterranean culture and East Asia selective topics from medieval and early modern Italy and Provence, the beginnings of the United States, England of the 17th century, and details from Africa he had obtained from Leo Frobenius. Many references in the text lack explanation. Pound initially believed that he possessed poetic and rhetorical techniques which would themselves generate significance, but as time passed he became more concerned with the messages he wished to convey.The section he wrote at the end of World War II, begun while he was interned in American-occupied Italy, has become known as The Pisan Cantos. It was awarded the first Bollingen Prize in 1948. There were many repercussions, since this in effect honoured a poet who was under indictment for treason. :::Delmore Schwartz said about The Cantos, ""They are one of the touchstones of modern poetry."" William Carlos Williams said, ""[Pound] discloses history by its odor, by the feel of it—in the words; fuses it with the words, present and past, to MAKE his Cantos. Make them.""Since the 1969 revised edition, the Italian Cantos LXXII and LXXIII (as well as a 1966 fragment concluding the work) have been added. Now appearing for the first time is Pound's recently found English translation of Italian Canto LXXII.",824,"['Poetry', 'Classics', 'Fiction', 'Literature', 'American', '20th Century', 'The United States Of America']",902 follower,158 review,513,182 (3%),378 (7%),"1,117 (21%)","1,599 (30%)","1,957 (37%)"
Never Cry Wolf: The Amazing True Story of Life Among Arctic Wolves,Farley Mowat,4.21,"24,600 rating","January 1, 1963","More than a half-century ago the naturalist Farley Mowat was sent to investigate why wolves were killing arctic caribou. Mowat's account of the summer he lived in the frozen tundra alone—studying the wolf population and developing a deep affection for the wolves (who were of no threat to caribou or man)—is today celebrated as a classic of nature writing, at once a tale of remarkable adventures and indelible record of myths and magic of wolves.",246,"['Nonfiction', 'Animals', 'Nature', 'Science', 'Memoir', 'Biography', 'Canada']",599 follower,"1,355 review",136,321 (1%),692 (2%),"3,744 (15%)","8,641 (35%)","11,202 (45%)"
The Hobbit,Chuck Dixon,4.51,"237,675 rating","January 1, 1989","First published over 50 years ago, J.R.R. Tolkien's 'The Hobbit' has become one of the best-loved books of all time. Now Tolkien's fantasy classic has been adapted into a fully painted graphic novel.'The Hobbit' is the story of Bilbo Baggins…a quiet and contented hobbit whose life is turned upside down when he joins the wizard Gandalf and thirteen dwarves on their quest to reclaim the dwarves' stolen treasure. It is a journey fraught with danger – and in the end it is Bilbo alone who must face the guardian of this treasure, the most-dreaded dragon Smaug.Illustrated in full colour throughout, and accompanied by the carefully abridged text of the original novel, this handsome authorised edition will introduce new generations to a magical masterpiece – and be treasured by Hobbit fans of all ages, everywhere.",133,"['Fantasy', 'Graphic Novels', 'Classics', 'Fiction', 'Comics', 'Adventure', 'Young Adult', 'Fantasy', 'Graphic Novels', 'Classics', 'Fiction', 'Comics', 'Adventure', 'Young Adult', 'Fantasy', 'Graphic Novels', 'Classics', 'Fiction', 'Comics', 'Adventure', 'Young Adult', 'Fantasy', 'Graphic Novels', 'Classics', 'Fiction', 'Comics', 'Adventure', 'Young Adult', 'Fantasy', 'Graphic Novels', 'Classics', 'Fiction', 'Comics', 'Adventure', 'Young Adult']",721 follower,"1,412 review","2,728","1,859 (<1%)","3,452 (1%)","20,115 (8%)","59,276 (24%)","152,973 (64%)"
Arrowsmith,Sinclair Lewis,3.83,"7,956 rating","January 1, 1925","Arrowsmith is often described as the first ""scientific"" novel. The books explores medical and scientific themes in a fictional way and it is difficult to think of an earlier book that does this. Although he was not a doctor, Sinclair Lewis's father was and he was greatly helped in the preparation of the manuscript by the science writer Paul de Kruif. It was de Kruif who brings a reality to the book that is almost biographical.This reality means that the books heralds the real impact of advances in drugs, public health, and immunology that were about to change the world. It also satirises those medical and scientific practitioners whose pursuit of fame and fortune, at the expense of truth, remains just as pertinent today.The book was first published in 1925 and was a popular and commercial success. It was awarded a Pulitzer Prize in 1926 which was refused by Sinclair Lewis. He was later to win the Nobel Prize for Literature—which he accepted.",428,"['Fiction', 'Classics', 'Literature', 'Historical Fiction', 'Medicine', 'Novels', 'Medical', 'Fiction', 'Classics', 'Literature', 'Historical Fiction', 'Medicine', 'Novels', 'Medical', 'Fiction', 'Classics', 'Literature', 'Historical Fiction', 'Medicine', 'Novels', 'Medical']",955 follower,581 review,400,168 (2%),534 (6%),"1,983 (24%)","3,035 (38%)","2,236 (28%)"
