title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Betsy in Spite of Herself,Maud Hart Lovelace,4.27,"5,086 rating","June 28, 1946","Betsy Ray is now a sophomore, and she and her Crowd are in the thick of things at Deep Valley High. Whether she's carrying out her duties as class secretary, trying to charm the exasperating Joe Willard, or juggling the demands of rhetoricals, football games, parties, and exams, Betsy's got her hands full. She should be happy... but she is dissatisfied. When oh-so-cosmopolitan Phil Brandish appears on the scene, Betsy decides that going with him would pull her out of the doldrums. But how can she make him notice her?Then Betsy's old friend Tib Muller invites her to spend Christmas in Milwaukee. And it's there that plain old Betsy begins her transformation into the dramatic and mysterious Betsye. With her new identity, she should be able to convince Phil she is special. The trouble is, Betsye can't help being Betsy in spite of herself - but as she discovers, that's even better.",352,41,680 follower,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Historical', 'Middle Grade', 'Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Historical', 'Middle Grade', 'Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Historical', 'Middle Grade']",189 review,"2,606 (51%)","1,563 (30%)",701 (13%),123 (2%),93 (1%)
An Imaginary Life,David Malouf,3.87,"2,398 rating","January 1, 1978","In the first century AD, Publius Ovidius Naso, the most urbane and irreverent poet of imperial Rome, was banished to a remote village on the edge of the Black Sea. From these sparse facts, one of our most distinguished novelists has fashioned an audacious and supremely moving work of fiction.Marooned on the edge of the known world, exiled from his native tongue, Ovid depends on the kindness of barbarians who impale their dead and converse with the spirit world. But then he becomes the guardian of a still more savage creature, a feral child who has grown up among deer. What ensues is a luminous encounter between civilization and nature, as enacted by a poet who once catalogued the treacheries of love and a boy who slowly learns how to give it.",156,86,271 follower,"['Fiction', 'Historical Fiction', 'Australia', 'Literature', 'Historical', 'Literary Fiction', 'Novels']",270 review,737 (30%),909 (37%),521 (21%),171 (7%),60 (2%)
Isän nimeen,Kjell Westö,3.63,497 rating,"January 1, 2000","”Oikeastaan minun olisi pitänyt varttua porvarispoikana maamme pääkaupungissa Helsingissä, sillä siihen minut oli ennalta määrätty, ei erään erakon ainoaksi pojaksi Rajavaaran uneliaaseen kylään. Joskus en malta olla ajattelematta miten toisin kaikki olisi voinut käydä, jos isäni Werner Skrake ei olisi niin varhain törmännyt Kohtaloonsa: lähes epätodennäköiseen kykyynsä saada aikaan katastrofeja… Tyttöjä minä vain ajattelin, sanoi Skraguli kun pullot sirpaleiksi ajoi…”Sukutarina luotaa isoisän, hänen poikansa ja pojanpoikansa kirjavia vaiheita 1900-luvun alkupuolelta nykypäivään.",431,33,222 follower,"['Finnish Literature', 'Fiction']",35 review,68 (13%),223 (44%),165 (33%),36 (7%),5 (1%)
The Story of Zahra,Hanan Al-Shaykh,3.43,"1,185 rating","January 1, 1980","Zahra’s mother uses her as a cover for her meetings with a lover; Zahra’s strict father mistreats her for being complicit in her mother’s affair. Fleeing from Beirut in search of solace, Zahra stays with her uncle in West Africa—and then uses marriage as another kind of escape. Back in Beirut, love finally comes to her, but with terrible consequences. Banned in several Middle Eastern countries since its original publication, The Story of Zahra is an intoxicating, provocative story of a young woman’s coming of age in a city torn apart by war.With more than 21,000 copies in print of ""Women Of Sand And Myrrh,"" and more than 15,000 copies of ""The Story Of Zahra,"" Hanan al-Shaykh is the best known and most admired woman writer of the Arab world. The paperback publication of ""Zahra"" will bring this passionate and courageous novel to a much larger group of readers. Its haunting story of a young Lebanese woman who attempts to stem the violence in Beirut by initiating a sexual liaison with a sniper has ""lifted the corner of a dark curtain"" ( ""Sunday Telegraph"" ) from a world that fascinates us all."" ""The Story Of Zahra"" is a classic by any standards.""-- ""Village Voice Literary Supplement.""""This rich tale mesmerizes with its frank sexuality and scenes of war-torn Beirut.""-- ""Publishers Weekly.""",215,28,309 follower,"['Fiction', 'Lebanon', 'Historical Fiction', 'Novels', 'Literature', 'Womens', 'War']",140 review,219 (18%),353 (29%),387 (32%),172 (14%),54 (4%)
Beatles,Lars Saabye Christensen,4.25,"5,545 rating","January 1, 1984","Beatles er en munter og vemodig roman om fire Beatles-frelste Oslogutter av årgang 1951, fra de som syvendeklassinger står på spranget inn i voksenverdenen - ""Vi tok framtida på forskudd, og den så sabla bra ut"" - til 25. september 1972. Ingen går tørskodd når dønningene fra ungdomsopprøret ute i Europa skyller inn over dem og deres beskyttende tilværelse. Aftenleserne har talt: Ingen etterkrigsroman beskriver Oslo bedre enn Lars Saabye Christensens oppvekstskildring fra Frogner.",540,163,553 follower,"['Fiction', 'Scandinavian Literature', 'Novels', 'Contemporary', 'Classics', 'Roman', 'Historical Fiction']",209 review,"2,553 (46%)","2,044 (36%)",738 (13%),174 (3%),36 (<1%)
Blood and Guts in High School,Kathy Acker,3.45,"5,894 rating","January 11, 1984","A masterpiece of surrealist fiction, steeped in controversy upon its first publication in 1984, Blood and Guts in High School is the book that established Kathy Acker as the preeminent voice of post-punk feminism. In the Mexican city of Merida, ten-year-old Janey lives with Johnny--her ""boyfriend, brother, sister, money, amusement, and father""--until he leaves her for another woman. Bereft, Janey travels to New York City, plunging into an underworld of gangs and prostitution. After escaping imprisonment, she flees to Tangiers where she meets Jean Genet, and they begin a torrid affair that will lead Janey to her demise. Fantastical, sensual, and fearlessly radical, this hallucinatory collage is both a comic and tragic portrait of erotic awakening.",165,78,"1,021 follower","['Fiction', 'Feminism', 'Novels', 'Literature', 'Classics', '20th Century', 'Womens']",710 review,"1,318 (22%)","1,784 (30%)","1,525 (25%)",764 (12%),503 (8%)
Love Your God with All Your Mind: The Role of Reason in the Life of the Soul,J.P. Moreland,4.24,"3,066 rating","January 1, 1997","Author J. P. Moreland presents a logical case for the role of the mind in spiritual transformation, challenging us to develop a Christian mind and to use our intellect to further God’s kingdom through• evangelism• apologetics• worship• vocationLove Your God with All Your Mind explores theology, doctrine, and spiritual growth.",249,97,228 follower,"['Christian', 'Philosophy', 'Theology', 'Christianity', 'Christian Living', 'Nonfiction', 'Religion', 'Christian', 'Philosophy', 'Theology', 'Christianity', 'Christian Living', 'Nonfiction', 'Religion', 'Christian', 'Philosophy', 'Theology', 'Christianity', 'Christian Living', 'Nonfiction', 'Religion']",207 review,"1,507 (49%)",980 (31%),435 (14%),98 (3%),46 (1%)
South Riding,Winifred Holtby,3.98,"3,135 rating","January 1, 1936","Winner of the James Tait Black Memorial Prize, Winifred Holtby's greatest novel was published posthumouslyWinifred Holtby's masterpiece is a rich evocation of the lives and relationships of the characters of South Riding. Sarah Burton, the fiery young headmistress of the local girls' school; Mrs Beddows, the district's first alderwoman—based on Holtby's own mother; and Robert Carne, the conservative gentleman-farmer locked in a disastrous marriage—with whom the radical Sarah Burton falls in love. Showing how public decisions can mold the individual, this story offers a panoramic and unforgettable view of Yorkshire life.",492,49,69 follower,"['Classics', 'Fiction', 'Historical Fiction', 'British Literature', 'Modern Classics', '20th Century', 'Feminism', 'Classics', 'Fiction', 'Historical Fiction', 'British Literature', 'Modern Classics', '20th Century', 'Feminism', 'Classics', 'Fiction', 'Historical Fiction', 'British Literature', 'Modern Classics', '20th Century', 'Feminism', 'Classics', 'Fiction', 'Historical Fiction', 'British Literature', 'Modern Classics', '20th Century', 'Feminism', 'Classics', 'Fiction', 'Historical Fiction', 'British Literature', 'Modern Classics', '20th Century', 'Feminism']",405 review,"1,049 (33%)","1,231 (39%)",637 (20%),165 (5%),53 (1%)
The First Discworld Novels: The Colour of Magic and the Light Fantastic,Terry Pratchett,4.14,"7,439 rating","January 1, 1983","Together in one volume, here are the first two Discworld novels, featuring Rincewind the wizard and his Luggage, Twoflower and innocent tourist and Cohen the Barbarian, the world's oldest and greatest hero. And not to mention Death, who's not so bad once you get to know him.",352,489,42.5k follower,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction', 'Magic', 'Science Fiction Fantasy']",235 review,"3,156 (42%)","2,613 (35%)","1,330 (17%)",264 (3%),76 (1%)
A Darkness More Than Night,Michael Connelly,4.15,"59,561 rating","November 8, 2000","Terry McCaleb, the retired FBI agent who starred in the bestseller ""Blood Work,"" is asked by the LAPD to help them investigate aseries of murders that have them baffled. They are the kind of ritualized killings McCaleb specialized in solving with the FBI, and he is reluctantly drawn from his peaceful new life back into the horror and excitement of tracking down a terrifying homicidal maniac. More horrifying still, the suspect who seems to fit the profile that McCaleb develops is someone he has known and worked with in the past: LAPD homicide detective Harry Bosch.",470,414,30.2k follower,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Detective', 'Mystery Thriller', 'Audiobook']","2,332 review","22,662 (38%)","25,458 (42%)","9,801 (16%)","1,269 (2%)",371 (<1%)
My Father's World,Michael R. Phillips,4.06,"1,473 rating","January 1, 1990","As the wagon train made its descent from the mountains, the warm colors of autumn tried in vain to cheer the weary young travelers. Their mother had perished in the desert, and they had heard that their father was dead some years before. With the help of the wagon master, fifteen-year-old Corrie Belle Hollister is the only one left to bring her two brothers and two sisters into a raucous mining camp during the California Gold Rush to find their Uncle Nick.Her mother's dying words to Corrie: ""A woman's got to be strong. She's got to be able to make her way alone if she has to."" When the little troop arrives in Miracle Springs and discovers that Uncle Nick has skipped town and the sheriff is after him, the ""land of promise"" turns into one of fear and unknown danger. Shouts of ""gold"" and ""new strike"" fade away as Corrie stands in the middle of a strange town with everyone turning them away.Could they make it on their own? She'd have to try!",286,219,570 follower,"['Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Westerns', 'Young Adult', 'Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Westerns', 'Young Adult', 'Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Westerns', 'Young Adult']",103 review,589 (39%),486 (32%),314 (21%),64 (4%),20 (1%)
Hourglass,Danilo Kiš,4.34,634 rating,"January 1, 1972","Danilo Kiš was one of the most artful and eloquent writers of postwar Europe. Of all his books, Hourglass, the account of the final months in one man's life before he is sent to a concentration camp, is considered to be his masterpiece.",274,103,480 follower,"['Fiction', 'Novels', 'Holocaust', 'Serbian Literature', 'Literature', '20th Century', 'Jewish', 'Fiction', 'Novels', 'Holocaust', 'Serbian Literature', 'Literature', '20th Century', 'Jewish', 'Fiction', 'Novels', 'Holocaust', 'Serbian Literature', 'Literature', '20th Century', 'Jewish']",42 review,336 (52%),209 (32%),62 (9%),20 (3%),7 (1%)
The Attack,K.A. Applegate,4.01,"3,389 rating","February 1, 1999","The Animorphs have met the Ellimist. He ""helped"" to save the kids when they were about to be eaten by a Taxxon. He ""helped"" to free two Hork-Bajir and restored Tobias's morphing ability. But, even though the Ellimist has enormous power, he is not all-powerful. He has an enemy. The Crayak.So, the Crayak and the Ellimist decide that a battle will prove their ultimate power. But they don't intend to fight each other. The Ellimist will choose the Animorphs, Ax, and Erek, the Chee; the Crayak will choose his own army. If the Animorphs lose they will be erased from the universe altogether. And there'll be no one left to fight the Yeerks. . . .",145,254,361 follower,"['Science Fiction', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Aliens', 'Middle Grade', 'Science Fiction', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Aliens', 'Middle Grade', 'Science Fiction', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Aliens', 'Middle Grade']",173 review,"1,246 (36%)","1,131 (33%)",832 (24%),154 (4%),26 (<1%)
Life with Father,Clarence Day Jr.,3.89,"3,400 rating","January 1, 1935","When the delicious comic tales that make up Life with Father first appeared in the early 1930s, they played a large hand in keeping afloat a fledgling magazine called The New Yorker. Clarence Day's reminiscences of growing up in a turn-of-the-century New York household which keeps wriggling out from under the thumb of a blustering Wall Street paterfamilias are classics of American humor, lively and nostalgic sketches that still manage to evoke the enduring comedy of family life. Father's explosive encounters with horse and cook, servants and shopkeepers, wife and childrento say nothing of his vigorous pursuit of ice!retain their hilarious appeal in no small part because the younger Day never seems put out by the older man's actions, never describes him with less than affectionate amusement. As a result, Life with Father remains as a contemporary critic described it: ""A delightful book alive with energy and collisions and the running water of happiness.""A bestseller when it was first published in 1935, Life with Father was the inspiration for one of the longest-running hits in Broadway history and was later adapted successfully for both film and television.Clarence Day was born in 1874. After graduation from Yale, he followed his father to Wall Street, but his business career was cut short by illness. Turning to writing and drawing, he became an early contributor to The New Yorker and authored several books, the most famous of which was Life with Father. Day died in December 1935, just a few months after Life with Father was published. Life with Mother appeared posthumously.""A delightful book alive with energy and collisions and the running water of happiness.""The New Republic""One of the most chuckling books of our time.""The Atlantic""The only reason for reading Life with Father is the fun of it.""New York Times""Such a rich and rounded character as Father has not appeared in literature for many a year. A novelist would be ranked as a genius for inventing him; Clarence Day didn't need to.""Books""It won't be so much fun reading Life with Father unless you have someone at hand to whom you can read snatches whenever enjoyment becomes too great to be self-contained any longer.""Boston Transcript",168,33,13 follower,"['Classics', 'Humor', 'Nonfiction', 'Biography', 'Memoir', 'History', 'Biography Memoir']",142 review,"1,147 (33%)","1,223 (35%)",673 (19%),210 (6%),147 (4%)
The Complete Richard Hannay,John Buchan,4.05,405 rating,"January 1, 1932","This edition consists of five novels :The Thirty-Nine Steps,Greenmantle,Mister Standfast,The Three Hostages, andThe Island of Sheep",1140,"1,502",411 follower,"['Fiction', 'Classics', 'Adventure', 'Espionage', 'Mystery', 'Crime', 'Thriller']",33 review,151 (37%),160 (39%),68 (16%),16 (3%),10 (2%)
Garden of Ashes,Cookie Mueller,4.58,45 rating,"January 1, 1990",,120,13,142 follower,[],3 review,30 (66%),11 (24%),4 (8%),0 (0%),0 (0%)
Exile's End,Rachel Lee,3.90,121 rating,"August 1, 1992","SOMEONE WAS STALKING HIMAfter being held captive for four years, CIA agentRansom Laird just wanted to enjoy the wide-open spaces and warm sunshine of Wyoming. He hadn't expected to meet a woman whose very soul touched him, warmed him-- a woman he could grow old with.And now that he'd found her, he was about to lose her to an unknown assassin. Someone who wanted Ransom dead. Someone who was willing to kill Mandy to get to him...Writer Mandy Grant saw Ransom as a wounded warrior seeking shelter within her fortress walls and herself as the lonely princess, too frightened to love. Because for Mandy, loving mean losing. And unless the stopped the killer first, they were both going to lose...",260,343,132 follower,"['Romance', 'Romantic Suspense', 'Category Romance', 'Contemporary Romance', 'Contemporary', 'Harlequin']",9 review,38 (31%),48 (39%),26 (21%),3 (2%),6 (4%)
Getting the Love You Want: A Guide for Couples,Harville Hendrix,4.05,"13,192 rating","January 1, 2005","Originally published in 1988, Getting the Love You Want has helped thousands of couples attain more loving, supportive and deeply satisfying relationships. For this edition of his classic book, Dr Hendrix and his wife, Helen LaKelly Hunt, have added a new introduction describing the powerful influence this book has had on so many people over the years. With its step-by-step program, Getting the Love You Want will help you create a loving, supportive and revitalized partnership.",336,68,206 follower,"['Relationships', 'Self Help', 'Psychology', 'Nonfiction', 'Marriage', 'Love', 'Personal Development']",707 review,"5,356 (40%)","4,455 (33%)","2,335 (17%)",715 (5%),331 (2%)
Dancing Wu Li Masters: An Overview of the New Physics,Gary Zukav,4.01,"10,729 rating","March 1, 1979","Gary Zukav has written ""the Bible"" for those who are curious about the mind-expanding discoveries of advanced physics, but who have no scientific background. Like a Wu Li Master who would teach us wonder for the falling petal before speaking of gravity, Zukav writes in beautifully clear language—with no mathematical equations—opening our minds to the exciting new theories that are beginning to embrace the ultimate nature of our universe...Quantum mechanics, relativity, and beyond to the Einstein-Podolsky-Rosen effect and Bell's theorem.At an Esalen Institute meeting in 1976, tai chi master Al Huang said that the Chinese word for physics is Wu Li, ""patterns of organic energy."" Journalist Gary Zukav and the others present developed the idea of physics as the dance of the Wu Li Masters--the teachers of physical essence. Zukav explains the concept further: The Wu Li Master dances with his student. The Wu Li Master does not teach, but the student learns. The Wu Li Master always begins at the center, the heart of the matter.... This book deals not with knowledge, which is always past tense anyway, but with imagination, which is physics come alive, which is Wu Li.... Most people believe that physicists are explaining the world. Some physicists even believe that, but the Wu Li Masters know that they are only dancing with it. The ""new physics"" of Zukav's 1979 book comprises quantum theory, particle physics, and relativity. Even as these theories age they haven't percolated all that far into the collective consciousness; they're too far removed from mundane human experience not to need introduction. The Dancing Wu Li Masters remains an engaging, accessible way to meet the most profound and mind-altering insights of 20th-century science. --Mary Ellen Curtin",416,47,764 follower,"['Science', 'Nonfiction', 'Physics', 'Philosophy', 'Spirituality', 'Religion', 'Metaphysics']",463 review,"4,107 (38%)","3,702 (34%)","2,096 (19%)",524 (4%),300 (2%)
My Life as a Man,Philip Roth,3.72,"2,470 rating","January 1, 1974","At its heart lies the marriage of Peter and Maureen Tarnopol, a gifted young writer and the woman who wants to be his muse but who instead is his nemesis. Their union is based on fraud and shored up by moral blackmail, but it is so perversely durable that, long after Maureen’s death, Peter is still trying—and failing—to write his way free of it.Out of desperate inventions and cauterizing truths, acts of weakness, tenderheartedness, and shocking cruelty, Philip Roth creates a work worthy of Strindberg—a fierce tragedy of sexual need and blindness.",334,260,"6,690 follower","['Fiction', 'Literature', 'American', 'Novels', 'Literary Fiction', 'Classics', 'Americana']",213 review,562 (22%),962 (38%),698 (28%),184 (7%),64 (2%)
The Red Limit: The Search for the Edge of the Universe,Timothy Ferris,4.00,259 rating,"June 20, 1977","Hailed by critics as a classic of modern science and awarded the American Institute of Physics Prize, this is the tumultuous tale of groundbreaking discoveries by a group of scientists whose rivalries and emotions played as important a role as their intellectual brilliance. Reprint.",368,42,246 follower,"['Science', 'Nonfiction', 'Physics', 'Astronomy', 'History', 'Space', 'Audiobook']",25 review,77 (29%),112 (43%),62 (23%),8 (3%),0 (0%)
El maestro de esgrima,Arturo Pérez-Reverte,3.79,"10,856 rating","January 1, 1988","Novela de aventuras pero también policiaca, de traiciones y maniobras políticas en el Madrid galdosiano de 1868, El maestro de esgrima es la historia de un mundo de tahúres y mercachifles mantenido a distancia por un florete honorable. Pero es, sobre todo, una inquietante parábola sobre el poder del dinero, la ambición política y la extinción de los valores de honradez y fidelidad en los finales del siglo XX.",400,134,"5,280 follower","['Fiction', 'Historical Fiction', 'Mystery', 'Spain', 'Historical', 'Spanish Literature', 'Adventure']",539 review,"2,574 (23%)","4,482 (41%)","2,945 (27%)",645 (5%),210 (1%)
Collected Short Stories,Aldous Huxley,3.78,344 rating,"January 1, 1957","Aldous Huxley's stature as one of the giants of modern English prose and of social commentary in our time is confirmed in this gathering of his distinguished stories into a single volume. Twenty-one pieces are here, including ""The Gioconda Smile,"" ""Little Mexican,"" ""Young Archimedes,"" and ""Chawdron."" Together they offer a complete view of Huxley's work in the genre, in which he established himself as an acknowledged master.",395,958,12.1k follower,"['Short Stories', 'Fiction']",30 review,82 (23%),139 (40%),92 (26%),26 (7%),5 (1%)
Solo,Jill Mansell,3.69,"5,197 rating","January 1, 1991","When Tessa Duvall, a struggling artist, reluctantly agreed to accompany her best friend Holly to a party at the elegant Charrington Grange Hotel, she had every intention of sneaking off early. For parties full of strangers bored the knickers off Tessa and this one proved to be no exception - until she encountered Ross Monahan, whose wicked reputation was as high profile as the hotel he owned and ran with such panache. But whilst Holly set about ensnaring his reluctant brother Max, Tessa simply accepted Ross for what he was, a sensational one-night stand...until she realised, weeks later, that one-night stands can have far-reaching consequences.",421,82,"4,463 follower","['Chick Lit', 'Romance', 'Fiction', 'Contemporary Romance', 'Contemporary', 'Womens Fiction', 'Audiobook']",239 review,"1,462 (28%)","1,585 (30%)","1,437 (27%)",495 (9%),218 (4%)
Affirmations,Stuart Wilde,4.19,195 rating,"January 1, 1987","Affirmations by Stuart Wilde, is not just a collection of nice words to say to yourself, but serves as a magnificent battle-plan, where you learn to expand the power you already have in order to win back absolute control of your life. ""Using the power of the light within you, you are able to pull energy from the Universal Mind. It will give you a transcendent view that you can use for any endeavor you choose. Many great people in history have understood the simplicity of this power and used it to exhibit genius.""--Stuart Wilde Once you understand the concepts taught in Affirmations , you will be able to rightly affirm, ""My expectations are truly limitless.""",160,114,141 follower,"['Spirituality', 'Self Help', 'Nonfiction']",14 review,98 (50%),53 (27%),32 (16%),7 (3%),5 (2%)
A Company of Swans,Eva Ibbotson,4.00,"10,228 rating","July 1, 1985","For nineteen-year-old Harriet Morton, life in 1912 Cambridge is as dry and dull as a biscuit. Her stuffy father and her opressive aunt Louisa allow her only one outlet: ballet. When a Russian ballet master comes to class searching for dancers to fill the corps of his ballet company before their South American tour, Harriet's world changes. Defying her father's wishes and narrowly escaping the clutches of the man who wishes to marry her, Harriet sneaks off to join the ballet on their journey to the Amazon. There, in the wild, lush jungle, they perform Swan Lake in grand opera houses for the wealthy and culture-deprived rubber barons, and Harriet meets Rom Verney, the handsome and mysterious British exile who owns the most ornate opera house. Utterly enchanted by both the exotic surroundings and by Rom's affections, Harriet is swept away by her new life, completely unaware that her father and would-be fiancé have begun to track her down...",374,58,"2,261 follower","['Historical Fiction', 'Romance', 'Young Adult', 'Historical', 'Fiction', 'Historical Romance', 'Adult', 'Historical Fiction', 'Romance', 'Young Adult', 'Historical', 'Fiction', 'Historical Romance', 'Adult', 'Historical Fiction', 'Romance', 'Young Adult', 'Historical', 'Fiction', 'Historical Romance', 'Adult']",838 review,"3,762 (36%)","3,591 (35%)","2,135 (20%)",586 (5%),154 (1%)
Алые паруса,Alexander Grin,3.88,"10,091 rating","November 23, 1922","«Алые паруса» — это история любви, почти за вековое свое существование ставшая такой же классической и известной, как истории Ромео и Джульетты или Орфея и Эвридики. Но также, и, возможно, в большей степени, это история о том, как мечта, из года в год подкрепляемая верой и надеждой, однажды сбывается, превращаясь в неопровержимый факт.",400,345,76 follower,"['Classics', 'Russia', 'Fiction', 'Romance', 'Russian Literature', 'Childrens', 'Fantasy', 'Classics', 'Russia', 'Fiction', 'Romance', 'Russian Literature', 'Childrens', 'Fantasy', 'Classics', 'Russia', 'Fiction', 'Romance', 'Russian Literature', 'Childrens', 'Fantasy']",347 review,"3,764 (37%)","2,887 (28%)","2,234 (22%)",887 (8%),319 (3%)
The Rasp,Philip MacDonald,3.71,206 rating,"January 1, 1924","The debut of celebrated detective Colonel Anthony Gethryn. Brutal murder enmeshes sleuth in dark tale of revenge. Superb suspense, shocking denouement.",278,104,14 follower,"['Mystery', 'Fiction', 'Detective', 'Crime', 'Mystery Thriller', 'British Literature', 'Thriller']",35 review,43 (20%),84 (40%),58 (28%),18 (8%),3 (1%)
La última niebla,María Luisa Bombal,3.81,"2,003 rating","January 1, 1935","María Luisa Bombal es una de las voces más grandes y originales del siglo XX, precursora del realismo mágico, lo cual se manifiesta claramente en este invalorable fragmento de su obra La breve obra narrativa de María Luisa Bombal le ha valido un lugar de excepción en la literatura contemporánea. La novela La última niebla y los relatos ""El árbol"", ""Trenzas"", ""Lo secreto"" y ""Las islas nuevas"" configuran una creación personalísima que se sitúa en la frontera poética entre lo real y lo fantástico, contraponiendo la espiritualidad frágil de cierto mundo femenino y el dominio del sueño y la magia con la brutalidad elemental y telúrica de cierto mundo masculino. El propio Jorge Luis Borges afirmó con total rotundidad que el nombre de María Luisa Bombal no falta nunca entre los mejores del continente—circunstancia tanto más notable dada la relativa brevedad de su obra—, y que el hecho de que sus caminos se cruzaran fue para él motivo a un tiempo de gratitud y de satisfacción.",208,37,230 follower,"['Spanish Literature', 'School', 'Classics', 'Fiction', 'Womens', 'Latin American', 'Read For School']",177 review,593 (29%),699 (34%),500 (24%),157 (7%),54 (2%)
The Galton Case,Ross Macdonald,4.08,"3,716 rating","January 1, 1959","Lew Archer returns in this gripping mystery, widely recognized as one of acclaimed mystery writer Ross Macdonald's very best, about the search for the long lost heir of the wealthy Galton family. Almost twenty years have passed since Anthony Galton disappeared, along with a suspiciously streetwise bride and several thousand dollars of his family's fortune. Now Anthony's mother wants him back and has hired Lew Archer to find him. What turns up is a headless skeleton, a boy who claims to be Galton's son, and a con game whose stakes are so high that someone is still willing to kill for them. Devious and poetic, The Galton Case displays MacDonald at the pinnacle of his form.",257,184,733 follower,"['Mystery', 'Fiction', 'Crime', 'Noir', 'Detective', 'Mystery Thriller', 'Hard Boiled']",332 review,"1,234 (33%)","1,673 (45%)",703 (18%),80 (2%),26 (<1%)
Gödel's Proof,Ernest Nagel,4.19,"5,255 rating","January 1, 1958","In 1931 Kurt Gödel published his fundamental paper, ""On Formally Undecidable Propositions of Principia Mathematica and Related Systems."" This revolutionary paper challenged certain basic assumptions underlying much research in mathematics and logic. Gödel received public recognition of his work in 1951 when he was awarded the first Albert Einstein Award for achievement in the natural sciences--perhaps the highest award of its kind in the United States. The award committee described his work in mathematical logic as ""one of the greatest contributions to the sciences in recent times.""However, few mathematicians of the time were equipped to understand the young scholar's complex proof. Ernest Nagel and James Newman provide a readable and accessible explanation to both scholars and non-specialists of the main ideas and broad implications of Gödel's discovery. It offers every educated person with a taste for logic and philosophy the chance to understand a previously difficult and inaccessible subject.New York University Press is proud to publish this special edition of one of its bestselling books. With a new introduction by Douglas R. Hofstadter, this book will appeal students, scholars, and professionals in the fields of mathematics, computer science, logic and philosophy, and science.",125,37,23 follower,"['Mathematics', 'Science', 'Philosophy', 'Nonfiction', 'Logic', 'History', 'Computer Science', 'Mathematics', 'Science', 'Philosophy', 'Nonfiction', 'Logic', 'History', 'Computer Science', 'Mathematics', 'Science', 'Philosophy', 'Nonfiction', 'Logic', 'History', 'Computer Science', 'Mathematics', 'Science', 'Philosophy', 'Nonfiction', 'Logic', 'History', 'Computer Science', 'Mathematics', 'Science', 'Philosophy', 'Nonfiction', 'Logic', 'History', 'Computer Science']",312 review,"2,315 (44%)","1,916 (36%)",772 (14%),195 (3%),57 (1%)
The Human Comedy,William Saroyan,4.02,"6,041 rating","February 4, 1943","The place is Ithaca, in California's San Joaquin Valley. The time is World War II. The family is the Macauleys -- a mother, sister, and three brothers whose struggles and dreams reflect those of America's second-generation immigrants.. In particular, fourteen-year-old Homer, determined to become one of the fastest telegraph messengers in the West, finds himself caught between reality and illusion as delivering his messages of wartime death, love, and money brings him face-to-face with human emotion at its most naked and raw. Gentle, poignant and richly autobiographical, this delightful novel shows us the boy becoming the man in a world that even in the midst of war, appears sweeter, safer and more livable than out own.",256,425,583 follower,"['Fiction', 'Classics', 'Historical Fiction', 'Novels', 'Literature', 'American', 'Young Adult']",654 review,"2,312 (38%)","2,078 (34%)","1,215 (20%)",328 (5%),108 (1%)
Stone of Tears,Terry Goodkind,4.11,"112,365 rating","September 15, 1995","In Wizard's First Rule, Richard Cypher's world was turned upside down. Once a simple woods guide, Richard was forced to become the Seeker of Truth, to save the world from the vile dominance of Darken Rahl, the most viciously savage and powerful wizard the world had ever seen. He was joined on this epic quest by his beloved Kahlan, the only survivor among the Confessors, who brought a powerful but benevolent justice to the land before Rahl's evil scourge. Aided by Zedd, the last of the wizards who opposed Rahl, they were able to cast him into the underworld, saving the world from the living hell of life under Rahl.But the veil to the underworld has been torn, and Rahl, from beyond the veil, begins to summon a sinister power more dreadful than any he has wielded before. Horrifying creatures escape through the torn veil, wreaking havoc on the unsuspecting world above.If Rahl isn't stopped, he will free the Keeper itself, an evil entity whose power is so vast and foul that once freed, it can never again be contained.Richard and Kahlan must face Rahl and the Keeper's terrible minions. But first, Richard must endure the ministrations of the Sisters of the Light, or die from the pain of magic that is his birthright and his curse. While Richard undertakes the arduous journey to the forbidden city of the Sisters, Kahlan must embark upon a long and dangerous mission to Aydindril, citadel of the old wizards, where she hopes to find Zedd and the help only he can lend to their desperate cause.War, suffering, torture, and deceit lie in their paths, and nothing will save them from a destiny of violent death, unless their courage and faith are joined with luck and they find the elusive...Stone of Tears.",703,255,11.8k follower,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Magic', 'Adventure']","2,047 review","46,827 (41%)","39,968 (35%)","18,473 (16%)","4,792 (4%)","2,305 (2%)"
