title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Golden Bowl,Henry James,3.77,"11,394 rating","November 10, 1904","Shy Maggie Verver, a young American heiress, shares an uncommonly close bond with her father. Widower Adam Verver, a financier and art connoisseur, has bought everything he wants, including a titled husband for his daughter. Maggie is charmed by Prince Amerigo, an Italian nobleman of reduced means. Wishing to provide her father with companionship, she persuades him to marry her best friend, Charlotte Stant. But unbeknownst to Maggie and Adam, Charlotte and the Prince are concealing a guilty secret that will strike at the foundations of both marriages.Henry James explores his favorite themes in this novel — money, class, desire, and the collision of European and American cultures.Excerpt:He handled it with tenderness, with ceremony, making a place for it on a small satin mat. ""My Golden Bowl,"" he observed--and it sounded on his lips as if it said everything. He left the important object--for as ""important"" it did somehow present itself--to produce its certain effect. Simple but singularly elegant, it stood on a circular foot, a short pedestal with a slightly spreading base, and, though not of signal depth, justified its title by the charm of its shape as well as by the tone of its surface. It might have been a large goblet diminished, to the enhancement of its happy curve, by half its original height.",591,"['Classics', 'Fiction', 'Literature', 'American', 'Novels', 'Historical Fiction', '20th Century', 'Classics', 'Fiction', 'Literature', 'American', 'Novels', 'Historical Fiction', '20th Century', 'Classics', 'Fiction', 'Literature', 'American', 'Novels', 'Historical Fiction', '20th Century', 'Classics', 'Fiction', 'Literature', 'American', 'Novels', 'Historical Fiction', '20th Century', 'Classics', 'Fiction', 'Literature', 'American', 'Novels', 'Historical Fiction', '20th Century']","3,466 follower",505 review,"4,415",486 (4%),"1,021 (8%)","2,694 (23%)","3,570 (31%)","3,623 (31%)"
Gateway,Frederik Pohl,4.06,"44,624 rating","January 1, 1977","Gateway opened on all the wealth of the Universe... and on reaches of unimaginable horror. When prospector Robinette Broadhead went out to Gateway on the Heechee spacecraft, he decided he would know which was the right mission to make him his fortune. Three missions later, now famous and permanently rich, Rob Broadhead has to face what happened to him and what he has become... in a journey into himself as perilous and even more horrifying than the nightmare trip through the interstellar void that he drove himself to take!",278,"['Science Fiction', 'Fiction', 'Space Opera', 'Hugo Awards', 'Science Fiction Fantasy', 'Classics', 'Space']",991 follower,"1,964 review","1,021",607 (1%),"1,759 (3%)","8,614 (19%)","16,940 (37%)","16,704 (37%)"
The Dark Is Rising,Susan Cooper,4.05,"57,077 rating","April 1, 1973","This night will be bad and tomorrow will be beyond imagining.It's Midwinter's Eve, the day before Will's eleventh birthday. But there is an atmosphere of fear in the familiar countryside around him. This will be a birthday like no other. Will discovers that he has the power of the Old Ones, and that he must embark on a quest to vanquish the terrifyingly evil magic of the Dark.The second novel in Susan Cooper's highly acclaimed Dark is Rising sequence.",244,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Adventure', 'Classics']","2,307 follower","3,131 review",118,"1,147 (2%)","2,916 (5%)","11,011 (19%)","19,126 (33%)","22,877 (40%)"
Fantastic Mr. Fox,Roald Dahl,4.07,"132,948 rating","September 12, 1970","Fantastic Mr. Fox is on the run! The three meanest farmers around are out to get him. Fat Boggis, squat Bunce, and skinny Bean have joined forces, and they have Mr. Fox and his family surrounded. What they don’t know is that they’re not dealing with just any fox–Mr. Fox would never surrender. But only the most fantastic plan ever can save him now.",96,"['Childrens', 'Fiction', 'Fantasy', 'Classics', 'Middle Grade', 'Animals', 'Young Adult', 'Childrens', 'Fiction', 'Fantasy', 'Classics', 'Middle Grade', 'Animals', 'Young Adult', 'Childrens', 'Fiction', 'Fantasy', 'Classics', 'Middle Grade', 'Animals', 'Young Adult']",24.6k follower,"6,051 review","1,432","1,436 (1%)","5,426 (4%)","27,458 (20%)","46,141 (34%)","52,487 (39%)"
Presumed Innocent,Scott Turow,4.10,"115,484 rating","August 1, 1987","Hailed as the most suspenseful and compelling novel in decades. Presumed Innocent brings to life our worst nightmare: that of an ordinary citizen facing conviction for the most terrible of all crimes. It's the stunning portrayal of one man's all-too-human, all-consuming fatal attraction for a passionate woman who is not his wife, and the story of how his obsession puts everything he loves and values on trial—including his own life. It's a book that lays bare a shocking world of betrayal and murder, as well as the hidden depths of the human heart. And it will hold you and haunt you ... long after you have reached its shattering conclusion.",421,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Legal Thriller', 'Mystery Thriller', 'Suspense']","1,957 follower","1,995 review",101,"1,118 (<1%)","3,247 (2%)","21,325 (18%)","46,747 (40%)","43,047 (37%)"
U.S.A.: The 42nd Parallel / 1919 / The Big Money,John Dos Passos,4.11,"4,865 rating","January 1, 1930","In the novels that make up the U.S.A.trilogy—The 42nd Parallel, 1919, and The Big Money—Dos Passos creates an unforgettable collective portrait of America, shot through with sardonic comedy and brilliant social observation. He interweaves the careers of his characters and the events of their time with a narrative verve and breathtaking technical skill that make U.S.A. among the most compulsively readable of modern classics.A startling range of experimental devices captures the textures and background noises of 20th-century life: ""Newsreels"" with blaring headlines; autobiographical ""Camera Eye"" sections with poetic stream-of-consciousness; ""biographies"" evoking emblematic historical figures like J.P. Morgan, Henry Ford, John Reed, Frank Lloyd Wright, Thorstein Veblen, and the Unknown Soldier. Holding everything together is sheer storytelling power, tracing dozens of characters from the Spanish-American War to the onset of the Depression.The U.S.A. trilogy is filled with American speech: labor radicals and advertising executives, sailors and stenographers, interior decorators and movie stars. Their crisscrossing destinies take in wars and revolutions, desperate love affairs and harrowing family crises, corrupt public triumphs and private catastrophes, in settings that include the trenches of World War I, insurgent Mexico, Hollywood studios in the silent era, Wall Street boardrooms, and the tumultuous streets of Boston just before the execution of Sacco and Vanzetti.",1288,"['Fiction', 'Classics', 'Literature', 'American', 'Historical Fiction', 'Novels', '20th Century', 'Fiction', 'Classics', 'Literature', 'American', 'Historical Fiction', 'Novels', '20th Century', 'Fiction', 'Classics', 'Literature', 'American', 'Historical Fiction', 'Novels', '20th Century', 'Fiction', 'Classics', 'Literature', 'American', 'Historical Fiction', 'Novels', '20th Century', 'Fiction', 'Classics', 'Literature', 'American', 'Historical Fiction', 'Novels', '20th Century']",506 follower,209 review,195,84 (1%),244 (5%),843 (17%),"1,556 (31%)","2,138 (43%)"
Dead Man Walking: The Eyewitness Account Of The Death Penalty That Sparked a National Debate,Helen Prejean,4.14,"8,467 rating","January 1, 1993","In 1982, Sister Helen Prejean became the spiritual advisor to Patrick Sonnier, the convicted killer of two teenagers who was sentenced to die in the electric chair of Louisiana’s Angola State Prison. In the months before Sonnier’s death, the Roman Catholic nun came to know a man who was as terrified as he had once been terrifying. She also came to know the families of the victims and the men whose job it was to execute—men who often harbored doubts about the rightness of what they were doing. Out of that dreadful intimacy comes a profoundly moving spiritual journey through our system of capital punishment. Here Sister Helen confronts both the plight of the condemned and the rage of the bereaved, the fears of a society shattered by violence and the Christian imperative of love. On its original publication in 1993, Dead Man Walking emerged as an unprecedented look at the human consequences of the death penalty. Now, some two decades later, this story—which has inspired a film, a stage play, an opera and a musical album—is more gut-wrenching than ever, stirring deep and life-changing reflection in all who encounter it.",304,"['Nonfiction', 'True Crime', 'Memoir', 'Biography', 'Crime', 'Politics', 'Religion', 'Nonfiction', 'True Crime', 'Memoir', 'Biography', 'Crime', 'Politics', 'Religion', 'Nonfiction', 'True Crime', 'Memoir', 'Biography', 'Crime', 'Politics', 'Religion', 'Nonfiction', 'True Crime', 'Memoir', 'Biography', 'Crime', 'Politics', 'Religion', 'Nonfiction', 'True Crime', 'Memoir', 'Biography', 'Crime', 'Politics', 'Religion']",122 follower,670 review,26,66 (<1%),269 (3%),"1,458 (17%)","3,312 (39%)","3,362 (39%)"
The Go-Between,L.P. Hartley,3.99,"11,844 rating","January 1, 1953","L.P. Hartley's moving exploration of a young boy's loss of innocence The Go-Between is edited with an introduction and notes by Douglas Brooks-Davies in Penguin Modern Classics.'The past is a foreign country: they do things differently there'When one long, hot summer, young Leo is staying with a school-friend at Brandham Hall, he begins to act as a messenger between Ted, the farmer, and Marian, the beautiful young woman up at the hall. He becomes drawn deeper and deeper into their dangerous game of deceit and desire, until his role brings him to a shocking and premature revelation. The haunting story of a young boy's awakening into the secrets of the adult world, The Go-Between is also an unforgettable evocation of the boundaries of Edwardian society.Leslie Poles Hartley (1895-1972) was born in Whittlesey, Cambridgeshire, and educated at Harrow and Balliol College, Oxford. For more than thirty years from 1923 he was an indefatigable fiction reviewer for periodicals including the Spectator and Saturday Review. His first book, Night Fears (1924) was a collection of short stories; but it was not until the publication of Eustace and Hilda (1947), which won the James Tait Black prize, that Hartley gained widespread recognition as an author. His other novels include The Go-Between (1953), which was adapted into an internationally-successful film starring Julie Christie and Alan Bates, and The Hireling (1957), the film version of which won the Palme d'Or at the Cannes Film Festival.If you enjoyed The Go-Between, you might like Barry Hines's A Kestrel for a Knave, also available in Penguin Modern Classics.'Magical and disturbing'Independent 'On a first reading, it is a beautifully wrought description of a small boy's loss of innocence long ago. But, visited a second time, the knowledge of approaching, unavoidable tragedy makes it far more poignant and painful'Express",326,"['Classics', 'Fiction', 'Historical Fiction', 'Coming Of Age', 'British Literature', 'Novels', '20th Century', 'Classics', 'Fiction', 'Historical Fiction', 'Coming Of Age', 'British Literature', 'Novels', '20th Century', 'Classics', 'Fiction', 'Historical Fiction', 'Coming Of Age', 'British Literature', 'Novels', '20th Century']",159 follower,"1,091 review",134,148 (1%),554 (4%),"2,473 (20%)","4,727 (39%)","3,942 (33%)"
Le Grand Meaulnes,Alain-Fournier,3.72,"13,207 rating","January 1, 1913","In a small village in the Sologne, Fifteen-year-old François Seurel narrates the story of his relationship with seventeen-year-old Augustin Meaulnes. Impulsive, reckless and heroic, Meaulnes embodies the romantic ideal, the search for the unobtainable, and the mysterious world between childhood and adulthood.",206,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', '20th Century', 'Romance', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', '20th Century', 'Romance', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', '20th Century', 'Romance', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', '20th Century', 'Romance', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', '20th Century', 'Romance']",108 follower,"1,128 review",43,376 (2%),"1,204 (9%)","3,653 (27%)","4,419 (33%)","3,555 (26%)"
Alanna: The First Adventure,Tamora Pierce,4.27,"129,912 rating","September 1, 1983","From now on I'm Alan of Trebond, the younger twin. I'll be a knight.And so young Alanna of Trebond begins the journey to knighthood. Though a girl, Alanna has always craved the adventure and daring allowed only for boys; her twin brother, Thom, yearns to learn the art of magic. So one day they decide to switch places: Thom heads for the convent to learn magic; Alanna, pretending to be a boy, is on her way to the castle of King Roald to begin her training as a page.  But the road to knighthood is not an easy one. As Alanna masters the skills necessary for battle, she must also learn to control her heart and to discern her enemies from her allies.Filled with swords and sorcery, adventure and intrigue, good and evil, Alanna's first adventure begins - one that will lead to the fulfillment of her dreams and the magical destiny that will make her a legend in her land.",274,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Adventure', 'Middle Grade', 'Young Adult Fantasy']",84k follower,"6,073 review",141,"1,839 (1%)","3,471 (2%)","17,935 (13%)","41,194 (31%)","65,473 (50%)"
Camera Lucida: Reflections on Photography,Roland Barthes,3.99,"68,792 rating","February 21, 1980","A graceful, contemplative volume, Camera Lucida was first published in 1979. Commenting on artists such as Avedon, Clifford, Mapplethorpe, and Nadar, Roland Barthes presents photography as being outside the codes of language or culture, acting on the body as much as on the mind, and rendering death and loss more acutely than any other medium. This groundbreaking approach established Camera Lucida as one of the most important books of theory on this subject, along with Susan Sontag's On Photography.",119,"['Photography', 'Art', 'Nonfiction', 'Philosophy', 'Theory', 'Essays', 'France']","2,212 follower",989 review,348,"2,471 (3%)","4,651 (6%)","13,051 (18%)","19,202 (27%)","29,417 (42%)"
A Fan's Notes,Frederick Exley,4.06,"4,419 rating","January 1, 1968","This fictional memoir, the first of an autobiographical trilogy, traces a self professed failure's nightmarish decent into the underside of American life and his resurrection to the wisdom that emerges from despair.",385,"['Fiction', 'Novels', 'Sports', 'Literature', 'American', 'Literary Fiction', 'Football']",93 follower,502 review,14,109 (2%),259 (5%),766 (17%),"1,411 (31%)","1,874 (42%)"
River God,Wilbur Smith,4.22,"40,451 rating","January 1, 1993","For Tanus, the fair-haired young lion of a warrior, the gods have decreed that he will lead Egypt's army in a bold attempt to reunite the Kingdom's shared halves. But Tanus will have to defy the same gods to attain the reward they have forbidden him, an object more prized than battle's glory: possession of the Lady Lostris, a rare beauty with skin the color of oiled ceder--destined for the adoration of a nation, and the love of one extraordinary man.",664,"['Historical Fiction', 'Fiction', 'Historical', 'Egypt', 'Fantasy', 'Adventure', 'Thriller']","4,006 follower","1,862 review",462,656 (1%),"1,418 (3%)","5,694 (14%)","13,378 (33%)","19,305 (47%)"
"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",M. Scott Peck,4.07,"97,539 rating","January 1, 1978","By melding love, science, and religion into a primer on personal growth, M. Scott Peck launched his highly successful writing and lecturing career with this book. Even to this day, Peck remains at the forefront of spiritual psychology as a result of The Road Less Traveled. In the era of I'm OK, You're OK, Peck was courageous enough to suggest that ""life is difficult"" and personal growth is a ""complex, arduous and lifelong task."" His willingness to expose his own life stories as well as to share the intimate stories of his anonymous therapy clients creates a compelling and heartfelt narrative.",320,"['Psychology', 'Nonfiction', 'Self Help', 'Spirituality', 'Philosophy', 'Personal Development', 'Religion']","1,342 follower","3,171 review",126,"2,044 (2%)","4,653 (4%)","17,933 (18%)","32,276 (33%)","40,633 (41%)"
The White Hotel,D.M. Thomas,3.85,"4,849 rating","January 1, 1981","It is a dream of electrifying eroticism and inexplicable violence, recounted by a young woman to her analyst, Sigmund Freud. It is a horrifying yet restrained narrative of the Holocaust. It is a searing vision of the wounds of our century, and an attempt to heal them. Interweaving poetry and case history, fantasy and historical truth-telling, The White Hotel is a modern classic of enduring emotional power that attempts nothing less than to reconcile the notion of individual destiny with that of historical fate.",240,"['Fiction', 'Historical Fiction', 'Literature', 'Classics', 'Novels', 'Fantasy', 'Holocaust']",78 follower,427 review,91,160 (3%),372 (7%),"1,069 (22%)","1,699 (35%)","1,549 (31%)"
Travels with My Aunt,Graham Greene,3.81,"15,089 rating","January 20, 1970","Henry Pulling, a retired bank manager, meets his septuagenarian Aunt Augusta for the first time in over fifty years at what he supposes to be his mother's funeral. Soon after, she persuades Henry to abandon Southwood, his dahlias and the Major next door to travel her way, Brighton, Paris, Istanbul, Paraguay. Through Aunt Augusta, a veteran of Europe's hotel bedrooms, Henry joins a shiftless, twilight society: mixing with hippies, war criminals, CIA men; smoking pot, breaking all the currency regulations and eventually coming alive after a dull suburban life. In Travels with my Aunt Graham Greene not only gives us intoxicating entertainment but also confronts us with some of the most perplexing of human dilemmas.",254,"['Fiction', 'Classics', 'Travel', 'Humor', 'British Literature', 'Literature', 'Novels', 'Fiction', 'Classics', 'Travel', 'Humor', 'British Literature', 'Literature', 'Novels', 'Fiction', 'Classics', 'Travel', 'Humor', 'British Literature', 'Literature', 'Novels']","5,270 follower","1,340 review",456,200 (1%),982 (6%),"4,049 (26%)","6,176 (40%)","3,682 (24%)"
Embers,Sándor Márai,3.98,"33,024 rating","January 1, 1942","Originally published in 1942 and now rediscovered to international acclaim, this taut and exquisitely structured novel by the Hungarian master Sandor Marai conjures the melancholy glamour of a decaying empire and the disillusioned wisdom of its last heirs. In a secluded woodland castle an old General prepares to receive a rare visitor, a man who was once his closest friend but who he has not seen in forty-one years. Over the ensuing hours host and guest will fight a duel of words and silences, accusations and evasions. They will exhume the memory of their friendship and that of the General’s beautiful, long-dead wife. And they will return to the time the three of them last sat together following a hunt in the nearby forest--a hunt in which no game was taken but during which something was lost forever. Embers is a classic of modern European literature, a work whose poignant evocation of the past also seems like a prophetic glimpse into the moral abyss of the present",214,"['Fiction', 'Classics', 'Hungary', 'Historical Fiction', 'Hungarian Literature', 'Literature', 'Romance', 'Fiction', 'Classics', 'Hungary', 'Historical Fiction', 'Hungarian Literature', 'Literature', 'Romance', 'Fiction', 'Classics', 'Hungary', 'Historical Fiction', 'Hungarian Literature', 'Literature', 'Romance']","1,028 follower","3,560 review",173,432 (1%),"1,955 (5%)","6,808 (20%)","12,321 (37%)","11,508 (34%)"
The Incredible Journey,Sheila Burnford,4.16,"51,429 rating","January 1, 1960","Instinct told them that the way home lay to the west. And so the doughty young Labrador retriever, the roguish bull terrier and the indomitable Siamese set out through the Canadian wilderness. Separately, they would soon have died. But, together, the three house pets faced starvation, exposure, and wild forest animals to make their way home to the family they love. The Incredible Journey is one of the great children's stories of all time—and has been popular ever since its debut in 1961.",145,"['Fiction', 'Classics', 'Animals', 'Childrens', 'Adventure', 'Young Adult', 'Dogs']",56 follower,"1,248 review",25,582 (1%),"1,591 (3%)","9,396 (18%)","17,289 (33%)","22,571 (43%)"
Being There,Jerzy Kosiński,3.86,"13,599 rating","January 1, 1970","A modern classic now available from Grove Press, Being There is one of the most popular and significant works from a writer of international stature. It is the story of Chauncey Gardiner - Chance, an enigmatic but distinguished man who emerges from nowhere to become an heir to the throne of a Wall Street tycoon, a presidential policy adviser, and a media icon. Truly ""a man without qualities,"" Chance's straightforward responses to popular concerns are heralded as visionary. But though everyone is quoting him, no one is sure what he's really saying. And filling in the blanks in his background proves impossible. Being There is a brilliantly satiric look at the unreality of American media culture that is, if anything, more trenchant now than ever.",141,"['Fiction', 'Humor', 'Classics', 'Novels', 'Literature', 'Philosophy', 'Literary Fiction']",550 follower,"1,209 review",49,187 (1%),809 (5%),"3,430 (25%)","5,535 (40%)","3,638 (26%)"
Cane,Jean Toomer,3.83,"10,612 rating","January 1, 1923","A literary masterpiece of the Harlem Renaissance, Cane is a powerful work of innovative fiction evoking black life in the South. The sketches, poems, and stories of black rural and urban life that make up Cane are rich in imagery. Visions of smoke, sugarcane, dusk, and flame permeate the Southern landscape: the Northern world is pictured as a harsher reality of asphalt streets. Impressionistic, sometimes surrealistic, the pieces are redolent of nature and Africa, with sensuous appeals to eye and ear.",116,"['Fiction', 'Poetry', 'Classics', 'Short Stories', 'African American', 'Literature', 'Race', 'Fiction', 'Poetry', 'Classics', 'Short Stories', 'African American', 'Literature', 'Race', 'Fiction', 'Poetry', 'Classics', 'Short Stories', 'African American', 'Literature', 'Race']",125 follower,825 review,49,199 (1%),815 (7%),"2,760 (26%)","3,658 (34%)","3,180 (29%)"
The Blind Owl,Sadegh Hedayat,3.97,"27,962 rating","January 1, 1936","Considered the most important work of modern Iranian literature, The Blind Owl is a haunting tale of loss and spiritual degradation. Replete with potent symbolism and terrifying surrealistic imagery, Sadegh Hedayat's masterpiece details a young man's despair after losing a mysterious lover. And as the author gradually drifts into frenzy and madness, the reader becomes caught in the sandstorm of Hedayat's bleak vision of the human condition. The Blind Owl, which has been translated into many foreign languages, has often been compared to the writing of Edgar Allan Poe.",148,"['Fiction', 'Classics', 'Iran', 'Novels', 'Horror', 'Literature', 'Philosophy', 'Fiction', 'Classics', 'Iran', 'Novels', 'Horror', 'Literature', 'Philosophy', 'Fiction', 'Classics', 'Iran', 'Novels', 'Horror', 'Literature', 'Philosophy', 'Fiction', 'Classics', 'Iran', 'Novels', 'Horror', 'Literature', 'Philosophy', 'Fiction', 'Classics', 'Iran', 'Novels', 'Horror', 'Literature', 'Philosophy']","1,923 follower","2,793 review",164,818 (2%),"1,844 (6%)","5,377 (19%)","9,209 (32%)","10,714 (38%)"
The Chrysalids,John Wyndham,3.93,"55,481 rating","January 1, 1955",A world paralysed by genetic mutationJohn Wyndham takes the reader into the anguished heart of a community where the chances of breeding true are less than fifty per cent and where deviations are rooted out and destroyed as offences and abominations.,200,"['Science Fiction', 'Fiction', 'Classics', 'Dystopia', 'Fantasy', 'Post Apocalyptic', 'Young Adult']","1,810 follower","3,260 review",325,"1,090 (1%)","2,922 (5%)","11,971 (21%)","22,399 (40%)","17,099 (30%)"
Nobody's Fool,Richard Russo,4.11,"29,941 rating","May 25, 1993","Richard Russo's slyly funny and moving novel follows the unexpected operation of grace in a deadbeat town in upstate New York—and in the life of one of its unluckiest citizens, Sully, who has been doing the wrong thing triumphantly for fifty years.Divorced from his own wife and carrying on halfheartedly with another man's, saddled with a bum knee and friends who make enemies redundant, Sully now has one new problem to cope with: a long-estranged son who is in imminent danger of following in his father's footsteps. With its sly and uproarious humor and a heart that embraces humanity's follies as well as its triumphs, Nobody's Fool is storytelling at its most generous.",549,"['Fiction', 'Humor', 'Literary Fiction', 'Contemporary', 'Novels', 'Literature', 'Audiobook']","4,377 follower","2,379 review",56,345 (1%),956 (3%),"4,760 (15%)","12,764 (42%)","11,116 (37%)"
The Body in the Library,Agatha Christie,3.83,"105,682 rating","February 1, 1942","It’s seven in the morning. The Bantrys wake to find the body of a young woman in their library. She is wearing evening dress and heavy make-up, which is now smeared across her cheeks.But who is she? How did she get there? And what is the connection with another dead girl, whose charred remains are later discovered in an abandoned quarry?The respectable Bantrys invite Miss Marple to solve the mystery… before tongues start to wag.Librarian's note: this entry is for the novel ""The Body in the Library."" Collections and other Miss Marple stories are located elsewhere on Goodreads. The series includes 12 novels and 20 short stories. Entries for the short stories can be found by searching Goodreads for: ""a Miss Marple Short Story.""",191,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'Detective', 'Audiobook']",64.5k follower,"6,983 review","4,158",809 (<1%),"4,810 (4%)","31,424 (29%)","43,384 (41%)","25,255 (23%)"
The Bell,Iris Murdoch,3.91,"8,892 rating","January 1, 1958","A lay community of thoroughly mixed-up people is encamped outside Imber Abbey, home of an enclosed order of nuns. A new bell, legendary symbol of religion and magic, is rediscovered. Dora Greenfield, erring wife, returns to her husband. Michael Mead, leader of the community, is confronted by Nick Fawley, with whom he had disastrous homosexual relations, while the wise old Abbess watches and prays and exercises discreet authority. And everyone, or almost everyone, hopes to be saved, whatever that may mean....Iris Murdoch's funny and sad novel has themes of religion, the fight between good and evil, and the terrible accidents of human frailty.",296,"['Fiction', 'Classics', 'Novels', 'British Literature', 'Literary Fiction', 'Philosophy', 'Literature', 'Fiction', 'Classics', 'Novels', 'British Literature', 'Literary Fiction', 'Philosophy', 'Literature', 'Fiction', 'Classics', 'Novels', 'British Literature', 'Literary Fiction', 'Philosophy', 'Literature']","2,141 follower",877 review,138,97 (1%),440 (4%),"2,043 (22%)","3,860 (43%)","2,452 (27%)"
The Day of the Locust,Nathanael West,3.71,"22,485 rating","January 1, 1939","The Day of the Locust is a novel about Hollywood and its corrupting touch, about the American dream turned into a sun-drenched California nightmare. Nathanael West's Hollywood is not the glamorous ""home of the stars"" but a seedy world of little people, some hopeful, some despairing, all twisted by their by their own desires -- from the ironically romantic artist narrator, to a macho movie cowboy, a middle-aged innocent from America's heartland, and the hard-as-nails call girl would-be-star whom they all lust after. An unforgettable portrayal of a world that mocks the real and rewards the sham, turns its back on love to plunge into empty sex, and breeds a savage violence that is its own undoing, this novel stands as a classic indictment of all that is most extravagant and uncontrolled in American life.",208,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', '20th Century', 'Literary Fiction']",340 follower,"1,161 review",21,637 (2%),"2,039 (9%)","6,168 (27%)","7,934 (35%)","5,707 (25%)"
Waiting,Ha Jin,3.54,"22,264 rating","January 1, 1999","In Waiting, PEN/Hemingway Award-winning author Ha Jin draws on his intimate knowledge of contemporary China to create a novel of unexpected richness and feeling. This is the story of Lin Kong, a man living in two worlds, struggling with the conflicting claims of two utterly different women as he moves through the political minefields of a society designed to regulate his every move and stifle the promptings of his innermost heart. For more than seventeen years, this devoted and ambitious doctor has been in love with an educated, clever, modern woman, Manna Wu. But back in the traditional world of his home village lives the wife his family chose for him when he was young—a humble and touchingly loyal woman, whom he visits in order to ask, again and again, for a divorce. In a culture in which the ancient ties of tradition and family still hold sway and where adultery discovered by the Party can ruin lives forever, Lin's passionate love is stretched ever more taut by the passing years. Every summer, his compliant wife agrees to a divorce but then backs out. This time, Lin promises, will be different. Tracing these lives through their summer of decision and beyond, Ha Jin vividly conjures the texture of daily life in a place where the demands of human longing must contend with the weight of centuries of custom. Waiting charms and startles us with its depiction of a China that remains hidden to Western eyes even as it moves us with its piercing vision of the universal complications of love.",310,"['Fiction', 'China', 'Historical Fiction', 'Asia', 'Novels', 'Literature', 'Literary Fiction']",751 follower,"2,134 review",59,596 (2%),"2,396 (10%)","7,411 (33%)","8,177 (36%)","3,684 (16%)"
Danny the Champion of the World,Roald Dahl,4.09,"67,214 rating","January 1, 1975","Danny’s life seems perfect: his home is a gypsy caravan, he’s the youngest car mechanic around, and his best friend is his dad, who never runs out of wonderful stories to tell. And when Danny discovers his father’s secret, he’s off on the adventure of a lifetime. Here’s Roald Dahl’s famous story about a 9-year-old boy, his dad, and a daring and hilarious pheasant-snatching expedition. Just as important, it’s the story of the love between a boy and his father who, in Danny’s own words, is “the most marvelous and exciting father a boy ever had.”",205,"['Childrens', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Fantasy', 'Adventure', 'Childrens', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Fantasy', 'Adventure', 'Childrens', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Fantasy', 'Adventure']",24.6k follower,"3,264 review","1,432",826 (1%),"2,757 (4%)","13,230 (19%)","22,918 (34%)","27,483 (40%)"
A House for Mr Biswas,V.S. Naipaul,3.81,"20,993 rating","January 1, 1961","Mohun Biswas has spent his 46 years of life striving for independence. Shuttled from one residence to another after the drowning of his father, he yearns for a place he can call home. He marries into the Tulsi family, on whom he becomes dependent, but rebels and takes on a succession of occupations in a struggle to weaken their hold over him.",623,"['Fiction', 'Classics', 'Literature', 'India', 'Nobel Prize', 'Novels', 'Literary Fiction']","1,617 follower","1,374 review",136,621 (2%),"1,614 (7%)","5,164 (24%)","7,405 (35%)","6,189 (29%)"
Rilla of Ingleside,L.M. Montgomery,4.23,"50,520 rating","January 1, 1921","This is an alternate cover edition for ISBN 9780553269222Anne's children are almost grown up, except for pretty, high-spirited Rilla. No one can resist her bright hazel eyes and dazzling smile. Rilla, almost fifteen, can't think any further ahead than going to her very first dance at the Four Winds lighthouse and getting her first kiss from handsome Kenneth Ford. But undreamed-of challenges await the irrepressible Rilla when the world of Ingleside is endangered by a far-off war. Her brothers go off to fight, and Rilla brings home an orphaned newborn in a soup tureen. She is swept into a drama that tests her courage and changes her forever.",277,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Childrens', 'Romance', 'Historical']",11.5k follower,"2,944 review","2,111",423 (<1%),"1,736 (3%)","8,031 (15%)","15,783 (31%)","24,547 (48%)"
