title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Quest for Christa T.,Christa Wolf,3.70,"1,108 rating","January 1, 1968","When The Quest for Christa T. was first published in East Germany in 1968, there was an immediate storm: bookshops in East Berlin were given instructions to sell it only to well-known customers professionally involved in literary matters; at the annual meeting of East German Writers Conference, Mrs Wolf's new book was condemmed. Yet the novel has nothing explicitly to do with politics.Praise for The Quest for Christa T.On the surface we merely have the story of a sensitive woman as recalled by her friend. On this level Christa T. was a good citizen who did as she was told and lived a seemingly unexceptional life. But between the lines lies the real story of Christa T. -- the story of an individual crushed by the pressures of uniformity. If you bear in mind it is the first novel of any consequence to emerge from Ulbricht's East Germany, then it becomes something of a literary landmark. - John Barkman, New York PostThe contours of silence and the outline of things articulately left unsaid loom large in the muted brilliance of this novel. - Ernst Pawek, The New York Review of BooksIt is a courageous book that breaks taboos and, as we have come to expect from Christa Wolf, it is infused with an integrity and a deep moral concern. . . - The (London) Times Literary Supplement",185,"['Fiction', 'Germany', 'German Literature', 'Classics', 'Literature', '20th Century', 'Novels', 'Fiction', 'Germany', 'German Literature', 'Classics', 'Literature', '20th Century', 'Novels', 'Fiction', 'Germany', 'German Literature', 'Classics', 'Literature', '20th Century', 'Novels']",405 follower,105 review,142,43 (3%),105 (9%),279 (25%),394 (35%),287 (25%)
Individualism şi ordine economică,Friedrich A. Hayek,4.24,960 rating,"January 1, 1948","Volumul reprezintă o colecţie de eseuri din diferite domenii, de la etică, la ştiinţele sociale, politică economică, economie, grupate în jurul unei teme centrale: piaţa liberă versus economia socialistă, planificată. Publicate în anii ‘30 şi ‘40 ai secolului trecut, aceste eseuri scot la lumină problemele specifice fostelor ţări socialiste.",268,"['Economics', 'Philosophy', 'Politics', 'Nonfiction', 'Business', 'History', 'Finance', 'Economics', 'Philosophy', 'Politics', 'Nonfiction', 'Business', 'History', 'Finance', 'Economics', 'Philosophy', 'Politics', 'Nonfiction', 'Business', 'History', 'Finance']","1,464 follower",39 review,235,17 (1%),36 (3%),119 (12%),317 (33%),471 (49%)
Superstoe,William Borden,4.24,21 rating,"January 1, 1968","Several carefully masterminded national crises, crop failures, livestock epidemics and a limited human plague have caused a U.S. governmental crisis. In the name of patriotism, former university professors Paxton Superstoe, Benjamin Adams and Lazarus Furth launch a madcap scheme to take over the government and put Superstoe in the White House. The country, indeed the world, will never be the same again. ""Superstoe"" is a delightfully whimsical tale of the complete revamping of the American political and social scene.",385,"['Humor', 'Politics']",4 follower,4 review,18,1 (4%),0 (0%),1 (4%),10 (47%),9 (42%)
The Basketball Diaries,Jim Carroll,3.99,"30,708 rating","June 1, 1978","The urban classic coming-of-age story about sex, drugs, and basketball. Jim Carroll grew up to become a renowned poet and punk rocker. But in this memoir of the mid-1960's, set during his coming-of-age from 12 to 15, he was a rebellious teenager making a place and a name for himself on the unforgiving streets of New York City. During these years, he chronicled his experiences, and the result is a diary of unparalleled candor that conveys his alternately hilarious and terrifying teenage existence. Here is Carroll prowling New York City--playing basketball, hustling, stealing, getting high, getting hooked, and searching for something pure.",224,"['Nonfiction', 'Memoir', 'Biography', 'Autobiography', 'Classics', 'Biography Memoir', 'Coming Of Age']",465 follower,660 review,57,525 (1%),"1,338 (4%)","6,646 (21%)","11,567 (37%)","10,632 (34%)"
The Night World and the Word Night,Franz Wright,4.04,47 rating,"April 1, 1993",A collection of poetry by Franz Wright.,64,['Poetry'],109 follower,5 review,50,2 (4%),0 (0%),9 (19%),19 (40%),17 (36%)
Truth for Germany: The Guilt Question of the Second World War,Udo Walendy,3.91,22 rating,"January 1, 1981","For his historical publications challenging the official 'truth' about the Holocaust, Udo Walendy was sentenced to 29 months imprisonment in Germany. His 'illegal' research was confiscated and burned. What happened in Germany after the war that its society today eagerly persecutes everybody who dares to defend the German nation? In this booklet, Udo Walendy gives a brief overview of measures of censorship and atrocity propaganda designed to destroy German self-confidence.",536,"['Nonfiction', 'History', 'Banned Books', 'Holocaust']",12 follower,2 review,19,4 (18%),0 (0%),2 (9%),4 (18%),12 (54%)
Tooth-Gnasher Superflash,Pinkwater,4.21,139 rating,"January 1, 1981","The Popsnorkle family test drives the Tooth-Gnasher Superflash, pleased with the car's ability to turn into several different animals.",32,"['Picture Books', 'Childrens', 'Humor']",9 book,15 review,9,1 (<1%),5 (3%),24 (17%),43 (30%),66 (47%)
Диви разкази,Nikolai Haitov,4.40,"1,869 rating","January 1, 1969","„Диви разкази“ e една от най-значимите литературни творби на Николай Хайтов. Записана е в сборник с автентични разкази, описващи бита и нравите на родопчани. Сред разказите от този сборник, придобили най-широка популярност, са ""Козият рог"", „Мъжки времена“, „Сватба“, „Засукан свят“ и „Дервишово семе“. Някои от включените в сборника разкази са филмирани. Претърпяла множество издания в България и чужбина, „Диви разкази“ е книгата, донесла най-много популярност на Николай Хайтов. Настоящото издание на книгата е петдесето подред.",327,"['Bulgarian Literature', 'Short Stories', 'Fiction', 'Classics', 'Bulgaria', 'School', 'Read For School', 'Bulgarian Literature', 'Short Stories', 'Fiction', 'Classics', 'Bulgaria', 'School', 'Read For School', 'Bulgarian Literature', 'Short Stories', 'Fiction', 'Classics', 'Bulgaria', 'School', 'Read For School']",10 follower,48 review,29,16 (<1%),45 (2%),217 (11%),494 (26%),"1,097 (58%)"
Behind the State Capitol or Cincinnati Pike,John Wieners,4.52,31 rating,"January 1, 1975",,204,['Poetry'],14 follower,4 review,60,1 (3%),1 (3%),1 (3%),6 (19%),22 (70%)
A Dance to the Music of Time: 2nd Movement,Anthony Powell,4.29,"1,669 rating","January 1, 1962","Anthony Powell's universally acclaimed epic encompasses a four-volume panorama of twentieth century London. Hailed by Time as ""brilliant literary comedy as well as a brilliant sketch of the times,"" A Dance to the Music of Time opens just after World War I. Amid the fever of the 1920s and the first chill of the 1930s, Nick Jenkins and his friends confront sex, society, business, and art. In the second volume they move to London in a whirl of marriage and adulteries, fashions and frivolities, personal triumphs and failures. These books ""provide an unsurpassed picture, at once gay and melancholy, of social and artistic life in Britain between the wars"" (Arthur Schlesinger, Jr.). The third volume follows Nick into army life and evokes London during the blitz. In the climactic final volume, England has won the war and must now count the losses.In the background of this second volume of A Dance to the Music of Time, the rumble of distant events in Germany and Spain presages the storm of World War II. In England, even as the whirl of marriages and adulteries, fashions and frivolities, personal triumphs and failures gathers speed, men and women find themselves on the brink of fateful choices. Includes these novels: At Lady Molly'sCasanova's Chinese RestaurantThe Kindly Ones",722,"['Fiction', 'Classics', 'Historical Fiction', 'British Literature', 'Literature', 'Literary Fiction', '20th Century']",303 follower,122 review,102,17 (1%),44 (2%),213 (12%),554 (33%),841 (50%)
Siete Minutos,Ismael Camacho Arango,5.00,2 rating,"January 1, 1971","Siete minutos is a book about life in Latin America, when everything gets disrupted by wars and revolutions, but then a man emerges ready to conquer the world. After his humble beginnings, Homer wants to have some money. He becomes very rich as the sun explodes, killing humankind and bringing apocalypse to his soul. The book has a humoristic look on life. We see the corruption and intrigue existing in Latin American governments then and now, as Homer takes advantage of society.",351,[],4 book,0 review,4,0 (0%),0 (0%),0 (0%),0 (0%),2 (100%)
Nothing Real Can Be Threatened: Exploring a Course in Miracles,Tara Singh,3.83,30 rating,"September 1, 1989","Discusses a path towards spiritual development, explains how to achieve freedom from fear, and looks at the limitations of thought",281,['Spirituality'],5 follower,3 review,72,2 (6%),3 (10%),5 (16%),8 (26%),12 (40%)
Twenty Thousand Streets Under the Sky,Patrick Hamilton,4.26,"1,796 rating","January 1, 1935","A timeless classic of sleazy London life in the 1930s, a world of streets full of cruelty and kindness, comedy and pathos, where people emerge from cheap lodgings in Pimlico to pour out their passions, hopes and despair in pubs and bars.",528,"['Fiction', 'Classics', 'British Literature', 'Modern Classics', 'Literature', '20th Century', 'Literary Fiction']",259 follower,179 review,40,12 (<1%),40 (2%),233 (12%),701 (39%),810 (45%)
Oil!,Upton Sinclair,3.73,"6,485 rating","January 1, 1926","In Oil! Upton Sinclair fashioned a novel out of the oil scandals of the Harding administration, providing in the process a detailed picture of the development of the oil industry in Southern California. Bribery of public officials, class warfare, and international rivalry over oil production are the context for Sinclair's story of a genial independent oil developer and his son, whose sympathy with the oilfield workers and socialist organizers fuels a running debate with his father. Senators, small investors, oil magnates, a Hollywood film star, and a crusading evangelist people the pages of this lively novel.",528,"['Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Politics', 'Novels', 'American']","1,030 follower",760 review,643,106 (1%),520 (8%),"1,894 (29%)","2,487 (38%)","1,478 (22%)"
Hermes' Viper,Joseph T. McFadden,2.70,10 rating,"June 1, 2000","Book by McFadden, Joseph T.",448,[],14 follower,3 review,7,3 (30%),2 (20%),2 (20%),1 (10%),2 (20%)
The Fur Person,May Sarton,4.18,"2,528 rating","January 1, 1957","Long a dismal failure at finding lodgings, Tom Jones, a foundling cat, finally finds a home of his own and is transformed into a fur person, a cat who decides to stay with people as long as he lives",118,"['Fiction', 'Cats', 'Animals', 'Classics', 'Humor', 'Novella', 'Fantasy']",483 follower,399 review,200,18 (<1%),73 (2%),447 (17%),885 (35%),"1,105 (43%)"
Does Your Mama Know?: An Anthology of Black Lesbian Coming Out Stories,Lisa C. Moore,4.30,152 rating,"January 1, 1997","By turns funny, passionate, angry and joyous, does your mama know? reflects the complexity of emotions that accompany a black lesbian’s coming out. These 49 short stories, poems, interviews and essays—fiction and nonfiction—make up a powerful collection of original and new writing by 41 women. does your mama know? is ready to take its place in the halls of literary African-American lesbian voices.",314,"['LGBT', 'Queer', 'Nonfiction', 'Short Stories', 'Lesbian', 'Anthologies', 'Poetry']",19 follower,13 review,5,5 (3%),1 (<1%),17 (11%),49 (32%),80 (52%)
The Wrong Boy,Willy Russell,4.12,"1,794 rating","January 1, 2000","The hilarious, bittersweet novel from the playwright behindEDUCATING RITA, SHIRLEY VALENTINE and award-winning musical BLOOD BROTHERS .Dear Morrissey,I'm feeling dead depressed and down. Like a streetlamp without a bulb or a goose at the onset of Christmas time.Anyroad, I thought I'd pen a few lines to someone who'd understand...It's 1991. Raymond Marks is a normal boy, from a normal family, in a normal northern town. Only lately, he's been feeling dead down. His dad left home after falling in love with a five-string banjo. His fun-hating grandma believes she should have married Jean-Paul 'I could never read his books, but y' could tell from his picture, there was nothing frivolous about John-Paul Sartre.' Felonious Uncle Jason and Appalling Aunty Paula are lusting after the satellite dish.And so he turns to the one person who'll understand what he's going Morrissey. Told through a series of heartfelt letters to the frontman of The Smiths, this is a laugh-out-loud funny, incredibly poignant tale from a character you can't help but love.'Big-hearted, wonderfully funny and engrossing' THE MIRROR'A warm, funny, poignant story. I loved The Wrong Boy - and so will you' SUNDAY TELEGRAPH'A comic masterpiece' BEL MOONEY, MAIL ON SUNDAY",506,"['Fiction', 'Contemporary', 'Humor', 'Coming Of Age', 'Roman', 'Unfinished', 'Mental Health']",73 follower,162 review,34,45 (2%),79 (4%),269 (14%),628 (35%),773 (43%)
Prisoner's Dilemma,Richard Powers,3.79,762 rating,"January 1, 1988","The magnificent second novel from the Pulitzer Prize–winning author of The Overstory and the forthcoming Bewilderment . “Accomplished . . . mature and assured. . . . A major American novelist.”— New Republic Something is wrong with Eddie Hobson, Sr., father of four, sometime history teacher, quiz master, black humorist, and virtuoso invalid. His recurring fainting spells have worsened, and given his ingrained aversion to doctors, his worried family tries to discover the nature of his sickness. Meanwhile, in private, Eddie puts the finishing touches on a secret project he calls Hobbstown, a place that he promises will save him, the world, and everything that’s in it. A dazzling novel of compassion and imagination, Prisoner’s Dilemma is a story of the power of individual experience.",352,"['Fiction', 'Novels', 'Literary Fiction', '20th Century', 'Family', 'American', 'Historical Fiction']","4,662 follower",78 review,348,18 (2%),56 (7%),192 (25%),297 (38%),199 (26%)
The Chess Garden,Brooks Hansen,4.00,573 rating,"January 1, 1995","In the fall of 1900, Dr. Gustav Uyterhoeven left the chess garden that he and his wife, Sonja, had created together in Dayton, Ohio, and journeyed to South Africa to serve as a doctor in the British concentration camps of the Boer War. Over the next ten months he sent twelve chess pieces and twelve letters back to Sonja. She set out her husband's gifts as they arrived and welcomed all the most faithful guests of the garden to come and hear what he had written - letters which told nothing of his experience of the camps but described an imagined land called the Antipodes, where all the game pieces that cluttered the sets and drawers of the garden collection came to life to guide the doctor through his fateful and wondrous last adventure. Brooks Hansen offers a tale of spiritual progress disguised in the most exotic visions of the imagination. And yet The Chess Garden encompasses a very real world, too. Alongside the doctor's visions of the Antipodes, the story of his life gradually unfolds as well. History and allegory are expertly woven until finally both lead back to the chess garden itself, a place where ideas give way to vision, reason meets faith, and fact and figment are finally reconciled.",480,"['Fiction', 'Fantasy', 'Historical Fiction', 'Literature', 'Chess', 'Speculative Fiction', 'Magical Realism', 'Fiction', 'Fantasy', 'Historical Fiction', 'Literature', 'Chess', 'Speculative Fiction', 'Magical Realism', 'Fiction', 'Fantasy', 'Historical Fiction', 'Literature', 'Chess', 'Speculative Fiction', 'Magical Realism']",120 follower,63 review,18,18 (3%),33 (5%),103 (17%),197 (34%),222 (38%)
Tsotsi,Athol Fugard,3.60,"1,908 rating","January 1, 1979"," Tsotsi is a real find, by one of the most affecting and moving writers of our time (Financial Times)-- and the novel is now being reissued to coincide with the release of a feature film, which is already being compared to 2004's runaway hit City of God. One of the world's pre-eminent playwrights, who could be a primary candidate for either the Nobel Prize in Literature or the Nobel Peace Prize (Mel Gussow, The New Yorker), Athol Fugard is renowned for his relentless explorations of personal and political survival in apartheid South Africa - which include his now classic plays Master Harold . . . and the Boys and The Blood Knot. Fugard has written a single novel, Tsotsi, which director Gavin Hood has made into a feature film that The Times (London) calls a remarkable achievement and is South Africa s official entry for the 2006 Academy Awards. Set amid the sprawling Johannesburg township of Soweto, where survival is the primary objective, Tsotsi traces six days in the life of a ruthless young gang leader. When we meet Tsotsi, he is a man without a name (tsotsi is Afrikaans for hoodlum ) who has repressed his past and now exists only to stage and execute vicious crimes. When he inadvertently kidnaps a baby, Tsotsi is confronted with memories of his own painful childhood, and this angry young man begins to rediscover his own humanity, dignity, and capacity to love.",232,"['Fiction', 'Africa', 'South Africa', 'Contemporary', 'School', 'Crime', 'Novels']",108 follower,195 review,129,81 (4%),198 (10%),561 (29%),633 (33%),435 (22%)
The Girl Who Trod on a Loaf,Kathryn Davis,3.71,204 rating,"January 1, 1993","A young woman in flight from her past, and an old woman whose secrets are contained in the grave--with this configuration, Davis begins a novel of true bravura about opera, adultery, and murder.",416,"['Fiction', 'Novels', 'Music', 'American', 'Literary Fiction', '20th Century', 'Contemporary']",150 follower,34 review,29,15 (7%),15 (7%),45 (22%),69 (33%),60 (29%)
ความเป็นอนิจจังของสัีงคม,ปรีดี พนมยงค์,4.40,5 rating,"January 1, 1999","ความเป็นอนิจจังของสังคม""สิ่งทั้งหลายในโลกนี้เป็นอนิจจังไม่มีสิ่งใดนิ่งคงที่ทุกสิ่งที่มีอาการเคลื่อนไหวเปลี่ยนแปลงไปอย่างไม่หยุดยั้งสสารวัตถุที่ประกอบขึ้นโดยพลังของธรรมชาติหรือโดยพลังของมนุษย์ซึ่งเรามองด้วยตาเปล่าอาจเห็นว่าไม่เคลื่อนไหวนั้นความจริงมีการเคลื่อนไหวภายในตัวของสิ่งนั้นๆคือสิ่งที่เกิดขึ้นแล้วย่อมเปลี่ยนแปลงจากความเป็นสิ่งใหม่ไปสู่ความเป็นสิ่งเก่าพืชพันธ์ รุกขชาติ และสัตว์ชาติทั้งปวงรวมทั้งมนุษยชาติที่มีชีวิตนั้นเมื่อได้เกิดมาแล้วก็เคลื่อนไหวเปลี่ยนแปลงโดยเจริญเติบโตขึ้นตามลำดับจนถึงขีดที่ไม่ อาจเติบโตได้อีกต่อไปแล้วก็ดำเนินสู่ความเสื่อม และสลายในที่สุดชีวิตย่อมมี ด้านบวก กับด้านลบมีส่วนที่เกิดใหม่ ซึ่งเจริญงอกงามกับส่วนเก่าที่เสื่อมซึ่งกำลังดำเนินไปสู่ความสลายดับด้านบวกหรือด้านลบ หรือ สิ่งใหม่กับสิ่งเก่าย่อมโต้อยู่ภายในของชีวิตนั้นเองซึ่งทำให้ชีวิตมีการเคลื่อนไหวมนุษย์สังคม หรือเรียกสั้นๆว่า สังคมก็มีอาจหลีกเลี่ยงให้พ้นไปจากกฏแห่งอนิจจังดังกล่าวข้างต้น กล่าวคือสังคมมีอาการเคลื่อนไหวเปลี่ยนแปลงไปอย่างไม่หยุดยั้งสังคมย่อมมีด้านบวกกับด้านลบภายในสังคมนั้นเองคือสภาวะใหม่ ที่เจริญงอกงามและสภาวะเก่าที่เสื่อมซึ่งดำเนินไปสู่ความสลายดับสังคมมนุษย์มี พลังงานใหม่ซึ่งเป็นด้านบวกและมีพลังเก่าด้านลบที่ปะทะกันอยู่อันทำให้สังคมเคลื่อนไหวไปในทำนองเดียวกันกับสิ่งที่มีชีวิตทั้งหลายตามกฏธรรมชาติพลังเก่าก็เสื่อมสลายไปด้วยพลังใหม่ที่เจริญเติบโตระบบสังคมของพลังใหม่ก็เจริญเติบโตไปด้วยสภาวะเก่าหลีกเลี่ยงจากความเสื่อมสลายไปไม่พ้นส่วนสภาวะใหม่ก็ต้องดำเนินไปสู่ความเจริญซึ่งพลังเก่าไม่อาจต้านทานไว้ได้ดังนั้นสภาวะใหม่ย่อมได้รับชัยชนะต่อสภาวะเก่าในวิถีแห่งการปะทะระหว่างด้านบวกกับด้านลบตามกฏธรรมชาติสภาวะใหม่ที่ได้ชัยชนะต่อสภาวะเก่านั้นมิอาจรักษาความเป็นสภาวะใหม่นั้นก็ต้องดำเนินไปตามกฏแห่งอนิจจังคือเมื่อเติบโตจนถึงขีดที่ไม่อาจเจริญต่อไปได้อีกแล้วก็ดำเนินไปสู่ความเสื่อมโดยมีสภาวะที่ใหม่ยิ่งกว่า ขึ้นมาปะทะและได้ชัยชนะรับช่วงเป็นทอดๆต่อไป""",116,[],6 follower,0 review,190,0 (0%),0 (0%),1 (20%),1 (20%),3 (60%)
The Girl Next Door,Jack Ketchum,3.94,"40,256 rating","December 1, 1989","Suburbia. Shady, tree-lined streets, well-tended lawns and cozy homes. A nice, quiet place to grow up. Unless you are teenage Meg or her crippled sister, Susan. On a dead-end street, in the dark, damp basement of the Chandler house, Meg and Susan are left captive to the savage whims and rages of a distant aunt who is rapidly descending into madness. It is a madness that infects all three of her sons and finally the entire neighborhood. Only one troubled boy stands hesitantly between Meg and Susan and their cruel, torturous deaths. A boy with a very adult decision to make.",370,"['Horror', 'Fiction', 'Thriller', 'Crime', 'True Crime', 'Mystery', 'Dark']","2,506 follower","5,592 review",207,"1,219 (3%)","2,175 (5%)","7,942 (19%)","15,296 (37%)","13,624 (33%)"
Candy,Luke Davies,4.13,"7,459 rating","January 1, 1997","""Candy is beside me, drenched in sweat. She's breathing gently, long slow breaths. I imagine her soul going in and wanting to leave, wanting to come back, wanting to leave, wanting to come back. The day will soon harden into what we need to do. But for now we have each other. . . .""He met Candy amid a lush Sydney summer. Gorgeous, sexy, free-spirited Candy. They fell in love fast, lots of laughter and lust, the days melting warmly into each other. He never planned to give her a habit. But she wanted a taste. And wasn't love, after all, about sharing lives? Candy had a bit of money and in the beginning, everything was beautiful. Heady, heroin-hazed days, the world open and inviting. But when the money ran out, the craving remained, and the days ceased their luxurious stretch.But there was still love. Only now, it was a threesome. Heroin had its own demands, its own timetable, and thoughts of nabbing the next fix hurled them into each day. Then, when desperation sets in, Candy will stop at nothing to secure a blast, as she and her lover become hostage to the nightmarish world of addiction.Painful, sexy, tender, and charged with dark humor, Candy provocatively charts the daily rituals of two lovers maintaining a long-term junk habit. Told in stunningly vivid prose and set against the backdrop of suburban and urban Australia, Candy is both an electrifying and frightening glimpse of contemporary life and love.",304,"['Fiction', 'Contemporary', 'Australia', 'Romance', 'Mental Health', 'Novels', 'Adult Fiction']",143 follower,415 review,19,93 (1%),313 (4%),"1,292 (17%)","2,591 (34%)","3,170 (42%)"
Kirinyaga,Mike Resnick,3.99,"1,117 rating","November 1, 1988","Hailed for his grandeur of imagination and superb worldbuilding, winner of and nominee for more than fifty awards for his outstanding work, Mike Resnick has rightfully won a place as one of science fiction's master storytellers. Now, in Kirinyaga, Resnick presents the haunting and utterly compelling tale of one man's utopia.By the twentieth second century in the African nation of Kenya, polluted cities sprawl up the flanks of sacred Mount Kirinyaga. Great animal herds are but distant memories. European crops now grow on the sweeping savannas. But Koriba, a distinguished, educated man of Kikuyu ancestry, knows that life was different for his people centuries ago--and he is determined to build a utopian colony, not on earth, but on the terraformed planetoid he proudly names Kirinyaga.As the mundumugu--witch doctor--Koriba leads the colonists. Reinstating the ancient customs and stringent laws of the Kikuyu people, he alone decides their fate. He must face many challenges to the struggling colony's from a brilliant young girl whose radiant intellect could threaten their traditional ways to the interference of ""Maintenance"" which holds the power to revoke the colony's charter. All the while, only Koriba--unbeknownst to his people--maintains the computer link to the rest of humanity.Ironically, the Kirinyaga experiment threatens to collapse--not from violence or greed--but from humankind's insatiable desire for knowledge. The Kikuyu people can no more stand still in time than their planet can stop revolving around its sun.Deeply moving, swiftly paced, and profound in its implications, Kirinyaga is Mike Resnick's most triumphant work to date. His Fable of Utopia is the book every science fiction reader will want to own and savor for years to come.",293,"['Science Fiction', 'Fiction', 'Short Stories', 'Fantasy', 'Africa', 'Utopia', 'Science Fiction Fantasy']",530 follower,151 review,755,20 (1%),57 (5%),227 (20%),418 (37%),395 (35%)
Long Summer Day,R.F. Delderfield,4.22,"1,701 rating","January 1, 1966","Paul Craddock is still young when he is invalided out of the army after the Boer War and he discovers the neglected estate of Shallowford in a secluded corner of Devon. It seems remote from the march of progress. But as storm clouds gather over Europe, Paul learns that no part of England, however remote, can escape the challenge of the times.",576,"['Historical Fiction', 'Fiction', 'Historical', 'Classics', 'British Literature', '20th Century', 'Edwardian']",177 follower,124 review,98,19 (1%),42 (2%),243 (14%),636 (37%),761 (44%)
The Revolution of Everyday Life,Raoul Vaneigem,4.15,"1,493 rating","December 8, 1967","One of the most important exponents of Situationist ideas presents an impassioned critique of modern capitalism in this cornerstone of modern radical thought. Published in early 1968, it both kindled and colored the May 1968 upheavals in France, which captured the attention of the world. Naming and defining the alienating features of everyday life in consumer society: survival rather than living in full, the call to sacrifice, the cultivation of false needs, the dictatorship of the commodity, subjection to social roles, and the replacement of God by the economy, the book argues that the countervailing impulses that exist within deep alienation - creativity, spontaneity, poetry present an authentic alternative to nilhilistic consumerism. This carefully edited new translation marks the first North American publication of this important work and includes a new preface by the author.",279,"['Philosophy', 'Politics', 'Nonfiction', 'Theory', 'Sociology', 'Anarchism', 'History', 'Philosophy', 'Politics', 'Nonfiction', 'Theory', 'Sociology', 'Anarchism', 'History', 'Philosophy', 'Politics', 'Nonfiction', 'Theory', 'Sociology', 'Anarchism', 'History']",142 follower,102 review,104,26 (1%),64 (4%),251 (16%),470 (31%),682 (45%)
Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,Rebecca Coffey,4.31,13 rating,"January 1, 1998","With the electrifying tales of 15 survivors of catastrophic human cruelty at its narrative core, Unspeakable Truths & Happy Endings resoundingly illuminates both the necessity and difficulty of compassionate, sensible listening to survivors' tales of trauma.The book journalistically explores the affects of survivors's stories on compassionate listeners -- a group that includes therapists but that also includes friends, family, and even survivors themselves as they work and re-work the realities of their own experience. Along the way, the book addresses the flip side of compassionate listening; squabbles about victimhood and recovered memory. The book concludes that, as thinking and caring inhabitants of a menacing world, we must all learn to hear unspeakable truths. At the same time that we risk accepting the truths about violence and degradation that survivors' memories hold, we must reasonably engage critical thinking when memories of violence and degradation stretch the limits of our credulity. We owe it to survivors to listen compassionately; we owe it to ourselves to listen prudently.",226,['Psychology'],9 follower,0 review,9,0 (0%),1 (7%),1 (7%),4 (30%),7 (53%)
"Naruto, Vol. 05: The Challengers",Masashi Kishimoto,4.49,"23,555 rating","December 4, 2000","The three ninja-in-training have signed up for the Chūnin Selection Exams, which they must pass if they ever want to advance to the rank of full-fledged shinobi. They learn too late how grueling the exams are—and how dangerous. If the tests of skill, stealth, and battle prowess don't kill them, their fellow junior ninja will. And, since the three pass or fail as a group, they're only as strong as their weakest link: Naruto!",181,"['Manga', 'Fantasy', 'Comics', 'Graphic Novels', 'Young Adult', 'Fiction', 'Adventure']","3,742 follower",396 review,981,169 (<1%),417 (1%),"2,466 (10%)","5,084 (21%)","15,419 (65%)"
The Man Who Was Magic,Paul Gallico,4.39,498 rating,"January 1, 1966",A stranger comes to the city of Mageia and challenges its inhabitants with a new kind of magic - a magic that restores innocence and faith.,191,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Science Fiction Fantasy', 'Novels']",286 follower,78 review,186,3 (<1%),7 (1%),63 (12%),146 (29%),279 (56%)
"Charizard, Go!",Tracey West,4.34,625 rating,"December 1, 2009","Ash needs Charizard's help in a Pokâemon tournament, but, even though Ash raised the Pokâemon himself, Charizard does not always follow orders.",88,"['Childrens', 'Fantasy', 'Fiction', 'Novels', 'Chapter Books', 'Anime']",411 follower,13 review,677,11 (1%),28 (4%),97 (15%),93 (14%),396 (63%)
جنگل واژگون,J.D. Salinger,3.61,"2,042 rating","January 1, 1947",,94,"['Novels', 'Fiction', 'Short Stories', 'American', 'Literature', 'Novella', 'The United States Of America', 'Novels', 'Fiction', 'Short Stories', 'American', 'Literature', 'Novella', 'The United States Of America', 'Novels', 'Fiction', 'Short Stories', 'American', 'Literature', 'Novella', 'The United States Of America', 'Novels', 'Fiction', 'Short Stories', 'American', 'Literature', 'Novella', 'The United States Of America', 'Novels', 'Fiction', 'Short Stories', 'American', 'Literature', 'Novella', 'The United States Of America']",15k follower,176 review,148,67 (3%),199 (9%),626 (30%),731 (35%),419 (20%)
Rena's Promise: A Story of Sisters in Auschwitz,Rena Kornreich Gelissen,4.35,"9,576 rating","October 30, 1995","Sent to Auschwitz on the first Jewish transport, Rena Kornreich survived the Nazi death camps for over three years. While there she was reunited with her sister Danka. Each day became a struggle to fulfill the promise Rena made to her mother when the family was forced to split apart--a promise to take care of her sister.One of the few Holocaust memoirs about the lives of women in the camps, Rena's Promise is a compelling story of the fleeting human connections that fostered determination and made survival a possibility. From the bonds between mothers, daughters, and sisters, to the links between prisoners, and even prisoners and guards, Rena's Promise reminds us of the humanity and hope that survives inordinate inhumanity.",288,"['Holocaust', 'Nonfiction', 'History', 'Memoir', 'World War II', 'Biography', 'Historical', 'Holocaust', 'Nonfiction', 'History', 'Memoir', 'World War II', 'Biography', 'Historical', 'Holocaust', 'Nonfiction', 'History', 'Memoir', 'World War II', 'Biography', 'Historical']",17 follower,625 review,3,211 (2%),272 (2%),928 (9%),"2,708 (28%)","5,457 (56%)"
Meg,Steve Alten,3.76,"23,031 rating","July 1, 1997","On a top-secret dive into the Pacific Ocean's deepest canyon, Jonas Taylor found himself face-to-face with terror. The sole survivor of the mission, Taylor remains haunted years later by what he saw. Written off as a crackpot, he insists that the prehistoric shark known as Carcharodon megalodon still swims the deep underwater chasms.Only an urgent call for help from one of his oldest friends can persuade him to return to those deadly waters. Now Taylor will relive his darkest nightmare, only to find that what he saw before was only the beginning. For what lies deep beneath the waves is a horror that could turn the tides blood-red until the end of time....",337,"['Horror', 'Fiction', 'Thriller', 'Science Fiction', 'Adventure', 'Action', 'Animals']","1,275 follower","2,158 review",57,641 (2%),"1,916 (8%)","6,185 (26%)","7,820 (33%)","6,469 (28%)"
