title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The Little House Collection,Laura Ingalls Wilder,4.35,"152,618 rating","January 1, 1971","This nine-book paperback box set of the classic series features the classic black-and-white artwork from Garth Williams.The nine books in the timeless Little House series tell the story of Laura’s real childhood as an American pioneer, and are cherished by readers of all generations. They offer a unique glimpse into life on the American frontier, and tell the heartwarming, unforgettable story of a loving family.Little House in the Big WoodsMeet the Ingalls family—Laura, Ma, Pa, Mary, and baby Carrie, who all live in a cozy log cabin in the big woods of Wisconsin in the 1870s. Though many of their neighbors are wolves and panthers and bears, the woods feel like home, thanks to Ma’s homemade cheese and butter and the joyful sounds of Pa’s fiddle.Farmer BoyAs Laura Ingalls is growing up in a little house in Kansas, Almanzo Wilder lives on a big farm in New York. He and his brothers and sisters work hard from dawn to supper to help keep their family farm running. Almanzo wishes for just one thing—his very own horse—but he must prove that he is ready for such a big responsibility.Little House on the PrairieWhen Pa decides to sell the log house in the woods, the family packs up and moves from Wisconsin to Kansas, where Pa builds them their little house on the prairie! Living on the farm is different from living in the woods, but Laura and her family are kept busy and are happy with the promise of their new life on the prairie.On the Banks of Plum CreekThe Ingalls family lives in a sod house beside Plum Creek in Minnesota until Pa builds them a new house made of sawed lumber. The money for the lumber will come from their first wheat crop. But then, just before the wheat is ready to harvest, a strange glittering cloud fills the sky, blocking out the sun. Millions of grasshoppers cover the field and everything on the farm, and by the end of a week, there is no wheat crop left.By the Shores of Silver LakePa Ingalls heads west to the unsettled wilderness of the Dakota Territory. When Ma, Mary, Laura, Carrie, and baby Grace join him, they become the first settlers in the town of De Smet. Pa starts work on the first building of the brand new town, located on the shores of Silver Lake. The Long WinterThe first terrible storm comes to the barren prairie in October. Then it snows almost without stopping until April. With snow piled as high as the rooftops, it’s impossible for trains to deliver supplies, and the townspeople, including Laura and her family, are starving. Young Almanzo Wilder, who has settled in the town, risks his life to save the town.Little Town on the PrairieDe Smet is rejuvenated with the beginning of spring. But in addition to the parties, socials, and “literaries,” work must continue. Laura spends many hours sewing shirts to help Ma and Pa get enough money to send Mary to a college for the blind. But in the evenings, Laura makes time for a new caller, Almanzo Wilder.These Happy Golden YearsLaura must continue to earn money to keep Mary in her college for the blind, so she gets a job as a teacher. It’s not easy, and for the first time she’s living away from home. But it gets a little better every Friday, when Almanzo picks Laura up to take her back home for the weekend. Though Laura is still young, she and Almanzo are officially courting, and she knows that this is a time for new beginnings.The First Four YearsLaura Ingalls and Almanzo Wilder have just been married! They move to a small prairie homestead to start their lives together. But each year brings new challenges—storms, sickness, fire, and unpaid debts. These first four years call for courage, strength, and a great deal of determination. And through it all, Laura and Almanzo still have their love, which only grows when baby Rose arrives.",2700,346,"4,769 follower","['Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade']","2,453 review","85,757 (56%)","43,327 (28%)","17,695 (11%)","3,402 (2%)","2,437 (1%)"
The Crock of Gold,James Stephens,3.92,842 rating,"January 1, 1912","Truly unique, it is a mixture of philosophy, Irish folklore and the battle of the sexes all with charm, humour and good grace. The Crock of Gold contains 6 books: Book 1 – The Coming of Pan, Book 2 – The Philosopher's Journey, Book 3 – The Two Gods, Book 4 – The Philosopher's Return, Book 5 – The Policemen, and Book 6 – The Thin Woman's Journey. All rotate around the astonishing story of what happens when Pan shows up in Ireland, what Angus Og does about it, and what becomes of the Daughter of Murrachu who gets caught in between them. A mad-cap quest ensues as fairies, leprechauns and a philosopher being hunted by the police all get involved in the antics of the two gods.",116,325,41 follower,"['Fantasy', 'Fiction', 'Classics', 'Irish Literature', 'Ireland', 'Humor', 'Folklore']",122 review,287 (34%),285 (33%),197 (23%),58 (6%),15 (1%)
The Greek Treasure,Irving Stone,3.90,"1,462 rating","January 1, 1975","A magnificent biographical novel of Henry and Sophia Schlieman- the epic of a man and woman, their shining love for each other, and how, together, they broke throught every barrier to turn an incredible dream into an immortal triumph.",496,174,"1,133 follower","['Historical Fiction', 'Fiction', 'Archaeology', 'Greece', 'Historical', 'Adventure', 'Classics']",104 review,416 (28%),592 (40%),362 (24%),77 (5%),15 (1%)
Becoming a Man,Paul Monette,4.16,"3,627 rating","June 22, 1992","A child of the 1950s from a small New England town, ""perfect Paul"" earns straight A's and shines in social and literary pursuits, all the while keeping a secret -- from himself and the rest of the world. Struggling to be, or at least to imitate, a straight man, through Ivy League halls of privilege and bohemian travels abroad, loveless intimacy and unrequited passion, Paul Monette was haunted, and finally saved, by a dream of ""the thing I'd never even seen: two men in love and laughing.""Searingly honest, witty, and humane, Becoming a Man is the definitive coming-out story in the classic coming-of-age genre.",304,47,137 follower,"['Memoir', 'Nonfiction', 'LGBT', 'Gay', 'Biography', 'Queer', 'Biography Memoir']",224 review,"1,633 (45%)","1,236 (34%)",553 (15%),127 (3%),78 (2%)
The Warrior's Apprentice,Lois McMaster Bujold,4.27,"28,080 rating","August 1, 1986","Between the seemingly impossible tasks of living up to his warrior-father's legend and surmounting his own physical limitations, Miles Vorkosigan faces some truly daunting challenges. Shortly after his arrival on Beta Colony, Miles unexpectedly finds himself the owner of an obsolete freighter and in more debt than he ever thought possible. Propelled by his manic ""forward momentum,"" the ever-inventive Miles creates a new identity for himself as the commander of his own mercenary fleet to obtain a lucrative cargo; a shipment of weapons destined for a dangerous warzone.",372,176,38.1k follower,"['Science Fiction', 'Space Opera', 'Fiction', 'Fantasy', 'Audiobook', 'Science Fiction Fantasy', 'Adventure']","1,678 review","12,854 (45%)","10,814 (38%)","3,664 (13%)",577 (2%),171 (<1%)
Moral Politics: How Liberals and Conservatives Think,George Lakoff,4.03,"1,613 rating","January 1, 1996","In this classic text, the first full-scale application of cognitive science to politics, George Lakoff analyzes the unconscious and rhetorical worldviews of liberals and conservatives, discovering radically different but remarkably consistent conceptions of morality on both the left and right. For this new edition, Lakoff adds a preface and an afterword extending his observations to major ideological conflicts since the book's original publication, from the impeachment of Bill Clinton to the 2000 presidential election and its aftermath.",471,49,776 follower,"['Politics', 'Nonfiction', 'Psychology', 'Philosophy', 'Linguistics', 'Sociology', 'Political Science']",169 review,607 (37%),591 (36%),301 (18%),84 (5%),30 (1%)
The Mystery of the Blue Train,Agatha Christie,3.86,"63,983 rating","March 29, 1928","A mysterious woman, a legendary cursed jewel, and a night train from London to the French Riviera -- ingredients for the perfect romance or the perfect crime? When the train stops, the jewel is missing, and the woman is found dead in her compartment. It's the perfect mystery, filled with passion, greed, deceit, and confusion. Is Hercule Poirot the perfect detective to solve it?Librarian's note: the first fifteen novels in the Hercule Poirot series are 1) The Mysterious Affair at Styles, 1920; 2) The Murder on the Links, 1923; 3) The Murder of Roger Ackroyd, 1926; 4) The Big Four, 1927; 5) The Mystery of the Blue Train, 1928; 6) Peril at End House, 1932; 7) Lord Edgware Dies, 1933; 8) Murder on the Orient Express, 1934; 9) Three Act Tragedy, 1935; 10) Death in the Clouds, 1935; 11) The A.B.C. Murders, 1936; 12) Murder in Mesopotamia, 1936; 13) Cards on the Table, 1936; 14) Dumb Witness, 1937; and 15) Death on the Nile, 1937. These are just the novels; Poirot also appears in this period in a play, Black Coffee, 1930, and two collections of short stories, Poirot Investigates, 1924, and Murder in the Mews, 1937. Each novel, play and short story has its own entry on Goodreads.",226,"4,153",64.5k follower,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'Detective', 'Audiobook']","4,338 review","15,622 (24%)","27,416 (42%)","18,008 (28%)","2,524 (3%)",413 (<1%)
Чорна Пантера і Білий Ведмідь,Volodymyr Vynnychenko,4.10,117 rating,"January 1, 1911","У драмі ""Чорна Пантера і Білий Ведмідь” суперечності роздирають душу художника Корнія Каневича. У конфлікт вступають його батьківські почуття - і почуття митця. Вся жахливість ситуації для Каневича в тому, що він мусить зробити вибір: або дитина, або його ж картина, яку дружина вимагає продати, щоб роздобути грошей для лікування хворого Лесика.",256,82,25 follower,"['Classics', 'Ukrainian Literature', 'Drama', 'Classics', 'Ukrainian Literature', 'Drama', 'Classics', 'Ukrainian Literature', 'Drama']",5 review,42 (35%),53 (45%),16 (13%),4 (3%),2 (1%)
The Life and Times of Scrooge McDuck,Don Rosa,4.68,"4,381 rating","January 1, 1996","Presenting by popular demand one of the most anticipated collections! The legendary artist Carl Barks created Scrooge McDuck and chronicled many of his most popular adventures. In addition to superb storytelling and wonderful entertainment, he left behind a character who was not only rich in his stories, but one for whom the stories themselves were rich. Modern master Don Rosa, beginning in 1994, undertook the task of recounting Uncle Scrooge's past in a serialized epic. The wonderful result of his efforts is now collected in trade paperback form by Gemstone Publishing as THE LIFE & TIMES OF SCROOGE McDUCK.A collection of the celebrated 12-part Eisner Award-winning series that details the life of the young Uncle Scrooge. The story was originally serialized in the United States in Uncle Scrooge comics. Now it has been collected in one all-encompassing popularly-priced volume.",266,379,374 follower,"['Comics', 'Graphic Novels', 'Fiction', 'Adventure', 'Comic Book', 'Graphic Novels Comics', 'Humor', 'Comics', 'Graphic Novels', 'Fiction', 'Adventure', 'Comic Book', 'Graphic Novels Comics', 'Humor', 'Comics', 'Graphic Novels', 'Fiction', 'Adventure', 'Comic Book', 'Graphic Novels Comics', 'Humor']",309 review,"3,320 (75%)",778 (17%),227 (5%),37 (<1%),19 (<1%)
The Return to Zion,Bodie Thoene,4.41,"3,271 rating","January 1, 1987","The Jewish people, gazing down the vista of time, had longed for the rebirth of their nation. That day was now upon them, but could they endure its accompanying fury? The first two books in THE ZION CHRONICLES, The Gates of Zion and its sequel, A Daughter of Zion , graphically portrayed the courage and hope of the Jewish people streaming into Israel after the Holocaust. The drama of history and the heart-stopping life-and-death struggle of a nation are captured by bestselling author Bodie Thoene in the lives of the people who live on these pages. The Return to Zion opens during the final month of British occupation in Palestine. With Moshe the target of a dangerous conspiracy and Rachel imprisoned behind the walls of the Old City, David and Ellie marshall efforts in the last-ditch attempts of the Jewish Agency to arm its people against the onslaught that surely will come on the day the British forces leave Palestine. ENGULFED IN DARKNESS AND HOPELESSNESS, THEY WONDERED WHAT DIFFERENCE THE PROMISES TO ISRAEL MADE NOW?",352,244,"1,220 follower","['Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Adult Fiction', 'Inspirational', 'Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Adult Fiction', 'Inspirational', 'Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Adult Fiction', 'Inspirational']",66 review,"1,821 (55%)","1,022 (31%)",382 (11%),29 (<1%),17 (<1%)
When Calls the Heart,Janette Oke,4.20,"25,545 rating","January 1, 1983","Nothing in her cultured East Coast upbringing prepared Elizabeth for a teaching position on the Canadian frontier. Yet, despite the constant hardships, she loves the children in her care. Determined to do the best job she can and fighting to survive the harsh land, Elizabeth is surprised to find her heart softening towards a certain member of the Royal Canadian Mounted Police. Book 1 of the bestselling Canadian West series.",220,296,"3,023 follower","['Historical Fiction', 'Christian Fiction', 'Romance', 'Fiction', 'Christian', 'Historical', 'Historical Romance']","1,423 review","12,235 (47%)","7,856 (30%)","4,162 (16%)",966 (3%),326 (1%)
The Source of Magic,Piers Anthony,3.89,"25,304 rating","February 1, 1979","Ordered by King Trent to determine the source of Xanth's magic, Bink and his companions were harried by an unseen enemy determined to thwart them. When even their protector turned against them, Bink still managed to reach his goal and carry out the King's orders...but the king did not expect Bink's next act--to destroy utterly the magic of Xanth!",336,611,"4,033 follower","['Fantasy', 'Fiction', 'Humor', 'Science Fiction Fantasy', 'Magic', 'Young Adult', 'Science Fiction']",476 review,"7,430 (29%)","9,352 (36%)","7,015 (27%)","1,282 (5%)",225 (<1%)
A Small Town in Germany,John le Carré,3.78,"8,238 rating","October 1, 1968","A man is missing. Harting, refugee background, a Junior Something in the British Embassy in Bonn. Gone with him are forty-three files, all of them Confidential or above.It is vital that the Germans do not learn that Harting is missing, nor that there's been a leak. With radical students and neo-Nazis rioting and critical negotiations under way in Brussels, the timing could not be worse -- and that's probably not an accident.Alan Turner, London's security officer, is sent to Bonn to find the missing man and files as Germany's past, present, and future threaten to collide in a nightmare of violence.",338,174,"8,511 follower","['Fiction', 'Espionage', 'Thriller', 'Mystery', 'Germany', 'Spy Thriller', 'Suspense']",513 review,"1,905 (23%)","3,341 (40%)","2,392 (29%)",490 (5%),110 (1%)
Dear and Glorious Physician,Taylor Caldwell,4.33,"7,526 rating","January 1, 1958",Vintage paperback,560,243,467 follower,"['Historical Fiction', 'Fiction', 'Historical', 'Classics', 'Christian', 'Christian Fiction', 'Biblical Fiction']",504 review,"4,026 (53%)","2,316 (30%)",914 (12%),206 (2%),64 (<1%)
El camino,Miguel Delibes,4.06,"9,767 rating","January 1, 1950","Daniel el Mochuelo intuye a sus once años que su camino está en la aldea, junto a sus amigos, sus gentes y sus pájaros. Pero su padre quiere que vaya a la ciudad a estudiar el Bachillerato. A lo largo de la noche que precede a la partida, Daniel, insomne, con un nudo en la garganta, evocará sus correrías con sus amigos, -Roque el Moñigo y Germán el Tiñoso- a través de los campos, descubriendo el cielo y la tierra, y revivirá las andanzas de la gente sencilla de la aldea. La simpatía humana con que esa mirada infantil nos introduce en el pueblo, haciéndonos conocer toda una impresionante galería de tipos y la fuerza con que a través de rasgos frecuentemente caricaturescos se nos presentan siempre netos y vivos es uno de los grandes aciertos de esta novela. Feliz evocación de un tiempo cuyo encanto y fascinación advertimos cuando ya se nos ha escapado entre los dedos, El camino es, por su amalgama de nitidez realista, humor sutil, nostalgia contenida e irisación poética no solo una de las mejores novelas de Miguel Delibes, sino también, como señalara la crítica, una de las obras maestras de la narrativa contemporánea.",224,156,484 follower,"['Classics', 'Fiction', 'Spanish Literature', 'Spain', 'Drama', 'Novels', '20th Century']",656 review,"3,828 (39%)","3,561 (36%)","1,717 (17%)",472 (4%),189 (1%)
The Little Engine That Could,Watty Piper,4.19,"112,491 rating","January 1, 1930","The story of a train filled with toys and gifts for little boys and girls that breaks down before reaching the children. After asking several passing trains for help over the hill, a little blue train agrees to help the stranded toys. Even though she is small, the blue train tries her best to bring the toys to the children on the other side of the hill.",48,103,328 follower,"['Picture Books', 'Childrens', 'Classics', 'Fiction', 'Trains', 'Fantasy', 'Kids', 'Picture Books', 'Childrens', 'Classics', 'Fiction', 'Trains', 'Fantasy', 'Kids', 'Picture Books', 'Childrens', 'Classics', 'Fiction', 'Trains', 'Fantasy', 'Kids', 'Picture Books', 'Childrens', 'Classics', 'Fiction', 'Trains', 'Fantasy', 'Kids', 'Picture Books', 'Childrens', 'Classics', 'Fiction', 'Trains', 'Fantasy', 'Kids']","1,708 review","57,764 (51%)","27,924 (24%)","19,362 (17%)","5,205 (4%)","2,236 (1%)"
Heaven Cent,Piers Anthony,3.67,"10,419 rating","January 1, 1988","In the mind of Xanth's precious shapeshifting Prince Dolph, the perfect way to see the world is to search for the missing sorcerer, Humfrey. Setting off with his faithful companion, Marrow, an enchanted skeleton, Dolph will penetrate an island of illusion, escape a goblin kingdom, outwit a husband-hungry mermaid, save Marrow from bone-starved harpies, and find romance with a slinky snake princess--all on his way to discovering a magic coin with all the answers!",352,611,"4,033 follower","['Fantasy', 'Fiction', 'Humor', 'Science Fiction Fantasy', 'Young Adult', 'Magic', 'Science Fiction']",105 review,"2,456 (23%)","3,240 (31%)","3,721 (35%)",876 (8%),126 (1%)
Somewhere In Time,Richard Matheson,3.85,"7,981 rating","February 24, 1975","Somewhere in Time is the powerful story of a love that transcends time and space, written by one of the Grand Masters of modern fantasy.Matheson's classic novel tells the moving, romantic story of a modern man whose love for a woman he has never met draws him back in time to a luxury hotel in San Diego in 1896, where he finds his soul mate in the form of a celebrated actress of the previous century. Somewhere in Time won the World Fantasy Award for Best Novel, and the 1980 movie version, starring Christopher Reeve and Jane Seymour, remains a cult classic whose fans continue to hold yearly conventions to this day. ",316,721,"4,183 follower","['Time Travel', 'Romance', 'Fantasy', 'Fiction', 'Science Fiction', 'Historical Fiction', 'Historical']",833 review,"2,565 (32%)","2,702 (33%)","1,888 (23%)",605 (7%),221 (2%)
Les parents terribles,Jean Cocteau,3.70,565 rating,"January 1, 1938","Yvonne : La tête me tourne, j'ai fait une folie, une folie affreuse. J'ai fait... Michel : Parle-nous. Yvonne : Je ne peux pas. Je voudrais. Sauvez-moi ! Sauve-moi, Mik ! Pardonne-moi, Mik. Je vous ai vus ensemble, là-bas, dans le coin. Je me suis dit que je vous gênais, que je dérangeais les autres. Michel : Maman ! Yvonne : J'ai perdu la tête. Je voulais mourir. Mais je ne veux plus mourir. Je veux vivre. Je veux vivre avec vous ! Vous voir... heureux.",179,687,782 follower,"['Plays', 'France', 'Fiction', 'French Literature', 'Theatre', 'Classics', 'Drama', 'Plays', 'France', 'Fiction', 'French Literature', 'Theatre', 'Classics', 'Drama', 'Plays', 'France', 'Fiction', 'French Literature', 'Theatre', 'Classics', 'Drama']",25 review,113 (20%),231 (40%),168 (29%),46 (8%),7 (1%)
The Riddle of the Sands,Erskine Childers,3.63,"6,908 rating","January 1, 1903","While on a sailing trip in the Baltic Sea, two young adventurers-turned-spies uncover a secret German plot to invade England. Written by Childers—who served in the Royal Navy during World War I—as a wake-up call to the British government to attend to its North Sea defenses, The Riddle of the Sands accomplished that task and has been considered a classic of espionage literature ever since, praised as much for its nautical action as for its suspenseful spycraft.",336,88,54 follower,"['Fiction', 'Classics', 'Mystery', 'Espionage', 'Historical Fiction', 'Adventure', 'Thriller', 'Fiction', 'Classics', 'Mystery', 'Espionage', 'Historical Fiction', 'Adventure', 'Thriller', 'Fiction', 'Classics', 'Mystery', 'Espionage', 'Historical Fiction', 'Adventure', 'Thriller']",750 review,"1,598 (23%)","2,331 (33%)","2,034 (29%)",727 (10%),218 (3%)
The Pursuit of God: The Human Thirst for the Divine,A.W. Tozer,4.38,"77,020 rating","January 1, 1948","“As the hart panteth after the water brooks, so panteth my soul after thee, O God.” This thirst for an intimate relationship with God, claims A.W. Tozer, is not for a select few, but should be the experience of every follower of Christ.  Here is a masterly study of the inner life by a heart thirsting after God. Here is a book for every child of God, pastor, missionary, and Christian. It deals with the deep things of God and the riches of His grace.  In The Pursuit of God, Tozer sheds light on the path to a closer walk with God.",128,411,"1,776 follower","['Christian', 'Theology', 'Nonfiction', 'Christianity', 'Christian Living', 'Religion', 'Faith']","2,644 review","46,401 (60%)","19,034 (24%)","7,650 (9%)","2,122 (2%)","1,813 (2%)"
The High Window,Raymond Chandler,4.05,"22,878 rating","August 17, 1942","Toby Stephens stars in this BBC Radio 4 full-cast dramatisation of Raymond Chandler’s third Philip Marlowe mystery.Fast-talking, trouble-seeking private eye Philip Marlowe is a different kind of detective: a moral man in an amoral world. California in the ’40s and ’50s is as beautiful as a ripe fruit and rotten to the core, and Marlowe must struggle to retain his integrity amidst the corruption he encounters daily.In The High Window, Marlowe starts out on the trail of a single stolen coin and ends up knee-deep in bodies. His client, a dried-up husk of a woman, wants him to recover a rare gold coin called a Brasher Doubloon, missing from her late husband’s collection. That’s the simple part.But Marlowe finds that everyone who handles the coin suffers a run of very bad luck: they always end up dead. If Marlowe doesn’t wrap this one up fast, he’s going to end up in jail - or worse, in a box in the ground.Starring Toby Stephens, this thrilling dramatisation by Robin Brooks retains all the wry humour of Chandler’s serpentine suspense novel. It was first broadcast on BBC Radio 4 on 8 October 2011.",265,456,"4,916 follower","['Mystery', 'Fiction', 'Crime', 'Noir', 'Detective', 'Classics', 'Hard Boiled']","1,209 review","7,382 (32%)","10,232 (44%)","4,407 (19%)",629 (2%),228 (<1%)
Primary Colors,Anonymous,3.62,"5,941 rating","January 16, 1996","A brilliant and penetrating look behind the scenes of modern American politics, Primary Colors is a funny, wise, and dramatic story with characters and events that resemble some familiar, real-life figures. When a former congressional aide becomes part of the staff of the governor of a small Southern state, he watches in horror, admiration, and amazement, as the governor mixes calculation and sincerity in his not-so-above-board campaign for the presidency.From the Hardcover edition.",376,791k,"3,149 follower","['Fiction', 'Politics', 'Historical Fiction', 'Novels', 'Humor', 'Contemporary', 'Literature', 'Fiction', 'Politics', 'Historical Fiction', 'Novels', 'Humor', 'Contemporary', 'Literature', 'Fiction', 'Politics', 'Historical Fiction', 'Novels', 'Humor', 'Contemporary', 'Literature']",350 review,"1,034 (17%)","2,268 (38%)","2,075 (34%)",461 (7%),103 (1%)
Fer-de-Lance,Rex Stout,3.98,"15,253 rating","October 1, 1934","As any herpetologist will tell you, the fer-de-lance is among the most dreaded snakes known to man. When someone makes a present of one to Nero Wolfe, Archie Goodwin knows he's getting dreadfully close to solving the devilishly clever murders of an immigrant and a college president. As for Wolfe, he's playing snake charmer in a case with more twists than an anaconda -- whistling a seductive tune he hopes will catch a killer who's still got poison in his heart.",285,684,950 follower,"['Mystery', 'Fiction', 'Crime', 'Detective', 'Classics', 'Mystery Thriller', 'Audiobook']","1,094 review","5,027 (32%)","5,892 (38%)","3,473 (22%)",650 (4%),211 (1%)
The Time of the Hunter's Moon,Victoria Holt,3.83,"3,740 rating","January 1, 1983","Cordelia Grant wonders if she is dreaming after she sees a handsome stranger in the forest at the time of the hunter's moon, when legends say a girl will see her future husband. Haunted by the memory of this mystery man, Cordelia begins a new life as schoolmistress at a girl's academy and finds herself pursued by Jason Verringer, a dashing land baron with a scandalous It is rumored that Jason murdered his wife and mistress. But he has invaded her thoughts and is competing with the memory of the handsome stranger. Now Cordelia's destiny depends on finding out the truth about two very different men . . .",339,271,"1,252 follower","['Romance', 'Gothic', 'Fiction', 'Historical Fiction', 'Mystery', 'Historical Romance', 'Historical', 'Romance', 'Gothic', 'Fiction', 'Historical Fiction', 'Mystery', 'Historical Romance', 'Historical', 'Romance', 'Gothic', 'Fiction', 'Historical Fiction', 'Mystery', 'Historical Romance', 'Historical', 'Romance', 'Gothic', 'Fiction', 'Historical Fiction', 'Mystery', 'Historical Romance', 'Historical', 'Romance', 'Gothic', 'Fiction', 'Historical Fiction', 'Mystery', 'Historical Romance', 'Historical']",163 review,"1,101 (29%)","1,297 (34%)","1,017 (27%)",260 (6%),65 (1%)
Extinction,Thomas Bernhard,4.31,"2,830 rating","January 1, 1986","Thomas Bernhard is one of the greatest twentieth-century writers in the German language. Extinction, his last novel, takes the form of the autobiographical testimony of Franz-Josef Murau. The intellectual black sheep of a powerful Austrian land-owning family, Murau lives in self-exile in Rome. Obsessed and angry with his identity as an Austrian, he resolves never to return to the family estate of Wolfsegg. But when news comes of his parents' deaths, he finds himself master of Wolfsegg and must decide its fate.Written in Bernhard's seamless style, Extinction is the ultimate proof of his extraordinary literary genius.",335,272,"2,045 follower","['Fiction', 'German Literature', 'Classics', 'Literature', 'Novels', 'Literary Fiction', '20th Century', 'Fiction', 'German Literature', 'Classics', 'Literature', 'Novels', 'Literary Fiction', '20th Century', 'Fiction', 'German Literature', 'Classics', 'Literature', 'Novels', 'Literary Fiction', '20th Century']",300 review,"1,497 (52%)",880 (31%),318 (11%),95 (3%),40 (1%)
Reader’s Block,David Markson,4.08,"1,486 rating","January 1, 1996","In this spellbinding, utterly unconventional fiction, an aging author who is identified only as Reader contemplates the writing of a novel. As he does, other matters insistently crowd his mind - literary and cultural anecdotes, endless quotations attributed and not, scholarly curiosities - the residue of a lifetime's reading which is apparently all he has to show for his decades on earth. Out of these unlikely yet incontestably fascinating materials - including innumerable details about the madness and calamity in many artists' and writers' lives, the eternal critical affronts, the startling bigotry, the countless suicides - David Markson has created a novel of extraordinary intellectual suggestiveness. But while shoring up Reader's ruins with such fragments, Markson has also managed to electrify his novel with an almost unbearable emotional impact. Where Reader ultimately leads us is shattering.",194,24,315 follower,"['Fiction', 'Novels', 'Contemporary', 'Literature', 'Literary Fiction', 'Books About Books', 'Poetry']",210 review,593 (39%),532 (35%),268 (18%),70 (4%),23 (1%)
A Daughter of Zion,Bodie Thoene,4.40,"3,925 rating","April 1, 1987","Smuggled into Jerusalem after surviving a Nazi concentration camp, Rachel finds that a secret from her past makes it even more difficult to start a new life",336,244,"1,220 follower","['Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Romance', 'Adult Fiction', 'Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Romance', 'Adult Fiction', 'Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Romance', 'Adult Fiction']",100 review,"2,189 (55%)","1,210 (30%)",453 (11%),51 (1%),22 (<1%)
The Whisper of the River,Ferrol Sams,4.31,"2,102 rating","January 1, 1984","Young for his class and small for his age, Porter Osborne, Jr., leaves his rural Georgia home in 1938 to meet the world at Willingham University, armed with the knowledge that he has been ""Raised Right"" in the best Baptist tradition. What happens over the next four years will challenge the things he holds infallible: his faith, his heritage, and his parents' omniscience. As we follow Porter's college career, full of outrageous pranks and ribald humor, we sense a quiet, constant flow toward maturity.",528,20,117 follower,"['Fiction', 'Southern', 'Historical Fiction', 'Humor', 'Literary Fiction', 'Historical', 'Coming Of Age']",100 review,"1,099 (52%)",685 (32%),230 (10%),46 (2%),42 (1%)
Hitler,Joachim Fest,4.22,"2,247 rating","January 1, 1974","A bestseller in its original German edition and subsequently translated into more than a dozen languages, Joachim Fest's Hitler has become a classic portrait of a man, a nation, and an era. Fest tells and interprets the extraordinary story of a man's and a nation's rise from impotence to absolute power, as Germany and Hitler, from shared premises, entered into their covenant. He shows Hitler exploiting the resentments of the shaken, post-World War I social order and seeing through all that was hollow behind the appearance of power, at home and abroad. Fest reveals the singularly penetrating politician, hypnotizing Germans and outsiders alike with the scope of his projects and the theatricality of their presentation. Fest also, perhaps most importantly, brilliantly uncovers the destructive personality who aimed at and achieved devastation on an unprecedented scale. As history and as biography, this is a towering achievement, a compelling story told in a way only a German could tell it, ""dispassionately, but from the inside."" (Time)",856,53,81 follower,"['History', 'Biography', 'Nonfiction', 'World War II', 'Germany', 'Politics', 'War']",71 review,"1,059 (47%)",763 (33%),324 (14%),65 (2%),36 (1%)
Sabriel,Garth Nix,4.17,"207,253 rating","May 1, 1995","Sent to a boarding school in Ancelstierre as a young child, Sabriel has had little experience with the random power of Free Magic or the Dead who refuse to stay dead in the Old Kingdom. But during her final semester, her father, the Abhorsen, goes missing, and Sabriel knows she must enter the Old Kingdom to find him. With Sabriel, the first installment in the Abhorsen series, Garth Nix exploded onto the fantasy scene as a rising star, in a novel that takes readers to a world where the line between the living and the dead isn't always clear—and sometimes disappears altogether.",491,229,14.1k follower,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'High Fantasy', 'Young Adult Fantasy', 'Adventure']","9,706 review","94,823 (45%)","68,256 (32%)","31,834 (15%)","8,230 (3%)","4,110 (1%)"
Atlantis Found,Clive Cussler,4.01,"27,869 rating","October 26, 1999","Marine explorer Dirk Pitt faces off against an elite army from an era gone-by in order to uncover the secrets of an ancient civilization in this #1 New York Times -bestselling series. A group of anthropologists uncover strange inscriptions on the wall of a Colorado mine just as an explosion traps them deep within the earth. But their work won’t stay buried long. Dirk Pitt is on hand during the blast and quick to initiate a rescue operation. He is then tapped to lead a research crew on behalf of the U.S. National Underwater and Marine Agency to further study these uncanny artifacts. And that’s when his ship is set upon and nearly sunk by an impossibility—a vessel that should have died 56 years before.  Clearly, another group knows about the relics of this long-forgotten but highly-advanced seafaring culture. And they’ll stop at nothing to keep the rest of the world in the dark.",720,492,"7,903 follower","['Fiction', 'Adventure', 'Thriller', 'Action', 'Mystery', 'Suspense', 'Mystery Thriller']",892 review,"9,277 (33%)","11,185 (40%)","6,183 (22%)",989 (3%),235 (<1%)
