title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Missing Piece Meets the Big O,Shel Silverstein,4.37,"13,670 rating","January 1, 1981","From Shel Silverstein, the celebrated author of The Giving Tree and Where the Sidewalk Ends, comes The Missing Piece Meets the Big O, a charming fable that gently probes the nature of individuality and self-fulfillment.""The missing piece sat alonewaiting for someoneto come alongand take it somewhere...""The different ones it encounters – and what it discovers in its helplessness – are portrayed with simplicity and compassion in the words and drawings of Shel Silverstein.And don't miss Runny Babbit Returns (2017), the new sequel and book from Shel Silverstein!",104,"['Poetry', 'Childrens', 'Picture Books', 'Fiction', 'Classics', 'Inspirational', 'Humor']","9,771 follower",726 review,145,96 (<1%),362 (2%),"1,817 (13%)","3,538 (25%)","7,857 (57%)"
Brida,Paulo Coelho,3.50,"78,808 rating","January 1, 1990","O livro conta a história de Brida O' Fern, uma irlandesa de 21 anos em busca da magia e dos poderes ocultos. Durante sua busca, Brida conhece um mago, Mago de Folk, que promete ensiná-la através da Tradição do Sol, que explica tudo através da natureza e de suas manifestações divinas. Mas Brida toma, na verdade, como mestra, Wicca, uma bela mulher que lhe ensina através da Tradição da Lua, a antiga Tradição das Bruxas, que explica o Universo através da Sabedoria e do Tempo. Sua evolução espiritual e sua busca pela Outra Parte (a famosa alma gêmea) estão retratadas neste livro emocionante e tão interessante quanto os outros livros do autor - segue contudo, o estilo altamente ""místico"" como ""O Diário de um Mago"" e ""O Alquimista"".",264,"['Fiction', 'Fantasy', 'Philosophy', 'Romance', 'Novels', 'Spirituality', 'Magical Realism']",133k follower,"4,054 review",303,"4,035 (5%)","10,438 (13%)","24,276 (30%)","22,037 (27%)","18,022 (22%)"
Coming Home,Rosamunde Pilcher,4.36,"22,854 rating","September 1, 1995","Against the backdrop of an elegant Cornwall mansion before World War II and a vast continent-spanning canvas during the turbulent war years, this involving story tells of an extraordinary young woman's coming of age, coming to grips with love and sadness, and in every sense of the term, coming home...In 1935, Judith Dunbar is left behind at a British boarding school when her mother and baby sister go off to join her father in Singapore. At Saint Ursula's, her friendship with Loveday Carey-Lewis sweeps her into the privileged, madcap world of the British aristocracy, teaching her about values, friendship, and wealth. But it will be the drama of war, as it wrenches Judith from those she cares about most, that will teach her about courage...and about love.Teeming with marvelous, memorable characters in a novel that is a true masterpiece, Coming Home is a book to be savored, reread, and cherished forever.",977,"['Fiction', 'Historical Fiction', 'Romance', 'Historical', 'World War II', 'British Literature', 'War']","2,575 follower","1,507 review",236,154 (<1%),430 (1%),"2,767 (12%)","7,168 (31%)","12,335 (53%)"
Psycho,Robert Bloch,4.12,"67,521 rating","April 10, 1959","It was a dark and stormy night when Mary Crane glimpsed the unlit neon sign announcing the vacancy at the Bates motel. Exhausted, lost, and at the end of her rope, she was eager for a hot shower and a bed for the night. Her room was musty but clean and the plumbing worked. Norman Bates, the manager, seemed nice, if a little odd.",208,"['Horror', 'Classics', 'Fiction', 'Thriller', 'Mystery', 'Crime', 'Audiobook']","1,166 follower","3,939 review",956,699 (1%),"2,185 (3%)","12,237 (18%)","25,438 (37%)","26,962 (39%)"
April Fool's Day,Bryce Courtenay,4.21,"8,504 rating","January 1, 1993","In the end, love is more important than everything and it will conquer and overcome anything. Or that’s how Damon saw it, anyway. Damon wanted a book that talked a lot about love. Damon Courtenay died on the morning of April Fool’s Day. In this tribute to his son, Bryce Courtenay lays bare the suffering behind this young man’s life. Damon’s story is one of life-long struggle, his love for Celeste, the compassion of family, and a fight to the end for integrity. A testimony to the power of love, April Fool’s Day is also about understanding: how when we confront our worst, we can become our best.",673,"['Nonfiction', 'Biography', 'Memoir', 'Australia', 'Biography Memoir', 'Drama', 'Autobiography']","1,984 follower",381 review,72,114 (1%),284 (3%),"1,267 (14%)","2,913 (34%)","3,926 (46%)"
Mao II,Don DeLillo,3.69,"11,878 rating","January 1, 1991","""One of the most intelligent, grimly funny voices to comment on life in present-day America"" (The New York Times), Don DeLillo presents an extraordinary new novel about words and images, novelists and terrorists, the mass mind and the arch-individualist. At the heart of the book is Bill Gray, a famous reclusive writer who escapes the failed novel he has been working on for many years and enters the world of political violence, a nightscape of Semtex explosives and hostages locked in basement rooms. Bill's dangerous passage leaves two people stranded: his brilliant, fixated assistant, Scott, and the strange young woman who is Scott's lover—and Bill's.",241,"['Fiction', 'Novels', 'American', 'Literature', 'Literary Fiction', 'Contemporary', '20th Century']","5,885 follower",800 review,93,227 (1%),947 (7%),"3,518 (29%)","4,799 (40%)","2,387 (20%)"
Baghdad without a Map and Other Misadventures in Arabia,Tony Horwitz,3.99,"4,030 rating","March 1, 1991","With razor-sharp wit and insight, intrepid journalist Tony Horwitz gets beyond solemn newspaper headlines and romantic myths of Arabia to offer startling close-ups of a volatile region few Westerners understand. His quest for hot stories takes him from the tribal wilds of Yemen to the shell-pocked shores of Lebanon; from the malarial sands of the Sudan to the eerie souks of Saddam Hussein's Iraq, a land so secretive that even street maps and weather reports are banned.As an oasis in the Empty Quarter, a veiled woman offers tea and a mysterious declaration of love. In Cairo, ""politeness police"" patrol seedy nightclubs to ensure that belly dancers don't show any belly. And at the Ayatollah's funeral in Tehran a mourner chants, ""Death to America,"" then confesses to the author his secret dream--to visit Disneyland.Careening through thirteen Muslim countries and Israel, Horwitz travels light, packing a keen eye, a wicked sense of humor, and chutzpah in almost suicidal measure. This wild and comic tale of Middle East misadventure reveals a fascinating world in which the ancient and the modern collide.",285,"['Travel', 'Nonfiction', 'Memoir', 'History', 'Travelogue', 'Adventure', 'Humor']",796 follower,225 review,26,65 (1%),173 (4%),875 (21%),"1,534 (38%)","1,383 (34%)"
The Country Girls Trilogy and Epilogue,Edna O'Brien,3.89,"3,448 rating","January 1, 1986","“Delicious...wholly original...sensitive as a harp string...captures the vigilance of childhood and reproduces, eerily intact, its heightened sensations.” —NewsdayFrom the acclaimed author of Country Girl: A Memoir Kate and Baba are two ambitious Irish country girls in search of life: romantic Kate seeks love, while pragmatic Baba will take whatever she can get. Together they set out to conquer Dublin and the world. Under the big city’s bright lights, they spin their lives into a whirl of comic and touching misadventures, wild flirtations, and reckless passions. But love changes everything. And as their lives take unexpected and separate turns, Baba and Kate must ultimately learn to go it alone.A beautiful portrait of the pain and joy of youth, the ruin of marriage gone wrong, and the ache of lost friendship and love, this trilogy of Edna O’Brien’s remarkable early novels is more than just a harbinger of the stunning and masterly writer she has become. ",532,"['Fiction', 'Ireland', 'Irish Literature', 'Classics', 'Historical Fiction', 'Literary Fiction', 'Novels']","1,113 follower",359 review,99,59 (1%),208 (6%),804 (23%),"1,363 (39%)","1,014 (29%)"
Altazor / Temblor del cielo,Vicente Huidobro,4.26,"1,085 rating","January 1, 1931","Altazor y Temblor de cielo (1931), poemas en verso y prosa, respectivamente, son las abras clave del chileno Huidobro, uno de los importadores de las vanguardias a España. Altazor es una intensa abra metafísica, ademas de un ingenioso juego de palabras, culminación del creacionismo.",208,"['Poetry', 'Spanish Literature', 'Classics', 'Latin American Literature', 'College', 'Fiction', 'Unfinished', 'Poetry', 'Spanish Literature', 'Classics', 'Latin American Literature', 'College', 'Fiction', 'Unfinished', 'Poetry', 'Spanish Literature', 'Classics', 'Latin American Literature', 'College', 'Fiction', 'Unfinished']",118 follower,81 review,162,18 (1%),51 (4%),135 (12%),311 (28%),570 (52%)
The Roman Spring of Mrs. Stone,Tennessee Williams,3.66,"1,554 rating","January 1, 1950","The story of a wealthy, fiftyish American widow, recently a famous stage beauty, but now ""drifting."" The novel opens soon after her husband's death and her retirement from the theatre, as Mrs. Stone tries to adjust to her aimless new life in Rome. She is adjusting, too, to aging (""The knowledge that her beauty was lost had come upon her recently and it was still occasionally forgotten."") With poignant wit and his own particular brand of relish, Williams charts her drift into an affair with a cruel young gigolo: ""As compelling, as fascinating, and as technically skilled as his plays."" (Publishers Weekly)",112,"['Fiction', 'Classics', 'Plays', 'Italy', '20th Century', 'Drama', 'American']","3,228 follower",141 review,547,19 (1%),142 (9%),491 (31%),602 (38%),300 (19%)
The White Goddess: A Historical Grammar of Poetic Myth,Robert Graves,4.03,"3,548 rating","January 1, 1948","The White Goddess is perhaps the finest of Robert Graves's works on the psychological and mythological sources of poetry. In this tapestry of poetic and religious scholarship, Graves explores the stories behind the earliest of European deities—the White Goddess of Birth, Love, and Death—who was worshipped under countless titles. He also uncovers the obscure and mysterious power of ""pure poetry"" and its peculiar and mythic language.",512,"['Mythology', 'Poetry', 'Nonfiction', 'History', 'Religion', 'Philosophy', 'Classics']","1,635 follower",235 review,479,69 (1%),193 (5%),706 (19%),"1,189 (33%)","1,391 (39%)"
The Death of Virgil,Hermann Broch,4.15,"1,499 rating","June 1, 1945","It is the reign of the Emperor Augustus, and Publius Vergilius Maro, the poet of the Aeneid and Caesar's enchanter, has been summoned to the palace, where he will shortly die. Out of the last hours of Virgil's life and the final stirrings of his consciousness, the Austrian writer Hermann Broch fashioned one of the great works of twentieth-century modernism, a book that embraces an entire world and renders it with an immediacy that is at once sensual and profound.Begun while Broch was imprisoned in a German concentration camp, The Death of Virgil is part historical novel and part prose poem - and always an intensely musical and immensely evocative meditation on the relation between life and death, the ancient and the modern.",493,"['Fiction', 'Historical Fiction', 'Classics', 'German Literature', 'Poetry', 'Literature', 'Novels', 'Fiction', 'Historical Fiction', 'Classics', 'German Literature', 'Poetry', 'Literature', 'Novels', 'Fiction', 'Historical Fiction', 'Classics', 'German Literature', 'Poetry', 'Literature', 'Novels']",289 follower,193 review,148,43 (2%),95 (6%),210 (14%),390 (26%),761 (50%)
Rose Madder,Stephen King,3.75,"113,442 rating","January 1, 1995","Roused by a single drop of blood, Rosie Daniels wakes up to the chilling realisation that her husband is going to kill her. And she takes flight – with his credit card.Alone in a strange city, Rosie begins to build a new life: she meets Bill Steiner and she finds an old junk shop painting, ""Rose Madder,"" which strangely seems to want her as much as she wants it.But it’s hard for Rosie not to keep looking over her shoulder. Rose-maddened and on the rampage, Norman is a corrupt cop with a dog’s instinct for tracking people. And he’s getting close. Rosie can feel just how close he is getting…A brilliant dark-hued fable of gender wars, a haunting love story, and a hold-your-breath triumph of suspense, ""Rose Madder"" is Stephen King at his electrifying best.",595,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Suspense', 'Supernatural', 'Audiobook']",841k follower,"3,882 review","2,518","2,614 (2%)","10,188 (8%)","32,735 (28%)","35,792 (31%)","32,113 (28%)"
The Lion's Lady,Julie Garwood,4.18,"24,120 rating","December 1, 1988","Christina Bennett had taken London society by storm. The ravishing beauty guarded the secret of her mysterious past until the night Lyon, Marquis of Lyonwood, stole a searching, sensuous kiss. An arrogant nobleman with a pirate's passions, he tasted the wild fire smoldering beneath Christina's cool charm and swore to possess her...But the feisty and defiant Christina would not be so easily conquered. Mistress of her heart and of her fortune, she resisted Lyon's sensuous caresses. She dared not surrender to his love...for then, she must also forsake her precious secret...and her promised destiny!",360,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Regency', 'Fiction', 'Regency Romance']",12k follower,"1,023 review",159,216 (<1%),806 (3%),"4,221 (17%)","8,134 (33%)","10,743 (44%)"
Born Free: A Lioness of Two Worlds,Joy Adamson,4.16,"33,458 rating","January 28, 1960","There have been many accounts of the return to the wild of tame animals, but since its original publication in 1960, when The New York Times hailed it as a ""fascinating and remarkable book,"" Born Free has stood alone in its power to move us.Joy Adamson's story of a lion cub in transition between the captivity in which she is raised and the fearsome wild to which she is returned captures the abilities of both humans and animals to cross the seemingly unbridgeable gap between their radically different worlds. Especially now, at a time when the sanctity of the wild and its inhabitants is increasingly threatened by human development and natural disaster, Adamson's remarkable tale is an idyll, and a model, to return to again and again.Illustrated with the same beautiful, evocative photographs that first enchanted the world forty years ago and updated with a new introduction by George Page, former host and executive editor of the PBS series Nature and author of Inside the Animal Mind,  this anniversary edition introduces to a new generation one of the most heartwarming associations between man and animal.",224,"['Nonfiction', 'Animals', 'Africa', 'Biography', 'Nature', 'Memoir', 'Classics', 'Nonfiction', 'Animals', 'Africa', 'Biography', 'Nature', 'Memoir', 'Classics', 'Nonfiction', 'Animals', 'Africa', 'Biography', 'Nature', 'Memoir', 'Classics']",80 follower,395 review,85,478 (1%),"1,017 (3%)","5,938 (17%)","11,185 (33%)","14,840 (44%)"
Year of the Death of Ricardo Reis / The Gospel According to Jesus Christ / Blindness [3 Books in One],José Saramago,4.23,104 rating,"1044 pages, PaperbackPublished January 1, 1999",Includes 3 of the author's best The Year of the Death of Ricardo Reis; The Gospel According to Jesus Christ; Blindness,1044,['Fiction'],14.8k follower,5 review,278,0 (0%),6 (5%),16 (15%),30 (28%),52 (50%)
Lancelot,Walker Percy,3.72,"2,900 rating","January 1, 1977","Lancelot Lamar is a disenchanted lawyer who finds himself confined in a mental asylum with memories that don't seem worth remembering. It all began the day he accidentally discovered he was not the father of his youngest daughter, a discovery which sent Lancelot on modern quest to reverse the degeneration of America. Percy's novel reveals a shining knight for the modern age--a knight not of romance, but of revenge.",257,"['Fiction', 'Literature', 'Classics', 'Novels', 'Southern', 'Literary Fiction', 'American']",711 follower,216 review,68,75 (2%),225 (7%),812 (28%),"1,117 (38%)",671 (23%)
The Riddle-Master of Hed,Patricia A. McKillip,3.99,"12,540 rating","January 1, 1976","Long ago, the wizards had vanished from the world, and all knowledge was left hidden in riddles. Morgon, prince of the simple farmers of Hed, proved himself a master of such riddles when he staked his life to win a crown from the dead Lord of Aum. But now ancient, evil forces were threatening him. Shape changers began replacing friends until no man could be trusted. So Morgon was forced to flee to hostile kingdoms, seeking the High One who ruled from mysterious Erlenstar Mountain. Beside him went Deth, the High One's Harper. Ahead lay strange encounters and terrifying adventures. And with him always was the greatest of unsolved riddles -- the nature of the three stars on his forehead that seemed to drive him toward his ultimate destiny.",229,"['Fantasy', 'Fiction', 'High Fantasy', 'Young Adult', 'Science Fiction Fantasy', 'Magic', 'Epic Fantasy']","2,633 follower",631 review,112,276 (2%),722 (5%),"2,610 (20%)","4,127 (32%)","4,805 (38%)"
"Tomorrow, When the War Began",John Marsden,4.04,"56,020 rating","January 1, 1993","When Ellie and her friends return from a camping trip in the Australian bush, they find things hideously wrong — their families are gone. Gradually they begin to comprehend that their country has been invaded and everyone in their town has been taken prisoner. As the reality of the situation hits them, they must make a decision — run and hide, give themselves up and be with their families, or fight back.",276,"['Young Adult', 'Fiction', 'Dystopia', 'War', 'Science Fiction', 'Adventure', 'Australia']","1,886 follower","3,475 review",101,"1,101 (1%)","2,689 (4%)","10,282 (18%)","20,823 (37%)","21,125 (37%)"
Black Sheep,Georgette Heyer,4.09,"11,895 rating","January 1, 1966",He had nothing to recommend him but his smile. Miss Wendover's efforts to detach her niece from a fortune-hunter are complicated by the arrival in Bath of Miss Caverleigh.,288,"['Romance', 'Historical Fiction', 'Regency', 'Historical Romance', 'Historical', 'Fiction', 'Regency Romance']","4,893 follower","1,000 review",242,86 (<1%),357 (3%),"2,385 (20%)","4,653 (39%)","4,414 (37%)"
Passing,Nella Larsen,3.93,"63,964 rating","April 1, 1929","Nella Larsen's fascinating exploration of race and identity--the inspiration for the upcoming Netflix film directed by Rebecca Hall, starring Tessa Thompson and Ruth Negga.This Signet Classics edition of Passing includes an Introduction by Brit Bennett, the bestselling author of The Vanishing Half.Irene Redfield is a Black woman living an affluent, comfortable life with her husband and children in the thriving neighborhood of Harlem in the 1920s. When she reconnects with her childhood friend Clare Kendry, who is similarly light-skinned, Irene discovers that Clare has been passing for a white woman after severing ties to her past--even hiding the truth from her racist husband.Clare finds herself drawn to Irene's sense of ease and security with her Black identity and longs for the community (and, increasingly, the woman) she lost. Irene is both riveted and repulsed by Clare and her dangerous secret, as Clare begins to insert herself--and her deception--into every part of Irene's stable existence. First published in 1929, Larsen's brilliant examination of the various ways in which we all seek to ""pass,"" is as timely as ever.",141,"['Classics', 'Fiction', 'Historical Fiction', 'Race', 'African American', 'Audiobook', 'Historical', 'Classics', 'Fiction', 'Historical Fiction', 'Race', 'African American', 'Audiobook', 'Historical', 'Classics', 'Fiction', 'Historical Fiction', 'Race', 'African American', 'Audiobook', 'Historical']",545 follower,"6,774 review",20,509 (<1%),"2,442 (3%)","14,756 (23%)","29,684 (46%)","16,573 (25%)"
Horse Heaven,Jane Smiley,3.89,"5,312 rating","January 1, 1999","""It's not true,"" says a character in Jane Smiley's funny, passionate, and brilliant new novel of horse racing, ""that anything can happen at the racetrack,"" but many astonishing and affecting things do—and in Horse Heaven, we find them woven into a marvelous tapestry of joy and love, chicanery, folly, greed, and derring-do. Haunting, exquisite Rosalind Maybrick, wife of a billionaire owner, one day can't quite decide what it is she wants, and discovers too late that her whole life is transformed . . . Twenty-year-old Tiffany Morse, stuck in her job at Wal-Mart, prays, ""Please make something happen here . . . This time, I mean it,"" and something does . . . Farley, a good trainer in a bad slump; Buddy, a ruthless trainer who can't seem to lose even though he knows that his personal salvation depends upon it; Roberto, an apprentice jockey who has ""the hands"" but is growing too big for his dream career with every passing day; Leo the gambler and his earnest son, Jesse, who understands everything about his father's ""system"" except why it doesn't work; Elizabeth, the 62-year-old theorist of sex and animal communication, and her best friend, Joy, the mare manager at the ranch at the center of the universe—all are woven together by the horses that pass among them: Two colts and two fillies who begin with the promise of talent and breeding, and now might or might not achieve stardom. There are the geldings—Justa Bob, the plain brown horse who always wins by a nose, a lovable claimer who passes from owner to owner on a heart-wrenching journey down from the winner's circle; and the beautiful Mr. T., raced in France and rescued in Texas, who is discovered to have some unusual and amazing talents. And then there is the Jack Russell terrier, Eileen, a dog with real convictions—and the will to implement them.The strange, compelling, sparkling, and mysterious universe of horse racing that has fascinated generations of punters and robber barons, horse-lovers and wits, has never before been depicted with such verve and originality, such tenderness, such clarity, and, above all, such sheer exuberance.",640,"['Fiction', 'Horses', 'Animals', 'Contemporary', 'Literary Fiction', 'Sports', 'Novels']","2,257 follower",411 review,130,160 (3%),323 (6%),"1,216 (22%)","1,864 (35%)","1,749 (32%)"
The Open Society and Its Enemies - Volume One: The Spell of Plato,Karl Popper,4.16,"2,720 rating","January 1, 1945","Popper was born in 1902 to a Viennese family of Jewish origin. He taught in Austria until 1937, when he emigrated to New Zealand in anticipation of the Nazi annexation of Austria the following year, and he settled in England in 1949. Before the annexation, Popper had written mainly about the philosophy of science, but from 1938 until the end of the Second World War he focused his energies on political philosophy, seeking to diagnose the intellectual origins of German and Soviet totalitarianism. The Open Society and Its Enemies was the result. In the book, Popper condemned Plato, Marx, and Hegel as ""holists"" and ""historicists""--a holist, according to Popper, believes that individuals are formed entirely by their social groups; historicists believe that social groups evolve according to internal principles that it is the intellectual's task to uncover. Popper, by contrast, held that social affairs are unpredictable, and argued vehemently against social engineering. He also sought to shift the focus of political philosophy away from questions about who ought to rule toward questions about how to minimize the damage done by the powerful. The book was an immediate sensation, and--though it has long been criticized for its portrayals of Plato, Marx, and Hegel--it has remained a landmark on the left and right alike for its defense of freedom and the spirit of critical inquiry.",368,"['Philosophy', 'Politics', 'Nonfiction', 'History', 'Science', 'Sociology', 'Classics']","1,524 follower",184 review,276,73 (2%),114 (4%),359 (13%),940 (34%),"1,234 (45%)"
The Nonexistent Knight & The Cloven Viscount,Italo Calvino,4.03,"5,225 rating","January 1, 1959","Two novellas: the first, a parody of medieval knighthood told by a nun; the second, a fantasy about a nobleman bisected into his good and evil halves. “Bravura pieces... executed with brilliance and brio”(Chicago Tribune). Translated by Archibald Colquhoun. A Helen and Kurt Wolff BookOriginally published as two distinct volumes: 'Il visconte dimezzato' (1952) and 'Il cavaliere inesistente' (1959). Also published in a single volume with 'The baron in the trees' (Il barone rampante, 1957) as 'Our Ancestors' (I nostri antenati, 1960).",272,"['Fiction', 'Fantasy', 'Italian Literature', 'Literature', 'Italy', 'Classics', 'Magical Realism', 'Fiction', 'Fantasy', 'Italian Literature', 'Literature', 'Italy', 'Classics', 'Magical Realism', 'Fiction', 'Fantasy', 'Italian Literature', 'Literature', 'Italy', 'Classics', 'Magical Realism']","7,826 follower",233 review,479,33 (<1%),167 (3%),"1,104 (21%)","2,216 (42%)","1,705 (32%)"
Eaters of the Dead,Michael Crichton,3.70,"41,971 rating","March 12, 1976","It is 922 A.D. The refined Arab courtier Ibn Fadlan is accompanying a party of Viking warriors back to their home. He is appalled by their customs—the gratuitous sexuality of their women, their disregard for cleanliness, and their cold-blooded sacrifices. As they enter the frozen, forbidden landscape of the North—where the day’s length does not equal the night’s, where after sunset the sky burns in streaks of color—Fadlan soon discovers that he has been unwillingly enlisted to combat the terrors in the night that come to slaughter the Vikings, the monsters of the mist that devour human flesh. But just how he will do it, Fadlan has no idea.",304,"['Fiction', 'Historical Fiction', 'Fantasy', 'Thriller', 'Horror', 'Adventure', 'Historical']",17.3k follower,"2,138 review",205,930 (2%),"3,555 (8%)","12,593 (30%)","15,141 (36%)","9,752 (23%)"
From Russia With Love,Ian Fleming,3.90,"35,407 rating","January 1, 1957","Ian Fleming’s fifth James Bond novel.James Bond is marked for death by the Soviet counterintelligence agency SMERSH in Ian Fleming’s masterful spy thriller. It's the novel that President John F. Kennedy named as one of his favourite books of all time.SMERSH stands for ‘Death to Spies’ and there’s no secret agent they’d like to disgrace and destroy more than 007, James Bond. But ensnaring the British Secret Service’s most lethal operative will require a lure so tempting even he can’t resist. Enter Tatiana Romanova, a ravishing Russian spy whose ‘defection’ springs a trap designed with clockwork precision.Her mission: seduce Bond, then flee to the West on the Orient Express. Waiting in the shadows are two of Ian Fleming’s most vividly drawn villains: Red Grant, SMERSH’s deadliest assassin, and the sinister operations chief Rosa Klebb - five feet four inches of pure killing power.Bursting with action and intrigue, ""From Russia with Love"" is one of the best-loved books in the Bond canon, an instant classic that set the standard for sophisticated literary spycraft for decades to come.",259,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Adventure', 'Classics', 'Mystery Thriller']","3,013 follower","1,602 review",667,581 (1%),"1,713 (4%)","8,721 (24%)","13,945 (39%)","10,447 (29%)"
Out of the Dust,Karen Hesse,3.77,"76,287 rating","January 1, 1987","When Billie Jo is just fourteen she must endure heart-wrenching ordeals that no child should have to face. The quiet strength she displays while dealing with unspeakable loss is as surprising as it is inspiring. Written in free verse, this award-winning story is set in the heart of the Great Depression. It chronicles Oklahoma's staggering dust storms, and the environmental--and emotional--turmoil they leave in their path. An unforgettable tribute to hope and inner strength.",227,"['Historical Fiction', 'Poetry', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Historical']",452 follower,"5,295 review",58,"3,100 (4%)","6,583 (8%)","18,680 (24%)","24,503 (32%)","23,421 (30%)"
The Reptile Room,Lemony Snicket,4.01,"224,030 rating","August 26, 1999","Dear Reader,If you have picked up this book with the hope of finding a simple and cheery tale, I'm afraid you have picked up the wrong book altogether. The story may seem cheery at first, when the Baudelaire children spend time in the company of some interesting reptiles and a giddy uncle, but don't be fooled. If you know anything at all about the unlucky Baudelaire children, you already know that even pleasant events lead down the same road to misery.In fact, within the pages you now hold in your hands, the three siblings endure a car accident, a terrible odor, a deadly serpent, a long knife, a large brass reading lamp, and the appearance of a person they'd hoped never to see again.I am bound to record these tragic events, but you are free to put this book back on the shelf and seek something lighter.With all due respect,Lemony Snicket",192,"['Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Fantasy', 'Mystery', 'Adventure', 'Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Fantasy', 'Mystery', 'Adventure', 'Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Fantasy', 'Mystery', 'Adventure']",24.8k follower,"8,937 review",220,"2,345 (1%)","8,927 (3%)","49,866 (22%)","85,936 (38%)","76,956 (34%)"
Little Bear,Else Holmelund Minarik,4.25,"58,293 rating","January 1, 1957",Book by Else Holmelund Minarik,64,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Fantasy', 'Chapter Books', 'Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Fantasy', 'Chapter Books', 'Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Fantasy', 'Chapter Books']",134 follower,622 review,83,761 (1%),"1,934 (3%)","9,673 (16%)","15,537 (26%)","30,388 (52%)"
People of the Wolf,W. Michael Gear,3.90,"9,688 rating","July 15, 1990","In the dawn of history, a valiant people forged a pathway from an old world into a new one. Led by a dreamer who followed the spirit of the wolf, a handful of courageous men and women dared to cross the frozen wastes to find an untouched, unspoiled continent. Set in what is now Alaska, this is the magnificent saga of the vision-filled man who led his people to an awesome destiny, and the courageous woman whose love and bravery drove them on in pursuit of that dream.A sweeping epic of prehistory, People of the Wolf is another compelling novel in the majestic North America's Forgotten Past series from New York Times and USA Today bestselling authors W. Michael Gear and Kathleen O'Neal Gear",448,"['Historical Fiction', 'Fiction', 'Historical', 'Fantasy', 'Adventure', 'Prehistoric', 'Prehistory', 'Historical Fiction', 'Fiction', 'Historical', 'Fantasy', 'Adventure', 'Prehistoric', 'Prehistory', 'Historical Fiction', 'Fiction', 'Historical', 'Fantasy', 'Adventure', 'Prehistoric', 'Prehistory']",691 follower,337 review,149,222 (2%),643 (6%),"2,425 (25%)","3,020 (31%)","3,378 (34%)"
Metamorphosis and Other Stories,Franz Kafka,3.90,"5,862 rating","January 1, 1915","In the bizarre world of Franz Kafka, salesmen turn into giant bugs, apes give lectures at college academies, and nightmares probe the mysteries of modern humanity’s unhappiness. More than any other modern writer in world literature, Kafka captures the loneliness and misery that fill the lives of 20th-century humanity. The Metamorphosis and Other Stories reveals the author’s extraordinary talent in a variety of forms—prose poems, short stories, sketches, allegories, and novelettes—and showcases the straight–faced humor, startling psychological insight, and haunting imagination for which he is revered as a modern master. This collection of new translations brings together the small proportion of Kafka's works that he thought worthy of publication. It includes ""Metamorphosis"", his most famous work, an exploration of horrific transformation and alienation; ""Meditation"", a collection of his earlier studies; ""The Judgement"", written in a single night of frenzied creativity; ""The Stoker"", the first chapter of a novel set in America and a fascinating occasional piece, and ""The Aeroplanes at Brescia"", Kafka's eyewitness account of an air display in 1909. Together, these stories reveal the breadth of Kafka's literary vision and the extraordinary imaginative depth of his thought.",236,"['Classics', 'Fiction', 'Short Stories', 'Literature', 'Philosophy', '20th Century', 'Fantasy']",29.1k follower,561 review,"2,757",74 (1%),338 (5%),"1,407 (24%)","2,328 (39%)","1,715 (29%)"
The Winter King,Bernard Cornwell,4.26,"48,454 rating","February 1, 1994","Uther, the High King, has died, leaving the infant Mordred as his only heir. His uncle, the loyal and gifted warlord Arthur, now rules as caretaker for a country which has fallen into chaos - threats emerge from within the British kingdoms while vicious Saxon armies stand ready to invade. As he struggles to unite Britain and hold back the enemy at the gates, Arthur is embroiled in a doomed romance with beautiful Guinevere. Will the old-world magic of Merlin be enough to turn the tide of war in his favour?",431,"['Historical Fiction', 'Fantasy', 'Fiction', 'Arthurian', 'Historical', 'Mythology', 'Medieval']",17.2k follower,"2,560 review",433,479 (<1%),"1,239 (2%)","6,360 (13%)","17,429 (35%)","22,947 (47%)"
