title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Of Time and the River: A Legend of Man's Hunger in His Youth,Thomas Wolfe,4.20,"1,225 rating","January 1, 1935","The sequel to Thomas Wolfe's remarkable first novel, Look Homeward, Angel, Of Time and the River is one of the great classics of American literature. The book chronicles the maturing of Wolfe's autobiographical character, Eugene Gant, in his desperate search for fulfillment, making his way from small-town North Carolina to the wider world of Harvard University, New York City, and Europe. In a massive, ambitious, and boldly passionate novel, Wolfe examines the passing of time and the nature of the creative process, as Gant slowly but ecstatically embraces the urban life, recognizing it as a necessary ordeal for the birth of his creative genius as a writer.The work of an exceptionally expressive writer of fertile imagination and startling emotional intensity, Of Time and the River illuminates universal truths about art and life, city and country, past and present. It is a novel that is majestic and enduring. As P. M. Jack observed in The New York Times, ""It is a triumphant demonstration that Thomas Wolfe has the stamina to produce a magnificent epic of American life.""This edition, published in celebration of Wolfe's centennial anniversary, contains a new introduction by Pat Conroy.",896,339,"1,014 follower","['Fiction', 'Classics', 'Literature', 'American', 'Novels', 'Literary Fiction', 'Americana', 'Fiction', 'Classics', 'Literature', 'American', 'Novels', 'Literary Fiction', 'Americana', 'Fiction', 'Classics', 'Literature', 'American', 'Novels', 'Literary Fiction', 'Americana']",102 review,588 (48%),388 (31%),178 (14%),52 (4%),19 (1%)
Echoes of the Great Song,David Gemmell,4.08,"4,008 rating","October 1, 1997","The Avatars are immortal and live like kings–even though the empire is dying. Their immortality is guaranteed by magic crystals whose influence is now waning, overwhelmed by the sheer power of a great flood and a sudden ice age. But when two moons appear in the sky, and the ruthless armies of the Crystal Queen swarm across the land bringing devastation and terror, the Avatars unite with their subjects to protect their universe.As the cities face imminent destruction, three heroes emerge. Talaban, a warrior haunted by tragedy; Touchstone, the mystic tribesman seeking his lost love; and Anu, the Holy One, the Builder of Time. And when all seems lost, two others enter the fray: Sofarita, the peasant girl who will inspire a legend, and the madman, Viruk, who will become a god. . . .",437,156,"3,233 follower","['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Heroic Fantasy', 'Science Fiction Fantasy', 'Science Fiction']",116 review,"1,557 (38%)","1,439 (35%)",829 (20%),154 (3%),29 (<1%)
Αυτό το αστέρι είναι για όλους μας,Tasos Leivaditis,4.66,358 rating,"January 1, 1952",Τώρα θα πέφτει απότομα το βράδι.Θα βιάζονται οι άνθρωποι στους δρόμους. Οι γυναίκεςθα κλείνουν τρομαγμένες την πόρτα τους και θ’ αγκαλιάζουν τα παιδιά τους.Μα τα πεινασμένα πρόσωπα των παιδιών ρίχνουν στον τοίχο έναν ίσκιο μαύροσαν τον ίσκιο ενός ψωμιού.Εσύ θα κάθεσαι στο ίδιο εκείνο χαμηλό σκαμνί μαςη στέγη ολοένα θα στάζειαπό ένα παλιό σεντόνι θα ράβεις τα ρουχαλάκια του παιδιού μαςθα μπαλώνεις με την πίκρα σου το κενό του χωρισμού.Άραγε φέγγει ακόμα ο ουρανός που βλέπαμε απ’ το παράθυροανθίζει πάντα στην αυλή η μικρή ροδακινιά;Ένας-ένας θα χάνονται οι εργάτες απ’ τα αντικρινό μηχανουργείο.,37,42,69 follower,"['Poetry', 'Romance', 'Greece', 'Poetry', 'Romance', 'Greece', 'Poetry', 'Romance', 'Greece']",31 review,265 (74%),70 (19%),18 (5%),3 (<1%),2 (<1%)
Questa notte ho sognato in cubano,Cristina García,3.69,"11,573 rating","January 1, 1992","Tra Cuba e Brooklin si svolge la vicenda di quattro intense figure femminili, legate da vincoli indissolubili. Romanzo ricco di passione, di tenerezza e di violenza, ""Questa notte ho sognato in cubano"" è il racconto di un'identità perduta, del desiderio di ritrovare l'elemento che tiene insieme tutto: passato e presente, luoghi e persone.",250,91,339 follower,"['Fiction', 'Historical Fiction', 'Magical Realism', 'School', 'Contemporary', 'Novels', 'Literature']",891 review,"2,477 (21%)","4,349 (37%)","3,608 (31%)",907 (7%),232 (2%)
"Akira, Vol. 5",Katsuhiro Otomo,4.49,"11,315 rating","January 1, 1984","In the 21st century, the once-glittering Neo-Tokyo lies in ruins, leveled in minutes by the infinite power of the child psychic giant, Akira. Now a wasteland of rubble and anarchy, the Great Tokyo Empire rises, a ragtag group of zealots and crazies who worship and fear Akira and his mad prime minister, Tetsuo, an angry teen with immense powers of his own -- and equally immense twisted ambitions. The planet at large is not taking the threat lying down, however, and the might of the world is ready to take on the Empire, but will technology's most advanced weaponry be enough to destroy Akira -- and is Tetsuo an ever greater threat?",413,402,778 follower,"['Manga', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Japan', 'Manga', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Japan', 'Manga', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Japan', 'Manga', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Japan', 'Manga', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Japan']",295 review,"6,766 (59%)","3,471 (30%)",938 (8%),117 (1%),23 (<1%)
Centuria. Cento piccoli romanzi fiume,Giorgio Manganelli,4.16,776 rating,"January 1, 1979","«Il presente volumetto racchiude in breve spazio una vasta ed amena biblioteca; esso infatti raccoglie cento romanzi fiume, ma così lavorati in modi anamorfici, da apparire al lettore frettoloso testi di poche e scarne righe. Dunque, ambisce ad essere un prodigio della scienza contemporanea alleata alla retorica, recente ritrovamento delle locali Università. Libriccino sterminato, insomma; a leggere il quale il lettore dovrà porre in opera le astuzie che già conosce, e forse altre apprenderne: giochi di luce che consentono di leggere tra le righe, sotto le righe, tra le due facce di un foglio, nei luoghi ove si appartano capitoli elegantemente scabrosi, pagine di nobile efferatezza, e dignitoso esibizionismo, lì depositate per vereconda pietà di infanti e canuti. A ben vedere, il buon lettore vi troverà tutto ciò che gli serve per una vita di letture rilegate: minute descrizioni di case della Georgia dove sorelle destinate a diventare rivali hanno trascorso una adolescenza prima ignara poi torbida; ambagi sessuali, passionali e carnali, minutamente dialogate; memorabili conversioni di anime travagliate; virili addii, femminesca costanza, inflazioni, tumulti plebei, balenanti apparizioni di eroi dal sorriso mite e terribile; persecuzioni, evasioni, e dietro ad una vocale che non nomino, in tralice si potrà scorgere una tavola rotonda sui diritti dell’Uomo. «Se mi si consente un suggerimento, il modo ottimo per leggere questo libercolo, ma costoso, sarebbe: acquistare diritto d’uso d’un grattacielo che abbia il medesimo numero di piani delle righe del testo da leggere; a ciascun piano collocare un lettore con il libro in mano; a ciascun lettore si dia una riga; ad un segnale, il Lettore Supremo comincerà a precipitare dal sommo dell’edificio, e man mano che transiterà di fronte alle finestre, il lettore di ciascun piano leggerà la riga destinatagli, a voce forte e chiara. È necessario che il numero dei piani corrisponda a quello delle righe, e non vi siano equivoci tra ammezzato e primo piano, che potrebbero causare un imbarazzante silenzio prima dello schianto. Bene anche leggerlo nelle tenebre esteriori, meglio se allo zero assoluto, in smarrito abitacolo spaziale» (Giorgio Manganelli). Apparso per la prima volta nel 1979, Centuria viene qui ripresentato in un’edizione che affianca agli originali «cento piccoli romanzi fiume» non solo trentuno «altre centurie» (di cui venti già apparse sul «Caffè» nel 1980 e undici inedite), ma anche sette racconti scartati da Manganelli nel corso dell’elaborazione dell’opera. Arricchiscono il volume il saggio che Italo Calvino scrisse nel 1985 per presentare al pubblico francese la traduzione di Centuria – ora offerto per la prima volta nell’originale stesura in italiano – e il testo del risvolto, firmato dallo stesso Manganelli, che accompagnava la stampa del ’79.",316,149,74 follower,"['Short Stories', 'Fiction', 'Italy', 'Italian Literature', 'Novels', 'Magical Realism', 'Literature']",119 review,334 (43%),290 (37%),106 (13%),32 (4%),14 (1%)
The Final Reckoning,Robin Jarvis,4.11,"1,207 rating","January 1, 1990","Robin Jarvis's thrilling finale to the Deptford Mice Trilogy unfolds in this page-turning volume. Back from the dead, the spirit of Jupiter-the evil cat who was once Lord of the sewer rats-wreaks more destruction than ever. The Deptford Mice feel his chilling grasp everywhere they turn-their allies are murdered and the Starglass, their source of knowledge and power, has been stolen. The mice know they face the most desperate struggle of their lives. Will anyone survive?",298,57,230 follower,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Animals', 'Horror', 'Animal Fiction']",29 review,478 (39%),444 (36%),242 (20%),31 (2%),12 (<1%)
Vineland,Thomas Pynchon,3.73,"11,782 rating","January 1, 1990","A group of Americans in Northern California in 1984 are struggling with the consequences of their lives in the sixties, still run by the passions of those times -- sexual and political -- which have refused to die. Among them is Zoyd Wheeler who is preparing for his annual act of televised insanity (for which he receives a government stipend) when an unwelcome face appears from out of his past.An old nemesis, federal prosecutor Brock Vond, storms into Vineland at the head of a heavily armed strike force. Soon Zoyd and his daughter, Prairie, go into hiding while Vond begins a relationship with Zoyd's ex-wife and uses Prairie as a pawn against the mother she never knew she had.Part daytime drama, part political thriller, Vineland is a strange evocation of a twentieth-century America headed for a less than harmonic future.",480,58,"6,401 follower","['Fiction', 'Literature', 'American', 'Novels', 'Literary Fiction', '20th Century', 'Classics']",918 review,"2,775 (23%)","4,561 (38%)","3,197 (27%)",939 (7%),310 (2%)
Litany of the Long Sun,Gene Wolfe,4.24,"2,505 rating","January 1, 1994","Litany of the Long Sun contains the full texts of Nightside the Long Sun and Lake of the Long Sun, that together make up the first half of The Book of the Long Sun. This great work is set on a huge generation starship in the same future as the classic Book of the New Sun.Gene Wolfe's Book of the Long Sun tetralogy ranks as one of the greatest literary achievements of 20th-century science fiction. Litany of the Long Sun, comprising the first two books in the series, is suffused with looming transcendence and theophany. Wolfe takes familiar speculative fiction tropes and embeds them in a tale so complex and wonderful that readers may find themselves wondering whether what they're reading is science fiction, fantasy, or something different altogether. Or whether it matters.The story of Patera Silk, a devout priest whose destiny is wrapped up with the gods he serves, takes place within the Whorl, a vast, cylindrical starship that has traveled for generations and is crumbling into disrepair. Through a strange and amazing series of events, Silk finds himself descending to base thievery, running afoul of a notorious crime lord, befriending a cyborg soldier, and encountering at least one of the gods of Mainframe.But when Silk encounters the Outsider, who may be a God of a very different sort, all his beliefs are shaken to the core, and his life swiftly takes a messianic turn. In a rousing climax, Silk becomes the reluctant leader of a political rebellion against the corrupt Ayuntamiento, who rule the city-state of Viron.It is not necessary to have read Wolfe's Book of the New Sun series, which takes place many centuries earlier, to enjoy the Long Sun novels, but keen-eyed readers will find many clues as to the origin of the Whorl and its gods in those stories. Further, although Wolfe's reputation for literary precision and trickery is well deserved, the Long Sun series (which continues in Epiphany of the Long Sun) is one of the more accessible places to start appreciating the author's treasures.--Therese Littleton",543,496,"3,095 follower","['Science Fiction', 'Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Novels', 'Speculative Fiction', 'Literature']",139 review,"1,169 (46%)",907 (36%),329 (13%),71 (2%),29 (1%)
Mavi Melekler,Chingiz Abdullayev,4.11,167 rating,"January 1, 1988","Azerbaycan Edebiyatı'nın öncü isimlerinden biri olan Abdullayev, KGB'de görevinden istifa ettikten sonra polisiye türünde yazdığı eserlerle dünya çapında bir üne kavuştu. Deniyimlerine dayanarak kaleme aldığı Mavi Melekler uluslararası uyuşturucu şebekelerine karşı SSCB ve İnterpolün işbirliği içinde yürüttüğü operasyonların iç işleyişini açığa vurduğu için yasaklandı. Glasnost devrinin başlamasıyla yayınlanmasına izin verildi. Büyük bir yankı uyandırdı.Türk okurunun Araftan Kurtuluş isimli eseriyle tanıdığı Abdullayev bu kitabında beyaz ölüm tacirlerine karşı, siyah giysililerin verdiği mücadelelerin izsürücüsü olmak isteyenlere damıtılmış bir heyecan vadediyor.",255,429,103 follower,"['Fiction', 'Crime', 'Fiction', 'Crime', 'Fiction', 'Crime']",3 review,79 (47%),45 (26%),31 (18%),6 (3%),6 (3%)
Run with the Wind,Caroline Pitcher,3.57,30 rating,"January 1, 1998","The story is about a little foal who doesnt want to be without his mother who takes care of him, but she must return to work. How will he manage with out her?An endearing and reassuring story about the uncertainties of growing up.","PaperbackFirst published January 1, 1998",65,7 follower,"['Family', 'Family', 'Family']",9 review,7 (23%),9 (30%),9 (30%),4 (13%),1 (3%)
The Hidden Staircase,Carolyn Keene,3.96,"41,030 rating","January 1, 1930","After receiving a call from her friend Helen Corning, Nancy agrees to help solve a baffling mystery. Helen's Aunt Rosemary has been living with her mother at the old family mansion, and they have noticed many strange things. They have heard music, thumps, and creaking noises at night, and seen eerie shadows on the walls. Could the house be haunted?",182,"1,165","3,379 follower","['Mystery', 'Fiction', 'Young Adult', 'Childrens', 'Classics', 'Middle Grade', 'Mystery Thriller']","2,179 review","13,501 (32%)","14,700 (35%)","10,735 (26%)","1,679 (4%)",415 (1%)
Miecz przeznaczenia,Andrzej Sapkowski,4.27,"182,386 rating","May 21, 1992","„Miecz przeznaczenia” jest zbiorem opowiadań stanowiących swoistą kontynuację przygód Geralta ze zbioru „Ostatnie życzenie”, a zarazem poprzedza historię opisaną w „Sadze o wiedźminie”. Generalnie opowiadania składające się na omawiany zbiór nie różnią się niczym od napisanych wcześniej. Geralt dzięki swojej sile, odwadze i inteligencji walczy z potworami bądź w inny sposób stara się pomagać ludziom. Świat, w którym rozgrywa się akcja, jest przedstawiony w sposób niezwykle plastyczny, co sprawia, iż można go sobie bez większych problemów wyobrazić. Książka przesiąknięta jest emocjami, marzeniami i wartościami. Na kartach opowiadań widzimy miłość, poświęcenie, honor, determinację spowodowaną zamiarem udzielenia pomocy ukochanemu, przywiązanie do własnej ziemi.",343,128,16.5k follower,"['Fantasy', 'Fiction', 'Short Stories', 'Audiobook', 'High Fantasy', 'Adventure', 'Polish Literature']","10,018 review","81,429 (44%)","73,956 (40%)","23,247 (12%)","2,994 (1%)",760 (<1%)
Der Untertan,Heinrich Mann,3.54,"4,457 rating","January 1, 1918","Book by Mann, Heinrich",365,513,108 follower,"['Classics', 'German Literature', 'Fiction', 'Literature', 'School', 'Germany', 'Novels']",175 review,"1,170 (26%)","1,357 (30%)","1,038 (23%)",492 (11%),400 (8%)
ചങ്ങമ്പുഴ കൃഷ്ണപിള്ള: നക്ഷത്രങ്ങളുടെ സ്‌നേഹഭാജനം | Changampuzha Krishnapilla: Nakshathrangalude Snehabhajanam,M.K. Sanu,3.99,88 rating,"March 1, 1988",മലയാളത്തിന്റെ കാവ്യഗന്ധര്‍വ്വനായ ചങ്ങമ്പുഴ കൃഷ്ണപിള്ളയുടെ കാവ്യജീവിത്തിന്റെ വികാരതരളമായ മുഹൂര്‍ത്തങ്ങളെ വിശകലം ചെയ്തുകൊണ്ട് സംഘര്‍ഷഭരിതവും വൈരുദ്ധ്യപൂര്‍ണവുമായ ആ സ്വഭാവവിശേഷണത്തിന്റെ അടിസ്ഥാനഘടന അന്വേഷിക്കുന്ന അപൂര്‍വ സുന്ദരമായ ജീവചിത്രണമാണ് ഈ കൃതി.,222,30,5 follower,[],3 review,30 (34%),36 (40%),15 (17%),5 (5%),2 (2%)
Drachenfels,Jack Yeovil,3.90,"1,326 rating","January 1, 1989","Detlef Sierck, the self-proclaimed greatest playwright in the world, has declared that his next production will be a recreation of the end of the Great Enchanter Drachenfels - to be staged at the very site of his death, the Fortress of Drachenfels itself. But the castle's dark walls still hide a terrible secret which may make the opening night an evening to remember! Storming dark fantasy with the vampire femme-fatale Genevieve!",288,18,55 follower,"['Fantasy', 'Horror', 'Fiction', 'Vampires', 'Audiobook', 'Dark Fantasy', 'High Fantasy', 'Fantasy', 'Horror', 'Fiction', 'Vampires', 'Audiobook', 'Dark Fantasy', 'High Fantasy', 'Fantasy', 'Horror', 'Fiction', 'Vampires', 'Audiobook', 'Dark Fantasy', 'High Fantasy']",123 review,380 (28%),532 (40%),325 (24%),74 (5%),15 (1%)
Fabian: Die Geschichte eines Moralisten,Erich Kästner,4.14,"6,790 rating","January 1, 1931","Dr. Jakob Fabian, Germanist und Reklametexter, lässt sich durch das Berlin der »Goldenen Zwanziger« treiben. Er wirft sich in erotische Abenteuer, trinkt mit Journalisten um die Wette und versucht, im Labyrinth der Großstadt seine Integrität und seine Ideale zu behaupten. Doch die Stadt windet sich wie in einem Fiebertraum; die junge Demokratie der Weimarer Republik wird mehr und mehr in ihren Grundfesten erschüttert. Dann lernt Fabian im Atelier einer Bildhauerin, wo sich leichte Mädchen und Todeskandidaten ein Stelldichein geben, die junge Juristin Cornelia kennen. Die beiden verlieben sich – doch die Liebe hat keine Konjunktur.",256,413,535 follower,"['Fiction', 'Classics', 'German Literature', 'Germany', 'Literature', 'Novels', '20th Century']",398 review,"2,845 (41%)","2,461 (36%)","1,115 (16%)",297 (4%),72 (1%)
Dancing Aztecs,Donald E. Westlake,3.99,658 rating,"October 1, 1976","A small South American republic has decided to capitalize on its national symbol: a prized gold statue of a dancing Aztec priest. The president asks a sculptor to make sixteen copies of it for sale abroad. The sculptor replaces the original with one of his fakes, and ships the real one to New York for an under-the-table sale to a museum. The statues travel to America spread out among five crates, labelled to ensure that delivery goes as planned. But the plan doesn't work . . .",318,395,845 follower,"['Mystery', 'Humor', 'Fiction', 'Crime', 'Comedy', 'Amazon', 'Audiobook']",82 review,238 (36%),234 (35%),141 (21%),33 (5%),12 (1%)
Postmortem,Patricia Cornwell,4.03,"242,585 rating","January 9, 1990","Four women with nothing in common, united only in death. Four brutalized victims of a brilliant monster - a ""Mr. Nobody"", moving undetected through a paralyzed city, leaving behind a gruesome trail of carnage . . . but few clues. With skilled hands, an unerring eye, and the latest advances in forensic research, an unrelenting female medical examiner - Kay Scarpetta - is determined to unmask a maniac. But someone is trying to sabotage Kay's investigation from the inside. And worse yet, someone wants her dead . . .",342,310,17.4k follower,"['Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery', 'Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery', 'Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery']","4,026 review","89,209 (36%)","90,556 (37%)","49,107 (20%)","9,371 (3%)","4,342 (1%)"
Lies My Father Told Me,Norman Allan,3.68,19 rating,"September 16, 1975","Based on the screenplay by Ted Allan.""Warm feelings between grandfather and grandson were never stronger than in this story of a Jewish family in 1920, Montreal, Canada. Grandpa's horse and wagon has a charm much beyond the reality of calling for ""Rags, old clothing ..."" which is the old man's occupation. The father has grand hopes for a more comfortable life and expects his old father-in-law to support his ventures. There are moments of Jewish celebration and song, but the tensions and conflicts cause much pain and regret.""WorldCat,org",125,11,11 book,[],6 review,5 (26%),5 (26%),7 (36%),2 (10%),0 (0%)
Child of Fortune,Yūko Tsushima,3.68,750 rating,"January 1, 1978","By conventional Japanese standards, Koko Mizuno is an abysmalfailure as woman, wife, and mother--and she couldn't care less. She has succeeded in remaining true to herself in a stubborn struggle against powerful conformist pressures. Yet her resistance is largely passive.Self-absorbed, indecisive, she makes her own uncharted way through life,letting her husband, lovers, even her only daughter, gradually slip away.Signs that she is pregnant after a casual affair rouse her to make decisions. Then a deeply ironic turn of events thrusts her into the cold light of a reluctant self-knowledge. Through layer upon layer of dreams,memories, defenses, and delusions, she emerges finally to take a conscious step toward the independence she cannot yet define, certain only that she herself has changed.In Child of Fortune, Yuko Tsushima has brought to life a woman whose psychological complexity reflects the meeting of Japanese fiction and women's changing consciousness. The depths of inner conflict are illuminated here by radiant imagery, wry humor, and a sharp clarity of vision.While drawing on the ""I-novel"" tradition that has dominated modern Japanese literature, the author integrates the autobiographical elements into a fully realized fictional work of penetrating social insight.The novel received the 1978 Women's Literature Prize, one of many awards that have spotlighted Yuko Tsushima as a writer of exceptional gifts.",176,53,423 follower,"['Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Asian Literature', 'Feminism', 'Womens', 'Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Asian Literature', 'Feminism', 'Womens', 'Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Asian Literature', 'Feminism', 'Womens']",103 review,137 (18%),301 (40%),253 (33%),53 (7%),6 (<1%)
The Honourable Schoolboy,John le Carré,3.98,"22,876 rating","September 1, 1977","John le Carré's classic novels deftly navigate readers through the intricate shadow worlds of international espionage with unsurpassed skill and knowledge and have earned him -- and his hero, British Secret Service agent George Smiley -- unprecedented worldwide acclaim.In this classic masterwork, le Carré expands upon his extraordinary vision of a secret world as George Smiley goes on the attack.In the wake of a demoralizing infiltration by a Soviet double agent, Smiley has been made ringmaster of the Circus (aka the British Secret Service). Determined to restore the organization's health and reputation, and bent on revenge, Smiley thrusts his own handpicked operative into action. Jerry Westerby, ""The Honourable Schoolboy,"" is dispatched to the Far East. A burial ground of French, British, and American colonial cultures, the region is a fabled testing ground of patriotic allegiances?and a new showdown is about to begin.",589,174,"8,511 follower","['Fiction', 'Espionage', 'Thriller', 'Mystery', 'Spy Thriller', 'Novels', 'Mystery Thriller']","1,288 review","7,087 (30%)","9,587 (41%)","5,124 (22%)",894 (3%),184 (<1%)
Selected Writings,Aleksandra Kollontai,4.11,66 rating,"December 12, 1977","Alexandra Kollontai—the only woman member of the Bolshevik central committee and the USSR’s first Minister of Social Welfare—is known today as a historic contributor to the international women’s movement, and as one of the first Bolshevik leaders to oppose the growth of the bureaucracy in the young socialist state. Her Selected Writings discuss the social democratic movement before the First World War, the history of the Russian women’s movement, and the debate between “feminist” and “socialist” women; the effects of the war on European socialism; the revolutions; the part played by women in the revolutionary events; the early manifestations of bureaucracy and Kollontai’s role as spokeswoman for the “workers’ opposition”; and morality, sexual politics, the family, and prostitution. It also includes writings from her later life as a Soviet official. Each section is introduced by a commentary in which Alix Holt explains the background and critically sets Kollontai’s unique lifework in its historical and biographical contexts, demonstrating both its necessary limitations and its extraordinary range.",340,94,219 follower,"['Feminism', 'Nonfiction', 'Politics', 'Russia', 'History', 'Essays', 'Gender', 'Feminism', 'Nonfiction', 'Politics', 'Russia', 'History', 'Essays', 'Gender', 'Feminism', 'Nonfiction', 'Politics', 'Russia', 'History', 'Essays', 'Gender']",8 review,19 (28%),37 (56%),8 (12%),2 (3%),0 (0%)
"That Was Then, This Is Now",S.E. Hinton,3.93,"35,825 rating","April 26, 1971","Does growing up have to mean growing apart?Since childhood, Bryon and Mark have been as close as brothers. Now things are changing. Bryon's growing up, spending a lot of time with girls, and thinking seriously about who he wants to be. Mark still just lives for the thrill of the moment. The two are growing apart - until Bryon makes a shocking discovery about Mark. Then Bryon faces a terrible decision - one that will change both of their lives forever.",159,48,"6,790 follower","['Young Adult', 'Fiction', 'Classics', 'Coming Of Age', 'Realistic Fiction', 'Contemporary', 'Teen']","2,411 review","11,412 (31%)","13,174 (36%)","8,902 (24%)","1,870 (5%)",467 (1%)
Homicide: A Year on the Killing Streets,David Simon,4.36,"18,718 rating","June 1, 1991","From the creator of HBO's The Wire, the classic book about homicide investigation that became the basis for the hit television show.The scene is Baltimore. Twice every three days another citizen is shot, stabbed, or bludgeoned to death. At the center of this hurricane of crime is the city's homicide unit, a small brotherhood of hard men who fight for whatever justice is possible in a deadly world.David Simon was the first reporter ever to gain unlimited access to a homicide unit, and this electrifying book tells the true story of a year on the violent streets of an American city. The narrative follows Donald Worden, a veteran investigator; Harry Edgerton, a black detective in a mostly white unit; and Tom Pellegrini, an earnest rookie who takes on the year's most difficult case, the brutal rape and murder of an eleven-year-old girl.Originally published fifteen years ago, Homicide became the basis for the acclaimed television show of the same name. This new edition--which includes a new introduction, an afterword, and photographs--revives this classic, riveting tale about the men who work on the dark side of the American experience.",646,144,559 follower,"['Nonfiction', 'True Crime', 'Crime', 'History', 'Journalism', 'Mystery', 'Sociology']","1,244 review","10,105 (53%)","6,050 (32%)","1,924 (10%)",433 (2%),206 (1%)
Alfred Hitchcock's Monster Museum: Twelve Shuddery Stories for Daring Young Readers,Alfred Hitchcock,3.85,148 rating,"January 1, 1965","Contents:Introduction: A Variety of Monsters • essay by Alfred Hitchcock• The Day of the Dragon (1934) • novelette by Guy Endore• The King of the Cats (1929) • shortstory by Stephen Vincent Benét• Slime (1953) • novelette by Joseph Payne Brennan• The Man Who Sold Rope to the Gnoles (1951) • shortstory by Margaret St. Clair [writing as Idris Seabright ]• Henry Martindale, Great Dane (1954) • shortstory by Miriam Allen deFord• The Microscopic Giants (1936) • shortstory by Paul Ernst• The Young One (1954) • novelette by Jerome Bixby• Doomsday Deferred (1949) • shortstory by Murray Leinster [as by Will F. Jenkins ]• ""Shadow, Shadow, on the Wall ..."" (1951) • shortstory by Theodore Sturgeon• The Desrick on Yandro (1952) • shortstory by Manly Wade Wellman• The Wheelbarrow Boy (1950) • shortstory by Richard Parker• Homecoming (1946) • shortstory by Ray Bradbury (variant of The Homecoming)",207,"1,070",735 follower,"['Horror', 'Fiction', 'Short Stories', 'Anthologies', 'Young Adult', 'Fantasy', 'Mystery', 'Horror', 'Fiction', 'Short Stories', 'Anthologies', 'Young Adult', 'Fantasy', 'Mystery', 'Horror', 'Fiction', 'Short Stories', 'Anthologies', 'Young Adult', 'Fantasy', 'Mystery']",28 review,40 (27%),59 (39%),38 (25%),9 (6%),2 (1%)
The Crimson Labyrinth,Yusuke Kishi,3.74,"1,244 rating","April 9, 1999","From a rising new star of horror comes a killer read that will make you lose track of time and reality. The Crimson Labyrinth is a wicked satire on extremist reality TV in the tradition of The Running Man -if that indeed is what it is. Welcome to THE MARS LABYRINTH where things aren't what they seem. Welcome to the world of Kishi, where the plot is as gnarly as the humor is twisted.When an unemployed former math major wakes up one day, he wonders if he's somehow ended up on the red planet. The good-looking young woman with aid-she says her name is Ai and that she draws erotic comics for a living-seems to have no clue either as to their whereabouts. Their only leads are cryptic instructions beamed to a portable device. Has the game begun?There is no reset button, no saving and no continue-make the wrong move and it's really GAME OVER. In the cruel world of THE MARS LABYRINTH, mercy and compassion are only for the weak or the very, very strong. The stakes are nothing less than your life-and apparently a lot of money.If you're a fan of Lost or Battle Royale , don't miss this one.",288,52,106 follower,"['Horror', 'Fiction', 'Japanese Literature', 'Japan', 'Science Fiction', 'Thriller', 'Speculative Fiction', 'Horror', 'Fiction', 'Japanese Literature', 'Japan', 'Science Fiction', 'Thriller', 'Speculative Fiction', 'Horror', 'Fiction', 'Japanese Literature', 'Japan', 'Science Fiction', 'Thriller', 'Speculative Fiction', 'Horror', 'Fiction', 'Japanese Literature', 'Japan', 'Science Fiction', 'Thriller', 'Speculative Fiction', 'Horror', 'Fiction', 'Japanese Literature', 'Japan', 'Science Fiction', 'Thriller', 'Speculative Fiction']",171 review,294 (23%),472 (37%),362 (29%),94 (7%),22 (1%)
El sol y el acero,Yukio Mishima,3.90,"5,333 rating","January 1, 1968","Acabado en 1967, El sol y el acero es un texto en el que encontramos la expresión de muchas de las contradictorias y sutiles líneas de fuerza que configuran el complejo y singular pensamiento del escritor Yukio Mishima, o cuando menos del personaje que quiso llegar a ser. El culto del cuerpo como trasunto y complemento del culto del espíritu, la dolorosa contradicción entre palabra y acción, la delgada, casi imperceptible frontera entre vida y muerte –realidades opuestas pero que a la vez se funden y complementan–, son sólo algunos de los motivos que articulan este texto tan fulgurante como controvertido.",119,433,"7,424 follower","['Philosophy', 'Nonfiction', 'Japan', 'Japanese Literature', 'Biography', 'Literature', 'Essays', 'Philosophy', 'Nonfiction', 'Japan', 'Japanese Literature', 'Biography', 'Literature', 'Essays', 'Philosophy', 'Nonfiction', 'Japan', 'Japanese Literature', 'Biography', 'Literature', 'Essays']",606 review,"1,675 (31%)","1,976 (37%)","1,248 (23%)",353 (6%),81 (1%)
