title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Carl Haffners Liebe zum Unentschieden,Thomas Glavinic,3.99,217 rating,"January 1, 1998","Es gibt in der Welt der Schachspieler die Gruppe der Ewigen Kronprinzen, jener Schachspieler, die wenigstens einmal die Chance gehabt haben, den Weltmeistertitel zu erringen, denen es aber nie gelungen ist. Viele von Ihnen galten und gelten als zumindest ebenso starke Spieler wie die Weltmeister, die sie herausgefordert haben. Einige von Ihnen haben mit ihrem Scheitern einen tragischen Ruhm erworben, der an Bedeutung sicher dem des jeweiligen Weltmeisters gleichkommt. Einer von diesen tragischen Kronprinzen, vielleicht der tragischste überhaupt war Karl Schlechter. Er war das größte Talent der sogenannten Wiener Schachschule und spielte im Jahr 1910 sein denkwürdiges Match um den Titel des Schachweltmeisters gegen Emanuel Lasker. Lasker war nach Wilhelm Steinitz, der sich seit einem Wettkampf gegen Adolph Anderssen 1866 offiziell und weitgehend unwidersprochen Schach-Weltmeister nannte, erst der zweite Träger dieses Titels, nachdem er Steinitz 1894 in einem Match besiegen konnte. Damals war der Weltmeistertitel beinahe so etwas wie ein Privatbesitz (ähnliche Verhältnisse gibt es heute auch wieder), das heißt, daß der Weltmeister entschied, gegen wen und unter welchen Bedingungen er den Titel verteidigte. Lasker galt dabei als ein Muster an Vorsicht: Ihm wurde oft vorgeworfen, seinen Titel in den meisten Fällen nur gegen eigentlich zweitklassige Spieler verteidigt zu haben. Jedenfalls behielt Lasker seinen Weltmeistertitel 27 Jahre lang, bis er ihn, im Alter von 53 Jahren, halb freiwillig an den jungen, aufstrebenden José Raoul Capablanca verlor. Er verteidigte den Titel in dieser Zeit in sechs Wettkämpfen, von denen ihn nur ein einziger, der gegen Karl Schlechter, an den Rand einer Niederlage brachte. Lasker war 1910 immer noch auf der ganzen Höhe seiner Spielstärke: Er hatte noch im Jahr zuvor zusammen mit Rubinstein das starke St. Petersburger Turnier gewonnen. Schlechter andererseits war ohne jede Frage einer der stärksten Spieler seiner Zeit und würde im selben Jahr des Weltmeisterschaftkampfes noch das gut besetzte Hamburger Turnier gewinnen. Der Wettkampf zwischen Lasker und Schlechter war auf 10 Partien angesetzt; dem Weltmeister genügte damals wie heute ein Unentschieden im Gesamtergebnis, um seinen Titel behalten zu dürfen. Schlechter galt als überragender Verteidigungskünstler, der es seinem Gegner schwer machen würde, seinen Stil durchzusetzen. Und entsprechend war der Verlauf des Wettkampfes: Acht der zehn Partien endeten Remis; nur zwei Partei wurden entschieden. Schlechter gewann die fünfte, zugleich die letzte der in Wien gespielten Partien; Lasker die zehnte und letzte, in Berlin gespielte Partie des Wettkampfs und blieb so bei einem Endstand von 5 : 5 Weltmeister. Es ist viel um diese letzte Partie des Wettkampfes gerätselt worden. Schlechter hatte eine bessere Position erreicht, die ohne jede Frage zum Remis, vielleicht sogar zu einem zweiten Sieg hätte reichen müssen. Aber ganz entgegen seiner sonstigen, sehr vorsichtigen Spielweise, beginnt Schlechter plötzlich riskant zu spielen und die Partie zu öffnen. Man muß Lasker zugestehen, daß er diese einzige Chance, die ihm Schlechter während des Wettkampfs geboten hat, augenblicklich genutzt hat, um die Partie zu seinen Gunsten zu entscheiden. All dies ist der Stoff, aus dem Thomas Glavinic, selbst ein starker Schachspieler, seinen Roman gearbeitet hat. Er beschreibt die Umstände des Wettkampfes sehr detailliert und weitgehend historisch exakt und stellt dabei in den Mittelpunkt seiner Aufmerksamkeit seine Romanfigur Carl Haffner, die er mit den historischen Personen umgibt. Carl Haffner ist einerseits mit der Biographie Karl Schlechters ausgestattet, aber er ist andererseits eine erfundene Figur, die der Roman mit all ihren Gedanken, Ängstlichkeiten und Marotten erst erfindet, um sie jene Stelle des historischen Karl Schlechter vollständig ausfüllen zu lassen. Glavinic ist sich durchaus darüber im klaren, das er hier einen Drahtseilakt versucht, und es ist kein Wunder, daß die Schach-Fachpresse es nicht hat unterlassen können, die Erfindung der Figur Carl Haffner am historischen Gegenstück zu messen und das eine oder andere auszusetzen. Das scheint mir recht unangemessen zu sein: Wenn ein Autor schon absichtlich in ein sonst bemüht exakt gezeichnetes historisches Bild eine erfundene Figur hineinstellt, so sollte man ihm dann schon das Zugeständnis machen, diese erfundene Figur mit den Wesenszügen, Charaktermerkmalen und -schwächen auszustatten, die der Autor für seine Geschichte benötigt. Der Roman ist schlicht keine Biographie und will keine sein. Das Buch ist gut und lesbar geschrieben. Es konzentriert sich sehr auf die Empfindungen, Befürchtungen und Hoffnungen seines Titelhelden. Glavinic versteht es, auch dem nicht Schach spielenden Leser die Monomanie verständlich zu machen, die in nicht wenigen Fällen mit der absoluten Konzentration der großen Spieler auf ihr Spiel verbunden ist. Er zeigt die Vereinzelung seines Protagonisten, seine Hilflosigkeit im Alltag und den Wesenswandel, der mit ihm vorgeht, wenn er sich in sein Spiel vertieft. Er zeigt die Besessenheit Haffners, der schon als Jugendlicher Schule und Beruf vernachlässigt, einzig um seiner wirklichen Leidenschaft und seinem wahren Talent nachzugehen: dem Schachspiel. Er begleitet den Aufstieg des jungen Mannes zum größten Talent und zur Hoffnung der Wiener Schachschule, der deutschen Übermacht im Schach etwas entgegenstellen zu können. All dies erzählt Glavinic wie nebenbei, während im Zentrum des Romans jene Tage der zehn Weltmeisterschaftspartien stehen. Und Glavinic hat den nötigen Abstand zu der Sache, die er beschreibt: Mit Hilfe der Figur der jungen Journalistin Anna Feiertanz -- bei der ich neugierig wäre, ob es für sie ein historisches Vorbild im Umfeld Schlechters gegeben hat -- karikiert Glavinic das ""äußerst bedeutende"" Treiben der Schachmeister und ihres Anhangs. Sie behält den Blick von Außen auf das Geschehen und begleitet es hier und da mit ihren ironischen und spöttischen Kommentaren. Auch Thomas Glavinic löst letztendlich das Rätsel um die zehnte Partie nicht, denn schließlich ist es bei ihm Carl Haffner, der diesen Wettkampf spielt und verliert. Aber Glavinic macht klar, welche Spannungen und Widersprüche dabei vielleicht im Spiel gewesen sein könnten. Ein gelungenes und gut lesbares psychologisches Gedankenexperiment, das nicht nur für Schachspieler von Interesse sein dürfte. --Marius Fränzel ",208,19,125 follower,"['Chess', 'Fiction', 'German Literature']",11 review,62 (28%),105 (48%),38 (17%),10 (4%),2 (<1%)
Carpe Jugulum,Terry Pratchett,4.17,"62,508 rating","January 1, 1998","Mightily Oats has not picked a good time to be a priest. He thought he'd come to the mountain kingdom of Lancre for a simple little religious ceremony. Now he's caught up in a war between vampires and witches, and he's not sure there is a right side.There're the witches - young Agnes, who is really in two minds about everything; Magrat, who is trying to combine witchcraft and nappies, Nanny Ogg, who is far too knowing,.. and Granny Weatherwax, who is big trouble.And the vampires are intelligent - not easily got rid of with a garlic enema or by going to the window, grasping the curtains and saying, ""I don't know about you, but isn't it a bit stuffy in here?"" They've got style and fancy waistcoats. They're out of the casket and want a bite of the future.Mightily Oats knows he has a prayer, but he wishes he had an axe.",296,489,42.5k follower,"['Fantasy', 'Fiction', 'Humor', 'Vampires', 'Comedy', 'Science Fiction Fantasy', 'Witches']","1,842 review","25,795 (41%)","24,266 (38%)","10,485 (16%)","1,500 (2%)",462 (<1%)
Mr. Standfast,John Buchan,3.87,"1,839 rating","January 1, 1919","In this nail-biting adventure story, Hannay must outwit a foe far more intelligent than himself; muster the courage to propose to the lovely, clever Mary Lamington; and survive a brutal war. Although Mr. Standfast is a sequel to The Thirty-Nine Steps, it offers far more characterisation and philosophy than the earlier book. For its pace and suspense, its changes of scenery and thrilling descriptions of the last great battles against the Germans, Mr Standfast offers everything that has made its author so enduringly popular.",352,"1,502",411 follower,"['Fiction', 'Adventure', 'Classics', 'Thriller', 'Mystery', 'Historical Fiction', 'Espionage']",172 review,508 (27%),714 (38%),497 (27%),102 (5%),18 (<1%)
What Is to Be Done?: Burning Questions of Our Movement,Vladimir Lenin,4.04,"3,585 rating","January 1, 1902","Among Lenin's most significant theoretical works, What ls To Be Done? has long been a classic on the role of a revolutionary socialist party. In it he elaborated the principles upon which the Bolshevik, or Communist, Party was founded. Lenin clarified the difference between a party of reform and a vanguard party of revolution and the role of Marxist theory and education. He discussed questions such as the attitude to terrorism, to reforms and to students and other non--proletarian forces, as well as methods of work, the party press and assimilation of the experiences of other countries.",208,"1,799","1,364 follower","['Politics', 'Nonfiction', 'Philosophy', 'Theory', 'History', 'Russia', 'Lenin', 'Politics', 'Nonfiction', 'Philosophy', 'Theory', 'History', 'Russia', 'Lenin', 'Politics', 'Nonfiction', 'Philosophy', 'Theory', 'History', 'Russia', 'Lenin', 'Politics', 'Nonfiction', 'Philosophy', 'Theory', 'History', 'Russia', 'Lenin', 'Politics', 'Nonfiction', 'Philosophy', 'Theory', 'History', 'Russia', 'Lenin']",244 review,"1,528 (42%)","1,105 (30%)",628 (17%),217 (6%),107 (2%)
Cuadernos de la cárcel,Hồ Chí Minh,3.78,365 rating,"January 1, 1943","Ho Chi Minh nació el 19 de mayo de 1890, en Kimlien, Annam (Vietnam). Su verdadero nombre fue Nguyen Sinh Coong, aunque en la clandestinidad usó apodos para eludir la persecución policial. Tras la Primera Guerra Mundial, y bajo el nombre de Nguyen Ai Quoc, participa en actividades radicales y colabora en la fundación del Partido Comunista Francés. Se traslada a Moscú para recibir formación y, a finales de 1924, es enviado a Guangdong (China), donde formó la Liga de la Juventud Revolucionaria. Tuvo que dejar China, tras ser acusado por las autoridades locales de protagonizar actividades comunistas, aunque en 1930 regresó para fundar el Partido Comunista Indochino (PCI). En junio de 1931 le encarcelaron hasta 1933. Cuando en 1941 Japón ocupó Vietnam, mantuvo contactos con los líderes del PCI y ayudó a fundar un nuevo movimiento de independencia dominado por los comunistas, denominado Vietminh, que combatió a los japoneses. Fue entonces cuando aceptó el nombre de Ho Chi Minh. En agosto de 1945, tras la rendición de Japón, el Vietminh tomó el poder y proclamó la República Democrática de Vietnam en Hanoi, siendo Ho Chi Minh nombrado su presidente. Los franceses no querían conceder la independencia a sus súbditos coloniales, y durante ocho años las guerrillas del Vietminh combatieron a las tropas francesas, derrotándolas finalmente en la decisiva batalla de Dien Bien Phu en 1954. Sin embargo no obtuvo una victoria completa. La Conferencia de Ginebra dividió el país, asignándose el Norte al Vietminh, a pesar de las protestas de Ho Chi Minh, que pretendía mantener unificado a Vietnam. En la República Democrática de Vietnam, de la cual Ho seguía siendo presidente, se ocupó de crear un régimen comunista en Vietnam del Norte, sin embargo, a principios de la década de 1960, se inició el conflicto con la República de Vietnam, donde las guerrillas comunistas (Vietcong) organizaron un movimiento de insurgencia contra el régimen survietnamita apoyado por Estados Unidos. Ho, con graves problemas de salud, tuvo un papel testimonial. Ho Chi Minh falleció el 2 de septiembre de 1969 en Hanoi, de tuberculosis.",111,80,89 follower,"['Poetry', 'History', 'Nonfiction', 'Classics', 'Politics', 'Asia', 'China']",51 review,117 (32%),109 (29%),99 (27%),23 (6%),17 (4%)
The Great Orm of Loch Ness,F. W. Holiday,3.62,21 rating,"January 1, 1968","Just below the surface, I then made out a shape. It was thick in the middle and tapered towards the extremities. It was a sort of blackish-grey in colour. To demonstrate that it was no trick of light-defraction, it moved steadily from one side of the leat to the other and then back again. When a chance puff of wind touched the surface it disappeared in a maze of ripples but when the water stilled it was always there. Its size—judging from the width of the leat—was between 40 and 45 feet long. No details were visible nor did any portion of it again break surface. It was simply an elongated shape of large size moving purposefully to and fro at the edge of deep water. —F. W. Holiday, The Great Orm of Loch Ness",256,7,7 book,"['Cryptozoology', 'Nonfiction', 'Monsters', 'Cryptozoology', 'Nonfiction', 'Monsters', 'Cryptozoology', 'Nonfiction', 'Monsters']",5 review,5 (23%),7 (33%),6 (28%),2 (9%),1 (4%)
The Road to Wigan Pier,George Orwell,3.92,"24,012 rating","January 1, 1936","George Orwell, the author of ""1984"" and ""Animal Farm"" and the prophet of dystopia, was always a staunch socialist throughout his life. This may confuse today's readers who do not understand the changes in the political spectrum, but for Orwell, this was a natural choice.In the 1930s, commissioned by a left-wing book club, Orwell went to the industrial areas of northern England to investigate and record the real situation of the working class. Orwell did more than just investigate; he went down to the deepest part of the mine, lived in dilapidated and filthy workers' houses, and used the tip of his pen to vividly reveal every aspect of the coal miners' lives. Reading today, 80 years later, Still shockingly true. The despair and poverty conveyed by this picture have a terrifying power that transcends time and national boundaries. At the same time, the Road to Wigan Pier is also Orwell's road to socialism as he examines his own inner self. Born in the British middle class, he recalled how he gradually began to doubt and then hate the strict class barriers that divided British society at that time. Because in his mind, socialism ultimately means only one concept: ""justice and freedom.""",215,"1,187",43.8k follower,"['Nonfiction', 'History', 'Classics', 'Politics', 'Sociology', 'Literature', 'Biography', 'Nonfiction', 'History', 'Classics', 'Politics', 'Sociology', 'Literature', 'Biography', 'Nonfiction', 'History', 'Classics', 'Politics', 'Sociology', 'Literature', 'Biography']","1,896 review","6,641 (27%)","10,343 (43%)","5,737 (23%)","1,055 (4%)",236 (<1%)
Hunted,James Alan Gardner,4.10,682 rating,"June 1, 2000","In this “crackerjack novel” from the author of Vigilant, a band of misfits on a suicide mission face a war-torn planet (Robert J. Sawyer).  In the fourth volume of the League of Peoples series, Alexander York is one of the High Council’s most iron-fisted admirals. When his children, Samantha and Edward, were born, he paid top dollar to have their DNA altered to insure they grew up perfect physical and mental specimens. But when Edward ended up with a faulty brain, his father sentenced him to join the Expendables, a band of misfits and the deformed mandated to explore the most dangerous parts of the galaxy. Accompanying his sister on a mission to Troyen, an anguished planet and home to the Mandasar, Edward finds himself in the middle of a civil war and is ultimately exiled. As violence escalates, Edward struggles to navigate a treacherous path with the assistance of none other than Festina Ramos—the greatest Explorer of all.",436,62,268 follower,"['Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Space', 'Science Fiction Fantasy', 'Speculative Fiction']",32 review,239 (35%),292 (42%),131 (19%),17 (2%),3 (<1%)
No Way of Telling,Emma               Smith,4.07,74 rating,"January 1, 1972","The day they were sent home early from school because of a threatening blizzard, Amy rode with the other pupils in Mrs. Rhys's van to where the road ended, but from there she had to trudge by herself through the driving snowflakes to the Gwyntfa, the gray stone cottage where she lived alone with her grandmother, Mrs. Bowen. Once home, Amy knew she was safe. With a well-stoked larder and plenty of oil for the lamps, her grandmother promised her they might even enjoy being snowed in. They liked each other's company and every night would sit one on each side of the fire, working at their patchwork quilt until it was time for a cup of tea and a game of Patience or Two-handed Whist before bed. But on the day the snow began they never played their game of cards. They were interrupted by a growl from Amy's dog, a tremendous thump at the door, and an intrusion of such violence as they had never in their lives met before. Yet though there was no way of telling who their intruder might be, Mrs. Bowen somehow knew he meant them no harm; and in the four extraordinary days that followed, bringing intruders of a different kind, Amy discovered that her grandmother's instinct had been right.Against the beautifully portrayed background of a Welsh hillfarm in winter, suspense mounts almost unbearably for Amy and her grandmother - and for the reader as well - as they face ruthless evil in this contemporary story superbly told by a distinguished writer.",256,40,2 follower,"['Childrens', 'Fiction', 'Adventure', 'Novels']",21 review,24 (32%),34 (45%),13 (17%),3 (4%),0 (0%)
Remembrance,Danielle Steel,3.95,"7,891 rating","January 1, 1981","Her beloved Italian homeland shattered in the wake of World War II, exquisite Serena, Principessa di San Tibaldo, has nothing left except her name, her ancestry... and her heart which she gives completely and forever to Major Brad Fullerton. But not even Brad's ring—or his child—can protect her from the calculating wrath of the powerful Fullerton dynasty, and the woman who will become Serena's bitter enemy. Sweeping from the war-torn palazzos of Rome to the glittering avenues of Manhattan and the glamorous world of high fashion. Here is the vibrant story of one woman's triumphant yet bittersweet journey of the heart.",480,765,14.1k follower,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Historical Fiction', 'Contemporary Romance', 'Novels']",140 review,"2,941 (37%)","2,361 (29%)","1,969 (24%)",459 (5%),161 (2%)
In the Land of the Big Red Apple,Roger Lea MacBride,3.95,"8,647 rating","January 1, 1995","Eight going on nine, Rose Wilder is beginning to settle into her new life in Missouri, the Land of the Big Red Apple. Her father is building their farmhouse and she dreams of the day they'll have their own bright crop to harvest. But before that can happen, she has a fierce ice storm to contend with and her first real Christmas in the Ozarks to enjoy.",338,56,99 follower,"['Historical Fiction', 'Fiction', 'Childrens', 'Historical', 'Classics', 'Young Adult', 'Middle Grade', 'Historical Fiction', 'Fiction', 'Childrens', 'Historical', 'Classics', 'Young Adult', 'Middle Grade', 'Historical Fiction', 'Fiction', 'Childrens', 'Historical', 'Classics', 'Young Adult', 'Middle Grade']",76 review,"3,394 (39%)","2,437 (28%)","2,062 (23%)",498 (5%),256 (2%)
Gone-Away Lake,Elizabeth Enright,4.14,"8,015 rating","January 1, 1957","Summer has a magic all its own.When Portia sets out for a visit with her cousin Julian, she expects fun and adventure, but of the usual kind: exploring in the woods near Julian's house, collecting stones and bugs, playing games throughout the long, lazy days.But this summer is different.On their first day exploring, Portia and Julian discover an enormous boulder with a mysterious message, a swamp choked with reeds and quicksand, and on the far side of the swamp...a ghost town.Once upon a time the swamp was a splendid lake, and the fallen houses along its shore an elegant resort community. But though the lake is long gone and the resort faded away, the houses still hold a secret life: two people who have never left Gone-Away...and who can tell the story of what happened there.",256,51,247 follower,"['Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Classics', 'Adventure', 'Historical Fiction', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Classics', 'Adventure', 'Historical Fiction', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Classics', 'Adventure', 'Historical Fiction']",705 review,"3,396 (42%)","2,777 (34%)","1,483 (18%)",258 (3%),101 (1%)
Down by the River,Edna O'Brien,3.81,652 rating,"April 1, 1997","A novel set in Ireland relates the story of a young girl who becomes pregnant by her father, a situation made worse when it becomes fodder for the mill of church, state, and the town square. Reprint.",272,99,"1,113 follower","['Fiction', 'Ireland', 'Irish Literature', 'Novels', '20th Century', 'Historical Fiction', 'Book Club']",82 review,169 (25%),269 (41%),151 (23%),46 (7%),17 (2%)
Tent of Miracles,Jorge Amado,3.90,"1,192 rating","January 1, 1969","A very rich and exotic novel . . . tells the story of Pedro Archanjo, mestizo, self-taught ethnologist, apostle of miscegenation, laborer, cult priest, and bon vivant. . . . Amado’s joyous, exuberant, almost magical descriptions of festivals, puppet shows, African rituals, local legends, fascinating customs, strange and wonderful characters . . . result in a richness and warmth that are impossible to resist.",380,127,"1,377 follower","['Fiction', 'Brazil', 'Magical Realism', 'Portuguese Literature', 'Romance', 'Literature', '20th Century', 'Fiction', 'Brazil', 'Magical Realism', 'Portuguese Literature', 'Romance', 'Literature', '20th Century', 'Fiction', 'Brazil', 'Magical Realism', 'Portuguese Literature', 'Romance', 'Literature', '20th Century']",127 review,375 (31%),457 (38%),255 (21%),72 (6%),33 (2%)
A Well Pleasured Lady,Christina Dodd,3.60,"1,958 rating","January 1, 1997","Prim, plain, desperately virtuous Lady Mary Fairchild stared at the seductive gentleman and wondered -- did he remember the elements of the night they met? Surely not. In the ten years since, she had abandoned her youthful impetuousness and transformed herself into a housekeeper -- disguising her beauty beneath a servant's dour clothing determined to conquer the passions of the past.But Sebastian Durant, Viscount Whitfield, did recognize her as a Fairchild, one of his family's bitter enemies. When he demanded her help recovering a stolen diary, she dared not refuse him. When he proposed they masquerade as a betrothed couple, loyalty forced her to agree. And when the restraint between them shattered and pleasure became an obsession, Mary had to trust a powerful man who could send her to the gallows ... or love her through eternity. ",384,153,"5,432 follower","['Historical Romance', 'Romance', 'Historical', 'Regency', 'Historical Fiction', 'Regency Romance', 'Fiction']",96 review,452 (23%),639 (32%),575 (29%),216 (11%),76 (3%)
Cat,V.C. Andrews,3.77,"3,424 rating","October 1, 1999","Cat has not yet shared in Dr. Marlowe's therapy group, but she has the darkest secret of all four girls and the most to lose by opening up.",160,325,"8,072 follower","['Young Adult', 'Fiction', 'Horror', 'Thriller', 'Romance', 'Gothic', 'Adult']",57 review,"1,090 (31%)",947 (27%),973 (28%),328 (9%),86 (2%)
The War Hound and the World's Pain,Michael Moorcock,3.95,"1,626 rating","January 1, 1981","Lured to the dead kingdom while traveling Europe's ravaged landscape, the War Hound von Bek is entranced by the beautiful and strange Lady Sabrina. But in return for her love, he must meet her master ... Lucifer!",207,"1,020","3,332 follower","['Fantasy', 'Fiction', 'Historical Fiction', 'Science Fiction', 'Historical', 'Horror', 'Science Fiction Fantasy']",113 review,520 (31%),611 (37%),406 (24%),76 (4%),13 (<1%)
The Bears' House,Marilyn Sachs,4.20,266 rating,"October 1, 1971","Everybody in Fran Ellen’s class knows her name. They know that she sucks her thumb and that she smells bad. But they don’t really know anything important about her.They don’t know that she lives in two houses. One is with her brothers and sisters and sick mother. There is no father in that house, and nobody to take care of the children. Everything is sad and dismal, except for Fran Ellen’s baby sister, Flora, whom she loves best in the world. To keep Flora, Fran Ellen has to lie about that house.The other house that Fran Ellen lives in is the Bears’ House. Most of the kids think it is only a dolls’ house. For Fran Ellen it is a real house, bright with fun and laughter. In that house Mama Bear cooks and cleans and gives Fran Ellen a beautiful dress with red and yellow flowers. In that house Papa Bear holds Fran Ellen on his lap when she feels unhappy. There is Baby Bear in the Bears’ House, and Goldilocks too. They give Fran Ellen the best birthday party she ever had.Nobody really knows anything important about Fran Ellen. Only that she sucks her thumb, and smells bad.",78,52,28 follower,"['Childrens', 'Novels', 'Chapter Books', 'Fiction', 'Middle Grade', 'Realistic Fiction', 'Juvenile']",57 review,130 (48%),80 (30%),37 (13%),17 (6%),2 (<1%)
Novel with Cocaine,M. Ageyev,3.83,"3,104 rating","January 1, 1934","A Dostoevskian psychological novel of ideas, Novel with Cocaine explores the interaction between psychology, philosophy, and ideology in its frank portrayal of an adolescent's cocaine addiction. The story relates the formative experiences of Vadim at school and with women before he turns to drug abuse and the philosophical reflections to which it gives rise. Although Ageyev makes little explicit reference to the Revolution, the novel's obsession with addictive forms of thinking finds resonance in the historical background, in which ""our inborn feelings of humanity and justice"" provoke ""the cruelties and satanic transgressions committed in its name.",204,1,1 book263 follower,"['Fiction', 'Russia', 'Classics', 'Russian Literature', 'Literature', 'Novels', '20th Century', 'Fiction', 'Russia', 'Classics', 'Russian Literature', 'Literature', 'Novels', '20th Century', 'Fiction', 'Russia', 'Classics', 'Russian Literature', 'Literature', 'Novels', '20th Century']",228 review,927 (29%),"1,110 (35%)",758 (24%),228 (7%),81 (2%)
Schismatrix Plus,Bruce Sterling,3.93,"4,826 rating","December 1, 1996","Schismatrix Plus, is Bruce Sterling's new trade paperback. For the first time in one volume: every word Bruce Sterling has ever written on the Shapers-Mechanists Universe.In the last decade, Sterling has emerged a pioneer of crucial, cutting-edge science fiction. Now Ace Books is proud to offer Sterling's stunning world of the Schismatrix--where Shaper revolutionaries struggle against aristocratic Mechanists for ultimate control of man's destiny. This volume includes the classic full-length novel, Schismatrix, plus thousands of words of mind-bending short fiction.",319,345,"1,113 follower","['Science Fiction', 'Cyberpunk', 'Fiction', 'Space Opera', 'Short Stories', 'Speculative Fiction', 'Science Fiction Fantasy']",240 review,"1,674 (34%)","1,655 (34%)","1,086 (22%)",315 (6%),96 (1%)
Sanibel Flats,Randy Wayne White,3.87,"7,808 rating","January 1, 1990","Its cool gulf breezes lured him from a life of danger. Its dark undercurrents threatened to destroy him.After ten years of living life on the edge, it was hard for Doc Ford to get that addiction to danger out of his system. But spending each day watching the sun melt into Dinkins Bay and the moon rise over the mangrove trees, cooking dinner for his beautiful neighbor, and dispensing advice to the locals over a cold beer lulled him into letting his guard down.Then Rafe Hollins appeared.How could he refuse his old friend's request-even if it would put him back on the firing line? Even if it would change forever the life he'd built here on Sanibel Island?",307,98,"1,336 follower","['Mystery', 'Fiction', 'Thriller', 'Audiobook', 'Mystery Thriller', 'Suspense', 'Crime']",655 review,"2,095 (26%)","3,204 (41%)","2,033 (26%)",377 (4%),99 (1%)
Love's Long Journey,Janette Oke,4.21,"12,870 rating","January 1, 1982","Book 3 of Love Comes Softly. Clark and Marty's daughter, ready to start her own life, must rely on faith in the face of homesickness and mounting hardships.",240,296,"3,023 follower","['Christian Fiction', 'Historical Fiction', 'Romance', 'Christian', 'Fiction', 'Historical', 'Christian Romance']",296 review,"6,025 (46%)","4,117 (31%)","2,201 (17%)",397 (3%),130 (1%)
Two for the Dough,Janet Evanovich,4.11,"167,530 rating","June 1, 1996","Bounty hunter Stephanie Plum is still learning the ropes at her cousin Vinnie's bail bond office, so when she sets out on the trail of Kenny Mancuso--a suspiciously wealthy, working-class Trenton boy who has just shot his best friend--the stakes are higher than ever. That Mancuso is distantly related to vice cop Joe Morelli--who is trying to beat Stephanie to the punch--only makes the hunt more thrilling. . . .Taking pointers from her bounty hunter pal, Ranger, and using her pistol-packing Grandma Mazur as a decoy, Stephanie is soon closing in on her mark. But Morelli and his libido are worthy foes. And a more sinister kind of enemy has made his first move . . . and his next move might be Stephanie's last.",352,305,38k follower,"['Mystery', 'Fiction', 'Humor', 'Chick Lit', 'Romance', 'Crime', 'Mystery Thriller']","5,439 review","62,506 (37%)","66,232 (39%)","33,746 (20%)","4,225 (2%)",821 (<1%)
خلاصة القرن,Karl Popper,3.56,218 rating,"January 1, 1992","“İyimserlik ahlakî bir görevdir.”20. Yüzyıl’ın en etkileyici düşünürlerinden Karl Popper, sahip olduğumuz demokratik sistemi muhafaza etmede üzerimize düşen sorumlulukların farkında olmamız gerektiğini hatırlatıyor. Yarının dünyasını yaratacak olan şey bizim eylemlerimiz olacaktır. Gazeteci Giancarlo Bosetti’nin yaptığı bu söyleşilerde Popper geniş bir yelpazede çağdaş siyasal ve toplumsal meseleler üzerine konuşuyor. Sovyetler Birliği’nin çöküşünden üçüncü bir dünya savaşı tehlikesine, çocuklarımıza karşı yükümlülüklerimizden televizyonun potansiyel zararlı etkilerine kadar birçok konudan bahsediyor. Toplumumuzdaki yükselen şiddet ve bencilliğin, eğer önlem almazsak medeniyetimizi tehlikeye atacağı konusunda uyarıyor. Kitap aynı zamanda demokrasi teorisi üzerine iki konuşma da içeriyor; demokrasinin hiçbir zaman halkın yönetimi olmadığını (olamayacağını ve olmaması gerektiğini) ama tiranlığı önleyebilmek için elimizdeki en iyi yöntem olduğunu ikna edici bir şekilde savunuyor.",99,276,"1,524 follower","['Philosophy', 'Politics', 'Nonfiction', 'Philosophy', 'Politics', 'Nonfiction', 'Philosophy', 'Politics', 'Nonfiction', 'Philosophy', 'Politics', 'Nonfiction', 'Philosophy', 'Politics', 'Nonfiction']",41 review,39 (17%),78 (35%),73 (33%),22 (10%),6 (2%)
Cradle and All,James Patterson,3.84,"33,704 rating","May 1, 1980","In Boston, a young woman finds herself pregnant — even though she is still a virgin.In Ireland, another young woman discovers she is in the same impossible condition.And in cities all around the world, medical authorities are overwhelmed by epidemics, droughts, famines, floods, and worse. It all feels like a sign that something awful is coming.Anne Fitzgerald, a former nun turned private investigator, is hired by the Archdiocese of Boston to investigate the immaculate conceptions. Even as she comes to care about and trust the young women, she realizes that both are in great danger. Terrifying forces of light and darkness are gathering. Stepping into uncharted territory where the unknown is just the beginning, Anne must discover the truth — to save the young women, to save herself, and to protect the future of all mankind.",384,"1,591",345k follower,"['Mystery', 'Fiction', 'Thriller', 'Suspense', 'Horror', 'Crime', 'Mystery Thriller']","1,370 review","10,415 (30%)","11,611 (34%)","8,573 (25%)","2,221 (6%)",884 (2%)
The Professor of Desire,Philip Roth,3.68,"3,712 rating","January 1, 1977","A chronicle of the passion and desire of David Kepesh and of his endeavors, from adolescent accession to middle-aged ebb, to realize and sustain, with dignity, erotic happiness and domestic security",263,260,"6,690 follower","['Fiction', 'Novels', 'American', 'Literary Fiction', 'Literature', 'Contemporary', 'Classics']",288 review,701 (18%),"1,526 (41%)","1,149 (30%)",270 (7%),66 (1%)
