title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Magician: Apprentice,Raymond E. Feist,4.17,"95,063 rating","October 1, 1982","An alternate cover edition of this ISBN can be found here.To the forest on the shore of the Kingdom of the Isles, the orphan Pug came to study with the master magician Kulgan. His courage won him a place at court and the heart of a lovely Princess, but he was ill at ease with normal wizardry. Yet his strange magic may save two worlds from dark beings who opened spacetime to renew the age-old battle between Order and Chaos.",485,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Magic', 'Science Fiction Fantasy', 'Adventure']","8,430 follower","2,459 review",330,"1,341 (1%)","3,561 (3%)","15,104 (15%)","32,891 (34%)","42,166 (44%)"
Without Feathers,Woody Allen,3.91,"10,183 rating","January 1, 1981","Here they are--some of the funniest tales and ruminations ever put into print, by one of the great comic minds of our time. From THE WHORE OF MENSA, to GOD (A Play), to NO KADDISH FOR WEINSTEIN, old and new Woody Allen fans will laugh themselves hysterical over these sparkling gems.",224,"['Humor', 'Fiction', 'Short Stories', 'Comedy', 'Essays', 'American', 'Contemporary']","3,051 follower",494 review,273,247 (2%),556 (5%),"2,293 (22%)","3,893 (38%)","3,194 (31%)"
Charlie and the Great Glass Elevator,Roald Dahl,3.68,"110,699 rating","January 1, 1972","Last seen flying through the sky in a giant elevator in Charlie and the Chocolate Factory, Charlie Bucket's back for another adventure. When the giant elevator picks up speed, Charlie, Willy Wonka, and the gang are sent hurtling through space and time. Visiting the world’' first space hotel, battling the dreaded Vermicious Knids, and saving the world are only a few stops along this remarkable, intergalactic joyride.",159,"['Childrens', 'Fantasy', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Adventure', 'Childrens', 'Fantasy', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Adventure', 'Childrens', 'Fantasy', 'Fiction', 'Classics', 'Young Adult', 'Middle Grade', 'Adventure']",24.6k follower,"3,854 review","1,432","2,716 (2%)","10,469 (9%)","34,856 (31%)","34,105 (30%)","28,553 (25%)"
As the Crow Flies,Jeffrey Archer,4.14,"23,451 rating","May 1, 1990","Growing up in the slums of East End London, Charlie Trumper dreams of someday running his grandfather's fruit and vegetable barrow. That day comes suddenly when his grandfather dies leaving him the floundering business. With the help of Becky Salmon, an enterprising young woman, Charlie sets out to make a name for himself as ""The Honest Trader"". But the brutal onset of World War I takes Charlie far from home and into the path of a dangerous enemy whose legacy of evil follows Charlie and his family for generations.Encompassing three continents and spanning over sixty years, As the Crow Flies brings to life a magnificent tale of one man's rise from rags to riches set against the backdrop of a changing century.",800,"['Fiction', 'Historical Fiction', 'Thriller', 'Mystery', 'Drama', 'Historical', 'Novels']",11.2k follower,998 review,379,197 (<1%),716 (3%),"4,143 (17%)","8,967 (38%)","9,428 (40%)"
Greasy Lake & Other Stories,T. Coraghessan Boyle,3.93,"1,244 rating","January 1, 1985","Mythic and realistic, farcical and tragic, The Washington Post Book World says these masterful stories mark T. Coraghessan Boyle 's development from ""a prodigy's audacity to something that packs even more of a mature artistry."" They cover everything, from a terrifying encounter between a bunch of suburban adolescents and a murderous, drug-dealing biker, to a touching though doomed love affair between Eisenhower and Nina Khruschev.",229,"['Short Stories', 'Fiction', 'Classics', 'Literary Fiction', 'Read For School', 'Adult', '20th Century']","2,772 follower",64 review,153,9 (<1%),38 (3%),312 (25%),562 (45%),323 (25%)
Where Angels Fear to Tread,E.M. Forster,3.60,"16,090 rating","January 1, 1905","When the young English widow Lilia Herriton takes off on the grand tour and along the way marries a penniless Italian, her in-laws are far from amused. That the marriage should fail and poor Lilia die tragically are only to be expected. But that Lilia should have had a baby - and that the baby should be raised as an Italian! - are matters requiring immediate correction by Philip Herriton, his dour sister Harriet, and their well-meaning friend Miss Abbott.",148,"['Classics', 'Fiction', 'Italy', 'British Literature', '20th Century', 'Historical Fiction', 'Literature']","3,619 follower","1,292 review",576,297 (1%),"1,392 (8%)","5,708 (35%)","5,764 (35%)","2,929 (18%)"
The Gift,Hafez,4.40,"8,801 rating","January 1, 1999","More than any other Persian poet, it is perhaps Hafiz who accesses the mystical, healing dimensions of poetry. Because his poems were often ecstatic love songs from God to his beloved world, many have called Hafiz the ""Tongue of the Invisible.""With this stunning collection of 250 of Hafiz's most intimate poems, Daniel Ladinsky has succeeded brilliantly in capturing the essence of one of Islam's greatest poetic and religious voices. Each line of THE GIFT imparts the wonderful qualities of the spiritual teacher: an audacious love that empowers lives, profound knowledge, wild generosity, and a sweet, playful genius unparalleled in world literature.",333,"['Poetry', 'Spirituality', 'Classics', 'Philosophy', 'Religion', 'Nonfiction', 'Islam', 'Poetry', 'Spirituality', 'Classics', 'Philosophy', 'Religion', 'Nonfiction', 'Islam', 'Poetry', 'Spirituality', 'Classics', 'Philosophy', 'Religion', 'Nonfiction', 'Islam']",654 follower,465 review,281,223 (2%),243 (2%),758 (8%),"2,126 (24%)","5,451 (61%)"
Along Came a Spider,James Patterson,4.13,"457,073 rating","February 1, 1993","What have we got? A missing little girl named Maggie Rose . . . a family of three brutally murdered in the projects of Washington, D.C. . . . the thrill-killing of a beautiful elementary school teacher . . . a psychopathic serial kidnapper/murderer who is so terrifying that the FBI, the Secret Service, and the police cannot outsmart him - even after he's been captured.Gary Soneji wants to commit the crime of the century. Alex Cross is the brilliant homicide detective pitted against him. Jezzie Flanagan is the first female supervisor of the Secret Service. They complete one of the most unusual suspense triangles in any thriller you have ever read. Alex and Jezzie are about to have a forbidden love affair—at the worst possible time for both of them. Because Gary Soneji is playing at the top of his game. The latest of the unspeakable crimes happens in Alex Cross's precinct and it happens under the nose of Jezzie and her men.Alex faces the ultimate test: how do you outmaneuver a brilliant psychopath?",449,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense', 'Detective']",345k follower,"6,663 review","1,591","6,585 (1%)","15,256 (3%)","80,638 (17%)","165,264 (36%)","189,330 (41%)"
Brave New World / Brave New World Revisited,Aldous Huxley,4.16,"164,499 rating","January 1, 1958","The astonishing novel Brave New World, originally published in 1932, presents Aldous Huxley's vision of the future--of a world utterly transformed. Through the most efficient scientific and psychological engineering, people are genetically designed to be passive and therefore consistently useful to the ruling class. This powerful work of speculative fiction sheds a blazing critical light on the present and is considered to be Aldous Huxley's most enduring masterpiece.The non-fiction work Brave New World Revisited, published in 1958, is a fascinating work in which Huxley uses his tremendous knowledge of human relations to compare the modern-day world with his prophetic fantasy envisioned in Brave New World, including the threats to humanity, such as over-population, propaganda, and chemical persuasion.",340,"['Fiction', 'Science Fiction', 'Dystopia', 'Classics', 'Literature', 'Novels', 'Fantasy', 'Fiction', 'Science Fiction', 'Dystopia', 'Classics', 'Literature', 'Novels', 'Fantasy', 'Fiction', 'Science Fiction', 'Dystopia', 'Classics', 'Literature', 'Novels', 'Fantasy']",12.1k follower,"1,999 review",958,"1,928 (1%)","5,774 (3%)","26,832 (16%)","59,113 (35%)","70,852 (43%)"
The Last Convertible,Anton Myrer,4.24,"2,082 rating","March 1, 1978","Anton Myrer's beloved, bestselling novel of America's World War II generation is as powerful now as it was upon its publication. An immediate classic, it tells the story of five Harvard men, the women they loved -- and the elegant car that came to symbolize their romantic youth. It is also the story of their coming-of-age in the dark days of World War II, and of their unshakable loyalty to a lost dream of Camelot, of grace and style, in the decades that followed. ""The Last Convertible is a gripping tribute to a way of living that immortalized the ""Greatest Generation.""",624,"['Fiction', 'Historical Fiction', 'War', 'Classics', 'Historical', 'Novels', 'World War II']",53 follower,169 review,36,8 (<1%),65 (3%),316 (15%),728 (34%),965 (46%)
Man Plus,Frederik Pohl,3.75,"8,334 rating","July 1, 1976","Ill luck made Roger Torraway the subject of the Man Plus Programme, but it was deliberate biological engineering which turned him into a monster -- a machine perfectly adapted to survive on Mars. For according to computer predictions, Mars is humankind's only alternative to extinction. But beneath his monstrous exterior, Torraway still carries a man's capacity for suffering.",215,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Fantasy', 'Speculative Fiction', 'Classics', 'American']",991 follower,332 review,"1,021",142 (1%),586 (7%),"2,474 (29%)","3,182 (38%)","1,950 (23%)"
The Fourth Turning: An American Prophecy—What the Cycles of History Tell Us About America's Next Rendezvous with Destiny,William Strauss,3.89,"6,018 rating","December 1, 1996","NATIONAL BESTSELLER. Discover the game-changing theory of the cycles of history and what past generations can teach us about living through times of upheaval—with deep insights into the roles that Boomers, Generation X, and Millennials have to play.  First comes a High, a period of confident expansion. Next comes an Awakening, a time of spiritual exploration and rebellion. Then comes an Unraveling, in which individualism triumphs over crumbling institutions. Last comes a Crisis—the Fourth Turning—when society passes through a great and perilous gate in history. William Strauss and Neil Howe will change the way you see the world—and your place in it. With blazing originality, The Fourth Turning illuminates the past, explains the present, and reimagines the future. Most remarkably, it offers an utterly persuasive prophecy about how America's past will predict what comes next.  Strauss and Howe base this vision on a provocative theory of American history. The authors look back five hundred years and uncover a distinct Modern history moves in cycles, each one lasting about the length of a long human life, each composed of four twenty-year eras—or ""turnings""—that comprise history's seasonal rhythm of growth, maturation, entropy, and rebirth. Illustrating this cycle through a brilliant analysis of the post–World War II period, The Fourth Turning offers bold predictions about how all of us can prepare, individually and collectively, for this rendezvous with destiny.",400,"['History', 'Nonfiction', 'Politics', 'Philosophy', 'Sociology', 'Economics', 'Psychology', 'History', 'Nonfiction', 'Politics', 'Philosophy', 'Sociology', 'Economics', 'Psychology', 'History', 'Nonfiction', 'Politics', 'Philosophy', 'Sociology', 'Economics', 'Psychology']",92 follower,811 review,25,173 (2%),412 (6%),"1,291 (21%)","2,187 (36%)","1,955 (32%)"
The Passion According to G.H.,Clarice Lispector,4.14,"11,879 rating","January 1, 1964","Aficionados of South American fiction as well as literary critics will welcome this posthumous translation of a nearly plotless novel by one of Brazil's foremost writers. Availing herself of a single character, Lispector transforms a banal situation—a woman at home, alone—into an amphitheater for philosophical investigations. The first-person narration jousts with language, playfully but forcefully examining the ambiguous nature of words, with results ranging from the profound to the pretentious: ""Prehuman divine life is a life of singeing nowness"" or ""The world interdepended with me, and I am not understanding what I say, never! never again shall I understand what I say. For how will I be able to speak without the word lying for me?"" These linguistic games frame existential and experiential crises that Lispector savors and overcomes. Although this idiosyncratic novel will not have wider appeal, those with academic or markedly erudite tastes should find much to savour.",173,"['Fiction', 'Classics', 'Philosophy', 'Brazil', 'Novels', 'Literature', 'Latin American', 'Fiction', 'Classics', 'Philosophy', 'Brazil', 'Novels', 'Literature', 'Latin American', 'Fiction', 'Classics', 'Philosophy', 'Brazil', 'Novels', 'Literature', 'Latin American']","4,841 follower","1,690 review",220,280 (2%),608 (5%),"1,835 (15%)","3,637 (30%)","5,519 (46%)"
The Barrytown Trilogy: The Commitments / The Snapper / The Van,Roddy Doyle,4.29,"3,233 rating","October 11, 1993","Roddy Doyle's winning trio of comic novels depicting the daily life and times of the Rabbitte family in working-class Dublin.The CommitmentsStill one of the freshest and funniest rock 'n' roll novels ever written, Doyle's first book portrays a group of aspiring musicians on a mission: to bring soul to Dublin.The SnapperDoyle's sparkling second novel observes the progression of twenty-year-old Sharon's pregnancy and its impact on the Rabbitte family - especially on her father, Jimmy Sr - with with, candor, and surprising authenticity.The VanSet during the heady days of Ireland's brief, euphoric triumphs in the 1990 World Cup, this Booker Prize nominee is a tender and hilarious tale of male friendship, midlife crisis, and family life.--back cover",633,"['Fiction', 'Irish Literature', 'Ireland', 'Humor', 'Novels', 'Comedy', 'Literary Fiction']","1,476 follower",175 review,133,18 (<1%),52 (1%),390 (12%),"1,286 (39%)","1,487 (45%)"
Half Asleep in Frog Pajamas,Tom Robbins,3.76,"22,488 rating","January 1, 1994","A paperback original, which describes a bizarre weekend through the eyes of a young broker who has just experienced a stockmarket crash. From the author of EVEN COWGIRLS GET THE BLUES.",389,"['Fiction', 'Humor', 'Novels', 'Literature', 'Magical Realism', 'Contemporary', 'Modern']","6,508 follower",840 review,72,415 (1%),"1,648 (7%)","6,379 (28%)","8,567 (38%)","5,479 (24%)"
Lincoln's Dreams,Connie Willis,3.52,"4,308 rating","April 1, 1987","For Jeff Johnston, a young historical researcher for a Civil War novelist, reality is redefined on a bitter cold night near the close of a lingering winter. He meets Annie, an intense and lovely young woman suffering from vivid, intense nightmares. Haunted by the dreamer and her unrelenting dreams, Jeff leads Annie on an emotional odyssey through the heartland of the Civil War in search of a cure. On long-silenced battlefields their relationship blossoms-two obsessed lovers linked by unbreakable chains of history, torn by a duty that could destroy them both. Suspenseful, moving, and highly compelling, Lincoln's Dreams is a novel of rare imaginative power.",229,"['Science Fiction', 'Fiction', 'Fantasy', 'Historical Fiction', 'Science Fiction Fantasy', 'Historical', 'Time Travel']","4,334 follower",401 review,258,113 (2%),542 (12%),"1,461 (33%)","1,397 (32%)",795 (18%)
Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel,3.98,"70,768 rating","October 19, 1995","Longitude is the dramatic human story of an epic scientific quest. The ""longitude problem"" was the thorniest dilemma of the eighteenth century. Lacking the ability to measure longitude, sailors throughout the great ages of exploration had been literally lost at sea.At the heart of Dava Sobel's fascinating brief history of astronomy, navigation and horology stands the figure of John Harrison, self-taught Yorkshire clockmaker, and his forty-year obsession with building the perfect timekeeper. Battling against the establishment, Harrison stood alone in pursuit of his solution and the £20,000 reward offered by Parliament.",184,"['History', 'Nonfiction', 'Science', 'Biography', 'Historical', 'History Of Science', 'Geography', 'History', 'Nonfiction', 'Science', 'Biography', 'Historical', 'History Of Science', 'Geography', 'History', 'Nonfiction', 'Science', 'Biography', 'Historical', 'History Of Science', 'Geography']",749 follower,"3,502 review",33,"1,519 (2%)","3,100 (4%)","14,378 (20%)","28,193 (39%)","23,578 (33%)"
Το λάθος,Antonis Samarakis,4.29,"3,573 rating","January 1, 1965","Το Καθεστώς είναι ο τέλειος μηχανισμός εξόντωσης του ανθρώπου. Όπλο του οι πράκτορες της Ασφάλειας, και η αμείλικτα τετράγωνη λογική τους. Όπλο του, επίσης, η επίμονη διάκριση μόνο ανάμεσα σε οπαδούς και εχθρούς.Ο πολίτης που είναι ύποπτος για συνωμοσία ενάντια στο Καθεστώς πρέπει να βγει από τη μέση. Κι αφού ο μόνος μάρτυρας κατηγορίας (ή υπεράσπισης) είναι δολοφονημένος από τους ίδιους τους πράκτορες, τίθεται σε εφαρμογή το Σχέδιο: ο πολίτης θα αντιμετωπιστεί με μια δήθεν φιλική ανθρώπινη συμπεριφορά για να σπάσει ή να αποδράσει κατά τη μεταφορά του για ανάκριση προκειμένου να αποδειχθεί η ενοχή του και να εξοντωθεί δικαιολογημένα από την Ασφάλεια. Στη διάρκεια του ταξιδιού, όμως, ο απάνθρωπος ορθολογισμός και η μαθηματική αντίληψη του Καθεστώτος και της Ασφάλειας θα βρεθούν απέναντι σε ένα απρόοπτο∙ σε ένα λάθος. Ο πολίτης και ο ένας από τους πράκτορες προλαβαίνουν ακούσια να μοιραστούν στιγμές απροσποίητα ανθρώπινες∙ μια βόλτα, η πλαζ, μια μπάλα, το λούνα παρκ.Αρκεί ένας κόκκος ανθρωπιάς για να βραχυκυκλώσει την αμείλικτη τελειότητα του καθεστωτικού Σχεδίου και του μηχανισμού της εξόντωσης; Το αριστούργημα του Αντώνη Σαμαράκη, με καταβολές καφκικές και οργουελικές, μεταφράστηκε σε 33 γλώσσες, σε 114 ξένες εκδόσεις, αγαπήθηκε εξίσου από κριτική και αναγνωστικό κοινό, τιμήθηκε με το Βραβείο των «12» στην Ελλάδα και το Μεγάλο Βραβείο Αστυνομικής Λογοτεχνίας στη Γαλλία, όπου και γυρίστηκε ταινία με τίτλο La Faille.",231,"['Fiction', 'Literature', 'Classics', 'Greece', 'Mystery', 'Novels', 'Politics', 'Fiction', 'Literature', 'Classics', 'Greece', 'Mystery', 'Novels', 'Politics', 'Fiction', 'Literature', 'Classics', 'Greece', 'Mystery', 'Novels', 'Politics']",20 book,244 review,20,21 (<1%),82 (2%),454 (12%),"1,293 (36%)","1,723 (48%)"
"Tarzan of the Apes, Three Complete Novels: Tarzan of the Apes / The Son of Tarzan / Tarzan at the Earth's Core",Edgar Rice Burroughs,3.98,178 rating,"May 19, 1998","1 Tarzan of the Apes Tarzan orphaned babe in Africa adopted by ape, grows strong, loses love2 The Son of Tarzan Jack flees to Africa with ape Akut, grows strong, finds love3 Tarzan at the Earth's Core Tarzan leads expedition by dirigible to Pellucidar. Jason Gridley wants to rescue Emperor David from Kosaks.",650,"['Fiction', 'Fantasy', 'Classics', 'Fiction', 'Fantasy', 'Classics', 'Fiction', 'Fantasy', 'Classics', 'Fiction', 'Fantasy', 'Classics', 'Fiction', 'Fantasy', 'Classics']","2,586 follower",8 review,"3,035",1 (<1%),10 (5%),38 (21%),71 (39%),58 (32%)
The Easter Parade,Richard Yates,4.03,"9,452 rating","January 1, 1976","In The Easter Parade, first published in 1976, we meet sisters Sarah and Emily Grimes when they are still the children of divorced parents. We observe the sisters over four decades, watching them grow into two very different women. Sarah is stable and stalwart, settling into an unhappy marriage. Emily is precocious and independent, struggling with one unsatisfactory love affair after another. Richard Yates's classic novel is about how both women struggle to overcome their tarnished family's past, and how both finally reach for some semblance of renewal.",226,"['Fiction', 'Classics', 'American', 'Novels', 'Literary Fiction', 'The United States Of America', 'Literature']","1,810 follower",925 review,73,94 (<1%),369 (3%),"1,799 (19%)","4,084 (43%)","3,106 (32%)"
A Brief Illustrated Guide to Understanding Islam,I.A. Ibrahim,3.91,741 rating,"January 1, 202","This book is a brief guide to understanding Islam. It consists of three chapters. The first chapter, ""Some Evidence for the Truth of Islam,"" answers some important questions which some people ask: Is the Qur'an truly the literal word of God, revealed by Him? Is Muhammad SAWS truly a prophet sent by God? Is Islam truly a religion from God?",82,"['Islam', 'Religion', 'Nonfiction', 'Reference', 'Spirituality', 'History']",2 follower,93 review,4,41 (5%),79 (10%),131 (17%),144 (19%),346 (46%)
Eden Close,Anita Shreve,3.68,"10,685 rating","January 1, 1989","A compelling tale of edgy, small-town emotions, lingering obsession, and romantic salvation from acclaimed novelist Anita Shreve.Andrew, after many years, returns to his hometown to attend his mother's funeral. Planning to remain only a few days, he is drawn into the tragic legacy of his childhood friend and beautiful girl next door, Eden Close. An adopted child, Eden had learned to avoid the mother who did not want her and to please the father who did. She also aimed to please Andrew and his friends, first by being one of the boys and later by seducing them. Then one hot night, Andrew was awakened by gunshots and piercing screams from the next Mr. Close had been killed and Eden blinded.Now, seventeen years later, Andrew begins to uncover the grisly story––to unravel the layers of thwarted love between the husband, wife, and tormented girl. And as the truth about Eden's past comes to light, so too does Andrew's strange and binding attachment to her reveal itself.",265,"['Fiction', 'Romance', 'Chick Lit', 'Contemporary', 'Mystery', 'Adult', 'Adult Fiction']","4,277 follower",606 review,100,135 (1%),778 (7%),"3,544 (33%)","4,173 (39%)","2,055 (19%)"
In a Dark Wood Wandering: A Novel of the Middle Ages,Hella S. Haasse,4.09,"2,388 rating","January 1, 1949","This novel exemplifies historical fiction at its best; the author's meticulous research and polished style bring the medieval world into vibrant focus. Set during the Hundred Years War (1337-1453), the narrative creates believable human beings from the great roll of historical figures. Here are the mad Charles VI, the brilliant Louis d'Orleans, Joan of Arc, Henry V, and, most importantly, Charles d'Orleans, whose loyalty to France brought him decades of captivity in England. A natural poet and scholar, his birth and rank thrust him into the center of intrigue and strife, and through his observant eyes readers enter fully into his colorful, dangerous times. First published in the Netherlands in 1949, this book has never been out of print there and has been reprinted 15 times. Hella S. Haasse has written 17 novels as well as poetry, plays and essays, and has received many honors and awards including the Netherlands State Award for Literature. Her books have been translated into English, French, German, Swedish, Italian, Hungarian, Serbo-Croatian and Welsh.",592,"['Historical Fiction', 'Fiction', 'Historical', 'Medieval', 'France', 'Classics', 'Dutch Literature']",155 follower,254 review,110,44 (1%),94 (3%),410 (17%),892 (37%),948 (39%)
La 25e heure,Constantin Virgil Gheorghiu,4.46,"8,024 rating","January 1, 1949","Στο πλέον γνωστό, αυτοβιογραφικό έργο του ο Γκεώργκιου παριστά τις οδύνες ενός Ρουμάνου γεωργού υπό την Γερμανική, Σοβιετική και έπειτα Αμερικανική κατοχή της πατρίδος του στα μέσα του 20ου αιώνος.",438,"['Novels', 'Fiction', 'Classics', 'Romanian Literature', 'Literature', 'Historical Fiction', 'War', 'Novels', 'Fiction', 'Classics', 'Romanian Literature', 'Literature', 'Historical Fiction', 'War', 'Novels', 'Fiction', 'Classics', 'Romanian Literature', 'Literature', 'Historical Fiction', 'War']",370 follower,"1,596 review",50,73 (<1%),146 (1%),677 (8%),"2,266 (28%)","4,862 (60%)"
Sexus,Henry Miller,4.01,"9,504 rating","January 1, 1949","Sexus is the first volume of the scandalous trilogy The Rosy Crucifixion, Henry Miller's major life workHenry Miller called the end of his life in America and the start of a new, bohemian existence in 1930s Paris his 'rosy crucifixion'. His searing fictionalized autobiography of this time of liberation was banned for nearly twenty years. Sexus, the first volume in The Rosy Crucifixion trilogy, looks back to his early sexual escapades in Brooklyn, and his growing infatuation with the playful, teasing dance hall hostess who will become the great obsession of his life.",506,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Erotica', '20th Century']","4,725 follower",429 review,780,179 (1%),524 (5%),"1,832 (19%)","3,443 (36%)","3,526 (37%)"
Streets of Laredo,Larry McMurtry,4.05,"19,077 rating","January 1, 1993","From the Pulitzer Prize-winning author Larry McMurtry comes the sequel and final book in the Lonesome Dove tetralogy. An exhilarating tale of legend and heroism, Streets of Laredo is classic Texas and Western literature at its finest.Captain Woodrow Call, August McCrae's old partner, is now a bounty hunter hired to track down a brutal young Mexican bandit. Riding with Call are an Eastern city slicker, a witless deputy, and one of the last members of the Hat Creek outfit, Pea Eye Parker. This long chase leads them across the last wild stretches of the West into a hellhole known as Crow Town and, finally, into the vast, relentless plains of the Texas frontier.",547,"['Westerns', 'Fiction', 'Historical Fiction', 'Historical', 'Adventure', 'Novels', 'Classics']","3,196 follower","1,078 review",169,150 (<1%),610 (3%),"3,745 (19%)","8,161 (42%)","6,411 (33%)"
"Men Are from Mars, Women Are from Venus",John  Gray,3.58,"189,260 rating","January 1, 1992","Once upon a time Martians and Venusians met, fell in love, and had happy relationships together because they respected and accepted their differences. Then they came to Earth and amnesia set in: they forgot they were from different planets.Based on years of successful counseling of couples and individuals, Men Are from Mars, Women Are from Venus has helped millions of couples transform their relationships. Now viewed as a modern classic, this phenomenal book has helped men and women realize how different they really are and how to communicate their needs in such a way that conflict doesn't arise and intimacy is given every chance to grow!!!!",368,"['Nonfiction', 'Self Help', 'Psychology', 'Relationships', 'Personal Development', 'Marriage', 'Philosophy']","2,021 follower","7,629 review",484,"11,826 (6%)","20,810 (10%)","52,036 (27%)","54,754 (28%)","49,834 (26%)"
Religion and the Rebel,Colin Wilson,4.10,235 rating,"January 1, 1957","Religion and the Rebel, Colin Wilson’s second volume from his internationally acclaimed Outsider Cycle, is a casebook about and for rebels. With inspirational wisdom and engaging clarity, Wilson shows us that the purpose of religion, of our personal relationship with the sacred and the all-pervading mystery of existence, is to expand our consciousness and intensify our sense of life. Wilson heroically claims that the power to create meaning resides in our mental and spiritual discipline. Examining the lives and works of Nietzsche, Kierkegaard, Rilke, Shaw, Pascal, Swedenborg, Rimbaud and Scott Fitzgerald, among others, Wilson explores the main existential questions and shows how these remarkable writers, scientists, philosophers and poets faced their need for transcendence. Like many of us, they were driven by a need to become more than men. Religion and the Rebel is an outstanding and enjoyable book that combines philosophical analysis, historical interest, and religious insight.",338,"['Philosophy', 'Nonfiction', 'Religion']","1,207 follower",16 review,625,3 (1%),9 (3%),42 (17%),89 (37%),92 (39%)
"Women, Race & Class",Angela Y. Davis,4.58,"27,959 rating","January 1, 1981","From one of our most important scholars and civil rights activist icon, a powerful study of the women’s liberation movement and the tangled knot of oppression facing Black women.""Angela Davis is herself a woman of undeniable courage. She should be heard."" —The New York TimesAngela Davis provides a powerful history of the social and political influence of whiteness and elitism in feminism, from abolitionist days to the present, and demonstrates how the racist and classist biases of its leaders inevitably hampered any collective ambitions. While Black women were aided by some activists like Sarah and Angelina Grimke and the suffrage cause found unwavering support in Frederick Douglass, many women played on the fears of white supremacists for political gain rather than take an intersectional approach to liberation. Here, Davis not only contextualizes the legacy and pitfalls of civil and women's rights activists, but also discusses Communist women, the murder of Emmitt Till, and Margaret Sanger's racism. Davis shows readers how the inequalities between Black and white women influence the contemporary issues of rape, reproductive freedom, housework and child care in this bold and indispensable work.",271,"['Feminism', 'Nonfiction', 'Race', 'History', 'Politics', 'Theory', 'Social Justice']","6,152 follower","2,065 review",105,102 (<1%),248 (<1%),"1,573 (5%)","7,483 (26%)","18,553 (66%)"
The Timeless Way of Building,Christopher W. Alexander,4.37,"2,357 rating","December 12, 1978","In The Timeless Way of Building Christopher Alexander presents a new theory of architecture, building, and planning which has at its core that age-old process by which the people of a society have always pulled the order of their world from their own being.He writes, “There is one timeless way of building. It is thousands of years old, and the same today as it has always been. The great traditional buildings of the past, the villages and tents and temples in which man feels at home, have always been made by people who were very close to the center of this way. It is not possible to make great buildings, or great towns, beautiful places, places where you feel yourself, places where you feel alive, except by following this way. And, as you will see, this way will lead anyone who looks for it to buildings which are themselves as ancient in their form as the trees and hills, and as our faces are.”The Timeless Way of Building is the introductory volume to Alexander’s other works, A Pattern Language and The Oregon Experiment, in the Center for Environmental Structure series.",552,"['Architecture', 'Design', 'Nonfiction', 'Philosophy', 'Art', 'Urbanism', 'Urban Planning']",377 follower,186 review,26,30 (1%),59 (2%),252 (10%),678 (28%),"1,338 (56%)"
Lord Edgware Dies,Agatha Christie,3.94,"50,420 rating","September 1, 1933","Poirot had been present when Jane bragged of her plan to ‘get rid of’ her estranged husband. Now the monstrous man was dead. And yet the great Belgian detective couldn’t help feeling that he was being taken for a ride.After all, how could Jane have stabbed Lord Edgware to death in his library at exactly the same time she was seen dining with friends? And what could be her motive now that the aristocrat had finally granted her a divorce?",352,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'Detective', 'Audiobook']",64.5k follower,"3,277 review","4,153",259 (<1%),"1,427 (2%)","12,790 (25%)","22,434 (44%)","13,510 (26%)"
The Well of Loneliness,Radclyffe Hall,3.74,"16,718 rating","January 1, 1928","Stephen is an ideal child of aristocratic parents—a fencer, a horse rider and a keen scholar. Stephen grows to be a war hero, a bestselling writer and a loyal, protective lover. But Stephen is a woman, and her lovers are women. As her ambitions drive her, and society confines her, Stephen is forced into desperate actions.The Well of Loneliness was banned for obscenity when published in 1928. It became an international bestseller, and for decades was the single most famous lesbian novel. It has influenced how love between women is understood, for the twentieth century and beyond.",448,"['Classics', 'Fiction', 'LGBT', 'Queer', 'Lesbian', 'Romance', 'Historical Fiction']",255 follower,"1,432 review",70,510 (3%),"1,478 (8%)","4,501 (26%)","5,611 (33%)","4,618 (27%)"
"He, She and It",Marge Piercy,3.99,"5,643 rating","January 1, 1991","In the middle of the twenty-first century, life as we know it has changed for all time. Shira Shipman's marriage has broken up, and her young son has been taken from her by the corporation that runs her zone, so she has returned to Tikva, the Jewish free town where she grew up. There, she is welcomed by Malkah, the brilliant grandmother who raised her, and meets an extraordinary man who is not a man at all, but a unique cyborg implanted with intelligence, emotions--and the ability to kill....",448,"['Science Fiction', 'Fiction', 'Dystopia', 'Romance', 'Fantasy', 'Feminism', 'Speculative Fiction']",855 follower,489 review,103,137 (2%),324 (5%),"1,105 (19%)","1,992 (35%)","2,085 (36%)"
