title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Into the Dark Lands,Michelle Sagara West,3.59,"1,783 rating","January 1, 1991","War has its cost, and the Servants of the Bright Heart and the Servants of the Dark Heart have been locked in a struggle that has defined life—and death—for millennia. But the end is coming, and only the Lady who has served the Bright Heart for the whole of her immortal life has seen it, in a vision that spans time and demands the highest of prices.Erin is a healer, and against the nature of her birthright she has learned to wield a sword and use it to bring death to the enemies of her people. Scarred by the losses that war always demands, she is the chosen champion of Light and the enemy of darkness.But no magical sword or simple quest awaits Erin. Her journey and her doom lie in the Dark Heart's stronghold, and in the hands of her people's greatest enemy.",382,85,922 follower,"['Fantasy', 'Romance', 'Dark Fantasy', 'Epic Fantasy', 'High Fantasy', 'Fiction', 'Fantasy Romance']",118 review,438 (24%),547 (30%),511 (28%),199 (11%),88 (4%)
American Blood,John     Nichols,3.62,113 rating,"January 1, 1987","Though Michael Smith cannot forget the pornographic atrocities he witnessed abroad during the Vietnam war, it is the pervasive brutality of civilian life that threatens to destroy him. American Blood is a timely and fiercely moral statement on violence and loss.",338,26,105 follower,['Fiction'],13 review,27 (23%),36 (31%),37 (32%),6 (5%),7 (6%)
"Please Understand Me II: Temperament, Character, Intelligence",David Keirsey,4.17,"6,484 rating","May 1, 1998","Phenomenon: Keirsey and Bates's Please Understand Me, first published in 1978, sold nearly 2 million copies in its first 20 years, becoming a perennial best seller all over the world. Advertised only by word of mouth, the book became a favorite training and counseling guide in many institutions -- government, church, business -- and colleges across the nation adopted it as an auxiliary text in a dozen different departments. Why? Perhaps it was the user-friendly way that Please Understand Me helped people find their personality style. Perhaps it was the simple accuracy of Keirsey's portraits of temperament and character types. Or perhaps it was the book's essential message: that members of families and institutions are OK, even though they are fundamentally different from each other, and that they would all do well to appreciate their differences and give up trying to change others into copies of themselves.Now: Please Understand Me IIFor the past twenty years Keirsey has continued to investigate personality differences -- to refine his theory of the four temperaments and to define the facets of character that distinguish one from another. His findings form the basis of Please Understand Me II, an updated and greatly expanded edition of the book, far more comprehensive and coherent than the original, and yet with much of the same easy accessibility. One major addition is Keirsey's view of how the temperaments differ in the intelligent roles they are most likely to develop. Each of us, he says, has four kinds of intelligence -- tactical, logistical, diplomatic, strategic -- though one of the four interests us far more than the others, and thus gets far more practice than the rest. Like four suits in a hand of cards, we each have a long suit and a short suit in what interests us and what we do well, and fortunate indeed are those whose work matches their skills. As in the original book, Please Understand Me II begins with The Keirsey Temperament Sorter, the most used personality inventory in the world. But also included is The Keirsey Four-Types Sorter, a new short questionnaire that identifies one's basic temperament and then ranks one's second, third, and fourth choices. Share this new sorter with friends and family, and get set for a lively and fascinating discussion of personal styles.",350,30,58 follower,"['Psychology', 'Nonfiction', 'Self Help', 'Reference', 'Business', 'Philosophy', 'Relationships']",275 review,"2,917 (44%)","2,164 (33%)","1,071 (16%)",242 (3%),90 (1%)
Chicago Loop,Paul Theroux,2.91,492 rating,"January 1, 1990","Book by Theroux, Paul",224,225,"2,335 follower","['Fiction', 'American', 'Thriller', 'The United States Of America', '20th Century', 'Contemporary', 'American Fiction']",44 review,32 (6%),90 (18%),208 (42%),124 (25%),38 (7%)
The Commanding Self,Idries Shah,4.59,200 rating,"January 1, 1994","Described by the author as a key to the entire corpus of his work, The Commanding Self describes the mixture of primitive and conditioned responses, common to everyone, that inhibits and distorts human progress and understanding. This book is designed to offer a way to transcend the limits imposed by this ""commanding self."" While complete in itself as an anthology of hitherto unpublished work, the book serves to illustrate and amplify Idries Shah's preceding books on the Sufi Way. Based on tales, lectures, letters, and interviews, it offers both an introduction to Sufi thought and further study for those already acquainted with Shah's writings.",332,471,409 follower,"['Islam', 'Nonfiction', 'Philosophy', 'Psychology']",25 review,154 (77%),22 (11%),16 (8%),4 (2%),4 (2%)
"Naruto, Vol. 04: Hero’s Bridge",Masashi Kishimoto,4.48,"18,746 rating","October 4, 2000","There comes a time in every ninja's training when he must put aside his morals and face the truth: ninjas are tools for killing. For Naruto, seeing Sasuke dead, that time is now. Rage awakens the nine-tailed fox spirit within Naruto, giving him the strength to overcome Haku—but can he bring himself to finish the job?As the battle for the Land of the Waves comes to a tragic ending, our heroes return to the village of Konohagakure in time for the Chūnin Exams. But junior ninjas from around the world have gathered to take the exam, bringing their own strange ninjutsu and mysterious goals.",184,981,"3,742 follower","['Manga', 'Fantasy', 'Comics', 'Graphic Novels', 'Fiction', 'Young Adult', 'Adventure']",504 review,"12,024 (64%)","4,281 (22%)","1,977 (10%)",359 (1%),105 (<1%)
Plainwater: Essays and Poetry,Anne Carson,4.27,"3,110 rating","January 1, 1995","The poetry and prose collected in Plainwater are a testament to the extraordinary imagination of Anne Carson, a writer described by Michael Ondaatje as ""the most exciting poet writing in English today."" Succinct and astonishingly beautiful, these pieces stretch the boundaries of language and literary form, while juxtaposing classical and modern traditions.Carson envisions a present-day interview with a seventh-century BC poet, and offers miniature lectures on topics as varied as orchids and Ovid. She imagines the muse of a fifteenth-century painter attending a phenomenology conference in Italy. She constructs verbal photographs of a series of mysterious towns, and takes us on a pilgrimage in pursuit of the elusive and intimate anthropology of water. Blending the rhythm and vivid metaphor of poetry with the discursive nature of the essay, the writings in Plainwater dazzle us with their invention and enlighten us with their erudition.",260,83,"4,035 follower","['Poetry', 'Essays', 'Nonfiction', 'Canada', 'Classics', 'Short Stories', 'Literature']",303 review,"1,485 (47%)","1,100 (35%)",414 (13%),87 (2%),24 (<1%)
Rowan of Rin,Emily Rodda,3.94,"6,636 rating","January 1, 1993","Bravest heart will carry on when sleep is death, and hope is gone. Rowan doesn't believe he has a brave heart. But when the river that supports his village of Rin runs dry, he must join a dangerous journey to its source in the forbidden Mountain. To save Rin, Rowan and his companions must conquer not only the Mountain's many tricks, but also the fierce dragon that lives at its peak.",151,316,"1,950 follower","['Fantasy', 'Childrens', 'Fiction', 'Adventure', 'Young Adult', 'Middle Grade', 'Dragons']",392 review,"2,240 (33%)","2,319 (34%)","1,631 (24%)",339 (5%),107 (1%)
Human rights and legal defense in Northern Ireland: The intimidation of defense lawyers : the murder of Patrick Finucane,Lawyers Committee for Human Rights (U.S.),3.00,2 rating,"January 1, 1993",,7,7,7 book,[],0 review,0 (0%),0 (0%),2 (100%),0 (0%),0 (0%)
ودخلت الخيل الأزهر,محمد جلال كشك,4.17,"1,017 rating","January 1, 1990",الخلاف حول تفسير التاريخ ليس ظاهرة ترف، ولا هو مجرد خلاف حول تفسير الماضي، بل هو في الدرجة الأولى خلاف حول الطريق إلى المستقبل. ومنذ الغزو الفرنسي لمصر ظهرت مدرستان :المدرسة الاستعمارية التى تمثلها كتابات د/ لويس عوض التى تنادي بالتغريب وتعتبر أن المتعاونين مع الاستعمار هم رواد التقدم وطليعته، ومن نماذجها المعلم يعقوب والذين داروا مع جنود الاحتلال. وفي مواجهة هذه المدرسة قامت المدرسة الوطنية لتفسير التاريخ التى ترى الوطن والتقدم والحداثة من منظور واحد هو مقاومة التبعية لأوروبا؛ مقاومة الاحتلال الغربي للشرق الاسلامي، وتمثلها كتابات الأستاذ محمد جلال كشك . الذى أصدر كتابه هذا في اعقاب هزيمة 67 عندما نشطت المدرسة الاستعمارية للترويج للدور التحضيري والتحريري الذى لعبه غزو البلدان المتقدمة للشرق المتخلف، وكانوا في الحقيقة يدعون الأمة العربية وقتها لقبول التحضير الإسرائيلي !وكان صدور هذا الكتاب -وقتها - محاولة لكشف هذا التزييف، وإعادة ثقة الأمة بمستقبلها، من حلال وعيها بماضيها.واليوم إذ يعود ورثة المعلم يعقوب، ودعاة المدرسة الاستعمارية، فيسيطرون على وسائل الإعلام، وينتهزون مناسبة الاحتفالات بالثورة الفرنسية للترويج من جديد لمفاهيمهم، فيخلطون عن عمد بين إنجازات الثورة الفرنسية وجرائم الاحتلال في بلادنا، تأتي هذه الطبعة الجديدة المزيدة من الكتاب الذي كان علامة فاصلة في دراسة وتفسير تاريخ الحملة الفرنسية بل وعلاقة الشرق بالغرب.لتحميل الرواية من هذا الرابط :https://goo.gl/iX8PIW,527,47,928 follower,"['History', 'Politics', 'Nonfiction', 'Religion', 'Cultural', 'Egypt']",179 review,466 (45%),338 (33%),154 (15%),37 (3%),22 (2%)
Scientology 8-8008: How to Increase Your Spiritual Ability from Zero to Infinity,L. Ron Hubbard,3.09,192 rating,"January 1, 1953","This is the book that lays out the capabilities of a spiritual being. Here is Scientology explained in the broader sphere of existence beyond aberration. This is where L. Ron Hubbard gets down to the fundamentals of a being with his native state capabilities operating in, and in contest with, the physical universe. Here is his discovery of the one factor which exceeds existence itself. These are the laws of life stripped from the very fabric of the physical universe and laid down for anyone who wants to regain his true beingness and the ability that is natively his. Scientology 8-8008 begins the road to higher states of existence.",276,"1,663",523 follower,"['Religion', 'Philosophy', 'Nonfiction']",9 review,80 (41%),18 (9%),7 (3%),13 (6%),74 (38%)
শেষ প্রশ্ন,Sarat Chandra Chattopadhyay,3.94,576 rating,"May 1, 1931","‘Like Dickens, Saratchandra had a bag of wonderful tales’—The HinduThe Final Question (Shesh Prashna) is one of Saratchandra Chattopadhyay’s last novels and perhaps his most radically innovative. The novel caused a sensation when it was first published in 1931, drawing censure from conservative critics but enthusiastic support from general readers, especially women.The heroine, Kamal, is exceptional for her time. She lives and travels by herself, has relationships with various men, looks poverty and suffering in the face, and asserts the autonomy of the individual being. In the process, she tears apart the frame of the expatriate Bengali society of Agra, where she lives. Through Kamal, Saratchandra questions Indian tradition and the norms of nationhood and womanhood.The Final Question transcends time and will appeal to readers of all ages.","HardcoverFirst published May 1, 1931",200,785 follower,"['Fiction', 'Classics', 'Novels', 'Indian Literature', 'Womens', 'Philosophy', 'Fiction', 'Classics', 'Novels', 'Indian Literature', 'Womens', 'Philosophy', 'Fiction', 'Classics', 'Novels', 'Indian Literature', 'Womens', 'Philosophy']",41 review,193 (33%),219 (38%),113 (19%),39 (6%),12 (2%)
365 Tao: Daily Meditations,Ming-Dao Deng,4.10,"3,495 rating","January 1, 1992","Place the word Tao Into your heart. Use no other words.The Tao is constantly moving, the path that all life and the whole universe takes. There is nothing that is not part of it—harmonious living is to know and to move with the Tao—it is a way of life, the natural order of things, a force that flows through all life.365 Tao is a contemporary book of meditations on what it means to be wholly a part of the Taoist way, and thus to be completely in harmony with oneself and the surrounding world.Deng Ming-Dao is the author of eight books, including The Living I Ching, Chronicles of Tao, Everyday Tao, and Scholar Warrior. His books have been translated into fifteen languages. He studied qigong, philosophy, meditation, and internal martial arts with Taoist master Kwan Saihung for thirteen years, and with two other masters before that.",400,21,122 follower,"['Philosophy', 'Spirituality', 'Nonfiction', 'Taoism', 'Religion', 'Self Help', 'Poetry']",162 review,"1,640 (46%)","1,000 (28%)",539 (15%),181 (5%),135 (3%)
Some Time Never: A Fable for Supermen,Roald Dahl,3.25,164 rating,"January 1, 1948","Some Time Never is a blend of realism and outrageous fantasy. It is the story of the hitherto little-known Gremlins. It is moreover a piercing commentary on Man and the qualities in Man which are leading him to his destruction.The Gremlins were the original rulers of the earth in ages past, but with the advent of Man and the spread of his obnoxious activities to every part of the globe, the Gremlins were forced underground to a subterranean network of tunnels. Out for revenge and for the restoration of their former dominant position in the world's affairs, the Gremlins bent every effort to plotting Man's annihilation.During the Battle of Britain these odd and menacing creatures began an offensive against pilots in an effort to hasten the eradication of the human race. From the experiences of three Royal Air Force pilots, Stuffy, Peternip and Progboot, we get an appalling picture of Gremlin activities, and through the eyes of the Gremlins themselves we get a portrait of Man that is far from flattering.After the Battle of Britain the Gremlins became convinced that Man would effect his own self-destruction without any help from them—so they ceased their ingenious offensive and retired underground to wait...",244,"1,432",24.6k follower,"['Fantasy', 'Fiction', 'Dystopia', 'Science Fiction', 'Classics']",21 review,19 (11%),44 (26%),67 (40%),27 (16%),7 (4%)
The Tooth Fairy,Graham Joyce,3.81,"3,062 rating","January 1, 1996","Sam and his friends are like any normal gang of normal young boys—roaming wild around the outskirts of their car-factory town, daring adults to challenge their freedom. Then one day Sam wakes to find the tooth fairy sitting on the edge of his bed—but this is not the benign figure of childhood myth. This is an enigmatic presence that both torments and seduces him, changing his life forever.",320,90,542 follower,"['Horror', 'Fantasy', 'Fiction', 'Magical Realism', 'Urban Fantasy', 'Coming Of Age', 'Young Adult']",331 review,885 (28%),"1,123 (36%)",719 (23%),249 (8%),86 (2%)
Phaedra: A Novel of Ancient Athens,June Rachuy Brindel,3.72,39 rating,"July 1, 1985","With Crete in ruins, Phaedra, the child Queen of Crete, sails to safety with Theseus, the Prince of Athens, who covertly plans to win Phaedra's love and steal control of Crete",227,6,3 follower,"['Historical Fiction', 'Fiction']",8 review,11 (28%),12 (30%),11 (28%),4 (10%),1 (2%)
Heaven Has No Favorites,Erich Maria Remarque,4.26,"13,202 rating","January 1, 1961","From one of the twentieth century’s master novelists, the author of the classic All Quiet on the Western Front, comes Heaven Has No Favorites, a bittersweet story of unconventional love that sweeps across Europe. Lillian is charming, beautiful . . . and slowly dying of consumption. But she doesn’t wish to end her days in a hospital in the Alps. She wants to see Paris again, then Venice—to live frivolously for as long as possible. She might die on the road, she might not, but before she goes, she wants a chance at life. Clerfayt, a race-car driver, tempts fate every time he’s behind the wheel. A man with no illusions about chance, he is powerfully drawn to a woman who can look death in the eye and laugh. Together, he and Lillian make an unusual pair, living only for the moment, without regard for the future. It’s a perfect arrangement—until one of them begins to fall in love.",320,147,"5,248 follower","['Classics', 'Fiction', 'German Literature', 'Romance', 'Germany', 'Historical Fiction', 'Novels', 'Classics', 'Fiction', 'German Literature', 'Romance', 'Germany', 'Historical Fiction', 'Novels', 'Classics', 'Fiction', 'German Literature', 'Romance', 'Germany', 'Historical Fiction', 'Novels']",579 review,"6,414 (48%)","4,366 (33%)","1,930 (14%)",412 (3%),80 (<1%)
Wieża Jaskółki,Andrzej Sapkowski,4.22,"97,532 rating","January 1, 1997","Ciri staje przed swoim przeznaczeniem. Drakkar wiozący Yennefer trafia w oko czarodziejskiego cyklonu. Czy wśród przyjaciół wiedźmina ukrywa się zdrajca? Czwarta, przedostatnia odłona epopei o świecie wiedźmina i wojnach, jakie nim wstrząsają. W zagubionej wśród bagien chacie pustelnika ciężko ranna Ciri powraca do zdrowia. Jej tropem podążają bezlitośni zabójcy z Nilfgaardu. Tymczasem drużyna Geralta, unikając coraz to nowych niebezpieczeństw, dociera wreszcie do ukrywjących się druidów. Czy wiedźminowi uda się odnaleźć Ciri? Jaką rolę odegra osnuta legendą Wieża Jaskółki?",428,128,16.5k follower,"['Fantasy', 'Fiction', 'High Fantasy', 'Polish Literature', 'Audiobook', 'Adventure', 'Epic Fantasy']","4,275 review","42,283 (43%)","37,967 (38%)","14,344 (14%)","2,513 (2%)",425 (<1%)
The Bear Nobody Wanted,Janet Ahlberg,3.98,159 rating,"January 1, 1993",A teddy bear with a rather inflated opinion of himself has a series of not-always-pleasant adventures before finding a real home.,144,86,129 follower,"['Childrens', 'Picture Books', 'Childrens', 'Picture Books', 'Childrens', 'Picture Books']",14 review,63 (39%),47 (29%),35 (22%),11 (6%),3 (1%)
Seventh Son,Orson Scott Card,3.87,"35,883 rating","July 1, 1987","In an alternate version of frontier America, young Alvin is the seventh son of a seventh son, and such a birth is powerful magic. Yet even in the loving safety of his home, dark forces reach out to destroy him.",241,859,19.5k follower,"['Fantasy', 'Fiction', 'Alternate History', 'Science Fiction', 'Historical Fiction', 'Science Fiction Fantasy', 'Historical']","1,640 review","10,352 (28%)","14,003 (39%)","8,711 (24%)","2,201 (6%)",616 (1%)
"The Psychoanalysis of Racism, Revolution and Nationalism",Richard A. Koenigsberg,3.80,5 rating,"March 1, 1986","Koenigsberg examines the idea of the nation as a sacred object saturating our day-to-day reality. Through analysis of the writings of Hitler, Lenin, Sri Aurobindo and others, Koenigsberg articulates core fantasies underlying the ideology of nationalism. What racists and revolutionaries have in common is belief that a particular class of people constitutes a ""disease"" within the body politic--that must be ""removed"" if the nation is to survive. In the final chapter, Koenigsberg examines the dynamics of totalitarianism--an extreme form of nationalism promising omnipotence through identification with a ""great human community."" Refusing to abandon the dream of omnipotence, radical nationalists, racists and revolutionaries are willing to sacrifice freedom and individuality. Table of Contents I. The Country, the Mother and Infantile Narcissism1. Introduction2. The Country as Suffering Mother3. The Country as Omnipotent Mother4. The Country as a Projection of Infantile NarcissismII. The Country as a Living Organism1. Racism and Revolution as a Wish to Eliminate the ""Disease"" from Within the Body of the Nation2. The Disease Within the Nation as a Projection of Malignant Internal ObjectsIII. Revolution as a Struggle against Passivity1. The Struggle Against Hitler2. The Struggle Against Lenin3. The Struggle Against AurobindoIV. The Social Psychology of Nationalism1. The ""National Community""2. Totalitarianism3. The Renunciation of Personal Gratification in the Name of a Devotion to the Collectivity",68,11,44 follower,[],0 review,2 (40%),0 (0%),3 (60%),0 (0%),0 (0%)
Once Were Warriors,Alan Duff,3.98,"3,400 rating","January 1, 1990","This hard-hitting novel is frank and uncompromising in its portrayal of Maoris n New Zealand society. The driving force of writing carries the reader into a world of frustration, resentment and waste. It is a raw, powerful story, in which everyone is a victim until the strength and vision of one woman transcends brutality and leads the way to a new alternative.First part of what would later become the Once Were Warriors trilogy.",200,36,51 follower,"['Contemporary', 'Classics', 'Fiction', 'Audiobook', 'Family', 'Literature', 'Novels']",311 review,"1,103 (32%)","1,406 (41%)",674 (19%),159 (4%),58 (1%)
Seven Steps to Inner Power Workbook,Grandmaster Tae Yun Kim,4.93,14 rating,"May 1, 1997","Paperback workbook with questions, answers and quotes that follow the ""Seven Steps to Inner Power"" book. Special library binding so that it says open. Dimensions are 8 1/2"" x 11"" and 3/8"" thick, 104 pages.",104,2,2 book,[],3 review,13 (92%),1 (7%),0 (0%),0 (0%),0 (0%)
Freedom Road,Howard Fast,4.14,432 rating,"January 1, 1944","""Howard Fast makes superb use of his material. ... Aside from its social and historical implications, Freedom Road is a high-geared story, told with that peculiar dramatic intensity of which Fast is a master"". -- Chicago Daily News",296,373,227 follower,"['Historical Fiction', 'Fiction', 'Classics', 'Race', 'Civil War', 'United States', 'American History', 'Historical Fiction', 'Fiction', 'Classics', 'Race', 'Civil War', 'United States', 'American History', 'Historical Fiction', 'Fiction', 'Classics', 'Race', 'Civil War', 'United States', 'American History', 'Historical Fiction', 'Fiction', 'Classics', 'Race', 'Civil War', 'United States', 'American History', 'Historical Fiction', 'Fiction', 'Classics', 'Race', 'Civil War', 'United States', 'American History']",59 review,184 (42%),150 (34%),77 (17%),16 (3%),5 (1%)
Frida: A Biography of Frida Kahlo,Hayden Herrera,4.01,"65,900 rating","January 1, 1983","Hailed by readers and critics across the country, this engrossing biography of Mexican painter Frida Kahlo reveals a woman of extreme magnetism and originality, an artist whose sensual vibrancy came straight from her own experiences: her childhood near Mexico City during the Mexican Revolution; a devastating accident at age eighteen that left her crippled and unable to bear children; her tempestuous marriage to muralist Diego Rivera and intermittent love affairs with men as diverse as Isamu Noguchi and Leon Trotsky; her association with the Communist Party; her absorption in Mexican folklore and culture; and her dramatic love of spectacle.Here is the tumultuous life of an extraordinary twentieth-century woman -- with illustrations as rich and haunting as her legend.",528,25,166 follower,"['Biography', 'Art', 'Nonfiction', 'History', 'Biography Memoir', 'Feminism', 'Art History']",790 review,"27,800 (42%)","19,817 (30%)","12,011 (18%)","3,575 (5%)","2,697 (4%)"
The Long Gray Line: The American Journey of West Point's Class of 1966,Rick Atkinson,4.29,"3,097 rating","September 1, 1989","""A story of epic proportions [and] an awesome feat of biographical reconstruction.""—The Boston GlobeA classic of its kind, The Long Gray Line is the twenty-five-year saga of the West Point class of 1966. With a novelist's eye for detail, Rick Atkinson illuminates this powerful story through the lives of three classmates and the women they loved—from the boisterous cadet years, to the fires of Vietnam, to the hard peace and internal struggles that followed the war. The rich cast of characters also includes Douglas MacArthur, William C. Westmoreland, and a score of other memorable figures. The class of 1966 straddled a fault line in American history, and Atkinson's masterly book speaks for a generation of American men and women about innocence, patriotism, and the price we pay for our dreams",624,47,"1,178 follower","['History', 'Nonfiction', 'Military Fiction', 'Military History', 'American History', 'Biography', 'War']",156 review,"1,534 (49%)","1,066 (34%)",400 (12%),68 (2%),29 (<1%)
Walt Disney's Mother Goose,Al Dempster,4.32,"2,342 rating","January 1, 1949","Vintage artwork and the classic Disney characters add a world of charm to these perennial Mother Goose nursery rhyme favorites–from “Peter Pumpkin Eater,” “Hey, Diddle, Diddle,” and “Little Miss Muffet” to “Jack Sprat,” “Simple Simon,” “Old King Cole,” and more. This Little Golden Book from the 1940s is a must-have addition to every Little Golden Book collector’s library.",23,44,8 follower,"['Childrens', 'Picture Books', 'Poetry', 'Nursery Rhymes', 'Fantasy', 'Fiction', 'Classics', 'Childrens', 'Picture Books', 'Poetry', 'Nursery Rhymes', 'Fantasy', 'Fiction', 'Classics', 'Childrens', 'Picture Books', 'Poetry', 'Nursery Rhymes', 'Fantasy', 'Fiction', 'Classics']",35 review,"1,373 (58%)",481 (20%),376 (16%),83 (3%),29 (1%)
In the Shape of a Boar,Lawrence Norfolk,3.46,268 rating,"January 1, 2000","Lawrence Norfolk's In the Shape of a Boar is a juggernaut of a novel, an epic tour de force of love and betrayal, ancient myths and modern horrors. The story begins in the ancient world of mythic Greece, where a dark tale of treachery and destructive love unfolds amid the hunt for the Boar of Kalydon -- a tale that will reverberate in those same hills across the millennia in the final chaotic months of World War II, as a band of Greek partisans pursues an S.S. officer on a mission of vengeance. After the war, a young Jewish Romanian refugee, Solomon Memel, who was among the hunters will create a poem based on the experience, which becomes an international literary sensation. But the truth of what happened in the hills of Kalydon in 1945 is more complicated than it seems, and as the older Sol reunites with his childhood love in 1970s Paris, the dark memories and horrors of those days will emerge anew. "".... classical Greek culture and twentieth-century barbarism, the nature of human evil and the ambiguity of storytelling itself ... Dazzling."" -- David Kipen, San Francisco Chronicle ""Wonderfully complex ... a fascinating story built from layered narrative lines."" -- Reamy Jansen,The Washington Post Book World ""In the Shape of a Boar is a Herculean task accomplished with bravado and style ... storytelling of the highest echelon."" -- Andrew Ervin, The Hartford Courant",336,25,99 follower,"['Fiction', 'Mythology', 'Unfinished', 'British Literature', 'Novels', 'Historical Fiction', 'Literary Fiction']",21 review,45 (16%),91 (33%),85 (31%),35 (13%),12 (4%)
"Preacher, Volume 5: Dixie Fried",Garth Ennis,4.29,"19,774 rating","January 1, 1998","Collectible. First Edition. Fifth Printing.Collects: Preacher #27–33, Preacher Special: Cassidy – Blood and Whiskey",224,"3,022","2,960 follower","['Graphic Novels', 'Comics', 'Fiction', 'Comic Book', 'Graphic Novels Comics', 'Horror', 'Fantasy', 'Graphic Novels', 'Comics', 'Fiction', 'Comic Book', 'Graphic Novels Comics', 'Horror', 'Fantasy', 'Graphic Novels', 'Comics', 'Fiction', 'Comic Book', 'Graphic Novels Comics', 'Horror', 'Fantasy']",269 review,"10,106 (51%)","6,316 (31%)","2,513 (12%)",592 (2%),247 (1%)
The Divided Self: An Existential Study in Sanity and Madness,R.D. Laing,4.11,"5,823 rating","January 1, 1960","In The Divided Self (1960), Laing contrasted the experience of the ""ontologically secure"" person with that of a person who ""cannot take the realness, aliveness, autonomy and identity of himself and others for granted"" and who consequently contrives strategies to avoid ""losing his self"". Laing explains how we all exist in the world as beings, defined by others who carry a model of us in their heads, just as we carry models of them in our heads. In later writings he often takes this to deeper levels, laboriously spelling out how ""A knows that B knows that A knows that B knows...""! Our feelings and motivations derive very much from this condition of ""being in the world"" in the sense of existing for others, who exist for us. Without this we suffer ""ontological insecurity"", a condition often expressed in terms of ""being dead"" by people who are clearly still physically alive.This watershed work aimed to make madness comprehensible, and in doing so revolutionized the way we perceive mental illness. Using case studies of patients he had worked with, psychiatrist R. D. Laing argued that psychosis is not a medical condition, but an outcome of the 'divided self', or the tension between the two personas within us: one our authentic, private identity, and the other the false, 'sane' self that we present to the world. Laing's radical approach to insanity offered a rich existential analysis of personal alienation and made him a cult figure in the 1960s, yet his work was most significant for its humane attitude, which put the patient back at the centre of treatment. R.D. Laing (1927-1989), one of the best-known psychiatrists of modern times, was born in Glasgow, Scotland.This work is available on its own or as part of the 7 volume set iSelected Works of R. D. Laing",224,47,458 follower,"['Psychology', 'Nonfiction', 'Philosophy', 'Psychiatry', 'Mental Health', 'Science', 'Psychoanalysis']",251 review,"2,411 (41%)","2,052 (35%)","1,014 (17%)",257 (4%),89 (1%)
Spock's World,Diane Duane,4.07,"3,352 rating","September 1, 1988","It is the twenty-third century. On the planet Vulcan, a crisis of unprecedented proportion has caused the convocation of the planet's ruling council—and summoned the U.S.S. Enterprise™ from halfway across the galaxy to bring Vulcan's most famous son home in its hour of need. As Commander Spock, his father, Sarek, and Captain James T. Kirk struggle to preserve Vulcan's future, the planet's innermost secrets are laid before us, from its beginnings millions of years ago to its savage prehistory, from merciless tribal warfare to medieval court intrigue, from the exploration of space to the development of o'thia—the ruling ethic of logic. And Spock—torn between his duty to Starfleet and the unbreakable ties that bind him to Vulcan—must reconcile both his own inner conflict and the external dilemma his planet faces... lest the Federation itself be ripped asunder.",400,196,"2,337 follower","['Star Trek', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Media Tie In', 'Novels', 'Space']",256 review,"1,280 (38%)","1,191 (35%)",720 (21%),142 (4%),19 (<1%)
Ocean Sea,Alessandro Baricco,4.09,"24,681 rating","March 1, 1993","This haunting, suspenseful tale of love and vengeance by the author of the international bestseller Silk surges with the hypnotic power of the ocean sea. In Ocean Sea, Alessandro Baricco presents a hypnotizing postmodern fable of human malady--psychological, existential, erotic--and the sea as a means of deliverance. At the Almayer Inn, a remote shoreline hotel, an artist dips his brush in a cup of ocean water to paint a portrait of the sea. A scientist pens love letters to a woman he has yet to meet. An adulteress searches for relief from her proclivity to fall in love. And a sixteen-year-old girl seeks a cure from a mysterious condition which science has failed to remedy. When these people meet, their fates begin to interact as if by design. Enter a mighty tempest and a ghostly mariner with a thirst for vengeance, and the Inn becomes a place where destiny and desire battle for the upper hand. Playful, provocative, and ultimately profound, Ocean Sea is a novel of striking originality and wisdom.",256,86,"3,483 follower","['Fiction', 'Italian Literature', 'Contemporary', 'Italy', 'Magical Realism', 'Novels', 'Literary Fiction', 'Fiction', 'Italian Literature', 'Contemporary', 'Italy', 'Magical Realism', 'Novels', 'Literary Fiction', 'Fiction', 'Italian Literature', 'Contemporary', 'Italy', 'Magical Realism', 'Novels', 'Literary Fiction']","1,617 review","11,085 (44%)","7,417 (30%)","4,130 (16%)","1,463 (5%)",586 (2%)
Outside the Dog Museum,Jonathan Carroll,3.96,"1,718 rating","January 1, 1991","Harry Radcliffe is a brilliant prize-winning architect---witty and remarkable. He's also a self-serving opportunist, ready to take advantage of whatever situations, and women, come his way. But now, newly divorced and having had an inexplicable nervous breakdown, Harry is being wooed by the extremely wealthy Sultan of Saru to design a billion-dollar dog museum. In Saru, he finds himself in a world even madder and more unreal than the one he left behind, and as his obsession grows, the powers of magic weave around him, and the implications of his strange undertaking grow more ominous and astounding....",267,115,"1,123 follower","['Fiction', 'Fantasy', 'Magical Realism', 'Horror', 'Speculative Fiction', 'Novels', 'Contemporary']",122 review,546 (31%),673 (39%),396 (23%),86 (5%),17 (<1%)
Skurðir í rigningu,Jón Kalman Stefánsson,3.66,76 rating,"January 1, 1996","Íslenska sveitin, sérstakt fólk og misblíð örlög þess. Með þessu bráðskemmtilega smásagnasafni kveður nýr höfundur sér hljóðs með óvenju miklum glæsibrag.",121,40,"1,055 follower",['Short Stories'],5 review,8 (10%),40 (52%),22 (28%),6 (7%),0 (0%)
