title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Mitologia: wierzenia i podania Greków i Rzymian,Jan Parandowski,3.58,"7,467 rating","February 1, 1959","Ta najbardziej znana książka Jana Parandowskiego zyskała kilkanaście wydań i od dawna pozostaje w kanonie lektur polskiej inteligencji. Mitologia należy do dzieł, z których, jak pisał Autor o pracach swego mistrza, wybitnego znawcy świata antycznego, Tadeusza Zielińskiego, ""nie tylko można się czegoś nauczyć, ale można się też przy nich czymś stać"". Czas nie naruszył autorytetu, jaki się w tej książce objawia, aże Parandowskiego pociągała starożytność dionizyjska - żywiołowa i zmysłowa, nawet niecierpliwi czytelnicy Mitologii przekonują się raz po raz, że dawka nieśmiertelności nie musi być dawką nudy.",260,48,19 follower,"['School', 'Polish Literature', 'Classics', 'Mythology', 'Nonfiction', 'History', 'Read For School']",578 review,"1,635 (21%)","2,514 (33%)","2,171 (29%)",813 (10%),334 (4%)
My Dark Places,James Ellroy,3.85,"7,093 rating","November 12, 1996","From the author of L.A. Confidential comes My Dark Places, an investigative autobiography by James Ellroy. In 1958, Ellroy's mother, Jean, was raped, killed, and dumped off a road in El Monte, California, a rundown L.A. suburb. The killer was never found, and the case was closed. It was a sordid, back-page homicide that no one remembered. Except her son.James Ellroy was ten years old when his mother died. His bereavement was complex and ambiguous: ""I cried. I cranked tears out all the way to L.A. I hated her. I hated El Monte. Some unknown killer just bought me a brand-new beautiful life."" He grew up obsessed with murdered women and crime. He ran from his mother's ghost.Ellroy became a writer of radically provocative and bestselling crime novels. ""I wear obsession well,"" he says. ""I've turned it into something."" He tried to reclaim his mother through fiction. It didn't work. He quit running and wrote this memoir.My Dark Places is Jean and James Ellroy's story—from 1958 to all points past and up to this moment. It is the story of a brilliant homicide detective named Bill Stoner and of the investigation he and Ellroy undertook. It is also an unflinching autobiography with vivid reportage. This is James Ellroy's journey through his most forbidding memories.",427,119,"3,816 follower","['True Crime', 'Nonfiction', 'Crime', 'Memoir', 'Biography', 'Mystery', 'Autobiography']",530 review,"1,990 (28%)","2,796 (39%)","1,688 (23%)",487 (6%),132 (1%)
Trumpet,Jackie Kay,4.06,"6,489 rating","August 21, 1998","In her starkly beautiful and wholly unexpected tale, Jackie Kay delves into the most intimate workings of the human heart and mind and offers a triumphant tale of loving deception and lasting devotion.The death of legendary jazz trumpeter Joss Moody exposes an extraordinary secret, one that enrages his adopted son, Colman, leading him to collude with a tabloid journalist. Besieged by the press, his widow Millie flees to a remote Scottish village, where she seeks solace in memories of their marriage. The reminiscences of those who knew Joss Moody render a moving portrait of a shared life founded on an intricate lie, one that preserved a rare, unconditional love.",278,92,399 follower,"['Fiction', 'LGBT', 'Queer', 'Literary Fiction', 'Historical Fiction', 'Contemporary', 'Scotland']",552 review,"2,318 (35%)","2,653 (40%)","1,200 (18%)",231 (3%),87 (1%)
Symbiotic Planet: A New Look at Evolution,Lynn Margulis,4.03,847 rating,"October 8, 1998","Although Charles Darwin’s theory of evolution laid the foundations of modern biology, it did not tell the whole story. Most remarkably, The Origin of Species said very little about, of all things, the origins of species. Darwin and his modern successors have shown very convincingly how inherited variations are naturally selected, but they leave unanswered how variant organisms come to be in the first place.In Symbiotic Planet, renowned scientist Lynn Margulis shows that symbiosis, which simply means members of different species living in physical contact with each other, is crucial to the origins of evolutionary novelty. Ranging from bacteria, the smallest kinds of life, to the largest—the living Earth itself—Margulis explains the symbiotic origins of many of evolution’s most important innovations. The very cells we’re made of started as symbiotic unions of different kinds of bacteria. Sex—and its inevitable corollary, death—arose when failed attempts at cannibalism resulted in seasonally repeated mergers of some of our tiniest ancestors. Dry land became forested only after symbioses of algae and fungi evolved into plants. Since all living things are bathed by the same waters and atmosphere, all the inhabitants of Earth belong to a symbiotic union. Gaia, the finely tuned largest ecosystem of the Earth’s surface, is just symbiosis as seen from space. Along the way, Margulis describes her initiation into the world of science and the early steps in the present revolution in evolutionary biology; the importance of species classification for how we think about the living world; and the way “academic apartheid” can block scientific advancement. Written with enthusiasm and authority, this is a book that could change the way you view our living Earth.",155,89,177 follower,"['Science', 'Biology', 'Nonfiction', 'Evolution', 'Nature', 'Ecology', 'Philosophy']",71 review,329 (38%),284 (33%),176 (20%),48 (5%),10 (1%)
Palestine,Joe Sacco,4.23,"18,431 rating","January 1, 1996","Prior to Safe Area Gorazde: The War In Eastern Bosnia 1992-1995—Joe Sacco's breakthrough novel of graphic journalism—the acclaimed author was best known for Palestine, a two-volume graphic novel that won an American Book Award in 1996.Fantagraphics Books is pleased to present the first single-volume collection of this landmark of journalism and the art form of comics.Based on several months of research and an extended visit to the West Bank and Gaza Strip in the early 1990s (where he conducted over 100 interviews with Palestinians and Jews), Palestine was the first major comics work of political and historical nonfiction by Sacco, whose name has since become synonymous with this graphic form of New Journalism. Like Safe Area Gorazde, Palestine has been favorably compared to Art Spiegelman's Pulitzer Prize-winning Maus for its ability to brilliantly navigate such socially and politically sensitive subject matter within the confines of the comic book medium.Sacco has often been called the first comic book journalist, and he is certainly the best. This edition of Palestine also features an introduction from renowned author, critic, and historian Edward Said (Peace and Its Discontents and The Question of Palestine), one of the world's most respected authorities on the Middle Eastern conflict.",288,71,"1,336 follower","['Graphic Novels', 'Comics', 'Nonfiction', 'History', 'Politics', 'War', 'Journalism', 'Graphic Novels', 'Comics', 'Nonfiction', 'History', 'Politics', 'War', 'Journalism', 'Graphic Novels', 'Comics', 'Nonfiction', 'History', 'Politics', 'War', 'Journalism']","1,382 review","8,621 (46%)","6,563 (35%)","2,351 (12%)",577 (3%),319 (1%)
A Conspiracy of Paper,David Liss,3.87,"11,320 rating","January 1, 2000","Benjamin Weaver, a Jew and an ex-boxer, is an outsider in eighteenth-century London, tracking down debtors and felons for aristocratic clients. The son of a wealthy stock trader, he lives estranged from his family - until he is asked to investigate his father’s sudden death. Thus Weaver descends into the deceptive world of the English stock jobbers, gliding between coffee houses and gaming houses, drawing rooms and bordellos. The more Weaver uncovers, the darker the truth becomes, until he realizes that he is following too closely in his father’s footsteps - and they just might lead him to his own grave. An enthralling historical thriller, A Conspiracy of Paper will leave readers wondering just how much has changed in the stock market in the last three hundred years ...",506,185,"1,208 follower","['Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Historical Mystery', 'Thriller', '18th Century']",925 review,"2,930 (25%)","4,870 (43%)","2,794 (24%)",585 (5%),141 (1%)
Rose O' the River,Kate Douglas Wiggin,3.38,68 rating,"September 1, 1905","From the bestselling author of Rebecca of Sunnybrook Farm comes a story of life and love in a quaint logging village on the mighty Saco River in Maine.The residents of Edgewood and Pleasant Valley have always known Rose Wiley and Stephen Waterman were made for each other. Stephen’s considered the catch of the town—strong, handsome, educated, and dependable—and he’s never had eyes for anyone but Rose. But life on a farm in a small village is busy and repetitive, and to Rose, quite monotonous and stifling. She longs for excitement and adventure, and can’t help but feel she’s missing out on a bigger world out there on the other side of the Saco.Her restlessness grows when a handsome, refined stranger from Boston comes to town and fills Rose’s head with compliments and ideas, and the possibility of a new life in the big city. Rose makes a fateful decision that breaks Stephen’s heart and sets all the tongues in town a-wagging. But Rose soon discovers life’s not always greener on the other side, and that what she really wanted had been right in front of her all along. But will Stephen—and the rest of the town—forgive her for breaking his heart? Will Rose’s plans to win him back succeed before it’s too late?With its beautiful descriptions, colorful characters, and sprinkling of humor, Rose O’ the River is a tender homage to a simpler, sweeter way of life, and at its heart is a love story as moving and timeless as the river itself.Bonus Content: Introduction, Glossary, Uncle Ananias, Image GalleryLegacy Vintage Collection Enhanced eBooks have been professionally edited for readability and professionally formatted for your favorite e-reader! View more on The Vintage Reader.","ebookFirst published September 1, 1905",342,138 follower,"['Fiction', 'Classics', 'Romance', 'Historical Fiction', 'Audiobook', 'Young Adult', 'Americana']",11 review,11 (16%),21 (30%),20 (29%),15 (22%),1 (1%)
Love in a Fallen City,Eileen Chang,3.90,"2,953 rating","September 1, 1943","Eileen Chang is one of the great writers of twentieth-century China, where she enjoys a passionate following both on the mainland and in Taiwan. At the heart of Chang's achievement is her short fiction—tales of love, longing, and the shifting and endlessly treacherous shoals of family life. Written when Chang was still in her twenties, these extraordinary stories combine an unsettled, probing, utterly contemporary sensibility, keenly alert to sexual politics and psychological ambiguity, with an intense lyricism that echoes the classics of Chinese literature. Love in a Fallen City, the first collection in English of this dazzling body of work, introduces American readers to the stark and glamorous vision of a modern master.",321,91,544 follower,"['Short Stories', 'China', 'Fiction', 'Classics', 'Asia', 'Chinese Literature', 'Romance', 'Short Stories', 'China', 'Fiction', 'Classics', 'Asia', 'Chinese Literature', 'Romance', 'Short Stories', 'China', 'Fiction', 'Classics', 'Asia', 'Chinese Literature', 'Romance']",347 review,861 (29%),"1,193 (40%)",695 (23%),151 (5%),53 (1%)
Stranger in the Woods: A Photographic Fantasy,Carl R. Sams II,4.25,"1,366 rating","November 1, 1999","Forest animals, awakened by the birds' warning that there is a stranger in the woods, set out to discover if there is danger and find, instead, a wonderful surprise.",48,18,13 follower,"['Picture Books', 'Childrens', 'Animals', 'Christmas', 'Photography', 'Nature', 'Fiction', 'Picture Books', 'Childrens', 'Animals', 'Christmas', 'Photography', 'Nature', 'Fiction', 'Picture Books', 'Childrens', 'Animals', 'Christmas', 'Photography', 'Nature', 'Fiction']",171 review,685 (50%),404 (29%),218 (15%),46 (3%),13 (<1%)
God in the Dock,C.S. Lewis,4.24,"8,330 rating","July 2, 1971","God in the Dock is one of the best known of C.S. Lewis's collections of essays and includes Myth Become Fact, The Grand Miracle, Priestesses in the Church and, of course, God in the Dock.",356,"1,291",42.2k follower,"['Theology', 'Christian', 'Christianity', 'Nonfiction', 'Religion', 'Philosophy', 'Essays']",387 review,"4,038 (48%)","2,780 (33%)","1,118 (13%)",255 (3%),139 (1%)
Doña Bárbara,Rómulo Gallegos,3.80,"5,194 rating","August 11, 1929","Doña Bárbara, en la que la llanura venezolana es el personaje central, es la obra de mayor éxito de Rómulo Gallegos. En ella dramatiza el conflicto entre civilización y barbarie que a su parecer definía el ser de Venezuela y su realidad. El final feliz simboliza un futuro esperanzador para el país.",480,74,117 follower,"['Fiction', 'Classics', 'Spanish Literature', 'Historical Fiction', 'Magical Realism', 'Latin American', 'Latin American Literature']",448 review,"1,501 (28%)","1,803 (34%)","1,352 (26%)",402 (7%),136 (2%)
Historias y Poemas de una lucha de clases (Colección Roque Dalton),Roque Dalton,4.40,168 rating,"January 1, 1980","Roque Dalton (1935–1975), the international prize-winning Salvadoran poet, uses five different voices to express his passion, humor, exuberance, tenderness, and courage, brilliantly fusing his political commitment with his art. He writes: ""I believe the world is beautiful and that poetry, like bread, is for everyone."" Originally published as Poemas Clandestinos.",103,51,78 follower,"['Poetry', 'Politics']",11 review,95 (56%),52 (30%),16 (9%),4 (2%),1 (<1%)
The Stalin School of Falsification,Leon Trotsky,4.10,49 rating,"December 1, 1972","Reprinting authentic documents from the Bolshevik archives, Trotsky demonstrates how the Stalinist bureaucracy falsified history to serve its own interests and preserve its caste privileges.",368,964,651 follower,"['Nonfiction', 'History', 'Philosophy', 'Nonfiction', 'History', 'Philosophy', 'Nonfiction', 'History', 'Philosophy']",5 review,26 (53%),12 (24%),3 (6%),6 (12%),2 (4%)
Tales Too Ticklish to Tell: Bloom County,Berkeley Breathed,4.38,"3,742 rating","September 1, 1988",Three hundred black-and-white and forty-four color strips bring fans up to date on current affairs in Bloom County: Opus dances in an all-female nightclub and discovers the social penalties for penguin lust and more.,121,82,411 follower,"['Comics', 'Humor', 'Comic Strips', 'Fiction', 'Cartoon', 'Graphic Novels', 'Comedy']",28 review,"2,038 (54%)","1,177 (31%)",445 (11%),57 (1%),25 (<1%)
Tales of the Greek Heroes,Roger Lancelyn Green,3.86,"3,702 rating","January 1, 1958","Walk amongst the gods and menThe beautiful land of Greece is haunted by more than three thousand years of legend and history. In this gripping retelling of the Heroic Age, you'll meet the mighty POSEIDON, God of the Sea; ZEUS, the King of Heaven and Earth; HADES, Lord of the Dead; ARTEMIS the Huntress; APHRODITE, Immortal Lady of Beauty and Love; and many more mortals and gods. Their adventures are some of the oldest and most famous stories in the world. Introduced with wit and humour by Rick Riordan, creator of the highly successful Percy Jackson series.",304,138,209 follower,"['Mythology', 'Classics', 'Fantasy', 'Fiction', 'Greek Mythology', 'Childrens', 'Short Stories', 'Mythology', 'Classics', 'Fantasy', 'Fiction', 'Greek Mythology', 'Childrens', 'Short Stories', 'Mythology', 'Classics', 'Fantasy', 'Fiction', 'Greek Mythology', 'Childrens', 'Short Stories']",311 review,"1,058 (28%)","1,376 (37%)","1,024 (27%)",182 (4%),62 (1%)
In the Shadow of the Crown,Jean Plaidy,3.92,"1,580 rating","January 1, 1989","As Henry VIII's only child, the future seemed golden for Princess Mary. She was the daughter of Henry's first queen, Katharine of Aragon, and was heir presumptive to the throne of England. Red-haired like her father, she was also intelligent and deeply religious like her staunchly Catholic mother. But her father's ill-fated love for Anne Boleyn would shatter Mary's life forever. The father who had once adored her was now intent on having a male heir at all costs. He divorced her mother and, at the age of twelve, Mary was banished from her father’s presence, stripped of her royal title, and replaced by his other children--first Elizabeth, then Edward. Worst of all, she never saw her beloved mother again; Katharine was exiled too, and died soon after. Lonely and miserable, Mary turned for comfort to the religion that had sustained her mother.In a stroke of fate, however, Henry's much-longed-for son died in his teens, leaving Mary the legitimate heir to the throne. It was, she felt, a sign from God--proof that England should return to the Catholic Church. Swayed by fanatical advisors and her own religious fervor, Mary made horrific examples of those who failed to embrace the Church, earning her the immortal nickname ""Bloody Mary."" She was married only once, to her Spanish cousin Philip II--a loveless and childless marriage that brought her to the edge of madness.With In the Shadow of the Crown , Jean Plaidy brings to life the dark story of a queen whose road to the throne was paved with sorrow.",416,204,"1,502 follower","['Historical Fiction', 'Fiction', 'Historical', 'Tudor Period', 'British Literature', '16th Century', 'Adult Fiction']",71 review,449 (28%),637 (40%),430 (27%),50 (3%),14 (<1%)
Between Two Worlds,Upton Sinclair,4.31,511 rating,"January 1, 1941","From the rise of Fascism in Europe to the stock market crash on Wall Street, the second installment of this Pulitzer Prize–winning series of historical novels captures the drama, intrigue, and excitement of the Roaring Twenties The First World War brought an abrupt end to Lanny Budd’s idyllic youth. Now, in the wake of the Treaty of Versailles, he barely recognizes the beloved Europe of his boyhood. At the start of his career as an international art dealer, Lanny travels to Italy and witnesses the brutal charisma of Fascist leader Benito Mussolini. Meanwhile, in Germany, the failed Beer Hall Putsch led by Adolf Hitler’s Nazi Party strikes an ominous note foreshadowing the devastation to come. After two star-crossed love affairs, Lanny marries a wealthy heiress and chooses the United States with its booming economy as their home. But neither he nor those he loves can predict the financial disaster that will bring a decade of prosperity to an abrupt close.  Between Two Worlds brings one of the most fascinating and tumultuous decades of the twentieth century to thrilling life. A spellbinding mix of history, adventure, and romance, the Lanny Budd Novels are a testament to the breathtaking scope of Upton Sinclair’s vision and his singular talents as a storyteller.",875,643,"1,030 follower","['Historical Fiction', 'Fiction', 'Classics', 'Italy', 'Novels', 'Literature', 'The United States Of America']",54 review,238 (46%),204 (39%),59 (11%),7 (1%),3 (<1%)
The Value in the Valley: A Black Woman's Guide Through Life's Dilemmas,Iyanla Vanzant,4.43,738 rating,"January 1, 1995","“The most powerful spiritual healer, fixer, teacher on the planet.” —Oprah WinfreyIs it the job you hate but need in order to pay the rent? Is it that relationship that you gave your all to only to end up with a broken heart...again? Perhaps it's your children, a family member, or a life-long friend doing you in, dragging you down, pushing you to the brink. If you are an honorary member of the Black Woman's Suffering Society, you have probably been told that it's all your fault. Or that struggling and suffering is your lot in life. Iyanla Vanzant says, No! Life is an Act of Faith and suffering is optional! Those everyday challenges, obstacles, and dilemmas are what Iyanla calls ""valleys."" As bad as they may seem, there is a purpose or, as Iyanla says, ""There is so much value in the valley.""If you've ever been disappointed, betrayed, rejected, abandoned, or just plain old scared to let go, then you've been or may still be in a valley. Iyanla knows—she's been there and on a bad day she's still there, but now she shares the way out with you.",320,126,"1,230 follower","['Self Help', 'Nonfiction', 'Inspirational', 'Personal Development', 'Spirituality', 'Cultural']",59 review,445 (60%),199 (26%),70 (9%),16 (2%),8 (1%)
"Collected Poems, 1920-1954",Eugenio Montale,4.39,245 rating,"January 1, 1987","Winner of the Weidenfeld Translation Prize and the Premio Montale, an acclaimed translation of Italy's greatest modern poetEugenio Montale is universally recognized as having brought the great Italian lyric tradition that begins with Dante into the twentieth century with unrivaled power and brilliance. Montale is a love poet, whose deeply beautiful, individual work confronts the dilemmas of modern history, philosophy, and faith with courage and subtlety; he has been widely translated into English, and his work has influenced two generations of American and British poets. Jonathan Galassi's versions of Montale's major works--Ossi di seppia, Le occasioni, and La bufera e altro--are the clearest and most convincing yet, and his extensive notes discuss in depth the sources and difficulties of this dense, allusive poetry. This book offers English-language readers uniquely informed and readable access to the work of one of the greatest of all modern poets.",640,206,169 follower,"['Poetry', 'Italian Literature', 'Italy', 'Nobel Prize', 'Literature', '20th Century', 'Classics', 'Poetry', 'Italian Literature', 'Italy', 'Nobel Prize', 'Literature', '20th Century', 'Classics', 'Poetry', 'Italian Literature', 'Italy', 'Nobel Prize', 'Literature', '20th Century', 'Classics']",19 review,132 (53%),82 (33%),25 (10%),6 (2%),0 (0%)
The Tender Years,Janette Oke,4.10,"5,084 rating","July 1, 1997","Twenty years have passed since youngest daughter Belinda's story in ""Love Finds A Home."" Marty and Clark Davis's spiritual heritage has been lovingly passed on to their later generations. And now granddaughter Virginia faces the test of her young life. Caught in the difficult period between childhood and adulthood, feeling that she doesn't fit in, Virginia struggles against what she considers to be unreasonable restrictions and expectations. A new girl at school represents the daring and freedom that Virginia thinks she wants -- until one fateful day . . .",270,296,"3,023 follower","['Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Romance', 'Historical', 'Young Adult']",265 review,"2,170 (42%)","1,607 (31%)","1,014 (19%)",233 (4%),60 (1%)
On Top of Concord Hill,Maria D. Wilkes,4.05,"5,009 rating","September 1, 2000","The Little House books have captivated millions of readers with their story of Laura Ingalls, a little pioneer girl growing up on the American frontier. Now travel back to the generation before Laura's and read the story of Caroline Quiner, the little girl who would grow up to be Ma Ingalls in the beloved Little House books.The first three books in the series describe the Quiners' first years without Father and the family's move to a new home deep in the big woods of Concord, Wisconsin. Caroline is nine years old, and she feels settled in her new little house. She's beginning to explore Concord, and is looking forward to going to school, when disaster strikes. It's a cholera epidemic, and it's sweeping the state. It's up to Caroline to help keep her family together and pull them through this terrible time.On Top Of Concord Hill is the fourth book in The Caroline Years, an ongoing series about the adventures of another girl from America's favorite pioneer family.Author Biography: Maria D. Wilkes first read the Little House books as a young girl and has been fascinated by pioneer history ever since. She did extensive research on the Quiner, Ingalls, and Wilder families, studied original sources and family letters and diaries, and worked in close consultation with several historians and the Laura Ingalls Wilder estate as she wrote the Caroline Years books. She lives in New Jersey with her husband, Peter, and her daughters, Grace and Natalie.",288,15,59 follower,"['Historical Fiction', 'Childrens', 'Fiction', 'Classics', 'Historical', 'Middle Grade', 'Young Adult', 'Historical Fiction', 'Childrens', 'Fiction', 'Classics', 'Historical', 'Middle Grade', 'Young Adult', 'Historical Fiction', 'Childrens', 'Fiction', 'Classics', 'Historical', 'Middle Grade', 'Young Adult']",44 review,"2,246 (44%)","1,333 (26%)","1,039 (20%)",216 (4%),175 (3%)
Corduroy's Easter Party,Don Freeman,3.55,158 rating,"January 10, 2000","Based on the character created by Don Freeman.As he and his friends get ready to celebrate Easter with a special party, Corduroy wonders if the Easter Bunny is real.Some material in this book was first published in Corduroy's Easter in 1999 by Viking, a division of Penguin Putnam Inc.",32,283,191 follower,"['Picture Books', 'Childrens', 'Holiday', 'Fiction', 'Picture Books', 'Childrens', 'Holiday', 'Fiction', 'Picture Books', 'Childrens', 'Holiday', 'Fiction']",16 review,37 (23%),40 (25%),58 (36%),19 (12%),4 (2%)
Natural Right and History,Leo Strauss,4.01,707 rating,"January 1, 1949","In this classic work, Leo Strauss examines the problem of natural right and argues that there is a firm foundation in reality for the distinction between right and wrong in ethics and politics. On the centenary of Strauss's birth, and the fiftieth anniversary of the Walgreen Lectures which spawned the work, Natural Right and History remains as controversial and essential as ever.""Strauss . . . makes a significant contribution towards an understanding of the intellectual crisis in which we find ourselves . . . [and] brings to his task an admirable scholarship and a brilliant, incisive mind.""—John H. Hallowell, American Political Science ReviewLeo Strauss (1899-1973) was the Robert Maynard Hutchins Distinguished Service Professor Emeritus in Political Science at the University of Chicago.",336,174,309 follower,"['Philosophy', 'Politics', 'History', 'Nonfiction', 'Law', 'Political Science', 'Classics']",67 review,273 (38%),248 (35%),125 (17%),41 (5%),20 (2%)
Religion and the Decline of Magic: Studies in Popular Beliefs in Sixteenth  and Seventeenth Century England,Keith Thomas,4.17,"1,452 rating","January 1, 1971","Witchcraft, astrology, divination and every kind of popular magic flourished in England during the sixteenth and seventeenth centuries, from the belief that a blessed amulet could prevent the assaults of the Devil to the use of the same charms to recover stolen goods. At the same time, the Protestant Reformation attempted to take the magic out of religion, and scientists were developing new explanations of the universe. Keith Thomas' classic analysis of beliefs held on every level of English society begins with the collapse of the medieval Church and ends with the changing intellectual atmosphere around 1700, when science and rationalism began to challenge the older systems of belief.",853,85,45 follower,"['History', 'Nonfiction', 'Religion', 'Philosophy', 'Magic', 'Anthropology', 'Witchcraft']",126 review,632 (43%),525 (36%),227 (15%),48 (3%),20 (1%)
The Wind Dancer,Iris Johansen,4.01,"4,344 rating","January 1, 1991","A hidden killer...a conspiracy of treachery...and two people caught in the most desperate game of all...In Renaissance Italy, intrigue is as intricate as carved cathedral doors, but none is so captivating as that surrounding the prized Wind Dancer, the lost treasure of a family--and of the man who will stop at nothing to reclaim it. Lionello Andreas is bound by his vow to guard the exquisite statue. But to recover what is rightfully his, he will need the help of a thief--one he can control body and soul. He finds his answer on the treacherous backstreets of Florence, in a sharp-witted young woman whose poverty leaves her no choice. But in the end, the allure of the Wind Dancer, and the ruthlessness of those who would possess her, will catapult them both into a terrifying realm where death may be the most merciful escape.",416,294,"6,876 follower","['Romance', 'Historical Romance', 'Historical', 'Mystery', 'Fiction', 'Historical Fiction', 'Suspense']",144 review,"1,610 (37%)","1,503 (34%)",946 (21%),215 (4%),70 (1%)
Byzantium: The Decline and Fall,John Julius Norwich,4.43,"1,044 rating","January 1, 1995","From the accession of Alexius in 1081, through the disastrous Fourth Crusade - when an army destined for the Holy Land was diverted to Constantinople by the blind, octogenarian but infinitely crafty Doge of Venice - to the painfully protracted struggle against the Ottomans, the closing centuries of the Byzantine era are rich in pathos, colour and startling reversals of fortune. The terrible siege of Constantinople in 1453 ended the empire, founded in the year 330, which Lord Norwich has devoted many years to re-creating; this volume forms the climax to an epic sequence of books.",488,116,587 follower,"['History', 'Nonfiction', 'Medieval', 'Medieval History', 'European History', 'Greece', 'Ancient History']",57 review,590 (56%),342 (32%),91 (8%),18 (1%),3 (<1%)
Going Gently,David Nobbs,3.85,311 rating,"January 1, 2000","Kate Thomas was beautiful, intelligent, witty, passionate and sexy. Now, at 99, she is paralyzed by a stroke and unable to speak. She escapes from the reality of a hospital ward full of sad, mad and bad old women by playing to herself the video of her life. And what a life it has been - six husbands - one lost to suicide, one in adultery, one in an ignominious deportation, another in a union dispute, yet another in a murder and one to a natural death. And then there was Gwyn with whom she spent a night of passion at the age of sixteen, and whose love haunted her for the next eighty-three years. But Kate's journey through the twentieth century is more than an escape. It is a search for the truth - about life, death, the acceptance of death, and about which of her three sons murdered her fifth husband. Set against the turbulent background of the twentieth century whose great events change Kate's life in all sorts of ways, this is David Nobbs' most ambitious book yet, and his best.",432,38,36 follower,"['Fiction', 'Modern', 'Novels']",22 review,93 (29%),114 (36%),72 (23%),28 (9%),4 (1%)
More About Paddington,Michael Bond,4.26,"3,645 rating","September 1, 1959","A new, updated edition of the third Paddington book offers more evidence of the little bear's talent for getting into trouble, despite his good intentions and the benign oversight of the Brown family of London.",129,648,364 follower,"['Childrens', 'Fiction', 'Classics', 'Audiobook', 'Animals', 'Fantasy', 'Middle Grade', 'Childrens', 'Fiction', 'Classics', 'Audiobook', 'Animals', 'Fantasy', 'Middle Grade', 'Childrens', 'Fiction', 'Classics', 'Audiobook', 'Animals', 'Fantasy', 'Middle Grade']",324 review,"1,669 (45%)","1,341 (36%)",562 (15%),56 (1%),17 (<1%)
The Physics of Baseball,Robert K. Adair,3.72,578 rating,"January 1, 1990","1990, trade paperback edition, Harper, NY. 110 pages. Illustrations / mathematical formulas / figures throughout. The author, at the time of publication, was Sterling Professor of Physics at Yale University. He was a friend of Bart Giamatti, the Commissioner of Baseball. That friendship resulted in this book, which explains the physical elements of baseball re. pitching, hitting, the properties of bats, and more. Extremely well done, fascinating.",110,5,2 follower,"['Baseball', 'Sports', 'Science', 'Nonfiction', 'Physics']",63 review,137 (23%),217 (37%),164 (28%),46 (7%),14 (2%)
Nicolae : The Rise of Antichrist,Tim LaHaye,3.98,"38,749 rating","July 29, 1997","It has been nearly two years since the day of the mass disappearances. In one cataclysmic instant, millions all over the globe simply vanished, leaving everything but flesh and bone behind. Nicolae begins as global war has erupted. The Red Horse of the Apocalypse is on the rampage, and the Tribulation Force sets a suicidal course that places them in direct opposition to the rise of Antichrist.",180,746,"1,926 follower","['Fiction', 'Christian Fiction', 'Christian', 'Religion', 'Fantasy', 'Thriller', 'Christianity', 'Fiction', 'Christian Fiction', 'Christian', 'Religion', 'Fantasy', 'Thriller', 'Christianity', 'Fiction', 'Christian Fiction', 'Christian', 'Religion', 'Fantasy', 'Thriller', 'Christianity', 'Fiction', 'Christian Fiction', 'Christian', 'Religion', 'Fantasy', 'Thriller', 'Christianity', 'Fiction', 'Christian Fiction', 'Christian', 'Religion', 'Fantasy', 'Thriller', 'Christianity']",905 review,"14,798 (38%)","12,613 (32%)","8,117 (20%)","2,169 (5%)","1,052 (2%)"
Tomboy Bride: A Woman's Personal Account of Life in Mining Camps of the West,Harriet Fish Backus,4.11,"1,038 rating","January 1, 1969","A true pioneer of the West, Harriet Backus writes about her amusing and often challenging experiences with heart-felt emotion and vivid detail. New foreword by Pam Houston and afterword by author's grandson Rob Walton are featured.It is a woman named Hattie's personal account of life in the mining camps of the American West, beginning with her marriage to George and concluding in 1964 when George died, literally in her arms. Tomboy Bride is divided into four parts: The San Juans; Britannia Beach; The Heart of Idaho; and Leadville, City in the Clouds. Tomboy Bride is an engaging from the very start, reading more like a novel than a biography.",320,5,5 book,"['Nonfiction', 'History', 'Biography', 'Historical', 'Memoir', 'Westerns', 'American History', 'Nonfiction', 'History', 'Biography', 'Historical', 'Memoir', 'Westerns', 'American History', 'Nonfiction', 'History', 'Biography', 'Historical', 'Memoir', 'Westerns', 'American History', 'Nonfiction', 'History', 'Biography', 'Historical', 'Memoir', 'Westerns', 'American History', 'Nonfiction', 'History', 'Biography', 'Historical', 'Memoir', 'Westerns', 'American History']",154 review,370 (35%),449 (43%),184 (17%),29 (2%),6 (<1%)
Der schwarze Kelch,Peter Berling,3.71,91 rating,"January 1, 1997","Anno Domini 1257. Von einer dunklen Verheißung geleitet, begeben sich Roç und Yeza, die Erben des legendären Gralsgeschlechts, auf eine gefahrvolle Reise. Sie führt die beiden Liebenden aus den dunklen Wäldern Okzitaniens, wo die Scheiterhaufen der Inquisition brennen, zum Tempel von Jerusalem, der seit der Eroberung durch die Kreuzfahrer in Trümmern liegt.Dort soll sich das Schicksal der beiden jungen Menschen erfüllen, die von einem mächtigen Geheimbund ausersehen sind, Päpsten, Kaisern und Königen zu trotzen und der Welt den Frieden zu bringen.",1271,66,26 follower,"['Historical Fiction', 'Fiction', 'Fantasy', 'Historical']",2 review,26 (28%),32 (35%),19 (20%),9 (9%),5 (5%)
