title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Black Robe,Brian Moore,3.78,"1,359 rating","January 1, 1985","His name is Father Laforgue, a young Jesuit missionary come from Europe to the New World to bring the word of God to the heathen. He is given minimal aid by the governor of the vast territory that is proudly named New France but is in reality still ruled by the Huron, Iroquois, and Algonkin tribes who have roamed it since the dawn of time and whom the French call Savages. His mission is to reach and bring salvation to an isolatied Huron tribe decimated by disease in the far north before incoming winter closes off his path to them. His guides are a group of Savages who mock his faith and their pledges even as they accept muskets as their payment.  Father Laforgue is about to enter a world of pagan power and sexual license, awesome courage and terrible cruelty, that will test him to the breaking point as both a man and a priest, and alter him in ways he cannot dream.  In weaving a tautly suspenseful tale of physical and spiritual adventure in a wilderness frontier on the cusp of change, Brian Moore has written a novel that rivals Joseph Conrad's Heart of Darkness in its exploration of the confrontation between Western ideology and native peoples, and its meditation upon Good and Evil in the human heart.",256,159,147 follower,"['Historical Fiction', 'Fiction', 'Canada', 'Religion', 'Novels', 'Irish Literature', 'Literature']",155 review,339 (24%),556 (40%),332 (24%),94 (6%),38 (2%)
Coming Out of the Ice: An Unexpected Life by Victor Herman,Victor Herman,4.57,518 rating,"January 1, 1979","This astonishing true story is the tale of a young American man who was sent to the Soviet Union with his parents by the Ford Motor Company to set up an auto plant. He was eventually thrown into Soviet prisons and could not return to America until forty-five years later. During his life in and out of Russian prisons, he met and fell in love with a beautiful Russian gymnast who followed him into exile and lived with him and their child for a year in Siberia, in a caved chopped out under the ice. Theirs is the compelling story of a romance destined to thrive under even the most desperate conditions. It was 1938 when Victor Herman was inexplicably thrown into prison, after he had become a celebrity in the Soviet Union, having won acclaim as ""the Lindbergh of Russia"" for his flying and world-record-breaking parachute jumps. But what happened to him was a common nightmare during the Stalin those who survived imprisonment and torture were sent north to hard labor in the icy forests an",369,7,8 follower,"['Biography', 'Nonfiction', 'History', 'Memoir', 'Russia', 'Autobiography', 'Romance']",121 review,341 (65%),138 (26%),32 (6%),5 (<1%),2 (<1%)
Ash Wednesday,T.S. Eliot,4.20,500 rating,"January 1, 1930","""Ash Wednesday"" is a classic long poem by T.S. Eliot, written after his 1927 conversion to Anglicanism.First published in 1930, it deals with the struggle that ensues when one who has lacked faith in the past strives to move towards God. In contemporary circles, it is often read published within The Waste Land and Other Poems.
T.S. Elliot
 was a poet, essayist, publisher, playwright, literary critic and editor. Born in 1888 in St. Louis (MO, USA), he is considered one of the 20th century's major poets, and a central figure in English-language Modernist poetry.""In ten years' time,"" wrote Edmund Wilson in Axel's Castle (1931), ""Elliot has left upon English poetry a mark more unmistakable than that of any other poet writing in English."" In 1948, Eliot was awarded the Nobel Price ""for his work as a trail-blazing pioneer of modern poetry.""",21,"1,112","5,041 follower","['Poetry', 'Classics', 'Religion', 'American', '20th Century', 'Christian', 'Modern Classics']",57 review,227 (45%),180 (36%),67 (13%),19 (3%),7 (1%)
Delusion's Master,Tanith Lee,4.17,"1,009 rating","January 1, 1981","When the world was flat and the gods had not yet restructured the universe, the cities and hopes of mankind hung upon the whims of the immortal lords of all diabolical powers.For these, such as Azhrarn, Night's Master, and Uhlume, Death's Master, the world was a flesh-and-blood playground for all their strangest desires. But among those demonic lords, the strangest was the master of madness, Chuz.The game that Chuz played with a beautiful woman, with an ambitious king, with an ancient imperial city, was a webwork of good and evil, of hope and horror.But there was always Azhrarn to interfere--to bend delusion to a different outcome--and it was a century-long conflict between two vain immortals with women and men as their terrified pawns.",208,651,"1,707 follower","['Fantasy', 'Fiction', 'High Fantasy', 'Dark Fantasy', 'Science Fiction', 'Adult', 'Sci Fi Fantasy']",62 review,431 (42%),363 (35%),181 (17%),28 (2%),6 (<1%)
Wildest Hearts,Jayne Ann Krentz,3.98,"3,968 rating","January 1, 1993","Annie Lyncroft knew her scheme was outrageous. She'd come to the elegant penthouse to meet Oliver Rain, the richest and possibly the most dangerous man in the Pacific Northwest. Annie needed this sensual, secretive corporate maverick for what she was about to propose. Marriage!  With her brother Danny missing after a mysterious plane crash, Annie is struggling to protect his hot electronics company from the sharks who think he's not coming back. But fanciful, ethical Annie -- who usually runs a bizarre bric-a-brac shop knows Danny's alive, and she's determined to keep his company safe by putting his biggest investor at the helm. When Oliver actually says yes to the marriage of convenience, Annie dreamily envisions a few platonic weeks of helping him become a sensitive New Age guy. Oliver has a different plan; his cold, gorgeous eyes have been watching Annie, and he sees his chance to seduce the beautiful schemer. Love is the wild card destined to teach these two strong-willed opposites a lesson: icy control might run the business world, but all hell is about to break loose in the passionate territory of the heart.",376,414,"6,751 follower","['Romance', 'Contemporary', 'Contemporary Romance', 'Romantic Suspense', 'Suspense', 'Fiction', 'Mystery']",167 review,"1,379 (34%)","1,407 (35%)",959 (24%),177 (4%),46 (1%)
The Proteus Operation,James P. Hogan,3.75,"1,209 rating","October 1, 1985","When malcontents from a utopian twenty-first century use their time gate to transform Hitler into an invincible conqueror, a band of freedom-fighting Americans launches the Proteus project and builds a second time gate. Reprint.",468,98,236 follower,"['Science Fiction', 'Time Travel', 'Fiction', 'Alternate History', 'Historical Fiction', 'Speculative Fiction', 'Science Fiction Fantasy']",51 review,308 (25%),421 (34%),376 (31%),79 (6%),25 (2%)
Kingdom of Shadows,Alan Furst,4.01,"4,396 rating","July 20, 2000","In spymaster Alan Furst's most electrifying thriller to date, Hungarian aristocrat Nicholas Morath becomes embroiled in a daring and perilous effort to halt the Nazi war machine in eastern Europe.In spymaster Alan Furst's most electrifying thriller to date, Hungarian aristocrat Nicholas Morath — a hugely charismatic hero — becomes embroiled in a daring and perilous effort to halt the Nazi war machine in eastern Europe.",239,40,"1,453 follower","['Fiction', 'Historical Fiction', 'Espionage', 'Thriller', 'Mystery', 'Historical', 'War']",339 review,"1,404 (31%)","1,894 (43%)",853 (19%),209 (4%),36 (<1%)
Songs My Mother Taught Me,Marlon Brando,3.99,"2,112 rating","January 1, 1994","An honest, revealing self-portrait by the critically acclaimed, fiercely independent actor, discusses his early life, career, world travels, social activism, and profiles of friends, lovers, and professional colleagues.",468,21,57 follower,"['Biography', 'Nonfiction', 'Film', 'Autobiography', 'Memoir', 'Media Tie In', 'Biography Memoir', 'Biography', 'Nonfiction', 'Film', 'Autobiography', 'Memoir', 'Media Tie In', 'Biography Memoir', 'Biography', 'Nonfiction', 'Film', 'Autobiography', 'Memoir', 'Media Tie In', 'Biography Memoir']",176 review,745 (35%),756 (35%),488 (23%),98 (4%),25 (1%)
Hanu Ancuței. Baltagul,Mihail Sadoveanu,3.52,216 rating,"January 1, 1979","Hanu Ancuței este capodopera idilicului jovial și a subtilității barbare. Formal, scrierea e un fel de Decameron în care câțiva obișnuiți ai unui han spun anecdote, în sine foarte indiferente. Esențială este starea de fericire materială înfăptuită de oaspeți. Ei trăiesc la modul Canaanului, ospătând numai cu carne friptă și bând vin, însă după o rânduială care cere inițiere. Baltagul este, prin repeziciune și desăvârșit echilibru al expresiei, una din cele mai bune scrieri ale lui M. Sadoveanu. Mulți prețuiesc această scurtă narațiune ca roman, vorbind de creația scriitorului, de posibilitatea psihologică a eroilor. În fond, nimic din toate acestea. Vitoria, eroina principală, nu e o individualitate, ci un exponent al speței. Scrierea nu poate produce emoții estetitce veritabile decât aceluia care o reduce la noțiunea unei civilizații arhaice....În căutarea bărbatului, Vitoria pune spirit de vendetta și aplicație de detectiv. O adevărată nuvelă polițienească se desfășoară, în stil țărănesc, bineînțeles, cu o artă remarcabilă.G. Călinescu",272,182,90 follower,"['Romanian Literature', 'Classics', 'Crime']",7 review,43 (19%),73 (33%),65 (30%),24 (11%),11 (5%)
Confederates,Thomas Keneally,4.06,"1,135 rating","January 1, 1979","By the acclaimed author of the Academy Award-winning movie Schindler's List, this Civil War saga is both a riveting account of America at war and a tapestry of human drama.",427,126,990 follower,"['Historical Fiction', 'Fiction', 'Civil War', 'American Civil War', 'Historical', 'War', 'Australia']",80 review,433 (38%),416 (36%),225 (19%),45 (3%),16 (1%)
The Bat-Poet,Randall Jarrell,4.25,882 rating,"January 1, 1964","There was once a little brown bat who couldn't sleep days—he kept waking up and looking at the world. Before long he began to see things differently from the other bats who from dawn to sunset never opened their eyes. The Bat-Poet is the story of how he tried to make the other bats see the world his way.With illustrations by Maurice Sendak, The Bat-Poet—a New York Times Best Illustrated Children's Book selection—is a collection of the bat's own poems and the bat's own world: the owl who almost eats him; the mockingbird whose irritable genius almost overpowers him; the chipmunk who loves his poems, and the bats who can't make heads or tails of them; the cardinals, blue jays, chickadees, and sparrows who fly in and out of Randall Jarrell's funny, lovable, truthful fable.",43,105,79 follower,"['Poetry', 'Childrens', 'Fiction', 'Fantasy', 'Picture Books', 'Animals', 'Nature', 'Poetry', 'Childrens', 'Fiction', 'Fantasy', 'Picture Books', 'Animals', 'Nature', 'Poetry', 'Childrens', 'Fiction', 'Fantasy', 'Picture Books', 'Animals', 'Nature']",109 review,426 (48%),288 (32%),136 (15%),24 (2%),8 (<1%)
Sleeping Beauty,Walt Disney Company,3.90,"3,391 rating","January 1, 1697","Relive the classic fairy tale of Sleeping Beauty in this beautifully illustrated picture book edition, based on the beloved 1697's story by Charles Perrault.Young and old fans alike will love this retelling of Walt Disney's Sleeping Beauty—the story of Princess Aurora and the three good fairies who try to protect her from Maleficent's evil spell.This classic storybook accurately captures the movie's magic and places it right into a child's hands. With every turn of a page, an adventure unfolds to create memories that will last a lifetime.",95,33.2k,"2,606 follower","['Classics', 'Fantasy', 'Childrens', 'Fiction', 'Picture Books', 'Fairy Tales', 'Short Stories', 'Classics', 'Fantasy', 'Childrens', 'Fiction', 'Picture Books', 'Fairy Tales', 'Short Stories', 'Classics', 'Fantasy', 'Childrens', 'Fiction', 'Picture Books', 'Fairy Tales', 'Short Stories']",242 review,"1,320 (38%)",825 (24%),919 (27%),251 (7%),76 (2%)
Reckless,Amanda Quick,3.91,"7,202 rating","November 1, 1992","From a crumbling fairy-tale castle on the stormy Sussex coast to a dazzling, dizzying masquerade ball comes an enchanting tale of a tarnished knight, a daring maiden, and a sweet, searing storybook love... At sixteen, Phoebe Layton had imagined that Gabriel Banner was a brave and valiant knight, a noble-hearted hero born to rescue ladies in distress. Which is why, eight years later, when she desperately needed help to carry out a vital quest, she could think of no one more suited than Gabriel. But when she lures her shining knight to a lonely midnight rendezvous, Phoebe finds herself sparring with a dangerously desirable man who is nothing like the hero of her dreams. And when he sweeps her into a torrid and blatantly unchivalrous embrace, she can't help but fear that she's made a dreadful mistake. It's a kiss that will seal Phoebe's fate. For now the exacting Earl of Wylde has a quest of his own--to possess the most intriguing, impulsive, outrageous female he has ever met...even if he has to slay a dragon to do it.",373,117,"5,206 follower","['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'Regency', 'Fiction', 'Mystery']",312 review,"2,198 (30%)","2,678 (37%)","1,859 (25%)",395 (5%),72 (<1%)
Earthly Paradise,Colette,4.33,246 rating,"January 1, 1953","RO60140443. EARTHLY PARADISE. 1979. In-12. Broché. Bon état, Couv. convenable, Dos plié, Intérieur acceptable. 511 pages. Annotations an début d'ouvrage (ouvrage de travail).. . . . Classification Dewey : 420-Langue anglaise. Anglo-saxon",512,555,"1,498 follower","['Nonfiction', 'Memoir', 'Biography', 'France', 'Classics', 'LGBT', 'Literature']",25 review,133 (54%),75 (30%),27 (10%),7 (2%),4 (1%)
Peter Freuchen's Book of the Eskimos,Peter Freuchen,4.26,194 rating,"January 1, 1961",Peter Freuchen's Famous Book of the Eskimos [Mass Market Paperback] Peter Freuchen (Author),319,112,83 follower,"['Nonfiction', 'History', 'Anthropology', 'Travel', 'Biography', 'Cultural']",46 review,94 (48%),66 (34%),26 (13%),6 (3%),2 (1%)
The Hercules Text,Jack McDevitt,3.68,"1,160 rating","November 1, 1986","The classic first-contact science fiction novel that launched the career of Jack McDevitt, the national bestselling author of Coming Home.From a remote corner of the galaxy a message is being sent. The continuous beats of a pulsar have become odd, irregular…artificial. It can only be a code.Frantically, a research team struggles to decipher the alien communication. And what the scientists discover is destined to shake the foundations of empires around this world—from Wall Street to the Vatican",307,171,"1,275 follower","['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Aliens', 'Novels', 'Space', 'Speculative Fiction']",152 review,235 (20%),448 (38%),372 (32%),82 (7%),23 (1%)
The Invisible Actor,Yoshi Oida,4.30,341 rating,"January 1, 1953","Yoshi Oida is completely unique. A Japanese actor and director who has worked mainly in the West as a member of Peter Brook's theatre company in Paris, he blends the Oriental tradition of supreme and studied control with the Western performer's need to characterize and expose depths of emotion. In this practical and captivating study of the actor's art, Yoshi Oida provides performers with all the simple tools which help place the technique of acting behind a cloak of invisibility. Throughout, Lorna Marshall provides a running commentary on Oida's work and methods which helps the reader understand the achievement of this singular artist. A brilliant book, The Invisible Actor is filled with abundant insights to help actors perfect their craft.",144,18,16 follower,"['Theatre', 'Nonfiction', 'Art', 'Read For School', 'Japanese Literature', 'Japan', 'Theatre', 'Nonfiction', 'Art', 'Read For School', 'Japanese Literature', 'Japan', 'Theatre', 'Nonfiction', 'Art', 'Read For School', 'Japanese Literature', 'Japan']",20 review,164 (48%),124 (36%),43 (12%),10 (2%),0 (0%)
Half a Lifelong Romance,Eileen Chang,4.06,"1,743 rating","January 1, 1948","""Shanghai, 1930s. Shen Shijun, a young engineer, has fallen in love with his colleague, the beautiful Gu Manzhen. He is determined to resist his family's efforts to match him with his wealthy cousin so that he can marry the woman he truly loves. But dark circumstances--a lustful brother-in-law, a treacherous sister, a family secret--force the two young lovers apart. As Manzhen and Shijun go on their separate paths, they lose track of one another, and their lives become filled with feints and schemes, missed connections and tragic misunderstandings. At every turn, societal expectations seem to thwart their prospects for happiness. Still, Manzhen and Shijun dare to hold out hope--however slim--that they might one day meet again. A glamorous, wrenching tale set against the glittering backdrop of an extraordinary city, Half a Lifelong Romance is a beloved classic from one of the essential writers of twentieth-century China""--",379,91,544 follower,"['Fiction', 'China', 'Historical Fiction', 'Romance', 'Classics', 'Asia', 'Chinese Literature', 'Fiction', 'China', 'Historical Fiction', 'Romance', 'Classics', 'Asia', 'Chinese Literature', 'Fiction', 'China', 'Historical Fiction', 'Romance', 'Classics', 'Asia', 'Chinese Literature']",272 review,647 (37%),688 (39%),311 (17%),62 (3%),35 (2%)
The Library of Babel,Jorge Luis Borges,4.36,"8,880 rating","January 1, 1941","Jorge Luis Borges's famous 1941 meditation on language, alphabets, and the library that contains all knowledge is an allegory of our Universe, and in this edition is complemented and enhanced by the etching of the French artist, Érik Desmazières.",36,"1,818",12.5k follower,"['Fiction', 'Short Stories', 'Classics', 'Philosophy', 'Fantasy', 'Magical Realism', 'Books About Books', 'Fiction', 'Short Stories', 'Classics', 'Philosophy', 'Fantasy', 'Magical Realism', 'Books About Books', 'Fiction', 'Short Stories', 'Classics', 'Philosophy', 'Fantasy', 'Magical Realism', 'Books About Books', 'Fiction', 'Short Stories', 'Classics', 'Philosophy', 'Fantasy', 'Magical Realism', 'Books About Books', 'Fiction', 'Short Stories', 'Classics', 'Philosophy', 'Fantasy', 'Magical Realism', 'Books About Books']",656 review,"4,923 (55%)","2,638 (29%)","1,003 (11%)",258 (2%),58 (<1%)
Wings,Terry Pratchett,4.00,"10,798 rating","January 1, 1990","From the pen of Sir Terry Pratchett, beloved and bestselling author of the Discworld fantasy series comes a comic and insightful trilogy about a race of four-inch-high heroes trying to make sense of a human-size world. In a world whose seasons are defined by Christmas sales and Spring Fashions, hundreds of tiny nomes live in the corners and crannies of a human-run department store. They have made their homes beneath the floorboards for generations and no longer remember—or even believe in—life beyond the Store walls. Until the day a small band of nomes arrives at the Store from the Outside. Led by a young nome named Masklin, the Outsiders carry a mysterious black box (called the Thing), and they deliver devastating In twenty-one days, the Store will be destroyed. Now all the nomes must learn to work together, and they must learn to think -- and to think BIG. Part satire, part parable, and part adventure story par excellence, master storyteller Terry Pratchett’s engaging trilogy traces the nomes’ flight and search for safety, a search that leads them to discover their own astonishing origins and takes them beyond their wildest dreams. Praise for the Bromeliad “Witty, funny, wise, and altogether delightful.”— Locus Magazine Meet more of Sir Terry Pratchett’s tiny-but-fierce heroes in the Discworld novel The Wee Free Men !",224,489,42.5k follower,"['Fantasy', 'Fiction', 'Young Adult', 'Humor', 'Childrens', 'Science Fiction', 'Comedy']",324 review,"3,533 (32%)","4,201 (38%)","2,633 (24%)",378 (3%),53 (<1%)
"Studii de filozofie, politică şi economie",Friedrich A. Hayek,4.41,27 rating,"January 1, 1967","Volumul cuprinde 25 de studii, completate de o anexă ce reuneşte trei recenzii (la ""History of Economic Analysis"", de Joseph A. Schumpeter; ""Our Partnership"", de Beatrice Webb; ""The Life of John Maynard Keynes"", de R. F. Harrod) şi o replică (la o critică a lui Ronald Hamowy la adresa ""Constituţiei libertăţii"") – unele apărute anterior în diverse publicaţii ştiinţifice, altele inedite, grupate în trei mari teme: filozofie, politică şi economie. Toate cărţile scrise de Hayek după 1967 fac trimitere la eseuri din această culegere excepţională.",398,235,"1,464 follower","['Economics', 'Philosophy', 'Politics', 'Economics', 'Philosophy', 'Politics', 'Economics', 'Philosophy', 'Politics']",2 review,14 (51%),12 (44%),0 (0%),0 (0%),1 (3%)
Great Maria,Cecelia Holland,4.09,569 rating,"January 1, 1974",Hardcover.,519,85,196 follower,"['Historical Fiction', 'Fiction', 'Historical', 'Italy', 'Medieval', 'Romance', 'Historical Romance']",73 review,239 (42%),190 (33%),102 (17%),26 (4%),12 (2%)
Texas Connection: The Assassination of President John F. Kennedy,Craig I. Zirbel,3.68,85 rating,"December 1, 1991","THE TEXAS CONNECTION reveals what most Americans have long suspected about the assassination of President John F. Kennedy. For more information, visit author's website at www.thefinalchapteronjfk.com THE TEXAS CONNECTION conducts the criminal investigation that the Warren Commission should have initiated against its own creator, Lyndon Johnson. It examines the motive, opportunity, and means of the succeeding president into JFK's death.",323,3,3 book,['History'],6 review,20 (23%),29 (34%),29 (34%),3 (3%),4 (4%)
The Fish Can Sing,Halldór Laxness,3.88,"2,680 rating","January 1, 1957","Abandoned as a baby, Alfgrimur is content to spend his days as a fisherman living in the turf cottage outside Reykjavik with the elderly couple he calls grandmother and grandfather. There he shares the mid-loft with a motley bunch of eccentrics and philosophers who find refuge in the simple respect for their fellow men that is the ethos at the Brekkukot. But the narrow horizons of Alfgrimur's idyllic childhood are challenged when he starts school and meets Iceland's most famous singer, the mysterious Garoar Holm. Garoar encourages him to aim for the 'one true note', but how can he attain it without leaving behind the world that he loves?",246,153,684 follower,"['Fiction', 'Classics', 'Scandinavian Literature', 'Nobel Prize', 'Literary Fiction', 'Historical Fiction', 'Novels', 'Fiction', 'Classics', 'Scandinavian Literature', 'Nobel Prize', 'Literary Fiction', 'Historical Fiction', 'Novels', 'Fiction', 'Classics', 'Scandinavian Literature', 'Nobel Prize', 'Literary Fiction', 'Historical Fiction', 'Novels']",359 review,743 (27%),"1,086 (40%)",667 (24%),141 (5%),43 (1%)
The Perennial Philosophy,Aldous Huxley,4.12,"5,837 rating","January 1, 1945","The Perennial Philosophy is defined by its author as ""The metaphysic that recognizes a divine Reality substantial to the world of things and lives and minds."" With great wit and stunning intellect, Aldous Huxley examines the spiritual beliefs of various religious traditions and explains them in terms that are personally meaningful.An inspired gathering of religious writings that reveals the ""divine reality"" common to all faiths, collected by Aldous Huxley""The Perennial Philosophy,"" Aldous Huxley writes, ""may be found among the traditional lore of peoples in every region of the world, and in its fully developed forms it has a place in every one of the higher religions.""With great wit and stunning intellect—drawing on a diverse array of faiths, including Zen Buddhism, Hinduism, Taoism, Christian mysticism, and Islam—Huxley examines the spiritual beliefs of various religious traditions and explains how they are united by a common human yearning to experience the divine. The Perennial Philosophy includes selections from Meister Eckhart, Rumi, and Lao Tzu, as well as the Bhagavad Gita, Tibetan Book of the Dead, Diamond Sutra, and Upanishads, among many others.",336,958,12.1k follower,"['Philosophy', 'Nonfiction', 'Religion', 'Spirituality', 'Psychology', 'Mysticism', 'Classics']",314 review,"2,681 (45%)","1,823 (31%)",877 (15%),283 (4%),173 (2%)
Night's Sorceries,Tanith Lee,4.28,538 rating,"January 1, 1987","In the age of demons, when the Earth was still flat, Prince Chuz, Delusion’s Master, stole Azhriaz, daughter of the Demon Lord of Night, from the underworld citadel meant to be her eternal prison. Pursued by the vengeful Lord of Night, Chuz and Azhriaz fled to the world above, to the lands of mortal men, seeking a haven for their love.Yet when demons dwelt in the realm of men, terror and wonders were bound to result. And so it was for all who came in contact with Chuz, Azhriaz, and their dread pursuer. As all three worked their powerful sorceries, men and women, from the highest lords to the lowest peasants, were led into new kingdoms of enchantment where a man could learn to commune with beasts, where magicians found their spells recast, where a woman’s kindness could turn back time, and where a mortal might fulfill a prophecy that would place the very sun and moon within his grasp…",288,651,"1,707 follower","['Fantasy', 'Fiction', 'High Fantasy', 'Dark Fantasy', 'Short Stories', 'Science Fiction Fantasy', 'Adult']",31 review,258 (47%),187 (34%),81 (15%),11 (2%),1 (<1%)
Gorillas in the Mist,Dian Fossey,4.15,"20,654 rating","August 25, 1983","One of the most important books ever written about our connection to the natural world, Gorillas in the Mist is the riveting account of Dian Fossey's thirteen years in a remote African rain forest with the greatest of the great apes. Fossey's extraordinary efforts to ensure the future of the rain forest and its remaining mountain gorillas are captured in her own words and in candid photographs of this fascinating endangered species. As only she could, Fossey combined her personal adventure story with groundbreaking scientific reporting in an unforgettable portrait of one of our closest primate relatives. Although Fossey's work ended tragically in her murder, Gorillas in the Mist remains an invaluable testament to one of the longest-running field studies of primates and reveals her undying passion for her subject.",326,12,66 follower,"['Nonfiction', 'Science', 'Animals', 'Africa', 'Biography', 'Nature', 'Memoir']",334 review,"8,910 (43%)","7,303 (35%)","3,410 (16%)",680 (3%),351 (1%)
Cuttlefish Bones,Eugenio Montale,4.36,"1,762 rating","January 1, 1925","Cuttlefish Bones, his epoch-making first book, completes the trio of books (with the previously published 'The Occasions' and 'The Storm and Other Things') that won Eugenio Montale (1896-1981) the Nobel Prize in Literature and established him as the Greatest Italian poet since Leopardi. The renowned classicist, translator, and critic William Arrowsmith translated all three volumes.""Virtually incomparable. . . . Arrowsmith has quite literally distilled this poetry's essence in order to recompose it with all of its colors, scents, and exquisitely understated potency intact."" — Rebecca West",304,206,169 follower,"['Poetry', 'Classics', 'Italian Literature', 'Nobel Prize', 'Italy', '20th Century', 'Fiction', 'Poetry', 'Classics', 'Italian Literature', 'Nobel Prize', 'Italy', '20th Century', 'Fiction', 'Poetry', 'Classics', 'Italian Literature', 'Nobel Prize', 'Italy', '20th Century', 'Fiction']",91 review,989 (56%),504 (28%),205 (11%),39 (2%),25 (1%)
Suffer the Children,John Saul,3.92,"30,652 rating","January 1, 1977","Alternate cover edition for this ISBN can be found here.One hundred years ago in Port Arbello a pretty little girl began to scream. And struggle. And die. No one heard. No one saw. Just one man whose guilty heart burst in pain as he dashed himself to death in the sea. Now something peculiar is happening in Port Arbello. The children are disappearing, one by one. An evil history is repeating itself. And one strange, terrified child has ended her silence with a scream that began a hundred years ago.",378,126,"2,625 follower","['Horror', 'Fiction', 'Thriller', 'Mystery', 'Suspense', 'Supernatural', 'Adult']",553 review,"10,708 (34%)","9,918 (32%)","7,580 (24%)","1,775 (5%)",671 (2%)
Mystique,Amanda Quick,3.97,"6,949 rating","June 1, 1995","10 CDs / Listening Length = 12 hours and 10 minutesA New York Times bestseller! When legendary knight Sir Hugh comes to search Lingwood Manor for a precious ancient crystal, brave Lady Alice suggests she help him on his quest. But he has one condition — Alice must agree to a temporary betrothal… This medieval romance has over 2,000 five-star Goodreads ratings and is read by an AudioFile Golden Voice.This spectacular romantic novel unveils a tantalizing tale of a legendary knight, a headstrong lady, and a quest for an ancient crystal. To find the mystical Stone of Scarcliffe, Sir Hugh needs the assistance of Lady Alice of Lingwood, a flame-haired beauty with a dazzling intellect. Together, Hugh and Alice begin a dangerous adventure that brings them more than they expect: murder, deception, and the possibility of lasting love.",352,117,"5,206 follower","['Romance', 'Historical Romance', 'Historical', 'Medieval', 'Historical Fiction', 'Mystery', 'Fiction', 'Romance', 'Historical Romance', 'Historical', 'Medieval', 'Historical Fiction', 'Mystery', 'Fiction', 'Romance', 'Historical Romance', 'Historical', 'Medieval', 'Historical Fiction', 'Mystery', 'Fiction']",295 review,"2,292 (32%)","2,572 (37%)","1,713 (24%)",311 (4%),61 (<1%)
Touch the Devil,Jack Higgins,3.93,"2,544 rating","February 1, 1982","Pocket Books, publisher of 16 Higgins bestsellers, now presents an extraordinary novel that reunites retired British agent Liam Devlin and renegade American Martin Brosnan. The two legendary guerrillas of the most ruthless wars take on a terrorist who delivers maximum destruction for whoever pays.",240,539,"1,185 follower","['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Adventure', 'Suspense', 'Action']",98 review,771 (30%),994 (39%),643 (25%),106 (4%),30 (1%)
The Country Bunny and the Little Gold Shoes,DuBose Heyward,4.34,"10,404 rating","September 9, 1939","The country bunny is a lady, and she attains the exalted position of Easter Bunny in spite of her responsibilities as the mother of twenty-one children. That the story ends with success and a reward is, of course, as every child would wish.Like so many other classic stories for children, this one grew from being told and retold to a child for many years. That is why Mr. Heyward gives credit on the title-page to his eight-year-old daughter, Jenifer.",46,73,17 follower,"['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Animals', 'Holiday', 'Rabbits', 'Picture Books', 'Childrens', 'Fiction', 'Classics', 'Animals', 'Holiday', 'Rabbits', 'Picture Books', 'Childrens', 'Fiction', 'Classics', 'Animals', 'Holiday', 'Rabbits']",384 review,"5,975 (57%)","2,495 (23%)","1,532 (14%)",298 (2%),104 (<1%)
Claudine's House,Colette,3.77,703 rating,"January 1, 1922","Claudine’s House, the first of Colette’s best-selling Claudine novels, is a tender and heartfelt portrayal of childhood and memory. On its first publication, its popularity was such that the Claudine series gave rise to a musical stage play and an entire range of related merchandise. In an idyllic setting of countryside and woods, Colette spent her childhood surrounded by a warm and loving family. Years later, her memories and experiences inspired her to create a series of snapshots of the innocence of provincial life. At once poignant and vividly alive, her recollections portray a magical world, filled with the beauty and the warmth of human relationships—and, above all, the lasting impressions made by her wonderful mother. French novelist Colette is most famous for her portraits of childhood in the Claudine books and for Gigi.",170,555,"1,498 follower","['Fiction', 'France', 'Classics', 'French Literature', '20th Century', 'Literature', 'Womens', 'Fiction', 'France', 'Classics', 'French Literature', '20th Century', 'Literature', 'Womens', 'Fiction', 'France', 'Classics', 'French Literature', '20th Century', 'Literature', 'Womens', 'Fiction', 'France', 'Classics', 'French Literature', '20th Century', 'Literature', 'Womens', 'Fiction', 'France', 'Classics', 'French Literature', '20th Century', 'Literature', 'Womens']",60 review,171 (24%),284 (40%),181 (25%),50 (7%),17 (2%)
"The Frozen Echo: Greenland and the Exploration of North America, ca. A.D. 1000-1500",Kirsten A. Seaver,4.17,42 rating,"December 1, 1995","Using new archaeological, scientific, and documentary information this book confronts head-on many of the unanswered questions about early exploration and colonization along the shores of the Davis Strait.",426,14,3 follower,"['History', 'Medieval', 'Nonfiction', 'American', 'Ancient History']",5 review,14 (33%),21 (50%),7 (16%),0 (0%),0 (0%)
Paroles,Jacques Prévert,4.21,"7,920 rating","January 1, 1946",Rappelle-toi BarbaraIl pleuvait sans cesse sur Brest ce jour làEt tu marchais sourianteÉpanouie ravie ruisselanteSous la pluieRappelle-toi Barbara...Oh BarbaraQuelle connerie la guerreQu'es-tu devenue maintenantSous cette pluie de ferDe feu d'acier et de sangEt celui qui te serrait dans ses brasAmoureusementEst-il mort disparu ou bien encore vivant...,254,342,340 follower,"['Poetry', 'France', 'Classics', 'French Literature', '20th Century', 'Fiction', 'Literature']",241 review,"3,763 (47%)","2,558 (32%)","1,206 (15%)",298 (3%),95 (1%)
