title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The State and Revolution,Vladimir Lenin,4.24,"13,790 rating","January 1, 1917","1917-ci ilin avqust-sentyabr aylarında yazılan yaradıcı marksizmin bu görkəmli əsəri – “Dövlət və inqilab” dövlət nəzəriyyəsinin öz dərinliyi və əhatəliliyi cəhətdən misilsiz elmi şərhidir, marksizmin düşmənlərinə qarşı mübarizədə partiyalılığın parlaq nümunəsidir. Bu əsərdə Lenin dövlət barəsində Marksın və Engelsin baxışlarına əsaslanaraq dövlət ilə cəmiyyətin sinfi xarakterinin əlaqəsini təhlil edir, sosialist inqilabının və proletar diktaturasının qanunauyğunluğu və labüdlüyünü əsaslandırır, proletar dövlətinin və proletar demokratiyasının mahiyyətini və vəzifələrini aşkara çıxardır, keçid mərhələsi, sosializm və kommunizm haqqında marksizm təlimini inkişaf etdirir.",116,"1,799","1,363 follower","['Politics', 'Nonfiction', 'Philosophy', 'Theory', 'History', 'Economics', 'Russia']","1,090 review","7,136 (51%)","3,902 (28%)","1,906 (13%)",578 (4%),268 (1%)
The Obscene Bird of Night,José Donoso,4.17,"3,078 rating","January 1, 1970","This haunting jungle of a novel has been hailed as “a masterpiece” by Luis Buñuel and “one of the great novels not only of Spanish America, but of our time” by Carlos Fuentes. The story of the last member of the aristocratic Azcoitia family, a monstrous mutation protected from the knowledge of his deformity by being surrounded with other freaks as companions, The Obscene Bird of Night is a triumph of imaginative, visionary writing. Its luxuriance, fecundity, horror, and energy will not soon fade from the reader’s mind.The story is like a great puzzle . . . invested with a vibrant, almost tangible reality.—The New York TimesAlthough many of the other “boom” writers may have received more attention—especially Fuentes and Vargas Llosa—Donoso and his masterpiece may be the most lasting, visionary, strangest of the books from this time period. Seriously, it’s a novel about the last member of an aristocratic family, a monstrous mutant, who is surrounded by other freaks so as to not feel out of place.—Publishers WeeklyNicola Barker has said: ""I'm no expert on the topic of South American literature (in fact I'm a dunce), but I have reason to believe (after diligently scouring the internet) that Chile's Jose Donoso, while a very highly regarded author on home turf, is little known on this side of the Atlantic. His masterpiece is the fabulously entitled The Obscene Bird of Night. It would be a crass understatement to say that this book is a challenging read; it's totally and unapologetically psychotic. It's also insanely gothic, brilliantly engaging, exquisitely written, filthy, sick, terrifying, supremely perplexing, and somehow connives to make the brave reader feel like a tiny, sleeping gnat being sucked down a fabulously kaleidoscopic dream plughole.""",438,88,314 follower,"['Fiction', 'Magical Realism', 'Horror', 'Spanish Literature', 'Latin American', 'Novels', 'Literature', 'Fiction', 'Magical Realism', 'Horror', 'Spanish Literature', 'Latin American', 'Novels', 'Literature', 'Fiction', 'Magical Realism', 'Horror', 'Spanish Literature', 'Latin American', 'Novels', 'Literature']",360 review,"1,530 (49%)",871 (28%),440 (14%),158 (5%),79 (2%)
The Treasure of the Sierra Madre,B. Traven,4.10,"2,649 rating","January 1, 1935","A CULT MASTERPIECE—THE ADVENTURE NOVEL THAT INSPIRED JOHN HUSTON'S CLASSIC FILM, BY THE ELUSIVE AUTHOR WHO WAS A MODEL FOR THE HERO OF ROBERTO BOLAÑO'S 2666 



Little is known for certain about B. Traven. Evidence suggests that he was born Otto Feige in Schlewsig-Holstein and that he escaped a death sentence for his involvement with the anarchist underground in Bavaria. Traven spent most of his adult life in Mexico, where, under various names, he wrote several bestsellers and was an outspoken defender of the rights of Mexico's indigenous people. First published in 1935, The Treasure of the Sierra Madre is Traven's most famous and enduring work, the dark, savagely ironic, and riveting story of three down-and-out Americans hunting for gold in Sonora.",308,138,225 follower,"['Fiction', 'Classics', 'Westerns', 'Adventure', 'Novels', 'Literature', 'Historical Fiction', 'Fiction', 'Classics', 'Westerns', 'Adventure', 'Novels', 'Literature', 'Historical Fiction', 'Fiction', 'Classics', 'Westerns', 'Adventure', 'Novels', 'Literature', 'Historical Fiction']",313 review,969 (36%),"1,090 (41%)",489 (18%),84 (3%),17 (<1%)
Endless Night,Agatha Christie,3.81,"36,822 rating","October 30, 1967","Gipsy’s Acre was a truly beautiful upland site with views out to sea – and in Michael Rogers it stirred a child-like fantasy. There, amongst the dark fir trees, he planned to build a house, find a girl and live happily ever after. Yet, as he left the village, a shadow of menace hung over the land. For this was the place where accidents happened. Perhaps Michael should have heeded the locals’ warnings: ‘There’s no luck for them as meddles with Gipsy’s Acre.’ Michael Rogers is a man who is about to learn the true meaning of the old saying ‘In my end is my beginning.’The title Endless Night was taken from William Blake’s Auguries of Innocence and describes Christie’s favourite theme in the novel: a “twisted” character, who always chooses evil over good.Christie finished Endless Night in six weeks, as opposed to the three-four months that most of her other novels took. Despite being in her seventies while writing it, she told an interviewer that being Michael, the twenty-something narrator, “wasn’t difficult. After all, you hear people like him talking all the time.”The book is dedicated to Christie's relative ""Nora Prichard from whom I first heard the legend of Gipsy's Acre."" Gipsy's Acre was a field on the Welsh moors.",303,"4,155",64.5k follower,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'Thriller', 'Audiobook']","3,854 review","10,035 (27%)","13,600 (36%)","9,910 (26%)","2,633 (7%)",644 (1%)
Miss Pettigrew Lives for a Day,Winifred Watson,3.98,"16,911 rating","January 1, 1938","Miss Pettigrew, an approaching-middle-age governess, was accustomed to a household of unruly English children. When her employment agency sends her to the wrong address, her life takes an unexpected turn. The alluring nightclub singer, Delysia LaFosse, becomes her new employer, and Miss Pettigrew encounters a kind of glamour that she had only met before at the movies. Over the course of a single day, both women are changed forever.",234,7,88 follower,"['Fiction', 'Classics', 'Historical Fiction', 'Humor', 'Romance', 'British Literature', 'Historical']","2,503 review","5,397 (31%)","6,874 (40%)","3,700 (21%)",703 (4%),237 (1%)
The Feast of All Saints,Anne Rice,3.87,"18,288 rating","January 1, 1979","In the days before the Civil War, there lived in New Orleans the gens de couleur libre - copper-skinned half-castes, liberated by their owners, but confined by their color to a life of political nonexistence and social subordination. Still, an aristocracy would emerge in this society: artist, poets, and musicians, plantation owners, scientists and craftsmen whose talents and reputations would extend far beyond the limits of their small world. Mega-selling author Anne Rice's probing, lyrical style sweeps us into their midst as she introduces Marcel, the sensitive, blue-eyed scholar, Marie, his breathtakingly beautiful sister, whose curse is to pass for white; Christophe, novelist and teacher, the idol of all young gens and stunning Anna Bella, whose allure for the well-to-do white man would become legend.Here is a compelling and richly textured tale of a people forever caught in the shadows between black and white.",570,434,25.3k follower,"['Fiction', 'Historical Fiction', 'Horror', 'Fantasy', 'Historical', 'Paranormal', 'Vampires']",474 review,"6,070 (33%)","5,887 (32%)","4,650 (25%)","1,302 (7%)",379 (2%)
Dreams Underfoot,Charles de Lint,4.12,"8,822 rating","April 1, 1993","Welcome to Newford…Welcome to the music clubs, the waterfront, the alleyways where ancient myths and magic spill into the modern world. Come meet Jilly, painting wonders in the rough city streets; and Geordie, playing fiddle while he dreams of a ghost; and the Angel of Grasso Street gathering the fey and the wild and the poor and the lost. Gemmins live in abandoned cars and skells traverse the tunnels below, while mermaids swim in the grey harbor waters and fill the cold night with their song.Contents:Uncle Dobbin's Parrot FairThe Stone DrumTimeskipFreewheelingThat Explains PolandRomano DromThe Sacred FireWinter Was HardPity the MonstersGhosts of Wind and ShadowThe Conjure ManSmall DeathsThe Moon is Drowning While I SleepIn the House of My EnemyBut for the Grace Go IBridgesOur Lady of the HarbourPaperjackTallulah",412,450,"3,859 follower","['Fantasy', 'Urban Fantasy', 'Short Stories', 'Fiction', 'Magical Realism', 'Science Fiction Fantasy', 'Science Fiction']",544 review,"3,635 (41%)","3,213 (36%)","1,501 (17%)",309 (3%),164 (1%)
Executive Orders,Tom Clancy,4.10,"50,505 rating","August 12, 1996","The President is dead—and the weight, literally, of the world falls on Jack Ryan's shoulders, in Tom Clancy's newest and most extraordinary novel. I don't know what to do. Where's the manual, the training course, for this job? Whom do I ask? Where do I go? Debt of Honor ended with Tom Clancy's most shocking conclusion ever; a joint session of Congress destroyed, the President dead, most of the Cabinet and the Congress dead, the Supreme Court and the Joint Chiefs likewise. Dazed and confused, the man who only minutes before had been confirmed as the new Vice-President of the United States is told that he is now President. President John Patrick Ryan. And that is where Executive Orders begins. Ryan had agreed to accept the vice-presidency only as a caretaker for a year, and now, suddenly an incalculable weight has fallen on his shoulders. How do you run a government without a government? Where do you even begin? With stunning force, Ryan's responsibilities crush on him. He must calm an anxious and grieving nation, allay the skepticism of the world's leaders, conduct a swift investigation of the tragedy, and arrange a massive state funeral—all while attempting to reconstitute a Cabinet and a Congress with the greatest possible speed. But that is not all. Many eyes are on him now, and many of them are unfriendly. In Beijing, Tehran, and other world capitals, including Washington D.C., there are those eager to take advantage where they may, some of whom bear a deep animus toward the United States—some of whom, from Ryan's past, harbor intense animosity toward the new President himself. Soon they will begin to move on their opportunities; soon they will present Jack Ryan with a crisis so big even he cannot imagine it. Tom Clancy has written remarkable novels before, but nothing comparable to the timeliness and drama of Executive Orders. Filled with the exceptional realism and intricate plotting that are his hallmarks, it attests to the words of the St. Louis Post-Dispatch: This man can tell a story.",1273,807,"8,013 follower","['Fiction', 'Thriller', 'Military Fiction', 'Espionage', 'Action', 'Suspense', 'Adventure']",803 review,"19,825 (39%)","18,913 (37%)","9,488 (18%)","1,740 (3%)",539 (1%)
Tales of a Fourth Grade Nothing,Judy Blume,4.11,"138,921 rating","January 1, 1972","Life with his little brother, Fudge, makes Peter Hatcher feel like a fourth grade nothing. Whether Fudge is throwing a temper tantrum in a shoe store, smearing mashed potatoes on the walls at Hamburger Heaven, or trying to fly, he's never far from trouble. He's an almost three-year-old terror who gets away with everything, and Peter's had it up to here! When Fudge walks off with Dribble, Peter's pet turtle, it's the last straw. Peter has put up with Fudge for too long. Way too long! How can he get his parents to pay attention to him for a change?",144,192,10.8k follower,"['Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Realistic Fiction', 'Humor', 'Classics']","3,402 review","59,347 (42%)","45,735 (32%)","26,027 (18%)","5,185 (3%)","2,627 (1%)"
The Public Burning,Robert Coover,4.02,"1,362 rating","January 1, 1977","A controversial best-seller in 1977, The Public Burning has since emerged as one of the most influential novels of our time. The first major work of contemporary fiction ever to use historical figures as characters, the novel reimagines the three fateful days in 1953 that culminated with the execution of alleged atomic spies Julius and Ethel Rosenberg. Vice-President Richard Nixon - the voraciously ambitious bad boy of the Eisenhower regime - is the dominant narrator in an enormous cast that includes Betty Crocker, Joe McCarthy, the Marx Brothers, Walter Winchell, Uncle Sam, his adversary The Phantom, and Time magazine incarnated as the National Poet Laureate. All of these and thousands more converge in Times Square for the carnivalesque auto-da-fé at which the Rosenbergs are put to death. And not a person present escapes implication in Cold War America's ruthless ""public burning.""",544,118,337 follower,"['Fiction', 'Historical Fiction', 'Novels', 'Literature', 'Politics', 'American', '20th Century']",145 review,523 (38%),481 (35%),249 (18%),78 (5%),31 (2%)
Modern Times: The World from the Twenties to the Nineties,Paul  Johnson,4.27,"2,809 rating","January 1, 1983",Covers a seventy year span in chronological essays. Includes end notes and master index.,880,133,737 follower,"['History', 'Nonfiction', 'Politics', 'World History', 'American History', 'European History', 'Economics']",236 review,"1,404 (49%)",917 (32%),376 (13%),73 (2%),39 (1%)
Anne Frank Beyond the Diary: A Photographic Remembrance,Ruud van der Rol,4.28,"25,908 rating","January 1, 1992","Anne Frank lived a life filled with the enthusiasms and hopes shared by many young women coming into adulthood. But the times Anne lived in and wrote of in her diary made her simple life extraordinary. In over one hundred photographs, many which have never been published, this poignant memoir brings to life the harrowing story of one young Jewish woman's struggle to survive during a period of history which must never be forgotten.",128,6,10 follower,"['Nonfiction', 'History', 'Biography', 'Holocaust', 'Classics', 'World War II', 'Historical', 'Nonfiction', 'History', 'Biography', 'Holocaust', 'Classics', 'World War II', 'Historical', 'Nonfiction', 'History', 'Biography', 'Holocaust', 'Classics', 'World War II', 'Historical', 'Nonfiction', 'History', 'Biography', 'Holocaust', 'Classics', 'World War II', 'Historical', 'Nonfiction', 'History', 'Biography', 'Holocaust', 'Classics', 'World War II', 'Historical']",297 review,"13,934 (53%)","7,224 (27%)","3,427 (13%)",778 (3%),545 (2%)
The Divine Invasion,Philip K. Dick,3.82,"8,844 rating","June 1, 1981","In The Divine Invasion, Philip K. Dick asks: What if God — or a being called Yah — were alive and in exile on a distant planet? How could a second coming succeed against the high technology and finely tuned rationalized evil of the modern police state?The Divine Invasion ""blends Judaism, Kabalah, Zoroastrianism, and Christianity into a fascinating fable of human existence""--West Coast Review of Books",238,"1,583",20.1k follower,"['Science Fiction', 'Fiction', 'Religion', 'Fantasy', 'Novels', 'Philosophy', 'Science Fiction Fantasy']",527 review,"2,331 (26%)","3,443 (38%)","2,364 (26%)",569 (6%),137 (1%)
A Maze of Death,Philip K. Dick,3.81,"8,875 rating","July 1, 1970","Fourteen strangers come to Delmak-O. Thirteen of them were transferred by the usual authorities. One got there by praying. But once they arrived on that treacherous planet, whose very atmosphere seemed to induce paranoia and psychosis, the newcomers tound that even prayer was useless. For on Delmak-O, God is either absent or intent on destroying His creations. At once a wrenching metaphysical thriller and an ingenious meditation on the nature of divinity, A Maze of Death is Philip K. Dick at his most dizzyingly provocative.",192,"1,583",20.1k follower,"['Science Fiction', 'Fiction', 'Novels', 'Speculative Fiction', 'Mystery', 'Religion', 'Science Fiction Fantasy']",714 review,"1,998 (22%)","3,774 (42%)","2,552 (28%)",489 (5%),62 (<1%)
Keeping the Moon,Sarah Dessen,3.84,"67,496 rating","September 1, 1999","There is an alternate cover edition for this ISBN13 here.Colie expects the worst when she's sent to spend the summer with her eccentric aunt Mira while her mother, queen of the television infomercial, tours Europe. Always an outcast -- first for being fat and then for being ""easy"" -- Colie has no friends at home and doesn't expect to find any in Colby, North Carolina. But then she lands a job at the Last Chance Cafe and meets fellow waitresses Morgan and Isabel, best friends with a loving yet volatile relationship. Wacky yet wise, Morgan and Isabel help Colie see herself in a new way and realize the potential that has been there all along.",228,74,46.4k follower,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Chick Lit', 'Teen']","3,022 review","20,805 (30%)","22,364 (33%)","18,495 (27%)","4,634 (6%)","1,198 (1%)"
Sixty Stories,Donald Barthelme,4.19,"5,932 rating","September 14, 1981","With these audacious and murderous witty stories, Donald Barthelme threw the preoccupation of our time into the literary equivalent of a Cuisinart and served up a gorgeous salad of American culture, high and low. Here are urban upheavals reimagined as frontier myth; travelogues through countries that might have been created by Kafka; cryptic dialogues that bore down to the bedrock of our longings, dreams, and angsts. Like all of Donald's work, the sixty stories collected in this volume are triumphs of language and perception, at once unsettling and irresistible.",480,133,714 follower,"['Short Stories', 'Fiction', 'Literature', 'American', 'Classics', 'Literary Fiction', '20th Century', 'Short Stories', 'Fiction', 'Literature', 'American', 'Classics', 'Literary Fiction', '20th Century', 'Short Stories', 'Fiction', 'Literature', 'American', 'Classics', 'Literary Fiction', '20th Century']",386 review,"2,757 (46%)","1,958 (33%)",876 (14%),249 (4%),92 (1%)
Hari-Hari Bahagia di Bullerbyn,Astrid Lindgren,4.18,928 rating,"January 1, 1952","Namaku Lisa. Aku bersama kedua kakakku, Lasse dan Bosse, dan teman-temanku, Britta, Anna, dan Olle tinggal di Bullerbyn. Rumah kami berdekatan, hanya dibatasi pohon-pohon. Jadi setiap hari kami bisa bertemu dan bermain bersama. Kami merayakan Natal bersama, menunggu datangnya Tahun Baru juga bersama. Ada-ada saja yang kami alami di Bullerbyn. Berpesta di rumah Bibi Jenny, merayakan Paskah, merayakan ulang tahun Kakek, memburu hantu air. Bahagia sekali rasanya tinggal di Bullerbyn. Kebahagiaan kami bertambah-tambah ketika Olle mendapat adik perempuan yang mungil dan manis. Dan karena Ibu Guru berpesan agar kami selalu berusaha membahagiakan orang lain, kami pun mencobanya...",136,"1,008","3,441 follower","['Childrens', 'Classics', 'Fiction', 'Swedish Literature', 'Young Adult', 'Middle Grade', 'German Literature']",39 review,411 (44%),309 (33%),175 (18%),29 (3%),4 (<1%)
A Single Man,Christopher Isherwood,4.07,"33,010 rating","January 1, 1964","""When A Single Man was originally published, it shocked many by its frank, sympathetic, and moving portrayal of a gay man in midlife. George, the protagonist, is adjusting to life on his own after the sudden death of his partner, determined to persist in the routines of his daily life. An Englishman and a professor living in suburban Southern California, he is an outsider in every way, and his internal reflections and interactions with others reveal a man who loves being alive despite everyday injustices and loneliness. Wry, suddenly manic, constantly funny, surprisingly sad, this novel catches the true textures of life itself.""--BOOK JACKET.",186,163,"1,310 follower","['Fiction', 'Classics', 'LGBT', 'Queer', 'Gay', 'Literary Fiction', 'Novels']","2,978 review","12,440 (37%)","12,769 (38%)","5,937 (17%)","1,398 (4%)",466 (1%)
"Life, the Universe and Everything",Douglas Adams,4.17,"231,936 rating","August 1, 1982","Now celebrating the 42nd anniversary of  The Hitchhiker’s Guide to the Galaxy,  soon to be a Hulu original series!“Wild satire . . . The feckless protagonist, Arthur Dent, is reminiscent of Vonnegut heroes.”— Chicago TribuneThe unhappy inhabitants of planet Krikkit are sick of looking at the night sky above their heads—so they plan to destroy it. The universe, that is. Now only five individuals stand between the killer robots of Krikkit and their goal of total annihilation.They are Arthur Dent, a mild-mannered space and time traveler who tries to learn how to fly by throwing himself at the ground and missing; Ford Prefect, his best friend, who decides to go insane to see if he likes it; Slartibartfast, the indomitable vice president of the Campaign for Real Time, who travels in a ship powered by irrational behavior; Zaphod Beeblebrox, the two-headed, three-armed ex-president of the galaxy; and Trillian, the sexy space cadet who is torn between a persistent Thunder God and a very depressed Beeblebrox.How will it all end? Will it end? Only this stalwart crew knows as they try to avert “universal” Armageddon and save life as we know it—and don’t know it!“Adams is one of those rare an author who, one senses, has as much fun writing as one has reading.”— Arizona Daily Star",224,177,22.3k follower,"['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Comedy', 'Science Fiction Fantasy', 'Classics']","5,009 review","99,408 (42%)","83,020 (35%)","41,423 (17%)","6,759 (2%)","1,326 (<1%)"
Arrows of the Queen,Mercedes Lackey,4.14,"37,847 rating","January 1, 1987","Follows the adventures of Talia as she trains to become a Herald of Valdemar in the first book in the classic epic fantasy Arrows trilogyChosen by the Companion Rolan, a mystical horse-like being with powers beyond imagining, Talia, once a runaway, has now become a trainee Herald, destined to become one of the Queen's own elite guard. For Talia has certain awakening talents of the mind that only a Companion like Rolan can truly sense.But as Talia struggles to master her unique abilities, time is running out. For conspiracy is brewing in Valdemar, a deadly treason that could destroy Queen and kingdom. Opposed by unknown enemies capable of both diabolical magic and treacherous assassination, the Queen must turn to Talia and the Heralds for aid in protecting the realm and insuring the future of the Queen's heir, a child already in danger of becoming bespelled by the Queen's own foes.",320,638,"8,720 follower","['Fantasy', 'Fiction', 'Young Adult', 'High Fantasy', 'Science Fiction Fantasy', 'Magic', 'Adventure']","1,368 review","16,462 (43%)","12,703 (33%)","6,654 (17%)","1,446 (3%)",582 (1%)
No Exit,Jean-Paul Sartre,4.12,"38,857 rating","January 1, 1944","Jean-Paul Sartre, the great French existentialist, displays his mastery of drama in NO EXIT, an unforgettable portrayal of hell.The play is a depiction of the afterlife in which three deceased characters are punished by being locked into a room together for all eternity. It is the source of Sartre's especially famous and often misinterpreted quotation ""L'enfer, c'est les autres"" or ""Hell is other people"", a reference to Sartre's ideas about the Look and the perpetual ontological struggle of being caused to see oneself as an object in the world of another consciousness.",60,"1,185",11.1k follower,"['Plays', 'Philosophy', 'Classics', 'Fiction', 'Drama', 'France', 'Theatre']","2,222 review","15,726 (40%)","14,703 (37%)","6,423 (16%)","1,446 (3%)",559 (1%)
A Perfect Spy,John le Carré,3.99,"20,791 rating","March 12, 1986","John le Carre's classic novels deftly navigate readers through the intricate shadow worlds of international espionage with unsurpassed skill and knowledge, and have earned him unprecedented worldwide acclaim.Immersing readers in two parallel dramas -- one about the making of a spy, the other chronicling his seemingly imminent demise -- le Carre offers one of his richest and most morally resonant novels.Magnus Pym -- son of Rick, father of Tom, and a successful career officer of British Intelligence -- has vanished, to the dismay of his friends, enemies, and wife. Who is he? Who was he? Who owns him? Who trained him? Secrets of state are at risk. As the truth about Pym gradually emerges, the reader joins Pym's pursuers to explore the unsettling life and motives of a man who fought the wars he inherited with the only weapons he knew, and so became a perfect spy.",608,174,"8,511 follower","['Fiction', 'Espionage', 'Thriller', 'Mystery', 'Spy Thriller', 'Novels', 'Crime']","1,136 review","7,082 (34%)","8,172 (39%)","4,207 (20%)",983 (4%),347 (1%)
The 7 Habits of Highly Effective Teens: The Ultimate Teenage Success Guide,Sean Covey,4.05,"35,649 rating","January 1, 1997","Being a teenager is both wonderful and challenging. In The 7 Habits of Highly Effective Teens, author Sean Covey applies the timeless principles of the 7 Habits to teens and the tough issues and life-changing decisions they face. In an entertaining style, Covey provides a step-by-step guide to help teens improve self-image, build friendships, resist peer pressure, achieve their goals, get along with their parents, and much more. In addition, this book is stuffed with cartoons, clever ideas, great quotes, and incredible stories about real teens from all over the world. The 7 Habits of Highly Effective Teens will engage teenagers unlike any other book.An indispensable book for teens, as well as parents, grandparents, and any adult who influences young people, The 7 Habits of Highly Effective Teens is destined to become the last word on surviving and thriving as a teen and beyond.",268,156,512 follower,"['Self Help', 'Nonfiction', 'Psychology', 'Personal Development', 'Parenting', 'School', 'Education']","2,602 review","15,652 (43%)","10,795 (30%)","5,958 (16%)","1,932 (5%)","1,312 (3%)"
Galileo,Bertolt Brecht,3.67,"16,360 rating","January 1, 1943","Considered by many to be one of Brecht's masterpieces, Galileo explores the question of a scientist's social and ethical responsibility, as the brilliant Galileo must choose between his life and his life's work when confronted with the demands of the Inquisition. Through the dramatic characterization of the famous physicist, Brecht examines the issues of scientific morality and the difficult relationship between the intellectual and authority. This version of the play is the famous one that was brought to completion by Brecht himself, working with Charles Laughton, who played Galileo in the first two American productions (Hollywood and New York, 1947). Since then the play has become a classic in the world repertoire. ""The play which most strongly stamped on my mind a sense of Brecht's great stature as an artist of the modern theatre was Galileo."" - Harold Clurman; ""Thoughtful and profoundly sensitive."" - Newsweek.",155,"1,410","1,722 follower","['Plays', 'Classics', 'Drama', 'Fiction', 'German Literature', 'School', 'Theatre', 'Plays', 'Classics', 'Drama', 'Fiction', 'German Literature', 'School', 'Theatre', 'Plays', 'Classics', 'Drama', 'Fiction', 'German Literature', 'School', 'Theatre', 'Plays', 'Classics', 'Drama', 'Fiction', 'German Literature', 'School', 'Theatre', 'Plays', 'Classics', 'Drama', 'Fiction', 'German Literature', 'School', 'Theatre']",671 review,"3,820 (23%)","5,867 (35%)","4,614 (28%)","1,548 (9%)",511 (3%)
My Lady Notorious,Jo Beverley,3.91,"3,261 rating","January 1, 1993","Desperate to help her widowed sister and baby escape a deadly pursuer, Lady Chastity Ware dresses as a highwayman and captures the first coach to travel down the road. Coming face-to-face with its occupant, the arrogant aristocrat, Cyn Malloren, she orders him to drive her to a remote cottage.Little does Chastity realize that after long months of recovering from his war wounds, the handsome Cyn is looking for adventure, and being abducted by a cocky highwayman—obviously a lovely woman in disguise—is even more than he had hoped for. Willingly he is drawn into her devilishly reckless plan...and helplessly he is seduced by her wonderfully wicked ways.",371,141,"1,101 follower","['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Georgian', 'Regency', 'Fiction']",248 review,"1,045 (32%)","1,161 (35%)",819 (25%),181 (5%),55 (1%)
If This Is a Man • The Truce,Primo Levi,4.54,"19,817 rating","January 1, 1987","'With the moral stamina and intellectual poise of a twentieth-century Titan, this slightly built, dutiful, unassuming chemist set out systematically to remember the German hell on earth, steadfastly to think it through, and then to render it comprehensible in lucid, unpretentious prose. He was profoundly in touch with the minutest workings of the most endearing human events and with the most contemptible. What has survived in Levi's writing isn't just his memory of the unbearable, but also, in The Periodic Table and The Wrench, his delight in what made the world exquisite to him. He was himself a magically endearing man, the most delicately forceful enchanter I've ever known' - Philip Roth.",453,137,"1,888 follower","['Nonfiction', 'History', 'Holocaust', 'Biography', 'Memoir', 'Classics', 'War', 'Nonfiction', 'History', 'Holocaust', 'Biography', 'Memoir', 'Classics', 'War', 'Nonfiction', 'History', 'Holocaust', 'Biography', 'Memoir', 'Classics', 'War', 'Nonfiction', 'History', 'Holocaust', 'Biography', 'Memoir', 'Classics', 'War', 'Nonfiction', 'History', 'Holocaust', 'Biography', 'Memoir', 'Classics', 'War']","1,009 review","12,922 (65%)","5,207 (26%)","1,344 (6%)",242 (1%),102 (<1%)
Waterland,Graham Swift,3.90,"9,246 rating","January 1, 1983","Set in the bleak Fen Country of East Anglia, and spanning some 240 years in the lives of its haunted narrator and his ancestors, Waterland is a book that takes in eels and incest, ale-making and madness, the heartless sweep of history and a family romance as tormented as any in Greek tragedy.",368,47,618 follower,"['Fiction', 'Historical Fiction', 'Literary Fiction', 'British Literature', 'Literature', 'Novels', 'Contemporary']",780 review,"3,108 (33%)","3,320 (35%)","1,918 (20%)",629 (6%),271 (2%)
"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures",Anne Fadiman,4.20,"82,449 rating","January 1, 1997","Lia Lee was born in 1982 to a family of recent Hmong immigrants, and soon developed symptoms of epilepsy. By 1988 she was living at home but was brain dead after a tragic cycle of misunderstanding, over-medication, and culture clash: ""What the doctors viewed as clinical efficiency the Hmong viewed as frosty arrogance."" The Spirit Catches You and You Fall Down is a tragedy of Shakespearean dimensions, written with the deepest of human feeling. Sherwin Nuland said of the account, ""There are no villains in Fadiman's tale, just as there are no heroes. People are presented as she saw them, in their humility and their frailty—and their nobility.",341,30,579 follower,"['Nonfiction', 'Medicine', 'Anthropology', 'Medical', 'Science', 'Memoir', 'History']","5,624 review","37,039 (44%)","29,636 (35%)","11,859 (14%)","2,756 (3%)","1,159 (1%)"
Surprised by Joy: The Shape of My Early Life,C.S. Lewis,4.06,"62,917 rating","January 1, 1955","Surprised by Joy: The Shape of My Early Life is a partial autobiography describing Lewis' conversion to Christianity. The book overall contains less detail concerning specific events than typical autobiographies. This is because his purpose in writing wasn't primarily historical. His aim was to identify & describe the events surrounding his accidental discovery of & consequent search for the phenomenon he labelled ""Joy"". This word was the best translation he could make of the German idea of Sehnsucht, longing. That isn't to say the book is devoid of information about his life. He recounts his early years with a measure of amusement sometimes mixed with pain. However, while he does describe his life, the principal theme of the book is Joy as he defined it. This Joy was a longing so intense for something so good & so high up it couldn't be explained with words. He's struck with ""stabs of joy"" throughout life. He finally finds what it's for at the end. He writes about his experiences at Malvern College in 1913, aged 15. Though he described the school as ""a very furnace of impure loves"" he defended the practice as being ""the only chink left thru which something spontaneous & uncalculating could creep in."" The book's last two chapters cover the end of his search as he moves from atheism to theism & then from theism to Christianity. He ultimately discovers the true nature & purpose of Joy & its place in his own life. The book isn't connected with his unexpected marriage in later life to Joy Gresham. The marriage occurred long after the period described, though not long after the book was published. His friends were quick to notice the coincidence, remarking he'd really been ""Surprised by Joy"". ""Surprised by Joy"" is also an allusion to Wordsworth's poem, ""Surprised by Joy-Impatient As The Wind"", relating an incident when Wordsworth forgot the death of his beloved daughter.",185,"1,291",42.2k follower,"['Christian', 'Biography', 'Nonfiction', 'Religion', 'Christianity', 'Memoir', 'Theology']","2,612 review","26,297 (41%)","21,026 (33%)","10,703 (17%)","2,950 (4%)","1,941 (3%)"
