title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Filth,Irvine Welsh,3.81,"29,667 rating","January 1, 1998","With the Christmas season upon him, Detective Sergeant Bruce Robertson of Edinburgh's finest is gearing up socially—kicking things off with a week of sex and drugs in Amsterdam.There are some sizable flies in the ointment, though: a missing wife and child, a nagging cocaine habit, some painful below-the-belt eczema, and a string of demanding extramarital affairs. The last thing Robertson needs is a messy, racially fraught murder, even if it means overtime—and the opportunity to clinch the promotion he craves. Then there's that nutritionally demanding (and psychologically acute) intestinal parasite in his gut. Yes, things are going badly for this utterly corrupt tribune of the law, but in an Irvine Welsh novel nothing is ever so bad that it can't get a whole lot worse. . .",393,138,"6,793 follower","['Fiction', 'Crime', 'Contemporary', 'Mystery', 'Novels', 'Thriller', 'Scotland']","1,182 review","8,282 (27%)","11,164 (37%)","7,297 (24%)","2,093 (7%)",831 (2%)
Small Steps: The Year I Got Polio,Peg Kehret,4.44,"7,384 rating","January 1, 1996","This anniversary edition includes an updated and extended epilogue about the author's experiences since the original publication. It also includes twelve pages of new photos and a lengthy section about polio, past and present.",208,66,595 follower,"['Nonfiction', 'Memoir', 'Biography', 'Middle Grade', 'Childrens', 'Biography Memoir', 'Autobiography']",994 review,"4,229 (57%)","2,333 (31%)",678 (9%),100 (1%),44 (<1%)
The Year of the Whale,Victor B. Scheffer,3.96,123 rating,"January 1, 1969","The author, a natural scientist presents a fictional account, based on scientific data, of the first twelve months in the life of a sperm whale calf",244,25,25 book,"['Nonfiction', 'Animals']",24 review,40 (32%),44 (35%),34 (27%),4 (3%),1 (<1%)
Song in the Silence,Elizabeth Kerner,3.95,"5,544 rating","January 1, 1996","Lanen Kaelar has spent her life being told just how wrongheaded and foolish she is by her entire family. When Lanen's father dies, she chooses to leave her abusive relatives and search out the great dragons she has always dreamed of, though she knows what she seeks may not be real. But those who hold true power know that prophecies have been told of Lanen Kaelar since before her birth. They fear the destiny she may fulfill, the mysteries she may unravel--and the strange and terrifying love she may find on the legendary Dragon Isle.",401,5,180 follower,"['Fantasy', 'Dragons', 'Romance', 'High Fantasy', 'Fiction', 'Magic', 'Adventure']",221 review,"2,099 (37%)","1,729 (31%)","1,223 (22%)",352 (6%),141 (2%)
Mickey's Christmas Carol,Walt Disney Company,4.30,"1,426 rating","96 pages, HardcoverPublished January 1, 1995","Τι συμβαίνει άραγε και η παγωμένη καρδιά του φιλοχρήματου Εμπενίζερ Σκρουτζ μαλακώνει, πλημμυρίζοντας τελικά από αγάπη και μεγαλοψυχία;Γυρίστε σελίδα και απολαύστε την κλασική κι αγαπημένη ιστορία για το αληθινό νόημα των Χριστουγέννων.",96,33.2k,"2,606 follower","['Christmas', 'Childrens', 'Picture Books', 'Holiday', 'Fiction', 'Classics', 'Animals']",47 review,798 (55%),327 (22%),240 (16%),48 (3%),13 (<1%)
The White Steamship,Chingiz Aitmatov,4.12,"6,088 rating","January 1, 1957","Deserted by his parents, a young boy finds himself alone in the often grotesque world or relatives who do not want to raise him. As daily events become more and more intolerable, the boy clings to the legends and religious traditions of the area for relief. When a hunting party forces his grandfather to kill the Horned Mother Deer that the boy believes sacred, the boy, filled with horror and disgust, commits an act he thinks will lead him to the love and affection he so desperately needs.",188,144,806 follower,"['Fiction', 'Classics', 'Roman', 'Literature', 'Russian Literature', 'Russia', 'Turkish Literature', 'Fiction', 'Classics', 'Roman', 'Literature', 'Russian Literature', 'Russia', 'Turkish Literature', 'Fiction', 'Classics', 'Roman', 'Literature', 'Russian Literature', 'Russia', 'Turkish Literature']",367 review,"2,442 (40%)","2,295 (37%)","1,057 (17%)",226 (3%),68 (1%)
Mucho Mojo,Joe R. Lansdale,4.13,"5,993 rating","January 1, 1994","Inheriting one hundred thousand dollars and a small hiccup of a house in a dilapidated district is not so bad, and Uncle Chester made a nice gift of it to his nephew Leonard... though the clean-up is intensive, the floor is Rotten, and the neighbors are something from a nightmare. It is one thing to renovate a house to sell it. It is another to cut down the walls and risk discovering hidden skeletons...",308,807,"3,485 follower","['Mystery', 'Crime', 'Fiction', 'Thriller', 'Noir', 'Humor', 'Mystery Thriller']",458 review,"2,040 (34%)","2,868 (47%)",929 (15%),127 (2%),29 (<1%)
Auschwitz: A Doctor's Eyewitness Account,Miklós Nyiszli,4.31,"22,298 rating","January 1, 1946","When the Nazis invaded Hungary in 1944, they sent virtually the entire Jewish population to Auschwitz. A Jew and a medical doctor, the prisoner Dr. Miklos Nyiszli was spared death for a grimmer fate: to perform ""scientific research"" on his fellow inmates under the supervision of the man who became known as the infamous ""Angel of Death"" - Dr. Josef Mengele. Nyiszli was named Mengele's personal research pathologist. In that capactity he also served as physician to the Sonderkommando, the Jewish prisoners who worked exclusively in the crematoriums and were routinely executed after four months. Miraculously, Nyiszli survived to give this horrifying and sobering account.",222,2,40 follower,"['History', 'Nonfiction', 'Holocaust', 'War', 'World War II', 'Biography', 'Memoir', 'History', 'Nonfiction', 'Holocaust', 'War', 'World War II', 'Biography', 'Memoir', 'History', 'Nonfiction', 'Holocaust', 'War', 'World War II', 'Biography', 'Memoir']","1,753 review","11,043 (49%)","7,943 (35%)","2,696 (12%)",428 (1%),188 (<1%)
Vipers' Tangle,François Mauriac,4.06,"3,263 rating","January 1, 1932","The masterpiece of one of the twentieth century’s greatest Catholic writers, Vipers’ Tangle tells the story of Monsieur Louis, an embittered aging lawyer who has spread his misery to his entire estranged family. Louis writes a journal to explain to them—and to himself—why his soul has been deformed, why his heart seems like a foul nest of twisted serpents. Mauriac’s novel masterfully explores the corruption caused by pride, avarice, and hatred, and its opposite—the divine grace that remains available to each of us until the very moment of our deaths. It is the unforgettable tale of the battle for one man’s soul.",312,645,336 follower,"['Fiction', 'France', 'Classics', 'French Literature', 'Literature', 'Novels', 'Nobel Prize', 'Fiction', 'France', 'Classics', 'French Literature', 'Literature', 'Novels', 'Nobel Prize', 'Fiction', 'France', 'Classics', 'French Literature', 'Literature', 'Novels', 'Nobel Prize']",316 review,"1,210 (37%)","1,258 (38%)",618 (18%),126 (3%),51 (1%)
Di noi tre,Andrea De Carlo,3.45,"1,076 rating","January 1, 1997", Italian,513,45,134 follower,"['Fiction', 'Italian Literature', 'Italy', 'Romance', 'Novels']",35 review,192 (17%),325 (30%),378 (35%),133 (12%),48 (4%)
வேங்கையின் மைந்தன் [Vengaiyin Maindhan],Akilan,4.02,"1,012 rating","April 1, 1961","புத்தகம் வாங்க : Watsapp: +91- 9025679145இந்த புத்தகம் காப்புரிமைக்கு உட்பட்டது. copyright @2023 AkilanKannanவேங்கையின் மைந்தன் புதினம் கற்பனையோடு கலந்து எழுதப்பட்ட வரலாற்றுப் புதினம் என்றாலும் அது நிகழும் காலக்கட்டத்தில் வாழ்ந்த வரலாற்றுக் கதாப்பாத்திரங்களைச் சுற்றிச் சுழல்வதாக அமைகிறது.விஜயாலய சோழன்(கி.பி 847 - 871) பல்லவர்களும் பாண்டியர்களும் பலமாக இருந்த காலத்தில் அவர்களை வென்று சோழர்களின் பொற்கால ஆட்சியை தோற்றுவித்த பெருமைக்குரியவர். அவருடைய மகன் ஆதித்த சோழனும் பல்லவர்களையும் கொங்கு நாட்டையும் வென்று விஜயாலய சோழன் தோற்றுவித்த சோழர் பேரரசை விரிவாக்கினார். அவருக்குப் பிறகு ஆட்சிக்கு வந்த ஆதித்த சோழனின் மகன் முதலாம் பராந்தக சோழன்(கி.பி 907 - 955) ஈழத்திலும் பாண்டிய நாட்டிலும் பெற்ற வெற்றிகளே, பிற்காலச் சோழ மன்னர்களில் புகழ்பெற்றவர்களான இராஜராஜ சோழன், இராஜேந்திர சோழன் மற்றும் முதலாம் குலோத்துங்க சோழன் ஆகிய மூவரும் சோழ சாம்ராஜ்ஜியத்தை தென்னிந்தியாவின் முதல் பேரரசாக விரிவுபடுத்தப் பெரிதும் உதவின.முதலாம் பராந்தக சோழன் தன்னுடைய இறப்பிற்கு முன்னால் பெற்ற வெற்றிகளையும் அதனால் விரிவடைந்த சோழ சாம்ராஜ்ஜியத்தைப் பற்றிய விவரங்களும் தெளிவாகக் கல்வெட்டுக்கள் மூலம் கிடைக்கின்றன. முதலாம் பராந்தக சோழனின் ஆட்சிக்காலத்தின் இறுதியில் மூன்றாம் கிருஷ்ணன் தலைமையிலான இராஷ்டிரகூடர்களுடனான போரில் சோழ இளவரசன் இராஜாதித்தன் தக்கோலத்தில் இறந்ததோடு மட்டுமல்லாது தொண்டை நாடும் இராஷ்டிரகூடர்கள் ஆதிக்கத்துக்குள்ளானது இதன் காரணமாக சோழர்களின் அரசின் வட எல்லை தஞ்சாவூர், திருச்சிராப்பள்ளி அளவிலேயே நின்றது. இந்தக் காலக்கட்டத்துற்குப் பிறகான சோழ மன்னர்கள் கண்டராதித்தர், அரிஞ்சய சோழர், இரண்டாம் பராந்தக சோழர், ஆதித்த கரிகாலன், மதுராந்தக சோழர் முதலாம் இராஜராஜ சோழர், முதலாம் இராஜேந்திர சோழர் மற்றும் அவரைத் தொடர்ந்தவர்கள் ஆவர்.முதலாம் இராஜராஜ சோழனின் ஆட்சிக் காலத்திலேயே (கி.பி. 1012), அவரது மகன் இராஜேந்திர சோழன் இணை அரசனாகப் பொறுப்பேற்றுப் பின் இரண்டு ஆண்டுகளில் பட்டத்து அரசனாக முடிசூட்டப்பட்டான். அவன் தனது ஆட்சிக் காலத்தின் தொடக்கத்திலேயே தன்னுடைய மகனான இராஜாதிராஜ சோழனை இளவரசனாகப் பட்டம் சூட்டி ஆட்சிப் பொறுப்புக்களை அவனுடன் பங்கிட்டுக் கொண்டான். இராஜாதிராஜ சோழன் கி.பி. 1018ல் இருந்தே தந்தையுடன் ஆட்சிப்பொறுப்பில் இருந்து வந்தான். ஏறக்குறைய 26 ஆண்டுகள் இருவரும் இணைந்து சோழப் பேரரசை நிர்வகித்து வந்தனர்.முதலாம் இராஜராஜ சோழன் தொடங்கி வைத்த ஈழத்தின் மீதான படையெடுப்பை நிறைவு செய்யும் விதமாகவும், பராந்தக சோழன் காலத்திலேயே தேடப்பட்டுக் கண்டறியமுடியாமல் போன, பாண்டிய அரசர்களால் சிங்கள அரசர்களிடம் கொடுத்து வைக்கப்பட்டதாகச் சொல்லப்படும் இந்திரன் பாண்டியர்களுக்கு அளித்ததாக கருதப்படும் இரத்தினக் கற்கள் பொறித்த வாளையும் முத்து மாலையையும் கண்டறியும் நோக்கோடும் ஈழ மண்டலத்தின் தென் கிழக்கிலுள்ள ரோகண நாட்டின் மீது கி.பி. 1018ல் மீண்டும் படையெடுப்பு நடத்தப்பட்டது. படையெடுப்பில் பெரும் வெற்றி பெற்று இராஜேந்திரன் ஈழத்தின் முக்கிய இடங்களை கைப்பற்றி[1] சிங்கள பட்டத்து அரசன், அரசி, இளவரசி ஆகியோரைச் சிறைப்படுத்திச் சோழநாட்டிற்குக் கொண்டு வந்தான். சிங்கள அரசன் ஐந்தாம் மஹிந்தா பன்னிரெண்டு ஆண்டுக்காலச் சிறைவாசத்துக்குப் பிறகு சிறையிலேயே இறந்து போனான். இதைப்பற்றி சிங்கள சுயசரிதைக்கு ஒப்பான ""மஹா வம்சமும்"" கூறுகிறது.இந்தக் காலக்கட்டத்தைத்தான் அகிலன் தன்னுடைய வேங்கையின் மைந்தன் வரலாற்றுப் புதினத்திற்கான கதைக்களமாகத் தேர்ந்தெடுத்துள்ளார். சங்க காலம் முதல் பிற்கால வரலாற்றிலும் அழியா இடத்தைப் பெற்றது கொடும்பை மாநகரம். சோழ நாட்டிலிருந்து பாண்டிய நாட்டுக்குச் செல்லும் சாலையில் இரு நாடுகளுக்கும் எல்லை வகுத்து விட்டு இடையில் வளர்ந்த சிற்றசர் நகரம் அது. காலங்காலமாக அதை ஆண்டுவந்த வேளிர்கள் தம் வீரத்துக்குப் பேர் போனவர்கள். பிற்காலச் சோழர்களுடன் நெருக்கமான மண உறவு கொண்டிருந்த குலம் அது. முதலாம் இராஜராஜனின் மனைவியும் இராஜேந்திர சோழனின் தாயுமான வானவன்மாதேவி கொடும்பாளூர்க் குலப்பெண். இக்கதையின் நாயகன் இளங்கோ கொடும்பாளூர் குலத்தோன்றல். இராஜேந்திரன் பாண்டிய நாட்டு முடியை ஈழத்திலிருந்து மீட்டு வந்த நிகழ்ச்சியை மையமாகக் கொண்டு அதற்கு முன்னும் பின்னுமாக இப்புதினத்தின் கதை பின்னப்பட்டுள்ளது.",832,16,95 follower,"['Fiction', 'Historical Fiction', 'Classics', 'Novels', 'Historical']",57 review,425 (41%),329 (32%),154 (15%),60 (5%),44 (4%)
The Great Automatic Grammatizator And Other Stories,Roald Dahl,4.05,"4,895 rating","April 6, 1982","This new selection of Roald Dahl's short stories has been specially chosen as an introduction for teenagers to the adult writing of one of the world's greatest storytellers. Subtle and bizarre, ironic and amusing, macabre and often grotesque, in every sense these tales provide a superb first step into the unexpected world of Roald Dahl.",286,"1,432",24.6k follower,"['Short Stories', 'Fiction', 'Young Adult', 'Fantasy', 'Horror', 'Humor', 'Childrens']",438 review,"1,657 (33%)","2,063 (42%)",966 (19%),179 (3%),30 (<1%)
Lady of the Reeds,Pauline Gedge,4.22,"1,419 rating","January 1, 1994","She grew up on the reed-lined banks of the Upper Nile but she was not like the other villagers of Aswat. Intelligent and ambitious, Thu is convinced that her destiny is greater than to marry a peasant, tend crops and breed sons. She wants more. When Hui, aristocrat, healer and famed seer, anchors his barge at the nearby temple, young Thu swims to it, willing to offer him anything, even herself, for a glimpse of her future. And so she starts a journey that finally leads her to power as Lady Thu, beloved concubine of Ramses III - until, once again, she wants more.",520,65,455 follower,"['Historical Fiction', 'Egypt', 'Fiction', 'Historical', 'Romance', 'Ancient', 'Canada']",102 review,632 (44%),515 (36%),225 (15%),41 (2%),6 (<1%)
Seven Gothic Tales,Isak Dinesen,3.88,"3,412 rating","April 1, 1934","Originally published in 1934, Seven Gothic Tales, the first book by ""one of the finest and most singular artists of our time"" (The Atlantic), is a modern classic. Here are seven exquisite tales combining the keen psychological insight characteristic of the modern short story with the haunting mystery of the nineteenth-century Gothic tale, in the tradition of writers such as Goethe, Hoffmann, and Poe.",420,173,480 follower,"['Short Stories', 'Fiction', 'Gothic', 'Classics', 'Horror', 'Danish', 'Literature', 'Short Stories', 'Fiction', 'Gothic', 'Classics', 'Horror', 'Danish', 'Literature', 'Short Stories', 'Fiction', 'Gothic', 'Classics', 'Horror', 'Danish', 'Literature']",318 review,"1,118 (32%)","1,177 (34%)",781 (22%),262 (7%),74 (2%)
Arus Balik,Pramoedya Ananta Toer,4.38,"1,510 rating","January 1, 1995","Semasa jaya Majapahit, Nusantara merupakan kesatuan maritim dan kerajaan laut terbesar di antara bangsa-bangsa beradab di muka bumi. Arus bergerak dari selatan ke utara, segalanya: kapal-kapalnya, manusianya, amal perbuatannya dan cita-citanya, semuanya bergerak dari Nusantara di selatan ke atas angin di utara. Tetapi jaman berubah....Arus berbalik - bukan lagi dari selatan ke utara tetapi sebaliknya dari utara ke selatan. Utara menguasai selatan, menguasai urat nadi kehidupan Nusantara... perpecahan dan kekalahan demi kekalahan seakan menjadi bagian dari Jawa yang beruntun tiada hentinya.Wiranggaleng - pemuda desa sederhana, menjadi tokoh protagonis dalam epos kepahlawanan yang maha dasyat ini. Dia bertarung sampai ke pusat Portugis di Malaka, memberi segala-galanya -walau hanya secauk pasir sekalipun- untuk membendung arus utara.Masih dapatkah arus balik membalik lagi?",751,98,"2,811 follower","['Novels', 'Fiction', 'Indonesian Literature', 'Classics', 'Historical Fiction', 'Literature']",153 review,905 (59%),374 (24%),164 (10%),39 (2%),28 (1%)
Weimar Culture: The Outsider as Insider,Peter Gay,3.75,932 rating,"January 1, 1968","First published in 1968, Weimar Culture is one of the masterworks of Peter Gay's distinguished career. A study of German culture between the two wars, the book brilliantly traces the rise of the artistic, literary, and musical culture that bloomed ever so briefly in the 1920s amid the chaos of Germany's tenuous post-World War I democracy, and crashed violently in the wake of Hitler's rise to power. Despite the ephemeral nature of the Weimar democracy, the influence of its culture was profound and far-reaching, ushering in a modern sensibility in the arts that dominated Western culture for most of the twentieth century. Vivid and eminently readable, Weimar Culture is the finest introduction for the casual reader and historian alike.",240,184,131 follower,"['History', 'Nonfiction', 'Germany', 'European History', 'Art', 'Politics', 'Cultural']",66 review,198 (21%),385 (41%),273 (29%),67 (7%),9 (<1%)
Birthing from Within: An Extra-Ordinary Guide to Childbirth Preparation,Pam England,4.01,"5,859 rating","January 1, 1998","Here is a holistic approach to childbirth that examines this profound rite-of-passage not as a medical event but as an act of self-discovery. Exercises and activities such as journal writing, meditation, and painting will help mothers analyze their thoughts and face their fears during pregnancy. For use during birth, the book offers proven techniques for coping with labor pain without drugs, a discussion of the doctor or midwife’s role, and a look at the father’s responsibilities. Childbirth education should also include what to expect after the baby is born. Here are baby basics, such as how to bathe a newborn, how to get the little one to sleep, and tips for getting nursing off to a good start. Pregnancy, birth, and postpartum is a process of continuous learning and adjustment; Birthing From Within provides the necessary support and education to make each phase of birthing a rewarding experience.",331,12,25 follower,"['Parenting', 'Nonfiction', 'Health', 'Family', 'Self Help', 'Psychology', 'Childrens', 'Parenting', 'Nonfiction', 'Health', 'Family', 'Self Help', 'Psychology', 'Childrens', 'Parenting', 'Nonfiction', 'Health', 'Family', 'Self Help', 'Psychology', 'Childrens']",594 review,"2,138 (36%)","2,125 (36%)","1,193 (20%)",318 (5%),85 (1%)
Wrinkles in Time,George Smoot,4.03,"1,246 rating","January 1, 1993","In April 1992, a discovery was made that changed the way we view the world. Dr. George Smoot, a distinguished cosmologist and adventurer whose quest for cosmic knowledge had taken him from the Brazilian rain forest to the South Pole, unveiled his momentous discovery, bringing to light the very nature of the universe. For anyone who has ever looked up at the night sky and wondered, for anyone who has ever longed to pull aside the fabric of the universe for a glimpse of what lies behind it. Wrinkles in Time is the story of Smoot's search to uncover the cosmic seeds of the universe.Wrinkles in Time is the Double Helix of cosmology, an intimate look at the inner world of men and women who ask. ""Why are we here?"" It tells the story of George Smoot's dogged pursuit of the cosmic wrinkles in the frozen wastes of Antarctica, on mountaintops, in experiments borne aloft aboard high-altitude balloons, U-2 spy planes, and finally a space satellite. Wrinkles in Time presents the hard science behind the structured violence of the big bang theory through breathtakingly clear, lucid images and meaningful comparisons. Scientists and nonscientists alike can follow with rapt attention the story of how, in a fiery creation, wrinkles formed in space ultimately to become stars, galaxies, and even greater delicate structures. Anyone can appreciate the implications of a universe whose end is written in its beginnings - whose course developed according to a kind of cosmic DNA, which guided the universe from simplicity and symmetry to ever-greater complexity and structure. As controversial as it may seem today, Wrinkles in Time reveals truths that, in an earlier century, would have doomed its proclaimers to the fiery stake. For four thousand years some people have accepted the Genesis account of cosmic origin; for most of this century, scientists debated two rival scientific explanations known as the steady state and big bang theories. And now, Wrinkles in Time tells what really happened. The personal story behind astrophysicist George Smoot's incredible discovery of the origin of the cosmos, hailed by Stephen Hawking as ""The scientific discovery of the century, if not of all time.""",360,7,30 follower,"['Science', 'Physics', 'Nonfiction', 'Astronomy', 'History', 'Biography', 'Space', 'Science', 'Physics', 'Nonfiction', 'Astronomy', 'History', 'Biography', 'Space', 'Science', 'Physics', 'Nonfiction', 'Astronomy', 'History', 'Biography', 'Space']",49 review,482 (38%),423 (33%),254 (20%),68 (5%),19 (1%)
Pearl Cove,Elizabeth Lowell,4.09,"4,729 rating","June 8, 1999","
Librarian’s note: This is a previously-published edition of Kindle ASIN: B000FC13AY.
It is desperation that inspires young widow Hannah McGarry to call Archer Donovan. She only saw the man twice in the past ten years, and he struck her as a cold, ruthless piece of work. But as a silent partner in Pearl Cove, her late husband's pearl farm business, Donovan might be willing to help her...if the price is right. At twenty-nine, Hannah has been freed to live her life again. Now she faces the mystery of her late husband's death, the prospect of bankruptcy...and the disappearance of the Black Trinity, a necklace containing a three million dollar fortune in black pearls that was supposed to be her financial security. Archer Donovan would rather forget he'd ever heard of Pearl Cove. It links him to memories of living life on the dark side, the old lure, the heart-pumping, soul-numbing certainty that there was no law, no justice, no mercy; just hunters and the hunted. That life had taught him to trust no one but family. But when Hannah McGarry calls in an old debt and offers a million dollars, Archer is plunged back into the hell he vowed never to revisit; into a deadly game of money, power, cutthroat competition, and treachery in pursuit of a stolen fortune. At his side is a woman he shouldn't want, yet cannot resist...a woman who may know more than she's telling about her husband's death...and more than is safe to know about the dark and elusive black pearls. With a feeding frenzy of human sharks on their tails, Archer and Hannah race through uncharted waters in search of the fabulous Black Trinity...and the closer they come to finding the coveted pearls, the closer they come to danger and death...and to each other.",432,203,"1,823 follower","['Romance', 'Romantic Suspense', 'Mystery', 'Suspense', 'Contemporary', 'Fiction', 'Contemporary Romance']",112 review,"1,783 (37%)","1,783 (37%)",981 (20%),153 (3%),29 (<1%)
Five Have a Wonderful Time,Enid Blyton,4.00,"8,618 rating","January 1, 1952",The Famous Five are having a brilliant time - on holiday in horse-drawn caravans - and they've discovered a ruined castle nearby! The castle looked deserted from a distance - but is that a face at the window? Or is it a trick of the light? The Famous Five just have to find out! Just who is hiding in the castle?,176,"5,916","5,786 follower","['Childrens', 'Adventure', 'Fiction', 'Mystery', 'Classics', 'Middle Grade', 'Young Adult']",214 review,"3,035 (35%)","2,993 (34%)","2,222 (25%)",310 (3%),58 (<1%)
Ma Rainey's Black Bottom,August Wilson,4.00,"3,532 rating","January 1, 1984","The time is 1927. The place is a rundown recording studio in Chicago. Ma Rainey, the legendary blues singer, is due to arrive with her entourage to cut new sides of old favorites. Waiting for her are her black musician sidemen, the white owner of the record company, and her white manager. What goes down in the session to come is more than music. It is a riveting portrayal of black rage ... of racism, of the self-hate that racism breeds, and of racial exploitation ...",111,54,488 follower,"['Plays', 'Drama', 'Fiction', 'Historical Fiction', 'African American', 'Theatre', 'Classics']",275 review,"1,162 (32%)","1,442 (40%)",723 (20%),164 (4%),41 (1%)
Almost Heaven,Judith McNaught,4.33,"28,191 rating","January 1, 1989","In this classic novel of two willful lovers caught in a breathless adventure of deception and betrayal, #1 New York Times bestselling author Judith McNaught has created a powerful and unforgettable masterpiece.ELIZABETH CAMERONThe Countess of Havenhurst possessed a rare gentleness and fierce courage to match her exquisite beauty. But her reputation is shattered when she is discovered in the arms of Ian Thornton, a notorious gambler and social outcast.IAN THORNTONA dangerously handsome man of secret wealth and mysterious lineage, his voyage to Elizabeth's heart is fraught with intrigue, scandal, and a venomous revenge.Destined for each other, yet wary of each other's motives, Elizabeth and Ian engage in a dance of suspicion and passion that tests the very soul of their star-crossed love. As a twisting path of secrets takes them from London's drawing rooms to the mysterious Scottish Highlands, Elizabeth must learn the truth: is Ian merely a ruthless fortune hunter at heart?",544,96,"7,393 follower","['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Regency', 'Fiction', 'Adult']","1,169 review","14,950 (53%)","8,748 (31%)","3,666 (13%)",637 (2%),190 (<1%)
James Joyce's Ulysses: A Study,Stuart Gilbert,4.17,"2,324 rating","January 1, 1932","With the passing of each year, Ulysses receives wider recognition and greater acclaim as a modern literary classic. To comprehend Joyce's masterpiece fully, to gain insight into its significance and structure, the serious reader will find this analytical and systematic guide invaluable. In this exegesis, written under Joyce's supervision, Stuart Gilbert presents a work that is at once scholarly, authoritative and stimulating.",405,82,10 follower,"['Literary Criticism', 'Nonfiction', 'Classics', 'Literature', 'Criticism', 'Ireland', 'Irish Literature']",108 review,"1,086 (46%)",709 (30%),393 (16%),100 (4%),36 (1%)
The Informed Heart,Bruno Bettelheim,4.26,187 rating,"January 1, 1960","In 1938-39, Bruno Bettelheim was imprisoned in the concentration camps of Dachau and Buchenwald. In order to keep alive and remain human, he began to analyze his own behaviour and that of everyone around him. This book is a record of those years.",304,86,123 follower,"['Psychology', 'Nonfiction', 'History', 'Holocaust', 'Philosophy', 'Jewish', 'War']",18 review,88 (47%),69 (36%),22 (11%),6 (3%),2 (1%)
The Fall of a Sparrow,Sálim Ali,4.01,222 rating,"February 6, 1986","In this engaging autobiography, India's greatest ornithologist Salim Ali recounts his exciting experiences in the outdoors and chronicles his unusual love of birds. Eighty-seven at the time of writing and an internationally renowned figure, he vividly describes expeditions to almost every part of the subcontinent, including the old Princely States, Burma, Sikkim, Tibet, Bhutan and Afghanistan. As he tells of his life as motorcyclist, timber merchant, scientist, author and decorated celebrity, a picture also emerges of pre-independent India, of Maharajas and colonial administration.",168,44,29 follower,"['Nonfiction', 'Biography', 'Nature', 'Birds', 'Wildlife', 'Autobiography', 'India']",19 review,81 (36%),79 (35%),50 (22%),7 (3%),5 (2%)
Don't Sweat the Small Stuff ... and It's All Small Stuff: Simple Ways to Keep the Little Things From Taking Over Your Life,Richard Carlson,4.00,"92,905 rating","December 16, 1997","Don't Sweat the Small Stuff... and it's all small stuff is a book that shows you how to keep from letting the little things in life drive you crazy. In thoughtful and insightful language, author Richard Carlson reveals ways to calm down in the midst of your incredibly hurried, stress-filled life. You can learn to put things in perspective by making the small daily changes he suggests,including advice such as ""Think of your problems as potential teachers""; ""Remember that when you die, your 'In' box won't be empty""; and ""Do one thing at a time."" You should also try to live in the present moment, let others have the glory at times, and lower your tolerance to stress. You can write down your most stubborn positions and see if you can soften them, learn to trust your intuitions, and live each day as if it might be your last. With gentle, supportive suggestions, Dr.Carlson reveals ways to make your actions more peaceful and caring, with the added benefit of making your life more calm and stress-free.",248,"6,783",831 follower,"['Self Help', 'Nonfiction', 'Psychology', 'Personal Development', 'Philosophy', 'Inspirational', 'Business']","2,618 review","33,959 (36%)","31,735 (34%)","21,354 (22%)","4,627 (4%)","1,230 (1%)"
China Blues,Ki Longfellow,4.15,"1,584 rating","January 1, 1989","The Roaring Twenties, Chinatown, San Francisco: back-street blues and bathtub gin… hardball mobsters and hardheaded cops… seductive speakeasies and sizzling scandals. As the young Louis Armstrong blows his horn in the infamous Blue Canary, impetuous Nob Hill Socialite Elizabeth Stafford Hamilton plunges into a reckless affair with mysterious Li Kwan Won. Unknown to Lizzie, Li is the overlord of the city’s vast bootlegging empire—and archenemy of her powerful husband, the San Francisco district attorney. Suddenly Lizzie’s privileged, upper-crust life is shadowed by danger and intrigue—as she’s trapped between her lover and her husband while they battle for control of the city.Eio Books has reissued Ki Longfellow's first novel, published by Harper Collins in England in 1989.",456,17,"1,215 follower","['Historical Fiction', 'Mystery', 'Fiction', 'Historical', 'Historical Mystery', 'Crime', 'Mystery Thriller']",105 review,449 (28%),988 (62%),96 (6%),31 (1%),20 (1%)
The Giant's House,Elizabeth McCracken,3.66,"7,536 rating","June 1, 1996","An unusual love story about a little librarian on Cape Cod and the tallest boy in the world, The Giant's House is the magical first novel from the author of the 1994 ALA Notable collection Here's Your Hat, What's Your Hurry.The year is 1950, and in a small town on Cape Cod twenty-six-year-old librarian Peggy Cort feels like love and life have stood her up. Until the day James Carlson Sweatt--the ""over tall"" eleven-year-old boy who's the talk of the town--walks into her library and changes her life forever. Two misfits whose lonely paths cross at the circulation desk, Peggy and James are odd candidates for friendship, but nevertheless they soon find their lives entwined in ways that neither one could have predicted. In James, Peggy discovers the one person who's ever really understood her, and as he grows--six foot five at age twelve, then seven feet, then eight--so does her heart and their most singular romance. The Giant's House is an unforgettably tender and quirky novel about learning to welcome the unexpected miracle, and about the strength of choosing to love in a world that gives no promises, and no guarantees.",320,40,862 follower,"['Fiction', 'Historical Fiction', 'Romance', 'Adult Fiction', 'Literary Fiction', 'Novels', 'Adult']",976 review,"1,565 (20%)","2,872 (38%)","2,236 (29%)",686 (9%),177 (2%)
