title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Potato Factory,Bryce Courtenay,4.14,"10,531 rating","January 1, 1995","Ikey Solomon is very successful indeed, in the art of thieving. Ikey's partner in crime is his mistress, the forthright Mary Abacus, until misfortune befalls them. They are parted and each must make the harsh journey from 19th century London to Van Diemens Land. In the backstreets and dives of Hobart Town, Mary learns the art of brewing and builds The Potato Factory, where she plans a new future. But her ambitions are threatened by Ikey's wife, Hannah, her old enemy. The two women raise their separate families. As each woman sets out to destroy the other, the families are brought to the edge of disaster.",739,"['Historical Fiction', 'Fiction', 'Australia', 'Historical', 'Audiobook', 'Adventure', 'Adult']","1,982 follower",686 review,72,144 (1%),381 (3%),"1,696 (16%)","3,921 (37%)","4,389 (41%)"
The King of Elfland's Daughter,Lord Dunsany,3.83,"7,715 rating","January 1, 1924","The poetic style and sweeping grandeur of The King of Elfland's Daughter has made it one of the most beloved fantasy novels of our time, a masterpiece that influenced some of the greatest contemporary fantasists. The heartbreaking story of a marriage between a mortal man and an elf princess is a masterful tapestry of the fairy tale following the ""happily ever after.""",240,"['Fantasy', 'Classics', 'Fiction', 'Fairy Tales', 'High Fantasy', 'Romance', 'Science Fiction Fantasy', 'Fantasy', 'Classics', 'Fiction', 'Fairy Tales', 'High Fantasy', 'Romance', 'Science Fiction Fantasy', 'Fantasy', 'Classics', 'Fiction', 'Fairy Tales', 'High Fantasy', 'Romance', 'Science Fiction Fantasy']",718 follower,860 review,556,174 (2%),561 (7%),"2,048 (26%)","2,568 (33%)","2,364 (30%)"
In Search of the Miraculous: Fragments of an Unknown Teaching,P.D. Ouspensky,4.06,"3,302 rating","January 1, 1947","A new edition of the groundbreaking spiritual treasure, with a foreword by bestselling author Marianne Williamson .Since its original publication in 1949, In Search of the Miraculous has been hailed as the most valuable and reliable documentation of G. I. Gurdjieff's thoughts and universal view. This historic and influential work is considered by many to be a primer of mystical thought as expressed through the Work, a combination of Eastern philosophies that had for centuries been passed on orally from teacher to student. Gurdjieff's goal, to introduce the Work to the West, attracted many students, among them Ouspensky, an established mathematician, journalist, and, with the publication of In Search of the Miraculous, an eloquent and persuasive proselyte.Ouspensky describes Gurdjieff's teachings in fascinating and accessible detail, providing what has proven to be a stellar introduction to the universal view of both student and teacher. It goes without saying that In Search of the Miraculous has inspired great thinkers and writers of ensuing spiritual movements, including Marianne Williamson, the highly acclaimed author of A Return to Love and Illuminata. In a new and never-before-published foreword, Williamson shares the influence of Ouspensky's book and Gurdjieff's teachings on the New Thought movement and her own life, providing a contemporary look at an already timeless classic.",399,"['Philosophy', 'Spirituality', 'Nonfiction', 'Psychology', 'Religion', 'Occult', 'Esoterica', 'Philosophy', 'Spirituality', 'Nonfiction', 'Psychology', 'Religion', 'Occult', 'Esoterica', 'Philosophy', 'Spirituality', 'Nonfiction', 'Psychology', 'Religion', 'Occult', 'Esoterica']",359 follower,176 review,153,149 (4%),204 (6%),470 (14%),946 (28%),"1,533 (46%)"
Island of the Giant Pokemon,Tracey West,4.27,"1,561 rating","July 1, 1999","Gotta read 'em all!Ash and Pikachu are invited to a Pokemon party on a cruise ship. But they've been tricked by the evil Team Rocket, who plan to steal all the Pokemon on board!Things get worse when the ship sinks, and the survivors end up lost in a strange land fileed with monster-sized Pokemon!Will the castaways find their way home? Or will they be stranded forever on the Island of the Giant Pokemon?",85,"['Childrens', 'Fantasy', 'Fiction', 'Chapter Books', 'Novels', 'Media Tie In', 'Video Games']",411 follower,51 review,678,39 (2%),90 (5%),220 (14%),278 (17%),934 (59%)
62: A Model Kit,Julio Cortázar,4.12,"2,713 rating","January 1, 1968","As one of the main characters, the intellectual Juan, puts it: to one person the City might appear as Paris, to another it might be where one goes upon getting out of bed in Barcelona; to another it might appear as a beer hall in Oslo. This cityscape, as Carlos Fuentes describes it, ""seems drawn up by the Marx Brothers with an assist from Bela Lugosi!"" It is the meeting place for a wild assortment of bohemians in a novel described by The New York Times as ""Deeply touching, enjoyable, beautifully written and fascinatingly mysterious."" Library Journal has said 62: A Model Kit is ""a highly satisfying work by one of the most extraordinary writers of our time.""",288,"['Fiction', 'Latin American', 'Novels', 'Spanish Literature', 'Literature', 'Classics', 'Latin American Literature', 'Fiction', 'Latin American', 'Novels', 'Spanish Literature', 'Literature', 'Classics', 'Latin American Literature', 'Fiction', 'Latin American', 'Novels', 'Spanish Literature', 'Literature', 'Classics', 'Latin American Literature']","6,285 follower",186 review,668,54 (1%),124 (4%),481 (17%),846 (31%),"1,208 (44%)"
Julian,Gore Vidal,4.21,"7,443 rating","January 1, 1964","This is an alternate cover ed. for ISBN 037572706X.The remarkable bestseller about the fourth-century Roman emperor who famously tried to halt the spread of Christianity, Julian is widely regarded as one of Gore Vidal’s finest historical novels.Julian the Apostate, nephew of Constantine the Great, was one of the brightest yet briefest lights in the history of the Roman Empire. A military genius on the level of Julius Caesar and Alexander the Great, a graceful and persuasive essayist, and a philosopher devoted to worshiping the gods of Hellenism, he became embroiled in a fierce intellectual war with Christianity that provoked his murder at the age of thirty-two, only four years into his brilliantly humane and compassionate reign. A marvelously imaginative and insightful novel of classical antiquity, Julian captures the religious and political ferment of a desperate age and restores with blazing wit and vigor the legacy of an impassioned ruler.",528,"['Historical Fiction', 'Fiction', 'Historical', 'Literature', 'Religion', 'Classics', 'Novels']","1,716 follower",574 review,284,63 (<1%),193 (2%),"1,072 (14%)","2,872 (38%)","3,243 (43%)"
Journey of Souls: Case Studies of Life Between Lives,Michael   Newton,4.31,"20,198 rating","January 1, 1994","Learn the latest details and most recent groundbreaking discoveries that reveal, for the first time, the mystery of life in the spirit world after death on Earth―proof that our consciousness survives―in Journey of Souls by Michael Newton, PhD. Using a special hypnosis technique to reach the hidden memories of subjects, Dr. Newton discovered some amazing insights into what happens to us between lives. Journey of Souls is the record of 29 people who recalled their experiences between physical deaths. Through their extraordinary stories, you will learn specifics about: Journey of Souls is a graphic record or ""travel log"" by these people of what happens between lives on Earth. They give specific details as they movingly describe their astounding experiences. After reading Journey of Souls, you will gain a better understanding of the immortality of the human soul. You will meet day-to-day challenges with a greater sense of purpose. You will begin to understand the reasons behind events in your own life. Journey of Souls is a life-changing book. Already, over 600,000 people have taken Journey of Souls to heart, giving them hope in trying times.",278,"['Spirituality', 'Nonfiction', 'Psychology', 'Self Help', 'Philosophy', 'Religion', 'New Age']",622 follower,"1,470 review",18,409 (2%),705 (3%),"2,371 (11%)","5,418 (26%)","11,295 (55%)"
Written on the Body,Jeanette Winterson,4.08,"29,500 rating","January 1, 1992","Written on the Body is a secret code only visible in certain lights: the accumulation of a lifetime gather there. In places the palimpsest is so heavily worked that the letters feel like braille. I like to keep my body rolled away from prying eyes, never unfold too much, tell the whole story. I didn't know that Louise would have reading hands. She has translated me into her own book.",190,"['Fiction', 'Queer', 'LGBT', 'Romance', 'Contemporary', 'Literary Fiction', 'Literature']","6,767 follower","2,547 review",112,519 (1%),"1,498 (5%)","5,344 (18%)","9,974 (33%)","12,165 (41%)"
Murder Is Easy,Agatha Christie,3.77,"26,635 rating","June 5, 1939","En el transcurso de un viaje en tren, Luke Fitzwilliam se sienta junto a la anciana señorita Pinkerton, quien le explica que en el pueblo de Wychwood están teniendo lugar una serie de asesinatos, aparentemente perfectos, y le confía sus sospechas acerca de que la próxima víctima será el doctor Humbelby.Fitzwilliam no toma en consideración los temores de la anciana hasta que, al día siguiente, lee en el periódico que el doctor Humbelby ha desaparecido y la señorita Pinkerton ha sido arrollada por un coche cerca de una comisaría.¿Simple coincidencia? Para averiguarlo, el señor Fitzwilliam decide trasladarse al enigmático pueblo para, una vez allí, descubrir que no solo está repleto de secretos, sino que, escondido entre todos ellos, esperando el momento ideal para volver a actuar, se encuentra el asesino.",277,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Detective', 'Mystery Thriller', 'Audiobook']",64.5k follower,"2,107 review","4,155",227 (<1%),"1,605 (6%)","8,338 (31%)","10,336 (38%)","6,129 (23%)"
Enemy at the Gates: The Battle for Stalingrad,William Craig,4.23,"13,544 rating","January 1, 1973","Stalingrad, the bloodiest battle in the history of warfare, cost the lives of nearly two million men and women. It signaled the beginning of the end for the Third Reich of Adolf Hitler; it foretold the Russian juggernaut that would destroy Berlin and make the Soviet Union a superpower. As Winston Churchill characterized the result of the conflict at Stalingrad: "" the hinge of fate had turned."" William Craig, author and historian, has painstakingly recreated the details of this great battle: from the hot summer of August 1942, when the German armies smashed their way across southern Russia toward the Volga River, through the struggle for Stalingrad-a city Hitler had never meant to capture and Stalin never meant to defend-on to the destruction of the supposedly invincible German Sixth Army and the terror of the Russian prison camps in frozen Siberia. Craig has interviewed hundreds of survivors of the battle-both Russian and German soldiers and civilians-and has woven their incredible experiences into the fabric of hitherto unknown documents. The resulting mosaic is epic in scope, and the human tragedy that unfolds is awesome.",457,"['History', 'Nonfiction', 'War', 'World War II', 'Military History', 'Military Fiction', 'Russia']",36 follower,493 review,66,125 (<1%),315 (2%),"1,951 (14%)","5,147 (38%)","6,006 (44%)"
The Ticket That Exploded,William S. Burroughs,3.61,"2,545 rating","January 1, 1962","In The Ticket That Exploded, William S. Burroughs’s grand “cut-up” trilogy that starts with The Soft Machine and continues through Nova Express reaches its climax as inspector Lee and the Nova Police engage the Nova Mob in a decisive battle for the planet. Only Burroughs could make such a nightmare vision of scientists and combat troops, of ad men and con men whose deceitful language has spread like an incurable disease be at once so frightening and so enthralling.",217,"['Fiction', 'Science Fiction', 'Literature', 'Novels', 'American', '20th Century', 'Classics']","6,028 follower",131 review,360,105 (4%),246 (9%),752 (29%),880 (34%),562 (22%)
Tell Me a Riddle,Tillie Olsen,3.99,"2,403 rating","January 1, 1961","This collection of four stories, ""I Stand Here Ironing,"" ""Hey Sailor, what Ship?,"" ""O Yes,"" and ""Tell me a Riddle,"" had become an American classic.  Since the title novella won the O. Henry Award in 1961, the stories have been anthologized over a hundred times, made into three films, translated into thirteen languages, and - most important - once read, they abide in the hearts of their readers.",116,"['Short Stories', 'Fiction', 'Classics', 'Literature', 'Womens', 'Feminism', 'American']",116 follower,247 review,42,43 (1%),116 (4%),544 (22%),815 (33%),885 (36%)
Skallagrigg,William Horwood,4.53,859 rating,"January 1, 1987","Skallagrigg unites Arthur, a little boy abandoned many years ago in a grim hospital in northern England with Esther, a radiantly intelligent young girl who is suffering from cerebral palsy, and with Daniel, an American computer-games genius.Skallagrigg - whatever the name signifies, whoever he is - will come to transform all their lives. And William Horwood's inspired, heart-rending story of rescue and redemptive love will undoubtedly touch your life too.",728,"['Fiction', 'Fantasy', 'Disability', 'Young Adult', 'Adult Fiction', 'Science Fiction', 'British Literature']",230 follower,112 review,64,7 (<1%),17 (1%),67 (7%),194 (22%),574 (66%)
Eyeless in Gaza,Aldous Huxley,3.88,"2,937 rating","January 1, 1936","Written at the height of his powers immediately after Brave New World, Aldous Huxley's highly acclaimed Eyeless in Gaza is his most personal novel. Huxley's bold, nontraditional narrative tells the loosely autobiographical story of Anthony Beavis, a cynical libertine Oxford graduate who comes of age in the vacuum left by World War I. Unfulfilled by his life, loves, and adventures, Anthony is persuaded by a charismatic friend to become a Marxist and take up arms with Mexican revolutionaries. But when their disastrous embrace of violence nearly kills them, Anthony is left shattered—and is forced to find an alternative to the moral disillusionment of the modern world.",528,"['Fiction', 'Classics', 'Literature', 'Novels', 'Philosophy', 'British Literature', 'English Literature']",12.1k follower,229 review,776,56 (1%),188 (6%),645 (21%),"1,202 (40%)",846 (28%)
The Essential Rumi,Rumi (Jalal ad-Din Muhammad ar-Rumi),4.39,"47,114 rating","January 1, 1273","This revised and expanded edition of The Essential Rumi includes a new introduction by Coleman Barks and more than 80 never-before-published poems.Through his lyrical translations, Coleman Barks has been instrumental in bringing this exquisite literature to a remarkably wide range of readers, making the ecstatic, spiritual poetry of thirteenth-century Sufi Mystic Rumi more popular than ever.The Essential Rumi continues to be the bestselling of all Rumi books, and the definitive selection of his beautiful, mystical poetry.",416,"['Poetry', 'Classics', 'Spirituality', 'Philosophy', 'Nonfiction', 'Islam', 'Literature', 'Poetry', 'Classics', 'Spirituality', 'Philosophy', 'Nonfiction', 'Islam', 'Literature', 'Poetry', 'Classics', 'Spirituality', 'Philosophy', 'Nonfiction', 'Islam', 'Literature', 'Poetry', 'Classics', 'Spirituality', 'Philosophy', 'Nonfiction', 'Islam', 'Literature', 'Poetry', 'Classics', 'Spirituality', 'Philosophy', 'Nonfiction', 'Islam', 'Literature']",14.6k follower,"1,401 review","1,151",671 (1%),"1,084 (2%)","4,814 (10%)","12,991 (27%)","27,554 (58%)"
Goodbye to Berlin,Christopher Isherwood,3.93,"15,912 rating","January 1, 1939","Here, meine Damen und Herren, is Christopher Isherwood's brilliant farewell to a city which was not only buildings, streets, and people, but was also a state of mind which will never come around again.In linked short stories, he says goodbye to Sally Bowles, to Fraulein Schroeder, to pranksters, perverts, political manipulators; to the very, very guilty and to the dwindling band of innocents. It is goodbye to a Berlin wild, wicked, breathtaking, decadent beyond belief and already -- in the years between the wars -- welcoming death in through the door, though more with a wink than a whimper.~from the back cover",208,"['Fiction', 'Classics', 'Short Stories', 'Germany', 'LGBT', 'Historical Fiction', 'Queer']","1,310 follower","1,357 review",163,105 (<1%),599 (3%),"3,762 (23%)","7,223 (45%)","4,223 (26%)"
How to Stop Worrying and Start Living: Time-Tested Methods for Conquering Worry,Dale Carnegie,4.16,"106,357 rating","January 1, 1944","The book 'How to stop worrying & start living' suggest many ways to conquer worry and lead a wonderful life.The book mentions fundamental facts to know about worry and magic formula for solving worry-some situations.Psychologists & Doctors' view:-Worry can make even the most stolid person ill.-Worry may cause nervous breakdown.-Worry can even cause tooth decay-Worry is one of the factors for High Blood Pressure.-Worry makes you tense and nervous and affect the nerves of your stomach.The book suggests basic techniques in analysing worry, step by step, in order to cope up with them.A very interesting feature of the book is 'How to eliminate 50% of your business worries'.The book offers 7 ways to cultivate a mental attitude that will bring you peace and happiness. Also, the golden rule for conquering worry, keeping your energy & spirits high.The book consists of some True Stories which will help the readers in conquering worry to lead you to success in life.The book is full of similar incidences and narrations which will make our readers to understand the situation in an easy way and lead a happy life. A must read book for everyone.",358,"['Self Help', 'Nonfiction', 'Psychology', 'Personal Development', 'Business', 'Philosophy', 'Audiobook']","8,122 follower","4,044 review","1,250","2,277 (2%)","4,345 (4%)","17,172 (16%)","33,256 (31%)","49,307 (46%)"
Mattimeo,Brian Jacques,4.07,"35,283 rating","January 1, 1989","The third addition to the beloved Redwall series takes place during the summer of the Golden Plain. Preparation for a great feast are underway at Redwall Abbey, and the young mouse Mattimeo is contributing his share of the labors. But Mattimeo is the son of Matthias, the guardian of Redwall Abbey, and it is this fact that makes him the target of a fiendish kidnapping plot contrived by the vicious fox, Slagar the Cruel. When Matthias and his brave followers abandon their homes and face enslavement for the return of their children, the captive Mattimeo stands to prove his worth--and an unexpected hero is born.",448,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade']","4,028 follower",658 review,251,144 (<1%),939 (2%),"7,676 (21%)","13,904 (39%)","12,620 (35%)"
Mistress of Mellyn,Victoria Holt,3.91,"9,159 rating","January 1, 1960","Mount Mellyn stood as proud and magnificent as she had envisioned... But what about its master--Connan TreMellyn? Was Martha Leigh's new employer as romantic as his name sounded? As she approached the sprawling mansion towering above the cliffs of Cornwall, an odd chill of apprehension overcame her. TreMellyn's young daugher, Alvean, proved as spoiled and difficult as the three governesses before Martha had discovered. But it was the girl's father whose cool, arrogant demeanor unleashed unfamiliar sensations and turmoil--even as whispers of past tragedy and present danger begin to insinuate themselves into Martha's life. Powerless against her growing desire for the enigmatic Connan, she is drawn deeper into family secrets--as passion overpowers reason, sending her head and heart spinning. But though evil lurks in the shadows, so does love--and the freedom to find a golden promise forever...",240,"['Romance', 'Gothic', 'Mystery', 'Historical Fiction', 'Fiction', 'Historical Romance', 'Gothic Romance']","1,252 follower",656 review,271,74 (<1%),409 (4%),"2,467 (26%)","3,488 (38%)","2,721 (29%)"
Diary of an Early American Boy,Eric Sloane,4.23,798 rating,"March 28, 1958","Part the diary of Noah Blake, who was 15 in 1805, and part a re-creation of the life that a boy in his circumstances would have lived, this book is a loving tribute to a vanished way of life. Profusely illustrated, it will give its readers a sense of participation in the past that is all too rare in conventional histories.",128,"['History', 'Nonfiction', 'Americana', 'Childrens', 'Biography', 'Art', 'American History']",51 follower,94 review,154,10 (1%),27 (3%),121 (15%),255 (31%),385 (48%)
Tereza Batista: Home from the Wars,Jorge Amado,4.14,"1,912 rating","January 1, 1972","Her story unfolds with brilliance and luminous intensity, a masterpiece of contemporary literature by Brazil’s foremost novelist. It is the story of Tereza, the twelve-year-old girl who is sold into slavery by her aunt. It is the story of Tereza, the young woman, who is jailed for defending her lover only to find him untrue. And it is the story of Tereza, reigning goddess of love – inspiration to poets, painters, and sailors on leave; mistress of a noble patriarch; chief-of-staff to the armies of whores on strike; and triumphant Queen of the Samba – desired, admired, and honored by all.",576,"['Fiction', 'Classics', 'Magical Realism', 'Brazil', 'Latin American', 'Romance', 'Novels', 'Fiction', 'Classics', 'Magical Realism', 'Brazil', 'Latin American', 'Romance', 'Novels', 'Fiction', 'Classics', 'Magical Realism', 'Brazil', 'Latin American', 'Romance', 'Novels']","1,377 follower",124 review,127,19 (<1%),64 (3%),335 (17%),712 (37%),782 (40%)
The Rise of Theodore Roosevelt,Edmund Morris,4.23,"55,134 rating","March 30, 1979","Selected by the Modern Library as one of the 100 best nonfiction books of all timeDescribed by the Chicago Tribune as ""a classic,"" The Rise of Theodore Roosevelt stands as one of the greatest biographies of our time. The publication of The Rise of Theodore Roosevelt on September 14th, 2001 marks the 100th anniversary of Theodore Roosevelt becoming president.",816,"['Biography', 'History', 'Nonfiction', 'Presidents', 'Politics', 'American History', 'Biography Memoir']",920 follower,"2,174 review",73,"1,867 (3%)","1,968 (3%)","6,511 (11%)","16,275 (29%)","28,513 (51%)"
Last Chance to See,Douglas Adams,4.32,"24,681 rating","January 1, 1990","Join author Douglas Adams and zoologist Mark Carwardine as they take off around the world in search of exotic, endangered creatures.",222,"['Nonfiction', 'Science', 'Travel', 'Nature', 'Humor', 'Animals', 'Environment', 'Nonfiction', 'Science', 'Travel', 'Nature', 'Humor', 'Animals', 'Environment', 'Nonfiction', 'Science', 'Travel', 'Nature', 'Humor', 'Animals', 'Environment']",22.3k follower,"1,461 review",177,298 (1%),633 (2%),"3,016 (12%)","7,755 (31%)","12,979 (52%)"
Adolf Hitler: My Part in His Downfall,Spike Milligan,4.03,"8,273 rating","January 1, 1971","Adolf Hitler: My Part on His Downfall is volume One of Spike Milligan's outrageous, hilarious, legendary War Memoirs.'At Victoria station the R.T.O. gave me a travel warrant, a white feather and a picture of Hitler marked ""This is your enemy"". I searched every compartment, but he wasn't on the train . . .'In this, the first of Spike Milligan's uproarious recollections of life in the army, our hero takes us from the outbreak of war in 1939 ('it must have been something we said'), through his attempts to avoid enlistment ('time for my appendicitus, I thought') and his gunner training in Bexhill ('There was one drawback. No ammunition') to the landing at Algiers in 1943 ('I closed my eyes and faced the sun. I fell down a hatchway').Filled with bathos, pathos and gales of ribald laughter, this is a barely sane helping of military goonery and superlative Milliganese.'The most irreverent, hilarious book about the war that I have ever read' Sunday Express'Desperately funny, vivid, vulgar' Sunday Times'Milligan is the Great God to all of us' John Cleese'The Godfather of Alternative Comedy' Eddie Izzard'That absolutely glorious way of looking at things differently. A great man' Stephen FrySpike Milligan was one of the greatest and most influential comedians of the twentieth century. Born in India in 1918, he served in the Royal Artillery during WWII in North Africa and Italy. At the end of the war, he forged a career as a jazz musician, sketch-show writer and performer, before joining forces with Peter Sellers and Harry Secombe to form the legendary Goon Show. Until his death in 2002, he had success as on stage and screen and as the author of over eighty books of fiction, memoir, poetry, plays, cartoons and children's stories.",142,"['Humor', 'Biography', 'Nonfiction', 'History', 'War', 'Autobiography', 'Comedy']",273 follower,376 review,241,184 (2%),361 (4%),"1,581 (19%)","3,025 (36%)","3,122 (37%)"
Citadelle,Antoine de Saint-Exupéry,4.15,"2,158 rating","April 22, 1948","J'ai pitié de celui-là seul qui se réveille dans la grande nuit patriarcale se croyant abrité sous les étoiles de Dieu, et qui sent tout à coup le voyage.De l'homme, je ne demande pas quelle est la valeur de ses lois, mais bien quel est son pouvoir créateurSi tu veux comprendre le mot de bonheur, il faut l'entendre comme récompense et non comme but.L'amour est avant tout audience dans le silence.Je n'ai pas d'espoir de sortir par moi de ma solitude. La pierre n'a point d'espoir d'être autre chose qu'une pierre. Mais de collaborer, elle s'assemble et devient temple.Citadelle, je te bâtirai dans le cœur de l'homme.",628,"['Fiction', 'Philosophy', 'Classics', 'France', 'French Literature', 'Literature', 'Novels']","7,875 follower",156 review,"1,173",86 (3%),112 (5%),312 (14%),536 (24%),"1,112 (51%)"
Enemy of God,Bernard Cornwell,4.41,"25,145 rating","January 1, 1996",The balance of King Arthur's unified kingdom is threatened by Merlin's quest for the last of Britain's 13 Treasures; by the conflict between the ancient religion and the new Christianity; and by Britain's war with the Saxons. A master storyteller continues his retelling of the Arthurian legend.,397,"['Historical Fiction', 'Fantasy', 'Fiction', 'Arthurian', 'Historical', 'Mythology', 'Medieval']",17.2k follower,"1,030 review",433,143 (<1%),278 (1%),"2,309 (9%)","8,760 (34%)","13,655 (54%)"
Friday Night Lights,H.G. Bissinger,4.14,"60,335 rating","January 1, 1988","Return once again to the enduring account of life in the Mojo lane, to the Permian Panthers of Odessa -- the winningest high school football team in Texas history. Odessa is not known to be a town big on dreams, but the Panthers help keep the hopes and dreams of this small, dusty town going. Socially and racially divided, its fragile economy follows the treacherous boom-bust path of the oil business.In bad times, the unemployment rate barrels out of control; in good times, its murder rate skyrockets. But every Friday night from September to December, when the Permian High School Panthers play football, this West Texas town becomes a place where dreams can come true. With frankness and compassion, Bissinger chronicles one of the Panthers' dramatic seasons and shows how single-minded devotion to the team shapes the community and inspires-and sometimes shatters-the teenagers who wear the Panthers' uniforms. Includes Reader's Group Guide inside. Now a major motion picture starring Billy Bob Thorton.",416,"['Sports', 'Nonfiction', 'Football', 'History', 'Biography', 'Journalism', 'Adult']",165 follower,"3,079 review",8,"1,272 (2%)","2,282 (3%)","9,595 (15%)","20,604 (34%)","26,582 (44%)"
Green Mars,Kim Stanley Robinson,3.95,"38,066 rating","May 1, 1993","In the Nebula Award winning Red Mars, Kim Stanley Robinson began his critically acclaimed epic saga of the colonization of Mars, Now the Hugo Award winning Green Mars continues the thrilling and timeless tale of humanity's struggle to survive at its farthest frontier.Nearly a generation has passed since the first pioneers landed, but the transformation of Mars to an Earthlike planet has just begun. The plan is opposed by those determined to preserve the planet's hostile, barren beauty. Led by rebels like Peter Clayborne, these young people are the first generation of children born on Mars. They will be joined by original settlers Maya Toitovna, Simon Frasier, and Sax Russell. Against this cosmic backdrop, passions, rivalries, and friendships explode in a story as spectacular as the planet itself.",624,"['Science Fiction', 'Fiction', 'Hugo Awards', 'Science Fiction Fantasy', 'Space', 'Speculative Fiction', 'Space Opera']","6,738 follower","1,306 review",236,623 (1%),"2,047 (5%)","8,356 (21%)","14,600 (38%)","12,440 (32%)"
What's Eating Gilbert Grape,Peter Hedges,4.10,"16,557 rating","September 1, 1991","Just about everything in Endora, Iowa (pop. 1,091 and dwindling) is eating Gilbert Grape, a twenty-four-year-old grocery clerk who dreams only of leaving. His enormous mother, once the town sweetheart, has been eating nonstop ever since her husband's suicide, and the floor beneath her TV chair is threatening to cave in. Gilbert's long-suffering older sister, Amy, still mourns the death of Elvis, and his knockout younger sister has become hooked on makeup, boys, and Jesus--in that order, but the biggest event on the horizon for all the Grapes is the eighteenth birthday of Gilbert's younger brother, Arnie, who is a living miracle just for having survived so long. As the Grapes gather in Endora, a mysterious beauty glides through town on a bicycle and rides circles around Gilbert, until he begins to see a new vision of his family and himself.",319,"['Fiction', 'Classics', 'Young Adult', 'Contemporary', 'Coming Of Age', 'Media Tie In', 'Novels']",132 follower,764 review,17,211 (1%),647 (3%),"3,057 (18%)","6,040 (36%)","6,602 (39%)"
The Viscount Who Loved Me,Julia Quinn,4.02,"347,018 rating","December 5, 2000","1814 promises to be another eventful season, but not, this author believes, for Anthony Bridgerton, London's most elusive bachelor, who has shown no indication that he plans to marry.And in truth, why should he? When it comes to playing the consummate rake, nobody does it better...—Lady Whistledown's Society Papers, April 1814But this time, the gossip columnists have it wrong. Anthony Bridgerton hasn't just decided to marry—he's even chosen a wife! The only obstacle is his intended's older sister, Kate Sheffield—the most meddlesome woman ever to grace a London ballroom. The spirited schemer is driving Anthony mad with her determination to stop the betrothal, but when he closes his eyes at night, Kate is the woman haunting his increasingly erotic dreams...Contrary to popular belief, Kate is quite sure that reformed rakes do not make the best husbands—and Anthony Bridgerton is the most wicked rogue of them all. Kate is determined to protect her sister—but she fears her own heart is vulnerable. And when Anthony's lips touch hers, she's suddenly afraid she might not be able to resist the reprehensible rake herself...",354,"['Historical Romance', 'Historical Fiction', 'Historical', 'Fiction', 'Audiobook', 'Regency', 'Adult']",38.2k follower,"27,209 review",141,"2,766 (<1%)","13,432 (3%)","72,137 (20%)","142,795 (41%)","115,888 (33%)"
Excalibur,Bernard Cornwell,4.43,"27,310 rating","January 1, 1997","In The Winter King and Enemy of God Bernard Cornwell demonstrated his astonishing ability to make the oft-told legend of King Arthur fresh and new for our time. Now, in this riveting final volume of The Warlord Chronicles, Cornwell tells the unforgettable tale of Arthur's final struggles against the Saxons and his last attempts to triumph over a ruined marriage and ravaged dreams. This is the tale not only of a broken love remade, but also of forces both earthly and unearthly that threaten everything Arthur stands for. Peopled by princesses and bards, by warriors and magicians, Excalibur is the story of love, war, loyalty, and betrayal-the work of a magnificent storyteller at the height of his powers.",436,"['Historical Fiction', 'Fantasy', 'Fiction', 'Arthurian', 'Historical', 'Mythology', 'Medieval']",17.2k follower,"1,127 review",433,124 (<1%),336 (1%),"2,644 (9%)","8,821 (32%)","15,385 (56%)"
My Cousin Rachel,Daphne du Maurier,3.99,"58,504 rating","January 1, 1951","Orphaned at an early age, Philip Ashley is raised by his benevolent older cousin, Ambrose. Resolutely single, Ambrose delights in Philip as his heir, a man who will love his grand home as much as he does himself. But the cosy world the two construct is shattered when Ambrose sets off on a trip to Florence. There he falls in love and marries - and there he dies suddenly. Jealous of his marriage, racked by suspicion at the hints in Ambrose's letters, and grief-stricken by his death, Philip prepares to meet his cousin's widow with hatred in his heart. Despite himself, Philip is drawn to this beautiful, sophisticated, mysterious Rachel like a moth to the flame. And yet... might she have had a hand in Ambrose's death?",352,"['Classics', 'Fiction', 'Mystery', 'Gothic', 'Historical Fiction', 'Romance', 'Historical']","8,571 follower","6,469 review",324,595 (1%),"2,181 (3%)","12,110 (20%)","25,690 (43%)","17,928 (30%)"
