title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Somebody Owes Me Money,Donald E. Westlake,3.79,"1,779 rating","January 1, 1969",This copy appears to be in nearly new condition.,253,"['Crime', 'Mystery', 'Fiction', 'Noir', 'Humor', 'Pulp', 'Thriller']",845 follower,243 review,395,16 (<1%),102 (5%),549 (30%),689 (38%),423 (23%)
Bravo Two Zero: the True Story of an SAS Patrol Behind,Andy McNab,4.11,"14,803 rating","January 1, 1991","Their To take out the scuds. Eight went out. Five came back. Their story had been closed in secrecy. Until now. They were British Special Forces, trained to be the best. In January 1991 a squad of eight men went behind the Iraqi lines on a top secret mission. It was called Bravo Two Zero. On command was Sergeant Andy McNab. ""They are the true unsung heroes of the war."" -- Lt. Col. Steven Turner, American F-15E commander. Dropped into ""scud alley"" carrying 210-pound packs, McNab and his men found themselves surrounded by Saddam's army. Their radios didn't work. The weather turned cold enough to freeze diesel fuel. And they had been spotted. Their only chance at survival was to fight their way to the Syrian border seventy-five miles to the northwest and swim the Euphrates river to freedom. Eight set out. Five came back. ""I'll tell you who destroyed the scuds -- it was the British SAS. They were fabulous."" -- John Major, British Prime Minister. This is their story. Filled with no-holds-barred detail about McNab's capture and excruciating torture, it tells of men tested beyond the limits of human endurance... and of the war you didn't see on CNN. Dirty, deadly, and fought outside the rules.From the Paperback edition.",364,"['Military Fiction', 'Nonfiction', 'War', 'History', 'Biography', 'Military History', 'Memoir']","1,082 follower",452 review,210,152 (1%),516 (3%),"2,626 (17%)","5,810 (39%)","5,699 (38%)"
The Nonesuch,Georgette Heyer,4.09,"11,542 rating","January 1, 1962","At the age of five-and-thirty, Sir Waldo Hawkridge, wealthy, handsome, eligible, illustrious, and known as the nonesuch for his athletic prowess, and when he comes north to inspect his unusual inheritance at Broom hall in the West Riding, his arrival leads to the most entertaining of ramifications. When they learned that Sir Waldo was coming, the village gentry were thrown into a flurry. The famed sportsman himself! Heir to an uncounted fortune, and a leader of London society! The local youths idolized ""the Nonesuch""; the fathers disapproved; and the mothers and daughters saw him as the most eligible--and elusive--man in the kingdom.While there, he meets Tiffany Wield, a positively dazzling young heiress who is entirely selfish and possessed of a frightful temper, as well as her far more elegant companion-governess. Twenty-eight year old Ancilla Trent had put away any and all thoughts of romance when she became a governess, and at first she could only be amused at the fuss over Sir Waldo. Can Sir Waldo convince the practical Miss Trent that it is not above her station as a governess to fall in love with him?",300,"['Romance', 'Historical Fiction', 'Regency', 'Historical Romance', 'Historical', 'Fiction', 'Regency Romance']","4,893 follower",850 review,242,78 (<1%),332 (2%),"2,254 (19%)","4,711 (40%)","4,167 (36%)"
Masterpiece,Elise Broach,3.93,"8,295 rating","September 1, 2008","Marvin lives with his family under the kitchen sink in the Pompadays’ apartment. He is very much a beetle. James Pompaday lives with his family in New York City. He is very much an eleven-year-old boy. After James gets a pen-and-ink set for his birthday, Marvin surprises him by creating an elaborate miniature drawing. James gets all the credit for the picture and before these unlikely friends know it they are caught up in a staged art heist at the Metropolitan Museum of Art that could help recover a famous drawing by Albrecht Dürer. But James can’t go through with the plan without Marvin’s help. And that’s where things get really complicated (and interesting!). This fast-paced mystery will have young readers on the edge of their seats as they root for boy and beetle. In Shakespeare’s Secret Elise Broach showed her keen ability to weave storytelling with history and suspense, and Masterpiece is yet another example of her talent. This time around it’s an irresistible miniature world, fascinating art history, all wrapped up in a special friendship— something for everyone to enjoy. Masterpiece is a 2009 Bank Street - Best Children's Book of the Year.",292,"['Mystery', 'Fantasy', 'Middle Grade', 'Fiction', 'Art', 'Childrens', 'Animals', 'Mystery', 'Fantasy', 'Middle Grade', 'Fiction', 'Art', 'Childrens', 'Animals', 'Mystery', 'Fantasy', 'Middle Grade', 'Fiction', 'Art', 'Childrens', 'Animals']",141 follower,898 review,28,182 (2%),391 (4%),"1,927 (23%)","3,100 (37%)","2,695 (32%)"
Scandinavian Fairy Tales,Giordano Pitt,4.20,10 rating,"January 1, 1962",,149,[],5 book,4 review,5,0 (0%),0 (0%),3 (30%),2 (20%),5 (50%)
The Eagle and the Raven,Pauline Gedge,4.18,"1,747 rating","January 1, 1978","Spanning three generations, this historical novel tells the tale of Boudicca, the most famous warrior of ancient Britain, and Caradoc, the son of a Celtic king, who sets out to unite the people of the Raven and lead them against Rome. Caradoc's objective is not easily accomplished as the Roman army advances into Britain, raping Celtic women and burning villages to the ground. His efforts are also met with fierce opposition from Aricia, the vain queen of a northern tribe who swears allegiance to the Romans after Caradoc slights her, and from Gladys, Caradoc’s warrior sister who falls in love with her Roman captor. Unfortunately, Caradoc’s endeavors are left unresolved when he is taken prisoner, but Boudicca, a strong-willed woman, ultimately takes up the cause that was Caradoc’s legacy.",704,"['Historical Fiction', 'Fiction', 'Historical', 'Fantasy', 'British Literature', 'Medieval', 'Roman Britain', 'Historical Fiction', 'Fiction', 'Historical', 'Fantasy', 'British Literature', 'Medieval', 'Roman Britain', 'Historical Fiction', 'Fiction', 'Historical', 'Fantasy', 'British Literature', 'Medieval', 'Roman Britain']",455 follower,153 review,65,31 (1%),65 (3%),252 (14%),612 (35%),787 (45%)
Death is No Sportsman,Cyril Hare,3.82,152 rating,"January 1, 1938","An Inspector Mallett mystery - The story begins deceptively with a pastoral setting in the River Didder and peaceful villages of Didford Parva and Didford Magna. Four businessmen have formed a syndicate and bought the fishing rights of a reach of the Didder. Their unofficial headquarters is the Polworthy Arms. Against the idyllic backdrop however run local passions, rivalries and then murder. It is up to Inspector Mallet to draw upon his fishing knowledge to resolve the case.",234,"['Mystery', 'Crime', 'Fiction']",84 follower,23 review,74,2 (1%),5 (3%),47 (30%),63 (41%),35 (23%)
The Plague Dogs,Richard  Adams,3.87,"8,198 rating","September 22, 1977","Richard Adams, the author of Watership Down, creates a lyrical and engrossing tale, a remarkable journey into the hearts and minds of two canine heroes, Snitter and Rowf.After being horribly mistreated at a government animal research facility, Snitter and Rowf escape into the isolation, and terror, of the wilderness. Aided only by a fox they call ''the Tod,'' the two dogs must struggle to survive in their new environment. When the starving dogs attack some sheep, they are labeled ferocious man-eating monsters, setting off a great dog hunt that is later intensified by the fear that the dogs could be carriers of the bubonic plague.",390,"['Fiction', 'Fantasy', 'Animals', 'Classics', 'Dogs', 'Adventure', 'Animal Fiction']","1,932 follower",708 review,114,184 (2%),549 (6%),"1,921 (23%)","3,037 (37%)","2,507 (30%)"
Wyvern,A.A. Attanasio,4.17,524 rating,"September 1, 1988","Library JournalSeventeenth-century adventure awaits readers in Attanasio's novel. Jaki Gefjon is a half-breed, raised among headhunters of Borneo and trained as a ''soul catcher'' (medicine man). Drawn by the mystery of his Dutch father into a European way of life, Jaki joins pirate captain Trevor Pym under the fearsome serpent banner of Wyvern to combat the mercantile empires exploiting Asia. Jaki's saga is laced with mysticism as he struggles to understand the meaning of his life, buffeted by competing cultures. His mother, his mentor, Jabalwan, the pirate Pym, and his English wife help him to progress to self-knowledge. This solid adventure/fantasy is recommended for popular fiction collections. William C. McCully, Park Ridge P.L., Ill.",422,"['Fantasy', 'Historical Fiction', 'Fiction', 'Adventure', 'Pirates', 'Historical', 'Romance']",330 follower,54 review,51,7 (1%),23 (4%),79 (15%),182 (34%),233 (44%)
"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,4.26,"180,970 rating","January 1, 1967","A big happy frog, a plump purple cat, a handsome blue horse, and a soft yellow duck--all parade across the pages of this delightful book. Children will immediately respond to Eric Carle's flat, boldly colored collages. Combined with Bill Martin's singsong text, they create unforgettable images of these endearing animals.",24,"['Picture Books', 'Childrens', 'Animals', 'Fiction', 'Classics', 'Storytime', 'Poetry', 'Picture Books', 'Childrens', 'Animals', 'Fiction', 'Classics', 'Storytime', 'Poetry', 'Picture Books', 'Childrens', 'Animals', 'Fiction', 'Classics', 'Storytime', 'Poetry']",339 follower,"4,369 review",203,"3,441 (1%)","7,823 (4%)","27,871 (15%)","41,526 (22%)","100,309 (55%)"
The Jules Verne Steam Balloon,Guy Davenport,4.22,63 rating,"January 1, 1987","Short stories deal with history, biography, botany, geology, philosophy language, and political science","PaperbackFirst published January 1, 1987","['Fiction', 'Short Stories', 'American']",104 follower,7 review,111,0 (0%),1 (1%),11 (17%),24 (38%),27 (42%)
Cybernetics: or the Control and Communication in the Animal and the Machine,Norbert Wiener,4.00,674 rating,"January 1, 1948","It appears impossible for anyone seriously interested in our civilization to ignore this book. It is a ‘ must’ book for those in every branch of science . . . in addition, economists, politicians, statesmen, and businessmen cannot afford to overlook cybernetics and its tremendous, even terrifying implications. ""It is a beautifully written book, lucid, direct, and despite its complexity, as readable by the layman as the trained scientist."" -- John B. Thurston, ""The Saturday Review of Literature"" Acclaimed one of the ""seminal books . . . comparable in ultimate importance to . . . Galileo or Malthus or Rousseau or Mill,"" ""Cybernetics"" was judged by twenty-seven historians, economists, educators, and philosophers to be one of those books published during the ""past four decades"", which may have a substantial impact on public thought and action in the years ahead."" -- Saturday Review",212,"['Science', 'Philosophy', 'Nonfiction', 'Technology', 'Mathematics', 'Psychology', 'Artificial Intelligence']",148 follower,54 review,108,10 (1%),35 (5%),152 (22%),224 (33%),253 (37%)
Sharpe's Tiger,Bernard Cornwell,4.13,"25,940 rating","January 1, 1997","The prequel to the series, describing Sharpe's experiences in India. Sharpe’s Tiger describes the adventures of the raw young private soldier Richard Sharpe in India, before the Peninsular War.Sharpe and the rest of his battalion, along with the rising star of the general staff Arthur Wellesley, are about to embark upon the siege of Seringapatam, island citadel of the Tippoo of Mysore. The British must remove this potentate from his tiger throne, but he has gone to extraordinary lengths to defend his city from attack. And always he is surrounded by tigers, both living and ornamental…any prisoner of the Tippoo can expect a savage end.When a senior British officer is captured by the Tippoo's forces Sharpe is offered a chance to attempt a rescue, a chance he snatched in order to escape from the tyrannical Sergeant Obadiah Hakeswill. But in fleeing Hakeswill he enters the confusing, exotic and dangerous world of the Tippoo and Sharpe will need all his wits just to stay alive, let alone save the British army from catastrophe.With the same meticulous research and attention to detail that distinguishes the rest of the bestselling series of Sharpe novels, Bernard Cornwell has recreated the 1799 campaign against Seringapatam which made the British masters of southern India, a campaign that pitted brutalized soldiers against an ancient and splendid civilization. Set against a background of dazzling wealth, ruinous poverty, gorgeous palaces, sudden cruelty and pitiless battles, Sharpe’s Tiger is his greatest adventure yet.",303,"['Historical Fiction', 'Fiction', 'Historical', 'Adventure', 'War', 'Military Fiction', 'India']",17.2k follower,"1,205 review",433,220 (<1%),561 (2%),"4,377 (16%)","11,250 (43%)","9,532 (36%)"
Moromeții: vol. 1,Marin Preda,3.85,"11,350 rating","January 1, 1955","Originalitatea romanului Moromeții stă fără îndoială în noua viziune asupra lumii rurale.Cele două volume conțin povestea unei familii de țărani din Câmpia Dunării, mai precis din satul teleormănean Siliștea-Gumești, care cunoaște, de-a lungul unui sfert de secol, o adâncă și simbolică destrămare.În volumul I satul e înfățișat cu câțiva ani înaintea celui de-al doilea război mondial, în vara anului 1937, într-o perioadă de relativă sau iluzorie stabilitate socială, perioadă în care timpul era foarte răbdător cu oamenii.Spre deosebire de înaintași, care au văzut satul din Câmpia Dunării zbuciumat, angajat în acțiuni disperate, Marin Preda descrie, în primul volum din Moromeții un sat în care nu se petrec drame zguduitoare, formidabile răsturnări și unde nu clocotește răzvrătirea. Traiul populației din Siliștea-Gumești nu e ușor deloc, decât pentru câteva familii înstărite, familiile unora ca alde Aristide, Cotelici, Bălosu sau Iocan, dar nici peste masură de amărât nu este. Îi apasă pe mulți impozitele, fonciirea și alte neajunsuri dar ele pot fi încă suportate de oameni, care se adună cu plăcere duminica, la taifas, în poiana lui Iocan unde citesc ziare, povestesc anecdote, glumesc, angajându-se în adevărate dueluri ale inteligenței.Siliștea-Gumești este o comună mare, cu două biserici, o școală cu patru sute cincizeci de elevi încriși și vreo șapte învățători. Hotarul comunei cuprinde, loturi mai vaste sau mai restrânse ale țăranilor și moșia Maricica, vegheată cu strășnicie de un paznic. Afară de bogătașii satului, care au case mari, țăranii ceilalți viețuiesc în case cu două sau trei camere și chiar în bordeie.Gospodăria Moromeților pare solidă și grija conducătorului ei este s-o mențină intactă. E pentru întâia oară când în literatura română țăranul nu este stăpânit de ideea de a avea pământ, ca șansă a fericirii sale, ci de a și-l păstra.",416,"['Romanian Literature', 'Classics', 'Fiction', 'School', 'Read For School', 'Romania', 'Literature']",298 follower,222 review,50,447 (3%),944 (8%),"2,452 (21%)","3,585 (31%)","3,922 (34%)"
The Forsyte Saga: The Man of Property,John Galsworthy,4.00,"4,589 rating","January 1, 1906",Very nice 2002 BOMC edition.,386,"['Classics', 'Fiction', 'Historical Fiction', 'British Literature', 'Literature', 'Romance', '20th Century']",417 follower,346 review,"1,916",106 (2%),238 (5%),902 (19%),"1,635 (35%)","1,708 (37%)"
Stalin,Edvard Radzinsky,4.05,"1,781 rating","January 1, 1995","From the author of The Last Tsar, the first full-scale life of Stalin to have what no previous biography has fully obtained: the facts. Granted privileged access to Russia's secret archives, Edvard Radzinsky paints a picture of the Soviet strongman as more calculating, ruthless, and blood-crazed than has ever been described or imagined. Stalin was a man for whom power was all, terror a useful weapon, and deceit a constant companion.As Radzinsky narrates the high drama of Stalin's epic quest for domination-first within the Communist Party, then over the Soviet Union and the world-he uncovers the startling truth about this most enigmatic of historical figures. Only now, in the post-Soviet era, can what was suppressed be told: Stalin's long-denied involvement with terrorism as a young revolutionary; the crucial importance of his misunderstood, behind-the-scenes role during the October Revolution; his often hostile relationship with Lenin; the details of his organization of terror, culminating in the infamous show trials of the 1930s; his secret dealings with Hitler, and how they backfired; and the horrifying plans he was making before his death to send the Soviet Union's Jews to concentration camps-tantamount to a potential second Holocaust. Radzinsky also takes an intimate look at Stalin's private life, marked by his turbulent relationship with his wife Nadezhda, and recreates the circumstances that led to her suicide.As he did in The Last Tsar, Radzinsky thrillingly brings the past to life. The Kremlin intrigues, the ceaseless round of double-dealing and back-stabbing, the private worlds of the Soviet Empire's ruling class-all become, in Radzinsky's hands, as gripping and powerful as the great Russian sagas. And the riddle of that most cold-blooded of leaders, a man for whom nothing was sacred in his pursuit of absolute might--and perhaps the greatest mass murderer in Western history--is solved.",640,"['History', 'Biography', 'Nonfiction', 'Russia', 'Politics', 'Russian History', 'Biography Memoir', 'History', 'Biography', 'Nonfiction', 'Russia', 'Politics', 'Russian History', 'Biography Memoir', 'History', 'Biography', 'Nonfiction', 'Russia', 'Politics', 'Russian History', 'Biography Memoir']",87 follower,151 review,75,23 (1%),62 (3%),353 (19%),706 (39%),637 (35%)
Behind the Attic Wall,Sylvia Cassedy,4.06,"5,810 rating","September 1, 1982","They were watching ... and waitingAt twelve, Maggie had been thrown out of more boarding schools than she cared to remember. ""Impossible to handle,"" they said—nasty, mean, disobedient, rebellious, thieving—anything they could say to explain why she must be removed from the school.Maggie was thin and pale, with shabby clothes and stringy hair, when she arrived at her new home. ""It was a mistake to bring her here,"" said Maggie's great-aunts, whose huge stone house looked like another boarding school—or a prison. But they took her in anyway. After all, aside from Uncle Morris, they were Maggie's only living relatives.But from behind the closet door in the great and gloomy house, Maggie hears the faint whisperings, the beckoning voices. And in the forbidding house of her ancestors, Maggie finds magic ... the kind that lets her, for the first time, love and be loved.",320,"['Fantasy', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Mystery', 'Horror']",41 follower,475 review,19,113 (1%),264 (4%),"1,184 (20%)","1,839 (31%)","2,410 (41%)"
The Day of the Klesh,M.A.   Foster,3.65,74 rating,"October 2, 1979","His name was Meure and he hired out on an alien ship to see the universe. There were ler aboard that vessel-transmuted humans who were partial supermen-and specifically there was the ler girl Flerdestar who had a mission. When Meure and Flerdestar were marooned on the world they called Monsalvat, they were confronted by a planetary enigma involving time and space. For Monsalvat had a myriad human species, all alien to each other, and all in awe of the Mystery that dominated their isolated planet. Here is the long-awaited major novel by the author of THE GAMEPLAYERS OF ZAN and WARRIORS OF DAWN. It is a masterwork of alien wonders, human ingenuities, of the past invading the present, and of the perverted legacy of the legendary mistress of the first starship, the mad ler Sanjirmil...",271,"['Science Fiction', 'Fiction']",27 follower,2 review,20,3 (4%),9 (12%),20 (27%),21 (28%),21 (28%)
Princess Smartypants,Babette Cole,4.01,"1,871 rating","March 18, 1987","Princess Smartypants doesn't want to get married; she'd rather live with her pets. Commanded by her parents to find herself a husband, the Princess sets tasks for her horde of suitors. All of the potential husbands fail miserably as the gleeful Princess looks on — until Prince Swashbuckle appears. . . .",32,"['Picture Books', 'Childrens', 'Fiction', 'Fairy Tales', 'Fantasy', 'Princesses', 'Humor']",75 follower,213 review,183,41 (2%),95 (5%),398 (21%),601 (32%),736 (39%)
"Vittorio, The Vampire",Anne Rice,3.54,"27,830 rating","January 1, 1999","With Pandora , Anne Rice began a magnificent new series of vampire novels. Now, in the second of her New Tales of the Vampires, she tells the mesmerizing story of Vittorio, a vampire in the Italian Age of Gold.Educated in the Florence of Cosimo de' Medici, trained in knighthood at his father's mountaintop castle, Vittorio inhabits a world of courtly splendor and country pleasures - a world suddenly threatened when his entire family is confronted by an unholy power.In the midst of this upheaval, Vittorio is seduced by the vampire Ursula, the most beautiful of his supernatural enemies. As he sets out in pursuit of vengeance, entering the nightmarish Court of the Ruby Grail, increasingly more enchanted (and confused) by his love for the mysterious Ursula, he finds himself facing demonic adversaries, war and political intrigue.Against a backdrop of the wonders - both sacred and profane - and the beauty and ferocity of Renaissance Italy, Anne Rice creates a passionate and tragic legend of doomed young love and lost innocence.",352,"['Horror', 'Vampires', 'Fantasy', 'Fiction', 'Paranormal', 'Supernatural', 'Historical Fiction']",25.3k follower,580 review,434,863 (3%),"3,425 (12%)","9,494 (34%)","7,815 (28%)","6,233 (22%)"
Enemies: A Love Story,Isaac Bashevis Singer,3.96,"3,318 rating","January 1, 1966",A Jewish refugee who escaped Hitler's holocaust and is living in America with his second wife faces a dilemma when he discovers that his first wife is still alive,345,"['Fiction', 'Jewish', 'Classics', 'Novels', 'Nobel Prize', 'Literature', 'Historical Fiction']",954 follower,348 review,441,43 (1%),148 (4%),698 (21%),"1,436 (43%)",993 (29%)
Don't Look Behind You,Lois Duncan,3.71,"5,313 rating","January 1, 1989","How can April give up her name, her friends, her boyfriend Steve, and everything she's ever known?April Corrigan feels like her life is over when she learns that her father has been working undercover for the FBI and the family must relocate under the Federal Witness Security Program.No one can reach them now... or can they?",192,"['Young Adult', 'Mystery', 'Fiction', 'Horror', 'Thriller', 'Suspense', 'Teen']","1,859 follower",420 review,70,128 (2%),461 (8%),"1,605 (30%)","1,747 (32%)","1,372 (25%)"
Midnight Rainbow,Linda Howard,3.94,"5,690 rating","February 1, 1986","Grant Sullivan had been one of the government's most effective agents, and he's agreed to rescue Jane Hamilton Greer, a wealthy socialite possibly engaged in espionage. In the time they spent together, questions of guilt and innocence began to fade against the undeniable reality that two people from such different worlds should never have met.",256,"['Romance', 'Romantic Suspense', 'Suspense', 'Contemporary', 'Contemporary Romance', 'Mystery', 'Adventure']","6,852 follower",341 review,279,78 (1%),321 (5%),"1,364 (23%)","2,049 (36%)","1,878 (33%)"
THE ONE THAT GOT AWAY,Chris Ryan,4.11,"4,295 rating","January 1, 1995","A first-hand account of the Bravo Two Zero mission by the only member of the SAS team to evade capture. He reveals the true aim of the mission and the inadequacy of their briefing. Dropped behind Iraqi lines during the Gulf War, the team members are separated, and Jackson begins his lonely journey.",251,"['Nonfiction', 'Military Fiction', 'War', 'History', 'Biography', 'Military History', 'Autobiography']",930 follower,126 review,277,45 (1%),128 (2%),807 (18%),"1,646 (38%)","1,669 (38%)"
Welcome to Kirsten's World · 1854: Growing Up in Pioneer America,Susan Sinnott,4.31,362 rating,"September 1, 1999","Fans of The American Girls Collection will love these beautiful nonfiction books. Each offers new perspectives on the past as it really was during the times of the American Girls -- from major historical events to the details of everyday life. Filled with exquisite photos, illustrations, and cutaway scenes, these large-format books also feature letters and diaries of real girls and women, boys and men, that bring the voices of yesterday to life for today's readers.",58,"['History', 'Nonfiction', 'Childrens', 'Historical', 'Juvenile', 'American History', 'School', 'History', 'Nonfiction', 'Childrens', 'Historical', 'Juvenile', 'American History', 'School', 'History', 'Nonfiction', 'Childrens', 'Historical', 'Juvenile', 'American History', 'School', 'History', 'Nonfiction', 'Childrens', 'Historical', 'Juvenile', 'American History', 'School', 'History', 'Nonfiction', 'Childrens', 'Historical', 'Juvenile', 'American History', 'School']",4 follower,24 review,23,2 (<1%),8 (2%),59 (16%),100 (27%),193 (53%)
Great Lion of God,Taylor Caldwell,4.17,"2,547 rating","January 1, 1970","Born a veritable great lion of God to a devout Jewish family, Saul of Tarsus is raised by his parents to embrace their love of humanity. Dogged by what he perceives as a lack of true faith, he embarks on a journey to save his people from sacrilege. But on the road to Damascus a vision of the resurrected Jesus changes the course of his life. Converting to Christianity, the newly christened Paul transforms from persecutor of blasphemers into apostle to the gentiles, becoming one of the supreme influences on the Catholic Church and the Western world. Great Lion of God paints a unique and very human portrait of Saint Paul, one of the most passionate, dauntless, and complex figures of early Christianity—Pharisee, lawyer, theologian, and above all, a “man like ourselves with our own despairs, doubts, anxieties and angers and intolerances, and ‘lusts of the flesh.’” The central novel in author Taylor Caldwell’s biblical trilogy, which also includes Dear and Glorious Physician and I, Judas, Great Lion of God is both “sheer entertainment” and a moving tribute to the majesty and power of the Christian faith (Fort Worth Star-Telegram).",621,"['Historical Fiction', 'Fiction', 'Religion', 'Christian', 'Historical', 'Christian Fiction', 'Biblical Fiction', 'Historical Fiction', 'Fiction', 'Religion', 'Christian', 'Historical', 'Christian Fiction', 'Biblical Fiction', 'Historical Fiction', 'Fiction', 'Religion', 'Christian', 'Historical', 'Christian Fiction', 'Biblical Fiction']",467 follower,153 review,243,30 (1%),81 (3%),417 (16%),921 (36%),"1,098 (43%)"
Self-Portrait in a Convex Mirror,John Ashbery,4.08,"4,407 rating","January 1, 1975","  John Ashberry won the Pulitzer Prize, the National Book Award, and the National Book Critics Circle Award for Self-Portrait in a Convex Mirror. Ashberry reaffirms the poetic powers that have made him such an outstanding figure in contemporary literature. This new book continues his astonishing explorations of places where no one has ever been. ",96,"['Poetry', 'Literature', 'Classics', 'American', 'The United States Of America', 'Fiction', '20th Century']",441 follower,214 review,262,122 (2%),243 (5%),770 (17%),"1,317 (29%)","1,955 (44%)"
Sleepy Bears,Mem Fox,4.02,349 rating,"January 1, 1999","Winter is here, and in winter, bears sleep. But how do you convince six not-so-sleepy bear cubs to go to bed? Mother Bear, of course, has found a way--with a cozy rhyme for each of them. Once again, beloved author Mem Fox enchants little ones--and their parents--with a tender bedtime story, irresistibly illustrated by Kerry Argent.",32,"['Picture Books', 'Childrens', 'Animals', 'Family', 'Storytime', 'Fiction', 'Adventure', 'Picture Books', 'Childrens', 'Animals', 'Family', 'Storytime', 'Fiction', 'Adventure', 'Picture Books', 'Childrens', 'Animals', 'Family', 'Storytime', 'Fiction', 'Adventure']",395 follower,54 review,120,4 (1%),13 (3%),83 (23%),120 (34%),129 (36%)
The Mating Season,P.G. Wodehouse,4.19,"8,299 rating","January 1, 1949","When Bertie Wooster visits Deverill Hall pretending to be Gussie Fink-Nottle he finds himself in trouble. To begin with, there is the case of Esmond Haddock, JP, the squire of King's Deverill, and his surging sea of aunts. Then there is the problem with 'Corky' Pirbright, Constable Dobbs and the dog. Complicating matters further, Esmond is in love with Corky, and Esmond's cousin Gertrude with Corky's brother, but the aunts have forbidden both unions. And, as if that were not enough, Gussie arrives in person pretending to be Bertie. There is only one person who can save Bertie from a fate worse than death - so naturally, Jeeves materializes at Deverill pretending to be someone else. All quite clear?",272,"['Fiction', 'Humor', 'Classics', 'Comedy', 'British Literature', 'Audiobook', '20th Century']","6,441 follower",615 review,"1,129",124 (1%),199 (2%),"1,192 (14%)","3,254 (39%)","3,530 (42%)"
Fail-Safe,Eugene Burdick,4.16,"5,686 rating","January 1, 1962","Something has gone wrong. A group of American bombers armed with nuclear weapons is streaking past the fail-safe point, beyond recall, and no one knows why. Their destination—Moscow.In a bomb shelter beneath the White House, the calm young president turns to his Russian translator and says, ""I think we are ready to talk to Premier Kruschchev."" Not far away, in the War Room at the Pentagon, the secretary of defense and his aides watch with growing anxiety as the luminous blips crawl across a huge screen map. High over the Bering Strait in a large Vindicator bomber, a colonel stares in disbelief at the attack code number on his fail-safe box and wonders if it could possibly be a mistake.First published in 1962, when America was still reeling from the Cuban missile crisis, Fail-Safe reflects the apocalyptic attitude that pervaded society during the height of the Cold War, when disaster could have struck at any moment. As more countries develop nuclear capabilities and the potential for new enemies lurks on the horizon, Fail-Safe and its powerful issues continue to respond.",285,"['Fiction', 'Thriller', 'War', 'Science Fiction', 'Classics', 'Historical Fiction', 'Suspense', 'Fiction', 'Thriller', 'War', 'Science Fiction', 'Classics', 'Historical Fiction', 'Suspense', 'Fiction', 'Thriller', 'War', 'Science Fiction', 'Classics', 'Historical Fiction', 'Suspense']",24 follower,227 review,33,43 (<1%),132 (2%),"1,007 (17%)","2,186 (38%)","2,318 (40%)"
The Brimming Cup,Dorothy Canfield Fisher,3.68,78 rating,"January 1, 1919","One day in 1920 Marise watches her youngest child depart for his first day of school and feels redundant. Absorbed in her new role as wife and mother she has not been aware of the slow ebbing of her spirit, nor the way in which her marriage, though comfortable and happy, has lost its passion. As the year progresses Marise continues as the pivot of the household, drawing new neighbours into the family circle and the Vermont community. Doing so, she reassesses her marriage and the values on which it is based, each day underlined by the questions she now asks herself - and sharpened by her increasing attraction to another man. First published in 1919 this intuitive novel explores the emotional turmoil one woman faces as she struggles to resurrect her own identity.",319,"['Fiction', 'Classics', 'American']",107 follower,20 review,160,2 (2%),8 (10%),19 (24%),33 (42%),16 (20%)
Our Hearts Were Young and Gay: An Unforgettable Comic Chronicle of Innocents Abroad in the 1920s,Cornelia Otis Skinner,4.06,"2,163 rating","January 1, 1942","Actress Cornelia Otis Skinner and journalist Emily Kimbrough offer a lighthearted, hilarious memoir of their European tour in the 1920s, when they were fresh out of college from Bryn Mawr. Some of the more amusing anecdotes involve a pair of rabbit-skin capes that begin shedding at the most inopportune moments and an episode in which the girls are stranded atop Notre Dame cathedral at midnight. And, of course, there's romance, in the form of handsome young doctor Tom Newhall and college ""Lothario"" Avery Moore.",208,"['Humor', 'Travel', 'Nonfiction', 'Memoir', 'Biography', 'Classics', 'Biography Memoir', 'Humor', 'Travel', 'Nonfiction', 'Memoir', 'Biography', 'Classics', 'Biography Memoir', 'Humor', 'Travel', 'Nonfiction', 'Memoir', 'Biography', 'Classics', 'Biography Memoir']",25 follower,273 review,52,33 (1%),85 (3%),433 (20%),784 (36%),828 (38%)
