title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Αριάγνη,Στρατής Τσίρκας,4.32,558 rating,"January 1, 1962","Οι ""Ακυβέρνητες Πολιτείες"" απαρτίζονται από τρεις τόμους: ""Η λέσχη"" (1961), ""Αριάγνη"" (1962), ""Η νυχτερίδα"" (1965). Η δράση τοποθετείται αντίστοιχα στην Ιερουσαλήμ, στο Κάιρο, στην Αλεξάνδρεια. Ένα μυθιστόρημα που τιθασεύει αριστοτεχνικά μια χειμαρρώδη ιστορική ύλη, δίνοντας ανθρώπινη φωνή στο έπος και στο δράμα του Β΄ Παγκοσμίου Πολέμου, την ώρα που κρινόταν το μέλλον των λαών και παίχτηκε στα ζάρια η τύχη της Ελλάδας. Χάρη σε ποικίλες αναδρομές, η τριλογία ζωντανεύει και προγενέστερες περιόδους, από τον Μεσοπόλεμο, τον χλωρό παράδεισο της εφηβείας με τα πρώτα ερωτικά σκιρτήματα κάποιων ηρώων, ως την παλιά Αίγυπτο, ανακαλώντας μνήμες προγόνων. Το έργο κορυφώνεται με την εξέγερση του Στρατού και του Στόλου, το κίνημα του Απρίλη 1944 και τη δραματική καταστολή του, ενώ, με τον επίλογο του γ΄ τόμου, μεταφερόμαστε στη Θεσσαλονίκη μετά τον Εμφύλιο, το 1954, όπου ακούγεται ένα συγκλονιστικό ρέκβιεμ για τους χαμένους αγωνιστές.Ωστόσο, ο Τσίρκας δεν έγραψε χρονικό, αλλά έργο τέχνης. Ιστορική ακρίβεια και φαντασία σπάνια δένονται σ' ένα τόσο αρμονικό σύνολο. Κινώντας στιβαρά μεγάλους όγκους, καταγράφει ευαίσθητα τις απηχήσεις των γεγονότων στη συνείδηση και στις σχέσεις των ανθρώπων, πλάθοντας ολοζώντανες μορφές που θα μείνουν στο πάνθεον των μυθιστορηματικών ηρώων. Πολιτικές μηχανορραφίες, αχαλίνωτες φιλοδοξίες μέσα στη δίνη του πολέμου, αλλά και ωραία όνειρα και περίσσευμα ανθρωπιάς και γενναιότητας δίνουν το στίγμα των ""Ακυβέρνητων Πολιτειών"", όπου ο έρωτας, κυρίαρχος, τυλίγει και ξετυλίγει το νήμα μιας συναρπαστικής πλοκής. Παράλληλα, με την πολυφωνία της αφήγησης και άλλες νεωτερικές τεχνοτροπίες, ο συγγραφέας κατορθώνει να συγχωνεύσει τον μοντερνισμό με την παράδοση. Ένα μεταιχμιακό έργο, που σφράγισε τα ελληνικά γράμματα σ' αυτό τον ""σύντομο 20ό αιώνα"".",405,30,36 follower,"['Fiction', 'Literature', 'Historical Fiction', 'Classics', 'Historical', 'Fiction', 'Literature', 'Historical Fiction', 'Classics', 'Historical', 'Fiction', 'Literature', 'Historical Fiction', 'Classics', 'Historical']",26 review,284 (50%),189 (33%),68 (12%),12 (2%),5 (<1%)
Aurélien,Louis Aragon,4.29,"1,667 rating","January 1, 1944","Dans cette chronique parisienne de l'entre-deux guerres, Aragon décrit la toute nouvelle société surréaliste. Aurélien, jeune homme sensible et oisif, fréquente les salons parisiens d'avant-garde, y côtoie les poètes, les actrices, les peintres qui ne sont autres que Picabia ou Cocteau. Au sein de ce microcosme insouciant et sans entraves, un amour irrésistible mais inavoué naît entre Aurélien et Bérénice, une jeune provinciale venue à Paris pour quelques jours. Malgré la séparation, leur passion ne se démentira pas malgré le temps et la distance qui les auront transformés tous deux. Dans ce roman, c'est Aragon poète que l'on retrouve, ""le fou d'Elsa"" laissant sa plume courir au gré d'un lyrisme profond et sobre inspiré par l'amour (voir Les Yeux d'Elsa). Il a d'ailleurs bien volontiers reconnu la présence d'éléments autobiographiques dans son oeuvre, lui qui pourtant avouait : ""L'art du roman, c'est de savoir mentir."" Quel plus noble et plus délicieux mensonge que ce roman d'amour ? --Lenaïc Gravis et Jocelyn Blériot ",816,264,294 follower,"['France', 'Classics', 'Fiction', 'French Literature', 'Roman', 'Romance', 'Novels']",127 review,870 (52%),507 (30%),215 (12%),61 (3%),14 (<1%)
The Vicious Vikings,Terry Deary,3.98,"2,971 rating","January 1, 1994",A comical review of viking history.,128,539,723 follower,"['History', 'Nonfiction', 'Childrens', 'Humor', 'Historical', 'Comedy', 'Middle Grade', 'History', 'Nonfiction', 'Childrens', 'Humor', 'Historical', 'Comedy', 'Middle Grade', 'History', 'Nonfiction', 'Childrens', 'Humor', 'Historical', 'Comedy', 'Middle Grade']",141 review,998 (33%),"1,076 (36%)",752 (25%),127 (4%),18 (<1%)
Zeul care a dat greş,Richard Crossman,4.01,406 rating,"January 1, 1949","„O carte esenţială pentru înţelegerea fenomenologiei deşteptării din somnul dogmatic, din mirajul utopiei, din vraja religiei politice marxiste. De la Arthur Koestler şi Ignazio Silone la Richard Wright şi André Gide, autorii acestei cărţi decisive îşi privesc necruţător trecutul şi se întreabă: «Cum şi de ce am putut crede?» Dar mai ales este vorba de mecanismele trezirii, de agoniile rupturii cu un cosmos al certitudinilor în favoarea unei lumi a interogaţiilor libere. De fiecare dată cand predau ascensiunea şi căderea comunismului în veacul lagărelor de concentrare şi al ideologiilor pretins redemptive, această carte, o veritabilă gramatică a apostaziei, este bibliografie obligatorie."" (Vladimir TISMĂNEANU)",332,34,7 follower,"['History', 'Politics', 'Nonfiction', 'Philosophy', 'Essays', 'Russia', 'Economics', 'History', 'Politics', 'Nonfiction', 'Philosophy', 'Essays', 'Russia', 'Economics', 'History', 'Politics', 'Nonfiction', 'Philosophy', 'Essays', 'Russia', 'Economics', 'History', 'Politics', 'Nonfiction', 'Philosophy', 'Essays', 'Russia', 'Economics', 'History', 'Politics', 'Nonfiction', 'Philosophy', 'Essays', 'Russia', 'Economics']",61 review,145 (35%),155 (38%),77 (18%),22 (5%),7 (1%)
Mr. Bridge,Evan S. Connell,4.00,"2,512 rating","January 1, 1969","Walter Bridge is an ambitious lawyer who redoubles his efforts and time at the office whenever he senses that his family needs something, even when what they need is more of him and less of his money. Affluence, material assets, and comforts create a cocoon of community respectability that cloaks the void within - not the skeleton in the closet but a black hole swallowing the whole household.",246,55,140 follower,"['Fiction', 'Classics', 'Historical Fiction', 'Novels', 'Literary Fiction', 'American', '20th Century']",315 review,798 (31%),"1,086 (43%)",491 (19%),114 (4%),23 (<1%)
Foxfire: Confessions of a Girl Gang,Joyce Carol Oates,3.78,"7,815 rating","August 1, 1993","New York Times bestselling author Joyce Carol Oates’s strongest and most unsparing novel yet—an always engrossing, often shocking evocation of female rage, gallantry, and grit. The time is the 1950s. The place is a blue-collar town in upstate New York, where five high school girls join a gang dedicated to pride, power, and vengeance on a world that seems made to denigrate and destroy them.Here is the secret history of a sisterhood of blood, a haven from a world of male oppressors, marked by a liberating fury that burns too hot to last. Above all, it is the story of Legs Sadovsky, with her lean, on-the-edge, icy beauty, whose nerve, muscle, hate, and hurt make her the spark of its guiding spirit, its burning core.At once brutal and lyrical, this is a careening joyride of a novel—charged with outlaw energy and lit by intense emotion. Amid scenes of violence and vengeance lies this novel’s greatest the exquisite, astonishing rendering of the bonds that link the Foxfire girls together. Foxfire reaffirms Joyce Carol Oates’s place at the very summit of American writing.",328,837,"8,243 follower","['Fiction', 'Feminism', 'Historical Fiction', 'Young Adult', 'Contemporary', 'Literature', 'Coming Of Age']",526 review,"1,930 (24%)","3,097 (39%)","2,120 (27%)",513 (6%),155 (1%)
The Pinch Runner Memorandum,Ōe Kenzaburō,3.48,103 rating,"January 1, 1976","This novel offers a contemporary and explosive picture of the nuclear family, which pivots on the bizarre odyssey of a Japanese father and son.",270,10,10 book,"['Japanese Literature', 'Japan', 'Fiction', 'Novels', 'Japanese Literature', 'Japan', 'Fiction', 'Novels', 'Japanese Literature', 'Japan', 'Fiction', 'Novels', 'Japanese Literature', 'Japan', 'Fiction', 'Novels', 'Japanese Literature', 'Japan', 'Fiction', 'Novels']",10 review,16 (15%),35 (33%),37 (35%),12 (11%),3 (2%)
Sport,Louise Fitzhugh,3.75,"1,010 rating","March 28, 1980","Eleven-year-old Sport Rocque is living a happy life, keeping his father's absentmindedness under control and managing the family budget. When Kate, Sport's new and nice stepmother, enters the picture, things couldn't be better. Then comes the news: Sport's wealthy grandfather has just died and Sport is a multimillionaire. But millions of dollars equals millions of problems, as Sport soon discovers when his mother returns and kidnaps him to double her share of the inheritance! Life at the Plaza Hotel is no fun when you're a prisoner. Will Sport manage to return his life to normal?From the Hardcover edition",240,16,451 follower,"['Fiction', 'Childrens', 'Middle Grade', 'Mystery', 'Young Adult', 'Classics', 'Realistic Fiction']",78 review,253 (25%),362 (35%),310 (30%),60 (5%),25 (2%)
Low Country,Anne Rivers Siddons,3.98,"18,625 rating","January 1, 1998","Caroline Venable has everything her Southern heritage money, prestige, a powerful husband—and a predictable routine of country-club luncheons, cocktail parties, and dinners hosting her husband's wealthy friends, clients, and associates in his successful land-developing conglomerate.To escape her stifling routine, Caro drinks a little too much. But her true solace is the Lowcountry island her beloved Granddaddy left her—an oasis of breathtaking beauty that is home to a band of wild ponies. When Caro learns that her husband must develop the island or lose the business, she is devastated. The Lowcountry is her heritage—and what will happen to the ponies whose spirit and freedom have captivated her since childhood?Saving the island could cost Caroline more than she ever imagined. To succeed, she must confront the part of herself numbed by alcohol and careful avoidance—and shatter long-held ideals about her role in society, her marriage, and ultimately, herself.",461,50,"1,106 follower","['Fiction', 'Southern', 'Chick Lit', 'Romance', 'Contemporary', 'Womens Fiction', 'Drama']",236 review,"6,036 (32%)","7,258 (38%)","4,487 (24%)",652 (3%),192 (1%)
"The Visual Display of Quantitative Information, 2nd Ed.",Edward R. Tufte,4.39,"8,235 rating","January 1, 1983","The classic book on statistical graphics, charts, tables. Theory and practice in the design of data graphics, 250 illustrations of the best (and a few of the worst) statistical graphics, with detailed analysis of how to display data for precise, effective, quick analysis. Design of the high-resolution displays, small multiples. Editing and improving graphics. The data-ink ratio. Time-series, relational graphics, data maps, multivariate designs. Detection of graphical deception: design variation vs. data variation. Sources of deception. Aesthetics and data graphical displays. This is the second edition of The Visual Display of Quantitative Information. Recently published, this new edition provides excellent color reproductions of the many graphics of William Playfair, adds color to other images, and includes all the changes and corrections accumulated during 17 printings of the first edition.",197,14,658 follower,"['Design', 'Nonfiction', 'Science', 'Business', 'Reference', 'Art', 'Mathematics']",587 review,"4,539 (55%)","2,608 (31%)",890 (10%),158 (1%),40 (<1%)
If I Had You,Lynn Kurland,4.19,"2,429 rating","October 1, 2000","Artane is a majestic keep on the edge of the sea, the foster home of Anne of Fenwyck and the legacy of Robin de Piaget. Warring had kept Robin far from home for so long, Anne had all but given up hope he would ever return. But now Robin has come home – to the enchanting young woman who leaves him breathless with longing … and to a treachery that places them both in terrible danger. Then as the past threatens their future, he realizes that he wants nothing more than to have her – forever…",433,55,"1,514 follower","['Romance', 'Historical Romance', 'Historical', 'Time Travel', 'Medieval', 'Historical Fiction', 'Fantasy']",104 review,"1,065 (43%)",881 (36%),388 (15%),74 (3%),21 (<1%)
Fascism and Big Business,Daniel Guérin,4.19,118 rating,"January 1, 1936",Examines the development of fascism in Germany and Italy and its relationship with the ruling capitalist families there.,318,79,94 follower,"['History', 'Politics', 'Economics', 'Nonfiction', 'Theory', 'Germany', 'Italy']",14 review,53 (44%),44 (37%),14 (11%),5 (4%),2 (1%)
Season of the Machete,James Patterson,3.24,"6,896 rating","October 12, 1977","
From the bestselling, Edgar Award-winning author James Patterson comes a classic thriller.
Cool and glamorous, they could be a successful couple on a holiday. But Damian and Carrie Rose are psychopathic murderers for hire. Their new venue is a picture-perfect vacation island. Their adversary will be Peter Macdonald, the dashing young American who forsakes a life of leisure for a confrontation with cold-blooded terror. And risks everything only to discover that he alone suspects the hideous truth about the...Season of the Machete.",341,"1,591",345k follower,"['Mystery', 'Fiction', 'Thriller', 'Suspense', 'Mystery Thriller', 'Crime', 'Murder Mystery']",321 review,"1,355 (19%)","1,457 (21%)","2,267 (32%)","1,130 (16%)",687 (9%)
Drummer Boy for Montcalm,Wilma Pitchford Hays,3.88,8 rating,"September 28, 1959","The story of Peter who sails to Quebec with the French army in 1759 to try to keep this new country from the English. Peter served diligently and bravely all during the battle on the Plains of Abraham, and survived. But this is not only a story of war; it is much more than that. Here is love of the land itself, beauty of many kinds of friendships, and hope that comes even in defeat at the hands of a merciful conqueror.",191,73,3 follower,[],3 review,2 (25%),4 (50%),1 (12%),1 (12%),0 (0%)
Lock 14,Georges Simenon,3.64,"3,076 rating","March 1, 1931","One rainy night a canal worker stumbles across the strangled body of Mary Lampson in a stable near Lock 14. The dead woman's husband seems unmoved by her death and is curt and unhelpful when Maigret interviews him aboard his yacht. But gradually Maigret is able to piece together their story--a sordid tale of whiskey-fueled orgies and nomadic life on the canals. Can the answer to this crime be found aboard the yacht? Or is the murderer among the bargemen, carters, and lockkeepers who work the canal?",154,"2,368","1,870 follower","['Mystery', 'Fiction', 'Crime', 'France', 'Detective', 'Mystery Thriller', 'Noir', 'Mystery', 'Fiction', 'Crime', 'France', 'Detective', 'Mystery Thriller', 'Noir', 'Mystery', 'Fiction', 'Crime', 'France', 'Detective', 'Mystery Thriller', 'Noir']",367 review,505 (16%),"1,198 (38%)","1,172 (38%)",170 (5%),31 (1%)
Quest for Lost Heroes,David Gemmell,4.12,"9,899 rating","January 1, 1990","The Drenai stronghold had fallen. Now blood-hungry Nadir hordes spread desolation and despair across all the lands......even tiny Gothir, where slavers seized a young girl while the villagers looked the other way--all but the peasant boy Kiall. His unlikely rescue attempt would lead across the savage steppes and on through the Halls of Hell. The youth would face ferocious beasts, deadly warriors, and demons of the dark; he would emerge a man--or not emerge at all.But Kiall would not face these dangers alone. Heroes out of legend joined his Chareos the Blademaster, Beltzer the Axeman, and the bowmen Finn and Maggrig. And one among their company hid a secret that could free the world of Nadir domination. That one was the Nadir Bane, the hope of the Drenai. That one was the Earl of Bronze.Thus did a search for a stolen slave girl become a quest that would shake the very world.",291,156,"3,233 follower","['Fantasy', 'Fiction', 'Epic Fantasy', 'Heroic Fantasy', 'High Fantasy', 'Adventure', 'Science Fiction Fantasy']",215 review,"3,698 (37%)","3,986 (40%)","1,968 (19%)",212 (2%),35 (<1%)
Leaves of Hypnos,René Char,4.21,326 rating,"January 1, 1946","A war had begun which, though most of his country was soon occupied, occupied Rene Char still more. He was about 36 then. And the poetic journal he kept of and at that time comes to us under the auspices of his Resistance code-name, Hypnos, the Greek divinity of Sleep. As for the present work, the ""leaves"" remind the translator of Rimbaud's from a Season in Hell, but this is no longer a private hell expatiated into a vision of the human condition, but a public hell drawn from, exceeded by, a sense of responsibility.",237,181,114 follower,"['Poetry', 'France', 'French Literature', 'Fiction', 'War', 'Philosophy', 'Poetry', 'France', 'French Literature', 'Fiction', 'War', 'Philosophy', 'Poetry', 'France', 'French Literature', 'Fiction', 'War', 'Philosophy']",37 review,156 (47%),105 (32%),49 (15%),10 (3%),6 (1%)
Defy Not the Heart,Johanna Lindsey,4.07,"8,851 rating","January 1, 1989","Reina seethes with rage over her fate: taken captive by the knight Ranulf — a golden giant of a man — who has pledged to deliver her to the nuptial bed of the despised Lord Rothwell. She will never accept such bondage — and Reina offers herself to her kidnapped instead, offering to make Ranulf a great lord...if he agrees to wed her.But the brave knight desires much more than a marriage of convenience from this proud, headstrong lady who treats him with scorn yet makes his blood run hotter than liquid fire. She must come to him of her own free will — or Ranulf will take her. For the passion that consumes them both cannot long be denied — even though gravest peril surely awaits them on the heart's trail to a destines and turbulent love.",432,157,"6,878 follower","['Historical Romance', 'Romance', 'Historical', 'Medieval', 'Medieval Romance', 'Historical Fiction', 'Fiction']",289 review,"3,566 (40%)","2,885 (32%)","1,916 (21%)",383 (4%),101 (1%)
The Groovy Greeks,Terry Deary,4.07,"3,802 rating","January 1, 1996","""The Groovy Greeks"" is full of fab facts about the hip and happening Greeks - who hung out all over 2000 years ago. This book tells you who had the world's first flushing toilet and why dedicated doctors tasted their patients' ear wax.",128,539,723 follower,"['History', 'Nonfiction', 'Childrens', 'Historical', 'Humor', 'Middle Grade', 'Comedy']",203 review,"1,396 (36%)","1,468 (38%)",776 (20%),133 (3%),29 (<1%)
Teoria socialismului și a capitalismului,Hans-Hermann Hoppe,4.30,475 rating,"December 1, 1988","cu două capitole suplimentare:
* Activitatea bancară, statele naţiune și politica internaţională* Constituția și strategia libertății
„Alături de Manifestul liberal al lui Murray Rothbard, această carte încapsulează ce ar trebui să ştie orice bacalaureat despre teoria comparată a sistemelor politico-economice moderne. Printre ştiintele omului căzut din har, economia şi etica proprietăţii private tot mai contrafactuale şi ale agresiunii instituţionalizate tot mai actuale îşi dovedesc la superlativ aptitudinea de a explica dinamica devolutivă a competiţiei pentru materie şi putere. Sesizând ordinea proprietăţii private exclusiv în ipostaza ei progresiv capitalistă, profesorul Hoppe demonstrează fără dificultate superioritatea economică şi etică relativă a acestui tip ideal, faţă de sistemele alternative, ideale sau existente, compatibile cu orientarea programatic pământească şi (deci) consumeristă a omului recent. Paradoxul creşterii sufocante a statului, în ciuda iraţionalităţii sale sociale, ţine însă de o cvasi-implacabilă logică a stimulentelor şi efectelor socio-psihologice perverse asociate dinamicii sale interne, care probabil nu pot fi depăşite de sugestii strategice care nu «sparg» şi cutia presupoziţiilor teo-antropologice scolastico-nihiliste ale autorului.“Dan Cristian Comănescu",317,98,483 follower,"['Economics', 'Politics', 'Philosophy', 'Nonfiction', 'History', 'Political Science', 'Business', 'Economics', 'Politics', 'Philosophy', 'Nonfiction', 'History', 'Political Science', 'Business', 'Economics', 'Politics', 'Philosophy', 'Nonfiction', 'History', 'Political Science', 'Business', 'Economics', 'Politics', 'Philosophy', 'Nonfiction', 'History', 'Political Science', 'Business', 'Economics', 'Politics', 'Philosophy', 'Nonfiction', 'History', 'Political Science', 'Business']",31 review,253 (53%),150 (31%),46 (9%),13 (2%),13 (2%)
"All This, and Heaven Too",Rachel Field,4.11,458 rating,"January 1, 1929","This number-one bestselling novel is based on the true story of one of the most notorious murder cases in French history. The heroine, Henriette Deluzy-Desportes, governess to the children of the Duc de Praslin, found herself strangely drawn to her employer; when the Duc murdered his wife in the most savage fashion, she had to plead her own case before the Chancellor of France in a sensational murder trial that helped bring down the French king. After winning her freedom, Henriette took refuge in America, where she hosted a salon visited by all the socialites of New York and New England. This thrilling historical romance, full of passion, mystery, and intrigue, has laid claim to the hearts and minds of readers for generations.",596,129,40 follower,"['Historical Fiction', 'Fiction', 'Classics', 'Romance', 'France', 'Mystery', 'Crime']",69 review,187 (40%),164 (35%),86 (18%),13 (2%),8 (1%)
The.PowerBook,Jeanette Winterson,3.67,"4,803 rating","January 1, 2001",The.PowerBook The Powerbook,244,112,"6,769 follower","['Fiction', 'Queer', 'LGBT', 'Novels', 'Contemporary', 'Literary Fiction', 'Fantasy']",338 review,"1,214 (25%)","1,581 (32%)","1,387 (28%)",475 (9%),146 (3%)
There Are Alligators in Our Sewers and Other American Credos,Paul Dickson,2.83,12 rating,"February 1, 1983","An up-to-date collection of popular beliefs current in today's America reveals--and provides backgrounds for--what Americans believe about themselves, each other, their country, and the world","HardcoverFirst published February 1, 1983",129,37 follower,"['Nonfiction', 'Nonfiction', 'Nonfiction']",3 review,1 (8%),1 (8%),6 (50%),3 (25%),1 (8%)
Another Chance to Dream,Lynn Kurland,4.09,"2,812 rating","December 1, 1998","From Lynn Kurland, the New York Times bestselling author of the Nine Kingdom series.  With neither title nor land, Rhys could not win the hand of Gwennelyn of Segrave. But he would always have her heart. The two are kindred souls...Rhys, a knight with far too many notions of chivalry for his own good. And Gwen, a lover of minstral tales, waiting to be swept away. But Gwen is betrothed to another man, and Rhys fears he will lose her forever. Until a suprise offer comes his way—bringing Rhys and Gwen a second chance at love...",416,55,"1,514 follower","['Romance', 'Historical Romance', 'Historical', 'Time Travel', 'Medieval', 'Historical Fiction', 'Fiction']",149 review,"1,182 (42%)",940 (33%),502 (17%),132 (4%),56 (1%)
Elmer and the Dragon,Ruth Stiles Gannett,4.08,"5,500 rating","October 28, 1950",In this sequel to My Father's Dragon . Elmer and Boris's island hopping adventures continue.,96,57,89 follower,"['Fantasy', 'Childrens', 'Fiction', 'Dragons', 'Chapter Books', 'Adventure', 'Middle Grade']",389 review,"2,086 (37%)","2,024 (36%)","1,167 (21%)",181 (3%),42 (<1%)
Something Upstairs,Avi,3.83,"2,821 rating","September 1, 1988","The mystery deepens The room was shabby and dirty, heavy with heat. None of the things which Kenny called his own remained. Even the painted walls and skylight were gone. Baffled, he wondered if other things  even outside  had changed. Kenny went to one of the windows and looked down. On a stoop across the dark street a man was standing, gazing straight at Kenny's window. He was wearing what appeared to be a long black cape which reached his knees, and a hat, triangular in shape. Its brim obscured his face. As if suddenly realizing he was being observed, the man moved quickly into the shadows. Keeping his face averted, he fled up the street.",128,312,"1,609 follower","['Historical Fiction', 'Mystery', 'Fiction', 'Fantasy', 'Young Adult', 'Middle Grade', 'Childrens']",295 review,852 (30%),963 (34%),747 (26%),193 (6%),66 (2%)
The Short Reign of Pippin IV,John Steinbeck,3.57,"3,092 rating","April 15, 1957","Steinbeck's only work of political satire turns the French Revolution on its head, as amateur astronomer Pippin Heristal is drafted in to rule the unruly French. Enchanting comedy ensues as Steinbeck creates the most hilarious royal court ever around the brief, bold reign of the corduroy-clad Pippin, his social-climbing wife Maria, his star-struck daughter Clotilde and her Californian beau, Todd.",192,784,22.5k follower,"['Fiction', 'Classics', 'Humor', 'Historical Fiction', 'Nobel Prize', 'Literature', 'American']",306 review,517 (16%),"1,113 (35%)","1,119 (36%)",291 (9%),52 (1%)
The Smoke Ring,Larry Niven,3.78,"3,639 rating","April 1, 1987","In the free-fall environment of the Smoke Ring, the descendants of the crew of the Discipline no longer remembered their Earth roots -- or the existence of Sharls Davis Kendy, the computer-program despot of the ship. Until Kendy initiated contact once more.Fourteen years later, only Jeffer, the Citizens Tree Scientist, knew that Kendy was still watching -- and waiting. Then the Citizens Tree people rescued a family of loggers and learned for the first time of the Admiralty, a large society living in free fall amid the floating debris called the Clump. And it was likely that the Admiralty had maintained, intact, Discipline's original computer library.Exploration was a temptation neither Jeffer nor Kendy could resist, and neither Citizens Tree nor Sharls Davis Kendy would ever be the same again...",323,309,"3,090 follower","['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Hard Science Fiction', 'Audiobook', 'Fantasy', 'Space']",99 review,908 (24%),"1,337 (36%)","1,121 (30%)",231 (6%),42 (1%)
The Legend of Deathwalker,David Gemmell,4.34,"8,925 rating","January 1, 1996","Enter a powerful realm of legend, dark sorcery, and conquest, where the mighty Drenai warrior Druss faces his most deadly opponent . . .Druss the Legend, the dark axman known as the Deathwalker, must join the warrior Talisman on a mission of blood and glory. Only the stolen Eyes of Alchazzar--mystic jewels of power--will save Druss's dying friend, then unite the Nadir tribes against the evil of the Gothir. Druss agrees to help look for the twin gems--hidden for centuries in the shrine of Oshikai, the Demon-bane, the Nadir's greatest hero.It has been prophesied that with the recovery of the stones, there will come the Uniter, a magnificent fighter who will free the Nadir from brutal oppression. But Garen-Tsen, the sadistic power behind the Gothir throne, also seeks the gems. To control them, he will send five thousand men against a handful of savages, Talisman, and the one Drenai warrior.",376,156,"3,233 follower","['Fantasy', 'Fiction', 'Heroic Fantasy', 'Epic Fantasy', 'High Fantasy', 'Sword and Sorcery', 'Adventure']",164 review,"4,408 (49%)","3,259 (36%)","1,123 (12%)",116 (1%),19 (<1%)
The Case-Book of Sherlock Holmes,Arthur Conan Doyle,4.14,"27,386 rating","June 16, 1927","'When you have eliminated all which is impossible, then whatever remains, however improbable, must be the truth.'In this, the final collection of Sherlock Holmes adventures, the intrepid detective and his faithful companion Dr Watson examine and solve twelve cases that puzzle clients, baffle the police and provide readers with the thrill of the chase.These mysteries - involving an illustrious client and a Sussex vampire; the problems of Thor Bridge and of the Lions Mane; a creeping man and the three-gabled house - all test the bravery of Dr Watson and the brilliant mind of Mr Sherlock Homes, the greatest detective we have ever known.Contains 12 stories published 1921–1927.* ""The Adventure of the Mazarin Stone"" (1921)* ""The Problem of Thor Bridge"" (1922)* ""The Adventure of the Creeping Man"" (1923)* ""The Adventure of the Sussex Vampire"" (1924)* ""The Adventure of the Three Garridebs"" (1924)* ""The Adventure of the Illustrious Client"" (1924)* ""The Adventure of the Three Gables"" (1926)* ""The Adventure of the Blanched Soldier"" (1926)* ""The Adventure of the Lion's Mane"" (1926)* ""The Adventure of the Retired Colourman"" (1926)* ""The Adventure of the Veiled Lodger"" (1927)* ""The Adventure of Shoscombe Old Place"" (1927)",303,13.6k,22.4k follower,"['Classics', 'Mystery', 'Fiction', 'Short Stories', 'Crime', 'Detective', 'Audiobook']","1,396 review","10,835 (39%)","10,482 (38%)","5,170 (18%)",732 (2%),167 (<1%)
Two Little Savages,Ernest Thompson Seton,4.37,483 rating,"January 1, 1903"," This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work.As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",320,712,97 follower,"['Fiction', 'Childrens', 'Adventure', 'Classics', 'Nature', 'Young Adult', 'Historical']",44 review,275 (56%),134 (27%),58 (12%),10 (2%),6 (1%)
Écrits,Jacques Lacan,4.03,"3,245 rating","January 1, 1966","“Fink’s precise new translation makes this pivotal period in Lacan’s thought more accessible to English speakers.”—Publishers Weekly, starred review Brilliant and innovative, Jacques Lacan's work lies at the epicenter of modern thought about otherness, subjectivity, sexual difference, the drives, the law, and enjoyment. This new translation of his complete works offers welcome, readable access to Lacan's seminal thinking on diverse subjects touched upon over the course of his inimitable intellectual career. .",896,255,990 follower,"['Philosophy', 'Psychology', 'Psychoanalysis', 'Theory', 'Nonfiction', 'France', 'Classics', 'Philosophy', 'Psychology', 'Psychoanalysis', 'Theory', 'Nonfiction', 'France', 'Classics', 'Philosophy', 'Psychology', 'Psychoanalysis', 'Theory', 'Nonfiction', 'France', 'Classics']",109 review,"1,378 (42%)",978 (30%),597 (18%),179 (5%),113 (3%)
