title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Drums of Autumn,Diana Gabaldon,4.35,"248,919 rating","December 30, 1996","In this breathtaking novel—rich in history and adventure—The New York Times bestselling author Diana Gabaldon continues the story of Claire Randall and Jamie Fraser that began with the now-classic novel Outlander and continued in Dragonfly in Amber and Voyager. Once again spanning continents and centuries, Diana Gabaldon has created a work of sheer passion and brilliance.... It began at an ancient Scottish stone circle. There, a doorway, open to a select few, leads into the past—or the grave. Dr. Claire Randall survived the extraordinary passage, not once but twice.Her first trip swept her into the arms of Jamie Fraser, an eighteenth-century Scot whose love for her became a legend—a tale of tragic passion that ended with her return to the present to bear his child. Her second journey, two decades later, brought them together again in the American colonies. But Claire had left someone behind in the twentieth century—their daughter, Brianna....Now Brianna has made a disturbing discovery that sends her to the circle of stones and a terrifying leap into the unknown. In search of her mother and the father she has never met, she is risking her own future to try to change history ... and to save their lives. But as Brianna plunges into an uncharted wilderness, a heartbreaking encounter may strand her forever in the past ... or root her in the place she should be, where her heart and soul belong....",880,261,177k follower,"['Historical Fiction', 'Romance', 'Fantasy', 'Fiction', 'Time Travel', 'Historical', 'Historical Romance']","9,597 review","131,258 (52%)","81,528 (32%)","29,904 (12%)","4,689 (1%)","1,540 (<1%)"
The Call of the Wild / White Fang,Jack London,4.12,"77,247 rating","January 1, 1906","The Call of the Wild and White Fang, two American classics by Jack London, are presented together in this elegantly designed jacketed hardcover edition featuring an introduction by Jack London scholar Kenneth K. Brandt.The Call of the Wild (1903) and White Fang (1906) are two classic American adventure novels depicting the evolution of two dogs in the wild. The novels are in fact mirror images of one another, as Call of the Wild depicts Buck's journey from domestic to wild dog, while White Fang recounts White Fang's transformation from wild beast to domestic companion. Both convey powerful themes of redemption and survival that continue to affect readers even today.These beautifully written stories, now together in one highly produced volume complete with a timeline of the life and times of Jack London, are a perfect addition to any young adult's library. Anyone with a taste for adventure, who loves the outdoors or camping, or who spends time daydreaming about living self-sufficiently will be enamored by these adventure stories.Essential volumes for the shelves of every classic literature lover, the Chartwell Classics series includes beautifully presented works and collections from some of the most important authors in literary history. Chartwell Classics are the editions of choice for the most discerning literature buffs.",292,"6,594","6,793 follower","['Classics', 'Fiction', 'Adventure', 'Animals', 'Literature', 'Historical Fiction', 'Young Adult']",860 review,"32,933 (42%)","26,007 (33%)","14,034 (18%)","3,120 (4%)","1,153 (1%)"
A Soldier of the Great War,Mark Helprin,4.33,"7,512 rating","January 1, 1991","From acclaimed novelist Mark Helprin, a lush, literary epic about love, beauty, and the world at war. Alessandro Giuliani, the young son of a prosperous Roman lawyer, enjoys an idyllic life full of privilege: he races horses across the country to the sea, he climbs mountains in the Alps, and, while a student of painting at the ancient university in Bologna, he falls in love. Then the Great War intervenes. Half a century later, in August of 1964, Alessandro, a white-haired professor, tall and proud, meets an illiterate young factory worker on the road. As they walk toward Monte Prato, a village seventy kilometers away, the old man—a soldier and a hero who became a prisoner and then a deserter, wandering in the hell that claimed Europe—tells him how he tragically lost one family and gained another. The boy, envying the richness and drama of Alessandro's experiences, realizes that this magnificent tale is not merely a story: it's a recapitulation of his life, his reckoning with mortality, and above all, a love song for his family.",860,51,"1,378 follower","['Fiction', 'Historical Fiction', 'War', 'Italy', 'World War I', 'Historical', 'Literature']",823 review,"4,169 (55%)","2,147 (28%)",825 (10%),268 (3%),103 (1%)
The Wasp Factory,Iain Banks,3.78,"96,037 rating","January 1, 1984","Frank, no ordinary sixteen-year-old, lives with his father outside a remote Scottish village. Their life is, to say the least, unconventional. Frank's mother abandoned them years ago: his elder brother Eric is confined to a psychiatric hospital; and his father measures out his eccentricities on an imperial scale. Frank has turned to strange acts of violence to vent his frustrations. In the bizarre daily rituals there is some solace. But when news comes of Eric's escape from the hospital Frank has to prepare the ground for his brother's inevitable return - an event that explodes the mysteries of the past and changes Frank utterly.The Wasp Factory is a work of horrifying compulsion: horrifying, because it enters a mind whose realities are not our own, whose values of life and death are alien to our society; compulsive, because the humour and compassion of that mind reach out to us all. A novel of extraordinary originality, imagination and comic ferocity.",184,33,"4,337 follower","['Fiction', 'Horror', 'Thriller', 'Contemporary', 'Mystery', 'Classics', 'Scotland', 'Fiction', 'Horror', 'Thriller', 'Contemporary', 'Mystery', 'Classics', 'Scotland', 'Fiction', 'Horror', 'Thriller', 'Contemporary', 'Mystery', 'Classics', 'Scotland']","6,284 review","27,467 (28%)","34,913 (36%)","22,103 (23%)","7,814 (8%)","3,740 (3%)"
The Sheltering Sky,Paul Bowles,3.89,"28,193 rating","January 1, 1949","In this classic work of psychological terror, Paul Bowles examines the ways in which Americans apprehend an alien culture--and the ways in which their incomprehension destroys them. The story of three American travelers adrift in the cities and deserts of North Africa, The Sheltering Sky is at once merciless and heartbreaking in its compassion. It etches the limits of human reason and intelligence--perhaps even the limits of human life --when they touch the unfathomable emptiness and impassive cruelty of the desert.",342,273,783 follower,"['Fiction', 'Classics', 'Africa', 'Travel', 'Literature', 'Novels', 'Historical Fiction']","2,115 review","9,088 (32%)","10,405 (36%)","6,048 (21%)","1,938 (6%)",714 (2%)
Christine,Stephen King,3.84,"240,427 rating","April 29, 1983","Christine est belle, racée, séduisante.Elle aime les sensations fortes, les virées nocturnes et le rock n'roll des années héroïques. Depuis qu'elle connaît Arnie, elle est amoureuse. Signe particulier : Christine est une Plymouth « Fury », sortie en 1958 des ateliers automobiles de Detroit.Une seule rivale en travers de sa route : Leigh, la petite amie d'Arnie…Ce roman légendaire de Stephen King, rythmé par la musique de Chuck Berry et de Janis Joplin, a déjà pris place parmi les classiques de l'épouvante.",411,"2,519",841k follower,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Supernatural', 'Paranormal', 'Mystery', 'Horror', 'Fiction', 'Thriller', 'Fantasy', 'Supernatural', 'Paranormal', 'Mystery', 'Horror', 'Fiction', 'Thriller', 'Fantasy', 'Supernatural', 'Paranormal', 'Mystery']","5,235 review","75,097 (31%)","77,986 (32%)","65,219 (27%)","17,682 (7%)","4,443 (1%)"
Mrs. Frisby and the Rats of NIMH,Robert C. O'Brien,4.16,"178,018 rating","January 1, 1971","Mrs. Frisby, a widowed mouse with four small children, must move her family to their summer quarters immediately, or face almost certain death. But her youngest son, Timothy, lies ill with pneumonia and must not be moved. Fortunately, she encounters the rats of NIMH, an extraordinary breed of highly intelligent creatures, who come up with a brilliant solution to her dilemma.",240,7,248 follower,"['Fantasy', 'Fiction', 'Childrens', 'Classics', 'Young Adult', 'Middle Grade', 'Animals']","4,622 review","77,039 (43%)","62,804 (35%)","30,463 (17%)","5,558 (3%)","2,154 (1%)"
Doctor Faustus,Thomas Mann,4.08,"12,290 rating","January 1, 1947","Thomas Mann's last great novel, first published in 1947 and now rendered into English by acclaimed translator John E. Woods, is a modern reworking of the Faust legend, in which Germany sells its soul to the Devil. Mann's protagonist, the composer Adrian Leverkühn, is the flower of German culture, a brilliant, isolated, overreaching figure, his radical new music a breakneck game played by art at the very edge of impossibility. In return for twenty-four years of unparalleled musical accomplishment, he bargains away his soul - and the ability to love his fellow man.Leverkühn's life story is a brilliant allegory of the rise of the Third Reich, of Germany's renunciation of its own humanity and its embrace of ambition and its nihilism. It is also Mann's most profound meditation on the German genius - both national and individual - and the terrible responsibilities of the truly great artist.",535,"1,449","4,368 follower","['Fiction', 'Classics', 'German Literature', 'Literature', 'Germany', 'Music', 'Novels', 'Fiction', 'Classics', 'German Literature', 'Literature', 'Germany', 'Music', 'Novels', 'Fiction', 'Classics', 'German Literature', 'Literature', 'Germany', 'Music', 'Novels']",799 review,"5,075 (41%)","4,178 (33%)","2,206 (17%)",618 (5%),213 (1%)
The Woman in the Dunes,Kōbō Abe,3.89,"32,513 rating","January 1, 1962","The Woman in the Dunes, by celebrated writer and thinker Kobo Abe, combines the essence of myth, suspense and the existential novel. After missing the last bus home following a day trip to the seashore, an amateur entomologist is offered lodging for the night at the bottom of a vast sand pit. But when he attempts to leave the next morning, he quickly discovers that the locals have other plans. Held captive with seemingly no chance of escape, he is tasked with shoveling back the ever-advancing sand dunes that threaten to destroy the village. His only companion is an odd young woman, and together their fates become intertwined as they work side by side through this Sisyphean of tasks.",241,200,"1,776 follower","['Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Magical Realism', 'Literature', 'Novels']","2,985 review","9,301 (28%)","13,491 (41%)","7,217 (22%)","1,982 (6%)",522 (1%)
In Search of Lost Time,Marcel Proust,4.35,"12,541 rating","January 1, 1927","On the surface a traditional ""Bildungsroman"" describing the narrator’s journey of self-discovery, this huge and complex book is also a panoramic and richly comic portrait of France in the author’s lifetime, and a profound meditation on the nature of art, love, time, memory and death. But for most readers it is the characters of the novel who loom the largest: Swann and Odette, Monsieur de Charlus, Morel, the Duchesse de Guermantes, Françoise, Saint-Loup and so many others — Giants, as the author calls them, immersed in Time. ""In Search of Lost Time"" is a novel in seven volumes. The novel began to take shape in 1909. Proust continued to work on it until his final illness in the autumn of 1922 forced him to break off. Proust established the structure early on, but even after volumes were initially finished he kept adding new material, and edited one volume after another for publication. The last three of the seven volumes contain oversights and fragmentary or unpolished passages as they existed in draft form at the death of the author; the publication of these parts was overseen by his brother Robert.For this authoritative English-language edition, D. J. Enright has revised the late Terence Kilmartin’s acclaimed reworking of C. K. Scott Moncrieff’s translation to take into account the new definitive French editions of À la recherche du temps perdu (the final volume of these new editions was published by the Bibliothèque de la Pléiade in 1989).",4211,"1,917","6,396 follower","['Classics', 'Fiction', 'Literature', 'France', 'Philosophy', 'French Literature', 'Novels', 'Classics', 'Fiction', 'Literature', 'France', 'Philosophy', 'French Literature', 'Novels', 'Classics', 'Fiction', 'Literature', 'France', 'Philosophy', 'French Literature', 'Novels', 'Classics', 'Fiction', 'Literature', 'France', 'Philosophy', 'French Literature', 'Novels', 'Classics', 'Fiction', 'Literature', 'France', 'Philosophy', 'French Literature', 'Novels']",840 review,"7,622 (60%)","2,796 (22%)","1,312 (10%)",479 (3%),332 (2%)
"Ahab's Wife, or The Star-Gazer",Sena Jeter Naslund,4.03,"44,575 rating","September 22, 1999","A magnificent, vast, and enthralling saga, Sena Jeter Naslund's Ahab's Wife is a remarkable epic spanning a rich, eventful, and dramatic life. Inspired by a brief passage in Moby Dick, it is the story of Una, exiled as a child to live in a lighthouse, removed from the physical and emotional abuse of a religion-mad father. It is the romantic adventure of a young woman setting sail in a cabin boy's disguise to encounter darkness, wonder, and catastrophe; the story of a devoted wife who witnesses her husband's destruction by obsession and madness. Ultimately it is the powerful and moving story of a woman's triumph over tragedy and loss through her courage, creativity, and intelligence.",668,32,398 follower,"['Fiction', 'Historical Fiction', 'Historical', 'Literature', 'Novels', 'Adult Fiction', 'Literary Fiction', 'Fiction', 'Historical Fiction', 'Historical', 'Literature', 'Novels', 'Adult Fiction', 'Literary Fiction', 'Fiction', 'Historical Fiction', 'Historical', 'Literature', 'Novels', 'Adult Fiction', 'Literary Fiction']","2,879 review","18,092 (40%)","14,827 (33%)","7,945 (17%)","2,472 (5%)","1,239 (2%)"
Ramona the Pest,Beverly Cleary,4.08,"65,949 rating","January 1, 1968",Ramona doesn't think she's a pest - she knows that she isn't a pest on purpose. So how in the world does Ramona get in trouble? Why does her crush Davy run away whenever Ramona comes near him? And how does she manage to disrupt the whole kindergarten class during their rest time?,192,257,"3,180 follower","['Childrens', 'Fiction', 'Middle Grade', 'Classics', 'Young Adult', 'Realistic Fiction', 'Humor']","1,824 review","26,748 (40%)","22,125 (33%)","13,592 (20%)","2,484 (3%)","1,000 (1%)"
Skinny Legs and All,Tom Robbins,4.06,"42,720 rating","January 1, 1990","An Arab and a Jew open a restaurant together across the street from the United Nations... It sounds like the beginning of an ethnic joke, but it's the axis around which spins this gutsy, fun-loving and alarmingly provocative novel, widely acclaimed as among Robbins's very best. As a dessert spoon mystifies, a waitress takes",422,71,"6,507 follower","['Fiction', 'Humor', 'Literature', 'Novels', 'Magical Realism', 'Fantasy', 'Contemporary']","1,534 review","16,070 (37%)","16,059 (37%)","8,356 (19%)","1,651 (3%)",584 (1%)
Smiley's People,John le Carré,4.28,"38,751 rating","January 2, 1979","John le Carre's classic novels deftly navigate readers through the intricate shadow worlds of international espionage with unsurpassed skill and knowledge and have earned him -- and his hero, British Secret Service agent George Smiley -- unprecedented worldwide acclaim.Rounding off his astonishing vision of a clandestine world, master storyteller le Carre perfects his art in Smiley's People. In London at dead of night, George Smiley, sometime acting Chief of the Circus (aka the British Secret Service), is summoned from his lonely bed by news of the murder of an ex-agent. Lured back to active service, Smiley skillfully maneuvers his people -- the no-men of no-man's land -- into crisscrossing Paris, London, Germany, and Switzerland as he prepares for his own final, inevitable duel on the Berlin border with his Soviet counterpart and archenemy, Karla.",397,174,"8,511 follower","['Fiction', 'Espionage', 'Thriller', 'Mystery', 'Spy Thriller', 'Suspense', 'Mystery Thriller']","1,275 review","18,497 (47%)","14,060 (36%)","5,057 (13%)",789 (2%),348 (<1%)
Illusions: The Adventures of a Reluctant Messiah,Richard Bach,4.15,"63,825 rating","January 1, 1977","In the cloud-washed airspace between the cornfields of Illinois and blue infinity, a man puts his faith in the propeller of his biplane. For disillusioned writer and itinerant barnstormer Richard Bach, belief is as real as a full tank of gas and sparks firing in the cylinders...until he meets Donald Shimoda — former mechanic and self-described messiah who can make wrenches fly and Richard's imagination soar....In Illusions, Richard Bach takes to the air to discover the ageless truths that give our souls wings: that people don't need airplanes to soar...that even the darkest clouds have meaning once we lift ourselves above them... and that messiahs can be found in the unlikeliest places — like hay fields, one-traffic-light midwestern towns, and most of all, deep within ourselves.",144,128,"3,352 follower","['Fiction', 'Philosophy', 'Spirituality', 'Fantasy', 'Classics', 'Religion', 'Self Help']","2,838 review","30,569 (47%)","18,254 (28%)","10,433 (16%)","3,232 (5%)","1,337 (2%)"
Momo,Michael Ende,4.33,"79,451 rating","January 1, 1973","Eine gespenstische Gesellschaft ""grauer Herren"" ist am Werk und veranlasst immer mehr Menschen, Zeit zu sparen. Aber in Wirklichkeit betrügen sie die Menschen um diese ersparte Zeit. Als die Not am größten ist und die Welt ihnen schon endgültig zu gehören scheint, entschließt sich Meister Hora, der geheimnisvolle ""Verwalter der Zeit"", zum Eingreifen. Doch dazu braucht er die Hilfe eines Menschenkindes. Die Welt steht still und Momo, die struppige kleine Heldin der Geschichte, kämpft ganz allein, mit nichts als einer Blume in der Hand und einer Schildkröte unter dem Arm, gegen das riesige Heer der ""grauen Herren"".",304,267,"2,998 follower","['Fantasy', 'Fiction', 'Classics', 'Childrens', 'German Literature', 'Young Adult', 'Middle Grade']","5,360 review","42,022 (52%)","25,135 (31%)","9,603 (12%)","2,018 (2%)",673 (<1%)
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",Richard P. Feynman,4.27,"200,003 rating","January 1, 1985","Richard Feynman (1918-1988), winner of the Nobel Prize in physics, thrived on outrageous adventures. Here he recounts in his inimitable voice his experience trading ideas on atomic physics with Einstein and Bohr and ideas on gambling with Nick the Greek; cracking the uncrackable safes guarding the most deeply held nuclear secrets; painting a naked female toreador—and much else of an eyebrow-raising nature.In short, here is Feynman's life in all its eccentric glory—a combustible mixture of high intelligence, unlimited curiosity, and raging chutzpah.",391,275,"5,898 follower","['Science', 'Nonfiction', 'Biography', 'Physics', 'Memoir', 'Autobiography', 'Humor', 'Science', 'Nonfiction', 'Biography', 'Physics', 'Memoir', 'Autobiography', 'Humor', 'Science', 'Nonfiction', 'Biography', 'Physics', 'Memoir', 'Autobiography', 'Humor', 'Science', 'Nonfiction', 'Biography', 'Physics', 'Memoir', 'Autobiography', 'Humor', 'Science', 'Nonfiction', 'Biography', 'Physics', 'Memoir', 'Autobiography', 'Humor']","7,881 review","105,587 (52%)","59,861 (29%)","22,787 (11%)","6,639 (3%)","5,129 (2%)"
The Joy of Cooking,Irma S. Rombauer,4.13,"185,634 rating","January 1, 1931","Since its original publication, Joy of Cooking has been the most authoritative cookbook in America, the one upon which millions of cooks have confidently relied for more than sixty-five years. It's the book your grandmother and mother probably learned to cook from, the book you gave your sister when she got married. This, the first revision in more than twenty years, is better than ever. Here's why: Every chapter has been rethought with an emphasis on freshness, convenience, and health.All the recipes have been reconceived and tested with an eye to modern taste, and the cooking knowledge imparted with each subject enriched to the point where everyone from a beginning to an experienced cook will feel completely supported.The new Joy continues the vision of American cooking that began with the first edition of Joy. It is still the book you can turn to for perfect Beef Wellington and Baked Macaroni and Cheese. It's also the book where you can now find Turkey on the Grill, Spicy Peanut Sesame Noodles, and vegetarian meals.The new Joy provides more thorough descriptions of ingredients, from the familiar to the most exotic. For instance, almost all the varieties of apples grown domestically are described-- the months they become available, how they taste, what they are best used for, and how long they keep. But for the first time Joy features a complete section on fresh and dried chili peppers: how to roast and grill them, how to store them, and how long they keep-- with illustrations of each pepper.An all-new ""RULES"" section in many chapters gives essential cooking basics at a glance: washing and storing salad greens, selecting a pasta and a matching sauce, determining when a piece of fish is cooked through, stuffing a chicken, and making a perfect souffle.New chapters reflect changing American tastes and lifestyles:Separate new chapters on grains, beans, and pasta include recipes for grits, polenta, pilafs, risottos, vegetarian chills, bean casseroles, and make-ahead lasagnes.New baking and dessert chapters promise to enhance Joy of Cooking's reputation as a bible for bakers. Quick and yeast bread recipes range from focaccia, pizza, and sourdoughs to muffins and coffee cakes. Separate chapters cover custards and puddings, pies and tarts, cookies, cakes, cobblers, and other American fruit desserts revived for this edition. Recipes include one-bowl cakes, gingerbread, angel and sponge cakes, meringues, pound cakes, fruitcakes, 6 different kinds of cheesecake-- there's even an illustrated wedding cake recipe, which takes you through all the stages from building a stand, making and decorating the cake, to transporting it to the reception without a hitch.Little Dishes showcases foods from around the world: hummus, baba ghanoush, bruschetta, tacos, empanadas, and fried wontons.AII new drawings of techniques, ingredients, and equipment, integrated throughout an elegant new design, and over 300 more pages round out the new Joy.Among this book's other unique features: microwave instructions for preparing beans, grains, and vegetables; dozens of new recipes for people who are lactose intolerant and allergic to gluten; expanded ingredients chart now features calories, essential vitamins, and levels of fats and cholesterol. There are ideas for substitutions to lower fat in recipes and reduced-fat recipes in the baking sections.From cover to cover, Joy's chapters have been imbued with the knowledge and passion of America's greatest cooks and cooking teachers. An invaluable combination of old and new, this edition of Joy of Cooking promises to keep you cooking for years to come.",1152,47,477 follower,"['Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Classics', 'Culinary', 'Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Classics', 'Culinary', 'Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Classics', 'Culinary', 'Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Classics', 'Culinary', 'Cookbooks', 'Cooking', 'Food', 'Nonfiction', 'Reference', 'Classics', 'Culinary']","1,353 review","91,884 (49%)","49,645 (26%)","27,762 (14%)","8,676 (4%)","7,667 (4%)"
The Deptford Trilogy,Robertson Davies,4.32,"8,089 rating","January 1, 1975","Around a mysterious death is woven a glittering, fantastical, cunningly contrived trilogy of novels. Luring the reader down labyrinthine tunnels of myth, history, and magic, The Deptford Trilogy provides an exhilarating antidote to a world from where ""the fear and dread and splendour of wonder have been banished.""Fifth BusinessThe ManticoreWorld of Wonders",825,161,841 follower,"['Fiction', 'Fantasy', 'Canada', 'Novels', 'Literature', 'Classics', 'Mystery']",420 review,"4,276 (52%)","2,562 (31%)",931 (11%),222 (2%),98 (1%)
The Moviegoer,Walker Percy,3.65,"28,602 rating","January 1, 1960","When ""The Moviegoer"" was first published in 1961, it won the National Book Award and established Walker Percy as one of the supplest and most deftly modulated new voices in Southern literature. In his portrait of a boyish New Orleans stockbroker wavering between ennui and the longing for redemption, Percy managed to combine Bourbon Street elegance with the spiritual urgency of a Russian novel.On the eve of his thirtieth birthday, Binx Bolling is adrift. He occupies himself dallying with his secretaries and going to movies, which provide him with the ""treasurable moments"" absent from his real life. But one fateful Mardi Gras, Binx embarks on a quest - a harebrained search for authenticity that outrages his family, endangers his fragile cousin Kate, and sends him reeling through the gaudy chaos of the French Quarter. Wry and wrenching, rich in irony and romance, ""The Moviegoer"" is a genuine American classic.",242,68,711 follower,"['Fiction', 'Classics', 'Literature', 'Novels', 'Southern', 'American', 'Literary Fiction']","2,478 review","6,909 (24%)","9,875 (34%)","7,762 (27%)","3,079 (10%)",977 (3%)
The Monster at the End of this Book,Jon Stone,4.45,"124,813 rating","January 1, 1971","
""On the first page, what did that say? Did that say there will be a Monster at the end of the book???""
Read along as Grover begs you not to turn the page—because there is a monster at this end of this book!Lovable, furry old Grover is distressed to learn that there's a monster at the end of this book! He begs readers not to turn the pages, but of course kids feel they just have to see this monster for themselves. Grover is astonished—and toddlers will be delighted—to discover who is really the monster at the end of the book!Many adults name this book as their favorite Little Golden Book. This all-time favorite is now available as a Big Little Golden Book—perfect for lap-time reading.
Jon Stone
 (1931–1997) is the author of this book, but he was also Sesame Street's principal director until 1996. Working with Jim Henson, he helped create many of the Muppet characters, including Big Bird and Cookie Monster. He was also responsible for the show's format and setting. Stone contributed occasional announcer voices (such as the soap opera promo spoof ""School in the Afternoon""), and served similar duty on two Muppet Meeting Films. Stone died of complications from Lou Gehrig's disease on March 30th, 1997. In his New York Times obituary, Joan Ganz Cooney describes Stone as ""probably the most brilliant writer of children's television material in America"".",32,49,54 follower,"['Picture Books', 'Childrens', 'Fiction', 'Humor', 'Classics', 'Monsters', 'Storytime', 'Picture Books', 'Childrens', 'Fiction', 'Humor', 'Classics', 'Monsters', 'Storytime', 'Picture Books', 'Childrens', 'Fiction', 'Humor', 'Classics', 'Monsters', 'Storytime']","3,344 review","82,426 (66%)","24,754 (19%)","12,069 (9%)","3,095 (2%)","2,469 (1%)"
The Day of the Jackal,Frederick Forsyth,4.27,"133,856 rating","June 1, 1971","Librarian note: an alternate cover for this edition can be found here.The Jackal. A tall, blond Englishman with opaque, gray eyes. A killer at the top of his profession. A man unknown to any secret service in the  world. An assassin with a contract to kill the world's most heavily guarded man.One  man with a rifle who can change the course of history. One man whose mission is so secretive not even his employers know his name. And as the minutes count down to the final act of execution, it seems that there is no power on earth that can stop the Jackal.",358,255,"3,583 follower","['Fiction', 'Thriller', 'Mystery', 'Crime', 'Historical Fiction', 'Espionage', 'Suspense']","2,685 review","62,845 (46%)","49,321 (36%)","17,687 (13%)","2,806 (2%)","1,197 (<1%)"
A Walk to Remember,Nicholas Sparks,4.20,"801,736 rating","October 1, 1999","A high school rebel and a minister's daughter find strength in each other in this star-crossed tale of ""young but everlasting love"" (Chicago Sun-Times).There was a time when the world was sweeter....when the women in Beaufort, North Carolina, wore dresses, and the men donned hats.... Every April, when the wind smells of both the sea and lilacs, Landon Carter remembers 1958, his last year at Beaufort High. Landon had dated a girl or two, and even once sworn that he'd been in love. Certainly the last person he thought he'd fall for was Jamie, the shy, almost ethereal daughter of the town's Baptist minister....Jamie, who was destined to show him the depths of the human heart-and the joy and pain of living. The inspiration for this novel came from Nicholas Sparks's sister: her life and her courage. From the internationally bestselling author Nicholas Sparks, comes his most moving story yet....",240,405,228k follower,"['Romance', 'Fiction', 'Contemporary', 'Young Adult', 'Chick Lit', 'Adult', 'Contemporary Romance']","16,539 review","390,578 (48%)","237,729 (29%)","127,299 (15%)","31,676 (3%)","14,454 (1%)"
The Jewel in the Crown,Paul Scott,4.14,"5,884 rating","January 1, 1966","No set of novels so richly recreates the last days of India under British rule--""two nations locked in an imperial embrace""--as Paul Scott's historical tour de force, ""The Raj Quartet."" The Jewel in the Crown opens in 1942 as the British fear both Japanese invasion and Indian demands for independence.",472,184,140 follower,"['Historical Fiction', 'Fiction', 'India', 'Classics', 'Historical', 'Literature', '20th Century']",443 review,"2,547 (43%)","2,060 (35%)",933 (15%),239 (4%),105 (1%)
O Pioneers!,Willa Cather,3.89,"53,436 rating","January 1, 1913","O Pioneers! (1913) was Willa Cather's first great novel, and to many it remains her unchallenged masterpiece. No other work of fiction so faithfully conveys both the sharp physical realities and the mythic sweep of the transformation of the American frontier—and the transformation of the people who settled it. Cather's heroine is Alexandra Bergson, who arrives on the wind-blasted prairie of Hanover, Nebraska, as a girl and grows up to make it a prosperous farm. But this archetypal success story is darkened by loss, and Alexandra's devotion to the land may come at the cost of love itself.At once a sophisticated pastoral and a prototype for later feminist novels, O Pioneers! is a work in which triumph is inextricably enmeshed with tragedy, a story of people who do not claim a land so much as they submit to it and, in the process, become greater than they were.",159,709,"2,285 follower","['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'American', 'Historical', 'Novels']","4,079 review","15,993 (29%)","21,112 (39%)","12,112 (22%)","3,041 (5%)","1,178 (2%)"
The Mysterious Affair at Styles,Agatha Christie,4.00,"418,155 rating","January 1, 1920","Agatha Christie's debut novel was also the first to feature Hercule Poirot, her famously eccentric Belgian detective. A refugee of the Great War, Poirot has settled in England near Styles Court, the country estate of his wealthy benefactor, the elderly Emily Inglethorp. When Emily is poisoned and the authorities are baffled, Poirot puts his prodigious sleuthing skills to work. Suspects are plentiful, including the victim’s much younger husband, her resentful stepsons, her longtime hired companion, a young family friend working as a nurse, and a London specialist on poisons who just happens to be visiting the nearby village. All of them have secrets they are desperate to keep, but none can outwit Poirot as he navigates the ingenious red herrings and plot twists that contribute to Agatha Christie's well-deserved reputation as the queen of mystery.Librarian's note: the first fifteen novels in the Hercule Poirot series are 1) The Mysterious Affair at Styles, 1920; 2) The Murder on the Links, 1923; 3) The Murder of Roger Ackroyd, 1926; 4) The Big Four, 1927; 5) The Mystery of the Blue Train, 1928; 6) Peril at End House, 1932; 7) Lord Edgware Dies, 1933; 8) Murder on the Orient Express, 1934; 9) Three Act Tragedy, 1935; 10) Death in the Clouds, 1935; 11) The A.B.C. Murders, 1936; 12) Murder in Mesopotamia, 1936; 13) Cards on the Table, 1936; 14) Dumb Witness, 1937; and 15) Death on the Nile, 1937. Poirot also appears, in this period, in a play, Black Coffee, 1930, and two collections of short stories, Poirot Investigates, 1924, and Murder in the Mews, 1937. Each novel and short story has its own entry on Goodreads.",121,"4,157",64.5k follower,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Audiobook', 'Detective', 'Classics']","16,025 review","149,099 (35%)","155,916 (37%)","88,033 (21%)","15,473 (3%)","9,634 (2%)"
Dolores Claiborne,Stephen King,3.92,"152,166 rating","November 1, 1992","À Little Tall, on ne sais toujours pas exactement ce qui s'est passé il y a trente ans, et si l'accident qui, le jour de l'éclipse, a coûté la vie au mari de Dolores Claiborne était vraiment un accident...Aujourd'hui, la vieille dame indigne est à nouveau soupçonnée : la riche et sénile Vera Donovan, dont elle est la gouvernante depuis des décennies, vient d'être découverte morte dans sa demeure.Seul témoin et seule héritière, Dolores fait figure de coupable idéale. Elle n'a désormais plus le choix : elle doit passer aux aveux. Raconter les étranges phobies qui habitaient sa maîtresse, se souvenir de l'horreur qu'elle a vécu il y a trente ans. Dire toute la vérité : une vérité terrifiante.",324,"2,519",841k follower,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Audiobook', 'Horror', 'Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Audiobook', 'Horror', 'Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Audiobook']","5,022 review","49,552 (32%)","54,267 (35%)","37,093 (24%)","9,176 (6%)","2,078 (1%)"
