title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
"Shogun, Part 1",James Clavell,4.56,"9,439 rating","January 1, 1975","This is James Clavell's tour-de-force; an epic saga of one Pilot-Major John Blackthorne, and his integration into the struggles and strife of feudal Japan. Both entertaining and incisive, SHOGUN is a stunningly dramatic re-creation of a very different world.Starting with his shipwreck on this most alien of shores, the novel charts Blackthorne's rise from the status of reviled foreigner up to the heights of trusted advisor and eventually, Samurai. All as civil war looms over the fragile country.",533,175,"2,850 follower","['Historical Fiction', 'Fiction', 'Classics', 'Japan', 'Historical', 'Adventure', 'Novels']",302 review,"6,274 (66%)","2,363 (25%)",635 (6%),126 (1%),41 (<1%)
Postcards,Annie Proulx,3.76,"5,736 rating","352 pages, PaperbackPublished January 1, 2003","This is story of Loyal Blood, a man who spends a lifetime on the run from a crime so terrible that it renders him forever incapable of touching a woman. The odyssey begins on a freezing Vermont hillside in 1944 and propels Blood across the American West for forty years. Denied love and unable to settle, he lives a hundred different lives: mining gold, growing beans, hunting fossils, trapping, prospecting for uranium and ranching. His only contact with his past is through a series of postcards he sends home – not realising that in his absence disaster has befallen his family, and their deep-rooted connection with the land has been severed with devastating consequences…‘Postcards’ was Annie Proulx’s first novel, which received huge acclaim and marked the launch of an outstanding literary career. Her works include short story collections ‘Bad Dirt’, ‘Close Range’ (featuring ‘Brokeback Mountain’) and novels such as ‘The Shipping News’ and ‘Accordion Crimes’.",352,106,"2,873 follower","['Fiction', 'Short Stories', 'Literature', 'Novels', 'Historical Fiction', 'Literary Fiction', 'American']",450 review,"1,362 (23%)","2,274 (39%)","1,609 (28%)",361 (6%),130 (2%)
Protector,Larry Niven,4.06,"10,615 rating","January 1, 1973","A classic novel of known spacePhssthpok the Pak had been traveling for most of his thirty-two thousand years. His save, develop, and protect the group of Pak breeders sent out into space some two and a half million years before . . .Brennan was a Belter, the product of a fiercely independent, somewhat anarchic society living in, on, and around an outer asteroid belt. The Belters were rebels, one and all, and Brennan was a smuggler. The Belt worlds had been tracking the Pak ship for days—Brennan figured to meet that ship first . . .He was never seen again—at least not by those alive at the time.",218,677,"3,090 follower","['Science Fiction', 'Fiction', 'Space Opera', 'Science Fiction Fantasy', 'Novels', 'Space', 'Aliens']",298 review,"3,802 (35%)","4,159 (39%)","2,240 (21%)",342 (3%),72 (<1%)
Open Veins of Latin America: Five Centuries of the Pillage of a Continent,Eduardo Galeano,4.31,"22,638 rating","January 1, 1971","Since its U.S. debut almost fifty years ago, this brilliant text has set a new standard for historical scholarship of Latin America. It is also an outstanding political economy, a social and cultural narrative of the highest quality, and perhaps the finest description of primitive capital accumulation since Marx.Rather than chronology, geography, or political successions, Eduardo Galeano has organized the various facets of Latin American history according to the patterns of five centuries of exploitation. Thus he is concerned with gold and silver, cacao and cotton, rubber and coffee, fruit, hides and wool, petroleum, iron, nickel, manganese, copper, aluminum ore, nitrates, and tin. These are the veins which he traces through the body of the entire continent, up to the Rio Grande and throughout the Caribbean, and all the way to their open ends where they empty into the coffers of wealth in the United States and Europe.Weaving fact and imagery into a rich tapestry, Galeano fuses scientific analysis with the passions of a plundered and suffering people. An immense gathering of materials is framed with a vigorous style that never falters in its command of themes. All readers interested in great historical, economic, political, and social writing will find a singular analytical achievement, and an overwhelming narrative that makes history speak, unforgettably.This classic is now further honored by Isabel Allende’s inspiring introduction. Universally recognized as one of the most important writers of our time, Allende once again contributes her talents to literature, to political principles, and to enlightenment.",317,217,"3,390 follower","['History', 'Nonfiction', 'Politics', 'Economics', 'Latin American', 'Spanish Literature', 'Latin American History', 'History', 'Nonfiction', 'Politics', 'Economics', 'Latin American', 'Spanish Literature', 'Latin American History', 'History', 'Nonfiction', 'Politics', 'Economics', 'Latin American', 'Spanish Literature', 'Latin American History', 'History', 'Nonfiction', 'Politics', 'Economics', 'Latin American', 'Spanish Literature', 'Latin American History', 'History', 'Nonfiction', 'Politics', 'Economics', 'Latin American', 'Spanish Literature', 'Latin American History']","1,877 review","11,643 (51%)","7,385 (32%)","2,784 (12%)",603 (2%),223 (<1%)
The Magic Lantern,Ingmar Bergman,4.08,"3,135 rating","January 1, 1987","“When a film is not a document, it is a dream. . . . At the editing table, when I run the strip of film through, frame by frame, I still feel that dizzy sense of magic of my childhood.” Bergman, who has conveyed this heady sense of wonder and vision to moviegoers for decades, traces his lifelong love affair with film in his breathtakingly visual autobiography, The Magic Lantern.More grand mosaic than linear account, Bergman’s vignettes trace his life from a rural Swedish childhood through his work in theater to Hollywood’s golden age, and a tumultuous romantic history that includes five wives and more than a few mistresses. Throughout, Bergman recounts his life in a series of deeply personal flashbacks that document some of the most important moments in twentieth-century filmmaking as well as the private obsessions of the man behind them. Ambitious in scope yet sensitively wrought, The Magic Lantern is a window to the mind of one of our era’s great geniuses.“[Bergman] has found a way to show the soul’s landscape . . . . Many gripping revelations.”—New York Times Book Review“Joan Tate’s translation of this book has delicacy and true pitch . . . The Magic Lantern is as personal and penetrating as a Bergman film, wry, shadowy, austere.”—New Republic“[Bergman] keeps returning to his past, reassessing it, distilling its meaning, offering it to his audiences in dazzling new shapes.”—New York Times“What Bergman does relate, particularly his tangled relationships with his parents, is not only illuminating but quite moving. No ‘tell-all’ book this one, but revealing in ways that much longer and allegedly ‘franker’ books are not.”—Library Journal",314,129,557 follower,"['Film', 'Biography', 'Nonfiction', 'Memoir', 'Autobiography', 'Art', 'Media Tie In', 'Film', 'Biography', 'Nonfiction', 'Memoir', 'Autobiography', 'Art', 'Media Tie In', 'Film', 'Biography', 'Nonfiction', 'Memoir', 'Autobiography', 'Art', 'Media Tie In']",242 review,"1,109 (35%)","1,337 (42%)",555 (17%),110 (3%),24 (<1%)
Darwin's Dangerous Idea: Evolution and the Meanings of Life,Daniel C. Dennett,4.06,"16,406 rating","May 10, 1995","In a book that is both groundbreaking and accessible, Daniel C. Dennett, whom Chet Raymo of The Boston Globe calls ""one of the most provocative thinkers on the planet,"" focuses his unerringly logical mind on the theory of natural selection, showing how Darwin's great idea transforms and illuminates our traditional view of humanity's place in the universe. Dennett vividly describes the theory itself and then extends Darwin's vision with impeccable arguments to their often surprising conclusions, challenging the views of some of the most famous scientists of our day.",588,55,"2,781 follower","['Science', 'Philosophy', 'Nonfiction', 'Evolution', 'Biology', 'History', 'Psychology']",350 review,"6,991 (42%)","5,162 (31%)","2,994 (18%)",846 (5%),413 (2%)
The Abhorsen Trilogy Box Set,Garth Nix,4.54,"9,479 rating","March 1, 2003","To preserve life, the Abhorsen must enter Death",850,229,14.1k follower,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Science Fiction Fantasy', 'High Fantasy', 'Adventure']",267 review,"6,283 (66%)","2,321 (24%)",687 (7%),115 (1%),73 (<1%)
Mulata,Miguel Ángel Asturias,3.72,245 rating,"January 1, 1963","The plot follows a poor farmer who starts out dissatisfied with his economic state and makes a deal with Tazol, the corn-husk devil, an enigmatic being whose first request of him is that he go to market with his fly open to lead the town's women into temptation (thus the title of the other translation, ""the Mulata and Mr. Fly"").",352,153,342 follower,"['Fiction', 'Latin American', 'Literature', 'Classics', 'Mythology', 'Latin American Literature', 'Nobel Prize', 'Fiction', 'Latin American', 'Literature', 'Classics', 'Mythology', 'Latin American Literature', 'Nobel Prize', 'Fiction', 'Latin American', 'Literature', 'Classics', 'Mythology', 'Latin American Literature', 'Nobel Prize']",36 review,84 (34%),64 (26%),58 (23%),23 (9%),16 (6%)
A Wind in the Door,Madeleine L'Engle,3.99,"126,892 rating","January 1, 1973","Every time a star goes out, another Echthros has won a battle.Just before Meg Murry's little brother, Charles Wallace, falls deathly ill, he sees dragons in the vegetable garden. The dragons turn out to be Proginoskes, a cherubim composed out wings and eyes, wind and flame. It is up to Meg and Proginoskes, along with Meg's friend Calvin, to save Charles Wallace's life. To do so, they must travel deep within Charles Wallace to attempt to defeat the Echthroi—those who hate—and restore brilliant harmony and joy to the rhythm of creation, the song of the universe.",236,183,"8,606 follower","['Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Childrens', 'Classics', 'Middle Grade', 'Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Childrens', 'Classics', 'Middle Grade', 'Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Childrens', 'Classics', 'Middle Grade']","4,258 review","45,626 (35%)","46,170 (36%)","26,397 (20%)","6,130 (4%)","2,569 (2%)"
The Dream Songs,John Berryman,4.19,"6,712 rating","January 1, 1969","This edition combines The Dream Songs, awarded the Pulitzer Prize for Poetry in 1965, and His Toy, His Dream, His Rest, which won the National Book Award for Poetry in 1969 and contains all 385 songs. Of The Dream Songs, A. Alvarez wrote in The Observer, ""A major achievement. He has written an elegy on his brilliant generation and, in the process, he has also written an elegy on himself.""The Dream Songs are eighteen-line poems in three stanzas. Each individual poem is lyric and organized around an emotion provoked by an everyday event. The tone of the poems is less surreal than associational or intoxicated. The principal character of the song cycle is Henry, who is both the narrator of the poems and referred to by the narrator in the poems.",427,121,221 follower,"['Poetry', 'Classics', 'American', 'Literature', '20th Century', 'The United States Of America', 'Literary Fiction', 'Poetry', 'Classics', 'American', 'Literature', '20th Century', 'The United States Of America', 'Literary Fiction', 'Poetry', 'Classics', 'American', 'Literature', '20th Century', 'The United States Of America', 'Literary Fiction']",194 review,"3,335 (49%)","1,919 (28%)","1,007 (15%)",316 (4%),135 (2%)
The Soft Machine,William S. Burroughs,3.43,"6,488 rating","January 1, 1961","In Naked Lunch, William S. Burroughs revealed his genius. In The Soft Machine he begins an adventure that will take us even further into the dark recesses of his imagination, a region where nothing is sacred, nothing taboo. Continuing his ferocious verbal assault on hatred, hype, poverty, war, bureaucracy, and addiction in all its forms, Burroughs gives us a surreal space odyssey through the wounded galaxies in a book only he could create.",184,360,"6,028 follower","['Fiction', 'Science Fiction', 'Literature', 'American', 'Novels', 'Classics', 'Queer']",400 review,"1,175 (18%)","2,019 (31%)","2,086 (32%)",807 (12%),401 (6%)
Jesus’ Son,Denis Johnson,4.12,"36,366 rating","January 1, 1992","Jesus' Son, the first collection of stories by Denis Johnson, presents a unique, hallucinatory vision of contemporary American life unmatched in power and immediacy and marks a new level of achievement for this acclaimed writer. In their intensity of perception, their neon-lit evocation of a strange world brought uncomfortably close to our own, the stories in Jesus' Son offer a disturbing yet eerily beautiful portrayal of American loneliness and hope.Contains:Car Crash While HitchhikingTwo MenOut on BailDundunWorkEmergencyDirty WeddingThe Other ManHappy HourSteady Hands at Seattle GeneralBeverly Home'",160,56,"2,073 follower","['Short Stories', 'Fiction', 'Contemporary', 'Literature', 'American', 'Literary Fiction', 'Classics']","3,016 review","15,664 (43%)","12,505 (34%)","5,849 (16%)","1,725 (4%)",623 (1%)
The Girl Who Loved Tom Gordon,Stephen King,3.63,"161,093 rating","April 6, 1999","On a six-mile hike on the Maine-New Hampshire branch of the Appalachian Trail, nine-year-old Trisha McFarland quickly tires of the constant bickering between her older brother, Pete, and her recently divorced mother. But when she wanders off by herself and then tries to catch up by attempting a shortcut, she becomes lost in a wilderness maze full of peril and terror.As night falls, Trisha has only her ingenuity as a defense against the elements, and only her courage and faith to withstand her mounting fears. For solace, she tunes her Walkman to broadcasts of Boston Red Sox baseball games and follows the gritty performances of her hero, relief pitcher Tom Gordon. And when her radio's reception begins to fade, Trisha imagines that Tom Gordon is with her - protecting her from an all-too-real enemy who has left a trail of slaughtered animals and mangled trees in the dense, dark woods...",264,"2,519",841k follower,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Fantasy', 'Survival']","7,303 review","38,726 (24%)","50,893 (31%)","49,691 (30%)","16,686 (10%)","5,097 (3%)"
The Angel of Darkness,Caleb Carr,3.99,"29,570 rating","September 16, 1997","In The Angel of Darkness, Caleb Carr brings back the vivid world of his bestselling The Alienist but with a twist: this story is told by the former street urchin Stevie Taggert, whose rough life has given him wisdom beyond his years. Thus New York City, and the groundbreaking alienist Dr. Kreizler himself, are seen anew. It is June 1897. A year has passed since Dr. Laszlo Kreizler, a pioneer in forensic psychiatry, tracked down the brutal serial killer John Beecham with the help of a team of trusted companions and a revolutionary application of the principles of his discipline. Kreizler and his friends--high-living crime reporter John Schuyler Moore; indomitable, derringer-toting Sara Howard; the brilliant (and bickering) detective brothers Marcus and Lucius Isaacson; powerful and compassionate Cyrus Montrose; and Stevie Taggert, the boy Kreizler saved from a life of street crime--have returned to their former pursuits and tried to forget the horror of the Beecham case. But when the distraught wife of a Spanish diplomat begs Sara's aid, the team reunites to help find her kidnapped infant daughter. It is a case fraught with danger, since Spain and the United States are on the verge of war. Once again, Caleb Carr proves his brilliant ability to re-create the past, both high life and low. As the horror unfolds, Delmonico's still serves up wondrous meals, and a summer trip to the elegant gambling parlors of Saratoga provides precious keys to the murderer's past. At the same time, we go on revealing journeys into Stevie's New York, a place where poor and neglected children--then as now--turn to crime and drugs at shockingly early ages. Peppered throughout are characters taken from real life and rendered with historical vigor, including suffragist Elizabeth Cady Stanton; painter Albert Pinkham Ryder; and Clarence Darrow, who thunders for the defense in a tense courtroom drama during which the sanctity of American motherhood itself is put on trial. Fast-paced and chilling, The Angel of Darkness is a tour de force, a novel of modern evil in old New York.",752,49,"3,157 follower","['Mystery', 'Historical Fiction', 'Fiction', 'Crime', 'Thriller', 'Historical', 'Mystery Thriller']","1,678 review","9,473 (32%)","12,247 (41%)","6,335 (21%)","1,197 (4%)",318 (1%)
C is for Corpse,Sue Grafton,3.93,"51,876 rating","November 24, 1986","C IS FOR CALCULATEDHow do you go about solving an attempted murder when the victim has lost a good part of his memory? It's one of Kinsey's toughest cases yet, but she never backs down from a challenge. Twenty-three-year-old Bobby Callahan is lucky to be alive after a car forced his Porsche over a bridge and into a canyon. The crash left Bobby with a clouded memory. But he can't shake the feeling it was no random accident and that he's still in danger…C IS FOR CRIMEThe only clues Kinsey has to go on are a little red address book and the name ""Blackman."" Bobby can't remember who he gave the address book to for safekeeping. And any chances of Bobby regaining his memory are dashed when he's killed in another automobile accident just three days after he hires Kinsey.C IS FOR CORPSEAs Kinsey digs deeper into her investigation, she discovers Bobby had a secret worth killing for―and unearthing that secret could send Kinsey to her own early death…",243,305,"6,223 follower","['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Audiobook', 'Detective', 'Thriller']","1,680 review","14,556 (28%)","21,240 (40%)","14,195 (27%)","1,484 (2%)",401 (<1%)
The Goal: A Process of Ongoing Improvement,Eliyahu M. Goldratt,4.08,"74,393 rating","January 1, 1984","Written in a fast-paced thriller style, The Goal is the gripping novel which is transforming management thinking throughout the Western world.Alex Rogo is a harried plant manager working ever more desperately to try and improve performance. His factory is rapidly heading for disaster. So is his marriage. He has ninety days to save his plant—or it will be closed by corporate HQ, with hundreds of job losses. It takes a chance meeting with a colleague from student days—Jonah—to help him break out of conventional ways of thinking to see what needs to be done.The story of Alex's fight to save his plant is more than compulsive reading. It contains a serious message for all managers in industry and explains the ideas which underline the Theory of Constraints (TOC) developed by Eli Goldratt.",384,37,626 follower,"['Business', 'Nonfiction', 'Management', 'Leadership', 'Self Help', 'Buisness', 'Productivity', 'Business', 'Nonfiction', 'Management', 'Leadership', 'Self Help', 'Buisness', 'Productivity', 'Business', 'Nonfiction', 'Management', 'Leadership', 'Self Help', 'Buisness', 'Productivity']","3,016 review","31,742 (42%)","24,698 (33%)","12,287 (16%)","3,620 (4%)","2,046 (2%)"
The Last of the Wine,Mary Renault,4.05,"5,715 rating","January 1, 1956","In The Last of the Wine , two young Athenians, Alexias and Lysis, compete in the palaestra, journey to the Olympic games, fight in the wars against Sparta, and study under Socrates. As their relationship develops, Renault expertly conveys Greek culture, showing the impact of this supreme philosopher whose influence spans epochs.",400,33,"1,443 follower","['Historical Fiction', 'Fiction', 'Historical', 'LGBT', 'Classics', 'Mythology', 'Greece']",546 review,"2,149 (37%)","2,095 (36%)","1,142 (19%)",259 (4%),70 (1%)
The Natural,Bernard Malamud,3.62,"11,574 rating","January 1, 1952","The classical novel (and basis for the acclaimed film) now in a new editionIntroduction by Kevin BakerThe Natural, Bernard Malamud's first novel, published in 1952, is also the first—and some would say still the best—novel ever written about baseball. In it Malamud, usually appreciated for his unerring portrayals of postwar Jewish life, took on very different material—the story of a superbly gifted ""natural"" at play in the fields of the old daylight baseball era—and invested it with the hardscrabble poetry, at once grand and altogether believable, that runs through all his best work. Four decades later, Alfred Kazin's comment still holds true: ""Malamud has done something which—now that he has done it!—looks as if we have been waiting for it all our lives. He has really raised the whole passion and craziness and fanaticism of baseball as a popular spectacle to its ordained place in mythology.""",231,142,442 follower,"['Fiction', 'Sports', 'Baseball', 'Classics', 'Literature', 'Novels', 'Literary Fiction', 'Fiction', 'Sports', 'Baseball', 'Classics', 'Literature', 'Novels', 'Literary Fiction', 'Fiction', 'Sports', 'Baseball', 'Classics', 'Literature', 'Novels', 'Literary Fiction']",974 review,"2,397 (20%)","4,270 (36%)","3,410 (29%)","1,106 (9%)",391 (3%)
Minoes,Annie M.G. Schmidt,4.03,"3,829 rating","January 1, 1970","Minoes dulunya kucing. Walaupun sekarang jadi manusia, gadis itu masih bisa berkomunikasi dalam bahasa kucing. Ia juga tetap suka mendengkur dan senang kalau kepalanya dielus-elus.Ia tinggal di rumah Tibbe, wartawan koran. Berkat Minoes dan Kantor Berita Kucing, Tibbe jadi tahu segala macam rahasia dan peristiwa yang akan terjadi, bahkan membongkar kedok tokoh masyarakat yang pura-pura baik!",199,281,201 follower,"['Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Animals', 'Cats', 'Classics', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Animals', 'Cats', 'Classics', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Animals', 'Cats', 'Classics', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Animals', 'Cats', 'Classics', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Animals', 'Cats', 'Classics']",388 review,"1,286 (33%)","1,557 (40%)",839 (21%),118 (3%),29 (<1%)
The Collected Stories of Isaac Bashevis Singer,Isaac Bashevis Singer,4.38,"2,107 rating","January 1, 1982","The forty-seven stories in this collection, selected by Singer himself out of nearly one hundred and fifty, range from the publication of his now-classic first collection, Gimpel the Fool, in 1957, until 1981. They include supernatural tales, slices of life from Warsaw and the shtetls of Eastern Europe, and stories of the Jews displaced from that world to the New World, from the East Side of New York to California and Miami.",624,441,954 follower,"['Short Stories', 'Fiction', 'Jewish', 'Classics', 'Literature', 'Poland', 'Nobel Prize']",136 review,"1,139 (54%)",699 (33%),220 (10%),35 (1%),14 (<1%)
Mossflower,Brian Jacques,4.12,"69,020 rating","January 1, 1989","The thrilling prequel to ""Redwall"". The clever and greedy wildcat Tsarmina becomes ruler of all Mossflower Woods and is determined to govern the peaceful woodlanders with an iron paw. The brave mouse Martin and quick-talking mouse thief Gonff meet in the depths of Kotir Castle's dungeon. The two escape and resolve to end Tsarmina's tyrannical rule. Joined by Kinny the mole, Martin and Gonff set off on a dangerous quest for Salamandastron, where they are convinced that their only hope, Boar the Fighter, still lives.",373,251,"4,028 follower","['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade']","1,181 review","27,571 (39%)","25,566 (37%)","13,109 (18%)","2,047 (2%)",727 (1%)
Glory in Death,J.D. Robb,4.27,"65,011 rating","December 1, 1995","It is 2058, New York City. In a world where technology can reveal the darkest of secrets, there's only one place to hide a crime of passion-in the heart.  Even in the mid-twenty-first century, during a time when genetic testing usually weeds out any violent hereditary traits before they can take over, murder still happens. The first victim is found lying on a sidewalk in the rain. The second is murdered in her own apartment building. Police Lieutenant Eve Dallas has no problem finding connections between the two crimes. Both victims were beautiful and highly successful women. Their glamorous lives and loves were the talk of the city. And their intimate relations with men of great power and wealth provide Eve with a long list of suspects -- including her own lover, Roarke.",296,254,33.5k follower,"['Mystery', 'Romance', 'Crime', 'Romantic Suspense', 'Fiction', 'Suspense', 'Futuristic']","3,079 review","30,203 (46%)","24,006 (36%)","9,419 (14%)","1,083 (1%)",300 (<1%)
The Evolution Deceit: The Scientific Collapse of Darwinism and its Ideological Background,Harun Yahya,3.58,520 rating,"January 1, 1997","For some people the theory of evolution or Darwinism has only scientific connotations, with seemingly no direct implication in their daily lives. This is, of course, a common misunderstanding. Far beyond just being an issue within the framework of the biological sciences, the theory of evolution constitutes the underpinning of a deceptive philosophy that has held sway over a large number of Materialism. Materialist philosophy, which accepts only the existence of matter and presupposes man to be 'a heap of matter', asserts that he is no more than an animal, with 'conflict' the sole rule of his existence. Although propagated as a modern philosophy based on science, materialism is in fact an ancient dogma with no scientific basis. Conceived in Ancient Greece, the dogma was rediscovered by the atheistic philosophers of the 18th century. It was then implanted in the 19th century into several science disciplines by thinkers such as Karl Marx, Charles Darwin and Sigmund Freud. In other words science was distorted to make room for materialism. The past two centuries have been a bloody arena of Ideologies based on materialism (or competing ideologies arguing against materialism, yet sharing its basic tenets) have brought permanent violence, war and chaos to the world. Communism, responsible for the death of 120 million people, is the direct outcome of materialistic philosophy. Fascism, despite pretending to be an alternative to the materialistic world-view, accepted the fundamental materialist concept of progress though conflict and sparked off oppressive regimes, massacres, world wars and genocide. Besides these two bloody ideologies, individual and social ethics have also been corrupted by materialism. The deceptive message of materialism, reducing man to an animal whose existence is coincidental and with no responsibility to any being, demolished moral pillars such as love, mercy, self-sacrifice, modesty, honesty and justice. Having been misled by the materialists' motto ""life is a struggle"", people came to see their lives as nothing more than a clash of interests which, in turn, led to life according to the law of the jungle. Traces of this philosophy, which has a lot to answer as regards man-made disasters of the last two centuries, can be found in every ideology that perceives differences among people as a 'reason for conflict'. That includes the terrorists of the present day who claim to uphold religion, yet commit one of the greatest sins by murdering innocent people. Karl Marx made it clear that Darwin's theory provided a solid ground for materialism and thus also for communism. He also showed his sympathy to Darwin by dedicating Das Kapital, which is considered as his greatest work, to him. In the German edition of the book, he ""From a devoted admirer to Charles Darwin"" The theory of evolution, or Darwinism, comes in handy at this point by completing the jigsaw puzzle. It provides the myth that materialism is a scientific idea. That is why, Karl Marx, the founder of communism and dialectical materialism, wrote that Darwinism was ""the basis in natural history"" for his worldview.1 However, that basis is rotten. Modern scientific discoveries reveal over and over again that the popular belief associating Darwinism with science is false. Scientific evidence refutes Darwinism comprehensively and reveals that the origin of our existence is not evolution but creation. God has created the universe, all living things and man. This book has been written to make this fact known to people. Since its first publication, originally in Turkey and then in many other countries, millions of people have read and appreciated the book. In addition to Turkish, it has been printed in English, Italian, Spanish, Russian, Bosnian, Arabic, Malay and Indonesian. The impact of The Evolution Deceit has been",277,487,316 follower,"['Science', 'Nonfiction', 'Islam', 'Evolution', 'Religion', 'Education', 'Theology']",85 review,165 (31%),163 (31%),79 (15%),34 (6%),79 (15%)
Silverwing,Kenneth Oppel,4.07,"14,393 rating","October 1, 1997","Shade is a young silverwing bat, the runt of his colony. But he's determined to prove himself on the long, dangerous winter migration to Hibernaculum, millions of wingbeats to the south. During a fierce storm, he loses the others and soon faces the most incredible journey of his young life. Desperately searching for a way to rejoin his flock, Shade meets a remarkable cast of characters: Marina, a Brightwing bat with a strange metal band on her leg; Zephyr, a mystical albino bat with an unusual gift; and Goth, a gigantic carnivorous vampire bat. But which ones are friends and which ones are enemies? In this epic story of adventure and suspense, Shade is going to need all the help he can find -- if he hopes to ever see his family again.",224,78,"2,600 follower","['Fantasy', 'Young Adult', 'Animals', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure']",681 review,"5,395 (37%)","5,498 (38%)","2,806 (19%)",512 (3%),182 (1%)
Rhapsody: Child of Blood,Elizabeth Haydon,3.97,"19,762 rating","September 4, 1999","The brilliant new saga is born ...Rhapsody is a woman, a Singer of some talent, who is swept up into events of world-shattering import. On the run from an old romantic interest who won't take no for an answer, Rhapsody literally bumps into a couple of shady characters: half-breeds who come to her rescue in the nick of time. Only the rescue turns into an abduction, and Rhapsody soon finds herself dragged along on an epic voyage, one that spans centuries and ranges across a wonder-filled fantasy world-- a world so real you can hear the sweet music of Rhapsody's aubade and smell the smoldering forges deep within the Cauldron.",656,40,984 follower,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Romance', 'Science Fiction Fantasy', 'Magic']",639 review,"7,566 (38%)","6,459 (32%)","3,901 (19%)","1,252 (6%)",584 (2%)
The House of Sleep,Jonathan Coe,3.94,"11,780 rating","January 1, 1997","Like a surreal and highly caffeinated version of The Big Chill, Jonathan Coe's new novel follows four students who knew each other in college in the eighties. Sarah is a narcoleptic who has dreams so vivid she mistakes them for real events. Robert has his life changed forever by the misunderstandings that arise from her condition. Terry spends his wakeful nights fueling his obsession with movies. And an increasingly unstable doctor, Gregory, sees sleep as a life-shortening disease which he must eradicate.But after ten years of fretful slumber and dreams gone bad, the four reunite in their college town to confront their disorders. In a Gothic cliffside manor being used as a clinic for sleep disorders, they discover that neither love, nor lunacy, nor obsession ever rests.",337,64,"2,353 follower","['Fiction', 'Contemporary', 'British Literature', 'Novels', 'Romance', 'Literature', 'Literary Fiction']",721 review,"3,691 (31%)","4,700 (39%)","2,582 (21%)",652 (5%),155 (1%)
Heat and Dust,Ruth Prawer Jhabvala,3.55,"8,131 rating","January 1, 1975","Set in colonial India during the 1920s, Heat and Dust tells the story of Olivia, a beautiful woman suffocated by the propriety and social constraints of her position as the wife of an important English civil servant. Longing for passion and independence, Olivia is drawn into the spell of the Nawab, a minor Indian prince deeply involved in gang raids and criminal plots. She is intrigued by the Nawab's charm and aggressive courtship, and soon begins to spend most of her days in his company. But then she becomes pregnant, and unsure of the child's paternity, she is faced with a wrenching dilemma. Her reaction to the crisis humiliates her husband and outrages the British community, breeding a scandal that lives in collective memory long after her death.",190,45,149 follower,"['Fiction', 'India', 'Historical Fiction', 'Literature', 'Literary Fiction', 'Indian Literature', 'Novels']",505 review,"1,536 (18%)","2,938 (36%)","2,496 (30%)",803 (9%),358 (4%)
Circus of the Damned,Laurell K. Hamilton,4.17,"94,342 rating","January 1, 1995","In Circus of the Damned-now in trade paperback for the first time-a rogue master vampire hits town, and Anita gets caught in the middle of an undead turf war. Jean-Claude, the Master Vamp of the city, wants her for his own-but his enemies have other plans. And to make matters worse, Anita takes a hit to the heart when she meets a stunningly handsome junior high science teacher named Richard Zeeman. They're two humans caught in the crossfire-or so Anita thinks.",336,353,24.6k follower,"['Urban Fantasy', 'Vampires', 'Fantasy', 'Paranormal', 'Romance', 'Horror', 'Paranormal Romance']","1,835 review","41,425 (43%)","32,272 (34%)","16,758 (17%)","2,916 (3%)",971 (1%)
Peace,Gene Wolfe,4.11,"2,390 rating","January 1, 1975","Mesmerizing sci-fi from the author the Denver Post calls ""one of the literary giants of science fiction."" The melancholy memoir of Alden Dennis Weer, an embittered old man living in a small midwestern town, reveals a miraculous dimension. For Weer's imagination has the power to obliterate time and reshape reality, transcending even death itself.",272,496,"3,094 follower","['Fantasy', 'Fiction', 'Science Fiction', 'Horror', 'Novels', 'Magical Realism', 'Science Fiction Fantasy']",272 review,"1,017 (42%)",826 (34%),391 (16%),105 (4%),51 (2%)
