title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Wild America,Roger Tory Peterson,4.28,232 rating,"January 1, 1955","On an April day in 1953, renowned American naturalist, author, and illustrator Roger Tory Peterson met his British friend James Fisher, an authority on seabirds, in Newfoundland. There they began a strenuous and thrilling hundred-day field trip around the edge of the continent. Part travelogue, part epic natural adventure, their richly illustrated record is the superlatively good product of ideal circumstances (Chicago Sunday Tribune).","HardcoverFirst published January 1, 1955","['Nature', 'Birds', 'Nonfiction', 'Natural History', 'Travel', 'Science', 'Memoir', 'Nature', 'Birds', 'Nonfiction', 'Natural History', 'Travel', 'Science', 'Memoir', 'Nature', 'Birds', 'Nonfiction', 'Natural History', 'Travel', 'Science', 'Memoir']",34 follower,30 review,364,0 (0%),3 (1%),28 (12%),102 (43%),99 (42%)
മയ്യഴിപ്പുഴയുടെ തീരങ്ങളിൽ | Mayyazhippuzhayude Theerangalil,M. Mukundan,4.17,"4,700 rating","April 1, 1974","Mayyazhippuzhayude Theerangalil (On the Banks of the River Mayyazhi) is a Malayalam language novel by M. Mukundan. Widely regarded as the author's magnum opus, the novel vividly describes the political and social background of Mahe (Mayyazhi), the former French colony, in the past, in a mystical way.[1] The novel was translated into English and French, both the versions winning accolades.",340,"['Fiction', 'Indian Literature', 'Novels', 'Classics', 'India', 'Historical Fiction', 'Historical']",363 follower,228 review,88,140 (2%),168 (3%),587 (12%),"1,655 (35%)","2,150 (45%)"
Peter's Room,Antonia Forest,4.20,134 rating,"January 1, 1961",The fifth book in Antonia Forest's series of stories about the Marlow family. During a snowy Christmas holiday the younger Marlows and their friend Patrick Merrick pass the time by inventing a make-believe world inspired by Emily Bronte's Gondal. But the story that starts as an amusement becomes frighteningly real.,231,"['Childrens', 'Fiction', 'Young Adult', 'British Literature']",25 follower,18 review,14,1 (<1%),6 (4%),17 (12%),51 (38%),59 (44%)
Xorandor,Christine Brooke-Rose,3.41,71 rating,"January 1, 1986","Jip and Zab, twin brothers, discover a mysterious stone which functions like a large computer and which they name Xorandor",224,"['Science Fiction', 'Fiction', 'Novels', 'Science Fiction Fantasy']",87 follower,16 review,43,3 (4%),10 (14%),26 (36%),19 (26%),13 (18%)
The Books of Magic,Neil Gaiman,4.09,"17,609 rating","January 1, 1993","From Neil Gaiman, the bestselling novelist and creator of the world-renowned comics title The Sandman, comes a mesmerizing tale of the dangers and opportunities of youth, and its endless possibilities.  Illustrated by four of comics' most accomplished artists, John Bolton, Scott Hampton, Charles Vess and Paul Johnson, THE BOOKS OF MAGIC collects all four issues of the original miniseries that introduced the character of Timothy Hunter and set the stage for his continuing adventures.Timothy Hunter could be the most powerful magician in the world, but does he really want to be?  Guided through the magical world starting at the begining of time by a group of DC Universe magicians, often refered to as the Trenchcoat Brigade (John Constantine, Phantom Stranger, Mister E, and Doctor Occult), they attempt to aid Timothy in his decision whether or not to embrace his gift.  However, by the time Timothy makes a choice, it may have already been made for him.",208,"['Comics', 'Graphic Novels', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Urban Fantasy', 'Comics', 'Graphic Novels', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Urban Fantasy', 'Comics', 'Graphic Novels', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Urban Fantasy', 'Comics', 'Graphic Novels', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Urban Fantasy', 'Comics', 'Graphic Novels', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Urban Fantasy']",314k follower,841 review,"2,138",179 (1%),678 (3%),"3,530 (20%)","6,209 (35%)","7,013 (39%)"
Eve's Daughters,Lynn Austin,4.44,"6,648 rating","January 1, 1999","Yearning for love and dignity, four generations of women must come to grips with the choices they've made--and those their mothers made before them. But breaking the cycle that has ensnared them over the decades will prove more difficult than they had ever imagined....Eighty-year-old Emma Bauer has carefully guarded a dark secret for more than fifty years. But when she sees her granddaughter's marriage beginning to unravel, Emma realizes that her lies about her own marriage have poisoned those she loves most. Can she help her granddaughter break free of a legacy of wrong choices? Or will she take her secret--and her broken heart--to the grave?With honesty and compassion, author Lynn Austin weaves a compelling story of four unforgettable women--their struggles, their crises of faith, their triumphs.",428,"['Christian Fiction', 'Historical Fiction', 'Fiction', 'Christian', 'Romance', 'Historical', 'Chick Lit']","4,643 follower",615 review,49,28 (<1%),101 (1%),655 (9%),"1,990 (29%)","3,874 (58%)"
Sharpe's Rifles,Bernard Cornwell,4.26,"17,860 rating","January 1, 1988","It's 1809 and the powerful French juggernaut is sweeping across Spain. Lieutenant Sharpe is newly in command of the demoralized, distrustful men of the 95th Rifles. He must lead them to safety --and the only means of escape is a treacherous trek through the enemy-infested mountains of Spain.",304,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'Adventure', 'Military Fiction', 'Action']",17.2k follower,508 review,433,52 (<1%),250 (1%),"2,499 (13%)","7,282 (40%)","7,777 (43%)"
Black Trillium,Marion Zimmer Bradley,3.60,"4,144 rating","January 1, 1990","Ruwenda is a pleasant, peaceful land-but the magic of its guardian, the Archimage Binah, is waning. Binah must pass along her protectorship to the triplet princess of Ruwenda. She bestows upon the infant girls the power of the rare and mystical Black Trillium-badge of the royal house, symbol of an ancient magic. While the sisters blossom into beautiful young women, neighboring Labornok use a dark magician to sunder Binah's protection. As invaders pour into Ruwenda, the Archimage orders the princesses to flee-and changes them to search for three magical talismans which when brought together will be their only chance to regain their kingdom and free its people. Each must accomplish her task separately-and to succeed, each must also confront and conquer the limits of her own soul.",491,"['Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy', 'Magic', 'Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy', 'Magic', 'Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy', 'Magic', 'Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy', 'Magic', 'Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy', 'Magic']","4,465 follower",135 review,713,120 (2%),411 (9%),"1,392 (33%)","1,308 (31%)",913 (22%)
The Nature of the Chemical Bond and the Structure of Molecules and Crystals; An Introduction to Modern Structural Chemistry.,Linus Pauling,4.25,57 rating,"June 1, 1940","The Nature of the Chemical Bond provides a general treatment, essentially nonmathematical, of present (as of 1960) knowledge about the structure of molecules and crystals and the nature of the chemical bond. Among the new features in the third edition are a detailed resonating-valence-bond theory of electron-deficient substances, such as the boranes and ferrocene; a chemical theory of the electronic structure of metals and intermetallic compounds; a discussion of the role of the hydrogen bond in the structures of proteins and nucleic acids; the electroneutrality principle; and other new principles of molecular structure.",644,"['Science', 'Chemistry', 'Nonfiction', 'Academic']",85 follower,4 review,102,1 (1%),1 (1%),12 (21%),12 (21%),31 (54%)
For Colored Girls Who Have Considered Suicide / When the Rainbow Is Enuf,Ntozake Shange,4.28,"33,946 rating","January 1, 1975","In celebration of its highly anticipated Broadway revival, Ntozake Shange’s classic, award-winning play centering the wide-ranging experiences of Black women, now with introductions by two-time National Book Award winner Jesmyn Ward and Broadway director Camille A. Brown.From its inception in California in 1974 to its Broadway revival in 2022, the Obie Award–winning for colored girls who have considered suicide/when the rainbow is enuf has excited, inspired, and transformed audiences all over the country for nearly fifty years. Passionate and fearless, Shange’s words reveal what it meant to be a woman of color in the 20th century.First published in 1975, when it was praised by The New Yorker for “encompassing…every feeling and experience a woman has ever had,” for colored girls who have considered suicide/when the rainbow is enuf will be read and performed for generations to come. Now with new introductions by Jesmyn Ward and Broadway director Camille A. Brown, and one poem not included in the original, here is the complete text of a groundbreaking dramatic prose poem that resonates with unusual beauty in its fierce message to the world.",64,"['Poetry', 'Plays', 'Fiction', 'Feminism', 'Drama', 'African American', 'Race']",752 follower,"1,113 review",71,553 (1%),"1,041 (3%)","4,537 (13%)","9,887 (29%)","17,928 (52%)"
Lady with a Spear,Eugenie Clark,4.32,93 rating,"January 1, 1954","Lady with a Spear, paperback",243,"['Science', 'Biography', 'Nonfiction', 'History', 'Memoir', 'Adult', 'Biology']",11 follower,16 review,12,0 (0%),1 (1%),10 (10%),40 (43%),42 (45%)
"Battle Angel Alita Deluxe Edition, Vol. 1",Yukito Kishiro,4.22,"2,310 rating","January 1, 1990","After more than a decade out of print, the original cyberpunk action classic returns in glorious 400-page hardcover deluxe editions, featuring an all-new translation, color pages, and new cover designs! In a dump in the lawless settlement of Scrapyard, far beneath the mysterious space city of Zalem, disgraced cyber-doctor Daisuke Ido makes a strange find: the detached head of a cyborg woman who has lost all her memories. He names her Alita and equips her with a powerful new body, the Berserker. While Alita remembers no details of her former life, a moment of desperation reawakens in her nerves the legendary school of martial arts known as Panzer Kunst. In a place where there is no justice but what people make for themselves, Alita decides to become a hunter-killer, tracking down and taking out those who prey on the weak. But can she hold onto her humanity as she begins to revel in her own bloodlust?",430,"['Manga', 'Comics', 'Science Fiction', 'Graphic Novels', 'Cyberpunk', 'Fiction', 'Fantasy']",332 follower,237 review,340,13 (<1%),53 (2%),331 (14%),932 (40%),981 (42%)
The Old Devils,Kingsley Amis,3.33,"3,717 rating","January 1, 1986","Age has done everything except mellow the characters in Kingsley Amis’s The Old Devils, which turns its humane and ironic gaze on a group of Welsh married couples who have been spending their golden years—when “all of a sudden the evening starts starting after breakfast”—nattering, complaining, reminiscing, and, above all, drinking. This more or less orderly social world is thrown off-kilter, however, when two old friends unexpectedly return from England: Alun Weaver, now a celebrated man of Welsh letters, and his entrancing wife, Rhiannon. Long-dormant rivalries and romances are rudely awakened, as life at the Bible and Crown, the local pub, is changed irrevocably. Considered by Martin Amis to be Kingsley Amis’s greatest achievement—a book that “stands comparison with any English novel of the [twentieth] century”—The Old Devils confronts the attrition of ageing with rare candor, sympathy, and moral intelligence.",381,"['Fiction', 'British Literature', 'Literary Fiction', 'Humor', 'Literature', 'Classics', 'Novels']",481 follower,333 review,176,209 (5%),544 (14%),"1,314 (35%)","1,116 (30%)",534 (14%)
Solal,Albert Cohen,4.00,664 rating,"January 1, 1930","Albert Cohen n'a jamais été député ni ministre et n'a pas abrité des dizaines de coreligionnaires dans des souterrains. Il n'a pas davantage enlevé une future épouse à la barbe d'un prétendant. Solal est pourtant nourri de sa vie. La peinture de Céphalonie doit beaucoup à son séjour à Corfou en 1908, Genève est un pôle majeur de son existence, les silhouettes des diplomates et des politiciens, la famille Sarles, viennent directement de son expérience. Les préoccupations, voire les déchirements, de Solal trouvent leur source dans le moi profond de l'auteur, amoureux de la France et de sa culture sans vouloir rien renier de ses origines.",473,"['France', 'Fiction', 'French Literature', 'Classics', 'Roman', 'Literature', 'Greece']",163 follower,29 review,138,23 (3%),31 (4%),123 (18%),230 (34%),257 (38%)
Omensetter's Luck,William H. Gass,4.00,"2,146 rating","January 1, 1966","Greeted as a masterpiece when it was first published in 1966, Omensetter's Luck is the quirky, impressionistic, and breathtakingly original story of an ordinary community galvanized by the presence of an extraordinary man. Set in a small Ohio town in the 1890s, it chronicles - through the voices of various participants and observers - the confrontation between Brackett Omensetter, a man of preternatural goodness, and the Reverend Jethro Furber, a preacher crazed with a propensity for violent thoughts. Omensetter's Luck meticulously brings to life a specific time and place as it illuminates timeless questions about life, love, good and evil.",315,"['Fiction', 'Novels', 'American', 'Literature', 'Literary Fiction', '20th Century', 'Classics']",600 follower,267 review,60,43 (2%),123 (5%),391 (18%),822 (38%),767 (35%)
Little House in the Highlands,Melissa Wiley,4.02,"7,660 rating","February 1, 1999","Meet Martha the little girl who would grow up to be Laura Ingalls Wilder's great-grandmother. It's 1788, and six year old Martha lives in a little stone house in Glencraid, Scotland. Martha's father is Laird Glencaraid, and the life of the Laird's daughter is not always easy for a lively girl like Martha. She would rather be running barefoot through the fields of heather and listening to magical tales of fairies and other Wee Folk than learning to sew like a proper young lady. But between her dreaded sewing lessons, Martha still finds time to play on the rolling Scottish hills.",271,"['Historical Fiction', 'Childrens', 'Fiction', 'Historical', 'Classics', 'Middle Grade', 'Scotland']",366 follower,127 review,29,169 (2%),374 (4%),"1,747 (22%)","2,197 (28%)","3,173 (41%)"
Death and Taxes,Dorothy Parker,4.07,177 rating,"January 1, 1931","New Viking,, 1931.. Very good in fuschia cloth (prev owner's name on front endpaper, some discoloration from the binder's glue on the endpapers, cloth faded on spine. but gold lettering is still distinct.). First trade edition, with 'regular edition, published June 1931, second printing before publication' on copyright page. A lovely copy of this inexpensive reprint.",62,"['Poetry', 'Fiction']","1,924 follower",24 review,285,0 (0%),4 (2%),40 (22%),73 (41%),60 (33%)
The Flower Boy,Karen  Roberts,4.03,318 rating,"January 1, 1999","The Buckwater family live side-by-side with their Ceylonese staff in a house nestled in the lush hillside tea estates of '30s Ceylon. Premawathi is their cook and housekeeper. She has two beautiful daughters and a son, Chandi, who even at four-years-old is bright, inventive and more mischievous than his young harried mother can sometimes cope with. As the novel opens Elsie Buckwater, an embittered woman, is giving birth to her third baby. Chandi is enchanted by the idea of making an English friend and he christens her Rose-Lizzie after the flowers he loves. But the discontented Elsie imposes a stifling and unhappy atmosphere on the household and forbids Chandi to go near her baby daughter, whom she herself largely ignores. Eventually however she packs her bags and returns to England. Without her, life at the bungalow flourishes.",341,"['Fiction', 'Historical Fiction', 'Coming Of Age', 'Novels', 'Romance']",16 follower,29 review,24,2 (<1%),6 (1%),73 (22%),136 (42%),101 (31%)
The Dollhouse Murders,Betty Ren Wright,3.98,"8,941 rating","January 1, 1983","Twelve-year-old Amy is having difficulties at home being responsible for her brain-damaged sister, Louann. While visiting her Aunt Clare at the old family home, she discovers an eerily-haunted dollhouse in the attic—an exact replica of the family home. Whenever she sees it, the dolls, representing her relatives, have moved. Her aunt won't listen to Amy's claims that the dolls are trying to tell her something. This leads Amy to research old news reports where she discovers a family secret—the murder of her grandparents. The two sisters unravel the mystery. Amy grows to accept her sister and to understand that Louann is more capable than she had first thought.",149,"['Mystery', 'Horror', 'Middle Grade', 'Fiction', 'Childrens', 'Young Adult', 'Paranormal']",252 follower,939 review,90,116 (1%),384 (4%),"2,121 (23%)","3,233 (36%)","3,087 (34%)"
Without a Hero: Stories,T. Coraghessan Boyle,3.78,651 rating,"January 1, 1994","T.C. Boyle was first feted as a master of the short story for his critically acclaimed Greasy Lake . With these stories applauded by People magazine as ""wickedly comical,"" he displays once again a virtuosity and versatility rare in literary America today. Without a Hero zooms in on American phenomena such as a center for the treatment of acquisitive disorders; a couple in search of the last toads on earth; and a real estate wonder boy on a dude safari near convenient Bakerfield, California. Sharp, guileful, and malevolently funny, Boyle's stories are ""more than funny, better than wicked,"" says The Philadelphia Inquirer . ""They make you cringe with their clarity.""",238,"['Short Stories', 'Fiction', 'Literary Fiction', 'Collections', 'American', 'Literature', 'German Literature']","2,772 follower",54 review,153,4 (<1%),31 (4%),201 (30%),281 (43%),134 (20%)
Boca de Luar,Carlos Drummond de Andrade,4.07,70 rating,"January 1, 1984","Crônicas em formato de contos do poeta que interpretava os fatos da vida com humor.Visões de ""historinhas"" do cotidiano - como preferia denominar o próprio autor - de momentos relevantes da existência humana.",224,['Fiction'],421 follower,5 review,226,0 (0%),0 (0%),18 (25%),29 (41%),23 (32%)
The Erasers,Robbe-Grillet Alain,3.78,"1,685 rating","February 1, 1953","Alain Robbe-Grillet is internationally hailed as the chief spokesman for the noveau roman and one of the great novelists of the twentieth century. The Erasers, his first novel, reads like a detective story but is primarily concerned with weaving and then probing a complete mixture of fact and fantasy. The narrative spans the twenty-four-hour period following a series of eight murders in eight days, presumably the work of a terrorist group. After the ninth murder, the investigation is then turned over to a police agent, who may in fact be the assassin.Both an engrossing mystery and a sinister deconstruction of reality, The Erasers intrigues and unnerves with equal force as it pull us along to its ominous conclusion.",256,"['Fiction', 'France', 'Mystery', 'French Literature', 'Literature', 'Novels', 'Classics', 'Fiction', 'France', 'Mystery', 'French Literature', 'Literature', 'Novels', 'Classics', 'Fiction', 'France', 'Mystery', 'French Literature', 'Literature', 'Novels', 'Classics']",5 book,160 review,5,48 (2%),115 (6%),443 (26%),641 (38%),438 (25%)
Discipleship in the New Age II,Alice A. Bailey,4.26,27 rating,"June 1, 1955","Discipleship in the New Age Vol. II is a continuation of a series of personal and group instructions given to a small group of aspirants over a period of fifteen years by a Master of the Wisdom. They contain detailed teachings on Meditiation, Initiation and the Six Stages of Discipleship. They emphasise the new age, pioneering necessity for group work, the development of group consciousness, and the change in training for initiation from individuals to discipleship groups.While the original intention behind the group working instructions contained in Volume I, was to externalise eventually through groups of nine integrated disciples, the work of nine subjectively organised groups (hence the name ""Groups of Nine"" given to this work), this second volume contains the teaching given between the years 1940 and 1949 after the group had been reduced and reorganised into one group, ""the new seed group"".One of the main objectives of the new seed group was to ""anchor"" some of the principles and seed ideas for the new civilisation of the Aquarian era; and also to create an integrated group of trained Hierarchical workers capable of providing needed cooperation with activities initiated by Hierarchy to fertalise and prepare human consciousness for the tremendous stimulation of the immediate future. In this book, therefore, the personal instructions cover a shorter period of time and only 22 individuals.Two vitally important aspects of the life of discipleship are emphasised from the standpoint of practical training techniques--meditation and initiation. Meditation is shown not only as a way of approach by the individual to the soul, and by the group to the Master, but as the creative technique of the Lord of the World by which all is brought into being. All centres of consciousness in the planet, large and small, can employ the same meditative techniques to create the new and needed forms consistent with the changing emphasis of energy flow and divine purpose. Meditation thus becomes an act of conscious cooperation with ""the strictly redemptive purposes"" of our planetary life.The teachings on initiation are also given an essentially practical presentation as ""facts of life"", to be understood and applied. The glamourous idea of initiation as a reward for a good, self-disciplined way of life, dissipates in the light of the reality. Neither has initiation for the disciple anything to do with the internal, organisational ""initiations"" peculiar to many occult orders and groups, which are meaningless except in the context of the organisation itself.Initiation for the disciple is the result of a conscious expansion into ""larger and larger wholes""--a progressive expansion into the actual stream of consciousness of our planetary Life. These expansions in consciousness are accompanied by a succession of revelations; and in this volume of ""Discipleship in the New Age"", five points of revelation are discussed, with hints and symbolic formulas leading to a correct interpretation of them.A disciple is ""one who knows""; he has learned through personal experience that spiritual law and principle applied in service, create a condition of balance in which relationship is restored between the Way of God and the ways of men. Through that point of fusion light can radiate for the benefit of those who stumble in the dark. True revelation is a shared experience.",818,['Spirituality'],183 follower,0 review,261,1 (3%),1 (3%),3 (11%),7 (25%),15 (55%)
Summerhill Secrets: Volume 1,Beverly Lewis,4.19,"1,926 rating","September 1, 1996","Set in rural Pennsylvania's Amish country, SummerHill Secrets follows the true-to-life struggles and heartfelt triumphs of fourteen-year-old Merry Hanson. Preteen girls will come to love, laugh, and cry with the impulsive Merry as she encounters intriguing mysteries while also struggling to be the best she can be in God's eyes. Volume One includes the original titles Whispers Down the Lane, Secret in the Willows, Catch a Falling Star, Night of the Fireflies, and A Cry in the Dark.",555,"['Amish', 'Christian Fiction', 'Christian', 'Young Adult', 'Fiction', 'Amish Fiction', 'Contemporary']","2,777 follower",147 review,491,17 (<1%),90 (4%),324 (16%),574 (29%),921 (47%)
Be True to Your School,Bob  Greene,4.00,472 rating,"January 1, 1987","Today, Bob Greene is a celebrated, nationally-syndicated columnist. In 1964, he was a seventeen-year-old Ohio high school kid. And he kept a diary.It's all here. The teenage girl who got away. The twenty-seven-year-old woman who didn't. The first beer. The first job. A series of bad haircuts. Friendship and betrayal, griping and groping, a daily account of one boy's struggle -- and all of our struggles -- to forge his way into adulthood with dignity intact, virginity a bad memory, and the day-to-day knowledge that it's not going to get any easier.""A delightful book, and like the song Greene cruised to that summer, fun, fun, fun."" -- Los Angeles Times Book Review""Everyone who was ever seventeen will love it!"" -- Ann Landers",352,"['Memoir', 'Nonfiction', 'Biography', 'History', 'Coming Of Age', 'Biography Memoir', 'High School']",46 follower,44 review,45,7 (1%),15 (3%),110 (23%),179 (37%),161 (34%)
Mine to Take,Dara Joy,4.09,"2,948 rating","January 1, 1998","In a galaxy far, far away, beautiful Jenise will do anything to escape marriage to her late stepfather's evil brother, Karpon. When she discovers that Karpon has captured a powerful shapechanger, Gian Ren, she decides to make him an offer he can't refuse. Gian Ren has been drugged, stripped, and chained to a wall. Despite his circumstances, Jenise is wary, for even chained the shapechanger is formidable. Surprisingly, he accepts her unusual request that he deflower her in exchange for her aid in escaping. Gian passionately accomplishes his part of the bargain and within moments, the two set off on a perilous journey, fleeing from Karpon and his soldiers. Mine to Take has action, adventure, and enough steamy sensuality to light up the night sky. H-O-T!",400,"['Romance', 'Fantasy', 'Paranormal Romance', 'Paranormal', 'Science Fiction', 'Shapeshifters', 'Aliens']",293 follower,119 review,26,63 (2%),152 (5%),525 (17%),933 (31%),"1,275 (43%)"
Midnight Magic,Avi,3.66,"4,225 rating","October 1, 1999","Mangus the Magician must free a princess from a terrifying ghost. Naturally, Mangus doesn't believe in ghosts. He doesn't even believe in magic! However, his servant boy, Fabrizio, is a secret friend of the princess and is determined to prove the ghost is real.",256,"['Fantasy', 'Historical Fiction', 'Young Adult', 'Mystery', 'Fiction', 'Middle Grade', 'Childrens']","1,609 follower",392 review,312,63 (1%),362 (8%),"1,415 (33%)","1,504 (35%)",881 (20%)
Why I Believe,D. James Kennedy,4.23,160 rating,"January 1, 1980","In this powerful declaration of what Christians believe and why, Kennedy explores the foundations of the Christian faith. For new believers and seasoned Christians alike, this book will strengthen their faith by answering that all consuming question, ""Why?""",208,"['Theology', 'Christian', 'Christianity', 'Religion', 'Nonfiction', 'Faith']",24 follower,21 review,151,5 (3%),4 (2%),21 (13%),50 (31%),80 (50%)
قصص الأنبياء,ابن كثير,4.50,"6,188 rating","January 1, 1368","قصص الأنبياء في القرآن الكريم هي قصص لصفوة الخلق وخيرتهم على الإطلاق، فهم هداة العالمين ورحمة الله للناس أجمعين، وما كان الله قص ما قص من قصص في قرآن الكريم للتسلية والتلهي، وإنما جاء عظة وعبرة لأولي الألباب، وجاء يثير في النفس التأمل والتفكر في سنن الحياة وقواعد الاجتماع البشري وسيرة الناس عبر الزمان والمكان. وإن كان ربنا، تبارك وتعالى، أنعم علينا بنعمة قصص طائفة من حكايات الأنبياء وأقوامهم فإنه يلفت النظر إلى أن المهم في تاريخ هؤلاء العظماء أ نقف عند حد العظة والعبرة. ولقد تمثل المفسر الحافظ ابن كثير منهجاً علمياً بديعاً في عرض هذا القصص القرآني، حاول فيه الابتعاد عن خرافات الإسرائيليات وخزعبلات القصاص وأكاذيب بعض المؤرخين.ويمكن تحديد معالم هذا المنهج على النحو التالي: أولاً التزامه بإيراد كل ما يتعلق بالنبي صاحب القصة من كتاب الله تعالى، وأخبار القرآن في هذا السياق هي الأخبار المجزوم يصدقها على وجه اليقين من دون تردد. ولم يكتف المؤلف بذلك بل وقف مع الآيات محللاً لها، مفسراً لمعانيها، متعمقاً في مغازيها، وهو المفسر الواعي بدقائق التفسير.ثانياً عنايته عناية كبيرة بالأخبار والآثار المروية بشأن هؤلاء الأنبياء على عدة مستويات، فالأحاديث يعنى بعزوها إلى مصادرها، منبهاً على صحيحها وسقيمها في كثير من الأحيان، والإسرائيليات إذا وردت في النص، فإنه يرويها في حذر المحدث الواعي بالمرويات، مبيناً الغث منها وما يمكن أن يكون في إطار المقبول، والآثار يتتبع ما يلقي على النص شيئاً من الضوء لإيضاح غامض أو توضيح مبهم. ثالثاً العناية باللغة إلى حد معقول فيفسر ما نبا من مفردات، ويشرح ما ثقل فهمه من نصوص، وهو يحمل في ذهنه عقلية لغوية بليغة. رابعاً بالإضافة إلى ذلك كله التسلسل المنهجي المنطلق مع الأحداث، مع شيء من الاستطراد المقبول بهدف استخراج العظة والوقوف مع فائدة هنا، أو شاردة هناك.وكتاب قصص الأنبياء الذي هو بين يدي القارئ هو جزء من كتاب ابن كثير ""البداية والنهاية""، انتزعه كل طبع الكتاب مستقلاً منه، فليس هو مصنفاً مستقلاً في أصل تأليف ووضعه. ولأهميته تمّ الاعتناء به على هذا النحو: أولاً: العناية بإخراج النص إخراجاً صحيحاً بعيداً عن الأخطاء ما أمكن ذلك، ثانياً: تخريج الآيات القرآنية، مع استعراض غريب المفردات التي توجد في الآيات، ثالثاً: تخريج المرويات المتعددة، رابعاً: شرح المفردات الغريبة في النص كله تيسيراً للفهم وتحقيقاً لهدف تبسيط النص، خامساً: وضع عناوين جانبية لكل فكرة جديدة، ليسهل على القارئ متابعة تسلسل الأحداث والاستفادة بما في الكتاب من فوائد علمية متنوعة.",682,"['Islam', 'Religion', 'History', 'Nonfiction', 'Biography', 'Spirituality', 'Reference']","1,329 follower",277 review,427,121 (1%),132 (2%),488 (7%),"1,232 (19%)","4,215 (68%)"
Mr. Midshipman Hornblower,C.S. Forester,4.17,"17,285 rating","May 1, 1950","The year is 1793, the eve of the Napoleonic Wars, and Horatio Hornblower, a seventeen-year-old boy unschooled in seafaring and the ways of seamen, is ordered to board a French merchant ship and take command of crew and cargo for the glory of England. Though not an unqualified success, this first naval adventure teaches the young midshipman enough to launch him on a series of increasingly glorious exploits. This novel--in which young Horatio gets his sea legs, proves his mettle, and shows the makings of the legend he will become--is the first of the eleven swashbuckling Hornblower tales that are today regarded as classic adventure stories of the sea.",310,"['Historical Fiction', 'Fiction', 'Adventure', 'Classics', 'Historical', 'War', 'Military Fiction']",878 follower,"1,143 review",419,75 (<1%),387 (2%),"2,829 (16%)","7,206 (41%)","6,788 (39%)"
Religion and Science,Bertrand Russell,3.96,"3,118 rating","January 1, 1935","In this timely work, Russell, philosopher, agnostic, mathematician, and renowned peace advocate, offers a brief yet insightful study of the conflicts between science and traditional religion during the last four centuries. Examining accounts in which scientific advances clashed with Christian doctrine or biblical interpretations of the day, from Galileo and the Copernican Revolution, to the medical breakthroughs of anesthesia and inoculation, Russell points to the constant upheaval and reevaluation of our systems of belief throughout history. In turn, he identifies where similar debates between modern science and the Church still exist today. This classic is sure to interest all readers of philosophy and religion, as well as those interested in Russell's thought and writings.",272,"['Philosophy', 'Religion', 'Science', 'Nonfiction', 'Atheism', 'History', 'Essays', 'Philosophy', 'Religion', 'Science', 'Nonfiction', 'Atheism', 'History', 'Essays', 'Philosophy', 'Religion', 'Science', 'Nonfiction', 'Atheism', 'History', 'Essays']","6,688 follower",187 review,"1,418",47 (1%),161 (5%),697 (22%),"1,183 (37%)","1,030 (33%)"
Sanctorum Communio: A Theological Study of the Sociology of the Church,Dietrich Bonhoeffer,3.96,"2,713 rating","January 1, 1930","Sanctorum Communio was Bonhoeffer's dissertation, completed in 1927 and first published in 1930. In it he attempts to work out a theology of the person in society, and then, particularly, in the church. Along with enlightening us about his early positions on sin, evil, solidarity, collective spirit, and collective guilt, the volume unfolds a systematic theology of the Spirit at work in the church and what this implies for questions of authority, freedom, ritual, and eschatology. Here is offered the complete text in translation, annotated by the German and American editors. The historical context is explained and textual commentary is provided in a Foreword and Afterword.",392,"['Theology', 'Christian', 'Christianity', 'Religion', 'Nonfiction', 'Philosophy', 'Spirituality', 'Theology', 'Christian', 'Christianity', 'Religion', 'Nonfiction', 'Philosophy', 'Spirituality', 'Theology', 'Christian', 'Christianity', 'Religion', 'Nonfiction', 'Philosophy', 'Spirituality']","1,488 follower",31 review,315,195 (7%),178 (6%),391 (14%),722 (26%),"1,227 (45%)"
