title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
My Name Is Aram,William Saroyan,4.15,"1,878 rating","January 1, 1940","William Saroyan's most celebrated work of short fiction- a boy's view of the American Dream. Aram Garoghlanian was a Californian, born in Fresno on the other side of the Southern Pacific tracks. But he was also part of a large, sprawling family of immigrant Armenians--a whole tribe of eccentric uncles, brawling cousins, and gentle women. Through these unforgettable, often hilarious characters Aram comes to understand life, courage, and the power of dreams. Whether it is fierce Uncle Khosrove who yells ""Pay no attention to it"" in any situation, Uncle Melik, who tries to grow pomegranate trees in the desert, or angelic-looking Cousin Arak who gets Arma into classroom scrapes, Aram's visions are shaped and colored by this tum-of-the-century clan. Like Sherwood Anderson's Winesburg, Ohio, William Saroyan's brilliant short stories in My Name Is Aram work together to create a picture of a time, a place, and a boy's world-a truly classic account of an impoverished family newly arrived in America-rich in matters of the heart.",160,425,583 follower,"['Fiction', 'Short Stories', 'Classics', 'American', 'Literature', 'Novels', 'The United States Of America', 'Fiction', 'Short Stories', 'Classics', 'American', 'Literature', 'Novels', 'The United States Of America', 'Fiction', 'Short Stories', 'Classics', 'American', 'Literature', 'Novels', 'The United States Of America']",192 review,784 (41%),694 (36%),314 (16%),67 (3%),19 (1%)
Understanding Comics: The Invisible Art,Scott McCloud,4.01,"122,193 rating","August 1, 1993","Praised throughout the cartoon industry by such luminaries as Art Spiegelman, Matt Groening, and Will Eisner, this innovative comic book provides a detailed look at the history, meaning, and art of comics and cartooning.",222,144,"1,438 follower","['Comics', 'Graphic Novels', 'Nonfiction', 'Art', 'Design', 'Graphic Novels Comics', 'Writing']","2,896 review","56,491 (46%)","32,294 (26%)","18,848 (15%)","7,171 (5%)","7,389 (6%)"
A Season in the Congo,Aimé Césaire,3.55,328 rating,"January 1, 1966","This play by renowned poet and political activist Aime Césairerecounts the tragic death of Patrice Lumumba, the first prime minister of the Congo Republic and an African nationalist hero. A Season in the Congofollows Lumumba’s efforts to free the Congolese from Belgian rule and the political struggles that led to his assassination in 1961. Césaire powerfully depicts Lumumba as a sympathetic, Christ-like figure whose conscious martyrdom reflects his self-sacrificing humanity and commitment to pan-Africanism.Born in Martinique and educated in Paris, Césaire was a revolutionary artist and lifelong political activist, who founded the Martinique      Independent Revolution Party. Césaire’s ardent personal opposition to Western imperialism and racism fuels both his profound sympathy for Lumumba and the emotional strength of A Season in the Congo.Now rendered in a lyrical translation by distinguished scholar Gayatri Chakravorty Spivak, Césaire’s play will find a new audience of readers interested in world literature and the vestiges of European colonialism.",160,101,451 follower,"['Plays', 'Fiction', 'Classics', 'Theatre', 'Drama', 'Africa', 'France']",46 review,61 (18%),119 (36%),101 (30%),35 (10%),12 (3%)
CivilWarLand in Bad Decline,George Saunders,4.21,"20,773 rating","January 16, 1996","In six stories and the novella, Bounty, Saunders introduces readers to people struggling to survive in an increasingly haywire world.",179,119,"9,153 follower","['Short Stories', 'Fiction', 'Science Fiction', 'Humor', 'Dystopia', 'Literature', 'American']","1,906 review","8,937 (43%)","8,158 (39%)","3,001 (14%)",543 (2%),134 (<1%)
The Real Face of Atheism,Ravi Zacharias,4.15,752 rating,"January 1, 1990","Atheism is a world without God. Its true nature—whether disguised in Eastern mysticism or American cynicism—is despair. In this thought-provoking and witty book, Ravi Zacharias provides Christians a clear apologetic for their faith.Formerly published as A Shattered Visage, The Real Face of Atheism systematically examines atheistic positions on human nature, the meaning of life, morality, the ""First Cause,"" death, and more. With a new introduction and revisions throughout, The Real Face of Atheism is the perfect text for pastors, students, and thinking laypeople who want to improve their apologetic skill and reach out to non-believers.",188,258,"1,669 follower","['Christian', 'Nonfiction', 'Philosophy', 'Theology', 'Religion', 'Atheism', 'Christianity']",59 review,351 (46%),251 (33%),96 (12%),22 (2%),32 (4%)
The History of Mr. Polly,H.G. Wells,3.65,"1,905 rating","March 1, 1910","Mr Polly is an ordinary middle-aged man who is tired of his wife's nagging and his dreary job as the owner of a regional gentleman's outfitters. Faced with the threat of bankruptcy, he concludes that the only way to escape his frustrating existence is by burning his shop to the ground, and killing himself. Unexpected events, however, conspire at the last moment to lead the bewildered Mr Polly to a bright new future - after he saves a life, fakes his death, and escapes to a life of heroism, hope and ultimate happiness.",374,"5,958","9,939 follower","['Fiction', 'Classics', 'Humor', 'British Literature', 'Literature', 'Novels', 'Science Fiction']",220 review,399 (20%),708 (37%),577 (30%),165 (8%),56 (2%)
Ποίηση,Tasos Leivaditis,4.57,65 rating,"January 1, 1990",Ποίηση 1979-1987Στον τόμο περιλαμβάνονται οι συλλογές:Εγχειρίδιο ευθανασίαςΟ τυφλός με το λύχνοΒιολέτες για μια εποχήΜικρό βιβλίο για μεγάλα όνειραΤα χειρόγραφα του φθινοπώρου,576,42,69 follower,"['Poetry', 'Poetry', 'Poetry']",3 review,42 (64%),19 (29%),3 (4%),1 (1%),0 (0%)
"The First Five Years of the Communist International, Vol 1",Leon Trotsky,4.42,26 rating,"October 1, 1945","During the early years of the Communist International, from 1919 through 1922, its course was recorded in reports and resolutions shaped above all by its central founding leader, V.I. Lenin, as well as by Leon Trotsky. This two-volume collection contains speeches and writings by Trotsky on the struggle for working class power in the imperialist epoch, the worker-peasant alliance, the fight for national liberation, defense of the Soviet republic, and much more. Index, Annotation",422,964,651 follower,['Politics'],0 review,19 (73%),3 (11%),2 (7%),0 (0%),2 (7%)
Journeys By Heart: A Christology of Erotic Power,Rita Nakashima Brock,4.04,55 rating,"January 1, 1988","Book by Brock, Rita Nakashima",160,14,9 follower,"['Theology', 'Religion', 'Spirituality', 'Christianity']",7 review,14 (25%),32 (58%),7 (12%),1 (1%),1 (1%)
Presidential Mission,Upton Sinclair,4.28,235 rating,"January 1, 1947","With America at war, Lanny Budd risks life and limb from North Africa to Moscow on behalf of the Allied cause Members of the German high command believe that American art expert Lanny Budd is sympathetic to their cause, but since 1938 he has been an undercover agent working for President Franklin Roosevelt. Now, in 1941, the United States has been pulled into the fray by the Japanese attack on Pearl Harbor, and Lanny’s services are required more than ever. In Algiers he must convince the French troops to stand with the Allies in advance of the Axis invasion. A meeting in Moscow, intended to sway Communist despot Joseph Stalin, precedes Hitler’s disastrous decision to invade Russia. Over the course of the next two years, Lanny faces death at virtually every turn as his important presidential missions carry him from the sands of the African desert to the bomb-blasted streets of Berlin.  Presidential Mission is the electrifying eighth chapter of Upton Sinclair’s Pulitzer Prize–winning dramatization of twentieth-century world history. An astonishing mix of adventure, romance, and political intrigue, the Lanny Budd Novels are a testament to the breathtaking scope of the author’s vision and his singular talents as a storyteller.",986,643,"1,030 follower","['Historical Fiction', 'Fiction', 'Classics', 'American History']",23 review,104 (44%),102 (43%),22 (9%),5 (2%),2 (<1%)
The Theater and Its Double,Antonin Artaud,4.15,"4,413 rating","January 1, 1938","Celui qui ne verrait dans Le théâtre et son double qu'un traité inspiré montrant comment rénover le théâtre - bien qu'il y ait sans nul doute contribué -, celui-là se méprendrait étrangement. C'est qu'Antonin Artaud, quand il nous parle du théâtre, nous parle surtout de la vie, nous amène à réviser nos conceptions figées de l'existence, à retrouver une culture sans limitation. Le théâtre et son double est une oeuvre magique comme le théâtre dont elle rêve, vibrante comme le corps du véritable acteur, haletante comme la vie même dans un jaillissement toujours recommencé de poésie.",159,256,702 follower,"['Theatre', 'Nonfiction', 'Philosophy', 'Plays', 'France', 'Art', 'Drama', 'Theatre', 'Nonfiction', 'Philosophy', 'Plays', 'France', 'Art', 'Drama', 'Theatre', 'Nonfiction', 'Philosophy', 'Plays', 'France', 'Art', 'Drama']",205 review,"1,880 (42%)","1,536 (34%)",801 (18%),157 (3%),39 (<1%)
Less Than Angels,Barbara Pym,3.93,"2,974 rating","January 1, 1955","In a wonderful twist on her subjects, Pym has written a book that inspects the behavior of a group of anthropologists. She pits them against each other in affairs of the heart and mind.",250,35,852 follower,"['Fiction', 'Classics', 'British Literature', 'Humor', 'Academia', '20th Century', 'Novels']",332 review,841 (28%),"1,270 (42%)",705 (23%),120 (4%),38 (1%)
Ten Stupid Things Women Do to Mess Up Their Lives,Laura Schlessinger,3.73,"4,994 rating","February 8, 1994","Dr. Laura Schlessinger is the incredibly popular and controversial psychotherapist who hosts a nationally syndicated, top-rated midday radio talk show. She has strong convictions and doesn't hesitate to voice them to callers. She urges women emphatically to lose a domineering jerk of a lover and pick one of the ""good guys,"" to stay home and parent the babies they've made, and to follow the dream rather than some dreamboat. Above all, she exhorts women not to blame anybody or anything but themselves if they're unhappy and their lives seem a mess. 10 Stupid Things Women Do to Mess Up Their Lives uses real-world examples from Schlessinger's radio show and private practice to drive the message home. And the message is that our reticence to be bold and brave often makes us act like stupid, submissive victims. Once we muster the courage to take responsibility for our own problems and to tolerate the discomforts of risk, the possibilities for personal growth and joy are limitless.If you're looking for an all-approving hand to hold, you won't find it here. If you're prepared to take a clear-eyed look at your self-diminishing behavior and to make the move to a quality existence, there's no one better than Schlessinger to keep you honest and to cheer you on. One thing's for sure: You'll never look at your relationships, behaviors and decisions the same way after you've finished reading this book.",256,60,231 follower,"['Self Help', 'Nonfiction', 'Relationships', 'Psychology', 'Womens', 'Marriage', 'Personal Development']",212 review,"1,701 (34%)","1,343 (26%)","1,211 (24%)",400 (8%),339 (6%)
Complete Poems,Marianne Moore,4.03,"3,107 rating","January 1, 1986","This definitive edition contains sixty years of Marianne Moore's poems, incorporating her text revisions and her own entertaining notes that reveal the inspiration for complete poems and individual lines.",320,186,145 follower,"['Poetry', 'Classics', 'Literature', 'American', '20th Century', 'Womens', 'Fiction']",111 review,"1,197 (38%)","1,071 (34%)",620 (19%),160 (5%),59 (1%)
Holy the Firm,Annie Dillard,4.20,"4,950 rating","January 1, 1977","""[This] is a book of great richness, beauty and power and thus very difficult to do justice to in a brief review. . . . The violence is sometimes unbearable, the language rarely less than superb. Dillard's description of the moth's death makes Virginia Woolf's go dim and Edwardian. . . . Nature seen so clear and hard that the eyes tear. . . . A rare and precious book."" — Frederick Buechner,  New York Times Book Review From Pulitzer Prize-winning Annie Dillard, a book about the grace, beauty, and terror of the natural world.  In the mid 1970s, Annie Dillard spent two years on an island in Puget Sound in a room with a solitary window, a cat, and a spider for company, asking herself questions about memory, time, sacrifice, reality, death, and God. Holy the Firm , the diary-like collection of her thoughts, feelings, and ruminations during this time, is a lyrical gift to any reader who have ever wondered how best to live with grace and wonder in the natural world.",76,87,"2,344 follower","['Nonfiction', 'Essays', 'Memoir', 'Philosophy', 'Spirituality', 'Religion', 'Poetry']",543 review,"2,348 (47%)","1,575 (31%)",758 (15%),201 (4%),68 (1%)
The Samurai,Shūsaku Endō,4.01,"3,085 rating","January 1, 1980","One of the late Shusaku Endo’s finest works, The Samurai tells of the journey of some of the first Japanese to set foot on European soil and the resulting clash of cultures and politics.",272,361,914 follower,"['Fiction', 'Japan', 'Historical Fiction', 'Japanese Literature', 'Historical', 'Classics', 'Religion', 'Fiction', 'Japan', 'Historical Fiction', 'Japanese Literature', 'Historical', 'Classics', 'Religion', 'Fiction', 'Japan', 'Historical Fiction', 'Japanese Literature', 'Historical', 'Classics', 'Religion']",335 review,"1,040 (33%)","1,254 (40%)",610 (19%),143 (4%),38 (1%)
Little Farm in the Ozarks,Roger Lea MacBride,4.05,"9,931 rating","January 1, 1994","The second book in the Rose Years series, the story of the spirited daughter of the author of the beloved Little House series.Rose Wilder, Laura Ingalls Wilder's daughter, is the last of the Little House girls. Going fishing for the first time, starting in a new school, saving the farmhouse from a fire—these are just a few things that happen during young Rose Wilder's first year at Rocky Ridge Farm. She and her parents, Laura and Almanzo, have moved to the Missouri Ozarks to begin a new life. Rose feels out of place as the new girl in her class but gradually gains confidence, and Rocky Ridge truly becomes her home.",286,56,99 follower,"['Historical Fiction', 'Childrens', 'Fiction', 'Classics', 'Historical', 'Young Adult', 'Middle Grade', 'Historical Fiction', 'Childrens', 'Fiction', 'Classics', 'Historical', 'Young Adult', 'Middle Grade', 'Historical Fiction', 'Childrens', 'Fiction', 'Classics', 'Historical', 'Young Adult', 'Middle Grade']",112 review,"4,129 (41%)","2,943 (29%)","2,276 (22%)",422 (4%),161 (1%)
Desert Quartet: An Erotic Landscape,Terry Tempest Williams,4.19,204 rating,"September 26, 1995","Beautifully illuminated with drawings and paintings by noted artist Mary Frank, Williams, one of the West's most intense and lyrical writers, invokes the lure and drama of the landscape. This is an incandescent meditation--in word and image--on the physical vastness and beauty of the desert and the spiritual place one woman finds for herself there.",62,93,"1,268 follower","['Poetry', 'Nature', 'Nonfiction', 'Art']",17 review,93 (45%),66 (32%),37 (18%),7 (3%),1 (<1%)
The Whipping Boy,Sid Fleischman,3.59,"27,425 rating","April 14, 1986","A shout comes echoing up the stairway. ""Fetch the whipping boy!"" A young orphan named Jemmy rouses from his sleep. ""Ain't I already been whipped twice today? Gaw! What's the prince done now?"" It was forbidden to spank, thrash, or whack the heir to the throne. Jemmy had been plucked from the streets to serve as whipping boy to the arrogant and spiteful Prince Brat. Dreaming of running away, Jemmy finds himself trapped in Prince Brat's own dream at once brash and perilous. In this briskly told tale of high adventure, taut with suspense and rich with colorful characters, the whipping boy and Prince Brat must at last confront each other. Award-winning author Sid Fleischman again blends the broadly comic with the deeply compassionate in this memorable novel.",90,85,145 follower,"['Historical Fiction', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Classics', 'Adventure', 'Historical Fiction', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Classics', 'Adventure', 'Historical Fiction', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Classics', 'Adventure']","1,619 review","6,077 (22%)","8,725 (31%)","8,965 (32%)","2,714 (9%)",944 (3%)
Chapterhouse: Dune,Frank Herbert,3.90,"66,397 rating","April 1, 1985","Alternate Cover Edition of ISBN 0441102670.The desert planet Arrakis, called Dune, has been destroyed. Now, the Bene Gesserit, heirs to Dune's power, have colonized a green world--and are turning it into a desert, mile by scorched mile.Here is the last book Frank Herbert wrote before his death. A stunning climax to the epic Dune legend that will live on forever...",436,499,13.4k follower,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Classics', 'Space Opera', 'Audiobook']","2,100 review","21,821 (32%)","22,943 (34%)","15,946 (24%)","4,435 (6%)","1,252 (1%)"
Das Blut der Könige,Peter Berling,3.81,193 rating,"January 1, 1993","Im Jahre 1249 führt der französische König Ludwig ein gewaltiges Kreuzfahrerheer nach Ägypten. Zwei Kinder kreuzen seinen Weg, Roç und Yezabel aus dem sagenumwobenen Geschlecht der Gralshüter. Noch hat sich ihre Mission, gelenkt von einem geheimen Orden, der den Weltfrieden zwischen Orient und Okzident anstrebt, nicht erfüllt. Vor der Kulisse von Sultanspalästen und Kreuzritterburgen, Harem und Pyramiden entwirft Peter Berling ein farbiges Bild des Mittelalters zur Zeit der Kreuzzüge.",1055,66,26 follower,"['History', 'Historical', 'Roman', 'German Literature']",6 review,48 (24%),78 (40%),50 (25%),16 (8%),1 (<1%)
Betsy and the Great World,Maud Hart Lovelace,4.16,"5,240 rating","January 1, 1952","Betsy's childhood dream is finally coming true: she's off to Europe just like she and Tacy planned so long ago. Despite her travels and many adventures, Betsy's heart won't let her forget Joe Willard, her high school sweetheart.",384,41,680 follower,"['Classics', 'Young Adult', 'Fiction', 'Historical Fiction', 'Childrens', 'Historical', 'Middle Grade', 'Classics', 'Young Adult', 'Fiction', 'Historical Fiction', 'Childrens', 'Historical', 'Middle Grade', 'Classics', 'Young Adult', 'Fiction', 'Historical Fiction', 'Childrens', 'Historical', 'Middle Grade']",223 review,"2,585 (49%)","1,467 (27%)",776 (14%),262 (5%),150 (2%)
Monty Python's Big Red Book,Graham Chapman,4.16,432 rating,"January 1, 1972",Not that big...or particularly red. Pages of silliness based on the original television series.,64,38,123 follower,"['Humor', 'Comedy', 'Fiction', 'Tv', 'Humor', 'Comedy', 'Fiction', 'Tv', 'Humor', 'Comedy', 'Fiction', 'Tv']",18 review,183 (42%),157 (36%),77 (17%),10 (2%),5 (1%)
"Some Desperate Glory : The Diary of a Young Officer, 1917",Edwin Campion Vaughan,4.31,170 rating,"January 1, 1981","“An officer’s diary hidden away for 40 years reveals the horrors of World War One in harrowing detail.” —The SunSome Desperate Glory charts the progress of an enthusiastic and patriotic young officer who marched into battle with Palgrave’s Golden Treasury —a collection of English poems—in his pack. Intensely honest and revealing, his diary evokes the day-to-day minutiae of trench its constant dangers and mind-numbing routine interspersed with lyrical and sometimes comic interludes. Vividly capturing the spirit of the officers and men at the front, the diary grows in horror and disillusionment as Vaughan’s company is drawn into the carnage of Passchendaele from which, of his original happy little band of 90 men, only 15 survived.“This diary of a few months in the life of a young officer on the Western Front in 1917 deserves to rank close behind Graves, Owen, Sassoon, among the most brilliant and harrowing documents of that devastating period.” —Max Hastings, author of An Epic Tragedy, 1945-1975“This stark WW I diary by a 19-year-old subaltern in the British army begins with an account of his eager departure for the western front, and ends eight months later with an awesome description of the battle of Ypres in which most of his company died.” — Publishers Weekly",232,2,2 book,"['History', 'World War I', 'Nonfiction', 'War', 'Military History', 'Military Fiction', 'Biography']",19 review,86 (50%),59 (34%),20 (11%),2 (1%),3 (1%)
The Collected Poems of Thomas Merton,Thomas Merton,4.24,164 rating,"January 1, 1977","In 1944, New Directions brought out Thomas Merton’s first book of verse. By the time of his tragic, untimely death in 1968, Father Louis (as he was known at the Trappist monastery where he lived for twenty-seven years) had published upwards of fifty books and pamphlets, including several more collections of poetry. All of these poems have been assembled in a single, definitive volume (first published by New Directions in 1977) which includes much additional unpublished or uncollected material drawn from the archive of the Merton Studies Center at Bellarmine College in Louisville, Kentucky, or supplied by the poet’s friends and associates. Brought together in  The Collected Poems of Thomas Merton    Early Poems  (1940-42, published posthumously in 1971),  Thirty Poems  (1944),  A Man in the Divided Sea  (1946),  Figures for an Apocalypse  (1947),  The Tear of the Blind Lions  (1949),  The Strange Islands  (1957),  Original Child Bomb  (1962),  Emblems of a Season of Fun  (1963),  Cables to Ace  (1968), and  The Geography of Lograire  (completed in 1968 and published posthumously). These are followed by  Sensation Time at the Home and Other New Poems , a book which Merton completed shortly before his death. There are also sections of uncollected poems, humorous verse, poems written in French, with some English translations, Merton’s translations of poetry from various languages, drafts and fragments, and a selection of concrete poems. With the availability of  The Collected Poems of Thomas Merton  as a New Directions paperbook, an ever wider audience may more fully appreciate the impressive range of the poet’s technique, the scope of his concerns, and the humaneness of his vision.",1048,707,"1,673 follower","['Poetry', 'Spirituality', 'Christianity', 'Nonfiction']",6 review,72 (43%),62 (37%),27 (16%),3 (1%),0 (0%)
The Sharks,Jens Bjørneboe,4.03,"1,206 rating","January 1, 1974",English (translation)Original Norwegian,241,61,171 follower,"['Fiction', 'Classics', 'Scandinavian Literature', 'Novels', 'Roman', 'Literature', 'Historical Fiction', 'Fiction', 'Classics', 'Scandinavian Literature', 'Novels', 'Roman', 'Literature', 'Historical Fiction', 'Fiction', 'Classics', 'Scandinavian Literature', 'Novels', 'Roman', 'Literature', 'Historical Fiction']",54 review,405 (33%),501 (41%),245 (20%),38 (3%),17 (1%)
All-of-a-Kind Family,Sydney Taylor,4.24,"25,672 rating","January 1, 1951","It's the turn of the century in New York's Lower East Side and a sense of adventure and excitement abounds for five young sisters - Ella, Henny, Sarah, Charlotte and Gertie. Follow along as they search for hidden buttons while dusting Mama's front parlor, or explore the basement warehouse of Papa's peddler's shop on rainy days. The five girls enjoy doing everything together, especially when it involves holidays and surprises. But no one could have prepared them for the biggest surprise of all!",192,25,136 follower,"['Historical Fiction', 'Fiction', 'Childrens', 'Classics', 'Middle Grade', 'Jewish', 'Historical']","1,381 review","12,668 (49%)","8,033 (31%)","3,773 (14%)",749 (2%),449 (1%)
The Land of Little Rain,Mary Hunter Austin,3.86,"1,831 rating","January 1, 1903","“Between the high Sierras south from Yosemite—east and south over a very great assemblage of broken ranges beyond Death Valley, and on illimitably into the Mojave Desert” is the territory that Mary Austin calls the Land of Little Rain. In this classic collection of meditations on the wonders of this region, Austin generously shares “such news of the land, of its trails and what is astir in them, as one lover of it can give to another.” Her vivid writings capture the landscape—from burnt hills to sun-baked mesas—as well as the rich variety of plant and animal life, and the few human beings who inhabit the land, including cattlemen, miners, and Paiute Indians.For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",128,146,71 follower,"['Nonfiction', 'Nature', 'Essays', 'Environment', 'Classics', 'History', 'Travel', 'Nonfiction', 'Nature', 'Essays', 'Environment', 'Classics', 'History', 'Travel', 'Nonfiction', 'Nature', 'Essays', 'Environment', 'Classics', 'History', 'Travel']",201 review,582 (31%),628 (34%),452 (24%),126 (6%),43 (2%)
The Wednesday Wars,Gary D. Schmidt,4.11,"42,928 rating","May 21, 2007","In this Newbery Honor-winning novel, Gary D. Schmidt offers an unforgettable antihero. The Wednesday Wars is a wonderfully witty and compelling story about a teenage boy’s mishaps and adventures over the course of the 1967–68 school year in Long Island, New York. Meet Holling Hoodhood, a seventh-grader at Camillo Junior High, who must spend Wednesday afternoons with his teacher, Mrs. Baker, while the rest of the class has religious instruction. Mrs. Baker doesn’t like Holling—he’s sure of it. Why else would she make him read the plays of William Shakespeare outside class? But everyone has bigger things to worry about, like Vietnam. His father wants Holling and his sister to be on their best behavior: the success of his business depends on it. But how can Holling stay out of trouble when he has so much to contend with? A bully demanding cream puffs; angry rats; and a baseball hero signing autographs the very same night Holling has to appear in a play in yellow tights! As fate sneaks up on him again and again, Holling finds Motivation—the Big M—in the most unexpected places and musters up the courage to embrace his destiny, in spite of himself.",264,74,"1,831 follower","['Historical Fiction', 'Young Adult', 'Fiction', 'Middle Grade', 'Realistic Fiction', 'Historical', 'Childrens']","7,086 review","17,675 (41%)","15,806 (36%)","6,846 (15%)","1,801 (4%)",800 (1%)
Spiritual Leadership,J. Oswald Sanders,4.17,"8,504 rating","January 1, 1967","With over 500,000 in print, Spiritual Leadership is the perennial favorite for teaching the principles of leadership. In this classic, J. Oswald Sanders illustrates biblical leadership principles through the lives of David, Moses, Nehemiah, the Apostle Paul, David Livingston, and Charles Spurgeon.This world needs more leaders who are guided by God and devoted to Christ. Christianity needs to put forth a powerful voice to be heard above the cacophony of immorality and deception in much of today's leadership. Spiritual Leadership will encourage you to place your talents and powers at His disposal so you can become a leader used for His glory.This timeless classic will equip leaders of all generations to press on in service for Jesus Christ. Spiritual Leadership has easy-to-understand modern language and a study guide to assist each leader as they grow and successfully apply the principles in this book. Prepare to be stretched, challenged, and motivated to apply the leadership principles of character, passion, and especially godliness. Spiritual Leadership is a necessary tool for today's leaders.",192,110,75 follower,"['Leadership', 'Christian', 'Nonfiction', 'Christian Living', 'Theology', 'Christianity', 'Faith']",470 review,"3,958 (46%)","2,700 (31%)","1,354 (15%)",344 (4%),148 (1%)
A Long Way from Verona,Jane Gardam,3.84,"1,462 rating","January 1, 1971","'I ought to tell you at the beginning that I am not quite normal having had a violent experience at the age of nine' Jessica Vye's 'violent experience' colours her schooldays and her reaction to the world around her- a confining world of Order Marks, wartime restrictions, viyella dresses, nicely-restrained essays and dusty tea shops. For Jessica she has been told that she is 'beyond all possible doubt', a born writer. With her inability to conform, her absolute compulsion to tell the truth and her dedication to accurately noting her experiences, she knows this anyway. But what she doesn't know is that the experiences that sustain and enrich her burgeoning talent will one day lead to a new- and entirely unexpected- reality.",190,77,491 follower,"['Fiction', 'Historical Fiction', 'Young Adult', 'British Literature', 'Coming Of Age', 'Historical', 'Literary Fiction']",212 review,389 (26%),579 (39%),384 (26%),84 (5%),26 (1%)
The Chinese Emperor,Jean Lévi,3.30,64 rating,"January 1, 1984","In ancient China, where laws, the bureaucracy, espionage, and mind-control are all founded on Taoist principles, the first August Emperor's pride swells as his power grows and in a search for immortality he becomes obsessed to the brink of madness",341,43,43 book,"['Historical Fiction', 'China', 'Fiction', 'France', 'Historical Fiction', 'China', 'Fiction', 'France', 'Historical Fiction', 'China', 'Fiction', 'France']",9 review,10 (15%),15 (23%),26 (40%),10 (15%),3 (4%)
"The Three Pillars of Zen: Teaching, Practice, and Enlightenment",Philip Kapleau,4.08,"6,770 rating","January 1, 1965","Through explorations of the three pillars of Zen—teaching, practice, and enlightenment—Roshi Philip Kapleau presents a comprehensive overview of the history and discipline of Zen Buddhism. An established classic, this 35th anniversary edition features new illustrations and photographs, as well as a new afterword by Sensei Bodhin Kjolhede, who has succeeded Philip Kapleau as spiritual director of the Rochester Zen Center, one of the oldest and most influential Zen centers in the United States.",480,33,62 follower,"['Buddhism', 'Zen', 'Philosophy', 'Nonfiction', 'Spirituality', 'Religion', 'Self Help']",218 review,"2,840 (41%)","2,227 (32%)","1,262 (18%)",278 (4%),163 (2%)
The Object of My Affection,Stephen McCauley,3.80,"1,723 rating","January 1, 1987","George and Nina seem like the perfect couple. They share a cozy, cluttered Brooklyn apartment, a taste for impromptu tuna casserole dinners, and a devotion to ballroom dancing lessons at Arthur Murray. They love each other. There's only one hitch: George is gay. And when Nina announces she's pregnant, things get especially complicated. Howard -- Nina's overbearing boyfriend and the baby's father -- wants marriage. Nina wants independence. George will do anything for a little unqualified affection, but is he ready to become an unwed surrogate dad? A touching and hilarious novel about love, friendship, and the many ways of making a family.",320,11,421 follower,"['Fiction', 'LGBT', 'Gay', 'Contemporary', 'Romance', 'Gay Fiction', 'New York']",113 review,424 (24%),688 (39%),474 (27%),117 (6%),20 (1%)
The Eleventh Hour,Michael R. Phillips,4.30,"1,124 rating","July 9, 1993",Series premiere special price! The Prussian Baron von Dortmann and his daughter face the uncertainty of life just before WW II as their faith and relationships are tested.,504,219,570 follower,"['Historical Fiction', 'Christian Fiction', 'Fiction', 'Christian', 'Historical', 'Romance', 'Inspirational']",74 review,622 (55%),291 (25%),152 (13%),40 (3%),19 (1%)
Sherlock Holmes and the Case of the Hound of the Baskervilles,Malvina G. Vogel,4.52,"17,455 rating","January 1, 1977",In a specially adapted version for young readers by Malvina G. Vogel.The curse of a supernatural hound brings Sherlock Holmes and Dr. Watson to England's gloomy moor country to solve Sir Charle Baskerville's murder. Will they find the murderer in time to prevent another killing? And what strange secrets are the people in and around Baskerville Hall trying to hide? Follow the great detective as he solves one of his most baffling cases.,233,58,27 follower,"['Mystery', 'Classics', 'Fiction', 'Crime', 'Detective', 'Thriller', 'Mystery Thriller', 'Mystery', 'Classics', 'Fiction', 'Crime', 'Detective', 'Thriller', 'Mystery Thriller', 'Mystery', 'Classics', 'Fiction', 'Crime', 'Detective', 'Thriller', 'Mystery Thriller']",82 review,"11,014 (63%)","4,798 (27%)","1,395 (7%)",159 (<1%),89 (<1%)
Escape from the Carnival of Horrors,R.L. Stine,3.78,"2,874 rating","July 1, 1995","TAKE A RIDE IF YOU DARE...Late one night you and your friends visit the old fairgrounds. They're putting up rides and booths for the annual carnival. But this year things look really different. Really odd. Really scary. The place is lit up by a hundred fiery torches. And spooky music is coming from the main tent. Then you meet Big Al, the creepy carnival manager. He's invited you in to test some of the rides. Will you brave the terrifying Supersonic Space Coaster? Risk the horrors of the Reptile Petting Zoo? Slice through the oily waters of Booger Bog? Or confront the evil Snake Lady? The choice is yours in this scary GOOSEBUMPS adventure that's packed with over 20 super spooky endings.Readers beware—you choose the scare! GIVE YOURSELF GOOSEBUMPS",135,"1,674",16.7k follower,"['Horror', 'Childrens', 'Fiction', 'Young Adult', 'Middle Grade', 'Choose Your Own Adventure', 'Fantasy']",140 review,959 (33%),738 (25%),841 (29%),260 (9%),76 (2%)
