title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Sharpe's Honour,Bernard Cornwell,4.22,"8,641 rating","January 1, 1985","The Vittoria Campaign is February to June 1813. Victory depends on the increasingly fragile alliance between Britain and Spain. Majpr Sharpe's enemy, Pierre Ducos, seizes a chance to both destroy the alliance and take revenge on Sharpe. The lovely spy, La Marquesa, traps Sharpe in a web of deadly intrigue; he is hunted by allies and enemies alike.",320,433,17.2k follower,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'Adventure', 'Military Fiction', 'Action']",192 review,"3,481 (40%)","3,692 (42%)","1,359 (15%)",98 (1%),11 (<1%)
The Cloud That Wouldn't Rain,Ruth W. Brace,4.00,2 rating,"January 1, 1958",Gray Rain the rain cloud refuses to rain. The desperate farmers try several different approaches but they do not work. They finally come up with a creative solution that involves another rain cloud.,47,2,2 book,[],2 review,1 (50%),0 (0%),1 (50%),0 (0%),0 (0%)
70 historinhas,Carlos Drummond de Andrade,4.13,76 rating,"January 1, 1979","70 deliciosas narrativas em que, salvo uma ou outra incursão a Belo Horizonte ou mesmo a um lugar impreciso no interior mais interior do país, o Rio de Janeiro é o principal cenário.",272,226,421 follower,"['Short Stories', 'Brazil']",7 review,26 (34%),34 (44%),16 (21%),0 (0%),0 (0%)
Devices And Desires,P.D. James,3.96,"14,447 rating","January 1, 1989","National Bestseller. Featuring the famous Commander Adam Dalgliesh, Devices and Desires is a thrilling and insightfully crafted novel of fallible people caught in a net of secrets, ambitions, and schemes on a lonely stretch of Norfolk coastline.Commander Dalgliesh of Scotland Yard has just published a new book of poems and has taken a brief respite from publicity on the remote Larksoken headland on the Norfolk coast in a converted windmill left to him by his aunt. But he cannot so easily escape murder. A psychotic strangler of young women is at large in Norfolk, and getting nearer to Larksoken with every killing. And when Dalgliesh discovers the murdered body of the Acting Administrative Officer on the beach, he finds himself caught up in the passions and dangerous secrets of the headland community and in one of the most baffling murder cases of his career.",433,221,"3,014 follower","['Mystery', 'Fiction', 'Crime', 'Detective', 'Mystery Thriller', 'British Literature', 'Audiobook']",636 review,"4,586 (31%)","5,862 (40%)","3,119 (21%)",606 (4%),274 (1%)
"And Where Were You, Adam?",Heinrich Böll,3.84,"1,085 rating","January 1, 1951","Hitler's once great army is broken and demoralized, the end of the war is imminent--but still soldiers are rounded up like criminals and sent to the front. Jews are evacuated, guns are fired, shells explode. In this novel Böll paints war as a series of idiocies, senseless accidents, and bizarre coincidences related only through death.",156,540,"1,543 follower","['German Literature', 'Fiction', 'Germany', 'War', 'Classics', 'Novels', 'World War II', 'German Literature', 'Fiction', 'Germany', 'War', 'Classics', 'Novels', 'World War II', 'German Literature', 'Fiction', 'Germany', 'War', 'Classics', 'Novels', 'World War II']",94 review,292 (26%),422 (38%),294 (27%),60 (5%),17 (1%)
Winterlong,Elizabeth Hand,3.70,869 rating,"October 1, 1990","It is big and it is worth praising . ...Winterlong is a dense, graceful, bullying book of great length and much skill; it is a live tale, told in a live voice, by an author of muscle and drive and ambition; it shows the depth of talent available in science fiction. -- John Clute, ""The Washington Post"" Elizabeth Hand's darkly sensual debut novel took the science fiction and general reading public by storm and now, seven years later, it is available again in a handsome trade paperback edition. Heralded as a considerable stylistic and imaginative accomplishment, as noteworthy in its way as Margaret Atwood's The Handmaid's Tale, by ""People"" magazine, Winterlong explores the disturbing remains of humanity irrevocably altered by genetic engineering run amok.Amid the ruins of a once great city, a girl and her beautiful long-lost twin brother are drawn to the seductive voice of a green-eyed boy whose name is Death. Together they must journey through a poisoned garden filled with children who kill and beasts that speak--all the while resisting the evil that compels them to join in a nightmare ritual of blood that will unleash the power of the ancients and signal the end of humanity.",349,183,"1,157 follower","['Fantasy', 'Science Fiction', 'Fiction', 'Dystopia', 'Post Apocalyptic', 'Horror', 'Science Fiction Fantasy']",96 review,230 (26%),297 (34%),230 (26%),76 (8%),36 (4%)
Burning For Revenge,John Marsden,4.17,"17,325 rating","January 1, 1997","The action doesn't let up in the most explosive Tomorrow book yet -- another international bestseller from John Marsden.The journey to Stratton isn't an easy trip, especially when the enemy's headquarters lie somewhere along the way. And that's exactly where Ellie and her friends unwittingly find themselves. With only five of them against hundreds of armed soldiers, escape seems like a suicide mission. But Stratton is where Ellie's grandmother lives, so the journey must be made -- even though the odds aren't good.Ellie must summon all of her courage and guerrilla instincts to survive the latest high-stakes installment of the action-packed Tomorrow series.",261,101,"1,886 follower","['Young Adult', 'Fiction', 'War', 'Dystopia', 'Australia', 'Adventure', 'Action']",379 review,"6,996 (40%)","6,948 (40%)","2,863 (16%)",402 (2%),116 (<1%)
To the Back of Beyond: An Illustrated Companion to Central Asia and Mongolia,Fitzroy Maclean,4.17,18 rating,"January 1, 1974",British diplomat Fitzroy Maclean describes the mysterious lands of Central Asia during the 1930s at a time of great change. More a personal memoir than a history or travel book.,144,39,39 follower,"['Travel', 'History', 'Nonfiction']",0 review,8 (44%),5 (27%),5 (27%),0 (0%),0 (0%)
The Weight of Water,Anita Shreve,3.65,"28,603 rating","January 1, 1997","Librarian's note: An alternate cover edition can be found hereA newspaper photographer, Jean, researches the lurid and sensational ax murder of two women in 1873 as an editorial tie-in with a brutal modern double murder. (Can you guess which one?) She discovers a cache of papers that appear to give an account of the murders by an eyewitness. The plot weaves between the narrative of the eyewitness and Jean's private struggle with jealousies and suspicions as her marriage teeters. A rich, textured novel.",246,91,"4,277 follower","['Fiction', 'Historical Fiction', 'Mystery', 'Contemporary', 'Historical', 'Chick Lit', 'Adult Fiction']","1,935 review","5,608 (19%)","10,941 (38%)","9,063 (31%)","2,402 (8%)",589 (2%)
The Fields,Conrad Richter,4.23,"1,673 rating","January 1, 1946","Conrad Richter's trilogy of novels The Trees (1940), The Fields (1946), and The Town (1950) trace the transformation of Ohio from wilderness to farmland to the site of modern industrial civilization, all in the lifetime of one character.The Fields continues the saga of the Luckett family that began in The Trees. In The Fields, the oldest daughter, Sayward, has begun the long process of carving a small farm out of the forest. She bears eight children and weathers numerous challenges in this novel, which gives an excellent sense of what pioneer life was really like.The trilogy earned Richter immediate acclaim as a historical novelist. The Town won the Pulitzer Prize for fiction in 1951, and The Trees was a Book-of-the-Month Club selection after it was published. Richter also received the 1947 Ohioan Library Medal for the first two volumes of the trilogy.",161,57,130 follower,"['Historical Fiction', 'Fiction', 'Classics', 'Historical', 'Literature', 'American', 'Novels']",164 review,706 (42%),683 (40%),255 (15%),21 (1%),8 (<1%)
A Journey to the Center of the Earth,Raymond James,3.92,"2,086 rating","January 1, 1864","It was a secret message by an ancient alchemist, found on a crumbling scrap of parchment. And if Saknussemm was right, then every theory about the molten core of the earth is wrong. Prof. Otto Lidenbrock has to learn the truth. So Lidenbrock, his nephew Axel, and the Icelandic hunter Hans climb down the cone of an arctic volcano and into...",48,25,2 follower,"['Classics', 'Fiction', 'Science Fiction', 'Fantasy', 'Adventure', 'Audiobook', 'Childrens', 'Classics', 'Fiction', 'Science Fiction', 'Fantasy', 'Adventure', 'Audiobook', 'Childrens', 'Classics', 'Fiction', 'Science Fiction', 'Fantasy', 'Adventure', 'Audiobook', 'Childrens', 'Classics', 'Fiction', 'Science Fiction', 'Fantasy', 'Adventure', 'Audiobook', 'Childrens', 'Classics', 'Fiction', 'Science Fiction', 'Fantasy', 'Adventure', 'Audiobook', 'Childrens']",58 review,665 (31%),784 (37%),487 (23%),113 (5%),37 (1%)
Gentle Rogue,Johanna Lindsey,4.18,"22,586 rating","December 1, 1990","Heartsick and desperate to return home to America, Georgina Anderson boards the Maiden Anne disguised as a cabin boy, never dreaming she'll be forced into intimate servitude at the whim of the ship's irrepressible captain, James Mallory.The black sheep of a proud and tempestuous family, the handsome ex-pirate once swore no woman alive could entice him into matrimony. But on the high seas his resolve will be weakened by an unrestrained passion and by the high-spirited beauty whose love of freedom and adventure rivals his own.Also see: Alternate Cover Editions for this ISBN [ACE]  
ACE #1
",426,157,"6,878 follower","['Historical Romance', 'Romance', 'Historical', 'Pirates', 'Historical Fiction', 'Regency', 'Fiction']","1,083 review","10,527 (46%)","7,187 (31%)","3,705 (16%)",846 (3%),321 (1%)
Spencerville,Nelson DeMille,3.74,"9,928 rating","October 1, 1994",A government agent returns to his hometown and employs his hard-earned skills to rescue the woman he loves from her sadistic husband. 4 cassettes.,656,175,"6,789 follower","['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Romance', 'Crime', 'Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Romance', 'Crime', 'Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Romance', 'Crime']",448 review,"2,444 (24%)","3,735 (37%)","2,760 (27%)",743 (7%),246 (2%)
The Dragons of Blueland,Ruth Stiles Gannett,4.11,"4,633 rating","January 1, 1951","The third volume of the   My Father's Dragon trilogy, this adventure may be enjoyed on its own. Here, the baby dragon summons Elmer to help save his family from hunters. ""Elmer's plan is ingenious and plausible, the fantasy well-sustained.""--(starred) Library Journal.   ",96,57,89 follower,"['Fantasy', 'Childrens', 'Fiction', 'Dragons', 'Chapter Books', 'Adventure', 'Middle Grade']",277 review,"1,844 (39%)","1,668 (36%)",948 (20%),131 (2%),42 (<1%)
The Complete Poetry and Prose,William Blake,4.26,"16,477 rating","January 1, 1913","Since its first publication in 1965, this edition has been widely hailed as the best available text of Blake's poetry and prose. Now revised, it includes up-to-date work on variants, chronology of the poems, and critical commentary by Harold Bloom. An ""Approved Edition"" of the Center for Scholarly Editions of the Modern Language Association.",990,"1,120","2,935 follower","['Poetry', 'Classics', 'Fiction', 'Literature', 'Romanticism', 'British Literature', 'Philosophy', 'Poetry', 'Classics', 'Fiction', 'Literature', 'Romanticism', 'British Literature', 'Philosophy', 'Poetry', 'Classics', 'Fiction', 'Literature', 'Romanticism', 'British Literature', 'Philosophy', 'Poetry', 'Classics', 'Fiction', 'Literature', 'Romanticism', 'British Literature', 'Philosophy', 'Poetry', 'Classics', 'Fiction', 'Literature', 'Romanticism', 'British Literature', 'Philosophy']",106 review,"8,364 (50%)","4,871 (29%)","2,576 (15%)",512 (3%),154 (<1%)
Lark Rise to Candleford,Flora Thompson,4.02,"4,488 rating","January 1, 1939","Lark Rise To Candleford: A Trilogy (BBC Film and TV Tie-in edition).In the rural hamlet of Lark Rise and the nearby market town of Candleford, life is marked by the pattern of the seasons and the customs of the countryside. Seen through the eyes of a young girl, Laura, as she makes her way in life, Lark Rise to Candleford portrays May Day celebrations and forgotten children's games, harvest times and traditional songs, farmworkers and craftsmen, friends and relations, rivalries and lasting friendships. Based on Flora Thompson's own memories of her childhood in Oxfordshire at the end of the nineteenth century, this semi-autobiographical account is an endearing portrayal of a vanished way of life and a lost corner of England.",537,26,71 follower,"['Classics', 'Fiction', 'Historical Fiction', 'Historical', 'British Literature', '19th Century', 'Novels', 'Classics', 'Fiction', 'Historical Fiction', 'Historical', 'British Literature', '19th Century', 'Novels', 'Classics', 'Fiction', 'Historical Fiction', 'Historical', 'British Literature', '19th Century', 'Novels']",458 review,"1,696 (37%)","1,571 (35%)",922 (20%),217 (4%),82 (1%)
Sunrise in the West,Edith Pargeter,3.89,390 rating,"January 1, 1974","Two brothers, the sons of a Welsh prince, locked in David, the younger and his father's chosen heir; and Griffith, the illegitimate son. By Welsh law, both are entitled to an equal share of the inheritance. From their bitter rivalry, the seeds of discord are sown. And while they squabble, the enemies of Wales gather...",342,62,174 follower,"['Historical Fiction', 'Historical', 'Fiction', 'Medieval', 'Fantasy', '13th Century', 'Plantagenet']",40 review,127 (32%),136 (34%),94 (24%),24 (6%),9 (2%)
Recollections of Three Reigns,Frederick Edward Grey Ponsonby,4.31,13 rating,"November 1, 1951","At the time of his death in October 1935, Lord Sysonby, longer and better known as Sir Frederick Ponsonby, had been Keeper of The Privy Purse to King George VI for twenty-one years and Treasury to King George V for fifteen years. He had spent in all more than forty years in service at Court; his experience was unique and his passing was comparable to that of an institution.Sir Frederick stipulated that his reminiscences were not to be published until the last of Queen Victoria's children had died. ""The choice of the date at which memoirs should be published"", said the late Algernon Cecil in his review of this book, ""has never been easy."" But posterity relies upon personal memoirs which, to quote Mr. Roger Fulford, are ""ample, fascinating and not damaged by mere tittle-tattle"", and it was immediately recognized that Recollections of Three Reigns is high in this class.""The character sketches are shrewd and admirable and those of the Sovereigns he served are exceptionally valuable. There is a good deal of wisdom and good sense from the store of his vast experience. Some of the country house parties are as amusingly described as Creevy's. Apart from the wit and gaiety there is permanent value in the memoirs. The reader has the good fortune to hear again the voice of Fritz Ponsonby, that Prince of dwardian entertainers, discoursing over the wine, pungent, pointed, polished, never treacherous.""John Gore in the Spectator""A linguist, a man of the world and a prodigy of fact, discretion and loyalty, Sir Frederick had every qualification for a courtier. To such men the country s well as the Throne is deeply indebted.""Raymond Mortimer in the Sunday Times""Very often the marginalia of history provide the best and most vivid clues to those who come after. Ponsonby's book provides one of the most helpful background pictures to the social and political history of the long forty year during which he was in the service of the royal family. A charming book.""E. D. O'Brien in Illustrated London News""The highlight of the portraiture of the book falls beyond a doubt on the figure of Edward VII and it renders him very pleasing. Glimpses of the relations between men of mark form by no means the least interesting feature of an entertaining book.""Algernon Cecil in Truth",365,11,11 book,[],3 review,6 (46%),5 (38%),2 (15%),0 (0%),0 (0%)
Eva Luna,Isabel Allende,4.00,"52,483 rating","January 1, 1987","Meet New York Times bestselling author Isabel Allende’s most enchanting creation, Eva Luna: a lover, a writer, a revolutionary, and above all a storyteller—available for the first time in ebook.Eva Luna is the daughter of a professor’s assistant and a snake-bitten gardener—born poor, orphaned at an early age, and working as a servant. Eva is a naturally gifted and imaginative storyteller who meets people from all stations and walks of life. Though she has no wealth, she trades her stories like currency with people who are kind to her. In this novel, she shares the story of her own life and introduces readers to a diverse and eccentric cast of characters including the Lebanese émigré who befriends her and takes her in; her unfortunate godmother, whose brain is addled by rum and who believes in all the Catholic saints and a few of her own invention; a street urchin who grows into a petty criminal and, later, a leader in the guerrilla struggle; a celebrated transsexual entertainer who instructs her in the ways of the adult world; and a young refugee whose flight from postwar Europe will prove crucial to Eva's fate.As Eva tells her story, Isabel Allende conjures up a whole complex South American nation—the rich, the poor, the simple, and the sophisticated—in a novel replete with character and incident, with drama and comedy and history, with battles and passions, rebellions and reunions, a novel that celebrates the power of imagination to create a better world.",307,192,38.4k follower,"['Fiction', 'Magical Realism', 'Historical Fiction', 'Classics', 'Romance', 'Spanish Literature', 'Latin American']","2,315 review","16,809 (32%)","21,541 (41%)","11,672 (22%)","2,039 (3%)",422 (<1%)
The Secret People,John Wyndham,3.24,711 rating,"January 1, 1935","The ""New Sea"" was teeming with a secret life. It was the greatest engineering feat -- the flooding of part of the Sahara Desert. But the new waters that covered up the land also threatened to destroy an ancient, secret civilization beneath the earth. When Mark Sunnet's plane crashed into the New Sea, he and his beautiful companion, Margaret Lawn, were taken prisoner by these secret people. They were taken deep beneath the earth into strange, dark caverns. Caverns that seemed to hold no hope for escape. But Mark and Margaret had to escape. For now, suddenly, they were faced with two terrors -- the secret people who were to be their executioners and the merciless New Sea that threatened to kill them all. . . .",192,325,"1,810 follower","['Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Adventure', 'Speculative Fiction', 'Horror']",104 review,75 (10%),176 (24%),325 (45%),113 (15%),22 (3%)
Sleepless Nights,Elizabeth Hardwick,3.66,"3,495 rating","January 1, 1979","In Sleepless Nights a woman looks back on her life—the parade of people, the shifting background of place—and assembles a scrapbook of memories, reflections, portraits, letters, wishes, and dreams. An inspired fusion of fact and invention, this beautifully realized, hard-bitten, lyrical book is not only Elizabeth Hardwick's finest fiction but one of the outstanding contributions to American literature of the last fifty years.",128,45,169 follower,"['Fiction', 'Short Stories', 'Novels', 'Classics', 'American', 'Literary Fiction', 'Literature', 'Fiction', 'Short Stories', 'Novels', 'Classics', 'American', 'Literary Fiction', 'Literature', 'Fiction', 'Short Stories', 'Novels', 'Classics', 'American', 'Literary Fiction', 'Literature']",519 review,856 (24%),"1,167 (33%)","1,008 (28%)",358 (10%),106 (3%)
"Witches, Midwives, and Nurses: A History of Women Healers",Barbara Ehrenreich,4.03,"5,072 rating","November 30, 1972","As we watch another agonizing attempt to shift the future of health care in the United States, we are reminded of the longevity of this crisis, and how firmly entrenched we are in a system that doesn't work.Witches, Midwives, and Nurses, first published by The Feminist Press in 1973, is an essential book about the corruption of the medical establishment and its historic roots in witch hunters. In this new edition, Barbara Ehrenreich and Deirdre English have written an entirely new chapter that delves into the current fascination with and controversies about witches, exposing our fears and fantasies. They build on their classic exposé on the demonization of women healers and the political and economic monopolization of medicine. This quick history brings us up-to-date, exploring today's changing attitudes toward childbirth, alternative medicine, and modern-day witches.",112,101,"1,900 follower","['Nonfiction', 'History', 'Feminism', 'Womens', 'Health', 'Medicine', 'Witches', 'Nonfiction', 'History', 'Feminism', 'Womens', 'Health', 'Medicine', 'Witches', 'Nonfiction', 'History', 'Feminism', 'Womens', 'Health', 'Medicine', 'Witches']",526 review,"1,653 (32%)","2,160 (42%)","1,045 (20%)",174 (3%),40 (<1%)
Apocryphal Tales,Karel Čapek,4.03,716 rating,"January 1, 1932","The stories in this collection tackle great events and figures of history, myth, and literature in unexpected ways, questioning views on such basic concepts as justice, progress, wisdom, belief, and patriotism.",190,471,813 follower,"['Short Stories', 'Fiction', 'Czech Literature', 'Classics', '20th Century', 'Literature', 'Humor', 'Short Stories', 'Fiction', 'Czech Literature', 'Classics', '20th Century', 'Literature', 'Humor', 'Short Stories', 'Fiction', 'Czech Literature', 'Classics', '20th Century', 'Literature', 'Humor']",71 review,237 (33%),291 (40%),161 (22%),24 (3%),3 (<1%)
Satantango,László Krasznahorkai,4.14,"8,028 rating","January 1, 1985","Already famous as the inspiration for the filmmaker Béla Tarr’s six-hour masterpiece, Satantango is proof that “the devil has all the good times.” The story of Satantango, spread over a couple of days of endless rain, focuses on the dozen remaining inhabitants of an unnamed isolated hamlet: failures stuck in the middle of nowhere. Schemes, crimes, infidelities, hopes of escape, and above all trust and its constant betrayal are Krasznahorkai’s meat. “At the center of Satantango,” George Szirtes has said, “is the eponymous drunken dance, referred to here sometimes as a tango and sometimes as a csardas. It takes place at the local inn where everyone is drunk. . . . Their world is rough and ready, lost somewhere between the comic and the tragic, in one small insignificant corner of the cosmos. Theirs is the dance of death.” “You know,” Mrs. Schmidt, a pivotal character, tipsily confides, “dance is my one weakness.”",274,40,"1,595 follower","['Fiction', 'Hungarian Literature', 'Hungary', 'Novels', 'Literature', 'Classics', 'Literary Fiction', 'Fiction', 'Hungarian Literature', 'Hungary', 'Novels', 'Literature', 'Classics', 'Literary Fiction', 'Fiction', 'Hungarian Literature', 'Hungary', 'Novels', 'Literature', 'Classics', 'Literary Fiction']","1,183 review","3,488 (43%)","2,813 (35%)","1,208 (15%)",378 (4%),141 (1%)
Dada: Art and Anti-Art,Hans Richter,4.26,615 rating,"January 1, 1964","‘Where and how Dada began is almost as difficult to determine as Homer’s birthplace’, writes Hans Richter, the artist and film-maker closely associated with this radical and transforming movement from its earliest days. Here he records and traces Dada’s history, from its inception in about 1916 in wartime Zurich, to its collapse in Paris in 1922 when many of its members were to join the Surrealist movement, down to the present day when its spirit re-emerged first in the 1960s with, for example, Pop Art.This absorbing eye witness narrative is greatly enlivened by extensive use of Dada documents, illustrations and a variety of texts by fellow Dadaists. It is a unique document of the movement, whether in Zurich, Berlin, Hanover, Paris or New York. The complex relationships and contributions of, among others, Hugo Ball, Tristan Tzara, Picabia, Arp, Schwitters, Hausmann, Duchamp, Ernst and Man Ray, are vividly brought to life.",248,61,6 follower,"['Art', 'Nonfiction', 'History', 'Art History', 'Poetry', 'Reference', 'Philosophy']",42 review,275 (44%),240 (39%),87 (14%),12 (1%),1 (<1%)
Top Ten Greek Legends,Terry Deary,3.91,300 rating,"March 20, 1998","Explains the figures and themes of ten major Greek myths, and offers a glimpse of everyday life in ancient Greece",192,539,723 follower,"['Nonfiction', 'Mythology', 'History', 'Humor', 'Childrens', 'Greek Mythology', 'Short Stories', 'Nonfiction', 'Mythology', 'History', 'Humor', 'Childrens', 'Greek Mythology', 'Short Stories', 'Nonfiction', 'Mythology', 'History', 'Humor', 'Childrens', 'Greek Mythology', 'Short Stories']",20 review,98 (32%),107 (35%),72 (24%),17 (5%),6 (2%)
Metamorfoza: integrala prozei antume,Franz Kafka,4.08,380 rating,"344 pages, HardcoverPublished May 1, 2017","Marea descoperire pe care o poate face cititorul acestui volum – ce cuprinde toate scrierile publicate de Kafka în timpul vieții – este dimensiunea fundamental poematică a scrisului său. Cel care deschide cartea simte de îndată că scriitorul praghez este, în bună măsură, un poet. Viziuni transcrise cu o rece exactitate, uneori sub forma fragmentului, dar și în texte cu fluența paginii de roman au drept constantă aderența la clipa trăită, pe care poemul în proză kafkian o dăruiește infinitei retrăiri. Această revelație o datorăm în bună măsură traducătorului care vine, aici, „în întâmpinarea“ operei kafkiene. Doar un poet cum a fost Mircea Ivănescu, călător el însuși pe tărâmuri asemănătoare, putea simți și transpune în limba română, cu o fidelitate de profunzime, lava nestinsă a viziunilor kafkiene.",344,"2,758",29.1k follower,"['Fiction', 'Classics', 'Short Stories', 'Literature', 'German Literature', '20th Century', 'Fiction', 'Classics', 'Short Stories', 'Literature', 'German Literature', '20th Century', 'Fiction', 'Classics', 'Short Stories', 'Literature', 'German Literature', '20th Century', 'Fiction', 'Classics', 'Short Stories', 'Literature', 'German Literature', '20th Century', 'Fiction', 'Classics', 'Short Stories', 'Literature', 'German Literature', '20th Century']",29 review,136 (35%),162 (42%),62 (16%),17 (4%),3 (<1%)
Lagar,Gabriela Mistral,4.24,111 rating,"January 1, 1954","Shipped promptly and packaged carefully. Reliable customer-oriented seller, 100% guarantee!","PaperbackFirst published January 1, 1954",254,373 follower,"['Poetry', 'Spanish Literature', 'Nobel Prize']",16 review,53 (47%),39 (35%),14 (12%),3 (2%),2 (1%)
Greek Gods and Heroes,Robert Graves,3.74,"1,523 rating","January 1, 1960","Recounts the glorious days when gods and goddesses who dwelt on Mount Olympus ruled over the world of mortals below, and fabled heroes performed mighty deeds of valor.",160,479,"1,635 follower","['Mythology', 'Nonfiction', 'Classics', 'History', 'School', 'Religion', 'Short Stories']",124 review,359 (23%),576 (37%),455 (29%),101 (6%),32 (2%)
Os sapatos de Orfeu: Biografia de Carlos Drummond de Andrade,José Maria Cançado,4.27,11 rating,"371 pages, Brochura","Não é tarefa nem um pouco simples tentar escrever uma biografia de Carlos Drummond de Andrade, sempre tão discreto em relação à sua vida privada. Jose Maria Cançado realizou o enorme esforço de, num território com grandes regiões desérticas, encontrar os rastros deixados pelo poeta para nos contar a história de uma vida muito especial, que falou pela boca de milhões de seres humanos e deixou obra das mais importantes na literatura no Brasil do século XX. E isso sem cair nas armadilhas típicas da forma biográfica, que ora reduzem o homem a obra, ora deduzem os textos de eventos biográficos discretos, supondo com isso ter explicado o individuo ou seu trabalho. E notável assim, o cuidado com que Cançado traça linhas possíveis entre um verso e um acontecimento da vida de Drummond ou suas opções e orientações existenciais, não para chegar ao estabelecimento de relações ingênuas de causa e efeito, mas para efetivar uma operação de entendimento dos caminhos percorridos pelo homem e poeta e que transcendem em muito os versos e fatos inicialmente conectados. Trata-se de um inteligente procedimento por sugestões e contrastes, que não recusa a metáfora como modo de compreensão. Daí um texto saboroso, uma narrativa sem a sisudez acadêmica e suas formas canônicas, com a consciência alerta do relato como construção e a obediência à difícil regra de nunca resvalar pelo registro ficcional",371,6,6 book,[],0 review,5 (45%),5 (45%),0 (0%),1 (9%),0 (0%)
Homo Zapiens,Victor Pelevin,3.87,"6,006 rating","January 1, 1999","The collapse of the Soviet Union has opened up a huge consumer market, but how do you sell things to a generation that grew up with just one type of cola? When Tatarsky, a frustrated poet, takes a job as an advertising copywriter, he finds he has a talent for putting distinctively Russian twists on Western-style ads. But his success leads him into a surreal world of spin doctors, gangsters, drug trips, and the spirit of Che Guevera, who, by way of a Ouija board, communicates theories of consumer theology. A bestseller in Russia, Homo Zapiens displays the biting absurdist satire that has gained Victor Pelevin superstar status among today's Russian youth, disapproval from the conservative Moscow literary world, and critical acclaim worldwide.",256,198,"1,823 follower","['Fiction', 'Russia', 'Russian Literature', 'Contemporary', 'Fantasy', 'Novels', 'Literature', 'Fiction', 'Russia', 'Russian Literature', 'Contemporary', 'Fantasy', 'Novels', 'Literature', 'Fiction', 'Russia', 'Russian Literature', 'Contemporary', 'Fantasy', 'Novels', 'Literature']",309 review,"1,963 (32%)","2,076 (34%)","1,320 (21%)",489 (8%),158 (2%)
Dancing Shoes,Noel Streatfeild,4.08,"5,397 rating","January 1, 1956","Wintle's Little Wonders When Cora Wintle goes to pick up her orphaned niece, Rachel, she discovers that Rachel's adopted sister, Hilary, would be perfect for her dancing troupe. The only problem is that Hilary might be as good as her own precious daughter, Dulcie. Still, she's determined to take sulky Rachel and sprightly Hilary and make them into Little Wonders. But Rachel doesn't want to be a Little Wonder. She can't dance, and she'd rather die than wear the ruffly costume. Not only that, she doesn't want Hilary to be a Little Wonder either. She had promised her mother that she would make sure Hilary danced with the Royal Ballet. Nothing seems to be going as planned, until Rachel discovers her talent for acting. . . .",368,160,575 follower,"['Childrens', 'Fiction', 'Classics', 'Middle Grade', 'Young Adult', 'Historical Fiction', 'Realistic Fiction']",248 review,"2,167 (40%)","1,845 (34%)","1,104 (20%)",211 (3%),70 (1%)
Mefisto,John Banville,3.68,520 rating,"January 1, 1986","A work of dazzling imagination that takes as its theme the price the true scientist or artist must pay for his calling in terms of his own humanity, his ability to live fully.",233,118,"1,919 follower","['Fiction', 'Irish Literature', 'Ireland', 'Literature', 'Novels', 'Literary Fiction', '20th Century']",53 review,118 (22%),196 (37%),140 (26%),53 (10%),13 (2%)
Through the Heart,Richard  Grant,3.62,71 rating,"December 1, 1991","A young boy is traded by his father to Oasis--a monstrous vehicle that moves inexorably across the wasteland, dispensing treatment for ""The Crying"", a plague of madness that has destroyed the land. ""A daring and fearless writer, possessing uncommon ambition, talent, and literacy""S",384,126,23 follower,"['Science Fiction', 'Fantasy', 'Fiction']",9 review,19 (26%),26 (36%),11 (15%),10 (14%),5 (7%)
The Night Is for Hunting,John Marsden,4.14,"16,245 rating","January 1, 1998","In the penultimate installment of the internationally bestselling Tomorrow series, Ellie and her friends look after a gang of orphans whose wild behavior reveals the true impact of war.Amidst a brutal war with no end in sight, Ellie and her four remaining friends discover that their hidden refuge becomes a crowded place when they decide to care for an uncooperative crew of orphans. Things only get worse when Ellie and Homer learn that mysterious visitors have discovered their sanctuary. Has the enemy found them out?Five ordinary teens brave the worst in this electrifying continuation of their battle to stay safe and sane in a war zone that was once their home.",243,101,"1,886 follower","['Young Adult', 'Fiction', 'War', 'Dystopia', 'Australia', 'Adventure', 'Action']",354 review,"6,355 (39%)","6,451 (39%)","2,917 (17%)",430 (2%),92 (<1%)
The King Beyond the Gate,David Gemmell,4.14,"14,810 rating","August 1, 1985","Once the mighty fortress had stood strong, defended by the mightiest of all Drenai heroes, Druss, the Legend. But now a tyrannical, mad emperor had seized control of the fortress, and his twisted will was carried throughout the land by the Joinings --- abominations that were half-man, half-beast. Tenaka Khan was a half-breed himself, hated by the Drenai for his Nadir blood and despised by the Nadir for his Drenai ancestry. But he alone had a plan to destroy the emperor. The last heroes of the Drenai joined with him in a desperate gamble to bring down the emperor -- even at the cost of their own destruction.",307,156,"3,233 follower","['Fantasy', 'Fiction', 'Epic Fantasy', 'Heroic Fantasy', 'High Fantasy', 'Sword and Sorcery', 'Adventure']",337 review,"5,698 (38%)","5,977 (40%)","2,716 (18%)",356 (2%),63 (<1%)
