title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Broca's Brain: Reflections on the Romance of Science,Carl Sagan,4.05,"10,601 rating","April 12, 1979","Carl Sagan, writer & scientist, returns from the frontier to tell us about how the world works. In his delightfully down-to-earth style, he explores & explains a mind-boggling future of intelligent robots, extraterrestrial life & its consquences, & other provocative, fascinating quandries of the future we want to see today.",398,"['Science', 'Nonfiction', 'Philosophy', 'History', 'Psychology', 'Popular Science', 'Essays']",11.6k follower,350 review,150,147 (1%),372 (3%),"2,156 (20%)","4,102 (38%)","3,824 (36%)"
Appointment in Samarra,John O'Hara,3.82,"15,378 rating","January 28, 1934","O’Hara did for fictional Gibbsville, Pennsylvania what Faulkner did for Yoknapatawpha County, Mississippi: surveyed its social life and drew its psychic outlines, but he did it in utterly worldly terms, without Faulkner’s taste for mythic inference or the basso profundo of his prose. Julian English is a man who squanders what fate gave him. He lives on the right side of the tracks, with a country club membership, and a wife who loves him. His decline and fall, over the course of just 72 hours around Christmas, is a matter of too much spending, too much liquor, and a couple of reckless gestures. That his calamity is petty and preventable only makes it more powerful. In Faulkner, the tragedies all seem to be taking place on Olympus, even when they’re happening among the low-lifes. In O’Hara, they could be happening to you.",251,"['Fiction', 'Classics', 'Novels', 'Literature', 'American', 'Literary Fiction', '20th Century']",268 follower,987 review,210,348 (2%),"1,088 (7%)","3,869 (25%)","5,801 (37%)","4,272 (27%)"
Nine Hundred Grandmothers,R.A. Lafferty,4.17,722 rating,"January 1, 1970","In all of science fiction, there has never been a writer like R.A. Lafferty, the highly acclaimed author of Past Masters and Fourth Mansions. His people are heroic, foolish, demonic or mischievous, but always unpredictable, and his stories soar with imagination even while they chuckle at themselves.Here at last are the finest of Lafferty's shorter works, stories about:A man who found one day that he knew everyone in the world.A race who kept their most ancient ancestors on shelves in the basements.A speeded-up world where a man could earn and lose a dozen fortunes a night.A friendly bearlike creature named Snuffles who said he was God....in all, twenty-one immensely enjoyable stories that will continue to delight you long after you've read them.",318,"['Science Fiction', 'Short Stories', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Anthologies', 'Classics']",280 follower,86 review,546,15 (2%),21 (2%),123 (17%),233 (32%),330 (45%)
The Visit: A Tragi-Comedy,Friedrich Dürrenmatt,3.68,"28,659 rating","January 1, 1956","This is the first complete English translation of the play that many critics consider to be Durrenmatt's finest work. Unlike an earlier version adapted for the English-language stage, this translation adheres faithfully to the author's original play as it was published and performed in German.The action of The Visit takes place in the small town of Guellen, ""somewhere in Central Europe."" An elderly millionairesse, Claire Zachanassian, returns to Guellen, her home town, after an absence of many years. Merely on the promise of her millions, she shortly turns what has been a depressed area into a boom town. But there is a condition attached to her largess, which the natives of Guellen realize only after they have become enmeshed in her vengeful plot: murder. Out of these elements, Durrenmatt has fashioned a many-leveled play which is at once a macabre parable, a deeply moving tragedy, and a scathing indictment of the power of greed.",109,"['Classics', 'Plays', 'School', 'German Literature', 'Drama', 'Fiction', 'Theatre', 'Classics', 'Plays', 'School', 'German Literature', 'Drama', 'Fiction', 'Theatre', 'Classics', 'Plays', 'School', 'German Literature', 'Drama', 'Fiction', 'Theatre']",891 follower,"1,198 review",337,"1,074 (3%)","2,726 (9%)","7,588 (26%)","10,280 (35%)","6,991 (24%)"
A Jest of God,Margaret Laurence,3.95,"3,218 rating","January 1, 1966","In this celebrated novel, Margaret Laurence writes with grace, power, and deep compassion about Rachel Cameron, a woman struggling to come to terms with love, with death, with herself and her world.Trapped in a milieu of deceit and pettiness – her own and that of others – Rachel longs for love, and contact with another human being who shares her rebellious spirit. Through her summer affair with Nick Kazlik, a schoolmate from earlier years, she learns at last to reach out to another person and to make herself vulnerable.A Jest of God won the Governor General’s Award for 1966 and was released as the successful film, Rachel, Rachel . The novel stands as a poignant and singularly enduring work by one of the world’s most distinguished authors.",224,"['Fiction', 'Canada', 'Classics', 'Canadian Literature', 'Literary Fiction', 'Novels', 'Literature', 'Fiction', 'Canada', 'Classics', 'Canadian Literature', 'Literary Fiction', 'Novels', 'Literature', 'Fiction', 'Canada', 'Classics', 'Canadian Literature', 'Literary Fiction', 'Novels', 'Literature']",360 follower,189 review,52,40 (1%),135 (4%),742 (23%),"1,315 (40%)",986 (30%)
"Exploits & Opinions of Dr. Faustroll, Pataphysician",Alfred Jarry,3.98,806 rating,"January 1, 1911","Alfred Jarry is best known as the author of the proto-Dada play ""Ubu Roi,"" but this anarchic novel of absurdist philosophy is widely regarded as the central work to his oeuvre. Refused for publication in the author's lifetime, ""Exploits and Opinion of Dr. Faustroll"" recounts the adventures of the inventor of ""Pataphysics . . . the science of imaginary solutions."" Pataphysics has since inspired artists as diverse as Marcel Duchamp and the 60s rock band Soft Machine, as well as the mythic literary organization the College de Pataphysique. Simon Watson Taylor's superb annotated translation (which in turn inspired a new French edition of the text) was first published by Grove Press in 1965 as part of their now out-of-print collection, ""Selected Works of Alfred Jarry."" As a result, this most important novel by Jarry has never before been published under its own title in English.",160,"['Fiction', 'France', 'Philosophy', 'Literature', 'French Literature', 'Novels', 'Science Fiction', 'Fiction', 'France', 'Philosophy', 'Literature', 'French Literature', 'Novels', 'Science Fiction', 'Fiction', 'France', 'Philosophy', 'Literature', 'French Literature', 'Novels', 'Science Fiction', 'Fiction', 'France', 'Philosophy', 'Literature', 'French Literature', 'Novels', 'Science Fiction', 'Fiction', 'France', 'Philosophy', 'Literature', 'French Literature', 'Novels', 'Science Fiction']",246 follower,89 review,207,23 (2%),49 (6%),173 (21%),240 (29%),321 (39%)
Fences,August Wilson,3.89,"26,196 rating","June 1, 1986","Winner of the Pulitzer Prize for Drama and the Tony Award for Best Play. Now a Major Motion Picture directed by and starring Denzel Washington.From August Wilson, author of The Piano Lesson and the 1984-85 Broadway season's best play, Ma Rainey's Black Bottom, is another powerful, stunning dramatic work that has won him numerous critical acclaim including the 1987 Tony Award for Best Play and the Pulitzer Prize. The protagonist of Fences (part of Wilson's ten-part Pittsburgh Cycle plays), Troy Maxson, is a strong man, a hard man. He has had to be to survive. Troy Maxson has gone through life in an America where to be proud and black is to face pressures that could crush a man, body and soul. But the 1950s are yielding to the new spirit of liberation in the 1960s, a spirit that is changing the world Troy Maxson has learned to deal with the only way he can, a spirit that is making him a stranger, angry and afraid, in a world he never knew and to a wife and son he understands less and less.",101,"['Plays', 'Drama', 'Classics', 'School', 'Fiction', 'Read For School', 'Historical Fiction', 'Plays', 'Drama', 'Classics', 'School', 'Fiction', 'Read For School', 'Historical Fiction', 'Plays', 'Drama', 'Classics', 'School', 'Fiction', 'Read For School', 'Historical Fiction']",488 follower,"1,850 review",54,566 (2%),"1,743 (6%)","6,028 (23%)","9,653 (36%)","8,206 (31%)"
Heaven,V.C. Andrews,4.04,"24,458 rating","November 1, 1985","Of all the folks in the mountain shacks, the Casteels were the lowest -- the scum of the hills.  Heaven Leigh Casteel was the prettiest, smartest girl in the backwoods, despite her ragged clothes and dirty face...despite a father meaner than ten vipers...despite her weary stepmother, who worked her like a mule. For her brother Tom and the little ones, Heaven clung to her pride and her hopes. Someday they'd get away and show the world that they were decent, fine and talented -- worthy of love and respect.  Then Heaven's stepmother ran off, and her wicked, greedy father had a scheme -- a vicious scheme that threatened to destroy the precious dream of Heaven and the children forever!",440,"['Fiction', 'Young Adult', 'Horror', 'Romance', 'Gothic', 'Mystery', 'Drama']","8,072 follower",844 review,325,317 (1%),"1,238 (5%)","5,315 (21%)","7,829 (32%)","9,759 (39%)"
Lie Down with Lions,Ken Follett,3.89,"20,633 rating","November 28, 1985",A romantic adventure with twisting suspense from the author of Night Over Water and Pillars of the Earth.,332,"['Fiction', 'Thriller', 'Historical Fiction', 'Mystery', 'Suspense', 'Adventure', 'Espionage']",53.7k follower,831 review,390,223 (1%),"1,014 (4%)","5,258 (25%)","8,538 (41%)","5,600 (27%)"
خرمگس,Ethel Lilian Voynich,4.19,"11,317 rating","June 1, 1897","Ethel Lilian Voynich, née Boole (1864-1960) was a novelist and musician, and a supporter of several revolutionary causes. In 1893 she married Wilfrid Michael Voynich, revolutionary, antiquarian and bibliophile, the eponym of the Voynich manuscript. She is most famous for her novel The Gadfly, first published in 1897 in the United States (June) and Britain (September), about the struggles of an international revolutionary in Italy. This novel was very popular in the Soviet Union and the People's Republic of China. By the time of Voynich's death The Gadfly had sold an estimated 2,500,000 copies in the Soviet Union. Ethel Voynich was a significant figure not only on the late Victorian literary scene but also in Russian emigrant circles. Her other works include: Jack Raymond (1901), Olive Latham (1904) and An Interrupted Friendship (1910).",423,"['Fiction', 'Classics', 'Novels', 'Historical Fiction', 'Literature', 'Politics', '19th Century', 'Fiction', 'Classics', 'Novels', 'Historical Fiction', 'Literature', 'Politics', '19th Century', 'Fiction', 'Classics', 'Novels', 'Historical Fiction', 'Literature', 'Politics', '19th Century']",157 follower,865 review,24,162 (1%),493 (4%),"1,762 (15%)","3,504 (30%)","5,396 (47%)"
To Green Angel Tower,Tad Williams,4.20,"35,111 rating","March 1, 1993","As the evil minions of the undead Sithi Storm King prepare for the kingdom-shattering culmination of their dark sorceries and King Elias is drawn ever deeper into their nightmarish, spell spun world, the loyal allies of Prince Josua desperately struggle to rally their forces at the Stone of Farewell. And with time running out, the remaining members of the now devastated League of the Scroll have also gathered there to unravel mysteries from the forgotten past in an attempt to find something to strike down their unslayable foe.But whether or not they are successful, the call of battle will lead the valiant followers of Josua Lackhand on a memorable trek to the haunted halls of Asu'a itself - the Sithi's greatest stronghold.",1083,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Adventure', 'Epic']","6,948 follower",647 review,329,308 (<1%),"1,064 (3%)","5,598 (15%)","12,500 (35%)","15,641 (44%)"
Greenmantle,John Buchan,3.74,"4,738 rating","January 1, 1916","Major-General Sir Richard Hannay is called in to investigate rumours of an uprising in Constantinople. Once there, he and his friends must thwart the Germans' plans to use religion in winning the war. The book opens in November 1915, with Hannay and his friend Sandy convalescing from wounds received at the Battle of Loos. Sir Walter Bullivant, a senior intelligence officer, summons Hannay to the Foreign Office. Bullivant briefs Hannay on the political situation in the Middle East, suggesting that the Germans and their Turkish allies are plotting to create a Muslim uprising, that will throw the Middle East, India and North Africa into turmoil. Bullivant proposes that Hannay investigate the rumours, following a clue left on a slip of paper with the words """"Kasredin"""", """"cancer"""" and """"v.I"""" written by Bullivant's son a spy, who was recently killed in the region... Richard Hannay is a character created by Scottish novelist John Buchan, based on Edmund Ironside, from Edinburgh, a spy during the Second Boer War. John Buchan (1875-1940) was a Scottish novelist and historian and also served as Canada's Governor General. His 100 works include nearly thirty novels, seven collections of short stories and biographies. But, the most famous of his books were the adventure and spy thrillers and it is for these that he is now best remembered. """,204,"['Fiction', 'Adventure', 'Classics', 'Thriller', 'Mystery', 'Historical Fiction', 'Espionage']",411 follower,466 review,"1,502",70 (1%),371 (7%),"1,419 (29%)","1,748 (36%)","1,130 (23%)"
Toy Story,Walt Disney Company,4.27,"2,328 rating","November 1, 1995","Features the secret life of Andy's toys--Woody, the cowboy doll, and Buzz Lightyear, the space action figure--and their away-from-home adventure",96,"['Childrens', 'Picture Books', 'Media Tie In', 'Fiction', 'Fantasy', 'Classics', 'Own']","2,606 follower",64 review,33.2k,35 (1%),94 (4%),402 (17%),474 (20%),"1,323 (56%)"
The Bottoms,Joe R. Lansdale,4.19,"8,529 rating","January 1, 2000","The narrator of The Bottoms is Harry Collins, an old man obsessively reflecting on certain key experiences of his childhood. In 1933, the year that forms the centerpiece of the narrative, Harry is 11 years old and living with his mother, father, and younger sister on a farm outside of Marvel Creek, Texas, near the Sabine River bottoms. Harry's world changes forever when he discovers the corpse of a young black woman tied to a tree in the forest near his home. The woman, who is eventually identified as a local prostitute, has been murdered, molested, and sexually mutilated. She is also, as Harry will soon discover, the first in a series of similar corpses, all of them the victims of a new, unprecedented sort of monster: a traveling serial killer.From his privileged position as the son of constable (and farmer and part-time barber) Jacob Collins, Harry watches as the distinctly amateur investigation unfolds. As more bodies -- not all of them ""colored"" -- surface, the mood of the local residents darkens. Racial tensions -- never far from the surface, even in the best of times -- gradually kindle. When circumstantial evidence implicates an ancient, innocent black man named Mose, the Ku Klux Klan mobilizes, initiating a chilling, graphically described lynching that will occupy a permanent place in Harry Collins's memories. With Mose dead and the threat to local white women presumably put to rest, the residents of Marvel Creek resume their normal lives, only to find that the actual killer remains at large and continues to threaten the safety and stability of the town.Lansdale uses this protracted murder investigation to open up a window on an insular, poverty-stricken, racially divided community. With humor, precision, and great narrative economy, he evokes the society of Marvel Creek in all its alternating tawdriness and nobility, offering us a varied, absolutely convincing portrait of a world that has receded into history. At the same time, he offers us a richly detailed re-creation of the vibrant, dangerous physical landscapes that were part of that world and have since been buried under the concrete and cement of the industrialized juggernaut of the late 20th century. In Lansdale's hands, the gritty realities of Depression-era Texas are as authentic -- and memorable -- as anything in recent American fiction.",328,"['Mystery', 'Horror', 'Fiction', 'Historical Fiction', 'Thriller', 'Crime', 'Mystery Thriller']","3,485 follower","1,016 review",807,65 (<1%),228 (2%),"1,240 (14%)","3,525 (41%)","3,471 (40%)"
Mr. Norris Changes Trains,Christopher Isherwood,3.74,"4,944 rating","January 1, 1935","After a chance encounter on a train the English teacher William Bradshaw starts a close friendship with the mildly sinister Arthur Norris. Norris is a man of contradictions; lavish but heavily in debt, excessively polite but sexually deviant. First published in 1933 Mr Norris Changes Trains piquantly evokes the atmosphere of Berlin during the rise of the Nazis.",230,"['Fiction', 'Classics', 'LGBT', 'Germany', '20th Century', 'Queer', 'Novels']","1,310 follower",421 review,163,35 (<1%),234 (4%),"1,591 (32%)","2,185 (44%)",899 (18%)
Rolf in the Woods: The Adventures of a Boy Scout With Indian Quonab and Little Dog Skookum,Ernest Thompson Seton,4.21,181 rating,"January 1, 1911","Over Two Hundred Drawings. Partial The Wigwam Under the Rock; Rolf Kittering and the Solder Uncle; Rolf Catches a Coon and Finds a Friend; Skookum Accepts Rolf at Last; Memory's Harp and the Indian Drum; The Law of Property Among our Four-footed Kin; Where the Bow is Better Than the Gun; The Thunder Storm and The Fire Sticks; Hunting the Woodchucks; The Fight With the Demon of the Deep; Bound for the North Woods; Life With the Dutch Settler; Canoeing on the Upper Hudson; Animal Life Along the River; The Trapper's Cabin; Rolf's First Deer; The Line of Traps; The Beaver Pond; The Porcupine; The Otter Slide; Back to the Cabin; Sick Dog Skookum; Alone in the Wilderness; Snowshoes; Catching a Fox; The Antler-bound Bucks; A Song of Praise The Birch-bark Vessels; Snaring Rabbits; The Pekan or Fisher; The Silver Fox; The Rarest of Pets; The Enemy's Fort; Skookum's Panther; Sunday in the Woods; The Lost Bundle of Furs; Nursing Hoag; Hoag's Home-coming; Rolf's Lesson in Trailing; Rolf Gets Lost; Marketing the Fur; Traveling to the Great City; Albany; The Rescue of Bill; The Sick Ox; Rolf and Skookum at Albany; Back to Indian Lake; Van Cortlandt's Drugs; Van Courtland's Adventure; The Charm Song; Dinner at the Governor's; The Grebes and the Singing Mouse; A Lesson in Stalking; Rolf Meets a Canuck; War; Ogensburg; Saving the Dispatches Sackett's Harbour; Scouting Across Country; Van Trumper's Again; Scouting in Canada The Duel; Rumors and Papers; McGlassins Exploit; The Bloody Sarnac; The Battle of Plattsburg; Scouting for Macomb; Rolf Unmasks the Ambush; The Hospital, the Prisoners, and Home; The New Era of Prosperity; Quonab Goes Home.",472,"['Historical Fiction', 'Fiction', 'Adventure', 'Young Adult']",97 follower,12 review,712,3 (1%),7 (3%),27 (14%),56 (30%),88 (48%)
Lyddie,Katherine Paterson,3.62,"6,994 rating","January 1, 1991","From two-time Newbery award-winning author Katherine Paterson.When Lyddie and her younger brother are hired out as servants to help pay off their family farm's debts, Lyddie is determined to find a way to reunite her family once again. Hearing about all the money a girl can make working in the textile mills in Lowell, Massachusetts, she makes her way there, only to find that her dreams of returning home may never come true.Includes an all-new common core aligned educator's guide.Rich in historical detail...a superb story of grit, determination, and personal growth. --The Horn Book, starred reviewLyddie is full of life, full of lives, full of reality. --The New York Times Book ReviewAn ALA Notable Book An ALA Best Book for Young Adults A Booklist Editor's Choice American Bookseller Pick of the Lists School Library Journal Best Book  Parents magazine Best Book",182,"['Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'Middle Grade', 'Childrens', 'School']","2,024 follower",621 review,167,351 (5%),640 (9%),"1,978 (28%)","2,396 (34%)","1,629 (23%)"
In a Free State,V.S. Naipaul,3.49,"4,948 rating","January 1, 1971","No writer has rendered our boundariless, post-colonial world more acutely or prophetically than V. S. Naipaul, or given its upheavals such a hauntingly human face. A perfect case in point is this riveting novel, a masterful and stylishly rendered narrative of emigration, dislocation, and dread, accompanied by four supporting narratives. In the beginning it is just a car trip through Africa. Two English people--Bobby, a civil servant with a guilty appetite for African boys, and Linda, a supercilious compound wife -- are driving back to their enclave after a stay in the capital. But in between lies the landscape of an unnamed country whose squalor and ethnic bloodletting suggest Idi Amin's Uganda. And the farther Naipaul's protagonists travel into it, the more they find themselves crossing the line that separates privileged outsiders from horrified victims. Alongside this Conradian tour de force are four incisive portraits of men seeking liberation far from home. By turns funny and terrifying, sorrowful and unsparing, In A Free State is Naipaul at his best.",256,"['Fiction', 'Africa', 'Short Stories', 'Literature', 'Nobel Prize', 'Classics', 'India']","1,617 follower",407 review,136,169 (3%),576 (11%),"1,697 (34%)","1,676 (33%)",830 (16%)
Whatever,Michel Houellebecq,3.57,"17,733 rating","January 1, 1994","Just thirty, with a well-paid job, depression and no love life, the narrator and anti-hero par excellence of this grim, funny, and clever novel smokes four packs of cigarettes a day and writes weird animal stories in his spare time.Houellebecq's debut novel is painfully realistic portrayal of the vanishing freedom of a world governed by science and by the empty rituals of daily life.",160,"['Fiction', 'France', 'French Literature', 'Contemporary', 'Literature', 'Novels', 'Philosophy', 'Fiction', 'France', 'French Literature', 'Contemporary', 'Literature', 'Novels', 'Philosophy', 'Fiction', 'France', 'French Literature', 'Contemporary', 'Literature', 'Novels', 'Philosophy']","7,192 follower","1,393 review",72,508 (2%),"1,778 (10%)","5,629 (31%)","6,744 (38%)","3,074 (17%)"
The Collected Stories of Philip K. Dick 1: The Short Happy Life of the Brown Oxford,Philip K. Dick,4.16,"9,098 rating","May 1, 1987","Many thousands of readers consider Philip K. Dick the greatest science fiction mind on any planet. Since his untimely death in 1982, interest in his works has continued to mount, and his reputation has been further enhanced by a growing body of critical attention. Dick won the prestigious Hugo Award for best novel of 1963 for ""The Man in the High Castle,"" and in the last year of his life, the film Blade Runner was made from his novel Do Androids Dream of Electric Sheep? This volume includes all of the writer's earliest short and medium-length fiction (including some previously unpublished stories) covering the years 1952-1955.
Volume 1/5. Contents:

- Stability- Roog- The Little Movement- Beyond Lies the Wub- The Gun- The Skull- The Defenders- Mr. Spaceship- Piper in the Woods- The Infinites- The Preserving Machine- Expendable- The Variable Man- The Indefatigable Frog- The Crystal Crypt- The Short Happy Life of the Brown Oxford- The Builder- Meddler- Paycheck- The Great C- Out in the Garden- The King of the Elves- Colony- Prize Ship- Nanny
Other editions of this volume have the same list of stories, and were published under these titles:- Beyond Lies the Wub,- Paycheck and Other Classic Stories,- The King of the Elves (+1 extra story).",432,"['Science Fiction', 'Short Stories', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Anthologies', 'Classics', 'Science Fiction', 'Short Stories', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Anthologies', 'Classics', 'Science Fiction', 'Short Stories', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Anthologies', 'Classics', 'Science Fiction', 'Short Stories', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Anthologies', 'Classics', 'Science Fiction', 'Short Stories', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Anthologies', 'Classics']",20.1k follower,437 review,"1,583",74 (<1%),200 (2%),"1,544 (16%)","3,614 (39%)","3,666 (40%)"
"The Collected Poems, 1957-1982",Wendell Berry,4.39,"1,762 rating","April 1, 1985","A longtime spokesman for conservation, common sense, and sustainable agriculture, Wendell Berry writes eloquently in several styles and methods. Among other literary forms, he is a poet of great clarity and sureness. His love of language and his care for its music are matched only by his fidelity to the subjects he has written of during his first twenty-five years of land and nature, the family and community, tradition as the groundwork for life and culture. His graceful elegies sit easily alongside lyrics of humor and biting satire. Husbandman and husband, philosopher and Mad Farmer, he writes of values that endure, of earthy truths and universal imagery. His vision is one of hope and memory, of determination and faithfulness. For this far-reaching yet portable volume, Berry has chosen nearly two hundred poems from his previous eight collections.",268,"['Poetry', 'Nature', 'Nonfiction', 'Literature', 'Classics', 'Environment', 'American']","4,054 follower",91 review,319,10 (<1%),29 (1%),193 (10%),555 (31%),975 (55%)
The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,H.P. Lovecraft,4.30,"29,369 rating","January 1, 1963","“H.P. Lovecraft has yet to be surpassed as the twentieth century’s greatest practitioner of the classic horror tale.”—Stephen King“The oldest and strongest emotion of mankind is fear, and the oldest and strongest kind of fear is fear of the unknown.”—H.P. LovecraftThis is the collection that true fans of horror fiction must have: sixteen of H.P. Lovecraft’s most horrifying visions, including:The Call of Cthulu: The first story in the infamous Cthulhu mythos—a creature spawned in the stars brings a menace of unimaginable evil to threaten all mankind.The Dunwich Horror: An evil man’s desire to perform an unspeakable ritual leads him in search of the fabled text of The Necronomicon.The Colour Out of Space: A horror from the skies—far worse than any nuclear fallout—transforms a man into a monster.The Shadow Over Innsmouth: Rising from the depths of the sea, an unspeakable horror engulfs a quiet New England town.Plus twelve more terrifying tales!",406,"['Horror', 'Fiction', 'Short Stories', 'Classics', 'Fantasy', 'Science Fiction', 'Anthologies', 'Horror', 'Fiction', 'Short Stories', 'Classics', 'Fantasy', 'Science Fiction', 'Anthologies', 'Horror', 'Fiction', 'Short Stories', 'Classics', 'Fantasy', 'Science Fiction', 'Anthologies', 'Horror', 'Fiction', 'Short Stories', 'Classics', 'Fantasy', 'Science Fiction', 'Anthologies', 'Horror', 'Fiction', 'Short Stories', 'Classics', 'Fantasy', 'Science Fiction', 'Anthologies']",17.4k follower,703 review,"3,847",263 (<1%),721 (2%),"3,753 (12%)","9,750 (33%)","14,882 (50%)"
The Luzhin Defense,Vladimir Nabokov,3.95,"13,642 rating","January 1, 1929","A chilling story of obsession and madness. Luzhin, a distracted, withdrawn boy, takes up chess as a refuge from everyday life. As he rises to the heights of grandmaster, the game of chess gradually supplants the world of reality as he moves inexorably towards madness.",256,"['Fiction', 'Russia', 'Classics', 'Russian Literature', 'Chess', 'Literature', 'Novels']",13.3k follower,864 review,751,185 (1%),641 (4%),"3,071 (22%)","5,502 (40%)","4,243 (31%)"
The Death of Ahasuerus,Pär Lagerkvist,3.58,456 rating,"January 1, 1960","English, Swedish (translation)",118,"['Fiction', 'Scandinavian Literature', 'Sweden', 'Nobel Prize', 'Historical Fiction', 'Classics', 'Literature', 'Fiction', 'Scandinavian Literature', 'Sweden', 'Nobel Prize', 'Historical Fiction', 'Classics', 'Literature', 'Fiction', 'Scandinavian Literature', 'Sweden', 'Nobel Prize', 'Historical Fiction', 'Classics', 'Literature']",285 follower,35 review,151,16 (3%),43 (9%),157 (34%),141 (30%),99 (21%)
The Six Wives of Henry VIII,Alison Weir,4.11,"69,492 rating","March 1, 1992","The tempestuous, bloody, and splendid reign of Henry VIII of England (1509-1547) is one of the most fascinating in all history, not least for his marriage to six extraordinary women. In this accessible work of brilliant scholarship, Alison Weir draws on early biographies, letters, memoirs, account books, and diplomatic reports to bring these women to life. Catherine of Aragon emerges as a staunch though misguided woman of principle; Anne Boleyn, an ambitious adventuress with a penchant for vengeance; Jane Seymour, a strong-minded matriarch in the making; Anne of Cleves, a good-natured and innocent woman naively unaware of the court intrigues that determined her fate; Catherine Howard, an empty-headed wanton; and Catherine Parr, a warm-blooded bluestocking who survived King Henry to marry a fourth time.",643,"['History', 'Nonfiction', 'Biography', 'Historical', 'Tudor Period', 'British Literature', 'Biography Memoir']","7,487 follower","1,941 review",84,"1,479 (2%)","2,281 (3%)","11,611 (16%)","25,860 (37%)","28,261 (40%)"
Liar's Poker,Michael   Lewis,4.15,"100,793 rating","October 17, 1989","The time was the 1980s. The place was Wall Street. The game was called Liar’s Poker. Michael Lewis was fresh out of Princeton and the London School of Economics when he landed a job at Salomon Brothers, one of Wall Street’s premier investment firms. During the next three years, Lewis rose from callow trainee to bond salesman, raking in millions for the firm and cashing in on a modern-day gold rush. Liar’s Poker is the culmination of those heady, frenzied years—a behind-the-scenes look at a unique and turbulent time in American business. From the frat-boy camaraderie of the forty-first-floor trading room to the killer instinct that made ambitious young men gamble everything on a high-stakes game of bluffing and deception, here is Michael Lewis’s knowing and hilarious insider’s account of an unprecedented era of greed, gluttony, and outrageous fortune. .",310,"['Nonfiction', 'Business', 'Finance', 'Economics', 'History', 'Biography', 'Memoir']",13.3k follower,"2,984 review",48,"1,510 (1%)","3,327 (3%)","15,686 (15%)","38,589 (38%)","41,681 (41%)"
The Boys from Brazil,Ira Levin,4.06,"38,449 rating","January 1, 1976","Alive and hiding in South America, Nazi Dr. Josef Mengele gathers a group of former colleagues for a horrifying project — the creation of the Fourth Reich. Barry Kohler, a young investigative journalist, gets wind of the project and informs famed Nazi hunter Ezra Lieberman.Why has Mengele marked a number of harmless aging men for murder? What is the hidden link that binds them? What interest can they possibly hold for their killers: six former SS men dispatched from South America by the most wanted Nazi still alive, the notorious ""Angel of Death""? One man alone must answer these questions and stop the killings — Lieberman, himself aging and thought by some to be losing his grip on reality.",312,"['Fiction', 'Thriller', 'Horror', 'Science Fiction', 'Mystery', 'Historical Fiction', 'Classics']","1,484 follower","1,129 review",70,307 (<1%),"1,164 (3%)","7,838 (20%)","15,850 (41%)","13,290 (34%)"
The Slynx,Tatyana Tolstaya,3.81,"4,965 rating","January 1, 2000","Two hundred years after civilization ended in an event known as the Blast, Benedikt isn't one to complain. He's got a job — transcribing old books and presenting them as the words of the great new leader, Fyodor Kuzmich, Glorybe — and though he doesn't enjoy the privileged status of a Murza, at least he's not a serf or a half-human four-legged Degenerator harnessed to a troika. He has a house, too, with enough mice to cook up a tasty meal, and he's happily free of mutations: no extra fingers, no gills, no cockscombs sprouting from his eyelids. And he's managed — at least so far — to steer clear of the ever-vigilant Saniturions, who track down anyone who manifests the slightest sign of Freethinking, and the legendary screeching Slynx that waits in the wilderness beyond.",299,"['Fiction', 'Russia', 'Science Fiction', 'Dystopia', 'Russian Literature', 'Post Apocalyptic', 'Fantasy', 'Fiction', 'Russia', 'Science Fiction', 'Dystopia', 'Russian Literature', 'Post Apocalyptic', 'Fantasy', 'Fiction', 'Russia', 'Science Fiction', 'Dystopia', 'Russian Literature', 'Post Apocalyptic', 'Fantasy']",274 follower,424 review,66,157 (3%),403 (8%),"1,150 (23%)","1,759 (35%)","1,496 (30%)"
The Song of the Lark,Willa Cather,3.90,"10,575 rating","January 1, 1915","Perhaps Willa Cather's most autobiographical work, The Song of the Lark charts the story of a young woman's awakening as an artist against the backdrop of the western landscape. Thea Kronborg, an aspiring singer, struggles to escape from the confines her small Colorado town to the world of possibility in the Metropolitan Opera House. In classic Cather style, The Song of the Lark is the beautiful, unforgettable story of American determination and its inextricable connection to the land.""The time will come when she'll be ranked above Hemingway."" -- Leon Edel",417,"['Fiction', 'Classics', 'Historical Fiction', 'Novels', 'Literature', 'Music', 'American', 'Fiction', 'Classics', 'Historical Fiction', 'Novels', 'Literature', 'Music', 'American', 'Fiction', 'Classics', 'Historical Fiction', 'Novels', 'Literature', 'Music', 'American']","2,287 follower","1,272 review",707,158 (1%),554 (5%),"2,646 (25%)","4,087 (38%)","3,130 (29%)"
