title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The BFG,Roald Dahl,4.23,"478,772 rating","November 1, 1982","Captured by a giant! The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, the Fleshlumpeater, the Bonecruncher, or any of the other giants-rather than the BFG-she would have soon become breakfast. When Sophie hears that they are flush-bunking off in England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",199,"['Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Humor', 'Adventure', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Humor', 'Adventure', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Humor', 'Adventure']",24.6k follower,"12,393 review","1,432","7,500 (1%)","15,550 (3%)","72,171 (15%)","148,681 (31%)","234,870 (49%)"
Revolutionary Road,Richard Yates,3.92,"87,919 rating","December 31, 1961","In the hopeful 1950s, Frank and April Wheeler appear to be a model American couple: bright, beautiful, talented, with two young children and a starter home in the suburbs. Perhaps they married too young and started a family too early. Maybe Frank's job is dull. And April never saw herself as a housewife. Yet they have always lived on the assumption that greatness is only just around the corner. But now that certainty is now about to crumble. With heartbreaking compassion and remorseless clarity, Richard Yates shows how Frank and April mortgage their spiritual birthright, betraying not only each other, but their best selves.",355,"['Fiction', 'Classics', 'Historical Fiction', 'Novels', 'American', 'Literature', 'Literary Fiction']","1,810 follower","7,573 review",73,"2,123 (2%)","5,566 (6%)","18,472 (21%)","32,550 (37%)","29,208 (33%)"
The Bluest Eye,Toni Morrison,4.11,"248,992 rating","June 1, 1970","The Bluest Eye is Toni Morrison's first novel, a book heralded for its richness of language and boldness of vision. Set in the author's girlhood hometown of Lorain, Ohio, it tells the story of black, eleven-year-old Pecola Breedlove. Pecola prays for her eyes to turn blue so that she will be as beautiful and beloved as all the blond, blue-eyed children in America. In the autumn of 1941, the year the marigolds in the Breedloves' garden do not bloom. Pecola's life does change—in painful, devastating ways. With its vivid evocation of the fear and loneliness at the heart of a child's yearning, and the tragedy of its fulfillment. The Bluest Eye remains one of Toni Morrison's most powerful, unforgettable novels- and a significant work of American fiction.",216,"['Fiction', 'Classics', 'Historical Fiction', 'Banned Books', 'African American', 'Race', 'Literary Fiction']",19.3k follower,"16,706 review",208,"3,836 (1%)","9,683 (3%)","41,525 (16%)","93,328 (37%)","100,620 (40%)"
The Firm,John Grisham,4.06,"622,364 rating","February 1, 1991","
Adaptation for younger readers.
Mitch McDeere is a young, intelligent and ambitious lawyer. When he gets a job with a top tax law firm in Memphis, he is delighted. But he quickly becomes suspicious after mysterious deaths, obsessive office security, and the Chicago mob figure into its operations. The situation only escalates when Mitch discovers that the firm is listening in on his phone calls and that the FBI want to speak to him. Money and power has a price — and it could be Mitch's life.
Adaptation Notes
This adaptation is a simplified text designed in association with world famous educational publishers, to provide a step-by-step approach to the joys of reading for pleasure. The series include original stories, contemporary titles based on today's best-selling media hits, and easily accessible versions of the literary classics from around the world. Each book has an introduction and extensive activity material. They are published at different levels for readers of all skill levels.Series Editors: Andy Hopkins and Jocelyn Potter
Book Details:
- Difficulty: Level 5 - Upper Intermediate (2300 words)- Category: Contemporary- Dialect: British English",76,"['Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Mystery Thriller', 'Legal Thriller', 'Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Mystery Thriller', 'Legal Thriller', 'Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Mystery Thriller', 'Legal Thriller']",80.4k follower,"3,763 review",712,"6,467 (1%)","22,865 (3%)","127,684 (20%)","237,361 (38%)","227,987 (36%)"
Rosencrantz and Guildenstern Are Dead,Tom Stoppard,4.04,"89,124 rating","January 1, 1966","Hamlet told from the worm's-eye view of two minor characters, bewildered Rosencrantz and Guildenstern. Echoes of Waiting for Godot resound, reality and illusion mix, and where fate leads heroes to a tragic but inevitable end.",126,"['Plays', 'Classics', 'Fiction', 'Drama', 'Theatre', 'Humor', 'School']",949 follower,"2,669 review",153,"1,962 (2%)","5,045 (5%)","16,282 (18%)","29,780 (33%)","36,055 (40%)"
The Power of One,Bryce Courtenay,4.35,"88,547 rating","January 1, 1989","In 1939, as Hitler casts his enormous, cruel shadow across the world, the seeds of apartheid take root in South Africa. There, a boy called Peekay is born. His childhood is marked by humiliation and abandonment, yet he vows to survive and conceives heroic dreams, which are nothing compared to what life actually has in store for him. He embarks on an epic journey through a land of tribal superstition and modern prejudice where he will learn the power of words, the power to transform lives and the power of one.",544,"['Fiction', 'Historical Fiction', 'Africa', 'Classics', 'South Africa', 'Coming Of Age', 'Historical']","1,981 follower","5,891 review",72,"1,222 (1%)","2,414 (2%)","9,506 (10%)","26,454 (29%)","48,951 (55%)"
The Glass Menagerie,Tennessee Williams,3.73,"132,841 rating","January 1, 1945","No play in the modern theater has so captured the imagination and heart of the American public as Tennessee Williams's The Glass Menagerie. As Williams's first popular success, it launched the brilliant, if somewhat controversial, career, of our pre-eminent lyric playwright. Since its premiere in Chicago in 1944, with the legendary Laurette Taylor in the role of Amanda, Menagaerie has been the bravura piece for great actresses from Jessica Tandy to Joanne Woodward, and is studied and performed in classrooms and theatres around the world. The Glass Menagerie (in the reading text the author preferred) is now available only in its New Directions Paperbook edition. A new introduction by the editor of The Tennessee Williams Annual Review, Robert Bray, reappraises the play more than half a century after it won the New York Drama Critics Circle Award. This edition of The Glass Menagerie also includes Williams's essay on the impact of sudden fame on a struggling writer, ""The Catastrophe of Success,"" as well as a short section of Williams's own ""Production Notes."" (back cover)",104,"['Plays', 'Classics', 'Fiction', 'Drama', 'School', 'Theatre', 'Literature', 'Plays', 'Classics', 'Fiction', 'Drama', 'School', 'Theatre', 'Literature', 'Plays', 'Classics', 'Fiction', 'Drama', 'School', 'Theatre', 'Literature']","3,228 follower","3,605 review",548,"3,015 (2%)","11,392 (8%)","37,654 (28%)","47,149 (35%)","33,631 (25%)"
Silent Spring,Rachel Carson,4.03,"47,479 rating","September 27, 1962","Silent Spring is an environmental science book. The book documents the adverse environmental effects caused by the indiscriminate use of pesticides. Carson accused the chemical industry of spreading disinformation, and public officials of accepting the industry's marketing claims unquestioningly.The book appeared in September 1962 and the outcry that followed its publication forced the banning of DDT and spurred revolutionary changes in the laws affecting our air, land, and water. Carson’s book was instrumental in launching the environmental movement.",378,"['Nonfiction', 'Science', 'Environment', 'Nature', 'Classics', 'Ecology', 'History']","1,319 follower","3,408 review",82,993 (2%),"2,063 (4%)","8,969 (18%)","17,883 (37%)","17,571 (37%)"
Breakfast at Tiffany's and Three Stories,Truman Capote,3.85,"263,100 rating","October 28, 1958","Holly Golightly knows that nothing bad can ever happen to you at Tiffany's.In this seductive, wistful masterpiece, Capote created a woman whose name has entered the American idiom and whose style is a part of the literary landscape—her poignancy, wit, and naïveté continue to charm.It's New York in the 1940s, where the martinis flow from cocktail hour till breakfast at Tiffany's... And nice girls don't, except, of course, Holly Golightly. Pursued by Mafia gangsters and playboy millionaires, Holly is a fragile eyeful of tawny hair and turned-up nose, a heart-breaker, a perplexer, a traveler, a tease. She is irrepressibly 'top banana in the shock department', and one of the shining flowers of American fiction.Also included are three of Capote's best-known stories:• House of Flowers - Ottilie is entranced by a beautiful young man, and leaves her life and friends to live with him and his old grandmother, who seems to hate her.• A Diamond Guitar - Hear the story of the prized possession of a younger prison inmate, a rhinestone-studded guitar.• A Christmas Memory - A poignant tale of two innocents—a small boy and the old woman who is his best friend—whose sweetness contains a hard, sharp kernel of truth.",142,"['Classics', 'Fiction', 'Short Stories', 'Romance', 'American', 'Literature', 'Audiobook']","6,348 follower","15,450 review",338,"3,571 (1%)","15,319 (5%)","69,788 (26%)","103,700 (39%)","70,722 (26%)"
A Passage to India,E.M. Forster,3.68,"79,896 rating","January 1, 1924","When Adela Quested and her elderly companion Mrs Moore arrive in the Indian town of Chandrapore, they quickly feel trapped by its insular and prejudiced 'Anglo-Indian' community. Determined to escape the parochial English enclave and explore the 'real India', they seek the guidance of the charming and mercurial Dr Aziz, a cultivated Indian Muslim. But a mysterious incident occurs while they are exploring the Marabar caves with Aziz, and the well-respected doctor soon finds himself at the centre of a scandal that rouses violent passions among both the British and their Indian subjects. A masterful portrait of a society in the grip of imperialism, A Passage to India compellingly depicts the fate of individuals caught between the great political and cultural conflicts of the modern world. In his introduction, Pankaj Mishra outlines Forster's complex engagement with Indian society and culture. This edition reproduces the Abinger text and notes, and also includes four of Forster's essays on India, a chronology and further reading.",376,"['Classics', 'Fiction', 'India', 'Historical Fiction', 'Literature', 'Novels', 'British Literature', 'Classics', 'Fiction', 'India', 'Historical Fiction', 'Literature', 'Novels', 'British Literature', 'Classics', 'Fiction', 'India', 'Historical Fiction', 'Literature', 'Novels', 'British Literature', 'Classics', 'Fiction', 'India', 'Historical Fiction', 'Literature', 'Novels', 'British Literature', 'Classics', 'Fiction', 'India', 'Historical Fiction', 'Literature', 'Novels', 'British Literature']","3,619 follower","4,160 review",576,"2,450 (3%)","7,200 (9%)","22,583 (28%)","29,161 (36%)","18,502 (23%)"
The Left Hand of Darkness,Ursula K. Le Guin,4.10,"179,212 rating","January 1, 1969","A groundbreaking work of science fiction, The Left Hand of Darkness tells the story of a lone human emissary to Winter, an alien world whose inhabitants spend most of their time without a gender. His goal is to facilitate Winter's inclusion in a growing intergalactic civilization. But to do so he must bridge the gulf between his own views and those of the completely dissimilar culture that he encounters.Embracing the aspects of psychology, society, and human emotion on an alien world, The Left Hand of Darkness stands as a landmark achievement in the annals of intellectual science fiction.",304,"['Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Science Fiction Fantasy', 'Feminism', 'Speculative Fiction']",25.5k follower,"15,322 review",977,"2,476 (1%)","8,015 (4%)","30,966 (17%)","66,144 (36%)","71,611 (39%)"
The Chosen,Chaim Potok,4.07,"93,063 rating","January 1, 1966","It is the now-classic story of two fathers and two sons and the pressures on all of them to pursue the religion they share in the way that is best suited to each. And as the boys grow into young men, they discover in the other a lost spiritual brother, and a link to an unexplored world that neither had ever considered before. In effect, they exchange places, and find the peace that neither will ever retreat from again. . . .",304,"['Fiction', 'Classics', 'Historical Fiction', 'Young Adult', 'Jewish', 'Religion', 'School']","1,560 follower","4,983 review",54,"1,673 (1%)","4,223 (4%)","16,532 (17%)","34,433 (36%)","36,202 (38%)"
A Good Man Is Hard to Find and Other Stories,Flannery O'Connor,4.18,"45,497 rating","January 1, 1955","This now classic book revealed Flannery O'Connor as one of the most original and provocative writers to emerge from the South. Her apocalyptic vision of life is expressed through grotesque, often comic situations in which the principal character faces a problem of salvation: the grandmother, in the title story, confronting the murderous Misfit; a neglected four-year-old boy looking for the Kingdom of Christ in the fast-flowing waters of the river; General Sash, about to meet the final enemy. Stories include:""A Good Man Is Hard to Find""""The River""""The Life You Save May Be Your Own""""A Stroke of Good Fortune""""A Temple of the Holy Ghost""""The Artificial Nigger""""A Circle in the Fire""""A Late Encounter with the Enemy""""Good Country People""""The Displaced Person""©1955 Flannery O'Connor; 1954, 1953, 1948 by Flannery O'Connor; renewed 1983, 1981 by Regina O'Connor; renewed 1976 by Mrs. Edward F. O'Connor; (P)2010 Blackstone Audio, Inc.",252,"['Short Stories', 'Fiction', 'Classics', 'Southern Gothic', 'Literature', 'Southern', 'American', 'Short Stories', 'Fiction', 'Classics', 'Southern Gothic', 'Literature', 'Southern', 'American', 'Short Stories', 'Fiction', 'Classics', 'Southern Gothic', 'Literature', 'Southern', 'American']","4,674 follower","3,068 review",189,635 (1%),"1,823 (4%)","6,936 (15%)","15,538 (34%)","20,565 (45%)"
"Foundation / Foundation and Empire / Second Foundation / The Stars, Like Dust / The Naked Sun / I, Robot",Isaac Asimov,4.40,"5,227 rating","January 1, 1981","In this landmark of imaginative fiction, winner of a special Hugo Award as Best All Time Science Fiction Series, Asimov has brilliantly conceived a whole new world for mankind, set far in the future and spanning a period of more than a thousand years.Foundation, describes how one man creates a new force for civilised life as the old Galactic Empire crumbles into barbarism.Foundation and Empire is the story of the mighty conflict for mastery of the stars between these two major powers.Second FoundationA new and even more terrifying threat to the future of humanity arises in the form of a dangerous mutant, capable of manipulating men's minds and destroying the universe. . .The Stars, Like DustA masterpiece of suspense and drama: Biron Farrill sets out on a dangerous quest through the galaxies to find ""Rebellion World"" and its key to man's future peace.The Naked SunEarth's very existence is at stake when a murder takes place on power-hungry Solaria.  One of the greatest detective stories in the science fiction canon.I, RobotThe classic vision of a future where robots are so sophisticated that mankind is threatened with redundancy. Stories include: Robbie, Runaround, Reason, Catch That Rabbit, Liar!, Little Lost Robot, Escape!, Evidence, and The Evitable Conflict.",864,"['Science Fiction', 'Fiction', 'Classics', 'Fantasy', 'Science Fiction Fantasy', 'Novels', 'Space Opera']",24.8k follower,111 review,"4,420",25 (<1%),93 (1%),559 (10%),"1,654 (31%)","2,896 (55%)"
The Last Battle,C.S. Lewis,4.01,"274,001 rating","September 4, 1956","For the first time, an edition of Lewis's classic fantasy fiction packaged specifically for adults. Complementing the look of the author's non-fiction books, and anticipating the forthcoming Narnia feature films, this edition contains an exclusive ""P.S."" section about the history of the book, plus a round-up of the first six titles. The last days of Narnia, and all hope seems lost as lies and treachery interweave to threaten the destruction of everything. As the battle lines are drawn, old friends are summoned back to Narnia, though none can predict the outcome in this magnificent ending to the famous series. On 9 December 2005, Andrew (Shrek) Adamson's live-action film adaptation of The Lion, the Witch and the Wardrobe will be released by Disney, and it is already being hailed as the biggest film franchise of all time, guaranteed to appeal to adults and children across the globe. The second film is already in development. Sporting breathtaking new photographic covers, these new adult editions of the seven Chronicles of Narnia now give everyone an opportunity to experience the adventures in their original form. Re-live your childhood fantasies or discover for the first time what everyone will be talking about by Christmas and savour some of the best-loved stories ever written.",288,"['Fantasy', 'Fiction', 'Classics', 'Young Adult', 'Childrens', 'Christian', 'Adventure']",42.2k follower,"10,152 review","1,291","6,533 (2%)","16,991 (6%)","54,287 (19%)","85,244 (31%)","110,946 (40%)"
"Cry, the Beloved Country",Alan Paton,3.92,"74,462 rating","February 1, 1948","Cry, the Beloved Country, the most famous and important novel in South Africa’s history, was an immediate worldwide bestseller in 1948. Alan Paton’s impassioned novel about a black man’s country under white man’s law is a work of searing beauty.Cry, the beloved country, for the unborn child that is the inheritor of our fear. Let him not love the earth too deeply. Let him not laugh too gladly when the water runs through his fingers, nor stand too silent when the setting sun makes red the veld with fire. Let him not be too moved when the birds of his land are singing, nor give too much of his heart to a mountain or valley. For fear will rob him of all if he gives too much.The eminent literary critic Lewis Gannett wrote, “We have had many novels from statesmen and reformers, almost all bad; many novels from poets, almost all thin. In Alan Paton’s Cry, the Beloved Country the statesman, the poet and the novelist meet in a unique harmony.” Cry, the Beloved Country is the deeply moving story of the Zulu pastor Stephen Kumalo and his son, Absalom, set against the background of a land and a people riven by racial injustice. Remarkable for its lyricism, unforgettable for character and incident, Cry, the Beloved Country is a classic work of love and hope, courage and endurance, born of the dignity of man.",316,"['Fiction', 'Classics', 'Historical Fiction', 'South Africa', 'Literature', 'School', 'Novels']",514 follower,"4,791 review",104,"2,072 (2%)","5,024 (6%)","15,611 (20%)","26,207 (35%)","25,548 (34%)"
The Witching Hour,Anne Rice,4.10,"117,022 rating","October 1, 1990","From the author of the extraordinary Vampire Chronicles comes a huge, hypnotic novel of witchcraft and the occult through four centuries.Demonstrating, once again, her gift for spellbinding storytelling and the creation of legend, Anne Rice makes real for us a great dynasty of witches—a family given to poetry and to incest, to murder and to philosophy; a family that, over the ages, is itself haunted by a powerful, dangerous, and seductive being.On the veranda of a great New Orleans house, now faded, a mute and fragile woman sits rocking... and The Witching Hour begins.It begins in our time with a rescue at sea.  Rowan Mayfair, a beautiful woman, a brilliant practitioner of neurosurgery—aware that she has special powers but unaware that she comes from an ancient line of witches—finds the drowned body of a man off the coast of California and brings him to life.  He is Michael Curry, who was born in New Orleans and orphaned in childhood by fire on Christmas Eve, who pulled himself up from poverty, and who now, in his brief interval of death, has acquired a sensory power that mystifies and frightens him.As these two, fiercely drawn to each other, fall in love and—in passionate alliance—set out to solve the mystery of her past and his unwelcome gift, the novel moves backward and forward in time from today's New Orleans and San Francisco to long-ago Amsterdam and a château in the France of Louis XIV.  An intricate tale of evil unfolds—an evil unleashed in seventeenth-century Scotland, where the first ""witch,"" Suzanne of the Mayfair, conjures up the spirit she names Lasher... a creation that spells her own destruction and torments each of her descendants in turn.From the coffee plantations of Port au Prince, where the great Mayfair fortune is made and the legacy of their dark power is almost destroyed, to Civil War New Orleans, as Julien—the clan's only male to be endowed with occult powers—provides for the dynasty its foothold in America, the dark, luminous story encompasses dramas of seduction and death, episodes of tenderness and healing.  And always—through peril and escape, tension and release—there swirl around us the echoes of eternal war: innocence versus the corruption of the spirit, sanity against madness, life against death.  With a dreamlike power, the novel draws us, through circuitous, twilight paths, to the present and Rowan's increasingly inspired and risky moves in the merciless game that binds her to her heritage. And in New Orleans, on Christmas Eve, this strangest of family sagas is brought to its startling climax.",1207,"['Horror', 'Fantasy', 'Fiction', 'Paranormal', 'Witches', 'Supernatural', 'Gothic']",25.3k follower,"4,965 review",434,"2,609 (2%)","6,195 (5%)","20,224 (17%)","36,009 (30%)","51,985 (44%)"
Snow Falling on Cedars,David Guterson,3.86,"186,335 rating","September 12, 1994","Gripping, tragic, and densely atmospheric—a masterpiece of suspense San Piedro Island, north of Puget Sound, is a place so isolated that no one who lives there can afford to make enemies. But in 1954 a local fisherman is found suspiciously drowned, and a Japanese American named Kabuo Miyamoto is charged with his murder. In the course of the ensuing trial, it becomes clear that what is at stake is more than a man's guilt. For on San Pedro, memories of a charmed love affair between a white boy and the Japanese girl who grew up to become Kabuo's wife; memories of land desired, paid for, and lost. Above all, San Piedro is haunted by the memory of what happened to its Japanese residents during World War II, when an entire community was sent into exile while its neighbors watched.",460,"['Fiction', 'Historical Fiction', 'Mystery', 'Historical', 'Literature', 'Literary Fiction', 'Novels']","1,016 follower","5,849 review",42,"3,340 (1%)","11,344 (6%)","45,558 (24%)","74,231 (39%)","51,862 (27%)"
The Razor's Edge,W. Somerset Maugham,4.19,"47,966 rating","January 1, 1944","Larry Darrell is a young American in search of the absolute. The progress of this spiritual odyssey involves him with some of Maugham's most brillant characters - his fiancee Isabel, whose choice between love and wealth have lifelong repercussions, and Elliot Templeton, her uncle, a classic expatriate American snob. The most ambitious of Maugham's novels, this is also one in which Maugham himself plays a considerable part as he wanders in and out of the story, to observe his characters struggling with their fates.",314,"['Classics', 'Fiction', 'Literature', 'Philosophy', 'Novels', 'Historical Fiction', 'Literary Fiction']","5,276 follower","4,134 review","1,310",353 (<1%),"1,444 (3%)","7,367 (15%)","18,236 (38%)","20,566 (42%)"
The Killer Angels,Michael Shaara,4.33,"85,730 rating","January 1, 1974","In the four most bloody and courageous days of our nation's history, two armies fought for two dreams. One dreamed of freedom, the other of a way of life. Far more than rifles and bullets were carried into battle. There were memories. There were promises. There was love. And far more than men fell on those Pennsylvania fields. Shattered futures, forgotten innocence, and crippled beauty were also the casualties of war. The Killer Angels is unique, sweeping, unforgettable—a dramatic re-creation of the battleground for America's destiny.",345,"['Historical Fiction', 'Fiction', 'Civil War', 'War', 'Historical', 'Military Fiction', 'Classics']",718 follower,"5,516 review",110,"1,011 (1%)","2,299 (2%)","9,892 (11%)","27,128 (31%)","45,400 (52%)"
White Fang,Jack London,4.02,"188,787 rating","May 1, 1906","White Fang is part dog and part wolf, and the lone survivor of his family. In his lonely world, he soon learns to follow the harsh law of the North--kill or be killed. But nothing in White Fang's life can prepare him for the cruel owner who turns him into a vicious killer. Will White Fang ever know the kindness of a gentle master?",252,"['Fiction', 'Classics', 'Adventure', 'Animals', 'Young Adult', 'Historical Fiction', 'Literature', 'Fiction', 'Classics', 'Adventure', 'Animals', 'Young Adult', 'Historical Fiction', 'Literature', 'Fiction', 'Classics', 'Adventure', 'Animals', 'Young Adult', 'Historical Fiction', 'Literature']","6,793 follower","6,290 review","6,594","2,774 (1%)","8,486 (4%)","39,957 (21%)","69,014 (36%)","68,556 (36%)"
The Hunt for Red October,Tom Clancy,4.11,"373,571 rating","October 28, 1984","Here is the runaway bestseller that launched Tom Clancy's phenomenal career. A military thriller so gripping in its action and so convincing in its accuracy that the author was rumored to have been debriefed by the White House. Its theme: the greatest espionage coup in history. Its story: the chase for a top secret Russian missile sub. Lauded by the Washington Post as ""breathlessly exciting."" The Hunt for Red October remains a masterpiece of military fiction by one of the world's most popular authors, a man whose shockingly realistic scenarios continue to hold us in thrall.Somewhere under the Atlantic, a Soviet sub commander has just made a fateful decision. The Red October is heading west. The Americans want her. The Russians want her back. And the most incredible chase in history is on...",432,"['Fiction', 'Thriller', 'Military Fiction', 'Mystery', 'Suspense', 'Espionage', 'Adventure']","8,012 follower","4,056 review",806,"10,468 (2%)","15,792 (4%)","59,677 (15%)","124,855 (33%)","162,779 (43%)"
Heart of Darkness and The Secret Sharer,Joseph Conrad,3.51,"17,698 rating","January 1, 1910","Heart Of Darkness. The story of the civilized, enlightened Mr. Kurtz who embarks on a harrowing ""night journey"" into the savage heart of Africa, only to find his dark and evil soul. The Secret Sharer. The saga of a young, inexperienced skipper forced to decide the fate of a fugitive sailor who killed a man in self-defense. As he faces his first moral test the skipper discovers a terrifying truth -- and comes face to face with the secret itself. Heart Of Darkness and The Secret Sharer draw on actual events and people that Conrad met or heard about during his many far-flung travels. In portraying men whose incredible journeys on land and at sea are also symbolic voyages into their own mysterious depths, these two masterful works give credence to Conrad's acclaim as a major psychological writer.",168,"['Classics', 'Fiction', 'Literature', 'School', 'Africa', 'Historical Fiction', 'Novels']","4,179 follower",912 review,"3,102","1,230 (6%)","2,164 (12%)","4,799 (27%)","5,356 (30%)","4,149 (23%)"
Schindler’s List,Thomas Keneally,4.34,"159,886 rating","October 18, 1982","In the shadow of Auschwitz, a flamboyant German industrialist grew into a living legend to the Jews of Cracow. He was a womaniser, a heavy drinker and a bon viveur, but to them he became a saviour. This is the extraordinary story of Oskar Schindler, who risked his life to protect Jews in Nazi-occupied Poland and who was transformed by the war into a man with a mission, a compassionate angel of mercy.",429,"['History', 'Nonfiction', 'Holocaust', 'War', 'Historical', 'Biography', 'World War II']",989 follower,"2,929 review",126,"2,267 (1%)","3,693 (2%)","17,640 (11%)","50,511 (31%)","85,775 (53%)"
White Noise,Don DeLillo,3.86,"114,226 rating","January 21, 1985","The National Book Award-winning classic from the author of Underworld and Libra, now a Netflix film starring Adam Driver, Don Cheadle, and Greta GerwigWhite Noise tells the story of Jack Gladney, his fourth wife, Babette, and four ultra­modern offspring as they navigate the rocky passages of family life to the background babble of brand-name consumerism. When an industrial accident unleashes an ""airborne toxic event,"" a lethal black chemical cloud floats over their lives. The menacing cloud is a more urgent and visible version of the ""white noise"" engulfing the Gladneys—radio transmissions, sirens, microwaves, ultrasonic appliances, and TV murmurings—pulsing with life, yet suggesting something ominous.Part of the Penguin Orange Collection, a limited-run series of twelve influential and beloved American classics in a bold series design offering a modern take on the iconic Penguin paperbackWinner of the 2016 AIGA + Design Observer 50 Books | 50 Covers competition",320,"['Fiction', 'Classics', 'Literature', 'Novels', 'Literary Fiction', 'American', 'Contemporary']","5,884 follower","8,137 review",93,"2,975 (2%)","8,628 (7%)","25,230 (22%)","41,682 (36%)","35,711 (31%)"
The Bean Trees,Barbara Kingsolver,4.00,"156,427 rating","December 1, 1988","Clear-eyed and spirited, Taylor Greer grew up poor in rural Kentucky with the goals of avoiding pregnancy and getting away. But when she heads west with high hopes and a barely functional car, she meets the human condition head-on. By the time Taylor arrives in Tucson, Arizona, she has acquired a completely unexpected child, a three-year-old American Indian girl named Turtle, and must somehow come to terms with both motherhood and the necessity for putting down roots. Hers is a story about love and friendship, abandonment and belonging, and the discovery of surprising resources in apparently empty places.",232,"['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'Classics', 'Adult Fiction', 'Adult']",21.5k follower,"7,861 review",76,"1,750 (1%)","6,152 (3%)","33,048 (21%)","65,510 (41%)","49,967 (31%)"
The Crying of Lot 49,Thomas Pynchon,3.69,"86,169 rating","January 1, 1966","Suffused with rich satire, chaotic brilliance, verbal turbulence and wild humor, The Crying of Lot 49 opens as Oedipa Maas discovers that she has been made executrix of a former lover's estate. The performance of her duties sets her on a strange trail of detection, in which bizarre characters crowd in to help or confuse her. But gradually, death, drugs, madness, and marriage combine to leave Oedipa in isolation on the threshold of revelation, awaiting the Crying of Lot 49.",152,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Mystery', 'Literary Fiction']","6,401 follower","6,250 review",58,"3,868 (4%)","8,369 (9%)","21,191 (24%)","30,030 (34%)","22,711 (26%)"
Light in August,William Faulkner,3.94,"61,614 rating","March 12, 1932","Light in August, a novel that contrasts stark tragedy with hopeful perseverance in the face of mortality, which features some of Faulkner’s most memorable characters: guileless, dauntless Lena Grove, in search of the father of her unborn child; Reverend Gail Hightower, a lonely outcast haunted by visions of Confederate glory; and Joe Christmas, a desperate, enigmatic drifter consumed by his mixed ancestry.",507,"['Fiction', 'Literature', 'Classics', 'Novels', 'American', 'Southern Gothic', 'Southern', 'Fiction', 'Literature', 'Classics', 'Novels', 'American', 'Southern Gothic', 'Southern', 'Fiction', 'Literature', 'Classics', 'Novels', 'American', 'Southern Gothic', 'Southern', 'Fiction', 'Literature', 'Classics', 'Novels', 'American', 'Southern Gothic', 'Southern', 'Fiction', 'Literature', 'Classics', 'Novels', 'American', 'Southern Gothic', 'Southern']","9,237 follower","3,210 review",927,"1,785 (2%)","3,894 (6%)","12,241 (19%)","21,959 (35%)","21,735 (35%)"
The Blind Assassin,Margaret Atwood,3.96,"154,908 rating","September 1, 2000","Margaret Atwood takes the art of storytelling to new heights in a dazzling novel that unfolds layer by astonishing layer and concludes in a brilliant and wonderfully satisfying twist. Told in a style that magnificently captures the colloquialisms and clichés of the 1930s and 1940s, The Blind Assassin is a richly layered and uniquely rewarding experience.It opens with these simple, resonant words: ""Ten days after the war ended, my sister drove a car off the bridge."" They are spoken by Iris, whose terse account of her sister Laura's death in 1945 is followed by an inquest report proclaiming the death accidental. But just as the reader expects to settle into Laura's story, Atwood introduces a novel-within-a-novel. Entitled The Blind Assassin, it is a science fiction story told by two unnamed lovers who meet in dingy backstreet rooms. When we return to Iris, it is through a 1947 newspaper article announcing the discovery of a sailboat carrying the dead body of her husband, a distinguished industrialist.For the past twenty-five years, Margaret Atwood has written works of striking originality and imagination. In The Blind Assassin, she stretches the limits of her accomplishments as never before, creating a novel that is entertaining and profoundly serious. The Blind Assassin proves once again that Atwood is one of the most talented, daring, and exciting writers of our time. Like The Handmaid's Tale, it is destined to become a classic.",637,"['Fiction', 'Historical Fiction', 'Mystery', 'Literary Fiction', 'Canada', 'Classics', 'Contemporary']",81.2k follower,"9,498 review",591,"3,276 (2%)","8,470 (5%)","31,995 (20%)","59,071 (38%)","52,096 (33%)"
