title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Executioner's Song,Norman Mailer,4.06,"21,619 rating","October 30, 1979","In what is arguably his greatest work, America's most heroically ambitious writer follows the short, blighted career of Gary Gilmore, an intractably violent product of America's prisons who became notorious for two reasons: first, for robbing two men in 1976, then killing them in cold blood; and, second, after being tried and convicted, for insisting on dying for his crime. To do so, he had to fight a system that seemed paradoxically intent on keeping him alive long after it had sentenced him to death.Norman Mailer tells Gilmore's story--and those of the men and women caught up in his procession toward the firing squad--with implacable authority, steely compassion, and a restraint that evokes the parched landscapes and stern theology of Gilmore's Utah. The Executioner's Song is a trip down the wrong side of the tracks to the deepest sources of American loneliness and violence. It is a towering achievement--impossible to put down, impossible to forget.Winner of the 1980 Pulitzer Prize",1056,"['True Crime', 'Nonfiction', 'Crime', 'Biography', 'Classics', 'History', 'Literature']","1,261 follower","1,568 review",307,435 (2%),"1,016 (4%)","3,781 (17%)","8,033 (37%)","8,354 (38%)"
Waiting for the Barbarians,J.M. Coetzee,3.93,"31,905 rating","December 1, 1980","For decades the Magistrate has been a loyal servant of the Empire, running the affairs of a tiny frontier settlement and ignoring the impending war with the barbarians. When interrogation experts arrive, however, he witnesses the Empire's cruel and unjust treatment of prisoners of war. Jolted into sympathy for their victims, he commits a quixotic act of rebellion that brands him an enemy of the state.J. M. Coetzee's prize-winning novel is a startling allegory of the war between oppressor and oppressed. The Magistrate is not simply a man living through a crisis of conscience in an obscure place in remote times; his situation is that of all men living in unbearable complicity with regimes that ignore justice and decency.",152,"['Fiction', 'Africa', 'Classics', 'Literature', 'Novels', 'South Africa', 'Historical Fiction']","4,738 follower","2,527 review",147,519 (1%),"1,789 (5%)","6,914 (21%)","12,857 (40%)","9,826 (30%)"
Needful Things,Stephen King,3.97,"250,642 rating","October 1, 1991","Leland Gaunt opens a new shop in Castle Rock called Needful Things. Anyone who enters his store finds the object of his or her lifelong dreams and desires: a prized baseball card, a healing amulet. In addition to a token payment, Gaunt requests that each person perform a little ""deed,"" usually a seemingly innocent prank played on someone else from town. These practical jokes cascade out of control and soon the entire town is doing battle with itself. Only Sheriff Alan Pangborn suspects that Gaunt is behind the population's increasingly violent behavior.",790,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Supernatural', 'Mystery', 'Audiobook']",841k follower,"6,225 review","2,519","3,296 (1%)","13,230 (5%)","58,362 (23%)","89,470 (35%)","86,284 (34%)"
This Side of Paradise,F. Scott Fitzgerald,3.64,"73,285 rating","March 26, 1920","This Side of Paradise, F. Scott Fitzgerald's romantic and witty first novel, was written when the author was only twenty-three years old. This semi-autobiographical story of the handsome, indulged, and idealistic Princeton student Amory Blaine received critical raves and catapulted Fitzgerald to instant fame. Now, readers can enjoy the newly edited, authorized version of this early classic of the Jazz Age, based on Fitzgerald's original manuscript. In this definitive text, This Side of Paradise captures the rhythms and romance of Fitzgerald's youth and offers a poignant portrait of the ""Lost Generation.""",275,"['Classics', 'Fiction', 'Literature', 'Novels', 'American', 'Romance', 'Historical Fiction']",23.6k follower,"4,737 review","1,968","2,070 (2%)","7,090 (9%)","22,038 (30%)","25,820 (35%)","16,267 (22%)"
The Magic Mountain,Thomas Mann,4.13,"48,975 rating","January 1, 1924","In this dizzyingly rich novel of ideas, Mann uses a sanatorium in the Swiss Alps, a community devoted exclusively to sickness, as a microcosm for Europe, which in the years before 1914 was already exhibiting the first symptoms of its own terminal irrationality. The Magic Mountain is a monumental work of erudition and irony, sexual tension and intellectual ferment, a book that pulses with life in the midst of death.",706,"['Fiction', 'Classics', 'German Literature', 'Literature', 'Philosophy', 'Novels', 'Germany', 'Fiction', 'Classics', 'German Literature', 'Literature', 'Philosophy', 'Novels', 'Germany', 'Fiction', 'Classics', 'German Literature', 'Literature', 'Philosophy', 'Novels', 'Germany']","4,368 follower","3,536 review","1,449","1,235 (2%)","2,613 (5%)","7,640 (15%)","14,716 (30%)","22,771 (46%)"
Chronicle of a Death Foretold,Gabriel García Márquez,3.97,"190,526 rating","January 1, 1981","A man returns to the town where a baffling murder took place twenty-seven years earlier, determined to get to the bottom of the story. Just hours after marrying the beautiful Angela Vicario, everyone agrees, Bayardo San Roman returned his bride in disgrace to her parents. Her distraught family forced her to name her first lover; and her twin brothers announced their intention to murder Santiago Nasar for dishonoring their sister.Yet if everyone knew the murder was going to happen, why did no one intervene to try and stop it? The more that is learned, the less is understood, and as the story races to its inexplicable conclusion, an entire society--not just a pair of murderers—is put on trial.",120,"['Fiction', 'Classics', 'Magical Realism', 'School', 'Literature', 'Spanish Literature', 'Novels', 'Fiction', 'Classics', 'Magical Realism', 'School', 'Literature', 'Spanish Literature', 'Novels', 'Fiction', 'Classics', 'Magical Realism', 'School', 'Literature', 'Spanish Literature', 'Novels']",36.1k follower,"11,063 review",820,"2,524 (1%)","9,278 (4%)","40,926 (21%)","76,904 (40%)","60,894 (31%)"
Mary Poppins,P.L. Travers,4.01,"132,898 rating","January 1, 1934","By P.L. Travers, the author featured in the major motion picture, Saving Mr. Banks. From the moment Mary Poppins arrives at Number Seventeen Cherry-Tree Lane, everyday life at the Banks house is forever changed. It all starts when Mary Poppins is blown by the east wind onto the doorstep of the Banks house. She becomes a most unusual nanny to Jane, Michael, and the twins. Who else but Mary Poppins can slide up banisters, pull an entire armchair out of an empty carpetbag, and make a dose of medicine taste like delicious lime-juice cordial? A day with Mary Poppins is a day of magic and make-believe come to life!",209,"['Classics', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Audiobook', 'Young Adult', 'Classics', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Audiobook', 'Young Adult', 'Classics', 'Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Audiobook', 'Young Adult']",692 follower,"6,835 review",81,"2,277 (1%)","7,534 (5%)","29,006 (21%)","41,414 (31%)","52,667 (39%)"
The Portable Dorothy Parker,Dorothy Parker,4.34,"11,793 rating","May 1, 1944","This collection ranges over the verse, stories, essays, and journalism of one of the twentieth century's most quotable authors.",610,"['Poetry', 'Short Stories', 'Fiction', 'Classics', 'Humor', 'Essays', 'Literature', 'Poetry', 'Short Stories', 'Fiction', 'Classics', 'Humor', 'Essays', 'Literature', 'Poetry', 'Short Stories', 'Fiction', 'Classics', 'Humor', 'Essays', 'Literature']","1,924 follower",629 review,285,97 (<1%),230 (1%),"1,369 (11%)","4,021 (34%)","6,076 (51%)"
The Witch of Blackbird Pond,Elizabeth George Speare,4.02,"151,717 rating","January 1, 1958","Orphaned Kit Tyler knows, as she gazes for the first time at the cold, bleak shores of Connecticut Colony, that her new home will never be like the shimmering Caribbean island she left behind. In her relatives' stern Puritan community, she feels like a tropical bird that has flown to the wrong part of the world, a bird that is now caged and lonely. The only place where Kit feels completely free is in the meadows, where she enjoys the company of the old Quaker woman known as the Witch of Blackbird Pond, and on occasion, her young sailor friend Nat. But when Kit's friendship with the ""witch"" is discovered, Kit is faced with suspicion, fear, and anger. She herself is accused of witchcraft!",256,"['Historical Fiction', 'Young Adult', 'Fiction', 'Classics', 'Childrens', 'Historical', 'Middle Grade']","1,118 follower","7,395 review",40,"2,931 (1%)","7,088 (4%)","31,008 (20%)","54,343 (35%)","56,347 (37%)"
How Green Was My Valley,Richard Llewellyn,4.20,"17,310 rating","January 1, 1939","A poignant coming-of-age novel set in a Welsh mining town, Richard Llewellyn's How Green Was My Valley is a paean to a more innocent age, published in Penguin Modern ClassicsGrowing up in a mining community in rural South Wales, Huw Morgan is taught many harsh lessons - at the kitchen table, at Chapel and around the pit-head. Looking back on the hardships of his early life, where difficult days are faced with courage but the valleys swell with the sound of Welsh voices, it becomes clear that there is nowhere so green as the landscape of his own memory. An immediate bestseller on publication in 1939, How Green Was My Valley quickly became one of the best-loved novels of the twentieth century. Poetic and nostalgic, it is an elegy to a lost world.Richard Dafydd Vivian Llewellyn Lloyd (1906-1983), better known by his pen name Richard Llewellyn, claimed to have been born in St David's, Pembrokeshire, Wales; after his death he was discovered to have been born of Welsh parents in Hendon, Middlesex. His famous first novel How Green Was My Valley (1939) was begun in St David's from a draft he had written in India, and was later adapted into an Oscar-winning film by director John Ford. None But the Lonely Heart, his second novel, was published in 1943, and subsequently made into a film starring Cary Grant and Ethel Barrymore. As well as novels including Green, Green My Valley Now (1975) and I Stand on a Quiet Shore (1982), Llewellyn wrote two highly successful plays, Poison Pen and NooseIf you enjoyed How Green Was My Valley, you might like Barry Hines' A Kestrel for a Knave, also available in Penguin Modern Classics.'Vivid, eloquent, poetical, glowing with an inner flame of emotion'The Times Literary Supplement",448,"['Classics', 'Fiction', 'Historical Fiction', 'Coming Of Age', 'Historical', 'Literature', 'British Literature']",101 follower,"1,715 review",73,199 (1%),602 (3%),"2,645 (15%)","5,968 (34%)","7,896 (45%)"
Cryptonomicon,Neal Stephenson,4.24,"111,872 rating","May 1, 1999","Cryptonomicon zooms all over the world, careening conspiratorially back and forth between two time periods—World War II and the present. Our 1940s heroes are the brilliant mathematician Lawrence Waterhouse, crypt analyst extraordinaire, and gung-ho, morphine-addicted marine Bobby Shaftoe. They're part of Detachment 2702, an Allied group trying to break Axis communication codes while simultaneously preventing the enemy from figuring out that their codes have been broken. Their job boils down to layer upon layer of deception. Dr. Alan Turing is also a member of 2702, and he explains the unit's strange workings to Waterhouse. ""When we want to sink a convoy, we send out an observation plane first... Of course, to observe is not its real duty—we already know exactly where the convoy is. Its real duty is to be observed... Then, when we come round and sink them, the Germans will not find it suspicious.""All of this secrecy resonates in the present-day story line, in which the grandchildren of the WWII heroes—inimitable programming geek Randy Waterhouse and the lovely and powerful Amy Shaftoe—team up to help create an offshore data haven in Southeast Asia and maybe uncover some gold once destined for Nazi coffers. To top off the paranoiac tone of the book, the mysterious Enoch Root, key member of Detachment 2702 and the Societas Eruditorum, pops up with an unbreakable encryption scheme left over from WWII to befuddle the 1990s protagonists with conspiratorial ties.",1152,"['Fiction', 'Science Fiction', 'Historical Fiction', 'Cyberpunk', 'Thriller', 'Historical', 'Science Fiction Fantasy']",26.2k follower,"6,016 review",149,"1,870 (1%)","4,273 (3%)","14,582 (13%)","35,932 (32%)","55,215 (49%)"
Hyperion,Dan Simmons,4.26,"249,427 rating","May 26, 1989","On the world called Hyperion, beyond the law of the Hegemony of Man, there waits the creature called the Shrike. There are those who worship it. There are those who fear it. And there are those who have vowed to destroy it. In the Valley of the Time Tombs, where huge, brooding structures move backward through time, the Shrike waits for them all. On the eve of Armageddon, with the entire galaxy at war, seven pilgrims set forth on a final voyage to Hyperion seeking the answers to the unsolved riddles of their lives. Each carries a desperate hope—and a terrible secret. And one may hold the fate of humanity in his hands.",500,"['Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Science Fiction Fantasy', 'Audiobook', 'Horror']",11.9k follower,"12,474 review",314,"3,977 (1%)","9,221 (3%)","31,580 (12%)","77,249 (30%)","127,400 (51%)"
The Dead Zone,Stephen King,3.96,"221,691 rating","August 30, 1979","Johnny, the small boy who skated at breakneck speed into an accident that for one horrifying moment plunged him into The Dead Zone. Johnny Smith, the small-town schoolteacher who spun the wheel of fortune and won a four-and-a-half-year trip into The Dead Zone. John Smith, who awakened from an interminable coma with an accursed power—the power to see the future and the terrible fate awaiting mankind in The Dead Zone.~",402,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Science Fiction', 'Paranormal', 'Mystery']",841k follower,"6,582 review","2,519","2,449 (1%)","10,060 (4%)","52,648 (23%)","85,191 (38%)","71,343 (32%)"
The Aleph and Other Stories,Jorge Luis Borges,4.34,"41,313 rating","January 1, 1945","Full of philosophical puzzles and supernatural surprises, these stories contain some of Borges's most fully realized human characters. With uncanny insight, he takes us inside the minds of an unrepentant Nazi, an imprisoned Mayan priest, fanatical Christian theologians, a woman plotting vengeance on her father’s “killer,” and a man awaiting his assassin in a Buenos Aires guest house.  This volume also contains the hauntingly brief vignettes about literary imagination and personal identity collected in The Maker, which Borges wrote as failing eyesight and public fame began to undermine his sense of self.For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",210,"['Short Stories', 'Fiction', 'Classics', 'Fantasy', 'Magical Realism', 'Literature', 'Spanish Literature']",12.5k follower,"2,222 review","1,818",384 (<1%),"1,269 (3%)","4,854 (11%)","12,224 (29%)","22,582 (54%)"
Tai-Pan,James Clavell,4.29,"52,515 rating","January 1, 1966","An Alternate Cover of this edition can be found here.Set in the turbulent days of the founding of Hong Kong in the 1840s, Tai-Pan is the story of Dirk Struan, the ruler - the Tai-Pan - of the most powerful trading company in the Far East. He is also a pirate, an opium smuggler, and a master manipulator of men. This is the story of his fight to establish himself and his dynasty as the undisputed masters of the Orient.",734,"['Historical Fiction', 'Fiction', 'Historical', 'China', 'Asia', 'Adventure', 'Classics']","2,850 follower","1,322 review",175,321 (<1%),"1,063 (2%)","7,030 (13%)","18,662 (35%)","25,439 (48%)"
"Look Homeward, Angel",Thomas Wolfe,3.92,"14,768 rating","January 1, 1929","Look Homeward, Angel: A Story of the Buried Life is a 1929 novel by Thomas Wolfe. It is Wolfe's first novel, and is considered a highly autobiographical American Bildungsroman. The character of Eugene Gant is generally believed to be a depiction of Wolfe himself. The novel covers the span of time from Gant's birth to the age of 19. The setting is the fictional town and state of Altamont, Catawba, a fictionalization of his home town, Asheville, North Carolina. Playwright Ketti Frings wrote a theatrical adaptation of Wolfe's work in a 1957 play of the same title.",544,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Coming Of Age', 'Southern']","1,014 follower","1,271 review",339,461 (3%),"1,100 (7%)","2,954 (20%)","4,971 (33%)","5,282 (35%)"
My Family and Other Animals,Gerald Durrell,4.17,"55,375 rating","January 1, 1956","When the unconventional Durrell family can no longer endure the damp, gray English climate, they do what any sensible family would do: sell their house and relocate to the sunny Greek isle of Corfu. My Family and Other Animals was intended to embrace the natural history of the island but ended up as a delightful account of Durrell’s family’s experiences, from the many eccentric hangers-on to the ceaseless procession of puppies, toads, scorpions, geckoes, ladybugs, glowworms, octopuses, bats, and butterflies into their home.",273,"['Nonfiction', 'Memoir', 'Biography', 'Humor', 'Animals', 'Travel', 'Classics']","1,566 follower","4,783 review",218,932 (1%),"2,128 (3%)","8,402 (15%)","18,967 (34%)","24,946 (45%)"
Grendel,John Gardner,3.69,"38,836 rating","August 12, 1971","The first and most terrifying monster in English literature, from the great early epic Beowulf, tells his side of the story in a book William Gass called ""one of the finest of our contemporary fictions.""",174,"['Fiction', 'Fantasy', 'Classics', 'Mythology', 'School', 'Literature', 'Novels']",407 follower,"2,711 review",363,"1,707 (4%)","3,748 (9%)","9,819 (25%)","13,217 (34%)","10,345 (26%)"
The Lathe of Heaven,Ursula K. Le Guin,4.12,"73,029 rating","May 1, 1971","A classic science fiction novel by one of the greatest writers of the genre, set in a future world where one man's dreams control the fate of humanity. In a future world racked by violence and environmental catastrophes, George Orr wakes up one day to discover that his dreams have the ability to alter reality. He seeks help from Dr. William Haber, a psychiatrist who immediately grasps the power George wields. Soon George must preserve reality itself as Dr. Haber becomes adept at manipulating George's dreams for his own purposes. The Lathe of Heaven is an eerily prescient novel from award-winning author Ursula K. Le Guin that masterfully addresses the dangers of power and humanity's self-destructiveness, questioning the nature of reality itself. It is a classic of the science fiction genre.",176,"['Science Fiction', 'Fiction', 'Fantasy', 'Dystopia', 'Classics', 'Science Fiction Fantasy', 'Speculative Fiction']",25.5k follower,"6,191 review",977,514 (<1%),"2,162 (2%)","12,634 (17%)","30,233 (41%)","27,486 (37%)"
Post Office,Charles Bukowski,3.94,"125,411 rating","January 1, 1971","""It began as a mistake."" By middle age, Henry Chinaski has lost more than twelve years of his life to the U.S. Postal Service. In a world where his three true, bitter pleasures are women, booze, and racetrack betting, he somehow drags his hangover out of bed every dawn to lug waterlogged mailbags up mud-soaked mountains, outsmart vicious guard dogs, and pray to survive the day-to-day trials of sadistic bosses and certifiable coworkers. This classic 1971 novel--the one that catapulted its author to national fame--is the perfect introduction to the grimly hysterical world of legendary writer, poet, and Dirty Old Man Charles Bukowski and his fictional alter ego, Chinaski.",208,"['Fiction', 'Classics', 'Novels', 'Literature', 'American', 'Humor', 'Contemporary']",27.7k follower,"5,743 review",855,"2,254 (1%)","6,516 (5%)","26,583 (21%)","51,183 (40%)","38,875 (30%)"
The Thin Man,Dashiell Hammett,3.92,"35,066 rating","December 1, 1933","Nick and Nora Charles are Hammett's most enchanting creations, a rich, glamorous couple who solve homicides in between wisecracks and martinis. At once knowing and unabashedly romantic, The Thin Man is a murder mystery that doubles as a sophisticated comedy of manners.",201,"['Mystery', 'Fiction', 'Classics', 'Crime', 'Noir', 'Mystery Thriller', 'Detective']","2,406 follower","2,759 review",530,565 (1%),"1,855 (5%)","8,036 (22%)","14,147 (40%)","10,463 (29%)"
The Selected Poetry of Rainer Maria Rilke,Rainer Maria Rilke,4.39,"15,455 rating","January 1, 1948","Parallel German text and English translation.The influence and popularity of Rilke’s poetry in America have never been greater than they are today, more than fifty years after his death. Rilke is unquestionably the most significant and compelling poet of romantic transformation, of spiritual quest, that the twentieth century has known. His poems of ecstatic identification with the world exert a seemingly endless fascination for contemporary readers.In Stephen Mitchell’s versions, many readers feel that they have discovered an English rendering that captures the lyric intensity, fluency, and reach of Rilke’s poetry more accurately and convincingly than has ever been done before.Mr. Mitchell is impeccable in his adherence to Rilke’s text, to his formal music, and to the complexity of his thoughts; at the same time, his work has authority and power as poetry in its own right. Few translators of any poet have arrived at the delicate balance of fidelity and originality that Mr. Mitchell has brought off with seeming effortlessness.Originally published: New York : Random House, 1982.",356,"['Poetry', 'Classics', 'German Literature', 'Literature', 'Fiction', 'Philosophy', '20th Century', 'Poetry', 'Classics', 'German Literature', 'Literature', 'Fiction', 'Philosophy', '20th Century', 'Poetry', 'Classics', 'German Literature', 'Literature', 'Fiction', 'Philosophy', '20th Century', 'Poetry', 'Classics', 'German Literature', 'Literature', 'Fiction', 'Philosophy', '20th Century', 'Poetry', 'Classics', 'German Literature', 'Literature', 'Fiction', 'Philosophy', '20th Century']","5,859 follower",542 review,"1,444",144 (<1%),283 (1%),"1,679 (10%)","4,664 (30%)","8,685 (56%)"
The Color of Water: A Black Man's Tribute to His White Mother,James   McBride,4.13,"122,592 rating","January 1, 1995","Touches readers of all colors as a vivid portrait of growing up, a haunting meditation on race and identity, and a lyrical valentine to a mother from her son.Who is Ruth McBride Jordan? A self-declared ""light-skinned"" woman evasive about her ethnicity, yet steadfast in her love for her twelve black children. James McBride, journalist, musician and son, explores his mother's past, as well as his own upbringing and heritage, in a poignant and powerful debut, The Color Of Water: A Black Man's Tribute to His White Mother. The son of a black minister and a woman who would not admit she was white, James McBride grew up in ""orchestrated chaos"" with his eleven siblings in the poor, all-black projects of Red Hook, Brooklyn. ""Mommy,"" a fiercely protective woman with ""dark eyes full of pep and fire,"" herded her brood to Manhattan's free cultural events, sent them off on buses to the best (and mainly Jewish) schools, demanded good grades and commanded respect. As a young man, McBride saw his mother as a source of embarrassment, worry, and confusion--and reached thirty before he began to discover the truth about her early life and long-buried pain. In The Color of Water, McBride retraces his mother's footsteps and, through her searing and spirited voice, recreates her remarkable story. The daughter of a failed itinerant Orthodox rabbi, she was born Rachel Shilsky (actually Ruchel Dwara Zylska) in Poland on April 1, 1921. Fleeing pogroms, her family emigrated to America and ultimately settled in Suffolk, Virginia, a small town where anti-Semitism and racial tensions ran high. With candor and immediacy, Ruth describes her parents' loveless marriage; her fragile, handicapped mother; her cruel, sexually-abusive father; and the rest of the family and life she abandoned. At seventeen, after fleeing Virginia and settling in New York City, Ruth married a black minister and founded the all-black New Brown Memorial Baptist Church in her Red Hook living room. ""God is the color of water,"" Ruth McBride taught her children, firmly convinced that life's blessings and life's values transcend race. Twice widowed, and continually confronting overwhelming adversity and racism, Ruth's determination, drive and discipline saw her dozen children through college--and most through graduate school. At age 65, she herself received a degree in social work from Temple University. Interspersed throughout his mother's compelling narrative, McBride shares candid recollections of his own experiences as a mixed-race child of poverty, his flirtations with drugs and violence, and his eventual self-realization and professional success. The Color of Water touches readers of all colors as a vivid portrait of growing up, a haunting meditation on race and identity, and a lyrical valentine to a mother from her son.",291,"['Nonfiction', 'Memoir', 'Biography', 'Race', 'African American', 'Biography Memoir', 'School']","5,363 follower","7,004 review",21,"1,855 (1%)","4,185 (3%)","20,407 (16%)","46,374 (37%)","49,771 (40%)"
A Lesson Before Dying,Ernest J. Gaines,3.98,"59,765 rating","January 1, 1993","A Lesson Before Dying is set in a small Cajun community in the late 1940s. Jefferson, a young black man, is an unwitting party to a liquor store shoot out in which three men are killed; the only survivor, he is convicted of murder and sentenced to death. Grant Wiggins, who left his hometown for the university, has returned to the plantation school to teach. As he struggles with his decision whether to stay or escape to another state, his aunt and Jefferson's godmother persuade him to visit Jefferson in his cell and impart his learning and his pride to Jefferson before his death. In the end, the two men forge a bond as they both come to understand the simple heroism of resisting and defying the expected. Ernest J. Gaines brings to this novel the same rich sense of place, the same deep understanding of the human psyche, and the same compassion for a people and their struggle that have informed his previous, highly praised works of fiction.",256,"['Fiction', 'Historical Fiction', 'Classics', 'African American', 'School', 'Literature', 'Historical']",914 follower,"4,175 review",49,824 (1%),"2,968 (4%)","12,939 (21%)","23,022 (38%)","20,012 (33%)"
"God Bless You, Mr. Rosewater",Kurt Vonnegut Jr.,3.96,"66,977 rating","January 1, 1965","Second only to Slaughterhouse-Five of Vonnegut's canon in its prominence and influence, God Bless You, Mr. Rosewater (1965) presents Eliot Rosewater, an itinerant, semi-crazed millionaire wandering the country in search of heritage and philanthropic outcome, introducing the science fiction writer Kilgore Trout to the world and Vonnegut to the collegiate audience which would soon make him a cult writer.Trout, modeled according to Vonnegut on the science fiction writer Theodore Sturgeon (with whom Vonnegut had an occasional relationship) is a desperate, impoverished but visionary hack writer who functions for Eliot Rosewater as both conscience and horrid example. Rosewater, seeking to put his inheritance to some meaningful use (his father was an entrepreneur), tries to do good within the context of almost illimitable cynicism and corruption.It is in this novel that Rosewater wanders into a science fiction conference--an actual annual event in Milford, Pennsylvania--and at the motel delivers his famous monologue evoked by science fiction writers and critics for almost half a century: ""None of you can write for sour apples... but you're the only people trying to come to terms with the really terrific things which are happening today."" Money does not drive Mr. Rosewater (or the corrupt lawyer who tries to shape the Rosewater fortune) so much as outrage at the human condition. The novel was adapted for a 1979 Alan Menken musical. The novel is told mostly thru a collection of short stories dealing with Eliot's interactions with the citizens of Rosewater County, usually with the last sentence serving as a punch line. The antagonist's tale, Mushari's, is told in a similar short essay fashion. The stories reveal different hypocrisies of humankind in a darkly humorous fashion.",288,"['Fiction', 'Classics', 'Humor', 'Science Fiction', 'Literature', 'Novels', 'American']",33.4k follower,"2,686 review",530,611 (<1%),"2,620 (3%)","15,601 (23%)","28,160 (42%)","19,985 (29%)"
Where the Heart Is,Billie Letts,4.03,"248,134 rating","January 1, 1995","Talk about unlucky sevens. An hour ago, seventeen-year-old, seven months pregnant Novalee Nation was heading for California with her boyfriend. Now she finds herself stranded at a Wal-Mart in Sequoyah, Oklahoma, with just $7.77 in change. But Novalee is about to discover hidden treasures in this small Southwest town--a group of down-to-earth, deeply caring people willing to help a homeless, jobless girl living secretly in a Wal-Mart. From Bible-thumping blue-haired Sister Thelma Husband to eccentric librarian Forney Hull who loves Novalee more than she loves herself, they are about to take her--and you, too--on a moving, funny, and unforgettable journey to . . . Where the Heart Is.",376,"['Fiction', 'Chick Lit', 'Romance', 'Contemporary', 'Adult Fiction', 'Adult', 'Drama']",843 follower,"4,215 review",8,"2,551 (1%)","9,918 (3%)","53,420 (21%)","92,968 (37%)","89,277 (35%)"
The Bad Beginning,Lemony Snicket,4.00,"516,753 rating","August 25, 1999","Dear Reader,I'm sorry to say that the book you are holding in your hands is extremely unpleasant. It tells an unhappy tale about three very unlucky children. Even though they are charming and clever, the Baudelaire siblings lead lives filled with misery and woe. From the very first page of this book when the children are at the beach and receive terrible news, continuing on through the entire story, disaster lurks at their heels. One might say they are magnets for misfortune.In this short book alone, the three youngsters encounter a greedy and repulsive villain, itchy clothing, a disastrous fire, a plot to steal their fortune, and cold porridge for breakfast.It is my sad duty to write down these unpleasant tales, but there is nothing stopping you from putting this book down at once and reading something happy, if you prefer that sort of thing.With all due respect,Lemony Snicket",176,"['Fiction', 'Young Adult', 'Fantasy', 'Childrens', 'Middle Grade', 'Mystery', 'Adventure', 'Fiction', 'Young Adult', 'Fantasy', 'Childrens', 'Middle Grade', 'Mystery', 'Adventure', 'Fiction', 'Young Adult', 'Fantasy', 'Childrens', 'Middle Grade', 'Mystery', 'Adventure']",24.8k follower,"21,830 review",220,"10,910 (2%)","26,722 (5%)","106,632 (20%)","177,181 (34%)","195,308 (37%)"
On the Banks of Plum Creek,Laura Ingalls Wilder,4.22,"101,034 rating","January 1, 1937","The adventures of Laura Ingalls and her family continue as they leave their little house on the prairie and travel in their covered wagon to Minnesota. They settle into a house made of sod on the banks of beautiful Plum Creek. Soon Pa builds them a sturdier house, with real glass windows and a hinged door. Laura and Mary go to school, help with the chores around the house, and fish in the creek. Pa’s fiddle lulls them all to sleep at the end of the day. But then disaster strikes—on top of a terrible blizzard, a grasshopper infestation devours their wheat crop. Now the family must work harder than ever to overcome these challenges.",384,"['Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Classics', 'Historical Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade']","4,767 follower","2,334 review",346,939 (<1%),"2,408 (2%)","16,791 (16%)","34,388 (34%)","46,508 (46%)"
The Gospel According to Jesus Christ,José Saramago,4.31,"32,784 rating","January 1, 1991","This is a skeptic's journey into the meaning of God and of human existence. At once an ironic rendering of the life of Christ and a beautiful novel, Saramago's tale has sparked intense discussion about the meaning of Christianity and the Church as an institution. Translated by Giovanni Pontiero.",341,"['Fiction', 'Religion', 'Historical Fiction', 'Portugal', 'Literature', 'Portuguese Literature', 'Nobel Prize', 'Fiction', 'Religion', 'Historical Fiction', 'Portugal', 'Literature', 'Portuguese Literature', 'Nobel Prize', 'Fiction', 'Religion', 'Historical Fiction', 'Portugal', 'Literature', 'Portuguese Literature', 'Nobel Prize']",14.8k follower,"2,271 review",278,329 (1%),846 (2%),"4,110 (12%)","10,600 (32%)","16,899 (51%)"
Trinity,Leon Uris,4.29,"23,766 rating","January 1, 1976","Leon Uris’s beloved Irish classic, available in Avon mass market. From the acclaimed author who enthralled the world with Exodus, Battle Cry, QB VII, Topaz, and other beloved classics of twentieth-century fiction comes a sweeping and powerful epic adventure that captures the ""terrible beauty"" of Ireland during its long and bloody struggle for freedom. It is the electrifying story of an idealistic young Catholic rebel and the valiant and beautiful Protestant girl who defied her heritage to join his cause. It is a tale of love and danger, of triumph at an unthinkable cost—a magnificent portrait of a people divided by class, faith, and prejudice—an unforgettable saga of the fires that devastated a majestic land... and the unquenchable flames that burn in the human heart.",894,"['Historical Fiction', 'Fiction', 'Ireland', 'Historical', 'Irish Literature', 'Classics', 'War']","1,287 follower","1,220 review",97,166 (<1%),551 (2%),"3,299 (13%)","8,037 (33%)","11,713 (49%)"
