title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
A History of Venice,John Julius Norwich,4.16,"1,951 rating","January 1, 1977","""The standar Venetian history in English, indispensable."" —Jan Morris, The Times (London)At once the most comprehensive and the most engaging history of Venice available in English, this book will be treasured by all those who share the author's fascination with ""the most beautiful and magical of cities.""""As a historian Lord Norwich knows what matters. As a writer he has a taste for beauty, a love of language and an enlivening wit.... He contrives, as no English writer has done before, to sustain a continuous interest in that crowded history."" —Hugh Trevor-Roper""Will become the standard English work of Venetian history."" —C. P. Snow, Financial Times""Lord Norwich has loved and understood Venice as well as any other Englishman has ever done. He has put readers of this generation more in his debt than any other English writer."" —Peter Levi, The Sunday Times (London)",673,116,587 follower,"['History', 'Nonfiction', 'Italy', 'European History', 'Medieval', 'Cities', 'Medieval History']",153 review,837 (42%),707 (36%),321 (16%),58 (2%),28 (1%)
Stigma: Notes on the Management of Spoiled Identity,Erving Goffman,3.96,"2,845 rating","January 1, 1963","From the author of The Presentation of Self in Everyday Life , Stigma is analyzes a person’s feelings about himself and his relationship to people whom society calls “normal.”Stigma is an illuminating excursion into the situation of persons who are unable to conform to standards that society calls normal. Disqualified from full social acceptance, they are stigmatized individuals. Physically deformed people, ex-mental patients, drug addicts, prostitutes, or those ostracized for other reasons must constantly strive to adjust to their precarious social identities. Their image of themselves must daily confront and be affronted by the image which others reflect back to them.Drawing extensively on autobiographies and case studies, sociologist Erving Goffman analyzes the stigmatized person’s feelings about himself and his relationship to “normals” He explores the variety of strategies stigmatized individuals employ to deal with the rejection of others, and the complex sorts of information about themselves they project. In Stigma the interplay of alternatives the stigmatized individual must face every day is brilliantly examined by one of America’s leading social analysts.",168,64,434 follower,"['Sociology', 'Nonfiction', 'Psychology', 'Anthropology', 'Philosophy', 'Social Science', 'Mental Health']",152 review,946 (33%),"1,067 (37%)",628 (22%),171 (6%),33 (1%)
Angelique and the King,Anne Golon,4.20,"1,782 rating","January 1, 1959","THE SUN KING AND THE QUEEN OF PLEASURE. Louis XIV was one of history's great lovers. Fought over by every exquisite woman in France, there was only one luscious jewel Louis really wanted to possess; the irresistible Angelique. But the emerald-eyed enchantress knew Louis discarded beautiful mistresses like toys. And that she would never bear. Angelique was determined to find new ways to keep the King's passion a flame. HAVE YOU MET ANGELIQUE? She's one of the most irresistible heroines in the history of fiction. Her stormy adventures have taken her from the gutters of Paris to the harems of Africa to the silken prison of a King. Angelique has loved, intrigued, hated and fought her way into the hearts of million of readers all over the world. Once you've met Angelique, you won't want to miss any of the sensational Angelique novels. As the story opens, Angélique has already known great love, great loss, trauma, poverty and violence, but her heart is still empty. Through a series of adventures, the King becomes increasingly enamored of her, but the book is also heavily concerned with the ambivalent relationship between Angélique and Marquis Philippe du Plessis Bellerie.",421,242,164 follower,"['Romance', 'Historical Fiction', 'Historical', 'Fiction', 'Historical Romance', 'France', 'Adventure', 'Romance', 'Historical Fiction', 'Historical', 'Fiction', 'Historical Romance', 'France', 'Adventure', 'Romance', 'Historical Fiction', 'Historical', 'Fiction', 'Historical Romance', 'France', 'Adventure']",43 review,826 (46%),576 (32%),314 (17%),50 (2%),16 (<1%)
Ethan Frome and Selected Stories,Edith Wharton,3.75,"1,445 rating","240 pages, PaperbackPublished February 11, 2004","One of Edith Wharton’s few works of fiction that takes place outside of an urban, upper-class setting, Ethan Frome draws upon the bleak, barren landscape of rural New England. A poor farmer, Ethan finds himself stuck in a miserable marriage to Zeenie, a sickly, tyrannical woman, until he falls in love with her visiting cousin, the vivacious Mattie Silver. As Mattie is forced to leave his household, Frome steals one last afternoon with her—one that culminates in a ruinous sled ride with unspeakably tragic results.Unhappily married herself, Edith Wharton projected her dark views of love onto people far removed from her social class in Ethan Frome. Her sensitivity to natural beauty and human psychology, however, make this slim novel a convincing and compelling portrait of rural life. A powerful tale of passion and loss—and the wretched consequences thereof—Ethan Frome is one of American literatures great tragic love stories.Also included in this volume are four of Edith Wharton’s finest short stories: “The Pretext,” “Afterward,” “The Legend,” and “Xingu.”Kent P. Ljungquist, Professor of English at Worcester Polytechnic Institute, is the author of The Grand and the Fair: Poe’s Landscape Aesthetics and Pictorial Techniques, co-editor of the SUNY Press edition of James Fenimore Cooper's The Deerslayer, and editor of several reference works of American fiction.(back cover)",240,"1,435","4,335 follower","['Classics', 'Fiction', 'Short Stories', 'Literature', 'Literary Fiction', 'American', 'Social', 'Classics', 'Fiction', 'Short Stories', 'Literature', 'Literary Fiction', 'American', 'Social', 'Classics', 'Fiction', 'Short Stories', 'Literature', 'Literary Fiction', 'American', 'Social']",72 review,427 (29%),484 (33%),343 (23%),123 (8%),68 (4%)
Sex and the City,Candace Bushnell,3.40,"55,776 rating","January 1, 1996","Enter a world where the sometimes shocking and often hilarious mating habits of the privileged are exposed by a true insider. In essays drawn from her witty and sometimes brutally candid column in the New York Observer, Candace Bushnell introduces us to the young and beautiful who travel in packs from parties to bars to clubs. Meet ""Carrie,"" the quintessential young writer looking for love in all the wrong places...""Mr. Big,"" the business tycoon who drifts from one relationship to another...""Samantha Jones,"" the fortyish, successful, ""testosterone woman"" who uses sex like a man...not to mention ""Psycho Moms,"" ""Bicycle Boys,"" ""International Crazy Girls,"" and the rest of the New Yorkers who have inspired one of the most watched TV series of our time. You've seen them on HBO, now read the book that started it all...",304,75,"3,149 follower","['Chick Lit', 'Fiction', 'Romance', 'Contemporary', 'New York', 'Humor', 'Adult']","2,274 review","14,929 (26%)","11,919 (21%)","14,800 (26%)","8,917 (15%)","5,211 (9%)"
Story and Discourse:  Narrative Structure in Fiction and Film,Seymour Chatman,3.81,284 rating,"January 1, 1978","Narrative Structure in Fiction and Film. 'For the specialist in the study of narrative structure, this is a solid and very perceptive exploration of the issues salient to the telling of a story-whatever the medium. Chatman, whose approach here is at once dualist and structuralist, divides his subject into the 'what' of the narrative (Story) and the 'way'(Discourse)... Chatman's command of his material is impressive.'",288,21,3 follower,"['Writing', 'Nonfiction', 'Theory', 'Film', 'Criticism', 'Literary Criticism', 'Philosophy']",28 review,75 (26%),102 (35%),89 (31%),14 (4%),4 (1%)
"An Angel at my Table, the Complete Autobiography",Janet Frame,4.19,"2,361 rating","January 1, 1982","This autobiography traces Janet Frame's childhood in a poor but intellectually intense family, life as a student, years of incarceration in mental hospitals and eventual entry into the saving world of writers.",434,84,408 follower,"['Nonfiction', 'Biography', 'Memoir', 'Autobiography', 'Biography Memoir', 'Mental Health', 'Psychology']",157 review,"1,072 (45%)",843 (35%),317 (13%),91 (3%),38 (1%)
The World of Null A,A.E. van Vogt,3.71,"4,572 rating","January 1, 1945","The classic novel of non-Aristotelian logic and the coming race of supermenScience Fiction Grandmaster A. E. van Vogt was one of the giants of the 1940s, the Golden Age of classic SF. Of his masterpieces, The World of Null-A is his most famous and most influential. Published in 1949 it was the first major trade SF hardcover, and has been in print in various editions ever since. The entire careers of Philip K. Dick, Keith Laumer, Alfred Bester, Charles Harness, and Philip Jose Farmer were created or influenced by The World of Null-A, and so it is required reading for anyone who wishes to know the canon of SF classics.It is the year 2650 and Earth has become a world of non-Aristotelianism, or Null-A. This is the story of Gilbert Gosseyn, who lives in that future world where the Games Machine, made up of twenty-five thousand electronic brains, sets the course of people's lives. Gosseyn isn't even sure of his own identity, but realizes he has some remarkable abilities and sets out to use them to discover who has made him a pawn in an interstellar plot.",190,551,408 follower,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Classics', 'Space Opera', 'Novels', 'Canada']",281 review,"1,207 (26%)","1,533 (33%)","1,272 (27%)",438 (9%),122 (2%)
"Love, Guilt and Reparation: And Other Works 1921-1945",Melanie Klein,4.32,231 rating,"January 1, 1975","This book shows the growth of Melanie Klein's work and ideas between 1921 and 1945, and traces her theories on childhood development, criminality and childhood psychosis, symbol formation, and the early development of conscience.Melanie Reizes Klein (30 March 1882 – 22 September 1960) was an Austrian-born British psychoanalyst who devised novel therapeutic techniques for children that had an impact on child psychology and contemporary psychoanalysis. She was a leading innovator in theorizing object relations theory. Klein had a major influence on the theory and technique of psychoanalysis, particularly in Great Britain. As a divorced woman whose academic qualifications did not even include a bachelor's degree, Klein was a visible iconoclast within a profession dominated by male physicians. After the arrival of Sigmund Freud and his psychoanalyst daughter, Anna Freud, in London in 1938, Klein’s ideas came into conflict with those of Continental analysts who were migrating to Britain. Following protracted debates between the followers of Klein and the followers of Anna Freud during the 1940s (the so-called 'controversial discussions'), the British Psychoanalytical Society split into three separate training divisions: (1) Kleinian, (2) Anna Freudian, and (3) independent. This division remains to the current time. Kleinian psychoanalysis remains a large and influential school of psychoanalysis within Britain, in much of Latin America, and to an extent in continental Europe. Melanie Klein's works are collected in four volumes, of which this is volume One. A timeless book: the pioneering and fascinating work of Melanie Klein who shaped child psychoanalysis. Her work is second only to S. Freud.",480,160,172 follower,"['Psychology', 'Psychoanalysis', 'Nonfiction', 'Philosophy', 'Theory', 'Womens', 'Academic']",11 review,121 (52%),72 (31%),31 (13%),4 (1%),3 (1%)
"Sharpe's Skirmish: Richard Sharpe and the Defence of the Tormes, August 1812",Bernard Cornwell,4.05,"3,141 rating","January 1, 1999","Richard Sharpe and the defence of the Tormes, August 1812It is the summer of 1812 and Richard Sharpe, newly recovered from the wound he received in the fighting at Salamanca, is given an easy duty; to guard a Commissary Officer posted to an obscure Spanish fort where there are some captured French muskets to repair. But unknown to the British, the French are planning a lightning raid across the River Tormes, and they reckon the obscure Spanish fort, which guards an ancient bridge across the river, will be lightly guarded. Sharpe is in for a fight.",61,433,17.2k follower,"['Historical Fiction', 'Fiction', 'Historical', 'Short Stories', 'War', 'Adventure', 'Military Fiction']",79 review,"1,047 (33%)","1,300 (41%)",701 (22%),85 (2%),8 (<1%)
Bitter Fruit: The Story of the American Coup in Guatemala,Stephen C. Schlesinger,4.28,"1,652 rating","January 1, 1982","Bitter Fruit is a comprehensive and insightful account of the CIA operation to overthrow the democratically elected government of Jacobo Arbenz of Guatemala in 1954. First published in 1982, this book has become a classic, a textbook case of the relationship between the United States and the Third World. The authors make extensive use of U.S. government documents and interviews with former CIA and other officials. It is a warning of what happens when the United States abuses its power.",374,4,24 follower,"['History', 'Nonfiction', 'Politics', 'Latin American History', 'American History', 'World History', 'Economics', 'History', 'Nonfiction', 'Politics', 'Latin American History', 'American History', 'World History', 'Economics', 'History', 'Nonfiction', 'Politics', 'Latin American History', 'American History', 'World History', 'Economics']",143 review,739 (44%),674 (40%),203 (12%),31 (1%),5 (<1%)
Happy Easter,Kurt Wiese,3.67,54 rating,"January 1, 1952","Mama Rabbit sends her children out to fetch eggs for Easter, but when the rabbits begin to paint them, they are greeted by a colorful surprise.",32,335,11 follower,"['Picture Books', 'Holiday', 'Childrens']",10 review,9 (16%),21 (38%),21 (38%),3 (5%),0 (0%)
R.U.R.,Karel Čapek,3.83,"14,153 rating","January 1, 1920","R.U.R.--written in 1920--garnered worldwide acclaim for its author and popularized the word ""Robot."" Mass-produced, efficient and servile labor, Čapek's Robots remember everything, but lack creative thought, and the Utopian life they provide ultimately lacks meaning. When the Robots revolt, killing all but one of their masters, they must attempt to learn the secret of self-duplication. But their attempts at replication leave them with nothing but bloody chunks of meat. It's not until two robots fall in love and are christened ""Adam"" and ""Eve"" by the last surviving human that Nature emerges triumphant.",58,471,813 follower,"['Science Fiction', 'Plays', 'Classics', 'Fiction', 'Drama', 'Czech Literature', 'Dystopia']",964 review,"3,819 (26%)","5,598 (39%)","3,582 (25%)",873 (6%),281 (1%)
A Treasury of Bunny Stories,Beatrix Potter,4.39,574 rating,"April 1, 1978","A charming illustrated collection of all of Potter's lovable bunny tales. It's a delightful celebration of the bunny and includes Peter Rabbit, Benjamin Bunny, The Story of a Fierce Bad Rabbit, The Tale of the Bunnies, and The Tale of Mr. Tod. More than 130 full-color illustrations.",275,"2,830","1,972 follower","['Classics', 'Childrens', 'Fiction', 'Picture Books', 'Animals', 'Fantasy', 'Short Stories']",51 review,324 (56%),165 (28%),74 (12%),8 (1%),3 (<1%)
Prisoner of Love,Jean Genet,4.10,521 rating,"January 1, 1982","Starting in 1970, Jean Genet—petty thief, prostitute, modernist master—spent two years in the Palestinian refugee camps in Jordan. Always an outcast himself, Genet was drawn to this displaced people, an attraction that was to prove as complicated for him as it was enduring. Prisoner of Love, written some ten years later, when many of the men Genet had known had been killed, and he himself was dying, is a beautifully observed description of that time and those men as well as a reaffirmation of the author's commitment not only to the Palestinian revolution but to rebellion itself. For Genet's most overtly political book is also his most personal—the last step in the unrepentantly sacrilegious pilgrimage first recorded in The Thief's Journal, and a searching meditation, packed with visions, ruses, and contradictions, on such life-and-death issues as the politics of the image and the seductive and treacherous character of identity. Genet's final masterpiece is a lyrical and philosophical voyage to the bloody intersection of oppression, terror, and desire, at the heart of the contemporary world.",430,159,"1,085 follower","['Fiction', 'France', 'Queer', 'LGBT', 'French Literature', '20th Century', 'Politics', 'Fiction', 'France', 'Queer', 'LGBT', 'French Literature', '20th Century', 'Politics', 'Fiction', 'France', 'Queer', 'LGBT', 'French Literature', '20th Century', 'Politics', 'Fiction', 'France', 'Queer', 'LGBT', 'French Literature', '20th Century', 'Politics', 'Fiction', 'France', 'Queer', 'LGBT', 'French Literature', '20th Century', 'Politics']",51 review,214 (41%),180 (34%),99 (19%),22 (4%),6 (1%)
Olava Bilac e Fernando Pessoa: uma presença Brasileira em mensagem?,Ariano Suassuna,4.00,2 rating,"January 1, 1998",,46,56,146 follower,[],0 review,1 (50%),0 (0%),1 (50%),0 (0%),0 (0%)
The Osterman Weekend,Robert Ludlum,3.69,"9,142 rating","January 1, 1972","In Zurich . . . in Moscow . . . in Washington, D.C. . . . the machinery has already been set in motion. In a quiet suburb, an odd assortment of men and women gather for a momentous weekend. At stake is nothing less than the very existence of the United States of America—and, with it, the future of the entire free world. Praise for Robert Ludlum and The Osterman Weekend “Shattering . . . [ The Osterman Weekend ] will cost you the night and the cold hours of the morning.” — The Cincinnati Enquirer “Ludlum stuffs more surprises into his novels than any other six-pack of thriller writers combined.” — The New York Times “Powerhouse momentum . . . as shrill as the siren on the prowl car.” —Kirkus Reviews “A complex scenario of inventive double-crossing.” — Chicago Sun-Times",336,501,"4,738 follower","['Thriller', 'Fiction', 'Espionage', 'Mystery', 'Suspense', 'Adventure', 'Action']",236 review,"1,852 (20%)","3,486 (38%)","2,998 (32%)",700 (7%),106 (1%)
Selected Poems: 1978-1994,Medbh McGuckian,3.74,65 rating,"January 28, 1997","Generous selections from each of Medbh McGuckian's five books serve as an introduction to this gloriously gifted- and pioneering - poet, as a stock-taking moment to reconsider her luxuriant constructions, and as a welcome occasion to learn further how to receive the signals of her opulent imagination.The sensual, rhapsodic implications of her early work and the engagement of more recent poems with the politics of her native province represent a convincing vision. Selected Poems marries intellectual and emotional courage with vital language, startling but appropriate images, and beguiling art.",94,41,21 follower,"['Poetry', 'Ireland', 'School', 'Irish Literature']",8 review,18 (27%),23 (35%),14 (21%),9 (13%),1 (1%)
Shella,Andrew Vachss,4.06,"1,736 rating","March 31, 1993","From the author of the acclaimed Burke private-eye series comes an ambitious and chilling novel that shows us not only what evil is, but where it comes from. For Shella is nothing less than a tour of evil's spawning ground, conducted by one of its natural predators.He is called ""Ghost"" because he is so nondescript as to be invisible and because he slays with such reflexive ease that he might be one of the dead. Once he traveled with a woman who was called ""Shella"" -- because those who had treated her as a horrendously ill-used child had tried to make her come out of her shell. Now Shella has vanished in a wilderness of strip clubs and peep shows, and Ghost is looking for her, guided by a killer's instinct and the recognition that can only exist between two people who have been damaged past the point of no return. The result is Andrew Vachss's most compelling work to date, the thriller reimagined as a bleak romance of the damned.",226,168,847 follower,"['Fiction', 'Crime', 'Mystery', 'Noir', 'Thriller', 'Dark', 'Hard Boiled']",79 review,632 (36%),664 (38%),370 (21%),54 (3%),16 (<1%)
10 años con Mafalda,Quino,4.63,"1,247 rating","January 1, 1974","Offers a selection of strips taken from Mafalda books, which feature the character who is without a doubt the most popular Latin American cartoon character since 1954, and includes a revealing interview with Joaquín Lavado, “Quino.""",190,521,488 follower,"['Spanish Literature', 'Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Graphic Novels Comics', 'Classics', 'Spanish Literature', 'Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Graphic Novels Comics', 'Classics', 'Spanish Literature', 'Comics', 'Humor', 'Graphic Novels', 'Fiction', 'Graphic Novels Comics', 'Classics']",87 review,902 (72%),263 (21%),54 (4%),19 (1%),9 (<1%)
Snow White,Donald Barthelme,3.48,"2,900 rating","January 1, 1967","“Eccentric, dazzling…the literary conversation piece of the year.” – San Francisco ChronicleAn American short story writer and novelist acclaimed for his playful, postmodern style of short fiction, Barthelme’s first novel, Snow White , is a countercultural, experimental reconstruction of the Disney version of the traditional fairytale.In Barthelme’s modern day world, Snow White is a seductive woman waiting for her prince to return to New York. Pushing the bounds of fiction and form, Barthelme subverts the classic tale, prompting The New York Times to call him “a splendid practitioner at the peak of his power” and inspiring a new generation of authors including Charles Baxter, Dave Eggers, and David Gates.",192,133,714 follower,"['Fiction', 'Novels', 'Fairy Tales', 'American', 'Literature', 'Fantasy', '20th Century']",266 review,583 (20%),939 (32%),842 (29%),356 (12%),180 (6%)
Riders of the Silver Rim,Brock Thoene,3.69,245 rating,"July 1, 1990","A tragic accident sends Joshua Roberts west to find peace. But in a lawless mining town, peace is hard to find.Burned nearly to death under the desert sun, he was brought back to life by the hands of a stranger. The powerful blacksmith now faces challenges he never dreamed of and responsibilities he never wanted. Hired to work at the Silver Rim mine, Roberts is unaware that the mine's future is threatened by the designs of greedy and unscrupulous enemies. And his own future becomes clouded as he unexpectedly meets a lovely, intriguing woman.Roberts truly wants to do his best as constable, even though he is more at home with a blacksmith's hammer in his hand. But can he, an Easterner plagued with painful memories from the past, bring order to a frontier town and those he has come to love?",204,177,202 follower,"['Christian Fiction', 'Westerns', 'Historical Fiction', 'Historical', 'Christian', 'Fiction', 'Christian Fiction', 'Westerns', 'Historical Fiction', 'Historical', 'Christian', 'Fiction', 'Christian Fiction', 'Westerns', 'Historical Fiction', 'Historical', 'Christian', 'Fiction']",11 review,65 (26%),78 (31%),69 (28%),26 (10%),7 (2%)
Asterix and the Banquet,R and A Goscinny & Uderzo,4.18,"7,649 rating","February 7, 1963","fine condition Hodder Dargaud 1981 large paperback book, In stock shipped from our UK warehouse",48,2,2 book,"['Comics', 'Bande Dessinée', 'Graphic Novels', 'Fiction', 'Humor', 'France', 'Historical Fiction']",261 review,"3,161 (41%)","2,903 (37%)","1,406 (18%)",150 (1%),29 (<1%)
"Au coeur de l'intégrisme juif: France, Israël, États-Unis",Emmanuel Haymann,3.53,19 rating,"January 1, 1996",French,256,27,27 book,['Religion'],6 review,3 (15%),6 (31%),8 (42%),2 (10%),0 (0%)
A Song of Ice and Fire,George R.R. Martin,4.60,"60,120 rating","January 1, 2000","For the first time, all five novels in the epic fantasy series that inspired HBO's ""Game of Thrones ""are together in one boxed set. An immersive entertainment experience unlike any other, A Song of Ice and Fire has earned George R. R. Martin--dubbed ""the American Tolkien"" by ""Time"" magazine--international acclaim and millions of loyal readers. Now here is the entire monumental cycle: A GAME OF THRONESA CLASH OF KINGSA STORM OF SWORDSA FEAST OF CROWSA DANCE WITH DRAGONS Winter is coming. Such is the stern motto of House Stark, the northernmost of the fiefdoms that owe allegiance to King Robert Baratheon in far-off King's Landing. There Eddard Stark of Winterfell rules in Robert's name. There his family dwells in peace and comfort: his proud wife, Catelyn; his sons Robb, Brandon, and Rickon; his daughters Sansa and Arya; and his bastard son, Jon Snow. Far to the north, behind the towering Wall, lie savage Wildings and worse--unnatural things relegated to myth during the centuries-long summer, but proving all too real and all too deadly in the turning of the season.  Yet a more immediate threat lurks to the south, where Jon Arryn, the Hand of the King, has died under mysterious circumstances. Now Robert is riding north to Winterfell, bringing his queen, the lovely but cold Cersei, his son, the cruel, vainglorious Prince Joffrey, and the queen's brothers Jaime and Tyrion of the powerful and wealthy House Lannister--the first a swordsman without equal, the second a dwarf whose stunted stature belies a brilliant mind. All are heading for Winterfell and a fateful encounter that will change the course of kingdoms.  Meanwhile, across the Narrow Sea, Prince Viserys, heir of the fallen House Targaryen, which once ruled all of Westeros, schemes to reclaim the throne with an army of barbarian Dothraki--whose loyalty he will purchase in the only coin left to him: his beautiful yet innocent sister, Daenerys.""",5216,"1,414",110k follower,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Adventure', 'Novels', 'Epic Fantasy', 'Dragons']","1,813 review","42,520 (70%)","13,040 (21%)","3,245 (5%)",770 (1%),545 (<1%)
The Family Way,Jayne Ann Krentz,3.63,"1,507 rating","January 1, 1987","Expecting a baby was supposed to be the most incredible thing in her life, but for Pru Kenyon, it was bittersweet. Her relationship with live-in love Case McCord was both exciting and deeply satisfying. But Pru knew Case wasn't willing to take it to the next level of commitment.Pru wasn't about to force Case's hand by revealing her secret. She didn't want him to propose to her out of duty -- she wanted him to want her for herself. So she did the only thing she could.... She walked away from the love of her life.She knew she could have this baby on her own, that she could love her child enough for two. But she hadn't bargained on what Case was willing to do for love.",248,414,"6,751 follower","['Romance', 'Contemporary', 'Contemporary Romance', 'Fiction', 'Adult', 'Audiobook', 'Romantic Suspense']",92 review,318 (21%),506 (33%),519 (34%),131 (8%),33 (2%)
"The Hunger, and Other Stories",Charles Beaumont,4.00,267 rating,"April 1, 1957","When The Hunger and Other Stories (1957) appeared, it heralded the arrival of Charles Beaumont (1929-1967) as an important and highly original new voice in American fiction. Although he is best known today for his scripts for television and film, including several classic episodes of The Twilight Zone, Beaumont is being rediscovered as a master of weird tales, and this, his first published collection, contains some of his best. Ranging in tone from the chilling Gothic horror of ""Miss Gentilbelle,"" where an insane mother dresses her son up as a girl and slaughters his pets, to deliciously dark humor in tales like ""Open House"" and ""The Infernal Bouillabaisse,"" where murderers' plans go disastrously awry, these seventeen stories demonstrate Beaumont's remarkable talent and versatility. This new edition of The Hunger and Other Stories, the first in more than fifty years, includes a new introduction by Dr. Bernice M. Murphy, who argues for reevaluation of Beaumont alongside the other greats of the genre, including Shirley Jackson, Ray Bradbury, and Richard Matheson.Contents:Miss Gentilbelle • (1957) The Vanishing American • (1955)A Point of Honor • (1955) Fair Lady • (1957) Free Dirt • (1955) Open House • (1957)The Train • (1957) The Dark Music • (1956) The Customers • (1957)Last Night in the Rain • (1956)The Crooked Man • (1955) Nursery Rhyme • (1957) The Murderers • (1955) The Hunger • (1955) Tears of the Madonna • (1957) The Infernal Bouillabaisse • (1957)Black Country • (1954)","HardcoverFirst published April 1, 1957",187,142 follower,"['Horror', 'Short Stories', 'Fiction', 'Fantasy', 'Weird Fiction', 'Science Fiction', 'Classics']",37 review,85 (31%),110 (41%),62 (23%),8 (2%),2 (<1%)
Morphology of the Folktale,Vladimir Propp,4.01,"1,952 rating","January 1, 1928","Morphology will in all probability be regarded by future generations as one of the major theoretical breakthroughs in the field of folklore in the twentieth century. -- Alan Dundes. Propp's work is seminal...[and], now that it is available in a new edition, should be even more valuable to folklorists who are directing their attention to the form of the folktale, especially to those structural characteristics which are common to many entries coming from even different cultures. -- Choice",158,36,70 follower,"['Nonfiction', 'Folklore', 'Writing', 'Mythology', 'Fairy Tales', 'Literary Criticism', 'Anthropology', 'Nonfiction', 'Folklore', 'Writing', 'Mythology', 'Fairy Tales', 'Literary Criticism', 'Anthropology', 'Nonfiction', 'Folklore', 'Writing', 'Mythology', 'Fairy Tales', 'Literary Criticism', 'Anthropology', 'Nonfiction', 'Folklore', 'Writing', 'Mythology', 'Fairy Tales', 'Literary Criticism', 'Anthropology', 'Nonfiction', 'Folklore', 'Writing', 'Mythology', 'Fairy Tales', 'Literary Criticism', 'Anthropology']",167 review,673 (34%),743 (38%),437 (22%),86 (4%),13 (<1%)
The Sacred Canopy: Elements of a Sociological Theory of Religion,Peter L. Berger,3.96,"1,084 rating","January 1, 1967","“[Berger] writes in a concise and lucid style, a rare talent among sociologists, but does so without losing any of the cogency of his material. More impressively, he is almost unparalleled in his creativity. The Sacred Canopy brings together all of these virtues and is easily his most important book. Indeed, I think it’s the most important contribution to the sociology of religion since Max Weber’s The Protestant Ethic and the Spirit of Capitalism.” —Jeffery K. Hadden, Commonweal “This is a brilliant analysis that gives evidence of a sociology of religion that is able to clarify the often ironic interaction of religion and society.” —A. Theodore Kachel, Union Seminary Quarterly ReviewThis important contribution to the sociology of religion provides an analysis that clarifies the often ironic interaction between religion and society.  Berger is noted for his concise and lucid style.",240,167,208 follower,"['Sociology', 'Religion', 'Philosophy', 'Nonfiction', 'Theology', 'Academic', 'Anthropology']",72 review,350 (32%),431 (39%),234 (21%),49 (4%),20 (1%)
The Congo and Other Poems,Vachel Lindsay,3.72,86 rating,"January 1, 1914","More than 75 works, including a number of Lindsay's most popular performance pieces, ""The Congo"" and ""The Santa Fe Trail"" among them, reprinted with his own directions for recitation. Also included: ""The Jingo and the Minstrel,"" subtitled ""An Argument for the Maintenance of Peace and Goodwill with the Japanese People""; more.",96,220,17 follower,"['Poetry', 'Africa', 'Classics']",9 review,24 (27%),30 (34%),20 (23%),8 (9%),4 (4%)
The Grand Alliance,Winston S. Churchill,4.39,"2,763 rating","January 1, 1948","Winston Churchill's six-volume history of the cataclysm that swept the world remains the definitive history of the Second World War. Lucid, dramatic, remarkable both for its breadth and sweep and for its sense of personal involvement, it is universally acknowledged as a magnificent reconstruction and is an enduring, compelling work that led to his being awarded the Nobel Prize for literature. The Grand Alliance recounts the momentous events of 1941 surrounding America's entry into the War and Hitler's march on Russia - the continuing onslaught on British civilians during the Blitz, Japan's attack on Pearl Harbor and the alliance between Britain and America that shaped the outcome of the War.",848,"1,216","2,308 follower","['History', 'Nonfiction', 'World War II', 'War', 'Military Fiction', 'Biography', 'Military History']",135 review,"1,456 (52%)",987 (35%),279 (10%),28 (1%),13 (<1%)
"Angelique, the Road to Versailles",Anne Golon,4.25,"1,352 rating","January 1, 1957","Penniless and alone, Angelique is driven by one purpose--the burning lust for vengeance on those who betrayed her husband",553,242,164 follower,"['Romance', 'Historical Fiction', 'Historical', 'Historical Romance', 'Fiction', 'France', 'Adventure']",27 review,653 (48%),444 (32%),211 (15%),34 (2%),10 (<1%)
