title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Artemisia,Anna Banti,3.74,786 rating,"January 1, 1947","Artemisia Gentileschi, born in 1598, the daughter of an esteemed painter, taught art in Naples and painted the great women of Roman and biblical history. She could neither read nor write, and she was the reviled victim in a public rape trial, rejected by her father, and later abandoned by her husband. Nevertheless, she was one of the first women in modern times to uphold through her work and deeds the right of women to pursue careers compatible with their talents and on an equal footing with men. This edition features a new introduction by the celebrated critic and writer Susan Sontag. Anna Banti, the pen name of Lucia Lopresti, was born in Florence in 1895. Trained as an art historian, she turned to novels, stories, and autobiographical prose in the 1930s. Artemisia , her second novel, published in 1947, is the most acclaimed of the sixteen works of fiction she published during her long life, and is considered a classic of twentieth century Italian literature. Her last, harrowingly confessional novel, A Piercing Cry ( Un grido lacerante ), appeared in 1981. Banti also wrote art criticism and monographs on painters (Lorenzo Lotto, Fra Angelico, Velázquez, Monet), literary criticism and film reviews, and translated novels by Thackery, Colette, Alain Fournier, and Virginia Woolf. She died in Ronchi di Massa (Tuscanny) in 1985.",224,"['Historical Fiction', 'Art', 'Italy', 'Fiction', 'Italian Literature', 'Feminism', 'Classics', 'Historical Fiction', 'Art', 'Italy', 'Fiction', 'Italian Literature', 'Feminism', 'Classics', 'Historical Fiction', 'Art', 'Italy', 'Fiction', 'Italian Literature', 'Feminism', 'Classics', 'Historical Fiction', 'Art', 'Italy', 'Fiction', 'Italian Literature', 'Feminism', 'Classics', 'Historical Fiction', 'Art', 'Italy', 'Fiction', 'Italian Literature', 'Feminism', 'Classics']",18 follower,99 review,49,18 (2%),67 (8%),209 (26%),299 (38%),193 (24%)
A Bend In The Road / The Rescue / Message In A Bottle,Nicholas Sparks,4.53,858 rating,"January 1, 1997","Nichaolas Sparks Love Stories Three-Book Set (A Bend In the Road, The Rescue, Message in a Bottle)  For a limited time get three of Nicholas Sparks' popular fiction titles in one easy-to-order package, including the bestseller, Message in a Bottle. ","Mass Market PaperbackFirst published January 1, 1997","['Romance', 'Fiction', 'Love']",228k follower,27 review,405,13 (1%),17 (1%),73 (8%),154 (17%),601 (70%)
The Female Eunuch,Germaine Greer,3.69,"7,050 rating","January 1, 1970","The clarion call to change that galvanized a generation.When Germaine Greer's The Female Eunuch was first published it created a shock wave of recognition in women, one that could be felt around the world. It went on to become an international bestseller, translated into more than twelve languages, and a landmark in the history of the women's movement. Positing that sexual liberation is the key to women's liberation, Greer looks at the inherent and unalterable biological differences between men and women as well as at the profound psychological differences that result from social conditioning. Drawing on history, literature, biology, and popular culture, Greer's searing examination of women's oppression is a vital, passionately argued social commentary that is both an important historical record of where we've been and a shockingly relevant treatise on what still remains to be achieved.",400,"['Feminism', 'Nonfiction', 'Philosophy', 'Politics', 'Womens', 'Gender', 'Classics', 'Feminism', 'Nonfiction', 'Philosophy', 'Politics', 'Womens', 'Gender', 'Classics', 'Feminism', 'Nonfiction', 'Philosophy', 'Politics', 'Womens', 'Gender', 'Classics']",604 follower,442 review,69,202 (2%),599 (8%),"2,027 (28%)","2,553 (36%)","1,669 (23%)"
Horatio Hornblower 1 - 11.,C.S. Forester,4.45,"1,697 rating","January 1, 1981",,3420,"['Historical Fiction', 'Fiction', 'Classics', 'Historical', 'Adventure', 'War', 'Military Fiction']",878 follower,81 review,419,2 (<1%),23 (1%),157 (9%),543 (31%),972 (57%)
The Algonquin Wits,Robert E. Drennan,3.66,87 rating,"January 1, 1968","A collection of quips of the members of the renowned Algonquin Round Table, including those of Dorothy Parker, Alexander Woolcott, Robert Benchley and other sparkling wits.",180,"['Humor', 'Nonfiction', 'Reference']",4 book,12 review,4,1 (1%),11 (12%),24 (27%),32 (36%),19 (21%)
Drowning in the Shallows,Stewart Hennessey,4.33,3 rating,"November 1, 2000",trade paperback fine In stock shipped from our UK warehouse,343,[],4 follower,0 review,7,0 (0%),0 (0%),0 (0%),2 (66%),1 (33%)
Simple Prayers,Michael  Golding,4.10,147 rating,"January 1, 1994","This mesmerising narrative iridescent with the colours of medieval Italy, is steeped in both authentic details and magical realism. It creates a long ago place that has chilling familiarity.",320,"['Fiction', 'Historical Fiction', 'Adult Fiction', 'Fantasy', 'Magical Realism']",28 follower,24 review,5,2 (1%),5 (3%),28 (19%),53 (36%),59 (40%)
Moon Tiger,Penelope Lively,3.91,"16,514 rating","January 1, 1987","The elderly Claudia Hampton, a best-selling author of popular history, lies alone in a London hospital bed. Memories of her life still glow in her fading consciousness, but she imagines writing a history of the world. Instead, Moon Tiger is her own history, the life of a strong, independent woman, with its often contentious relations with family and friends. At its center — forever frozen in time, the still point of her turning world — is the cruelly truncated affair with Tom, a British tank commander whom Claudia knew as a reporter in Egypt during World War II.",208,"['Fiction', 'Historical Fiction', 'Literary Fiction', 'Classics', 'War', 'British Literature', 'Novels']",838 follower,"1,576 review",118,463 (2%),979 (5%),"3,534 (21%)","6,145 (37%)","5,393 (32%)"
Ginko: Novel Menyentuh Tentang Dokter Perempuan Pertama di Jepang,Jun'ichi Watanabe,3.58,519 rating,"January 1, 1970","Desa Tawarase yang tenang tiba-tiba dikejutkan oleh kepulangan Gin, putri bungsu keluarga kelas atas Ogino yang terkenal cantik dan cerdas. Tak berapa lama, tersiar kabar mengenai perceraian Gin, tetapi hanya segelintir orang yang mengetahui penyebab sebenarnya perceraian itu karena Gin tertular penyakit kelamin dari suaminya. Gin dengan berani menolak kembali kepada suaminya. Hal yang tak lazim pada masa itu.Gin yang menanggung malu akibat perceraian semakin terpuruk ketika penyakit yang dianggapnya sebagai aib hanya bisa ditangani oleh dokter laki-laki karena saat itu belum ada dokter perempuan di Jepang. Namun, peristiwa itu pula yang memicu Gin untuk bangkit dari kesedihan. Gin bertekad untuk menjadi dokter demi rasa solidaritasnya terhadap sesama perempuan.Pada masa awal pemerintahan Meiji, ketika meraih profesi dokter sangatlah sulit bahkan bagi laki-laki, cita-cita Gin terbilang mustahil. Kenyataan itu tidak membuat Gin gentar. Diawali dengan mengubah namanya menjadi Ginko sebagai simbol perlawanannya terhadap ketidakadilan yang mendera perempuan, dia memulai perjuangan untuk menjadi dokter perempuan pertama di Jepang. Sementara, pertemuannya dengan seorang lelaki yang mengaguminya membuat hidupnya kian penuh warna.",464,"['Historical Fiction', 'Japan', 'Fiction', 'Japanese Literature', 'Feminism', 'Historical', 'Asian Literature', 'Historical Fiction', 'Japan', 'Fiction', 'Japanese Literature', 'Feminism', 'Historical', 'Asian Literature', 'Historical Fiction', 'Japan', 'Fiction', 'Japanese Literature', 'Feminism', 'Historical', 'Asian Literature']",47 follower,77 review,166,17 (3%),52 (10%),162 (31%),191 (36%),97 (18%)
The Journal of Albion Moonlight,Kenneth Patchen,4.21,622 rating,"January 1, 1941","Kenneth Patchen sets off on an allegorical journey of his own in which the far boundaries of love and murder, madness and sex are sensually explored. His is the tale of a disordered pilgrimage to H. Roivas (Heavenly Savior) in which the deranged responses of individuals point up the outer madness from which they derive in a more imaginative way that social protest generally allows.Like Camus, Kenneth Patchen is anti-cool, anti-hip, anti-beat.",313,"['Fiction', 'Poetry', 'Literature', 'Novels', 'Literary Fiction', 'American', 'Classics']",118 follower,75 review,173,8 (1%),23 (3%),95 (15%),198 (31%),298 (47%)
Politics and Markets : The World's Political-Economic Systems,Charles E. Lindblom,4.02,49 rating,"January 1, 1977","Already a classic, this analysis of the relationship between government and business evaluates the different forms of capitalism, socialism, and democracy in the crucial terms of efficiency and personal liberty.",416,"['Economics', 'Politics', 'Nonfiction', 'Political Science']",11 follower,4 review,19,1 (2%),2 (4%),9 (18%),20 (40%),17 (34%)
Fermat's Enigma,Simon Singh,4.29,"30,781 rating","April 12, 1997","xn + yn = zn, where n represents 3, 4, 5, ...no solution""I have discovered a truly marvelous demonstration of this proposition which this margin is too narrow to contain.""With these words, the seventeenth-century French mathematician Pierre de Fermat threw down the gauntlet to future generations.  What came to be known as Fermat's Last Theorem looked simple; proving it, however, became the Holy Grail of mathematics, baffling its finest minds for more than 350 years.  In Fermat's Enigma--based on the author's award-winning documentary film, which aired on PBS's ""Nova""--Simon Singh tells the astonishingly entertaining story of the pursuit of that grail, and the lives that were devoted to, sacrificed for, and saved by it.  Here is a mesmerizing tale of heartbreak and mastery that will forever change your feelings about mathematics.",315,"['Science', 'Nonfiction', 'Mathematics', 'History', 'Popular Science', 'Biography', 'Historical', 'Science', 'Nonfiction', 'Mathematics', 'History', 'Popular Science', 'Biography', 'Historical', 'Science', 'Nonfiction', 'Mathematics', 'History', 'Popular Science', 'Biography', 'Historical']","1,401 follower","1,599 review",42,220 (<1%),568 (1%),"3,884 (12%)","11,516 (37%)","14,593 (47%)"
Wittgenstein's Mistress,David Markson,3.95,"6,467 rating","May 1, 1988","Wittgenstein's Mistress is a novel unlike anything David Markson - or anyone else - has ever written before. It is the story of a woman who is convinced, and, astonishingly, will ultimately convince the reader as well, that she is the only person left on earth. Presumably she is mad. And yet so appealing is her character, and so witty and seductive her narrative voice, that we will follow her hypnotically as she unloads the intellectual baggage of a lifetime in a series of irreverent meditations on everything and everybody from Brahms to sex to Heidegger to Helen of Troy. And as she contemplates aspects of the troubled past which have brought her to her present state, so too will her drama become one of the few certifiably original fictions of our time.",279,"['Fiction', 'Philosophy', 'Novels', 'Literature', 'American', 'Literary Fiction', 'Contemporary', 'Fiction', 'Philosophy', 'Novels', 'Literature', 'American', 'Literary Fiction', 'Contemporary', 'Fiction', 'Philosophy', 'Novels', 'Literature', 'American', 'Literary Fiction', 'Contemporary']",315 follower,881 review,24,192 (2%),468 (7%),"1,197 (18%)","2,245 (34%)","2,365 (36%)"
الطريق,Naguib Mahfouz,3.72,"3,773 rating","January 1, 1964","من أروع ما كتب نجيب محفوظ عن الرغبة والطمع الكفيلين بأن يكونا سببين قويين للقتل. تمثل رواية ""الطريق"" نقداً قاسياً للواقع المرير الذي شهدته مصر بعد الثورة ولتفشي الفساد بين الأوساط الإجتماعية المختلفة للشعب المصري بأسلوب روائي شيق.",172,"['Novels', 'Fiction', 'Literature', '20th Century', 'Classics', 'Egyptian Literature', 'Media Tie In', 'Novels', 'Fiction', 'Literature', '20th Century', 'Classics', 'Egyptian Literature', 'Media Tie In', 'Novels', 'Fiction', 'Literature', '20th Century', 'Classics', 'Egyptian Literature', 'Media Tie In']",15k follower,528 review,481,96 (2%),259 (6%),"1,064 (28%)","1,529 (40%)",825 (21%)
The Promise of a New Day: A Book of Daily Meditations,Karen Casey,4.45,155 rating,"January 1, 1983","Every day -- happy or sad, challenging or just business-as-usual -- makes new demands on us. Each day brings new experiences, new tasks, and new rewards. As each day dawns, take a moment for quiet reflection and discover the promise of a new beginning and a fresh start full of optimism, hope, and joy. For more than a dozen years, The Promise of a New Day -- a very special collection of inspiring thoughts and wise meditations has offered thousands of people day-to-day wisdom and fresh viewpoints on life, adding a moment of inspiration and insight, a comforting thought, or a time for rest and relaxation to their days. Filled with the wisdom of inspirational thinkers from around the world-including Robert Bly, Dr. Joyce Brothers, Leo Buscaglia, Norman Cousins, Amelia Earhart, Robert Frost, Helen Keller, John Lennon, Shirley MacLaine, Will Rogers, and Mark Twain along with insightful reflections and reassuring thoughts, The Promise of a New Day will help you find the promise of peace, encouragement, and a fresh start in every day of your life.",416,"['Religion', 'Spirituality', 'Christian', 'Psychology', 'Nonfiction', 'Religion', 'Spirituality', 'Christian', 'Psychology', 'Nonfiction', 'Religion', 'Spirituality', 'Christian', 'Psychology', 'Nonfiction']",70 follower,14 review,73,4 (2%),3 (1%),14 (9%),32 (20%),102 (65%)
Cody: Clicking Beat on the Brink of Nada,Keith Hale,3.95,359 rating,"January 1, 1983","By turns funny, romantic, erotic, and sad, this evocative novel brilliantly recreates the landscape of late adolescence, when friendships seem eternal and loves reincarnate. Set in Arkansas but first published in Amsterdam under the title Clicking Beat on the Brink of Nada, Cody quickly won praise from reviewers and readers across Europe and North America and caught the attention of William S. Burroughs and other writers who befriended the young author (Hale began writing the novel when he was sixteen). The first edition of the book was immediately banned in the United Kingdom during Margaret Thatcher's Operation Tiger. Today, Clicking Beat remains current and continues to be unique in both coming of age literature and the gay literary canon.",262,"['LGBT', 'Young Adult', 'Gay', 'Fiction', 'Gay Fiction', 'M M Romance', 'Queer']",33 follower,46 review,52,5 (1%),31 (8%),72 (20%),119 (33%),132 (36%)
The Tenth Man,Graham Greene,3.73,"4,786 rating","January 1, 1985","During World War II a group of men is held prisoner by the Germans, who determine that three of them must die. This is the story of how one of those men trades his wealth for his life—and lives to pay for his act in utterly unexpected ways.",160,"['Fiction', 'Classics', 'Historical Fiction', 'War', 'Literature', 'Novels', 'Literary Fiction']","5,272 follower",446 review,456,32 (<1%),258 (5%),"1,536 (32%)","2,103 (43%)",857 (17%)
"Father Arseny, 1893-1973: Priest, Prisoner, Spiritual Father: Being the Narratives Compiled by the Servant of God Alexander Concerning His Spiritual Father",Vera Bouteneff,4.63,927 rating,"June 1, 1998","It is one of the great mysteries of life that in atmospheres of the harshest cruelty, a certain few not only survive but emerge as beacons of light and life. Father Arseny, former scholar of church art, became Prisoner No. 18736 in the brutal 'special sector' of the Soviet prison camp system. In the darkness of systematic degradation of body and soul, he shone with the light of Christ's peace and compassion. His sights set on God and his life grounded in the Church, Father Arseny lived by injunction to 'bear one another's burdens, and so fulfill the law of Christ' (Galatians 6:2). This narrative, compiled from accounts of Father Arseny's spiritual children and others whom he brought to God, gives stirring glimpses of his life in prison camp and after his release. It also tells the stories of people whose lives, often during times of almost unimaginable crisis, were touched and transfigured through their connection with Father Arseny. Emerging from the context of the particular tragedies of Soviet Russia, this book carries a universal impact certain to be felt by readers in the West today.",277,"['Biography', 'Christianity', 'Religion', 'Spirituality', 'Nonfiction', 'Christian', 'History']",3 follower,69 review,8,5 (<1%),19 (2%),46 (4%),175 (18%),682 (73%)
Mansai Na Diva,Jhaverchand Meghani,4.44,139 rating,"January 1, 1945","માણસાઈના દીવા :- મારું મુખ્ય ધ્યેય આને દસ્તાવેજની મહત્તા આપવાનું છે. એ દસ્તાવેજ છે – બનેલી ઘટનાનો, લોક્માંનાસનો, જનતાના માંનોવિષ્લેષણોનો અને જનતાની ભાષાનો. લેખકે કેવળ માધ્યમરૂપે જ પોતાની મર્યાદાનું પાલન કર્યું છે. માનસશાસ્ત્રના, માનવવંશના, જાતિઓ અને કોમોના આભ્યાસ-આવલોકનનું જેઓને કંઈ મૂલ્ય હોઈ તેવાઓને આ મહારાજની કહેલી કથાઓ સાદર કરું છુ.",196,[],122 follower,8 review,70,3 (2%),4 (2%),10 (7%),34 (24%),88 (63%)
Pyar Ka Pehla Shehr / پیار کا پہلا شہر,Mustansar Hussain Tarar,4.04,939 rating,"January 1, 1974",Payar Ka Pehla Shehr Mustansar Hussain Tarar Novel,260,"['Fiction', 'Travel', 'Novels', 'Pakistan', 'Travelogue']",426 follower,101 review,156,39 (4%),66 (7%),156 (16%),232 (24%),446 (47%)
Alice on the Outside,Phyllis Reynolds Naylor,3.95,"1,365 rating","June 1, 1999","In this charming repackage from a beloved series, Alice doesn’t feel like fitting in.Alice McKinley likes her life, but she senses things are changing. She gets a little bored by her best friends Elizabeth’s and Pamela’s obsession with clothes and makeup. She’s just not that interested. And though she is very interested in her boyfriend, Patrick, she’s not entirely sure how to keep their relationship going. Alice is struggling to figure out how she feels about things—and then how her feelings fits into what other people think she should be feeling.Getting older is even trickier than Alice thought—is she ready for the challenge? As Alice stumbles her way through the minefield of early adolescence, there are plenty of bumps, giggles, and surprises along the way. Every girl should grow up with Alice, and with this irresistible new look, a whole new generation will want to.",208,"['Young Adult', 'Fiction', 'Contemporary', 'Middle Grade', 'Childrens', 'Realistic Fiction', 'Banned Books']",988 follower,68 review,224,8 (<1%),55 (4%),368 (26%),506 (37%),428 (31%)
Jessica,Bryce Courtenay,4.24,"10,719 rating","January 1, 1998","Jessica is based on the inspiring true story of a young girl's fight for justice against tremendous odds.A tomboy, Jessica is the pride of her father, as they work together on the struggling family farm. One quiet day, the peace of the bush is devastated by a terrible murder. Only Jessica is able to save the killer from the lynch mob – but will justice prevail in the courts?Nine months later, a baby is born … with Jessica determined to guard the secret of the father's identity. The rivalry of Jessica and her beautiful sister for the love of the same man will echo throughout their lives – until finally the truth must be told.Set in the harsh Australian bush against the outbreak of World War I, this novel is heartbreaking in its innocence, and shattering in its brutality.'A deserved bestseller, based on fact, a story told with heartbreaking honesty.' Australian Women's Weekly'Courtenay draws on the social satire of Jane Austen and the dark forces of Thomas Hardy, and his tragic heroine parallels Antigone … ' Herald Sun",395,"['Fiction', 'Historical Fiction', 'Australia', 'Historical', 'Drama', 'Romance', 'Adult']","1,984 follower",610 review,72,132 (1%),335 (3%),"1,537 (14%)","3,577 (33%)","5,138 (47%)"
The Wall,Jean-Paul Sartre,4.07,"25,102 rating","January 1, 1939","'The Wall', the lead story in this collection, introduces three political prisoners on the night prior to their execution. Through the gaze of an impartial doctor--seemingly there for the men's solace--their mental descent is charted in exquisite, often harrowing detail. And as the morning draws inexorably closer, the men cross the psychological wall between life and death, long before the first shot rings out.This brilliant snapshot of life in anguish is the perfect introduction to a collection of stories where the neurosis of the modern world is mirrored in the lives of the people that inhabit it.",183,"['Philosophy', 'Fiction', 'Short Stories', 'Classics', 'France', 'French Literature', 'Literature']",11.1k follower,982 review,"1,186",232 (<1%),891 (3%),"4,800 (19%)","10,231 (40%)","8,948 (35%)"
Mus of Kerbridge,Paul Kidd,4.13,78 rating,"January 1, 1995","Enter a world of romance and adventure! A world where Centaur ladies flirt with Satyr Musketeers - where rapier and pistol match their powers against ancient sorceries.Where a small brown house-mouse becomes the King's most astonishing new cavalier!Accidentally sprung into intelligence by a brutal spell, Mus the mouse finds himself cast adrift in an astonishing new world. As companion to Miriam, a Half-Horse damsel in distress, Mus must protect his lady fair from sorcery and battle, facing sinister intrigues that seek to overthrow the very throne.When the world seems all but over run by war, Mus proves that a tiny body can hold a lion's heart...",372,"['Fantasy', 'Young Adult', 'Fiction']",55 follower,9 review,73,0 (0%),3 (3%),15 (19%),29 (37%),31 (39%)
Dark Debts,Karen  Hall,3.63,630 rating,"January 1, 1996","The Supernatural Thriller of the DecadeEvery few years, a book bursts onto the scene that captures the imagination so powerfully and singularly that it takes on its own life in the minds of millions of readers: The Prince of Tides by Pat Conroy; The Secret History by Donna Tartt; The Exorcist by William Peter Blatty.Dark Debts is such a book. Author Karen Hall masterfully combines horror, southern gothic, romantic comedy, and theological mystery in the form of a supernatural thriller. Terrifying, irreverent, and deeply spiritual, Dark Debts grabs the reader from the very beginning and doesn't let go until the last remarkable page.A superstar among television writers, the only woman ever to work on the staffs of M*A*S*H and Hill Street Blues, Karen Hall spent five years creating this vividly original story of faith confronting evil in Atlanta and Los Angeles. Her characters include:*Michael, a sexy Jesuit priest who is having an affair with a beautiful New Yorker editor.*Cam, a reclusive southern writer who survived a murderous family only to leap to his death under mysterious circumstances.*Randa, an obsessive newspaper reporter on the trail of Cam's family secret.*Jack, a lost soul who meets the love of his life just as he realizes he's losing his mind.Dark Debts will give readers nightmares and fantasies, provoke fear and laughter, inspire doubt and faith.",405,"['Horror', 'Fiction', 'Thriller', 'Mystery', 'Supernatural', 'Fantasy', 'Mystery Thriller']",1 book17 follower,116 review,1,22 (3%),53 (8%),194 (30%),230 (36%),131 (20%)
"Teheran, een zwanezang",F. Springer,3.93,217 rating,"January 1, 1991","Toby Harrison krijgt in 1978 het financieel aanlokkelijke verzoek de officiële biografie te schrijven van Reza Sjah de Grote en de door hen gegrondveste Pahlavi-dynastie. Rustig stapt hij op het vliegtuig naar Teheran, zonder te beseffen hoezeer die stad een op scherp staande tijdbom is. De val van Sjah Mohammed Reza en de machtsovername door de sjiietische fundamentalisten zorgen ervoor dat Toby zich binnen de kortste keren in buitengewoon verwarrende en levensgevaarlijke omstandigheden bevindt.",376,"['Literature', 'Dutch Literature', 'Roman', 'Iran', 'Novels', 'Fiction']",17 follower,13 review,27,3 (1%),3 (1%),47 (21%),117 (53%),47 (21%)
"The Rising Sun: The Decline & Fall of the Japanese Empire, 1936-45",John  Toland,4.28,"5,372 rating","January 1, 1970","“[ The Rising Sun ] is quite possibly the most readable, yet informative account of the Pacific war.”— Chicago Sun-TimesThis Pulitzer Prize–winning history of World War II chronicles the dramatic rise and fall of the Japanese empire, from the invasion of Manchuria and China to the atomic bombing of Hiroshima and Nagasaki. Told from the Japanese perspective, The Rising Sun is, in the author’s words, “a factual saga of people caught up in the flood of the most overwhelming war of mankind, told as it happened—muddled, ennobling, disgraceful, frustrating, full of paradox.”In weaving together the historical facts and human drama leading up to and culminating in the war in the Pacific, Toland crafts a riveting and unbiased narrative history. In his Foreword, Toland says that if we are to draw any conclusion from The Rising Sun , it is “that there are no simple lessons in history, that it is human nature that repeats itself, not history.”“Unbelievably rich . . . readable and exciting . . .The best parts of [Toland’s] book are not the battle scenes but the intimate view he gives of the highest reaches of Tokyo politics.”— Newsweek",976,"['History', 'Nonfiction', 'Japan', 'World War II', 'War', 'Military History', 'Asia']",162 follower,335 review,72,47 (<1%),144 (2%),674 (12%),"1,898 (35%)","2,609 (48%)"
Alice Mongoose and Alistair Rat in Hawaii,Mary Pfaff,4.22,9 rating,"January 1, 1919","When Alice Mongoose sails from India to her first grownup job on the Big Island of Hawaii, she is shocked to learn what her new position entails.She decides instead to strike out on her own. When she meets the gentle and dapper Alistair Rat, she knows that she has found a friend in her new Hawaiian home.The Alice Mongoose and Alistair Rat stories are classic tales of adventure, resilience, and friendship, beloved to this day by children of all ages.Ten percent of the profits from this book will go to Three Ring Ranch, Hawaii's only fully-accredited, USDA licensed, exotic animal sanctuary.",32,"['Animals', 'Picture Books']",2 follower,5 review,12,0 (0%),0 (0%),2 (22%),3 (33%),4 (44%)
The Shoemaker's Tale,Mark Ari,4.43,28 rating,"October 1, 1993","A Chagall painting brought to life, the novel traces the episodic journey of an orphaned 18th-century cobbler in search of the legendary Jewish rabbi and miracle worker, the Baal Shem Tov.",246,['Fiction'],10 follower,2 review,9,0 (0%),0 (0%),6 (21%),4 (14%),18 (64%)
Four Reigns,Kukrit Pramoj,4.19,833 rating,"January 1, 1953","This English version of the Thai novel Si Phaendin tells the rich and entertaining story of one woman's life both inside and outside the royal palace in Bangkok. Spanning a period of four reigns, from King Chulalongkorn to the reign of his grandson King Ananda, this popular modern classic gives insight into the social and political issues facing Thailand from the 1890s through the turbulent years of World War II.",663,"['Historical Fiction', 'Fiction', 'Asia', 'Classics', 'Asian Literature', 'Travel', 'Literary Fiction', 'Historical Fiction', 'Fiction', 'Asia', 'Classics', 'Asian Literature', 'Travel', 'Literary Fiction', 'Historical Fiction', 'Fiction', 'Asia', 'Classics', 'Asian Literature', 'Travel', 'Literary Fiction', 'Historical Fiction', 'Fiction', 'Asia', 'Classics', 'Asian Literature', 'Travel', 'Literary Fiction', 'Historical Fiction', 'Fiction', 'Asia', 'Classics', 'Asian Literature', 'Travel', 'Literary Fiction']",12 follower,101 review,10,14 (1%),33 (3%),119 (14%),284 (34%),383 (45%)
Kangaroo,D.H. Lawrence,3.21,592 rating,"January 1, 1923","Kangaroo is D. H. Lawrence's eighth novel, set in Australia. He wrote the first draft in just forty-five days while living south of Sydney, in 1922, and revised it three months later in New Mexico. The descriptions of the country are vivid and sympathetic and the book fuses lightly disguised autobiography with an exploration of political ideas at an immensely personal level. Based on a collation of the manuscript, typescripts and first editions, this text of Kangaroo is closest to what Lawrence would have expected to see in print. There is a full textual apparatus of variants, a comprehensive introduction giving the background and history of composition and publication and a summary of contemporary reviewers' opinions. Explanatory notes elucidate the many geographical, political and literary allusions in the text; there are three maps and an appendix detailing Australian locations.",550,"['Fiction', 'Classics', 'Australia', 'Literature', 'Historical Fiction', 'Novels', '20th Century']","3,638 follower",88 review,"1,995",40 (6%),97 (16%),227 (38%),156 (26%),72 (12%)
Titaantjes,Nescio,3.78,474 rating,"January 1, 1915",Novelle over een groepje hooggestemde maar weinig daadkrachtige jongemannen.,45,"['Fiction', 'Dutch Literature', 'Classics', 'Short Stories', 'Literature', 'Audiobook', '20th Century', 'Fiction', 'Dutch Literature', 'Classics', 'Short Stories', 'Literature', 'Audiobook', '20th Century', 'Fiction', 'Dutch Literature', 'Classics', 'Short Stories', 'Literature', 'Audiobook', '20th Century']",46 follower,32 review,17,12 (2%),35 (7%),125 (26%),173 (36%),129 (27%)
The Living,Annie Dillard,3.84,"3,118 rating","May 1, 1992","Ninety miles north of Seattle on the Washington coast lies Bellingham Bay, where a rough settlement founded in the 1850s would become the town of Whatcom. Here, the Lummi and Nooksack Indian people fish and farm, hermits pay their debts in sockeye salmon, and miners track gold-bearing streams.Here, too, is the intimate, murderous tale of three men. Clare Fishburn believes that greatness lies in store for him. John Ireland Sharp, an educated orphan, abandons hope when he sees socialists expel the Chinese workers from the region. Beal Obenchain, who lives in a cedar stump, threatens Clare Fishburn's life.A killer lashes a Chinese worker to a wharf piling at low tide. Settlers pour in to catch the boom the railroads bring. People give birth, drown, burn, inherit rich legacies, and commit expensive larcenies. All this takes place a hundred years ago, when these vital, ruddy men and women were ''the living.''",416,"['Fiction', 'Historical Fiction', 'Literature', 'Historical', 'Literary Fiction', 'Nature', 'Novels']","2,344 follower",432 review,87,96 (3%),242 (7%),692 (22%),"1,120 (35%)",968 (31%)
Any Known Blood,Lawrence Hill,3.86,"3,728 rating","January 1, 1997","Langston Cand V is 38, divorced and working as a government speechwriter, until he's fired for sabotaging the minister's speech. It seems the perfect time for Langston, the eldest son of a white mother and prominent black father, to embark on a quest for his family's past - and his own sense of self.Any Known Blood follows five generations of an African-Canadian-American family in a compelling story that slips effortlessly from the slave trade of 19th-century Virginia to the modern, predominantly white suburbs of Oakville, Ontario - once a final stop on the Underground Railroad. At once elegant and sensuous, wry and witty, Any Known Blood is an engrossing tale about one man's attempt to find himself through unearthing and giving voice to those who came before him.",505,"['Fiction', 'Historical Fiction', 'Canada', 'Historical', 'Race', 'Canadian Literature', 'African American']","1,472 follower",333 review,34,31 (<1%),171 (4%),957 (25%),"1,685 (45%)",884 (23%)
توپ مرواری,Sadegh Hedayat,3.75,"1,875 rating","January 1, 1933",توپ مروارید، یک توپ نظامی بزرگی واقع در میدان ارگ تهران قدیم، روبروی نقاره‌خانه قدیم. وجه تسمیه این توپ معلوم نیست اما برخی (کتیرائی، ۱۳۷۸) علت نامگذاری را چند رشته مروارید ذکر کرده‌اند که به دهانه توپ آویزان بوده است . نوشته حک شده روی توپ نام سازنده آنرا اسماعیل اصفهانی و سال ساخت آنرا ۱۲۳۳ (به امرفتحعلی شاه قاجار (حکومت : ۱۲۱۲-۱۲۵۰)) ذکر کرده است. این توپ هم اکنون در مدخل ساختمان شماره هفت وزارت امور خارجه قرار دارد.این توپ در فرهنگ عامه حائز اهمیت بوده است به نحوی که در دوران قاجار خرافات بسیاری پیرامون آن شکل گرفت و مردم برای گرفتن حاجتهای خود به آن توسل می‌جستند. صادق هدایت کتاب توپ مرواری را در انتقاد از خرافات رایج میان مردم در باره این توپ با توجه به اوضاع سیاسی و اجتماعی آن دوره نوشت.,128,"['Novels', 'Literature', 'Fiction', 'Comedy', 'Iran', 'Short Stories', 'Religion', 'Novels', 'Literature', 'Fiction', 'Comedy', 'Iran', 'Short Stories', 'Religion', 'Novels', 'Literature', 'Fiction', 'Comedy', 'Iran', 'Short Stories', 'Religion']","1,922 follower",88 review,141,64 (3%),171 (9%),500 (26%),575 (30%),565 (30%)
