title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The Waste Lands,Stephen King,4.25,"220,947 rating","August 1, 1991","Several months have passed, and Roland’s two new tet-mates have become proficient gunslingers. Eddie Dean has given up heroin, and Odetta’s two selves have joined, becoming the stronger and more balanced personality of Susannah Dean. But while battling The Pusher in 1977 New York, Roland altered ka by saving the life of Jake Chambers, a boy who—in Roland’s where and when—has already died. Now Roland and Jake exist in different worlds, but they are joined by the same madness: the paradox of double memories. Roland, Susannah, and Eddie must draw Jake into Mid-World then follow the Path of the Beam all the way to the Dark Tower. But nothing is easy in Mid-World. Along the way our tet stumbles into the ruined city of Lud, and are caught between the warring gangs of the Pubes and the Grays. The only way out of Lud is to wake Blaine the Mono, an insane train that has a passion for riddling, and for suicidal journeys.",590,"2,519",841k follower,"['Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Adventure', 'Westerns', 'Audiobook', 'Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Adventure', 'Westerns', 'Audiobook', 'Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Adventure', 'Westerns', 'Audiobook']","7,467 review","100,126 (45%)","83,742 (37%)","30,544 (13%)","4,982 (2%)","1,553 (<1%)"
Mother Courage and Her Children,Bertolt Brecht,3.63,"20,598 rating","April 19, 1941","Widely considered one of the great dramatic creations of the modern stage, ""Mother Courage and Her Children"" is Bertolt Brecht's most passionate and profound statement against war. Set in the seventeenth century, the play follows Anna Fierling -- ""Mother Courage"" -- an itinerant trader, as she pulls her wagon of wares and her children through the blood and carnage of Europe's religious wars. Battered by hardships, brutality, and the degradation and death of her children, she ultimately finds herself alone with the one thing in which she truly believes -- her ramshackle wagon with its tattered flag and freight of boots and brandy. Fitting herself in its harness, the old woman manages, with the last of her strength, to drag it onward to the next battle. In the enduring figure of Mother Courage, Bertolt Brecht has created one of the most extraordinary characters in the literature of drama.",93,"1,410","1,722 follower","['Plays', 'Classics', 'Drama', 'German Literature', 'Fiction', 'Theatre', 'School', 'Plays', 'Classics', 'Drama', 'German Literature', 'Fiction', 'Theatre', 'School', 'Plays', 'Classics', 'Drama', 'German Literature', 'Fiction', 'Theatre', 'School']",620 review,"4,955 (24%)","6,898 (33%)","5,707 (27%)","2,190 (10%)",848 (4%)
The Loser,Thomas Bernhard,4.04,"10,488 rating","January 1, 1983","Thomas Bernhard was one of the most original writers of the twentieth century. His formal innovation ranks with Beckett and Kafka, his outrageously cantankerous voice recalls Dostoevsky, but his gift for lacerating, lyrical, provocative prose is incomparably his own.One of Bernhard's most acclaimed novels, The Loser centers on a fictional relationship between piano virtuoso Glenn Gould and two of his fellow students who feel compelled to renounce their musical ambitions in the face of Gould's incomparable genius. One commits suicide, while the other—the obsessive, witty, and self-mocking narrator—has retreated into obscurity. Written as a monologue in one remarkable unbroken paragraph, The Loser is a brilliant meditation on success, failure, genius, and fame.",208,272,"2,045 follower","['Fiction', 'German Literature', 'Novels', 'Classics', 'Music', 'Literature', '20th Century', 'Fiction', 'German Literature', 'Novels', 'Classics', 'Music', 'Literature', '20th Century', 'Fiction', 'German Literature', 'Novels', 'Classics', 'Music', 'Literature', '20th Century', 'Fiction', 'German Literature', 'Novels', 'Classics', 'Music', 'Literature', '20th Century', 'Fiction', 'German Literature', 'Novels', 'Classics', 'Music', 'Literature', '20th Century']","1,081 review","3,815 (36%)","4,135 (39%)","1,829 (17%)",527 (5%),182 (1%)
Earth Abides,George R. Stewart,3.95,"29,611 rating","January 1, 1949","A disease of unparalleled destructive force has sprung up almost simultaneously in every corner of the globe, all but destroying the human race. One survivor, strangely immune to the effects of the epidemic, ventures forward to experience a world without man. What he ultimately discovers will prove far more astonishing than anything he'd either dreaded or hoped for.",345,64,167 follower,"['Science Fiction', 'Fiction', 'Post Apocalyptic', 'Apocalyptic', 'Dystopia', 'Classics', 'Science Fiction Fantasy']","2,487 review","10,541 (35%)","10,427 (35%)","6,009 (20%)","1,940 (6%)",694 (2%)
The Promise,Danielle Steel,4.02,"15,277 rating","January 1, 1977","Young architect Micheal Hillyard and artist Nancy McAllister are determined to get married despite his wealthy mother's disapproval. Then minutes before their wedding, a terrifying accident and a cruel deception separate Micheal and Nancy--perhaps forever. Each pursues a new life--Nancy in California, Micheal in New York. But eventually nothing--and no one--can keep them apart as they keep their vow never to say good-bye.",224,765,14.1k follower,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Contemporary Romance', 'Novels', 'Drama']",565 review,"6,164 (40%)","4,632 (30%)","3,376 (22%)",834 (5%),271 (1%)
In the Shadow of Young Girls in Flower,Marcel Proust,4.39,"14,872 rating","June 23, 1919","In the Shadow of Young Girls in Flower is Proust’s spectacular dissection of male and female adolescence, charged with the narrator’s memories of Paris and the Normandy seaside. At the heart of the story lies his relationships with his grandmother and with the Swann family. As a meditation on different forms of love, In the Shadow of Young Girls in Flower has no equal. Here, Proust introduces some of his greatest comic inventions, from the magnificently dull M. de Norpois to the enchanting Robert de Saint-Loup. It is memorable as well for the first appearance of the two figures who for better or worse are to dominate the narrator’s life—the Baron de Charlus and the mysterious Albertine.First time in Penguin ClassicsA Penguin Classics Deluxe EditionThe first completely new translation of Proust's novel since the 1920s, following Lydia Davis's brilliant translation of Swann's Way ",533,"1,918","6,396 follower","['Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Novels', '20th Century', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Novels', '20th Century', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Novels', '20th Century', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Novels', '20th Century', 'Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Novels', '20th Century']","1,366 review","8,430 (56%)","4,394 (29%)","1,591 (10%)",345 (2%),112 (<1%)
The Confusions of Young Törless,Robert Musil,3.68,"8,846 rating","January 1, 1906","Like his contemporary and rival Sigmund Freud, Robert Musil boldly explored the dark, irrational undercurrents of humanity. The Confusions of Young Törless, published in 1906 while he was a student, uncovers the bullying, snobbery, and vicious homoerotic violence at an elite boys academy. Unsparingly honest in its depiction of the author's tangled feelings about his mother, other women, and male bonding, it also vividly illustrates the crisis of a whole society, where the breakdown of traditional values and the cult of pitiless masculine strength were soon to lead to the cataclysm of the First World War and the rise of fascism. More than a century later, Musil's first novel still retains its shocking, prophetic power.",176,253,"1,078 follower","['Fiction', 'Classics', 'German Literature', 'Literature', '20th Century', 'Novels', 'LGBT', 'Fiction', 'Classics', 'German Literature', 'Literature', '20th Century', 'Novels', 'LGBT', 'Fiction', 'Classics', 'German Literature', 'Literature', '20th Century', 'Novels', 'LGBT', 'Fiction', 'Classics', 'German Literature', 'Literature', '20th Century', 'Novels', 'LGBT', 'Fiction', 'Classics', 'German Literature', 'Literature', '20th Century', 'Novels', 'LGBT']",623 review,"2,184 (24%)","3,092 (34%)","2,431 (27%)",839 (9%),300 (3%)
The Bloody Chamber and Other Stories,Angela Carter,3.93,"56,607 rating","January 1, 1979","From familiar fairy tales and legends - Red Riding Hood, Bluebeard, Puss in Boots, Beauty and the Beast, vampires and werewolves - Angela Carter has created an absorbing collection of dark, sensual, fantastic stories.",128,187,"3,375 follower","['Short Stories', 'Fantasy', 'Horror', 'Fiction', 'Gothic', 'Classics', 'Fairy Tales']","5,533 review","18,656 (32%)","20,834 (36%)","12,463 (22%)","3,577 (6%)","1,077 (1%)"
Lord of Light,Roger Zelazny,4.06,"32,894 rating","January 1, 1967","Earth is long since dead. On a colony planet, a band of men has gained control of technology, made themselves immortal, and now rule their world as the gods of the Hindu pantheon. Only one dares oppose them: he who was once Siddhartha and is now Mahasamatman. Binder of Demons, Lord of Light.",296,401,"3,582 follower","['Science Fiction', 'Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Classics', 'Mythology', 'Hugo Awards']","1,972 review","13,874 (42%)","10,493 (31%)","5,961 (18%)","1,833 (5%)",733 (2%)
Royal Assassin,Robin Hobb,4.26,"195,706 rating","March 1, 1996","The legend continues…Regal’s treasonous attempt to usurp the Six Duchies throne from his half-brother Verity has been foiled.Now, as Fitz recovers slowly from the foul poison administered to him, the King’s Fool prophesies:
‘We are here, Fitz, you and I,to change the future and the world…’
Cover illustration by John Howe",752,291,102k follower,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Audiobook', 'Magic', 'Adult']","8,170 review","91,902 (46%)","71,914 (36%)","25,037 (12%)","5,126 (2%)","1,727 (<1%)"
The First Four Years,Laura Ingalls Wilder,3.87,"41,085 rating","January 1, 1971","Laura Ingalls Wilder is beginning life with her new husband, Almanzo, in their own little house. Laura is a young pioneer wife now, and must work hard with Almanzo, farming the land around their home on the South Dakota prairie. Soon their baby daughter, Rose, is born, and the young family must face the hardships and triumphs encountered by so many American pioneers. And so Laura Ingalls Wilder's adventure as a little pioneer girl ends, and her new life as a pioneer wife and mother begins. The nine Little House books have been cherished by generations of readers as both a unique glimpse into America's frontier past and a heartwarming, unforgettable story.",160,346,"4,767 follower","['Historical Fiction', 'Classics', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Historical Fiction', 'Classics', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Historical Fiction', 'Classics', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade']","1,431 review","13,199 (32%)","13,398 (32%)","11,205 (27%)","2,685 (6%)",598 (1%)
Leave It to Psmith,P.G. Wodehouse,4.27,"11,185 rating","November 30, 1923","Ronald Psmith (“the ‘p’ is silent, as in pshrimp”) is always willing to help a damsel in distress. So when he sees Eve Halliday without an umbrella during a downpour, he nobly offers her an umbrella, even though it’s one he picks out of the Drone Club’s umbrella rack. Psmith is so besotted with Eve that, when Lord Emsworth, her new boss, mistakes him for Ralston McTodd, a poet, Psmith pretends to be him so he can make his way to Blandings Castle and woo her. And so the farce begins: criminals disguised as poets with a plan to steal a priceless diamond necklace, a secretary who throws flower pots through windows, and a nighttime heist that ends in gunplay. How will everything be sorted out? Leave it to Psmith!",293,"1,128","6,439 follower","['Fiction', 'Humor', 'Classics', 'Comedy', 'British Literature', 'Novels', 'Audiobook']","1,044 review","5,348 (47%)","4,009 (35%)","1,454 (12%)",247 (2%),127 (1%)
Lord of Chaos,Robert Jordan,4.18,"173,730 rating","October 15, 1994","In this sequel to the phenomenal New York Times bestseller The Fires of Heaven, we plunge again into Robert Jordan's extraordinarily rich, totally unforgettable world:On the slopes of Shayol Ghul, the Myrddraal swords are forged, and the sky is not the sky of this world ...In Salidar the White Tower in exile prepares an embassy to Caemlyn, where Rand Al'Thor, the Dragon Reborn, holds the throne -- and where an unexpected visitor may change the world ...In Emond's Field, Perrin Goldeneyes, Lord of the Two Rivers, feels the pull of ta'veren to ta'veren and prepares to march ...Morgase of Caemlyn finds a most unexpected, and quite unwelcome, ally ...And south lies Illian, where Sammael holds sway ...",1011,640,15.4k follower,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Epic']","5,087 review","75,357 (43%)","62,851 (36%)","28,662 (16%)","5,429 (3%)","1,431 (<1%)"
Spring Snow,Yukio Mishima,4.16,"18,812 rating","January 1, 1967","Tokyo, 1912. The closed world of the ancient aristocracy is being breached for the first time by outsiders - rich provincial families, a new and powerful political and social elite.Kiyoaki has been raised among the elegant Ayakura family - members of the waning aristocracy - but he is not one of them. Coming of age, he is caught up in the tensions between the old and the new, and his feelings for the exquisite, spirited Satoko, observed from the sidelines by his devoted friend Honda. When Satoko is engaged to a royal prince, Kiyoaki realises the magnitude of his passion.",389,433,"7,423 follower","['Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Historical Fiction', 'Literature', 'Asia', 'Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Historical Fiction', 'Literature', 'Asia', 'Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Historical Fiction', 'Literature', 'Asia']","1,618 review","7,728 (41%)","7,253 (38%)","3,052 (16%)",612 (3%),167 (<1%)
The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,Fritjof Capra,3.97,"18,608 rating","January 1, 1975","After a quarter of a century in print, Capra's groundbreaking work still challenges and inspires. This updated edition of The Tao of Physics includes a new preface and afterword in which the author reviews the developments of the twenty-five years since the book's first publication, discusses criticisms the book has received, and examines future possibilities for a new scientific world.",366,89,551 follower,"['Science', 'Philosophy', 'Nonfiction', 'Physics', 'Spirituality', 'Religion', 'Mysticism']",712 review,"6,816 (36%)","6,410 (34%)","3,883 (20%)","1,025 (5%)",474 (2%)
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,4.27,"425,186 rating","January 1, 1990","Falling in love is easy. Staying in love—that's the challenge. How can you keep your relationship fresh and growing amid the demands, conflicts, and just plain boredom of everyday life?In the #1 New York Times international bestseller The 5 Love Languages, you'll discover the secret that has transformed millions of relationships worldwide. Whether your relationship is flourishing or failing, Dr. Gary Chapman's proven approach to showing and receiving love will help you experience deeper and richer levels of intimacy with your partner—starting today.The 5 Love Languages is as practical as it is insightful. Updated to reflect the complexities of relationships today, this new edition reveals intrinsic truths and applies relevant, actionable wisdom in ways that work.",204,478,"2,992 follower","['Nonfiction', 'Self Help', 'Relationships', 'Psychology', 'Marriage', 'Christian', 'Personal Development']","17,142 review","217,851 (51%)","131,035 (30%)","56,947 (13%)","13,186 (3%)","6,167 (1%)"
Shane,Jack Schaefer,3.93,"13,076 rating","January 1, 1949","A stranger rode out of the heart of the great glowing West, into the small Wyoming valley in the summer of 1889. It was Shane, who appeared on the horizon and became a friend and guardian to the Starrett family at a time when homesteaders and cattle rangers battled for territory and survival. Jack Schaefer’s classic novel illuminates the spirit of the West through the eyes of a young boy and a hero who changes the lives of everyone around him. Renowned artist Wendell Minor provides stunning images and a moving introduction to this new edition of Shane, the ultimate tale of the Western landscape.",135,86,92 follower,"['Westerns', 'Fiction', 'Classics', 'Historical Fiction', 'Young Adult', 'Historical', 'Adventure', 'Westerns', 'Fiction', 'Classics', 'Historical Fiction', 'Young Adult', 'Historical', 'Adventure', 'Westerns', 'Fiction', 'Classics', 'Historical Fiction', 'Young Adult', 'Historical', 'Adventure']","1,242 review","4,517 (34%)","4,536 (34%)","2,973 (22%)",750 (5%),300 (2%)
The Doors of Perception / Heaven and Hell,Aldous Huxley,3.93,"47,352 rating","January 1, 1956","As only he can, Aldous Huxley explores the mind's remote frontiers and the unmapped areas of human consciousness. These two astounding essays are among the most profound studies of the effects of mind-expanding drugs written in this century. Contains the complete texts of 
The Doors of Perception
 and 
Heaven and Hell
, both of which became essential for the counterculture during the 1960s and influenced a generation's perception of life.",187,958,12.1k follower,"['Philosophy', 'Nonfiction', 'Psychology', 'Classics', 'Essays', 'Spirituality', 'Science']","1,983 review","14,830 (31%)","17,997 (38%)","11,321 (23%)","2,580 (5%)",624 (1%)
Asterix and Cleopatra,René Goscinny,4.33,"12,637 rating","July 1, 1965","To impress Julius Caesar, Queen Cleopatra promises to build the Roman Emperor a magnificent palace in just three months. Of course, Asterix has to get involved. By the time his feisty group from Gaul have finished, they’ve outwitted the Roman army, too.",48,"1,599","1,169 follower","['Comics', 'Graphic Novels', 'Bande Dessinée', 'Fiction', 'Humor', 'France', 'Historical Fiction', 'Comics', 'Graphic Novels', 'Bande Dessinée', 'Fiction', 'Humor', 'France', 'Historical Fiction', 'Comics', 'Graphic Novels', 'Bande Dessinée', 'Fiction', 'Humor', 'France', 'Historical Fiction']",387 review,"6,304 (49%)","4,459 (35%)","1,650 (13%)",194 (1%),30 (<1%)
Ironweed,William  Kennedy,3.87,"16,789 rating","January 1, 1983","Francis Phelan, ex-ballplayer, part-time gravedigger, full-time drunk, has hit bottom. Years ago he left Albany in a hurry after killing a scab during a trolley workers' strike. He ran away again after accidentally -- and fatally -- dropping his infant son.Now, in 1938, Francis is back in town, roaming the old familiar streets with his hobo pal, Helen, trying to make peace with the ghosts of the past and the present.",208,28,225 follower,"['Fiction', 'Historical Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Literary Fiction']",862 review,"5,005 (29%)","6,304 (37%)","4,082 (24%)","1,071 (6%)",327 (1%)
Confederates in the Attic: Dispatches from the Unfinished Civil War,Tony Horwitz,4.10,"23,985 rating","March 3, 1998","When prize-winning war correspondent Tony Horwitz leaves the battlefields of Bosnia and the Middle East for a peaceful corner of the Blue Ridge Mountains, he thinks he's put war zones behind him. But awakened one morning by the crackle of musket fire, Horwitz starts filing front-line dispatches again this time from a war close to home, and to his own heart.Propelled by his boyhood passion for the Civil War, Horwitz embarks on a search for places and people still held in thrall by America's greatest conflict. The result is an adventure into the soul of the unvanquished South, where the ghosts of the Lost Cause are resurrected through ritual and remembrance.In Virginia, Horwitz joins a band of 'hardcore' reenactors who crash-diet to achieve the hollow-eyed look of starved Confederates; in Kentucky, he witnesses Klan rallies and calls for race war sparked by the killing of a white man who brandishes a rebel flag; at Andersonville, he finds that the prison's commander, executed as a war criminal, is now exalted as a martyr and hero; and in the book's climax, Horwitz takes a marathon trek from Antietam to Gettysburg to Appomattox in the company of Robert Lee Hodge, an eccentric pilgrim who dubs their odyssey the 'Civil Wargasm.'Written with Horwitz's signature blend of humor, history, and hard-nosed journalism, Confederates in the Attic brings alive old battlefields and new ones 'classrooms, courts, country bars' where the past and the present collide, often in explosive ways. Poignant and picaresque, haunting and hilarious, it speaks to anyone who has ever felt drawn to the mythic South and to the dark romance of the Civil War.",406,26,796 follower,"['History', 'Nonfiction', 'Civil War', 'Travel', 'American History', 'War', 'American Civil War']","2,027 review","9,014 (37%)","9,751 (40%)","4,064 (16%)",837 (3%),319 (1%)
Fool for Love and Other Plays,Sam Shepard,4.16,"2,813 rating","January 1, 1984","Here are eight of Pulitzer-prizewinning Sam Shepard's most stunning plays. This brilliant American dramatist creates what The New Yorker dubbed ""Shepard Country""--a landscape of the imagination, a unique theatrical experience that captures our culture and consciouness, our fears and fantasies.FOOL FOR LOVE * ANGEL CITY * GEOGRAPHY OF A HORSE DREAMER * ACTION * COWBOY MOUTH * MELODRAMA PLAY * SEDUCED * SUICIDE IN BbWith an Introduction by Ross Wetzsteon“Sam Shepard is phenomenal...the best practicing American playwright.” — The New Republic“Sam Shepard is the most exciting presence in the movie world and one of the most gifted writers ever to work on the American stage.” —Marsha Norman“The most ruthlessly experimental and uncompromising of today's young writers.” —John Lahr“Sam Shepard fills the role of professional playwright as a good ballet dancer or acrobat fulfills his role in performance. That is, he always delivers, he executes feats of dexterity and technical difficulty that an untrained person could not, and makes them seem easy.” —Michael Feingold, The Village Voice""One of the most original, prolific, and gifted dramatists at work today.” — The New Yorker“Increasingly recognized as one of the more significant dramatists in the English-speaking world.” —Charles R. Bachman, Modern Drama",307,148,601 follower,"['Plays', 'Drama', 'Theatre', '20th Century', 'American', 'Classics', 'Own', 'Plays', 'Drama', 'Theatre', '20th Century', 'American', 'Classics', 'Own', 'Plays', 'Drama', 'Theatre', '20th Century', 'American', 'Classics', 'Own']",44 review,"1,203 (42%)","1,008 (35%)",480 (17%),88 (3%),34 (1%)
Bluebeard,Kurt Vonnegut Jr.,4.06,"40,707 rating","October 1, 1987","Broad humor and bitter irony collide in this fictional autobiography of Rabo Karabekian, who, at age seventy-one, wants to be left alone on his Long Island estate with the secret he has locked inside his potato barn. But then a voluptuous young widow badgers Rabo into telling his life story—and Vonnegut in turn tells us the plain, heart-hammering truth about man’s careless fancy to create or destroy what he loves.",318,530,33.4k follower,"['Fiction', 'Classics', 'Humor', 'Literature', 'Novels', 'Science Fiction', 'American']","1,871 review","13,817 (33%)","17,034 (41%)","8,474 (20%)","1,190 (2%)",192 (<1%)
Cities of the Red Night,William S. Burroughs,3.76,"5,189 rating","January 1, 1981","While young men wage war against an evil empire of zealous mutants, the population of this modern inferno is afflicted with the epidemic of a radioactive virus. An opium-infused apocalyptic vision from the legendary author of Naked Lunch is the first of the trilogy with The Places of the Dead Roads and his final novel, The Western Plains .",332,360,"6,028 follower","['Fiction', 'Science Fiction', 'Literature', 'Fantasy', 'Novels', 'American', 'Dystopia']",324 review,"1,441 (27%)","1,826 (35%)","1,313 (25%)",434 (8%),175 (3%)
"Ronia, the Robber's Daughter",Astrid Lindgren,4.31,"32,132 rating","January 1, 1981","On the night Ronia was born, a thunderstorm raged over the mountain, but in Matt's castle and among his band of robbers there was only joy -- for Matt now had a spirited little black-haired daughter. Soon Ronia learns to dance and yell with the robbers, but it is alone in the forest that she feels truly at home. Then one day Ronia meets Birk, the son of Matt's arch-enemy. Soon after Ronia and Birk become friends the worst quarrel ever between the rivals bands erupts, and Ronia and Birk are right in the middle.",176,"1,008","3,441 follower","['Fantasy', 'Childrens', 'Classics', 'Fiction', 'Middle Grade', 'Swedish Literature', 'Adventure']","1,410 review","16,409 (51%)","10,540 (32%)","4,139 (12%)",741 (2%),303 (<1%)
The Adventures of Augie March,Saul Bellow,3.84,"18,070 rating","September 18, 1953","Augie comes on stage with one of literature’s most famous opening lines. “I am an American, Chicago born, and go at things as I have taught myself, free-style, and will make the record in my own way: first to knock, first admitted.” It’s the “Call me Ishmael” of mid-20th-century American fiction. (For the record, Bellow was born in Canada.) Or it would be if Ishmael had been more like Tom Jones with a philosophical disposition. With this teeming book Bellow returned a Dickensian richness to the American novel. As he makes his way to a full brimming consciousness of himself, Augie careens himself through numberless occupations, and countless mentors and exemplars, all the while enchanting us with the slapdash American music of his voice.",586,262,"1,784 follower","['Fiction', 'Classics', 'Literature', 'Novels', 'American', '20th Century', 'Literary Fiction']","1,220 review","5,746 (31%)","6,195 (34%)","4,137 (22%)","1,412 (7%)",580 (3%)
Wizard and Glass,Stephen King,4.26,"197,685 rating","November 4, 1997","Roland, Eddie, Susannah, Jake, and Jake’s pet bumbler survive Blaine the Mono’s final crash, only to find themselves stranded in an alternate version of Topeka, Kansas, one that has been ravaged by the superflu virus. While following the deserted I-70 toward a distant glass palace, they hear the atonal squalling of a thinny, a place where the fabric of existence has almost entirely worn away. While camping near the edge of the thinny, Roland tells his ka-tet a story about another thinny, one that he encountered when he was little more than a boy. Over the course of one long magical night, Roland transports us to the Mid-World of long-ago and a seaside town called Hambry, where Roland fell in love with a girl named Susan Delgado, and where he and his old tet-mates Alain and Cuthbert battled the forces of John Farson, the harrier who—with a little help from a seeing sphere called Maerlyn’s Grapefruit—ignited Mid-World’s final war.",845,"2,519",841k follower,"['Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Westerns', 'Adventure', 'Audiobook', 'Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Westerns', 'Adventure', 'Audiobook', 'Fantasy', 'Fiction', 'Horror', 'Science Fiction', 'Westerns', 'Adventure', 'Audiobook']","7,870 review","97,330 (49%)","64,676 (32%)","27,355 (13%)","6,414 (3%)","1,910 (<1%)"
Dragondrums,Anne McCaffrey,4.10,"36,103 rating","January 1, 1979","As Menolly uncovers magic and intrigue, mischievous Piemur discovers the rhythm of adventure in the final book in the Harper Hall trilogy, set within science fiction legend Anne McCaffrey’s beloved and bestselling Dragonriders of Pern series.Mischievous Piemur is used to getting away with a lot. He has one of the most impressive voices at Harper Hall and, in the world of Pern, there are few things more important than the ability to sing and write songs. But when his voice begins to change, Piemur loses all confidence and questions everything he thought he knew about himself.No longer capable of singing, Piemur is sent on various errands by Masterharper Robinton, including the task of learning the complicated beats of the messenger drums. Piemur has no clue of the grand adventures that await him, and he’ll need to find the courage within himself to survive.",243,568,"7,225 follower","['Fantasy', 'Science Fiction', 'Dragons', 'Fiction', 'Young Adult', 'Science Fiction Fantasy', 'Adventure']",756 review,"14,223 (39%)","12,706 (35%)","7,817 (21%)","1,210 (3%)",147 (<1%)
The Complete Short Stories of Ernest Hemingway,Ernest Hemingway,4.29,"36,308 rating","January 1, 1987","THE ONLY COMPLETE COLLECTION BY THE NOBEL PRIZE-WINNING AUTHOR   In this definitive collection of Ernest Hemingway's short stories, readers will delight in the author's most beloved classics such as ""The Snows of Kilimanjaro,"" ""Hills Like White Elephants,"" and ""A Clean, Well-Lighted Place,"" and will discover seven new tales published for the first time in this collection. For Hemingway fans The Complete Short Stories is an invaluable treasury.",650,"1,699",28.9k follower,"['Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'Literary Fiction', '20th Century', 'Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'Literary Fiction', '20th Century', 'Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'Literary Fiction', '20th Century', 'Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'Literary Fiction', '20th Century', 'Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'Literary Fiction', '20th Century']","1,026 review","18,155 (50%)","12,338 (33%)","4,448 (12%)",907 (2%),460 (1%)
The Count of Monte Cristo,Mitsu Yamamoto,4.37,"2,763 rating","January 1, 1979","Sent to prison on a false accusation in 1815, Edmond Dantes escapes many years later and finds a treasure which he uses to exact his revenge.",236,9,3 follower,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Childrens', 'Adventure', 'Young Adult', 'Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Childrens', 'Adventure', 'Young Adult', 'Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Childrens', 'Adventure', 'Young Adult']",133 review,"1,529 (55%)",819 (29%),338 (12%),57 (2%),20 (<1%)
Backlash: The Undeclared War Against American Women,Susan Faludi,4.03,"9,023 rating","October 1, 1991","A new edition of the feminist classic, with an all-new introduction exploring the role of backlash in the 2016 election and laying out a path forward for 2020 and beyondWinner of the National Book Critics Circle Award • “Enraging, enlightening, and invigorating,  Backlash  is, most of all, true.”— NewsdayFirst published in 1991,  Backlash  made headlines and became a bestselling classic for its thoroughgoing debunking of a decadelong antifeminist backlash against women’s advances. A Pulitzer Prize–winning journalist, Susan Faludi brilliantly deconstructed the reigning myths about the “costs” of women’s independence—from the supposed “man shortage” to the “infertility epidemic” to “career burnout” to “toxic day care”—and traced their circulation from Reagan-era politics through the echo chambers of mass media, advertising, and popular culture.  As Faludi writes in a new preface for this edition, much has changed in the intervening The Internet has given voice to a new generation of feminists. Corporations list “gender equality” among their core values. In 2019, a record number of women entered Congress. Yet the glass ceiling is still unshattered, women are still punished for wanting to succeed, and reproductive rights are hanging by a thread. This startling and essential book helps explain why women’s freedoms are still so demonized and threatened—and urges us to choose a different future.",608,21,356 follower,"['Feminism', 'Nonfiction', 'Politics', 'History', 'Sociology', 'Womens', 'Gender']",350 review,"3,262 (36%)","3,474 (38%)","1,763 (19%)",373 (4%),151 (1%)
