title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Prince of Dogs,Kate Elliot,3.92,"7,222 rating","January 1, 1998","""Prince of Dogs"" returns readers to the war-torn kingdoms of Wendar and Varre, and the intertwined destinies of: Alain, raised in humble surroundings but now the Count's heir; Liath, who struggles to unravel the secrets of her past while evading the traps set for her by those seeking the treasure she hides; Sanglant, believed dead by those who could save him, but actually a prisoner in the city of Gent; and Fifth Son, who now builds an army to do his father's bidding--or his own!.",612,10,15 follower,"['Fantasy', 'Epic Fantasy', 'Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Magic', 'Epic']",175 review,"2,285 (31%)","2,649 (36%)","1,811 (25%)",369 (5%),108 (1%)
Something More: Excavating Your Authentic Self,Sarah Ban Breathnach,4.02,"4,370 rating","January 1, 1998","Dare to begin the journey. Within these pages lie powerful truths that can change your life...and inspire you to settle for nothing less than Something More.You may have a beautiful home, a family you adore, and work that you enjoy. But why do you secretly sense that you need something more to be truly happy? Because it's true. The wisdom, warmth, compassion, and disarming candor of Simple Abundance has made Sarah Ban Breathnach's a trusted voice to millions of women. Now Sarah invites you on a bold, brave, and beautiful continuation of the journey to authenticity, the search for...Something More In this eloquent and evocative book, Sarah Ban Breathnach encourages you to become an archaeologist of your Self: to plumb your past with its unfulfilled longings, forgotten pleasures, and abandoned dreams, to ""excavate"" the authentic woman buried inside. Uncovering your authentic self will be challenging-but exhilarating. Assisting your personal ""dig"" will be hints and prompts from the lives of both celebrated and unknown women. These, in tandem with Sarah's own insights, will help you unravel your own mystery and recover the joy that has been missing from your life. Along the way, you will experience small but exquisite epiphanies that will help you come to terms with your past choices and reveal exciting new opportunities that lead to your destiny. Dare to begin the journey. Within these pages lie powerful truths that can change your life...and inspire you to settle for nothing less than Something More.",368,49,509 follower,"['Self Help', 'Nonfiction', 'Spirituality', 'Inspirational', 'Womens', 'Health', 'Psychology']",150 review,"1,758 (40%)","1,341 (30%)",966 (22%),226 (5%),79 (1%)
Under the Feet of Jesus,Helena María Viramontes,3.63,"3,271 rating","April 1, 1995","A moving and powerful novel about the lives of the men, women, and children who endure a second-class existence and labor under dangerous conditions as migrant workers in California’s fields.“Viramontes depicts this world with sensuous physicality...working firmly in the social-realist vein of Steinbeck’s  The Grapes of Wrath  and Upton Sinclair’s  The Jungle .”— Publishers WeeklyAt the center of this powerful tale is Estrella, a girl about to cross the perilous border to womanhood. What she knows of life comes from her mother, who has survived abandonment by her husband in a land that treats her as if she were invisible, even though she and her children pick the crops of the farms that feed its people. But within Estrella, seeds of growth and change are stirring. And in the arms of Alejo, they burst into a full, fierce flower as she tastes the joy and pain of first love. Pushed to the margins of society, she learns to fight back and is able to help the young farmworker she loves when his ambitions and very life are threatened in a harvest of death. Infused with the beauty of the California landscape and shifting splendors of the passing seasons juxtaposed with the bleakness of poverty, this vividly imagined novel is worthy of the people it celebrates and whose story it tells so magnificently. The simple lyrical beauty of Viramontes’ prose, her haunting use of image and metaphor, and the urgency of her themes all announce Under the Feet of Jesus as a landmark work of American fiction.Winner of the John Dos Passos Prize for LiteratureSelected as the Univesity of Oregon's 2019 Common Reading book",180,19,77 follower,"['Fiction', 'School', 'Novels', 'Read For School', 'Contemporary', 'Literature', 'Coming Of Age']",356 review,705 (21%),"1,138 (34%)","1,023 (31%)",316 (9%),89 (2%)
Gospel Principles,The Church of Jesus Christ of Latter-day Saints,4.48,"4,344 rating","January 1, 1978","Gospel Principles was written both as a personal study guide and as a teacher's manual. You can grow in your understanding and testimony of God the Father, Jesus Christ and His Atonement, and the Restoration of the gospel. You can find answers to life's questions, gain an assurance of your purpose and self-worth, and face personal and family challenges with faith.",362,"2,236","1,181 follower","['Religion', 'Lds', 'Church', 'Nonfiction', 'Lds Non Fiction', 'Spirituality', 'Mormonism']",94 review,"2,912 (67%)",865 (19%),391 (9%),108 (2%),68 (1%)
Stepping on the Cracks,Mary Downing Hahn,4.09,"4,015 rating","January 1, 1991","Margaret and her best friend Elizabeth both have brothers fighting the war against Hitler and, like everyone else they know, they are filled with feelings of patriotism. But the girls are also involved in their own personal war at home. Gordy Smith, the worst bully in sixth grade, teases and torments them, and Margaret is scared to death of him. But when Gordy and his pals Toad and Doug grow bolder than ever, Margaret and Elizabeth come up with a daring plan to get even. That's when the girls discover a shocking secret about Gordy that turns their lives upside-down and draws them into a startling confrontation with family, friends...and their own strongly held ideas.",224,59,"3,846 follower","['Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'Middle Grade', 'World War II', 'Childrens']",356 review,"1,614 (40%)","1,419 (35%)",753 (18%),171 (4%),58 (1%)
The More I See You,Lynn Kurland,4.28,"3,148 rating","October 1, 1999",A wish upon a star transports the luckless-in-love Jessica Blakely back in time to the thirteenth century. But her desire for a fair and gallant knight yields the fearsome Richard De Galtres. And it will take her tender touch--and stubborn will--to pierce his armor-clad heart...,384,55,"1,514 follower","['Romance', 'Time Travel', 'Historical Romance', 'Historical', 'Fantasy', 'Medieval', 'Time Travel Romance']",130 review,"1,525 (48%)","1,091 (34%)",449 (14%),67 (2%),16 (<1%)
Honor Among Thieves,Jeffrey Archer,3.87,"17,719 rating","April 1, 1993","Spring 1994, Washington, D.C. - While the Clinton Administration grapples with its domestic policies, a sinister plot is being masterminded six thousand miles away in Baghdad. By using $100 million as bait and spinning a deadly web of corruption, forgery, and terror, Saddam Hussein seeks to embarrass the U.S. with the ultimate to steal a treasured historical document and then destroy it before the world's media-on July 4, 1994. As the countdown to Independence Day begins, two agents stand in the way of his nearly flawless Scott Bradley, a rising star in the CIA who is desperate to prove his patriotism, and Hannah Kopec, the stunning Mossad operative who has already lost o much that she fears nothing and trusts no one. Their unrelenting quest to prevent what would undoubtedly be the most humiliating day in U.S. history takes them across four continents and climaxes in a dramatic, triple-twist ending. Ingeniously plotted and as up-to-the-minute as today's headlines, Honor Among Thieves resonates with the brilliant pace that is the trademark of master storyteller Jeffrey Archer.",480,379,11.2k follower,"['Fiction', 'Thriller', 'Mystery', 'Historical Fiction', 'Mystery Thriller', 'Crime', 'Suspense']",395 review,"4,687 (26%)","7,213 (40%)","4,862 (27%)",771 (4%),186 (1%)
Colette at the movies: Criticism and screenplays,Colette,3.00,8 rating,"January 1, 1980","Not many know that Colette, the renowned French Novelist, was also a film critic and screenwriter. Who wouldn't be intrigued by what she had to say about Charles Boyer, Marlene Dietrich, Mickey Rooney―and Mae West? Her comments are only covered articles and screenplays by one of the twentieth century's major writers.Fascinated by ""the marvel of this age, cinema,"" Colette began writing for and about the movies in 1914. She was an innovative critic, among the first to recognize the artistic and educational potential of film, as well as the achievements of Abel Gance, Thomas Ince, Max reinhardt and Cecil B. DeMille.In 1917 Colette launched a column in Le Film, a pioneer journal of serious movie criticism. That same year she wrote the scenario for the Italian version of her novel La Vagabonde. For Colette it was a bitter experience, reflected in the hilariously incisive ""A Short Manual for the Aspiring Scenario Writer"" and ""Backstage at the Studio,"" both included here.Colette's contribution to film criticism was long overlooked because, out of literary snobbery, she eliminated her writings on the movies from the 1948 edition of her complete works. Now, Thanks to Alain and Odette Virmaux, two french film historians, this material is once again available and set in an overall context.Colette at the Movies includes scripts that Colette wrote for Marc Allegret's lac-Aux-Dames(1934) and Max Ophüls Divine(1935), which was drawn from her own L'envers du Music-Hall. They will be of interest to students of both film and literature.Some fascinating and rare photographs are also featured in this volume, and there is a filmography.",213,555,"1,498 follower",[],3 review,0 (0%),2 (25%),5 (62%),0 (0%),1 (12%)
The Colour Out of Space and others,H.P. Lovecraft,4.21,"4,837 rating","September 1, 1927","The whole farm was bathed in this mixed color, unknown and hideous: trees, buildings, and mixed greenery and grass which had not completely turned to the fatal disintegration in the gray. The branches all stretched towards the sky, capped with tongues of filthy fire, and shimmering streams of this same monstrous fire slipped around the ridge beams of the house, the barn, the lean-tos. It was a scene inspired by a vision of Füssli, and over everything else reigned this debauchery of luminous inconsistency, this rainbow out of the world and out of measure of secret poison, which arose from the well - bubbling, palpating, enveloping, extending, scintillating, embracing and malignancy of bubbles in its cosmic and unidentifiable chromaticism.",88,"2,484",17.4k follower,"['Horror', 'Fiction', 'Short Stories', 'Science Fiction', 'Classics', 'Lovecraftian', 'Fantasy', 'Horror', 'Fiction', 'Short Stories', 'Science Fiction', 'Classics', 'Lovecraftian', 'Fantasy', 'Horror', 'Fiction', 'Short Stories', 'Science Fiction', 'Classics', 'Lovecraftian', 'Fantasy']",204 review,"2,100 (43%)","1,843 (38%)",745 (15%),128 (2%),21 (<1%)
"Na klar, Lotta kann Rad fahren",Astrid Lindgren,4.20,752 rating,"January 1, 1971","Lotta is determined to have a bicycle, and when she hears that her neighbor keeps one in a shed, she decides to take it for a ride. But Lotta learns that not all bicycles are easy to ride! Full-color illustrations.",32,"1,008","3,442 follower","['Childrens', 'Picture Books', 'Swedish Literature', 'Fiction', 'Sweden', 'Classics', 'German Literature']",31 review,347 (46%),239 (31%),137 (18%),27 (3%),2 (<1%)
You Can't Take it With You,Moss Hart,3.98,"8,757 rating","January 1, 1936","At first the Sycamore family seems mad, but it is not long before we realize that if they are mad, the rest of the world is really verklempt.",72,56,21 follower,"['Plays', 'Drama', 'Theatre', 'Classics', 'Humor', 'Fiction', 'Comedy', 'Plays', 'Drama', 'Theatre', 'Classics', 'Humor', 'Fiction', 'Comedy', 'Plays', 'Drama', 'Theatre', 'Classics', 'Humor', 'Fiction', 'Comedy']",163 review,"3,168 (36%)","2,955 (33%)","2,050 (23%)",457 (5%),127 (1%)
The Devil in the Flesh,Raymond Radiguet,3.64,"6,462 rating","January 1, 1923","One of the finest, most delicate love stories ever written, The Devil in the Flesh is set in Paris during the last year of the First World War. The narrator, a boy of sixteen, tells of his love affair with Martha Lacombe, a young woman whose soldier husband is away at the Front. With an accuracy of insight that is almost ruthless, he describes his conflicting emotions—the pride of an adolescent on the verge of manhood and the pain of a child thrust too fast into maturity.The liaison soon becomes a scandal, and their friends, horrified and incredulous, refuse to accept what is happening—even when the affair reaches its tragic climax.",127,36,153 follower,"['Fiction', 'France', 'French Literature', 'Romance', 'Literature', '20th Century', 'Novels']",571 review,"1,322 (20%)","2,415 (37%)","1,980 (30%)",587 (9%),158 (2%)
Religiile politice,Eric Voegelin,4.12,26 rating,"January 1, 1938","„Originală, profundă, menită să dăinuie, opera lui Eric Voegelin stă mărturie pentru efortul de a afla resursele ultime ale diverselor forme de misticism politic. Alături de Raymond Aron, Voegelin a demistificat religiile politice moderne, calificându-le drept încercări de a imanentiza eshatonul, deci de a şterge distincţia dintre ceea ce ţine de regatul imanent şi ceea ce defineşte imperiul transcendent. Oricine vrea să înţeleagă gramatica ezoterică a comunismului şi pe cea a fascismului şi substratul lor gnostic trebuie să citească lucrările lui Voegelin.“ (Vladimir TISMĂNEANU)„Există epoci care interpelează stabilitatea conceptelor filozofice şi filozofi care depăşesc percepţia comună despre istorie şi timp. Eric Voegelin face parte din ultima categorie de gânditori, profund marcaţi de hecatombele secolului XX. Căutând să înţeleagă fascinaţia populară pentru extremism, el se îndreaptă spre rădăcinile nevăzute ale ororilor naziste şi comuniste. Făcând pentru prima oară cunoştinţă cu publicul român, Religiile politice de Eric Voegelin arată echilibrele fragile ale modernităţii europene. Pentru a neutraliza patologiile utopiei totalitare, e nevoie ca simţul etic al indignării şi precizia analizei conceptuale să întâlnească o sensibilitate teologică. Opunând lumina spirituală oricărei bezne colectiviste, Eric Voegelin ne vorbeşte ca martor curajos, erudit comentator şi îndrăzneaţă călăuză.“ (Mihail NEAMŢU)",160,143,159 follower,[],3 review,11 (42%),10 (38%),2 (7%),3 (11%),0 (0%)
Remembrance of Things Past: Volume I - Swann's Way & Within a Budding Grove,Marcel Proust,4.29,"3,388 rating","January 1, 1913","'The transmutation of sensation into sentiment, the ebb tide of memory, waves of emotion such as desire, jealousy, and artistic euphoria — this is the material of this enormous and yet singularly light and translucid work' — Vladimir NabokovOriginally rendered by C.K. Scott Moncrieff from an early and unreliable French edition, Proust’s masterpiece has now been flawlessly translated by Terence Kilmartin in this acclaimed version.",1056,"1,916","6,398 follower","['Fiction', 'Classics', 'Literature', 'France', 'French Literature', 'Novels', 'Philosophy', 'Fiction', 'Classics', 'Literature', 'France', 'French Literature', 'Novels', 'Philosophy', 'Fiction', 'Classics', 'Literature', 'France', 'French Literature', 'Novels', 'Philosophy', 'Fiction', 'Classics', 'Literature', 'France', 'French Literature', 'Novels', 'Philosophy', 'Fiction', 'Classics', 'Literature', 'France', 'French Literature', 'Novels', 'Philosophy']",316 review,"1,916 (56%)",836 (24%),406 (11%),150 (4%),80 (2%)
Uncle Fred in the Springtime,P.G. Wodehouse,4.22,"5,447 rating","January 1, 1939","Uncle Fred is one of the hottest earls who ever donned a coronet. Or as he crisply puts it, 'There are no limits, literally none, to what I can achieve in the springtime.' Even so, his gifts are stretched to the limit when he is urged by Lord Emsworth to save his prize pig, the Empress of Blandings, from the enforced slimming cure of the haughty Duke of Dunstable. Pongo Twistleton knows his debonair but wild uncle shouldn't really be allowed at large - especially when disguised as a brain surgeon. He fears the worst. And his fears are amply justified.",275,"1,129","6,441 follower","['Fiction', 'Humor', 'Classics', 'Comedy', 'British Literature', 'Audiobook', '20th Century']",465 review,"2,389 (43%)","2,070 (38%)",833 (15%),122 (2%),33 (<1%)
"A Treasury of Great Science Fiction, Volume One",Anthony Boucher,4.28,200 rating,"January 1, 1959","Contents:Re-Birth by John Wyndham (novel).The Shape of Things That Came by Richard Deming.Pillar of Fire by Ray Bradbury.Waldo by Robert A. Heinlein.The Father-Thing by Philip K. Dick.The Children's Hour by Henry Kuttner and C. L. Moore.Gomez by C. M. Kornbluth.The [Widget], The [Wadget], and Boff by Theodore Sturgeon.Sandra by George P. Elliott.Beyond Space and Time by Joel Townsley Rogers.The Martian Crown Jewels by Poul Anderson.The Weapon Shops of Isher by A. E. van Vogt (novel).",527,538,37 follower,"['Science Fiction', 'Short Stories', 'Anthologies', 'Fiction', 'Science Fiction Fantasy', 'Classics', 'Speculative Fiction']",28 review,93 (46%),75 (37%),28 (14%),2 (1%),2 (1%)
Red Cavalry,Isaac Babel,4.00,"3,972 rating","January 1, 1926","One of the great masterpieces of Russian literature, the Red Cavalry cycle retains today the shocking freshness that made Babel's reputation when the stories were first published in the 1920s. Using his own experiences as a journalist and propagandist with the Red Army during the war against Poland, Babel brings to life an astonishing cast of characters from the exuberant, violent era of early Soviet history: commissars and colonels, Cossacks and peasants, and among them the bespectacled, Jewish writer/intellectual, observing it all and trying to establish his role in the new Russia.Drawn from the acclaimed, award-winning Complete Works of Isaac Babel, this volume includes all of the Red Cavalry cycle; Babel's 1920 diary, from which the material for the fiction was drawn; and his preliminary sketches for the stories—the whole constituting a fascinating picture of a great writer turning life into art.",320,187,270 follower,"['Fiction', 'Short Stories', 'Russia', 'Russian Literature', 'Classics', 'Historical Fiction', 'Literature', 'Fiction', 'Short Stories', 'Russia', 'Russian Literature', 'Classics', 'Historical Fiction', 'Literature', 'Fiction', 'Short Stories', 'Russia', 'Russian Literature', 'Classics', 'Historical Fiction', 'Literature', 'Fiction', 'Short Stories', 'Russia', 'Russian Literature', 'Classics', 'Historical Fiction', 'Literature', 'Fiction', 'Short Stories', 'Russia', 'Russian Literature', 'Classics', 'Historical Fiction', 'Literature']",258 review,"1,542 (38%)","1,309 (32%)",783 (19%),261 (6%),77 (1%)
Resistance,Anita Shreve,3.79,"9,126 rating","January 1, 1995","This tale of impossible love--told with the same narrative grace and keen eye for human emotion that have distinguished all of Anita Shreve's cherished bestsellers--leads us into a harrowing world where forbidden passions have catastrophic consequences.In a Nazi-occupied Belgian village, Claire Daussois, the wife of a resistance worker, shelters a wounded American bomber pilot in a secret attic hideaway. As she nurses him back to health, Claire is drawn into an affair that seems strong enough to conquer all--until the brutal realities of war intrude, shattering every idea she ever had about love, trust, and betrayal.",284,91,"4,277 follower","['Historical Fiction', 'Fiction', 'Romance', 'World War II', 'War', 'Historical', 'Belgium']",684 review,"2,110 (23%)","3,779 (41%)","2,552 (27%)",542 (5%),143 (1%)
Time Management from the Inside Out: The Foolproof System for Taking Control of Your Schedule--and Your Life,Julie Morgenstern,3.95,"2,648 rating","January 1, 2000","A thoroughly updated and expanded edition of the definitive guide to managing and freeing up time Applying the groundbreaking from-the-inside-out approach that made Organizing from the Inside Out a New York Times bestseller, Julie Morgenstern set a new standard for the time- management category. Her system has helped countless readers uncover their psychological stumbling blocks and strengths, and develop a time-management system that suits their individual needs. By applying her proven three-step program-Analyze, Strategize, Attack-and following her effective guidelines, readers will find more time for work, family, self-improvement, or whatever is most important to them. Time management is a learnable skill, and in this completely revised edition, Morgenstern provides the ultimate tools to combine, delegate, and eliminate unnecessary tasks; put technology to work; and stop procrastinating once and for all.This revised edition delivers- a new chapter about the WADE formula for getting started- new time maps for people with irregular schedules- new four-, eight-, and twelve-week program guides for improving time-management skills - a fully updated resource guide",304,27,150 follower,"['Self Help', 'Nonfiction', 'Business', 'Productivity', 'Personal Development', 'Psychology', 'Leadership']",136 review,916 (34%),932 (35%),605 (22%),143 (5%),52 (1%)
Too Much Salt and Pepper,Sam Campbell,4.16,147 rating,"January 1, 1944",Too Much Salt and Two Porcupines with Prickly Spines Who Make You Laugh and Think,258,121,14 follower,"['Nature', 'Nonfiction', 'Childrens', 'Animals', 'Christian']",15 review,69 (46%),44 (29%),27 (18%),3 (2%),4 (2%)
The Words of My Perfect Teacher,Patrul Rinpoche,4.40,"2,166 rating","January 1, 1991","A favorite of Tibetans—and of the Dalai Lama himself— The Words of My Perfect Teacher is a practical guide to the spiritual practices common to all Tibetan Buddhist traditions. It is the classic commentary on the preliminary practices of Longchen Nyingthig, a cycle of teachings of the Nyingmapa school. Patrul Rinpoche makes his subject accessible through a wealth of stories, quotations, and references to everyday life, giving the text all the life and atmosphere of a compelling oral teaching.This second, revised edition (of the book originally published by HarperSanFrancisco in 1994) is the result of a detailed and painstaking comparison of the original Tibetan text with the English translation by the Padmakara Translation Group. The new edition also includes translations of a postface to the text written a century ago for the first printed Tibetan edition by the first Jamgon Kongtrul Rinpoche, and a new preface by Dilgo Khyentse Rinpoche.",457,23,35 follower,"['Buddhism', 'Spirituality', 'Religion', 'Philosophy', 'Nonfiction', 'Eastern Philosophy', 'Theology', 'Buddhism', 'Spirituality', 'Religion', 'Philosophy', 'Nonfiction', 'Eastern Philosophy', 'Theology', 'Buddhism', 'Spirituality', 'Religion', 'Philosophy', 'Nonfiction', 'Eastern Philosophy', 'Theology', 'Buddhism', 'Spirituality', 'Religion', 'Philosophy', 'Nonfiction', 'Eastern Philosophy', 'Theology', 'Buddhism', 'Spirituality', 'Religion', 'Philosophy', 'Nonfiction', 'Eastern Philosophy', 'Theology']",68 review,"1,353 (62%)",465 (21%),249 (11%),64 (2%),35 (1%)
Born In Trilogy Collection,Nora Roberts,4.44,"8,849 rating","January 1, 1994","BORN IN FIRE Maggie Concannon is a glassmaker whose exquisite works are more than mere objects of beauty: they are reflections of her own true nature. One man has seen the soul in her art, and vows to help this complex woman build a lucrative career. When gallery owner Rogan Sweeney comes to Maggie's isolated studio, her heart is enflamed by their fierce attraction - and her scarred past is slowly healed by a gentle and forgiving love. BORN IN ICE When the harsh storms of winter descend upon western Ireland, the locals stay indoors - and visitors stay away. Brianna Concannon's bed-and-breakfast becomes a cold and empty place. And that's fine with Brianna. She enjoys the peace and quiet, even when icy winds howl at her window. This year, though, she's expecting an unusual guest - mystery writer Grayson Thane - from America. A restless wanderer with a dark past, he plans to spend the cold winter alone. Yet sometimes fate has a plan of its own. Sometimes a fire can be born in ice . . . BORN IN SHAME Shannon Bodine is a talented graphic artist whose life revolves around her job at a prestigious New York advertising agency. Her world is turned upside down when she learns the identity of her real father: Thomas Concannon. Respecting her late mother's wish, Shannon travels, however reluctantly, to County Clare. There, her loneliness and shame melt away in the embrace of the family she never knew existed. And amid the lush Irish landscape, steeped in mysticism and legend, she discovers the possibility of a love that is meant to be.","Audio CassetteFirst published January 1, 1994","1,786",52.5k follower,"['Romance', 'Fiction', 'Contemporary', 'Contemporary Romance', 'Ireland', 'Chick Lit', 'Paranormal', 'Romance', 'Fiction', 'Contemporary', 'Contemporary Romance', 'Ireland', 'Chick Lit', 'Paranormal', 'Romance', 'Fiction', 'Contemporary', 'Contemporary Romance', 'Ireland', 'Chick Lit', 'Paranormal']",258 review,"5,284 (59%)","2,420 (27%)",976 (11%),126 (1%),43 (<1%)
The Sisterhood,Colin Forbes,3.60,402 rating,"January 1, 1997",product_description,"HardcoverFirst published January 1, 1997",146,104 follower,"['Thriller', 'Fiction', 'Espionage', 'Mystery Thriller']",17 review,93 (23%),129 (32%),123 (30%),41 (10%),16 (3%)
Blaze and the Indian Cave,C.W. Anderson,4.23,120 rating,"January 1, 1964","Macmillan 1964, no other dates or printing history. Weekly Reader Book Club Edition. Cover has wear to all edges, light soiling, tiny dings, bumped corners. B&W illustrations by the author, one has ""cowboy"" stickers. This is a used book.",56,70,60 follower,"['Picture Books', 'Childrens', 'Fiction', 'Horses', 'Animals']",10 review,60 (50%),33 (27%),23 (19%),3 (2%),1 (<1%)
The Bellarosa Connection,Saul Bellow,3.35,526 rating,"September 28, 1989","Harry Fonstein is an immigrant, rescued from Nazi-occupied Europe by an underground operation masterminded by the legendary Broadway producer Billy Rose. When he arrives in America, Harry wants nothing so much as to thank Billy Rose, to shake his hand, to take a few minutes of his time. But Rose refuses to see him and Harry is somehow denied final passage to his adopted homeland. That is, until his wife, Sorella - a shrewd woman, a tiger wife - undertakes the mission. When she confronts Billy Rose, she has with her the means of undermining the famous producer's reputation.",102,261,"1,784 follower","['Fiction', 'American', 'Nobel Prize', 'Literary Fiction', 'The United States Of America', 'Novels', 'Literature']",40 review,57 (10%),164 (31%),219 (41%),76 (14%),10 (1%)
Maigret at the Crossroads,Georges Simenon,3.74,"2,553 rating","January 1, 1931",Maigret at the (Penguin Book No. 2028),144,"2,368","1,870 follower","['Mystery', 'Fiction', 'Crime', 'France', 'Noir', 'Detective', 'Mystery Thriller', 'Mystery', 'Fiction', 'Crime', 'France', 'Noir', 'Detective', 'Mystery Thriller', 'Mystery', 'Fiction', 'Crime', 'France', 'Noir', 'Detective', 'Mystery Thriller']",267 review,495 (19%),"1,087 (42%)",806 (31%),147 (5%),18 (<1%)
Το θείο τραγί,Γιάννης Σκαρίμπας,4.28,491 rating,"January 1, 1933","Γραμμένο το 1931 και δημοσιευμένο στις αρχές του 1933, το ""Θείο Τραγί"" αποτελεί το σημείο εκκίνησης της νεωτερικής γραφής του Γιάννη Σκαρίμπα, αφού εμπεριέχει, προδρομικά, τα περισσότερα από τα στοιχεία εκείνα που θα εξελιχθούν και θα αποτελέσουν τα ιδιαίτερα χαρακτηριστικά της γραφής του συγγραφέα.",145,31,34 follower,"['Fiction', 'Greece', 'Classics', 'Literature', '20th Century']",54 review,234 (47%),176 (35%),66 (13%),13 (2%),2 (<1%)
"Oh, wie schön ist Panama",Janosch,4.36,"6,160 rating","January 1, 1978","Eines Tages machen sich der kleine Bär und der kleine Tiger auf den Weg: sie suchen Panama, das Land ihrer Sehnsucht. Wenn man einen Freund hat, braucht man sich vor nichts zu fürchten!"" Dass der kleine Bär und der kleine Tiger dicke Freunde sind, weiß jedes Kind. Zusammen sind die beiden wunderbar stark, stark wie ein Bär und stark wie ein Tiger. In ihrem Haus am Fluss haben sie es gemütlich. Eines Tages findet der kleine Bär eine Kiste, die von oben bis unten nach Bananen riecht. Auf der Kiste steht ""Panama"". Also machen sich der kleine Bär und sein Freund, der kleine Tiger, auf den Weg dorthin, in das Land ihrer Träume.",48,478,101 follower,"['Childrens', 'German Literature', 'Fiction', 'Picture Books', 'Classics', 'Germany', 'Animals']",105 review,"3,525 (57%)","1,689 (27%)",712 (11%),133 (2%),101 (1%)
The Mouse and the Motorcycle,Beverly Cleary,3.96,"85,365 rating","January 1, 1965","""Pb-pb-b-b-b. Pb-pb-b-b-b."" With these magic vocables, Ralph the mouse revs up a dream come true--his very own motorcycle. Living in a knothole in a hotel room, young Ralph has seen plenty of families come and go, some more generous with their crumbs than others. But when young Keith and his parents check in to the hotel, Ralph gets his first chance to check out. He has always fantasized about venturing beyond the second floor, maybe even outside. Curiosity overcomes caution, and Ralph must have a go at Keith's toy motorcycle. Soon, the headstrong mouse finds himself in a pickle, when all he wanted was to ride a motorcycle. Lucky for him, the boy understands how it is. When he discovers Ralph in his thwarted attempt to abscond with the toy bike, Keith generously encourages the rodent to ride. He even teaches him the simple trick of starting the motorcycle: ""You have to make a noise... pb-pb-b-b-b."" The subsequent situations Ralph motors into require quick thinking and grownup-sized courage.",186,257,"3,182 follower","['Childrens', 'Fiction', 'Fantasy', 'Middle Grade', 'Classics', 'Animals', 'Young Adult', 'Childrens', 'Fiction', 'Fantasy', 'Middle Grade', 'Classics', 'Animals', 'Young Adult', 'Childrens', 'Fiction', 'Fantasy', 'Middle Grade', 'Classics', 'Animals', 'Young Adult', 'Childrens', 'Fiction', 'Fantasy', 'Middle Grade', 'Classics', 'Animals', 'Young Adult', 'Childrens', 'Fiction', 'Fantasy', 'Middle Grade', 'Classics', 'Animals', 'Young Adult']","2,565 review","29,735 (34%)","29,015 (33%)","21,211 (24%)","4,055 (4%)","1,349 (1%)"
Diving Into the Wreck,Adrienne Rich,4.24,"9,114 rating","January 1, 1973","""I came to explore the wreck. / The words are purposes. / The words are maps. / I came to see the damage that was done / and the treasures that prevail."" These provocative poems move with the power of Rich's distinctive voice.",62,140,"1,357 follower","['Poetry', 'Feminism', 'Queer', 'Classics', 'LGBT', 'Womens', 'Fiction']",409 review,"4,353 (47%)","3,072 (33%)","1,320 (14%)",272 (2%),97 (1%)
Economy and Society: An Outline of Interpretive Sociology,Max Weber,4.12,"1,484 rating","January 1, 1922","Max Weber's Economy and Society is the greatest sociological treatise written in this century. Published posthumously in Germany in the early 1920's, it has become a constitutive part of the modern sociological imagination. Economy and Society was the first strictly empirical comparison of social structures and normative orders in world-historical depth, containing the famous chapters on social action, religion, law, bureaucracy, charisma, the city, and the political community with its dimensions of class, status and power.Economy and Status is Weber's only major treatise for an educated general public. It was meant to be a broad introduction, but in its own way it is the most demanding textbook yet written by a sociologist. The precision of its definitions, the complexity of its typologies and the wealth of its historical content make the work a continuos challenge at several levels of comprehension: for the advanced undergraduate who gropes for his sense of society, for the graduate student who must develop his own analytical skills, and for the scholar who must match wits with Weber.When the long-awaited first complete English edition of Economy and Society was published in 1968, Arthur Stinchcombe wrote in the American Journal of Sociology: ""My answer to the question of whether people should still start their sociological intellectual biographies with Economy and Society is yes."" Reinhard Bendix noted in the American Sociological Review that the ""publication of a compete English edition of Weber's most systematic work [represents] the culmination of a cultural transmission to the American setting...It will be a study-guide and compendium for years to come for all those interested in historical sociology and comparative study.""In a lengthy introduction, Guenther Roth traces the intellectual prehistory of Economy and Society, the gradual emergence of its dominant themes and the nature of its internal logic.Mr. Roth is a Professor of Sociology at Columbia University. Mr. Wittich heads an economic research group at the United Nations.",1469,708,859 follower,"['Sociology', 'Economics', 'Philosophy', 'Nonfiction', 'Politics', 'Social Science', 'Classics', 'Sociology', 'Economics', 'Philosophy', 'Nonfiction', 'Politics', 'Social Science', 'Classics', 'Sociology', 'Economics', 'Philosophy', 'Nonfiction', 'Politics', 'Social Science', 'Classics', 'Sociology', 'Economics', 'Philosophy', 'Nonfiction', 'Politics', 'Social Science', 'Classics', 'Sociology', 'Economics', 'Philosophy', 'Nonfiction', 'Politics', 'Social Science', 'Classics']",34 review,614 (41%),519 (34%),278 (18%),54 (3%),19 (1%)
