title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
"The Sandman, Vol. 1: Preludes & Nocturnes",Neil Gaiman,4.25,"263,227 rating","January 1, 1988","New York Times best-selling author Neil Gaiman's transcendent series SANDMAN is often hailed as the definitive Vertigo title and one of the finest achievements in graphic storytelling. Gaiman created an unforgettable tale of the forces that exist beyond life and death by weaving ancient mythology, folklore and fairy tales with his own distinct narrative vision.In PRELUDES & NOCTURNES, an occultist attempting to capture Death to bargain for eternal life traps her younger brother Dream instead. After his 70 year imprisonment and eventual escape, Dream, also known as Morpheus, goes on a quest for his lost objects of power. On his arduous journey, Morpheus encounters Lucifer, John Constantine, and an all-powerful madman.This book also includes the story ""The Sound of Her Wings,"" which introduces us to the pragmatic and perky goth girl Death.Includes issues 1-8 of the original series.",240,"2,138",313k follower,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book']","9,417 review","139,793 (53%)","75,165 (28%)","31,019 (11%)","9,028 (3%)","8,222 (3%)"
Gathering Blue,Lois Lowry,3.82,"190,599 rating","September 1, 2000","In her strongest work to date, Lois Lowry once again creates a mysterious but plausible future world. It is a society ruled by savagery and deceit that shuns and discards the weak. Left orphaned and physically flawed, young Kira faces a frightening, uncertain future. Blessed with an almost magical talent that keeps her alive, she struggles with ever broadening responsibilities in her quest for truth, discovering things that will change her life forever.As she did in The Giver, Lowry challenges readers to imagine what our world could become, and what will be considered valuable. Every reader will be taken by Kira's plight and will long ponder her haunting world and the hope for the future.",240,168,21.1k follower,"['Young Adult', 'Dystopia', 'Fiction', 'Fantasy', 'Science Fiction', 'Middle Grade', 'Classics']","13,135 review","50,087 (26%)","73,626 (38%)","52,614 (27%)","11,696 (6%)","2,576 (1%)"
It Had to Be You,Susan Elizabeth Phillips,4.01,"66,741 rating","January 1, 1994","What if a woman who knows nothing about sports inherits a professional football team? The Windy City definitely isn't ready for Phoebe Somerville, the outrageous York knockout who’s taking over their home town team. And Phoebe is definitely not prepared for the Stars' head coach Dan Calebow, a sexist jock taskmaster with a one-track mind. This is the book that began it all. The Chicago Stars are about to take the field... and they’re not the only ones playing for keeps.",376,52,15k follower,"['Romance', 'Contemporary Romance', 'Contemporary', 'Sports', 'Sports Romance', 'Chick Lit', 'Fiction']","2,887 review","25,901 (38%)","22,838 (34%)","12,723 (19%)","3,279 (4%)","2,000 (2%)"
Voss,Patrick White,3.78,"3,231 rating","August 10, 1957","WITH AN INTRODUCTION BY ROBERT MACFARLANESet in nineteenth-century Australia, Voss is the story of the secret passion between an explorer and a naïve young woman. Although they have met only on a few occasions, Voss and Laura are joined by overwhelming, obsessive feelings for each other. Voss sets out to cross the continent, and as hardships, mutiny and betrayal whittle away his power to endure and to lead, his attachment to Laura gradually increases. Laura, waiting in Sydney, moves through the months of separation as if they were a dream and Voss the only reality.",448,58,320 follower,"['Fiction', 'Australia', 'Classics', 'Historical Fiction', 'Nobel Prize', 'Novels', 'Literature']",328 review,964 (29%),"1,138 (35%)",709 (21%),280 (8%),140 (4%)
Orlando,Virginia Woolf,3.87,"91,633 rating","January 1, 1928","Virginia Woolf's Orlando 'The longest and most charming love letter in literature', playfully constructs the figure of Orlando as the fictional embodiment of Woolf's close friend and lover, Vita Sackville-West. Spanning three centuries, the novel opens as Orlando, a young nobleman in Elizabeth's England, awaits a visit from the Queen and traces his experience with first love as England under James I lies locked in the embrace of the Great Frost. At the midpoint of the novel, Orlando, now an ambassador in Constantinople, awakes to find that he is now a woman, and the novel indulges in farce and irony to consider the roles of women in the 18th and 19th centuries. As the novel ends in 1928, a year consonant with full suffrage for women. Orlando, now a wife and mother, stands poised at the brink of a future that holds new hope and promise for women.",336,"1,373",24.1k follower,"['Classics', 'Fiction', 'Historical Fiction', 'Queer', 'LGBT', 'Fantasy', 'Feminism', 'Classics', 'Fiction', 'Historical Fiction', 'Queer', 'LGBT', 'Fantasy', 'Feminism', 'Classics', 'Fiction', 'Historical Fiction', 'Queer', 'LGBT', 'Fantasy', 'Feminism', 'Classics', 'Fiction', 'Historical Fiction', 'Queer', 'LGBT', 'Fantasy', 'Feminism', 'Classics', 'Fiction', 'Historical Fiction', 'Queer', 'LGBT', 'Fantasy', 'Feminism']","7,755 review","29,236 (31%)","32,493 (35%)","21,064 (22%)","6,577 (7%)","2,263 (2%)"
City of Glass,Paul Auster,3.77,"19,748 rating","January 1, 1985","Nominated for an Edgar award for best mystery of the year, City of Glass inaugurates an intriguing New York Trilogy of novels that The Washington Post Book World has classified as ""post-existentialist private eye... It's as if Kafka has gotten hooked on the gumshoe game and penned his own ever-spiraling version."" As a result of a strange phone call in the middle of the night, Quinn, a writer of detective stories, becomes enmeshed in a case more puzzling than any he might have written. Written with hallucinatory clarity, City of Glass combines dark humor with Hitchcock-like suspense. Ghosts and The Locked Room are the next two brilliant installments in Paul Auster's The New York Trilogy.",203,249,10.9k follower,"['Fiction', 'Mystery', 'Literature', 'American', 'Novels', 'Contemporary', 'Classics']","1,360 review","4,950 (25%)","7,768 (39%)","5,018 (25%)","1,580 (8%)",432 (2%)
"Rich Dad, Poor Dad",Robert T. Kiyosaki,4.12,"612,304 rating","April 8, 1997","Rich Dad Poor Dad is Robert's story of growing up with two dads — his real father and the father of his best friend, his ""rich dad"" — and the ways in which both men shaped his thoughts about money and investing. The book explodes the myth that you need to earn a high income to be rich and explains the difference between working for money and having your money work for you.",195,358,"8,138 follower","['Business', 'Finance', 'Nonfiction', 'Self Help', 'Money', 'Personal Finance', 'Personal Development']","23,427 review","281,077 (45%)","186,209 (30%)","97,311 (15%)","30,819 (5%)","16,888 (2%)"
Cry to Heaven,Anne Rice,3.88,"20,895 rating","January 1, 1982","Anne Rice brings to life the exquisite and otherworldly society of the eighteenth-century castrati, the delicate and alluring male sopranos whose graceful bodies and glorious voices brought them the adulation of the royal courts and grand opera houses of Europe, men who lived as idols, concealing their pain as they were adored as angels, yet shunned as half-men.As we are drawn into their dark and luminous story, as the crowds of Venetians, Neopolitans, and Romans, noblemen and peasants, musicians, prelates, princes, saints, and intriguers swirl around them, Anne Rice brings us into the sweep of eighteenth-century Italian life, into the decadence beneath the shimmering surface of Venice, the wild frivolity of Naples, and the magnetic terror of its shadow, Vesuvius.",566,434,25.3k follower,"['Fiction', 'Historical Fiction', 'Historical', 'Horror', 'Fantasy', 'Romance', 'LGBT']",769 review,"7,156 (34%)","6,592 (31%)","5,036 (24%)","1,605 (7%)",506 (2%)
The Radetzky March,Joseph Roth,4.10,"11,796 rating","January 1, 1932","The Radetzky March charts the history of the Trotta family through three generations spanning the rise and fall of the Austro-Hungarian Empire. Through the Battle of Solferino, to the entombment of the last Hapsburg emperor, Roth's intelligent compassionate narrative illuminates the crumbling of a way of life.",363,391,662 follower,"['Fiction', 'Historical Fiction', 'Classics', 'German Literature', 'Literature', 'Novels', '20th Century', 'Fiction', 'Historical Fiction', 'Classics', 'German Literature', 'Literature', 'Novels', '20th Century', 'Fiction', 'Historical Fiction', 'Classics', 'German Literature', 'Literature', 'Novels', '20th Century']","1,212 review","4,641 (39%)","4,454 (37%)","2,074 (17%)",479 (4%),148 (1%)
The Wild Palms,William Faulkner,3.87,"4,896 rating","January 1, 1939","In this feverishly beautiful novel— subsequently titled If I Forget Thee, Jerusalem and now published in the authoritative Library of America text—William Faulkner interweaves two narratives, each wholly absorbing in its own right, each subtly illuminating the other. In New Orleans in 1937, a man and a woman embark on a headlong flight into the wilderness of illicit passion, fleeing her husband and the temptations of respectability. In Mississippi ten years earlier, a convict sets forth across a flooded river, risking his own chance at freedom to rescue a pregnant woman. From these separate stories Faulkner composes a symphony of deliverance and damnation, survival and self-sacrifice, a novel in which elemental danger is juxtaposed wiht fatal injuries of the spirit. The Wild Palms is grandly inventive, heart-stopping in its prose, and suffused on every page with the physical presence of the country that Faulkner made his own.",304,927,"9,237 follower","['Fiction', 'Classics', 'American', 'Novels', 'Literature', 'Nobel Prize', 'Southern', 'Fiction', 'Classics', 'American', 'Novels', 'Literature', 'Nobel Prize', 'Southern', 'Fiction', 'Classics', 'American', 'Novels', 'Literature', 'Nobel Prize', 'Southern']",419 review,"1,433 (29%)","1,890 (38%)","1,158 (23%)",326 (6%),89 (1%)
Space Trilogy: Out of the Silent Planet / Perelandra / That Hideous Strength,C.S. Lewis,4.17,"10,903 rating","January 1, 1938","The Cosmic Trilogy relates the interplanetary travels of Ransom, C.S. Lewis's ill-informed and terrified victim who leaves Earth much against his will and who, in the first book of the trilogy, Out of the Silent Planet, published by the Bodley Head in 1938, encounters the imaginary and delightful world of Macalandra. In the second book, Perelandra (1943), Ransom is transported to a world of sweet smells and delicious tastes, a new Garden of Eden in which is enacted, with a difference, the story of Temptation. That Hideous Strength (1945) completes the trilogy and finds Dr Ransom returned from his travels in space and living in an English university town - where the Senior Common Room is given a mysterious depth, a more than earthly dimension which such things, in the author's view, always have in life.C.S. Lewis believed that popular science was the new mythology of his age, and in The Cosmic Trilogy he ransacks the uncharted territory of space and makes that mythology the medium of his spiritual imagination.",764,"1,291",42.2k follower,"['Fiction', 'Science Fiction', 'Fantasy', 'Classics', 'Christian', 'Christian Fiction', 'Science Fiction Fantasy']",535 review,"5,043 (46%)","3,467 (31%)","1,765 (16%)",470 (4%),158 (1%)
It Can't Happen Here,Sinclair Lewis,3.78,"19,371 rating","October 1, 1935","The only one of Sinclair Lewis's later novels to match the power of Main Street, Babbitt, and Arrowsmith, It Can't Happen Here is a cautionary tale about the fragility of democracy, an alarming, eerily timeless look at how fascism could take hold in America. Written during the Great Depression when America was largely oblivious to Hitler's aggression, it juxtaposes sharp political satire with the chillingly realistic rise of a President who becomes a dictator to ""save the nation."" Now finally back in print, It Can't Happen Here remains uniquely important, a shockingly prescient novel that's as fresh and contemporary as today's news.",400,400,955 follower,"['Fiction', 'Classics', 'Politics', 'Dystopia', 'Historical Fiction', 'Literature', 'Science Fiction']","3,104 review","4,536 (23%)","8,030 (41%)","5,160 (26%)","1,276 (6%)",369 (1%)
Fever 1793,Laurie Halse Anderson,3.93,"124,515 rating","September 1, 2000","It's late summer 1793, and the streets of Philadelphia are abuzz with mosquitoes and rumors of fever. Down near the docks, many have taken ill, and the fatalities are mounting. Now they include Polly, the serving girl at the Cook Coffeehouse. But fourteen-year-old Mattie Cook doesn't get a moment to mourn the passing of her childhood playmate. New customers have overrun her family's coffee shop, located far from the mosquito-infested river, and Mattie's concerns of fever are all but overshadowed by dreams of growing her family's small business into a thriving enterprise. But when the fever begins to strike closer to home, Mattie's struggle to build a new life must give way to a new fight—the fight to stay alive.",252,84,16.9k follower,"['Historical Fiction', 'Young Adult', 'Fiction', 'Historical', 'Middle Grade', 'Childrens', 'School']","7,390 review","39,209 (31%)","47,697 (38%)","29,206 (23%)","6,425 (5%)","1,978 (1%)"
Shanna,Kathleen E. Woodiwiss,4.15,"12,267 rating","April 1, 1977","an alternate cover edition can be found hereBehind the foreboding walls of Newgate Prison, a pact is sealed in secret -- as a dashing and doomed criminal consents to wed a beautiful heiress . . . in return for one night of unparalleled pleasure.In the fading echoes of hollow wedding vows, a promise is broken -- as a sensuous free-spirit flees to a lush Caribbean paradise, abandoning the handsome stranger she married to the gallows. But Ruark Beauchamp's destiny is now eternally intertwined with his exquisite, tempestuous Shanna's. And no iron ever forged can imprison his magnificent passion . . . and no hangman's noose will deny him the ecstasy that is rightfully his.",672,51,"1,759 follower","['Romance', 'Historical Romance', 'Historical', 'Fiction', 'Historical Fiction', 'Adult', 'Pirates']",822 review,"5,920 (48%)","3,459 (28%)","1,965 (16%)",624 (5%),299 (2%)
Open Secrets: Stories,Alice Munro,4.04,"6,085 rating","January 1, 1994","In these eight tales, Munro evokes the devastating power of old love suddenly recollected. She tells of vanished schoolgirls and indentured frontier brides and an eccentric recluse who, in the course of one surpassingly odd dinner party, inadvertently lands herself a wealthy suitor from exotic Australia. And Munro shows us how one woman's romantic tale of capture and escape in the high Balkans may end up inspiring another woman who is fleeing a husband and lover in present-day Canada.Carried away --A real life --The Albanian virgin --Open secrets --The Jack Randa hotel --A wilderness station --Spaceships have landed --Vandals",294,209,"5,920 follower","['Short Stories', 'Fiction', 'Canada', 'Contemporary', 'Literary Fiction', 'Nobel Prize', 'Literature']",528 review,"2,196 (36%)","2,398 (39%)","1,116 (18%)",304 (4%),71 (1%)
The Rings of Saturn,W.G. Sebald,4.23,"14,835 rating","January 1, 1995","The Rings of Saturn — with its curious archive of photographs — records a walking tour along the east coast of England. A few of the things which cross the path and mind of its narrator (who both is and is not Sebald) are lonely eccentrics, Sir Thomas Browne's skull, a matchstick model of the Temple of Jerusalem, recession-hit seaside towns, wooded hills, Joseph Conrad, Rembrandt's ""Anatomy Lesson,"" the natural history of the herring, the massive bombings of WWII, the dowager empress Tzu Hsi, and the silk industry in Norwich.",296,52,"1,535 follower","['Fiction', 'Travel', 'German Literature', 'Literature', 'Germany', 'Novels', 'Classics', 'Fiction', 'Travel', 'German Literature', 'Literature', 'Germany', 'Novels', 'Classics', 'Fiction', 'Travel', 'German Literature', 'Literature', 'Germany', 'Novels', 'Classics']","1,661 review","7,290 (49%)","4,719 (31%)","2,038 (13%)",567 (3%),221 (1%)
Romancero gitano,Federico García Lorca,4.20,"10,803 rating","January 1, 1928","El ""Romancero gitano"" difunde el nombre de su autor por todo el ámbito de la literatura de nuestra lengua. Aclara el poeta que ""aunque se llama gitano, es el poema de Andalucía porque el gitano es lo más elevado, lo más profundo, lo más aristocrático, lo más representativo de su modo y el que guarda el ascua, la sangre y el alfabeto de la verdad andaluza y universal"".",82,"1,261","2,603 follower","['Poetry', 'Spanish Literature', 'Spain', 'Fiction', 'Classics', 'Literature', '20th Century']",643 review,"5,124 (47%)","3,432 (31%)","1,702 (15%)",412 (3%),133 (1%)
Assassin's Quest,Robin Hobb,4.20,"156,243 rating","March 1, 1997","King Shrewd is dead at the hands of his son Regal. As is Fitz--or so his enemies and friends believe. But with the help of his allies and his beast magic, he emerges from the grave, deeply scarred in body and soul. The kingdom also teeters toward ruin: Regal has plundered and abandoned the capital, while the rightful heir, Prince Verity, is lost to his mad quest--perhaps to death. Only Verity's return--or the heir his princess carries--can save the Six Duchies.But Fitz will not wait. Driven by loss and bitter memories, he undertakes a quest: to kill Regal. The journey casts him into deep waters, as he discovers wild currents of magic within him--currents that will either drown him or make him something more than he was.",757,291,102k follower,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Dragons', 'Adventure', 'Magic']","8,120 review","70,620 (45%)","55,327 (35%)","23,021 (14%)","5,574 (3%)","1,701 (1%)"
Johnny Tremain,Esther Forbes,3.69,"48,167 rating","January 1, 1943","Johnny Tremain, a young apprentice silversmith, is caught up in the danger and excitement of 1775 Boston, just before the Revolutionary War. But even more gripping than living through the drama of Revolutionary Boston is the important discovery Johnny makes in his own life.",322,38,335 follower,"['Historical Fiction', 'Fiction', 'Classics', 'Young Adult', 'Childrens', 'Historical', 'Middle Grade', 'Historical Fiction', 'Fiction', 'Classics', 'Young Adult', 'Childrens', 'Historical', 'Middle Grade', 'Historical Fiction', 'Fiction', 'Classics', 'Young Adult', 'Childrens', 'Historical', 'Middle Grade']","2,814 review","12,898 (26%)","16,082 (33%)","12,683 (26%)","4,151 (8%)","2,353 (4%)"
Four Arguments for the Elimination of Television,Jerry Mander,4.13,"1,433 rating","January 1, 1977","A total departure from previous writing about television, this book is the first ever to advocate that the medium is not reformable. Its problems are inherent in the technology itself and are so dangerous -- to personal health and sanity, to the environment, and to democratic processes -- that TV ought to be eliminated forever. Weaving personal experiences through meticulous research, the author ranges widely over aspects of television that have rarely been examined and never before joined together, allowing an entirely new, frightening image to emerge. The idea that all technologies are ""neutral,"" benign instruments that can be used well or badly, is thrown open to profound doubt. Speaking of TV reform is, in the words of the author, ""as absurd as speaking of the reform of a technology such as guns.""",384,27,69 follower,"['Nonfiction', 'Philosophy', 'Sociology', 'Technology', 'Cultural', 'Politics', 'Psychology']",165 review,615 (42%),513 (35%),211 (14%),64 (4%),30 (2%)
Death: The High Cost of Living,Neil Gaiman,4.20,"41,648 rating","May 1, 1993","From the pages of Neil Gaiman's SANDMAN comes the young, pale, perky, and genuinely likable Death. One day in every century, Death walks the Earth to better understand those to whom she will be the final visitor. Today is that day. As a young mortal girl named Didi, Death befriends a teenager and helps a 250-year old homeless woman find her missing heart. What follows is a sincere musing on love, life and (of course) death.",104,"2,138",313k follower,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Urban Fantasy', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Urban Fantasy', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Urban Fantasy', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Urban Fantasy', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Comic Book', 'Urban Fantasy']",628 review,"20,205 (48%)","12,865 (30%)","6,248 (15%)","1,367 (3%)",963 (2%)
A Knight in Shining Armor,Jude Deveraux,4.20,"36,489 rating","July 1, 1989","Once upon a time... ...as a fair maiden lay weeping upon a cold tombstone, her heartfelt desire was suddenly made real before her: tall, broad of shoulder, attired in gleaming silver and gold, her knight in shining armor had come to rescue his damsel in distress....  A Knight in Shining Armor  Jude Deveraux's beloved bestseller has captivated readers the world over; now in a special edition featuring new material, this timeless love story greets a new generation. Abandoned by her lover, thoroughly modern Dougless Montgomery finds herself alone and brokenhearted in an old English church. She never dreamed that a love more powerful than time awaited her there...until Nicholas Stafford, Earl of Thornwyck, a sixteenth-century knight, appeared. Drawn to him by a bond so sudden and compelling that it defied reason, Dougless knew that Nicholas was nothing less than a miracle: a man who would not seek to change her, who found her perfect just as she was. But she could not know how strong were the chains that tied them to the past -- or the grand adventure that lay before them.",464,207,"6,559 follower","['Romance', 'Time Travel', 'Historical Romance', 'Historical', 'Historical Fiction', 'Fantasy', 'Fiction']","2,669 review","18,282 (50%)","10,419 (28%)","5,472 (14%)","1,536 (4%)",780 (2%)
Life & Times of Michael K,J.M. Coetzee,3.86,"19,116 rating","January 1, 1983","In a South Africa torn by civil war, Michael K sets out to take his mother back to her rural home. On the way there she dies, leaving him alone in an anarchic world of brutal roving armies. Imprisoned, Michael is unable to bear confinement and escapes, determined to live with dignity. Life and Times of Michael K goes to the centre of human experience—the need for an interior, spiritual life, for some connections to the world in which we live, and for purity of vision.",192,147,"4,738 follower","['Fiction', 'South Africa', 'Literature', 'Novels', 'Nobel Prize', 'Literary Fiction', 'African Literature']","1,284 review","5,352 (27%)","7,628 (39%)","4,606 (24%)","1,168 (6%)",362 (1%)
A Rose in Winter,Kathleen E. Woodiwiss,4.18,"12,047 rating","December 1, 1982","A HEART TORMENTED Erienne's father had given her hand to the richest suitor. She was now Lady Saxton, mistress of a great manor all but ruined by fire, wife to a man whose mysteriously shrouded form aroused fear and pity. Yet even as she fell in love with her adoring husband, Erienne despaired of freeing her heart from the dashingly handsome Yankee who couldn't forget her. The beautiful Erienne, once filled with young dreams of romance, was now a wife and woman ... torn between the two men she loved.",567,51,"1,759 follower","['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'Fiction', 'Beauty and The Beast', 'Regency']",692 review,"5,661 (46%)","3,737 (31%)","2,016 (16%)",469 (3%),164 (1%)
The Labyrinth of Solitude and Other Writings,Octavio Paz,4.12,"11,788 rating","January 1, 1950","Octavio Paz has long been acknowledged as Mexico's foremost writer and critic. In this international classic, Paz has written one of the most enduring and powerful works ever created on Mexico and its people, character, and culture. Compared to Ortega y Gasset's The Revolt of the Masses for its trenchant analysis, this collection contains his most famous work, ""The Labyrinth of Solitude,"" a beautifully written and deeply felt discourse on Mexico's quest for identity that gives us an unequaled look at the country hidden behind ""the mask."" Also included are ""The Other Mexico,"" ""Return to the Labyrinth of Solitude,"" ""Mexico and the United States,"" and ""The Philanthropic Ogre,"" all of which develop the themes of the title essay and extend his penetrating commentary to the United States and Latin America.",398,570,"1,284 follower","['Nonfiction', 'Essays', 'History', 'Philosophy', 'Spanish Literature', 'Poetry', 'Classics', 'Nonfiction', 'Essays', 'History', 'Philosophy', 'Spanish Literature', 'Poetry', 'Classics', 'Nonfiction', 'Essays', 'History', 'Philosophy', 'Spanish Literature', 'Poetry', 'Classics', 'Nonfiction', 'Essays', 'History', 'Philosophy', 'Spanish Literature', 'Poetry', 'Classics', 'Nonfiction', 'Essays', 'History', 'Philosophy', 'Spanish Literature', 'Poetry', 'Classics']",614 review,"4,985 (42%)","4,047 (34%)","2,091 (17%)",487 (4%),178 (1%)
Let Us Now Praise Famous Men,James Agee,4.00,"4,320 rating","August 1, 1941","In the summer of 1936, Agee and Evans set out on assignment for ""Fortune"" magazine to explore the daily lives of sharecroppers in the South. Their journey would prove an extraordinary collaboration and a watershed literary event when in 1941 ""Let Us Now Praise Famous Men"" was first published to enormous critical acclaim. This unsparing record of place, of the people who shaped the land, and of the rhythm of their lives today stands as one of the most influential books of the twentieth century.",416,96,260 follower,"['Nonfiction', 'History', 'Photography', 'Classics', 'Art', 'Sociology', 'American History', 'Nonfiction', 'History', 'Photography', 'Classics', 'Art', 'Sociology', 'American History', 'Nonfiction', 'History', 'Photography', 'Classics', 'Art', 'Sociology', 'American History']",557 review,"1,784 (41%)","1,333 (30%)",758 (17%),303 (7%),142 (3%)
The Princess Diaries,Meg Cabot,3.80,"253,681 rating","May 30, 2000","Mia Thermopolis is pretty sure there's nothing worse than being a five-foot-nine, flat-chested freshman, who also happens to be flunking Algebra.Is she ever in for a surprise.First mom announces that she's dating Mia's Algebra teacher. Then Dad has to go and reveal that he is the crown prince of Genovia. And guess who still doesn't have a date for the Cultural Diversity Dance?",283,273,34.4k follower,"['Young Adult', 'Romance', 'Fiction', 'Contemporary', 'Chick Lit', 'Teen', 'Childrens']","7,218 review","78,440 (30%)","79,566 (31%)","69,788 (27%)","19,411 (7%)","6,476 (2%)"
The Wings of the Dove,Henry James,3.79,"17,019 rating","January 1, 1902","Set amid the splendor of London drawing rooms and gilded Venetian palazzos, The Wings of the Dove is the story of Milly Theale, a naïve, doomed American heiress, and a pair of lovers, Kate Croy and Merton Densher, who conspire to obtain her fortune. In this witty tragedy of treachery, self-deception, and betrayal, Henry James weaves together three ill-fated and wholly human destinies unexpectedly linked by desire, greed, and salvation. As Amy Bloom writes in her Introduction, “The Wings of the Dove is a novel of intimacy. . . . [James] gives us passion, he gives us love in its terrible and enchanting forms.”",741,"4,415","3,466 follower","['Classics', 'Fiction', 'Literature', 'American', 'Romance', 'Historical Fiction', 'Novels', 'Classics', 'Fiction', 'Literature', 'American', 'Romance', 'Historical Fiction', 'Novels', 'Classics', 'Fiction', 'Literature', 'American', 'Romance', 'Historical Fiction', 'Novels', 'Classics', 'Fiction', 'Literature', 'American', 'Romance', 'Historical Fiction', 'Novels', 'Classics', 'Fiction', 'Literature', 'American', 'Romance', 'Historical Fiction', 'Novels']",749 review,"5,167 (30%)","5,795 (34%)","4,048 (23%)","1,343 (7%)",666 (3%)
Equus,Peter Shaffer,3.91,"21,729 rating","January 1, 1973","In ""Equus,"" which took critics and public alike by storm and has gone on to become a modern classic, Peter Shaffer depicts the story of a deranged youth who blinds six horses with a spike. Through a psychiatrist's analysis of the events, Shaffer creates a chilling portrait of how materialism and convenience have killed our capacity for worship and passion and, consequently, our capacity for pain. Rarely has a playwrite created an atmosphere and situation that so harshly pinpoint the spiritual and mental decay of modern man.",112,63,168 follower,"['Plays', 'Drama', 'Fiction', 'Classics', 'Theatre', 'School', 'Psychology']",859 review,"7,616 (35%)","7,482 (34%)","4,458 (20%)","1,496 (6%)",677 (3%)
Tigana,Guy Gavriel Kay,4.09,"47,955 rating","August 1, 1990","A masterful epic of magic, politics, war, and the power of love and hate — from the renowned author of The Fionavar Tapestry and Children of Earth and Sky.Tigana is the magical story of a beleaguered land struggling to be free. It is the tale of a people so cursed by the black sorcery of a cruel despotic king that even the name of their once-beautiful homeland cannot be spoken or remembered... But years after the devastation, a handful of courageous men and women embark upon a dangerous crusade to overthrow their conquerors and bring back to the dark world the brilliance of a long-lost name...Tigana. Against the magnificently rendered background of a world both sensuous and barbaric, this sweeping epic of a passionate people pursuing their dream is breathtaking in its vision, changing forever the boundaries of fantasy fiction.",676,46,"8,117 follower","['Fantasy', 'Fiction', 'High Fantasy', 'Epic Fantasy', 'Science Fiction Fantasy', 'Historical Fiction', 'Historical Fantasy']","3,290 review","20,763 (43%)","15,701 (32%)","7,699 (16%)","2,506 (5%)","1,286 (2%)"
"The Collected Poems of William Carlos Williams, Vol. 2: 1939-1962",William Carlos Williams,4.28,"4,026 rating","June 1, 1967","So that readers could more fully understand the extent of Williams' radical simplicity, all of his published poetry, excluding Paterson, was reissued in two definite volumes, of which this is the first.",553,336,762 follower,"['Poetry', 'American', 'Classics', 'Literature', '20th Century', 'Contemporary', 'Fiction']",28 review,"2,053 (50%)","1,268 (31%)",532 (13%),124 (3%),49 (1%)
"The Sandman, Vol. 4: Season of Mists",Neil Gaiman,4.54,"77,483 rating","January 1, 1990","Ten thousand years ago, Morpheus condemned a woman who loved him to Hell. Now the other members of his immortal family, The Endless, have convinced the Dream King that this was an injustice. To make it right, Morpheus must return to Hell to rescue his banished love -- and Hell's ruler, the fallen angel Lucifer, has already sworn to destroy him.Collects THE SANDMAN #21-28.",224,"2,138",313k follower,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book']","2,742 review","48,838 (63%)","22,513 (29%)","5,276 (6%)",615 (<1%),241 (<1%)
Eichmann in Jerusalem: A Report on the Banality of Evil,Hannah Arendt,4.20,"26,805 rating","January 1, 1963","Originally appearing as a series of articles in The New Yorker, Hannah Arendt’s authoritative and stunning report on the trial of Nazi leader Adolf Eichmann sparked a flurry of debate upon its publication. This revised edition includes material that came to light after the trial, as well as Arendt’s postscript directly addressing the controversy that arose over her account. A major journalistic triumph by an intellectual of singular influence, Eichmann in Jerusalem is as shocking as it is informative—an unflinching look at one of the most unsettling and unsettled issues of the twentieth century that remains hotly debated to this day.",312,377,"3,817 follower","['History', 'Nonfiction', 'Philosophy', 'Politics', 'Holocaust', 'Psychology', 'Classics']","2,257 review","11,186 (41%)","10,916 (40%)","3,813 (14%)",705 (2%),185 (<1%)
