title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Hammer of Eden,Ken Follett,3.59,"15,754 rating","January 1, 1993","The Hammer of Eden is a pulsating, state-of-the-art suspense thriller from master storyteller Ken Follett, author of Never and The Pillars of the Earth .A Deadly ThreatThe FBI receive an anonymous threat from a terrorist group that claims it can trigger earthquakes.A Lone AgentJudy Maddox, an FBI agent with a point to prove, is tasked with investigating the threat by her obstructive superiors. She must discover if it is credible and, if so, where it comes from.A State on the Verge of DestructionWhen a suspected, machine-generated tremor is detected her investigation reaches a critical point – can she find those responsible, and their next target, before they trigger a catastrophe that will devastate the entire West Coast of America and the millions of people who live there . . .",448,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Mystery Thriller', 'Crime', 'Adventure']",53.7k follower,698 review,390,358 (2%),"1,557 (9%)","5,326 (33%)","5,481 (34%)","3,032 (19%)"
Zazie in the Metro,Raymond Queneau,3.66,"8,470 rating","January 23, 1959","Impish, foul-mouthed Zazie arrives in Paris from the country to stay with her uncle Gabriel. All she really wants to do is ride the metro, but finding it shut because of a strike, Zazie looks for other means of amusement and is soon caught up in a comic adventure that becomes wilder and more manic by the minute. In 1960 Queneau's cult classic was made into a hugely successful film by Louis Malle. Packed full of word play and phonetic games, 'Zazie in the Metro' remains as stylish and witty today as it did back then.",157,"['Fiction', 'France', 'Classics', 'French Literature', 'Novels', 'Humor', '20th Century', 'Fiction', 'France', 'Classics', 'French Literature', 'Novels', 'Humor', '20th Century', 'Fiction', 'France', 'Classics', 'French Literature', 'Novels', 'Humor', '20th Century', 'Fiction', 'France', 'Classics', 'French Literature', 'Novels', 'Humor', '20th Century', 'Fiction', 'France', 'Classics', 'French Literature', 'Novels', 'Humor', '20th Century']",517 follower,627 review,192,280 (3%),833 (9%),"2,372 (28%)","2,949 (34%)","2,036 (24%)"
Mhudi,Sol T. Plaatje,3.53,351 rating,"January 1, 1970","Mhudi, the first full-length novel in English by a black South African, was written in the late 1910s. A romantic epic set in the first half of the nineteenth century, the main action is unleashed by King Mzilikazi's extermination campaign against the Barolong in 1832 at Kunana (nowadays Setlagole), and covers the resultant alliance of defeated peoples with Boer frontiersmen in a resistance movement leading to Battlehill (Vegkop, 1836) and the showdown at the Battle of Mosega (17 January 1839). Plaatje's eponymous heroine is an enduring symbol of the belief in a new day.",200,"['South Africa', 'Africa', 'African Literature', 'Historical Fiction', 'Classics', 'Fiction', 'Historical']",17 follower,41 review,13,7 (1%),39 (11%),130 (37%),110 (31%),65 (18%)
The Sickness,K.A. Applegate,3.99,"3,192 rating","May 1, 1999","Something is very wrong with Ax. He's sick. And the Animorphs don't know what to do about it. They can't take him to a hospital. They don't know how to contact the Andalite home world. And Ax is dying.Cassie and the other Animorphs come up with a plan. But it involves finding a new way into the Yeerk pool. There's just one problem: Jake, Rachel, Tobias, and Marco come down with Ax's sickness. And now, for the first time, Cassie is on her own. . . .",152,"['Science Fiction', 'Young Adult', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Aliens']",361 follower,172 review,254,23 (<1%),165 (5%),785 (24%),"1,064 (33%)","1,155 (36%)"
The Machiavellians: Defenders of Freedom,James Burnham,4.31,"1,459 rating","January 1, 1943","This classic work of political theory and practice offers an account of the modern Machiavellians, a remarkable group who have been influential in Europe and practically unknown in the United States. The book devotes a long section to Machiavelli himself as well as to such modern Machiavellians as Gaetano Mosca, Georges Sorel, Robert Michels and Vilfredo Pareto. Burnham contends that the writings of these men hold the key both to the truth about politics and to the preservation of political liberty.",305,"['Politics', 'Philosophy', 'History', 'Nonfiction', 'Political Science', 'Economics', 'Sociology']",140 follower,157 review,60,13 (<1%),42 (2%),187 (12%),462 (31%),755 (51%)
Permanent Midnight,Jerry Stahl,3.96,"2,081 rating","October 20, 2015","His byline appeared everywhere, from L.A. Style to the Village Voice, from Esquire to Hustler. He penned scripts for twisted cult classics like Cafe Flesh and Dr. Caligari. He banged out shows for TV mega-hits like Moonlighting, Twin Peaks, and thirtysomething. But even when Jerry Stahl was making five grand a week, he was shooting six. Careening from his luxury home to L.A.'s more hellacious neighborhoods, he financed a heroin habit that brought on the soothing hiss of oblivion, while it stole his health and smashed his career. Until in a private apocalypse straight out of Day of the Locust, Jerry Stahl kicked smack and emerged clean.A searing, strung-out confessional in the lineage of Lenny Bruce, William S. Burroughs, and Hubert Selby Jr., PERMANENT MIDNIGHT chronicles one man's slide into the opiated abyss and his claw-marked ascent back into the light--heralding the return of the Urban Hipster to contemporary literature, infused with savage humor and relentless intensity.",371,"['Memoir', 'Nonfiction', 'Biography', 'Biography Memoir', 'Humor', 'Contemporary', 'Mental Health']",203 follower,156 review,40,46 (2%),116 (5%),424 (20%),791 (38%),704 (33%)
Only Mine,Elizabeth Lowell,3.90,"3,041 rating","February 1, 1992","The bastard son of a viscount and a Cheyenne shaman′s daughter, Wolfe Lonetree agrees to rescue the pampered Lady Jessica from an unwanted impending wedding -- but only if she will be his wife.Naive and shockingly innocent, Lady Jessica Charteris tricked a rugged, handsome stranger into a marriage in name only in order to escape a union with a vile British lord. Totally unprepared for the hardships awaiting her in America, she is terrified by the prospect of life in the harsh and magnificent land at the edge of the Rockies. But even more frightening is Wolfe himself -- a man whose raw sensuality leaves her breathless. Her proud, virile new ""husband"" is not one to be trifled with, nor will he be denied what his heart fervently desires -- for only in Wolfe Lonetree′s arms can Jessica truly learn the unparalleled joy of becoming the right man′s woman.",400,"['Romance', 'Historical Romance', 'Westerns', 'Historical', 'Western Romance', 'Fiction', 'Historical Fiction']","1,823 follower",175 review,203,61 (2%),183 (6%),741 (24%),"1,074 (35%)",982 (32%)
The Shores of Space,Richard Matheson,3.88,209 rating,"January 1, 1957",Contents:· Being · nv If Aug ’54 · Pattern for Survival · vi F&SF May ’55 · Steel · nv F&SF May ’56 · The Test · ss F&SF Nov ’54 · Clothes Make the Man · ss Worlds Beyond Feb ’51 · Blood Son [“Drink My Red Blood”] · ss Imagination Apr ’51 · Trespass [“Mother by Protest”] · nv Fantastic Sep/Oct ’53 · When Day Is Dun · ss Fantastic Universe May ’54 · The Curious Child · ss Fantastic Jun ’54 · The Funeral · ss F&SF Apr ’55 · The Last Day · ss Amazing Apr/May ’53 · Little Girl Lost · ss Amazing Oct/Nov ’53 · The Doll That Does Everything · ss Fantastic Universe Dec ’54,214,"['Science Fiction', 'Short Stories', 'Fiction', 'Horror', 'Fantasy', 'Collections', 'Short Story Collection']","4,183 follower",25 review,721,3 (1%),5 (2%),55 (26%),97 (46%),49 (23%)
With the Indians in the Rockies,James Willard Schultz,4.23,432 rating,"January 1, 1913","Thomas Fox, a young white trapper, and his Blackfoot friend, Pitamakan, cross the Rockies searching for better trapping and are captured and robbed by enemy Indians",144,"['History', 'Westerns']",26 follower,33 review,137,8 (1%),18 (4%),62 (14%),121 (28%),223 (51%)
Word of Honor,Nelson DeMille,4.22,"11,790 rating","November 1, 1985","Read the gripping story of a Vietnam vet whose secret past threatens his family, career, and honor, from the #1 New York Times bestselling author whose books have sold over 50 million copies worldwide, and is ""a true master"" (Dan Brown).He is a good man, a brilliant corporate executive, an honest, handsome family man admired by men and desired by women. But sixteen years ago Ben Tyson was a lieutenant in Vietnam.There, in 1968, the men under his command committed a murderous atrocity-and together swore never to tell the world what they had done. Not the press, army justice, and the events he tried to forget have caught up with Ben Tyson. His family, his career, and his personal sense of honor hang in the balance. And only one woman can reveal the truth of his past--and set him free.",526,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Historical Fiction', 'Military Fiction', 'Mystery Thriller']","6,789 follower",458 review,175,86 (<1%),245 (2%),"1,875 (15%)","4,366 (37%)","5,218 (44%)"
Silent Partner,Jonathan Kellerman,3.90,"15,759 rating","January 1, 1989","At a party for a controversial Los Angeles sex therapist, Alex Delaware encounters a face from his own past - Sharon Ransom, an exquisite, alluring lover who left him abruptly more than a decade earlier. Sharon now hints that she desperately needs help, but Alex evades her. The next day she is dead, an apparent suicide.Driven by guilt and sadness, Delaware plunges into the maze of Sharon's life - a journey that will take him through the pleasure palaces of California's ultra-rich, into the dark closets of a family's disturbing past, and finally into the alleyways of the mind, where childhood terrors still hold sway.",484,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Detective']","5,226 follower",444 review,253,212 (1%),706 (4%),"4,085 (25%)","6,136 (38%)","4,620 (29%)"
The Power That Preserves,Stephen R. Donaldson,4.03,"24,776 rating","October 1, 1978","Used, book, fiction",489,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Science Fiction', 'Epic Fantasy', 'High Fantasy', 'Epic']","2,553 follower",429 review,164,548 (2%),"1,191 (4%)","4,560 (18%)","9,088 (36%)","9,389 (37%)"
Lukewarmness: The Devil in Disguise,Francis Fernandez-Carvajal,4.34,56 rating,"January 1, 1992","Here is a practical and complete remedy for a spiritual malady that afflicts many Christians, often without their even being aware of lukewarmness. Francis Carvajal explains how lukewarmness can creep into your soul through small infidelities, and can result in spiritual death. In this book, he offers a radical cure to this little-known spiritual sickness. He gives you realistic steps you can take now (including frequent Confession and renewed devotion to Mary) to root lukewarmness out of your soul.",142,"['Catholic', 'Spirituality', 'Religion', 'Catholic', 'Spirituality', 'Religion', 'Catholic', 'Spirituality', 'Religion']",6 book,7 review,6,1 (1%),1 (1%),9 (16%),12 (21%),33 (58%)
Lucky Starr and the Oceans of Venus,Paul  French,3.66,"1,894 rating","January 1, 1954","From the distance it seemed an emerald green, fairyland bubble! Aphrodite, the largest city of Venus, deep under the planet's sea. There Earthmen had established an incredible civilization, but now it was threatened by some awesome force which preyed on men's minds.",176,"['Science Fiction', 'Fiction', 'Young Adult', 'Science Fiction Fantasy', 'Adventure', 'Space Opera', 'Collections', 'Science Fiction', 'Fiction', 'Young Adult', 'Science Fiction Fantasy', 'Adventure', 'Space Opera', 'Collections', 'Science Fiction', 'Fiction', 'Young Adult', 'Science Fiction Fantasy', 'Adventure', 'Space Opera', 'Collections']",11 follower,79 review,13,19 (1%),157 (8%),685 (36%),613 (32%),420 (22%)
There's Always a Price Tag,James Hadley Chase,3.88,251 rating,"January 1, 1956","Small time freelance worker Glyn Nash rescues a drunken billionaire film director Dester from being run over, and soon gets appointed by the latter at his Hollywood residence, much against the wishes of Dester's glamorous and shady wife, Helen Dester. Glyn sees the employment as an opportunity to become rich and famous, not knowing what is in store for him.(wikipedia.org)","PaperbackFirst published January 1, 1956","['British Literature', 'Novels', 'Crime']",879 follower,23 review,491,3 (1%),14 (5%),64 (25%),98 (39%),72 (28%)
The Season of Passage,Christopher Pike,4.15,"3,459 rating","January 1, 1992","Dr. Lauren Wagner was a celebrity. She was involved with the most exciting adventure mankind had ever undertaken. The whole world admired and respected her.But Lauren knew fear.Inside voices entreating her to love them.Outside — the mystery of the missing group that had gone before her. The dead group.But were they simply dead?Or something else?A terrifying novel of horror — and, surprisingly, of salvation — from one of America's bestselling writers.A novel you won't forget.",438,"['Horror', 'Fiction', 'Science Fiction', 'Young Adult', 'Vampires', 'Fantasy', 'Paranormal']","5,179 follower",274 review,240,50 (1%),163 (4%),597 (17%),"1,061 (30%)","1,588 (45%)"
The Best of Robert Service,Robert W. Service,4.29,470 rating,"January 1, 1907","This new and revised edition of poems about the men and women of the North features the most loved ballads by Robert Service, and is illustrated with lively art by Marilen Van Nimwegen. While living in Whitehorse, Robert Service wrote The Cremation of Sam McGee, and other well-known poems. He wrote and published into his mid-eighties. He was quoted as saying, I just go for a walk and come back with a poem in my pocket.",128,"['Poetry', 'Canada', 'Fiction', 'Reference', 'Classics', 'Travel', 'Nature', 'Poetry', 'Canada', 'Fiction', 'Reference', 'Classics', 'Travel', 'Nature', 'Poetry', 'Canada', 'Fiction', 'Reference', 'Classics', 'Travel', 'Nature']",97 follower,69 review,140,1 (<1%),9 (1%),68 (14%),167 (35%),225 (47%)
Who's on First,William F. Buckley Jr.,3.75,460 rating,"January 1, 1980","The celebrated author of Tucker's Last Stand and Stained Glass offers a chilling story set against the backdrop of the cold war space race. Blackford Oakes heads a mission to kidnap a pair of extraordinary Russian scientists who can put the U.S. ahead in the race for space, unaware that KGB spymaster Bolgin is hot on his trail.",259,"['Fiction', 'Mystery', 'Espionage', 'Thriller', 'Historical Fiction', 'Novels', 'Spy Thriller']",303 follower,24 review,204,4 (<1%),20 (4%),161 (35%),175 (38%),100 (21%)
Strait is the Gate,André Gide,3.59,"5,027 rating","January 1, 1909","A landmark in world literature, Strait is the Gate describes a love affair between an acutely sensitive boy growing up in Paris and his cousin from the Normandy countryside that erupts into a soul-endangering passion. A devastating exploration of aestheticism taken to extremes, Strait is the Gate is a novel of haunting beauty that stimulates the mind and the emotions.A serious purpose underlies the work of Gide, and it is from such purposes that great novelists arise. - The New York TimesA little masterpiece.... as fine as a spire on Notre Dame. - James Joyce",104,"['Fiction', 'France', 'Classics', 'French Literature', 'Literature', 'Novels', '20th Century', 'Fiction', 'France', 'Classics', 'French Literature', 'Literature', 'Novels', '20th Century', 'Fiction', 'France', 'Classics', 'French Literature', 'Literature', 'Novels', '20th Century', 'Fiction', 'France', 'Classics', 'French Literature', 'Literature', 'Novels', '20th Century', 'Fiction', 'France', 'Classics', 'French Literature', 'Literature', 'Novels', '20th Century']","1,575 follower",500 review,554,151 (3%),541 (10%),"1,629 (32%)","1,626 (32%)","1,080 (21%)"
The Book of Jhereg,Steven Brust,4.19,"5,032 rating","July 1, 1983","A welcome addition to any fantasy fan's library, The Book of Jhereg follows the antics of the wise-cracking assassin Vlad Taltos and his dragon-like companion through their first three adventures: Jhereg, Yendi, and Teckla. From his rookie assassin days to his selfless feats of heroism, the dauntless Vlad will hold readers spellbound and The Book of Jhereg will take its place among the classic compilations in fantasy.",471,"['Fantasy', 'Fiction', 'Dragons', 'Science Fiction Fantasy', 'High Fantasy', 'Magic', 'Epic Fantasy']","2,193 follower",274 review,114,49 (<1%),168 (3%),763 (15%),"1,863 (37%)","2,189 (43%)"
Whoreson: The Story of a Ghetto Pimp,Donald Goines,4.29,"2,198 rating","January 1, 1972","Born and bred to the violent life of ghetto prostitution, the son of a beautiful Black prostitute and an unknown john, Whoreson Jones thinks he has it all figured out--until his self assurance is shaken by betrayal",320,"['Fiction', 'African American', 'Crime', 'Urban', 'Classics', 'African American Literature', 'Mystery']",681 follower,184 review,37,34 (1%),70 (3%),325 (14%),573 (26%),"1,196 (54%)"
Jim Knopf und Lukas der Lokomotivführer. Jim Knopf und die Wilde 13. Sammelband,Michael Ende,4.59,85 rating,"January 1, 1960","""En Jim Botó i en Lluc el maquinista"" i ""En Jim Botó i els 13 Salvatges"" reunits en un pack commemoratiu. Aquest any 2009 se celebraria el 80è aniversari del naixement de Michael Ende, el prolífic autor alemany de literatura infantil i juvenil. A la petita illa de Lummerland arriba el petit Jim, enviat per paquet postal. Quan és més gran, marxa amb el Lluc i l'Emma, la locomotora, per viure grans aventures i per mirar de desentrallar el misteri que envolta els seus orígens.",540,"['Fantasy', 'Childrens']","2,998 follower",4 review,267,0 (0%),0 (0%),6 (7%),23 (27%),56 (65%)
"John Quincy Adams: A Public Life, a Private Life",Paul C. Nagel,3.94,"7,727 rating","September 30, 1997","February 21, 1848, the House of Representatives, Washington,   Congressman John Quincy Adams, rising to speak, suddenly collapses at his desk; two days later, he dies in the Speaker's chamber. The public mourning that followed, writes Paul C. Nagel, ""exceeded anything previously seen in America."" Forgotten was his failed presidency and his often cold demeanor. It was the memory of an extraordinary human being--one who in his last years had fought heroically for the right of petition and against a war to expand slavery--that drew a grateful people to salute his coffin in the Capitol and to stand by the railroad tracks as his bier was transported from Washington to Boston. Nagel probes deeply into the psyche of this cantankerous, misanthropic, erudite, hardworking son of a former president whose remarkable career spanned many minister to Holland, Russia, and England, U.S. senator, secretary of state, president of the United States (1825-1829), and, finally, U.S. representative (the only ex-president to serve in the House). On the basis of a thorough study of Adams' seventy-year diary, among a host of other documents, the author gives us a richer account than we have yet had of JQA's life--his passionate marriage to Louisa Johnson, his personal tragedies (two sons lost to alcoholism), his brilliant diplomacy, his recurring depression, his exasperating behavior--and shows us why, in the end, only Abraham Lincoln's death evoked a greater outpouring of national sorrow in nineteenth-century America. We come to see how much Adams disliked politics and hoped for more from life than high office; how he sought distinction in literary and scientific endeavors, and drew his greatest pleasure from being a poet, critic, translator, essayist, botanist, and professor of oratory at Harvard; how tension between the public and private Adams vexed his life; and how his frustrations kept him masked and aloof (and unpopular). Nagel's great achievement, in this first biography of America's sixth president in a quarter century, is finally to portray Adams in all his talent and complexity.",432,"['Biography', 'History', 'Presidents', 'Nonfiction', 'American History', 'Us Presidents', 'Politics']",22 follower,187 review,13,287 (3%),489 (6%),"1,641 (21%)","2,325 (30%)","2,985 (38%)"
Absolute Power,David Baldacci,4.19,"105,617 rating","January 1, 1996","A grizzled professional cat burglar gets trapped inside the bedroom closet of one of the world's richest men, only to witness, through a one-way mirror, two Secret Service agents kill the billionaire's trampy young wife as she tries to fight off the drunken sexual advances of the nation's chief executive. Running for his life, but not before he picks up a bloodstained letter opener that puts the president at the scene of the crime, the burglar becomes the target of a clandestine manhunt orchestrated by leading members of the executive branch.Meanwhile, Jack Graham, once a public defender and now a high-powered corporate attorney, gets drawn into the case because the on-the-lam burglar just happens to be the father of his former financee, a crusading Virginia prosecutor. Embroidering the narrative through assorted plot whorls are the hero's broken romance; his conflict over selling out for financial success; the prosecutor's confused love-hate for her burglar father; the relentless investigation by a northern Virginia career cop; the dilemma of government agents trapped in a moral catch-22; the amoral ambitions of a sexy White House Chief of Staff; and the old burglar's determination to bring down the ruthless president. Meanwhile, lurking at the novel's center like a venomous spider is the sociopathic president.",550,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Crime', 'Mystery Thriller', 'Audiobook']",118k follower,"2,363 review",339,872 (<1%),"2,409 (2%)","16,476 (15%)","41,413 (39%)","44,447 (42%)"
The Great Illusion,Norman Angell,3.59,124 rating,"January 1, 1909","First published in 1909, The Great Illusion sets out to answer one of the greatest questions in human Why is there war? Specifically, Angell wishes to discuss why there is war between the countries of Europe, which seem to always be at one another's throats. Angell refutes the belief that military power results in greater wealth and instead proposes that advanced economies based on trade and contract law can only generate value in the absence of military upset. War destroys any wealth that conquerors may have wanted to obtain, making the whole enterprise pointless. A deep understanding of this would, then, end the need for war. Students of history, political science, and peace studies will find much to ponder and much to argue with in this classic text.",396,"['History', 'Politics', 'Nonfiction', 'Economics', 'International Relations', 'Philosophy', 'War']",16 follower,13 review,202,3 (2%),14 (11%),35 (28%),51 (41%),21 (16%)
Sharpe's Enemy,Bernard Cornwell,4.28,"9,540 rating","January 1, 1984","A band of deserters led by a cook and Sharpe's vicious longtime enemy, Obadiah Hakeswill, holds a group of highborn British and French women on a strategic mountain pass. Outnumbered and attacked from two sides, newly promoted Major Sharpe leads his small force into the biting cold of the winter mountains to rescue the hostages.",350,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'Adventure', 'Military Fiction', 'Action']",17.2k follower,249 review,433,14 (<1%),83 (<1%),"1,305 (13%)","3,947 (41%)","4,191 (43%)"
Ελεγεία και σάτιρες,Kostas Karyotakis,4.58,108 rating,"December 1, 1927",""" Όμως κάθε φορά πού ή ελληνική ποίηση απελπίζεται, δηλαδή κάθε φορά πού γίνεται ποίηση, ό Καρυωτάκης είναι εξακολουθητικά παρών."" Μετράει σχεδόν εν τέταρτον του αιώνος ή διαβεβαίωση ετούτη του ποιητή και κριτικού Βύρωνα Λεοντάρη, πού με την επιλογή του σημαδιακού επιρρήματος ""εξακολουθητικά"" θέλει να παραπέμψει ευθέως στη γνωστή, γενναία διαπίστωση του Τέλλου Άγρα: ""Κι έξαφνα, στα 1927, με την τρίτη και τελευταία του συλλογή, Ελεγεία και Σάτιρες, μας εξεπέρασεν όλους, αμέσως κι εξακολουθητικά. Έγινεν αμέσως maitre."" Στό σύστημα της διαβεβαίωσης αυτής ή ποίηση ταυτίζεται με την απελπισία της, τη ριζική εννοείται απελπισία της, εκείνη πού δεν τελείται σε κοινωνικό κενό, δεν ακκίζεται ούτε εξαντλείται στον υδάτινο καθρέφτη των φιλολογημάτων της, εκείνη πού συγκλονίζει την ουσία και τη μορφή, είτε για να τα ξανααρμόσει είτε για να αποδείξει ανέφικτη τη συναρμογή τους και ήδη σωπασμένη την ποίηση. Μια απελπισία, λοιπόν, σαν κι εκείνη του Κώστα Καρυωτάκη, οριακά δαπανηρή μα και τόσο οξυδερκής, σχεδόν εξωανθρώπινα οξυδερκής, ώστε αφενός να μπορεί να τρέψει σε πανίσχυρη ειρωνεία τη χολή, σε λόγο το ουρλιαχτό, αφετέρου να φτάσει να μη χρειάζεται πάντοτε το βίωμα, να μη χρειάζεται καν το βίωμα: δεν αρκούσε ή πνιγηρή υπαλληλία, ή ωχρά σπειροχαίτη και ή Πρέβεζα για να αναδυθεί τόσο αδιάλλακτη ή τέχνη του Καρυωτάκη, τέχνη πού υπερβαίνει τόσο τη βιογραφία του ποιητή όσο και τη μυθολόγησή της. (Από τον πρόλογο της έκδοσης)",125,"['Poetry', 'Poetry', 'Poetry']",39 follower,6 review,20,0 (0%),1 (<1%),3 (2%),36 (33%),68 (62%)
Sternstunden der Menschheit: Vierzehn historische Miniaturen,Stefan Zweig,4.24,"12,098 rating","January 1, 1927","Mit einem Nachwort von Knut Beck.Mit dem Autorenporträt aus dem Metzler Lexikon Weltliteratur.Mit Daten zu Leben und Werk, exklusiv verfasst von der Redaktion der Zeitschrift für Literatur TEXT + KRITIK.Manchmal ist die Geschichte selbst spannender als jedes Drama und lebendiger als jeder Roman. Stefan Zweig versammelt in diesen historischen Miniaturen vierzehn große, schicksalhafte Augenblicke in der Geschichte der Menschheit: von der Schlacht bei Waterloo über die Entstehung von Goethes berühmter Marienbader Elegie bis hin zur tragischen Südpolexpedition von Sir Robert Falcon Scott. Dabei zeigt sich: Es sind oft gerade die kurzen, vom Zufall bestimmten Augenblicke, die prägend für die Zukunft sind.",304,"['History', 'Nonfiction', 'Classics', 'Short Stories', 'German Literature', 'Biography', 'Literature']","8,704 follower","1,030 review","2,034",63 (<1%),311 (2%),"1,738 (14%)","4,587 (37%)","5,399 (44%)"
Divine Foreknowledge and Human Freedom: The Coherence of Theism: Omniscience,William Lane Craig,3.89,19 rating,"December 1, 1990","The ancient problem of fatalism, more particularly theological fatalism, has resurfaced with surprising vigour in the second half of the twentieth century. Two questions predominate in the debate: (1) Is divine foreknowledge compatible with human freedom and (2) How can God foreknow future free acts? Having surveyed the historical background of this debate in ""The Problem of Divine Foreknowledge"" and ""Future Contingents from Aristotle to Suarez"" (Brill: 1988), William Lane Craig now attempts to address these issues critically. His wide-ranging discussion brings together a thought- provoking array of related topics such as logical fatalism, multivalent logic, backward causation, precognition, time travel, counterfactual logic, temporal necessity, Newcomb's Problem, middle knowledge, and relativity theory. The present work serves both as a useful survey of the extensive literature on theological fatalism and related fields and as a stimulating assessment of the possibility of divine foreknowledge of future free acts.",374,"['Philosophy', 'Theology']",743 follower,3 review,119,1 (5%),2 (10%),3 (15%),5 (26%),8 (42%)
Terrorism and Communism: A Reply to Karl Kautsky,Leon Trotsky,3.76,601 rating,"June 1, 1920","Written in the white heat of revolutionary Russia’s Civil War, Trotsky’s Terrorism and Communism is one of the most potent defenses of revolutionary dictatorship. In his provocative commentary to this new edition the philosopher Slavoj Žižek argues that Trotsky’s attack on the illusions of liberal democracy has a vital relevance today.",183,"['Politics', 'Philosophy', 'History', 'Nonfiction', 'Russia', 'Theory', 'Russian Revolution', 'Politics', 'Philosophy', 'History', 'Nonfiction', 'Russia', 'Theory', 'Russian Revolution', 'Politics', 'Philosophy', 'History', 'Nonfiction', 'Russia', 'Theory', 'Russian Revolution']",651 follower,57 review,964,26 (4%),43 (7%),161 (26%),192 (31%),179 (29%)
Escape to Honor,Larry Harris,4.21,14 rating,"January 1, 1984",1st Paperjacks 1985 paperback vg+ In stock shipped from our UK warehouse,241,"['Nonfiction', 'Nonfiction', 'Nonfiction', 'Nonfiction', 'Nonfiction']",6 follower,4 review,50,0 (0%),0 (0%),2 (14%),7 (50%),5 (35%)
The Letter for the King,Tonke Dragt,4.17,"12,279 rating","January 1, 1962","A young messenger. A secret mission. A kingdom in peril.It is the dead of night.Sixteen-year-old Tiuri must spend hours locked in a chapel in silent contemplation if he is to be knighted the next day.But, as he waits by the light of a flickering candle, he hears a knock at the door and a voice desperately asking for help.A secret letter must be delivered to King Unauwen across the Great Mountains - a letter upon which the fate of the entire kingdom depends. Tiuri has a vital role to play, one that might cost him his knighthood.Tiuri's journey will take him through dark, menacing forests, across treacherous rivers, to sinister castles and strange cities. He will encounter evil enemies who would kill to get the letter, but also the best of friends in the most unexpected places.He must trust no one.He must keep his true identity secret.Above all, he must never reveal what is in the letter...The Letter for the King is the thrilling story of one boy's battle against evil, set in an enchanted world of chivalry, courage and true friendship.",513,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Classics', 'Middle Grade', 'Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Classics', 'Middle Grade', 'Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Classics', 'Middle Grade']",251 follower,"1,003 review",39,143 (1%),377 (3%),"1,937 (15%)","4,580 (37%)","5,242 (42%)"
The Life of Forms in Art,Henri Focillon,4.09,69 rating,"January 1, 1989","In this beautiful meditation on the art-historical problem of style, Henri Focillon (1881–1943) describes how art forms change over time. Although he argues that the development of art is irreducible to external political, social, or economic determinants, one of his great achievements was to lodge a concept of autonomous formal mutation within the shifting domain of materials and techniques. Focillon emphasizes the presence of nonsynchronous tendencies within styles that give artworks a manifold and stratified character.The Life of Forms in Art remains one of the most brilliant and important reflections on the morphology of art. It has been superbly translated by Yale art historian George Kubler, whose book The Shape of Time was influenced by Focillon. The book also contains a critical introduction by Jean Molino.","PaperbackFirst published January 1, 1989","['Art', 'Philosophy', 'Theory', 'Nonfiction', 'Architecture', 'France', 'College', 'Art', 'Philosophy', 'Theory', 'Nonfiction', 'Architecture', 'France', 'College', 'Art', 'Philosophy', 'Theory', 'Nonfiction', 'Architecture', 'France', 'College']",7 follower,7 review,127,0 (0%),5 (7%),8 (11%),32 (46%),24 (34%)
The Long Road Home,Danielle Steel,4.02,"10,302 rating","January 1, 1998","A novel of courage, hope and love...From her secret perch at the top of the stairs, seven-year-old Gabriella watches the guests arrive at her parents' lavish Manhattan home. The click, click click of her mother's high heels strikes terror into her heart, as she has been told that she is to blame for her mother's rage - and her father's failure to protect her. Her world is a confusing blend of terror, betrayal and pain, and Gabriella knows that there is no safe place for her to hide.When her parents' marriage collapses, her father disappears and her mother abandons her to a convent, where Gabriella's battered body and soul begin to mend amid the quiet safety and hushed rituals of the nuns. And when she grows into womanhood, young Father Joe Connors comes into her life. Like Gabriella, Joe is haunted by the pain of his childhood, and with her he takes the first steps towards healing. But their relationship leads to disaster as Joe must choose between the priesthood and Gabriella. She struggles to survive on her own in New York, where she seeks escape through her writing, until eventually she is able to find forgiveness, freedom from guilt, and healing from abuse.In this work of daring and compassion, Danielle Steel has created a vivid portrait of an abused child's broken world which will shock and move you to your very soul.",476,"['Romance', 'Fiction', 'Chick Lit', 'Drama', 'Contemporary', 'Adult', 'Adult Fiction']",14.1k follower,498 review,765,158 (1%),565 (5%),"2,212 (21%)","3,311 (32%)","4,056 (39%)"
