title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Across the Wire: Life and Hard Times on the Mexican Border,Luis Alberto Urrea,4.21,885 rating,"January 2, 1993","            Luis Alberto Urrea's Across the Wire offers a compelling and unprecedented look at what life is like for those refugees living on the Mexican side of the border—a world that is only some twenty miles from San Diego, but that few have seen.  Urrea gives us a compassionate and candid account of his work as a member and ""official translator"" of a crew of relief workers that provided aid to the many refugees hidden just behind the flashy tourist spots of Tijuana.  His account of the struggle of these people to survive amid abject poverty, unsanitary living conditions, and the legal and political chaos that reign in the Mexican borderlands explains without a doubt the reason so many are forced to make the dangerous and illegal journey ""across the wire"" into the United States.            More than just an expose, Across the Wire is a tribute to the tenacity of a people who have learned to survive against the most impossible odds, and returns to these forgotten people their pride and their identity.  ",208,"['Nonfiction', 'Politics', 'Memoir', 'Sociology', 'Social Justice', 'History', 'Short Stories']","2,553 follower",107 review,57,6 (<1%),18 (2%),139 (15%),344 (38%),378 (42%)
Heir of Sea and Fire,Patricia A. McKillip,4.15,"8,033 rating","July 1, 1977","By the vow of her father and her own desire, Raederle was pledged to Morgon, Riddle-Master of Hed. But a year had passed since Morgon disappeared on his search for the High One at Erlenstar Mountain, and rumors claimed he was dead.Raederle set out to learn the truth for herself, though her small gift of magic seemed too slight for the perils she must face. The quest led through strange lands and dangerous adventures. Only her growing powers enabled her at last to reach Erlenstar Mountain. And there she discovered what she could not bear to accept.Accompanied by Deth, the High One's Harper, she fled. And behind them came a pursuer whose name was Morgon, bent on executing a grim destiny upon Raederle and Deth.Her only hope lay in summoning the Hosts of the Dead, led by the King whose skull she bore . . .",213,"['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Young Adult', 'Magic', 'Epic Fantasy']","2,633 follower",276 review,112,59 (<1%),252 (3%),"1,534 (19%)","2,736 (34%)","3,452 (42%)"
The Princess Test,Gail Carson Levine,3.79,"11,048 rating","March 21, 1999","King Humphrey has decided it's time for his son, Prince Nicholas, to marry. But he must make sure the bride is a real princess. So he devises a series of princess tests, designed to weed out the phonies and the fakes. Meanwhile, Nicholas has fallen in love with Lorelei, a mere blacksmith's daughter. She's no princess, but he wants to marry her all the same--but how will she ever pass the terrible tests?",91,"['Fantasy', 'Fairy Tales', 'Childrens', 'Middle Grade', 'Young Adult', 'Fiction', 'Retellings', 'Fantasy', 'Fairy Tales', 'Childrens', 'Middle Grade', 'Young Adult', 'Fiction', 'Retellings', 'Fantasy', 'Fairy Tales', 'Childrens', 'Middle Grade', 'Young Adult', 'Fiction', 'Retellings']","9,047 follower",349 review,56,64 (<1%),683 (6%),"3,632 (32%)","3,814 (34%)","2,855 (25%)"
"East, West",Salman Rushdie,3.56,"7,499 rating","January 1, 1994","In these nine stories, Salman Rushdie looks at what happens when East meets West, at the forces that pull his characters first in one direction, then the other. Fantasy and realism collide as a rickshaw driver writes letters describing his film star career in Bombay; a mispronunciation leads to romance and an unusual courtship in sixties London; two childhood friends turned diplomats live out in a violent world fantasies hatched by ""Star Trek""; and Christopher Columbus dreams of consummating his relationship with Queen Isabella. The stories in ""East, West"" show the extraordinary range and power of Salman Rushdie's writing.",224,"['Fiction', 'Short Stories', 'India', 'Magical Realism', 'Literary Fiction', 'Literature', 'Indian Literature']",11.4k follower,559 review,140,105 (1%),693 (9%),"2,742 (36%)","2,820 (37%)","1,139 (15%)"
Staying On,Paul Scott,3.89,"3,907 rating","January 1, 1977","In this sequel to The Raj Quartet, Colonel Tusker and Lucy Smalley stay on in the hills of Pankot after Indian independence deprives them of their colonial status. Finally fed up with accommodating her husband, Lucy claims a degree of independence herself. Eloquent and hilarious, she and Tusker act out class tensions among the British of the Raj and give voice to the loneliness, rage, and stubborn affection in their marriage. Staying On won the Booker Prize in 1977 and was made into a motion picture starring Trevor Howard and Celia Johnson in 1979.",224,"['Fiction', 'India', 'Historical Fiction', 'Classics', 'Literary Fiction', 'Literature', 'Asia']",140 follower,239 review,184,77 (1%),228 (5%),916 (23%),"1,518 (38%)","1,168 (29%)"
Charms for the Easy Life,Kaye Gibbons,4.02,"12,667 rating","January 1, 1993","A family without men, the Birches live gloriously offbeat lives in the lush, green backwoods of North Carolina. Radiant, headstrong Sophia and her shy, brilliant daughter, Margaret, possess powerful charms to ward off loneliness, despair, and the human misery that often beats a path to their door. And they are protected by the eccentric wisdom and muscular love of the remarkable matriarch Charlie Kate, a solid, uncompromising, self-taught healer who treats everything from boils to broken bones to broken hearts.Sophia, Margaret, and Charlie Kate find strength in a time when women almost always depended on men, and their bond deepens as each one experiences love and loss during World War II. Charms for the Easy Life is a passionate, luminous, and exhilarating story about embracing what life has to offer, even if it means finding it in unconventional ways.",272,"['Fiction', 'Historical Fiction', 'Southern', 'Adult Fiction', 'Book Club', 'Novels', 'Literature']",529 follower,920 review,33,105 (<1%),470 (3%),"2,719 (21%)","5,115 (40%)","4,258 (33%)"
"Bloomsbury Birthday Quid: ""She Wasn't Soft""",T. Coraghessan Boyle,3.49,68 rating,"PaperbackPublished September 19, 1996",,"PaperbackPublished September 19, 1996","['Short Stories', 'Fiction']","2,772 follower",16 review,153,5 (7%),8 (11%),17 (25%),25 (36%),13 (19%)
Boyhood,J.M. Coetzee,3.77,"5,427 rating","September 1, 1997","Coetzee grew up in a new development north of Cape Town, tormented by guilt and fear. With a father he despised, and a mother he both adored and resented, he led a double life—the brilliant and well-behaved student at school, the princely despot at home, always terrified of losing his mother's love. His first encounters with literature, the awakenings of sexual desire, and a growing awareness of apartheid left him with baffling questions; and only in his love of the high veld (""farms are places of freedom, of life"") could he find a sense of belonging. Bold and telling, this masterly evocation of a young boy's life is the book Coetzee's many admirers have been waiting for, but never could have expected.",166,"['Fiction', 'Africa', 'South Africa', 'Nobel Prize', 'Literature', 'Novels', 'Literary Fiction']","4,739 follower",417 review,147,81 (1%),338 (6%),"1,520 (28%)","2,282 (42%)","1,206 (22%)"
A Treatise on Cosmic Fire,Alice A. Bailey,4.34,125 rating,"January 1, 1925","Although this book was one of the first to be written by Alice Bailey in collaboration with the Tibetan, it is probably the most timeless, profound and least understood. A Treatise on Cosmic Fire deals with the underlying structure of occult teaching for the present era, with vast cosmic processes reproduced through all areas of life from universe to atom. It is, therefore, no book for the proof-demanding concrete mind, or for those who dabble in the spectacular and the phenomenal. The true student, however, the seriously applied aspirant, will find his mind stimulated and his consciousness expanded.The book is dedicated to Helena Petrovna Blavatsky, and is said to be ""the psychological key to the Cosmic Creation."" Certainly in its revelation of relationship and correspondences throughout the Cosmos, all aspects of life unfolding through consciousness are included, based on the aphorism—""Having pervaded the entire universe with one fragment of Myself, I remain.""The One Life manifests through all form within the universe as fiery energy; and the three main streams of cosmic energy, differentiated into seven systemic rays, are shown in relation to the three aspects of fire controlling all manifested life: Electric Fire, the Fire of Spirit; Solar Fire, the Fire of Mind; Fire by Friction, the Internal Fires.A large section of the book is directed to a detailed exposition of Solar Fire, the Fire of Mind, since this is the dominant energy to be understood and controlled during this second solar system. The cosmic Laws operating through the system are shown in relation to the lesser laws of planetary origin and the laws of nature, operating through substance, as distinct from the life and the consciousness of the planet.In her foreword to the book, the author mentions a five-fold purpose within its teaching; briefly: (a) To provide a compact and skeleton outline of a scheme of cosmology, philosophy and psychology which may serve as a reference and textbook; (b) As an elucidation of the relation between Spirit and Matter, demonstrating as consciousness; (c) To show the coherent development of all that is found within a solar system and to demonstrate that everything evolves; (d) To give practical information about focal points of energy found in the etheric bodies of the Solar Logos, the macrocosm, and of man, the microcosm; (e) To give some information of the place and work of those sentient lives who form the essence of objectivity, and to indicate the nature of the Hierarchies of Existences who form out of their own substance all that is seen and known.These five objectives, and more, the book encompasses; for the effect in the individual consciousness is such that theories become transcended and the mind begins to experience through contemplative thought what the words on paper reveal to the intelligence. The finite human mind can touch its cosmic origins and its fiery essence when it opens to the three cosmic Laws of Synthesis, of Attraction and of Economy.The fire of love, the flame of life within the heart, is the touchstone for all intuitive thought, and the alchemist to the dense materiality of gross substance.",1342,"['Spirituality', 'Philosophy', 'Alchemy', 'Occult', 'Theosophy']",183 follower,12 review,261,4 (3%),8 (6%),9 (7%),24 (19%),80 (64%)
A Tangled Web,L.M. Montgomery,3.86,"5,298 rating","January 1, 1931","Over the years sixty members of the Dark family and sixty Penhallows have married one another—but not without their share of fighting and feuding. Now Aunt Becky, the eccentric old matriarch of the clan, has bequeathed her prized possession: a legendary heirloom jug. But the name of the jug's new owner will not be revealed for one year. In the next twelve months beautiful Gay Penhallow's handsome fiancé Noel Gibson leaves her for sly and seductive Nan Penhallow; reckless Peter Penhallow and lovely Donna Dark, who have hated each other since childhood, are inexplicably brought together by the jug; Hugh and Joscelyn Dark, separated on their wedding night ten years ago for reasons never revealed, find a second chance—all watched over by the mysterious Moon Man, who has the gift of second sight. Then comes the night when Aunt Becky's wishes will be revealed...and the family is in for the biggest surprise of all.",257,"['Classics', 'Fiction', 'Young Adult', 'Historical Fiction', 'Romance', 'Historical', 'Canada']",11.5k follower,489 review,"2,108",81 (1%),285 (5%),"1,453 (27%)","1,948 (36%)","1,531 (28%)"
Wyrms,Orson Scott Card,3.40,"5,946 rating","July 1, 1987","The sphere is alien in origin, but has been controlled by man for millennia. A legend as old as the stars rules this constructed world; When the seventh seventh seventh human Heptarch is crowned, he will be the Kristos and will bring eternal salvation . . . or the destruction of the cosmos.Patience is the only daughter of the rightful Heptarch, but she, like her father before her, serves the usurper who has destroyed her family. For she has learned the true ruler's honor.Duty to one's race is more important than duty to one's self. But the time for prudence has passed, and that which has slept for ages has awakened. And Patience must journey to the heartsoul of this planet to confront her destiny . . . and her world's.",336,"['Science Fiction', 'Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'Aliens', 'Young Adult']",19.5k follower,306 review,859,242 (4%),813 (13%),"2,148 (36%)","1,809 (30%)",934 (15%)
A Minor Apocalypse,Tadeusz Konwicki,3.66,"2,682 rating","January 1, 1979","As in his novel The Polish Complex, Konwicki's A Minor Apocalypse stars a narrator and character named Konwicki, who has been asked to set himself on fire that evening in front of the Communist Party headquarters in Warsaw in an act of protest. He accepts the commission, but without any clear idea of whether he will actually go through with the self-immolation. He spends the rest of the day wandering the streets of Warsaw, being tortured by the secret police and falling in love. Both himself and Everyman, the character-author experiences the effects of ideologies and bureaucracies gone insane with, as always in history, the individual struggling for survival rather than offering himself up on the pyre of the greater good. Brilliantly translated by Richard Lourie, A Minor Apocalypse is one of the most important novels to emerge from Poland in the last twenty five years.",238,"['Polish Literature', 'Fiction', 'Poland', 'Classics', 'School', 'Literature', 'Novels', 'Polish Literature', 'Fiction', 'Poland', 'Classics', 'School', 'Literature', 'Novels', 'Polish Literature', 'Fiction', 'Poland', 'Classics', 'School', 'Literature', 'Novels']",91 follower,313 review,37,110 (4%),266 (9%),707 (26%),948 (35%),651 (24%)
The Celery Stalks at Midnight,James Howe,3.93,"12,769 rating","January 1, 1983","HARE TODAY, GONE TOMORROWBunnicula is missing! Chester is convinced all the world's vegetables are in danger of being drained of their life juices and turned into zombies. Soon he has Harold and Howie running around sticking toothpicks through hearts of lettuce and any other veggie in sight. Of course, Chester has been known to be wrong before...but you can never be too careful when there's a vampire bunny at large!",144,"['Childrens', 'Fiction', 'Fantasy', 'Humor', 'Mystery', 'Animals', 'Middle Grade', 'Childrens', 'Fiction', 'Fantasy', 'Humor', 'Mystery', 'Animals', 'Middle Grade', 'Childrens', 'Fiction', 'Fantasy', 'Humor', 'Mystery', 'Animals', 'Middle Grade']",443 follower,363 review,201,244 (1%),571 (4%),"3,342 (26%)","4,252 (33%)","4,360 (34%)"
Downbelow Station,C.J. Cherryh,3.90,"15,457 rating","January 1, 1981","A legend among sci-fi readers, C. J. Cherryh's Union-Alliance novels, while separate and complete in themselves, are part of a much larger tapestry—a future history spanning 5,000 years of human civilization. A blockbuster space opera of the rebellion between Earth and its far-flung colonies, it is a classic science fiction masterwork.",526,"['Science Fiction', 'Fiction', 'Space Opera', 'Hugo Awards', 'Science Fiction Fantasy', 'Space', 'Speculative Fiction']","3,290 follower",796 review,309,368 (2%),998 (6%),"3,462 (22%)","5,598 (36%)","5,031 (32%)"
Memoirs and Selected Letters,Ulysses S. Grant,4.08,"3,245 rating","January 1, 1972","Twenty years after Appomattox, the Civil War’s greatest general fought his last campaign against death and time. Stricken by cancer as his family faced financial ruin, Ulysses S. Grant wrote his Personal Memoirs to secure their future, and in doing so won for himself a unique place in American letters. Acclaimed by readers as diverse as Mark Twain, Matthew Arnold, Gertrude Stein, and Edmund Wilson, the Personal Memoirs demonstrates the intelligence, intense determination, and laconic modesty that made Grant the Union’s foremost commander. This Library of America volume also includes 174 letters written by Grant from 1839 to 1865. Many of them are to his wife, Julia, and offer an intimate view of their affectionate and enduring marriage; others, addressed to fellow generals, government officials, and his congressional patron Elihu B. Washburne, provide a fascinating contemporary perspective on the events that would later figure in the Memoirs.Grant’s autobiography is devoted almost entirely to his life as a soldier: his years at West Point, his service in the peacetime army, and his education in war during conflicts foreign and domestic. Grant considered the Mexican War “one of the most unjust ever waged by a stronger against a weaker nation” and thought that the Civil War was our punishment for it; but his retrospective disapproval did not prevent him from becoming enchanted by Mexico or from learning about his own capacity for leadership amid the confusion and carnage of battle.His account of the Civil War combines a lucid treatment of its political causes and its military actions, along with the story of his own growing strength as a commander. At the end of an inconsequential advance in Missouri in 1861 he realized that his opponent “had been as much afraid of me as I had been of him.” Fort Donelson and Shiloh taught him to seize the initiative, while his success in living off the land during the Vicksburg campaign inspired William T. Sherman to undertake his marches through the interior of the South.By 1864 Grant knew that the rebellion could be suppressed only by maintaining relentless pressure against its armies and methodically destroying its resources. As the Union’s final general-in-chief, he acted with the resolve that had eluded his predecessors, directing battles whose drawn-out ferocity had no precedent in Western warfare. His narrative of the war’s final year culminates in his meeting with Lee at Appomattox, a scene of quiet pride, sadness, and humanity.Grant’s writing is spare, telling, and quick, superbly evocative of the imperatives of decision, motion, and action that govern those who try to shape the course of war. Grant wrote about the most destructive war in American history with a clarity and directness unequaled in our literature.",1199,"['History', 'Biography', 'Civil War', 'Memoir', 'Nonfiction', 'American History', 'War', 'History', 'Biography', 'Civil War', 'Memoir', 'Nonfiction', 'American History', 'War', 'History', 'Biography', 'Civil War', 'Memoir', 'Nonfiction', 'American History', 'War', 'History', 'Biography', 'Civil War', 'Memoir', 'Nonfiction', 'American History', 'War', 'History', 'Biography', 'Civil War', 'Memoir', 'Nonfiction', 'American History', 'War']",111 follower,113 review,285,139 (4%),161 (4%),458 (14%),"1,029 (31%)","1,458 (44%)"
الحرام,Yusuf Idris,3.96,"4,319 rating","January 1, 1959",تصور الرواية جوانب الظلم الاجتماعي الذي تعيشه طبقة مهمشة من طبقات المجتمع، وذلك من خلال بيان أن الحرام الذي وقعت فيه بطلة القصة يندرج في دائرة حرام أكبر يقوم به أهل البلد الفقراء مع عمال التراحيل الذين هم أفقر منهم، فهو الحرام الحقيقي، وقد قدمت الرواية من خلال إطار فني محكم ولغة شديدة العذوبة,144,"['Novels', 'Fiction', 'Classics', 'Literature', 'Egypt', 'Media Tie In', '20th Century', 'Novels', 'Fiction', 'Classics', 'Literature', 'Egypt', 'Media Tie In', '20th Century', 'Novels', 'Fiction', 'Classics', 'Literature', 'Egypt', 'Media Tie In', '20th Century']","1,063 follower",400 review,119,82 (1%),204 (4%),948 (21%),"1,640 (37%)","1,445 (33%)"
Midnight Falcon,David Gemmell,4.29,"8,161 rating","January 1, 1999","Bane the Bastard is the illegitimate son of the Rigante king who men called Demonblade. Born of treachery, Bane grew up an outcast in his own land, feared by his fellow highlanders, and denied by the father whose unmistakable mark he bore–the eyes of Connavar, one tawny brown, the other emerald green.Hounded from the country of his birth, Bane found acceptance across the seas–only to have it stripped away in an instant by a cruel and deadly swordsman. Now fighting as a gladiator in the blood-soaked arenas of the Empire, Bane lives for one revenge. And he pursues his goal with the same single-minded determination that won his father a crown.But more is at stake than a young warrior’s quest for vengeance. The armies of the Stone are preparing to march on the lands of the Rigante. The fate of human and Seidh alike will be decided by the clash of swords–and by the bonds of twisted love and bitterness between a father and a son . . .",430,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Heroic Fantasy', 'Science Fiction Fantasy', 'Adventure', 'High Fantasy']","3,233 follower",195 review,156,29 (<1%),134 (1%),"1,142 (13%)","2,972 (36%)","3,884 (47%)"
The Pendragon Legend,Antal Szerb,3.97,"2,746 rating","January 1, 1934","At an end-of-London-season soiree, the young Hungarian scholar-dilettante Janos Batky is introduced to the Earl of Gwynedd, a reclusive eccentric who is the subject of strange rumors. Invited to the family seat--Pendragon Castle in North Wales--Batky receives a mysterious phone call warning him not to go; but he does and finds himself in a bizarre world of mysticism, romance, animal experimentation, and planned murder. His quest to solve the central mystery takes him down strange byways--old libraries and warehouse cellars, Welsh mountains, and underground tombs.",330,"['Fiction', 'Hungarian Literature', 'Hungary', 'Mystery', 'Classics', 'Fantasy', 'Gothic', 'Fiction', 'Hungarian Literature', 'Hungary', 'Mystery', 'Classics', 'Fantasy', 'Gothic', 'Fiction', 'Hungarian Literature', 'Hungary', 'Mystery', 'Classics', 'Fantasy', 'Gothic']",205 follower,183 review,36,40 (1%),149 (5%),569 (20%),"1,071 (39%)",917 (33%)
The Broken Body: Journey to Wholeness,Jean Vanier,4.25,72 rating,"January 1, 1988",minor shelf wear only,"PaperbackFirst published January 1, 1988","['Spirituality', 'Nonfiction', 'Christian', 'Theology']",162 follower,6 review,202,1 (1%),1 (1%),10 (13%),27 (37%),33 (45%)
Feast of the King's Shadow,Chaz Brenchley,3.51,101 rating,"January 1, 1999","The Kingdom of Outremer was raised on sands steeped in the blood of war, and to war it is returning. The Sharai tribes, bitter and divided in defeat, have regrouped in their stronghold at Rhabat. Observing an uneasy truce under the banner of the charismatic Hasan, they await the coming of the Ghost Walker, long-promised deliverer of their people.The Ghost Walker has indeed returned, but not to the Sharai. Marron is a former Ransomer from Outremer who does not yet fully understand what he has become. His companions know more about the power he now wields, and insist that his destiny lies with theirs in Rhabat. But their motives are far from united.One thing is certain: whoever controls the Ghost Walker controls the future of Outremer. But Marron has a will of his own...",648,"['Fantasy', 'M M Romance', 'High Fantasy', 'Science Fiction Fantasy', 'Fiction', 'Gay', 'Historical Fiction']",72 follower,2 review,118,3 (2%),11 (10%),36 (35%),33 (32%),18 (17%)
The Land Remembers: The Story of a Farm and Its People,Ben Logan,4.47,563 rating,"February 10, 1975","This classic American memoir is about a farm and its people, of a boyhood on a southwestern Wisconsin hilltop world in the 1930s. Ben Logan grew up on Seldom Seen Farm with his three brothers, father, mother, and hired hand Lyle—“the fifth Logan boy.” The boys discussed and argued and joked over the events around their farm, marked the seasons by the demands of the land, tested each other and themselves, and grew up learning timeless lessons. This paperback edition features Logan's never-before-published afterword that traces the Logan land to an earlier time, bringing the story full circle to the farm and its people.",286,"['Memoir', 'Nonfiction', 'Biography', 'History', 'Agriculture', 'Biography Memoir', 'Classics']",9 follower,105 review,15,3 (<1%),10 (1%),51 (9%),155 (27%),344 (61%)
"Living My Life, Vol. 1",Emma Goldman,4.35,800 rating,"January 1, 1931","“You damn bitch of an anarchist, I wish I could get at you. I would tear your heart out and feed it to my dog.” This was one of the less obscene messages received by Emma Goldman (1869-1940), while in jail on suspicion of complicity in the assassination of McKinley. The most notorious woman of her day, she was bitterly hated by millions and equally revered by millions.The strong feelings she aroused are understandable. She was an alien, a practicing anarchist, a labor agitator, a pacifist in World War 1, an advocate of political violence, a feminist, a proponent of free love and birth control, a communist, a street-fighter for justice — all of which she did with strong intellect and boundless passion. Today, of course, many of the issues that she fought over are just as vital as they were then.Emma Goldman came from Russia at the age of 17. After an encounter with the sweatshop and an unfortunate marriage, she plunged into the bewildering intellectual and activist chaos that attended American social evolution around the turn of the twentieth century. She knew practically everyone of importance in radical circles. She dominated many areas of the radical movement, lecturing, writing, haranguing, and publishing to awaken the world to her ideas. After World War I she was deported to Russia, where she soon discovered that anarchists were no better liked than in America, despite Lenin’s first gesture of welcome. She escaped with her life but never was allowed to return to the United States.Emma Goldman was a devastatingly honest woman, who spared herself as little as she spared anyone else. From her account the reader can gain insight into a curious personality type of recurrent interest: a woman who devoted her life to eliminating suffering, yet could make a bomb or assist in staging an assassination. Equally interesting are her comments on other radicals of the period, such as Kropotkin, Berkman, Mooney, Lenin, Trotsky, Haywood, Most, the Haymarket martyrs, and many others. Her autobiography, written with vigor, ranks among the finest in the English language.",503,"['Nonfiction', 'Politics', 'Feminism', 'Biography', 'Memoir', 'History', 'Autobiography']",867 follower,54 review,276,6 (<1%),22 (2%),82 (10%),265 (33%),425 (53%)
Almost Starring Skinnybones,Barbara Park,3.74,344 rating,"March 12, 1988","If you thought Junie B. Jones was funny—catch more laughs from New York Time s bestselling author Barbara Park with the hilarious sequel to Skinnybones —just right for fans of Diary of a Wimpy Kid and I Funny! And the award goes to…Alex Frankovitch! Roll out the red carpet! Alex “Skinnybones” Frankovitch is about to become a HUGE star—in his very own TV commercial! But Alex’s plans for stardom go HORRIBLY wrong. Forget fame and fortune—his friends think he’s a FLOP! And his fan club only has two members—a cat and a drooling toddler. Can Alex figure out another way to get his name in lights? Or is this star going to crash and burn? “ Skinnybones equals tickled funny bones.” — Booklist “Young Alex ‘Skinnybones’ Frankovitch finally gets his chance to become a Big Celebrity…in this amusing follow-up to Skinnybones. ” — Publishers Weekly “Once again demonstrating her remarkable ear for dialogue, [Barbara Park] also shows a good sense of timing in this fast-paced outing.” — School Library Journal",108,"['Humor', 'Childrens', 'Fiction', 'Realistic Fiction', 'Middle Grade', 'Young Adult', 'Novels']",992 follower,34 review,317,4 (1%),35 (10%),96 (27%),119 (34%),90 (26%)
Battleaxe,Sara Douglass,3.96,"16,873 rating","July 5, 1995","A thousand years ago the Acharites drove the Forbidden from their land. Now, strange sightings along Achar's northern border foreshadow their return. The barbaric tribes of the Ravensbund are pouring south with the tales of fearsome beings who feed on the terror of their prey. Winter has come early, and with it the promise of war. Axis, bastard son of the dead Princess Rivkah, is sent to the battlefront at Gorkenfort with his elite Axe-Wielders. Once there, he must hand over command to his hated half-brother, Borneheld. But travelling north, Axis falls in love with Faraday - Borneheld's betrothed, and meets two priests who challenge the very essence of his beliefs.The Sentinels walk the land, the TreeFriend has been found, and the people of the Plough, the Wing and the Horn must set aside their differences and unite under one leader against the evil rising in the north . .",674,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Romance', 'Adult']",975 follower,495 review,73,409 (2%),985 (5%),"3,583 (21%)","5,821 (34%)","6,075 (36%)"
Unapologetic Theology: A Christian Voice in a Pluralistic Conversation,William C. Placher,3.75,56 rating,"January 1, 1989","In Unapologetic Theology, William Placher examines religion and the search for truth in a pluralistic society. Among the issues he considers are science and its relation to belief, dialogue among various religions, and the theological method.",184,"['Theology', 'Philosophy', 'Religion']",11 follower,3 review,20,2 (3%),2 (3%),16 (28%),24 (42%),12 (21%)
Walt Disney's The Sorcerer's Apprentice,Don Ferguson,4.39,"1,307 rating","August 1, 1994","Apprenticed to a sorcerer, Mickey Mouse tries to use magic to save himself some work.",24,"['Childrens', 'Picture Books', 'Fiction', 'Media Tie In', 'Fantasy', 'Childrens', 'Picture Books', 'Fiction', 'Media Tie In', 'Fantasy', 'Childrens', 'Picture Books', 'Fiction', 'Media Tie In', 'Fantasy', 'Childrens', 'Picture Books', 'Fiction', 'Media Tie In', 'Fantasy', 'Childrens', 'Picture Books', 'Fiction', 'Media Tie In', 'Fantasy']",14 follower,18 review,46,9 (<1%),41 (3%),194 (14%),250 (19%),813 (62%)
The King's Fifth,Scott O'Dell,3.66,"1,994 rating","January 1, 1966","A 1967 Newbery Honor Book While awaiting trial for murder and withholding from the king the obligatory fifth of the gold found in Cibola, Esteban, a seventeen-year-old cartographer, recalls his adventures with a band of conquistadors.",272,"['Historical Fiction', 'Fiction', 'Young Adult', 'Adventure', 'Middle Grade', 'Classics', 'Childrens']",741 follower,176 review,86,71 (3%),174 (8%),599 (30%),666 (33%),484 (24%)
Future Grace,John      Piper,4.19,"5,945 rating","September 1, 1995","In Future Grace, author John Piper helps readers discover the key to overcoming sin and living a life that honors God. Many men and women attempt to walk upright out of gratitude for what Christ did in the past, but Piper encourages believers to look ahead to the grace God provides for us on a day-by-day, moment-by-moment basis—putting faith into action by laying hold of God’s promises for the challenges we face.Sever the Root of SinNo one sins out of duty. We sin because we want to. Sin promises happiness, and we buy the lie. So how can the root of sin be severed in our lives? The penalty of sin must be paid by the righteous blood of Christ. And the power of sin must be broken by banking on the promises of Christ.John Piper’s meditations are rooted in rock-solid biblical reflection. Chapter by chapter—one for each day of the month—he reveals how, by cherishing the promises of God, you can break the power of anxiety, despondency, covetousness, lust, bitterness, impatience, pride, misplaced shame, and more.From the Trade Paperback edition.",448,"['Theology', 'Christian', 'Christian Living', 'Christianity', 'Nonfiction', 'Faith', 'Religion']","4,113 follower",236 review,446,159 (2%),259 (4%),868 (14%),"1,689 (28%)","2,970 (49%)"
Las batallas en el desierto,José Emilio Pacheco,4.13,"25,092 rating","July 12, 1981",A novella depicts the harsh reality of life in urban Mexico and the tragedy of childhood innocence betrayed.,72,"['Fiction', 'Spanish Literature', 'Short Stories', 'Classics', 'Latin American', 'Novels', 'Historical Fiction']",472 follower,"2,081 review",144,255 (1%),915 (3%),"4,244 (16%)","9,617 (38%)","10,061 (40%)"
The Book of Night with Moon,Diane Duane,4.07,"2,190 rating","January 1, 1997","Rhiow seems a perfectly ordinary New York City cat. Or so her humans think -- but she is much more than she appears. With her partners Saash and Urruah, she collaborates with human wizards to protect the earth from dark forces and maintain the network of magical gateways that connect to different realities. But amid this amazing secret animal world lies a danger that threatens not only the cats of the world, but humans as well.",464,"['Fantasy', 'Fiction', 'Young Adult', 'Cats', 'Urban Fantasy', 'Animals', 'Magic', 'Fantasy', 'Fiction', 'Young Adult', 'Cats', 'Urban Fantasy', 'Animals', 'Magic', 'Fantasy', 'Fiction', 'Young Adult', 'Cats', 'Urban Fantasy', 'Animals', 'Magic']","2,337 follower",158 review,196,21 (<1%),109 (4%),431 (19%),772 (35%),857 (39%)
"My Son, My Son",Spring Howard,4.28,354 rating,"January 1, 1938","The story of William Essex, who rose from humble beginnings to become a successful dramatist and novelist, and his friend Dermot O'Riordon, a fervent Irish patriot and founder of a great London furnishing house; and their sons, Oliver Essex and Rory O'Riordon. Plus some other assorted characters, from old Mr Moscrop and his daughter Nellie, and Maeve O'Riordon. Those boys grow up in friendship, but the passing years create circumstances that divide them as their fathers learn the hard way that sons do not always develop the way a parent might wish.",448,"['Fiction', 'Historical Fiction', 'British Literature', 'Classics']",11 book,34 review,11,2 (<1%),12 (3%),46 (12%),120 (33%),174 (49%)
The Great Heresies,Hilaire Belloc,4.22,988 rating,"January 1, 1938","Here the great Catholic historian Hilaire Belloc analyzes five of the greatest heresies of all time: Arianism, Mohammedanism (Islam), Albigensianism, Protestantism, and the Modern Attack, showing that the world would be vastly different today if Arianism or Albigensianism had survived--and how it is different because Protestantism survived. He predicts the re-emergence of Islam and explains how the Modern Attack is the worst threat to the Catholic Church ever. different cover forISBN-10: 0895554755ISBN-13: 978-0895554758","First published January 1, 1938","['History', 'Religion', 'Catholic', 'Theology', 'Christianity', 'Nonfiction', 'Philosophy']",327 follower,95 review,704,11 (1%),36 (3%),149 (15%),319 (32%),473 (47%)
