title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Αιολική γη,Ilias Venezis,4.33,"1,323 rating","December 15, 1943","Νεοελληνική πεζογραφία - Μυθιστόρημα ""Η Αιολική γη γράφεται μέσα στα δύσκολα χρόνια της Κατοχής, σε μια περίοδο δηλαδή ανάπηρης ελευθερίας, ανυπέρβλητων δυσκολιών και ευτελισμού της ανθρώπινης ζωής. Η έως τότε δεκαπενταετής συγγραφική πορεία του Βενέζη είχε επιβεβαιώσει την εικόνα ενός δημιουργού με απολύτως προσωπικό ύφος και με βασική θεματογραφία την τραγικότερη εθνική περιπέτεια του εικοστού αιώνα, τη Μικρασιατική Καταστροφή, την οποία ο Βενέζης εβίωσε με οδυνηρό τρόπο ως αιχμάλωτος στα εργατικά τάγματα της Ανατολής, απ' όπου ελάχιστοι είχαν την τύχη να επιζήσουν. Αν ""Το νούμερο 31328"" αφηγείται τη φοβερή δοκιμασία στα εργατικά τάγματα και η Γαλήνη τις κάποτε ανυπέρβλητες δυσχέρειες των προσφύγων να ριζώσουν στη μητέρα πατρίδα, η ""Αιολική γη"" ανασυνθέτει την ευτυχισμένη ζωή των Ελλήνων στη Μικρασία πριν την Καταστροφή.""(από τον πρόλογο του Δημήτρη Δασκαλόπουλου στην τεσσαρακοστή όγδοη έκδοση)",310,32,81 follower,"['Fiction', 'Classics', 'Literature', 'Greece', 'Historical Fiction', 'Novels', 'Historical', 'Fiction', 'Classics', 'Literature', 'Greece', 'Historical Fiction', 'Novels', 'Historical', 'Fiction', 'Classics', 'Literature', 'Greece', 'Historical Fiction', 'Novels', 'Historical', 'Fiction', 'Classics', 'Literature', 'Greece', 'Historical Fiction', 'Novels', 'Historical', 'Fiction', 'Classics', 'Literature', 'Greece', 'Historical Fiction', 'Novels', 'Historical']",58 review,675 (51%),457 (34%),159 (12%),23 (1%),9 (<1%)
Pulp,Charles Bukowski,3.67,"39,153 rating","January 1, 1994","“The Walt Whitman of Los Angeles.”—Joyce Carol Oates, bestselling author “He brought everybody down to earth, even the angels.”—Leonard Cohen, songwriter Opening with the exotic Lady Death entering the gumshoe-writer's seedy office in pursuit of a writer named Celine, this novel demonstrates Charles Bukowski's own brand of humor and realism, opening up a landscape of seamy Los Angeles. Pulp is essential fiction from Buk himself.",208,855,27.7k follower,"['Fiction', 'Novels', 'Classics', 'American', 'Mystery', 'Literature', 'Crime']","2,407 review","8,799 (22%)","14,165 (36%)","11,726 (29%)","3,459 (8%)","1,004 (2%)"
The Road to Jerusalem,Jan Guillou,4.01,"8,464 rating","January 1, 1998","The hero of this phenomenally successful historical trilogy is Arn Magnusson, born in 1150 to an aristocratic Swedish family. THE ROAD TO JERUSALEM covers his childhood and education at the Cistercian monastry of Varnhem. There he is taught the best of spiritual and worldly learning, as well as being trained to become a master archer and swordsman by the giant Brother Guilbert, a former knight. At seventeen, equipped to become a monk or a warrior, Arn returns home, a young man and yet an innocent in the ways of the world. Two sisters cross his path: one seduces him, while with the other sister, Cecilia, he falls deeply in love. In loving two sisters he has committed a crime punishable by both civil and clerical authorities, and he is sentenced to serve 20 years as a Knight Templar in the Holy Land.",320,93,639 follower,"['Historical Fiction', 'Fiction', 'Historical', 'Swedish Literature', 'Medieval', 'Adventure', 'Scandinavian Literature', 'Historical Fiction', 'Fiction', 'Historical', 'Swedish Literature', 'Medieval', 'Adventure', 'Scandinavian Literature', 'Historical Fiction', 'Fiction', 'Historical', 'Swedish Literature', 'Medieval', 'Adventure', 'Scandinavian Literature']",392 review,"2,764 (32%)","3,564 (42%)","1,656 (19%)",389 (4%),91 (1%)
The Key to Nicholas Street,Stanley Ellin,3.68,47 rating,"April 18, 1952","The murder of a rich and beautiful woman causes a stir on Nicholas Street, in the most fashionable section of Sutton, a small town in New York. On a street where the most important thing is keeping up appearances, all eyes are on the Ayers family, as they reveal the secrets they desperately want to stay hidden from the neighbors. The police chief's job is to see through the lies and figure out whose biggest secret is murder.",219,146,36 follower,['Mystery'],16 review,9 (19%),22 (46%),9 (19%),6 (12%),1 (2%)
The Will to Power,Friedrich Nietzsche,4.06,"10,352 rating","January 1, 1901","Nietzsche’s notebooks, kept by him during his most productive years, offer a fascinating glimpse into the workshop and mind of a great thinker, and compare favorably with the notebooks of Gide and Kafka, Camus and Wittgenstein. The Will to Power, compiled from the notebooks, is one of the most famous books of the past hundred years, but few have studied it. Here is the first critical edition in any language.Down through the Nazi period The Will to Power, was often mistakenly considered to be Nietzche’s crowning systematic labor; since World War II it has frequently been denigrated. In fact, it represents a stunning selection from Nietzsche’s notebooks, in a topical arrangement that enables the reader to find what Nietzsche wrote on nihilism, art, morality, religion, the theory of knowledge, and whatever else interested him. But no previous edition—even in the original German—shows which notes Nietzsche utilized subsequently in his works, and which sections are not paralleled in the finished books. Nor has any previous edition furnished a commentary or index.Walter Kaufmann, in collaboration with R. J. Holilngdale, brings to this volume his unsurpassed skills as a Nietzsche translator and scholar. Professor Kaufmann has included an approximate date of each note. His running footnote commentary offers information needed to follow Nietzsche’s train of thought, and indicates, among other things, which notes were eventually superseded by later formulations. The comprehensive index serves to guide the reader to the extraordinary riches of this book.",575,"3,745",21.6k follower,"['Philosophy', 'Nonfiction', 'Classics', 'German Literature', 'Psychology', 'Religion', 'Theory', 'Philosophy', 'Nonfiction', 'Classics', 'German Literature', 'Psychology', 'Religion', 'Theory', 'Philosophy', 'Nonfiction', 'Classics', 'German Literature', 'Psychology', 'Religion', 'Theory', 'Philosophy', 'Nonfiction', 'Classics', 'German Literature', 'Psychology', 'Religion', 'Theory', 'Philosophy', 'Nonfiction', 'Classics', 'German Literature', 'Psychology', 'Religion', 'Theory']",289 review,"4,178 (40%)","3,542 (34%)","1,930 (18%)",472 (4%),230 (2%)
Aniara,Harry Martinson,3.88,"2,467 rating","January 1, 1956",English (translation)Original Swedish,157,116,69 follower,"['Poetry', 'Science Fiction', 'Classics', 'Fiction', 'Swedish Literature', 'Nobel Prize', 'Dystopia', 'Poetry', 'Science Fiction', 'Classics', 'Fiction', 'Swedish Literature', 'Nobel Prize', 'Dystopia', 'Poetry', 'Science Fiction', 'Classics', 'Fiction', 'Swedish Literature', 'Nobel Prize', 'Dystopia', 'Poetry', 'Science Fiction', 'Classics', 'Fiction', 'Swedish Literature', 'Nobel Prize', 'Dystopia', 'Poetry', 'Science Fiction', 'Classics', 'Fiction', 'Swedish Literature', 'Nobel Prize', 'Dystopia']",236 review,745 (30%),939 (38%),572 (23%),170 (6%),41 (1%)
Course in General Linguistics,Ferdinand de Saussure,3.97,"3,353 rating","January 1, 1916","The Cours de linguistique generale, reconstructed from students' notes after Saussure's death in 1913, founded modern linguistic theory by breaking the study of language free from a merely historical and comparativist approach. Saussure's new method, now known as Structuralism, has since been applied to such diverse areas as art, architecture, folklore, literary criticism, and philosophy.",236,46,212 follower,"['Linguistics', 'Philosophy', 'Nonfiction', 'Language', 'Theory', 'France', 'Science', 'Linguistics', 'Philosophy', 'Nonfiction', 'Language', 'Theory', 'France', 'Science', 'Linguistics', 'Philosophy', 'Nonfiction', 'Language', 'Theory', 'France', 'Science']",180 review,"1,142 (34%)","1,238 (36%)",762 (22%),149 (4%),62 (1%)
Eucalyptus,Murray Bail,3.50,"5,428 rating","January 1, 1998","The gruff widower Holland has two possessions he cherishes above all others: his sprawling property of eucalyptus trees and his ravishingly beautiful daughter, Ellen. When Ellen turns nineteen Holland makes an announcement: she may marry only the man who can correctly name the species of each of the hundreds of gum trees on his property. Ellen is uninterested in the many suitors who arrive from around the world, until one afternoon she chances on a strange, handsome young man resting under a Coolibah tree. In the days that follow, he spins dozens of tales set in cities, deserts, and faraway countries. As the contest draws to a close, Ellen and the stranger's meetings become more erotic, the stories more urgent. Murray Bail's rich narrative is filled with unexpected wisdom about art, feminine beauty, landscape, and language. Eucalyptus is a shimmering love story that affirms the beguiling power of storytelling itself.",261,21,43 follower,"['Fiction', 'Australia', 'Romance', 'Contemporary', 'Literature', 'Literary Fiction', 'Historical Fiction']",470 review,"1,155 (21%)","1,734 (31%)","1,537 (28%)",679 (12%),323 (5%)
The Ipcress File,Len Deighton,3.93,"16,831 rating","January 1, 1962","Len Deighton’s classic first novel, whose protagonist is a nameless spy – later christened Harry Palmer and made famous worldwide in the iconic 1960s film starring Michael Caine.The Ipcress File was not only Len Deighton’s first novel, it was his first bestseller and the book that broke the mould of thriller writing.For the working class narrator, an apparently straightforward mission to find a missing biochemist becomes a journey to the heart of a dark and deadly conspiracy.The film of The Ipcress File gave Michael Caine one of his first and still most celebrated starring roles, while the novel itself has become a classic.",342,186,775 follower,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Crime', 'Spy Thriller', 'Novels']",447 review,"5,092 (30%)","6,677 (39%)","4,095 (24%)",745 (4%),222 (1%)
The Pursuit of Love,Nancy Mitford,3.95,"19,340 rating","January 1, 1945","Few aristocratic English families of the twentieth century enjoyed the glamorous notoriety of the infamous Mitford sisters. Nancy Mitford's most famous novel, The Pursuit of Love satirizes British aristocracy in the twenties and thirties through the amorous adventures of the Radletts, an exuberantly unconventional family closely modelled on Mitford's own.The Radletts of Alconleigh occupy the heights of genteel eccentricity, from terrifying Lord Alconleigh (who, like Mitford's father, used to hunt his children with bloodhounds when foxes were not available), to his gentle wife, Sadie, their wayward daughter Linda, and the other six lively Radlett children. Mitford's wickedly funny prose follows these characters through misguided marriages and dramatic love affairs, as the shadow of World War II begins to close in on their rapidly vanishing world.",192,73,681 follower,"['Fiction', 'Classics', 'Romance', 'Historical Fiction', 'British Literature', 'Humor', '20th Century']","1,872 review","5,655 (29%)","8,350 (43%)","4,335 (22%)",793 (4%),207 (1%)
Saint Maybe,Anne Tyler,3.89,"17,515 rating","August 20, 1991","In 1965, the happy Bedloe family is living an ideal, apple-pie existence in Baltimore.  Then, in the blink of an eye, a single tragic event occurs that will transform their lives forever--particularly that of seventeen-year-old Ian Bedloe, the youngest son, who blames himself for the sudden ""accidental"" death of his older brother.Depressed and depleted, Ian is almost crushed under the weight of an unbearable, secret guilt.  Then one crisp January evening, he catches sight of a window with glowing yellow neon, the CHURCH OF THE SECOND CHANCE.  He enters and soon discovers that forgiveness must be earned, through a bit of sacrifice and a lot of love...A New York Times Notable Book",337,107,"7,135 follower","['Fiction', 'Contemporary', 'Literary Fiction', 'Novels', 'Adult Fiction', 'American', 'Literature']",902 review,"4,588 (26%)","7,413 (42%)","4,641 (26%)",716 (4%),157 (<1%)
Pop. 1280,Jim Thompson,4.05,"10,804 rating","January 1, 1964","Nick Corey is a terrible sheriff on purpose. He doesn't solve problems, enforce rules or arrest criminals. He knows that nobody in tiny Potts County actually wants to follow the law and he is perfectly content lazing about, eating five meals a day, and sleeping with all the eligible women.Still, Nick has some very complex problems to deal with. Two local pimps have been sassing him, ruining his already tattered reputation. His girlfriend Rose is being terrorized by her husband. And then, there's his wife and her brother Lenny who won't stop troubling Nick's already stressed mind. Are they a little too close for a brother and a sister?With an election coming up, Nick needs to fix his problems and fast. Because the one thing Nick does know is that he will do anything to stay sheriff. Because, as it turns out, Sheriff Nick Corey is not nearly as dumb as he seems.In Pop. 1280 , widely regarded as a classic of mid-20th century crime, Thompson offers up one of his best, in a tale of lust, murder, and betrayal in the Deep South that was the basis for the critically acclaimed French film Coup de Torchon .",231,153,"1,497 follower","['Fiction', 'Crime', 'Noir', 'Mystery', 'Thriller', 'Novels', 'Pulp']","1,001 review","3,747 (34%)","4,549 (42%)","1,953 (18%)",413 (3%),142 (1%)
The Americans,John Jakes,4.25,"4,981 rating","January 1, 1979","A NATION ADRIFT -- AND THE MEN AND WOMEN WHO GAVE IT HOPEIt was the whip-end of an era -- when innocence died and money lust was enthroned. The new generation of Kents was locked in a feverish race for wealth -- even as Europe's millions poured across the seas, to change the face of our nation and reap its forgotten promise among the pushcarts of Mulberry Street, the hardnosed docks of Boston, the steaming Barbary Coast.Gideon Kent, his health failing, fears for the future of his lost dynasty. His actress-daughter, Eleanor, learns what it is to love an alien in the land of the free. Con-man Carter drifts cross-country in search of a lazy fortune. It falls to young Will. broken by his mother's madness, to redeem Philip Kent's American dream.",794,382,873 follower,"['Historical Fiction', 'Fiction', 'Historical', 'American History', 'Adult Fiction', 'Adult', 'Drama']",122 review,"2,249 (45%)","1,869 (37%)",761 (15%),85 (1%),17 (<1%)
The House of Thunder,Leigh Nichols,3.84,"21,699 rating","January 1, 1982","Slowly and painfully recovering in a hospital room from the terrible accident that has left her with amnesia, a woman begins to solve the mysteries of her past, beginning with one stormy night of violence waged by four young men. Reissue.",360,26,181 follower,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Mystery Thriller', 'Science Fiction', 'Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Mystery Thriller', 'Science Fiction', 'Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Mystery Thriller', 'Science Fiction']",736 review,"6,808 (31%)","7,030 (32%)","5,842 (26%)","1,557 (7%)",462 (2%)
The Book of Imaginary Beings,Jorge Luis Borges,4.06,"9,097 rating","March 30, 1957","In a perfect pairing of talent, this volume blends twenty illustrations by Peter S.' with Jorge Luis Borges' 1957 compilation of 116 ""strange creatures conceived through time and space by the human imagination,"" from dragons and centaurs to Lewis Carroll's Cheshire Cat and the Morlocks of H. G. Wells' The Time Machine. A lavish feast of exotica brought vividly to life with art commissioned specifically for this volume, The Book of Imaginary Beings will delight readers of classic fantasy as well as Borges' many admirers.",236,"1,818",12.5k follower,"['Fantasy', 'Fiction', 'Mythology', 'Classics', 'Short Stories', 'Literature', 'Reference', 'Fantasy', 'Fiction', 'Mythology', 'Classics', 'Short Stories', 'Literature', 'Reference', 'Fantasy', 'Fiction', 'Mythology', 'Classics', 'Short Stories', 'Literature', 'Reference', 'Fantasy', 'Fiction', 'Mythology', 'Classics', 'Short Stories', 'Literature', 'Reference', 'Fantasy', 'Fiction', 'Mythology', 'Classics', 'Short Stories', 'Literature', 'Reference']",701 review,"3,337 (36%)","3,416 (37%)","1,929 (21%)",355 (3%),60 (<1%)
The Trouble With Being Born,Emil M. Cioran,4.11,"8,602 rating","January 1, 1973","In this volume, which reaffirms the uncompromising brilliance of his mind, Cioran strips the human condition down to its most basic components, birth and death, suggesting that disaster lies not in the prospect of death but in the fact of birth, ""that laughable accident."" In the lucid, aphoristic style that characterizes his work, Cioran writes of time and death, God and religion, suicide and suffering, and the temptation to silence. In all his writing, Cioran cuts to the heart of the human experience.",224,169,"3,827 follower","['Philosophy', 'Nonfiction', 'Classics', 'Essays', 'Romania', 'France', 'Psychology', 'Philosophy', 'Nonfiction', 'Classics', 'Essays', 'Romania', 'France', 'Psychology', 'Philosophy', 'Nonfiction', 'Classics', 'Essays', 'Romania', 'France', 'Psychology']",984 review,"3,575 (41%)","3,070 (35%)","1,440 (16%)",378 (4%),139 (1%)
Imperialism: The Highest Stage of Capitalism,Vladimir Lenin,4.23,"7,571 rating","April 1, 1917","'Globalisation' is the buzzword of the 1990s. VI Lenin's Imperialism: The Highest Stage of Capitalism was one of the first attempts to account for the increasing importance of the world market in the twentieth century. Originally published in 1916, Imperialism explains how colonialism and the First World War were inherent features of the global development of the capitalist economy.In a new introduction, Norman Lewis and James Malone contrast Lenin's approach with that adopted by contemporary theories of globalisation. They argue that, while much has changed since Lenin wrote, his theoretical framework remains the best method for understanding recent global developments.",192,"1,799","1,364 follower","['Politics', 'Nonfiction', 'Economics', 'Philosophy', 'Theory', 'History', 'Classics']",538 review,"3,731 (49%)","2,349 (31%)","1,096 (14%)",267 (3%),128 (1%)
"The General Theory of Employment, Interest, and Money",John Maynard Keynes,3.85,"5,352 rating","November 30, 1935","Distinguished British economist John Maynard Keynes (1883-1946) set off a series of movements that drastically altered the ways in which economists view the world. In his most important work, The General Theory of Employment, Interest, and Money (1936), Keynes critiqued the laissez-faire policies of his day, particularly the proposition that a normally functioning market economy would bring full employment. Keynes's forward-looking work transformed economics from merely a descriptive and analytic discipline into one that is policy oriented. For Keynes, enlightened government intervention in a nation's economic life was essential to curbing what he saw as the inherent inequalities and instabilities of unregulated capitalism.",423,349,599 follower,"['Economics', 'Nonfiction', 'Politics', 'Philosophy', 'Finance', 'Business', 'Classics']",219 review,"1,832 (34%)","1,773 (33%)","1,094 (20%)",392 (7%),261 (4%)
Creatures of Light and Darkness,Roger Zelazny,3.94,"4,498 rating","July 1, 1969","Two gods, two houses, one quest and the eternal war between life and death. To save his kingdom, Anubis, Lord of the Dead, sends forth his servant on a mission of vengeance. At the same time, from The House of Life, Osiris sends forth his son, Horus, on the same mission to destroy utterly & forever The Prince Who Was a Thousand. But neither of these superhuman warriors is prepared for the strange & harrowing world of mortal life. The Thing That Cries in the Night may well destroy not only their worlds, but all humankind. As Zelazny did with the Hindu pantheon in the legendary, groundbreaking classic Lord of Light, the master storyteller here breathes new life into the Egyptian gods with another dazzling tale of mythology and imagination.",192,758,"3,582 follower","['Fantasy', 'Science Fiction', 'Fiction', 'Mythology', 'Science Fiction Fantasy', 'Speculative Fiction', 'Classics']",287 review,"1,534 (34%)","1,635 (36%)",966 (21%),269 (5%),94 (2%)
The Third Eye,Lobsang Rampa,3.96,"3,856 rating","January 1, 1958","T. Lobsang Rampa was preordained to be a Tibetan priest, a sign from the stars that could not be ignored. When he left his wealthy home to enter the monastery, his heart was filled with trepidation, with only a slight knowledge of the rigorous spiritual training and physical ordeal that awaited him . . . . This is his story, a hauntingly beautiful and deeply inspiring journey of awakening within Chakpori Lamasery, the temple of Tibetan medicine. It is a moving tale of passage through the mystic arts of astral projection, crystal gazing, aura deciphering, meditation, and more, a spiritual guide of enlightenment and discovery through the opening of the all-powerful, the all-knowing . . . . "" Fascinates the reader "" -- Miami Herald",224,69,188 follower,"['Fiction', 'Spirituality', 'Philosophy', 'Buddhism', 'Fantasy', 'Occult', 'Literature']",293 review,"1,391 (36%)","1,341 (34%)",813 (21%),210 (5%),101 (2%)
The Foundling,Georgette Heyer,3.96,"7,106 rating","January 1, 1948","The Duke of Sale is out to prove himselfThe shy, young Duke of Sale has never known his parents. Instead, his Grace Adolphus Gillespie Vernon Ware, Gilly for short, has endured twenty-four years of rigorous mollycoddling from his uncle and valet. But his natural diffidence conceals a rebellious spirit.A mysterious beauty provides the perfect opportunityWhen Gilly hears of Belinda, the beautiful foundling who appears to be blackmailing his cousin, he absconds with glee. But he has no sooner entered this new and dangerous world than he is plunged into a frenzy of intrigue, kidnapping, adventure, and surprises at every turn.",439,242,"4,893 follower","['Romance', 'Historical Fiction', 'Regency', 'Historical', 'Historical Romance', 'Fiction', 'Regency Romance']",635 review,"2,391 (33%)","2,581 (36%)","1,694 (23%)",359 (5%),81 (1%)
The Kingdom at the End of the Road,Jan Guillou,4.09,"5,377 rating","January 1, 2000","Leta gospodnjeg 1192. godine Arn Magnuson se nakon dvadeset godina provedenih u službi vitezova templara vraća u Zapadni Jetaland. Sa sobom će kući doneti nova znanja i naseljenike, što će predstavljati preduslov za dolazak novog doba u celoj Evropi i što će od Zapadnog Jetalanda, zemlje sitnih seljaka, stvoriti novu kraljevinu Švedsku. Dok Arn i njegova voljena Sesilija nastavljaju da se bore za svoju ljubav, koja je za njih sveta i iznad svih političkih intriga, u zemlji se nastavlja surova borba za presto.Ovo je izuzetan završetak trilogije o stvaranju jedne nacije i ratniku koji je svojom ljubavlju uspeo da se izbori za kraljevstvo.","First published January 1, 2000",93,639 follower,"['Historical Fiction', 'Fiction', 'Historical', 'Swedish Literature', 'Fantasy', 'Medieval', 'Scandinavian Literature']",167 review,"1,882 (35%)","2,320 (43%)",986 (18%),166 (3%),23 (<1%)
L'isola di Arturo,Elsa Morante,4.01,"11,494 rating","January 1, 1957","L'isola è il punto di una scelta, e a tale scelta finale, attraverso le varie prove necessarie, si prepara qui, nella sua isola, l'eroe ragazzo Arturo.",398,52,485 follower,"['Fiction', 'Classics', 'Italian Literature', 'Italy', 'Novels', 'Coming Of Age', '20th Century']",820 review,"4,335 (37%)","4,166 (36%)","2,082 (18%)",630 (5%),281 (2%)
Miles: The Autobiography,Miles Davis,4.21,"14,813 rating","January 1, 1989","For more than forty years Miles Davis has been in the front rank of American music. Universally acclaimed as a musical genius, Miles is one of the most important and influential musicians in the world. The subject of several biographies, now Miles speaks out himself about his extraordinary life.Miles: The Autobiography, like Miles himself, holds nothing back. For the first time Miles talks about his five-year silence. He speaks frankly and openly about his drug problem and how he overcame it. He condemns the racism he has encountered in the music business and in American society generally. And he discusses the women in his life. But above all, Miles talks about music and musicians, including the legends he has played with over the years: Bird, Dizzy, Monk, Trane, Mingus, and many others.The man who has given us some of the most exciting music of the past few decades has now given us a compelling and fascinating autobiography, featuring a concise discography and thirty-two pages of photographs.",448,226,101 follower,"['Music', 'Biography', 'Nonfiction', 'Jazz', 'Autobiography', 'Memoir', 'History', 'Music', 'Biography', 'Nonfiction', 'Jazz', 'Autobiography', 'Memoir', 'History', 'Music', 'Biography', 'Nonfiction', 'Jazz', 'Autobiography', 'Memoir', 'History']",841 review,"6,826 (46%)","5,178 (34%)","2,115 (14%)",414 (2%),280 (1%)
The Intelligent Investor,Benjamin Graham,4.25,"128,875 rating","January 1, 1949","More than one million hardcovers soldNow available for the first time in paperback!The Classic Text Annotated to Update Graham's Timeless Wisdom for Today's Market ConditionsThe greatest investment advisor of the twentieth century, Benjamin Graham taught and inspired people worldwide. Graham's philosophy of ""value investing"" -- which shields investors from substantial error and teaches them to develop long-term strategies -- has made The Intelligent Investor the stock market bible ever since its original publication in 1949.Over the years, market developments have proven the wisdom of Graham's strategies. While preserving the integrity of Graham's original text, this revised edition includes updated commentary by noted financial journalist Jason Zweig, whose perspective incorporates the realities of today's market, draws parallels between Graham's examples and today's financial headlines, and gives readers a more thorough understanding of how to apply Graham's principles.Vital and indispensable, this HarperBusiness Essentials edition of The Intelligent Investor is the most important book you will ever read on how to reach your financial goals.",623,117,"1,558 follower","['Finance', 'Business', 'Nonfiction', 'Economics', 'Money', 'Personal Finance', 'Self Help', 'Finance', 'Business', 'Nonfiction', 'Economics', 'Money', 'Personal Finance', 'Self Help', 'Finance', 'Business', 'Nonfiction', 'Economics', 'Money', 'Personal Finance', 'Self Help', 'Finance', 'Business', 'Nonfiction', 'Economics', 'Money', 'Personal Finance', 'Self Help', 'Finance', 'Business', 'Nonfiction', 'Economics', 'Money', 'Personal Finance', 'Self Help']","3,417 review","65,448 (50%)","39,481 (30%)","16,990 (13%)","4,223 (3%)","2,733 (2%)"
A Knight of the Word,Terry Brooks,4.06,"15,488 rating","January 1, 1998","Eight centuries ago the first Knight of the Word was commissioned to combat the demonic evil of the Void. Now that daunting legacy has passed to John Ross - along with powerful magic and the knowledge that his actions are all that stand between a living hell and humanity's future.Then, after decades of service to the Word, an unspeakable act of violence shatters John Ross's weary faith. Haunted by guilt, he turns his back on his dread gift, settling down to build a normal life, untroubled by demons and nightmares.But a fallen Knight makes a tempting prize for the Void, which could bend the Knight's magic to its own evil ends. And once the demons on Ross's trail track him to Seattle, neither he nor anyone close to him will be safe. His only hope is Nest Freemark, a college student who wields an extraordinary magic all her own. Five years earlier, Ross had aided Nest when the future of humanity rested upon her choice between Word and Void. Now Nest must return the favor. She must restore Ross's faith, or his life - and hers - will be forfeit...",386,420,77.4k follower,"['Fantasy', 'Urban Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Magic', 'Science Fiction', 'Epic Fantasy']",378 review,"5,642 (36%)","5,901 (38%)","3,258 (21%)",577 (3%),110 (<1%)
Men at Arms: The Play,Stephen Briggs,4.41,"30,069 rating","May 1, 1997","In this latest #1 international bestseller, the hilarious and twisted author of Soul Music delivers readers once again into Discworld. Since the captain of the City Watch has left the force to become a gentleman, Discworld is in search of a few good cops. And being a cop in this unpredictable universe is no easy job, so the search goes on for a few good trolls, dwarves, and such.",182,102,81 follower,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Plays', 'Science Fiction', 'Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Plays', 'Science Fiction', 'Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Plays', 'Science Fiction']",69 review,"16,242 (54%)","10,264 (34%)","3,220 (10%)",262 (<1%),81 (<1%)
Owl Moon,Jane Yolen,4.22,"43,752 rating","January 1, 1987","Late one winter night a little girl and her father go owling. The trees stand still as statues and the world is silent as a dream. Whoo-whoo-whoo, the father calls to the mysterious nighttime bird.But there is no answer.Wordlessly the two companions walk along, for when you go owling you don't need words. You don't need anything but hope. Sometimes there isn't an owl, but sometimes there is.Distinguished author Jane Yolen has created a gentle, poetic story that lovingly depicts the special companionship of a young child and her father as well as humankind's close relationship to the natural world. Wonderfully complemented by award-winning John Schoenherr's soft, exquisite watercolor illustrations, this is a verbal and visual treasure, perfect for reading aloud and sharing at bedtime.",32,921,"3,023 follower","['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Family', 'Realistic Fiction', 'Nature', 'Picture Books', 'Childrens', 'Fiction', 'Animals', 'Family', 'Realistic Fiction', 'Nature', 'Picture Books', 'Childrens', 'Fiction', 'Animals', 'Family', 'Realistic Fiction', 'Nature']","2,564 review","22,120 (50%)","12,400 (28%)","6,766 (15%)","1,624 (3%)",842 (1%)
Neveryóna,Samuel R. Delany,4.00,627 rating,"April 1, 1983","In his four-volume series Return to Nevèrÿon, Hugo and Nebula award-winner Samuel R. Delany appropriated the conceits of sword-and-sorcery fantasy to explore his characteristic themes of language, power, gender, and the nature of civilization. Wesleyan University Press has reissued the long-unavailable Nevèrÿon volumes in trade paperback. The eleven stories, novellas, and novels in Return to Nevèrÿon's four volumes chronicle a long-ago land on civilization's brink, perhaps in Asia or Africa, or even on the Mediterranean. Taken slave in childhood, Gorgik gains his freedom, leads a slave revolt, and becomes a minister of state, finally abolishing slavery. Ironically, however, he is sexually aroused by the iron slave collars of servitude. Does this contaminate his mission - or intensify it? Presumably elaborated from an ancient text of unknown geographical origin, the stories are sunk in translators' and commentators' introductions and appendices, forming a richly comic frame.",399,276,"1,996 follower","['Fantasy', 'Fiction', 'Science Fiction', 'Literature', 'Sword and Sorcery', 'LGBT', 'Science Fiction Fantasy']",49 review,225 (35%),232 (37%),127 (20%),31 (4%),12 (1%)
The Dead of Night,John Marsden,4.11,"23,549 rating","January 1, 1994","A few months after the first fighter jets landed in their own backyard, Ellie and her five terrified but defiant friends struggle to survive amid a baffling conflict. Their families are unreachable; the mountains are now their home. When two of them fall behind enemy lines, Ellie knows what must happen next: a rescue mission. Homer, the strongest and most unpredictable among them, is the one to take charge. While others have their doubts about his abilities, Homer has no choice but to prove them wrong - or risk losing everything to the enemy.",264,101,"1,886 follower","['Young Adult', 'Fiction', 'War', 'Dystopia', 'Australia', 'Adventure', 'Action']",827 review,"8,574 (36%)","10,019 (42%)","4,201 (17%)",600 (2%),155 (<1%)
A Killing Frost,John Marsden,4.19,"20,424 rating","January 1, 1995","Life in the war zone enters its sixth month of heart-stopping tension in the latest installment of the internationally bestselling Tomorrow series.In the third installment of the Tomorrow saga, the anything-to-survive existence of Ellie and her friends has sharpened their senses and emboldened their plans. They aren't merely on the defensive anymore; they're also striking back. Their strategy? Attack the enemy not just on land, but also on water. If they have any hope of sabotaging the formidable container ship at Cobbler's Bay, then stealth is a must, but so, too, is one very big explosion.And if they fail, they may face a whole new kind of terror -- imprisonment.",270,101,"1,886 follower","['Young Adult', 'Fiction', 'War', 'Dystopia', 'Australia', 'Adventure', 'Action']",692 review,"8,310 (40%)","8,278 (40%)","3,288 (16%)",441 (2%),107 (<1%)
