title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
The Tortilla Curtain,T. Coraghessan Boyle,3.66,"32,393 rating","January 1, 1995","Topanga Canyon is home to two couples on a collision course. Los Angeles liberals Delaney and Kyra Mossbacher lead an ordered sushi-and-recycling existence in a newly gated hilltop community: he a sensitive nature writer, she an obsessive realtor. Mexican illegals Cándido and América Rincón desperately cling to their vision of the American Dream as they fight off starvation in a makeshift camp deep in the ravine. And from the moment a freak accident brings Cándido and Delaney into intimate contact, these four and their opposing worlds gradually intersect in what becomes a tragicomedy of error and misunderstanding.",355,153,"2,772 follower","['Fiction', 'Contemporary', 'Book Club', 'School', 'Literary Fiction', 'Novels', 'Literature']","3,902 review","7,700 (23%)","12,015 (37%)","8,090 (24%)","3,165 (9%)","1,423 (4%)"
The Dragon Reborn,Robert Jordan,4.27,"287,337 rating","October 15, 1991","The Dragon Reborn—the leader long prophesied who will save the world, but in the saving destroy it; the savior who will run mad and kill all those dearest to him—is on the run from his destiny.Able to touch the One Power, but unable to control it, and with no one to teach him how—for no man has done it in three thousand years—Rand al'Thor knows only that he must face the Dark One. But how?Winter has stopped the war—almost—yet men are dying, calling out for the Dragon. But where is he?Perrin Aybara is in pursuit with Moiraine Sedai, her Warder Lan, and Loial the Ogier. Bedeviled by dreams, Perrin is grappling with another deadly problem—how is he to escape the loss of his own humanity?Egwene, Elayne and Nynaeve are approaching Tar Valon, where Mat will be healed—if he lives until they arrive. But who will tell the Amyrlin their news—that the Black Ajah, long thought only a hideous rumor, is all too real? They cannot know that in Tar Valon far worse awaits...Ahead, for all of them, in the Heart of the Stone, lies the next great test of the Dragon reborn....",624,640,15.4k follower,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Adventure']","7,939 review","135,559 (47%)","105,530 (36%)","37,599 (13%)","6,384 (2%)","2,265 (<1%)"
Gaudy Night,Dorothy L. Sayers,4.20,"29,464 rating","January 1, 1935","The dons of Harriet Vane's alma mater, the all-female Shrewsbury College, Oxford, have invited her back to attend the annual Gaudy celebrations. However, the mood turns sour when someone begins a series of malicious acts including poison-pen messages, obscene graffiti and wanton vandalism. Harriet asks her old friend Wimsey to investigate.",501,729,"2,629 follower","['Mystery', 'Fiction', 'Classics', 'Crime', 'Mystery Thriller', 'British Literature', 'Detective']","2,367 review","14,005 (47%)","9,533 (32%)","4,302 (14%)","1,145 (3%)",479 (1%)
Death on the Nile,Agatha Christie,4.12,"255,865 rating","November 1, 1937","The tranquility of a lovely cruise along the Nile is shattered by the discovery that Linnet Ridgeway has been shot. She was young, stylish and beautiful, a girl who had everything – until she lost her life.Who is also on board? Christie's great detective Hercule Poirot is on holiday. He recalls an earlier outburst by a fellow passenger: ‘I’d like to put my dear little pistol against her head and just press the trigger.’ Despite the exotic setting, nothing is ever quite what it seems…",352,"4,158",64.5k follower,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Detective', 'Audiobook', 'Thriller']","17,277 review","91,879 (35%)","111,291 (43%)","45,888 (17%)","5,531 (2%)","1,276 (<1%)"
The Color of Magic,Terry Pratchett,4.00,"384,921 rating","December 1, 1983","In a world supported on the back of a giant turtle (sex unknown), a gleeful, explosive, wickedly eccentric expedition sets out. There's an avaricious but inept wizard, a naive tourist whose luggage moves on hundreds of dear little legs, dragons who only exist if you believe in them, and of course THE EDGE of the planet...",228,489,42.5k follower,"['Fantasy', 'Fiction', 'Humor', 'Comedy', 'Science Fiction Fantasy', 'Science Fiction', 'Magic']","13,932 review","139,606 (36%)","137,421 (35%)","82,209 (21%)","18,872 (4%)","6,813 (1%)"
Dragonsong,Anne McCaffrey,4.25,"55,445 rating","March 1, 1976","Fifteen-year-old Menolly allies with magnificent dragons in the first book in the Harper Hall trilogy, set within science fiction legend Anne McCaffrey’s beloved and bestselling Dragonriders of Pern series.For centuries, the world of Pern has faced a destructive force known as Thread. But the number of magnificent dragons who have protected this world and the men and women who ride them are dwindling.As fewer dragons ride the winds and destruction falls from the sky, Menolly has only one to sing, play, and weave the music that comes to her so easily—she wishes to become a Harper. But despite her great talents, her father believes that a young girl is unworthy of such a respected position and forbids her to pursue her dreams. So Menolly runs away, taking shelter in a cave by the sea. Miraculously, she happens upon nine fire lizards that could possibly save her world...and change her life forever.",192,568,"7,225 follower","['Fantasy', 'Science Fiction', 'Dragons', 'Young Adult', 'Fiction', 'Science Fiction Fantasy', 'Adventure']","1,784 review","26,548 (47%)","18,780 (33%)","8,192 (14%)","1,381 (2%)",544 (<1%)
Burr,Gore Vidal,4.08,"10,010 rating","November 1, 1973","Gore Vidal's Narratives of Empire series spans the history of the United States from the Revolution to the post-World War II years. With their broad canvas and large cast of fictional and historical characters, the novels in this series present a panorama of the American political and imperial experience as interpreted by one of its most worldly, knowing, and ironic observers. Burr is a portrait of perhaps the most complex and misunderstood of the Founding Fathers. In 1804, while serving as vice president, Aaron Burr fought a duel with his political nemesis, Alexander Hamilton, and killed him. In 1807, he was arrested, tried, and acquitted of treason. In 1833, Burr is newly married, an aging statesman considered a monster by many. Burr retains much of his political influence if not the respect of all. And he is determined to tell his own story. As his amanuensis, he chooses Charles Schermerhorn Schuyler, a young New York City journalist, and together they explore both Burr's past and the continuing political intrigues of the still young United States.",430,284,"1,716 follower","['Historical Fiction', 'Fiction', 'Politics', 'American History', 'Historical', 'American', 'Novels']",807 review,"3,719 (37%)","4,017 (40%)","1,781 (17%)",364 (3%),129 (1%)
Red Mars,Kim Stanley Robinson,3.86,"81,538 rating","January 1, 1992","In his most ambitious project to date, award-winning author Kim Stanley Robinson utilizes years of research and cutting-edge science in the first of a trilogy chronicling the colonization of Mars. For eons, sandstorms have swept the desolate landscape. For centuries, Mars has beckoned humans to conquer its hostile climate. Now, in 2026, a group of 100 colonists is about to fulfill that destiny. John Boone, Maya Toitavna, Frank Chalmers and Arkady Bogdanov lead a terraforming mission. For some, Mars will become a passion driving them to daring acts of courage and madness. For others it offers an opportunity to strip the planet of its riches. For the genetic alchemists, it presents a chance to create a biomedical miracle, a breakthrough that could change all we know about life and death. The colonists orbit giant satellite mirrors to reflect light to the surface. Black dust sprinkled on the polar caps will capture warmth. Massive tunnels, kilometers deep, will be drilled into the mantle to create stupendous vents of hot gases. Against this backdrop of epic upheaval, rivalries, loves and friendships will form and fall to pieces—for there are those who will fight to the death to prevent Mars from ever being changed. Brilliantly imagined, breathtaking in scope and ingenuity, Red Mars is an epic scientific saga, chronicling the next step in evolution, creating a world in its entirety. It shows a future, with both glory and tarnish, that awes with complexity and inspires with vision.",572,236,"6,738 follower","['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Space', 'Fantasy', 'Space Opera', 'Speculative Fiction']","4,436 review","25,934 (31%)","28,859 (35%)","18,358 (22%)","6,172 (7%)","2,215 (2%)"
"The Sea, the Sea",Iris Murdoch,3.95,"21,601 rating","January 1, 1978","Charles Arrowby, leading light of England's theatrical set, retires from glittering London to an isolated home by the sea. He plans to write a memoir about his great love affair with Clement Makin, his mentor both professionally and personally, and to amuse himself with Lizzie, an actress he has strung along for many years. None of his plans work out, and his memoir evolves into a riveting chronicle of the strange events and unexpected visitors--some real, some spectral--that disrupt his world and shake his oversized ego to its very core.In exposing the jumble of motivations that drive Arrowby and the other characters, Iris Murdoch lays bare ""the truth of untruth""--the human vanity, jealousy, and lack of compassion behind the disguises they present to the world. Played out against a vividly rendered landscape and filled with allusions to myth and magic, Charles's confrontation with the tidal rips of love and forgiveness is one of Murdoch's most moving and powerful novels.",528,138,"2,141 follower","['Fiction', 'Classics', 'Literary Fiction', 'Literature', 'Novels', 'British Literature', '20th Century', 'Fiction', 'Classics', 'Literary Fiction', 'Literature', 'Novels', 'British Literature', '20th Century', 'Fiction', 'Classics', 'Literary Fiction', 'Literature', 'Novels', 'British Literature', '20th Century']","2,025 review","7,363 (34%)","8,055 (37%)","4,407 (20%)","1,286 (5%)",490 (2%)
"I, the Sun",Janet E. Morris,4.21,434 rating,"January 1, 1983","From palace coups in the lost city of Hattusas to treachery in the Egyptian court of Tutankhamun, I, the Sun, the saga of the Hittite king Suppiluliumas, rings with authenticity and the passion of a world that existed fourteen hundred years before the birth of Christ. They called him Great King, Favorite of the Storm God, the Valiant. He conquered more than forty nations and brought fear and war to the very doorstep of Eighteenth Dynasty Egypt, but he could not conquer the one woman he truly loved.",558,97,340 follower,"['Historical Fiction', 'Fiction', 'Historical', 'Egypt', 'Ancient History', 'Ancient', 'War']",78 review,235 (54%),101 (23%),64 (14%),24 (5%),10 (2%)
Lord Foul's Bane,Stephen R. Donaldson,3.72,"47,788 rating","June 1, 1977","He called himself Thomas Covenant the Unbeliever because he dared not believe in the strange alternate world in which he suddenly found himself.Yet the Land tempted him. He had been sick; now he seemed better than ever before. Through no fault of his own, he had been outcast, unclean, a pariah. Now he was regarded as a reincarnation of the Land's greatest hero--Berek Halfhand--armed with the mystic power of White Gold. That power alone could protect the Lords of the Land from the ancient evil of Despiser, Lord Foul. Only...Covenant had no idea of how the power could be used!Thus begins one of the most remarkable epic fantasies ever written...",480,164,"2,553 follower","['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'Epic Fantasy', 'Science Fiction', 'High Fantasy', 'Adventure']","2,059 review","15,098 (31%)","15,228 (31%)","9,751 (20%)","4,314 (9%)","3,397 (7%)"
The Joke,Milan Kundera,4.03,"35,373 rating","January 1, 1967","All too often, this brilliant novel of thwarted love and revenge miscarried has been read for its political implications. Now though, a quarter century after The Joke was first published, and several years after the collapse of the Soviet-imposed Czechoslovak regime, it becomes easier to put such implications into perspective in favor of valuing the book (and all Kundera 's work) as what it truly is: great, stirring literature, that sheds new light on the eternal themes of human existence.The present edition provides English-language readers an important further means toward revaluation of The Joke. For reasons he describes in his Author's Note, Milan Kundera devoted much time to creating (with the assistance of his American publisher-editor) a completely revised translation that reflects his original as closely as any translation possibly can: reflects it in its fidelity not only to the words and syntax but also to the characteristic dictions and tonalities of the novel's narrators. The result is nothing less than the restoration of a classic.",371,192,17.2k follower,"['Fiction', 'Czech Literature', 'Classics', 'Literature', 'Novels', '20th Century', 'Philosophy']","1,896 review","11,606 (32%)","14,955 (42%)","7,231 (20%)","1,311 (3%)",270 (<1%)
The Pilot's Wife,Anita Shreve,3.56,"98,086 rating","January 1, 1998","A pilot's wife is taught to be prepared for the late-night knock at the door. But when Kathryn Lyons receives word that a plane flown by her husband, Jack, has exploded near the coast of Ireland, she confronts the unfathomable-one startling revelation at a time. Soon drawn into a maelstrom of publicity fueled by rumors that Jack led a secret life, Kathryn sets out to learn who her husband really was, whatever that knowledge might cost. Her search propels this taut, impassioned novel as it movingly explores the question, How well can we ever really know another person?",304,100,"4,277 follower","['Fiction', 'Chick Lit', 'Mystery', 'Contemporary', 'Romance', 'Adult Fiction', 'Adult']","4,936 review","16,936 (17%)","35,251 (35%)","33,923 (34%)","9,625 (9%)","2,351 (2%)"
"The Border Trilogy: All the Pretty Horses, The Crossing, Cities of the Plain",Cormac McCarthy,4.45,"6,444 rating","January 1, 1998","Beginning with All the Pretty Horses and continuing through The Crossing and Cities of the Plain, McCarthy chronicles the lives of two young men coming of age in the Southwest and Mexico, poised on the edge of a world about to change forever. Hauntingly beautiful, filled with sorrow and humor, The Border Trilogy is a masterful elegy for the American frontier.",1020,54,24.2k follower,"['Fiction', 'Westerns', 'Literature', 'Classics', 'Novels', 'Historical Fiction', 'American']",375 review,"3,725 (57%)","2,060 (31%)",517 (8%),100 (1%),42 (<1%)
The Feast of the Goat,Mario Vargas Llosa,4.32,"34,740 rating","January 1, 2000","Haunted all her life by feelings of terror and emptiness, forty-nine-year-old Urania Cabral returns to her native Dominican Republic - and finds herself reliving the events of 1961, when the capital was still called Trujillo City and one old man terrorized a nation of three million people. Rafael Trujillo, the depraved ailing dictator whom Dominicans call the Goat, controls his inner circle with a combination of violence and blackmail. In Trujillo's gaudy palace, treachery and cowardice have become the way of life. But Trujillo's grasp is slipping away. There is a conspiracy against him, and a Machiavellian revolution already underway that will have bloody consequences of its own. In this 'masterpiece of Latin American and world literature, and one of the finest political novels ever written' (""Bookforum""), Mario Vargas Llosa recounts the end of a regime and the birth of a terrible democracy, giving voice to the historical Trujillo and the victims, both innocent and complicit, drawn into his deadly orbit.",475,474,"8,163 follower","['Fiction', 'Historical Fiction', 'Novels', 'Spanish Literature', 'Latin American', 'Nobel Prize', 'Literature', 'Fiction', 'Historical Fiction', 'Novels', 'Spanish Literature', 'Latin American', 'Nobel Prize', 'Literature', 'Fiction', 'Historical Fiction', 'Novels', 'Spanish Literature', 'Latin American', 'Nobel Prize', 'Literature']","3,265 review","17,774 (51%)","11,889 (34%)","3,893 (11%)",878 (2%),306 (<1%)
El túnel,Ernesto Sabato,4.02,"73,647 rating","January 1, 1948","Breve e intensa novela publicada en 1948, este logrado fruto de la denominada ""literatura existencial"" le dio a su autor un reconocimiento que traspasó las fronteras nacionales. Para quien todavía no la leyó, El túnel es la mejor introducción al universo prodigioso de Ernesto Sábato; para quien la conoce, un clásico de las letras del continente, una historia sobre el drama del hombre arrojado en el sinsentido más doloroso: la conciencia de la nada. El narrador describe una historia de amor y muerte en la que muestra la soledad del individuo contemporáneo. No están ausentes de esta trama policial y de suspenso, la locura y la increíble reflexión del protagonista, el pintor Juan Pablo Castel, debatiéndose por comprender las causas que lo arrastraron a matar a la mujer que amaba, María Iribarne, y que era su única vía de salvación. En este alucinante drama de la vida interior, seres intrincados en la bestial búsqueda de comprensión ceden a la mentira, la hipocresía y los celos desmedidos hasta el crimen más inexplicable. Aventura amorosa, aventura onírica, aventura del ser que dan testimonio de un asesinato, de cierta memoria culpable y de una valiente introspección. Técnicamente perfecta y de lectura apasionante, El túnel excede el negativismo ácido de Sartre y la frenética huida hacia el vacío que plantea El extranjero de Camus, pero tiene de esos dos maestros literarios la impronta genial que hace de la escritura una radiografía del alma atormentada.",158,98,"1,943 follower","['Fiction', 'Classics', 'Spanish Literature', 'Literature', 'Novels', 'Latin American', 'Latin American Literature', 'Fiction', 'Classics', 'Spanish Literature', 'Literature', 'Novels', 'Latin American', 'Latin American Literature', 'Fiction', 'Classics', 'Spanish Literature', 'Literature', 'Novels', 'Latin American', 'Latin American Literature']","5,801 review","26,605 (36%)","28,034 (38%)","14,304 (19%)","3,626 (4%)","1,078 (1%)"
The Mammoth Hunters,Jean M. Auel,3.94,"72,168 rating","January 1, 1985","Once again Jean M. Auel opens the door of a time long past to reveal an age of wonder and danger at the dawn of the modern human race. With all the consummate storytelling artistry and vivid authenticity she brought to The Clan of the Cave Bear and its sequel, The Valley of Horses, Jean M. Auel continues the breathtaking epic journey of the woman called Ayla. Riding Whinney with Jondalar, the man she loves, and followed by the mare’s colt, Ayla ventures into the land of the Mamutoi--The Mammoth Hunters. She has finally found the Others she has been seeking. Though Ayla must learn their different customs and language, she is adopted because of her remarkable hunting ability, singular healing skills, and uncanny fire-making technique. Bringing back the single pup of a lone wolf she has killed, Ayla shows the way she tames animals. She finds women friends and painful memories of the Clan she left behind, and meets Ranec, the dark-skinned, magnetic master carver of ivory, whom she cannot refuse--inciting Jondalar to a fierce jealousy that he tries to control by avoiding her. Unfamiliar with the ways of the Others, Ayla misunderstands, and thinking Jondalar no longer loves her, she turns more to Ranec. Throughout the icy winter the tension mounts, but warming weather will bring the great mammoth hunt and the mating rituals of the Summer Meeting, when Ayla must choose to remain with Ranec and the Mamutoi, or to follow Jondalar on a long journey into an unknown future.",724,86,"3,974 follower","['Historical Fiction', 'Fiction', 'Fantasy', 'Historical', 'Romance', 'Adventure', 'Prehistoric']","1,973 review","24,231 (33%)","25,497 (35%)","17,464 (24%)","4,084 (5%)",892 (1%)
Lincoln,Gore Vidal,4.24,"9,350 rating","January 1, 1984","Gore Vidal's Narratives of Empire series spans the history of the United States from the Revolution to the post-World War II years. With their broad canvas and large cast of fictional and historical characters, the novels in this series present a panorama of the American political and imperial experience as interpreted by one of its most worldly, knowing, and ironic observers.To most Americans, Abraham Lincoln is a monolithic figure, the Great Emancipator and Savior of the Union, beloved by all. In Gore Vidal's Lincoln we meet Lincoln the man and Lincoln the political animal, the president who entered a besieged capital where most of the population supported the South and where even those favoring the Union had serious doubts that the man from Illinois could save it. Far from steadfast in his abhorrence of slavery, Lincoln agonizes over the best course of action and comes to his great decision only when all else seems to fail. As the Civil War ravages his nation, Lincoln must face deep personal turmoil, the loss of his dearest son, and the harangues of a wife seen as a traitor for her Southern connections. Brilliantly conceived, masterfully executed, Gore Vidal's Lincoln allows the man to breathe again.",672,284,"1,716 follower","['Historical Fiction', 'Fiction', 'Civil War', 'Historical', 'Politics', 'American History', 'Literature']",609 review,"4,165 (44%)","3,600 (38%)","1,287 (13%)",234 (2%),64 (<1%)
The Art of Loving,Erich Fromm,4.01,"79,446 rating","January 1, 1956","The fiftieth Anniversary Edition of the groundbreaking international bestseller that has shown millions of readers how to achieve rich, productive lives by developing their hidden capacities for loveMost people are unable to love on the only level that truly matters: love that is compounded of maturity, self-knowledge, and courage. As with every art, love demands practice and concentration, as well as genuine insight and understanding.In his classic work, The Art of Loving, renowned psychoanalyst and social philosopher Erich Fromm explores love in all its aspects—not only romantic love, steeped in false conceptions and lofty expectations, but also brotherly love, erotic love, self-love, the love of God, and the love of parents for their children.",192,511,"4,653 follower","['Psychology', 'Philosophy', 'Nonfiction', 'Self Help', 'Love', 'Relationships', 'Sociology']","4,491 review","31,443 (39%)","26,397 (33%)","14,836 (18%)","4,563 (5%)","2,207 (2%)"
The Children of Men,P.D. James,3.67,"47,675 rating","January 1, 1992","Told with P. D. James's trademark suspense, insightful characterization, and riveting storytelling, The Children of Men is a story of a world with no children and no future. The human race has become infertile, and the last generation to be born is now adult. Civilization itself is crumbling as suicide and despair become commonplace. Oxford historian Theodore Faron, apathetic toward a future without a future, spends most of his time reminiscing. Then he is approached by Julian, a bright, attractive woman who wants him to help get her an audience with his cousin, the powerful Warden of England. She and her band of unlikely revolutionaries may just awaken his desire to live . . . and they may also hold the key to survival for the human race.",241,221,"3,012 follower","['Fiction', 'Science Fiction', 'Dystopia', 'Post Apocalyptic', 'Mystery', 'Thriller', 'Fantasy']","3,880 review","10,142 (21%)","18,319 (38%)","13,855 (29%)","4,157 (8%)","1,202 (2%)"
Firestarter,Stephen King,3.91,"227,472 rating","September 29, 1980","This a previously-published edition of ISBN 0451167805.The Department of Scientific Intelligence (aka ""The Shop"") never anticipated that two participants in their research program would marry and have a child. Charlie McGee inherited pyrokinetic powers from her parents, who had been given a low-grade hallucinogen called ""Lot Six"" while at college. Now the government is trying to capture young Charlie and harness her powerful firestarting skills as a weapon.--stephenking.com",564,"2,519",841k follower,"['Horror', 'Fiction', 'Thriller', 'Science Fiction', 'Fantasy', 'Paranormal', 'Suspense']","5,332 review","71,776 (31%)","81,463 (35%)","59,458 (26%)","12,107 (5%)","2,668 (1%)"
Tipping the Velvet,Sarah Waters,4.04,"70,495 rating","February 5, 1998","This delicious, steamy debut novel chronicles the adventures of Nan King, who begins life as an oyster girl in the provincial seaside town of Whitstable and whose fortunes are forever changed when she falls in love with a cross-dressing music-hall singer named Miss Kitty Butler. When Kitty is called up to London for an engagement on ""Grease Paint Avenue,"" Nan follows as her dresser and secret lover, and, soon after, dons trousers herself and joins the act. In time, Kitty breaks her heart, and Nan assumes the guise of butch roue to commence her own thrilling and varied sexual education - a sort of Moll Flanders in drag - finally finding friendship and true love in the most unexpected places.Drawing comparison to the work of Jeanette Winterson, Sarah Waters' novel is a feast for the senses - an erotic, lushly detailed historical novel that bursts with life and dazzlingly casts the turn of the century in a different light.",472,36,"8,318 follower","['Historical Fiction', 'Fiction', 'LGBT', 'Queer', 'Romance', 'Historical', 'Lesbian']","3,922 review","27,564 (39%)","25,397 (36%)","12,406 (17%)","3,354 (4%)","1,774 (2%)"
Orientalism,Edward W. Said,4.11,"24,997 rating","January 1, 1978","More than three decades after its first publication, Edward Said's groundbreaking critique of the West's historical, cultural, and political perceptions of the East has become a modern classic.In this wide-ranging, intellectually vigorous study, Said traces the origins of ""orientalism"" to the centuries-long period during which Europe dominated the Middle and Near East and, from its position of power, defined ""the orient"" simply as ""other than"" the occident. This entrenched view continues to dominate western ideas and, because it does not allow the East to represent itself, prevents true understanding. Essential, and still eye-opening, Orientalism remains one of the most important books written about our divided world.",424,204,"3,520 follower","['Nonfiction', 'History', 'Philosophy', 'Politics', 'Theory', 'Sociology', 'Anthropology']","1,581 review","10,140 (40%)","9,564 (38%)","3,739 (14%)","1,055 (4%)",499 (1%)
London,Edward Rutherfurd,4.09,"31,537 rating","January 1, 1997","London has perhaps the most remarkable history of any city in the world. Now its story has a unique voice. In this epic novel, Edward Rutherfurd takes the reader on a magnificent journey across sixteen centuries from the days of the Romans to the Victorian engineers of Tower Bridge and the era of dockland development of today. Through the lives and adventures of his colourful cast of characters, he brings all the richness of London's past unforgettably to life.",1152,39,"5,026 follower","['Historical Fiction', 'Fiction', 'Historical', 'British Literature', 'Novels', 'Travel', 'Unfinished']","1,933 review","12,160 (38%)","12,129 (38%)","5,514 (17%)","1,275 (4%)",459 (1%)
"Slapstick, or Lonesome No More!",Kurt Vonnegut Jr.,3.86,"41,242 rating","January 1, 1976","
Slapstick
 presents an apocalyptic vision as seen through the eyes of the current King of Manhattan (and last President of the United States), a wickedly irreverent look at the all-too-possible results of today’s follies. But even the end of life-as-we-know-it is transformed by Kurt Vonnegut’s pen into hilarious farce—a final slapstick that may be the Almighty’s joke on us all.",288,530,33.4k follower,"['Fiction', 'Science Fiction', 'Classics', 'Humor', 'Literature', 'Novels', 'American']","1,974 review","11,075 (26%)","16,433 (39%)","10,985 (26%)","2,306 (5%)",443 (1%)
The Autumn of the Patriarch,Gabriel García Márquez,3.86,"23,420 rating","January 1, 1975","One of Gabriel Garcia Marquez's most intricate and ambitious works, The Autumn of the Patriarch is a brilliant tale of a Caribbean tyrant and the corruption of power.From charity to deceit, benevolence to violence, fear of God to extreme cruelty, the dictator of The Autumn of the Patriarch embodies the best but also the worst of human nature. Gabriel Garcia Marquez, the renowned master of magical realism, vividly portrays the dying tyrant caught in the prison of his own dictatorship. Employing an innovative, dreamlike style, and overflowing with symbolic descriptions, the novel transports the reader to a world that is at once fanciful and vividly real.",255,820,36.1k follower,"['Fiction', 'Magical Realism', 'Classics', 'Novels', 'Literature', 'Latin American', 'Latin American Literature', 'Fiction', 'Magical Realism', 'Classics', 'Novels', 'Literature', 'Latin American', 'Latin American Literature', 'Fiction', 'Magical Realism', 'Classics', 'Novels', 'Literature', 'Latin American', 'Latin American Literature']","1,669 review","7,402 (31%)","8,302 (35%)","5,481 (23%)","1,621 (6%)",614 (2%)
Berlin Alexanderplatz,Alfred Döblin,3.85,"9,701 rating","October 1, 1929","Biberkopf hat geschworen, er will anständig sein, und ihr habt gesehen, wie er wochenlang anständig ist, aber das war gewissermaßen nur eine Gnadenfrist. Das Leben findet das auf die Dauer zu fein und stellt ihm hinterlistig ein Bein. Die Geschichte des Transportarbeiters Franz Biberkopf, der, aus der Strafanstalt Berlin-Tegel entlassen, als ehrlicher Mann ins Leben zurückfinden möchte, ist der erste deutsche Großstadtroman von literarischem Rang. Das Berlin der Zwanziger Jahre ist der Schauplatz des Geschehens. Dabei wird die Großstadt selbst zum Gegenspieler des gutmütig-jähzornigen Franz Biberkopf, der dieser verlockenden, aber auch unerbittlichen Welt zu trotzen versucht. Mit Berlin Alexanderplatz vollzog Döblin die radikale Abkehr vom bürgerlich psychologischen Roman. Hier wurde kein Einzelschicksal analysiert. Das kollektive Geschehen, das Allgemeine einer menschlichen Situation erfuhr hier eine gültige dichterische Gestaltung. Der Roman zählt zu den großen Epen unserer Zeit.",457,159,197 follower,"['Fiction', 'Classics', 'German Literature', 'Germany', 'Literature', 'Novels', '20th Century']",787 review,"3,214 (33%)","3,278 (33%)","2,089 (21%)",746 (7%),374 (3%)
Cheaper by the Dozen,Frank B. Gilbreth Jr.,3.99,"42,964 rating","January 1, 1948","""Dad had enough gall to be divided into three parts."" Dad was Frank B. Gilbreth, to the world a distinguished innovator in scientific factory management, and to his family of six boys and six girls a lively, unpredictable and wholly beloved autocrat.Their house in Montclair, New Jersey, was a sort of laboratory for the elimination of waste motions - ""motion study"" as the elder Gilbreth called it. The children made excellent, if occasionally unwilling, guinea pigs.Only a motion-study expert could have coped with their temperamental Pierce Arrow (nicknamed ""Foolish Carriage""). But Dad found no difficulty in blowing all three horns (one electric, two of the bulb variety) as he stepped on the gas, steered madly through traffic, puffed on his cigar, cuffed a noisy youngster in the back seat, and bellowed, ""Road hog, road hog,"" at the unwary.The annual trip to their summer home in Nantucket, Massachusetts, was always fraught with drama. They inevitably caused a sensation when they passed through a small town, and were once taken for an entire orphanage on an outing. Stops were, of course, frequent and once when one of the twelve got left behind, the loss was not discovered for several hours.Democracy was religiously practiced in the Gilbreth family through the medium of the family council. There was the matter of the dog, for instance. Dad firmly believed that ""any pet which didn't lay eggs was an extravagance that a man with twelve children could ill afford."" But the vote was twelve to one, with Mother abstaining, and the dog was added to the general bedlam.The Gilbreths astounded the Nantucket natives (who considered the Gilbreth homestead - a pair of lighthouses with a cottage squeezed between - a must stopping place for visiting tourists), paralyzed the Montclair schools, and routed the visiting psychiatrists. Their high jinks are faithfully reported by two of the famous dozen in this uproarious book.",292,24,63 follower,"['Nonfiction', 'Classics', 'Biography', 'Memoir', 'Humor', 'Childrens', 'Biography Memoir', 'Nonfiction', 'Classics', 'Biography', 'Memoir', 'Humor', 'Childrens', 'Biography Memoir', 'Nonfiction', 'Classics', 'Biography', 'Memoir', 'Humor', 'Childrens', 'Biography Memoir']","2,278 review","15,830 (36%)","15,002 (34%)","9,044 (21%)","2,147 (4%)",941 (2%)
Insomnia,Stephen King,3.83,"155,464 rating","January 1, 1994","Ralph Roberts, a sus setenta años y tras la muerte de su mujer, siente que su vida se acaba. ¿Es acaso posible que su reciente viudez, unida a un persistente insomnio, sea la causa de esa nueva sensibilidad visual que, poco a poco, le permite ver el más allá de las personas? A Ralph le preocupa este hecho, pero no menos que el súbito e inexplicable comportamiento, irracional y violento, de algunos de sus vecinos...",896,"2,519",841k follower,"['Horror', 'Fiction', 'Fantasy', 'Thriller', 'Mystery', 'Supernatural', 'Suspense', 'Horror', 'Fiction', 'Fantasy', 'Thriller', 'Mystery', 'Supernatural', 'Suspense', 'Horror', 'Fiction', 'Fantasy', 'Thriller', 'Mystery', 'Supernatural', 'Suspense']","4,771 review","49,509 (31%)","50,799 (32%)","38,996 (25%)","12,049 (7%)","4,111 (2%)"
Noble House,James Clavell,4.27,"40,104 rating","April 1, 1981","This is an alternate cover edition for ISBN13: 9780440164845.The tai-pan, Ian Dunross, struggles to rescue Struan's from the precarious financial position left by his predecessor. To do this, he seeks partnership with an American millionaire, while trying to ward off his arch-rival Quillan Gornt, who seeks to destroy Struan's once and for all. Meanwhile, Chinese communists, Taiwanese nationalists, and Soviet spies illegally vie for influence in Hong Kong while the British government seeks to prevent this. And nobody, it seems, can get anything done without enlisting the aid of Hong Kong's criminal underworld. Other obstacles include water shortages, landslides, bank runs and stock market crashes.Nov. 1987 Dell jumbo mass market paperback, 21st printing. James Clavell.",1376,175,"2,850 follower","['Historical Fiction', 'Fiction', 'Historical', 'Asia', 'China', 'Adventure', 'Thriller']",660 review,"18,944 (47%)","14,135 (35%)","5,973 (14%)",848 (2%),204 (<1%)
