title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Το ψέμα,George Sari,4.02,"1,733 rating","January 1, 1970","Δεν πρέπει να λέμε ψέματα. Δεν πρέπει......δεν πρέπει. Κι όταν λέμε; Όταν νομίζουμε πως πρέπει να πούμε; Όταν αισθανόμαστε την ανάγκη; Η Χριστίνα είχε λόγους να σκαρώνει ψέματα. Το κορίτσι των δεκαπέντε χρόνων, που βρίσκεται στο τέλος της παιδικής ηλικίας και στο κατώφλι των μεγάλων, με τα ψέματα θέλει να κρύψει κάτι που τη βασανίζει. Θέλει να απορρίψει την πραγματικότητα που την περιβάλλει, θέλει να ξεχάσει. Βρήκε έναν τρόπο..... Είναι ο καλύτερος; Θα δημιουργήσει με τα ψέματα της ένα νέο κόσμο που και πάλι δεν είναι αυτός που ονειρεύεται. Θα βρεθεί μπλεγμένη με το ίδιο της τον εαυτό, με τον κόσμο που θέλει να τον βλέπει διαφορετικό, όπως θέλουν να τον βλέπουν τα παιδιά της ηλικίας της..... Τι θα κάνει; Πώς θα περάσει μέσα από τα μονοπάτια που βρίσκονται μπροστά της; Η Χριστίνα είναι δεκαπέντε χρονών. Όλα τα παιδιά των δεκαπέντε χρόνων αισθάνθηκαν κάποτε σαν την Χριστίνα. Χρειάστηκαν κι αυτά να πούνε ψέματα σε μια προσπάθεια να ξεφύγουν από το ψέμα.",141,43,78 follower,"['Childrens', 'Fiction', 'Young Adult', 'Classics', 'Teen', 'Literature', 'Historical', 'Childrens', 'Fiction', 'Young Adult', 'Classics', 'Teen', 'Literature', 'Historical', 'Childrens', 'Fiction', 'Young Adult', 'Classics', 'Teen', 'Literature', 'Historical', 'Childrens', 'Fiction', 'Young Adult', 'Classics', 'Teen', 'Literature', 'Historical', 'Childrens', 'Fiction', 'Young Adult', 'Classics', 'Teen', 'Literature', 'Historical']",47 review,603 (34%),656 (37%),393 (22%),72 (4%),9 (<1%)
"The House of Rothschild, Vol 1: Money's Prophets, 1798-1848",Niall Ferguson,3.88,"1,547 rating","November 1, 1998","In his rich and nuanced portrait of the remarkable, elusive Rothschild family, Oxford scholar and bestselling author Niall Ferguson uncovers the secrets behind the family's phenomenal economic success. He reveals for the first time the details of the family's vast political network, which gave it access to and influence over many of the greatest statesmen of the age. And he tells a family saga, tracing the importance of unity and the profound role of Judaism in the lives of a dynasty that rose from the confines of the Frankfurt ghetto and later used its influence to assist oppressed Jews throughout Europe. A definitive work of impeccable scholarship with a thoroughly engaging narrative, 'The House of Rothschild' is a biography of the rarest kind, in which mysterious and fascinating historical figures finally spring to life.",544,91,"2,956 follower","['History', 'Biography', 'Nonfiction', 'Economics', 'Business', 'Finance', 'Politics']",96 review,460 (29%),587 (37%),381 (24%),88 (5%),31 (2%)
Cool for You,Eileen Myles,3.86,"1,352 rating","November 1, 2000","Grainy and stripped, this gritty novel traces the downbeat progress of a Catholic, working-class lesbian coming of age in Boston. The New York Times Book Review said the author has ""an exquisite sense of the borderline where people hide or are transformed according to luck or will---undramatically rich writing."" Dorothy Allison said, ""Eileen Myles is a genius!""",196,111,925 follower,"['Fiction', 'Queer', 'LGBT', 'Poetry', 'Novels', 'Lesbian', 'Gay']",110 review,424 (31%),466 (34%),335 (24%),97 (7%),30 (2%)
Arranged in Heaven,Sara Jarrod,4.15,65 rating,"May 1, 1998","Sylvia Harris's happiness in making it to Heaven is marred only by her lack of success at matching her daughter, Gayla, with the right man, which requires restoring Gayla's battered trust in the male sex. Original.",304,3,3 book,"['Romance', 'Paranormal', 'Paranormal Romance', 'Adult', 'M F Romance', 'Fantasy', 'Erotica', 'Romance', 'Paranormal', 'Paranormal Romance', 'Adult', 'M F Romance', 'Fantasy', 'Erotica', 'Romance', 'Paranormal', 'Paranormal Romance', 'Adult', 'M F Romance', 'Fantasy', 'Erotica']",16 review,22 (33%),32 (49%),10 (15%),1 (1%),0 (0%)
Fortunes of War,Stephen Coonts,3.99,"3,035 rating","April 15, 1998","Four Japanese nationalists storm Tokyo's imperial palace and behead the emperor. Their goal: to invade Russia and conquer oil-rich Siberia in order to dominate the globe. Soon the world explodes in war, as Japan, Russia and the United States go head-to-head in a struggle that threatens total destruction. Now three men from three different nations must meet their ultimate challenge: to fight as patriots in a war driven by greed and madness--and save the planet from nothing less than a full-scale nuclear attack. Stephen Coonts' Fortunes of War is an explosive, action-packed thriller.",436,157,712 follower,"['Fiction', 'Thriller', 'Military Fiction', 'Adventure', 'War', 'Action', 'Military History']",44 review,"1,010 (33%)","1,177 (38%)",708 (23%),102 (3%),38 (1%)
Pociągi pod specjalnym nadzorem,Bohumil Hrabal,3.75,"10,752 rating","January 1, 1965","To było tak - opowiadałem wprost w ucho pana zawiadowcy. - Ostatni nocny pociąg osobowy już odjechał, a od zmierzchu siedziała z nami w kancelarii dyżurnego ruchu pewna wytworna dama, pijąc wino i paląc papierosy. Przed północą dyżurny ruchu, pan Całusek, mówi do mnie: ""Miłoszu, wprawdzie jesteś dopiero praktykantem, ale ja mam do ciebie zaufanie. Posiedzisz tu za mnie jakieś dwie godzinki!"". A więc zgodziłem się go zastąpić, zaś dyżurny ruchu, pan Całusek, udał się z ową damą do gabinetu pana zawiadowcy. Przyłożyłem ucho do drzwi i słyszę: ""Ciało ma swoje wymagania, koteczku, ciało ma swoje prawa..."".",93,181,"1,170 follower","['Fiction', 'Czech Literature', 'Classics', 'War', 'Literature', '20th Century', 'Novels']",782 review,"2,622 (24%)","4,228 (39%)","2,792 (25%)",846 (7%),264 (2%)
Il male oscuro,Giuseppe Berto,4.20,684 rating,"January 1, 1964","Questo romanzo audacemente sperimentale, che alla sua uscita vinse contemporaneamente il Premio Viareggio e il Premio Campiello, è la testimonianza di una nevrosi che si scatena nel protagonista dopo la morte del padre, con un crescere e proliferare fino alla scoperta della psicoanalisi che l’autore affronta come tema centrale del suo racconto autobiografico: un libero e ininterrotto fluire del pensiero e delle immagini come in un monologo interiore.",419,33,24 follower,"['Fiction', 'Italian Literature', 'Italy', 'Classics', 'Novels', 'Literature', 'Mental Health', 'Fiction', 'Italian Literature', 'Italy', 'Classics', 'Novels', 'Literature', 'Mental Health', 'Fiction', 'Italian Literature', 'Italy', 'Classics', 'Novels', 'Literature', 'Mental Health']",78 review,313 (45%),247 (36%),82 (11%),31 (4%),11 (1%)
The Sadeian Woman: And the Ideology of Pornography,Angela Carter,4.03,"1,411 rating","January 1, 1978","Draws on de Sade's embodiments of women's two roles, Justine and Juliette, and on more contemporary models to argue that sexuality is a mode of power politics as well as a vital way to advance relationships admitting of neither conqueror nor conquered. Reprint.",154,187,"3,375 follower","['Nonfiction', 'Feminism', 'Philosophy', 'Essays', 'Literary Criticism', 'Sexuality', 'Womens']",123 review,491 (34%),557 (39%),299 (21%),49 (3%),15 (1%)
The General Danced at Dawn,George MacDonald Fraser,4.21,444 rating,"January 1, 1970","The General Danced at Dawn is a collection of short stories by George MacDonald Fraser, published first during 1970 and featuring a young Scottish lieutenant named Dand MacNeill. It is a generally fond fictionalization of life in the British army, specifically the Highland Infantry Division, soon after the end of the Second World War.",192,86,660 follower,"['Fiction', 'Humor', 'Historical Fiction', 'Short Stories', 'Military Fiction', 'Literature', 'Adventure']",36 review,209 (47%),140 (31%),79 (17%),13 (2%),3 (<1%)
A Man Called Intrepid,William Stevenson,4.28,"4,685 rating","January 1, 1976","A true story of WW2 espionage. NBC News calls it, ""A historical document of major significance."" The focus is on Sir William Stephenson, Britain's urbane spy chief who inspired James Bond.",512,189,63 follower,"['History', 'Nonfiction', 'Biography', 'Espionage', 'World War II', 'War', 'Historical']",374 review,"2,333 (49%)","1,570 (33%)",606 (12%),128 (2%),48 (1%)
Reason for Hope: A Spiritual Journey,Jane Goodall,4.21,"4,965 rating","January 1, 1998","Her revolutionary studies of Tanzania's chimpanzees forever altered our definition of ""humanity."" Now, intriguing as always, Jane Goodall explores her deepest convictions in a heartfelt memoir that takes her from the London Blitz to Louis Leaky's famous excavations in Africa and then into the forests of Gombe. From the unforgettable moment when a wild chimpanzee gently grasps her hand to the terror of a hostage-taking and the sorrow of her husband's death. Here, thoughtfully exploring the challenges of both science and the soul, she offers an inspiring, optimistic message as profound as the knowledge she brought back from the forests, and that gives us all...reason for hope.",298,267,"2,065 follower","['Nonfiction', 'Memoir', 'Biography', 'Science', 'Nature', 'Animals', 'Spirituality', 'Nonfiction', 'Memoir', 'Biography', 'Science', 'Nature', 'Animals', 'Spirituality', 'Nonfiction', 'Memoir', 'Biography', 'Science', 'Nature', 'Animals', 'Spirituality']",568 review,"2,172 (43%)","1,869 (37%)",759 (15%),133 (2%),32 (<1%)
Salamandastron,Brian Jacques,4.09,"30,427 rating","January 1, 1992","The Redwall series is soon to be a Netflix original movie!The beloved Redwall saga continues in Salamandastron .The inhabitants of Redwall relax in the haze of summer-but as they do, the neighboring stronghold of Salamandastron lies besieged by the evil weasel army of Ferhago the Assassin. Worse still, Mara, beloved daughter of Urthstripe, Badger Lord of the Fire Mountain, is in terrible danger. Then a lightning bolt uncovers the sword of Martin the Warrior, and young Samkin embarks on an adventure that leads him to Mara. Can the good creatures triumph over the villainous Assassin?Perfect for fans of T. A. Barron’s Merlin saga, John Flanagan’s Ranger’s Apprentice series, and J. R. R. Tolkien’s Lord of the Rings series.",400,251,"4,028 follower","['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade', 'Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade', 'Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade']",396 review,"11,456 (37%)","11,525 (37%)","6,451 (21%)",828 (2%),167 (<1%)
A Damsel in Distress,P.G. Wodehouse,4.10,"6,622 rating","October 4, 1919","Lady Maud, the spirited young daughter of the Earl of Marshmoreton, is confined to her home, Belpher Castle in Hampshire, under aunt's orders because of an unfortunate infatuation. Enter our hero, George Bevan, an American who writes songs for musicals and is so smitten with Maud that he descends on Hampshire's rolling acres to see off his rival and claim her heart. Meanwhile, in the great Wodehousian tradition, the Earl of Marshmoreton just wants a quiet life pottering in his garden, supported by his portly butler Keggs and free from the demands of his bossy sister and his silly-ass son. In a sunny story which involves chorus-girls, the theatre and a ball at a castle during a two-week house-party, Wodehouse deftly unties all the knots which he had so cleverly tied around his characters in the first place.",284,"1,129","6,441 follower","['Fiction', 'Humor', 'Classics', 'Comedy', 'Romance', 'Audiobook', 'British Literature']",762 review,"2,266 (34%)","2,944 (44%)","1,240 (18%)",139 (2%),33 (<1%)
Naming and Necessity,Saul A. Kripke,4.00,"4,261 rating","January 1, 1980","If there is such a thing as essential reading in metaphysics or in philosophy of language, this is it.Ever since the publication of its original version, ""Naming and Necessity"" has had great and increasing influence. It redirected philosophical attention to neglected questions of natural and metaphysical necessity and to the connections between these and theories of reference, in particular of naming, and of identity. From a critique of the dominant tendency to assimilate names to descriptions and more generally to treat their reference as a function of their Fregean sense, surprisingly deep and widespread consequences may be drawn. The largely discredited distinction between accidental and essential properties, both of individual things (including people) and of kinds of things, is revived. So is a consequent view of science as what seeks out the essences of natural kinds. Traditional objections to such views are dealt with by sharpening distinctions between epistemic and metaphysical necessity; in particular by the startling admission of necessary a posteriori truths. From these, in particular from identity statements using rigid designators whether of things or of kinds, further remarkable consequences are drawn for the natures of things, of people, and of kinds; strong objections follow, for example to identity versions of materialism as a theory of the mind.This seminal work, to which today's thriving essentialist metaphysics largely owes its impetus, is here published with a substantial new Preface by the author.",192,16,184 follower,"['Philosophy', 'Nonfiction', 'Language', 'Linguistics', 'Metaphysics', 'Logic', 'Classics']",128 review,"1,681 (39%)","1,374 (32%)",837 (19%),259 (6%),110 (2%)
The Happy Isles of Oceania: Paddling the Pacific,Paul Theroux,4.02,"6,333 rating","January 1, 1992","Renowned travel writer and novelist Paul Theroux has been many places in his life and tried almost everything. But this trip in and around the lands of the Pacific may be his boldest, most fascinating yet. From New Zealand's rain forests, to crocodile-infested New Guinea, over isolated atolls, through dirty harbors, daring weather and coastlines, he travels by Kayak wherever the winds take him--and what he discovers is the world to explore and try to understand.",528,225,"2,335 follower","['Travel', 'Nonfiction', 'Memoir', 'Adventure', 'Australia', 'Biography', 'Nature']",363 review,"2,148 (33%)","2,595 (40%)","1,232 (19%)",275 (4%),83 (1%)
Cruel Kings and Mean Queens,Terry Deary,4.09,"1,128 rating","January 1, 1995","From William the Conker to Bald Queen Bess, this is a guide to the kings and queens of England, and some of their nastiest habits.",208,539,723 follower,"['History', 'Nonfiction', 'Childrens', 'Historical', 'Humor', 'British Literature', 'Comedy', 'History', 'Nonfiction', 'Childrens', 'Historical', 'Humor', 'British Literature', 'Comedy', 'History', 'Nonfiction', 'Childrens', 'Historical', 'Humor', 'British Literature', 'Comedy']",86 review,461 (40%),381 (33%),227 (20%),39 (3%),20 (1%)
Μαλαισιακά Τραγούδια,Yvan Goll,4.59,22 rating,"January 1, 1934","Είμαι το σκοτεινό αυλάκι ~ Ακούγονται οι τρυφερές κληματσίδες που φυτρώνουν ~ Δε σ' αποκάλυψε ~ Όταν ζυγώνεις η νύχτα όλη ανατριχιάζει ~ Θέλω να μυρώσω την αυλή σαν τον γλυκάνισο ~ Από τότε που γεννήθηκα ~ Από τότε που με κοίταξες ~ Δεν ήθελα να είμαι ~ Το κόκκινο πιπέρι μπήγει κραυγές ~ Κάτω απ' τις εκατό λεμονιές σου ~ Από τότε που με γνώρισες ~ Είμαι το λαγήνι που ένας άξιος τεχνίτης ~ Περνώντας απ' το δρόμο των αρχόντων ~ Είμαι η γη ~ Ψιθύρισε ποια είμαι ~ Όταν το ηφαίστειο με ανασηκωμένα τα χείλια ~ Είμαι το ρυάκι σου ~ Δρέψε, ω εσύ που τα φρόντισες ~ Κύριε, σε νιώθω να ζυγώνεις ~ Στο φιλί σου πιο βαθύ κι απ' το θάνατο ~ Φύτεψες μπρος στην πόρτα μου ~ Δεν είμαι παρά άμμος ~ Αυτή τη νύχτα ένα όρνιο ~ Τα βαριά βουβάλια ~ Ο φίλος μου δουλεύει ~ Κάτω απ' τις τριανταφυλλιές που σε θαμπώνουν ~ Σκεπάστηκα μ' εφτά πέπλα ~ Έλεγα ότι είσαι ο ήλιος που κάνει ν' αστράφτουν ~ Θα 'σαι το αρπαχτικό πουλί ~ Ο εραστής μου ο ψαράς ~ Σκαρφάλωσα στη μουσμουλιά ~ Το πουλί τραγούδησε όπως κάθε πρωί ~ Το μυρωμένο χιόνι του καφεόδεντρου ~ Ο μάγος κάρφωσε πάνω μου ~ Θεοί! Ξεριζώστε τα μάτια μου ~ Με πήρε ο ύπνος πάνω σ' ένα σύννεφο ~ Κάπου ανθίζει το πικρό μπαχάρι ~ Όταν όλα μου τα πάρεις ~ Κατοικώ στο σώμα μιας νεκρής ~ Μαδήστε όλα τα λουλούδια",84,68,15 follower,"['Poetry', 'Poetry', 'Poetry']",2 review,14 (63%),7 (31%),1 (4%),0 (0%),0 (0%)
Den blå rullgardinen,Agnes von Krusenstjerna,3.41,170 rating,"January 1, 1930","När Angela som tolvåring blir föräldralös tas hennes barndom ifrån henne. Den första tiden är full av förvirring och längtan. Men hennes unga, ogifta faster Petra tar sig an henne med en glöd som ingen kan hejda. De bosätter sig på Eka herrgård och mellan de två uppstår en sällsam kärlek. En kärlek som inte är utan syskonlika påfrestningar. Petra kan inte glömma sin stora ungdomskärlek Thomas Meller. Hon vill inte förbli utan kärleken till en man, men nu har hon ju Angela...",294,93,12 follower,"['Classics', '20th Century', 'Swedish Literature', 'Fiction', 'Family']",14 review,14 (8%),67 (39%),67 (39%),18 (10%),4 (2%)
The Adventures of Henry Turnbuckle: Detective Comedies,Jack Ritchie,4.40,10 rating,"September 1, 1987","

These stories are funny! The 29 Turnbuckle tales offered here mix black humor with formula” crime stories in a hilarious twist to the hard-boiled detective tale.
Turnbuckle’s cockeyed reconstructions of a murder exasperate his logical and long-suffering sidekick, Ralph, but they lead to a solution anyway -- most of the time. Turnbuckle may or may not know whodunit but he’s always confident that there will soon be another murder.
 

",392,208,14 follower,[],3 review,5 (50%),4 (40%),1 (10%),0 (0%),0 (0%)
The Man Who Japed,Philip K. Dick,3.59,"3,001 rating","January 1, 1956","In The Man Who Japed, a world that has survived a nuclear holocaust has given way to a rigid system of oppressive morality. Highly mobile and miniature robots monitor the behavior of every citizen, and the slightest transgression can spell personal doom. Allen Purcell is one of the few people who has the capacity to literally change the way of the world, and once he's offered a high-profile job that acts as guardian of public ethics, he sets out to do precisely that, but first he has to deal with the head in his closet.",168,"1,582",20.1k follower,"['Science Fiction', 'Fiction', 'Dystopia', 'Science Fiction Fantasy', 'Novels', 'American', 'Fantasy']",205 review,438 (14%),"1,168 (38%)","1,142 (38%)",226 (7%),27 (<1%)
O Continente - Volume I,Erico Verissimo,4.58,"2,361 rating","January 1, 1949","'O Continente' abre a mais famosa saga da literatura brasileira, 'O tempo e o vento'. A trilogia - formada por 'O Continente', 'O retrato' e 'O arquipélago' - percorre um século e meio da história do Rio Grande do Sul e do Brasil, acompanhando a formação da família Terra Cambará. Num constante ir e vir entre o passado - as Missões, a fundação do povoado de Santa fé - e o tempo de Sobrado sitiado pelas forças federalistas, em 1895, desfilam personagens fascinantes, eternamente vivos na imaginação dos leitores de Erico Verissimo - o enigmático Pedro Missioneiro, a corajosa Ana Terra, o intrépido e sedutor capitão Rodrigo, a tenaz Bibiana.",325,93,337 follower,"['Fiction', 'Classics', 'Historical Fiction', 'Portuguese Literature', 'Literature', 'Brazil', 'Romance']",89 review,"1,602 (67%)",569 (24%),151 (6%),32 (1%),7 (<1%)
Star,V.C. Andrews,3.75,"3,335 rating","December 1, 1999","In the second volume in the Wildflowers quartet, Star hides her nightmarish secrets from the other girls in her therapy group, until she gradually reveals her story to Dr. Marlowe and the others, allowing her to finally confront the horrors of her past.",151,325,"8,072 follower","['Fiction', 'Young Adult', 'Horror', 'Romance', 'Gothic', 'Thriller', 'Adult']",59 review,"1,066 (31%)",875 (26%),979 (29%),331 (9%),84 (2%)
"Prisoner without a Name, Cell without a Number",Jacobo Timerman,3.93,573 rating,"January 1, 1980","The bestselling, classic personal chronicle of the Argentine publisher's ordeal at the hands of the Argentine government--imprisoned and tortured as a dissenter and as a Jew--that aroused the conscience of the world.Jacobo Timerman (1923-1999) was born in the Ukraine, moved with his family to Argentina in 1928, and was deported to Israel in 1980. He returned to Argentina in 1984. Founder of two Argentine weekly news magazines in the 1960s and a commentator on radio and television, he was best-known as the publisher and editor of the newspaper La Opinión from 1971 until his arrest in 1977. An outspoken champion of human rights and freedom of the press, he criticized all repressive governments and organizations, regardless of their political ideologies. His other books include The Longest War: Israel in Lebanon, Cuba: A Journey, and Chile: A Death in the South.The Americas, Ilan Stavans, Series EditorWinner of a 1982 Los Angeles Times Book Prize Selected by the New York Times for ""Books of the Century"" With a new introduction by Ilan Stavans and a new foreword by Arthur Miller. ",184,18,10 follower,"['History', 'Nonfiction', 'Memoir', 'Politics', 'Journalism', 'Biography', 'Jewish', 'History', 'Nonfiction', 'Memoir', 'Politics', 'Journalism', 'Biography', 'Jewish', 'History', 'Nonfiction', 'Memoir', 'Politics', 'Journalism', 'Biography', 'Jewish', 'History', 'Nonfiction', 'Memoir', 'Politics', 'Journalism', 'Biography', 'Jewish', 'History', 'Nonfiction', 'Memoir', 'Politics', 'Journalism', 'Biography', 'Jewish']",62 review,170 (29%),240 (41%),123 (21%),33 (5%),7 (1%)
Gods and Heroes of Ancient Greece,Gustav Schwab,4.09,"2,140 rating","January 1, 1837","From fire-stealing Prometheus to scene-stealing Helen of Troy, from Jason and his golden fleece to Oedipus and his mother, this collection of classic tales from Greek mythology demonstrates the inexhaustible vitality of a timeless cultural legacy. Here are Icarus flying too close to the sun, mighty Hercules, Achilles and that darn heel, the Trojans and their wooden horse, brave Perseus and beautiful Andromeda, wandering Odysseus and steadfast Penelope. Their stories and the stories of the powerful gods and goddesses who punish and reward, who fall in love with and are enraged by the humans they have created, are set forth simply but movingly, in language that retains the power and drama of the original works by Aeschylus, Sophocles, Euripides, and Homer. In Gustav Schwab’s masterful retelling, they are made accessible to readers of all ages.Part of the Pantheon Fairy Tale and Folklore Library",768,290,19 follower,"['Mythology', 'Classics', 'History', 'Nonfiction', 'Greek Mythology', 'German Literature', 'Religion', 'Mythology', 'Classics', 'History', 'Nonfiction', 'Greek Mythology', 'German Literature', 'Religion', 'Mythology', 'Classics', 'History', 'Nonfiction', 'Greek Mythology', 'German Literature', 'Religion', 'Mythology', 'Classics', 'History', 'Nonfiction', 'Greek Mythology', 'German Literature', 'Religion', 'Mythology', 'Classics', 'History', 'Nonfiction', 'Greek Mythology', 'German Literature', 'Religion']",111 review,797 (37%),843 (39%),408 (19%),70 (3%),22 (1%)
"The Road to Terror: Stalin and the Self-Destruction of the Bolsheviks, 1932-1939",J. Arch Getty,3.96,188 rating,"August 11, 1999","This gripping book assembles and translates into English for the first time top secret Soviet documents from 1932 to 1939, the era of the Stalin purges. The nearly 200 documents -- dossiers, police reports, private letters, secret transcripts, and more -- expose the hidden inner workings of the Communist Party and the dark inhumanity of the purge process.",635,9,19 follower,"['History', 'Nonfiction', 'Soviet History', 'Russia', 'Politics', 'Russian History', 'Soviet Union', 'History', 'Nonfiction', 'Soviet History', 'Russia', 'Politics', 'Russian History', 'Soviet Union', 'History', 'Nonfiction', 'Soviet History', 'Russia', 'Politics', 'Russian History', 'Soviet Union', 'History', 'Nonfiction', 'Soviet History', 'Russia', 'Politics', 'Russian History', 'Soviet Union', 'History', 'Nonfiction', 'Soviet History', 'Russia', 'Politics', 'Russian History', 'Soviet Union']",13 review,57 (30%),77 (40%),45 (23%),7 (3%),2 (1%)
Cyteen,C.J. Cherryh,4.00,"10,269 rating","January 1, 1988","A brilliant young scientist rises to power on Cyteen, haunted by the knowledge that her predecessor and genetic duplicate died at the hands of one of her trusted advisors. Murder, politics, and genetic manipulation provide the framework for the latest Union-Alliance novel by the author of Downbelow Station. Cherryh's talent for intense, literate storytelling maintains interest throughout this long, complex novel.",680,309,"3,290 follower","['Science Fiction', 'Fiction', 'Hugo Awards', 'Science Fiction Fantasy', 'Space Opera', 'Audiobook', 'Speculative Fiction']",426 review,"4,033 (39%)","3,323 (32%)","2,068 (20%)",585 (5%),260 (2%)
قصر الشوق,Naguib Mahfouz,4.23,"10,055 rating","January 1, 1957",بعد وفاة فهمى ابن السيد أحمد عبدالجواد، تمر خمس سنوات، ويخرج الأب إلى الحياة. لقد انتقلت بناته بعد زواجهن إلى حى قصر الشوق بالجمالية خلال العشرينات من هذا القرن، حيث ولدت زنوبة فى بيت العالمة زبيدة ولم يلتفت إليها السيد عبد الجواد وقد ترك حياة الليل، يقرر عبد الجواد العودة إلى منزل زبيدة العالمة ويفاجأ بأن طفلة الأمس زنوبة قد كبرت وأصبحت فتاة. توقع زنوبة السيد عبد الجواد فى حبها وتقنعه بشراء عوامة لها، ولكنها فى نفس الوقت تحب ياسين ابنه دون ان تعرف حقيقة الصلة بينهما وتتزوجه بعد أن تهجر السيد أحمد وتدخل أسرتهم كزوجة محترمة لابنه. أما كمال، فيحب عايدة أخت صديقه لكنها ترفض الزواج منه وتتركه يكفر بالمبادئ والمثل التى لطالما آمن بها، بعد أن تعايره بفقره وتتزوج من أحد أصدقائهم الأثرياء.,548,481,15k follower,"['Fiction', 'Egypt', 'Historical Fiction', 'Novels', 'Literature', 'Classics', 'Africa', 'Fiction', 'Egypt', 'Historical Fiction', 'Novels', 'Literature', 'Classics', 'Africa', 'Fiction', 'Egypt', 'Historical Fiction', 'Novels', 'Literature', 'Classics', 'Africa']",924 review,"4,541 (45%)","3,744 (37%)","1,429 (14%)",249 (2%),92 (<1%)
Seedfolks,Paul Fleischman,3.75,"15,946 rating","April 11, 1997","A Vietnamese girl plants six lima beans in a Cleveland vacant lot. Looking down on the immigrant-filled neighborhood, a Romanian woman watches suspiciously. A school janitor gets involved, then a Guatemalan family. Then muscle-bound Curtis, trying to win back Lateesha. Pregnant Maricela. Amir from India. A sense of community sprouts and spreads. Newbery-winning author Paul Fleischman uses thirteen speakers to bring to life a community garden's founding and first year. The book's short length, diverse cast, and suitability for adults as well as children have led it to be used in countless one-book reads in schools and in cities across the country.Seedfolks has been drawn upon to teach tolerance, read in ESL classes, promoted by urban gardeners, and performed in schools and on stages from South Africa to Broadway.",102,60,186 follower,"['Young Adult', 'Fiction', 'Realistic Fiction', 'Middle Grade', 'School', 'Childrens', 'Cultural', 'Young Adult', 'Fiction', 'Realistic Fiction', 'Middle Grade', 'School', 'Childrens', 'Cultural', 'Young Adult', 'Fiction', 'Realistic Fiction', 'Middle Grade', 'School', 'Childrens', 'Cultural']","2,496 review","4,713 (29%)","5,465 (34%)","3,676 (23%)","1,301 (8%)",791 (4%)
The Warrior Who Carried Life,Geoff Ryman,3.50,157 rating,"March 21, 1985",A young woman from a land of magic transforms herself into a mighty warrior to redeem her world from the grip of an ancient Evil,198,93,189 follower,"['Fantasy', 'Fiction', 'Speculative Fiction', 'Science Fiction', 'Mythology', 'Canada', 'Dystopia']",22 review,26 (16%),61 (38%),42 (26%),22 (14%),6 (3%)
Zero: The Biography of a Dangerous Idea,Charles Seife,3.97,"10,777 rating","February 7, 2000","The Babylonians invented it, the Greeks banned it, the Hindus worshipped it, and the Church used it to fend off heretics. For centuries, the power of zero savored of the demonic; once harnessed, it became the most important tool in mathematics. Zero follows this number from its birth as an Eastern philosophical concept to its struggle for acceptance in Europe and its apotheosis as the mystery of the black hole. Today, zero lies at the heart of one of the biggest scientific controversies of all time, the quest for the theory of everything. Elegant, witty, and enlightening, Zero is a compelling look at the strangest number in the universe and one of the greatest paradoxes of human thought.",248,17,154 follower,"['Nonfiction', 'Science', 'History', 'Mathematics', 'Philosophy', 'Physics', 'Biography']",989 review,"3,433 (31%)","4,307 (39%)","2,438 (22%)",489 (4%),110 (1%)
Shooting Star,Brock Thoene,3.90,117 rating,"April 1, 1993","Andrew Jackson Sinnickson had crossed paths with Jack Powers long before Powers' name was known and feared as the genuine article: the first and worst of the California bad men. Total contrasts in character, in values, in approach to life, the two men locked horns from their original encounter in the southern presidio of Santa Barbara to the gold miners' hovels of Angel's Camp in the Sierras.Sinnickson had been on hand when the Bear Flag rebellion had carried California from Mexican to American ownership. Now to the sleepy, sparsely populated western outposts came hordes of treasure seekers--honest miners, greenhorns, gamblers, sharps, and cutthroats. Gold-fever madness in a land without law burst open a door for exploitation, and Powers and his bandits soon established their upper hand.When the price of steers jumps from $2 to $100 to feed the starving miners, Sinnickson gets involved in the first-ever California cattle drive. But it's three hundred treacherous miles that lead into the heart of Powers' strength.",206,177,202 follower,"['Christian Fiction', 'Westerns', 'Christian', 'Historical', 'Historical Fiction', 'Fiction', 'Christian Fiction', 'Westerns', 'Christian', 'Historical', 'Historical Fiction', 'Fiction', 'Christian Fiction', 'Westerns', 'Christian', 'Historical', 'Historical Fiction', 'Fiction']",8 review,41 (35%),32 (27%),36 (30%),7 (5%),1 (<1%)
The Brontës,Juliet Barker,3.97,"5,122 rating","January 1, 1994","The Brontës is an engrossing and intimate chronicle of an astonishingly creative family. ""Anyone fascinated by the Brontes cannot fail to read this book. It is indispensable to understand them, their world and their uniqueness. . . . Barker has made a massive contribution to Brontë scholarship.""--Los Angeles Times. This was a New York Times Notable Book of the Year for 1995 and a Publisher's Weekly Best Book of 1995. photos.","HardcoverFirst published January 1, 1994",27,131 follower,"['Biography', 'Nonfiction', 'History', 'Biography Memoir', '19th Century', 'Historical', 'British Literature']",281 review,"2,046 (39%)","1,706 (33%)",801 (15%),311 (6%),258 (5%)
