title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Celestial Harmonies,Péter Esterházy,3.85,618 rating,"September 1, 2003","Harmonia Caelestis is the product of a decade of labour: a monumental, part-autobiographical family history. If Helping Verbs of the Heart was an homage to his mother, then this is a memorial to his father. It is actually two works in one. Book 1, ""Numbered Sentences from the Life of the Esterházy Family"", comprises 371 paragraphs, some elusively succinct, others pages long, that amount to a gloriously kaleidoscopic romp through the centuries that lie behind this European dynasty. Not that the name Esterházy is ever uttered: the main protagonist of each episode is invariably identified as ""my father"", whether he is an anti-Habsburg Kuruc insurrectionist or a Habsburg-loyal Labanc, a hammer of the Ottomans, a dying old man, a prisoner of war, a lord charming enough to enchant Goethe himself, or a childless man, to mention but a few of ""my fathers"", all evoked through the language and literature proper to each persona. This strategy of anonymity allows Esterházy to extend his typically vast net of quotations to sources that originally have no family connotations whatsoever, thereby lending broader significance to the particulars of this one family, however grand, and, vice versa, appropriating the general (European) experience to the family's specific circumstances. The baroquely exuberant proliferation of anecdotal gleanings and fragments of real and fictional history, drawing on a gamut of written genres, from maxims to parables, from confessional autobiography to the account books and chronicles, is ultimately threaded together by an unobtrusive, profoundly witty and wise philosophical vein.Book 2, subtitled ""Confessions of an Esterházy family"", is ostensibly a more conventional family novel. Its very subtitle alludes to an earlier Hungarian masterpiece of the genre, Confessions of a Bourgeois, 1934-35 by Sándor Márai. It consists of a series of snapshots of key events in the lives of the author's great-grandfather, grandfather, father and the young Esterházy himself. These are built up, over two hundred numbered passages, into a more or less chronological portrait of a century-and-a-half of steady decline of the family's fortunes. After 1945 the Esterházys suffered an almost catastrophic repeat of the confiscations and curtailment of liberties that befell them during the short-lived Commune of 1919 one that not only stripped them of their former rank and privileges but threatened their very subsistence. Largely anecdotal and often absurd in tone, much of this is recounted with great gusto from the author's personal perspective, not least the stories of his own childhood, such as being accidentally dropped into the baptismal font; the trek to a godforsaken village in July 1950 when an official deportation order resulted in the family being dumped in one of two rooms in a peasant couple's house; schooldays and trips to matches with his football-mad father. For all the vicissitudes and uncertainties it describes, the tone of his writing throughout is one of blithely upbeat humour and harmony, without a hint of reproach, regret or complaint.""A captivatingly rich novel in terms of both its form and its stance. Certainly it is the most striking work of the fifty-year-old author's career to date, and I would evenventure to call it an epitome of the Esterházy oeuvre. Given its formal richness, however, it is in a way also a compendium of two to three centuries of Hungarianprose."" -Péter Dérczy, Élet és Irodalom""This new novel is no less constructed of fragments than his earlier novels, and those are no less whole, but this has the widest span of any Esterházy composition to date: it is a sweeping, baroque work."" -József Tamás Reményi, Népszabadság",846,80,136 follower,"['Fiction', 'Historical Fiction', 'Hungary', 'Hungarian Literature', 'Literary Fiction', 'Novels', 'Historical']",70 review,230 (37%),192 (31%),109 (17%),50 (8%),37 (5%)
The Lion of Boaz-Jachin and Jachin-Boaz,Russell Hoban,3.94,531 rating,"January 1, 1973","In a not-so-distant future when lions are extinct Jachin-Boaz, a middle-aged mapmaker, leaves home with a wonderful map that was to tell his son where to find everything. The angry son, Boaz-Jachin, goes to the ruins of a palace at Nineveh and performs a series of rituals before the wallcarving of a great lion dying on the spear of an ancient king. Called to life, the lion sets out on the father's tracks and the son follows.","PaperbackFirst published January 1, 1973",162,372 follower,"['Fiction', 'Fantasy', 'Novels', 'American', 'Magical Realism', 'Science Fiction Fantasy', 'Contemporary']",49 review,168 (31%),208 (39%),117 (22%),31 (5%),7 (1%)
Black Lamb and Grey Falcon,Rebecca West,4.21,"2,435 rating","January 1, 1941","Written on the brink of World War II, Rebecca West's classic examination of the history, people, and politics of Yugoslavia illuminates a region that is still a focus of international concern. A magnificent blend of travel journal, cultural commentary, and historical insight, Black Lamb and Grey Falcon probes the troubled history of the Balkans, and the uneasy relationships amongst its ethnic groups. The landscape and the people of Yugoslavia are brilliantly observed as West untangles the tensions that rule the country's history as well as its daily life.",1181,126,394 follower,"['History', 'Travel', 'Nonfiction', 'Classics', 'Politics', 'Memoir', 'European History', 'History', 'Travel', 'Nonfiction', 'Classics', 'Politics', 'Memoir', 'European History', 'History', 'Travel', 'Nonfiction', 'Classics', 'Politics', 'Memoir', 'European History']",373 review,"1,205 (49%)",733 (30%),346 (14%),101 (4%),50 (2%)
Hard to Be a God,Arkady Strugatsky,4.14,"15,506 rating","January 1, 1964","The novel follows Anton, an undercover operative from the future planet Earth, in his mission on an alien planet, that is populated by human beings, whose society has not advanced beyond the Middle Ages. The novel's core idea is that human progress throughout the centuries is often cruel and bloody, and that religion and blind faith can be an effective tool of oppression, working to destroy the emerging scientific disciplines and enlightenment.-Don Rumata has been sent from Earth to the medieval kingdom of Arkanar with instructions to observe and to save what he can. Masquerading as an arrogant nobleman, a dueler, and a brawler, he is never defeated, but yet he can never kill. With his doubt and compassion, and his deep love for a local girl named Kira, Rumata wants to save the kingdom from the machinations of Don Reba, the first minister to the king. But given his orders, what role can he play? This long overdue translation will reintroduce one of the most profound Soviet-era novels to an eager audience.Arkady and Boris Strugatsky are widely known as the greatest Russian writers of science fiction, and their 1964 novel Hard to Be a God is considered one of the greatest of their works. Yet until now the only English version (unavailable for over thirty years) was based on a German translation, and was full of errors, infelicities, and misunderstandings. Now, in a new translation by Olena Bormashenko, whose translation of the authors’ Roadside Picnic has received widespread acclaim, here is the definitive edition of this brilliant work.",219,368,"1,641 follower","['Science Fiction', 'Fiction', 'Russia', 'Fantasy', 'Russian Literature', 'Classics', 'Dystopia', 'Science Fiction', 'Fiction', 'Russia', 'Fantasy', 'Russian Literature', 'Classics', 'Dystopia', 'Science Fiction', 'Fiction', 'Russia', 'Fantasy', 'Russian Literature', 'Classics', 'Dystopia']",947 review,"6,603 (42%)","5,475 (35%)","2,579 (16%)",644 (4%),205 (1%)
Scandal's Bride,Stephanie Laurens,4.03,"10,120 rating","October 1, 1998","""He will father your children...""When Catriona Hennessy, honorable Scottish Lady of the Vale, received this prediction, she was exceedingly aghast. How could she unite with a rake like Richard Cynster--a masterful man with a scandalous reputation? More shocking still was her guardian's will that decreed she and Richard be wed within a week! Though charmed by his commanding presence, and wooed by his heated kisses, she would not--could not--give up her independence.So she formed a plan to get the heir she needed without taking wedding vows.Richard was just as stunned by the will's command. Marriage had not previously been on his agenda, but lately he'd been feeling rather...restless. Perhaps taming the lady was just the challenge he needed. But can he have the rights of the marriage bed without making any revealing promises of love?",416,216,"5,409 follower","['Romance', 'Historical Romance', 'Historical', 'Regency', 'Historical Fiction', 'Regency Romance', 'Fiction']",381 review,"3,727 (36%)","3,701 (36%)","2,101 (20%)",438 (4%),153 (1%)
You Only Live Twice,Ian Fleming,3.75,"14,684 rating","March 26, 1964","Shattered by the murder of his wife at the hands of Ernst Stavro Blofeld, James Bond has gone to pieces as an agent. M gives him one last chance, sending him to Japan for a near-impossible mission. There Bond is trained in the fighting arts of ninja warriors and sent to infiltrate a mysterious residence known as the 'Castle of Death' - a place of nightmares with a lethal poisoned garden that destroys all who go there - where he awakens an old, terrifying enemy.You only live twice sees Bond's final encounter with the insane mastermind Blofeld - one that could mean the end for 007....",214,667,"3,013 follower","['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Adventure', 'Classics', 'Mystery Thriller']",796 review,"3,362 (22%)","5,615 (38%)","4,564 (31%)",971 (6%),172 (1%)
"Great Lives, Great Deeds",Reader's Digest Association,4.21,75 rating,"January 1, 1964",A collection of 80 exciting biographies of some of the great people who shaped this world.,503,"2,872",443 follower,"['Biography', 'History', 'Nonfiction']",8 review,34 (45%),26 (34%),13 (17%),1 (1%),1 (1%)
The Pragmatic Programmer: From Journeyman to Master,Andy Hunt,4.33,"21,594 rating","October 20, 1999","Straight from the programming trenches, 
The Pragmatic Programmer
 cuts through the increasing specialization and technicalities of modern software development to examine the core process--taking a requirement and producing working, maintainable code that delights its users. It covers topics ranging from personal responsibility and career development to architectural techniques for keeping your code flexible and easy to adapt and reuse. Read this book, and you'll learn how toFight software rot; Avoid the trap of duplicating knowledge; Write flexible, dynamic, and adaptable code; Avoid programming by coincidence; Bullet-proof your code with contracts, assertions, and exceptions; Capture real requirements; Test ruthlessly and effectively; Delight your users; Build teams of pragmatic programmers; and Make your developments more precise with automation. Written as a series of self-contained sections and filled with entertaining anecdotes, thoughtful examples, and interesting analogies, 
The Pragmatic Programmer
 illustrates the best practices and major pitfalls of many different aspects of software development. Whether you're a new coder, an experienced programmer, or a manager responsible for software projects, use these lessons daily, and you'll quickly see improvements in personal productivity, accuracy, and job satisfaction. You'll learn skills and develop habits and attitudes that form the foundation for long-term success in your career. You'll become a Pragmatic Programmer.",321,28,381 follower,"['Programming', 'Computer Science', 'Technology', 'Nonfiction', 'Software', 'Technical', 'Coding', 'Programming', 'Computer Science', 'Technology', 'Nonfiction', 'Software', 'Technical', 'Coding', 'Programming', 'Computer Science', 'Technology', 'Nonfiction', 'Software', 'Technical', 'Coding']","1,359 review","10,843 (50%)","7,739 (35%)","2,458 (11%)",439 (2%),115 (<1%)
Den of Thieves,James B. Stewart,4.15,"13,807 rating","October 15, 1991","A #1 bestseller from coast to coast, Den of Thieves tells the full story of the insider-trading scandal that nearly destroyed Wall Street, the men who pulled it off, and the chase that finally brought them to justice.Pulitzer Prize–winner James B. Stewart shows for the first time how four of the eighties’ biggest names on Wall Street—Michael Milken, Ivan Boesky, Martin Siegel, and Dennis Levine—created the greatest insider-trading ring in financial history and almost walked away with billions, until a team of downtrodden detectives triumphed over some of America’s most expensive lawyers to bring this powerful quartet to justice.Based on secret grand jury transcripts, interviews, and actual trading records, and containing explosive new revelations about Michael Milken and Ivan Boesky, Den of Thieves weaves all the facts into an unforgettable narrative—a portrait of human nature, big business, and crime of unparalleled proportions.",587,43,285 follower,"['Business', 'Finance', 'Nonfiction', 'History', 'Economics', 'True Crime', 'Crime']",369 review,"5,848 (42%)","5,111 (37%)","2,166 (15%)",459 (3%),223 (1%)
The Darkest Road,Guy Gavriel Kay,4.20,"17,681 rating","November 1, 1986","As the Unraveller's armies march to battle and a plague-filled rain devastates the planet, the warriors of Light call upon one of the most ancient powers of evil to aid in their struggle",448,40,"8,120 follower","['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Canada', 'Arthurian']",653 review,"8,047 (45%)","6,079 (34%)","2,772 (15%)",629 (3%),154 (<1%)
The Hedge Knight,George R.R. Martin,4.27,"23,687 rating","January 1, 1998","A novella originally published August 25, 1998 in the Legends anthology, edited by Robert Silverberg. Set in the world of the Song of Ice and Fire series eighty-nine years before the events of the main cycle, the story relates the adventures of Dunk (eponymously called Ser Duncan the Tall) and his squire, Egg.",85,"1,414",110k follower,"['Fantasy', 'Fiction', 'Short Stories', 'Epic Fantasy', 'Novella', 'Adventure', 'High Fantasy']",927 review,"10,426 (44%)","9,686 (40%)","3,138 (13%)",346 (1%),91 (<1%)
Appetite for Life: The Biography of Julia Child,Noël Riley Fitch,4.07,"2,149 rating","May 4, 1997","Julia Child became a household name when she entered the lives of millions of Americans through our hearts and kitchens. Yet few know the richly varied private life that lies behind this icon, whose statuesque height and warmly enthused warble have become synonymous with the art of cooking.In this biography we meet the earthy and outrageous Julia, who, at age eighty-five, remains a complex role model. Fitch, who had access to all of Julia's private letters and diaries, takes us through her life, from her exuberant youth as a high-spirited California girl to her years at Smith College, where she was at the center of every prank and party. When most of her girlfriends married, Julia volunteered with the OSS in India and China during World War II, and was an integral part of this elite corps. There she met her future husband, the cosmopolitan Paul Child, who introduced her to the glories of art, fine French cuisine, and love. Theirs was a deeply passionate romance and a modern marriage of equals.Julia began her culinary training only at the age of thirty-seven at the Cordon Bleu. Later she roamed the food markets of Marseilles, Bonn, and Oslo. She invested ten years of learning and experimentation in what would become her first bestselling classic, Mastering the Art of French Cooking . Now, her career is legend, spanning nearly forty years and still going strong. Generations love the humor and trademark aplomb that have made Julia a household name. Resisting fads and narrow, fanatical conventions of health-consciousness, Julia is the quintessential teacher. The perfect gift for food lovers and a romantic biography of a woman modern before her time, this is a truly American life.",592,22,34 follower,"['Biography', 'Nonfiction', 'Food', 'Cooking', 'France', 'Biography Memoir', 'History']",227 review,828 (38%),803 (37%),395 (18%),93 (4%),30 (1%)
Master of Murder,Christopher Pike,3.72,"2,161 rating","July 1, 1992","A pen name protects a high school senior and the most popular writer of teenage fiction in the country from his fans' questions about his creations, until a stranger pierces his disguise and threatens to erase his future. Reissue.",198,240,"5,179 follower","['Young Adult', 'Horror', 'Mystery', 'Fiction', 'Thriller', 'Childrens', 'Teen']",111 review,562 (26%),692 (32%),684 (31%),190 (8%),33 (1%)
Фаворит,Valentin Pikul,4.54,63 rating,"January 1, 1989","Роман ""Фаворит"" - многоплановое произведение, в котором поднят огромный пласт исторической действительности, дано широкое полотно жизни России второй половины XVIII века.  Автор изображает эпоху через призму действий главного героя - светлейшего князя Григория Александровича Потемкина-Таврического, фаворита Екатерины II; человека сложного, во многом противоречивого, но, безусловно, талантливого и умного, решительно вторгавшегося в государственные дела и видевшего свой долг в служении России.",910,142,9 follower,"['Historical Fiction', 'Russian Literature', 'Historical Fiction', 'Russian Literature', 'Historical Fiction', 'Russian Literature']",0 review,45 (71%),13 (20%),0 (0%),4 (6%),1 (1%)
The Major Works,William Wordsworth,4.04,"7,000 rating","January 1, 1805","William Wordsworth (1770-1850) has long been one of the best-known and best-loved English poets. The Lyrical Ballads, written with Coleridge, is a landmark in the history of English romantic poetry. His celebration of nature and of the beauty and poetry in the commonplace embody a unified and coherent vision that was profoundly innovative.  This volume presents the poems in their order of composition and in their earliest completed state, enabling the reader to trace Wordsworth's poetic development and to share the experience of his contemporaries. It includes a large sample of the finest lyrics, and also longer narratives such as The Ruined Cottage, Home at Grasmere, Peter Bell, and the autobiographical masterpiece, The Prelude (1805). All the major examples of Wordsworth's prose on the subject of poetry are also included.",784,"1,807","1,260 follower","['Poetry', 'Classics', 'Literature', 'Fiction', 'British Literature', 'Romanticism', '19th Century', 'Poetry', 'Classics', 'Literature', 'Fiction', 'British Literature', 'Romanticism', '19th Century', 'Poetry', 'Classics', 'Literature', 'Fiction', 'British Literature', 'Romanticism', '19th Century']",68 review,"2,784 (39%)","2,307 (32%)","1,427 (20%)",364 (5%),118 (1%)
Bambi's Children,Felix Salten,3.96,993 rating,"January 1, 1939","Meet the new fawns in the forest: the descendants of Bambi discover the woods in this refreshed edition of the sequel to ""Bambi,"" complete with new illustrations. Twin fawns Geno and Gurri are the children of Faline and Bambi. The pair must grow up and navigate the world of the woods with the help of their mother and Bambi, the new Prince of the Forest. But for young fawns, the wild can be dangerous. Gurri is injured by a fox and has a run-in with the most dangerous of creatures: man. Geno is challenged by rival deer and worries about the impending fight. But when the family begins to fall apart, it is the familiar presence of Bambi who tries to set it right again. This beautiful sequel to the beloved classic Bambi, tells the story of a forest family and the struggles of growing up.",315,134,99 follower,"['Classics', 'Animals', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Animal Fiction', 'Classics', 'Animals', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Animal Fiction', 'Classics', 'Animals', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Animal Fiction', 'Classics', 'Animals', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Animal Fiction', 'Classics', 'Animals', 'Fiction', 'Childrens', 'Fantasy', 'Middle Grade', 'Animal Fiction']",69 review,364 (36%),315 (31%),240 (24%),57 (5%),17 (1%)
Boys and Girls Together,William Goldman,3.67,"1,022 rating","January 1, 1964","William Goldman is famous for his Academy Award-winning screenplays, infamous for the thriller that did for dentists what Psycho did for showers, beloved for his hilarious ""hot fairy-tale,"" and notorious for his candid behind-the-scenes Hollywood chronicles. But long before Butch and Sundance, Buttercup, and the Tinsel-Town tell-alls, he made his mark as one of the great popular novelists of the twentieth century. Now his sweeping, classic tale of a generation's tumultuous coming-of-age is at last back in print.BOYS & GIRLS TOGETHERAaron, Walt, Jenny, Branch, and Rudy. They are children of America's post-war generation, as different from one another as anyone can be. Yet they are bound together by the traumas of their pasts, the desperate desire to capture their dreams and satisfy their passions, the stirring pleasures of sexual awakening--and the twists of fate that will inextricably link their lives in the turbulent world of 1960s New York City.",768,95,"2,458 follower","['Fiction', 'Own', 'Adult Fiction', 'Historical Fiction', 'Contemporary', 'Novels', 'Classics']",78 review,265 (25%),342 (33%),273 (26%),99 (9%),43 (4%)
Dandelion: The Extraordinary Life of a Misfit,Sheelagh Mawe,4.04,146 rating,"January 1, 1994","An uplifting tale for every age that will have you guessing at what becomes of this lost, rebellious soul, until you breathe a sigh of relief, shed a tear of joy, and remember that trusting life is half the secret. This adventurous little horse, who with a little perseverance, patience, and faith, makes a stunning success of her life, will no doubt remind you of yourself.",162,10,5 follower,"['Spirituality', 'Nonfiction']",21 review,62 (42%),46 (31%),23 (15%),12 (8%),3 (2%)
Vision of Beauty: The Story of Sarah Breedlove Walker,Kathryn Lasky,4.37,342 rating,"January 1, 2000",FOR USE IN SCHOOLS AND LIBRARIES ONLY. Follows Sarah Breedlove Walker's rise from a bleak world of poverty and discrimination to unprecedented success as a businesswoman and philanthropist.,48,222,"2,129 follower","['Picture Books', 'Biography', 'Nonfiction', 'History', 'Childrens', 'African American', 'Cultural', 'Picture Books', 'Biography', 'Nonfiction', 'History', 'Childrens', 'African American', 'Cultural', 'Picture Books', 'Biography', 'Nonfiction', 'History', 'Childrens', 'African American', 'Cultural']",57 review,181 (52%),116 (33%),38 (11%),6 (1%),1 (<1%)
Guerra del tiempo y otros relatos,Alejo Carpentier,3.98,255 rating,"January 1, 1958",Brand New. Ship worldwide,214,197,449 follower,"['Fiction', 'Short Stories', 'Magical Realism']",19 review,91 (35%),94 (36%),50 (19%),15 (5%),5 (1%)
My Face For the World to See,Alfred Hayes,3.73,"1,513 rating","January 1, 1958","Alfred Hayes is one of the secret masters of the twentieth century novel, a journalist and scriptwriter and poet who possessed an immaculate ear and who wrote with razorsharp intelligence about passion and its payback.My Face for the World to See is set in Hollywood, where the tonic for anonymity is fame and you’re only as real as your image. At a party, the narrator, a screenwriter, rescues a young woman who staggers with drunken determination into the Pacific. He is living far from his wife in New York and long ago shed any illusions about the value of his work. He just wants to be left alone. And yet without really meaning to, he gets involved with the young woman, who has, it seems, no illusions about love, especially with married men. She’s a survivor, even if her beauty is a little battered from years of not quite making it in the pictures. She’s just like him, he thinks, and as their casual relationship takes on an increasingly troubled and destructive intensity, it seems that might just be true, only not in the way he supposes.",130,57,62 follower,"['Fiction', 'Classics', 'Literature', 'American', 'Novels', 'Literary Fiction', 'Noir', 'Fiction', 'Classics', 'Literature', 'American', 'Novels', 'Literary Fiction', 'Noir', 'Fiction', 'Classics', 'Literature', 'American', 'Novels', 'Literary Fiction', 'Noir']",187 review,280 (18%),686 (45%),435 (28%),87 (5%),25 (1%)
Cartesian Meditations: An Introduction to Phenomenology,Edmund Husserl,3.90,"1,459 rating","January 1, 1929","The ""Cartesian Meditations"" translation is based primarily on the printed text, edited by Professor S. Strasser and published in the first volume of Husserliana: Cartesianische Meditationen und Pariser Vortrage, ISBN 90-247-0214-3. Most of Husserl's emendations, as given in the Appendix to that volume, have been treated as if they were part of the text. The others have been translated in footnotes. Secondary consideration has been given to a typescript (cited as ""Typescript C"") on which Husserl wrote in 1933: ""Cartes. Meditationen / Original text 1929 / E. Husserl / fur Dorion Cairns."" Its use of emphasis and quotation marks conforms more closely to Husserl's practice, as exemplified in works published during his lifetime. In this respect the translation usually follows Typescript C. Moreover, some of the variant readings n this typescript are preferable and have been used as the basis for the translation. Where that is the case, the published text is given or translated in a footnote.  The published text and Typescript C have been compared with the French translation by Gabrielle Pfeiffer and Emmanuel Levinas (Paris, Armand Collin, 1931). The use of emphasis and quotation marks in the French translation corresponds more closely to that in Typescript C than to that in the published text. Often, where the wording of the published text and that of Typescript C differ, the French translation indicates that it was based on a text that corresponded more closely to one or the other - usually to Typescript C. In such cases the French translation has been quoted or cited in a foornote.""",157,435,464 follower,"['Philosophy', 'Nonfiction', 'German Literature', 'Theory', 'Psychology', 'Essays', 'Classics', 'Philosophy', 'Nonfiction', 'German Literature', 'Theory', 'Psychology', 'Essays', 'Classics', 'Philosophy', 'Nonfiction', 'German Literature', 'Theory', 'Psychology', 'Essays', 'Classics']",64 review,522 (35%),467 (32%),316 (21%),113 (7%),41 (2%)
Night Stalker: The Life and Crimes of Richard Ramirez,Philip Carlo,4.01,"13,535 rating","May 1, 1996","The shocking true story behind the serial killer case that inspired the hit Netflix series!Painstakingly researched over three years, based on nearly one hundred hours of exclusive interviews with Richard Ramirez on California's Death Row, The Night Stalker is the definitive account of America's most feared serial murderer.From Ramirez's earliest brushes with the law to his deadliest stalking expeditions to the unprecedented police and civilian manhunt that resulted in one of the most sensational trials in California history, The Night Stalker is an eerie and spellbinding descent into the very heart of human evil.It is more than epic nonfiction at its most brutally real - it is true crime masterpiece.",592,15,187 follower,"['True Crime', 'Nonfiction', 'Crime', 'Biography', 'Horror', 'Audiobook', 'History']",644 review,"4,802 (35%)","4,971 (36%)","3,065 (22%)",550 (4%),147 (1%)
Wayside School Is Falling Down,Louis Sachar,4.17,"59,979 rating","January 1, 1989","Louis the yard teacher starts off 30 tales of unusual students. Comic sketches precede every chapter. Todd brings a cute adorable plastic puppy who bites back when Joy steals it. Cafeteria lady Ms. Mush serves Mushroom Surprise that changes Ron. When Paul falls out the window, Leslie offers her pigtails to pull him back. On the 19th floor, invisible Allison finds Miss Zarves' class.",152,141,"3,878 follower","['Childrens', 'Fiction', 'Humor', 'Middle Grade', 'Young Adult', 'Fantasy', 'Juvenile', 'Childrens', 'Fiction', 'Humor', 'Middle Grade', 'Young Adult', 'Fantasy', 'Juvenile', 'Childrens', 'Fiction', 'Humor', 'Middle Grade', 'Young Adult', 'Fantasy', 'Juvenile']","1,243 review","27,871 (46%)","18,448 (30%)","10,390 (17%)","2,237 (3%)","1,033 (1%)"
The Art and Thought of Heraclitus,Charles H. Kahn,4.23,191 rating,"December 13, 1979","In this study, the disconnected fragments of the writings of Heraclitus, the Greek philosopher (ca. 500 B.C.), are translated, and the pattern of his thought is reconstructed by the author.",354,22,8 follower,"['Philosophy', 'Classics', 'Nonfiction', 'History', 'Essays', 'Philosophy', 'Classics', 'Nonfiction', 'History', 'Essays', 'Philosophy', 'Classics', 'Nonfiction', 'History', 'Essays']",16 review,85 (44%),72 (37%),28 (14%),5 (2%),1 (<1%)
Bartholomew and the Oobleck,Dr. Seuss,4.05,"7,081 rating","January 1, 1949","In this Caldecott Honor-winning picture book, join Bartholomew Cubbins in Dr. Seuss's classic tale of one king's magical mishap.Bored with rain, sun, fog, and snow, King Derwin of Didd summons his royal magicians to create something new and exciting to fall from the sky. What he gets is a storm of sticky green globs called Oobleck, which soon causes a royal mess. But with the assistance of the wise page boy Bartholomew, the king (along with young readers) learns that the simplest words can sometimes solve the biggest problems.While Bartholomew and the Oobleck is one of Dr. Seuss's lesser known works, it is nevertheless totally Seussian and as topical today as when it was first published in 1949, addressing subjects that we know the good doctor was passionate about throughout his life: the abuse of power (as in 
Yertle the Turtle
 and Horton Hears a Who); rivalry (as in The Sneetches); and of course, zany good humor (as in 
The Cat in the Hat
 and the 43 other books he wrote and illustrated)! This is a perfect way to introduce new readers to an old classic or to reward existing fans.With his unique combination of hilarious stories, zany pictures and riotous rhymes, Dr. Seuss has been delighting young children as well as helping them learn to read for over fifty years. Creator of the wonderfully anarchic 'Cat in the Hat', and ranked among the world's top children's authors, Dr. Seuss is a global best-seller, with nearly half a billion books sold worldwide.",48,848,17.6k follower,"['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Fantasy', 'Humor', 'Poetry']",448 review,"2,880 (40%)","2,227 (31%)","1,537 (21%)",331 (4%),106 (1%)
Blind Man with a Pistol,Chester Himes,3.59,925 rating,"January 1, 1969","At once grotesquely comic and unflinchingly violent, Blind Man With a Pistol is the final entry in Chester Himes's trailblazing Harlem Detectives series. New York is sweltering in the summer heat, and Harlem is close to the boiling point. To Coffin Ed Johnson and Grave Digger Jones, at times it seems as if the whole world has gone mad. Trying, as always, to keep some kind of peace—their legendary nickel-plated Colts very much in evidence—Coffin Ed and Grave Digger find themselves pursuing two completely different cases through a maze of knifings, beatings, and riots that threaten to tear Harlem apart.",192,147,419 follower,"['Fiction', 'Mystery', 'Crime', 'Noir', 'African American', '20th Century', 'Race']",108 review,194 (20%),312 (33%),296 (32%),88 (9%),35 (3%)
Damia's Children,Anne McCaffrey,3.94,"11,112 rating","January 1, 1993","Damia and Afra-Raven-Lyon had reared their children in a brilliant and unorthodox way. All their young had been 'paired' when six months old with the furry, one-eyed Mrdinis, the only other sentient beings in the Alliance, who could communicate with humans by their 'dream messages'. Together, Man and Mrdini worked to create prosperous worlds and guard against the terrible threat of the annihilating Hivers.And now, in the deeps of Space, Mrdini scouts had crossed the path of three Hive ships -- ships that were giant hulks of cell units, bearing the queens and workers out into space, to breed and multiply and destroy wherever they found a viable planet.It was the four elder children of Damia -- Laria, Thian, Rojer and Zara -- all uniquely talented in their various ways, who were to play their part, helped by their life-long Dini friends, in the conquering and investigation of the Alien threat of the Hivers.",336,568,"7,225 follower","['Science Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Fiction', 'Paranormal', 'Romance', 'Space Opera']",126 review,"3,782 (34%)","3,706 (33%)","2,888 (25%)",650 (5%),86 (<1%)
Goodbye Without Leaving,Laurie Colwin,3.93,"1,222 rating","January 1, 1990","“Poignant and hilarious . . . . Irresistible.” —  Washington Post An insightful domestic comedy, at once hilarious and extremely moving, Goodbye Without Leaving by acclaimed author Laurie Colwin , is the story of one woman's attempt to remain true to herself in a world of diminishing returns.As a bored graduate student, Geraldine Colshares is plucked from her too-tame existence when she is invited to tour as the only white backup singer for Vernon and Ruby Shakely and the Shakettes. The years she spends as a Shakette are a mixed blessing, however, for while they provide her with purpose and excitement, she ultimately submits to a conventional life of marriage, children, and bittersweet memories of what comes to seem a glorious past. With her usual dry wit and candor, Laurie Colwin follows Geraldine as she tries to reconcile her past with her future, to be an adult and still boogie in her soul.",256,45,392 follower,"['Fiction', 'Contemporary', 'Novels', 'Humor', 'Literary Fiction', 'Audiobook', 'Womens Fiction']",143 review,360 (29%),506 (41%),277 (22%),63 (5%),16 (1%)
