title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
20 de ani în Siberia: amintiri din viaţă,Anița Nandriș-Cudla,4.73,"1,632 rating","January 1, 1991","„...20 de ani în Siberia – o aşez printre cele mai fantastice cărţi care s-au scris în ţara noastră. În faţa ei multe cărţi, mulţi scriitori şi mulţi eroi literari pălesc. După primul şoc şi cea dintâi nedumerire a cititorului, chiar şi a unui erudit academician, poate după un număr de ani în care uimirea se va fi aşezat, deodată cineva va pricepe şi va ridica această carte – a Aniţei cu trei clase primare şi suflet cât o istorie naţională, de o autenticitate «stilistică» genială – şi le va aşeza, fiinţa şi cartea, la umărul marilor noştri mărturisitori ai sufletului românesc.“ (Ştefan J. FAY)„Cartea e o revelaţie şi s-ar cere primită ca atare. Nu doar privitor la soarta deportaţilor români în Gulagul sovietic povestirea Aniţei Nandriş-Cudla aduce o mărturie esenţială, dar şi pentru reconstituirea staturii ţăranului bucovinean: o statură net aristocratică, pe care metamorfozele provocate de comunism o aruncaseră nu numai în trecut, ci, s-ar spune, aproape în legendă. Or, iată că, odată cu Aniţa Nandriş-Cudla, legenda ia conturul firescului, iar realitatea ei ni se impune din nou.După o asemenea carte, orice complex de inferioritate a noastră ca neam ar trebui să dispară.Cartea aceasta, care nu numai că se cere neapărat citită, dar ar merita să fie aşezată, prin biblioteci, într-un raft al clasicilor, descrie unul din cele mai cumplite destine.“ (Monica LOVINESCU)",240,1,1 book12 follower,"['Nonfiction', 'Romanian Literature', 'History', 'Memoir', 'Biography', 'Romania', 'Biography Memoir', 'Nonfiction', 'Romanian Literature', 'History', 'Memoir', 'Biography', 'Romania', 'Biography Memoir', 'Nonfiction', 'Romanian Literature', 'History', 'Memoir', 'Biography', 'Romania', 'Biography Memoir']",164 review,"1,302 (79%)",243 (14%),70 (4%),15 (<1%),2 (<1%)
Downright Dencey,Caroline Dale Snedeker,3.79,321 rating,"January 1, 1927","A friendship slowly grows between Quaker girl Dencey Coffin and Flotsam, a poor orphan boy, after she teaches him to read to make up for having injured him with a stone for making fun of her family.",274,41,14 follower,"['Historical Fiction', 'Fiction', 'Childrens', 'Young Adult', 'Classics', 'Romance', 'Juvenile']",40 review,99 (30%),105 (32%),81 (25%),21 (6%),15 (4%)
As Nature Made Him: The Boy Who Was Raised as a Girl,John Colapinto,4.02,"7,471 rating","January 13, 2000","In 1967, after a twin baby boy suffered a botched circumcision, his family agreed to a radical treatment that would alter his gender. The case would become one of the most famous in modern medicine—and a total failure. As Nature Made Him tells the extraordinary story of David Reimer, who, when finally informed of his medical history, made the decision to live as a male. A macabre tale of medical arrogance, it is first and foremost a human drama of one man's—and one family's—amazing survival in the face of terrible odds.",289,13,72 follower,"['Nonfiction', 'Psychology', 'Biography', 'Science', 'Gender', 'Memoir', 'LGBT']",850 review,"2,455 (32%)","3,128 (41%)","1,544 (20%)",271 (3%),73 (<1%)
Dragonslayer,William King,4.08,"2,524 rating","January 1, 2000","Gotrek & Felix Book 4A journey back to civilisation is interrupted when Gotrek, Felix and their companions encounter a creature of myth – a legendary dragon! Caught between that flying rock and the hard place of an army of orcs, things look bleak…READ IT BECAUSEIt's Gotrek and Felix vs a dragon, in one of the series most widely acclaimed entries. A dangerous race against time, multiple enemies and uneasy allies make this a true classic.THE STORYGotrek and Felix: unsung heroes of the Empire, or nothing more than common thieves and murderers? The truth perhaps lies somewhere in between, and depends entirely upon whom you ask…Gotrek and Felix head back towards the Empire aboard the arcane dwarf airship Spirit of Grungni. Tired and wounded from their adventures in the Chaos Wastes, the intrepid duo look forward to seeing friendly lands once more. But darker forces are at work and when a violent storm blows them into the Worlds Edge Mountains they disturb a deadly creature of legend which guards a vast golden hoard. With an army of rampaging orcs behind and a wrathful dragon ahead, things look bleak for Gotrek and Felix!",288,334,660 follower,"['Fantasy', 'Fiction', 'Audiobook', 'High Fantasy', 'Science Fiction Fantasy', 'Action', 'Novels']",80 review,869 (34%),"1,087 (43%)",481 (19%),79 (3%),8 (<1%)
Everlastin',Mickee Madden,3.59,212 rating,"January 1, 1994","1843 - Lachlan Baird brings his bride to the house he'd built especially for her. But the honeymoon is cut short when Lachlan is murdered. Now Lachlan haunts the house that brought him death instead of happiness. 1994 - Beth Staples, who has spent her life catering to others, takes a well-earned vacation. In a magnificent mansion in Scotland, she meets the man of her dreams. But her dream man is a ghost! Can a sensible modern woman and an irresistible seductive spirit find happiness together? With a little trust, a lot of love, and a few twists of fate, anything is possible.",394,26,18 follower,"['Romance', 'Paranormal', 'Ghosts', 'Paranormal Romance', 'Historical', 'Fiction', 'Historical Romance']",29 review,62 (29%),63 (29%),46 (21%),20 (9%),21 (9%)
The Troika,Stepan Chapman,3.66,339 rating,"October 1, 1997","Beneath the glare of three purple suns, three travelers—an old Mexican woman, an automated jeep, and a brontosaurus—have trudged across a desert for hundreds of years. They do not know if the desert has an end, and if it does, what they might find there. Sometimes they come across perfectly-preserved cities, but without a single inhabitant, and never a drop of rain. Worse still, they have no memory of their lives before the desert. Only at night, in dreams, do they recall fragments of their past identities.But night also brings the madness of the sandstorms, which jolt them out of one body and into another in a game of metaphysical musical chairs. In their disorientation and dysfunction, they have killed each other dozens of times, but they cannot die. Where are they? How can they escape?",256,21,12 follower,"['Science Fiction', 'Fiction', 'Fantasy', 'Speculative Fiction', 'Weird Fiction', 'Literature', 'Horror']",37 review,98 (28%),103 (30%),83 (24%),35 (10%),20 (5%)
The Very Bloody History of Britain,John Farman,3.77,416 rating,"October 18, 1990","Warning: This book could change your ideas about history for ever!!Do you know why the Celts got the best girls? Or who had his portrait painted after he was dead? And have you any idea who planned the first Channel Tunnel? From the dawn of civilization to the end of the Second World War, it's all here in the factually accurate and hilariously funny Very Bloody History of Britain.Bizarre, barmy and almost beyond belief, you've never had a history lesson like it!",155,62,12 follower,"['History', 'Nonfiction', 'Humor', 'Childrens', 'Historical', 'British Literature']",44 review,116 (27%),142 (34%),114 (27%),36 (8%),8 (1%)
Secolul meu: confesiunile unui intelectual european,Aleksander Wat,4.21,177 rating,"January 1, 1977","Convorbiri cu Czesław Miłosz„Carte a sfâşierilor tragice şi a iluziilor pierdute, a prieteniilor fierbinţi şi a despărţirilor definitive, a utopiilor năucitoare şi a credinţelor sfărâmate, Secolul meu face parte din acel inestimabil tezaur al adevărului despre un secol devastat de năluci ideologice cu efecte catastrofale. O aşez alături de mărturisirile unor Panait Istrati, Arthur Koestler, Aleksandr Soljeniţîn, Varlam Şalamov, Margarete Buber-Neumann, Whittaker Chambers şi Ignazio Silone. Comunismul a urmărit distrugerea omului interior, spune Wat. În cazul său, eşecul acestui proiect a fost total. Omul interior a învins.“ (Vladimir TISMĂNEANU)„Publicată la câţiva ani după moartea lui Wat, această remarcabilă transcriere a memoriilor sale înregistrate înflăcărează imaginaţia. Asemenea lui Dostoievski şi Soljeniţîn, Wat îşi evocă viaţa de deţinut politic cu o precizie dureroasă, împletindu-şi amintirile cu portrete pline de compasiune sau comice ale tovarăşilor săi de detenţie şi ale gardienilor. Dar geniul lui Wat se află dincolo de evocarea remarcabilă a locurilor şi de portrete... Adevărata sa forţă iese la iveală prin implicaţiile politice şi spirituale ale peregrinărilor lui prin treisprezece închisori poloneze şi ruseşti în anii ‘30 şi ‘40. Wat începe prin a fi comunist şi evreu şi sfârşeşte ca anticomunist şi creştin care continuă să-şi afirme evreitatea. Mai presus de toate, el îşi apără viaţa interioară...“ (Library Journal)„Ca document al unui martor istoric, Secolul meu este o lucrare extraordinară. Dar, mai mult decât atât, este o capodoperă a genului autobiografic. Vocea lui Wat este irezistibilă, şi el îşi spune povestea cu o asemenea rigoare şi inteligenţă, cu o asemenea căldură umană copleşitoare, încât cuvintele lui te schimbă pentru totdeauna... Este o realizare magnifică, una dintre cele mai mişcătoare şi puternice cărţi pe care le-am citit vreodată.“ (Paul AUSTER)„Un poet polonez îşi povestea viaţa altui poet polonez, mai tânăr cu o generaţie... Aveam sentimentul că se naşte o înregistrare cu dublă semnificaţie: oferea informaţii despre comportamentul intelectualilor din secolul XX, paralizaţi şi pietrificaţi de imaginea comunismului, care era pentru ei ca un cap al Meduzei; şi era un adaos indispensabil de acum înainte pentru orice manual de literatură polonă consacrat secolului nostru... Este o imagine panoramică dinamică, cu o acţiune ce se desfăşoară pe diferite latitudini geografice, de la Paris... până la poalele Pamirului.“ (Czesław MILOSZ)",704,30,9 follower,"['History', 'Nonfiction', 'Poland', 'Memoir', 'Polish Literature', 'Biography', 'Poetry', 'History', 'Nonfiction', 'Poland', 'Memoir', 'Polish Literature', 'Biography', 'Poetry', 'History', 'Nonfiction', 'Poland', 'Memoir', 'Polish Literature', 'Biography', 'Poetry', 'History', 'Nonfiction', 'Poland', 'Memoir', 'Polish Literature', 'Biography', 'Poetry', 'History', 'Nonfiction', 'Poland', 'Memoir', 'Polish Literature', 'Biography', 'Poetry']",20 review,85 (48%),58 (32%),23 (12%),8 (4%),3 (1%)
The Eight,Katherine Neville,3.92,"42,660 rating","December 27, 1988","Computer expert Cat Velis is heading for a job to Algeria. Before she goes, a mysterious fortune teller warns her of danger, and an antique dealer asks her to search for pieces to a valuable chess set that has been missing for years...In the South of France in 1790 two convent girls hide valuable pieces of a chess set all over the world, because the game that can be played with them is too powerful....",598,36,"1,347 follower","['Fiction', 'Mystery', 'Historical Fiction', 'Thriller', 'Fantasy', 'Historical', 'Adventure']","3,126 review","15,000 (35%)","14,854 (34%)","8,626 (20%)","2,918 (6%)","1,262 (2%)"
Eugenics and Other Evils : An Argument Against the Scientifically Organized State,G.K. Chesterton,3.94,"1,140 rating","January 1, 1922","In the second decade of the twentieth century, an idea became all too fashionable among those who feel it is their right to set social trends. Wealthy families took it on as a pet cause, generously bankrolling its research. The New York Times praised it as a wonderful ""new science."" Scientists, such as the brilliant plant biologist, Luther Burbank, praised it unashamedly. Educators as prominent as Charles Elliot, President of Harvard University, promoted it as a solution to social ills. America's public schools did their part. In the 1920s, almost three-fourths of high school social science textbooks taught its principles. Not to be outdone, judges and physicians called for those principles to be enshrined into law. Congress agree, passing the 1924 immigration law to exclude from American shores the people of Eastern and Southern Europe that the idea branded as inferior. In 1927, the U. S. Supreme Court joined the chorus, ruling by a lopsided vote of 8 to 1 that the sterilization of unwilling men and women was constitutional. That idea was eugenics and in the English-speaking world it had virtually no critics among the ""chattering classes."" When he wrote this book, Chesterton stood virtually alone against the intellectual world of his day. Yet to his eternal credit, he showed no sign of being intimidated by the prestige of his foes. On the contrary, he thunders against eugenics, ranking it one of the great evils of modern society. And, in perhaps one of the most chillingly accurate prophecies of the century, he warns that the ideas that eugenics had unleashed were likely to bear bitter fruit in another nation. That nation was Germany, the ""very land of scientific culture from which the ideal of a Superman had come."" In fact, the very group that Nazism tried to exterminate, Eastern European Jews, and the group it targeted for later extermination, the Slavs, were two of those whose biological unfitness eugenists sought so eagerly to confirm.",179,"3,406","5,082 follower","['Nonfiction', 'Philosophy', 'Politics', 'Science', 'History', 'Classics', 'Eugenics', 'Nonfiction', 'Philosophy', 'Politics', 'Science', 'History', 'Classics', 'Eugenics', 'Nonfiction', 'Philosophy', 'Politics', 'Science', 'History', 'Classics', 'Eugenics']",152 review,386 (33%),405 (35%),262 (22%),68 (5%),19 (1%)
An Armenian Sketchbook,Vasily Grossman,4.05,"1,043 rating","January 1, 1965","An NYRB Classics OriginalFew writers had to confront as many of the last century’s mass tragedies as Vasily Grossman, who wrote with terrifying clarity about the Shoah, the Battle of Stalingrad, and the Terror Famine in the Ukraine. An Armenian Sketchbook, however, shows us a very different Grossman, notable for his tenderness, warmth, and sense of fun.       After the  Soviet government confiscated—or, as Grossman always put it, “arrested”—Life and Fate, he took on the task of revising a literal Russian translation of a long Armenian novel. The novel was of little interest to him, but he needed money and was evidently glad of an excuse to travel to Armenia. An Armenian Sketchbook is his account of the two months he spent there.       This is by far the most personal and intimate of Grossman’s works, endowed with an air of absolute spontaneity, as though he is simply chatting to the reader about his impressions of Armenia—its mountains, its ancient churches, its people—while also examining his own thoughts and moods. A wonderfully human account of travel to a faraway place, An Armenian Sketchbook also has the vivid appeal of a self-portrait.",160,42,817 follower,"['Nonfiction', 'Travel', 'Russia', 'Memoir', 'History', 'Russian Literature', 'Biography', 'Nonfiction', 'Travel', 'Russia', 'Memoir', 'History', 'Russian Literature', 'Biography', 'Nonfiction', 'Travel', 'Russia', 'Memoir', 'History', 'Russian Literature', 'Biography']",163 review,367 (35%),419 (40%),211 (20%),37 (3%),9 (<1%)
