title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Seduction and Betrayal: Women and Literature,Elizabeth Hardwick,3.92,554 rating,"May 28, 1974","The novelist and essayist Elizabeth Hardwick is one of contemporary America's most brilliant writers, and Seduction and Betrayal , in which she considers the careers of women writers as well as the larger question of the presence of women in literature, is her most passionate and concentrated work of criticism. A gallery of unforgettable portraits--of Virginia Woolf and Zelda Fitzgerald, Dorothy Wordsworth and Jane Carlyle--as well as a provocative reading of such works as Wuthering Heights, Hedda Gabler , and the poems of Sylvia Plath, Seduction and Betrayal is a virtuoso performance, a major writer's reckoning with the relations between men and women, women and writing, writing and life.",205,45,169 follower,"['Nonfiction', 'Essays', 'Feminism', 'Literary Criticism', 'Books About Books', 'Literature', 'Criticism', 'Nonfiction', 'Essays', 'Feminism', 'Literary Criticism', 'Books About Books', 'Literature', 'Criticism', 'Nonfiction', 'Essays', 'Feminism', 'Literary Criticism', 'Books About Books', 'Literature', 'Criticism']",63 review,150 (27%),247 (44%),124 (22%),27 (4%),6 (1%)
Amar se Aprende Amando,Carlos Drummond de Andrade,4.15,260 rating,"January 1, 1984","'Drummond se debruça, nos poemas deste 'Amar se aprende amando', sobre as coisas miúdas, humílimas até e quase anônimas da multiforme floração cotidiana, encordoando outra vez uma viola que há muito silenciara e confirmando que não é poeta' porque queria, mas porque, como observa Antonio Houaiss, toda a alternativa o perderia de si para si.",208,226,421 follower,"['Poetry', 'Classics']",14 review,108 (41%),93 (35%),50 (19%),7 (2%),2 (<1%)
"Mollie Peer: or, The Underground Adventure of the Moosepath League",Van Reid,4.24,381 rating,"July 1, 1999","adventurous society columnist Mollie Peer leads the secretive ""Moosepath League"" on a search for a street urchin named Bird, who has been captured by some very treacherous people. Reader's Guide available. Reprint.",332,13,71 follower,"['Fiction', 'Historical Fiction', 'Historical', 'Humor', 'Adult', 'Adventure']",19 review,162 (42%),157 (41%),54 (14%),6 (1%),2 (<1%)
Maps in a Mirror: The Short Fiction of Orson Scott Card,Orson Scott Card,4.01,"3,312 rating","October 1, 1990","Maps in a Mirror brings together nearly all of Orson Scott Card's short fiction written between 1977 and 1990. For those readers who have followed this remarkable talent since the beginning, here are all those amazing stories gathered together in one place, with some extra surprises as well. For the many who are newly come to Card, here is chance to experience the wonder of a writer so versatile that he can handle everything from traditional narrative poetry to modern experimental fiction with equal ease and grace. The brilliant story-telling of the Alvin Maker books is no accident; the breathless excitement evoked by the Ender books is not a once-in-a-lifetime experience. In this enormous volume are forty-six stories, plus ten long, intensely personal essays, unique to this volume. In them the author reveals some of his reasons and motivations for writing, with a good deal of autobiography into the bargain.Contents: Introduction (Book 1: The Hanged Man, Tales of Dread) • essay by Orson Scott Card Eumenides in the Fourth Floor Lavatory (1979) / novelette by Orson Scott Card Quietus (1979) / short story by Orson Scott Card Deep Breathing Exercises (1979) / short story by Orson Scott Card Fat Farm (1980) / short story by Orson Scott Card Closing the Timelid (1979) / short story by Orson Scott Card Freeway Games (1979) / short story by Orson Scott Card A Sepulchre of Songs (1981) / novelette by Orson Scott Card Prior Restraint (1986) / short story by Orson Scott Card The Changed Man and the King of Words (1982) / novelette by Orson Scott Card Memories of My Head (1990) / short story by Orson Scott Card Lost Boys (1989) / short story by Orson Scott Card Afterword (Book 1: The Hanged Man, Tales of Dread) • essay by Orson Scott Card Introduction (Book 2: Flux, Tales of Human Futures) • essay by Orson Scott Card A Thousand Deaths [Tales of Capitol] (1978) / novelette by Orson Scott Card Clap Hands and Sing (1982) / short story by Orson Scott Card Dogwalker (1989) / novelette by Orson Scott Card But We Try Not to Act Like It (1979) / short story by Orson Scott Card I Put My Blue Genes On (1978) / short story by Orson Scott Card In the Doghouse (1978) / short story by Orson Scott Card and Jay A. Parry The Originist [Foundation] (1989) / novella by Orson Scott Card Afterword (Book 2: Flux, Tales of Human Futures) • essay by Orson Scott Card Introduction (Book 3: Maps in a Mirror, Fables and Fantasies) • essay by Orson Scott Card Unaccompanied Sonata (1979) / short story by Orson Scott Card A Cross-Country Trip to Kill Richard Nixon (1980) / novelette by Orson Scott Card The Porcelain Salamander (1981) • short story by Orson Scott Card Middle Woman (1981) / short story by Orson Scott Card The Bully and the Beast (1979) / novella by Orson Scott Card The Princess and the Bear (1980) / novelette by Orson Scott Card Sandmagic [Mither Mages] (1979) / novelette by Orson Scott Card The Best Day (1984) / short story by Orson Scott Card A Plague of Butterflies (1981) / short story by Orson Scott Card The Monkeys Thought 'Twas All in Fun (1979) / novelette by Orson Scott Card Afterword (Book 3: Maps in a Mirror, Fables and Fantasies) • essay by Orson Scott Card Introduction (Book 4: Cruel Miracles, Tales of Death, Hope, and Holiness) • essay by Orson Scott Card Mortal Gods (1979) / short story by Orson Scott Card Saving Grace (1987) / short story by Orson Scott Card Eye for Eye (1987) / novella by Orson Scott Card St. Amy's Tale (1980) / novelette by Orson Scott Card Kingsmeat (1978) / short story by Orson Scott Card Holy (1980) / novelette by Orson Scott Card Afterword (Book 4: Cruel Miracles, Tales of Death, Hope, and Holiness) • essay by Orson Scott Card Introduction (Book 5: Lost Songs, The Hidden Stories) • essay by Orson Scott Card Ender's Game [Ender Wiggin] (1977) / novelette by Orson Scott Card Mikal's Songbird (1978) / novelette by Orson Scott Card Prentice Alvin and the No-Good Plow [The Alvin Maker Saga] (1989) • poem by Orson Scott Card Malpractice (1977) / short story by Orson Scott Card Follower (1978) / short story by Orson Scott Card Hitching (1978) / short story by Orson Scott Card Damn Fine Novel (1989) / short story by Orson Scott Card Billy's Box (1978) / short story by Orson Scott Card The Best Family Home Evening Ever (1978) / short story by Orson Scott Card Bicicleta (1977) / short story by Orson Scott Card I Think Mom and Dad Are Going Crazy, Jerry (1979) / short story by Orson Scott Card Gert Fram (1977) / short story by Orson Scott Card Afterword (Book 5: Lost Songs, The Hidden Stories) • essay by Orson Scott Card",675,859,19.5k follower,"['Science Fiction', 'Fantasy', 'Short Stories', 'Fiction', 'Science Fiction Fantasy', 'Anthologies', 'Horror']",148 review,"1,147 (34%)","1,270 (38%)",720 (21%),134 (4%),41 (1%)
No One Here Gets Out Alive,Jerry Hopkins,3.93,"43,991 rating","January 1, 1980","Here is Jim Morrison in all his complexity - singer, philosopher, poet, delinquent-the brilliant, charismatic, and obsessed seeker who rejected authority in any form, the explorer who probed ""the bounds of reality to see what would happen..."" Seven years in the writing, this definitive biography is the work of two men whose empathy and experience with Jim Morrison uniquely prepared them to recount this modern tragedy: Jerry Hopkins, whose famous Presley biography, Elvis, was inspired by Morrison's suggestion, and Danny Sugerman, confidant of and aide to the Doors. With an afterword by Michael McClure.",384,76,31 follower,"['Music', 'Biography', 'Nonfiction', 'Biography Memoir', 'History', 'Memoir', 'Rock N Roll', 'Music', 'Biography', 'Nonfiction', 'Biography Memoir', 'History', 'Memoir', 'Rock N Roll', 'Music', 'Biography', 'Nonfiction', 'Biography Memoir', 'History', 'Memoir', 'Rock N Roll']",919 review,"14,925 (33%)","15,633 (35%)","10,037 (22%)","2,368 (5%)","1,028 (2%)"
The Essence of Christianity,Ludwig Feuerbach,3.82,843 rating,"January 1, 1841","In this, one of the most influential works of the post-Hegelian era, Feuerbach captures the synthesis that emerges from the dialectical process of a transcending Godhead & the rational & material world. In understanding the true nature of what it means to be fully human, he contends that we come face to face with the essence of Christian theology: human beings investing ordinary concepts with divine meaning & significance. The true danger to humanity occurs when theology is given the force of dogma & doctrine. Losing sight of its anthropological underpinnings & dependence upon or emergence from human nature, it then acquires an existence separate from that of humankind. He leaves nothing untouched: miracles, the Trinity, Creation, prayer, resurrection, immortality, faith & much more.",364,379,218 follower,"['Philosophy', 'Religion', 'Nonfiction', 'Theology', 'Christianity', 'Atheism', 'Classics', 'Philosophy', 'Religion', 'Nonfiction', 'Theology', 'Christianity', 'Atheism', 'Classics', 'Philosophy', 'Religion', 'Nonfiction', 'Theology', 'Christianity', 'Atheism', 'Classics', 'Philosophy', 'Religion', 'Nonfiction', 'Theology', 'Christianity', 'Atheism', 'Classics', 'Philosophy', 'Religion', 'Nonfiction', 'Theology', 'Christianity', 'Atheism', 'Classics']",95 review,256 (30%),285 (33%),215 (25%),66 (7%),21 (2%)
Keeping Up with Magda,Isla Dewar,3.81,271 rating,"January 1, 1995","In the Scottish fishing village of Mareth, everyone knows everything about each other - and what they don't know they assume; the villagers live against a constantly changing backdrop of elaborate scheming and sexual innuendo. At the hub of this world is the Ocean Cafe, run by tousle-haired, forty-something Magda, who makes grown men eat their greens, won't serve customers she doesn't like, and loves her children and their father with a passion. When Jessie Tate, devastated by recent tragedy, rents the flat above the cafe in an escape from the city, her dream of peace and solitude is shattered by the rock 'n' roll music that thuds through her floor. But perhaps a dose of life in an intimate, colourful and utterly self-absorbed community is just what Jessie needs to break free of her ghosts...",224,30,62 follower,"['Fiction', 'Scotland']",22 review,69 (25%),109 (40%),70 (25%),18 (6%),5 (1%)
All That Glitters,V.C. Andrews,3.91,"9,829 rating","January 1, 1995",Ruby ha vuelto al bayou a la tierra que la vio nacer y crecer. Todos sus parientes más cercanos han fallecido y se ha visto separada de Beau el joven a quien más amaba en la vida. Pero no está sola: tiene a Pearl su hijita y junto a ella está dispuesta a empezar una nueva vida y a olvidar todas las penalidades sufridas hasta el momento enfrentándose a las trampas que el destino intente tenderle.,352,325,"8,072 follower","['Fiction', 'Young Adult', 'Horror', 'Romance', 'Gothic', 'Adult Fiction', 'Chick Lit']",158 review,"3,353 (34%)","3,098 (31%)","2,623 (26%)",641 (6%),114 (1%)
The Fugitive Game: Online with Kevin Mitnick,Jonathan Littman,3.83,437 rating,"January 1, 1996","Kevin David Mitnick was cyberspace's most wanted hacker. Mitnick could launch missiles or cripple the world's financial markets with a single phone call - or so went the myth. The FBI, phone companies, bounty hunters, even fellow hackers pursued him over the Internet and through cellular airways. But while Mitnick's alleged crimes have been widely publicized, his story has never been told. Now Jonathan Littman takes us into the mind of a serial hacker. Drawing on over fifty hours of telephone conversations with Mitnick on the run, Littman reveals Mitnick's double life; his narrow escapes; his new identities, complete with college degrees of his choosing; his hacking techniques and mastery of ""social engineering""; his obsession with revenge.",416,18,11 follower,"['Nonfiction', 'Technology', 'Biography', 'Computers', 'Crime', 'Hackers', 'History']",28 review,117 (26%),170 (38%),117 (26%),26 (5%),7 (1%)
As Long As I Have You,Dean Hughes,4.30,"7,474 rating","September 1, 2000","The war is over, and the Thomas family is slowly coming back together at home in Salt Lake City. But that doesn't mean all is well in Zion.In As Long As I Have You, the final volume of the Children of the Promise series, author Dean Hughes presents a moving picture of what life was like for an ordinary LDS family at the end of World War II.",544,153,324 follower,"['Historical Fiction', 'Lds Fiction', 'Lds', 'Fiction', 'Historical', 'Religion', 'World War II']",297 review,"3,541 (47%)","2,804 (37%)",999 (13%),103 (1%),27 (<1%)
Selected Poems,Zbigniew Herbert,4.41,205 rating,"January 1, 1977","Blessed is the nation that in the course of a century could give the world two poets of Czeslaw Milosz's and Zbigniew Herbert's scope. Doubly blessed is the English-reader, for in this volume he gets Zbigniew Herbert's work rendered by Czeslaw Milosz: like the poor, or better yet like nature herself, Polish genius takes care of its own.This collection of poems is bound for a much longer haul than any of us can anticipate. For Zbigniew Herbert's poetry adds to the biography of civilization the sensibility of a man not defeated by the century that has been most thorough, most effective in dehumanization of the species. Herbert's irony, his austere reserve and his compassion, the lucidity of his lyricism, the intensity of his sentiment toward classical antiquity, are not just trappings of a modern poet, but the necessary armor--in his case well-tempered and shining indeed--for man not to be crushed by the onslaught of reality. By offering to his readers neither aesthetic norethical discount, this poet, in fact, saves them frorn that poverty which every form of human eviI finds so congenial. As long as the species exists, this book will be timely.-- Joseph Brodsky",140,118,181 follower,"['Poetry', 'Polish Literature', 'Classics', 'Poland', 'Poetry', 'Polish Literature', 'Classics', 'Poland', 'Poetry', 'Polish Literature', 'Classics', 'Poland', 'Poetry', 'Polish Literature', 'Classics', 'Poland', 'Poetry', 'Polish Literature', 'Classics', 'Poland']",15 review,117 (57%),62 (30%),20 (9%),5 (2%),1 (<1%)
The Amazing Qur'an,Gary  Miller,3.86,264 rating,"January 1, 1992","One thing which surprises non-Muslims who are examining the book very closely is that the Quran does not appear to them to be what they expected. What they assume is that they have an old book which came fourteen centuries ago from the Arabian desert; and they expect that the book should look something like that - an old book from the desert. And then they find out that it does not resemble what they expected at all. Additionally, one of the first things that some people assume is that because it is an old book which comes from the desert, it should talk about the desert. Well the Quran does talk about the desert - some of its imagery describes the desert; but it also talks about the sea - what it’s like to be in a storm on the sea.",44,4,41 follower,"['Islam', 'Religion', 'Nonfiction', 'Science', 'Islam', 'Religion', 'Nonfiction', 'Science', 'Islam', 'Religion', 'Nonfiction', 'Science']",40 review,110 (41%),58 (21%),60 (22%),22 (8%),14 (5%)
Beyond the Deepwoods,Paul Stewart,4.08,"15,629 rating","January 1, 1998","Abandoned at birth in the perilous Deepwoods, Twig Verginix is brought up by a family of woodtrolls. One cold night, Twig does what no woodtroll has ever done before – he strays from the path. So begins a heart-stopping adventure that will take Twig through a nightmare world of fearsome goblins, bloodthirsty beasts and flesh-eating trees. Can he discover the truth about his past?Beyond the Deepwoods is the first book of the Twig Saga – second trilogy in The Edge Chronicles. Each book is a stand-alone adventure, so you can read The Edge Chronicles in any order you choose.",288,203,866 follower,"['Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure', 'Steampunk', 'Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure', 'Steampunk', 'Fantasy', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure', 'Steampunk']","1,019 review","6,455 (41%)","5,278 (33%)","2,909 (18%)",725 (4%),262 (1%)
Computer Networks,Andrew S. Tanenbaum,4.12,"2,322 rating","January 1, 1981","Computer Networks, Fourth Edition is the ideal introduction to computer networks. Renowned author, educator, and researcher Andrew S. Tanenbaum has updated his classic best seller to reflect the newest technologies, including 802.11, broadband wireless, ADSL, Bluetooth, gigabit Ethernet, the Web, the wireless Web, streaming audio, IPsec, AES, quantum cryptography, and more. Using real-world examples, Tanenbaum explains how networks work on the inside, from underlying physical layer hardware up through today's most popular network applications.",950,96,285 follower,"['Computer Science', 'Technology', 'Technical', 'Nonfiction', 'Reference', 'Programming', 'Computers']",108 review,970 (41%),850 (36%),349 (15%),107 (4%),46 (1%)
Cosmos,Witold Gombrowicz,4.01,"4,051 rating","January 1, 1965","Milan Kundera called Witold Gombrowicz “one of the great novelists of our century.” His most famous novel, Cosmos, the recipient of the 1967 International Prize for Literature, is now available in a critically acclaimed translation, for the first time directly from the Polish, by the award-winning translator Danuta Borchardt.Cosmos is a metaphysical noir thriller narrated by Witold, a seedy, pathetic, and witty student, who is charming and appalling by turns. On his way to a relaxing vacation he meets the despondent Fuks. As they set off together for a family-run pension in the Carpathian Mountains they discover a dead bird hanging from a string. Is this a strange but meaningless occurrence or is it the beginning of a string of bizarre events? As the young men become embroiled in the Chekhovian travails of the family running the pension, Grombrowicz creates a gripping narrative where the reader questions who is sane and who is safe?",189,113,916 follower,"['Fiction', 'Polish Literature', 'Poland', 'Mystery', 'Literature', 'Novels', 'Classics', 'Fiction', 'Polish Literature', 'Poland', 'Mystery', 'Literature', 'Novels', 'Classics', 'Fiction', 'Polish Literature', 'Poland', 'Mystery', 'Literature', 'Novels', 'Classics']",380 review,"1,528 (37%)","1,473 (36%)",707 (17%),265 (6%),78 (1%)
Days of Blood and Fire,Katharine Kerr,4.12,"4,913 rating","August 1, 1993","In the peaceful land of the Rhiddaer, Jahdo the  ratcatcher's son stumbles upon a secret meeting  between a city council man and a dangerous,  mysterious woman. Suddenly the boy is tangled in a web of  intrigue and black magic that drags him far from  home. In the company of a blind bard, Jahdo must  travel to Deverry to unravel the evil that binds  him. But there the boy is caught up in dangers far  greater than he has ever known. Two powerful  sorcerers--one human, the other elven--are battling to  save the country from a goddess gone mad. Their  strongest ally is the mercenary soldier Rhodry  Maelwaedd, a berserker bound to both women by fate and  magic . . . and to the dragon upon whom all their  live may depend. Days Of Blood And  Fire begins an exciting new chapter in the  chronicles of Deverry and the Westlands, with a story  suited to new readers and loyal fans  alike.",505,90,"1,526 follower","['Fantasy', 'Fiction', 'Epic Fantasy', 'Dragons', 'Science Fiction Fantasy', 'High Fantasy', 'Magic']",72 review,"1,885 (38%)","1,887 (38%)",989 (20%),133 (2%),19 (<1%)
Trolldom,Margit Sandemo,3.80,684 rating,"January 1, 1991","Den första boken börjar i Bergen på slutet av 1600-talet. Tiril Dahl växte upp som ett ensamt, osjälviskt barn i skuggan av sin vackra syster Carla. Med åren började onda saker att ske omkring de unga systrarna. Tiril befann sig i ett hopplöst dilemma, och till slut kunde det bli livsfarligt.Hjälpen kom i form av den unge affärsmannen Erling - men samtidigt dök en mystisk, skrämmande islänning upp. Hans namn var Móri, och han hade bestämt sig för att bli tidernas störste häxmästare...",253,209,353 follower,"['Fantasy', 'Romance', 'Historical Fiction', 'Historical', 'Supernatural', 'Swedish Literature', 'Adult']",32 review,207 (30%),223 (32%),182 (26%),55 (8%),17 (2%)
Bloody Sunday: Massacre in Northern Ireland : The Eyewitness Accounts,John Scally,4.08,37 rating,"October 1, 1997","January 30, 1972, in Derry, Northern Ireland, is a day that will forever be remembered in Ireland as Bloody Sunday. In a carnival atmosphere, a peaceful anti-internment march began, only to end tragically a few hours later when thirteen unarmed marchers were shot dead by the British Army.Within days of the killings, more than 500 eyewitness testimonies were recorded to be presented to a British Tribunal by the National Civil Rights Association. The Widgery Tribunal, ignoring the evidence, produced a report that cleared the British Army of any responsibility, again making a mockery of British justice as practiced in Northern Ireland.Don Mullan's meticulous research has seriously undermined the official British version of events. The Irish government and many U.S. congressmen have stated that these discoveries warrant the re-opening of the Bloody Sunday inquiry.No truth is as powerful as witnessed truth, and the witnesses to the massacre tell a dramatic human story of tragedy, brutality and heroism. Bloody Sunday revisits more than 100 of these accounts--published here for the first time.",288,66,66 book,"['History', 'Ireland', 'Nonfiction', 'History', 'Ireland', 'Nonfiction', 'History', 'Ireland', 'Nonfiction']",3 review,12 (32%),17 (45%),7 (18%),1 (2%),0 (0%)
"Sewer, Gas and Electric: The Public Works Trilogy",Matt Ruff,3.92,"2,989 rating","January 1, 1994","From the New York Times Bestselling author of Lovecraft Country , now an HBO series . High above Manhattan android and human steelworkers are constructing a new Tower of Babel for billionaire Harry Gant, as a monument to humanity’s power to dream. In the festering sewers below a darker game is a Wall Street takeover artist has been murdered, and Gant’s crusading ex-wife, Joan Fine, has been hired to find out why. The year is 2023, and Ayn Rand has been resurrected and bottled in a hurricane lamp to serve as Joan's assistant; an eco-terrorist named Philo Dufrense travels in a pink-and-green submarine designed by Howard Hughes; a Volkswagen Beetle is possessed by the spirit of Abbey Hoffman; Meisterbrau, a mutant great white shark, is running loose in the sewers beneath Times Square; and a one-armed 181-year-old Civil War veteran joins Joan and Ayn in their quest for the truth. All of whom, and many more besides, are caught up in a vast conspiracy involving Walt Disney, J. Edgar Hoover, and a mob of homicidal robots.",464,13,"2,355 follower","['Science Fiction', 'Fiction', 'Fantasy', 'Humor', 'Novels', 'Literature', 'Science Fiction Fantasy']",235 review,995 (33%),"1,066 (35%)",677 (22%),201 (6%),50 (1%)
Advanced Procedure & Axioms,L. Ron Hubbard,4.21,109 rating,"January 1, 1951","With new breakthroughs on the nature and anatomy of engrams comes the discovery of the beingâ s use of a Service a mechanism employed to explain away failures in life, but which then locks a person into detrimental patterns of behavior and further failure. Here, then, is Advanced Procedure and the means to rehabilitate Self-determinism.",228,"1,663",523 follower,"['Philosophy', 'Nonfiction']",4 review,73 (66%),15 (13%),4 (3%),5 (4%),12 (11%)
Panther in the Sky,James Alexander Thom,4.34,"2,701 rating","January 1, 1984","Rich, colorful and bursting with excitement, this remarkable story turns James Alexander Thom's power and passion for American history to the epic story of Tecumseh's life and give us a heart-thumping novel of one man's magnificent destiny--to unite his people in the struggle to save their land and their way of life from the relentless press of the white settlers.",684,26,369 follower,"['Historical Fiction', 'Fiction', 'Historical', 'American History', 'Westerns', '18th Century', 'War']",167 review,"1,404 (51%)",900 (33%),315 (11%),63 (2%),19 (<1%)
Rosaura a las diez,Marco Denevi,3.81,"3,483 rating","January 1, 1955","""Rosaura a las diez"", la primera novela de Marco Denevi, es un singular ejemplo de la vitalidad literaria. Sin la apoyatura publicitaria habitual para los libros de aparición reciente, y pasado ya el tiempo de exhibición del filme que, con el mismo título, dirigió Mario Sóffici, con Juan Verdager y Susana Campos en los papeles protagónicos, ""Rosaura a las diez"" es hoy en el mundo una de las pocas novelas plenamente vigente y más leídas de la literatura argentina moderna.",319,66,45 follower,"['Fiction', 'Spanish Literature', 'Mystery', 'Classics', 'Crime', 'Latin American', 'School']",220 review,983 (28%),"1,274 (36%)",892 (25%),250 (7%),84 (2%)
After Virtue,Alasdair MacIntyre,4.18,"5,675 rating","September 28, 1982","When After Virtue first appeared in 1981, it was recognized as a significant and potentially controversial critique of contemporary moral philosophy. Newsweek called it “a stunning new study of ethics by one of the foremost moral philosophers in the English-speaking world.” Since that time, the book has been translated into more than fifteen foreign languages and has sold over one hundred thousand copies. Now, twenty-five years later, the University of Notre Dame Press is pleased to release the third edition of After Virtue, which includes a new prologue “After Virtue after a Quarter of a Century.” In this classic work, Alasdair MacIntyre examines the historical and conceptual roots of the idea of virtue, diagnoses the reasons for its absence in personal and public life, and offers a tentative proposal for its recovery. While the individual chapters are wide-ranging, once pieced together they comprise a penetrating and focused argument about the price of modernity. In the Third Edition prologue, MacIntyre revisits the central theses of the book and concludes that although he has learned a great deal and has supplemented and refined his theses and arguments in other works, he has “as yet found no reason for abandoning the major contentions” of this book. While he recognizes that his conception of human beings as virtuous or vicious needed not only a metaphysical but also a biological grounding, ultimately he remains “committed to the thesis that it is only from the standpoint of a very different tradition, one whose beliefs and presuppositions were articulated in their classical form by Aristotle, that we can understand both the genesis and the predicament of moral modernity.”",304,87,435 follower,"['Philosophy', 'Nonfiction', 'History', 'Theology', 'Politics', 'Religion', 'Classics']",493 review,"2,579 (45%)","1,921 (33%)",862 (15%),241 (4%),72 (1%)
The Horseman on the Roof,Jean Giono,3.86,"1,722 rating","January 1, 1951","Perhaps no other of his novels better reveals Giono's perfect balance between lyricism and narrative, description and characterization, the epic and the particular, than The Horseman on the Roof. This novel, which Giono began writing in 1934 and which was published in 1951, expanded and solidified his reputation as one of Europe's most important writers.This is a novel of adventure, a roman courtois, that tells the story of Angelo, a nobleman who has been forced to leave Italy because of a duel, and is returning to his homeland by way of Provence. But that region is in the grip of a cholera epidemic, travelers are being imprisoned behind barricades, and exposure to the disease is almost certain.Angelo's escapades, adventures, and heroic self-sacrifice in this hot, hallucinatory landscape, among corpses, criminals, and rioting townspeople, share this epic tale.",426,244,295 follower,"['Fiction', 'France', 'Historical Fiction', 'Classics', 'French Literature', 'Adventure', 'Roman', 'Fiction', 'France', 'Historical Fiction', 'Classics', 'French Literature', 'Adventure', 'Roman', 'Fiction', 'France', 'Historical Fiction', 'Classics', 'French Literature', 'Adventure', 'Roman']",126 review,559 (32%),606 (35%),373 (21%),125 (7%),59 (3%)
"Magic Cottage, Das Haus auf dem Land",James Herbert,3.87,"7,154 rating","January 1, 1986","Midge und Mike, zwei junge Künstler, haben ein romantisches Landhaus bezogen. Die magischen Kräfte, die von dieser Idylle ausgehen, schlagen in nacktes Grauen um, als Mitglieder einer seltsamen Sekte auftauchen.",348,93,"2,161 follower","['Horror', 'Fiction', 'Fantasy', 'Supernatural', 'Thriller', 'Mystery', 'Magic', 'Horror', 'Fiction', 'Fantasy', 'Supernatural', 'Thriller', 'Mystery', 'Magic', 'Horror', 'Fiction', 'Fantasy', 'Supernatural', 'Thriller', 'Mystery', 'Magic']",405 review,"2,317 (32%)","2,356 (32%)","1,837 (25%)",513 (7%),131 (1%)
Animorphs,K.A. Applegate,4.37,"4,180 rating","January 1, 1997","Animorphs ""RM"" is an exciting series for young adult readers about five teens who are given the power to ""morph"" into any animal they touch and then to absorb its DNA. This power is granted them by a dying Andalite alien named Elfangor, who also warns the teens that Earth is being threatened secretly by a group of aliens called Yeerks. This high-interest series is currently a successful television show and will be sure to intrigue even the most reluctant readers.",8245,254,361 follower,"['Science Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Fantasy', 'Middle Grade', 'Science Fiction Fantasy', 'Science Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Fantasy', 'Middle Grade', 'Science Fiction Fantasy', 'Science Fiction', 'Childrens', 'Fiction', 'Young Adult', 'Fantasy', 'Middle Grade', 'Science Fiction Fantasy']",245 review,"2,280 (54%)","1,302 (31%)",494 (11%),78 (1%),26 (<1%)
The House of God,Samuel Shem,3.87,"24,016 rating","January 1, 1978","The hilarious novel of the healing arts that reveals everything your doctor never wanted you to know. Six eager interns—they saw themselves as modern saviors-to-be.   They came from the top of their medical school class  to the bottom of the hospital staff to serve a  year in the time-honored tradition, racing to answer  the flash of on-duty call lights and nubile  nurses. But only the Fat Man—the Clam, all-knowing resident—could sustain them in their struggle to survive, to stay sane, to love and even to be doctors when their harrowing year was done.",397,13,220 follower,"['Medicine', 'Fiction', 'Medical', 'Humor', 'Classics', 'Contemporary', 'Health', 'Medicine', 'Fiction', 'Medical', 'Humor', 'Classics', 'Contemporary', 'Health', 'Medicine', 'Fiction', 'Medical', 'Humor', 'Classics', 'Contemporary', 'Health']","1,707 review","7,745 (32%)","8,609 (35%)","5,247 (21%)","1,665 (6%)",750 (3%)
The Cracker Factory,Joyce Rebeta-Burditt,3.90,416 rating,"January 1, 1977","Meet Cassie Barrett. Typical housewife of the 1960’s…three children, a husband she isn’t sure she loves, a lover she is sure she doesn’t, a psychiatrist she wants to murder, a major drinking problem, and one of the fastest, funniest, wise-cracking mouths of the time.","First published January 1, 1977",14,7 follower,"['Fiction', 'Humor', 'Novels', 'Mental Health', 'Contemporary']",46 review,120 (28%),160 (38%),112 (26%),21 (5%),3 (<1%)
The Fairy Tales of Hermann Hesse,Hermann Hesse,3.98,"4,790 rating","January 1, 1919","To read Hermann Hesse's fairy tales is to enter a fabulous world of dreams and visions, philosophy and passion. This landmark collection contains twenty-two of Hesse's finest stories in this genre, most translated into English here for the first time. Full of visionaries and seekers, princesses and wandering poets, his fairy tales speak to the place in our psyche that inspires us with deep spiritual longing; that compels us to leave home, and inevitably to return; and that harbors the greatest joys and most devastating wounds of our heart. Containing all the themes common in Hesse's great novels Siddhartha, Steppenwolf, and Demian—and mirroring events in his own life, these exquisite short pieces exhibit the same mystical and romantic impulses that contribute to the haunting brilliance of his major works. Several stories, including ""The Poet,"" ""The Fairy Tale About the Wicker Chair,"" and ""The Painter,"" examine the dilemma of the artist, torn between the drive for perfection and the temptations of pleasure and social success. Other tales reflect changes and struggles within society: in ""Faldum,"" a city is irrevocably transformed when each resident is granted his or her fondest wish; in ""Strange News from Another Planet,"" ""If the War Continues,"" and ""The European,"" nightmarish landscapes convey Hesse's devastating critiques of nationalism, barbarism, and war. Illuminating and inspiring, The Fairy Tales of Hermann Hesse will challenge and enchant readers of all ages. A distinguished and historic publication, this fine translation by Jack Zipes captures their subtlety and elegance for decades nto come.",266,"1,787",17k follower,"['Fiction', 'Short Stories', 'Fantasy', 'Classics', 'Fairy Tales', 'German Literature', 'Literature', 'Fiction', 'Short Stories', 'Fantasy', 'Classics', 'Fairy Tales', 'German Literature', 'Literature', 'Fiction', 'Short Stories', 'Fantasy', 'Classics', 'Fairy Tales', 'German Literature', 'Literature']",262 review,"1,589 (33%)","1,801 (37%)","1,165 (24%)",192 (4%),43 (<1%)
