title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Desiring God: Meditations of a Christian Hedonist,John      Piper,4.17,"44,451 rating","January 1, 1986","Scripture reveals that the great business of life is to glorify God by enjoying Him forever. In this paradigm-shattering classic, newly revised and expanded, John Piper reveals that the debate between duty and delight doesn't truly Delight is our duty. Readers will embark on a dramatically different and joyful experience of their faithThe pursuit of pleasure is not optional. It is essential.Scripture reveals that the great business of life is to glorify God by enjoying Him forever. In this paradigm-shattering work, John Piper reveals that the debate between duty and delight doesn’t truly Delight is our duty. Join him as he unveils stunning, life-impacting truths you saw in the Bible but never dared to believe.",369,"['Christian', 'Theology', 'Christianity', 'Christian Living', 'Nonfiction', 'Faith', 'Religion']","4,112 follower","1,015 review",548,"1,805 (4%)","1,945 (4%)","5,714 (12%)","12,539 (28%)","22,448 (50%)"
"The Sandman, Vol. 9: The Kindly Ones",Neil Gaiman,4.59,"50,554 rating","January 1, 1995","The Penultimate volume to the phenomenal Sandman series: distraught by the kidnapping and presumed death of her son, and believing Morpheus to be responsible, Lyta Hall calls the ancient wrath of the Furies down upon him. A former superheroine blames Morpheus for the death of her child and summons an ancient curse of vengeance against the Lord of Dream. The ""kindly ones"" enter his realm and force a sacrifice that will change the Dreaming forever. collecting The Sandman #57–69 and Vertigo Jam #1",352,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics', 'Comic Book']",313k follower,"1,842 review","2,138",134 (<1%),417 (<1%),"3,062 (6%)","12,736 (25%)","34,205 (67%)"
Tobacco Road,Erskine Caldwell,3.71,"15,164 rating","January 1, 1932","The classic novel of a Georgia family undone by the Great Depression: “[A] story of force and beauty” (New York Post). Even before the Great Depression struck, Jeeter Lester and his family were desperately poor sharecroppers. But when hard times begin to affect the families that once helped support them, the Lesters slip completely into the abyss. Rather than hold on to each other for support, Jeeter, his wife Ada, and their twelve children are overcome by the fractured and violent society around them. Banned and burned when first released in 1932, Tobacco Road is a brutal examination of poverty’s dehumanizing influence by one of America’s great masters of political fiction.",192,"['Fiction', 'Historical Fiction', 'Southern', 'Classics', 'Literature', 'Southern Gothic', 'American', 'Fiction', 'Historical Fiction', 'Southern', 'Classics', 'Literature', 'Southern Gothic', 'American', 'Fiction', 'Historical Fiction', 'Southern', 'Classics', 'Literature', 'Southern Gothic', 'American']",200 follower,974 review,270,555 (3%),"1,351 (8%)","3,952 (26%)","5,363 (35%)","3,943 (26%)"
Alcools,Guillaume Apollinaire,3.88,"7,646 rating","January 1, 1913","Alcools, first published in 1913 and one of the few indispensable books of twentieth- century poetry, provides a key to the century's history and consciousness. Champion of ""cubism,"" Guillaume Apollinaire (1880-1918) fashions in verse the sonic equivalent of what Picasso accomplishes in his cubist works: simultaneity. Apollinaire has been so influential that without him there would have been no New York School of poetry and no Beat Movement. This new translation reveals his complex, beautiful, and wholly contemporary poetry. Printed with the original French on facing pages.",185,"['Poetry', 'France', 'Classics', 'French Literature', 'School', 'Fiction', '20th Century', 'Poetry', 'France', 'Classics', 'French Literature', 'School', 'Fiction', '20th Century', 'Poetry', 'France', 'Classics', 'French Literature', 'School', 'Fiction', '20th Century']",436 follower,244 review,823,225 (2%),583 (7%),"1,689 (22%)","2,536 (33%)","2,613 (34%)"
Water Music,T. Coraghessan Boyle,4.20,"5,024 rating","January 1, 1981","Alternate Cover Edition can be found here and here.T.C. Boyle's riotous first novel, now in a new edition for its 25th anniversary  Twenty five years ago, T.C. Boyle published his first novel, Water Music, a funny, bawdy, extremely entertaining novel of imaginative and stylistic fancy that announced to the world Boyle's tremendous gifts as a storyteller. Set in the late eighteenth century, Water Music follows the wild adventures of Ned Rise, thief and whoremaster, and Mungo Park, a Scottish explorer, through London's seamy gutters and Scotland's scenic highlands to their grand meeting in the heart of darkest Africa. There they join forces and wend their hilarious way to the source of the Niger.",437,"['Fiction', 'Historical Fiction', 'Africa', 'Adventure', 'Literature', 'Historical', 'The United States Of America', 'Fiction', 'Historical Fiction', 'Africa', 'Adventure', 'Literature', 'Historical', 'The United States Of America', 'Fiction', 'Historical Fiction', 'Africa', 'Adventure', 'Literature', 'Historical', 'The United States Of America']","2,772 follower",330 review,153,62 (1%),175 (3%),771 (15%),"1,717 (34%)","2,299 (45%)"
Pictor's Metamorphoses and Other Fantasies,Hermann Hesse,3.82,701 rating,"January 1, 1922","Selected and with an Introduction by Theodore Ziolkowski In the spring of 1922, several months after completing Siddhartha, Hermann Hesse wrote a fairy tale that was also a love story, inspired by the woman who was to become his second wife. That story, ""Pictor's Metamorphoses,"" is presented here along with a half century of Hesse's other short writings. Inspired by the Arabian Nights and the tales of the Brothers Grimm, these nineteen stories display the full range of Hesse's lifetime fascination with fantasy--as dream, fairy tale, folktale, satire, and allegory.",208,"['Fiction', 'Short Stories', 'Classics', 'Literature', 'Fantasy', 'Germany', 'German Literature']",17k follower,42 review,"1,788",8 (1%),37 (5%),220 (31%),245 (34%),191 (27%)
The High King,Lloyd Alexander,4.24,"54,510 rating","October 27, 1968","When the sword Dyrnwyn, the most powerful weapon in the kingdom of Prydain, falls into the hands of Arawn-Death-Lord, Taran, Assistant Pig-Keeper, and Prince Gwydion raise an army to march against Arawn's terrible cohorts. After a winter expedition filled with danger, Taran's army arrives at Mount Dragon, Arawn's stronghold. There, in a thrilling confrontation with Arawn and the evil enchantress Achren, Taran is forced to make the most crucial decision of his life.",253,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Adventure', 'Classics']","2,011 follower","1,533 review",128,797 (1%),"1,320 (2%)","7,953 (14%)","18,223 (33%)","26,217 (48%)"
Strangers on a Train,Patricia Highsmith,3.73,"31,492 rating","March 15, 1950","The world of Patricia Highsmith has always been filled with ordinary people, all of whom are capable of very ordinary crimes. This theme was present from the beginning, when her debut novel, Strangers on a Train, galvanized the reading public. Here we encounter Guy Haines and Charles Anthony Bruno, passengers on the same train. But while Guy is a successful architect in the midst of a divorce, Bruno turns out to be a sadistic psychopath who manipulates Guy into swapping murders with him. “Some people are better off dead,” Bruno remarks, “like your wife and my father, for instance.” As Bruno carries out his twisted plan, Guy is trapped in Highsmith’s perilous world, where, under the right circumstances, anybody is capable of murder.The inspiration for Alfred Hitchcock’s classic 1951 film, Strangers on a Train launched Highsmith on a prolific career of noir fiction, proving her a master at depicting the unsettling forces that tremble beneath the surface of everyday contemporary life.",281,"['Fiction', 'Mystery', 'Thriller', 'Crime', 'Mystery Thriller', 'Noir', 'Audiobook']","4,100 follower","3,170 review",384,688 (2%),"2,329 (7%)","8,619 (27%)","12,928 (41%)","6,928 (21%)"
"Heaven, Texas",Susan Elizabeth Phillips,4.04,"34,289 rating","April 1, 1995","Come heck or high water, Gracie Snow is determined to drag the legendary ex-jock Bobby Tom Denton back home to Heaven, Texas, to begin shooting his first motion picture. Despite his dazzling good looks and killer charm, Bobby Tom has reservations about being a movie star — and no plans to cooperate with a prim and bossy Ohio wallflower whom he can’t get off his mind or out of his life. Instead, the hell-raising playboy decides to make her over from plain Jane to Texas wildcat.But nothing’s more dangerous than a wildcat with an angel’s heart in a town too small for a bad boy to hide. And all hell breaks loose when two unforgettable people discover love, laughter, passion — and a match that can only be made in Heaven.",384,"['Romance', 'Contemporary Romance', 'Contemporary', 'Sports', 'Sports Romance', 'Chick Lit', 'Fiction']",15k follower,"1,609 review",52,553 (1%),"1,569 (4%)","6,705 (19%)","12,456 (36%)","13,006 (37%)"
The War of the End of the World,Mario Vargas Llosa,4.24,"11,076 rating","October 1, 1981","The War of the End of the World is one of the great modern historical novels. Inspired by a real episode in Brazilian history, Mario Vargas Llosa tells the unforgettable story of an apocalyptic movement, led by a mysterious prophet, in which prostitutes, beggars and bandits establish Canudos, a new republic, a libertarian paradise.~publisher's web site",568,"['Fiction', 'Historical Fiction', 'Literature', 'Novels', 'Latin American', 'Classics', 'Nobel Prize']","8,163 follower",964 review,474,139 (1%),422 (3%),"1,518 (13%)","3,580 (32%)","5,417 (48%)"
Intuitive Thinking As a Spiritual Path: A Philosophy of Freedom,Rudolf Steiner,4.19,777 rating,"January 1, 1894","Of all of his works, Intuitive Thinking as a Spiritual Path is the one that Steiner himself believed would have the longest life and the greatest spiritual and cultural consequences. It was written as a phenomenological account of the ""results of observing the human soul according to the methods of natural science. This seminal work asserts that free spiritual activity - understood as the human ability to think and act independently of physical nature - is the suitable path for human beings today to gain true knowledge of themselves and of the universe. This is not merely a philosophical volume, but rather a warm, heart-oriented guide to the practice and experience of living thinking. Readers will not find abstract philosophy here, but a step-by-step account of how a person may come to experience living, intuitive thinking - ""the conscious experience of a purely spiritual content."" During the past hundred years since it was written, many have tried to discover this ""new thinking"" that could help us understand the various spiritual, ecological, social, political, and philosophical issues facing us. But only Rudolf Steiner laid out a path that leads from ordinary thinking to the level of pure spiritual activity - intuitive thinking - in which we become co-creators and co-redeemers of the world.",304,"['Philosophy', 'Spirituality', 'Nonfiction', 'Religion', 'Psychology', 'Occult', 'Metaphysics']",900 follower,51 review,"4,486",15 (1%),41 (5%),120 (15%),206 (26%),395 (50%)
War with the Newts,Karel Čapek,4.17,"14,223 rating","January 1, 1936","Man discovers a species of giant, intelligent newts and learns to exploit them so successfully that the newts gain skills and arms enough to challenge man's place at the top of the animal kingdom. Along the way, Karel Capek satirizes science, runaway capitalism, fascism, journalism, militarism, even Hollywood.",241,"['Science Fiction', 'Fiction', 'Classics', 'Czech Literature', 'Dystopia', 'Fantasy', 'Humor', 'Science Fiction', 'Fiction', 'Classics', 'Czech Literature', 'Dystopia', 'Fantasy', 'Humor', 'Science Fiction', 'Fiction', 'Classics', 'Czech Literature', 'Dystopia', 'Fantasy', 'Humor']",813 follower,"1,330 review",471,137 (<1%),521 (3%),"2,251 (15%)","5,255 (36%)","6,059 (42%)"
I Heard the Owl Call My Name,Margaret Craven,4.03,"7,969 rating","January 1, 1967","In a world that knows too well the anguish inherent in the clash of old ways and new lifestyles, Margaret Craven's classic and timeless story of a young man's journey into the Pacific Northwest is as relevant today as ever.Here amid the grandeur of British Columbia stands the village of Kingcome, a place of salmon runs and ancient totems - a village so steeped in time that, according to Kwakiutl legend, it was founded by two brothers left on earth after the great flood. Yet in this Eden of such natural beauty and richness, the old culture of totems and potlaches is under attack - slowly being replaced by a new culture of prefab houses and alcoholism. Into this world, where an entire generation of young people has become disenchanted and alienated from their heritage, Craven introduces Mark Brian, a young vicar sent to the small isolated parish by his church.This is Mark's journey of discovery - a journey that will teach him about life, death, and the transforming power of love. It is a journey that will resonate in the mind of readers long after the book is done.",145,"['Fiction', 'Historical Fiction', 'Classics', 'Young Adult', 'Canada', 'Nature', 'Historical']",38 follower,992 review,13,144 (1%),377 (4%),"1,541 (19%)","2,909 (36%)","2,998 (37%)"
Haroun and the Sea of Stories,Salman Rushdie,3.99,"34,930 rating","January 1, 1990","Set in an exotic Eastern landscape peopled by magicians and fantastic talking animals, Salman Rushdie's classic children's novel Haroun and the Sea of Stories inhabits the same imaginative space as Gulliver's Travels, Alice in Wonderland, and The Wizard of Oz. In this captivating novel, Haroun sets out on an adventure to restore the poisoned source of the sea of stories. On the way, he encounters many foes, all intent on draining the sea of all its storytelling powers.",224,"['Fantasy', 'Fiction', 'Magical Realism', 'Young Adult', 'Childrens', 'India', 'Literature', 'Fantasy', 'Fiction', 'Magical Realism', 'Young Adult', 'Childrens', 'India', 'Literature', 'Fantasy', 'Fiction', 'Magical Realism', 'Young Adult', 'Childrens', 'India', 'Literature', 'Fantasy', 'Fiction', 'Magical Realism', 'Young Adult', 'Childrens', 'India', 'Literature', 'Fantasy', 'Fiction', 'Magical Realism', 'Young Adult', 'Childrens', 'India', 'Literature']",11.4k follower,"3,067 review",140,601 (1%),"1,910 (5%)","7,216 (20%)","12,729 (36%)","12,474 (35%)"
Martin the Warrior,Brian Jacques,4.16,"43,112 rating","January 1, 2000","On the shore of the Eastern Sea, in a cold stone fortress, a stoat named Badrang holds dozens of innocent creatures as slaves, part of his scheme to build an empire where he will rule as unquestioned tyrant. Among those slaves is a mouse named Martin who has a warrior’s heart and a burning desire for freedom—freedom not only for himself, but for all of Badrang’s victims. There is no risk he will not take, no battle he will not fight, to end the stoat’s evil reign and in the process regain the sword of his father, Luke the Warrior—the sword that Badrang stole from him when he was but a lad!",376,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade', 'Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade', 'Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Adventure', 'Middle Grade']","4,028 follower",664 review,251,305 (<1%),"1,110 (2%)","7,950 (18%)","15,711 (36%)","18,036 (41%)"
Rabelais and His World,Mikhail Bakhtin,4.26,"1,462 rating","January 1, 1965","This classic work by the Russian philosopher and literary theorist Mikhail Bakhtin (1895—1975) examines popular humor and folk culture in the Middle Ages and the Renaissance, especially the world of carnival, as depicted in the novels of François Rabelais. In Bakhtin's view, the spirit of laughter and irreverence prevailing at carnival time is the dominant quality of Rabelais's art. The work of both Rabelais and Bakhtin springs from an age of revolution, and each reflects a particularly open sense of the literary text. For both, carnival, with its emphasis on the earthly and the grotesque, signified the symbolic destruction of authority and official culture and the assertion of popular renewal. Bakhtin evokes carnival as a special, creative life form, with its own space and time.Written in the Soviet Union in the 1930s at the height of the Stalin era but published there for the first time only in 1965, Bakhtin's book is both a major contribution to the poetics of the novel and a subtle condemnation of the degeneration of the Russian revolution into Stalinist orthodoxy. One of the essential texts of a theorist who is rapidly becoming a major reference in contemporary thought, Rabelais and His World is essential reading for anyone interested in problems of language and text and in cultural interpretation.",474,"['Philosophy', 'Nonfiction', 'History', 'Theory', 'Literary Criticism', 'Criticism', 'Russia', 'Philosophy', 'Nonfiction', 'History', 'Theory', 'Literary Criticism', 'Criticism', 'Russia', 'Philosophy', 'Nonfiction', 'History', 'Theory', 'Literary Criticism', 'Criticism', 'Russia']",270 follower,85 review,97,11 (<1%),34 (2%),224 (15%),486 (33%),707 (48%)
"Welcome to the World, Baby Girl!",Fannie Flagg,3.91,"26,491 rating","September 22, 1998","Welcome to the World, Baby Girl! is the funny, serious, and compelling new novel by Fannie Flagg, author of the beloved Fried Green Tomatoes at the Whistle Stop Cafe (and prize-winning co-writer of the classic movie).Once again, Flagg's humor and respect and affection for her characters shine forth. Many inhabit small-town or suburban America. But this time, her heroine is urban: a brainy, beautiful, and ambitious rising star of 1970s television. Dena Nordstrom, pride of the network, is a woman whose future is full of promise, her present rich with complications, and her past marked by mystery.",480,"['Fiction', 'Chick Lit', 'Southern', 'Humor', 'Historical Fiction', 'Adult Fiction', 'Contemporary']","4,411 follower","1,487 review",64,250 (<1%),"1,260 (4%)","6,765 (25%)","10,668 (40%)","7,548 (28%)"
The Comedians,Graham Greene,3.99,"9,103 rating","January 1, 1966","Three men meet on a ship bound for Haiti, a world in the grip of the corrupt “Papa Doc” and the Tontons Macoute, his sinister secret police. Brown the hotelier, Smith the innocent American, and Jones the confidence man—these are the “comedians” of Greene’s title. Hiding behind their actors’ masks, they hesitate on the edge of life. They are men afraid of love, afraid of pain, afraid of fear itself...",320,"['Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Novels', 'British Literature', 'Literary Fiction', 'Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Novels', 'British Literature', 'Literary Fiction', 'Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Novels', 'British Literature', 'Literary Fiction']","5,270 follower",769 review,456,55 (<1%),322 (3%),"2,008 (22%)","4,009 (44%)","2,709 (29%)"
Running Blind,Lee Child,4.12,"106,855 rating","January 1, 2000","Jack Reacher searches for an elusive killer responsible for the deaths of a number of women, who have nothing in common but the fact that they once worked for the military and had known Jack, and races against time to find a murderer who leaves no trace evidence at the scene of the crime. Reprint.",512,"['Thriller', 'Fiction', 'Mystery', 'Crime', 'Suspense', 'Action', 'Mystery Thriller']",30.6k follower,"4,596 review",307,831 (<1%),"2,959 (2%)","18,499 (17%)","44,754 (41%)","39,812 (37%)"
Xenocide,Orson Scott Card,3.81,"156,867 rating","August 1, 1991","The war for survival of the planet Lusitania will be fought in the heart of a child named Gloriously Bright.On Lusitania, Ender found a world where humans and pequininos and the Hive Queen could all live together; where three very different intelligent species could find common ground at last. Or so he thought.Lusitania also harbors the descolada, a virus that kills all humans it infects, but which the pequininos require in order to become adults. The Starways Congress so fears the effects of the descolada, should it escape from Lusitania, that they have ordered the destruction of the entire planet, and all who live there. The Fleet is on its way, a second xenocide seems inevitable.Xenocide is the third novel in Orson Scott Card's The Ender Saga.",592,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Young Adult', 'Audiobook', 'Space']",19.5k follower,"4,403 review",859,"2,569 (1%)","10,635 (6%)","42,812 (27%)","58,516 (37%)","42,335 (26%)"
The Passionate Mistakes and Intricate Corruption of One Girl in America,Michelle Tea,3.90,"1,014 rating","January 1, 1998","""Passionate Mistakes"" helped catapult the nascent queer girl culture of San Francisco's Mission district to the world. The novel charts the turbulent adventures of one girl in America as she moves from Boston's teenage goth world to whoring in New Age Tucson before finally arriving in San Francisco's dyke underground.Honest, sarcastic, lyrical and direct, Tea's writing is possibly the most literate and sophisticated treatment of underground dyke culture ever written and circulated. She is a reincarnation of when Jill Johnston used to be cool.",185,"['Queer', 'Fiction', 'LGBT', 'Feminism', 'Lesbian', 'Coming Of Age', 'Contemporary']",927 follower,73 review,48,8 (<1%),73 (7%),243 (23%),382 (37%),308 (30%)
Keep the Aspidistra Flying,George Orwell,3.90,"21,614 rating","January 1, 1936","London, 1936. Gordon Comstock has declared war on the money god; and Gordon is losing the war. Nearly 30 and ""rather moth-eaten already,"" a poet whose one small book of verse has fallen ""flatter than any pancake,"" Gordon has given up a ""good"" job and gone to work in a bookshop at half his former salary. Always broke, but too proud to accept charity, he rarely sees his few friends and cannot get the virginal Rosemary to bed because (or so he believes), ""If you have no money ... women won't love you."" On the windowsill of Gordon's shabby rooming-house room is a sickly but unkillable aspidistra--a plant he abhors as the banner of the sort of ""mingy, lower-middle-class decency"" he is fleeing in his downward flight.In Keep the Aspidistra Flying, George Orwell has created a darkly compassionate satire to which anyone who has ever been oppressed by the lack of brass, or by the need to make it, will all too easily relate. He etches the ugly insanity of what Gordon calls ""the money-world"" in unflinching detail, but the satire has a second edge, too, and Gordon himself is scarcely heroic. In the course of his misadventures, we become grindingly aware that his radical solution to the problem of the money-world is no solution at all--that in his desperate reaction against a monstrous system, he has become something of a monster himself. Orwell keeps both of his edges sharp to the very end--a ""happy"" ending that poses tough questions about just how happy it really is. That the book itself is not sour, but constantly fresh and frequently funny, is the result of Orwell's steady, unsentimental attention to the telling detail; his dry, quiet humor; his fascination with both the follies and the excellences of his characters; and his courageous refusal to embrace the comforts of any easy answer.",297,"['Fiction', 'Classics', 'Literature', 'British Literature', 'Novels', '20th Century', 'English Literature']",43.8k follower,"1,718 review","1,188",244 (1%),"1,085 (5%)","5,334 (24%)","8,950 (41%)","6,001 (27%)"
The Writing Life,Annie Dillard,3.98,"17,011 rating","January 1, 1989","From Pulitzer Prize-winning Annie Dillard, a collection that illuminates the dedication and daring that characterizes a writer's life.In these short essays, Annie Dillard—the author of Pilgrim at Tinker Creek and An American Childhood—illuminates the dedication, absurdity, and daring that characterize the existence of a writer. A moving account of Dillard’s own experiences while writing her works, The Writing Life offers deep insight into one of the most mysterious professions.",111,"['Writing', 'Nonfiction', 'Memoir', 'Essays', 'Crafts', 'Biography', 'Reference']","2,343 follower","1,555 review",87,376 (2%),982 (5%),"3,446 (20%)","6,016 (35%)","6,191 (36%)"
Warriors Don't Cry: A Searing Memoir of the Battle to Integrate Little Rock's Central High,Melba Pattillo Beals,4.17,"15,372 rating","January 1, 1994","In this essential autobiographical account by one of the Civil Rights Movement’s most powerful figures, Melba Pattillo Beals of the Little Rock Nine explores not only the oppressive force of racism, but the ability of young people to change ideas of race and identity.In 1957, well before Martin Luther King’s “I Have a Dream” speech, Melba Pattillo Beals and eight other teenagers became iconic symbols for the Civil Rights Movement and the dismantling of Jim Crow in the American South as they integrated Little Rock’s Central High School in the wake of the landmark 1954 Supreme Court ruling, Brown v. Board of Education.Throughout her harrowing ordeal, Melba was taunted by her schoolmates and their parents, threatened by a lynch mob’s rope, attacked with lighted sticks of dynamite, and injured by acid sprayed in her eyes. But through it all, she acted with dignity and courage, and refused to back down.",312,"['Nonfiction', 'History', 'Memoir', 'School', 'Biography', 'Historical', 'Race']",91 follower,"1,815 review",11,297 (1%),585 (3%),"2,266 (14%)","5,329 (34%)","6,895 (44%)"
Gitanjali,Rabindranath Tagore,4.30,"10,879 rating","January 1, 1910","Nobel laureate Rabindranath Tagore was one of the most important writers in 20th-century Indian literature. Among his expansive and impressive body of work, Gitanjali is regarded as one of his greatest achievements, and has been a perennial bestseller since it was first published in 1910.",80,"['Poetry', 'Classics', 'India', 'Fiction', 'Indian Literature', 'Philosophy', 'Literature', 'Poetry', 'Classics', 'India', 'Fiction', 'Indian Literature', 'Philosophy', 'Literature', 'Poetry', 'Classics', 'India', 'Fiction', 'Indian Literature', 'Philosophy', 'Literature']","3,906 follower",874 review,"2,466",184 (1%),345 (3%),"1,334 (12%)","3,157 (29%)","5,859 (53%)"
Enchantment: A Classic Fantasy with a Modern Twist,Orson Scott Card,3.91,"27,104 rating","January 1, 1999","In Enchantment, Card works his magic as never before, transforming the timeless story of Sleeping Beauty into an original fantasy brimming with romance and adventure.The moment Ivan stumbled upon a clearing in the dense Carpathian forest, his life was forever changed. Atop a pedestal encircled by fallen leaves, the beautiful princess Katerina lay still as death. But beneath the foliage a malevolent presence stirred and sent the ten-year-old Ivan scrambling for the safety of Cousin Marek's farm.Now, years later, Ivan is an American graduate student, engaged to be married. Yet he cannot forget that long-ago day in the forest--or convince himself it was merely a frightened boy's fantasy. Compelled to return to his native land, Ivan finds the clearing just as he left it.This time he does not run. This time he awakens the beauty with a kiss . . . and steps into a world that vanished a thousand years ago.A rich tapestry of clashing worlds and cultures, Enchantment is a powerfully original novel of a love and destiny that transcend centuries . . . and the dark force that stalks them across the ages.From the Hardcover edition.",422,"['Fantasy', 'Fiction', 'Fairy Tales', 'Romance', 'Time Travel', 'Science Fiction Fantasy', 'Science Fiction']",19.5k follower,"2,608 review",859,451 (1%),"1,496 (5%)","6,396 (23%)","10,448 (38%)","8,313 (30%)"
The Violent Bear It Away,Flannery O'Connor,4.08,"13,730 rating","January 1, 1960","First published in 1960, The Violent Bear It Away is now a landmark in American literature. It is a dark and absorbing example of the Gothic sensibility and bracing satirical voice that are united in Flannery O'Conner's work. In it, the orphaned Francis Marion Tarwater and his cousins, the schoolteacher Rayber, defy the prophecy of their dead uncle--that Tarwater will become a prophet and will baptize Rayber's young son, Bishop. A series of struggles ensues: Tarwater fights an internal battle against his innate faith and the voices calling him to be a prophet while Rayber tries to draw Tarwater into a more ""reasonable"" modern world. Both wrestle with the legacy of their dead relatives and lay claim to Bishop's soul.O'Connor observes all this with an astonishing combination of irony and compassion, humor and pathos, resulting in a novel where range and depth reveal a brilliant and innovative writers acutely alert to where the sacred lives and to where it does not.",256,"['Fiction', 'Classics', 'Southern Gothic', 'Novels', 'Literature', 'Gothic', 'Southern']","4,674 follower","1,340 review",128,208 (1%),600 (4%),"2,427 (17%)","5,175 (37%)","5,320 (38%)"
"So Long, and Thanks for All the Fish",Douglas Adams,4.09,"171,407 rating","October 12, 1984","Including everything you wanted to know about the first three books but never thought to ask. ""HE LOST ALL FAITH IN THE STRAIGHTFORWARD OPERATION OF CAUSE AND EFFECT THE DAY HE GOT UP INTENDING TO CATCH UP WITH SOME READING AND ENDED UP ON A PREHISTORIC EARTH WITH A MAN FROM BETELGEUSE AND A SPACESHIP-LOAD OF ALIEN TELEPHONE SANITISERS..."". Left at the end of LIFE, THE UNIVERSE AND EVERYTHING with the address for God's Final Message To His Creation, Arthur Dent let this crucial information slip his mind. He tries everything to jog his memory - meditation, mind-reading, hitting himself about the head with blunt objects. But none of it works. Of course, as everyone knows, the answer lies in making life flash before your eyes...Source: douglasadams.com",167,"['Science Fiction', 'Fiction', 'Humor', 'Fantasy', 'Comedy', 'Science Fiction Fantasy', 'Classics']",22.3k follower,"3,959 review",177,"1,104 (<1%)","6,826 (3%)","34,537 (20%)","61,987 (36%)","66,953 (39%)"
The Endurance: Shackleton's Legendary Antarctic Expedition,Caroline Alexander,4.33,"20,907 rating","November 3, 1998","In August 1914, days before the outbreak of the First World War, the renowned explorer Ernest Shackleton and a crew of twenty-seven set sail for the South Atlantic in pursuit of the last unclaimed prize in the history of exploration: the first crossing on foot of the Antarctic continent. Weaving a treacherous path through the freezing Weddell Sea, they had come within eighty-five miles of their destination when their ship, Endurance, was trapped fast in the ice pack. Soon the ship was crushed like matchwood, leaving the crew stranded on the floes. Their ordeal would last for twenty months, and they would make two near-fatal attempts to escape by open boat before their final rescue.Drawing upon previously unavailable sources, Caroline Alexander gives us a riveting account of Shackleton's expedition--one of history's greatest epics of survival. And she presents the astonishing work of Frank Hurley, the Australian photographer whose visual record of the adventure has never before been published comprehensively. Together, text and image re-create the terrible beauty of Antarctica, the awful destruction of the ship, and the crew's heroic daily struggle to stay alive, a miracle achieved largely through Shackleton's inspiring leadership. The survival of Hurley's remarkable images is scarcely less miraculous: The original glass plate negatives, from which most of the book's illustrations are superbly reproduced, were stored in hermetically sealed cannisters that survived months on the ice floes, a week in an open boat on the polar seas, and several more months buried in the snows of a rocky outcrop called Elephant Island. Finally Hurley was forced to abandon his professional equipment; he captured some of the most unforgettable images of the struggle with a pocket camera and three rolls of Kodak film.Published in conjunction with the American Museum of Natural History's landmark exhibition on Shackleton's journey, The Endurance thrillingly recounts one of the last great adventures in the Heroic Age of exploration--perhaps the greatest of them all.",224,"['History', 'Nonfiction', 'Adventure', 'Biography', 'Travel', 'Survival', 'Historical']",164 follower,692 review,36,280 (1%),376 (1%),"2,365 (11%)","6,961 (33%)","10,925 (52%)"
Airframe,Michael Crichton,3.73,"83,975 rating","January 2, 1996","The twin jet plane en route to Denver from Hong Kong is merely a green radar blip half an hour off the California coast when the call comes through to air traffic control:'Socal Approach, this is TransPacific 545. We have an emergency.' The pilot requests priority clearance to land - then comes the bombshell - he needs forty ambulances on the runway.But nothing prepares the rescue workers for the carnage they witness when they enter the plane.Ninety-four passengers are injured. Three dead. The interior cabin virtually destroyed.What happened on board Flight TPA 545?",431,"['Fiction', 'Thriller', 'Mystery', 'Science Fiction', 'Suspense', 'Mystery Thriller', 'Adventure']",17.3k follower,"2,483 review",205,"1,488 (1%)","6,461 (7%)","25,239 (30%)","30,762 (36%)","20,025 (23%)"
