title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Wide Sargasso Sea,Jean Rhys,3.59,"91,923 rating","October 1, 1966","Wide Sargasso Sea, a masterpiece of modern fiction, was Jean Rhys’s return to the literary center stage. She had a startling early career and was known for her extraordinary prose and haunting women characters. With Wide Sargasso Sea, her last and best-selling novel, she ingeniously brings into light one of fiction’s most fascinating characters: the madwoman in the attic from Charlotte Brontë’s Jane Eyre. This mesmerizing work introduces us to Antoinette Cosway, a sensual and protected young woman who is sold into marriage to the prideful Mr. Rochester. Rhys portrays Cosway amidst a society so driven by hatred, so skewed in its sexual relations, that it can literally drive a woman out of her mind.A new introduction by the award-winning Edwidge Danticat, author most recently of Claire of the Sea Light, expresses the enduring importance of this work. Drawing on her own Caribbean background, she illuminates the setting’s impact on Rhys and her astonishing work.",176,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Historical', 'Feminism', 'Literary Fiction', 'Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Historical', 'Feminism', 'Literary Fiction', 'Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Historical', 'Feminism', 'Literary Fiction']","1,253 follower","8,136 review",63,"3,281 (3%)","9,894 (10%)","27,652 (30%)","31,465 (34%)","19,631 (21%)"
A River Runs Through It and Other Stories,Norman Maclean,4.18,"27,129 rating","January 1, 1976","Just as Norman Maclean writes at the end of ""A River Runs Through It"" that he is ""haunted by waters,"" so have readers been haunted by his novella. A retired English professor who began writing fiction at the age of 70, Maclean produced what is now recognized as one of the classic American stories of the twentieth century. Originally published in 1976, A River Runs Through It and Other Stories now celebrates its twenty-fifth anniversary, marked by this new edition that includes a foreword by Annie Proulx.Maclean grew up in the western Rocky Mountains in the first decades of the twentieth century. As a young man he worked many summers in logging camps and for the United States Forest Service. The two novellas and short story in this collection are based on his own experiences—the experiences of a young man who found that life was only a step from art in its structures and beauty. The beauty he found was in reality, and so he leaves a careful record of what it was like to work in the woods when it was still a world of horse and hand and foot, without power saws, ""cats,"" or four-wheel drives. Populated with drunks, loggers, card sharks, and whores, and set in the small towns and surrounding trout streams and mountains of western Montana, the stories concern themselves with the complexities of fly fishing, logging, fighting forest fires, playing cribbage, and being a husband, a son, and a father.",217,"['Fiction', 'Short Stories', 'Classics', 'Nature', 'Literature', 'Historical Fiction', 'Westerns', 'Fiction', 'Short Stories', 'Classics', 'Nature', 'Literature', 'Historical Fiction', 'Westerns', 'Fiction', 'Short Stories', 'Classics', 'Nature', 'Literature', 'Historical Fiction', 'Westerns']",354 follower,"1,995 review",69,304 (1%),970 (3%),"4,337 (15%)","9,364 (34%)","12,154 (44%)"
The Myth of Sisyphus and Other Essays,Albert Camus,4.22,"56,861 rating","January 1, 1942","One of the most influential works of this century, this is a crucial exposition of existentialist thought. Influenced by works such as Don Juan, and the novels of Kafka, these essays begin with a meditation on suicide: the question of living or not living in an absurd universe devoid of order or meaning. With lyric eloquence, Camus posits a way out of despair, reaffirming the value of personal existence, and the possibility of life lived with dignity and authenticity.",212,"['Philosophy', 'Nonfiction', 'Classics', 'Essays', 'France', 'Literature', 'French Literature', 'Philosophy', 'Nonfiction', 'Classics', 'Essays', 'France', 'Literature', 'French Literature', 'Philosophy', 'Nonfiction', 'Classics', 'Essays', 'France', 'Literature', 'French Literature']",30k follower,"2,074 review",843,518 (<1%),"1,697 (2%)","8,253 (14%)","20,448 (35%)","25,945 (45%)"
Twenty Love Poems and a Song of Despair,Pablo Neruda,4.22,"71,735 rating","January 1, 1924","When it appeared in 1924, this work launched into the international spotlight a young and unknown poet whose writings would ignite a generation. W. S. Merwin's incomparable translation faces the original Spanish text. Now in a black-spine Classics edition with an introduction by Cristina Garcia, this book stands as an essential collection that continues to inspire lovers and poets around the world.The most popular work by Chile's Nobel Prize-winning poet, and the subject of Pablo Larraín's acclaimed feature film Neruda starring Gael García Bernal.",60,"['Poetry', 'Classics', 'Romance', 'Spanish Literature', 'Fiction', 'Literature', 'Latin American', 'Poetry', 'Classics', 'Romance', 'Spanish Literature', 'Fiction', 'Literature', 'Latin American', 'Poetry', 'Classics', 'Romance', 'Spanish Literature', 'Fiction', 'Literature', 'Latin American', 'Poetry', 'Classics', 'Romance', 'Spanish Literature', 'Fiction', 'Literature', 'Latin American', 'Poetry', 'Classics', 'Romance', 'Spanish Literature', 'Fiction', 'Literature', 'Latin American']","8,950 follower","4,012 review",862,"1,344 (1%)","2,672 (3%)","10,083 (14%)","22,325 (31%)","35,311 (49%)"
The Gormenghast Novels,Mervyn Peake,4.02,"9,378 rating","January 1, 1959","A doomed lord, an emergent hero, and a dazzling array of bizarre creatures inhabit the magical world of the Gormenghast novels which, along with Tolkien's Lord of the Rings, reign as one of the undisputed fantasy classics of all time. At the center of it all is the seventy-seventh Earl, Titus Groan, who stands to inherit the miles of rambling stone and mortar that form Gormenghast Castle and its kingdom, unless the conniving Steerpike, who is determined to rise above his menial position and control the House of Groan, has his way.In these extraordinary novels, Peake has created a world where all is like a dream - lush, fantastical, and vivid. Accompanying the text are Peake's own drawings, illustrating the whole assembly of strange and marvelous creatures that inhabit Gormenghast.Also featuring:Introductory essays by Anthony Burgess and Quentin CrispTwelve critical essays, curated by Peake scholar Peter G. WinningtonFragment of the unpublished novel, Titus Awakes",1173,"['Fantasy', 'Fiction', 'Classics', 'Gothic', 'Horror', 'Novels', 'Literature', 'Fantasy', 'Fiction', 'Classics', 'Gothic', 'Horror', 'Novels', 'Literature', 'Fantasy', 'Fiction', 'Classics', 'Gothic', 'Horror', 'Novels', 'Literature', 'Fantasy', 'Fiction', 'Classics', 'Gothic', 'Horror', 'Novels', 'Literature', 'Fantasy', 'Fiction', 'Classics', 'Gothic', 'Horror', 'Novels', 'Literature']","1,013 follower",719 review,101,411 (4%),603 (6%),"1,481 (15%)","2,798 (29%)","4,085 (43%)"
Long Day's Journey into Night,Eugene O'Neill,4.05,"40,595 rating","January 1, 1956","Long Day's Journey Into Night is the story of one devastating day in the Tyrone family. The play is autobiographical, and O'Neill draws his drug-addicted mother, his close-fisted father, his drunken and degenerate elder brother, and his tormented self, with terrifying veracity.",179,"['Plays', 'Drama', 'Classics', 'Fiction', 'Theatre', 'Literature', 'American', 'Plays', 'Drama', 'Classics', 'Fiction', 'Theatre', 'Literature', 'American', 'Plays', 'Drama', 'Classics', 'Fiction', 'Theatre', 'Literature', 'American']",945 follower,"1,321 review",368,825 (2%),"2,103 (5%)","7,559 (18%)","13,714 (33%)","16,394 (40%)"
The Long Goodbye,Raymond Chandler,4.19,"42,140 rating","January 1, 1953","Down-and-out drunk Terry Lennox has a problem: his millionaire wife is dead and he needs to get out of LA fast. So he turns to the only friend he can trust: private investigator Philip Marlowe. Marlowe is willing to help a man down on his luck, but later Lennox commits suicide in Mexico and things start to turn nasty. Marlowe is drawn into a sordid crowd of adulterers and alcoholics in LA's Idle Valley, where the rich are suffering one big suntanned hangover. Marlowe is sure Lennox didn't kill his wife, but how many stiffs will turn up before he gets to the truth?",379,"['Mystery', 'Fiction', 'Crime', 'Noir', 'Classics', 'Detective', 'Mystery Thriller']","4,916 follower","2,772 review",456,390 (<1%),"1,157 (2%)","6,335 (15%)","16,374 (38%)","17,884 (42%)"
The Spy Who Came In from the Cold,John le Carré,4.08,"108,990 rating","September 1, 1963","In this classic, John le Carre's third novel and the first to earn him international acclaim, he created a world unlike any previously experienced in suspense fiction. With unsurpassed knowledge culled from his years in British Intelligence, le Carre brings to light the shadowy dealings of international espionage in the tale of a British agent who longs to end his career but undertakes one final, bone-chilling assignment. When the last agent under his command is killed and Alec Leamas is called back to London, he hopes to come in from the cold for good. His spymaster, Control, however, has other plans. Determined to bring down the head of East German Intelligence and topple his organization, Control once more sends Leamas into the fray -- this time to play the part of the dishonored spy and lure the enemy to his ultimate defeat.",212,"['Fiction', 'Thriller', 'Mystery', 'Espionage', 'Classics', 'Mystery Thriller', 'Crime']","8,511 follower","6,638 review",174,"1,348 (1%)","4,136 (3%)","18,988 (17%)","44,417 (40%)","40,101 (36%)"
Papillon,Henri Charrière,4.23,"69,447 rating","January 1, 1969","Henri Charrière, called ""Papillon,"" for the butterfly tattoo on his chest, was convicted in Paris in 1931 of a murder he did not commit. Sentenced to life imprisonment in the penal colony of French Guiana, he became obsessed with one goal: escape. After planning and executing a series of treacherous yet failed attempts over many years, he was eventually sent to the notorious prison, Devil's Island, a place from which no one had ever escaped . . . until Papillon. His flight to freedom remains one of the most incredible feats of human cunning, will, and endurance ever undertaken.Charrière's astonishing autobiography, Papillon, was published in France to instant acclaim in 1968, more than twenty years after his final escape. Since then, it has become a treasured classic -- the gripping, shocking, ultimately uplifting odyssey of an innocent man who simply would not be defeated.",544,"['Nonfiction', 'Biography', 'Classics', 'Memoir', 'Adventure', 'Autobiography', 'France']",596 follower,"2,813 review",12,827 (1%),"2,118 (3%)","9,588 (13%)","24,725 (35%)","32,189 (46%)"
The Third Policeman,Flann O'Brien,3.98,"20,266 rating","January 1, 1967","The Third Policeman is Flann O'Brien's brilliantly dark comic novel about the nature of time, death, and existence. Told by a narrator who has committed a botched robbery and brutal murder, the novel follows him and his adventures in a two-dimensional police station where, through the theories of the scientist/philosopher de Selby, he is introduced to ""Atomic Theory"" and its relation to bicycles, the existence of eternity (which turns out to be just down the road), and de Selby's view that the earth is not round but ""sausage-shaped."" With the help of his newly found soul named ""Joe,"" he grapples with the riddles and contradictions that three eccentric policeman present to him.The last of O'Brien's novels to be published, The Third Policeman joins O'Brien's other fiction (At Swim-Two-Birds, The Poor Mouth, The Hard Life, The Best of Myles, The Dalkey Archive) to ensure his place, along with James Joyce and Samuel Beckett, as one of Ireland's great comic geniuses.",200,"['Fiction', 'Ireland', 'Irish Literature', 'Fantasy', 'Classics', 'Humor', 'Novels', 'Fiction', 'Ireland', 'Irish Literature', 'Fantasy', 'Classics', 'Humor', 'Novels', 'Fiction', 'Ireland', 'Irish Literature', 'Fantasy', 'Classics', 'Humor', 'Novels']",777 follower,"2,317 review",50,563 (2%),"1,312 (6%)","3,821 (18%)","6,829 (33%)","7,741 (38%)"
About a Boy,Nick Hornby,3.80,"135,847 rating","January 1, 1998","ACE for ISBN 9780140293456Will is thirty-six but acts like a teenager. Single, child-free and still feeling cool, he reads the right magazines, goes to the right clubs and knows which trainers to wear. He's also discovered a great way to score with women at single parents' groups, full of available (and grateful) mothers, all waiting for Mr Nice Guy. That's where he meets Marcus, the oldest twelve-year-old in the world. Marcus is a bit strange: he listens to Joni Mitchell and Mozart, he looks after his Mum and he's never even owned a pair of trainers. Perhaps if Will can teach Marcus how to be a kid, Marcus can help Will grow up and they can both start to act their age.",307,"['Fiction', 'Contemporary', 'Humor', 'Novels', 'British Literature', 'Comedy', 'Adult', 'Fiction', 'Contemporary', 'Humor', 'Novels', 'British Literature', 'Comedy', 'Adult', 'Fiction', 'Contemporary', 'Humor', 'Novels', 'British Literature', 'Comedy', 'Adult', 'Fiction', 'Contemporary', 'Humor', 'Novels', 'British Literature', 'Comedy', 'Adult', 'Fiction', 'Contemporary', 'Humor', 'Novels', 'British Literature', 'Comedy', 'Adult']","9,481 follower","3,875 review",101,"1,706 (1%)","6,975 (5%)","38,159 (28%)","59,599 (43%)","29,408 (21%)"
Collected Fictions,Jorge Luis Borges,4.57,"23,832 rating","September 1, 1998","Jorge Luis Borges has been called the greatest Spanish-language writer of our century. Now for the first time in English, all of Borges' dazzling fictions are gathered into a single volume, brilliantly translated by Andrew Hurley. From his 1935 debut with The Universal History of Iniquity, through his immensely influential collections Ficciones and The Aleph, these enigmatic, elaborate, imaginative inventions display Borges' talent for turning fiction on its head by playing with form and genre and toying with language. Together these incomparable works comprise the perfect one-volume compendium for all those who have long loved Borges, and a superb introduction to the master's work for those who have yet to discover this singular genius.",565,"['Fiction', 'Short Stories', 'Classics', 'Literature', 'Fantasy', 'Magical Realism', 'Philosophy', 'Fiction', 'Short Stories', 'Classics', 'Literature', 'Fantasy', 'Magical Realism', 'Philosophy', 'Fiction', 'Short Stories', 'Classics', 'Literature', 'Fantasy', 'Magical Realism', 'Philosophy']",12.5k follower,"1,213 review","1,818",168 (<1%),366 (1%),"1,562 (6%)","5,411 (22%)","16,325 (68%)"
Ishmael: An Adventure of the Mind and Spirit,Daniel Quinn,4.00,"96,897 rating","January 1, 1992","Librarian's note: An alternate cover edition can be found hereTEACHER SEEKS PUPIL.Must have an earnest desire tosave the world. Apply in person.It was just a three-line ad in the personals section, but it launched the adventure of a lifetime... So begins Ishmael, an utterly unique and captivating novel that has earned a large and passionate following among readers and critics alike—one of the most beloved and bestselling novels of spiritual adventure ever published.",266,"['Fiction', 'Philosophy', 'Spirituality', 'Classics', 'Fantasy', 'Environment', 'Novels']","1,564 follower","6,461 review",46,"3,560 (3%)","6,386 (6%)","16,666 (17%)","29,683 (30%)","40,602 (41%)"
The Feminine Mystique,Betty Friedan,3.87,"28,133 rating","February 19, 1963","The book that changed the consciousness of a country―and the world.Landmark, groundbreaking, classic―these adjectives barely describe the earthshaking and long-lasting effects of Betty Friedan's The Feminine Mystique. This is the book that defined ""the problem that has no name,"" that launched the Second Wave of the feminist movement, and has been awakening women and men with its insights into social relations, which still remain fresh, ever since. A national bestseller, with over 1 million copies sold.",430,"['Feminism', 'Nonfiction', 'Classics', 'History', 'Womens', 'Philosophy', 'Sociology', 'Feminism', 'Nonfiction', 'Classics', 'History', 'Womens', 'Philosophy', 'Sociology', 'Feminism', 'Nonfiction', 'Classics', 'History', 'Womens', 'Philosophy', 'Sociology']",507 follower,"2,076 review",31,583 (2%),"1,651 (5%)","6,825 (24%)","10,942 (38%)","8,132 (28%)"
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,4.16,"734,705 rating","January 1, 1989","When Stephen Covey first released The Seven Habits of Highly Effective People, the book became an instant rage because people suddenly got up and took notice that their lives were headed off in the wrong direction; and more than that, they realized that there were so many simple things they could do in order to navigate their life correctly. This book was wonderful education for people, education in how to live life effectively and get closer to the ideal of being a ‘success’ in life.But not everyone understands Stephen Covey’s model fully well, or maybe there are some people who haven’t read it yet. This is definitely true because we still see so much failure all around us. Now, I am not saying that by using Covey’s model, or anyone else’s model for that matter, you can become a sure-shot success, but at least we should have seen many more successes around us already judging by the number of copies the book has sold! So, where is the shortcoming?There are two main problems here, and we are talking only about the people who have read the book already. The first problem is that most people are too lazy to implement the ideals of Stephen Covey in their lives. They consider his masterpiece of a book as a mere coffee-table book or a book that you use for light reading when you are traveling and then forget all about it. They do not realize that this book contains life-changing information. Or, they take the information and do not make the effort to actually utilize it so that it becomes knowledge for them.The second problem is that a lot of people have a myopic view of Covey’s ideals. These are people who are impressed by the book already. If you ask them what the seven habits are, they can rattle them off end to end, but then they miss the larger picture. They do not understand that Covey was trying to tell more than he wrote in words. There are hidden implications in this book, yes, and a lot of people have just failed to see through them.That is what we are trying to do. We are trying to show you how Covey’s book, or rather, his model, was a complete model in itself. There was nothing amiss about it. If you implement it, there should be no aspect of your life that should go untouched. The only thing is that you have to understand these ideals and try to implement them in your life.But, before we barge into that area, it is extremely important to understand what these ideals are. What was the model that was propounded by Stephen Covey in his mega-famous book? We shall begin by trying to understand his model first, and then interpret it in such a way that it pertains to every aspect of our life",372,"['Self Help', 'Nonfiction', 'Business', 'Personal Development', 'Psychology', 'Leadership', 'Productivity', 'Self Help', 'Nonfiction', 'Business', 'Personal Development', 'Psychology', 'Leadership', 'Productivity', 'Self Help', 'Nonfiction', 'Business', 'Personal Development', 'Psychology', 'Leadership', 'Productivity']","5,840 follower","14,619 review",554,"18,252 (2%)","31,854 (4%)","113,677 (15%)","223,803 (30%)","347,119 (47%)"
Redwall,Brian Jacques,4.14,"118,613 rating","January 1, 1986","A quest to recover a legendary lost weapon by bumbling young apprentice monk, mouse Matthias. Redwall Abbey, tranquil home to a community of peace-loving mice, is threatened by Cluny the Scourge savage bilge rat warlord and his battle-hardened horde. But the Redwall mice and their loyal woodland friends combine their courage and strength.",416,"['Fantasy', 'Fiction', 'Young Adult', 'Childrens', 'Animals', 'Middle Grade', 'Adventure']","4,028 follower","5,128 review",251,"1,726 (1%)","4,123 (3%)","20,548 (17%)","42,181 (35%)","50,035 (42%)"
The Forsyte Saga,John Galsworthy,4.18,"19,956 rating","January 1, 1921","John Galsworthy, a Nobel Prize-winning author, chronicles the ebbing social power of the commercial upper-middle-class Forsyte family through three generations, beginning in Victorian London during the 1880s and ending in the early 1920s.",872,"['Fiction', 'Historical Fiction', 'Classics', 'British Literature', 'Literature', 'Romance', 'Historical', 'Fiction', 'Historical Fiction', 'Classics', 'British Literature', 'Literature', 'Romance', 'Historical', 'Fiction', 'Historical Fiction', 'Classics', 'British Literature', 'Literature', 'Romance', 'Historical']",417 follower,991 review,"1,916",297 (1%),703 (3%),"3,223 (16%)","6,682 (33%)","9,051 (45%)"
The House on Mango Street,Sandra Cisneros,3.69,"187,363 rating","January 1, 1984","Acclaimed by critics, beloved by readers of all ages, taught everywhere from inner-city grade schools to universities across the country, and translated all over the world, The House on Mango Street is the remarkable story of Esperanza Cordero. Told in a series of vignettes – sometimes heartbreaking, sometimes deeply joyous–it is the story of a young Latina girl growing up in Chicago, inventing for herself who and what she will become. Few other books in our time have touched so many readers.",110,"['Fiction', 'Classics', 'Young Adult', 'Short Stories', 'School', 'Coming Of Age', 'Contemporary']","3,443 follower","16,546 review",87,"6,539 (3%)","16,492 (8%)","51,600 (27%)","66,425 (35%)","46,307 (24%)"
Pedro Páramo,Juan Rulfo,4.06,"68,998 rating","March 19, 1955","A classic of Mexican modern literature about a haunted village.As one enters Juan Rulfo's legendary novel, one follows a dusty road to a town of death. Time shifts from one consciousness to another in a hypnotic flow of dreams, desires, and memories, a world of ghosts dominated by the figure of Pedro Páramo - lover, overlord, murderer.Rulfo's extraordinary mix of sensory images, violent passions, and unfathomable mysteries has been a profound influence on a whole generation of Latin American writers, including Carlos Fuentes, Mario Vargas Llosa, and Gabriel García Márquez. To read Pedro Páramo today is as overwhelming an experience as when it was first published in Mexico back in 1955.",124,"['Fiction', 'Classics', 'Magical Realism', 'Spanish Literature', 'Latin American', 'Novels', 'Literature', 'Fiction', 'Classics', 'Magical Realism', 'Spanish Literature', 'Latin American', 'Novels', 'Literature', 'Fiction', 'Classics', 'Magical Realism', 'Spanish Literature', 'Latin American', 'Novels', 'Literature', 'Fiction', 'Classics', 'Magical Realism', 'Spanish Literature', 'Latin American', 'Novels', 'Literature', 'Fiction', 'Classics', 'Magical Realism', 'Spanish Literature', 'Latin American', 'Novels', 'Literature']","1,532 follower","6,066 review",129,"1,312 (1%)","3,813 (5%)","12,636 (18%)","23,225 (33%)","28,012 (40%)"
The Agony and the Ecstasy,Irving Stone,4.08,"90,216 rating","January 1, 1958","Celebrating the 500th anniversary of Michelangelo’s David, New American Library releases a special edition of Irving Stone’s classic biographical novel—in which both the artist and the man are brought to life in full. A masterpiece in its own right, this novel offers a compelling portrait of Michelangelo’s dangerous, impassioned loves, and the God-driven fury from which he wrested the greatest art the world has ever known.",776,"['Historical Fiction', 'Fiction', 'Art', 'Classics', 'Italy', 'Historical', 'Art History']","1,133 follower","2,363 review",174,"3,228 (3%)","4,136 (4%)","14,349 (15%)","28,605 (31%)","39,898 (44%)"
Black Boy,Richard Wright,4.08,"53,590 rating","February 1, 1945","Black Boy is a classic of American autobiography, a subtly crafted narrative of Richard Wright's journey from innocence to experience in the Jim Crow South. An enduring story of one young man's coming of age during a particular time and place, Black Boy remains a seminal text in our history about what it means to be a man, black, and Southern in America.",419,"['Classics', 'Nonfiction', 'Memoir', 'Biography', 'African American', 'Race', 'Autobiography', 'Classics', 'Nonfiction', 'Memoir', 'Biography', 'African American', 'Race', 'Autobiography', 'Classics', 'Nonfiction', 'Memoir', 'Biography', 'African American', 'Race', 'Autobiography']","1,831 follower","2,346 review",293,912 (1%),"2,198 (4%)","9,482 (17%)","19,938 (37%)","21,060 (39%)"
The Dharma Bums,Jack Kerouac,3.93,"94,102 rating","January 1, 1958","Two ebullient young men search for Truth the Zen way: from marathon wine-drinking bouts, poetry jam sessions, and ""yabyum"" in San Francisco's Bohemia, to solitude in the high Sierras and a vigil atop Desolation Peak in Washington State. Published just a year after On the Road put the Beat Generation on the map, The Dharma Bums is sparked by Kerouac's expansiveness, humor, and a contagious zest for life.",244,"['Fiction', 'Classics', 'Literature', 'Novels', 'Travel', 'American', 'Philosophy']",10.4k follower,"3,834 review",357,"1,996 (2%)","5,699 (6%)","20,691 (21%)","34,047 (36%)","31,669 (33%)"
"Tinker, Tailor, Soldier, Spy",John le Carré,4.06,"93,805 rating","April 1, 1974","A modern classic in which John le Carré expertly creates a total vision of a secret world, Tinker, Tailor, Soldier, Spy begins George Smiley's chess match of wills and wits with Karla, his Soviet counterpart. It is now beyond a doubt that a mole, implanted decades ago by Moscow Centre, has burrowed his way into the highest echelons of British Intelligence. His treachery has already blown some of its most vital operations and its best networks. It is clear that the double agent is one of its own kind. But which one? George Smiley is assigned to identify him. And once identified, the traitor must be destroyed.",381,"['Fiction', 'Mystery', 'Thriller', 'Espionage', 'Classics', 'Crime', 'Mystery Thriller']","8,511 follower","5,396 review",174,"2,125 (2%)","4,766 (5%)","15,798 (16%)","34,100 (36%)","37,016 (39%)"
The Godfather,Mario Puzo,4.39,"417,411 rating","March 10, 1969","The Godfather—the epic tale of crime and betrayal that became a global phenomenon.Almost fifty years ago, a classic was born. A searing portrayal of the Mafia underworld, The Godfather introduced readers to the first family of American crime fiction, the Corleones, and their powerful legacy of tradition, blood, and honor. The seduction of power, the pitfalls of greed, and the allegiance to family—these are the themes that have resonated with millions of readers around the world and made The Godfather the definitive novel of the violent subculture that, steeped in intrigue and controversy, remains indelibly etched in our collective consciousness.",448,"['Fiction', 'Classics', 'Crime', 'Thriller', 'Historical Fiction', 'Mystery', 'Novels', 'Fiction', 'Classics', 'Crime', 'Thriller', 'Historical Fiction', 'Mystery', 'Novels', 'Fiction', 'Classics', 'Crime', 'Thriller', 'Historical Fiction', 'Mystery', 'Novels', 'Fiction', 'Classics', 'Crime', 'Thriller', 'Historical Fiction', 'Mystery', 'Novels', 'Fiction', 'Classics', 'Crime', 'Thriller', 'Historical Fiction', 'Mystery', 'Novels']","4,284 follower","12,625 review",151,"5,183 (1%)","9,204 (2%)","42,131 (10%)","122,946 (29%)","237,947 (57%)"
Cloudy With a Chance of Meatballs,Judi Barrett,4.18,"139,664 rating","August 1, 1978","An imaginative story of amazing food weather that inspired the hit movie, Cloudy with a Chance of Meatballs is a favorite of grown-ups and children everywhere.The tiny town of Chewandswallow was very much like any other tiny town—except for its weather which came three times a day, at breakfast, lunch, and dinner.But it never rained rain and it never snowed snow and it never blew just wind. It rained things like soup and juice. It snowed things like mashed potatoes. And sometimes the wind blew in storms of hamburgers.Life for the townspeople was delicious until the weather took a turn for the worse. The food got larger and larger and so did the portions. Chewandswallow was plagued by damaging floods and storms of huge food. The town was a mess and the people feared for their lives.Something had to be done, and in a hurry.Edition MSRP: $7⁹⁹ U.S. / $9⁹⁹ CAN (978-0-689-70749-0)",32,"['Picture Books', 'Childrens', 'Fiction', 'Fantasy', 'Classics', 'Humor', 'Food', 'Picture Books', 'Childrens', 'Fiction', 'Fantasy', 'Classics', 'Humor', 'Food', 'Picture Books', 'Childrens', 'Fiction', 'Fantasy', 'Classics', 'Humor', 'Food']",103 follower,"2,448 review",52,"2,444 (1%)","5,929 (4%)","24,343 (17%)","38,387 (27%)","68,561 (49%)"
The Far Pavilions,M.M. Kaye,4.20,"43,923 rating","August 1, 1978","A magnificent romantic/historical/adventure novel set in India at the time of mutiny. The Far Pavilions is a story of 19th Century India, when the thin patina of English rule held down dangerously turbulent undercurrents. It is a story about and English man - Ashton Pelham-Martyn - brought up as a Hindu and his passionate, but dangerous love for an Indian princess. It's a story of divided loyalties, of tender camaraderie, of greedy imperialism and of the clash between east and west. To the burning plains and snow-capped mountains of this great, humming continent, M.M. Kaye brings her quite exceptional gift of immediacy and meticulous historical accuracy, plus her insight into the human heart.",958,"['Historical Fiction', 'Fiction', 'India', 'Romance', 'Historical', 'Classics', 'Adventure']",540 follower,"1,628 review",36,538 (1%),"1,432 (3%)","6,935 (15%)","14,814 (33%)","20,204 (45%)"
The Hotel New Hampshire,John Irving,3.92,"65,374 rating","January 1, 1981","“The first of my father’s illusions was that bears could survive the life lived by human beings, and the second was that human beings could survive a life led in hotels.” So says John Berry, son of a hapless dreamer, brother to a cadre of eccentric siblings, and chronicler of the lives lived, the loves experienced, the deaths met, and the myriad strange and wonderful times encountered by the family Berry. Hoteliers, pet-bear owners, friends of Freud (the animal trainer and vaudevillian, that is), and playthings of mad fate, they “dream on” in a funny, sad, outrageous, and moving novel by the remarkable author of A Prayer for Owen Meany and Last Night in Twisted River.",520,"['Fiction', 'Contemporary', 'Literature', 'Classics', 'Literary Fiction', 'Novels', 'American']",14.8k follower,"2,082 review",133,708 (1%),"3,163 (4%)","15,701 (24%)","26,592 (40%)","19,210 (29%)"
The Man Without Qualities,Robert Musil,4.19,"6,699 rating","January 1, 1930","Set in Vienna on the eve of World War I, this great novel of ideas tells the story of Ulrich, ex-soldier and scientist, seducer and skeptic, who finds himself drafted into the grandiose plans for the 70th jubilee of the Emperor Franz Josef. This new translation—published in two elegant volumes—is the first to present Musil's complete text, including material that remained unpublished during his lifetime.",1774,"['Fiction', 'Classics', 'Philosophy', 'Literature', 'German Literature', 'Novels', 'Historical Fiction', 'Fiction', 'Classics', 'Philosophy', 'Literature', 'German Literature', 'Novels', 'Historical Fiction', 'Fiction', 'Classics', 'Philosophy', 'Literature', 'German Literature', 'Novels', 'Historical Fiction', 'Fiction', 'Classics', 'Philosophy', 'Literature', 'German Literature', 'Novels', 'Historical Fiction', 'Fiction', 'Classics', 'Philosophy', 'Literature', 'German Literature', 'Novels', 'Historical Fiction']","1,078 follower",470 review,253,173 (2%),324 (4%),959 (14%),"1,829 (27%)","3,414 (50%)"
The Long Winter,Laura Ingalls Wilder,4.17,"87,323 rating","January 1, 1940","On the empty winter prairie, gray clouds to the northwest meant only one thing: a blizzard was seconds away. The first blizzard came in October. It snowed almost without stopping until April. The temperature dropped to forty below. Snow reached the roof-tops. And no trains could get through with food and coal. The townspeople began to starve. The Ingalls family barely lived through that winter. And Almanzo Wilder knew he would have to risk his life to save the town.",448,"['Historical Fiction', 'Classics', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Historical Fiction', 'Classics', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade', 'Historical Fiction', 'Classics', 'Childrens', 'Fiction', 'Young Adult', 'Historical', 'Middle Grade']","4,767 follower","2,495 review",346,"1,785 (2%)","2,734 (3%)","14,549 (16%)","28,324 (32%)","39,931 (45%)"
