title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Writing and Difference,Jacques Derrida,4.00,"7,764 rating","January 1, 1967","First published in 1967, Writing and Difference, a collection of Jacques Derrida's essays written between 1959 and 1966, has become a landmark of contemporary French thought. In it we find Derrida at work on his systematic deconstruction of Western metaphysics. The book's first half, which includes the celebrated essay on Descartes and Foucault, shows the development of Derrida's method of deconstruction. In these essays, Derrida demonstrates the traditional nature of some purportedly nontraditional currents of modern thought—one of his main targets being the way in which ""structuralism"" unwittingly repeats metaphysical concepts in its use of linguistic models.The second half of the book contains some of Derrida's most compelling analyses of why and how metaphysical thinking must exclude writing from its conception of language, finally showing metaphysics to be constituted by this exclusion. These essays on Artaud, Freud, Bataille, Hegel, and Lévi-Strauss have served as introductions to Derrida's notions of writing and différence—the untranslatable formulation of a nonmetaphysical ""concept"" that does not exclude writing—for almost a generation of students of literature, philosophy, and psychoanalysis.Writing and Difference reveals the unacknowledged program that makes thought itself possible. In analyzing the contradictions inherent in this program, Derrida goes on to develop new ways of thinking, reading, and writing,—new ways based on the most complete and rigorous understanding of the old ways. Scholars and students from all disciplines will find Writing and Difference an excellent introduction to perhaps the most challenging of contemporary French thinkers—challenging because Derrida questions thought as we know it.",362,566,"1,570 follower","['Philosophy', 'Nonfiction', 'Theory', 'France', 'Literary Criticism', 'Writing', 'Language', 'Philosophy', 'Nonfiction', 'Theory', 'France', 'Literary Criticism', 'Writing', 'Language', 'Philosophy', 'Nonfiction', 'Theory', 'France', 'Literary Criticism', 'Writing', 'Language', 'Philosophy', 'Nonfiction', 'Theory', 'France', 'Literary Criticism', 'Writing', 'Language', 'Philosophy', 'Nonfiction', 'Theory', 'France', 'Literary Criticism', 'Writing', 'Language']",104 review,"3,157 (40%)","2,381 (30%)","1,517 (19%)",475 (6%),234 (3%)
Sharpe's Triumph,Bernard Cornwell,4.14,"16,891 rating","January 1, 1998","Richard Sharpe and the Battle of Assaye, September 1803India, 1803. Sergeant Richard Sharpe witnesses a murderous act of treachery by an English officer who has defected from the East India Company to join the mercenary army of the Mahratta Confederation. In the hunt for the renegade Englishman, penetrates deep into the enemy's territory where he faces temptations more subtle than he has ever dreamed of. And behind him, relentlessly stalking him, comes his worst enemy, the baleful, twitching Sergeant Obadiah Hakeswill who is determined to break Sharpe once and for all. The paths of treachery all lead to the small village of Assaye where Sir Arthur Wellesley, with a tiny British army, faces the Mahratta horde. Outnumbered and outgunned, Wellesley decides to fight, and Sharpe is plunged into the white heat of a battle that will make Wellesley's reputation. It will make Sharpe's name to, but only if he can survive the carnage and killing frenzy, for it is at Assaye that he at last realizes his ambition and has a chance to seize it. This major new novel will follow the adventures of Richard Sharpe in India, begun so excitingly in Sharpe's Tiger and culminating in the Battle of Assaye, which Wellington considered his greatest victory.",368,433,17.2k follower,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'Adventure', 'Military Fiction', 'India']",528 review,"6,028 (35%)","7,592 (44%)","2,889 (17%)",291 (1%),91 (<1%)
Hot Six,Janet Evanovich,4.19,"131,090 rating","July 14, 2000","Low-rent bounty hunter Stephanie Plum reaches depths of personal experience that other women detectives never quite do. In Hot Six, for example, a sequence of new and hideous cars bite the dust; she finds herself lumbered with a policeman's multiply incontinent dog; and she has several bad skin days. All this when she is trying to prove her distinctly more competent colleague and occasional boyfriend Ranger innocent of a mob hit; avoid the heavies trailing her in the hope of finding him; and cope with a wife-abusing bail defaulter with nasty habits, such as setting Stephanie on fire.",336,305,38k follower,"['Mystery', 'Fiction', 'Humor', 'Chick Lit', 'Romance', 'Crime', 'Comedy']","2,813 review","54,375 (41%)","50,826 (38%)","23,029 (17%)","2,323 (1%)",537 (<1%)
Mrs Craddock,W. Somerset Maugham,3.82,"1,233 rating","January 1, 1902","This historic book may have numerous typos and missing text. Purchasers can download a free scanned copy of the original book (without typos) from the publisher. Not indexed. Not illustrated. 1903. ... Next day, after luncheon, Miss Ley retired to the drawing-room and unpacked the books which had just arrived from Mudie. She looked through them, and read a page here and there to see what they were like, thinking meanwhile of the meal they had just finished. Edward Craddock had been somewhat nervous, sitting uncomfortably on his chair, too officious, perhaps, in handing things to Miss Ley, salt and pepper and the like, as he saw she wanted them. He evidently wished to make himself amiable. At the same time he was subdued, and not gaily enthusiastic as might be expected from a happy lover. Miss Ley could not help asking herself if he really loved her niece. Bertha was obviously without a doubt on the subject. She had been radiant, keeping her eyes all the while fixed upon the young man as if he were the most delightful and wonderful object she had ever seen. Miss Ley was surprised at the girl's expansiveness, contrasting with her old reserve. She seemed now not to care a straw if all the world saw her emotions. She was not only happy to be in love, she was proud also. Miss Ley laughed aloud at the doctor's idea that he could disturb the course of such passion.... But if Miss Ley, well aware that the watering-pots of reason could not put out those raging fires, had no intention of hindering the match, neither had she a desire to witness the preliminaries thereof; and after luncheon, remarking that she felt tired and meant to lie down, went into the drawingroom alone. It pleased her to think she could at the same time suit the lovers'"" pleasure and her own convenience. She chose that book from the bundle which seemed most promising, and began to read. Presently the door was opened by a servant, and Miss Glover was announced. An expression of annoyance passe...",256,"1,311","5,276 follower","['Classics', 'Fiction', 'Novels', '20th Century', 'British Literature', 'Romance', 'Historical Fiction']",135 review,296 (24%),504 (40%),357 (28%),65 (5%),11 (<1%)
Mr. Brown Can Moo! Can You?,Dr. Seuss,4.13,"53,515 rating","January 1, 1970","Oh, the wonderful things Mr. Brown can do!In this ""Book of Wonderful Noises,"" Mr. Brown struts his stuff, as he imitates everything from popping corks to horse feet (""pop pop pop pop"" and ""klopp klopp klopp,"" respectively) while inviting everyone to join him in the fun.Young readers who are still learning their sounds and letters will get a wacky workout as they follow along with the very serious-looking, squinty-eyed Mr. Brown. Whether it's eggs frying in a pan or a hippo chewing gum, the skillful Mr. Brown just keeps topping himself, with a ""sizzle sizzle"" or a ""grum grum grum."" ""Mr. Brown is so smart he can even do this: he can even make a noise like a goldfish kiss!... pip!""As usual, the words and pictures of Dr. Seuss make reading (and making all sorts of funny noises) impossible to resist. Mr. Brown Can Moo! Can You? will stay fresh through many a giggling reading.",32,848,17.6k follower,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Animals', 'Kids']",997 review,"25,591 (47%)","13,750 (25%)","10,662 (19%)","2,669 (4%)",843 (1%)
The Myth of Sisyphus,Albert Camus,4.18,"58,094 rating","January 1, 1942","Throughout history, some books have changed the world. They have transformed the way we see ourselves—and each other. They have inspired debate, dissent, war and revolution. They have enlightened, outraged, provoked and comforted. They have enriched lives—and destroyed them. Now Penguin brings you the works of the great thinkers, pioneers, radicals and visionaries whose ideas shook civilization and helped make us who we are. Inspired by the myth of a man condemned to ceaselessly push a rock up a mountain and watch it roll back to the valley below, The Myth of Sisyphus transformed twentieth-century philosophy with its impassioned argument for the value of life in a world without religious meaning.",192,719,30k follower,"['Philosophy', 'Nonfiction', 'France', 'Essays', 'French Literature', 'Literature', 'Classics', 'Philosophy', 'Nonfiction', 'France', 'Essays', 'French Literature', 'Literature', 'Classics', 'Philosophy', 'Nonfiction', 'France', 'Essays', 'French Literature', 'Literature', 'Classics']","4,206 review","25,314 (43%)","21,160 (36%)","8,991 (15%)","2,005 (3%)",624 (1%)
Belles on Their Toes,Frank B. Gilbreth Jr.,4.16,"6,752 rating","January 1, 1950","Life is very different now in the rambling Gilbreth house.When the youngest was two and the oldest eighteen, Dad died and Mother bravely took over his business. Now, to keep the family together, everyone has to pitch in and pinch pennies. The resourceful clan rises to every crisis with a marvelous sense of fun -- whether it's battling chicken pox, giving the boot to an unwelcome boyfriend, or even meeting the President. And the few distasteful things they can't overcome -- like castor oil -- they swallow with good humor and good grace. Belles on Their Toes is a warm, wonderful, and entertaining sequel to Cheaper by the Dozen .",225,24,63 follower,"['Nonfiction', 'Memoir', 'Biography', 'Humor', 'Classics', 'Childrens', 'Biography Memoir', 'Nonfiction', 'Memoir', 'Biography', 'Humor', 'Classics', 'Childrens', 'Biography Memoir', 'Nonfiction', 'Memoir', 'Biography', 'Humor', 'Classics', 'Childrens', 'Biography Memoir']",412 review,"2,866 (42%)","2,467 (36%)","1,161 (17%)",169 (2%),89 (1%)
Mockingbird,Walter Tevis,4.16,"9,707 rating","January 1, 1980","A futuristic tale set in a world where reading is forbidden, citizens are drugged from childhood on, and machines dominate humans focuses on two people who teach themselves how to read and how to think independently",247,48,"1,125 follower","['Science Fiction', 'Fiction', 'Dystopia', 'Post Apocalyptic', 'Robots', 'Speculative Fiction', 'Science Fiction Fantasy']","1,240 review","4,024 (41%)","3,747 (38%)","1,537 (15%)",303 (3%),96 (<1%)
Sunstone/Piedra De Sol,Octavio Paz,4.34,"1,175 rating","January 1, 1957","Presented in Eliot Weinberger's excellent new translation with the Spanish texts en face, this is the 1957 poem ""that definitively established Paz as a major international figure"" (Sagetrieb). Written as a single cyclical sentence (at the end of the poem the first six lines are written again), Sunstone is a tour de force of momentum. It takes as its structural basis the circular Aztec calendar, which measured the synodic period of the planet Venus (584 days—the number of lines of Sunstone). But, as The New Republic noted, ""this esoteric correlative design... does not circumscribe its subject. [It is] a lyrically discursive exploration of time and memory, of erotic love, or art and writing.""",59,570,"1,284 follower","['Poetry', 'Spanish Literature', 'Nobel Prize', 'Classics', 'Latin American', 'Literature', '20th Century', 'Poetry', 'Spanish Literature', 'Nobel Prize', 'Classics', 'Latin American', 'Literature', '20th Century', 'Poetry', 'Spanish Literature', 'Nobel Prize', 'Classics', 'Latin American', 'Literature', '20th Century']",128 review,645 (54%),334 (28%),154 (13%),30 (2%),12 (1%)
Haiku: This Other World,Richard Wright,4.15,608 rating,"January 1, 1998","""As good a haiku poet as this country has ever produced.""--Seattle WeeklyLike all great writers, Richard Wright never failed to create works of breathtaking originality, depth, and beauty. With Native Son he gave us Bigger Thomas, still one of the most provocative and controversial characters in fiction. With Black Boy he offered a candid and searing depiction of racism and poverty in America. And now, forty years after his death, he has bestowed us with one of the finest collections of haiku in American literature.Wright became enamored of haiku at the end of his life, and in this strict, seventeen-syllable form he discovered another way of looking at the world. He rendered images of nature and humanity that raised questions and revealed strikingly fresh perspectives. The publication of this collection is not only one of the greatest posthumous triumphs of American letters but also a final testament to the noble spirit and enduring artistry of Richard Wright.",304,293,"1,832 follower","['Poetry', 'Classics', 'Fiction', 'Nature', 'African American Literature', 'Adult', 'Asian Literature', 'Poetry', 'Classics', 'Fiction', 'Nature', 'African American Literature', 'Adult', 'Asian Literature', 'Poetry', 'Classics', 'Fiction', 'Nature', 'African American Literature', 'Adult', 'Asian Literature', 'Poetry', 'Classics', 'Fiction', 'Nature', 'African American Literature', 'Adult', 'Asian Literature', 'Poetry', 'Classics', 'Fiction', 'Nature', 'African American Literature', 'Adult', 'Asian Literature']",90 review,254 (41%),223 (36%),106 (17%),18 (2%),7 (1%)
Battlestar Galactica,Glen A. Larson,3.69,"1,554 rating","January 1, 1978","The Greatest Space Epic ever from ABC-TV and Universal. At the end of a bloody thousand-year war against an invincible enemy, an uneasy peace has finally been achieved between humans and the dreaded cyborg warriors of the Cylon Empire. But peace soon turns to bloodshed when the Cylons launch an unexpected attack against humanity's twelve Colonial worlds, wiping out most of the inhabitants.",244,42,24 follower,"['Science Fiction', 'Fiction', 'Media Tie In', 'Fantasy', 'Science Fiction Fantasy', 'Space Opera', 'Space', 'Science Fiction', 'Fiction', 'Media Tie In', 'Fantasy', 'Science Fiction Fantasy', 'Space Opera', 'Space', 'Science Fiction', 'Fiction', 'Media Tie In', 'Fantasy', 'Science Fiction Fantasy', 'Space Opera', 'Space']",97 review,411 (26%),456 (29%),519 (33%),134 (8%),34 (2%)
The Imaginary,Jean-Paul Sartre,3.80,484 rating,"January 1, 1940","First published in 1940, Sartre's The Imaginary is a cornerstone of his philosophy. Sartre had become acquainted with the philosophy of Edmund Husserl in Berlin and was fascinated by his idea of the ""intentionality of consciousness"" as a key to the puzzle of existence.  Against this background, The Imaginary crystallized Sartre's worldview and artistic vision. Here he presented the first extended examination of the concepts of nothingness and freedom, both of which are derived from the ability of consciousness to imagine objects both as they are and as they are not. These ideas would drive Sartre's existentialism and his entire theory of human freedom, laying the foundation for his masterwork Being and Nothingness three years later. This new translation by Jonathan Webber rectifies flaws in the terminology of the first translation and recaptures the essence of Sartre's phenomenology. Webber's perceptive new introduction helps to decipher this challenging, seminal work, placing it in the context of the author's work and the history of philosophy.",240,"1,186",11.1k follower,"['Philosophy', 'Nonfiction', 'Psychology', 'France', 'Theory', 'Classics', '20th Century', 'Philosophy', 'Nonfiction', 'Psychology', 'France', 'Theory', 'Classics', '20th Century', 'Philosophy', 'Nonfiction', 'Psychology', 'France', 'Theory', 'Classics', '20th Century', 'Philosophy', 'Nonfiction', 'Psychology', 'France', 'Theory', 'Classics', '20th Century', 'Philosophy', 'Nonfiction', 'Psychology', 'France', 'Theory', 'Classics', '20th Century']",44 review,122 (25%),192 (39%),126 (26%),37 (7%),7 (1%)
Last Call,Harry Mulisch,3.45,208 rating,"October 1, 1985","Uli Bouwmeester is a retired variety artiste who spends his days whiling away his time. Out of the blue, an invitation arrives to play the leading part in a new drama at the Actor's Theater in Amsterdam, and he is flung with a vengeance from the monotony of life in the suburbs into the reality of the 1980s. All goes well until a television crew arrives to interview Uli, revealing a secret from his past that threatens not only the success of the theater's enterprise but also Uli's life.",288,126,430 follower,"['Fiction', 'Literature', 'Dutch Literature', 'Roman', 'Fiction', 'Literature', 'Dutch Literature', 'Roman', 'Fiction', 'Literature', 'Dutch Literature', 'Roman']",14 review,23 (11%),85 (40%),67 (32%),29 (13%),4 (1%)
Glitz,Elmore Leonard,3.77,"3,542 rating","March 28, 1985","'The night Vincent was shot he saw it coming...' After being shot by a mugger, Lt. Vincent Mora is convalescing in Puerto Rico. There he meets Iris, a beautiful young woman who is bored and frustrated, looking for excitement and a new life. Then she is offered a job as a 'hostess' at a casino in Atlantic city by Tommy Donovan. But Vincent figures out there is more to this job than Iris realises and he decides to pay Donovan a visit. To complicate matters, Iris isn't the only one interested in Vincent - he is being stalked by a man he sent down seven and a half years before, a man out to get his revenge.",235,239,"3,265 follower","['Fiction', 'Crime', 'Mystery', 'Thriller', 'Mystery Thriller', 'Noir', 'Novels']",253 review,712 (20%),"1,534 (43%)","1,094 (30%)",179 (5%),23 (<1%)
Mystery Train: Images of America in Rock 'n' Roll,Greil Marcus,4.04,"3,479 rating","January 1, 1975","When it was first published, critic after critic called this brilliant study of rock 'n' roll and American culture the best book on the subject. Now, firmly established as a classic, the fourth edition features a completely new introduction as well as an entirely updated discography that includes CDs for the first time.",336,97,238 follower,"['Music', 'Nonfiction', 'History', 'Essays', 'Art', 'Criticism', 'Pop Culture']",169 review,"1,371 (39%)","1,193 (34%)",671 (19%),171 (4%),73 (2%)
Icy Sparks,Gwyn Hyman Rubio,3.70,"42,118 rating","January 1, 1998","Icy Sparks is the sad, funny and transcendent tale of a young girl growing up in the mountains of Eastern Kentucky during the 1950’s. Gwyn Hyman Rubio’s beautifully written first novel revolves around Icy Sparks, an unforgettable heroine in the tradition of Scout in To Kill a Mockingbird or Will Treed in Cold Sassy Tree. At the age of ten, Icy, a bright, curious child orphaned as a baby but raised by adoring grandparents, begins to have strange experiences. Try as she might, her ""secrets""—verbal croaks, groans, and physical spasms—keep afflicting her. As an adult, she will find out she has Tourette’s Syndrome, a rare neurological disorder, but for years her behavior is the source of mystery, confusion, and deep humiliation.Narrated by a grown up Icy, the book chronicles a difficult, but ultimately hilarious and heartwarming journey, from her first spasms to her self-acceptance as a young woman. Curious about life beyond the hills, talented, and energetic, Icy learns to cut through all barriers—physical, mental, and spiritual—in order to find community and acceptance.",320,4,116 follower,"['Fiction', 'Historical Fiction', 'Adult Fiction', 'Coming Of Age', 'Contemporary', 'Novels', 'Chick Lit']","1,456 review","9,475 (22%)","15,590 (37%)","12,744 (30%)","3,387 (8%)",922 (2%)
My Life: An Attempt at an Autobiography,Leon Trotsky,4.21,937 rating,"January 1, 1929","Autobiographical account by a leader of the October 1917 Russian revolution, the Soviet Red Army, and the battle initiated by Lenin against the Stalinist bureaucracy. . Introduction by Joseph Hansen, Chronology of events and writings, 1929-1940, index. Now with enlarged type.",695,964,651 follower,"['History', 'Biography', 'Politics', 'Nonfiction', 'Russia', 'Autobiography', 'Memoir']",69 review,444 (47%),303 (32%),146 (15%),35 (3%),9 (<1%)
The Balkan Trilogy,Olivia Manning,4.16,"2,591 rating","January 1, 1960","Living and working in Rumania, Guy and Harriet Pringle are forced to evacuate to Greece before the advance of the German army. This classic work of post-war fiction was made into a magnificent BBC television series starring Emma Thompson and Kenneth Branagh.",1033,61,138 follower,"['Fiction', 'Historical Fiction', 'World War II', 'War', 'Classics', 'Romania', 'Literature']",309 review,"1,102 (42%)",966 (37%),397 (15%),82 (3%),44 (1%)
Cudzoziemka,Maria Kuncewiczowa,3.71,"2,496 rating","January 1, 1935","Niezwykly, gleboki, poruszajacy portret psychologiczny kobiety niespelnionej, zawiedzionej i nieszczesliwej. Historia pieknej i utalentowanej Rozy, ktorej kariere artystyczna zlamal w zaraniu nieodpowiedzialny nauczyciel, a serce - nazbyt pochopnie obdarzony wielkim uczuciem mlody mezczyzna. Opowiesc o rozczarowaniu i nienawisci do swiata, ktora zatruwa kazda chwile zycia, niszczy niewinnych, tych najblizszych, a przede wszystkim te, ktora nienawisc zamknela w swoim sercu. Opowiesc o tym, ze nigdy nie jest za pozno, aby pogodzic sie ze swiatem.",224,31,15 follower,"['Classics', 'Polish Literature', 'School', 'Fiction', 'Read For School', 'Poland', 'Audiobook']",157 review,619 (24%),931 (37%),635 (25%),222 (8%),89 (3%)
Blind Descent,Nevada Barr,4.05,"10,856 rating","January 1, 1998","A would-be killer is drawing Anna Pigeon deep into the darkness-and closer to hell than she's ever gone before. ""Anna Pigeon, the intrepid National Park Service ranger in Nevada Barr's superb wilderness mysteries, has had some perilous experiences in the five novels that preceded Blind Descent, but none compares with this thrilling subterranean adventure in the underground caverns of Lechuguilla, 'a monster man-eating cave' in New Mexico's Carlsbad Caverns. When a fellow ranger is injured in a caving accident, Anna chokes back the willies of claustrophobia and joins the rescue team. Burrowing 800 feet below ground, she negotiates airless tunnells, gaping pits, vaulting caverns and silently flowing rivers, each hazard with a daunting name like Razor Blade Run or the Wormhole. At the end of the dangerous descent, she reaches her friend and hears her say, 'It wasn't an accident.' A would-be killer is drawing Anna Pigeon deep into the darkness-and closer to hell than she's ever gone before.  ",372,58,"2,126 follower","['Mystery', 'Fiction', 'Mystery Thriller', 'Crime', 'Thriller', 'Adventure', 'Suspense']",667 review,"3,644 (33%)","4,574 (42%)","2,243 (20%)",310 (2%),85 (<1%)
I Was a Rat!,Philip Pullman,3.58,"2,781 rating","January 1, 1999","“I Was a Rat!” So insists a scruffy boy named Roger. Maybe it’s true. But what is he now? A terrifying monster running wild in the sewers? The Daily Scourge is sure of it. A victim of “Rodent Delusion”? The hospital nurse says yes. A lucrative fairground freak? He is to Mr. Tapscrew. A champion wriggler and a budding thief? That’s what Billy thinks. Or just an ordinary small boy, though a little ratty in his habits? Only three people believe this version of the story. And it may take a royal intervention—and a bit of magic—to convince the rest of the world.Set against the backdrop of a Royal Wedding—and a playful parody of the press, I Was a Rat! is a magical weaving of humor, fairy tale, and adventure.",176,274,24k follower,"['Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Fairy Tales', 'Young Adult', 'Humor']",285 review,518 (18%),956 (34%),"1,004 (36%)",238 (8%),65 (2%)
Of Marriageable Age,Sharon Maas,4.19,"2,568 rating","January 1, 2000","A spellbinding story of forbidden love, spanning three continents and three decades. Set against the Independence struggles of two British colonies, Of Marriageable Age is ultimately a story of personal triumph against a brutal fate, brought to life by a multicultural cast of characters:Savitri, intuitive and charismatic, grows up among the servants of a pre-war English household in the Raj. But the traditional customs of her Brahmin family clash against English upper-class prejudice, threatening her love for the privileged son of the house. Nataraj, raised as the son of an idealistic doctor in rural South India, finds life in London heady, with girls and grass easily available… until he is summoned back home to face raw reality.Saroj, her fire hidden by outward reserve, comes of age in Guyana, South America, the daughter of a strictly orthodox and very racist Hindu father. Her life changes forever on the day she finally rebels against him. ... and even against her gentle, apparently docile Ma.But Ma harbours a deep secret… one that binds these three so disparate lives and hurtles them towards a truth that could destroy their world.",530,21,304 follower,"['Fiction', 'Historical Fiction', 'India', 'Historical', 'Asia', 'Roman', 'Contemporary']",220 review,"1,177 (45%)",877 (34%),389 (15%),86 (3%),39 (1%)
The Wars,Timothy Findley,3.86,"9,429 rating","January 1, 1977","Robert Ross, a sensitive nineteen-year-old Canadian officer, goes to war - the War to End All Wars. He finds himself in the nightmare world of trench warfare; of mud and smoke, of chlorine gas and rotting corpses. In this world gone mad, Ross performs a last desperate act to declare his commitment to life in the midst of death. The Wars is quite simply one of the best novels ever written about the First World War.",218,52,328 follower,"['Fiction', 'Historical Fiction', 'Canada', 'War', 'Classics', 'Historical', 'Canadian Literature']",480 review,"2,858 (30%)","3,539 (37%)","2,125 (22%)",655 (6%),252 (2%)
Inherit the Stars,James P. Hogan,4.06,"5,196 rating","May 1, 1977","The man on the Moon was dead. They called him Charlie. He had big eyes, abundant body hair and fairly long nostrils. His skeletal body was found clad in a bright red spacesuit, hidden in a rocky grave. They didn't know who he was, how he got there, or what had killed him. All they knew was that his corpse was 50,000 years old -- and that meant that this man had somehow lived long before he ever could have existed!",216,98,236 follower,"['Science Fiction', 'Fiction', 'Mystery', 'Fantasy', 'Space', 'Audiobook', 'Classics']",491 review,"1,965 (37%)","1,928 (37%)","1,019 (19%)",228 (4%),56 (1%)
Kaffir Boy: An Autobiography,Mark Mathabane,4.17,"16,006 rating","January 1, 1986","The classic story of life in Apartheid South Africa.Mark Mathabane was weaned on devastating poverty and schooled in the cruel streets of South Africa's most desperate ghetto, where bloody gang wars and midnight police raids were his rites of passage. Like every other child born in the hopelessness of apartheid, he learned to measure his life in days, not years. Yet Mark Mathabane, armed only with the courage of his family and a hard-won education, raised himself up from the squalor and humiliation to win a scholarship to an American university.This extraordinary memoir of life under apartheid is a triumph of the human spirit over hatred and unspeakable degradation. For Mark Mathabane did what no physically and psychologically battered ""Kaffir"" from the rat-infested alleys of Alexandra was supposed to do -- he escaped to tell about it.",354,20,93 follower,"['Nonfiction', 'Africa', 'Memoir', 'Biography', 'History', 'South Africa', 'Autobiography']",848 review,"7,068 (44%)","5,650 (35%)","2,511 (15%)",523 (3%),254 (1%)
Cakes and Ale,W. Somerset Maugham,3.77,"7,257 rating","January 1, 1930","Cakes and Ale is a delicious satire of London literary society between the Wars. Social climber Alroy Kear is flattered when he is selected by Edward Driffield's wife to pen the official biography of her lionized novelist husband, and determined to write a bestseller. But then Kear discovers the great novelist's voluptuous muse (and unlikely first wife), Rosie. The lively, loving heroine once gave Driffield enough material to last a lifetime, but now her memory casts an embarrissing shadow over his career and respectable image. Wise, witty, deeply satisfying, Cakes and Ale is Maugham at his best.",308,"1,311","5,276 follower","['Fiction', 'Classics', 'British Literature', 'Literature', 'Historical Fiction', 'Novels', '20th Century']",696 review,"1,537 (21%)","3,099 (42%)","2,148 (29%)",385 (5%),88 (1%)
The Noonday Demon: An Atlas of Depression,Andrew Solomon,4.20,"14,466 rating","January 1, 2000","With uncommon humanity, candor, wit, and erudition, award-winning author Andrew Solomon takes the reader on a journey of incomparable range and resonance into the most pervasive of family secrets. His contribution to our understanding not only of mental illness but also of the human condition is truly stunning. The Noonday Demon examines depression in personal, cultural, and scientific terms. Drawing on his own struggles with the illness and interviews with fellow sufferers, doctors and scientists, policymakers and politicians, drug designers and philosophers, Solomon reveals the subtle complexities and sheer agony of the disease. He confronts the challenge of defining the illness and describes the vast range of available medications, the efficacy of alternative treatments, and the impact the malady has had on various demographic populations around the world and throughout history. He also explores the thorny patch of moral and ethical questions posed by emerging biological explanations for mental illness. The depth of human experience Solomon chronicles, the range of his intelligence, and his boundless curiosity and compassion will change the reader's view of the world.",578,45,"1,424 follower","['Nonfiction', 'Psychology', 'Mental Health', 'Science', 'Memoir', 'Self Help', 'Health']","1,216 review","6,626 (45%)","4,941 (34%)","2,200 (15%)",524 (3%),175 (1%)
Confessions of a Crap Artist,Philip K. Dick,3.68,"4,949 rating","January 1, 1975","Confessions of a Crap Artist is one of Philip K. Dick's weirdest and most accomplished novels. Jack Isidore is a crap artist -- a collector of crackpot ideas (among other things, he believes that the earth is hollow and that sunlight has weight) and worthless objects, a man so grossly unequipped for real life that his sister and brother-in-law feel compelled to rescue him from it. But seen through Jack's murderously innocent gaze, Charlie and Juddy Hume prove to be just as sealed off from reality, in thrall to obsessions that are slightly more acceptable than Jack's, but a great deal uglier.",256,"1,583",20.1k follower,"['Fiction', 'Science Fiction', 'Novels', 'Literature', 'American', 'Science Fiction Fantasy', 'Contemporary']",341 review,"1,008 (20%)","1,927 (38%)","1,545 (31%)",385 (7%),84 (1%)
Auto da Compadecida,Ariano Suassuna,4.49,"6,819 rating","January 1, 1955","O Auto da Compadecida, de Ariano Suassuna, consegue o equilíbrio perfeito entre a tradição popular e a elaboração literária ao recriar para o teatro episódios registrados na tradição popular do cordel.",203,56,146 follower,"['Classics', 'Fiction', 'Plays', 'Brazil', 'Humor', 'Portuguese Literature', 'Literature']",366 review,"4,251 (62%)","1,843 (27%)",603 (8%),90 (1%),32 (<1%)
The Disappearance of Childhood,Neil Postman,3.98,"1,793 rating","January 1, 1982","From the vogue for nubile models to the explosion in the juvenile crime rate, this modern classic of social history and media traces the precipitous decline of childhood in America today ˆ’and the corresponding threat to the notion of adulthood.Deftly marshaling a vast array of historical and demographic research, Neil Postman, author of Technopoly, suggests that childhood is a relatively recent invention, which came into being as the new medium of print imposed divisions between children and adults. But now these divisions are eroding under the barrage of television, which turns the adult secrets of sex and violence into popular entertainment and pitches both news and advertising at the intellectual level of ten-year-olds.",177,58,843 follower,"['Nonfiction', 'Education', 'Sociology', 'Parenting', 'History', 'Psychology', 'Philosophy']",216 review,585 (32%),725 (40%),379 (21%),62 (3%),42 (2%)
Twilight's Child,V.C. Andrews,3.85,"9,755 rating","January 1, 1992","AS MRS. JAMES GARY LONGCHAMP, DAWN IS BLISSFULLY HAPPY. BUT A LEGACY OF DECEIT AND BETRAYAL STILL HAUNTS HER ...At last, Dawn can create a haven of warmth and love for her beautiful baby girl, Christie, and her darling Jimmy. Dawn is a huge success as the new owner of the Cutler's Cove hotel and soon she and Jimmy will be blessed with a child of their own.Yet Dawn cannot quell her forebodings of evil. She can sense Grandmother Cutler's presence everywhere ... can feel her bitter hatred as if the old lady plotted her vengeance from the grave. When Dawn discovers that her brother, Philip, still clings to his mad, shameful passion for her, she is heartstricken. Her spiteful, jealous sister, Clara, is far easier to ignore until the day Clara's childish rage explodes into violence, destroying Dawn's most cherished, precious dream.Then Christie's father, debonair singing star Michael Sutton, returns. Now, as the heartaches and scandals of the past threaten to engulf her, Dawn must fight for her steadfast Jimmy ... for only with Jimmy's love can she find the rainbow at the end of the storm.(back cover)",410,325,"8,072 follower","['Fiction', 'Young Adult', 'Horror', 'Romance', 'Gothic', 'Drama', 'Thriller']",116 review,"3,099 (31%)","3,004 (30%)","2,842 (29%)",706 (7%),104 (1%)
