title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
The Golden Fleece,Robert Graves,4.06,"1,043 rating","January 1, 1944","Reissued by Creative Age Press in 1945 as Hercules, My Shipmate, a novel about the voyage of the Argo. Written with ideas on The White Goddess as a cultural/anthropological backdrop to the ancient Greek tale. What the Golden Fleece really was—a cloak tossed to earth by a drunken Zeus, a sheepskin book of alchemic secrets or the gilded epidermis of a young human sacrifice named Mr. Ram—nobody knows. But Graves is quite sure that, whatever the Golden Fleece was, the voyage of Jason & his Argonauts really happened. His story shows the legendary cruise as one of the bawdiest, bloodiest, most boisterous expeditions of all time.  In I, Claudius & its Claudius the God sequel, Graves brought the teeming life of Claudian Rome so vividly alive that they became bestsellers. In the not-so-successful Wife to Mr. Milton, his blend of imagination & scholarship projected his readers into 17th-Century England & the bedchamber temper tantrums of the blind poet-politician.  With Hercules & shipmates, Graves becomes an ancient Greek, moving among demigods & goddesses, myths & monsters with an easy familiarity & a wealth of erudite detail. Both sometimes seem too much of a good thing. Atomic-age readers, ill-attuned to the leisurely, formal talk of myth-age Greeks, may find themselves skipping some of the longer speeches.  Most of the Argo's 50-oar crew were princes, each with a special talent & gift of the gods. The only woman aboard was a princess: Atalanta of Calydon, a virgin huntress who could outrun any man in Greece. Argus, who built the Argo, was the world's finest shipwright. Castor & Pollux, sons of Leda & Zeus-as-swan, were champion prizefighters. Nauplius, Poseidon's son, was an unrivaled navigator. Orpheus could make sticks & stones dance to his lyre. Hercules of Tiryns was the world's strongest man. He would've captained the Argonauts were it not that in moments of insanity he murdered friend & foe alike.  Captaincy devolved on Jason of lolcos—a man nobody liked or trusted, but who had a power denied to all the others: women instantly fell in love with him. Even surly Hercules agreed it a quality worth all the rest.  Backed by divine blessings & equinoctal winds, the Argonauts set sail. On the Island of Lemnos, peopled solely by women, they generously stopped off to help out with spring sowing. Nine months later, 200 children were born, of whom no less than 60 were said to be the spitting image of Hercules.  On Samothrace, they were initiated into the sacred mysteries. The Goddess of All Being mated with the Serpent Priapus to be delivered of a bull. Then the sacred nymphs leapt on them & scratched & bit until even Hercules passed out. Thereafter, the Argonauts glowed with ""a faint nimbus of light.""  The Argonauts boldly pushed on thru the dread Hellespont & entered the Black Sea. To their dismay, Hercules deserted, summoned home to perform another of his mighty labors. ""Holy Serpents!"" he growled. ""Tell me what this time?"" The job—cleaning the Augean Stables—didn't take long. He stayed around afterwards with the Lydian high priestess—who in due time bore male triplets. In gratitude, she taught him to spin, tying up his hair in blue braids. He was crazy about it, admitting confidentially he'd always wanted to be a woman. The Argonauts went on without Hercules. Reaching Colchis, Aphrodite won the Fleece for them. She made her son Eros wait behind a pillar with his bow until handsome Jason strode into the King of Colchis' palace. Eros shot Medea thru the heart, & the smitten princess helped to get the Fleece from her father's temple. Mythology's most famous voyage had reached its goal, but Graves takes 150 more pages to wind things up.",555,"['Mythology', 'Historical Fiction', 'Fiction', 'Classics', 'Fantasy', 'Greece', 'Greek Mythology']","1,635 follower",102 review,479,19 (1%),46 (4%),174 (16%),420 (40%),384 (36%)
Molesworth,Geoffrey Willans,4.27,"1,201 rating","January 1, 1958",Comic observations on 1950s British school life complemented by illustrations.,432,"['Fiction', 'Humor', 'Comedy', 'Classics', 'Childrens', '20th Century', 'British Literature', 'Fiction', 'Humor', 'Comedy', 'Classics', 'Childrens', '20th Century', 'British Literature', 'Fiction', 'Humor', 'Comedy', 'Classics', 'Childrens', '20th Century', 'British Literature', 'Fiction', 'Humor', 'Comedy', 'Classics', 'Childrens', '20th Century', 'British Literature', 'Fiction', 'Humor', 'Comedy', 'Classics', 'Childrens', '20th Century', 'British Literature']",25 follower,83 review,28,26 (2%),41 (3%),147 (12%),350 (29%),637 (53%)
Memoirs of a Beatnik,Diane di Prima,3.70,"3,303 rating","January 1, 1969","Long regarded as an underground classic for its gritty and unabashedly erotic portrayal of the Beat years, Memoirs of a Beatnik is a moving account of a powerful woman artist coming of age sensually and intellectually in a movement dominated by a small confederacy of men, many of whom she lived with and loved. Filled with anecdotes about her adventures in New York City, Diane di Prima's memoir shows her learning to ""raise her rebellion into art,"" and making her way toward literary success. Memoirs of a Beatnik offers a fascinating narrative about the courage and triumphs of the imagination.",208,"['Memoir', 'Nonfiction', 'Biography', 'Poetry', 'Feminism', 'Biography Memoir', 'Classics']",196 follower,236 review,103,110 (3%),325 (9%),894 (27%),"1,106 (33%)",868 (26%)
The Shadow over Innsmouth,H.P. Lovecraft,4.10,"21,105 rating","April 1, 1936","Considered to the be one of most influential American authors, Howard Philip Lovecraft is synonymous with some of the best fantasy and horror fiction of the 20th century, second only to Edgar Allan Poe.Innsmouth is a dilapidated seaside town with secrets as a hybrid race of half-human and half-amphibian creatures worship the gods of Cthulhu and Dagon… Written in 1931, and published by the Visionary Publishing Company some five years later.",158,"['Horror', 'Fiction', 'Classics', 'Fantasy', 'Short Stories', 'Lovecraftian', 'Science Fiction']",17.4k follower,"1,662 review","2,484",179 (<1%),780 (3%),"3,742 (17%)","8,389 (39%)","8,015 (37%)"
Home from the Hill: A Novel,William Humphrey,3.99,242 rating,"January 1, 1957","Finalist for the National Book Award: The mesmerizing saga of a Texas family torn apart by passion and pride  Twelve years after Hannah Hunnicutt was committed to a Dallas asylum, her body is brought home to northeast Texas to be buried alongside those of her husband and son. Etched on all three gravestones is the same date of death: May 28, 1939.  Home from the Hill is the story of that tragic day and the dramatic events leading up to it. The biggest landowner in the county, Captain Wade Hunnicutt was a charismatic war hero whose legendary hunting skills extended to the wives of his friends and neighbors. Humiliated by her husband’s philandering, Hannah grew to despise Captain Wade but was too proud to ask for a divorce; instead, she devoted herself to her only child. Torn between his mother’s adoration and an overwhelming need to win his father’s approval, Theron tried to become his own man. And he might have succeeded if he hadn’t fallen in love with the beautiful and innocent Libby Halstead.   William Humphrey’s dazzling debut novel, the inspiration for a major motion picture starring Robert Mitchum, is a masterpiece of twentieth-century American literature, as intense and thrilling as the Hunnicutts themselves. This ebook features an illustrated biography of William Humphrey including rare photos form the author’s estate.",311,"['Fiction', 'Historical Fiction', 'Drama', '20th Century', 'Literature', 'Southern', 'Historical']",16 follower,32 review,109,9 (3%),7 (2%),48 (19%),92 (38%),86 (35%)
Chrysanthemum,Kevin Henkes,4.33,"55,303 rating","September 16, 1991","Written and illustrated by Kevin Henkes, the nationally bestselling and celebrated creator of Lilly's Purple Plastic Purse, Owen, and Kitten's First Full Moon, Chrysanthemum is a funny and honest school story about teasing, self-esteem, and acceptance to share all year round.Chrysanthemum thinks her name is absolutely perfect—until her first day of school. ""You're named after a flower!"" teases Victoria. ""Let's smell her,"" says Jo. Chrysanthemum wilts. What will it take to make her blossom again?Supports the Common Core State Standards",32,"['Picture Books', 'Childrens', 'Fiction', 'Animals', 'Fantasy', 'School', 'Family']","1,113 follower","2,127 review",132,719 (1%),"1,692 (3%)","7,273 (13%)","14,318 (25%)","31,301 (56%)"
Born of a Woman,Etheridge Knight,4.44,27 rating,"June 24, 1980","Poems written during the past fifteen years, products of the experiences of one Black man in a divided society, evoke the brutality, fear, and desperation fostered in injustice and comment on love and brotherhood.",120,['Poetry'],31 follower,4 review,17,0 (0%),0 (0%),2 (7%),11 (40%),14 (51%)
The Bass Saxophone,Skvorecky,3.83,362 rating,"January 1, 1967","The two haunting, poetic novellas that comprise The Bass Saxophone brilliantly evoke the comedy and sadness of life under the Nazi and Soviet dictatorships. They are prefaced by a remarkable memoir of Skvorecky's jazz-obsessed youth. Jazz is a symbol of freedom in both these novellas. In Emoke, which is set in the shadow of the Communist regime, jazz becomes the means by which a jaded young man plots the seduction of a mysterious girl enmeshed in superstition and the occult. Spurned, but fascinated, he is drawn into her tortured existence until catapulted into the final bitter comedy.In The Bass Saxophone a young Czechoslovakian student living under the rule of the Nazis is lured by his love of jazz - the ""forbidden music"" - into secretly and dangerously playing in a German band, with bizarre and unexpected results.Written with the lyrical intensity of a great jazz performance, these two extraordinary novellas are among Skvorecky's finest works.",216,"['Fiction', 'Czech Literature', 'Short Stories', 'Historical Fiction', 'War', 'Music', 'Jazz']",3 book,32 review,3,6 (1%),22 (6%),100 (27%),135 (37%),99 (27%)
Miracles on Maple Hill,Virginia Sorensen,3.86,"10,951 rating","January 1, 1956","Marly and her family share many adventures when they move from the city to a farmhouse on Maple Hill. Her father is recovering from being a prisoner-of-war. The small town and the varied happenings and activities of country life help them to recover from past unhappiness, and bond more closely as a family.",256,"['Fiction', 'Historical Fiction', 'Childrens', 'Middle Grade', 'Classics', 'Young Adult', 'Historical', 'Fiction', 'Historical Fiction', 'Childrens', 'Middle Grade', 'Classics', 'Young Adult', 'Historical', 'Fiction', 'Historical Fiction', 'Childrens', 'Middle Grade', 'Classics', 'Young Adult', 'Historical', 'Fiction', 'Historical Fiction', 'Childrens', 'Middle Grade', 'Classics', 'Young Adult', 'Historical', 'Fiction', 'Historical Fiction', 'Childrens', 'Middle Grade', 'Classics', 'Young Adult', 'Historical']",20 follower,741 review,26,252 (2%),715 (6%),"2,883 (26%)","3,618 (33%)","3,483 (31%)"
Terpsichore in Sneakers: Post-Modern Dance,Sally Banes,4.17,63 rating,"January 1, 1980","A dance critic's essays on post-modern dance.Drawing on the postmodern perspective and concerns that informed her groundbreaking Terpischore in Sneakers, Sally Bane's Writing Dancing documents the background and development of avant-garde and popular dance, analyzing individual artists, performances, and entire dance movements. With a sure grasp of shifting cultural dynamics, Banes shows how postmodern dance is integrally connected to other oppositional, often marginalized strands of dance culture, and considers how certain kinds of dance move from the margins to the mainstream.Banes begins by considering the act of dance criticism itself, exploring its modes, methods, and underlying assumptions and examining the work of other critics. She traces the development of contemporary dance from the early work of such influential figures as Merce Cunningham and George Balanchine to such contemporary choreographers as Molissa Fenley, Karole Armitage, and Michael Clark. She analyzes the contributions of the Judson Dance Theatre and the Workers' Dance League, the emergence of Latin postmodern dance in New York, and the impact of black jazz in Russia. In addition, Banes explores such untraditional performance modes as breakdancing and the ""drunk dancing"" of Fred Astaire.",270,"['Art', 'Music']",2 follower,6 review,23,0 (0%),2 (3%),15 (23%),16 (25%),30 (47%)
Nỗi buồn chiến tranh,Bảo Ninh,4.07,"9,240 rating","January 1, 1987","Tác phẩm là dòng hồi ức của người lính về chiến tranh và thời tuổi trẻ đã trải qua trong bom đạn. Đó là lòng tiếc thương vô hạn đối với những người cùng thế hệ với mình đã nằm xuống, là ám ảnh về thân phận con người trong thời buổi loạn ly, và thông qua thân phận là sự tái hiện đầy xót xa về quá khứ, những suy tư nghiền ngẫm về con đường dấn thân của cả một thế hệ sinh ra trong chiến tranh. Bao trùm lên tất cả, là nỗi buồn sâu xa gắn với từng mảnh đời riêng.Tác phẩm đã bước ra khỏi lối mòn về lòng tự hào dân tộc cùng những chiến công và vinh quang tập thể để nêu lên thông điệp về sự ghê tởm, về tính chất hủy diệt của chiến tranh đối với con người. Vào thời điểm ra đời cuối thập niên 1980, ""Nỗi buồn chiến tranh"" có thể được xem là tác phẩm văn học Việt Nam hiện đại đầu tiên viết về chiến tranh có cái nhìn khác với quan niệm truyền thống, khẳng định mạnh mẽ vai trò cá nhân trong xã hội, quyền sống, hạnh phúc và đau khổ của con người với tư cách một cá thể độc lập. Tiểu thuyết nhận được giải thưởng Hội Nhà văn Việt Nam năm 1991.",324,"['Fiction', 'War', 'Historical Fiction', 'Asia', 'Literature', 'Historical', 'Novels']",159 follower,"1,082 review",21,141 (1%),422 (4%),"1,609 (17%)","3,567 (38%)","3,501 (37%)"
"The Americans, Vol. 3: The Democratic Experience",Daniel J. Boorstin,4.09,762 rating,"January 1, 1973",Winner of the Pulitzer Prize. A study of the last 100 years of American history.,717,"['History', 'Nonfiction', 'American History', 'Politics', 'American', 'Economics', 'Philosophy']",345 follower,24 review,152,14 (1%),44 (5%),125 (16%),254 (33%),325 (42%)
A Rosa do Povo,Carlos Drummond de Andrade,4.31,"1,709 rating","January 1, 1945","A Rosa do Povo reúne 55 poemas escritos em dois anos (1943-1945), enquanto transcorria a Segunda Guerra Mundial. O livro possui poemas longos que usam até recursos dramáticos, como ""O caso do vestido"". Em vários desses poemas recupera a narratividade, o contar uma história. Entre os poemas do livro, estão ""A flor e a náusea"", ""Procura da poesia"", ""Nova canção do exílio"", ""Morte do leiteiro"" e ""Mário de Andrade desce aos infernos"".",240,"['Poetry', 'Brazil', 'Classics', 'Literature', 'Fiction', 'Portuguese Literature', '20th Century']",421 follower,57 review,226,9 (<1%),49 (2%),234 (13%),536 (31%),881 (51%)
The Difference Engine,William Gibson,3.46,"21,980 rating","September 1, 1990","1855: The Industrial Revolution is in full and inexorable swing, powered by steam-driven cybernetic Engines. Charles Babbage perfects his Analytical Engine and the computer age arrives a century ahead of its time. And three extraordinary characters race toward a rendezvous with history - and the future: Sybil Gerard - dishonored woman and daughter of a Luddite agitator; Edward ""Leviathan"" Mallory - explorer and paleontologist; Laurence Oliphant - diplomat and spy. Their adventure begins with the discovery of a box of punched Engine cards of unknown origin and purpose. Cards someone wants badly enough to kill for...Part detective story, part historical thriller, The Difference Engine is the first collaborative novel by two of the most brilliant and controversial science fiction authors of our time. Provocative, compelling, intensely imagined, it is a startling extension of Gibson's and Sterling's unique visions - in a new and totally unexpected direction!",429,"['Science Fiction', 'Steampunk', 'Fiction', 'Alternate History', 'Cyberpunk', 'Fantasy', 'Historical Fiction', 'Science Fiction', 'Steampunk', 'Fiction', 'Alternate History', 'Cyberpunk', 'Fantasy', 'Historical Fiction', 'Science Fiction', 'Steampunk', 'Fiction', 'Alternate History', 'Cyberpunk', 'Fantasy', 'Historical Fiction']",13.4k follower,"1,248 review",222,952 (4%),"3,023 (13%)","7,065 (32%)","6,875 (31%)","4,065 (18%)"
Darwinia,Robert Charles Wilson,3.37,"3,907 rating","January 1, 1998","In 1912 the world changes overnight. Europe and all its inhabitants disappear, replaced by a primeval continent which becomes known as a strange land in which evolution has followed a different path. To some this event is an act of divine retribution; to others it is an opportunity to carve out a new empire. Leaving a USA now ruled by religious fundamentalists, young photographer Guilford Law joins an expedition to Darwinia, a mission of discovery which uncovers extraordinary revelations about the whole nature of the universe.",320,"['Science Fiction', 'Fiction', 'Fantasy', 'Alternate History', 'Steampunk', 'Historical Fiction', 'Adventure']","1,572 follower",404 review,97,137 (3%),550 (14%),"1,458 (37%)","1,268 (32%)",494 (12%)
Fletch's Fortune,Gregory McDonald,3.75,"2,258 rating","April 1, 1978","Fletch’s FortuneHe hadn’t been a practicing journalist for years, although people remembered him and he still has a few contacts. And he’s pretty sure he hasn’t paid his dues to the American Journalism Alliance anytime recently. But somebody has.Fletch’s FortuneEnjoying himself on the French Riviera, developing a killer tan, and sleeping with the neighbor’s wife, Fletch is feeling pretty flush. But when agents Eggers and Fabens show up with a little more information about Fletch than is comfortable and an invitation to the A.J.A. convention, how could he refuse?Fletch’s FortuneSo he finds himself enlisted as a spy among his peers. But before he can even set up his surveillance, there’s a murder. And almost everybody’s a suspect. Because a lot of people were employed by Walter March, and most of them had a reason to hate him.",256,"['Mystery', 'Fiction', 'Humor', 'Crime', 'Audiobook', 'Detective', 'Novels']",275 follower,122 review,71,9 (<1%),105 (4%),739 (32%),986 (43%),419 (18%)
Rite of Passage,Alexei Panshin,3.83,"3,566 rating","January 1, 1968","In 2198, one hundred and fifty years after the desperate wars that destroyed an overpopulated Earth, Man lives precariously on a hundred hastily-established colony worlds and in the seven giant Ships that once ferried men to the stars. Mia Havero's Ship is a small closed society. It tests its children by casting them out to live or die in a month of Trial in the hostile wilds of a colony world. Mia Havero's Trial is fast approaching and in the meantime she must learn not only the skills that will keep her alive but the deeper courage to face herself and her world. Published originally in 1968, Alexei Panshin's Nebula Award-winning classic has lost none of its relevance, with its keen exploration of societal stagnation and the resilience of youth.",260,"['Science Fiction', 'Fiction', 'Young Adult', 'Classics', 'Coming Of Age', 'Dystopia', 'Speculative Fiction']",49 follower,282 review,72,79 (2%),224 (6%),937 (26%),"1,317 (36%)","1,009 (28%)"
Rogue Moon,Algis Budrys,3.49,"2,997 rating","January 1, 1960","Rogue Moon is a short sf novel by Algis Budrys, published in 1960. It was a 1961 Hugo Award nominee, losing to Walter M. Miller's A Canticle for Leibowitz. A novella-length version of the story was included in the anthology The Science Fiction Hall of Fame, Volume 2, edited by Ben Bova.Before 1969, every science fiction writer wrote his or her own version of the first Moon landing. Few carry the horror of Budrys' unsettling story.During all recorded history, the Moon has hovered above our heads, a timeless symbol for lovers' ecstasy. Goddesses & Gibson Girls have tripped the light fantastic of her beams while sonneteers & scientists have scanned her changing phases. Now humans had actually reached the Moon, & on it the explorers found a structure, a formation so terrible & incomprehensible that it couldn't even be described in human terms. It was a thing that devoured people; that killed them again & again in torturous, unfathomable ways.Earthbound are the only two men who could probe the thing: Al Barker, a reckless thrill-seeker, whose loving mistress was death, & Dr. Edward Hawks, a scientific murderer, whose greatest mission was rebirth.",188,"['Science Fiction', 'Fiction', 'Horror', 'Classics', 'Science Fiction Fantasy', 'Novels', 'Literature']",62 follower,319 review,333,131 (4%),384 (12%),934 (31%),970 (32%),578 (19%)
Night over Water,Ken Follett,3.89,"26,368 rating","September 28, 1991","September 1939. England is at war with Nazi Germany. In Southampton, the world’s most luxurious airliner—the legendary Pan Am clipper—takes off for its final flight to neutral America. Aboard are the cream of society and the dregs of humanity, all fleeing the war for reasons of their own…shadowed by a danger they do not know exists…and heading straight into a storm of violence, intrigue, and betrayal…",448,"['Fiction', 'Historical Fiction', 'Thriller', 'Mystery', 'Historical', 'Suspense', 'Adventure']",53.7k follower,"1,306 review",390,281 (1%),"1,244 (4%)","6,782 (25%)","10,920 (41%)","7,141 (27%)"
The Joy of Sex,Alex Comfort,3.61,"2,920 rating","January 1, 1972","An international bestseller since it was first published in 1972, this updated edition brings this imaginative, uninhibited guide to lovemaking and sex to a whole new generation. It has been revised in such a way to retain Dr Comfort's original, revelatory advice while making it appropriate for the 21st century.",224,"['Nonfiction', 'Sexuality', 'Self Help', 'Relationships', 'Reference', 'Erotica', 'Psychology']",59 follower,202 review,131,114 (3%),300 (10%),919 (31%),851 (29%),736 (25%)
Chaos: Making a New Science,James Gleick,4.03,"38,214 rating","October 29, 1987","A work of popular science in the tradition of Stephen Hawking and Carl Sagan, this 20th-anniversary edition of James Gleick’s groundbreaking bestseller Chaos introduces a whole new readership to chaos theory, one of the most significant waves of scientific knowledge in our time. From Edward Lorenz’s discovery of the Butterfly Effect, to Mitchell Feigenbaum’s calculation of a universal constant, to Benoit Mandelbrot’s concept of fractals, which created a new geometry of nature, Gleick’s engaging narrative focuses on the key figures whose genius converged to chart an innovative direction for science. In Chaos, Gleick makes the story of chaos theory not only fascinating but also accessible to beginners, and opens our eyes to a surprising new view of the universe.",352,"['Science', 'Nonfiction', 'Physics', 'Mathematics', 'History', 'Philosophy', 'Popular Science']","1,844 follower","1,420 review",38,630 (1%),"1,651 (4%)","7,632 (19%)","14,214 (37%)","14,087 (36%)"
Scales of Gold,Dorothy Dunnett,4.48,"2,359 rating","January 1, 1991","With the bravura storytelling and pungent authenticity of detail she brought to her acclaimed Lymond Chronicles, Dorothy Dunnett, grande dame of the historical novel, presents The House of Niccolò series. The time is the 15th century, when intrepid merchants became the new knighthood of Europe. Among them, none is bolder or more cunning than Nicholas vander Poele of Bruges, the good-natured dyer's apprentice who schemes and swashbuckles his way to the helm of a mercantile empire.      The year 1464 finds Nicholas back in Venice. Plagued by enemies bent on dissolving his assets and smearing his character, he sets sail for Africa, legendary location of the Fountain of Youth, home to a descendant of Sheba and Solomon, and the source of gold in such abundance that men prefer to barter in shells. He will learn firsthand the brutality and grandeur of the Dark Continent, from the horror of the slave trade to the austere nobility of Islamic Timbuktu. He will discover, too, the charms of the beautiful Gelis van Borselen--a woman whose passion for Nicholas is rivaled only by her desire to punish him for his role in her sister s death. Erotic and lush with detail, Scales of Gold embraces the complexity of the Renaissance, where mercantile adventure couples with more personal quests behind the silken curtains of the Age of Discovery.",544,"['Historical Fiction', 'Historical', 'Fiction', 'Adventure', 'Africa', 'Romance', 'Literature']",788 follower,122 review,48,9 (<1%),30 (1%),206 (8%),691 (29%),"1,423 (60%)"
الصوفية في الإسلام,Reynold Alleyne Nicholson,3.43,159 rating,"January 1, 1914",A classic and definitive introduction to the message of Sufism.,160,"['Religion', 'Islam', 'Mysticism', 'Spirituality', 'Nonfiction', 'Philosophy', 'History', 'Religion', 'Islam', 'Mysticism', 'Spirituality', 'Nonfiction', 'Philosophy', 'History', 'Religion', 'Islam', 'Mysticism', 'Spirituality', 'Nonfiction', 'Philosophy', 'History']",56 follower,34 review,127,4 (2%),24 (15%),55 (34%),52 (32%),24 (15%)
Superfudge,Judy Blume,4.00,"64,110 rating","January 1, 1980","From Judy Blume, bestselling author of Tales of a Fourth Grade Nothing!Fans young and old will laugh out loud at the irrepressible wit of Peter Hatcher, the hilarious antics of mischievous Fudge, and the unbreakable confidence of know-it-all Sheila Tubman in Judy Blume’s five Fudge books. Brand-new covers adorn these perennial favorites, and will entice a whole new generation of Fudge—and Judy Blume—fans.",192,"['Childrens', 'Fiction', 'Young Adult', 'Middle Grade', 'Humor', 'Realistic Fiction', 'Classics']",10.8k follower,"1,668 review",192,924 (1%),"2,706 (4%)","15,060 (23%)","22,062 (34%)","23,358 (36%)"
I'll Always Love You,Hans Wilhelm,4.27,"1,048 rating","January 1, 1985","A gentle and moving story about losing a friend, and the importance of always expressing your love.Elfie the dachshund is the best dog anyone could every ask for. Every day, she and her owner explore and play together. And every night, her owner tells her ""I'll always love you."" Elfie owner grow up togther, but growing up can mean having to say goodbye to the ones you love. This tender story is a perfect way to make the topic of loss a little less scary for kids (and grownups).",32,"['Picture Books', 'Childrens', 'Death', 'Animals', 'Fiction', 'Dogs', 'Family']",53 follower,143 review,301,16 (1%),40 (3%),137 (13%),307 (29%),548 (52%)
Parliament of Whores: A Lone Humorist Attempts to Explain the Entire U.S. Government,P.J. O'Rourke,4.01,"3,738 rating","May 30, 1991","Called ""an everyman's guide to Washington"" (The New York Times), P. J. O'Rourke's savagely funny and national best-seller Parliament of Whores has become a classic in understanding the workings of the American political system. Originally written at the end of the Reagan era, this new edition includes an extensive foreword by the renowned political writer Andrew Ferguson -- showing us that although the names and the players have changed, the game is still the same. Parliament of Whores is an exuberant, broken-field run through the ethical foibles, pork-barrel flimflam, and bureaucratic bullrorfle inside the Beltway that leaves no sacred cow unskewered and no politically correct sensitivities unscorched.",240,"['Politics', 'Humor', 'Nonfiction', 'History', 'Comedy', 'Essays', 'American']",484 follower,270 review,93,59 (1%),164 (4%),755 (20%),"1,463 (39%)","1,297 (34%)"
Chase the Moon,Dinah McCall,4.12,544 rating,"August 22, 1997","Elijah Moon, his sons, his beautiful daughter Gracie and their families are trying to dwell simply in this modern world. Living off the land in rural Kentucky, they adhere closely to the words of the Bible. But there is more going on at their compound than either Elijah or Gracie realises. In fact, a man has been killed for knowing too much. When the victim's twin, Jake Baretta, arrives at the compound to search for his twin's killer, he struggles to keep his heart and attraction to Gracie to himself, and his mind on the job. Everyone knows the first rule of undercover Never fall in love with enemy.",320,"['Romance', 'Romantic Suspense', 'Contemporary Romance', 'Fiction', 'Contemporary', 'Suspense', 'Mystery', 'Romance', 'Romantic Suspense', 'Contemporary Romance', 'Fiction', 'Contemporary', 'Suspense', 'Mystery', 'Romance', 'Romantic Suspense', 'Contemporary Romance', 'Fiction', 'Contemporary', 'Suspense', 'Mystery']",151 follower,24 review,22,7 (1%),29 (5%),98 (18%),169 (31%),241 (44%)
Cyclops,Clive Cussler,3.90,"14,510 rating","December 1, 1986",Cyclops,473,"['Adventure', 'Fiction', 'Thriller', 'Action', 'Mystery', 'Suspense', 'Mystery Thriller']","7,903 follower",360 review,492,83 (<1%),506 (3%),"4,084 (28%)","5,991 (41%)","3,846 (26%)"
Our Game,John le Carré,3.70,"7,171 rating","February 1, 1995","At forty-eight, Tim Cranmer is a secret servant in a premature retirement to deepest rural England. His Cold War is fought and won, and he is free to devote himself to his stately manor house, his vineyard, and his beautiful young mistress, Emma.",414,"['Fiction', 'Espionage', 'Thriller', 'Mystery', 'Suspense', 'Spy Thriller', 'Crime']","8,512 follower",439 review,174,152 (2%),569 (7%),"2,157 (30%)","2,715 (37%)","1,578 (22%)"
Dungeon Masters Guide,E. Gary Gygax,4.35,"2,281 rating","January 1, 1979","Advanced Dungeons & Dragons Special Reference Work Dungeon Masters Guide - Essential Reference Information for Gamemastering Advanced D&D by Gary Gygax - TSR Games. HC dated 1979 with 232 pages. A compiled volume of information primarily used by Advanced Dungeons & Dragons game referees, including: Combat Tables, Monster Lists and Encounters; Treasure and Magic Tables and Descriptions; Random Dungeon Generation; Random Wilderness Terrain Generation; Suggestions on Gamemastering; and More!",240,"['Fantasy', 'Gaming', 'Role Playing Games', 'Games', 'Dungeons and Dragons', 'Reference', 'Fiction', 'Fantasy', 'Gaming', 'Role Playing Games', 'Games', 'Dungeons and Dragons', 'Reference', 'Fiction', 'Fantasy', 'Gaming', 'Role Playing Games', 'Games', 'Dungeons and Dragons', 'Reference', 'Fiction', 'Fantasy', 'Gaming', 'Role Playing Games', 'Games', 'Dungeons and Dragons', 'Reference', 'Fiction', 'Fantasy', 'Gaming', 'Role Playing Games', 'Games', 'Dungeons and Dragons', 'Reference', 'Fiction']",287 follower,66 review,245,11 (<1%),74 (3%),320 (14%),567 (24%),"1,309 (57%)"
Dangerous Minds,LouAnne Johnson,3.91,"1,123 rating","January 1, 1992","She bullied, bluffed, and bribed her students into caring about school.And if that didn't work, the pretty, petite ex-marine told them she'd been trained to kill with her bare hands.They were called the class from Hell-thirty-four inner city sophomores she inherited from a teacher who'd been ""pushed over the edge."" She was told ""those kids have tasted blood. They're dangerous.""But LouAnne Johnson had a different idea. Where the school system saw thirty-four unreachable kids, she saw young men and women with intelligence and dreams. When others gave up on them, she broke the rules to give them the best things a teacher can give-hope and belief in themselves. When statistics showed the chances were they'd never graduate, she fought to beat the odds.This is her remarkable story-and theirs.If you loved Stand and Deliver, you'll stand up and cheer for LouAnne Johnson and Dangerous Minds.",278,"['Nonfiction', 'Memoir', 'Education', 'Teaching', 'Biography', 'Biography Memoir', 'Media Tie In']",54 follower,91 review,12,12 (1%),57 (5%),304 (27%),393 (34%),357 (31%)
Devil's Guard,George Robert Elford,4.18,"1,276 rating","January 1, 1971","WHAT THEY DID IN WORLD WAR II WAS HISTORY'S BLOODIEST NIGHTMARE.The ashes of World War II were still cooling when France went to war in the jungles of Southeast Asia. In that struggle, its frontline troops were the misfits, criminals and mercenaries of the French Foreign Legion. And among that international army of the desperate and the damned, none were so bloodstained as the fugitive veterans of the German S.S.WHAT THEY DID IN VIETNAM WAS ITS UGLIEST SECRET -- UNTIL NOW.Loathed by the French, feared and hated by the Vietnamese, the Germans fought not for patriotism or glory but because fighting for France was better than hanging from its gallows. Here now is the untold story of the killer elite whose discipline, ferocity and suicidal courage made them the weapon of last resort.",336,"['Military Fiction', 'Fiction', 'War', 'Historical Fiction', 'Military History', 'World War II', 'Germany']",13 follower,87 review,10,34 (2%),48 (3%),181 (14%),400 (31%),613 (48%)
