title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
Woman on the Edge of Time,Marge Piercy,3.93,"17,120 rating","May 1, 1976","After being unjustly committed to a mental institution, Connie Ramos is contacted by an envoy from the year 2137, who shows her a utopian future of sexual and racial equality and environmental harmony.But Connie also bears witness to another potential outcome: a dystopian society of grotesque exploitation. One will become our world. And Connie herself may strike the decisive blow...",376,"['Fiction', 'Science Fiction', 'Feminism', 'Time Travel', 'Dystopia', 'Fantasy', 'Speculative Fiction']",855 follower,"1,327 review",103,445 (2%),"1,043 (6%)","3,735 (21%)","5,972 (34%)","5,925 (34%)"
The Education of Little Tree,Forrest Carter,4.13,"16,823 rating","January 1, 1976","The Education of Little Tree tells of a boy orphaned very young, who is adopted by his Cherokee grandmother and half-Cherokee grandfather in the Appalachian mountains of Tennessee during the Great Depression. Little Tree as his grandparents call him is shown how to hunt and survive in the mountains, to respect nature in the Cherokee Way, taking only what is needed, leaving the rest for nature to run its course. Little Tree also learns the often callous ways of white businessmen and tax collectors, and how Granpa, in hilarious vignettes, scares them away from his illegal attempts to enter the cash economy. Granma teaches Little Tree the joys of reading and education. But when Little Tree is taken away by whites for schooling, we learn of the cruelty meted out to Indian children in an attempt to assimilate them and of Little Tree's perception of the Anglo world and how it differs from the Cherokee Way. A classic of its era, and an enduring book for all ages, The Education of Little Tree has now been redesigned for this twenty-fifth anniversary edition.",216,"['Fiction', 'Historical Fiction', 'Young Adult', 'Classics', 'Childrens', 'Coming Of Age', 'American', 'Fiction', 'Historical Fiction', 'Young Adult', 'Classics', 'Childrens', 'Coming Of Age', 'American', 'Fiction', 'Historical Fiction', 'Young Adult', 'Classics', 'Childrens', 'Coming Of Age', 'American']",355 follower,"1,839 review",11,351 (2%),715 (4%),"2,703 (16%)","5,611 (33%)","7,443 (44%)"
The Piano Teacher,Elfriede Jelinek,3.57,"12,727 rating","January 1, 1983","The Piano Teacher, the most famous novel of Elfriede Jelinek, who was awarded the 2004 Nobel Prize in Literature, is a shocking, searing, aching portrait of a woman bound between a repressive society and her darkest desires.Erika Kohut is a piano teacher at the prestigious and formal Vienna Conservatory, who still lives with her domineering and possessive mother. Her life appears to be a seamless tissue of boredom, but Erika, a quiet thirty-eight-year-old, secretly visits Turkish peep shows at night to watch live sex shows and sadomasochistic films. Meanwhile, a handsome, self-absorbed, seventeen-year-old student has become enamored with Erika and sets out to seduce her. She resists him at first, but then the dark passions roiling under the piano teacher's subdued exterior explode in a release of sexual perversity, suppressed violence, and human degradation.Celebrated throughout Europe for the intensity and frankness of her writings and awarded the Heinrich Böll Prize for her outstanding contribution to German letters, Elfriede Jelinek is one of the most original and controversial writers in the world today. The Piano Teacher was made into a film, released in the United States in 2001, was awarded the Grand Jury Prize at Cannes.",288,"['Fiction', 'Nobel Prize', 'Classics', 'German Literature', 'Contemporary', 'Literature', 'Novels', 'Fiction', 'Nobel Prize', 'Classics', 'German Literature', 'Contemporary', 'Literature', 'Novels', 'Fiction', 'Nobel Prize', 'Classics', 'German Literature', 'Contemporary', 'Literature', 'Novels']",914 follower,"1,411 review",167,803 (6%),"1,452 (11%)","3,194 (25%)","4,192 (32%)","3,086 (24%)"
Girlfriend in a Coma,Douglas Coupland,3.62,"19,496 rating","January 1, 1998","'What did Karen see that December night? What pictures of tomorrow could so disturb her that she would flee into a refuge of bottomless sleep? Why would she leave me?'It's 15th December, 1979, and Richard's girlfriend Karen has entered a deep coma. She only took a couple of valium washed down with a cocktail, but now she's locked away in suspended animation, oblivious to the passage of time. What if she were to wake up decades later - a 17-year-old girl in a distant future, a future where the world has gone dark?",288,"['Fiction', 'Canada', 'Science Fiction', 'Contemporary', 'Novels', 'Dystopia', 'Fantasy']","4,491 follower",918 review,90,553 (2%),"1,945 (9%)","6,008 (30%)","6,823 (34%)","4,167 (21%)"
Scoop,Evelyn Waugh,3.80,"20,661 rating","January 1, 1938","Lord Copper, newspaper magnate and proprietor of the ""Daily Beast"", has always prided himself on his intuitive flair for spotting ace reporters. That is not to say he has not made the odd blunder, however, and may in a moment of weakness make another. Acting on a dinner-party tip from Mrs Algernon Smith, he feels convinced that he has hit on just the chap to cover a promising little war in the African Republic of Ishmaelia. One of Evelyn Waugh's most exuberant comedies, ""Scoop"" is a brilliantly irreverent satire of ""Fleet Street"" and its hectic pursuit of hot news.",222,"['Fiction', 'Classics', 'Humor', 'Novels', 'British Literature', 'Journalism', 'Literature']","2,490 follower","1,344 review",308,389 (1%),"1,390 (6%)","5,544 (26%)","7,929 (38%)","5,409 (26%)"
Dragon Rider,Cornelia Funke,3.99,"83,105 rating","February 1, 1997","A dragon. A boy. A journey. Firedrake, a brave young dragon, his loyal brownie friend Sorrel and a lonely boy called Ben are united as if by destiny. Together, they embark on a magical journey to find the legendary place where silver dragons can live in peace for ever. With only a curious map and the whispered memories of an old dragon to guide them, they fly across moonlit lands and seas to reach the highest mountains in the world. Along the way, they discover extraordinary new friends in unlikely places and a courage they never knew they had. Just as well, for the greatest enemy of all is never far behind them - a heartless monster from the past who's been waiting a very long time to destroy the last dragons on earth.",527,"['Fantasy', 'Dragons', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure']",13k follower,"2,823 review",359,"1,331 (1%)","4,479 (5%)","18,955 (22%)","27,278 (32%)","31,062 (37%)"
The Naked Sun,Isaac Asimov,4.19,"56,389 rating","January 1, 1958","Like all Earthmen, detective Elijah Baley has a terror of open landscape., of the naked sun.Reacting in fear of the technological superiority of the Outer Worlds, the people of Earth have hidden themselves in vast underground cities, nursing a hatred for Spacers. The fifty Outer Worlds of the Spacers together are home to fewer people than planet Earth. And home to many, many more robots. Earthmen hate Spacer robots, too...But Baley doesn't. He once had a robot partner, R. Daneel – and when the authorities of the planet Solaria request terrestrial assistance in investigating a murder, Baley is once again teamed with Daneel. He is the first Earthmen in a millennium to travel to the Outer Worlds... and he must endure the glare of a sun far more deadly than Earth's.",204,"['Science Fiction', 'Fiction', 'Mystery', 'Classics', 'Robots', 'Science Fiction Fantasy', 'Crime', 'Science Fiction', 'Fiction', 'Mystery', 'Classics', 'Robots', 'Science Fiction Fantasy', 'Crime', 'Science Fiction', 'Fiction', 'Mystery', 'Classics', 'Robots', 'Science Fiction Fantasy', 'Crime']",24.8k follower,"2,220 review","4,420",213 (<1%),"1,036 (1%)","8,946 (15%)","24,069 (42%)","22,125 (39%)"
Auntie Mame - Acting Edition,Jerome Lawrence,4.25,844 rating,"January 1, 1960","This fabulously successful hit hardly needs introduction. Besides being the source for one of America's most popular musicals, AUNTIE MAME set a standard for Broadway comedy that's been sought after ever since. ""Auntie Mame was a handsome, sparkling, scatterbrained and warm-hearted lady who brightened the American landscape from 1928 to the immediate past by her whimsical gaiety, her slightly madcap adventures and her devotion to her young nephew, who grew up to be Patrick Dennis. Through fortunes that rose and fell and a pleasant but brief marriage to a likable Southerner, who had the bad luck to tumble down from the Matterhorn, Auntie Mame's chief concern was that nephew, whom she raised [the play's] central figure is a woman of spirit, innate kindness and undefeatable courage "" NY Post.",72,"['Plays', 'Theatre', 'Humor', 'Drama', 'Classics', 'Comedy', 'Plays', 'Theatre', 'Humor', 'Drama', 'Classics', 'Comedy', 'Plays', 'Theatre', 'Humor', 'Drama', 'Classics', 'Comedy']",26 follower,20 review,45,7 (<1%),22 (2%),128 (15%),285 (33%),402 (47%)
The Wild Iris,Louise Glück,4.18,"12,075 rating","January 1, 1992","Winner of the Nobel Prize in LiteratureFrom Pulitzer Prize-winning poet Louise Glück, a stunningly beautiful collection of poems that encompasses the natural, human, and spiritual realmsBound together by the universal themes of time and mortality and with clarity and sureness of craft, Louise Glück's poetry questions, explores, and finally celebrates the ordeal of being alive.",65,"['Poetry', 'Nobel Prize', 'Fiction', 'Nature', 'The United States Of America', 'American', 'Contemporary']","1,788 follower","1,213 review",88,126 (1%),455 (3%),"2,009 (16%)","4,027 (33%)","5,458 (45%)"
The Dying Earth,Jack Vance,3.90,"9,455 rating","January 1, 1950","Seekers of wisdom and beauty include lovely lost women, eccentric wizards and man-eating melancholy deodands. Twk-men ride dragonflies and trade information for salt. There are monsters and demons. Each being is morally ambiguous: the evil are charming, the good are dangerous.",156,"['Fantasy', 'Science Fiction', 'Fiction', 'Short Stories', 'Classics', 'Science Fiction Fantasy', 'Dying Earth']","1,374 follower",755 review,830,179 (1%),640 (6%),"2,191 (23%)","3,382 (35%)","3,063 (32%)"
"Naruto, Vol. 1: Uzumaki Naruto",Masashi Kishimoto,4.41,"206,541 rating","September 21, 1999","Naruto is a ninja-in-training with an incorrigible knack for mischief. His wild antics amuse his teammates, but Naruto is completely serious about one thing: becoming the world's greatest ninja! UZUMAKI NARUTO Twelve years ago the Village Hidden in the Leaves was attacked by a fearsome threat. A nine-tailed fox spirit claimed the life of the village leader, the Hokage, and many others. Today, the village is at peace, and a troublemaking kid named Naruto is struggling to graduate from Ninja Academy. His goal may be to become Hokage, but his true destiny will be much more complicated. The adventure begins now!",187,"['Manga', 'Fantasy', 'Comics', 'Graphic Novels', 'Fiction', 'Young Adult', 'Adventure']","3,742 follower","2,668 review",911,"4,055 (1%)","5,918 (2%)","22,292 (10%)","43,370 (20%)","130,906 (63%)"
Guilty Pleasures,Laurell K. Hamilton,4.02,"147,582 rating","October 1, 1993","Anita Blake is small, dark, and dangerous. Her turf is the city of St. Louis. Her job: re-animating the dead and killing the undead who take things too far. But when the city’s most powerful vampire asks her to solve a series of vicious slayings, Anita must confront her greatest fear—her undeniable attraction to master vampire Jean-Claude, one of the creatures she is sworn to destroy...",355,"['Urban Fantasy', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Horror', 'Fiction']",24.6k follower,"6,402 review",353,"4,274 (2%)","8,564 (5%)","28,186 (19%)","45,338 (30%)","61,220 (41%)"
The Bridge,Iain Banks,3.86,"11,962 rating","January 1, 1986","A darkly brilliant novel of self-discovery the cutting edge of experimental fiction. It leads from nowhere to nowhere, the mysterious world-spanning structure on which everyone seems to live. Rescued from the sea, devoid of personality or memory, all John Orr knows is the Bridge, his persistent dreams of war, and his desire for Chief Engineer Arrol's provocative daughter, Abberlaine.",288,"['Fiction', 'Fantasy', 'Science Fiction', 'Contemporary', 'Scotland', 'Literature', 'Thriller']","4,337 follower",408 review,33,181 (1%),788 (6%),"2,989 (24%)","4,548 (38%)","3,456 (28%)"
The Great Railway Bazaar: By Train Through Asia,Paul Theroux,3.90,"19,868 rating","August 1, 1975","First published in 1975, Paul Theroux's strange, unique, and hugely entertaining railway odyssey has become a modern classic of travel literature. Here Theroux recounts his early adventures on an unusual grand continental tour. Asia's fabled trains -- the Orient Express, the Khyber Pass Local, the Frontier Mail, the Golden Arrow to Kuala Lumpur, the Mandalay Express, the Trans-Siberian Express -- are the stars of a journey that takes him on a loop eastbound from London's Victoria Station to Tokyo Central, then back from Japan on the Trans-Siberian. Brimming with Theroux's signature humor and wry keen observations, this engrossing chronicle is essential reading for both the ardent adventurer and the armchair traveler.",342,"['Travel', 'Nonfiction', 'Asia', 'Memoir', 'Travelogue', 'Adventure', 'India']","2,335 follower","1,122 review",225,477 (2%),"1,125 (5%)","4,367 (21%)","7,782 (39%)","6,117 (30%)"
The Assault,Harry Mulisch,3.73,"16,742 rating","December 1, 1982","It is the winter of 1945, the last dark days of World War II in occupied Holland. A Nazi collaborator, infamous for his cruelty, is assassinated as he rides home on his bicycle. The Germans retaliate by burning down the home of an innocent family; only twelve-year-old Anton survives.Based on actual events, The Assault traces the complex repercussions of this horrific incident on Anton’s life. Determined to forget, he opts for a carefully normal existence: a prudent marriage, a successful career, and colorless passivity. But the past keeps breaking through, in relentless memories and in chance encounters with others who were involved in the assassination and its aftermath, until Anton finally learns what really happened that night in 1945—and why.--penguinrandomhouse.com",185,"['Fiction', 'Historical Fiction', 'Dutch Literature', 'Classics', 'School', 'Literature', 'War', 'Fiction', 'Historical Fiction', 'Dutch Literature', 'Classics', 'School', 'Literature', 'War', 'Fiction', 'Historical Fiction', 'Dutch Literature', 'Classics', 'School', 'Literature', 'War']",430 follower,897 review,126,294 (1%),"1,076 (6%)","4,734 (28%)","7,419 (44%)","3,219 (19%)"
Nine Princes in Amber,Roger Zelazny,4.06,"57,266 rating","June 1, 1970","Exiled to the Shadows for centuries, a man more than mortal awakens in an Earth hospital with no memory of his past—and is surrounded by enemies who hunger for his destruction. For Corwin is of the blood—the rightful successor to the throne of the real world. But to rule, he must conquer impossible realities and demonic assassins... and survive the ruthless machinations of the most insidious malevolence imaginable: his own family.",175,"['Fantasy', 'Fiction', 'Science Fiction', 'Science Fiction Fantasy', 'Classics', 'Epic Fantasy', 'High Fantasy']","3,582 follower","2,483 review",401,"1,250 (2%)","3,160 (5%)","10,453 (18%)","18,687 (32%)","23,716 (41%)"
A Home at the End of the World,Michael Cunningham,3.93,"20,147 rating","January 1, 1990","Michael Cunningham’s celebrated novel is the story of two boyhood friends: Jonathan, lonely, introspective, and unsure of himself; and Bobby, hip, dark, and inarticulate. In New York after college, Bobby moves in with Jonathan and his roommate, Clare, a veteran of the city's erotic wars. Bobby and Clare fall in love, scuttling the plans of Jonathan, who is gay, to father Clare's child. Then, when Clare and Bobby have a baby, the three move to a small house upstate to raise ""their"" child together and create a new kind of family. A Home at the End of the World masterfully depicts the charged, fragile relationships of urban life today.",342,"['Fiction', 'LGBT', 'Queer', 'Contemporary', 'Gay', 'Romance', 'Novels']","3,704 follower","1,169 review",90,312 (1%),"1,109 (5%)","4,676 (23%)","7,626 (37%)","6,424 (31%)"
Searching for Dragons,Patricia C. Wrede,4.27,"44,021 rating","October 15, 1991","Kidnap a dragon? How daring!How stupidCimorene, the princess who refuses to be proper, is back--but where is Kazul the dragon? That's what Cimorene is determined to find out. Luckily--or perhaps not-so-luckily--she's got help: Mendenbar, the not-very-kingly King of the Enchanted Forest, has joined her in her quest. So with the aid of a broken-down magic carpet, a leaky magical sword, and a few buckets of soapy lemon water, they set off across the Enchanted Forest to tackle the dragon-napping and save the King of the Dragons.",242,"['Fantasy', 'Young Adult', 'Dragons', 'Fiction', 'Middle Grade', 'Childrens', 'Magic']","3,843 follower","1,360 review",60,345 (<1%),913 (2%),"6,525 (14%)","14,928 (33%)","21,310 (48%)"
The Third Man,Graham Greene,3.80,"14,833 rating","January 1, 1950","Rollo Martins' usual line is the writing of cheap paperback Westerns under the name of Buck Dexter. But when his old friend Harry Lime invites him to Vienna, he jumps at the chance. With exactly five pounds in his pocket, he arrives only just in time to make it to his friend's funeral. The victim of an apparently banal street accident, the late Mr. Lime, it seems, had been the focus of a criminal investigation, suspected of nothing less than being ""the worst racketeer who ever made a dirty living in this city."" Martins is determined to clear his friend's name, and begins an investigation of his own...",157,"['Fiction', 'Mystery', 'Classics', 'Crime', 'Thriller', 'Noir', 'Novels']","5,270 follower","1,065 review",456,121 (<1%),767 (5%),"4,412 (29%)","6,259 (42%)","3,274 (22%)"
Murder in Mesopotamia,Agatha Christie,3.93,"58,274 rating","July 6, 1936","An archaeologist’s wife is murdered on the shores of the River Tigris in Iraq.It was clear to nurse Amy Leatheran that something sinister was going on at the Hassanieh dig, something associated with the presence of ‘Lovely Louise’, the wife of the celebrated archaeologist Dr. Leidner. But she couldn't pinpoint it.In a few days’ time Hercule Poirot was due to drop in at the excavation site. With Louise suffering terrifying hallucinations, and tension within the group becoming almost unbearable, Poirot might just be too late…",264,"['Mystery', 'Fiction', 'Crime', 'Mystery Thriller', 'Detective', 'Audiobook', 'Murder Mystery']",64.5k follower,"3,572 review","4,158",292 (<1%),"2,003 (3%)","14,950 (25%)","25,082 (43%)","15,947 (27%)"
The Counterfeiters,André Gide,3.84,"9,351 rating","January 1, 1925","Originally published in 1925, this book became known for the frank sexuality of its contents and its account of middle class French morality. The themes of the book explore the problem of morals, the problem of society and the problems facing writers. An appendix to this edition (Vintage, 1973) contains excerpts from the Gide's notebooks which he kept while writing this book.",451,"['Fiction', 'France', 'Classics', 'French Literature', 'Novels', 'Literature', '20th Century']","1,575 follower",453 review,555,241 (2%),680 (7%),"2,285 (24%)","3,300 (35%)","2,845 (30%)"
Savage Inequalities: Children in America's Schools,Jonathan Kozol,4.26,"18,700 rating","August 1, 1991","National Book Award-winning author Jonathan Kozol presents his shocking account of the American educational system in this stunning ""New York Times"" bestseller, which has sold more than 250,000 hardcover copies.""An impassioned book, laced with anger and indignation, about how our public education system scorns so many of our children."" -- New York Times Book Review",262,"['Education', 'Nonfiction', 'Sociology', 'Politics', 'Social Justice', 'Teaching', 'Race']",507 follower,815 review,46,181 (<1%),461 (2%),"2,550 (13%)","6,702 (35%)","8,806 (47%)"
Confessions of an Ugly Stepsister,Gregory Maguire,3.54,"60,164 rating","October 6, 1999","We have all heard the story of Cinderella, the beautiful child cast out to slave among the ashes. But what of her stepsisters, the homely pair exiled into ignominy by the fame of their lovely sibling? What fate befell those untouched by beauty ... and what curses accompanied Cinderella's looks?Set against the backdrop of seventeenth-century Holland, Confessions of an Ugly Stepsister tells the story of Iris, an unlikely heroine who finds herself swept from the lowly streets of Haarlem to a strange world of wealth, artifice, and ambition. Iris's path quickly becomes intertwined with that of Clara, the mysterious and unnaturally beautiful girl destined to become her sister. While Clara retreats to the cinders of the family hearth, Iris seeks out the shadowy secrets of her new household -- and the treacherous truth of her former life.",372,"['Fantasy', 'Fiction', 'Fairy Tales', 'Historical Fiction', 'Retellings', 'Adult', 'Historical']","7,613 follower","3,877 review",105,"1,758 (2%)","6,353 (10%)","20,408 (33%)","21,088 (35%)","10,557 (17%)"
The Word for World Is Forest,Ursula K. Le Guin,4.04,"31,435 rating","March 17, 1972","Dentro de la gran tradición literaria de las utopías y antiutopías que se inicia en el siglo XVII, El nombre del mundo es Bosque muestra una vez más la claridad y el poder de la visión «ecológica» de Ursula K. Le Guin: un universo dinámico y en equilibrio que se mantiene en el tiempo de acuerdo con leyes propias que no admiten la intromisión del hombre.En el planeta Atshe, el ciclo de la vida, la cultura, las costumbres, los procesos mentales nacen y se desarrollan en la estabilidad autónoma del cosmos, pero la llegada de una expedición terrestre cambiará dramáticamente el pacífico modo de vida de los nativos del planeta.",160,"['Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Speculative Fiction', 'Science Fiction Fantasy', 'Novella']",25.5k follower,"3,082 review",977,281 (<1%),"1,129 (3%)","6,051 (19%)","13,529 (43%)","10,445 (33%)"
Tales of the Unexpected,Roald Dahl,4.17,"10,187 rating","January 1, 1979","A wine connoisseur with an infallible palate and a sinister taste in wagers. A decrepit old man with a masterpiece tattooed on his back. A voracious adventuress, a gentle cuckold, and a garden sculpture that becomes an instrument of sadistic vengeance. Social climbers who climb a bit too quickly. Philanderers whose deceptions are a trifle too ornate. Impeccable servants whose bland masks slip for one vertiginous instant.In these deliciously nasty stories an internationally acclaimed practitioner of the short narrative works his own brand of black magic: tantalizing, amusing, and sometimes terrifying readers into a new sense of what lurks beneath the ordinary. Included in Roald Dahl's Tales of the Unexpected are such notorious gems of the bizarre as ""The Sound Machine,"" ""Lamb to Slaughter,"" ""Neck,"" and ""The Landlady.""Cover illustration by Seth JabenCover design by Heidi NorthContents:- Taste- Lamb to the Slaughter- Man from the South- My Lady Love, My Dove- Dip in the Pool- Galloping Foxley- Skin - Neck - Nunc Dimittis - The Landlady - William and Mary - The Way Up to Heaven- Parson's Pleasure- Mrs. Bixby and the Colonel's Coat- Royal Jelly- Edward the Conqueror- The Sound Machine- Georgy Porgy - The Hitchhiker- Poison - The Boy Who Talked with Animals- The Umbrella Man- Genesis and Catastrophe- The Butler",471,"['Short Stories', 'Fiction', 'Fantasy', 'Horror', 'Classics', 'Humor', 'Mystery']",24.6k follower,566 review,"1,432",56 (<1%),266 (2%),"1,662 (16%)","4,086 (40%)","4,117 (40%)"
Love and War,John Jakes,4.14,"18,200 rating","January 1, 1984","The Hazards and the Mains -- the first fatal shot fired at Fort Sumter divided them irrevocably with loyalties more powerful than family ties. The young would clash on the bloody battlefields of Bull Run and Fredericksburg, while in intrigue-ridden Washington and Richmond strong-willed men and beautiful women would defend their principles with their lives...or satisfy illicit cravings with schemes that could destroy friends and enemies alike.This surging drama is the second part of the trilogy that includes NORTH AND SOUTH and HEAVEN AND HELL",1087,"['Historical Fiction', 'Fiction', 'Civil War', 'Historical', 'War', 'Romance', 'Classics']",873 follower,370 review,382,146 (<1%),537 (2%),"3,390 (18%)","6,662 (36%)","7,465 (41%)"
Lioness Rampant,Tamora Pierce,4.28,"89,480 rating","November 30, 1988","From Tamora Pierce, the final book in the Song of the Lioness Quartet, honored with the Margaret A. Edwards Award.Having achieved her dream of becoming the first female knight errant, Alanna of Trebond is not sure what to do next. She has triumphed in countless bloody battles, and her adventures are already legendary. Perhaps being a knight errant is not all that Alanna needs…but Alanna must push her uncertainty aside when she is challenged with the impossible. She must recover the Dominion Jewel, a legendary gem with enormous power for good—but only in the right hands. And she must work fast. Tortall is in terrible danger from all directions, with enemies great and small plotting to destroy everyone and everything Alanna loves.",384,"['Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Young Adult Fantasy', 'Adventure', 'Romance']",84k follower,"2,030 review",141,"1,484 (1%)","2,442 (2%)","11,888 (13%)","27,706 (30%)","45,960 (51%)"
The Optimist's Daughter,Eudora Welty,3.52,"13,837 rating","January 1, 1972",This story of a young woman's confrontation with death and her past is a poetic study of human relations.From the Trade Paperback edition.,180,"['Fiction', 'Classics', 'Southern', 'Novels', 'Literature', 'Literary Fiction', 'American']",893 follower,"1,678 review",229,413 (2%),"1,594 (11%)","4,618 (33%)","4,796 (34%)","2,416 (17%)"
The Sneetches and Other Stories,Dr. Seuss,4.31,"65,363 rating","January 1, 1961","1 The SneetchesThe unfortunate Sneetches are bamboozled by one Sylvester McMonkey McBean (""the Fix-it-up Chappie""), who teaches them that pointless prejudice can be costly.2 The ZaxA South-Going Zax and a North-Going Zax seem determined to butt heads on the prairie of Prax.3 Too Many DavesMrs. McCave had 23 sons and named them all Dave. After, she prefers different names, like Marvin O'Gravel Balloon Face or Zanzibar Buck-Buck McFate.4 What Was I Scared Of?Spooky trousers start in the dark forest, but appear closer and more often, even in broad daylight.Wacky illustrations and tongue-twisting rhymes are Suess specialties.",68,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Fantasy', 'Humor']",17.6k follower,"1,090 review",848,934 (1%),"1,953 (2%)","9,166 (14%)","17,268 (26%)","36,042 (55%)"
An Equal Music,Vikram Seth,3.80,"10,549 rating","January 1, 1999","The author of the international bestseller A Suitable Boy returns with a powerful and deeply romantic tale of two gifted musicians. Michael Holme is a violinist, a member of the successful Maggiore Quartet. He has long been haunted, though, by memories of the pianist he loved and left ten years earlier, Julia McNicholl. Now Julia, married and the mother of a small child, unexpectedly reenters his life and the romance flares up once more. Against the magical backdrop of Venice and Vienna, the two lovers confront the truth about themselves and their love, about the music that both unites and divides them, and about a devastating secret that Julia must finally reveal. With poetic, evocative writing and a brilliant portrait of the international music scene, An Equal Music confirms Vikram Seth as one of the world's finest and most enticing writers.",383,"['Fiction', 'Music', 'India', 'Romance', 'Literary Fiction', 'Contemporary', 'Novels']","1,595 follower",902 review,65,228 (2%),823 (7%),"2,736 (25%)","3,842 (36%)","2,920 (27%)"
Walking Across Egypt,Clyde Edgerton,3.89,"6,191 rating","January 3, 1987","""An unpretentious, finely-crafted novel that will linger with the readers like the last strains of a favorite hymn. It is more enjoyable than a pitcher full of sweet tea and one of Mattie's home-cooked dinners.""THE ATLANTA JOURNAL & CONSTITUTIONShe had as much business keeping a stray dog as she had walking across Egypt--which not so incidentally is the title of her favorite hymn. She's Mattie Rigsbee, an independent, strong-minded senior citizen, who at 78, might be slowing down just a bit. When young, delinquent Wesley Benfield drops in on her life, he is even less likely a companion than the stray dog. But, of course, the dog never tasted her mouth-watering pound cake....Wise witty, down-home and real, WALKING ACROSS EGYPT is a book for everyone.From the Trade Paperback edition.","Audio CDFirst published January 3, 1987","['Fiction', 'Humor', 'Southern', 'Adult Fiction', 'Contemporary', 'Novels', 'Book Club', 'Fiction', 'Humor', 'Southern', 'Adult Fiction', 'Contemporary', 'Novels', 'Book Club', 'Fiction', 'Humor', 'Southern', 'Adult Fiction', 'Contemporary', 'Novels', 'Book Club']",257 follower,673 review,37,116 (1%),371 (5%),"1,496 (24%)","2,310 (37%)","1,898 (30%)"
The Body Farm,Patricia Cornwell,4.07,"74,853 rating","September 1, 1994","The Body Farm - a research institute that tests the decomposition of corpses. Black Mountain, North Carolina: a sleepy little town where the local police deal with one homicide a year, if they're unlucky, and where people are still getting used to the idea of locking their doors at night. But violent death is no respecter of venue, and the discovery of the corpse of an 11-year-old girl sends shock waves through the community. Dr Kay Scarpetta, Chief medical Examiner on a similar case in Virginia, is called in to apply her forensic skills to this latest atrocity, but the apparent simplicity of the case proves something of a poisoned chalice - until Scarpetta finds enlightenment through the curious pathologists' playground known as the Body Farm.From Author’s Website",351,"['Mystery', 'Crime', 'Fiction', 'Thriller', 'Mystery Thriller', 'Suspense', 'Murder Mystery']",17.4k follower,"1,546 review",310,543 (<1%),"2,298 (3%)","15,176 (20%)","30,433 (40%)","26,403 (35%)"
Señor Vivo and the Coca Lord,Louis de Bernières,4.11,"4,720 rating","January 1, 1991","In this iridescent gem of a novel, Louis de Bernieres returns to the territory he mapped so well in The War of Don Emmanuel's Nether Parts, a South American country of resplendent eccentricity, gargantuan corruption, and terrifying violence, where the ordinary machinery of government has rusted and the only thing that works is magic.",352,"['Fiction', 'Magical Realism', 'Humor', 'Fantasy', 'Historical Fiction', 'Literature', 'Contemporary']","1,825 follower",232 review,60,50 (1%),157 (3%),842 (17%),"1,847 (39%)","1,824 (38%)"
"Mama, Do You Love Me?",Barbara M. Joosse,4.21,"7,447 rating","January 1, 1991","Mama, do you love me? Yes I do Dear One. How much? In this universal story, a child tests the limits of independence and comfortingly learns that a parent's love is unconditional and everlasting. The story is made all the more captivating by its unusual Arctic setting. The lyrical text introduces young readers to a distinctively different culture, while at the same time showing that the special love that exists between parent and child transcends all boundaries of time and place. The story is beautifully complemented by graphically stunning illustrations that are filled with such exciting animals as whales, wolves, puffins, and sled dogs, and a carefully researched glossary provides additional information on Arctic life. This tender and reassuring book is one that both parents and children will turn to again and again.",32,"['Picture Books', 'Childrens', 'Family', 'Fiction', 'Cultural', 'Love', 'Animals', 'Picture Books', 'Childrens', 'Family', 'Fiction', 'Cultural', 'Love', 'Animals', 'Picture Books', 'Childrens', 'Family', 'Fiction', 'Cultural', 'Love', 'Animals']",41 follower,374 review,67,87 (1%),270 (3%),"1,292 (17%)","2,115 (28%)","3,683 (49%)"
