title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
O Sítio do Picapau Amarelo,Monteiro Lobato,4.35,361 rating,"January 1, 1937","No Sítio do Picapau Amarelo as crianças descobrem um ninho de João-de-Barro na paineira grande. Durante vários dias os meninos se divertem, acompanhando de longe o trabalho dos passarinhos.",22,"['Classics', 'Brazil', 'Childrens', 'Fiction', 'Fantasy', 'Portuguese Literature']",117 follower,6 review,368,0 (0%),10 (2%),47 (13%),111 (30%),193 (53%)
عقلي وقلبي,إحسان عبد القدوس,3.55,659 rating,"January 1, 1959",انه حب واع، مفتح العينين.وقد مرت علي فترة لم اكن اصدق فيها اني احبك. وكنت اسائل نفسي.كيف تحب فتاة في عمري، رجلا في عمرك وكيف امنح كل هذا الجمال الذي وهبني الله. لشيخ لا يستطيع ان يمنح جمالي حقه؟!تساءلت طويلا.. وترددت وقاومت. ثم امنت بأني احبك! احبك حبا لن يستطيع واحد من هؤلاء الشبان الذين تغار منهم ان ينتزعه من قلبي، ومنك.ماذا احب فيك؟احب الطمأنينة التي تحيطني بها.احب القوة التي استمدها من قوتك.احب شخصيتك العارمة، التي استمد منها شخصيتي!احب نجاحك الذي اتباهى به.احب ذكاءك الذي تفهمني به، وتكشف به عن خواطر نفسي!احب حنانك الهادئ الذي تلفني في طياته،وتحميني به من الدنيا.ولكنك تغار عليّ.,216,"['Classics', 'Fiction', 'Audiobook', 'Literature']","4,238 follower",86 review,87,31 (4%),68 (10%),217 (32%),193 (29%),150 (22%)
Wideacre,Philippa Gregory,3.35,"25,496 rating","January 1, 1987","Beatrice Lacey, daughter of Wideacre Hall, will not accept society’s rules that women cannot inherit…The internationally bestselling debut from the author of The Other Boleyn Girl and Three Sisters, Three Queens . Wideacre Hall, set in the heart of the English countryside, is the ancestral home that Beatrice Lacey loves. Built from yellow stone, facing due south and surrounded by the rich woodlands and rolling downs of Sussex, it has been in her family for generations. But as a woman in England in the 1770s she has no right of inheritance; only a loveless arranged marriage lies ahead. Beautiful, sensual and passionate, Beatrice sets out to pursue her own control over Wideacre – at any cost. Yet even as her scheming succeeds, Beatrice is haunted by the one person alive who fully understands her obsession and knows her capacity to let nothing – and no-one – stand in her way. The 30th anniversary edition, with new foreword by the author.",688,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'British Literature', 'Historical Romance', 'Adult']",34k follower,"2,201 review",124,"3,066 (12%)","3,550 (13%)","6,315 (24%)","6,498 (25%)","6,067 (23%)"
Strategy,B.H. Liddell Hart,4.08,"2,993 rating","January 1, 1941","""The most important book by one of the outstanding military authorities of our time."" – Library Journal   This is the classic book on war as we know it. During his long life, Basil H. Liddell Hart was considered one of the world's foremost military thinkers--a man generally regarded as the ""Clausewitz of the 20th century."" Strategy is a seminal work of military history and theory, a perfect companion to Sun-tzu’s The Art of War and Carl von Clauswitz’s On War. Liddell Hart stressed movement, flexibility, and surprise. He saw that in most military campaigns dislocation of the enemy's psychological and physical balance is prelude to victory. This dislocation results from a strategic indirect approach. Reflect for a moment on the results of direct confrontation (trench war in WW I) versus indirect dislocation (Blitzkreig in WW II). Liddell Hart is also tonic for business and political planning: just change the vocabulary and his concepts fit.",448,"['History', 'Nonfiction', 'Military Fiction', 'War', 'Military History', 'Business', 'Politics']",245 follower,93 review,133,42 (1%),129 (4%),555 (18%),"1,094 (36%)","1,173 (39%)"
Collected Poems,Dylan Thomas,4.20,"16,931 rating","January 1, 1952","The Collected Poems of Dylan Thomas contains poems that Thomas personally decided best represented his work. A year before its publication Thomas died from swelling of the brain triggered by excessive drinking. Since its initial publication in 1953, this book has become the definitive edition of the poet’s work. Thomas wrote “Prologue” addressed to “my readers, the strangers” — an introduction in verse that was the last poem he would ever write. Also included are classics such as “And Death Shall Have No Dominion,” “Do Not Go Gentle into that Good Night,” and “Fern Hill” that have influenced generations of artists from Bob Dylan (who changed his last name from Zimmerman in honor of the poet), to John Lennon (The Beatles included Thomas’ portrait on the cover of Sgt. Pepper’s Lonely Hearts Club Band); this collection even appears in the film adaptation of Cormac McCarthy’s The Road when it is retrieved from the rubble of a bookshelf.",203,"['Poetry', 'Classics', 'Fiction', 'Literature', '20th Century', 'British Literature', 'Collections']","1,275 follower",377 review,505,159 (<1%),476 (2%),"2,822 (16%)","5,818 (34%)","7,656 (45%)"
Frenchman's Creek,Daphne du Maurier,3.98,"19,934 rating","September 1, 1941","Bored and restless in London's Restoration Court, Lady Dona escapes into the British countryside with her restlessness and thirst for adventure as her only guides.Eventually Dona lands in remote Navron, looking for peace of mind in its solitary woods and hidden creeks. She finds the passion her spirit craves in the love of a daring French pirate who is being hunted by all of Cornwall.Together, they embark upon a quest rife with danger and glory, one which bestows upon Dona the ultimate choice: sacrifice her lover to certain death or risk her own life to save him.",260,"['Classics', 'Historical Fiction', 'Fiction', 'Romance', 'Historical', 'Adventure', 'Pirates']","8,572 follower","2,041 review",324,175 (<1%),917 (4%),"4,562 (22%)","7,702 (38%)","6,578 (32%)"
The Firebrand,Marion Zimmer Bradley,4.06,"10,943 rating","January 1, 1987","Blending archaeological fact and legend, the myths of the gods and the feats of heroes, Marion Zimmer Bradley breathes new life into the classic tale of the Trojan War-reinventing larger-than-life figures as living people engaged in a desperate struggle that dooms both the victors and the vanquished, their fate seen through the eyes of Kassandra-priestess, princess, and passionate woman with the spirit of a warrior.",608,"['Fantasy', 'Historical Fiction', 'Fiction', 'Mythology', 'Historical', 'Science Fiction Fantasy', 'Historical Fantasy']","4,465 follower",578 review,713,181 (1%),445 (4%),"2,190 (20%)","3,843 (35%)","4,284 (39%)"
"Loves Music, Loves to Dance",Mary Higgins Clark,3.94,"29,067 rating","May 15, 1991","A serial killer leaves one dancing shoe on a foot of the victims who answer his personal ads. When Erin dies, her best friend places ads to entice the villain already targeting her next. New York police detective Vince D'Ambrosio takes a personal interest. New boyfriend Dr Michael Nash is supportive. A stalker may surprise everyone.",318,"['Mystery', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller', 'Crime', 'Adult']",12.3k follower,"1,009 review",562,199 (<1%),"1,221 (4%)","7,728 (26%)","10,992 (37%)","8,927 (30%)"
The Wayward Bus,John Steinbeck,3.87,"12,106 rating","February 1, 1947","In his first novel to follow the publication of his enormous success, The Grapes of Wrath, Steinbeck’s vision comes to life in this imaginative and unsentimental chronicle of a bus traveling California’s back roads, transporting the lost and the lonely, the good and the greedy, the stupid and the scheming, the beautiful and the vicious away from their shattered dreams and, possibly, toward the promise of the future. This edition features an introduction by Gary Scharnhorst.",261,"['Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Literary Fiction', 'The United States Of America', 'Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Literary Fiction', 'The United States Of America', 'Fiction', 'Classics', 'Literature', 'Novels', 'American', 'Literary Fiction', 'The United States Of America']",22.5k follower,915 review,784,115 (<1%),572 (4%),"3,193 (26%)","5,140 (42%)","3,086 (25%)"
A Bell for Adano,John Hersey,3.98,"8,539 rating","June 27, 1944",An Italian-American major during World War II wins the love and admiration of the local townspeople when he searches for a replacement for the 700 year-old town bell that had been melted down for bullets by the fascists.,269,"['Fiction', 'Historical Fiction', 'Classics', 'Italy', 'War', 'World War II', 'Literature']",603 follower,432 review,103,125 (1%),348 (4%),"1,876 (21%)","3,393 (39%)","2,797 (32%)"
Schlafes Bruder,Robert Schneider,3.79,"3,745 rating","January 1, 1992","»Das ist die Geschichte des Musikers Johannes Elias Alder, der zweiundzwanzigjährig sein Leben zu Tode brachte, nachdem er beschlossen hatte, nicht mehr zu schlafen.«So beginnt der Debütroman von Robert Schneider, mit dem ihm vor 30 Jahren ein literarischer Welterfolg gelang. Der Auftaktsatz nimmt die Geschichte über das Leben eines Genies in der Enge eines österreichischen Bergdorfs vorweg: Schon als Kind ist der 1803 geborene Elias Außenseiter, sein außergewöhnlich scharfes Gehör und sein musikalisches Talent sorgen bei den Dorfbewohnern für Aufsehen und Argwohn. Die unerfüllte Liebe zu seiner Cousine Elsbeth quält ihn im Laufe der Jahre, und sie treibt ihn an. Bei einem Orgelwettbewerb in Feldberg improvisiert Elias über den Bach-Choral »Komm, o Tod, du Schlafes Bruder« und entfacht eine ungeahnt starke Wirkung auf sein Publikum und sich selbst.Der Roman wurde in Dutzende Sprachen übersetzt, erfolgreich verfilmt und ist einer der großen Klassiker der Gegenwart.",204,"['Fiction', 'Classics', 'German Literature', 'Historical Fiction', 'Novels', 'School', 'Historical']",256 follower,169 review,98,195 (5%),293 (7%),834 (22%),"1,221 (32%)","1,202 (32%)"
The Man in the Brown Suit,Agatha Christie,3.95,"110,600 rating","August 22, 1924","Newly-orphaned Anne Beddingfeld is a nice English girl looking for a bit of adventure in London. But she stumbles upon more than she bargained for! Anne is on the platform at Hyde Park Corner tube station when a man falls onto the live track, dying instantly. A doctor examines the man, pronounces him dead, and leaves, dropping a note on his way. Anne picks up the note, which reads ""17.1 22 Kilmorden Castle"". The next day the newspapers report that a beautiful ballet dancer has been found dead there-- brutally strangled. A fabulous fortune in diamonds has vanished. And now, aboard the luxury liner Kilmorden Castle, mysterious strangers pillage her cabin and try to strangle her. What are they looking for? Why should they want her dead? Lovely Anne is the last person on earth suited to solve this mystery... and the only one who can! Anne's journey to unravel the mystery takes her as far afield as Africa and the tension mounts with every step... and Anne finds herself struggling to unmask a faceless killer known only as 'The Colonel'....",381,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Mystery Thriller', 'Thriller', 'Detective']",64.5k follower,"3,717 review","4,153","3,023 (2%)","6,054 (5%)","24,492 (22%)","36,428 (32%)","40,603 (36%)"
The Sound of the Mountain,Yasunari Kawabata,3.86,"8,105 rating","January 1, 1953","Librarian's note: An alternate cover of this ISBN can be found here.Ogata Shingo is growing old, and his memory is failing him. At night he hears only the sound of death in the distant rumble from the mountain. The relationships which have previously defined his life - with his son, his wife, and his attractive daughter-in-law - are dissolving, and Shingo is caught between love and destruction. Lyrical and precise, The Sound of the Mountain explores in immaculately crafted prose the changing roles of love and the truth we face in ageing.",276,"['Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Literature', 'Asia', 'Novels', 'Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Literature', 'Asia', 'Novels', 'Fiction', 'Japan', 'Japanese Literature', 'Classics', 'Literature', 'Asia', 'Novels']","3,278 follower",733 review,370,116 (1%),536 (6%),"1,996 (24%)","3,157 (38%)","2,300 (28%)"
A Good Scent from a Strange Mountain,Robert Olen Butler,3.95,"8,981 rating","January 1, 1992","Robert Olen Butler's lyrical and poignant collection of stories about the aftermath of the Vietnam War and its impact on the Vietnamese was acclaimed by critics across the nation and won the Pulitzer Prize in 1993. Now Grove Press is proud to reissue this contemporary classic by one of America's most important living writers, in a new edition of 'A Good Scent from a Strange Mountain' that includes two subsequently published stories -- ""Salem"" and ""Missing"" -- that brilliantly complete the collection's narrative journey, returning to the jungles of Vietnam.",269,"['Short Stories', 'Fiction', 'Historical Fiction', 'War', 'Asia', 'Literature', 'Classics']",428 follower,645 review,89,156 (1%),481 (5%),"1,939 (21%)","3,442 (38%)","2,963 (32%)"
The Little Drummer Girl,John le Carré,3.99,"14,814 rating","January 1, 1983","John le Carre's classic novels deftly navigate readers through the intricate shadow worlds of international espionage with unsurpassed skill and knowledge, and have earned him unprecedented worldwide acclaim.In this thrilling and thought-provoking novel of Middle Eastern intrigue, Charlie, a brilliant and beautiful young English actress, is lured into ""the theatre of the real"" by an Israeli intelligence officer. Forced to play her ultimate role, she is plunged into a deceptive and delicate trap set to ensnare an elusive Palestinian terrorist.",659,"['Fiction', 'Thriller', 'Espionage', 'Mystery', 'Mystery Thriller', 'Suspense', 'Spy Thriller']","8,511 follower",847 review,174,201 (1%),687 (4%),"3,152 (21%)","5,833 (39%)","4,941 (33%)"
حول التأصيل الإسلامى للعلوم الاجتماعية,محمد قطب,4.00,75 rating,"January 1, 1998",علم الاجتماع الإسلامى والركائز التى يقوم عليها مثل السنن الربانية التى تحكم الحياة البشرية والثوابت والمتغيرات فى حياة البشر ومكانة الأسرة فى البنيان الاجتماعى والعلاقة المتبادلة بين الفرد والمجتمع وكيفية التأصيل الإسلامى للعلوم الاجتماعية,178,"['Philosophy', 'Islam']","1,444 follower",11 review,87,0 (0%),6 (8%),17 (22%),23 (30%),29 (38%)
كيف نكتب التاريخ الإسلامي,محمد قطب,3.83,94 rating,"January 1, 1993",تناول المنهج الذى ينبغى أن تعاد على أساسه كتابة التاريخ الإسلامى عارضاً لمظاهر الجاهلية العربية ثم بعثة الرسول حتى صدر الإسلام.,261,"['History', 'Religion']","1,444 follower",12 review,87,7 (7%),7 (7%),20 (21%),21 (22%),39 (41%)
The Tyranny of Words,Stuart Chase,4.32,259 rating,"January 1, 1938","The pioneering and still essential text on semantics, urging readers to improve human communication and understanding with precise, concrete language.  In 1938, Stuart Chase revolutionized the study of semantics with his classic text, The Tyranny of Words. Decades later, this eminently useful analysis of the way we use words continues to resonate. A contemporary of the economist Thorstein Veblen and the author Upton Sinclair, Chase was a social theorist and writer who despised the imprecision of contemporary communication. Wide-ranging and erudite, this iconic volume was one of the first to condemn the overuse of abstract words and to exhort language users to employ words that make their ideas accurate, complete, and readily understood. “[A] thoroughly scholarly study of the science of the meaning of words.” —Kirkus Reviews “When thinking about words, I think about Stuart Chase’s The Tyranny of Words. It is one of those books that never lose its message.” —CounterPunch",420,"['Nonfiction', 'Philosophy', 'Linguistics', 'Language', 'Writing', 'Communication', 'Psychology']",31 follower,26 review,115,6 (2%),9 (3%),24 (9%),77 (29%),143 (55%)
Out of Africa / Shadows on the Grass,Isak Dinesen,4.21,"11,408 rating","January 1, 1937","Out of Africa tells the story of a farm that the narrator once had in Africa. The farm is located at the foot of the Ngong hills outside of Nairobi, in what is now Kenya. It sits at an altitude of six thousand feet. The farm grows coffee, although only part of its six thousand acres is used for agriculture. The remaining parts of the land are forest and space for the natives to live on.",462,"['Nonfiction', 'Africa', 'Memoir', 'Classics', 'Biography', 'Travel', 'History', 'Nonfiction', 'Africa', 'Memoir', 'Classics', 'Biography', 'Travel', 'History', 'Nonfiction', 'Africa', 'Memoir', 'Classics', 'Biography', 'Travel', 'History']",480 follower,501 review,173,134 (1%),355 (3%),"1,706 (14%)","3,956 (34%)","5,257 (46%)"
Polar Star,Martin Cruz Smith,3.98,"10,644 rating","June 13, 1989","Arkady Renko has made too many enemies and now he toils in obscurity on a Russian factory ship in the middle of the Bering Sea. But when a female crew member is picked up dead with the day's catch, Arkady becomes obsessed with the case and once again discovers more than he wants to know and certainly more than he bargained for....",384,"['Fiction', 'Mystery', 'Thriller', 'Russia', 'Crime', 'Mystery Thriller', 'Detective']","1,168 follower",457 review,68,200 (1%),425 (3%),"2,080 (19%)","4,616 (43%)","3,323 (31%)"
Moribito II: Guardian of the Darkness,Nahoko Uehashi,4.26,"1,173 rating","February 1, 1999","Balsa returns to her native Kanbal to clear the name of Jiguro, her dear mentor, who saved her life when she was six years old. But what should be a visit of truth and reconciliation becomes a fight for her life when she learns that Jiguro had been a member of King Rogsam's personal bodyguard. After Jiguro fled Kanbal with her, Rogsam sent the other bodyguards after them one by one--Jiguro's best friends, whom he had to kill to protect Balsa. Now, with the help of two Kanbalese children, Balsa must unwind the conspiracy surrounding Jiguro and the mystery of the Guardians of the Dark.",245,"['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Japanese Literature', 'Japan', 'Novels', 'Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Japanese Literature', 'Japan', 'Novels', 'Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Japanese Literature', 'Japan', 'Novels']",319 follower,139 review,83,8 (<1%),15 (1%),164 (13%),465 (39%),521 (44%)
After You'd Gone,Maggie O'Farrell,4.03,"16,910 rating","January 1, 2000","Maggie O'Farrell's groundbreaking debut: a stunning, best-selling story of wrenching love and grief. A distraught young woman boards a train at King's Cross to return to her family in Scotland. Six hours later, she catches sight of something so terrible in a mirror at Waverley Station that she gets on the next train back to London. AFTER YOU'D GONE follows Alice's mental journey through her own past, after a traffic accident has left her in a coma. A love story that is also a story of absence, and of how our choices can reverberate through the generations, it slowly draws us closer to a dark secret at the family's heart.",384,"['Fiction', 'Contemporary', 'Romance', 'Literary Fiction', 'Scotland', 'Mystery', 'Family']",12.2k follower,"1,537 review",40,216 (1%),656 (3%),"3,280 (19%)","7,070 (41%)","5,688 (33%)"
The Virginian,Owen Wister,3.91,"9,094 rating","January 1, 1902","In the untamed West, pioneers came to test their fortunes -- and their wills. The Wyoming territory was a harsh, unforgiving land, with its own unwritten code of honor by which men lived and died. Into this rough landscape rides the Virginian, a solitary man whose unbending will is his only guide through life. The Virginian's unwavering beliefs in right and wrong are soon tested as he tries to prove his love for a woman who cannot accept his sense of justice; at the same time, a betrayal by his most trusted friend forces him to fight against the corruption that rules the land. Still as exciting and meaningful as it was when first published one hundred years ago, Owen Wister's epic tale of a man caught between his love for a woman and his quest for justice exemplifies one of the most significant and enduring themes in all of American literature. With remarkable character depth and vivid passages, The Virginian stands not only as the first great novel of American Western literature, but as a testament to the eternal struggle between good and evil in humanity. With an engaging new introduction by Gary Scharnhorst, professor of English at the University of New Mexico, this volume is an indispensable addition to the library of American Western literature.",352,"['Westerns', 'Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'Romance', 'Historical', 'Westerns', 'Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'Romance', 'Historical', 'Westerns', 'Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'Romance', 'Historical']",59 follower,"1,032 review",357,226 (2%),560 (6%),"2,047 (22%)","3,193 (35%)","3,068 (33%)"
American Splendor: The Life and Times of Harvey Pekar,Harvey Pekar,4.02,"6,926 rating","January 1, 1987","Harvey Pekar is a true American original, known by many as the blue-collar Mark Twain. For over 25 years he's been writing comic books about his life, chronicling the ordinary and everyday in stories both funny and moving.This 320 page collection was issued on the heels of the film ""American Splendor,"" and it includes material previously published in the first two collected volumes in the American Splendor series.",318,"['Graphic Novels', 'Comics', 'Nonfiction', 'Graphic Novels Comics', 'Biography', 'Memoir', 'Autobiography', 'Graphic Novels', 'Comics', 'Nonfiction', 'Graphic Novels Comics', 'Biography', 'Memoir', 'Autobiography', 'Graphic Novels', 'Comics', 'Nonfiction', 'Graphic Novels Comics', 'Biography', 'Memoir', 'Autobiography', 'Graphic Novels', 'Comics', 'Nonfiction', 'Graphic Novels Comics', 'Biography', 'Memoir', 'Autobiography', 'Graphic Novels', 'Comics', 'Nonfiction', 'Graphic Novels Comics', 'Biography', 'Memoir', 'Autobiography']",240 follower,173 review,159,186 (2%),357 (5%),"1,240 (17%)","2,473 (35%)","2,670 (38%)"
The Republic of Wine,Mo Yan,3.49,"2,327 rating","January 1, 1992","When special investigator Ding Gou'er hears persistent rumors that there is cannibalism in the province called the Republic of Wine, he goes to learn the truth. Beginning at the Mount Luo Coal Mine, he meets Diamond Jin, legendary for his capacity to hold his liquor and fondness for young human flesh. A banquet is served during which the special investigator, by meal's end in an alcohol-induced stupor, loses all sense of reality. Interspersed are stories sent to Mo Yan himself by Li Yidou (aka Doctor of Liquor Studies), each one more mad than the next. Wild and politically explosive, The Republic of Wine proves that no regime can stifle creative imagination.Author Biography: Mo Yan was born in 1952 to a peasant family in Shandong. Despite the audacity of his writing, he has won virtually every national literary prize, including most recently China's Annual Writer's Prize, its most prestigious award. In 2002, Arcade will publish his novel Big Breasts and Wide Hips.",356,"['China', 'Fiction', 'Asia', 'Nobel Prize', 'Chinese Literature', 'Magical Realism', 'Literature', 'China', 'Fiction', 'Asia', 'Nobel Prize', 'Chinese Literature', 'Magical Realism', 'Literature', 'China', 'Fiction', 'Asia', 'Nobel Prize', 'Chinese Literature', 'Magical Realism', 'Literature']","1,268 follower",285 review,284,143 (6%),280 (12%),650 (27%),792 (34%),462 (19%)
The Enchanted Wood,Enid Blyton,4.25,"28,167 rating","May 1, 1939","Jo, Bessie and Fanny move to the country and find an Enchanted Wood right on their doorstep. In the magic Faraway Tree live the magical characters that soon become their new friends – Moon-Face, Silky the fairy, and Saucepan Man. Together they visit the strange lands (the Roundabout Land, the Land of Ice and Snow, Toyland and the Land of Take What You Want) atop the tree and have the most exciting adventures – and narrow escapes.",213,"['Fantasy', 'Childrens', 'Classics', 'Fiction', 'Adventure', 'Middle Grade', 'Magic']","5,786 follower","1,140 review","5,916",529 (1%),935 (3%),"4,101 (14%)","8,099 (28%)","14,503 (51%)"
Wiseguy,Nicholas Pileggi,4.23,"18,467 rating","January 1, 1985","""Wiseguy"" is Nicholas Pileggi's remarkable bestseller, the most intimate account ever printed of life inside the deadly high-stakes world of what some people call the Mafia. ""Wiseguy"" is Henry Hill's story, in fascinating, brutal detail, the never-before-revealed day-to-day life of a working mobster - his violence, his wild spending sprees, his wife, his mistresses, his code of honor.",320,"['Nonfiction', 'True Crime', 'Crime', 'Biography', 'History', 'Memoir', 'Mystery']",278 follower,"1,017 review",15,124 (<1%),400 (2%),"2,713 (14%)","7,072 (38%)","8,158 (44%)"
Lunch Poems,Frank O'Hara,4.16,"12,042 rating","January 1, 1964","Important poems by the late New York poet published in The New American Poetry, Evergreen Review, Floating Bear and stranger places.Often O'Hara, strolling through the noisy splintered glare of a Manhattan noon, has paused at a sample Olivetti to type up thirty or forty lines of ruminations, or pondering more deeply has withdrawn to a darkened ware- or firehouse to limn his computed misunderstandings of the eternal questions of life, coexistence, and depth, while never forgetting to eat lunch, his favorite meal.",82,"['Poetry', 'Classics', 'Queer', 'LGBT', 'New York', 'American', 'Fiction']",638 follower,786 review,126,179 (1%),487 (4%),"1,980 (16%)","3,935 (32%)","5,461 (45%)"
The Glass Bees,Ernst Jünger,3.69,"1,494 rating","January 1, 1957","In The Glass Bees the celebrated German writer Ernst Jünger presents a disconcerting vision of the future. Zapparoni, a brilliant businessman, has turned his advanced understanding of technology and his strategic command of the information and entertainment industries into a discrete form of global domination. But Zapparoni is worried that the scientists he depends on might sell his secrets. He needs a chief of security, and Richard, a veteran and war hero, is ready for the job. However, when he arrives at the beautiful country compound that is Zapparoni's headquarters, he finds himself subjected to an unexpected ordeal. Soon he is led to question his past, his character, and even his senses....",209,"['Fiction', 'Science Fiction', 'German Literature', 'Germany', 'Literature', 'Classics', 'Dystopia', 'Fiction', 'Science Fiction', 'German Literature', 'Germany', 'Literature', 'Classics', 'Dystopia', 'Fiction', 'Science Fiction', 'German Literature', 'Germany', 'Literature', 'Classics', 'Dystopia']",685 follower,172 review,210,27 (1%),110 (7%),456 (30%),600 (40%),301 (20%)
Sons,Pearl S. Buck,3.86,"6,670 rating","June 1, 1932","Second in the trilogy that began with The Good Earth, Buck's classic and starkly real tale of sons rising against their honored fathers tells of the bitter struggle to the death between the old and the new in China. Revolutions sweep the vast nation, leaving destruction and death in their wake, yet also promising emancipation to China's oppressed millions who are groping for a way to survive in a modern age.",320,"['Fiction', 'Historical Fiction', 'China', 'Classics', 'Asia', 'Literature', 'Historical']","2,576 follower",508 review,632,70 (1%),365 (5%),"1,818 (27%)","2,617 (39%)","1,800 (26%)"
The Lilac Bus,Maeve Binchy,3.65,"13,708 rating","January 1, 1984","Each Friday, Tom Fitzgerald drives the same people home from Dublin to spend the weekend in Rathdoon. Nancy, Dee, Kev and Celia - each has their own secret story, unknown to their fellow passengers. And of course Tom himself has his own reasons for returning home so regularly...Once again, Maeve Binchy has conjured up a cast of very human characters with real joys and real sadnesses, portrayed with her trademark wit, compassion and warmth.",196,"['Fiction', 'Ireland', 'Chick Lit', 'Short Stories', 'Romance', 'Irish Literature', 'Contemporary']","4,496 follower",572 review,248,241 (1%),"1,158 (8%)","4,698 (34%)","4,711 (34%)","2,900 (21%)"
The Women of Brewster Place,Gloria Naylor,4.19,"20,764 rating","June 2, 1982","In her heralded first novel, Gloria Naylor weaves together the stories of seven women living in Brewster Place, a bleak inner-city sanctuary, creating a powerful, moving portrait of the strengths, struggles, and hopes of black women in America. Vulnerable and resilient, openhanded and open-hearted, these women forge their lives in a place that in turn threatens and protects—a common prison and a shared home. Naylor renders both loving and painful human experiences with simple eloquence and uncommon intuition. Her remarkable sense of community and history makes The Women of Brewster Place a contemporary classic—and a touching and unforgettable read.",192,"['Fiction', 'Short Stories', 'Classics', 'Historical Fiction', 'African American', 'Literary Fiction', 'Contemporary']",618 follower,"1,086 review",25,214 (1%),510 (2%),"3,344 (16%)","7,726 (37%)","8,970 (43%)"
Konfidenz,Ariel Dorfman,3.51,"1,246 rating","January 1, 1994","Ariel Dorfman construye en 'Konfidenz' una compleja novela de amor y de espionaje en diferentes planos narrativos y temporales, cuyos protagonistas pueden situarse en cualquier epoca y parte del mundo donde deba pelearse contra las dictaduras y las guerras, donde haya que luchar por darle cuerpo a los suenos.","HardcoverFirst published January 1, 1994","['Fiction', 'Novels', 'Literature', 'Latin American', 'Latin American Literature', 'Classics', 'Roman']",235 follower,235 review,138,44 (3%),139 (11%),407 (32%),445 (35%),211 (16%)
The Pushcart War,Jean Merrill,4.19,"4,767 rating","January 1, 1964","DO YOU KNOW THE HISTORY OF THE PUSHCART WAR? THE REAL HISTORY? It’s a story of how regular people banded together and, armed with little more than their brains and good aim, defeated a mighty foe.Not long ago the streets of New York City were smelly, smoggy, sooty, and loud. There were so many trucks making deliveries that it might take an hour for a car to travel a few blocks. People blamed the truck owners and the truck owners blamed the little wooden pushcarts that traveled the city selling everything from flowers to hot dogs. Behind closed doors the truck owners declared war on the pushcart peddlers. Carts were smashed from Chinatown to Chelsea. The peddlers didn’t have money or the mayor on their side, but that didn’t stop them from fighting back. They used pea shooters to blow tacks into the tires of trucks, they outwitted the police, and they marched right up to the grilles of those giant trucks and dared them to drive down their streets. Today, thanks to the ingenuity of the pushcart peddlers, the streets belong to the people—and to the pushcarts.The Pushcart War was first published more than fifty years ago. It has inspired generations of children and been adapted for television, radio, and the stage around the world. It was included on School Library Journal’s list of One Hundred Books That Shaped the Twentieth Century, and its assertion that a committed group of men and women can prevail against a powerful force is as relevant in the twenty-first century as it was in 1964.",224,"['Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Historical Fiction', 'Humor', 'Classics', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Historical Fiction', 'Humor', 'Classics', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Historical Fiction', 'Humor', 'Classics']",16 follower,536 review,35,58 (1%),151 (3%),776 (16%),"1,622 (34%)","2,160 (45%)"
Catechism of the Catholic Church,Pope John Paul II,4.48,"10,886 rating","January 1, 1992","The full, complete exposition of Catholic doctrine, this second edition of the international bestseller has been significantly expanded, enhancing both its content and usability.",904,"['Religion', 'Catholic', 'Theology', 'Reference', 'Nonfiction', 'Christianity', 'Faith', 'Religion', 'Catholic', 'Theology', 'Reference', 'Nonfiction', 'Christianity', 'Faith', 'Religion', 'Catholic', 'Theology', 'Reference', 'Nonfiction', 'Christianity', 'Faith', 'Religion', 'Catholic', 'Theology', 'Reference', 'Nonfiction', 'Christianity', 'Faith', 'Religion', 'Catholic', 'Theology', 'Reference', 'Nonfiction', 'Christianity', 'Faith']",560 follower,417 review,898,250 (2%),345 (3%),962 (8%),"1,696 (15%)","7,633 (70%)"
