title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
Runaways,V.C. Andrews,3.80,"5,802 rating","November 1, 1998","The spellbinding Orphans series concludes in this thrilling new novel from V.C. Andrews(R)...  ""All for one and one for all"" was the girls' motto. In the grim foster home for orphans run by Louise and Gordon Tooey, at least Brooke, Crystal, Raven, and Butterfly had each other. Calling themselves ""sisters,"" together they could forget the past and dream of a new chance...a real home. Then they discovered a secret even more haunting than Gordon's heavy boots pounding on the wooden floors. Their fragile hopes of a better life shattered, they escaped the only way they could. Soon they were runaways in a borrowed car, desperately wishing to wake up one morning in a place of sunshine and love.  Raven hoped to be a singer, Butterfly wanted to be a dancer, Crystal planned for college, and Brooke privately hoped to find her mother in California. On the open road the chains of sadness that had bound them seemed to melt away, and the kindness of strangers made a secure future seem almost real. But the highway was a dangerous place, and soon they were penniless and more vulnerable than ever. Alone under the wide western sky, they had only each other to ask if they should give up their dreams...or if they were really halfway to a haven of safety and happiness....",342,325,"8,072 follower","['Fiction', 'Young Adult', 'Horror', 'Romance', 'Gothic', 'Thriller', 'Drama']",104 review,"1,936 (33%)","1,595 (27%)","1,572 (27%)",553 (9%),146 (2%)
Lovelock,Orson Scott Card,3.47,"2,452 rating","June 21, 1994","Bestselling author Orson Scott Card teams up with the talented Kathyrn H. Kidd to create a startling look at the ethics of bioengineeringLovelock is a capuchin monkey engineered to be the perfect servant--intelligent, agile, pliant, and devoted to his owner. He is a Witness--privileged to spend his days and nights observing the life of one of Earth's most brilliant scientists through digital recording devices behind his eyes. In his heart is the desire to please, not just to avoid the pain his owner can inflict with a word, but because he loves her.Lovelock is on a voyage he did not choose. What human would consider the feelings of a capuchin monkey, no matter how enhanced? But Lovelock is something special among Witnesses--he's a little smarter than most humans; smart enough to break through some of his conditioning. Smart enough to feel the bonds of slavery, and want freedom.",288,859,19.5k follower,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Audiobook', 'Speculative Fiction', 'Adult', 'Novels', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Audiobook', 'Speculative Fiction', 'Adult', 'Novels', 'Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Audiobook', 'Speculative Fiction', 'Adult', 'Novels']",111 review,443 (18%),762 (31%),850 (34%),288 (11%),109 (4%)
Willard,Stephen  Gilbert,3.95,658 rating,"January 1, 1968","When his nagging mother discovers a rat infestation, the anonymous writer of these notebooks sets out to drown the pests, but finds himself unable to go through with it. Instead, he befriends the rats, learning to train and communicate with them. Before long he has the idea of using the rats for revenge against a world in which he has been a failure. His target is his hateful boss, Mr. Jones, who treats him with supreme disrespect and plans to fire him and replace him with someone less expensive. The narrator records his plans in chilling detail as his campaign for vengeance progresses from vandalism to robbery to the most horrific of murders...",191,5,15 follower,"['Horror', 'Fiction', 'Classics', 'Gothic', 'Crime', 'Read For College', 'Novels']",89 review,188 (28%),286 (43%),150 (22%),28 (4%),6 (<1%)
"New and Selected Poems, Volume One",Mary Oliver,4.55,"13,388 rating","January 1, 1992",Features previously published and new poems that explore the natural world and how it is connected to human beings and spirituality.,255,105,"6,939 follower","['Poetry', 'Nature', 'Nonfiction', 'Classics', 'Spirituality', 'LGBT', 'Literature']",785 review,"8,952 (66%)","3,221 (24%)",927 (6%),186 (1%),102 (<1%)
The Redemption of Althalus,David Eddings,3.85,"16,320 rating","January 1, 2000","The Redemption of Althalus is the first stand-alone, single-volume high fantasy saga written by the bestselling husband and wife team of David and Leigh Eddings. Their previous beloved series include the Belgariad, the Malloreon, and the Elenium, and although Althalus is bursting with all the daring escapades their multitude of fans expect, it is also an engaging departure for the authors. Althalus is a grand adventure that is bound to enthrall readers of the authors' previous, multivolume epics, but it features a precision of plot and language that can be achieved only by having an actual resolution. Althalus is a young thief and occasional killer known for his skill and incredible luck. A number of capers end without much monetary reward for him, until he stumbles into a shrine built to the fertility goddess Dweia. Soon afterward he meets with the wizard Ghend, who hires him to steal the Book, a magical tome that can be found in the bizarre House at the End of the World. There, Althalus discovers Dweia in the form of a black cat and learns that she has chosen him to aid her in a war against Ghend and her evil brother, the destroyer god Daeva. Together Althalus and Dweia use the power of the Book and gather together a small team of questionable heroes who must battle Ghend's supernatural forces and armies. The thief Althalus can only hope his luck holds out for this one last task, since the very fate of humanity is at stake.A stand-alone epic fantasy is a rarity in the modern-day publishing world and a concept that should be embraced more often. The Redemption of Althalus gives us all the action, sorcery, humor, and soaring imagination of a grand series but doesn't leave any loose threads, fractured subplots, or loss of momentum. A great deal of fun action and generally good-natured exploits are punctuated by the authors' usual satire on religion and high society. In one clever turn, Althalus enters a city where the wealthy are forced to hide their riches and live even worse than the poor in order to avoid taxation. Althalus is well-polished and smoothly constructed, with real storytelling muscle and a gratifying finale. The Eddingses should be praised for their willingness to put a cap on this particular story in an effort to offer other wonderfully developed worlds to their readers.",791,333,"5,301 follower","['Fantasy', 'Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy', 'Adventure', 'Magic', 'Fantasy', 'Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy', 'Adventure', 'Magic', 'Fantasy', 'Fiction', 'Science Fiction Fantasy', 'High Fantasy', 'Epic Fantasy', 'Adventure', 'Magic']",605 review,"5,904 (36%)","4,829 (29%)","3,479 (21%)","1,429 (8%)",679 (4%)
La Maladie de la mort,Marguerite Duras,3.82,"2,867 rating","January 1, 1982","Un homme paye une femme pour que, pendant plusieurs jours, elle s’allonge nue dans un lit, dans une chambre face à la mer noire et se soumette. Il essayera d’aimer. Elle le fait, il la regarde dormir, la touchera, dormira et pleurera contre elle. Puis elle lui pose des questions auxquelles il ne répond que brièvement. Elle lui dit qu’il est atteint de la maladie de la mort, qu’elle l’avait reconnue dès le début. Au bout de plusieurs nuits, il pleure sur lui-même et elle parvient à lui faire dire que c’est parce qu’il n’aime pas. Elle lui dit de ne plus pleurer sur lui-même. Peu à peu, elle prend le contrôle, mais sans paraître le vouloir, comme s'il lui laissait peu à peu le contrôle. Puis, un jour, elle ne revient plus et ne reviendra jamais.",64,289,"2,672 follower","['Fiction', 'France', 'Short Stories', 'Classics', 'French Literature', 'Literature', 'Erotica']",327 review,824 (28%),"1,047 (36%)",712 (24%),217 (7%),67 (2%)
The Road to Mecca,Muhammad Asad,4.48,"5,616 rating","August 1, 1954","In this extraordinary and beautifully-written autobiography, Asad tells of his initial rejection of all institutional religions, his entree into Taoism, his fascinating travels as a diplomat, and finally his embrace of Islam.",375,74,533 follower,"['Islam', 'Religion', 'Nonfiction', 'Biography', 'History', 'Travel', 'Spirituality']",779 review,"3,580 (63%)","1,370 (24%)",502 (8%),109 (1%),55 (<1%)
Tribulation Force,Tim LaHaye,3.97,"42,550 rating","September 27, 1996","Rayford Steele and Cameron (“Buck”) Williams find themselves pressed into service for the man they believe could be the Antichrist. Nicolae Carpathia takes over the United Nations, signs a peace treaty with Israel, and begins to lure the nations of earth together to form one global village. Meanwhile, the judgment of God begins to fall on the earth. Buck and Rayford, along with their pastor and Rayford's daughter, must fight to stay alive and battle the forces of evil in the strength of their fledgling, newfound faith.",180,746,"1,926 follower","['Fiction', 'Christian Fiction', 'Christian', 'Religion', 'Fantasy', 'Thriller', 'Christianity', 'Fiction', 'Christian Fiction', 'Christian', 'Religion', 'Fantasy', 'Thriller', 'Christianity', 'Fiction', 'Christian Fiction', 'Christian', 'Religion', 'Fantasy', 'Thriller', 'Christianity']","1,214 review","16,255 (38%)","13,835 (32%)","8,686 (20%)","2,477 (5%)","1,297 (3%)"
You Went Away: A Novella,Timothy Findley,3.83,851 rating,"January 1, 1996","You Went Away is Timothy Findley's latest storytelling masterpiece, a richly evocative and haunting novella of war-time love, infidelity and the ideals of love. In his trademark, effortless recreation of past lives and loves, Findley instantly transports us to 1942 Canada and the imploding marriage of Mi and Graeme Forbes. As the war edges closer, Mi fears her hard-drinking husband's philandering ways but finds herself magnetized by a dashing young R.C.A.F. pilot who handles a Spitfire and motorcycle with equal aplomb. In a time defined by laughter and loss, Mi and Graeme struggle with their own betrayal and loss and the delicate, almost invisible threads of hope that entwine them all. A story as only Timothy Findley could tell. You Went Away is another bestselling treat from one of our most gifted writers.",252,52,328 follower,"['Fiction', 'Canada', 'Historical Fiction', 'War', 'Literary Fiction', 'Historical', 'World War II']",37 review,200 (23%),362 (42%),242 (28%),41 (4%),6 (<1%)
On Mexican Time: A New Life in San Miguel,Tony Cohan,3.71,"2,010 rating","January 1, 1999",On Mexican Time,306,15,12 follower,"['Travel', 'Nonfiction', 'Memoir', 'Biography', 'Biography Memoir', 'Adventure', 'Latin American']",205 review,448 (22%),772 (38%),606 (30%),131 (6%),53 (2%)
Five on a Treasure Island,Enid Blyton,4.11,"32,787 rating","January 1, 1942","The very first Famous Five adventure, featuring Julian, Dick, Anne, not forgetting tomboy George and her beloved dog, Timmy! There's a shipwreck off Kirrin Island! But where is the treasure? The Famous Five are on the trail - looking for clues - but they're not alone! Someone else has got the same idea. Time is running out for the Famous Five, who will follow the clues and get to the treasure first?",256,"5,916","5,786 follower","['Childrens', 'Fiction', 'Adventure', 'Mystery', 'Classics', 'Middle Grade', 'Young Adult']","1,615 review","13,417 (40%)","11,531 (35%)","6,370 (19%)","1,068 (3%)",401 (1%)
"Living My Life, Vol. 2",Emma Goldman,4.32,430 rating,"January 1, 1931","“You damn bitch of an anarchist, I wish I could get at you. I would tear your heart out and feed it to my dog.” This was one of the less obscene messages received by Emma Goldman (1869-1940), while in jail on suspicion of complicity in the assassination of McKinley. The most notorious woman of her day, she was bitterly hated by millions and equally revered by millions.The strong feelings she aroused are understandable. She was an alien, a practicing anarchist, a labor agitator, a pacifist in World War 1, an advocate of political violence, a feminist, a proponent of free love and birth control, a communist, a street-fighter for justice — all of which she did with strong intellect and boundless passion. Today, of course, many of the issues that she fought over are just as vital as they were then.Emma Goldman came from Russia at the age of 17. After an encounter with the sweatshop and an unfortunate marriage, she plunged into the bewildering intellectual and activist chaos that attended American social evolution around the turn of the twentieth century. She knew practically everyone of importance in radical circles. She dominated many areas of the radical movement, lecturing, writing, haranguing, and publishing to awaken the world to her ideas. After World War I she was deported to Russia, where she soon discovered that anarchists were no better liked than in America, despite Lenin’s first gesture of welcome. She escaped with her life but never was allowed to return to the United States.Emma Goldman was a devastatingly honest woman, who spared herself as little as she spared anyone else. From her account the reader can gain insight into a curious personality type of recurrent a woman who devoted her life to eliminating suffering, yet could make a bomb or assist in staging an assassination. Equally interesting are her comments on other radicals of the period, such as Kropotkin, Berkman, Mooney, Lenin, Trotsky, Haywood, Most, the Haymarket martyrs, and many others. Her autobiography, written with vigor, ranks among the finest in the English language.",528,276,867 follower,"['Nonfiction', 'History', 'Biography', 'Politics', 'Memoir', 'Feminism', 'Autobiography']",21 review,221 (51%),149 (34%),45 (10%),8 (1%),7 (1%)
Dragoncharm,Graham Edwards,3.88,205 rating,"November 28, 1996","Before man, there was magic. And where there was magic, there were dragons. The world is turning. The faeries are dying. Fortune, a humble dragon of the new, natural order, joins his fire-breathing friend Cumber on an epic quest to challenge the force that is drawing enchantment out of the world. As the tyrant Wraith attacks the ancient stronghold of Covamere, Fortune's growing band seeks to bring together the divided races of natural and charmed, for only if dragons are united can the world be made to turn true.",504,33,49 follower,"['Fantasy', 'Dragons', 'Fiction', 'Science Fiction Fantasy', 'Novels']",17 review,66 (32%),65 (31%),62 (30%),8 (3%),4 (1%)
Pigs in Heaven,Barbara Kingsolver,4.00,"62,722 rating","January 1, 1993","Continuing the story begun in ""The Bean Trees"", this novel features the characters Taylor and Turtle as they witness an event whose repercussions will change their lives forever. By the author of ""Animal Dreams"" and ""Homeland"".",343,76,21.5k follower,"['Fiction', 'Contemporary', 'Literary Fiction', 'Adult Fiction', 'Novels', 'Adult', 'Literature']","2,601 review","19,189 (30%)","27,450 (43%)","13,451 (21%)","2,064 (3%)",568 (<1%)
In the Electric Mist With Confederate Dead,James Lee Burke,4.16,"10,287 rating","April 15, 1993","Hunting a sadistic killer who targets young prostitutes, Detective Dave Robicheaux has no mind to be sidetracked into persuading ex-schoolmate mobster Julie 'Baby Feet' Balboni to leave town. And it turns out that Balboni is the money behind a Civil War movie that's bringing in good business. But then the film crew stumble on a skeleton out in the bayou, and the links between a thirty-year-old lynching, a Civil War general, Balboni and the serial killer lead Dave into treacherous waters, with only a handful of unexpected allies to help him protect his own.",344,153,"3,732 follower","['Mystery', 'Fiction', 'Crime', 'Thriller', 'Detective', 'Mystery Thriller', 'Noir']",526 review,"4,144 (40%)","4,109 (39%)","1,654 (16%)",281 (2%),99 (<1%)
Systematic Theology Vol 1: Ethics,James William McClendon Jr.,4.20,88 rating,"January 1, 1986","Christian doctrine, McClendon tells us, is no laundry list of propositions to be believed, but is rather an essential practice of the church. Doctrines are those shared convictions which the church must teach and live out if it is to be the church.",384,14,8 follower,"['Theology', 'Philosophy', 'Nonfiction']",11 review,37 (42%),37 (42%),11 (12%),1 (1%),2 (2%)
Eureka Street,Robert McLiam Wilson,4.17,"4,136 rating","January 1, 1996","EUREKA STREET is a story of Belfast in the six months just before and after the latest ceasefires. It is the story of Chuckie Lurgan, fat, Protestant and poor, who suddenly becomes very wealthy by various legal but immoral means; and of Jake Jackson, Catholic, reformed tough guy, who has been abandoned by his English girlfriend and is looking for love. Meanwhile the strange letters OTG start appearing on walls and paving stones throught the city. Now a major four-part drama for BBC TWO to be screened at the end of August 1999, starring Vincent Regan, Mark Benton, Marie Jones, Dervla Kirwan and Sorcha Cusack.",396,15,132 follower,"['Fiction', 'Ireland', 'Irish Literature', 'Historical Fiction', 'Novels', 'Contemporary', 'Historical']",366 review,"1,757 (42%)","1,529 (36%)",678 (16%),146 (3%),26 (<1%)
Walt Disney's Dumbo,Walt Disney Company,4.32,"27,047 rating","January 1, 1940","Everyone's favorite big-eared little elephant finds his way to the skies in this uplifting Little Golden Book. With artwork from the 1940s, allof the original charm and beauty of the Disney classic can be found in this vintage book.",24,33.2k,"2,606 follower","['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Fantasy', 'Media Tie In']",116 review,"15,886 (58%)","5,523 (20%)","4,313 (15%)",963 (3%),362 (1%)
Stars and Bars,William  Boyd,3.49,"2,079 rating","January 1, 1984","All Henderson Dores dreams of is fitting in. But America, land of the loony millionaire and the subway poet, down-home Bible-basher and sharp-suited hood, of paralyzing personal frankness and surreally fantasized facilities, is hard enough for an Englishman to fit in to. Henderson could never shed enough inhibitions to become just another weirdo. Or could he? This hilarious fish-out-of-water comedy, which Boyd also adapted for screen for the 1980s film starring Daniel Day Lewis, was described in the ""Guardian"" as, 'splittingly shrewd and engaging ...with an extra and uneasy little something fretting away at the ribald content'.",348,59,"1,992 follower","['Fiction', 'Humor', 'Novels', 'Contemporary', 'Literature', 'The United States Of America', 'Modern']",129 review,305 (14%),744 (35%),754 (36%),212 (10%),64 (3%)
A Tale of three Kings: A Study in Brokenness,Gene Edwards,4.29,"9,519 rating","January 1, 1980","For the many Christians who have experienced pain, loss, and heartache at the hands of other believers, this compelling story offers comfort, healing, and hope. Christian leaders and directors of religious movements throughout the world have recommended this simple, powerful, and beautiful story to their members and staff. You will want to join the thousands who have been profoundly touched by this incomparable story.",105,95,228 follower,"['Christian', 'Leadership', 'Fiction', 'Christian Living', 'Christianity', 'Spirituality', 'Faith']",873 review,"5,210 (54%)","2,611 (27%)","1,151 (12%)",349 (3%),198 (2%)
Creation,Gore Vidal,4.23,"4,574 rating","January 1, 1981","Once again the incomparable Gore Vidal interprets and animates history -- this time in a panoramic tour of the 5th century B.C. -- and embellishes it with his own ironic humor, brilliant insights, and piercing observations. We meet a vast array of historical figures in a staggering novel of love, war, philosophy, and adventure . . . ""There isn't a page of CREATION that doesn't inform and very few pages that do not delight.""-- John Leonard, The New York Times",574,284,"1,716 follower","['Historical Fiction', 'Fiction', 'Historical', 'Literature', 'Philosophy', 'Classics', 'Novels']",403 review,"2,102 (45%)","1,639 (35%)",632 (13%),169 (3%),32 (<1%)
The Romulan Way,Diane Duane,3.92,"1,620 rating","August 1, 1987","They are a race of warriors, a noble people to whom honor is all. They are cousin to the Vulcan, ally to the Klingon, and Starfleet's most feared and cunning adversary. They are the Romulans, and for eight years, Federation Agent Terise LoBrutto has hidden in their midst. Now the presence of a captured Starfleet officer forces her to make a fateful choice between exposure and the chance to escape: maintain her cover -- or save the life of Dr. Leonard McCoy?Here, in a startlingly different adventure, is the truth behind one of the most fascinating alien races ever created in ""Star Trek"" -- the Romulans.",256,196,"2,337 follower","['Star Trek', 'Science Fiction', 'Fiction', 'Star Trek Original Series', 'Media Tie In', 'Science Fiction Fantasy', 'Space Opera', 'Star Trek', 'Science Fiction', 'Fiction', 'Star Trek Original Series', 'Media Tie In', 'Science Fiction Fantasy', 'Space Opera', 'Star Trek', 'Science Fiction', 'Fiction', 'Star Trek Original Series', 'Media Tie In', 'Science Fiction Fantasy', 'Space Opera']",98 review,528 (32%),572 (35%),405 (25%),96 (5%),19 (1%)
Father Elijah: An Apocalypse,Michael D. O'Brien,4.41,"3,806 rating","January 1, 1996","Michael O'Brien presents a thrilling apocalyptic novel about the condition of the Roman Catholic Church at the end of time. It explores the state of the modern world, and the strengths and weaknesses of the contemporary religious scene, by taking his central character, Father Elijah Schäfer, a Carmelite priest, on a secret mission for the Vatican which embroils him in a series of crises and subterfuges affecting the ultimate destiny of the Church.Father Elijah is a convert from Judaism, a survivor of the Holocaust, a man once powerful in Israel. For twenty years he has been ""buried in the dark night of Carmel"" on the mountain of the prophet Elijah. The Pope and the Cardinal Secretary of State call him out of obscurity and give him a task of the highest sensitivity: to penetrate into the inner circles of a man whom they believe may be the Antichrist. Their purpose: to call the Man of Sin to repentance, and thus to postpone the great tribulation long enough to preach the Gospel to the whole world.In this richly textured tale, Father Elijah crosses Europe and the Middle East, moves through the echelons of world power, meets saints and sinners, presidents, judges, mystics, embattled Catholic journalists, faithful priests and a conspiracy of traitors within the very House of God. This is an apocalypse in the old literary sense, but one that was written in the light of Christian revelation.",597,40,634 follower,"['Fiction', 'Catholic', 'Religion', 'Christian Fiction', 'Spirituality', 'Christian', 'Literature']",394 review,"2,271 (59%)","1,031 (27%)",355 (9%),106 (2%),43 (1%)
Five Little Peppers Abroad,Margaret Sidney,3.81,392 rating,"January 1, 1902","When the friends of the Pepper family found that the author was firm in her decision to continue their history no further, they brought their appeals for the details of some of those good times that made the “little brown house” an object-lesson.","HardcoverFirst published January 1, 1902",171,43 follower,"['Classics', 'Fiction', 'Childrens', 'Historical Fiction', 'Young Adult', 'Kids', 'Family']",24 review,119 (30%),118 (30%),122 (31%),28 (7%),5 (1%)
Primal Fear,William Diehl,4.23,"9,557 rating","January 26, 1992","Martin Vail, the brilliant ""bad-boy"" lawyer every prosecutor and politician love to hate, is defending Aaron Stampler, a man found holding a bloody butcher's knife near a murdered archbishop. Vail is certain to lose, but Vail uses his unorthodox ways to good advantage when choosing his legal team—a tight group of men and women who must uncover the extraordinary truth behind the archbishop's slaughter. They do, in a heart-stopping climax unparalleled for the surprise it springs on the reader...",399,43,156 follower,"['Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Legal Thriller', 'Mystery Thriller']",460 review,"4,249 (44%)","3,720 (38%)","1,240 (12%)",257 (2%),91 (<1%)
Até ao Fim,Vergílio Ferreira,4.23,317 rating,"January 1, 1987","O perturbante monólogo de um pai durante o velório do filho.Um homem passa a noite numa capela sobre o mar, a velar o corpo do filho, um jovem adulto, deliquente e toxicodependente. Durante essas horas, vai contando na primeira pessoa a história da sua vida e dirige-se ao filho morto, num intenso e perturbante monólogo.",256,68,278 follower,"['Portugal', 'Romance', 'Portuguese Literature']",18 review,145 (45%),115 (36%),45 (14%),9 (2%),3 (<1%)
الحياة الجديدة,Orhan Pamuk,3.56,"8,835 rating","January 1, 1994","نبذة الناشر:يكتب أورهان باموق الرواية كمن يحفر بئراً عميقة بإبرة التطريز، وإن أية فكرة يتخذها محوراً لعمله الروائي، مهما تكن صغيرة ومهملة، تقوده إلى رسم بانوراما (إنسانية، اجتماعية، تاريخية، سياسية، فلسفية) لتركيا والعالم بشقيه المتقدم والمتخلف.في مطلع ""الحياة الجديدة"" يقول الراوي: قرأت كتاباً غير مجرى حياتي كلها. ولكن ما هو هذا الكتاب؟ ومن هو مؤلفه؟ وما هي الأفكار التي تختبئ في ثناياه؟هذه الأسئلة تبقى في حكم (المجاهيل) الرياضية، ومن ثم فإن الراوي يصطحب القارئ معه في رحلتين تفصل بينهما عشر سنوات للبحث عن الإجابات الممكنة لهذه الأسئلة -المجاهيل.ولكن ما هي الحياة الجديدة التي ينشدها كاتبنا الألمعي؟ أهي تشكيلة حياة الغرب الاجتماعية الاقتصادية السياسية، أم تشكيلة حياة الشرق؟ أهي في المادة أم في الماورائيات؟إن كاتباً من هذا الطراز يستحيل أن يشير إلى نمط حياة محدد في سياق عمل أدبي ليس من اختصاصه أساساً التحديد والتأطير والتفقيط إنه يطرح أسئلة، وينتقد مظاهر وأنماط من دون أن يبدو عليه أنه ينتقد أو يعيب.",458,106,"9,608 follower","['Fiction', 'Turkish Literature', 'Turkish', 'Novels', 'Nobel Prize', 'Literature', 'Contemporary', 'Fiction', 'Turkish Literature', 'Turkish', 'Novels', 'Nobel Prize', 'Literature', 'Contemporary', 'Fiction', 'Turkish Literature', 'Turkish', 'Novels', 'Nobel Prize', 'Literature', 'Contemporary', 'Fiction', 'Turkish Literature', 'Turkish', 'Novels', 'Nobel Prize', 'Literature', 'Contemporary', 'Fiction', 'Turkish Literature', 'Turkish', 'Novels', 'Nobel Prize', 'Literature', 'Contemporary']",724 review,"2,004 (22%)","2,825 (31%)","2,540 (28%)","1,028 (11%)",438 (4%)
The Mystery of Holly Lane,Enid Blyton,4.07,"2,674 rating","January 1, 1953","Who stole the money that the old man in Holly Lane had so carefully hidden in his cottage and where is it now? Why did his furniture disappear in the middle of the night? Fatty and the other Find-Outers have a long list of suspects, and a few clues, but this latest mystery just won't be solved! Mr Goon, the policeman, is hot on the scent too and he is sure that he has the answer when the others are still utterly confused. But who will solve the mystery first?","PaperbackFirst published January 1, 1953","5,916","5,786 follower","['Childrens', 'Mystery', 'Fiction', 'Adventure', 'Middle Grade', 'Classics', 'Indonesian Literature']",62 review,"1,045 (39%)",892 (33%),631 (23%),88 (3%),18 (<1%)
Thursday's Child,Sonya Hartnett,3.79,"1,368 rating","January 1, 2000","Harper Flute believes that her younger brother Tin, with his uncanny ability to dig, was born to burrow. While their family struggles to survive in a bleak landscape during the Great Depression, the silent and elusive little Tin - ""born on a Thursday and so fated to his wanderings"" - begins to escape underground, tunneling beneath their tiny shanty. As time passes, Tin becomes a wild thing, leaving his family further and further behind. With exquisite prose, richly drawn characters, and a touch of magical realism, Sonya Hartnett tells a breathtakingly original coming-of-age story through the clear eyes of an observant child. It’s an unsentimental portrait of a loving family faced with poverty and heartbreak, entwined with a surreal vision of the enigmatic Tin, disappearing into a mysterious labyrinth that reaches unimaginably far, yet remains hauntingly near.",272,45,305 follower,"['Young Adult', 'Historical Fiction', 'Fiction', 'Historical', 'Australia', 'Magical Realism', 'Coming Of Age']",158 review,358 (26%),527 (38%),353 (25%),94 (6%),36 (2%)
My Oedipus Complex and Other Stories,Frank  O'Connor,3.84,520 rating,"January 1, 1953","This Collection of Stories includes the following:The GeniusMy Oedipus ComplexFirst ConfessionThe Study of HistoryThe Man of the WorldGuests of the NationMachine-Gun Corps in actionSoirée Chez une Belle Jeune FilleJumbo's WifeThe Cornet-Player Who Betrayed IrelandThere is a Lone HouseNews for the ChurchThe Mad LomasneysUprootedThe Majesty of the LawThe LuceysAfter Fourteen YearsPeasantsThe Bridal NightA Thing of NothingMichael's WifeA Bachelor's StoryFish for FridayA Story by MaupassantIn the TrainThe CorkerysOld-Age PensionersThe Long Road to UmmeraThe WreathThe Mass Island____________________________________________The story of the title, My Oedipus Complex deals with a little boy named Larry and his feelings towards his father. When his father returns home from World War II, Larry is resentful and jealous of losing his mother's undivided attention, and finds himself in a constant struggle to win back her affections.If you looking for the edition of only that short story, you can find it here: My Oedipus Complex.",362,166,122 follower,"['Short Stories', 'Fiction', 'Irish Literature', 'Ireland', 'Literature', 'Psychology', 'Novels']",57 review,137 (26%),209 (40%),136 (26%),31 (5%),7 (1%)
The Change,K.A. Applegate,3.99,"5,111 rating","January 1, 1997","Tobias has pretty much gotten used to his life. He's a red-tailed hawk with the mind of a kid. It was weird when he first got trapped in morph. But now it's almost okay. After all, how many kids actually get the chance to fly?Now Tobias is about to make a very special choice. A choice that the other Animorphs and Ax know nothing about. And it could mean the difference between being a hawk. . . and being human. . . .",176,254,361 follower,"['Science Fiction', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Middle Grade', 'Aliens', 'Science Fiction', 'Young Adult', 'Fiction', 'Fantasy', 'Childrens', 'Middle Grade', 'Aliens']",238 review,"1,805 (35%)","1,746 (34%)","1,298 (25%)",230 (4%),32 (<1%)
Ben Israel: The Spiritual Odyssey of a Modern Man,Arthur Katz,4.33,61 rating,"November 30, 2000","Raised in Brooklyn, New York, through the depression years and coming to adolescence during the turbulence of World War II, Art Katz, in his quest for the meaning of life, began a journey toward Truth that climaxed significantly and symbolically in Jerusalem. Through the diversity of Marxist, pragmatist, and existential ideologies and philosophies, as well as merchant marine and military experiences, Art was brought to a final moral crisis as a teacher, able to raise, but not answer the groaning perplexities of the modern age and his own heart. During a leave of absence, on a hitch-hiking odyssey through North Africa, Western Europe and the Middle East, the cynical and unbelieving atheist - vehement anti-religionist and anti-Christian - was radically apprehended by a God whom he was not seeking. The actual journal, Ben Israel - Odyssey of a modern Jew, recounts the breaking into consciousness and ultimate apprehension of an unsuspecting and resistant 'son of Israel.'",184,36,20 follower,"['Biography', 'Nonfiction', 'Memoir', 'Christian']",15 review,31 (50%),21 (34%),7 (11%),2 (3%),0 (0%)
Third from the Sun,Richard Matheson,3.96,290 rating,"January 1, 1954","Contents:· Born of Man and Woman · vi F&SF Sum ’50 · Third from the Sun · ss Galaxy Oct ’50 · Lover, When You’re Near Me · nv Galaxy May ’52 · SRL Ad · ss F&SF Apr ’52 · Mad House · nv Fantastic Jan/Feb ’53 · F--- [“The Foodlegger”] · ss Thrilling Wonder Stories Apr ’52 · Dear Diary · ss Born of Man and Woman, Chamberlain, 1954 · To Fit the Crime · ss Fantastic Nov/Dec ’52 · Dress of White Silk · ss F&SF Oct ’51 · Disappearing Act · ss F&SF Mar ’53 · The Wedding · ss Beyond Fantasy Fiction Jul ’53 · Shipshape Home · ss Galaxy Jul ’52 · The Traveller · ss Born of Man and Woman, Chamberlain, 1954",180,721,"4,183 follower","['Science Fiction', 'Horror', 'Short Stories', 'Fantasy', 'Fiction', 'Collections', 'Classics']",42 review,88 (30%),116 (40%),73 (25%),12 (4%),1 (<1%)
