title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,genres,author_followers,no_of_reviews,no_of_books_by_author,one_star_ratings,two_star_ratings,three_star_ratings,four_star_ratings,five_star_ratings
I Have a Dream: Writings and Speeches That Changed the World,Martin Luther King Jr.,4.49,"1,609 rating","January 1, 1987","On August 28, 1963, Martin Luther King Jr. stood in front of the Lincoln Memorial looking out over thousands of troubled Americans who had gathered in the name of civil rights and uttered his now famous words, ""I have a dream . . ."" It was a speech that changed the course of history.This fortieth-anniversary edition honors Martin Luther King Jr.'s courageous dream and his immeasurable contribution by presenting his most memorable words in a concise and convenient edition. As Coretta Scott King says in her foreword, ""This collection includes many of what I consider to be my husband's most important writings and orations."" In addition to the famed keynote address of the 1963 march on Washington, the renowned civil rights leader's most influential words included here are the ""Letter from a Birmingham Jail,"" the essay ""Pilgrimage to Nonviolence,"" and his last sermon, ""I See the Promised Land,"" preached the day before he was assassinated.",210,"['Nonfiction', 'History', 'Classics', 'Politics', 'Biography', 'Essays', 'Race', 'Nonfiction', 'History', 'Classics', 'Politics', 'Biography', 'Essays', 'Race', 'Nonfiction', 'History', 'Classics', 'Politics', 'Biography', 'Essays', 'Race', 'Nonfiction', 'History', 'Classics', 'Politics', 'Biography', 'Essays', 'Race', 'Nonfiction', 'History', 'Classics', 'Politics', 'Biography', 'Essays', 'Race']","3,124 follower",102 review,355,13 (<1%),19 (1%),145 (9%),415 (25%),"1,017 (63%)"
"Out of Control: The New Biology of Machines, Social Systems, and the Economic World",Kevin Kelly,4.22,"1,657 rating","January 1, 1992",Out of Control chronicles the dawn of a new era in which the machines and systems that drive our economy are so complex and autonomous as to be indistinguishable from living things.,531,"['Science', 'Nonfiction', 'Technology', 'Philosophy', 'Economics', 'Business', 'Biology']","1,461 follower",114 review,122,22 (1%),71 (4%),235 (14%),521 (31%),808 (48%)
God Speaks,Meher Baba,4.56,202 rating,"January 1, 1975","God Speaks is Meher Baba's most complete statement of the process of Creation and its purpose. This recent reprinting maintains the contents of the 1973 revised edition while presenting the material in a new style. A contemporary format makes the work attractive and easier to read for today's audiences. God Speaks incorporates all of life into a spiritual saga. The only protagonist is God, and his story encompasses all individual biographies. It is God himself who becomes the three basic processes for the growth and transformation of evolution, reincarnation and involution (the spiritual path of return to Himself). The first phase of God's journey is evolution. It is initiated from a totally unconscious God as if an infinite Ocean were in a state likened to deep sleep. This unconscious God speaks the First Word ""Who am I?"". This question disrupts the limitless, undivided, absolute vacuum, and its reverberations create individualized souls, compared to drops or bubbles within the Ocean. By speaking the First Word, God establishes the process of Creation, in which he assumes evolving forms to gain increasing consciousness. Individuality is the vehicle of this quest. Evolution marks a series of temporary answers to ""Who am I?"" The soul traverses a multitude of forms, beginning with simples gases and proceeding slowly through inanimate stone and mineral forms. These early evolutionary stages obviously have only the most rudimentary consciousness and cannot provide a satisfactory answer to God's original question. The original query thus provides a continuing momentum for the drop soul to develop new forms each with greater consciousness, including the many plant and animal beings. Every evolutionary kingdom reveals new dimensions of consciousness and experience. Each also offers opportunities to gain different kinds of awareness. For example, when the soul identifies itself with varied species of fish, it experiences the world as a creature living in waterconversely, as a bird, it enriches its consciousness by flying through air. When the drop soul finally evolves to human form, consciousness is fully developed, but an individual is still not aware of the potential of his or her consciousness. So the original ""Who am I?"" imperative persists and inaugurates the second reincarnation. Since consciousness is fully developed, there is no longer a need for evolving new forms. The individual's experience, gathered in early stages of evolution, is now humanized and expressed in countless lifetimes. The impulses gained in sub-human forms can play themselves out in the broader context of intelligence, emotions, choices, diverse setting and interactions with people. But obviously no single lifetime can bear the burden of ""humanizing"" the entire evolutionary inheritance randomly or simultaneously. There must be a method for re-experiencing the pre-human legacy in manageable segments. The soul thus experiences alternately a series of opposites, organized according to themes. Accordingly, in different lives, the soul becomes male and female, rich and poor, vigorous and weak, beautiful and ugly. Through exploring the potential of these many opposites, one eventually exhausts all possible human identities and, therefore, has fully learned the entire range of human experience. Here begins the third involution, the process by which the soul returns to the full awareness of the Divine Force, which created him. As Meher Baba puts it, ""When the consciousness of the soul is ripe for disentanglement from the gross world (the everyday world of matter and forms(, it enters the spiritual path and turns inward."" Like evolution, involution has certain states and stages, consisting of ""planes"" and ""realms."" But individuality continues along this spiritual path. In fact, the book quotes the Sufi saying ""There are as many ways to God as there are souls...."" Each new plane denotes a state of being that differs from the states that proceeded it. The first three planes are within the subtle world or domain of energy, ""pran."" There follows the fourth plane, the threshold of the mental world, where misuse of great power for personal desire can lead to disintegration of consciousness. The fifth and sixth planes represent true sainthood, which is understood to be increasing intimacy with God as the Beloved. On the sixth plane, the mind itself becomes the inner eye that sees God everywhere and in everything. ""The loving of God and the longing for His union,"" says Meher Baba ""is fully demonstrated in the sixth plane of consciousness."" The seventh plane marks true and lasting freedom. Impressions go. Duality goes. The drops burst and again become the Ocean. God answers his question of ""Who am I?"" with ""I am God."" The Infinite has returned to the original starting point. He now knows, however, with full consciousness and full awareness that he was, is and always will be infinite. And he realizes that the entire journey has been an illusory dream, the purpose of which is the full awakening of his soul. Yet the saga is not necessarily over. Meher Baba indicates that even among God-realized souls responsibilities within Creation may differ. Most play no further active part in Creation. But a rare few make the journey back to human consciousness. Of these, five become Perfect Masters, blending divine consciousness with awareness of all beings in evolution, reincarnation and involution. These five administer the affairs of the universe. And they use their ""infinite knowledge, power and bliss for the progressive emancipation of all in the field of illusion."" Meher Baba differentiates these Perfect Masters, who are always on earth, from the Avatar, who is the ""that highest status of God, where God directly becomes man and lives on earth as God-man."" He further comments that the ""Avatar is always One and the same, the eternal, indivisible, infinite One who manifests Himself in the form of man as the Avatar, as the Messiah, as the Prophet, as the Buddha, as the Ancient Onethe Highest of the High."" A little over a year before the first publication of God Speaks, Meher Baba officially declared himself to be that Avatara claim that amplifies the meaning of the title. To the one who accepts Meher Baba's position, God's plan is revealed vividly through these pages.",348,"['Spirituality', 'Philosophy', 'Religion', 'Mysticism', 'India']",67 follower,34 review,148,1 (<1%),8 (3%),16 (7%),29 (14%),148 (73%)
20th Century Boys 1,Naoki Urasawa,4.37,"7,999 rating","January 29, 2000","Ende des 20. Jahrhunderts steht die Menschheit vor dem Abgrund… doch die 20th Century Boys lassen sich davon nicht unterkriegen! Als Jugendliche erschufen die Freunde im Jahr 1969 ein Symbol. 1997, als die Ausmaße des drohenden Desasters zu Tage treten, erwacht dieses Symbol erneut zum Leben! Dies ist eine Geschichte über eine Gruppe Jungs, die die Welt rettet!",210,"['Manga', 'Comics', 'Graphic Novels', 'Mystery', 'Science Fiction', 'Fiction', 'Seinen']","2,289 follower",528 review,387,70 (<1%),155 (1%),815 (10%),"2,665 (33%)","4,294 (53%)"
დიდოსტატის კონსტანტინეს მარჯვენა,Konstantine Gamsakhurdia,4.35,"2,383 rating","January 1, 1939","კონსტანტინე გამსახურდიას ისტორული რომანი ,,დიდოსტატის კონსტანტინეს მარჯვენა“ სრულყოფილად წარმოგვიდგენს ქართული რენესანსის ეპოქას, წინააღმდეგობებით, კონფლიქტებით და ,,მრუმე ღამეებით“ აღსავსე მკაცრ საუკუნეს.",408,"['Georgian', 'Historical Fiction', 'Classics', 'Fiction', 'School', 'Romance', 'Novels']",152 follower,90 review,31,43 (1%),87 (3%),282 (11%),541 (22%),"1,430 (60%)"
Ten Philosophical Mistakes,Mortimer J. Adler,3.87,629 rating,"January 1, 1985","An illuminating critique of modern thought from America's ""Philosopher for Everyman"" (Time).Ten Philosophical Mistakes examines ten errors in modern thought and shows how they have led to serious consequences in our everyday lives. It teaches how they came about, how to avoid them, and how to counter their negative effects.",200,"['Philosophy', 'Nonfiction', 'Metaphysics', 'Audiobook', 'Leadership', 'History', 'Logic']",924 follower,77 review,487,16 (2%),42 (6%),146 (23%),229 (36%),196 (31%)
Η καμένη βάτος,Manès Sperber,4.53,40 rating,"January 1, 1949","Στη δεκαετία του '30, ο σταλινισμός διαποτίζει τις συνειδήσεις των λαών της Δ. Ευρώπης και της ΕΣΣΔ. Όμως οι περισσότεροι κομουνιστές πιστεύουν ότι το δηλητήριο ήταν βάλσαμο. Λίγοι συνειδητοποιούσαν πως κάτι δεν πήγαινε καλά, πως είχαν κάνει λάθος. Οι προσβολές της αλήθειας και οι ενδοκομματικές προδοσίες (φαινόμενα που αποτυπώθηκαν καθαρά στις δίκες της Μόσχας) διέψευσαν με τραγικό τρόπο τα οράματα όσων είχαν επενδύσει όλη τους την υπόσταση στην υπόθεση της σοσιαλιστικής επανάστασης. Ένας απ’ αυτούς ήταν ο Ντόινο Φάμπερ, ιστορικός, ηγετικό στέλεχος του γερμανικού ΚΚ, κεντρικός ήρωας του βιβλίου. Μέσα από τη διαδρομή του επαναστάτη-στοχαστή, ο συγγραφέας στήνει μια μεγαλειώδη τοιχογραφία της Κεντρικής Ευρώπης και των Βαλκανίων, εισχωρεί στα άδυτα της Κομιντέρν και αποκαλύπτει ότι το εργαστήρι των μηχανισμών που αλλοίωσαν τα ανθρωπιστικά ιδεώδη της Επανάστασης δεν είχε άλλη έδρα από τη μεγαλύτερη των αβύσσων: την ανθρώπινη ψυχή. Προσωπικά πάθη και αδυναμίες διαπλέκονται σ’ ένα μείγμα εκρηκτικό, που τινάζει πολλές ζωές στον αέρα.Ένα αριστουργηματικό μυθιστόρημα που μένει αξέχαστο στη μνήμη του αναγνώστη.",574,"['Historical Fiction', 'Fiction', 'Historical Fiction', 'Fiction', 'Historical Fiction', 'Fiction']",9 follower,9 review,49,0 (0%),0 (0%),3 (7%),13 (32%),24 (60%)
First Among Equals,Jeffrey Archer,3.91,"16,006 rating","January 1, 1984","Playing for the highest stakes of all . . . In the 1960s, four ambitious new MPs take their seats at Westminster. Over three decades they share the turbulent passions of the race for power with their wives and families, men and women caught up in a dramatic game for the higest stakes of all. But only one man can gain the ultimate goal - the office of Prime Minister.",496,"['Fiction', 'Thriller', 'Historical Fiction', 'Politics', 'Drama', 'Mystery', 'Novels']",11.2k follower,448 review,379,202 (1%),724 (4%),"4,018 (25%)","6,502 (40%)","4,560 (28%)"
The House of Returned Echoes,Arnošt Lustig,3.62,13 rating,"January 1, 1994","Emil Ludvig has always relied on the simple traditions of his family and the basic laws of civilization to counteract his misfortunes. During the hard times in Prague between the wars, he is willing to struggle to keep his family and his business alive despite anti-Semitism and economic hardship. But as a decent man himself, he refuses to believe that the Nazi threats will be carried out.In The House of Returned Echoes, Arnošt Lustig pays tribute to his father, who died in Auschwitz in 1944, and the novel resonates with both Lustig’s personal experiences and the shared memories of the Holocaust.",311,"['Czech Literature', 'Czech Literature', 'Czech Literature']",72 follower,0 review,72,1 (7%),1 (7%),2 (15%),7 (53%),2 (15%)
The Fool's Progress,Edward Abbey,4.22,"3,625 rating","January 1, 1988","The Fool's Progress, the ""fat masterpiece"" as Edward Abbey labeled it, is his most important piece of it reveals the complete Ed Abbey, from the green grass of his memory as a child in Appalachia to his approaching death in Tuscon at age sixty two. When his third wife abandons him in Tucson, boozing, misanthropic anarchist Henry Holyoak Lightcap shoots his refrigerator and sets off in a battered pick-up truck for his ancestral home in West Virginia. Accompanied only by his dying dog and his memories, the irascible warhorse (a stand-in for the ""real"" Abbey) begins a bizarre cross-country odyssey--determined to make peace with his past--and to wage one last war against the ravages of ""progress.""""A profane, wildly funny, brash, overbearing, exquisite tour de force."" -- The Chicago Tribune",528,"['Fiction', 'Novels', 'Nature', 'Travel', 'Environment', 'Literature', 'Contemporary']","1,674 follower",295 review,66,40 (1%),102 (2%),539 (14%),"1,294 (35%)","1,650 (45%)"
The Legend of Luke,Brian Jacques,4.03,"16,831 rating","January 10, 1999","Joined by Trimp the Hedgehog, Dinny Foremole, and Gonff—the ever-mischievous Prince of Mousethieves—Martin embarks on a perilous journey to the northland shore, where Luke, his father, abandoned him as a child. There, within the carcass of a great red ship, he finally uncovers what he has been searching for: the story of the evil pirate stoat, Vilu Deskar, and the valiant warrior who pursued him relentlessly over the high seas, seeking to destroy Vilu at all costs, even if it meant deserting his only son. The legend of Luke and his son, Martin, is a glorious tale from Redwall's history.",374,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Animals', 'Middle Grade']","4,028 follower",248 review,251,107 (<1%),654 (3%),"3,961 (23%)","6,032 (35%)","6,077 (36%)"
The Passing of the Great Race or the Racial Basis of European History,Madison Grant,3.21,140 rating,"January 1, 1916","This is an EXACT reproduction of a book published before 1923. This IS NOT an OCR'd book with strange characters, introduced typographical errors, and jumbled words. This book may have occasional imperfections such as missing or blurred pages, poor pictures, errant marks, etc. that were either part of the original artifact, or were introduced by the scanning process. We believe this work is culturally important, and despite the imperfections, have elected to bring it back into print as part of our continuing commitment to the preservation of printed works worldwide. We appreciate your understanding of the imperfections in the preservation process, and hope you enjoy this valuable book.",148,"['History', 'Race', 'Nonfiction', 'Politics', 'Anthropology', 'Research', 'Genetics']",25 follower,22 review,56,26 (18%),17 (12%),34 (24%),27 (19%),36 (25%)
Paths of Glory,Humphrey Cobb,4.18,574 rating,"January 1, 1935",A story of World War I and the sacrificies a nation demands of its citizens.,304,"['Fiction', 'War', 'Historical Fiction', 'World War I', 'Classics', 'Novels', '20th Century']",6 follower,75 review,7,4 (<1%),18 (3%),86 (14%),226 (39%),240 (41%)
"Minds, Brains and Science",John Rogers Searle,3.75,574 rating,"January 1, 1984","Minds, Brains and Science takes up just the problems that perplex people, and it does what good philosophy always it dispels the illusion caused by the specious collision of truths. How do we reconcile common sense and science? John Searle argues vigorously that the truths of common sense and the truths of science are both right and that the only question is how to fit them together.Searle explains how we can reconcile an intuitive view of ourselves as conscious, free, rational agents with a universe that science tells us consists of mindless physical particles. He briskly and lucidly sets out his arguments against the familiar positions in the philosophy of mind, and details the consequences of his ideas for the mind-body problem, artificial intelligence, cognitive science, questions of action and free will, and the philosophy of the social sciences.",107,"['Philosophy', 'Science', 'Nonfiction', 'Psychology', 'Neuroscience', 'Biology', 'College']",328 follower,34 review,70,13 (2%),33 (5%),173 (30%),220 (38%),135 (23%)
Blessed Are You: Mother Teresa and the Beatitudes,Eileen Egan,4.25,32 rating,"June 1, 1992",great condition,143,[],23 book,7 review,23,1 (3%),1 (3%),2 (6%),13 (40%),15 (46%)
"Through a Glass, Darkly",Jostein Gaarder,3.81,"8,111 rating","January 1, 1993","It's almost Christmas. Cecilia lies sick in bed as her family bustle around her to make her last Christmas as special as possible. Cecilia has cancer. An angel steps through her window. So begins a spirited and engaging series of conversations between Cecelia and her angel. As the sick girl thinks about her life and prepares for her death, she changes subtly, in herself and in her relationships with her family. Jostein Gaarder is a profoundly optimistic writer, who writes about death with wisdom, compassion and an enquiring mind. 'Through a Glass, Darkly' will not only bring comfort to the bereaved. It will move and amaze everyone who reads it.",176,"['Fiction', 'Philosophy', 'Fantasy', 'Young Adult', 'Novels', 'Scandinavian Literature', 'Contemporary', 'Fiction', 'Philosophy', 'Fantasy', 'Young Adult', 'Novels', 'Scandinavian Literature', 'Contemporary', 'Fiction', 'Philosophy', 'Fantasy', 'Young Adult', 'Novels', 'Scandinavian Literature', 'Contemporary']","7,041 follower",536 review,67,145 (1%),608 (7%),"2,193 (27%)","2,883 (35%)","2,282 (28%)"
Frozen in Time: The Fate of the Franklin Expedition,Owen Beattie,4.10,"2,908 rating","December 1, 1987","""Simply compelling.""--Mordecai Richler. ""A cautionary tale of scholarly merit.""--William S. Burroughs. ""Chilling...will keep you up nights turning pages.""--Peter Gorner, The Chicago Tribune. In 1845, Sir John Franklin set off, determined to ""penetrate the icy fastness"" of the Arctic. But he and his 129 men never made it. For the next 35 years, more than 20 major rescue parties searched fruitlessly for the vanished expedition. In this updated version of a bestseller that sold over 118,000 copies, a top forensic anthropologist and a historian tell the dramatic tale of excavating three sailors from the Franklin party. The bodies, well preserved by the permafrost, gave up their secrets to 20th century science, and the researchers pieced together a story of horrific starvation, scurvy, and cannibalism...Absolutely unforgettable--with photos in both color and black and white. The authors both live in Alberta, Canada. 192 pages, 43 color illus., 5 x 7 3/4. ",278,"['Nonfiction', 'History', 'Historical', 'Science', 'Canada', 'Adventure', 'Travel', 'Nonfiction', 'History', 'Historical', 'Science', 'Canada', 'Adventure', 'Travel', 'Nonfiction', 'History', 'Historical', 'Science', 'Canada', 'Adventure', 'Travel']",9 follower,279 review,6,10 (<1%),82 (2%),560 (19%),"1,223 (42%)","1,033 (35%)"
The Life and Death of St. Kilda,Tom Steel,4.07,441 rating,"January 1, 1975","On 29 August 1930 the remaining 36 inhabitants of this bleak but spectacular island off Scotland's western coast took ship for the mainland. A community that had survived alone for centuries finally succumbed to the ravages that resulted from mainland contact. What their lives had been like century after century, why they left, and what happened to them afterwards is the subject of Tom Steel's fascinating book. It is the story of a way of life unlike any other, told here in words and pictures, and of how the impact of twentieth-century civilization led to its death.",277,"['History', 'Nonfiction', 'Scotland', 'Biography', 'Travel', 'Ornithology', 'Religion']",7 book,57 review,7,1 (<1%),12 (2%),81 (18%),207 (46%),140 (31%)
Living on the Wind: Across the Hemisphere With Migratory Birds,Scott Weidensaul,4.41,542 rating,"January 1, 1999","Living on the Wind is a magisterial work of nature writing from author Scott Weidensaul.Bird migration is the world's only true unifying natural phenomenon, stitching the continents together in a way that even the great weather systems fail to do. Scott Weidensaul follows awesome kettles of hawks over the Mexican coastal plains, bar-tailed godwits that hitchhike on gale winds 7,000 miles nonstop across the Pacific from Alaska to New Zealand, and myriad songbirds whose numbers have dwindled so dramatically in recent decades. Migration paths form an elaborate global web that shows serious signs of fraying, and Weidensaul delves into the tragedies of habitat degradation and deforestation with an urgency that brings to life the vast problems these miraculous migrants now face.",420,"['Birds', 'Nature', 'Nonfiction', 'Science', 'Natural History', 'Animals', 'Biology']",113 follower,75 review,53,1 (<1%),6 (1%),51 (9%),196 (36%),288 (53%)
Middle Passage,Charles R. Johnson,3.85,"5,109 rating","January 1, 1990","In this savage parable of the African American experience, Rutherford Calhoun, a newly freed slave eking out a living in New Orleans in 1830, hops aboard a square rigger to evade the prim Boston schoolteacher who wants to marry him. But the Republic turns out to be a slave clipper bound for Africa. Calhoun, whose master educated him as a humanist, becomes the captain's cabin boy, and though he hates himself for acting as a lackey, he's able to help the African slaves recently taken aboard to stage a revolt before the rowdy, drunken crew can spring a mutiny. Middle Passage won the 1990 National Book Award.",209,"['Fiction', 'Historical Fiction', 'African American', 'Literature', 'Classics', 'Novels', 'Race']",224 follower,448 review,83,102 (1%),339 (6%),"1,224 (23%)","2,005 (39%)","1,439 (28%)"
Chocky,John Wyndham,3.86,"10,704 rating","January 1, 1968","Matthew, they thought, was just going through a phase of talking to himself. And, like many parents, they waited for him to get over it, but it started to get worse. Matthew's conversations with himself grew more and more intense—it was like listening to one end of a telephone conversation while someone argued, cajoled and reasoned with another person you couldn't hear. Then Matthew started doing things he couldn't do before, like counting in binary-code mathematics. So he told them about Chocky—the person who lived in his head.Cover Artist: Harry Willock.",154,"['Science Fiction', 'Fiction', 'Classics', 'Fantasy', 'Young Adult', 'Science Fiction Fantasy', 'British Literature']","1,810 follower",902 review,325,71 (<1%),467 (4%),"2,961 (27%)","4,630 (43%)","2,575 (24%)"
Phileine zegt sorry,Ronald Giphart,3.27,"2,695 rating","January 1, 1996","In een waanzinnig contemplatief moment zet Phileine ('brains, beauty, beast, best') haar leven op een rij. Haar vriendinnen zijn haar vriendinnen niet meer, ze werkt heel hard terwijl ze gewoonlijk liever lui is, oprechte levensvreugd kan ze al maanden niet meer opbrengen en haar acterende vriend Max, het enige vrolijke toontje van haar levensorgel, geeft zich in New York over aan feesten, drinken en het bevredigen van vrouwen. Ze besluit haar vriend onverwachts in Manhattan op te zoeken en wordt daar meegezogen in een groep jonge toneelspelers die met een provocerende uitvoering van Romeo en Juliet de westerse seksuele moraal aan de kaak probeert te stellen. Cynisch, zwartgallig, opmerkelijk levenswijs en met bijtende humor, vertelt Phileine over de ontwikkelingen die leiden tot een verbijsterende daad.",213,"['Fiction', 'Dutch Literature', 'Literature', 'School', 'Roman', 'Novels', 'Contemporary']",127 follower,88 review,73,123 (4%),428 (15%),"1,023 (37%)",850 (31%),271 (10%)
The Rescue,Nicholas Sparks,4.12,"201,474 rating","January 1, 2000","When confronted by raging fires or deadly accidents, volunteer fireman Taylor McAden feels compelled to take terrifying risks; but there is one leap of faith Taylor can't bring himself to make: He can't fall in love.BookPage calls Nicholas Sparks, ""a modern master of fateful love stories,"" and his phenomenal bestsellers- The Notebook, Message in a Bottle, and A Walk to Remember- have made him one of America's most beloved storytellers. Here, in his newest work, Sparks tells a story about making the greatest commitment of all...loving someone forever. The Rescue When confronted by raging fires or deadly accidents, volunteer fireman Taylor McAden feels compelled to take terrifying risks - risks no one else in the department would ever take - to save lives. But there is one leap of faith Taylor can't bring himself to make: He can't fall in love. For all his adult years, Taylor has sought out women who need to be rescued, women he leaves as soon as their crisis is over, as soon as the relationship starts to become truly intimate. Then, one day, a raging, record-breaking storm hits his small Southern town. Denise Holton, a young single mother, is driving through it when her car skids off the road. With her is her four-year-old son, Kyle, a boy with severe learning disabilities and for whom she has sacrificed everything. Unconscious and bleeding, she-but not Kyle-will be found by Taylor McAden. And when she wakes, the chilling truth becomes clear to both of them: Kyle is gone. During the search for Kyle, the connection, the lifeline, between Taylor and Denise takes root. Taylor doesn't know that this rescue will be different from all the others, demanding far more than raw physical courage. That it will lead him to the possibility of his own rescue from a life lived without love. That it will require him to open doors to his past that were slammed shut by pain. That it will dare him to live life to the fullest by daring to love. In The Rescue Nicholas Sparks weaves his inimitable spell, immersing us in the passions and the surprising complexities of modern relationships-and in doing so, teaching us something about our own.",339,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Contemporary Romance']",228k follower,"5,016 review",405,"2,134 (1%)","7,425 (3%)","38,963 (19%)","67,642 (33%)","85,310 (42%)"
Сад Гетсиманський,Ivan Bahrianyi,4.82,"1,452 rating","January 1, 1950","У творі талановитого українського письменника Івана Багряного зображено потужну сталінську машину свавілля і беззаконь, яка нищила людину морально і фізично. В центрі роману образ інженера Андрія Чумака, який в роки терору потрапляє до в`язниці. Могутній дух і воля не дають зламатися йому навіть у нелюдських умовах. Детальні описи тюремного побуту, допитів і тортур свідчать про те, що роман значною мірою автобіографічний.",528,"['Fiction', 'Ukrainian Literature', 'Classics', 'Ukraine', 'Historical', 'Audiobook', 'Drama']",61 follower,143 review,23,5 (<1%),6 (<1%),32 (2%),160 (11%),"1,249 (86%)"
Hygiène de l'assassin,Amélie Nothomb,3.77,"15,749 rating","August 28, 1992","Prétextat Tach, prix Nobel de littérature, n’a plus que deux mois à vivre. Des journalistes du monde entier sollicitent des interviews de l’écrivain que sa misanthropie tient reclus depuis des années. Quatre seulement vont le rencontrer, dont il se jouera selon une dialectique où la mauvaise foi et la logique se télescopent. La cinquième lui tiendra tête, il se prendra au jeu.Si ce roman est presque entièrement dialogué, c’est qu’aucune forme ne s’apparente autant à la torture. Les échanges, de simples interviews, virent peu à peu à l’interrogatoire, à un duel sans merci où se dessine alors un homme différent, en proie aux secrets les plus sombres.Dans ce premier roman d’une extraordinaire intensité, Amélie Nothomb manie la cruauté, le cynisme et l’ambiguïté avec un talent accompli.",221,"['Fiction', 'France', 'Contemporary', 'Novels', 'French Literature', 'Roman', 'Literature']","4,837 follower","1,295 review",102,408 (2%),"1,261 (8%)","3,969 (25%)","6,010 (38%)","4,101 (26%)"
No Sweetness Here and Other Stories,Ama Ata Aidoo,3.77,531 rating,"January 1, 1970","From the author of Changes : these stories “of post-independence Ghana in the late 1960s are written beautifully and wisely and with great subtlety” (Chimamanda Ngozi Adichi).In this short story collection, the award-winning poet and author of Changes and Our Sister Killjoy explores postcolonial life in Ghana with her characteristic honesty, humor, and insight. A house servant wonders what independence means in a country where indoor plumbing is still reserved for bosses. A brother tracks down his runaway sister only to find she has become a prostitute. In the title story, a bitter divorce turns tragic when the couple’s only child dies of a snake bite.In these and other stories, tradition wrestles with new urban influences as Africans try to sort out their identity in a changing culture, and “even at her gravest, Miss Aidoo writes with a sunny charm” ( The New York Times ).",160,"['Short Stories', 'Africa', 'Fiction', 'Ghana', 'African Literature', 'Literature', 'Feminism', 'Short Stories', 'Africa', 'Fiction', 'Ghana', 'African Literature', 'Literature', 'Feminism', 'Short Stories', 'Africa', 'Fiction', 'Ghana', 'African Literature', 'Literature', 'Feminism']",339 follower,52 review,35,16 (3%),41 (7%),137 (25%),191 (35%),146 (27%)
Pete's a Pizza,William Steig,4.05,"3,651 rating","September 5, 1998","Pete's father starts kneading the dough. Next, some oil is generously applied. (It's really water.) And then some tomatoes. (They're really checkers.) When the dough gets tickled, it laughs like crazy.",32,"['Picture Books', 'Childrens', 'Food', 'Storytime', 'Humor', 'Family', 'Fiction']",366 follower,332 review,137,58 (1%),182 (4%),774 (21%),"1,150 (31%)","1,487 (40%)"
Los Cuadernos del Destierro,Rafael Cardenas,4.84,32 rating,"January 1, 1960",Primer poemario publicado escrito por el poeta venezolano Rafael Cadenas.,68,['Poetry'],10 book,3 review,10,0 (0%),0 (0%),0 (0%),5 (15%),27 (84%)
"Founding the Communist International, Proceedings and Documents of the First Congress, March 1919",John Riddell,4.67,6 rating,"September 1, 1987","Delegates from 20 countries discuss the revolutionary upsurge that swept Central Europe and Asia following World War I. Includes manifesto announcing founding of new revolutionary International. This book is part of a series, The Communist International in Lenin's Time by Pathfinder Press. Photos, maps, notes, chronology, glossary, index. The Bolsheviks Evaluate the Congress.",503,"['History', 'Nonfiction', 'History', 'Nonfiction', 'History', 'Nonfiction', 'History', 'Nonfiction', 'History', 'Nonfiction']",6 follower,0 review,113,0 (0%),0 (0%),0 (0%),2 (33%),4 (66%)
The Best of Mystery: 63 Short Stories Chosen by the Master of Suspense,Alfred Hitchcock,4.09,352 rating,"February 1, 1980","From the book jacket:Here are 63 spine-tingling tales, introduced by the master of suspense, the late Alfred Hitchcock. There suspenseful stories originally appeared in ALFRED HITCHCOCK'S MYSTERY MAGAZINE, and, in the words of the master himself, are ""calculated to make your blood run cold.""You'll find suave detectives, clever gangsters, bodies in trunks, kidnappings, adulterous affairs, murder, and espionage. You'll meet a happy widower, a homicidal country woman, Russians seeking political asylum, a would-be Greenwich Village stud, the Viet Cong, a teenager out on an unfortunate date, and a very unhappy little boy at summer camp, willing to do anything to go home.BEWARE - This anthology is NOT recommended for late night reading. These masterful tales are guaranteed to unnerve.",636,"['Mystery', 'Short Stories', 'Fiction', 'Anthologies', 'Thriller', 'Horror', 'Crime']",735 follower,31 review,"1,070",4 (1%),9 (2%),71 (20%),136 (38%),132 (37%)
The Names,Don DeLillo,3.64,"4,505 rating","January 1, 1982","Set against the backdrop of a lush and exotic Greece, The Names is considered the book which began to drive ""sharply upward the size of his readership"" (Los Angeles Times Book Review). Among the cast of DeLillo's bizarre yet fully realized characters in The Names are Kathryn, the narrator's estranged wife; their son, the six-year-old novelist; Owen, the scientist; and the neurotic narrator obsessed with his own neuroses. A thriller, a mystery, and still a moving examination of family, loss, and the amorphous and magical potential of language itself, The Names stands with any of DeLillo's more recent and highly acclaimed works. ""The Names not only accurately reflects a portion of our contemporary world but, more importantly, an original world of its own is created.""--Chicago Sun-Times""DeLillo sifts experience through simultaneous grids of science and poetry, analysis and clear sight, to make a high-wire prose that is voluptuously stark.""--Village Voice Literary Supplement""DeLillo verbally examines every state of consciousness from eroticism to tourism, from the idea of America as conceived by the rest of the world, to the idea of the rest of the world as conceived by America, from mysticism to fanaticism.""--New York Times",339,"['Fiction', 'Novels', 'American', 'Literature', 'Greece', 'Mystery', '20th Century']","5,885 follower",372 review,93,136 (3%),452 (10%),"1,327 (29%)","1,577 (35%)","1,013 (22%)"
