title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",Erik Larson,4.04,"62,790 rating","August 24, 1999","September 8, 1900, began innocently in the seaside town of Galveston, Texas. Even Isaac Cline, resident meteorologist for the U.S. Weather Bureau failed to grasp the true meaning of the strange deep-sea swells and peculiar winds that greeted the city that morning. Mere hours later, Galveston found itself submerged in a monster hurricane that completely destroyed the town and killed over six thousand people in what remains the greatest natural disaster in American history--and Isaac Cline found himself the victim of a devastating personal tragedy.Using Cline's own telegrams, letters, and reports, the testimony of scores of survivors, and our latest understanding of the science of hurricanes, Erik Larson builds a chronicle of one man's heroic struggle and fatal miscalculation in the face of a storm of unimaginable magnitude. Riveting, powerful, and unbearably suspenseful, Isaac's Storm is the story of what can happen when human arrogance meets the great uncontrollable force of nature.",323,40,66.4k follower,"['History', 'Nonfiction', 'Science', 'Biography', 'American History', 'Historical', 'Audiobook']","5,063 review","21,539 (34%)","26,065 (41%)","12,326 (19%)","2,175 (3%)",685 (1%)
The Marvelous Land of Oz,L. Frank Baum,3.80,"22,833 rating","January 1, 1904","Few fantasy lands have captured our hearts and imaginations as has the marvelous land of Oz. For over four generations, children and adults alike have reveled in the magical adventures of its beloved folk. Now, for the first time in over seventy years, the second book about Oz is presented here in the same deluxe format as the rare first edition, complete with all 16 of the original John R. Neill color plates, its colorful pictorial binding, and the many black-and-white illustrations that bring it to joyous life. First issued in 1904, L. Frank Baum's The Marvelous Land of Oz is the story of the wonderful adventures of the young boy named Tip as he travels throughout the many lands of Oz. Here he meets with our old friends the Scarecrow and Tin Woodman, as well as some new friends like Jack Pumpkinhead, the Wooden Sawhorse, the Highly Magnified Woggle-Bug, and the amazing Gump. How they thwart the wicked plans of the evil witch Mombi and overcome the rebellion of General Jinjur and her army of young women is a tale as exciting and endearing today as it was when first published over eighty years ago. Afterword by Peter Glassman. A facsimile of the rare first edition, complete with all 16 original color plates, a colorful pictorial binding, and over 125 of Neill's drawings. A Books of Wonder(R) Classic.",320,"2,734","2,505 follower","['Fantasy', 'Classics', 'Fiction', 'Childrens', 'Young Adult', 'Adventure', 'Middle Grade', 'Fantasy', 'Classics', 'Fiction', 'Childrens', 'Young Adult', 'Adventure', 'Middle Grade', 'Fantasy', 'Classics', 'Fiction', 'Childrens', 'Young Adult', 'Adventure', 'Middle Grade', 'Fantasy', 'Classics', 'Fiction', 'Childrens', 'Young Adult', 'Adventure', 'Middle Grade', 'Fantasy', 'Classics', 'Fiction', 'Childrens', 'Young Adult', 'Adventure', 'Middle Grade']","1,809 review","6,021 (26%)","8,272 (36%)","6,827 (29%)","1,423 (6%)",290 (1%)
Hop On Pop,Dr. Seuss,4.03,"57,009 rating","January 1, 1963","House, Mouse! Hop, Pop! Cup, Pup! Learning about words that rhyme has never been more fun - simply change the first letter and the whole word changes!By combining the funniest stories, craziest creatures and zaniest pictures with his unique blend of rhyme, rhythm and repetition, Dr. Seuss helps children of all ages and abilities learn to read.",64,848,17.6k follower,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Humor', 'Fantasy']","1,587 review","24,575 (43%)","14,920 (26%)","13,167 (23%)","3,274 (5%)","1,073 (1%)"
The Flounder,Günter Grass,3.79,"1,670 rating","January 1, 1977","It all begins in the Stone Age, when a talking fish is caught by a fisherman at the very spot where millennia later Grass's home town, Danzig, will arise. Like the fish, the fisherman is immortal, and down through the ages they move together. As Grass blends his ingredients into a powerful brew, he shows himself at the peak of his linguistic inventiveness. Translated by Ralph Manheim. A Helen and Kurt Wolff Book",547,413,"1,503 follower","['Fiction', 'German Literature', 'Literature', 'Classics', 'Germany', 'Novels', 'Nobel Prize', 'Fiction', 'German Literature', 'Literature', 'Classics', 'Germany', 'Novels', 'Nobel Prize', 'Fiction', 'German Literature', 'Literature', 'Classics', 'Germany', 'Novels', 'Nobel Prize']",109 review,524 (31%),558 (33%),368 (22%),156 (9%),64 (3%)
HMS Ulysses,Alistair MacLean,4.07,"7,394 rating","January 1, 1955","The novel that launched the astonishing career of one of the 20th century’s greatest writers of action and suspense – an acclaimed classic of heroism and the sea in World War II. Now reissued in a new cover style.The story of men who rose to heroism, and then to something greater, HMS Ulysses takes its place alongside The Caine Mutiny and The Cruel Sea as one of the classic novels of the navy at war.It is the compelling story of Convoy FR77 to Murmansk – a voyage that pushes men to the limits of human endurance, crippled by enemy attack and the bitter cold of the Arctic.",467,334,"1,089 follower","['Fiction', 'Historical Fiction', 'Thriller', 'War', 'Adventure', 'Military Fiction', 'World War II']",400 review,"2,942 (39%)","2,488 (33%)","1,566 (21%)",335 (4%),63 (<1%)
Butcher's Crossing,John  Williams,4.17,"23,006 rating","January 1, 1960","In his National Book Award–winning novel Augustus, John Williams uncovered the secrets of ancient Rome. With Butcher’s Crossing, his fiercely intelligent, beautifully written western, Williams dismantles the myths of modern America.It is the 1870s, and Will Andrews, ﬁred up by Emerson to seek “an original relation to nature,” drops out of Harvard and heads west. He washes up in Butcher’s Crossing, a small Kansas town on the outskirts of nowhere. Butcher’s Crossing is full of restless men looking for ways to make money and ways to waste it. Before long Andrews strikes up a friendship with one of them, a man who regales Andrews with tales of immense herds of buffalo, ready for the taking, hidden away in a beautiful valley deep in the Colorado Rockies. He convinces Andrews to join in an expedition to track the animals down. The journey out is grueling, but at the end is a place of paradisal richness. Once there, however, the three men abandon themselves to an orgy of slaughter, so caught up in killing buffalo that they lose all sense of time. Winter soon overtakes them: they are snowed in. Next spring, half-insane with cabin fever, cold, and hunger, they stagger back to Butcher’s Crossing to ﬁnd a world as irremediably changed as they have been.",274,8,"1,729 follower","['Fiction', 'Westerns', 'Historical Fiction', 'Classics', 'Literature', 'American', 'Novels', 'Fiction', 'Westerns', 'Historical Fiction', 'Classics', 'Literature', 'American', 'Novels', 'Fiction', 'Westerns', 'Historical Fiction', 'Classics', 'Literature', 'American', 'Novels']","2,328 review","8,864 (38%)","10,028 (43%)","3,402 (14%)",599 (2%),113 (<1%)
Briefing for a Descent Into Hell,Doris Lessing,3.74,"2,213 rating","February 12, 1971","A fascinating look inside the mind of a man who is supposedly “mad.” Professor Charles Watkins of Cambridge University is a patient at a mental hospital where the doctors try with increasing drugs to bring his mind under control. But Watkins has embarked on a tremendous psychological adventure where, after spinning endlessly on a raft in the Atlantic, he lands on a tropical island inhabited by strange creatures with strange customs. Later, he is carried off on a cosmic journey into space…",278,492,"2,768 follower","['Fiction', 'Fantasy', 'Science Fiction', 'Literature', 'Classics', 'Novels', 'Speculative Fiction']",242 review,602 (27%),769 (34%),570 (25%),200 (9%),72 (3%)
Les cavaliers,Joseph Kessel,4.43,800 rating,"January 1, 1967","Kessel a situé en Afghanistan une des aventures les plus belles et les plus féroces qu'il nous ait contées. Les personnages atteignent une dimension épique : Ouroz et sa longue marche au bout de l'enfer... Le grand Toursène fidèle à sa légende de tchopendoz toujours victorieux... Mokkhi, le bon sais, au destin inversé par la haine et la découverte de la femme... Zéré qui dans l'humiliation efface les souillures d'une misère qui date de l'origine des temps... Et puis l'inoubliable Guardi Guedj, le conteur centenaire à qui son peuple a donné le plus beau des noms : « Aïeul de tout le monde »... Enfin, Jehol « le Cheval Fou », dont la présence tutélaire et « humaine » plane sur cette chanson de geste... Ils sont de chair les héros des Cavaliers, avec leurs sentiments abrupts et primitifs. Et pourtant le souffle de la fable et du mythe les anime et nourrit le roman.",590,240,158 follower,"['Fiction', 'France', 'Historical Fiction', 'French Literature', 'Roman', 'Novels', '20th Century']",61 review,474 (59%),228 (28%),71 (8%),21 (2%),6 (<1%)
The Solitaire Mystery,Jostein Gaarder,4.17,"24,007 rating","January 1, 1990","Twelve-year-old Hans Thomas and his father are driving from Norway to Greece in search of Hans Thomas's mother, who left them many years before. Along the way, the boy receives a mysterious miniature book - the fantastic memoir of a sailor shipwrecked in 1842 on a strange island where a deck of cards has come to life. But what does the sailor's journey have to do with that of Hans Thomas? And what can both their journeys tell us about our own quest to understand life?",309,67,"7,041 follower","['Fiction', 'Philosophy', 'Fantasy', 'Young Adult', 'Mystery', 'Novels', 'Magical Realism', 'Fiction', 'Philosophy', 'Fantasy', 'Young Adult', 'Mystery', 'Novels', 'Magical Realism', 'Fiction', 'Philosophy', 'Fantasy', 'Young Adult', 'Mystery', 'Novels', 'Magical Realism', 'Fiction', 'Philosophy', 'Fantasy', 'Young Adult', 'Mystery', 'Novels', 'Magical Realism', 'Fiction', 'Philosophy', 'Fantasy', 'Young Adult', 'Mystery', 'Novels', 'Magical Realism']","1,593 review","10,746 (44%)","8,039 (33%)","4,042 (16%)",913 (3%),267 (1%)
The Green Man,Kingsley Amis,3.54,"2,285 rating","January 1, 1969","A ghost story for adults. Like all good coaching inns, the Green Man is said to boast a resident ghost: Dr Thomas Underhill, a notorious seventeenth-century practitioner of black arts and sexual deviancy, rumoured to have killed his wife. However, the landlord, Maurice Allington, is the sole witness to the renaissance of the malevolent Underhill. Led by an anxious desire to vindicate his sanity, Allington strives to uncover the key to Underhill's satanic powers. All the while, the skeletons in the cupboard of Allington's own domestic affairs rattle to get out too.",176,176,481 follower,"['Horror', 'Fiction', 'Classics', 'Fantasy', 'Ghosts', 'Literature', 'British Literature']",261 review,357 (15%),868 (37%),776 (33%),231 (10%),53 (2%)
A Good Man in Africa,William  Boyd,3.85,"5,000 rating","January 1, 1981","In the small African republic of Kinjanja, British diplomat Morgan Leafy bumbles heavily through his job. His love of women, his fondness for drink, and his loathing for the country prove formidable obstacles on his road to any kind of success. But when he becomes an operative in Operation Kingpin and is charged with monitoring the front runner in Kinjanja’s national elections, Morgan senses an opportunity to achieve real professional recognition and, more importantly, reassignment.After he finds himself being blackmailed, diagnosed with a venereal disease, attempting bribery, and confounded with a dead body, Morgan realizes that very little is going according to plan.",352,59,"1,992 follower","['Fiction', 'Africa', 'Humor', 'Novels', 'Historical Fiction', 'Literature', 'Comedy']",297 review,"1,258 (25%)","2,177 (43%)","1,219 (24%)",257 (5%),89 (1%)
"The Clan of the Cave Bear, the Valley of Horses, the Mammoth Hunters, the Plains of Passage, The Shelters of Stone",Jean M. Auel,4.44,"2,032 rating","January 1, 1989","Contains Five Audiobooks by Jean M. Auel: The Clan of the Cave Bear, The Valley of Horses, The Mammoth Hunters, The Plains of Passage, and The Shelters of Stone, and One Soul? MP3-CD Audiobook Player, Model DMP-206b The Clan of the Cave Bear: A remarkable epic of one woman's odyssey - filled with mystery and magic. The Valley of Horses: A timeless epic of the dawn of civilization. Ayla sets out on her own odyssey of discovery away from the nurturing adoptive family and friends of the Clan. The Mammoth Hunters: An epic novel of love, knowledge, jealousy, and hard choices. Ayla sets out from the valley on Whinney, the horse she tamed. The Plains of Passage: In The Plains of Passage, orphaned Ayla and wandering Jondalar search for a place on Earth they can call home. The Shelters of Stone: Jondalar and Ayla journey to the home of his people, and find people wary of the beautiful young woman he has brought back, with her strange accent and her tame wolf and horses.","MP3 CDFirst published January 1, 1989",86,"3,974 follower","['Historical Fiction', 'Fiction', 'Fantasy', 'Adventure', 'Historical', 'Romance', 'Adult', 'Historical Fiction', 'Fiction', 'Fantasy', 'Adventure', 'Historical', 'Romance', 'Adult', 'Historical Fiction', 'Fiction', 'Fantasy', 'Adventure', 'Historical', 'Romance', 'Adult']",88 review,"1,221 (60%)",564 (27%),191 (9%),29 (1%),27 (1%)
"Little Man, What Now?",Hans Fallada,4.01,"5,466 rating","January 1, 1932","Since its first publication in 1933, this novel has become a world classic. It provides a vivid, poignant picture of life in Germany just before Hitler's takeover and focuses on a young married couple struggling to survive in the country's nightmarish inflation.",384,173,676 follower,"['Fiction', 'German Literature', 'Classics', 'Germany', 'Historical Fiction', 'Novels', 'Literature', 'Fiction', 'German Literature', 'Classics', 'Germany', 'Historical Fiction', 'Novels', 'Literature', 'Fiction', 'German Literature', 'Classics', 'Germany', 'Historical Fiction', 'Novels', 'Literature']",494 review,"1,767 (32%)","2,328 (42%)","1,090 (19%)",227 (4%),54 (<1%)
People of the Deer,Farley Mowat,4.07,"1,474 rating","December 31, 1950","In 1886, the Ihalmiut people of northern Canada numbered seven thousand; by 1946, when Farley Mowat began his two-year stay in the Arctic, the population had fallen to just forty. With them, he observed for the first time the phenomenon that would inspire him for the rest of his life: the millennia-old migration of the Arctic's caribou herds. He also endured bleak, interminable winters, suffered agonizing shortages of food, and witnessed the continual, devastating intrusions of outsiders bent on exploitation. Here, in this classic and first book to demonstrate the mammoth literary talent that would produce some of the most memorable books of the next half-century, best-selling author Farley Mowat chronicles his harrowing experiences. People of the Deer is the lyrical ethnography of a beautiful and endangered society. It is a mournful reproach to those who would manipulate and destroy indigenous cultures throughout the world. Most of all, it is a tribute to the last People of the Deer, the diminished Ihalmiuts, whose calamitous encounter with our civilization resulted in their unnecessary demise.",303,136,599 follower,"['Nonfiction', 'History', 'Canada', 'Nature', 'Anthropology', 'Travel', 'Memoir']",105 review,526 (35%),601 (40%),281 (19%),56 (3%),10 (<1%)
Polgara the Sorceress,David Eddings,4.11,"29,690 rating","October 15, 1997","She soars above a world of warriors, kings, and priests. The daughter of Belgarath and the shape-shifter Poledra, she has fought wars, plotted palace coups, and worked her powerful magic for three thousand years. Now, Polgara looks back at her magnificent life, in this fitting crown jewel to the saga that is the Eddings' Belgariad and Mallorean cycles. Her hair streaked white by her father's first touch, her mind guided by a mother she will not see again for centuries, Polgara begins life in her Uncle Beldin's tower, and in the prehistorical, magical Tree that stands in the middle of the Vale. There, she first learns the reaches of her powers. There she assumes the bird shapes that will serve her on her adventures. And there she starts on the path toward her destiny as Duchess of Erat, shepherdess of the cause of good, adversary of Torak the One-Eyed Dragon God, and guardian of the world's last, best hope: the heir to the Rivan throne.Here is the legendary life story of a woman of wit, passion, and complex emotions, a woman born of two majestic parents who could not have been more unlike one another. Ordained to make peace and make war, to gain love and lose love, Polgara lives out her family's rich prophecy in the ceaseless struggle between the Light and the Dark.Polgara is the epic culmination of a magnificent saga, and a fitting farewell to a world which, once experienced, will never be forgotten.",754,333,"5,301 follower","['Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Magic', 'Young Adult', 'Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Magic', 'Young Adult', 'Fantasy', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Magic', 'Young Adult']",421 review,"12,747 (42%)","9,574 (32%)","5,677 (19%)","1,400 (4%)",292 (<1%)
American Tabloid,James Ellroy,4.20,"18,364 rating","February 14, 1995","We are behind, and below, the scenes of JFK's presidential election, the Bay of Pigs, the assassination—in the underworld that connects Miami, Los Angeles, Chicago, D.C....Where the CIA, the Mob, J. Edgar Hoover, Howard Hughes, Jimmy Hoffa, Cuban political exiles, and various loose cannons conspire in a covert anarchy...Where the right drugs, the right amount of cash, the right murder, buys a moment of a man's loyalty...Where three renegade law-enforcement officers—a former L.A. cop and two FBI agents—are shaping events with the virulence of their greed and hatred, riding full-blast shotgun into history....James Ellroy's trademark nothing-spared rendering of reality, blistering language, and relentless narrative pace are here in electrifying abundance, put to work in a novel as shocking and daring as anything he's written: a secret history that zeroes in on a time still shrouded in secrets and blows it wide open.Chosen by Time magazine as one of the ten best books of the year.""Hard-bitten ... ingenious ... Ellroy segues into political intrigue without missing a beat."" —The New York Times""Vastly entertaining."" —Los Angeles Times""One hellishly exciting ride."" —Detroit Free Press""A supremely controlled work of art."" —The New York Times Book Review",592,119,"3,816 follower","['Fiction', 'Crime', 'Historical Fiction', 'Noir', 'Mystery', 'Thriller', 'American']","1,068 review","8,456 (46%)","6,342 (34%)","2,613 (14%)",659 (3%),294 (1%)
"The Sandman, Vol. 8: Worlds' End",Neil Gaiman,4.45,"52,033 rating","January 1, 1993","A ""reality storm"" draws an unusual cast of characters together. They take shelter in a tavern, where they amuse each other with their life stories. Although Morpheus is never a focus in these stories, each has something to say about the nature of stories and dreams. With an introduction by Stephen King. SUGGESTED FOR MATURE READERS. Collecting The Sandman #51–56",160,"2,138",314k follower,"['Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comic Book', 'Graphic Novels', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics', 'Horror', 'Comic Book']","1,667 review","30,229 (58%)","15,890 (30%)","5,109 (9%)",654 (1%),151 (<1%)
Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,3.85,"556,072 rating","May 22, 1996","When Siddalee Walker, oldest daughter of Vivi Abbott Walker, Ya-Ya extraordinaire, is interviewed in the New York Times about a hit play she's directed, her mother gets described as a ""tap-dancing child abuser."" Enraged, Vivi disowns Sidda. Devastated, Sidda begs forgiveness, and postpones her upcoming wedding. All looks bleak until the Ya-Yas step in and convince Vivi to send Sidda a scrapbook of their girlhood mementos, called ""Divine Secrets of the Ya-Ya Sisterhood."" As Sidda struggles to analyze her mother, she comes face to face with the tangled beauty of imperfect love, and the fact that forgiveness, more than understanding, is often what the heart longs for.",383,34,"2,188 follower","['Fiction', 'Chick Lit', 'Contemporary', 'Adult Fiction', 'Southern', 'Adult', 'Historical Fiction']","4,774 review","179,211 (32%)","187,455 (33%)","134,717 (24%)","37,884 (6%)","16,805 (3%)"
Use of Weapons,Iain M. Banks,4.17,"47,504 rating","March 1, 1990","Special Circumstances had always been the Contact section's moral espionage weapon, the very cutting edge of the Culture's interfering diplomatic policy, the élite of the élite in a society which abhorred élitism. The man known as Cheradenine Zakalwe was one of SC's foremost agents, changing the destiny of planets to suit the Culture through intrigue, dirty tricks or military action.The woman known as Diziet Sma had plucked him from obscurity and pushed him towards his present eminence, but despite all their dealings she did not know him as well as she thought.The drone known as Skaffen-Amtiskaw knew both of these people. It had once saved the woman's life by massacring her attackers in a particularly bloody manner. It believed the man to be a burnt-out case. But not even its machine intelligence could see the horrors in his past.In this brilliant, multilayered book, Iain Banks explores once again the universe of the Culture, which he has previously visited in Consider Phlebas and The Player of Games. Ferociously intelligent, both witty and horrific, Use of Weapons leaves no doubt that Banks is now the outstanding writer of science fiction in Britain.",411,59,"5,768 follower","['Science Fiction', 'Fiction', 'Space Opera', 'Cultural', 'Science Fiction Fantasy', 'Fantasy', 'Space']","2,210 review","20,454 (43%)","17,130 (36%)","7,757 (16%)","1,725 (3%)",438 (<1%)
Testament of Youth,Vera Brittain,4.11,"11,430 rating","August 28, 1933","Much of what we know and feel about the First World War we owe to Vera Brittain's elegiac yet unsparing book, which set a standard for memoirists from Martha Gellhorn to Lillian Hellman. Abandoning her studies at Oxford in 1915 to enlist as a nurse in the armed services, Brittain served in London, in Malta, and on the Western Front. By war's end she had lost virtually everyone she loved. Testament of Youth is both a record of what she lived through and an elegy for a vanished generation. Hailed by the Times Literary Supplement as a book that helped “both form and define the mood of its time,” it speaks to any generation that has been irrevocably changed by war.",688,59,267 follower,"['Nonfiction', 'History', 'Classics', 'Memoir', 'Biography', 'War', 'World War I', 'Nonfiction', 'History', 'Classics', 'Memoir', 'Biography', 'War', 'World War I', 'Nonfiction', 'History', 'Classics', 'Memoir', 'Biography', 'War', 'World War I', 'Nonfiction', 'History', 'Classics', 'Memoir', 'Biography', 'War', 'World War I', 'Nonfiction', 'History', 'Classics', 'Memoir', 'Biography', 'War', 'World War I']","1,099 review","4,897 (42%)","3,946 (34%)","1,774 (15%)",532 (4%),281 (2%)
Poet in New York,Federico García Lorca,4.13,"6,584 rating","January 1, 1940","Written while Federico García Lorca was a student at Columbia University in 1929-30, Poet in New York is one of the most important books Lorca produced, and certainly one of the most important books ever published about New York City. Indeed, it is a book that changed the direction of poetry in both Spain and the Americas, a pathbreaking and defining work of modern literature.In honor of the poet's centenary, the celebrated Lorca scholar Christopher Maurer has revised this strange, timeless, and vital book of verse, using much previously unavailable or untranslated Lorca's own manuscript of the entire book; witty and insightful letters from the poet to his family describing his feelings about America and his temporary home there (a dorm room in Columbia's John Jay Hall); the annotated photographs which accompany those letters; and a prose poem missing from previous editions. Complementing these new addtions are extensive notes and letters, revised versions of all the poems, and an interpretive lectures by Lorca himself.An excellent introduction to the work of one of the key figures of modern poetry, this bilingual edition of Poet in New York is also a thrilling exposition of the American city in the 20th century.",303,"1,262","2,604 follower","['Poetry', 'Classics', 'Spanish Literature', 'Spain', 'Literature', 'Fiction', 'New York', 'Poetry', 'Classics', 'Spanish Literature', 'Spain', 'Literature', 'Fiction', 'New York', 'Poetry', 'Classics', 'Spanish Literature', 'Spain', 'Literature', 'Fiction', 'New York', 'Poetry', 'Classics', 'Spanish Literature', 'Spain', 'Literature', 'Fiction', 'New York', 'Poetry', 'Classics', 'Spanish Literature', 'Spain', 'Literature', 'Fiction', 'New York']",512 review,"2,813 (42%)","2,266 (34%)","1,138 (17%)",295 (4%),72 (1%)
The Cherry Orchard,Anton Chekhov,3.69,"40,028 rating","January 1, 1903","Published to tie in with the world premiere at the Abbey Theatre, Dublin.In Chekhov's tragi-comedy - perhaps his most popular play - the Gayev family is torn by powerful forces, forces rooted deep in history, and in the society around them. Their estate is hopelessly in debt: urged to cut down their beautiful cherry orchard and sell the land for holiday cottages, they struggle to act decisively. Tom Murphy's fine vernacular version allows us to re-imagine the events of the play in the last days of Anglo-Irish colonialism. It gives this great play vivid new life within our own history and social consciousness.",96,"5,123","8,687 follower","['Plays', 'Classics', 'Drama', 'Russia', 'Fiction', 'Russian Literature', 'Theatre', 'Plays', 'Classics', 'Drama', 'Russia', 'Fiction', 'Russian Literature', 'Theatre', 'Plays', 'Classics', 'Drama', 'Russia', 'Fiction', 'Russian Literature', 'Theatre']","1,728 review","9,634 (24%)","13,985 (34%)","11,720 (29%)","3,603 (9%)","1,086 (2%)"
Frisk,Dennis Cooper,3.66,"3,154 rating","January 1, 1991","À treize ans, Dennis, le narrateur, découvre une série de photographies représentant un garçon dont le corps a été incroyablement mutilé. Ces images, au lieu de le terrifier, lui font entrevoir la complexité et le mystère de ses propres désirs. Pour lui, le corps, l'enveloppe charnelle, contiendrait tous les secrets qu'il faudrait révéler : ""À la télé, j'ai vu ces criminels qui ont méthodiquement tué quelqu'un, et ils sont libres. Ils savent quelque chose d'inimaginable. Vous pouvez en être sûr."" Dans une succession de scènes allant crescendo commence alors une balade hallucinée, un voyage dans la violence, dont le meurtre serait l'apogée : des faits divers, des coupures de journaux, des rêves, des extraits de films ""gore"", des fantasmes s'entrecroisent, se sur-impriment, se chevauchent, mettant en scène des personnages à la recherche de sensations de plus en plus extrêmes. Et composant le paysage dévasté et terrifiant d'une société sans repères. Cerné par ces images, mais toujours obsédé par sa recherche, Dennis part en Europe, en Hollande. De là, il écrit à l'un de ses premiers amants, Julian, une longue lettre (le point culminant du livre en terme de violence et d'horreur) ou il décrit méthodiquement les meurtres qu'il y a perpétrés, les sensations et la jouissance qu'ils lui ont procurés. Julian le rejoint et découvre... que tout était faux. Il n'y a pas de cadavres, pas de morts... mais de l'écriture. Le livre peut se refermer sur lui-même avec les mêmes photographies qu'au début : c'était un trucage, un maquillage, d'ailleurs, si vous regardez bien, sur la dernière photo : cette blessure n'est qu'""un mélange de peinture, d'encre, de scotch, de coton, de tissus et de papier mâché [...] et vous pouvez même distinguer les empreintes de celui qui l'a fabriquée"".",144,104,"1,339 follower","['Fiction', 'Horror', 'Queer', 'LGBT', 'Gay', 'Dark', 'Novels']",324 review,770 (24%),"1,134 (35%)",814 (25%),291 (9%),145 (4%)
Doctor Glas,Hjalmar Söderberg,3.71,"12,912 rating","January 1, 1905","A masterpiece of enduring power,  Doctor Glas  confronts a chilling moral quandary with gripping intensity. With an introduction by Margaret Atwood.Stark, brooding, and enormously controversial when first published in 1905, this astonishing novel juxtaposes impressions of fin-de-siècle Stockholm against the psychological landscape of a man besieged by obsession. Lonely and introspective, Doctor Glas has long felt an instinctive hostility toward the odious local minister. So when the minister’s beautiful wife complains of her husband’s oppressive sexual attentions, Doctor Glas finds himself contemplating murder. ""Imagine the classic nineteenth-century drama featuring a tyrannical older man, his hapless daughter or young wife, and her caddish suitor, as in Balzac's Eugénie Grandet and Henry James's Washington Square, this time conjured up by a sensibility akin to Strindberg's and Ingmar Bergman's—and you begin to have an idea of the force and candor of this searing masterwork of Nothern European literature. The retrieval of Doctor Glas in English is a bracing gift to hungry readers."" —Susan Sontag",160,110,190 follower,"['Classics', 'Fiction', 'Swedish Literature', 'Sweden', 'Scandinavian Literature', 'Literature', 'Novels']",799 review,"2,979 (23%)","5,090 (39%)","3,363 (26%)","1,106 (8%)",374 (2%)
The Immoralist,André Gide,3.56,"12,026 rating","January 1, 1902","In 
The Immoralist
, André Gide presents the confessional account of a man seeking the truth of his own nature. The story's protagonist, Michel, knows nothing about love when he marries the gentle Marceline out of duty to his father. On the couple's honeymoon to Tunisia, Michel becomes very ill, and during his recovery he meets a young Arab boy whose radiant health and beauty captivate him. An awakening for him both sexually and morally, Michel discovers a new freedom in seeking to live according to his own desires. But, as he also discovers, freedom can be a burden. A frank defense of homosexuality and a challenge to prevailing ethical concepts, The Immoralist is a literary landmark, marked by Gide's masterful, pure, simple style.",123,555,"1,575 follower","['Fiction', 'Classics', 'France', 'French Literature', 'Literature', 'Philosophy', 'Novels', 'Fiction', 'Classics', 'France', 'French Literature', 'Literature', 'Philosophy', 'Novels', 'Fiction', 'Classics', 'France', 'French Literature', 'Literature', 'Philosophy', 'Novels', 'Fiction', 'Classics', 'France', 'French Literature', 'Literature', 'Philosophy', 'Novels', 'Fiction', 'Classics', 'France', 'French Literature', 'Literature', 'Philosophy', 'Novels']",973 review,"2,200 (18%)","4,250 (35%)","3,969 (33%)","1,296 (10%)",311 (2%)
The Return of the Prodigal Son: A Story of Homecoming,Henri J.M. Nouwen,4.37,"22,770 rating","January 1, 1991","A chance encounter with a reproduction of Rembrandt's painting, The Return of the Prodigal Son, catapulted Henri Nouwen into a long spiritual adventure. In his highly-acclaimed book of the same title, he shares the deeply personal meditation that led him to discover the place within which God has chosen to dwell. This Lent course, which has been adapted from the book, helps us to reflect on the meaning of the parable for our own lives. Divided into five sessions, the course moves through the parable exploring our reaction to the story: the younger son's leaving and return, the father's restoration of sonship, the elder son's resentment and the father's compassion. All of us who have experienced loneliness, dejection, jealousy or anger will respond to the persistent themes of homecoming, affirmation and reconciliation.",160,345,"1,837 follower","['Christian', 'Religion', 'Theology', 'Spirituality', 'Nonfiction', 'Faith', 'Christianity']","1,556 review","13,112 (57%)","6,271 (27%)","2,356 (10%)",675 (2%),356 (1%)
