title,authors,average_rating,rating,date_of_publication,descriptions,total_pages,no_of_books_by_author,author_followers,genres,no_of_reviews,five_star_ratings,four_star_ratings,three_star_ratings,two_star_ratings,one_star_ratings
"If I Die in a Combat Zone, Box Me Up and Ship Me Home",Tim O'Brien,3.95,"11,008 rating","January 1, 1973","Alternate cover for this ISBN can be found hereA CLASSIC FROM THE NEW YORK TIMES BESTSELLING AUTHOR OF THE THINGS THEY CARRIEDBefore writing his award-winning Going After Cacciato, Tim O'Brien gave us this intensely personal account of his year as a foot soldier in Vietnam. The author takes us with him to experience combat from behind an infantryman's rifle, to walk the minefields of My Lai, to crawl into the ghostly tunnels, and to explore the ambiguities of manhood and morality in a war gone terribly wrong. Beautifully written and searingly heartfelt, If I Die in a Combat Zone is a masterwork of its genre.Now with Extra Libris material, including a reader’s guide and bonus content",225,117,"2,819 follower","['Nonfiction', 'War', 'History', 'Memoir', 'Military Fiction', 'Biography', 'Biography Memoir']",583 review,"3,302 (29%)","4,742 (43%)","2,310 (20%)",463 (4%),191 (1%)
Naked Masks: Five Plays,Luigi Pirandello,4.09,377 rating,"January 1, 1952","This special one-volume edition features five great plays by one of the most celebrated and fascinating dramatists of the twentieth century.Pirandello, awarded the Nobel Prize in 1934, was the playwright par excellence of the conflict between illusion and reality. His modern and sensationally original plays dramatize with force and eloquence the isolation of the individual from society and from himself.The editor, Eric Bentley, is an international theater authority. In addition to the Introduction and the biographical and bibliographical material in the Appendices, Mr. Bentley has prepared for this volume the first English translations of the play Liol� and Pirandello's important ""Preface"" to Six Characters in Search of an Author.Included Plays: Liol� It Is So! (If You Think So) Henry IV Six Characters in Search of an Author Each in His Own Way",416,"1,229","1,256 follower","['Plays', 'Drama', 'Classics', 'Fiction', 'Theatre', 'Italian Literature', 'Italy', 'Plays', 'Drama', 'Classics', 'Fiction', 'Theatre', 'Italian Literature', 'Italy', 'Plays', 'Drama', 'Classics', 'Fiction', 'Theatre', 'Italian Literature', 'Italy']",20 review,134 (35%),166 (44%),59 (15%),13 (3%),5 (1%)
Pastwatch: The Redemption of Christopher Columbus,Orson Scott Card,3.97,"15,099 rating","February 1, 1996","In one of the most powerful and thought-provoking novels of his remarkable career, Orson Scott Card's Pastwatch interweaves a compelling portrait of Christopher Columbus with the story of a future scientist who believes she can alter human history from a tragedy of bloodshed and brutality to a world filled with hope and healing.",402,859,19.5k follower,"['Science Fiction', 'Fiction', 'Time Travel', 'Historical Fiction', 'Fantasy', 'Alternate History', 'Science Fiction Fantasy']","1,084 review","5,277 (34%)","5,531 (36%)","3,188 (21%)",824 (5%),279 (1%)
Last and First Men/Star Maker,Olaf Stapledon,3.99,587 rating,"January 1, 1937","The greatest future histories in science fiction. In Last and First Men the protagonist is ""mankind"" in an ultimate definition — intelligence. Star Maker , in a sense its sequel, is concerned with the history of intelligence in the entire cosmos.",438,81,486 follower,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Novels', 'Classics', 'Speculative Fiction', 'Collections']",45 review,228 (38%),192 (32%),115 (19%),39 (6%),13 (2%)
Ship of Magic,Robin Hobb,4.21,"82,714 rating","March 1, 1998","Bingtown is a hub of exotic trade and home to a merchant nobility famed for its liveships--rare vessels carved from wizardwood, which ripens magically into sentient awareness. The fortunes of one of Bingtown's oldest families rest on the newly awakened liveship Vivacia.For Althea Vestrit, the ship is her rightful legacy unjustly denied her--a legacy she will risk anything to reclaim. For Althea's young nephew Wintrow, wrenched from his religious studies and forced to serve aboard ship, Vivacia is a life sentence.But the fate of the Vestrit family--and the ship--may ultimately lie in the hands of an outsider. The ruthless pirate Kennit seeks a way to seize power over all the denizens of the Pirate Isles...and the first step of his plan requires him to capture his own liveship and bend it to his will....From the Paperback edition.",880,291,102k follower,"['Fantasy', 'Fiction', 'High Fantasy', 'Epic Fantasy', 'Adventure', 'Adult', 'Pirates']","4,787 review","36,687 (44%)","30,812 (37%)","11,713 (14%)","2,546 (3%)",956 (1%)
Touching the Void,Joe Simpson,4.23,"59,300 rating","January 1, 1988","An account of the ascent of the 21,000ft Siula Grande peak in the Peruvian Andes. Joe Simpson and his climbing partner, Simon Yates, had achieved the summit before the first disaster struck. What happened and how they dealt with the psychological traumas that resulted is the subject of this book.",176,42,200 follower,"['Nonfiction', 'Adventure', 'Mountaineering', 'Biography', 'Memoir', 'Travel', 'Survival']","2,328 review","26,697 (45%)","22,063 (37%)","8,417 (14%)","1,455 (2%)",668 (1%)
"The Sources of Social Power: Volume 1, A History of Power from the Beginning to AD 1760",Michael Mann,4.35,130 rating,"April 30, 1986","This is the first part of a three-volume work on the nature of power in human societies. In it, Michael Mann identifies the four principal 'sources' of power as being control over economic, ideological, military, and political resources. He examines the interrelations between these in a narrative history of power from Neolithic times, through ancient Near Eastern civilisations, the classical Mediterranean age, and medieval Europe, up to just before the Industrial Revolution in England. Rejecting the conventional monolithic concept of a 'society', Dr. Mann's model is instead one of a series of overlapping, intersecting power networks. He makes this model operational by focusing on the logistics of power - how the flow of information, manpower, and goods is controlled over social and geographical space-thereby clarifying many of the 'great debates' in sociological theory. The present volume offers explanations of the emergence of the state and social stratification.",560,93,80 follower,"['History', 'Sociology', 'Politics', 'Nonfiction', 'World History', 'Political Science', 'Philosophy']",6 review,69 (53%),41 (31%),18 (13%),0 (0%),2 (1%)
An Ice-Cream War,William  Boyd,3.90,"4,023 rating","January 1, 1982","An Ice-Cream War was the debut novel of William Boyd who would go on to be recognized as 'the finest storyteller of his generation' (Sebastian Faulks). It follows the fortunes of several wildly different characters - including an expat farmer and a young English aristocrat - as they are swept up in the fighting in German East Africa during the First World War, their lives converging amid battle, betrayal, love, comedy and tragedy.",408,59,"1,992 follower","['Fiction', 'Historical Fiction', 'Africa', 'War', 'World War I', 'Historical', 'Humor']",232 review,995 (24%),"1,866 (46%)",961 (23%),162 (4%),39 (<1%)
Bomarzo,Manuel Mujica Lainez,4.29,844 rating,"June 1, 1962","En 1958, Manuel Mujica Lainez visitó el bosque sagrado de Bomarzo, poblado de esculturas fabulosas. Su erudición, su infatigable curiosidad por todas las empresas de la imaginación lo impulsaron a ver de cerca ese lugar ideado en el siglo XVI por el duque Pier Francesco Orsini. De regreso a la Argentina, Mujica Lainez se consagró durante más de dos años, con pasión y rigor 'álgebra y fuego', diría Borges- a reconstruir la historia de Bomarzo y su atormentado creador. El resultado de esa labor es esta obra monumental, fascinante, impulsada por la riqueza de los conocimientos y el arrebato de la fantasía. Bomarzo obtuvo el Premio Nacional de Literatura en el bienio 1960-1962, el Premio John F. Kennedy en 1964 y varias distinciones otorgadas por el gobierno de la República Italiana.",670,100,93 follower,"['Fiction', 'Historical Fiction', 'Spanish Literature', 'Historical', 'Classics', 'Literature', 'Italy']",105 review,444 (52%),251 (29%),106 (12%),32 (3%),11 (1%)
Beautiful Dreamer,Elizabeth Lowell,3.79,"1,615 rating","August 1, 1985","
Librarian’s note: This is a previously-published edition of Kindle ASIN: B000FC10RK.
Nevada is home to Hope Gardener, its rugged, majestic beauty a balm for the aches of her heart and spirit. But the cattle ranch she owns and loves is dying, thanks to the worst drought the area has ever seen. Hope needs a miracle or she will lose the land that has been in her family for generations. And then, the miracle appears on horseback.Rio is the stranger who rides into the Valley of the Sun. A loner, a gentler of horses, a cowboy out of time, an anachronism in the modern-day West, he brings with him a tantalizing promise of salvation: a reputation for finding water in any desert. As a woman alone in a harsh and unforgiving place, Hope knows the dangers of trusting such a free spirit. But now she has no choice.A man who makes dreams real, who is as wild and unpredictable as the wind that propels him across the vast and open western landscape, Rio has never had a dream of his own to follow. Yet he finds something in this extraordinary lady whose passion tempts him to defy his own rules and stay. Suddenly two independent souls must confront the perils and the truths that reside in the deepest, most closely guarded corners of their hearts . . .as in the midst of adversity they search for a beautiful dream big enough to hold them both.",400,203,"1,823 follower","['Romance', 'Contemporary Romance', 'Fiction', 'Contemporary', 'Westerns', 'Historical', 'Romantic Suspense']",95 review,438 (27%),562 (34%),487 (30%),101 (6%),27 (1%)
Lie Down in Darkness,William Styron,3.81,"3,418 rating","January 1, 1951",William Styron traces the betrayals and infidelities—the heritage of spite and endlessly disappointed love—that afflict the members of a Southern family and that culminate in the suicide of the beautiful Peyton Loftis.,400,102,815 follower,"['Fiction', 'Classics', 'Literature', 'Literary Fiction', 'Southern', 'American', 'Novels']",365 review,"1,024 (29%)","1,227 (35%)",793 (23%),248 (7%),126 (3%)
The October Country,Ray Bradbury,4.12,"18,675 rating","January 1, 1955","Ray Bradbury's second short story collection is back in print, its chilling encounters with funhouse mirrors, parasitic accident-watchers, and strange poker chips intact. Both sides of Bradbury's vaunted childhood nostalgia are also on display, in the celebratory ""Uncle Einar,"" and haunting ""The Lake,"" the latter a fine elegy to childhood loss. This edition features a new introduction by Bradbury, an invaluable essay on writing, wherein the author tells of his ""Theater of Morning Voices,"" and, by inference, encourages you to listen to the same murmurings in yourself. And has any writer anywhere ever made such good use of exclamation marks!? (Illustrated by Joe Mugnaini.)Contents:· 
The Dwarf
 · ss Fantastic Jan/Feb ’54 · 
The Next in Line
 · nv Dark Carnival, Arkham House: Sauk City, WI, 1947 · 
The Watchful Poker Chip of H. Matisse
 · ss Beyond Fantasy Fiction Mar ’54 · Skeleton · ss Weird Tales Sep ’45 · 
The Jar
 · ss Weird Tales Nov ’44 · 
The Lake
 · ss Weird Tales May ’44 · 
The Emissary
 · ss Dark Carnival, Arkham House: Sauk City, WI, 1947 · Touched with Fire [“Shopping for Death”] · ss Maclean’s Jun 1 ’54 · 
The Small Assassin
 · ss Dime Mystery Magazine Nov ’46 · 
The Crowd
 · ss Weird Tales May ’43 · 
Jack-in-the-Box
 · ss Dark Carnival, Arkham House: Sauk City, WI, 1947 · 
The Scythe
 · ss Weird Tales Jul ’43 · 
Uncle Einar
 · ss Dark Carnival, Arkham House: Sauk City, WI, 1947 · 
The Wind
 · ss Weird Tales Mar ’43 · 
The Man Upstairs
 · ss Harper’s Mar ’47 · 
There Was an Old Woman
 · ss Weird Tales Jul ’44 · 
The Cistern
 · ss Mademoiselle May ’47 · Homecoming · ss Mademoiselle Oct ’46 · 
The Wonderful Death of Dudley Stone
 · ss Charm Jul ’54",334,"2,262",22.6k follower,"['Horror', 'Short Stories', 'Fiction', 'Fantasy', 'Science Fiction', 'Classics', 'Halloween', 'Horror', 'Short Stories', 'Fiction', 'Fantasy', 'Science Fiction', 'Classics', 'Halloween', 'Horror', 'Short Stories', 'Fiction', 'Fantasy', 'Science Fiction', 'Classics', 'Halloween']","1,702 review","7,134 (38%)","7,429 (39%)","3,430 (18%)",579 (3%),103 (<1%)
An Ordinary Woman's Extraordinary Faith,Patricia St. John,4.24,59 rating,"January 1, 1996","The remarkable story of the author, Patricia St. John's life.",304,89,200 follower,"['Biography', 'Nonfiction', 'Christian']",12 review,31 (52%),18 (30%),5 (8%),3 (5%),2 (3%)
The Ball and the Cross,G.K. Chesterton,4.06,"2,565 rating","January 1, 1910","Like much of G. K. Chesterton's fiction, The Ball and the Cross is both witty and profound, cloaking serious religious and philosophical inquiry in sparkling humor and whimsy. Serialized in the British publication The Commonwealth in 1905-06, Chesterton's second novel first appeared in book form in America in 1909, delighting and challenging readers with its heady mixture of fantasy, farce, and theology.The plot of The Ball and the Cross chronicles a hot dispute between two Scotsmen, one a devout but naive Roman Catholic, the other a zealous but naive atheist. Their fanatically held opinions—leading to a duel that is proposed but never fought—inspire a host of comic adventures whose allegorical levels vigorously explore the debate between theism and atheism.Martin Gardner's superb introduction to The Ball and the Cross reveals the real-life debate between Chesterton and a famous atheist that provided inspiration for the story, and it explores some of the novel's possible allegorical meanings. Appraising the book's many intriguing philosophical qualities, Mr. Gardner alerts readers as well to the pleasures of its ""colorful style . . . amusing puns and clever paradoxes . . . and the humor and melodrama of its crazy plot.""",208,"3,407","5,082 follower","['Fiction', 'Classics', 'Philosophy', 'Christian', 'Religion', 'Fantasy', 'Christianity']",243 review,930 (36%),995 (38%),527 (20%),93 (3%),20 (<1%)
Collected Plays 1944-1961,Arthur Miller,4.22,431 rating,"January 1, 2006","“Miller takes his rightful place in The Library of America with this volume.” — Library Journal  (starred review)In the inaugural volume of its collected edition of Miller’s plays, The Library of America gathers the works from the 1940s and 1950s that electrified theatergoers and established Miller as one of the indispensable voices of the postwar era. Among the plays included are  All My Sons , the story of an industrialist confronted with his moral lapses during World War II;  Death of a Salesman , the wrenching tragedy of Willy Loman’s demise;  The Crucible , at once a riveting reconstruction of the Salem witch trials and a parable of McCarthyism; and  A View from the Bridge , Miller’s tale of betrayal among Italian immigrants in Brooklyn, presented here in both the original one-act and revised two-act versions.This volume also contains the intriguing early drama  The Man Who Had All the Luck , the first of Miller’s plays to be produced on Broadway, along with his adaptation of Ibsen’s  An Enemy of the People , the autobiographical one-act  A Memory of Two Mondays , and Miller’s novella  The Misfits , based on the screenplay he wrote for Marilyn Monroe.LIBRARY OF AMERICA  is an independent nonprofit cultural organization founded in 1979 to preserve our nation’s literary heritage by publishing, and keeping permanently in print, America’s best and most significant writing. The Library of America series includes more than 300 volumes to date, authoritative editions that average 1,000 pages in length, feature cloth covers, sewn bindings, and ribbon markers, and are printed on premium acid-free paper that will last for centuries.",774,500,"2,681 follower","['Plays', 'Drama', 'Fiction', 'Literature', 'American', 'Americana', 'Theatre', 'Plays', 'Drama', 'Fiction', 'Literature', 'American', 'Americana', 'Theatre', 'Plays', 'Drama', 'Fiction', 'Literature', 'American', 'Americana', 'Theatre']",11 review,198 (45%),151 (35%),65 (15%),12 (2%),5 (1%)
Martha Quest,Doris Lessing,3.79,"2,487 rating","January 1, 1952","""I read the Children of Violence novels and began to understand how a person could write about the problems of the world in a compelling and beautiful way. And it seemed to me that was the most important thing I could ever do.""  — Barbara Kingsolver Intelligent, sensitive, and fiercely passionate, Martha Quest is a young woman living on a farm in Africa, feeling her way through the torments of adolescence and early womanhood. She is a romantic idealistic in revolt against the puritan snobbery of her parents, trying to live to the full with every nerve, emotion, and instinct laid bare to experience. For her, this is a time of solitary reading daydreams, dancing — and the first disturbing encounters with sex. The first of Doris Lessing's timeless Children of Violence novels, Martha Quest is an endearing masterpiece.",327,492,"2,768 follower","['Fiction', 'Africa', 'Classics', 'Historical Fiction', 'Novels', 'Nobel Prize', 'Literature']",182 review,663 (26%),940 (37%),643 (25%),182 (7%),59 (2%)
Friend of My Youth,Alice Munro,4.06,"4,883 rating","January 1, 1987",A woman haunted by dreams of her dead mother. An adulterous couple stepping over the line where the initial excitement ends and the pain begins. A widow visiting a Scottish village in search of her husband's past - and instead discovering unsettling truths about a total stranger. The ten stories in this collection not only astonish and delight but also convey the unspoken mysteries at the heart of all human experience.,288,209,"5,921 follower","['Short Stories', 'Fiction', 'Canada', 'Contemporary', 'Literary Fiction', 'Canadian Literature', 'Literature']",457 review,"1,823 (37%)","1,884 (38%)",889 (18%),243 (4%),44 (<1%)
"Transmetropolitan, Vol. 1: Back on the Street",Warren Ellis,4.21,"45,412 rating","January 1, 1998","After years of self-imposed exile from a civilization rife with degradation and indecency, cynical journalist Spider Jerusalem is forced to return to a job that he hates and a city that he loathes. Working as an investigative reporter for the newspaper The Word, Spider attacks the injustices of his surreal 23rd Century surroundings. Combining black humor, life-threatening situations, and moral ambiguity, this book is the first look into the mind of an outlaw journalist and the world he seeks to destroy.",72,"2,114","5,717 follower","['Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Graphic Novels Comics', 'Comic Book', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Graphic Novels Comics', 'Comic Book', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Graphic Novels Comics', 'Comic Book', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Graphic Novels Comics', 'Comic Book', 'Comics', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Graphic Novels Comics', 'Comic Book']","1,257 review","23,104 (50%)","12,932 (28%)","6,248 (13%)","1,966 (4%)","1,162 (2%)"
The Closing of the American Mind,Allan Bloom,3.75,"5,607 rating","December 1, 1987","The Closing of the American Mind, a publishing phenomenon in hardcover, is now a paperback literary event. In this acclaimed number one national best-seller, one of our country's most distinguished political philosophers argues that the social/political crisis of 20th-century America is really an intellectual crisis. Allan Bloom's sweeping analysis is essential to understanding America today. It has fired the imagination of a public ripe for change.",392,42,177 follower,"['Philosophy', 'Nonfiction', 'Education', 'Politics', 'History', 'Cultural', 'Sociology', 'Philosophy', 'Nonfiction', 'Education', 'Politics', 'History', 'Cultural', 'Sociology', 'Philosophy', 'Nonfiction', 'Education', 'Politics', 'History', 'Cultural', 'Sociology']",618 review,"1,632 (29%)","1,955 (34%)","1,265 (22%)",502 (8%),253 (4%)
The Mad Ship,Robin Hobb,4.29,"66,377 rating","March 1, 1999","The Farseer trilogy continues the dramatic tale of piracy, serpents, love and magic. The Vestrit family's liveship, Vivacia, has been taken by the pirate king, Kennit. Held captive on board, Wintrow Vestrit finds himself competing with Kennit for Vivacia's love as the ship slowly acquires her own bloodlust. Leagues away, Althea Vestrit has found a new home aboard the liveship Ophelia, but she lives only to reclaim the Vivacia and with her friend, Brashen, she plans a dangerous rescue. Meanwhile in Bingtown, the fading fortunes of the Vestrit family lead Malta deeper into the magical secrets of the Rain Wild Traders. And just outside Bingtown, Amber dreams of relaunching Paragon, the mad liveship ...Alternate cover for this ISBN can be found here",906,291,102k follower,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Dragons', 'Adventure', 'Science Fiction Fantasy']","2,889 review","31,977 (48%)","24,395 (36%)","8,060 (12%)","1,452 (2%)",493 (<1%)
The Great Train Robbery,Michael Crichton,3.88,"31,668 rating","May 12, 1975","Lavish wealth and appalling poverty live side by side in Victorian London -- and Edward Pierce easily navigates both worlds. Rich, handsome, and ingenious, he charms the city's most prominent citizens even as he plots the crime of his century, the daring theft of a fortune in gold. But even Pierce could not predict the consequences of an extraordinary robbery that targets the pride of England's industrial era: the mighty steam locomotive. Based on remarkable fact, and alive with the gripping suspense, surprise, and authenticity that are his trademarks, Michael Crichton's classic adventure is a breathtaking thrill-ride that races along tracks of steel at breakneck speed.",300,205,17.3k follower,"['Fiction', 'Historical Fiction', 'Thriller', 'Mystery', 'Crime', 'Historical', 'Adventure']","1,840 review","8,802 (27%)","12,801 (40%)","8,021 (25%)","1,682 (5%)",362 (1%)
Swordspoint,Ellen Kushner,3.79,"10,199 rating","February 1, 1987","The classic forerunner to The Fall of the Kings now with three bonus stories.


A classic melodrama of manners, filled with remarkable plot twists and unexpected humor, takes fantasy to an unprecedented level of elegant writing and scintillating wit. Award-winning author Ellen Kushner has created a world of unforgettable characters whose political ambitions, passionate love affairs, and age-old rivalries collide with deadly results.SwordspointOn the treacherous streets of Riverside, a man lives and dies by the sword. Even the nobles on the Hill turn to duels to settle their disputes. Within this elite, dangerous world, Richard St. Vier is the undisputed master, as skilled as he is ruthless--until a death by the sword is met with outrage instead of awe, and the city discovers that the line between hero and villain can be altered in the blink of an eye.",329,146,569 follower,"['Fantasy', 'Fiction', 'LGBT', 'Queer', 'Romance', 'M M Romance', 'Gay']","1,088 review","3,027 (29%)","3,556 (34%)","2,417 (23%)",840 (8%),359 (3%)
The War Prayer,Mark Twain,4.41,"2,069 rating","January 1, 1905","Written by Mark Twain during the Philippine-American War in the first decade of the twentieth century, The War Prayer tells of a patriotic church service held to send the town's young men off to war. During the service, a stranger enters and addresses the gathering. He tells the patriotic crowd that their prayers for victory are double-edged-by praying for victory they are also praying for the destruction of the enemy... for the destruction of human life. Originally rejected for publication in 1905 as ""not quite suited to a woman's magazine,"" this antiwar parable remained unpublished until 1923, when Twain's literary executor collected it in the volume Europe and Elsewhere. Handsomely illustrated by the artist and war correspondent Philip Groth, The War Prayer remains a relevant classic by an American icon.",5,10.3k,17.4k follower,"['Classics', 'Fiction', 'Poetry', 'Short Stories', 'War', 'Literature', 'Politics']",228 review,"1,218 (58%)",566 (27%),221 (10%),46 (2%),18 (<1%)
Father and I Were Ranchers,Ralph Moody,4.27,"14,406 rating","January 1, 1950","Ralph was eight years old in 1906 when his family moved from New Hampshire to a Colorado ranch. Through his eyes, the pleasures and perils of ranching in the early twentieth century are experienced... auctions and roundups, family picnics, irrigation wars, tornadoes and wind storms all give authentic color to Little Britches. So do wonderfully told adventures, which equip Ralph to take his father's place when it becomes necessary.Newly republished in a hardcover edition with a 1950s cover, jacket and pictorial endpages. Interior illustrations by Edward Shenton.",260,105,175 follower,"['Classics', 'Biography', 'Nonfiction', 'Childrens', 'History', 'Westerns', 'Memoir']","1,421 review","7,484 (51%)","4,349 (30%)","1,810 (12%)",496 (3%),267 (1%)
Miracle of the Rose,Jean Genet,4.11,"1,303 rating","January 1, 1946","This is the third of Genet's prose works to be published in the United States, following Our Lady of the Flowers (1963) and The Thief's Journal (1964). It is, however, Genet's second novel, having been written in La Santé and Tourelles prisons in 1943, directly after Our Lady of the Flowers. Like that first work, Miracle of the Rose was written in the solitude of a prison cell, on the pieces of white paper the penal authorities furnish the convicts for making paper bags.The work is set in the State prison of Fontevrault. It is the height of the German Occupation and in the prisons of France the convicts, barely subsisting on near-starvation rations, spend their endless days weaving camouflage nets for their German conquerors. Miracle of the Rose is, first of all, an account of life at Fontevrault during that period. But Genet is no realist, and his account of prison life is an extraordinary mixture of dreams and reality, past and present.If Fontevrault is the present of his narrative, the past is the Mettray Reformatory, the almost idyllic, flower-covered ""prison colony"" for boys to which he was sent for theft as a mere child. It was here at Mettray that he was initiated into the life of confinement, into the world of the criminals and homosexuals in which he was to live for the next twenty-five years. Genet's story moves back and forth between Fontevrault and Mettray almost without the reader's being aware of the transition. Doubtless, in Genet's mind, there is no transition. Both prisons and both times fuse into one immense and erotic dream.The boys at Mettray do not pity or despise the hardened criminals at neighboring Fontevrault; on the contrary, they are the ""saints"" the boys look up to, the heroes they hope to emulate. More than fifteen years after his precocious arrival at the Mettray Reformatory, Genet finally reaches the Fontevrault Prison. Among the pimps and big shots, the crashers and chickens that form the homosexual hierarchy of the convict criminal society, he finds again many of his former boyhood friends and lovers.Foremost among them is Harcamone, a character notable in the narrative for his off-stage presence. Harcamone has been condemned to death for having killed the only guard at Fontevrault who had ever shown him the least bit of kindness. During the month and a half prior to his execution, his presence from his solitary cell on death row both encompasses and dominates the prison. At one point, as Harcamone passes Genet in the prison corridor, the author has a vision in which he sees the chains that bind Harcamone miraculously flower into a garland of white roses.Miracle of the Rose contains many such visions wherein Genet, taking the dross of ""evil'' transmutes it into a work of beauty.",291,159,"1,085 follower","['Fiction', 'France', 'Queer', 'LGBT', 'French Literature', 'Gay', 'Classics']",74 review,545 (41%),450 (34%),234 (17%),48 (3%),26 (1%)
Wonders of the West,Kate Braverman,4.09,44 rating,"January 20, 1993","Newly arrived at her brother's home in 1960s Los Angeles, teenager Jordan Lerner struggles to deal with her brother's terminal illness, her mother's dalliances with a string of men, and a school where she is considered an outcast",280,31,78 follower,['Fiction'],4 review,17 (38%),15 (34%),11 (25%),1 (2%),0 (0%)
Robots and Empire,Isaac Asimov,4.22,"32,779 rating","August 20, 1985","Two hundred years after his humiliating defeat at the hands of Earthman Elijah Baley, Keldon Amadiro still dreamed of revenge. Now, finally, he set into motion a plot that would totally destroy the planet Earth.But Amadiro had not counted on the power Baley still exerted long after his death. For Baley's vision continued to guide his robot partner, R. Daneel Olivaw, and the extraordinarily gifted robot Giskard—and they were the only ones who could save Earth.Fortunately for Amadiro, Daneel and Giskard were restrained by the Three Laws of Robotics. Or were they?",476,"4,420",24.8k follower,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Robots', 'Classics', 'Mystery', 'Novels']","1,095 review","13,969 (42%)","12,977 (39%)","4,999 (15%)",671 (2%),163 (<1%)
An Accidental Man,Iris Murdoch,3.80,855 rating,"January 1, 1971","A scintillating novel of fate, accidents, and moral dilemmasSet in the time of the Vietnam War, this story concerns the plight of a young American, happily installed in a perfect job in England, engaged to a wonderful girl, who is suddenly drafted to a war he disapproves of.What is duty here, what is self-interest, what is cowardice? Austin Gibson Grey, the accidental man of the title, is accident-prone, also prone to bring disaster to his friend sand relations. He blames fate. But are we not all accidental, one of his victims asks. Fate and accidents make deep moral dilemmas for the characters in the long and complex tale.",448,139,"2,141 follower","['Fiction', 'Literary Fiction', 'Novels', 'British Literature', 'Classics', '20th Century', 'Female Authors']",67 review,197 (23%),368 (43%),226 (26%),51 (5%),13 (1%)
The Door to December,Richard Paige,3.97,"37,611 rating","June 4, 1985","The #1 New York Times bestselling author delivers a truly suspenseful novel of a mother who must save her daughter from a threat she can hardly understand. What happened to nine-year-old Melanie during the six years she was subjected to terrifying experiments? And what is the unstoppable power that she can unleash from behind the ""Door to December""?",518,6,20 follower,"['Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Paranormal', 'Mystery Thriller', 'Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Paranormal', 'Mystery Thriller', 'Horror', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Paranormal', 'Mystery Thriller']",854 review,"13,198 (35%)","12,878 (34%)","9,141 (24%)","1,972 (5%)",422 (1%)
"A Scots Quair: Sunset Song, Cloud Howe, Grey Granite",Lewis Grassic Gibbon,4.21,928 rating,"January 1, 1934","A Scots Quair is revolutionary - innovative in its form, deft and humorous in its use of language, courageous in its characterization and politics. Central to the trilogy is Chris Guthrie, one of the most remarkable female characters in modern literature. In Sunset Song, Gibbon's finest achievement, the reader follows Chris through her girlhood in a tight-knit Scottish farming community: the seasons, the weddings, the funerals, the grind of work, the gossip. As the Great War takes its toll, machines replace the old way of life. Cloud Howe and Grey Granite take Chris from her rural homeland to life in an industrial Scotland and the desperate years of the Depression. The trilogy as a whole is a major achievement, a picture of a society undergoing traumatic and far-reaching transformation. Always readable, never sentimental, A Scots Quair is one of the most important works of modern Scottish literature.",696,54,53 follower,"['Fiction', 'Scotland', 'Historical Fiction', 'Classics', 'Literature', 'Historical', 'Novels', 'Fiction', 'Scotland', 'Historical Fiction', 'Classics', 'Literature', 'Historical', 'Novels', 'Fiction', 'Scotland', 'Historical Fiction', 'Classics', 'Literature', 'Historical', 'Novels']",73 review,471 (50%),270 (29%),124 (13%),41 (4%),22 (2%)
The Atlantic Monthly Puzzler Book,Emily Cox,4.83,6 rating,"December 1, 1986",,140,56,56 book,[],0 review,5 (83%),1 (16%),0 (0%),0 (0%),0 (0%)
Beggars in Spain,Nancy Kress,3.93,"8,448 rating","February 1, 1993","In this future, some people need no sleep at all. Leisha Camden was genetically modified at birth to require no sleep, and her normal twin Alice is the control. Problems and envy between the sisters mirror those in the larger world, as society struggles to adjust to a growing pool of people who not only have 30 percent more time to work and study than normal humans, but are also highly intelligent and in perfect health. The Sleepless gradually outgrow their welcome on Earth, and their children escape to an orbiting space station to set up their own society. But Leisha and a few others remain behind, preaching acceptance for all humans, Sleepless and Sleeper alike. With the conspiracy and revenge that unwinds, the world needs a little preaching on tolerance.",400,425,862 follower,"['Science Fiction', 'Fiction', 'Speculative Fiction', 'Science Fiction Fantasy', 'Dystopia', 'Fantasy', 'Audiobook']",785 review,"2,677 (31%)","3,341 (39%)","1,780 (21%)",479 (5%),171 (2%)
